
[00:00:00.000 --> 00:00:04.720]  [掌声]
[00:05:13.600 --> 00:05:15.280]  现在都不知道去哪里好
[00:05:15.280 --> 00:05:16.120]  是不是
[00:05:16.120 --> 00:05:18.080]  去欧洲就不要去了
[00:05:18.080 --> 00:05:18.920]  那怎么办
[00:05:18.920 --> 00:05:19.520]  亚洲啊
[00:05:19.520 --> 00:05:21.640]  亚洲也是不能去的
[00:05:21.640 --> 00:05:22.440]  留在香港
[00:05:22.440 --> 00:05:24.320]  香港又不知道行不行
[00:05:24.320 --> 00:05:27.960]  我们发觉我们好像有很多事情
[00:05:27.960 --> 00:05:29.760]  但是我们什么都做不了
[00:05:29.760 --> 00:05:31.680]  我们明天发生什么事
[00:05:31.680 --> 00:05:34.320]  我们又不知道会怎么发生
[00:05:34.320 --> 00:05:36.160]  不知道什么时候才有金融风暴
[00:05:36.160 --> 00:05:37.440]  你那家公司
[00:05:37.440 --> 00:05:40.600]  你很信得过你投资给他的那家公司
[00:05:40.600 --> 00:05:42.000]  突然间他可以告诉你
[00:05:42.000 --> 00:05:43.080]  他没有了
[00:05:43.080 --> 00:05:45.600]  这是一个现代社会
[00:05:45.600 --> 00:05:46.400]  你和我
[00:05:46.400 --> 00:05:48.720]  在面对的很深的挑战
[00:05:48.720 --> 00:05:50.000]  这就是恐惧
[00:05:50.000 --> 00:05:53.760]  圣经里面说了很多次恐惧和忧虑
[00:05:53.760 --> 00:05:55.680]  但是也很多次说到爱
[00:05:55.680 --> 00:05:57.840]  今天我就想用这件事
[00:05:57.840 --> 00:05:59.440]  爱和恐惧
[00:05:59.440 --> 00:06:01.080]  作为我们的起始点
[00:06:01.080 --> 00:06:02.320]  一起来思想一下
[00:06:02.320 --> 00:06:03.400]  在信仰里面
[00:06:03.400 --> 00:06:05.200]  究竟有什么出路
[00:06:05.200 --> 00:06:06.000]  好不好
[00:06:06.000 --> 00:06:08.000]  如果你说第一次来礼拜堂
[00:06:08.000 --> 00:06:09.200]  或者你的亲友
[00:06:09.200 --> 00:06:10.280]  邀请你来礼拜堂
[00:06:10.280 --> 00:06:11.240]  你很少来的
[00:06:11.240 --> 00:06:12.800]  我特别欢迎你
[00:06:12.800 --> 00:06:16.880]  因为我很想今天将我能够知道的介绍给你
[00:06:16.880 --> 00:06:19.120]  我不是要游说你信宗教
[00:06:19.120 --> 00:06:21.000]  我只是想你去明白
[00:06:21.000 --> 00:06:22.920]  很重要的一些消息
[00:06:22.920 --> 00:06:24.000]  刚才说了
[00:06:24.000 --> 00:06:25.120]  是好消息
[00:06:25.120 --> 00:06:26.120]  这个消息
[00:06:26.120 --> 00:06:28.360]  我觉得我有责任跟你说
[00:06:28.360 --> 00:06:29.680]  我觉得我因为
[00:06:29.680 --> 00:06:31.720]  我不是说人家叫我来我就说
[00:06:31.720 --> 00:06:32.920]  因为我都退休了
[00:06:32.920 --> 00:06:34.880]  我不用做了
[00:06:34.880 --> 00:06:36.160]  为什么我走来说呢?
[00:06:36.160 --> 00:06:37.920]  因为我下一年
[00:06:37.920 --> 00:06:39.240]  成为基督徒
[00:06:39.240 --> 00:06:40.320]  认识了神
[00:06:40.320 --> 00:06:41.720]  50年了
[00:06:41.720 --> 00:06:43.120]  我今年49年
[00:06:43.120 --> 00:06:44.640]  这49年里面
[00:06:44.640 --> 00:06:46.600]  如果你说49年前
[00:06:46.600 --> 00:06:48.800]  年轻人一时冲动
[00:06:48.800 --> 00:06:50.080]  信了宗教
[00:06:50.080 --> 00:06:51.640]  说要成为基督徒
[00:06:51.640 --> 00:06:53.840]  都有可缘或者有些理由
[00:06:53.840 --> 00:06:55.840]  但是49年了
[00:06:55.840 --> 00:06:57.280]  49年就冲动
[00:06:57.280 --> 00:06:59.080]  冲动不了49年
[00:06:59.080 --> 00:07:00.160]  我只能够告诉你
[00:07:00.160 --> 00:07:01.680]  这个神真的太真实了
[00:07:01.680 --> 00:07:04.160]  我相信你也可以相信我
[00:07:04.160 --> 00:07:05.360]  你见过的人
[00:07:05.360 --> 00:07:07.040]  正正常常
[00:07:07.040 --> 00:07:09.320]  不是疯狂的人
[00:07:09.320 --> 00:07:11.600]  也不是很迷信的人
[00:07:11.600 --> 00:07:12.600]  我是想很多东西
[00:07:12.600 --> 00:07:13.880]  我还读了很多书
[00:07:13.880 --> 00:07:15.760]  我要求很深
[00:07:15.760 --> 00:07:17.960]  要求我最近这五年
[00:07:17.960 --> 00:07:19.280]  写了五本书
[00:07:19.280 --> 00:07:22.520]  重新检讨我自己的基督教信仰
[00:07:22.520 --> 00:07:23.520]  信不信得过
[00:07:23.520 --> 00:07:25.640]  这五本书有些朋友都看过
[00:07:25.640 --> 00:07:29.840]  我要求很清楚
[00:07:29.840 --> 00:07:31.400]  究竟有没有真的有个神
[00:07:31.400 --> 00:07:33.680]  究竟我和祂的关系是不是真的
[00:07:33.680 --> 00:07:35.360]  我今天站在这里告诉你
[00:07:35.360 --> 00:07:37.520]  是真的
[00:07:37.520 --> 00:07:38.520]  究竟是怎样呢?
[00:07:38.520 --> 00:07:40.160]  我一会儿再告诉你
[00:07:40.160 --> 00:07:44.200]  不过既然这个题目是来自两节圣经
[00:07:44.200 --> 00:07:46.520]  不如我先介绍给大家
[00:07:46.520 --> 00:07:48.080]  今天你来到教会
[00:07:48.080 --> 00:07:51.080]  我希望你也听一下圣经里面说的话
[00:07:51.080 --> 00:07:54.200]  不如我们看看圣经
[00:07:54.200 --> 00:07:56.280]  那两节圣经其实很短的
[00:07:56.280 --> 00:07:59.120]  就记载在约翰一书第四章
[00:07:59.120 --> 00:08:00.880]  十八和十九节
[00:08:00.880 --> 00:08:02.040]  这两节圣经
[00:08:02.040 --> 00:08:04.040]  如果你喜欢的话
[00:08:04.040 --> 00:08:05.520]  就跟我一起读出来
[00:08:05.520 --> 00:08:06.720]  很有意思
[00:08:06.720 --> 00:08:08.000]  很珍贵的说话
[00:08:08.000 --> 00:08:09.440]  听听神怎么说
[00:08:09.440 --> 00:08:10.040]  好
[00:08:10.040 --> 00:08:10.920]  一起来
[00:08:10.920 --> 00:08:13.720]  爱里没有惧怕
[00:08:13.720 --> 00:08:15.480]  爱既完全
[00:08:15.480 --> 00:08:18.120]  就把惧怕除去
[00:08:18.120 --> 00:08:21.560]  因为惧怕里陷着刑罚
[00:08:21.560 --> 00:08:25.960]  惧怕的人在爱里未得完全
[00:08:25.960 --> 00:08:27.320]  我们爱
[00:08:27.320 --> 00:08:31.320]  因为神先爱我们
[00:08:31.320 --> 00:08:37.960]  在爱里就不会有惧怕
[00:08:37.960 --> 00:08:39.240]  我知道你的朋友
[00:08:39.240 --> 00:08:41.960]  或者在你心里会问问题
[00:08:41.960 --> 00:08:43.160]  你说话吗?
[00:08:43.160 --> 00:08:44.480]  我是惧怕
[00:08:44.480 --> 00:08:46.560]  不过我也有爱
[00:08:46.560 --> 00:08:47.960]  有人爱我
[00:08:47.960 --> 00:08:49.200]  我也在爱一些人
[00:08:49.200 --> 00:08:49.720]  是不是?
[00:08:49.720 --> 00:08:51.640]  为什么我仍然有惧怕呢?
[00:08:51.640 --> 00:08:53.720]  为什么你说爱里就不会惧怕
[00:08:53.720 --> 00:08:56.200]  究竟那个关键在哪里?
[00:08:56.200 --> 00:08:56.680]  好
[00:08:56.680 --> 00:08:58.640]  这次我就直接跟大家说
[00:08:58.640 --> 00:09:02.040]  最大的关键是接着那句
[00:09:02.040 --> 00:09:04.600]  爱既完全
[00:09:04.600 --> 00:09:07.360]  如果你有完全的爱
[00:09:07.360 --> 00:09:09.680]  你就把惧怕除去
[00:09:09.680 --> 00:09:11.720]  原来希腊文写的时候
[00:09:11.720 --> 00:09:13.360]  就更强烈的意思是
[00:09:13.360 --> 00:09:15.960]  如果你知道什么叫做完全的爱
[00:09:15.960 --> 00:09:17.760]  你经验到完全的爱
[00:09:17.760 --> 00:09:20.280]  你就会把惧怕、恐惧
[00:09:20.280 --> 00:09:21.680]  赶它出门口
[00:09:21.680 --> 00:09:24.760]  原文的意思就是赶它出门口
[00:09:24.760 --> 00:09:26.760]  让它不要经常纏着你
[00:09:26.760 --> 00:09:27.960]  可以吗?
[00:09:27.960 --> 00:09:28.480]  可以
[00:09:28.480 --> 00:09:31.640]  关键就是完全的爱
[00:09:31.640 --> 00:09:36.480]  爱有不少的心理学研究
[00:09:36.480 --> 00:09:38.440]  心理学家告诉我们
[00:09:38.440 --> 00:09:40.400]  当你去爱一个人的时候
[00:09:40.400 --> 00:09:41.840]  其实你不知不觉
[00:09:41.840 --> 00:09:44.280]  自己给了一个要求他
[00:09:44.280 --> 00:09:45.240]  你不说出来
[00:09:45.240 --> 00:09:46.640]  其实你是在要求他
[00:09:46.640 --> 00:09:49.280]  当然那些泛泛之交的就算了
[00:09:49.280 --> 00:09:49.880]  见一下面
[00:09:49.880 --> 00:09:50.600]  聊聊天
[00:09:50.600 --> 00:09:51.400]  应酬一下
[00:09:51.400 --> 00:09:51.960]  不要紧
[00:09:51.960 --> 00:09:54.880]  但是一个真的要去爱的对象
[00:09:54.880 --> 00:09:58.200]  最深刻去爱的可能是你的丈夫
[00:09:58.520 --> 00:10:00.520]  可能是你的太太
[00:10:00.520 --> 00:10:02.520]  可能是你的家人
[00:10:02.520 --> 00:10:04.720]  可能是你的父母子女
[00:10:04.720 --> 00:10:06.720]  又或者可能是你的朋友
[00:10:06.720 --> 00:10:07.920]  总之一个人
[00:10:07.920 --> 00:10:08.680]  一个对象
[00:10:08.680 --> 00:10:09.320]  你去
[00:10:09.320 --> 00:10:11.600]  你把你的爱给他的时候
[00:10:11.600 --> 00:10:13.680]  你真的愿意去爱他的时候
[00:10:13.680 --> 00:10:15.240]  得到这个爱的时候
[00:10:15.240 --> 00:10:16.480]  其实你心里面
[00:10:16.480 --> 00:10:18.560]  心理学家说你有三个
[00:10:18.560 --> 00:10:21.840]  是已经假设了你对他的要求的
[00:10:21.840 --> 00:10:23.880]  第一个要求
[00:10:23.880 --> 00:10:26.960]  是你需要他了解你
[00:10:27.680 --> 00:10:29.160]  如果他不了解你的话
[00:10:29.160 --> 00:10:30.040]  越近
[00:10:30.040 --> 00:10:31.200]  跟你越接近
[00:10:31.200 --> 00:10:32.600]  越相处就越烦了
[00:10:32.600 --> 00:10:33.480]  是不是?
[00:10:33.480 --> 00:10:34.640]  烦到你吐了
[00:10:34.640 --> 00:10:35.200]  是不是?
[00:10:35.200 --> 00:10:36.640]  你越爱你
[00:10:36.640 --> 00:10:38.400]  应该是越了解你
[00:10:38.400 --> 00:10:40.080]  是完全了解你
[00:10:40.080 --> 00:10:41.560]  明白你之后
[00:10:41.560 --> 00:10:43.240]  还有一件事更加重要的
[00:10:43.240 --> 00:10:45.880]  是他明白了你了解你之后
[00:10:45.880 --> 00:10:48.080]  他可以无条件的接纳你
[00:10:48.080 --> 00:10:49.360]  人都有弱点
[00:10:49.360 --> 00:10:50.760]  现在越近的时候
[00:10:50.760 --> 00:10:53.120]  越夸得痛的时候
[00:10:53.120 --> 00:10:54.640]  我听过有人跟我说
[00:10:54.640 --> 00:10:55.160]  他说
[00:10:55.160 --> 00:10:57.160]  想不到我最爱的人
[00:10:57.160 --> 00:10:58.280]  伤得我最深
[00:10:58.280 --> 00:10:59.600]  那就真的最惨
[00:10:59.600 --> 00:11:00.960]  最爱你的人
[00:11:00.960 --> 00:11:02.040]  应该最爱你的人
[00:11:02.040 --> 00:11:03.240]  伤得你最深
[00:11:03.240 --> 00:11:06.360]  所以他要了解你
[00:11:06.360 --> 00:11:08.240]  并且他可以接纳你
[00:11:08.240 --> 00:11:10.800]  小时候我们以为父母是
[00:11:10.800 --> 00:11:13.080]  慢慢我们发觉父母都有弱点
[00:11:13.080 --> 00:11:14.480]  再大一点的时候
[00:11:14.480 --> 00:11:17.360]  我们的丈夫是那个男孩
[00:11:17.360 --> 00:11:18.720]  拍拖的时候
[00:11:18.720 --> 00:11:20.000]  跟我聊两个多小时
[00:11:20.000 --> 00:11:21.360]  多好
[00:11:21.360 --> 00:11:23.520]  结婚之后变成另外一个人
[00:11:23.520 --> 00:11:24.480]  是吧?
[00:11:24.480 --> 00:11:25.280]  五分钟都不够
[00:11:25.280 --> 00:11:26.360]  不停看手机
[00:11:26.360 --> 00:11:26.880]  打机
[00:11:26.880 --> 00:11:27.560]  是吧?
[00:11:27.560 --> 00:11:28.720]  都不知道你说什么
[00:11:28.720 --> 00:11:29.520]  是吧?
[00:11:29.520 --> 00:11:30.920]  一会又说挤出街
[00:11:30.920 --> 00:11:32.560]  就是
[00:11:32.560 --> 00:11:34.360]  人会变的
[00:11:34.360 --> 00:11:36.840]  他能不能够接纳你
[00:11:36.840 --> 00:11:38.280]  我和我太太
[00:11:38.280 --> 00:11:42.800]  都帮了很多婚姻有困难的家庭
[00:11:42.800 --> 00:11:44.480]  有些离婚的家庭
[00:11:44.480 --> 00:11:45.880]  到他离婚的时候
[00:11:45.880 --> 00:11:48.440]  我不止一次听见他太太或者说过
[00:11:48.440 --> 00:11:49.720]  先生或者说过
[00:11:49.720 --> 00:11:50.720]  他对对方说
[00:11:50.720 --> 00:11:52.360]  我就是太了解你了
[00:11:52.360 --> 00:11:54.600]  所以我受不了你
[00:11:55.000 --> 00:11:56.080]  我现在要走
[00:11:56.080 --> 00:11:59.320]  这是一个很悲的事情
[00:11:59.320 --> 00:12:00.840]  第二个要求
[00:12:00.840 --> 00:12:02.680]  其实你要求对方的是什么呢?
[00:12:02.680 --> 00:12:05.280]  你可以完全去依赖他
[00:12:05.280 --> 00:12:06.400]  你和他在一起的时候
[00:12:06.400 --> 00:12:08.680]  越久越负累你
[00:12:08.680 --> 00:12:09.440]  你就会惨了
[00:12:09.440 --> 00:12:09.880]  是吧?
[00:12:09.880 --> 00:12:10.720]  很重
[00:12:10.720 --> 00:12:12.280]  你就不想和他在一起
[00:12:12.280 --> 00:12:13.960]  真正的爱的对象
[00:12:13.960 --> 00:12:16.000]  他一定可以让你依赖
[00:12:16.000 --> 00:12:17.800]  你能够和他在一起的时候
[00:12:17.800 --> 00:12:19.240]  觉得很有安全感
[00:12:19.240 --> 00:12:20.480]  你不需要再担心
[00:12:20.480 --> 00:12:23.320]  你放得开你自己的挂累
[00:12:23.320 --> 00:12:25.440]  然后他可以照顾你
[00:12:25.440 --> 00:12:26.920]  第三
[00:12:26.920 --> 00:12:29.280]  更难的
[00:12:29.280 --> 00:12:31.200]  当你爱一个人的时候
[00:12:31.200 --> 00:12:34.360]  其实你想他永远不会离开你
[00:12:34.360 --> 00:12:36.680]  但愿人长久
[00:12:36.680 --> 00:12:39.560]  千里共禅鸣
[00:12:39.560 --> 00:12:41.000]  苏东坡也这么说
[00:12:41.000 --> 00:12:43.680]  这是我们每一个人都希望的
[00:12:43.680 --> 00:12:45.240]  永远和他在一起
[00:12:45.240 --> 00:12:46.440]  但是事实上
[00:12:46.440 --> 00:12:50.360]  这是一个不能够实现的希望
[00:12:50.360 --> 00:12:51.800]  我们现在六十多岁了
[00:12:51.800 --> 00:12:54.720]  我和太太很恩爱
[00:12:54.720 --> 00:12:56.400]  发觉有压力在这里
[00:12:56.400 --> 00:12:57.160]  为什么呢?
[00:12:57.160 --> 00:12:58.520]  因为其实坦白说
[00:12:58.520 --> 00:12:59.720]  我们有阴影在这里
[00:12:59.720 --> 00:13:02.000]  谁先去呢?
[00:13:02.000 --> 00:13:03.360]  是最悲惨的事情
[00:13:03.360 --> 00:13:04.240]  如果你不爱他
[00:13:04.240 --> 00:13:04.680]  不要紧
[00:13:04.680 --> 00:13:05.360]  你就走
[00:13:05.360 --> 00:13:05.840]  是吧?
[00:13:05.840 --> 00:13:07.480]  不要烦着我
[00:13:07.480 --> 00:13:09.400]  但是如果你很爱他的时候
[00:13:09.400 --> 00:13:10.400]  谁先去呢?
[00:13:10.400 --> 00:13:12.800]  这就成为一个很痛的问题
[00:13:12.800 --> 00:13:16.120]  因为没有人能够告诉你
[00:13:16.120 --> 00:13:17.800]  他永远不会离开你
[00:13:17.800 --> 00:13:18.880]  你说他不会变心
[00:13:18.880 --> 00:13:22.000]  但是他的生命不能够保证他不会离开你
[00:13:22.000 --> 00:13:23.360]  我说了这么多
[00:13:23.360 --> 00:13:26.400]  不是想和大家做一个爱的心理分析
[00:13:26.400 --> 00:13:27.840]  你知道我想说什么吗?
[00:13:27.840 --> 00:13:30.680]  我想告诉你一个事实
[00:13:30.680 --> 00:13:33.680]  就是当你去找一个对象
[00:13:33.680 --> 00:13:37.120]  你希望他是完全的了解你
[00:13:37.120 --> 00:13:37.920]  了解你之后
[00:13:37.920 --> 00:13:39.560]  可以完全的接纳你
[00:13:39.560 --> 00:13:40.880]  你可以找一个对象
[00:13:40.880 --> 00:13:42.240]  你可以完全的依赖他
[00:13:42.240 --> 00:13:46.400]  他给你一种完全放得低的安全感
[00:13:46.400 --> 00:13:48.120]  然后他永远不会离开你
[00:13:48.120 --> 00:13:49.120]  我告诉你
[00:13:49.120 --> 00:13:51.600]  其实你不是在找一个人
[00:13:51.600 --> 00:13:54.280]  你是在找神
[00:13:54.280 --> 00:13:55.480]  是吧?
[00:13:55.480 --> 00:13:59.760]  有谁像神在圣经里面能够这么说
[00:13:59.760 --> 00:14:01.040]  他说我昨日
[00:14:01.040 --> 00:14:02.040]  今日
[00:14:02.040 --> 00:14:03.000]  直到永远
[00:14:03.000 --> 00:14:04.920]  我都不会改变对你
[00:14:04.920 --> 00:14:09.200]  有谁可以像神这么说
[00:14:09.200 --> 00:14:11.840]  我永远不撇下你为孤儿
[00:14:11.840 --> 00:14:16.680]  只有神才可以这么说
[00:14:17.320 --> 00:14:18.720]  其实你在找神
[00:14:18.720 --> 00:14:23.440]  所以今天我想和大家说两个消息
[00:14:23.440 --> 00:14:25.320]  这两个消息
[00:14:25.320 --> 00:14:29.960]  是我今天早上很想在圣经里面和大家说的
[00:14:29.960 --> 00:14:31.800]  第一个消息
[00:14:31.800 --> 00:14:34.320]  就是我想告诉你
[00:14:34.320 --> 00:14:36.000]  神很爱你
[00:14:36.000 --> 00:14:38.360]  神爱你
[00:14:38.360 --> 00:14:39.760]  爱到一个地步
[00:14:39.760 --> 00:14:42.000]  愿意自我牺牲地去爱你
[00:14:42.000 --> 00:14:44.480]  他对你的爱是不会改变的
[00:14:44.480 --> 00:14:46.400]  第二个消息
[00:14:47.120 --> 00:14:48.880]  不是你需要去找他
[00:14:48.880 --> 00:14:49.880]  他会来找你的
[00:14:49.880 --> 00:14:51.600]  他会来找你的
[00:14:51.600 --> 00:14:53.880]  你只要愿意打开你的心的时候
[00:14:53.880 --> 00:14:54.960]  他就会来找你的
[00:14:54.960 --> 00:14:56.560]  因为他在历史上
[00:14:56.560 --> 00:14:57.800]  已经告诉我们
[00:14:57.800 --> 00:14:58.880]  他来找我们
[00:14:58.880 --> 00:14:59.880]  就是耶稣
[00:14:59.880 --> 00:15:02.360]  在人间显现的神就是耶稣
[00:15:02.360 --> 00:15:04.880]  他用他自己的生命告诉我们
[00:15:04.880 --> 00:15:06.320]  他来找我们
[00:15:06.320 --> 00:15:08.680]  他是主动来找你的
[00:15:08.680 --> 00:15:09.600]  不是你去找
[00:15:09.600 --> 00:15:12.120]  不是人去寻索神
[00:15:12.120 --> 00:15:13.960]  是神来找你
[00:15:13.960 --> 00:15:15.280]  两个消息
[00:15:15.280 --> 00:15:16.360]  我知道对于你来说
[00:15:16.360 --> 00:15:17.760]  两个消息可能比较陌生
[00:15:17.760 --> 00:15:20.200]  你想不到我今天早上会跟你说这两个消息
[00:15:20.200 --> 00:15:21.560]  可能你听过一下
[00:15:21.560 --> 00:15:23.000]  但是你不知道我想说什么
[00:15:23.000 --> 00:15:24.360]  我很好地想跟你
[00:15:24.360 --> 00:15:27.480]  今天早上就是用时间去解释这两件事
[00:15:27.480 --> 00:15:28.120]  第一
[00:15:28.120 --> 00:15:30.040]  神是很爱你的
[00:15:30.040 --> 00:15:32.280]  就算你还不知道的时候
