
[00:00:00.000 --> 00:00:02.000]  比喻呢
[00:01:42.000 --> 00:01:44.000]  首先我們要明白
[00:01:44.000 --> 00:01:46.000]  那個比喻所用的材料
[00:01:46.000 --> 00:01:48.000]  是怎樣的
[00:01:48.000 --> 00:01:50.000]  背景
[00:01:50.000 --> 00:01:52.000]  如果不是呢
[00:01:52.000 --> 00:01:54.000]  我們就按我們自己
[00:01:54.000 --> 00:01:56.000]  所有的來估計
[00:01:56.000 --> 00:01:58.000]  譬如我們今天
[00:01:58.000 --> 00:02:00.000]  我們會講這個
[00:02:00.000 --> 00:02:02.000]  天國好像一粒芥菜種的比喻
[00:02:02.000 --> 00:02:04.000]  如果我們
[00:02:04.000 --> 00:02:06.000]  不去研究那個背景
[00:02:06.000 --> 00:02:08.000]  你就會想到會不會是
[00:02:08.000 --> 00:02:10.000]  排骨炆芥菜
[00:02:10.000 --> 00:02:12.000]  那些大芥菜
[00:02:12.000 --> 00:02:14.000]  在街市買到的
[00:02:14.000 --> 00:02:16.000]  那些
[00:02:16.000 --> 00:02:18.000]  我們就差之毫釐
[00:02:18.000 --> 00:02:20.000]  謀之先利
[00:02:20.000 --> 00:02:22.000]  但不是炆排骨
[00:02:22.000 --> 00:02:24.000]  那些芥菜
[00:02:24.000 --> 00:02:26.000]  有些類似我們做
[00:02:26.000 --> 00:02:28.000]  芥辣
[00:02:28.000 --> 00:02:30.000]  那些芥菜
[00:02:30.000 --> 00:02:32.000]  那些都叫mustard
[00:02:32.000 --> 00:02:34.000]  但就很不同
[00:02:34.000 --> 00:02:36.000]  等一會我會講到
[00:02:36.000 --> 00:02:38.000]  這部分的時候我會略為介紹
[00:02:38.000 --> 00:02:40.000]  這一種的芥菜
[00:02:40.000 --> 00:02:42.000]  是怎樣的
[00:02:42.000 --> 00:02:44.000]  他就不是我們那些種在地下
[00:02:44.000 --> 00:02:46.000]  或者好像一棵菜那些
[00:02:46.000 --> 00:02:48.000]  他會高的
[00:02:48.000 --> 00:02:50.000]  但不是向橫生那種
[00:02:50.000 --> 00:02:52.000]  第三樣東西
[00:02:52.000 --> 00:02:54.000]  要明白那個比喻
[00:02:54.000 --> 00:02:56.000]  我們一定要明白
[00:02:56.000 --> 00:02:58.000]  嘗試知道
[00:02:58.000 --> 00:03:00.000]  到底第一代的人
[00:03:00.000 --> 00:03:02.000]  聽這個比喻的時候
[00:03:02.000 --> 00:03:04.000]  他帶著什麼問題
[00:03:04.000 --> 00:03:06.000]  他那個生活的
[00:03:06.000 --> 00:03:08.000]  場景是怎樣的
[00:03:08.000 --> 00:03:10.000]  以致到
[00:03:10.000 --> 00:03:12.000]  他聽了的時候他有什麼反應
[00:03:12.000 --> 00:03:14.000]  耶穌嘗試
[00:03:14.000 --> 00:03:16.000]  解答什麼問題
[00:03:16.000 --> 00:03:18.000]  我們聽那個比喻
[00:03:18.000 --> 00:03:20.000]  才會按照
[00:03:20.000 --> 00:03:22.000]  第一代耶穌想
[00:03:22.000 --> 00:03:24.000]  傳遞的意思
[00:03:24.000 --> 00:03:26.000]  來解釋他
[00:03:26.000 --> 00:03:28.000]  不是按照那個故事我們可以聯想到什麼
[00:03:28.000 --> 00:03:30.000]  來解釋什麼
[00:03:30.000 --> 00:03:32.000]  這個就是
[00:03:32.000 --> 00:03:34.000]  我們解比喻
[00:03:34.000 --> 00:03:36.000]  要注意的三個地方
[00:03:36.000 --> 00:03:38.000]  我們講了
[00:03:38.000 --> 00:03:40.000]  這部分
[00:03:40.000 --> 00:03:42.000]  我們就會逐一
[00:03:42.000 --> 00:03:44.000]  按我們今天要講的比喻
[00:03:44.000 --> 00:03:46.000]  來解釋
[00:03:46.000 --> 00:03:48.000]  首先讓我們先讀一下
[00:03:48.000 --> 00:03:50.000]  這個比喻
[00:03:50.000 --> 00:03:52.000]  可能是十一次裡面
[00:03:52.000 --> 00:03:54.000]  其實我預備了十二次
[00:03:54.000 --> 00:03:56.000]  就是
[00:03:56.000 --> 00:03:58.000]  最短是這個
[00:03:58.000 --> 00:04:00.000]  你很難找到一個比喻
[00:04:00.000 --> 00:04:02.000]  只有兩節
[00:04:02.000 --> 00:04:04.000]  你都知道有些比喻是整張聖經
[00:04:04.000 --> 00:04:06.000]  我們這個比喻
[00:04:06.000 --> 00:04:08.000]  就在馬太福音
[00:04:08.000 --> 00:04:10.000]  第十三章
[00:04:10.000 --> 00:04:12.000]  三十一
[00:04:12.000 --> 00:04:14.000]  和三十二節
[00:04:14.000 --> 00:04:20.000]  這裡聖經是這樣說
[00:04:20.000 --> 00:04:22.000]  他說他又
[00:04:22.000 --> 00:04:24.000]  設個比喻對他們說
[00:04:24.000 --> 00:04:26.000]  請留意
[00:04:26.000 --> 00:04:28.000]  每一個字都重要
[00:04:28.000 --> 00:04:30.000]  因為只有這麼少字
[00:04:30.000 --> 00:04:32.000]  每一個字都重要
[00:04:32.000 --> 00:04:34.000]  請留意我讀出來
[00:04:34.000 --> 00:04:36.000]  天國好將
[00:04:36.000 --> 00:04:38.000]  一粒芥菜種
[00:04:38.000 --> 00:04:40.000]  有人拿去
[00:04:40.000 --> 00:04:42.000]  種在田裡
[00:04:42.000 --> 00:04:44.000]  這原是百種類
[00:04:44.000 --> 00:04:46.000]  最少的
[00:04:46.000 --> 00:04:50.000]  等到長起來
[00:04:50.000 --> 00:04:52.000]  卻比各樣的菜都大
[00:04:52.000 --> 00:04:54.000]  且成了樹
[00:04:54.000 --> 00:04:56.000]  天上的飛鳥
[00:04:56.000 --> 00:04:58.000]  來縮在
[00:04:58.000 --> 00:05:00.000]  他的枝上
[00:05:00.000 --> 00:05:02.000]  這個就是天國
[00:05:02.000 --> 00:05:04.000]  好似芥菜種的比喻
[00:05:04.000 --> 00:05:06.000]  他要講的意思是什麼
[00:05:08.000 --> 00:05:10.000]  主要思想
[00:05:10.000 --> 00:05:12.000]  就是說天國
[00:05:12.000 --> 00:05:14.000]  開始的時候
[00:05:14.000 --> 00:05:16.000]  是很小的
[00:05:16.000 --> 00:05:18.000]  但他包含著
[00:05:18.000 --> 00:05:20.000]  是一種無限的
[00:05:20.000 --> 00:05:22.000]  生命的大能
[00:05:22.000 --> 00:05:24.000]  可以變成一棵樹
[00:05:24.000 --> 00:05:26.000]  讓飛鳥
[00:05:26.000 --> 00:05:28.000]  可以棲息在
[00:05:28.000 --> 00:05:30.000]  他裡面
[00:05:30.000 --> 00:05:32.000]  換句話說
[00:05:32.000 --> 00:05:34.000]  他其實只講一個意思
[00:05:34.000 --> 00:05:36.000]  他要我們注意的是
[00:05:36.000 --> 00:05:38.000]  生命的質
[00:05:38.000 --> 00:05:40.000]  不是生命的量
[00:05:40.000 --> 00:05:44.000]  這就是他的主要思想
[00:05:44.000 --> 00:05:46.000]  我們這個思想
[00:05:46.000 --> 00:05:48.000]  遲些還要詳細一點去發展
[00:05:48.000 --> 00:05:50.000]  但讓我們先了解一下
[00:05:50.000 --> 00:05:52.000]  這個比喻的背景
[00:05:52.000 --> 00:05:54.000]  這個背景
[00:05:54.000 --> 00:05:56.000]  和我們如何解釋
[00:05:56.000 --> 00:05:58.000]  是很有直接關係
[00:05:58.000 --> 00:06:00.000]  剛才我說了
[00:06:00.000 --> 00:06:02.000]  這個芥菜種
[00:06:02.000 --> 00:06:04.000]  不是我們今天街市買的大芥菜
[00:06:04.000 --> 00:06:08.000]  或者你吃的酸的芥菜頭
[00:06:08.000 --> 00:06:10.000]  事實上是一種
[00:06:10.000 --> 00:06:12.000]  每年生長一次的
[00:06:12.000 --> 00:06:16.000]  一般大約是三尺高
[00:06:16.000 --> 00:06:20.000]  是細細的
[00:06:20.000 --> 00:06:22.000]  很幼的
[00:06:22.000 --> 00:06:24.000]  那個葉
[00:06:24.000 --> 00:06:26.000]  大約是這個大小
[00:06:26.000 --> 00:06:28.000]  差不多好像
[00:06:28.000 --> 00:06:30.000]  一個薯仔
[00:06:30.000 --> 00:06:32.000]  那些花
[00:06:32.000 --> 00:06:34.000]  和撈尾結的籽
[00:06:34.000 --> 00:06:36.000]  就在葉的下面
[00:06:36.000 --> 00:06:40.000]  當這些芥菜
[00:06:40.000 --> 00:06:42.000]  如果是生長在
[00:06:42.000 --> 00:06:44.000]  一般的田裡
[00:06:44.000 --> 00:06:46.000]  成熟的時候
[00:06:46.000 --> 00:06:48.000]  你會看到
[00:06:48.000 --> 00:06:50.000]  整片都是黃色的
[00:06:50.000 --> 00:06:52.000]  如果你在美國西岸
[00:06:52.000 --> 00:06:54.000]  你
[00:06:54.000 --> 00:06:56.000]  開車或者坐車經過
[00:06:56.000 --> 00:06:58.000]  就經常看到這些芥菜種的田
[00:06:58.000 --> 00:07:00.000]  他們種了來
[00:07:00.000 --> 00:07:02.000]  收割
[00:07:02.000 --> 00:07:04.000]  用來做芥辣
[00:07:04.000 --> 00:07:06.000]  不過美國的芥辣不辣
[00:07:06.000 --> 00:07:08.000]  法國的芥辣
[00:07:08.000 --> 00:07:10.000]  有些都很好吃
[00:07:10.000 --> 00:07:12.000]  都是辣辣的
[00:07:12.000 --> 00:07:14.000]  就是用這種
[00:07:14.000 --> 00:07:16.000]  芥菜種來做
[00:07:16.000 --> 00:07:20.000]  但是聖經裡面
[00:07:20.000 --> 00:07:22.000]  告訴我們第二件事
[00:07:22.000 --> 00:07:24.000]  我們要留意
[00:07:24.000 --> 00:07:26.000]  他說這是百種裡面最少的
[00:07:26.000 --> 00:07:28.000]  我們知道
[00:07:28.000 --> 00:07:30.000]  百種不是最小的
[00:07:30.000 --> 00:07:32.000]  比如說香柏木的種子
[00:07:32.000 --> 00:07:34.000]  比芥菜種還小
[00:07:34.000 --> 00:07:36.000]  你猜得到嗎
[00:07:36.000 --> 00:07:38.000]  香柏木很高大的
[00:07:38.000 --> 00:07:40.000]  但是種子比芥菜種還小
[00:07:40.000 --> 00:07:42.000]  現在我們知道
[00:07:42.000 --> 00:07:44.000]  全世界最小的種子
[00:07:44.000 --> 00:07:48.000]  你猜是什麼種子呢
[00:07:48.000 --> 00:07:50.000]  就是蘭花的種子
[00:07:50.000 --> 00:07:52.000]  那你說
[00:07:52.000 --> 00:07:54.000]  為什麼他說是百種裡
[00:07:54.000 --> 00:07:56.000]  最少的呢
[00:07:56.000 --> 00:07:58.000]  為什麼我們說的話不準確呢
[00:07:58.000 --> 00:08:00.000]  不是
[00:08:00.000 --> 00:08:02.000]  這是慣用語
[00:08:02.000 --> 00:08:04.000]  我們用說話
[00:08:04.000 --> 00:08:06.000]  用言語
[00:08:06.000 --> 00:08:08.000]  不是從科學和統計的角度來用的
[00:08:08.000 --> 00:08:12.000]  比如說
[00:08:12.000 --> 00:08:14.000]  有人說睜大眼睛
[00:08:14.000 --> 00:08:16.000]  睜得像什麼那麼大
[00:08:16.000 --> 00:08:18.000]  像牛眼蜜那麼大
[00:08:18.000 --> 00:08:20.000]  為什麼你不說像西瓜那麼大呢
[00:08:20.000 --> 00:08:22.000]  西瓜明明比牛眼蜜大
[00:08:22.000 --> 00:08:24.000]  有時候我們說
[00:08:24.000 --> 00:08:26.000]  好鬼靚
[00:08:26.000 --> 00:08:28.000]  靚到
[00:08:28.000 --> 00:08:30.000]  我們說好靚
[00:08:30.000 --> 00:08:32.000]  我們說好鬼靚
[00:08:32.000 --> 00:08:34.000]  如果說像鬼那麼靚呢
[00:08:34.000 --> 00:08:36.000]  就不是那麼靚
[00:08:36.000 --> 00:08:38.000]  嚇死人
[00:08:38.000 --> 00:08:40.000]  所以我們說好鬼肉酸
[00:08:40.000 --> 00:08:42.000]  這些是我們的說法
[00:08:42.000 --> 00:08:44.000]  一種說法用語
[00:08:44.000 --> 00:08:46.000]  通常我們稱之為
[00:08:46.000 --> 00:08:48.000]  Proverbial
[00:08:48.000 --> 00:08:50.000]  是一種慣常說法
[00:08:50.000 --> 00:08:52.000]  不是從一個比較
[00:08:52.000 --> 00:08:54.000]  科學或觀察的角度
[00:08:54.000 --> 00:08:56.000]  所以耶穌說
[00:08:56.000 --> 00:08:58.000]  百種裡面最少
[00:08:58.000 --> 00:09:00.000]  是完全沒有錯的
[00:09:00.000 --> 00:09:02.000]  然後第三方面
[00:09:02.000 --> 00:09:06.000]  這裡說
[00:09:06.000 --> 00:09:08.000]  當它長起來
[00:09:08.000 --> 00:09:10.000]  就比各樣的菜都大
[00:09:10.000 --> 00:09:12.000]  我們這個翻譯
[00:09:12.000 --> 00:09:14.000]  就是加深了我們以為
[00:09:14.000 --> 00:09:16.000]  這個芥菜就是我們吃的芥菜
[00:09:16.000 --> 00:09:18.000]  因為他們說比菜都大
[00:09:18.000 --> 00:09:20.000]  但是本來那個字
[00:09:20.000 --> 00:09:22.000]  不應該譯菜
[00:09:22.000 --> 00:09:24.000]  本來那個字應該譯香草
[00:09:24.000 --> 00:09:28.000]  比香草更大
[00:09:28.000 --> 00:09:30.000]  就是herbs
[00:09:30.000 --> 00:09:32.000]  你煮菜那些
[00:09:32.000 --> 00:09:34.000]  或者你去街市
[00:09:34.000 --> 00:09:36.000]  不是街市都可能不見
[00:09:36.000 --> 00:09:38.000]  你去超級市場
[00:09:38.000 --> 00:09:40.000]  見到一百幾十樽
[00:09:40.000 --> 00:09:42.000]  一樽一樽好像女人化妝
[00:09:42.000 --> 00:09:44.000]  那些
[00:09:44.000 --> 00:09:46.000]  那些地方
[00:09:46.000 --> 00:09:48.000]  那些叫herbs
[00:09:48.000 --> 00:09:50.000]  就是那些
[00:09:50.000 --> 00:09:52.000]  它長起來比各樣的香草都大
[00:09:52.000 --> 00:09:54.000]  就不是各樣的菜
[00:09:54.000 --> 00:09:58.000]  不過這個可能不是最大問題
[00:09:58.000 --> 00:10:00.000]  下面那句就有趣
[00:10:00.000 --> 00:10:02.000]  他說成了樹
[00:10:02.000 --> 00:10:06.000]  芥菜怎麼可以成一棵樹
[00:10:06.000 --> 00:10:10.000]  原來這個芥菜
[00:10:10.000 --> 00:10:12.000]  這裡聖經所用的芥菜
[00:10:12.000 --> 00:10:14.000]  就是
[00:10:14.000 --> 00:10:16.000]  它是生長很快的
[00:10:16.000 --> 00:10:18.000]  如果它是落在一些很肥肉的泥土
[00:10:18.000 --> 00:10:22.000]  你又沒有人去收割
[00:10:22.000 --> 00:10:24.000]  剪和弄它
[00:10:24.000 --> 00:10:26.000]  它就可以長到
[00:10:26.000 --> 00:10:28.000]  和屋子
[00:10:28.000 --> 00:10:30.000]  那麼高
[00:10:30.000 --> 00:10:32.000]  有人在巴勒斯坦的阿卡平原
[00:10:32.000 --> 00:10:34.000]  Planet Akka
[00:10:34.000 --> 00:10:36.000]  見過這個芥菜樹
[00:10:36.000 --> 00:10:38.000]  芥菜種
[00:10:38.000 --> 00:10:40.000]  就是十二十三呎高
[00:10:40.000 --> 00:10:44.000]  很高
[00:10:44.000 --> 00:10:46.000]  那些節瓜好像冬瓜那麼大
[00:10:46.000 --> 00:10:50.000]  用來長種的節瓜就好像冬瓜那麼大
[00:10:50.000 --> 00:10:52.000]  所以我們不能夠
[00:10:52.000 --> 00:10:54.000]  按我們在街市見到的那些
[00:10:54.000 --> 00:10:56.000]  來我們說
[00:10:56.000 --> 00:10:58.000]  這個聖經說錯了那裡又錯了
[00:10:58.000 --> 00:11:00.000]  不是 是我們看得少
[00:11:00.000 --> 00:11:02.000]  如果我們看得夠多
[00:11:02.000 --> 00:11:04.000]  我們發覺原來有些節瓜好像冬瓜那麼大
[00:11:04.000 --> 00:11:06.000]  南瓜好像球場那麼大
[00:11:06.000 --> 00:11:10.000]  你們當然是誇大一點
[00:11:12.000 --> 00:11:14.000]  我告訴你我們常見到的那些
[00:11:14.000 --> 00:11:16.000]  未必就是唯一有那些的東西
[00:11:16.000 --> 00:11:18.000]  有些芥菜樹
[00:11:18.000 --> 00:11:22.000]  它確是好像一間屋
[00:11:22.000 --> 00:11:24.000]  那些屋就不是我們康樂大廈才叫屋
[00:11:24.000 --> 00:11:26.000]  它是一層的
[00:11:26.000 --> 00:11:28.000]  一層就十二三呎
[00:11:28.000 --> 00:11:30.000]  有些就和那些屋是平大
[00:11:30.000 --> 00:11:34.000]  好了 到最後
[00:11:34.000 --> 00:11:36.000]  如果是那些那麼幼的
[00:11:36.000 --> 00:11:38.000]  芥菜
[00:11:38.000 --> 00:11:40.000]  可不可以
[00:11:40.000 --> 00:11:42.000]  那些鳥就飛來
[00:11:42.000 --> 00:11:44.000]  縮在它的枝上呢
[00:11:44.000 --> 00:11:48.000]  原來我們這個
[00:11:48.000 --> 00:11:50.000]  和合本的翻譯
[00:11:50.000 --> 00:11:52.000]  就非常巧妙
[00:11:52.000 --> 00:11:54.000]  本來那個字這個縮字
[00:11:54.000 --> 00:11:56.000]  就不是指縮的
[00:11:56.000 --> 00:12:00.000]  Carthus Canaan那個字
[00:12:00.000 --> 00:12:02.000]  是指到
[00:12:02.000 --> 00:12:04.000]  那隻鳥飛到
[00:12:04.000 --> 00:12:06.000]  輕輕降落
[00:12:06.000 --> 00:12:08.000]  輕輕降落
[00:12:08.000 --> 00:12:10.000]  但是我們英文的
[00:12:10.000 --> 00:12:12.000]  RSV的譯本就不是說
[00:12:12.000 --> 00:12:14.000]  它說是可以給鳥來
[00:12:14.000 --> 00:12:16.000]  捉巢
[00:12:16.000 --> 00:12:18.000]  如果捉巢呢
[00:12:18.000 --> 00:12:20.000]  我想沒有什麼鳥這麼笨的
[00:12:20.000 --> 00:12:22.000]  每年捉一次
[00:12:22.000 --> 00:12:24.000]  因為那些東西一年就要倒下來
[00:12:24.000 --> 00:12:26.000]  沒有那些鳥那麼傻
[00:12:26.000 --> 00:12:28.000]  如果要捉巢
[00:12:28.000 --> 00:12:30.000]  當然希望那個巢可以
[00:12:30.000 --> 00:12:32.000]  不住一輩子都可以住兩三年
[00:12:32.000 --> 00:12:34.000]  每年都要捉巢
[00:12:34.000 --> 00:12:36.000]  所以那個RSV的翻譯
[00:12:36.000 --> 00:12:38.000]  就不夠我們和合本那麼精彩
[00:12:38.000 --> 00:12:40.000]  這裡說縮
[00:12:40.000 --> 00:12:42.000]  它沒有說一定要
[00:12:42.000 --> 00:12:44.000]  睡過夜或睡過小
[00:12:44.000 --> 00:12:46.000]  它就是說
[00:12:46.000 --> 00:12:48.000]  它飛到來
[00:12:48.000 --> 00:12:50.000]  它就要吃那些
[00:12:50.000 --> 00:12:52.000]  芥菜種
[00:12:52.000 --> 00:12:54.000]  換句話說
[00:12:54.000 --> 00:12:56.000]  它的要點就是說
[00:12:56.000 --> 00:12:58.000]  芥菜種成為一棵樹
[00:12:58.000 --> 00:13:00.000]  成為一棵很高的
[00:13:00.000 --> 00:13:02.000]  可以讓小鳥降落
[00:13:02.000 --> 00:13:04.000]  在這裡棲身
[00:13:04.000 --> 00:13:06.000]  我們明白了這些背景
[00:13:06.000 --> 00:13:08.000]  我們接著就要問
[00:13:08.000 --> 00:13:10.000]  到底第一代的人
[00:13:10.000 --> 00:13:12.000]  怎樣聽這個比喻
[00:13:12.000 --> 00:13:14.000]  他們帶著什麼問題
[00:13:14.000 --> 00:13:16.000]  而耶穌為什麼用這個比喻
[00:13:16.000 --> 00:13:18.000]  又嘗試回答什麼問題
[00:13:18.000 --> 00:13:20.000]  我們就要
[00:13:20.000 --> 00:13:22.000]  有這方面的了解
[00:13:22.000 --> 00:13:24.000]  我們大家記得
[00:13:24.000 --> 00:13:26.000]  司祭的案例的時候
[00:13:26.000 --> 00:13:28.000]  他說天國近了
[00:13:28.000 --> 00:13:30.000]  你們要悔改順服音
[00:13:30.000 --> 00:13:32.000]  他而且說
[00:13:32.000 --> 00:13:36.000]  看啊,這就是上帝的兒子
[00:13:36.000 --> 00:13:38.000]  是要除去人的罪的
[00:13:38.000 --> 00:13:40.000]  天國
[00:13:40.000 --> 00:13:44.000]  和罪在約翰的宣講
[00:13:44.000 --> 00:13:46.000]  是一樣的
[00:13:46.000 --> 00:13:48.000]  而他又指到耶穌說
[00:13:48.000 --> 00:13:50.000]  這個人子就是天國
[00:13:50.000 --> 00:13:52.000]  現在開始
[00:13:52.000 --> 00:13:54.000]  你們不是跟我了
[00:13:54.000 --> 00:13:56.000]  你要跟的
[00:13:56.000 --> 00:13:58.000]  就是這個我要為他開路先鋒的
[00:13:58.000 --> 00:14:00.000]  耶穌基督
[00:14:00.000 --> 00:14:02.000]  好了,耶穌來了
[00:14:02.000 --> 00:14:04.000]  他們也這樣說
[00:14:04.000 --> 00:14:06.000]  他說天國就在你們當中了
[00:14:06.000 --> 00:14:08.000]  天國已經來到了
[00:14:08.000 --> 00:14:10.000]  開始了
[00:14:10.000 --> 00:14:12.000]  所以你們要來跟從我
[00:14:12.000 --> 00:14:14.000]  讓我們一起
[00:14:14.000 --> 00:14:16.000]  將這個天國擴展在地上
[00:14:16.000 --> 00:14:18.000]  但是有什麼
[00:14:18.000 --> 00:14:20.000]  發生了
[00:14:20.000 --> 00:14:22.000]  什麼都沒有發生
[00:14:22.000 --> 00:14:24.000]  有人跟從他
[00:14:24.000 --> 00:14:26.000]  跟了一段日子
[00:14:26.000 --> 00:14:28.000]  什麼都沒有發生
[00:14:28.000 --> 00:14:30.000]  除了有幾個人
[00:14:30.000 --> 00:14:32.000]  都是那些知識比較低落的
[00:14:32.000 --> 00:14:36.000]  是放下慾望來跟從耶穌
[00:14:36.000 --> 00:14:38.000]  另外
[00:14:38.000 --> 00:14:40.000]  在耶穌走到哪裡
[00:14:40.000 --> 00:14:42.000]  就有五六個
[00:14:42.000 --> 00:14:44.000]  十幾個那些髒小孩
[00:14:44.000 --> 00:14:46.000]  一路跟著他
[00:14:46.000 --> 00:14:48.000]  跟著追著耶穌
[00:14:48.000 --> 00:14:50.000]  因為好玩嘛
[00:14:50.000 --> 00:14:52.000]  一群人
[00:14:52.000 --> 00:14:54.000]  然後就走到
[00:14:54.000 --> 00:14:56.000]  他們一群人
[00:14:56.000 --> 00:14:58.000]  除了這些低落的人和小孩
[00:14:58.000 --> 00:15:02.000]  沒有任何的發生
[00:15:02.000 --> 00:15:04.000]  慢慢有人就會變得
[00:15:04.000 --> 00:15:06.000]  跟耶穌保持著一個
[00:15:06.000 --> 00:15:08.000]  安全的距離
[00:15:08.000 --> 00:15:10.000]  假如有什麼不妥
[00:15:10.000 --> 00:15:12.000]  要抽身走得很快就走
[00:15:12.000 --> 00:15:14.000]  但是另外一些人
[00:15:14.000 --> 00:15:16.000]  好像馬太
[00:15:16.000 --> 00:15:18.000]  好像約翰,好像彼得
[00:15:18.000 --> 00:15:20.000]  他們將他們的家當全部變賣了
[00:15:20.000 --> 00:15:22.000]  他們將他們的性命
[00:15:22.000 --> 00:15:24.000]  都押了上去
[00:15:24.000 --> 00:15:26.000]  他們來跟從耶穌
[00:15:26.000 --> 00:15:28.000]  他們同樣有一個問題
[00:15:28.000 --> 00:15:30.000]  到底怎樣呢?
[00:15:30.000 --> 00:15:32.000]  你說天國來了
[00:15:32.000 --> 00:15:34.000]  我們現在放下所有來跟從你
[00:15:34.000 --> 00:15:36.000]  那我應該向天國
[00:15:36.000 --> 00:15:38.000]  哪一個部門
[00:15:38.000 --> 00:15:40.000]  來遞旨申請呢?
[00:15:40.000 --> 00:15:42.000]  我會在天國
[00:15:42.000 --> 00:15:44.000]  擔任什麼的責任呢?
[00:15:44.000 --> 00:15:46.000]  那將來
[00:15:46.000 --> 00:15:48.000]  我們的前景又會怎樣呢?
[00:15:48.000 --> 00:15:50.000]  圍著
[00:15:50.000 --> 00:15:52.000]  圍著耶穌那群人
[00:15:52.000 --> 00:15:54.000]  不是一群滿了信心
[00:15:54.000 --> 00:15:56.000]  是很有
[00:15:56.000 --> 00:15:58.000]  一個推動力想要
[00:15:58.000 --> 00:16:00.000]  踏入去
[00:16:00.000 --> 00:16:02.000]  將天國推動的一群人
[00:16:02.000 --> 00:16:04.000]  是一群事實上
[00:16:04.000 --> 00:16:06.000]  有了懷疑
[00:16:06.000 --> 00:16:10.000]  也都可能是相當疲倦的一群人
[00:16:10.000 --> 00:16:12.000]  這正是為什麼耶穌說
[00:16:12.000 --> 00:16:14.000]  天國
[00:16:14.000 --> 00:16:16.000]  好像一粒芥菜種
[00:16:16.000 --> 00:16:18.000]  你不要
[00:16:18.000 --> 00:16:20.000]  只看外面
[00:16:20.000 --> 00:16:22.000]  你要看
[00:16:22.000 --> 00:16:24.000]  裡面的生命
[00:16:24.000 --> 00:16:26.000]  沒錯,我們來到了
[00:16:26.000 --> 00:16:28.000]  我們這個加里尼的
[00:16:28.000 --> 00:16:30.000]  城鎮可能知道有
[00:16:30.000 --> 00:16:32.000]  耶穌基督這個人
[00:16:32.000 --> 00:16:34.000]  但只不過是一個
[00:16:34.000 --> 00:16:36.000]  眾多的江湖術士裡面
[00:16:36.000 --> 00:16:38.000]  其中一個會行神醫的
[00:16:38.000 --> 00:16:40.000]  會講說話的一個人
[00:16:40.000 --> 00:16:42.000]  那些有學問的人
[00:16:42.000 --> 00:16:44.000]  或者羅馬當時
