
[00:00:00.000 --> 00:00:10.060]  聽者們平安!今早我們一起敬拜的時候,我們一起看神的話語,
[00:03:03.700 --> 00:03:07.300]  未來那個城市這麼偏遠的地方,
[00:03:07.300 --> 00:03:10.220]  於是走出去大街那裡走,
[00:03:10.220 --> 00:03:14.540]  走的時候一轉彎看到一間藥材舖,
[00:03:14.540 --> 00:03:20.420]  那裡貼著一張紙,有天山雪連在一起,
[00:03:20.420 --> 00:03:23.820]  我一看就哇,很厲害,
[00:03:23.820 --> 00:03:28.860]  你看過《武俠小說》,《白髮魔女傳》,
[00:03:28.860 --> 00:03:33.500]  說要等十年才開花,在冰天雪地那裡,
[00:03:33.500 --> 00:03:36.820]  一開花就拿回去救命,起死回生,
[00:03:36.820 --> 00:03:41.860]  哇,真的有天山雪連,想衝進去看看有沒有賣,
[00:03:41.860 --> 00:03:45.180]  不知道多少錢,不知道夠不夠錢,
[00:03:45.180 --> 00:03:48.940]  我覺得不是很多人排隊,
[00:03:48.940 --> 00:03:52.740]  我就說不要賣,走過,旁邊還有幾間藥材舖,
[00:03:52.740 --> 00:03:58.660]  原來每間都可以賣,不是很貴,是很便宜的,
[00:03:58.660 --> 00:04:04.220]  那些人走過不看的,只有我這麼緊張,
[00:04:04.220 --> 00:04:07.940]  我有這個感觸,很有趣的,
[00:04:07.940 --> 00:04:13.180]  可能他們本地人看慣了,沒什麼反應,沒什麼感覺,
[00:04:13.180 --> 00:04:15.860]  反而我覺得很珍惜,
[00:04:15.860 --> 00:04:18.420]  其實有時候我們有一本聖經在家裡,
[00:04:18.420 --> 00:04:21.060]  我們自己每個星期都有機會看聖經,
[00:04:21.060 --> 00:04:25.340]  你看我們在台上有很多,下面也有,
[00:04:25.340 --> 00:04:28.260]  但是有些人是沒有反應的,
[00:04:28.260 --> 00:04:31.180]  神的話對於他已經沒有作用的,
[00:04:31.180 --> 00:04:34.140]  但有些人就像約西亞王一樣,
[00:04:34.140 --> 00:04:37.820]  一聽到神的話就有多大的反應,多大的震撼,
[00:04:37.820 --> 00:04:40.300]  為什麼今天我們要研究,好不好?
[00:04:40.300 --> 00:04:42.980]  一起研究一下那個分別和原因,
[00:04:42.980 --> 00:04:48.020]  剛才我說在這本聖經裡面記載了四個人比較多一點,
[00:04:48.020 --> 00:04:52.340]  他們看到神的話,這個律法書的時候都有不同的反應,
[00:04:52.340 --> 00:04:55.620]  我先說三個,我真的很誠實的,
[00:04:55.620 --> 00:04:59.860]  看聖經裡面,聖經是這樣說,我就照著這樣的理解,
[00:04:59.860 --> 00:05:06.260]  前面那三個,我稱他為一個屬靈上不合格的人,
[00:05:06.260 --> 00:05:08.140]  剛才你讀的時候不知道你有沒有留意,
[00:05:08.140 --> 00:05:10.740]  我試著告訴你情況是怎麼樣,
[00:05:10.740 --> 00:05:15.540]  每一個人我都給了一個屬靈的花名,
[00:05:15.540 --> 00:05:17.780]  讓你容易記得一些,
[00:05:17.780 --> 00:05:19.540]  剛才你記得嗎?
[00:05:19.540 --> 00:05:25.060]  約西亞王他自己沒有想到找到那本律法書,
[00:05:25.060 --> 00:05:27.100]  他就叫那些官員去,
[00:05:27.100 --> 00:05:30.980]  官員裡面有大祭司希勒加,
[00:05:30.980 --> 00:05:34.500]  還有書記沙番,
[00:05:34.500 --> 00:05:37.740]  後來剛才說那個呂仙之,
[00:05:37.740 --> 00:05:41.980]  胡勒大都看過這個書,都看到這個書的,
[00:05:41.980 --> 00:05:46.580]  我想和你說這三個人的問題在哪裡,
[00:05:46.580 --> 00:05:49.540]  有時候他都代表了我們有些人,
[00:05:49.540 --> 00:05:53.140]  當我們面對神的話語的時候,
[00:05:53.140 --> 00:06:01.220]  那種無知、懶惰,甚至是沒有敏銳的心,
[00:06:01.220 --> 00:06:06.700]  第一個沙番,這個書記,
[00:06:06.700 --> 00:06:12.580]  我給他一個花名叫做好這份工的沙番,
[00:06:12.580 --> 00:06:16.900]  不好意思,拿以前特首的說話來說,
[00:06:16.900 --> 00:06:21.020]  做好這份工的沙番,沙番都挺忠心的,
[00:06:21.020 --> 00:06:22.540]  他是書記,
[00:06:22.540 --> 00:06:25.860]  所以他管著這個書記去做記錄,
[00:06:25.860 --> 00:06:29.700]  尤其是,不單是書記,你看到那個描述裡面,
[00:06:29.700 --> 00:06:31.180]  他是會計,
[00:06:31.180 --> 00:06:34.980]  就是說那些錢銀,籌到多少錢,
[00:06:34.980 --> 00:06:38.980]  要收集聖殿,所以那些錢銀用得很對,
[00:06:38.980 --> 00:06:43.700]  每條數記清楚,找到什麼,很好記清楚,
[00:06:43.700 --> 00:06:45.860]  但是為什麼我說這個沙番,
[00:06:45.860 --> 00:06:47.540]  是一個只是做好這份工,
[00:06:47.540 --> 00:06:51.540]  因為這個沙番,看到神的話沒有反應,
[00:06:51.540 --> 00:06:56.020]  你留心,當然不是他第一個找到,
[00:06:56.020 --> 00:07:03.020]  其實是他找到出來先,然後交給希臘加,
[00:07:03.020 --> 00:07:06.740]  希臘加看了,交給沙番,
[00:07:06.740 --> 00:07:08.740]  叫他拿給皇帝看,
[00:07:08.740 --> 00:07:11.300]  你看到沙番走去見皇帝的時候,
[00:07:11.300 --> 00:07:13.020]  你看到他所說的話,
[00:07:13.020 --> 00:07:14.660]  他說你的神僕,
[00:07:14.660 --> 00:07:19.780]  就是我已經將店裡面所有的錢銀清點了,
[00:07:19.780 --> 00:07:24.180]  很清楚,又將他交給瑤華店管理的工匠,
[00:07:24.180 --> 00:07:27.900]  慢慢慢慢去做,他做好這份工的,
[00:07:27.900 --> 00:07:33.180]  然後聖經記載,沙番又告溯王,
[00:07:33.180 --> 00:07:36.380]  說完這些,還有一樣東西,
[00:07:36.380 --> 00:07:38.260]  差一點忘記說,
[00:07:38.260 --> 00:07:43.820]  就是說大祭司找到卷律法書,
[00:07:43.820 --> 00:07:46.300]  皇帝說是什麼來的?
[00:07:46.300 --> 00:07:50.100]  於是聖經說沙番拿出來讀給皇帝聽,
[00:07:50.100 --> 00:07:54.140]  你看看沙番的反應和皇帝的反應差多遠,
[00:07:54.140 --> 00:07:55.740]  若西蟻一聽到的時候,
[00:07:55.740 --> 00:07:58.700]  就知道整個說話原來這麼厲害,
[00:07:58.700 --> 00:08:01.700]  說不行了,我們犯罪了,
[00:08:01.700 --> 00:08:05.660]  沙番從頭到尾都有讀這本書,
[00:08:05.660 --> 00:08:10.220]  但是我們記載,看不到他有任何的反應,
[00:08:10.220 --> 00:08:11.300]  為什麼呢?
[00:08:11.300 --> 00:08:14.100]  因為沙番的心不在那裡,
[00:08:14.100 --> 00:08:15.020]  他的心在哪裏?
[00:08:15.020 --> 00:08:17.660]  做好這份工,
[00:08:17.660 --> 00:08:19.100]  他做得好,
[00:08:19.100 --> 00:08:20.700]  不過不夠的,
[00:08:20.700 --> 00:08:22.500]  他沒有時尚去想一下,
[00:08:22.500 --> 00:08:25.980]  其實這份工也是一個侍奉,
[00:08:25.980 --> 00:08:28.340]  清理聖殿是不是很好的,
[00:08:28.340 --> 00:08:29.500]  很神聖的工作,
[00:08:29.500 --> 00:08:33.660]  但是他的心就等於在這份工上,
[00:08:33.660 --> 00:08:36.220]  他沒有想過這是神的殿,
[00:08:36.220 --> 00:08:39.700]  然後有機會其實神有話要跟他說,
[00:08:39.700 --> 00:08:41.260]  所以打開聖經,
[00:08:41.260 --> 00:08:42.660]  打開神的話,
[00:08:42.660 --> 00:08:43.620]  讀了,
[00:08:43.620 --> 00:08:45.180]  他都聽不到神跟他說話,
[00:08:45.180 --> 00:08:47.020]  很有趣的,視而不見,
[00:08:47.020 --> 00:08:48.540]  聽而不聞,
[00:08:48.540 --> 00:08:49.060]  為什麼呢?
[00:08:49.060 --> 00:08:50.420]  因為他的心不在那裡,
[00:08:50.420 --> 00:08:51.580]  丁姐妹,
[00:08:51.580 --> 00:08:53.580]  有時候你和我都是很好的,
[00:08:53.580 --> 00:08:55.300]  丁姐妹,我們在工作上,
[00:08:55.300 --> 00:08:56.180]  我們很努力,
[00:08:56.180 --> 00:08:57.300]  我們很誠實,
[00:08:57.300 --> 00:08:58.700]  我們很勤奮,
[00:08:58.700 --> 00:08:59.940]  我們說這個立好,
[00:08:59.940 --> 00:09:00.820]  很好見證,
[00:09:00.820 --> 00:09:02.100]  這個非常好,
[00:09:02.100 --> 00:09:04.300]  但是我們只是做好這份工,
[00:09:04.300 --> 00:09:06.220]  甚至我們來崇拜的時候,
[00:09:06.220 --> 00:09:07.700]  或者我們教會侍奉的時候,
[00:09:07.700 --> 00:09:09.180]  我們都做好這份工,
[00:09:09.180 --> 00:09:10.620]  於是我們很好的,
[00:09:10.620 --> 00:09:11.700]  練好的詩歌,
[00:09:11.700 --> 00:09:14.020]  我們唱詩班,
[00:09:14.020 --> 00:09:16.300]  但是你沒有想過唱的時候,
[00:09:16.300 --> 00:09:18.860]  神對你說什麼話,
[00:09:18.860 --> 00:09:21.540]  就是唱一首很好的詩歌,
[00:09:21.540 --> 00:09:23.140]  我探訪的時候,
[00:09:23.140 --> 00:09:24.700]  於是我就很努力的,
[00:09:24.700 --> 00:09:25.700]  很忠實的,
[00:09:25.700 --> 00:09:27.380]  很忠心的去探訪,
[00:09:27.380 --> 00:09:28.740]  做好這份工,
[00:09:28.740 --> 00:09:31.220]  不過沒有想過在探訪的歷程當中,
[00:09:31.220 --> 00:09:32.740]  神有事跟你說,
[00:09:32.740 --> 00:09:33.980]  沒有想過那個探訪,
[00:09:33.980 --> 00:09:36.180]  躺在床上那個人的眼神,
[00:09:36.180 --> 00:09:37.660]  或者他講一句話,
[00:09:37.660 --> 00:09:40.100]  其實是神透過他來感動你,
[00:09:40.100 --> 00:09:41.860]  提醒你,
[00:09:41.860 --> 00:09:42.660]  是不是?
[00:09:42.660 --> 00:09:43.620]  沒有啊,
[00:09:43.620 --> 00:09:46.020]  他心不在那裡,
[00:09:46.020 --> 00:09:47.140]  一個人的心不在那裡,
[00:09:47.140 --> 00:09:48.220]  聖經在他面前,
[00:09:48.220 --> 00:09:49.900]  打開讀完了,
[00:09:49.900 --> 00:09:51.380]  都沒有用,
[00:09:51.380 --> 00:09:53.940]  這個是沙番,
[00:09:53.940 --> 00:09:55.740]  第二個,
[00:09:55.740 --> 00:09:58.100]  我都要很大膽的說,
[00:09:58.100 --> 00:10:01.700]  我覺得希臘家都不是很行,
[00:10:01.700 --> 00:10:03.420]  你說大祭司,
[00:10:03.420 --> 00:10:04.420]  我告訴你,
[00:10:04.420 --> 00:10:05.780]  就是大祭司,
[00:10:05.780 --> 00:10:07.100]  希臘家這樣的反應,
[00:10:07.100 --> 00:10:09.460]  就應該不行了,
[00:10:09.460 --> 00:10:10.740]  應該是不正常的,
[00:10:10.740 --> 00:10:12.140]  第一,大祭司,
[00:10:12.140 --> 00:10:16.660]  特別應該是敏銳全國國家的屬靈的情況,
[00:10:16.660 --> 00:10:18.020]  對不對?
[00:10:18.020 --> 00:10:21.380]  這個大祭司他這樣的時候,
[00:10:21.380 --> 00:10:22.500]  聖經告訴我們,
[00:10:22.500 --> 00:10:23.300]  剛才說的,
[00:10:23.300 --> 00:10:28.340]  他是第一個看到這個律法書的,
[00:10:28.340 --> 00:10:29.500]  因為在聖殿裡面,
[00:10:29.500 --> 00:10:30.860]  一找到這個律法書,
[00:10:30.860 --> 00:10:31.380]  撲了一層,
[00:10:31.380 --> 00:10:32.940]  或者在垃圾堆裡找出來,
[00:10:32.940 --> 00:10:33.220]  哎呀,
[00:10:33.220 --> 00:10:34.260]  有一卷這樣的東西,
[00:10:34.260 --> 00:10:35.620]  老實說,
[00:10:35.620 --> 00:10:37.340]  作為大祭司一看就知道,
[00:10:37.340 --> 00:10:38.620]  這個不正常了,
[00:10:38.620 --> 00:10:39.220]  是不是?
[00:10:39.220 --> 00:10:40.980]  整個律法書一定是捲起來的,
[00:10:40.980 --> 00:10:43.540]  他當然是拿出來看是什麼,
[00:10:43.540 --> 00:10:44.420]  你沒有留意,
[00:10:44.420 --> 00:10:46.140]  聖經說他看完之後,
[00:10:46.140 --> 00:10:47.220]  交給沙番,
[00:10:47.220 --> 00:10:48.300]  說,
[00:10:48.300 --> 00:10:49.380]  你看到皇帝的時候,
[00:10:49.380 --> 00:10:50.700]  給他吧,
[00:10:50.700 --> 00:10:51.620]  你有沒有留意,
[00:10:51.620 --> 00:10:53.220]  整個過程裡面,
[00:10:53.220 --> 00:10:56.660]  他沒有體貼到屬靈的需要,
[00:10:56.660 --> 00:10:57.900]  這個沙番,
[00:10:57.900 --> 00:10:58.180]  不是,
[00:10:58.180 --> 00:10:59.940]  這個希臘加,
[00:10:59.940 --> 00:11:01.700]  在過去的日子裡面,
[00:11:01.700 --> 00:11:03.860]  他知不知道以色列人,
[00:11:03.860 --> 00:11:07.580]  在國家裡面那種軟弱得罪神呢?
[00:11:07.580 --> 00:11:10.100]  他知不知道這個皇帝,
[00:11:10.100 --> 00:11:10.980]  約西亞,
[00:11:10.980 --> 00:11:12.060]  雖然年輕,
[00:11:12.060 --> 00:11:13.060]  26歲而已,
[00:11:13.060 --> 00:11:14.580]  那時候也是,
[00:11:14.580 --> 00:11:17.020]  但是在過去那段日子裡面,
[00:11:17.020 --> 00:11:19.020]  你知不知道他從8歲,
[00:11:19.020 --> 00:11:19.740]  然後16歲,
[00:11:19.740 --> 00:11:20.500]  20歲,
[00:11:20.500 --> 00:11:22.180]  這十幾年裡面,
[00:11:22.180 --> 00:11:24.260]  這個皇帝其實很想,
[00:11:24.260 --> 00:11:27.740]  去恢復信仰那種熱誠,
[00:11:27.740 --> 00:11:31.180]  但是他沒有被皇帝信仰的熱誠感動,
[00:11:31.180 --> 00:11:33.420]  其實他應該做大祭司,
[00:11:33.420 --> 00:11:36.780]  是最重要的信仰上的推動者,
[00:11:36.780 --> 00:11:39.620]  但是他沒有到一個地步,
[00:11:39.620 --> 00:11:41.060]  讓他看到聖經,
[00:11:41.060 --> 00:11:42.860]  看到人的律法書,
[00:11:42.860 --> 00:11:44.420]  他都沒有反應,
[00:11:44.420 --> 00:11:48.620]  你問是不是沒有那種體貼神的心意,
[00:11:48.620 --> 00:11:50.900]  一個人體貼神的心意,
[00:11:50.900 --> 00:11:53.020]  讀到一段聖經,
[00:11:53.020 --> 00:11:55.420]  他都沒有反應,
[00:11:55.420 --> 00:11:57.060]  你不要以為聖經一出,
[00:11:57.060 --> 00:11:59.060]  一讀出來就有特殊的功效,
[00:11:59.060 --> 00:12:00.380]  不是的,
[00:12:00.380 --> 00:12:05.740]  看你這個人有沒有一個心靈的尋求渴望,
[00:12:05.740 --> 00:12:07.780]  第三個,
[00:12:07.780 --> 00:12:09.980]  互勒大了,
[00:12:09.980 --> 00:12:12.500]  剛才我們說這個沙翻,
[00:12:12.500 --> 00:12:17.380]  他是一個做好這份工作,
[00:12:17.380 --> 00:12:21.100]  希臘加是一個視而不見的人,
[00:12:21.100 --> 00:12:22.860]  這個互勒大,
[00:12:22.860 --> 00:12:25.060]  我就覺得我想給他一個綽號,
[00:12:25.060 --> 00:12:28.740]  就叫做馬後炮的互勒大,
[00:12:28.740 --> 00:12:33.060]  這個女仙姿就說了很多話,
[00:12:33.060 --> 00:12:35.860]  你說皇帝說發現這個書卷,
[00:12:35.860 --> 00:12:37.060]  就交給這個女仙姿,
[00:12:37.060 --> 00:12:42.060]  所以這個女仙姿肯定更加有代表性權威,
[00:12:42.060 --> 00:12:44.940]  讓她來評一評這本書如何重要,
[00:12:44.940 --> 00:12:47.620]  這個女仙姿說了很輝煌的話,
[00:12:47.620 --> 00:12:50.500]  你們閉家伙,你們死了,
[00:12:50.500 --> 00:12:52.060]  你們不聽神的話,
[00:12:52.060 --> 00:12:53.340]  這樣很好,
[00:12:53.340 --> 00:12:57.020]  我的問題是為什麼她不早點說,
[00:12:57.020 --> 00:12:58.660]  是不是?
[00:12:58.660 --> 00:13:03.380]  她見到以國家墮落的信仰,
[00:13:03.380 --> 00:13:05.140]  墮落了這麼多年,
[00:13:05.140 --> 00:13:09.020]  為什麼她不早點說?
[00:13:09.020 --> 00:13:11.540]  現在才說,
[00:13:11.540 --> 00:13:12.700]  現在說回頭,
[00:13:12.700 --> 00:13:14.460]  你們不行了,
[00:13:14.460 --> 00:13:16.500]  為什麼之前她一直都沒有說,
[00:13:16.500 --> 00:13:18.140]  為什麼沒有警告以色列人,
[00:13:18.140 --> 00:13:20.580]  因為是她的職責,
[00:13:20.580 --> 00:13:22.420]  大家有沒有留意?
[00:13:22.420 --> 00:13:24.060]  你馬後炮,
[00:13:24.060 --> 00:13:24.980]  好過你不說,
[00:13:24.980 --> 00:13:26.540]  不過現在說,
[00:13:26.540 --> 00:13:28.740]  遲一些吧,
[00:13:28.740 --> 00:13:31.540]  所以你留意在這個事件裡面,
[00:13:31.540 --> 00:13:33.100]  這幾個人,
[00:13:33.100 --> 00:13:34.740]  我們不是要鞭撻他,
[00:13:34.740 --> 00:13:36.580]  我覺得你要留心看的時候,
[00:13:36.580 --> 00:13:38.420]  你會發覺不對勁,
[00:13:38.420 --> 00:13:39.060]  這個不對勁,
[00:13:39.060 --> 00:13:42.020]  我希望你不只是看見他們三個人不對勁,
[00:13:42.020 --> 00:13:45.700]  想看他們多多少少有你和我的影子,
[00:13:45.700 --> 00:13:46.300]  是不是?
[00:13:46.300 --> 00:13:47.500]  我們經常接觸聖經,
[00:13:47.500 --> 00:13:48.780]  經常在這裡看,
[00:13:48.780 --> 00:13:51.900]  我今天看大家的家信,
[00:13:51.900 --> 00:13:52.780]  大家一起的時候,
[00:13:52.780 --> 00:13:54.700]  有些頂尖的講得很好,
[00:13:54.700 --> 00:13:56.340]  有些是首抄的聖經,
[00:13:56.340 --> 00:13:58.620]  在大陸的文革的時候,
[00:13:58.620 --> 00:14:02.500]  只有兩張聖經都沒有齊,
[00:14:02.500 --> 00:14:03.780]  但是他們看完又看,
[00:14:03.780 --> 00:14:04.500]  看完又看,
[00:14:04.500 --> 00:14:05.660]  你知不知道?
[00:14:05.660 --> 00:14:07.380]  在文革之後,
[00:14:07.380 --> 00:14:09.180]  我那時候做一些訪問,
[00:14:09.180 --> 00:14:09.900]  有些頂尖的姐妹,
[00:14:09.900 --> 00:14:12.900]  真的乘機拿一條命來抄,
[00:14:12.900 --> 00:14:15.860]  有些人抄多少就背多少,
[00:14:15.860 --> 00:14:17.620]  一卷一卷書就這樣背,
[00:14:17.620 --> 00:14:18.260]  因為有機會,
[00:14:18.260 --> 00:14:19.980]  他怕不知道有沒有機會,
[00:14:19.980 --> 00:14:23.340]  又被紅衛兵抄過去,
[00:14:23.340 --> 00:14:25.020]  每一句,
[00:14:25.020 --> 00:14:26.580]  他們都有經歷的,
[00:14:26.580 --> 00:14:28.140]  每一句聖經,
[00:14:28.140 --> 00:14:28.860]  他都可以說出,
[00:14:28.860 --> 00:14:30.580]  我有一個見證告訴你,
[00:14:30.580 --> 00:14:34.460]  我那時候在香港做這個訪問的時候,
[00:14:34.460 --> 00:14:37.380]  我心裏面很慚愧,
[00:14:37.380 --> 00:14:38.500]  每天對著聖經,
[00:14:38.500 --> 00:14:39.980]  那時候我還在讀神學,
[00:14:39.980 --> 00:14:41.860]  還讀希臘文聖經,
[00:14:41.860 --> 00:14:43.820]  他們什麼希臘文都不懂,
[00:14:43.820 --> 00:14:46.020]  但是他們每一句的經文,
[00:14:46.020 --> 00:14:48.060]  我記得那位姐妹說的肥立比書,
[00:14:48.060 --> 00:14:50.300]  他每一句都可以告訴你有什麼經歷,
[00:14:50.300 --> 00:14:51.500]  有什麼見證,
[00:14:51.500 --> 00:14:52.740]  我讀完了,
[00:14:52.740 --> 00:14:54.140]  考的A都挺好的,
[00:14:54.140 --> 00:14:55.260]  希臘文,
[00:14:55.260 --> 00:14:57.620]  但是你能說出多少句話,
[00:14:57.620 --> 00:14:59.260]  對我生命有衝擊,
[00:14:59.260 --> 00:15:00.540]  說不了很多,
[00:15:00.540 --> 00:15:01.940]  你明白我的意思嗎?
[00:15:01.940 --> 00:15:04.940]  那個心不在那裏,
[00:15:04.940 --> 00:15:07.060]  沒有體貼神的心意的人,
[00:15:07.060 --> 00:15:09.980]  又或者他只不過是很多顧慮,
[00:15:09.980 --> 00:15:11.380]  可能這個胡勒大之前,
[00:15:11.380 --> 00:15:13.740]  其實他都知道不是很對勁的,
[00:15:13.740 --> 00:15:15.740]  國家那個屬靈的情況,
[00:15:15.740 --> 00:15:17.940]  但是他不說,
[00:15:17.940 --> 00:15:18.340]  為什麼?
[00:15:18.340 --> 00:15:19.340]  可能很多顧慮,
[00:15:19.340 --> 00:15:21.540]  說了不知道皇帝喜不喜歡,
[00:15:21.540 --> 00:15:23.860]  說了的時候很被動,
[00:15:23.860 --> 00:15:25.060]  可以不說就不說,
[00:15:25.060 --> 00:15:26.260]  懂得做,
[00:15:26.260 --> 00:15:30.460]  總之很多這些封閉了一個人對神自己的敏銳,
[00:15:30.460 --> 00:15:33.780]  以至聖經在他面前陳列出來,
[00:15:33.780 --> 00:15:36.340]  讀到了都沒有反應,
[00:15:36.340 --> 00:15:41.460]  這是一個很令我們震驚和難過的事情,
[00:15:41.460 --> 00:15:41.740]  好了,
[00:15:41.740 --> 00:15:42.660]  我們說完這幾個,
[00:15:42.660 --> 00:15:44.460]  不如我們花多一點時間,
[00:15:44.460 --> 00:15:46.060]  說這位第四個,
[00:15:46.060 --> 00:15:48.700]  我認為成為我們的榜樣的,
[00:15:48.700 --> 00:15:50.460]  26歲的皇帝,
[00:15:50.460 --> 00:15:52.820]  這個可以說是以色列的王國裏面,
[00:15:52.820 --> 00:15:55.660]  最後一個復興的皇帝,
[00:15:55.660 --> 00:15:57.380]  約西亞,
[00:15:57.380 --> 00:16:01.860]  約西亞王如果我們參考歷代志的經文,
[00:16:01.860 --> 00:16:03.860]  我想和大家說幾件事,
[00:16:03.860 --> 00:16:05.060]  首先第一,
[00:16:05.060 --> 00:16:09.660]  我們發覺這個皇帝他都沒有預料找到這個經文,
[00:16:09.660 --> 00:16:11.860]  究竟這是什麼聖經?
[00:16:11.860 --> 00:16:14.260]  很多學者不同的研究,
[00:16:14.260 --> 00:16:19.860]  我們相信應該是當時起碼一部分他找到的經卷,
[00:16:19.860 --> 00:16:23.980]  律法書是舊約裏面的生命記,
[00:16:23.980 --> 00:16:25.460]  可能是28章,
[00:16:25.460 --> 00:16:26.380]  為什麼?
[00:16:26.380 --> 00:16:31.660]  因為生命記那裏特別是說到以色列人快要離開曠野,
[00:16:31.660 --> 00:16:33.860]  進入迦南地方,
[00:16:33.860 --> 00:16:36.460]  摩西就進不去,
[00:16:36.460 --> 00:16:41.260]  所以摩西就說了幾段遺言就成為生命記,
[00:16:41.260 --> 00:16:45.180]  就是神透過摩西對以色列人說的,
[00:16:45.180 --> 00:16:49.460]  生命記28章應該就是這裏找到的其中一個部分,
[00:16:49.460 --> 00:16:50.780]  起碼重要的部分,
[00:16:50.780 --> 00:16:51.260]  說什麼呢?
[00:16:51.260 --> 00:16:52.860]  很簡單,
[00:16:52.860 --> 00:16:54.460]  神藉著摩西對以色列人說,
[00:16:54.460 --> 00:16:57.460]  不久之後你們要進去迦南地方,
[00:16:57.460 --> 00:16:59.340]  這個地方你們沒有去過,
[00:16:59.340 --> 00:17:01.860]  在你面前有兩條路我想告訴你,
[00:17:01.860 --> 00:17:03.460]  還有終點在那裏,
[00:17:03.460 --> 00:17:05.740]  一條路就是你進去迦南之後,
[00:17:05.740 --> 00:17:07.740]  仍然去跟隨我,
[00:17:07.740 --> 00:17:09.060]  聽我的說話,
[00:17:09.060 --> 00:17:10.260]  遵守我的命令,
[00:17:10.260 --> 00:17:11.260]  誡命,
[00:17:11.260 --> 00:17:13.860]  這樣的時候我就答應你們,
[00:17:13.860 --> 00:17:15.260]  你們去到那裏,
[00:17:15.260 --> 00:17:18.060]  碰到什麼事我都與你們同在,
[00:17:18.060 --> 00:17:20.060]  當我與你們同在的時候,
[00:17:20.060 --> 00:17:22.060]  你就能夠勝過你的仇敵,
[00:17:22.060 --> 00:17:24.260]  你就能夠得到亨通,
[00:17:24.260 --> 00:17:26.460]  不過還有另外一條路你可以選擇的,
[00:17:26.460 --> 00:17:28.260]  這條路就是你進到迦南之後,
[00:17:28.260 --> 00:17:29.460]  你離開我,
[00:17:29.460 --> 00:17:31.260]  去拜別的神,
[00:17:31.260 --> 00:17:33.860]  去將你自己的追求,
[00:17:33.860 --> 00:17:36.060]  已經將我丟到一邊的時候,
[00:17:36.060 --> 00:17:36.860]  如果你這樣,
[00:17:36.860 --> 00:17:38.660]  神說你不要我,
[00:17:38.660 --> 00:17:40.460]  我也不會再與你同行,
[00:17:40.460 --> 00:17:42.060]  於是你的結果,
[00:17:42.060 --> 00:17:44.260]  那裏的民族如何欺負你的時候,
[00:17:44.260 --> 00:17:46.260]  你不要找我,
[00:17:46.260 --> 00:17:47.660]  你有貧窮的時候,
[00:17:47.660 --> 00:17:49.660]  你不要問為什麼,
[00:17:49.660 --> 00:17:51.460]  你受到災難的時候,
[00:17:51.460 --> 00:17:52.660]  你不要埋怨,
[00:17:52.660 --> 00:17:54.660]  因為你要離開我的時候,
[00:17:54.660 --> 00:17:56.060]  你選擇的結果,
