
[00:00:00.000 --> 00:00:05.520]  我們開始今晚查第八章
[00:18:54.560 --> 00:18:56.800]  耶和華就打雷下駁
[00:18:56.800 --> 00:18:59.040]  有火閃到地上
[00:18:59.040 --> 00:19:01.680]  耶和華下駁在埃及地上
[00:19:01.680 --> 00:19:06.240]  那時駁與火參雜甚是厲害
[00:19:06.240 --> 00:19:10.240]  自從埃及成國以來遍地沒有這樣
[00:19:10.240 --> 00:19:11.520]  第25節
[00:19:11.520 --> 00:19:14.160]  在埃及及遍地
[00:19:14.320 --> 00:19:18.480]  駁擊打了田間所有的人和生畜
[00:19:18.480 --> 00:19:23.120]  並一切的菜蔬又打壞田間一切的木
[00:19:23.120 --> 00:19:25.040]  在幾千年前
[00:19:25.040 --> 00:19:27.200]  被埃及的災
[00:19:27.200 --> 00:19:32.320]  神都已經用駁用火來燒他們
[00:19:32.320 --> 00:19:37.840]  但今次整個地上三分之一是燒的
[00:19:37.840 --> 00:19:40.240]  樹的三分之一就沒有了
[00:19:40.240 --> 00:19:44.240]  地上的生物和生態
[00:19:44.240 --> 00:19:46.000]  生物就是指動物
[00:19:46.000 --> 00:19:49.840]  生態就是指地上的情況受到影響
[00:19:49.840 --> 00:19:52.800]  整個空氣環境受到影響
[00:19:52.800 --> 00:19:55.840]  你想想三分之一的地著火
[00:19:55.840 --> 00:19:58.000]  樹三分之一燒了
[00:19:58.000 --> 00:19:59.840]  青草全部燒了
[00:19:59.840 --> 00:20:05.600]  就不像我們早幾個月加州那麼多山火
[00:20:05.600 --> 00:20:07.040]  空氣那麼差
[00:20:07.040 --> 00:20:10.400]  在這裏你可以想像地上的生態
[00:20:10.400 --> 00:20:14.400]  地上的生物會變成怎樣
[00:20:14.400 --> 00:20:17.360]  我在Nooks裏有說
[00:20:17.360 --> 00:20:24.000]  地上唯一一次最接近地上著火很厲害的
[00:20:24.000 --> 00:20:30.720]  就是1908年在俄羅斯發生大爆炸
[00:20:30.720 --> 00:20:32.640]  到現在他們都不明白
[00:20:32.640 --> 00:20:38.720]  為甚麼會有2000萬噸那麼厲害的炸藥在地上
[00:20:38.720 --> 00:20:43.040]  炸到那裏全部樹都倒下
[00:20:43.040 --> 00:20:47.440]  除此之外地上沒有試過有那麼大的災害
[00:20:47.440 --> 00:20:49.840]  這是第一號的災
[00:20:49.840 --> 00:20:53.200]  我們來看第八至第九節第二號的災
[00:20:53.200 --> 00:21:01.280]  第二號的災天使吹號彷彿有燒著的大山拋在海中
[00:21:01.280 --> 00:21:04.160]  他說彷彿有火燒著的大山
[00:21:04.160 --> 00:21:11.920]  記住約翰在2000年前所見到的未必能夠形容出來
[00:21:11.920 --> 00:21:16.240]  所以他說好像有一個大山拋在海裏
[00:21:16.240 --> 00:21:18.000]  是火燒著的大山
[00:21:18.000 --> 00:21:21.520]  但他說彷彿不是真的一個大山
[00:21:21.520 --> 00:21:23.680]  是很像大山的東西
[00:21:23.680 --> 00:21:27.520]  今天我們就思疑會不會是小行星呢?
[00:21:27.520 --> 00:21:35.360]  太空署都經常測試天上的小行星
[00:21:35.360 --> 00:21:37.120]  這些不是大的行星
[00:21:37.120 --> 00:21:39.200]  小的行星都很大
[00:21:39.200 --> 00:21:41.360]  他們會不會撞來地球呢?
[00:21:41.360 --> 00:21:47.520]  可能到時天上有這些行星掉落地球
[00:21:47.520 --> 00:21:51.440]  令到海的三分之一變成血
[00:21:51.440 --> 00:21:52.320]  第九節
[00:21:52.320 --> 00:21:55.680]  海中的活物死了三分之一
[00:21:55.680 --> 00:22:00.320]  死了三分之一你可以想像一下那些屍體在海上
[00:22:00.320 --> 00:22:01.760]  海又變成血
[00:22:01.760 --> 00:22:06.560]  海的味道是多麼的重要
[00:22:06.560 --> 00:22:08.880]  船隻也壞了三分之一
[00:22:08.880 --> 00:22:15.120]  整個海三分之一是摧毀了的
[00:22:15.120 --> 00:22:16.640]  海對人是否重要呢?
[00:22:16.640 --> 00:22:18.160]  海對人是很重要的
[00:22:18.160 --> 00:22:23.840]  海是水上去然後下雨下來的
[00:22:23.840 --> 00:22:28.640]  地球是需要海來得到水氣
[00:22:28.640 --> 00:22:33.360]  氧氣都需要海才能讓地球有足夠的氧氣
[00:22:33.360 --> 00:22:38.880]  第二個號可能令到地球一方面乾旱
[00:22:38.880 --> 00:22:42.080]  一方面空氣變得稀薄
[00:22:42.080 --> 00:22:46.480]  再加上第一個災地上三分之一著火
[00:22:46.480 --> 00:22:47.920]  樹亦都著火
[00:22:47.920 --> 00:22:52.640]  地上的人更加吐氣一定會有困難
[00:22:52.640 --> 00:22:54.960]  我們來到第十節
[00:22:54.960 --> 00:22:57.440]  我們來看第三個號
[00:22:57.440 --> 00:23:05.920]  第三個號它說大星好像火一樣在天上下來
[00:23:05.920 --> 00:23:07.360]  第十節讀一讀
[00:23:07.360 --> 00:23:11.840]  第三位天使吹號就有燒著的大星
[00:23:11.840 --> 00:23:14.400]  好像火把在天上下來
[00:23:14.400 --> 00:23:18.320]  落在江河的三分之一和中水的泉源上
[00:23:18.320 --> 00:23:22.400]  第二個號就影響在鹹水海
[00:23:22.400 --> 00:23:27.040]  第三個號這些燒著的大星從天上下來
[00:23:27.040 --> 00:23:33.280]  是落在食水、江河、淡水
[00:23:33.280 --> 00:23:35.600]  這些是人食水的泉源
[00:23:35.600 --> 00:23:37.600]  中水的泉源上
