
[00:00:00.000 --> 00:00:08.000]  各位弟兄姊妹,我們今天繼續思想啟示錄經文
[00:04:40.000 --> 00:04:46.000]  約翰是聽見,聽見補助四周圍的惡運
[00:04:46.000 --> 00:04:50.000]  他看見、聽見的,大家都記得
[00:04:50.000 --> 00:04:54.000]  我們說到天上的事,其實啟示錄的事
[00:04:54.000 --> 00:04:58.000]  不是只是說很遙遠的未來
[00:04:58.000 --> 00:05:02.000]  而是能夠給當時的教會
[00:05:02.000 --> 00:05:06.000]  能夠因著天上的現實
[00:05:06.000 --> 00:05:08.000]  因著屬靈的現實
[00:05:08.000 --> 00:05:13.000]  在艱苦當中得著盼望、得著安慰
[00:05:13.000 --> 00:05:15.000]  明白嗎?
[00:05:15.000 --> 00:05:20.000]  啟示錄不是說很遠很遠的天邊的事
[00:05:20.000 --> 00:05:23.000]  而是說你在今時今日
[00:05:23.000 --> 00:05:26.000]  你面對著那些困苦
[00:05:26.000 --> 00:05:32.000]  天上的主並未離去,並未離場
[00:05:32.000 --> 00:05:35.000]  這是很大的安慰
[00:05:35.000 --> 00:05:37.000]  我想問大家一個問題
[00:05:37.000 --> 00:05:42.000]  十四萬四千圍繞著高陽
[00:05:42.000 --> 00:05:45.000]  中心的這班人
[00:05:45.000 --> 00:05:47.000]  到底是誰來的?
[00:05:47.000 --> 00:05:50.000]  聖經說他們是從地上買來的
[00:05:50.000 --> 00:05:54.000]  即是他們是基督用重價買回來的
[00:05:54.000 --> 00:05:57.000]  請問你又如何呢?
[00:05:57.000 --> 00:05:59.000]  如果這班人是基督徵兵
[00:05:59.000 --> 00:06:02.000]  是用重價買回來的
[00:06:02.000 --> 00:06:06.000]  那你會不會在十四萬四千裏面有份?
[00:06:06.000 --> 00:06:13.000]  很久之前,我參考過一個關於異端的講論
[00:06:13.000 --> 00:06:15.000]  有一班異端的人
[00:06:15.000 --> 00:06:18.000]  他說這十四萬四千是他們
[00:06:18.000 --> 00:06:21.000]  所以你是沒有份的,我是沒有份的
[00:06:21.000 --> 00:06:25.000]  但我又在問,為何他有份而我沒有份呢?
[00:06:25.000 --> 00:06:26.000]  為何呢?
[00:06:26.000 --> 00:06:28.000]  如果是用重價買回來的
[00:06:28.000 --> 00:06:30.000]  那你是不是用重價買回來的呢?
[00:06:30.000 --> 00:06:34.000]  不過我今天想告訴你一個好消息
[00:06:34.000 --> 00:06:36.000]  根據我所翻譯的那本書
[00:06:36.000 --> 00:06:37.000]  他所提醒我們
[00:06:37.000 --> 00:06:40.000]  原來這班人,十四萬四千
[00:06:40.000 --> 00:06:43.000]  基本上是一個象徵性的數目
[00:06:43.000 --> 00:06:46.000]  而啟示錄是充滿著象徵性的數目
[00:06:46.000 --> 00:06:48.000]  包括我們上次說的666
[00:06:48.000 --> 00:06:49.000]  你還記不記得?
[00:06:49.000 --> 00:06:51.000]  666即是差一點點
[00:06:51.000 --> 00:06:53.000]  即是777-1
[00:06:53.000 --> 00:06:56.000]  那你不要想到其他數目
[00:06:56.000 --> 00:07:01.000]  只是說龍、獸,所謂666
[00:07:01.000 --> 00:07:03.000]  並不是一些很神化的
[00:07:03.000 --> 00:07:05.000]  又說要找誰的名字
[00:07:05.000 --> 00:07:07.000]  而是說根本一切的
[00:07:07.000 --> 00:07:10.000]  冒充,想冒充基督
[00:07:10.000 --> 00:07:12.000]  想頂替上帝
[00:07:12.000 --> 00:07:15.000]  想以為自己可以滿足人的一切需求
[00:07:15.000 --> 00:07:17.000]  那一切的冒充者
[00:07:17.000 --> 00:07:20.000]  就算在這個世界上有多麼的權勢和錢
[00:07:20.000 --> 00:07:23.000]  他最終還是會令你飢餓的
[00:07:23.000 --> 00:07:25.000]  所以我們不要那一切
[00:07:25.000 --> 00:07:27.000]  我們不屬於666
[00:07:27.000 --> 00:07:30.000]  我們屬於耶穌基督
[00:07:30.000 --> 00:07:33.000]  那今天我們來到說到十四萬四千的時候
[00:07:33.000 --> 00:07:36.000]  都是說他是初屬的果子
[00:07:36.000 --> 00:07:39.000]  是獻給上主,獻給羔羊的
[00:07:39.000 --> 00:07:42.000]  那如果是初屬果子的時候
[00:07:42.000 --> 00:07:46.000]  就是說其他的人是後有來者
[00:07:46.000 --> 00:07:48.000]  那我這個好消息就是告訴你
[00:07:48.000 --> 00:07:50.000]  十四萬四千裡面
[00:07:50.000 --> 00:07:52.000]  你和我都可以有份
[00:07:52.000 --> 00:07:54.000]  因為神的心意不願意一人沉淪
[00:07:54.000 --> 00:07:56.000]  乃願人人都得救
[00:07:56.000 --> 00:07:57.000]  如果他願意人人得救
[00:07:57.000 --> 00:08:00.000]  他豈不更加願意每一個得救的人
[00:08:00.000 --> 00:08:03.000]  都成為基督的精兵
[00:08:03.000 --> 00:08:05.000]  Amen
[00:08:05.000 --> 00:08:07.000]  願主幫助我們
[00:08:07.000 --> 00:08:09.000]  因為我們重價買回來的
[00:08:09.000 --> 00:08:11.000]  所以我們要珍惜自己的身份
[00:08:11.000 --> 00:08:15.000]  我們不可以再賣給其他的東西
[00:08:15.000 --> 00:08:20.000]  所以他們是不沾女色的
[00:08:20.000 --> 00:08:22.000]  他們是精忠的
[00:08:22.000 --> 00:08:27.000]  意思並不是說我們講求一種禁慾主義的人
[00:08:27.000 --> 00:08:29.000]  他要不嫁不娶
[00:08:29.000 --> 00:08:32.000]  然後才可以成為十四萬四千裡面的人
[00:08:32.000 --> 00:08:34.000]  而是說他忠心的
[00:08:34.000 --> 00:08:36.000]  委身於基督
[00:08:36.000 --> 00:08:37.000]  只委身於基督
[00:08:37.000 --> 00:08:40.000]  因為教會是他的身輔
[00:08:40.000 --> 00:08:42.000]  基督是這個元首
[00:08:42.000 --> 00:08:44.000]  是這個新郎
[00:08:44.000 --> 00:08:46.000]  我們是忠心於他
[00:08:46.000 --> 00:08:48.000]  第二樣的特徵是什麼呢
[00:08:48.000 --> 00:08:51.000]  第二樣的特徵就是他們高揚往那裡
[00:08:51.000 --> 00:08:53.000]  他們就往那裡
[00:08:53.000 --> 00:08:55.000]  原來主耶穌基督來到世間的時候
[00:08:55.000 --> 00:08:58.000]  他是呼召人來跟從我
[00:08:58.000 --> 00:09:02.000]  我覺得我們今天的福音要講得清楚
[00:09:02.000 --> 00:09:05.000]  就是那個焦點是去跟從耶穌基督
[00:09:05.000 --> 00:09:09.000]  當彼得問那他怎樣
[00:09:09.000 --> 00:09:11.000]  耶穌跟他說不關你的事
[00:09:11.000 --> 00:09:13.000]  他怎樣不關你的事
[00:09:13.000 --> 00:09:15.000]  你只管跟從我吧
[00:09:15.000 --> 00:09:17.000]  那麼這些屬於基督的人
[00:09:17.000 --> 00:09:19.000]  就是他高揚往那裡
[00:09:19.000 --> 00:09:21.000]  他們也往那裡
[00:09:21.000 --> 00:09:23.000]  今天我們要提醒自己
[00:09:23.000 --> 00:09:26.000]  願我跟從耶穌基督走的那條路
[00:09:26.000 --> 00:09:28.000]  耶穌基督走的那條路
[00:09:28.000 --> 00:09:30.000]  不是一路權貴權貴
[00:09:30.000 --> 00:09:34.000]  然後在自己的權位裡面死亡而滿足
[00:09:34.000 --> 00:09:38.000]  而享受最終極的幸福
[00:09:38.000 --> 00:09:42.000]  耶穌基督從來都是為了信服的緣故
[00:09:42.000 --> 00:09:45.000]  能夠捨棄自己的幸福
[00:09:45.000 --> 00:09:48.000]  聽得出那個意味嗎?
[00:09:48.000 --> 00:09:51.000]  那個意味是什麼?
[00:09:51.000 --> 00:09:53.000]  是要付代價的
[00:09:53.000 --> 00:09:55.000]  是要去死的
[00:09:55.000 --> 00:09:57.000]  是要甘心走到城外
[00:09:57.000 --> 00:09:59.000]  是釘身在十字架上
[00:09:59.000 --> 00:10:01.000]  在各個他為愛的緣故
[00:10:01.000 --> 00:10:03.000]  來犧牲自己
[00:10:03.000 --> 00:10:04.000]  為信服的緣故
[00:10:04.000 --> 00:10:07.000]  來就算殉道也在所不計
[00:10:07.000 --> 00:10:09.000]  高揚在那裡
[00:10:09.000 --> 00:10:11.000]  他們也往那裡去
[00:10:11.000 --> 00:10:13.000]  這個就可怕了
[00:10:13.000 --> 00:10:15.000]  你願意嗎?
[00:10:15.000 --> 00:10:18.000]  我想這幾個月聽得我講得最多
[00:10:18.000 --> 00:10:21.000]  或者在外面聽一些講座
[00:10:21.000 --> 00:10:23.000]  我所提到的
[00:10:23.000 --> 00:10:24.000]  都經常講這句話
[00:10:24.000 --> 00:10:27.000]  在一個朋友的按目的裡面
[00:10:27.000 --> 00:10:30.000]  他是研究潘博華的專家
[00:10:30.000 --> 00:10:32.000]  我也用這句話
[00:10:32.000 --> 00:10:34.000]  不過得銀我就說不出了
[00:10:34.000 --> 00:10:36.000]  這句話是什麼?
[00:10:36.000 --> 00:10:37.000]  耶穌基督呼召一個人
[00:10:37.000 --> 00:10:39.000]  是呼召他去死
[00:10:39.000 --> 00:10:41.000]  其實五年前
[00:10:41.000 --> 00:10:43.000]  我也在一個特別的陪寧會那裡
[00:10:43.000 --> 00:10:45.000]  宣講過這些訊息
[00:10:45.000 --> 00:10:47.000]  有些人就由那天開始
[00:10:47.000 --> 00:10:49.000]  憎恨我憎恨到今時今日
[00:10:49.000 --> 00:10:51.000]  那我也覺得
[00:10:51.000 --> 00:10:53.000]  我叫你去死你當然憎恨我
[00:10:53.000 --> 00:10:55.000]  那我也接受的
[00:10:55.000 --> 00:10:56.000]  不過我希望你聽得明白
[00:10:56.000 --> 00:10:58.000]  我不是詛咒你
[00:10:58.000 --> 00:11:00.000]  我是鼓勵自己
[00:11:00.000 --> 00:11:02.000]  因為我也需要你鼓勵
[00:11:02.000 --> 00:11:04.000]  因為我也是很貪生怕死的
[00:11:04.000 --> 00:11:05.000]  因為我也是會吃會喝的
[00:11:05.000 --> 00:11:07.000]  看我樣子就知道了
[00:11:07.000 --> 00:11:09.000]  但我心裡面是祈求
[00:11:09.000 --> 00:11:11.000]  說主啊
[00:11:11.000 --> 00:11:13.000]  我年輕的時候跟從你
[00:11:13.000 --> 00:11:15.000]  我老的時候
[00:11:15.000 --> 00:11:17.000]  我也想跟從你
[00:11:17.000 --> 00:11:19.000]  我需要你給我的
[00:11:19.000 --> 00:11:21.000]  恩典和力量
[00:11:21.000 --> 00:11:23.000]  這些忠於基督的人
[00:11:23.000 --> 00:11:25.000]  是跟從耶穌基督
[00:11:25.000 --> 00:11:27.000]  走同一條路
[00:11:27.000 --> 00:11:29.000]  我們沒有第二個選擇
[00:11:29.000 --> 00:11:31.000]  我們是大家互相提醒
[00:11:31.000 --> 00:11:33.000]  我們終極的道路
[00:11:33.000 --> 00:11:35.000]  沒有第二個選擇
[00:11:35.000 --> 00:11:37.000]  是為跟從耶穌基督
[00:11:37.000 --> 00:11:39.000]  是上十字架
[00:11:39.000 --> 00:11:41.000]  割割他
[00:11:41.000 --> 00:11:43.000]  是視死如歸的
[00:11:43.000 --> 00:11:45.000]  是希伯來書所說的
[00:11:45.000 --> 00:11:49.000]  他因為看見擺在前面的喜樂
[00:11:49.000 --> 00:11:51.000]  就興翰了十字架
[00:11:51.000 --> 00:11:53.000]  那一位憑著信
[00:11:53.000 --> 00:11:55.000]  創始成宗的耶穌基督
[00:11:55.000 --> 00:11:57.000]  他是我們救恩的大元帥
[00:11:57.000 --> 00:11:59.000]  要帶許多的義女
[00:11:59.000 --> 00:12:01.000]  進入榮耀裡
[00:12:01.000 --> 00:12:03.000]  嘩!多霸氣
[00:12:03.000 --> 00:12:05.000]  信仰是這樣的
[00:12:05.000 --> 00:12:07.000]  不過能否做到
[00:12:07.000 --> 00:12:09.000]  就等見主的時候才知道
[00:12:09.000 --> 00:12:11.000]  但是這十四萬四千裡面
[00:12:11.000 --> 00:12:13.000]  他們精忠
[00:12:13.000 --> 00:12:15.000]  不沾女色
[00:12:15.000 --> 00:12:17.000]  他們不犯淫亂
[00:12:17.000 --> 00:12:19.000]  屬靈上的淫亂
[00:12:19.000 --> 00:12:21.000]  和實質上的淫亂
[00:12:21.000 --> 00:12:23.000]  而今天這個世界
[00:12:23.000 --> 00:12:25.000]  實在是一個極度淫亂的世界
[00:12:25.000 --> 00:12:27.000]  我們需要悔改
[00:12:27.000 --> 00:12:29.000]  離開罪惡
[00:12:29.000 --> 00:12:31.000]  我們需要忠心跟從耶穌基督
[00:12:31.000 --> 00:12:33.000]  還有一樣他們的特徵是什麼
[00:12:33.000 --> 00:12:35.000]  我覺得這一樣的特徵
[00:12:35.000 --> 00:12:37.000]  在香港這個社會裡面
[00:12:37.000 --> 00:12:39.000]  是屬於耶穌基督的人
[00:12:39.000 --> 00:12:41.000]  是非常之重要
[00:12:41.000 --> 00:12:43.000]  今天香港社會的墮落
[00:12:43.000 --> 00:12:45.000]  其中一樣是什麼
[00:12:45.000 --> 00:12:47.000]  我夠膽說是因為居高位的人
[00:12:47.000 --> 00:12:49.000]  說謊
[00:12:49.000 --> 00:12:51.000]  就因為
[00:12:51.000 --> 00:12:53.000]  有權勢的人
[00:12:53.000 --> 00:12:55.000]  不敢追查真相
[00:12:55.000 --> 00:12:57.000]  如果因為我說這些說話
[00:12:57.000 --> 00:12:59.000]  你是當官的
[00:12:59.000 --> 00:13:01.000]  你討厭我
[00:13:01.000 --> 00:13:03.000]  I don't care
[00:13:03.000 --> 00:13:05.000]  我告訴你前幾天
[00:13:05.000 --> 00:13:07.000]  有一個聚會有一個某局長要出席
[00:13:07.000 --> 00:13:09.000]  我說他來我不來
[00:13:09.000 --> 00:13:11.000]  結果他來
[00:13:11.000 --> 00:13:13.000]  我暫時離開
[00:13:13.000 --> 00:13:15.000]  他走了我回去
[00:13:15.000 --> 00:13:17.000]  到我講道的時候
[00:13:17.000 --> 00:13:19.000]  有一個行政會裡面的人
[00:13:19.000 --> 00:13:21.000]  那我都覺得
[00:13:21.000 --> 00:13:23.000]  他坐在那裡
[00:13:23.000 --> 00:13:25.000]  我都不知道怎麼講道
[00:13:25.000 --> 00:13:27.000]  不過我講道
[00:13:27.000 --> 00:13:29.000]  他又走了
[00:13:29.000 --> 00:13:31.000]  這叫做報應
[00:13:31.000 --> 00:13:33.000]  今天的社會
[00:13:33.000 --> 00:13:35.000]  是怎樣
[00:13:35.000 --> 00:13:37.000]  說謊
[00:13:37.000 --> 00:13:39.000]  不敢說真話
[00:13:39.000 --> 00:13:41.000]  有真話不敢說
[00:13:41.000 --> 00:13:43.000]  其實
[00:13:43.000 --> 00:13:45.000]  都是共謀
[00:13:45.000 --> 00:13:49.000]  你有借題發揮
[00:13:49.000 --> 00:13:51.000]  是啊那怎麼辦
[00:13:51.000 --> 00:13:55.000]  如果跟從基督的人
[00:13:55.000 --> 00:13:57.000]  是他們口裡沒有謊言
[00:13:57.000 --> 00:13:59.000]  然後一些說我是跟從基督的人
[00:13:59.000 --> 00:14:01.000]  滿口謊言
[00:14:01.000 --> 00:14:03.000]  然後全世界說
[00:14:03.000 --> 00:14:05.000]  只要他夠高位
[00:14:05.000 --> 00:14:07.000]  他就在高位裡面
[00:14:07.000 --> 00:14:09.000]  他是做了蛋意理
[00:14:09.000 --> 00:14:11.000]  我說蛋你的頭
[00:14:11.000 --> 00:14:13.000]  如果你真的做蛋意理
[00:14:13.000 --> 00:14:15.000]  你下獅子坑都不怕
[00:14:15.000 --> 00:14:17.000]  那我就服你
[00:14:17.000 --> 00:14:19.000]  我看不到你跳船
[00:14:19.000 --> 00:14:21.000]  我看不到你出來講話
[00:14:21.000 --> 00:14:23.000]  我看不到你辭職
[00:14:23.000 --> 00:14:25.000]  高揚
[00:14:25.000 --> 00:14:27.000]  跟從高揚的時候
[00:14:27.000 --> 00:14:29.000]  口裡沒有詭詐
[00:14:29.000 --> 00:14:31.000]  沒有謊話
[00:14:31.000 --> 00:14:33.000]  其實不用講那麼大
[00:14:33.000 --> 00:14:35.000]  我們不是攻擊人
[00:14:35.000 --> 00:14:37.000]  親愛的兄姊妹
[00:14:37.000 --> 00:14:39.000]  我們是在攻擊自己
[00:14:39.000 --> 00:14:41.000]  我們告訴自己
[00:14:41.000 --> 00:14:43.000]  求主給我
[00:14:43.000 --> 00:14:45.000]  有道德的勇氣
[00:14:45.000 --> 00:14:47.000]  不會禮還節曲
[00:14:47.000 --> 00:14:49.000]  不會有真相不敢面對
[00:14:49.000 --> 00:14:51.000]  不會有真話不敢說
[00:14:51.000 --> 00:14:53.000]  今天香港的城市充滿抑鬱
[00:14:53.000 --> 00:15:03.000]  青年人很絕望
[00:15:03.000 --> 00:15:07.000]  其中一樣就是說
[00:15:07.000 --> 00:15:09.000]  做領袖的不敢講真話
[00:15:09.000 --> 00:15:13.000]  不敢追求真相
[00:15:13.000 --> 00:15:15.000]  追求真相
[00:15:15.000 --> 00:15:17.000]  investigative journalism
[00:15:17.000 --> 00:15:19.000]  會死人
[00:15:19.000 --> 00:15:21.000]  留進圖被人批評
[00:15:21.000 --> 00:15:23.000]  不死得
[00:15:23.000 --> 00:15:25.000]  為什麼?
[00:15:25.000 --> 00:15:27.000]  因為曾經寫過一些爆料的東西
[00:15:27.000 --> 00:15:31.000]  今天跟從高揚的人
[00:15:31.000 --> 00:15:33.000]  會不會
[00:15:33.000 --> 00:15:35.000]  都成為一個
[00:15:35.000 --> 00:15:37.000]  只要需要披露真相
[00:15:37.000 --> 00:15:39.000]  只要需要追求真相
[00:15:39.000 --> 00:15:41.000]  我無畏無懼
[00:15:41.000 --> 00:15:43.000]  因為我是跟從基督
[00:15:43.000 --> 00:15:45.000]  然後有人說
[00:15:45.000 --> 00:15:47.000]  我跟從基督
[00:15:47.000 --> 00:15:49.000]  然後有人說
[00:15:49.000 --> 00:15:51.000]  我是一個講真話的人
[00:15:51.000 --> 00:15:55.000]  有人說我是假記者
[00:15:55.000 --> 00:15:57.000]  有沒有看過?
[00:15:57.000 --> 00:15:59.000]  你信不信?
[00:15:59.000 --> 00:16:01.000]  我是真記者
[00:16:01.000 --> 00:16:03.000]  因為我很勤力
[00:16:03.000 --> 00:16:05.000]  上班上到半夜三更
[00:16:05.000 --> 00:16:09.000]  是很辛苦的
[00:16:09.000 --> 00:16:11.000]  辛苦過做牧師
[00:16:11.000 --> 00:16:13.000]  做牧師舒服過做記者
[00:16:13.000 --> 00:16:15.000]  現在才知道
[00:16:15.000 --> 00:16:17.000]  做記者是年輕人
[00:16:17.000 --> 00:16:19.000]  年輕人吃的飯
[00:16:19.000 --> 00:16:21.000]  我現在明白了
[00:16:21.000 --> 00:16:23.000]  我今晚又上班
[00:16:23.000 --> 00:16:25.000]  不過是義工
[00:16:25.000 --> 00:16:27.000]  我又沒有給工作
[00:16:27.000 --> 00:16:29.000]  我又退休了
[00:16:29.000 --> 00:16:31.000]  為什麼不能做?
[00:16:31.000 --> 00:16:33.000]  我只是想學習
[00:16:33.000 --> 00:16:35.000]  記錄真相
[00:16:35.000 --> 00:16:37.000]  只此而已
[00:16:37.000 --> 00:16:39.000]  其實高揚的精兵
[00:16:39.000 --> 00:16:41.000]  有三個特徵
[00:16:41.000 --> 00:16:43.000]  撇開我剛才說的那些老騷說話
[00:16:43.000 --> 00:16:45.000]  不過我覺得
[00:16:45.000 --> 00:16:47.000]  原來真相這麼重要
[00:16:47.000 --> 00:16:49.000]  真相對一個自由的社會
[00:16:49.000 --> 00:16:51.000]  是極度重要的
[00:16:51.000 --> 00:16:53.000]  凡是一個極權的社會
[00:16:53.000 --> 00:16:55.000]  第一件事就是抹殺真相
[00:16:55.000 --> 00:16:57.000]  不過抹殺真相的人
[00:16:57.000 --> 00:16:59.000]  他們最厲害的
[00:16:59.000 --> 00:17:01.000]  就是為自己的報紙
[00:17:01.000 --> 00:17:03.000]  起名字很宏大
[00:17:03.000 --> 00:17:05.000]  譬如那份報紙
[00:17:05.000 --> 00:17:07.000]  是屬於所有人的呢?
[00:17:07.000 --> 00:17:09.000]  譬如那份報紙
[00:17:09.000 --> 00:17:11.000]  是真理報呢?
[00:17:11.000 --> 00:17:13.000]  你們不懂什麼是真理報嗎?
[00:17:13.000 --> 00:17:15.000]  以前蘇聯那份報紙
[00:17:15.000 --> 00:17:17.000]  叫做真理報
[00:17:17.000 --> 00:17:21.000]  對不起
[00:17:21.000 --> 00:17:23.000]  我真的說了自己不要激動了
[00:17:23.000 --> 00:17:25.000]  不過你又聽完我
[00:17:25.000 --> 00:17:27.000]  第二堂沒有說這些
[00:17:27.000 --> 00:17:29.000]  第三堂又說這些
[00:17:29.000 --> 00:17:31.000]  但我想說的只不過是說
[00:17:31.000 --> 00:17:33.000]  我們有幾樣的特徵
[00:17:33.000 --> 00:17:35.000]  我們不可以缺少
[00:17:35.000 --> 00:17:37.000]  求主憐憫我們
[00:17:37.000 --> 00:17:39.000]  要忠於基督
[00:17:39.000 --> 00:17:41.000]  要遠離淫亂
[00:17:41.000 --> 00:17:43.000]  屬靈的
[00:17:43.000 --> 00:17:45.000]  肉身的
[00:17:45.000 --> 00:17:47.000]  道德的
[00:17:47.000 --> 00:17:49.000]  我們真的太容易中招
[00:17:49.000 --> 00:17:51.000]  包括我自己在內
[00:17:51.000 --> 00:17:53.000]  主鞭策我 可憐我
[00:17:53.000 --> 00:17:55.000]  要
[00:17:55.000 --> 00:17:57.000]  勇敢的
[00:17:57.000 --> 00:17:59.000]  是言說真理
[00:17:59.000 --> 00:18:01.000]  而真理和真相
[00:18:01.000 --> 00:18:03.000]  是緊扣在一起
[00:18:03.000 --> 00:18:07.000]  雖然未必是完全相等
[00:18:07.000 --> 00:18:09.000]  但你一定要
[00:18:09.000 --> 00:18:11.000]  學習有這三樣的元素
[00:18:11.000 --> 00:18:13.000]  答應我
[00:18:13.000 --> 00:18:15.000]  為我祈禱
[00:18:15.000 --> 00:18:19.000]  使我有這三樣的特質
[00:18:19.000 --> 00:18:21.000]  一生一世
[00:18:21.000 --> 00:18:23.000]  都不會改變
[00:18:23.000 --> 00:18:25.000]  因為我是軟弱的人
[00:18:25.000 --> 00:18:27.000]  我是墮落的人
[00:18:27.000 --> 00:18:29.000]  我需要你
[00:18:29.000 --> 00:18:31.000]  來為我守望
[00:18:31.000 --> 00:18:33.000]  我再說
[00:18:33.000 --> 00:18:35.000]  我有錯的
[00:18:35.000 --> 00:18:37.000]  你直接來說我
[00:18:37.000 --> 00:18:39.000]  用真憑實據
[00:18:39.000 --> 00:18:41.000]  來叫我悔改
[00:18:41.000 --> 00:18:49.000]  我願意悔改
[00:18:49.000 --> 00:18:51.000]  只有真憑實據
[00:18:51.000 --> 00:18:53.000]  你說我
[00:18:53.000 --> 00:18:55.000]  叫我站在這裡
[00:18:55.000 --> 00:18:57.000]  向全世界認
[00:18:57.000 --> 00:18:59.000]  都可以的
[00:18:59.000 --> 00:19:01.000]  我是一個
[00:19:01.000 --> 00:19:03.000]  白夜媒體
[00:19:03.000 --> 00:19:05.000]  網媒基督徒
[00:19:05.000 --> 00:19:07.000]  組成的一個小媒體
[00:19:07.000 --> 00:19:09.000]  裡面一個攝影的
[00:19:09.000 --> 00:19:11.000]  和寫blog的
[00:19:11.000 --> 00:19:13.000]  一個這樣的記者
[00:19:13.000 --> 00:19:15.000]  有沒有認證?
[00:19:15.000 --> 00:19:17.000]  對不起
[00:19:17.000 --> 00:19:19.000]  PPRB現在說只是承認
[00:19:19.000 --> 00:19:21.000]  記協和攝記協裡面的
[00:19:21.000 --> 00:19:23.000]  那些證
[00:19:23.000 --> 00:19:25.000]  但其實他也沒有這個
[00:19:25.000 --> 00:19:27.000]  真正的權限去肯定
[00:19:27.000 --> 00:19:29.000]  哪些是真記者
[00:19:29.000 --> 00:19:31.000]  哪些是假記者
[00:19:31.000 --> 00:19:33.000]  管你有什麼證
[00:19:33.000 --> 00:19:35.000]  說真相說真話的
