
[00:00:00.000 --> 00:00:02.000]  大家有聖經在手上嗎?
[00:06:10.000 --> 00:06:13.000]  今天我們先從基礎入手
[00:06:13.000 --> 00:06:21.000]  我們對於敬拜,我們怎樣敬拜的執著
[00:06:21.000 --> 00:06:27.000]  最明顯的就是我們的金句
[00:06:27.000 --> 00:06:29.000]  閉上眼想一想
[00:06:29.000 --> 00:06:34.000]  聖經裏面說敬拜最熟的金句在哪裏?
[00:06:34.000 --> 00:06:36.000]  對,每個人都知道
[00:06:36.000 --> 00:06:43.000]  神是個靈,所以拜他的
[00:06:43.000 --> 00:06:51.000]  必須用心靈和誠實拜他
[00:06:51.000 --> 00:06:56.000]  用心靈誠實敬拜上帝就是說我
[00:06:56.000 --> 00:06:58.000]  我怎樣敬拜
[00:06:58.000 --> 00:07:00.000]  所以不是外表
[00:07:00.000 --> 00:07:03.000]  來到教會裏面人在心不在
[00:07:03.000 --> 00:07:05.000]  你不是心靈敬拜
[00:07:05.000 --> 00:07:10.000]  誠實,不要亂說話
[00:07:10.000 --> 00:07:12.000]  不要作狀
[00:07:12.000 --> 00:07:14.000]  所以心靈誠實
[00:07:14.000 --> 00:07:16.000]  看到嗎?
[00:07:16.000 --> 00:07:23.000]  強調的重點是敬拜者
[00:07:23.000 --> 00:07:26.000]  他的心靈,他的誠實
[00:07:26.000 --> 00:07:29.000]  我們一直都是這樣背誦金句
[00:07:29.000 --> 00:07:31.000]  直到我們開始讀英文聖經
[00:07:31.000 --> 00:07:33.000]  你讀不讀英文聖經?
[00:07:33.000 --> 00:07:35.000]  不讀就很安樂
[00:07:35.000 --> 00:07:38.000]  一讀你就記得
[00:07:38.000 --> 00:07:42.000]  神是靈
[00:07:42.000 --> 00:07:45.000]  所以敬拜他的人
[00:07:45.000 --> 00:07:53.000]  就要敬拜心靈和誠實
[00:07:53.000 --> 00:07:55.000]  你和我都懂英文
[00:07:55.000 --> 00:07:57.000]  第一件事我們問
[00:07:57.000 --> 00:07:59.000]  這個Spirit
[00:07:59.000 --> 00:08:03.000]  是應該大階S還是小階S?
[00:08:03.000 --> 00:08:05.000]  分不分得到?
[00:08:05.000 --> 00:08:09.000]  如果Spirit是大寫的S
[00:08:09.000 --> 00:08:11.000]  那個在說誰?
[00:08:11.000 --> 00:08:13.000]  聖靈
[00:08:13.000 --> 00:08:16.000]  如果是小階S的Spirit
[00:08:16.000 --> 00:08:19.000]  那就在說我的心靈
[00:08:19.000 --> 00:08:21.000]  看到嗎?
[00:08:21.000 --> 00:08:26.000]  Spirit不一定是說心靈
[00:08:26.000 --> 00:08:29.000]  可以是說聖靈
[00:08:29.000 --> 00:08:31.000]  看看你的英文聖經
[00:08:31.000 --> 00:08:33.000]  有沒有寫大階S
[00:08:33.000 --> 00:08:35.000]  還是小階S
[00:08:35.000 --> 00:08:36.000]  你不用現在查
[00:08:36.000 --> 00:08:37.000]  你現在很厲害
[00:08:37.000 --> 00:08:38.000]  iPod iPhone
[00:08:38.000 --> 00:08:40.000]  全部馬上就按出來了
[00:08:40.000 --> 00:08:41.000]  King James怎麼說?
[00:08:41.000 --> 00:08:42.000]  NIV怎麼說?
[00:08:42.000 --> 00:08:44.000]  有時以為他在玩遊戲
[00:08:44.000 --> 00:08:48.000]  原來不是,在讀聖經
[00:08:48.000 --> 00:08:51.000]  我們怎麼去決定
[00:08:51.000 --> 00:08:54.000]  敬拜上帝約翰福音第四章
[00:08:54.000 --> 00:08:56.000]  耶穌這句話
[00:08:56.000 --> 00:09:00.000]  是心靈還是聖靈?
[00:09:00.000 --> 00:09:03.000]  誰又這麼說?
[00:09:03.000 --> 00:09:05.000]  我這個小小評訊套
[00:09:05.000 --> 00:09:07.000]  怎麼有資格去判斷
[00:09:07.000 --> 00:09:08.000]  誰對誰錯?
[00:09:08.000 --> 00:09:10.000]  我們很謙卑的
[00:09:10.000 --> 00:09:12.000]  不過讀聖經不可以這麼謙卑
[00:09:12.000 --> 00:09:14.000]  今天下午
[00:09:14.000 --> 00:09:16.000]  我們在神學院的延伸課程
[00:09:16.000 --> 00:09:17.000]  討論這件事
[00:09:17.000 --> 00:09:20.000]  不是權威主義
[00:09:20.000 --> 00:09:21.000]  很多人都這麼說
[00:09:21.000 --> 00:09:23.000]  一定對,不一定錯
[00:09:23.000 --> 00:09:26.000]  某某人一定對,不一定錯
[00:09:26.000 --> 00:09:29.000]  權威在聖經
[00:09:29.000 --> 00:09:32.000]  所以聖經怎麼說
[00:09:32.000 --> 00:09:35.000]  是比多少人怎麼說重要
[00:09:35.000 --> 00:09:37.000]  我們怎麼去找出
[00:09:37.000 --> 00:09:39.000]  約翰福音這句話
[00:09:39.000 --> 00:09:43.000]  耶穌說的是聖靈還是心靈?
[00:09:43.000 --> 00:09:46.000]  你懂不懂這個方法?
[00:09:46.000 --> 00:09:49.000]  有一個很簡單的方法
[00:09:49.000 --> 00:09:51.000]  就是檢查一下
[00:09:51.000 --> 00:09:54.000]  上下文
[00:09:54.000 --> 00:09:56.000]  約翰福音
[00:09:56.000 --> 00:10:00.000]  說的是spirit這個字
[00:10:00.000 --> 00:10:02.000]  靈這個字
[00:10:02.000 --> 00:10:06.000]  到底是說人的心靈
[00:10:06.000 --> 00:10:10.000]  還是說聖靈?
[00:10:10.000 --> 00:10:13.000]  你看一本書都是這樣看的
[00:10:13.000 --> 00:10:14.000]  你去到中間
[00:10:14.000 --> 00:10:16.000]  突然之間不知道他在說什麼
[00:10:16.000 --> 00:10:17.000]  看他前面怎麼說
[00:10:17.000 --> 00:10:19.000]  看他後面怎麼說
[00:10:19.000 --> 00:10:20.000]  如果你有聖經在手
[00:10:20.000 --> 00:10:22.000]  其實很快的
[00:10:22.000 --> 00:10:23.000]  你就會發現
[00:10:23.000 --> 00:10:26.000]  約翰福音從第一章
[00:10:26.000 --> 00:10:28.000]  第三章
[00:10:28.000 --> 00:10:30.000]  即是第四章說
[00:10:30.000 --> 00:10:31.000]  神試過靈
[00:10:31.000 --> 00:10:33.000]  所以拜他的必須用心靈成神
[00:10:33.000 --> 00:10:36.000]  拜他之前的上文
[00:10:36.000 --> 00:10:40.000]  每一次提到靈的時候
[00:10:40.000 --> 00:10:43.000]  他都是在說聖靈
[00:10:43.000 --> 00:10:45.000]  一章就是說
[00:10:45.000 --> 00:10:47.000]  施洗約翰
[00:10:47.000 --> 00:10:49.000]  剛才我們讀的是馬漢福音
[00:10:49.000 --> 00:10:52.000]  不過如果你看回約翰福音
[00:10:52.000 --> 00:10:55.000]  去到29至34節
[00:10:55.000 --> 00:10:59.000]  約翰解釋他為什麼認識耶穌
[00:10:59.000 --> 00:11:04.000]  因為猜他來的上帝對他說
[00:11:04.000 --> 00:11:07.000]  你看見聖靈降下來
[00:11:07.000 --> 00:11:09.000]  住在誰的身上
[00:11:09.000 --> 00:11:16.000]  誰就是用聖靈施洗的
[00:11:16.000 --> 00:11:19.000]  第33節
[00:11:19.000 --> 00:11:21.000]  如果你還沒找到的話
[00:11:21.000 --> 00:11:23.000]  那裡是說聖靈的施洗
[00:11:23.000 --> 00:11:29.000]  不是說一個人用心靈去接受水禮
[00:11:29.000 --> 00:11:33.000]  第三章
[00:11:33.000 --> 00:11:36.000]  我就更加不用跟你解釋了
[00:11:36.000 --> 00:11:39.000]  尼哥德姆
[00:11:39.000 --> 00:11:41.000]  你的新標點和學本改了他的名字
[00:11:41.000 --> 00:11:43.000]  叫做尼哥德姆
[00:11:43.000 --> 00:11:45.000]  Nicodemus
[00:11:45.000 --> 00:11:48.000]  晚上來見耶穌
[00:11:48.000 --> 00:11:52.000]  問耶穌到底是誰
[00:11:52.000 --> 00:11:55.000]  如果你不是從神來的
[00:11:55.000 --> 00:11:59.000]  就不會行這些神蹟
[00:11:59.000 --> 00:12:03.000]  耶穌沒興趣跟他討論行神蹟
[00:12:03.000 --> 00:12:05.000]  或是不是從神而來
[00:12:05.000 --> 00:12:07.000]  你選擇跟他討論什麼
[00:12:07.000 --> 00:12:09.000]  重生
[00:12:09.000 --> 00:12:10.000]  記得嗎
[00:12:10.000 --> 00:12:12.000]  耶穌說我實實在在告訴你
[00:12:12.000 --> 00:12:14.000]  人若不重生
[00:12:14.000 --> 00:12:16.000]  不能見神的國
[00:12:16.000 --> 00:12:18.000]  人若不重生
[00:12:18.000 --> 00:12:20.000]  不能進神的國
[00:12:20.000 --> 00:12:22.000]  什麼叫做重生
[00:12:22.000 --> 00:12:24.000]  尼哥德姆說
[00:12:24.000 --> 00:12:26.000]  我豈能再進母腹
[00:12:26.000 --> 00:12:28.000]  再生一次
[00:12:28.000 --> 00:12:30.000]  耶穌說不是
[00:12:30.000 --> 00:12:33.000]  我不是說你捐回到母親的肚子裡
[00:12:33.000 --> 00:12:35.000]  那叫做重生
[00:12:35.000 --> 00:12:40.000]  那只是字面上好像沒可能的事實
[00:12:40.000 --> 00:12:43.000]  耶穌說的重生
[00:12:43.000 --> 00:12:48.000]  是說從水和什麼
[00:12:48.000 --> 00:12:52.000]  經文是沒有姓字的
[00:12:52.000 --> 00:12:54.000]  你有沒有留意到
[00:12:54.000 --> 00:12:58.000]  和學本是放了一個小點
[00:12:58.000 --> 00:13:01.000]  在從聖靈生
[00:13:01.000 --> 00:13:04.000]  那個姓字是加上去的
[00:13:04.000 --> 00:13:06.000]  然後去到第六節
[00:13:06.000 --> 00:13:09.000]  從肉生生的就是肉生
[00:13:09.000 --> 00:13:12.000]  從靈生的就是靈
[00:13:12.000 --> 00:13:14.000]  然後去到第八節
[00:13:14.000 --> 00:13:17.000]  凡從聖靈生的
[00:13:17.000 --> 00:13:19.000]  那個姓字旁邊都有小點
[00:13:19.000 --> 00:13:24.000]  凡從靈生的也是如此
[00:13:24.000 --> 00:13:26.000]  而耶穌還贈他一句
[00:13:26.000 --> 00:13:28.000]  你是以色列的先生
[00:13:28.000 --> 00:13:30.000]  為什麼都不明白呢
[00:13:30.000 --> 00:13:32.000]  當然不是說他是教書
[00:13:32.000 --> 00:13:34.000]  而是說他是拉比
[00:13:34.000 --> 00:13:36.000]  說他熟悉聖經
[00:13:36.000 --> 00:13:38.000]  所以其實約翰福音
[00:13:38.000 --> 00:13:40.000]  耶穌說到聖靈的時候
[00:13:40.000 --> 00:13:42.000]  他不一定提到姓字
[00:13:42.000 --> 00:13:44.000]  他和尼古德尼斯說重生
[00:13:44.000 --> 00:13:49.000]  他一直說的是從水和靈所生
[00:13:49.000 --> 00:13:51.000]  他在說聖靈
[00:13:51.000 --> 00:13:54.000]  所以來到第四章
[00:13:54.000 --> 00:13:57.000]  如果你從前面一直讀下來
[00:13:57.000 --> 00:13:59.000]  你讀到Spirit這個字
[00:13:59.000 --> 00:14:01.000]  第一章第三章
[00:14:01.000 --> 00:14:03.000]  一直說的是聖靈
[00:14:03.000 --> 00:14:06.000]  不是說人的心靈
[00:14:06.000 --> 00:14:08.000]  你再讀到下面
[00:14:08.000 --> 00:14:11.000]  過了第四章之後
[00:14:11.000 --> 00:14:18.000]  耶穌繼續討論靈這個主題
[00:14:18.000 --> 00:14:20.000]  你說在哪裡
[00:14:20.000 --> 00:14:22.000]  如果你遣到去
[00:14:22.000 --> 00:14:24.000]  我們不詳細逐段看
[00:14:24.000 --> 00:14:28.000]  我們看到第六章
[00:14:28.000 --> 00:14:35.000]  約翰福音的第六章
[00:14:35.000 --> 00:14:39.000]  60節到65節
[00:14:39.000 --> 00:14:41.000]  那個標題
[00:14:41.000 --> 00:14:43.000]  對不起我用的不是新標點
[00:14:43.000 --> 00:14:45.000]  所以可能有些不同了
[00:14:45.000 --> 00:14:47.000]  和諧本雙行版
[00:14:47.000 --> 00:14:50.000]  主的話是靈是生命
[00:14:50.000 --> 00:14:52.000]  就是在說63節
[00:14:52.000 --> 00:14:55.000]  叫人活著的乃是靈
[00:14:55.000 --> 00:14:57.000]  肉體無益
[00:14:57.000 --> 00:14:59.000]  我對你們所說的話
[00:14:59.000 --> 00:15:02.000]  就是靈就是生命
[00:15:02.000 --> 00:15:04.000]  有沒有說過聖字
[00:15:04.000 --> 00:15:05.000]  沒有
[00:15:05.000 --> 00:15:07.000]  但是在說的是否聖靈
[00:15:07.000 --> 00:15:09.000]  是
[00:15:09.000 --> 00:15:11.000]  這裡不是說人的心靈
[00:15:11.000 --> 00:15:13.000]  耶穌的說話
[00:15:13.000 --> 00:15:17.000]  就是聖靈就是生命
[00:15:17.000 --> 00:15:20.000]  不是說就是心靈就是生命
[00:15:20.000 --> 00:15:22.000]  這是第六章
[00:15:22.000 --> 00:15:26.000]  第七章就更加清楚了
[00:15:26.000 --> 00:15:28.000]  你可以說約翰福音
[00:15:28.000 --> 00:15:30.000]  其實是等到第七章
[00:15:30.000 --> 00:15:33.000]  才正式揭曉
[00:15:33.000 --> 00:15:35.000]  開估的
[00:15:35.000 --> 00:15:37.000]  因為第七章記載
[00:15:37.000 --> 00:15:38.000]  37節
[00:15:38.000 --> 00:15:40.000]  節其末日最大之日
[00:15:40.000 --> 00:15:42.000]  耶穌站起來
[00:15:42.000 --> 00:15:44.000]  高聲說人若喝了
[00:15:44.000 --> 00:15:46.000]  可以到我這裡來喝
[00:15:46.000 --> 00:15:48.000]  信我的人
[00:15:48.000 --> 00:15:52.000]  從他腹中流出活水江河
[00:15:52.000 --> 00:15:54.000]  撒瑪利亞的婦人
[00:15:54.000 --> 00:15:56.000]  和耶穌說活水
[00:15:56.000 --> 00:15:58.000]  這個主題在第七章出現
[00:15:58.000 --> 00:16:02.000]  但是耶穌說者說
[00:16:02.000 --> 00:16:04.000]  第39節
[00:16:04.000 --> 00:16:06.000]  約翰福音就解釋了
[00:16:06.000 --> 00:16:08.000]  是指著信他之人
[00:16:08.000 --> 00:16:10.000]  要受
[00:16:10.000 --> 00:16:13.000]  你的和合本這算什麼字
[00:16:13.000 --> 00:16:14.000]  聖靈
[00:16:14.000 --> 00:16:17.000]  聖字旁邊有沒有小點
[00:16:17.000 --> 00:16:19.000]  有,一定要有
[00:16:19.000 --> 00:16:22.000]  因為這不是原文有的字
[00:16:22.000 --> 00:16:23.000]  這裡是說
[00:16:23.000 --> 00:16:27.000]  信耶穌的人要接受靈
[00:16:27.000 --> 00:16:31.000]  那時還沒有次下聖靈來
[00:16:31.000 --> 00:16:34.000]  次下聖來
[00:16:34.000 --> 00:16:36.000]  都有小點在旁邊
[00:16:36.000 --> 00:16:37.000]  所以直接譯出來
[00:16:37.000 --> 00:16:39.000]  那時
[00:16:39.000 --> 00:16:40.000]  怎麼說
[00:16:40.000 --> 00:16:42.000]  還沒有靈
[00:16:42.000 --> 00:16:44.000]  有一點怪的感覺
[00:16:44.000 --> 00:16:47.000]  所以那時還沒有次下聖靈來
[00:16:47.000 --> 00:16:49.000]  這樣就通順很多
[00:16:49.000 --> 00:16:51.000]  但是你看到嗎
[00:16:51.000 --> 00:16:54.000]  這裡所說的靈
[00:16:54.000 --> 00:16:57.000]  約翰就指明
[00:16:57.000 --> 00:17:00.000]  是說信耶穌的人
[00:17:00.000 --> 00:17:02.000]  要接受
[00:17:02.000 --> 00:17:04.000]  那就一定是聖靈
[00:17:04.000 --> 00:17:08.000]  心靈不用信耶穌才有的
[00:17:08.000 --> 00:17:10.000]  其實拜菩薩的
[00:17:10.000 --> 00:17:13.000]  都可以用心靈成實
[00:17:13.000 --> 00:17:15.000]  不過他不是這樣叫
[00:17:15.000 --> 00:17:17.000]  他叫神心
[00:17:17.000 --> 00:17:19.000]  所以有時回禮拜堂
[00:17:19.000 --> 00:17:20.000]  我們都說歪了
[00:17:20.000 --> 00:17:24.000]  你回到去都不夠人家神心
[00:17:24.000 --> 00:17:26.000]  不是這樣比較
[00:17:26.000 --> 00:17:29.000]  因為聖經教導的是說聖靈
[00:17:29.000 --> 00:17:31.000]  不是說心靈
[00:17:31.000 --> 00:17:32.000]  看到嗎
[00:17:32.000 --> 00:17:33.000]  從約翰福音第一章
[00:17:33.000 --> 00:17:34.000]  第三章
[00:17:34.000 --> 00:17:35.000]  第四章
[00:17:35.000 --> 00:17:36.000]  第六章
[00:17:36.000 --> 00:17:37.000]  第七章
[00:17:37.000 --> 00:17:38.000]  你要再讀下去
[00:17:38.000 --> 00:17:40.000]  你回去今晚可以做功課
[00:17:40.000 --> 00:17:44.000]  約翰福音每一次提到靈的時候
[00:17:44.000 --> 00:17:48.000]  都是大寫的S
[00:17:48.000 --> 00:17:50.000]  都是聖靈
[00:17:50.000 --> 00:17:54.000]  如果我們要堅持翻譯
[00:17:54.000 --> 00:17:56.000]  四章神是靈
[00:17:56.000 --> 00:17:58.000]  所以拜他的
[00:17:58.000 --> 00:18:01.000]  是說用我的心靈
[00:18:01.000 --> 00:18:06.000]  這個就是絕無僅有的唯一一次
[00:18:06.000 --> 00:18:07.000]  是說心靈
[00:18:07.000 --> 00:18:09.000]  不是沒有可能
[00:18:09.000 --> 00:18:15.000]  不過可能性在上下文結合一起看
[00:18:15.000 --> 00:18:17.000]  可能性很低
[00:18:17.000 --> 00:18:19.000]  我們背今句
[00:18:19.000 --> 00:18:21.000]  不理前面說什麼
[00:18:21.000 --> 00:18:22.000]  後面說什麼
[00:18:22.000 --> 00:18:24.000]  這樣就心靈成實
[00:18:24.000 --> 00:18:26.000]  你讀約翰福音
[00:18:26.000 --> 00:18:27.000]  一路讀下來
[00:18:27.000 --> 00:18:28.000]  你來到這裡
[00:18:28.000 --> 00:18:29.000]  你就會說
[00:18:29.000 --> 00:18:31.000]  這裡不是說聖靈
[00:18:31.000 --> 00:18:33.000]  是說心靈嗎
[00:18:33.000 --> 00:18:37.000]  這是一個很重要的問題
[00:18:37.000 --> 00:18:41.000]  誠實還是Truth
[00:18:41.000 --> 00:18:42.000]  近一點
[00:18:42.000 --> 00:18:44.000]  不過是不同的
[00:18:44.000 --> 00:18:47.000]  Truth是真理
[00:18:47.000 --> 00:18:50.000]  誠實是Honesty
[00:18:50.000 --> 00:18:53.000]  翻譯上中英文都有這個差別
[00:18:53.000 --> 00:18:55.000]  誠實是說我
[00:18:55.000 --> 00:18:58.000]  真理呢
[00:18:58.000 --> 00:19:00.000]  真理不是說我
[00:19:00.000 --> 00:19:02.000]  再讀下去約翰福音
[00:19:02.000 --> 00:19:05.000]  我們現在來到戲肉
[00:19:05.000 --> 00:19:08.000]  耶穌說敬拜上帝
[00:19:08.000 --> 00:19:10.000]  是說心靈誠實
[00:19:10.000 --> 00:19:13.000]  還是說聖靈真理
[00:19:13.000 --> 00:19:21.000]  答案在約翰福音十四章
[00:19:21.000 --> 00:19:23.000]  十六節
[00:19:23.000 --> 00:19:24.000]  十七節
[00:19:24.000 --> 00:19:25.000]  找到嗎
[00:19:25.000 --> 00:19:27.000]  我們一起讀
[00:19:27.000 --> 00:19:30.000]  「我要求父
[00:19:30.000 --> 00:19:34.000]  父就另外賜給你們一位保衛師
[00:19:34.000 --> 00:19:37.000]  因祂永遠與你們同在
[00:19:37.000 --> 00:19:41.000]  就是真理的聖靈
[00:19:41.000 --> 00:19:44.000]  乃世人不能接受的
[00:19:44.000 --> 00:19:46.000]  因為不見祂
[00:19:46.000 --> 00:19:48.000]  也不認識祂
[00:19:48.000 --> 00:19:50.000]  你們卻認識祂
[00:19:50.000 --> 00:19:54.000]  因祂常與你們同在
[00:19:54.000 --> 00:19:57.000]  也要在你們裡面」
[00:19:57.000 --> 00:19:58.000]  看到嗎
[00:19:58.000 --> 00:20:01.000]  「真理」和「靈」
[00:20:01.000 --> 00:20:03.000]  「靈」的「靈」字旁邊有小點
[00:20:03.000 --> 00:20:05.000]  一起再出現
[00:20:05.000 --> 00:20:08.000]  在第四章說敬拜上帝的時候
[00:20:08.000 --> 00:20:09.000]  說過一次
[00:20:09.000 --> 00:20:10.000]  現在再出現
[00:20:10.000 --> 00:20:12.000]  這裡很清楚
[00:20:12.000 --> 00:20:14.000]  你不可以翻譯
[00:20:14.000 --> 00:20:17.000]  「我要求父賜保衛師
[00:20:17.000 --> 00:20:19.000]  祂就是真理的聖靈」
[00:20:19.000 --> 00:20:20.000]  不可以
[00:20:20.000 --> 00:20:21.000]  他們也不可以說
[00:20:21.000 --> 00:20:23.000]  祂就是誠實的聖靈
[00:20:23.000 --> 00:20:25.000]  又不通
[00:20:25.000 --> 00:20:29.000]  這裡一定是「真理的聖靈」
[00:20:29.000 --> 00:20:30.000]  看到嗎
[00:20:30.000 --> 00:20:33.000]  如果你要整本《約翰福音》這樣讀
[00:20:33.000 --> 00:20:35.000]  來理解第四章
[00:20:35.000 --> 00:20:37.000]  說敬拜上帝
[00:20:37.000 --> 00:20:39.000]  到底是心靈誠實
[00:20:39.000 --> 00:20:41.000]  抑或聖靈真理
[00:20:41.000 --> 00:20:44.000]  十四章十七節
[00:20:44.000 --> 00:20:47.000]  「真理的靈」
[00:20:47.000 --> 00:20:49.000]  這裡就很清楚了
[00:20:49.000 --> 00:20:51.000]  再進一步
[00:20:51.000 --> 00:20:53.000]  我們不應該停在十四章
[00:20:53.000 --> 00:20:54.000]  我再和你看下去
[00:20:54.000 --> 00:20:57.000]  也是你很熟悉的金句
[00:20:57.000 --> 00:21:03.000]  不過我們很少從這個角度去看
[00:21:03.000 --> 00:21:06.000]  十四章前面第六節
[00:21:06.000 --> 00:21:08.000]  這裡說什麼
[00:21:08.000 --> 00:21:10.000]  你說我會背了
[00:21:10.000 --> 00:21:14.000]  很多教會門口牆都寫了這句金句
[00:21:14.000 --> 00:21:18.000]  耶穌說「我」是什麼
[00:21:18.000 --> 00:21:22.000]  道路、真理、生命
[00:21:22.000 --> 00:21:26.000]  所以真理不是說我的誠實
[00:21:26.000 --> 00:21:29.000]  是說真理的聖靈
[00:21:29.000 --> 00:21:30.000]  不止
[00:21:30.000 --> 00:21:36.000]  耶穌現在說「我」就是真理
[00:21:36.000 --> 00:21:39.000]  所以真理是說耶穌
[00:21:39.000 --> 00:21:43.000]  真理的聖靈就是說耶穌的靈
[00:21:43.000 --> 00:21:45.000]  記得《士徒行傳》嗎
[00:21:45.000 --> 00:21:47.000]  聖靈不准保羅講道
[00:21:47.000 --> 00:21:49.000]  下面那句保羅說
