
[00:00:00.000 --> 00:00:04.320]  相信我們大家都知道
[00:03:34.080 --> 00:03:37.120]  愛是在極度疲倦的時候
[00:03:37.120 --> 00:03:41.920]  為你展露一絲微笑
[00:03:41.920 --> 00:03:43.760]  把笑容擠出來
[00:03:43.760 --> 00:03:46.960]  雖然我很累
[00:03:46.960 --> 00:03:52.320]  但因為看到你也想表達我對你的愛
[00:03:52.320 --> 00:03:54.320]  而我擠出笑容
[00:03:54.320 --> 00:03:56.800]  其實也很困難
[00:03:56.800 --> 00:03:59.760]  但這個是愛
[00:03:59.760 --> 00:04:00.960]  愛是什麼呢?
[00:04:00.960 --> 00:04:04.080]  愛不是在言語和字頭上
[00:04:04.080 --> 00:04:10.480]  愛是應該在行動和實際的生活上
[00:04:10.480 --> 00:04:14.480]  我比較喜歡的愛定義是
[00:04:14.480 --> 00:04:15.520]  愛是什麼呢?
[00:04:15.520 --> 00:04:18.560]  當對方的滿足和安危
[00:04:18.560 --> 00:04:23.440]  成為你的滿足和安危同樣重要的時候
[00:04:23.440 --> 00:04:26.720]  那你就已經在愛裏面
[00:04:26.720 --> 00:04:30.400]  你沐浴在愛裏面
[00:04:30.400 --> 00:04:34.720]  滿足和安危
[00:04:34.720 --> 00:04:36.000]  在你的身上
[00:04:36.000 --> 00:04:40.800]  他的滿足和安危
[00:04:40.800 --> 00:04:43.040]  同樣在你的身上
[00:04:43.040 --> 00:04:46.880]  當他變成你的滿足和安危的時候
[00:04:46.880 --> 00:04:51.360]  那你就在愛的感情裏面
[00:04:51.360 --> 00:04:54.480]  譬如對方很晚還沒回來
[00:04:54.480 --> 00:04:55.840]  兩三點還沒回來
[00:04:55.840 --> 00:04:57.920]  你會否掛心他呢?
[00:04:57.920 --> 00:04:59.040]  如果你掛心他
[00:04:59.040 --> 00:05:01.200]  其實你就是在愛他
[00:05:01.200 --> 00:05:02.400]  因為他的安危
[00:05:02.400 --> 00:05:05.120]  成為你的安危同樣重要
[00:05:05.120 --> 00:05:06.720]  如果對方想吃一樣東西
[00:05:06.720 --> 00:05:08.480]  或者想做一樣東西
[00:05:08.480 --> 00:05:11.600]  除了為了經濟的考量
[00:05:11.600 --> 00:05:16.400]  又或者為了健康的考量
[00:05:16.400 --> 00:05:19.600]  這兩樣都不計算在內
[00:05:19.600 --> 00:05:21.840]  而又是你可以負擔得起的
[00:05:21.840 --> 00:05:26.400]  你會否盡所能去滿足對方呢?
[00:05:26.400 --> 00:05:27.760]  會否呢?
[00:05:27.760 --> 00:05:30.160]  如果你說他要嗎?
[00:05:30.160 --> 00:05:33.120]  我就偏不給他
[00:05:33.120 --> 00:05:34.560]  我告訴你
[00:05:34.560 --> 00:05:38.160]  可能你和他之間的愛感情
[00:05:38.160 --> 00:05:41.280]  已經落到很低的地步
[00:05:41.280 --> 00:05:44.240]  所以我覺得這個定義
[00:05:44.240 --> 00:05:48.320]  是我見到這麼多個裏面最實際
[00:05:48.320 --> 00:05:50.240]  也最容易了解
[00:05:50.240 --> 00:05:53.600]  也最貼切的
[00:05:53.600 --> 00:05:55.760]  其實基本上愛是什麼呢?
[00:05:55.760 --> 00:05:57.920]  愛就是利他
[00:05:57.920 --> 00:05:59.440]  對他有益
[00:05:59.440 --> 00:06:01.440]  對對方有利
[00:06:01.440 --> 00:06:04.640]  我們經常是利己
[00:06:04.640 --> 00:06:07.600]  我們不是利他或利人
[00:06:07.600 --> 00:06:11.120]  基本愛的意義就是利他
[00:06:11.120 --> 00:06:14.160]  就是對他有利
[00:06:14.160 --> 00:06:17.520]  《雅歌書》其實是一本非常美的書
[00:06:17.520 --> 00:06:20.480]  就是講到一對戀人
[00:06:20.480 --> 00:06:24.320]  他們從戀愛一直到結婚
[00:06:24.320 --> 00:06:26.000]  然後愛的成熟
[00:06:26.000 --> 00:06:29.040]  他們中間的一些對話
[00:06:29.040 --> 00:06:31.360]  彼此之間這樣說出來
[00:06:31.360 --> 00:06:32.960]  而他說出來的時候
[00:06:32.960 --> 00:06:36.240]  用詩意的表達來說出來
[00:06:36.240 --> 00:06:37.920]  我覺得是很美的
[00:06:37.920 --> 00:06:41.200]  對於我們中國人比較不懂得說
[00:06:41.200 --> 00:06:42.400]  不懂得表達
[00:06:42.400 --> 00:06:44.880]  我覺得你多讀《雅歌》
[00:06:44.880 --> 00:06:46.080]  你就會覺得
[00:06:46.080 --> 00:06:50.880]  我們在言詞上有很大虧欠
[00:06:50.880 --> 00:06:52.320]  而到最後的時候
[00:06:52.320 --> 00:06:53.520]  他講到愛
[00:06:53.520 --> 00:06:57.600]  有兩節聖經講到愛到底是什麼
[00:06:57.600 --> 00:07:00.800]  我們一起去看這段經文
[00:07:00.800 --> 00:07:03.520]  這段經文分了兩段
[00:07:03.520 --> 00:07:05.760]  第一段是愛的要求
[00:07:05.760 --> 00:07:08.960]  然後第二段就是講到愛的特質
[00:07:08.960 --> 00:07:12.000]  「求祢將我放在祢心上如印記
[00:07:12.000 --> 00:07:14.640]  帶在祢鼻上如銼記
[00:07:14.640 --> 00:07:16.960]  因為愛情如死之堅強
[00:07:16.960 --> 00:07:19.280]  窒恨如陰間之殘忍
[00:07:19.280 --> 00:07:23.760]  所發的電光是火焰的電光
[00:07:23.760 --> 00:07:26.320]  是夜和華的烈焰
[00:07:26.320 --> 00:07:28.400]  愛情縱水不能熄滅
[00:07:28.400 --> 00:07:30.480]  大水也不能淹沒
[00:07:30.480 --> 00:07:34.560]  若有人拿家中所有的財寶來換愛情
[00:07:34.560 --> 00:07:37.360]  就全被藐視」
[00:07:37.360 --> 00:07:41.920]  這個佳偶講到最後
[00:07:41.920 --> 00:07:45.760]  其實他應該對良人的愛沒有懷疑
[00:07:45.760 --> 00:07:49.280]  但是到最後他仍然想得到一些肯定
[00:07:49.280 --> 00:07:50.960]  這個要求是什麼呢?
[00:07:50.960 --> 00:07:54.400]  求良人將他放在心裡
[00:07:54.400 --> 00:07:59.360]  放在心裡如印記
[00:07:59.360 --> 00:08:01.600]  但不單要放在心裡
[00:08:01.600 --> 00:08:02.880]  還要怎樣呢?
[00:08:02.880 --> 00:08:06.400]  帶在他的鼻子上如銼記
[00:08:06.400 --> 00:08:08.000]  意思是什麼呢?
[00:08:08.000 --> 00:08:10.320]  不單心有所屬
[00:08:10.320 --> 00:08:14.400]  而他外表也表達了出來
[00:08:14.400 --> 00:08:20.800]  其實這是他講到心底的要求
[00:08:20.800 --> 00:08:26.400]  其實愛是不怕表達得多的
[00:08:26.400 --> 00:08:30.880]  愛也不怕彰顯得多
[00:08:30.880 --> 00:08:37.040]  我們在這兩天講到讚悅律的時候
[00:08:37.040 --> 00:08:38.080]  我講了一句說話
[00:08:38.080 --> 00:08:40.880]  我說「哄死人是沒有罪的」
[00:08:40.880 --> 00:08:44.320]  愛得泛濫也沒有罪
[00:08:44.320 --> 00:08:48.480]  只要你的愛是真愛就行了
[00:08:48.480 --> 00:08:52.640]  對於姐妹來說
[00:08:52.640 --> 00:08:56.720]  我覺得她更加需要愛的表露
[00:08:56.720 --> 00:08:58.720]  弟兄有時比較理智
[00:08:58.720 --> 00:09:04.080]  所以有時可以將這件事隔離
[00:09:04.080 --> 00:09:06.240]  但對姐妹來說
[00:09:06.240 --> 00:09:10.880]  感情是她生命的全部
[00:09:10.880 --> 00:09:12.560]  這裡置放在心裡
[00:09:12.560 --> 00:09:14.880]  和帶在鼻子上
[00:09:14.880 --> 00:09:19.680]  即是有之於內而仍之於外
[00:09:19.680 --> 00:09:23.440]  我們經常聽到有些人說
[00:09:23.440 --> 00:09:25.360]  我心裡愛他就行了
[00:09:25.360 --> 00:09:28.960]  用不著說出來很肉麻
[00:09:28.960 --> 00:09:32.640]  中國人比較含蓄
[00:09:32.640 --> 00:09:34.320]  說出來很肉麻
[00:09:34.320 --> 00:09:39.200]  愛你在心口難開
[00:09:39.200 --> 00:09:42.000]  總之心裡有就行了
[00:09:42.000 --> 00:09:43.280]  不需要表達
[00:09:43.280 --> 00:09:45.840]  不需要說
[00:09:45.840 --> 00:09:48.000]  我記得有一次在多倫多
[00:09:48.000 --> 00:09:50.000]  有位牧師告訴我
[00:09:50.000 --> 00:09:54.320]  他說教會有位霧道友賣保險
[00:09:54.320 --> 00:09:56.640]  經常來教會認識人
[00:09:56.640 --> 00:09:58.160]  兜售保險
[00:09:58.160 --> 00:10:02.800]  他有一次和一個執事聊天
[00:10:02.800 --> 00:10:04.800]  想叫執事來賣保險
[00:10:04.800 --> 00:10:07.120]  執事說
[00:10:07.120 --> 00:10:09.200]  跟你買保險之前
[00:10:09.200 --> 00:10:11.600]  你願不願意聽聽福音
[00:10:11.600 --> 00:10:13.600]  他就跟他說福音
[00:10:13.600 --> 00:10:15.600]  大家都是銷售員
[00:10:15.600 --> 00:10:22.480]  大家都要推他的貨品
[00:10:22.480 --> 00:10:25.520]  講完福音後
[00:10:25.520 --> 00:10:27.040]  那個霧道友說
[00:10:27.040 --> 00:10:28.240]  我心裡信的
[00:10:28.240 --> 00:10:29.840]  不過我很忙
[00:10:29.840 --> 00:10:31.760]  不能來教會洗禮
[00:10:31.760 --> 00:10:32.880]  這些外表的事
[00:10:32.880 --> 00:10:34.000]  不是很重要的
[00:10:34.000 --> 00:10:36.560]  我心裡信就行了
[00:10:36.560 --> 00:10:38.480]  執事說
[00:10:38.480 --> 00:10:40.880]  其實你的保險都很好
[00:10:40.880 --> 00:10:45.520]  我心裡買就行了
[00:10:45.520 --> 00:10:47.120]  不需要行動
[00:10:47.120 --> 00:10:50.320]  我心裡跟你買
[00:10:50.320 --> 00:10:55.120]  有心很重要
[00:10:55.120 --> 00:10:58.000]  如果心裡沒有行動表現
[00:10:58.000 --> 00:11:00.800]  只掛在嘴邊
[00:11:00.800 --> 00:11:03.760]  或者沒有行動表現
[00:11:03.760 --> 00:11:05.360]  沒有愛
[00:11:05.360 --> 00:11:08.560]  其實是一個很大的問題
[00:11:08.560 --> 00:11:09.760]  我經常說
[00:11:09.760 --> 00:11:12.240]  如果你心裡有那種愛
[00:11:12.240 --> 00:11:14.320]  為什麼不表現出來
[00:11:14.320 --> 00:11:16.240]  為什麼不說
[00:11:16.240 --> 00:11:17.360]  你是有
[00:11:17.360 --> 00:11:18.480]  不是沒有
[00:11:18.480 --> 00:11:19.360]  如果沒有
[00:11:19.360 --> 00:11:22.000]  你要說口甜舌滑
[00:11:22.000 --> 00:11:23.840]  這個叫做假冒為善
[00:11:23.840 --> 00:11:24.560]  是不是
[00:11:24.560 --> 00:11:26.160]  你心裡沒有
[00:11:26.160 --> 00:11:30.960]  你以為別人覺得你有
[00:11:30.960 --> 00:11:32.480]  但是如果你心裡有
[00:11:32.480 --> 00:11:34.880]  為什麼你不說
[00:11:34.880 --> 00:11:38.560]  心裡沒有而外面說
[00:11:38.560 --> 00:11:40.240]  這個叫假冒為善
[00:11:40.240 --> 00:11:42.320]  心裡有而外面不說
[00:11:42.320 --> 00:11:45.840]  這個叫假冒為惡
[00:11:45.840 --> 00:11:47.200]  什麼叫假冒為惡呢
[00:11:47.200 --> 00:11:50.720]  其實裡面是有那樣東西
[00:11:50.720 --> 00:11:54.800]  但是你裝得若無其事
[00:11:54.800 --> 00:11:56.480]  假冒為善不好
[00:11:56.480 --> 00:11:58.400]  假冒為惡也不好
[00:11:58.400 --> 00:12:02.560]  所以我們不要愛在心口難開
[00:12:02.560 --> 00:12:09.520]  不要在戀愛的時候說了
[00:12:09.520 --> 00:12:11.360]  以後就不用說了
[00:12:11.360 --> 00:12:13.840]  五十年不變
[00:12:13.840 --> 00:12:15.840]  總之不用說了
[00:12:15.840 --> 00:12:19.680]  我在聖壇上已經跟他立了誓
[00:12:19.680 --> 00:12:20.800]  還有什麼好說的呢
[00:12:20.800 --> 00:12:22.480]  沒有了
[00:12:22.480 --> 00:12:25.280]  其實不單要有內涵
[00:12:25.280 --> 00:12:27.600]  我們也要有外顯
[00:12:27.600 --> 00:12:31.680]  要有內裡的火熱之情
[00:12:31.680 --> 00:12:35.840]  也要有外面奔放的流露
[00:12:35.840 --> 00:12:37.760]  無論你要怎麼表達也好
[00:12:37.760 --> 00:12:38.880]  我們昨天說了
[00:12:38.880 --> 00:12:42.080]  愛有很多種形式去表達
[00:12:42.080 --> 00:12:44.080]  Languages of love
[00:12:44.080 --> 00:12:48.560]  總之用一種對方能夠接受
[00:12:48.560 --> 00:12:54.320]  也明白理解的言詞去愛他就對了
[00:12:54.320 --> 00:12:55.760]  如果我們看這段經文
[00:12:55.760 --> 00:12:58.560]  下面就說到愛的特質
[00:12:58.560 --> 00:13:02.320]  聖經很少說到愛的定義
[00:13:02.320 --> 00:13:04.320]  不過我前書第十三章
[00:13:04.320 --> 00:13:07.680]  其實都是說描寫愛是什麼
[00:13:07.680 --> 00:13:10.320]  約翰一書第四章
[00:13:10.320 --> 00:13:12.800]  都是描寫愛是什麼
[00:13:12.800 --> 00:13:15.120]  很少說定義
[00:13:15.120 --> 00:13:17.280]  剛才我已經給大家定義了
[00:13:17.280 --> 00:13:21.760]  而這其實是形容愛的特質
[00:13:21.760 --> 00:13:23.040]  愛的特質是什麼呢
[00:13:23.040 --> 00:13:26.960]  第一它是堅強
[00:13:26.960 --> 00:13:30.080]  愛情如死之堅強
[00:13:30.080 --> 00:13:33.680]  說到這裡我們就會發現
[00:13:33.680 --> 00:13:36.000]  其實說愛說到什麼呢
[00:13:36.000 --> 00:13:40.240]  說到死、殘忍、陰間
[00:13:40.240 --> 00:13:42.800]  其實好像很特別
[00:13:42.800 --> 00:13:46.640]  其實愛的堅強是怎樣呢
[00:13:46.640 --> 00:13:49.200]  好像死一樣堅強
[00:13:49.200 --> 00:13:51.280]  死是怎樣堅強呢
[00:13:51.280 --> 00:13:54.560]  死是沒有辦法逃避的
[00:13:54.560 --> 00:13:58.480]  它是頑強沒有辦法抗拒
[00:13:58.480 --> 00:14:03.440]  當死亡先生來到一個人的門口敲門的時候
[00:14:03.440 --> 00:14:05.520]  那個人不可以說
[00:14:05.520 --> 00:14:07.440]  「我不出來了」
[00:14:07.440 --> 00:14:09.120]  「我不要去」
[00:14:09.120 --> 00:14:10.720]  死亡先生的要約
[00:14:10.720 --> 00:14:12.640]  沒有人可以抵擋
[00:14:12.640 --> 00:14:14.960]  其實它的意思就是
[00:14:14.960 --> 00:14:18.400]  死亡的來臨是沒有辦法抗拒
[00:14:18.400 --> 00:14:19.920]  沒有辦法改變
[00:14:19.920 --> 00:14:22.640]  而愛好像死一樣堅強
[00:14:22.640 --> 00:14:27.200]  其實它也是沒有辦法阻止
[00:14:27.200 --> 00:14:29.040]  當愛的來臨的時候
[00:14:29.040 --> 00:14:33.120]  它是沒有辦法人可以抗拒它
[00:14:33.120 --> 00:14:35.680]  猶太人有《智慧語錄》裡
[00:14:35.680 --> 00:14:39.200]  說了有十二樣堅硬的東西
[00:14:39.200 --> 00:14:44.160]  大家看看它的邏輯是怎樣的
[00:14:44.160 --> 00:14:45.920]  第一是石頭
[00:14:45.920 --> 00:14:49.200]  然後鐵可以削石
[00:14:49.200 --> 00:14:50.960]  鐵強過什麼?
[00:14:50.960 --> 00:14:52.800]  堅硬過石頭
[00:14:52.800 --> 00:14:55.680]  然後鐵遇到火會溶解
[00:14:55.680 --> 00:15:00.240]  火就強過鐵
[00:15:00.240 --> 00:15:04.000]  但是火遇到水就會熄滅
[00:15:04.000 --> 00:15:06.560]  所以它一樣一樣的說
[00:15:06.560 --> 00:15:09.440]  有一樣東西比另外一樣東西更堅強
[00:15:09.440 --> 00:15:12.320]  但是看下去我不太明白
[00:15:12.320 --> 00:15:14.720]  「水被蒸發成為氣
[00:15:14.720 --> 00:15:17.040]  氣被風吹散
[00:15:17.040 --> 00:15:18.880]  風沒有說將人吹走
[00:15:18.880 --> 00:15:21.520]  人會被恐懼所困
[00:15:21.520 --> 00:15:24.320]  酒可以驅除恐懼睡眠
[00:15:24.320 --> 00:15:28.640]  消除走意」
[00:15:28.640 --> 00:15:31.520]  不明白
[00:15:31.520 --> 00:15:34.800]  其實後來看到最後我就明白了
[00:15:34.800 --> 00:15:38.720]  看到前面那些只是鋪排
[00:15:38.720 --> 00:15:42.080]  他說「死亡比睡眠更持久
[00:15:42.080 --> 00:15:45.680]  但死亡亦不敵愛情的力量」
[00:15:45.680 --> 00:15:48.160]  所以他最終那句是什麼?
[00:15:48.160 --> 00:15:50.880]  「死亡雖然堅強
[00:15:50.880 --> 00:15:53.360]  死亡雖然沒有辦法抗拒
[00:15:53.360 --> 00:15:58.640]  但它也不敵愛情的力量」
[00:15:58.640 --> 00:16:00.240]  愛既然是堅強的
[00:16:00.240 --> 00:16:05.760]  但為什麼今天很多婚姻這麼快就結束呢?
[00:16:05.760 --> 00:16:08.960]  愛的堅強到底堅強在哪裡呢?
[00:16:08.960 --> 00:16:12.160]  如果我們說夫婦之間的愛
[00:16:12.160 --> 00:16:13.440]  男女之間的愛
[00:16:13.440 --> 00:16:15.520]  我覺得最重要的一樣東西
[00:16:15.520 --> 00:16:17.680]  就是他們走上聖壇的時候
[00:16:17.680 --> 00:16:20.720]  他們在神的面前的那種偽神
[00:16:20.720 --> 00:16:22.320]  而愛的堅強
[00:16:22.320 --> 00:16:25.120]  如果在夫婦之間的堅強
[00:16:25.120 --> 00:16:30.080]  就是他在神的面前對對方的偽神
[00:16:30.080 --> 00:16:32.640]  即是說海枯石爛
[00:16:32.640 --> 00:16:33.840]  情不變
[00:16:33.840 --> 00:16:35.040]  此情不渝
[00:16:35.040 --> 00:16:37.040]  跟你一直互定終身
[00:16:37.040 --> 00:16:42.640]  來到人生最終的階段
[00:16:42.640 --> 00:16:46.960]  曾經有一個剛出道的牧師
[00:16:46.960 --> 00:16:50.640]  他從來沒有主持過婚禮
[00:16:50.640 --> 00:16:54.800]  他第一次主持婚禮的時候很害怕
[00:16:54.800 --> 00:16:56.800]  他很擔心到時出錯
[00:16:56.800 --> 00:16:59.120]  敗的場面都不知道怎麼辦
[00:16:59.120 --> 00:17:01.280]  所以他請教一個老牧師
[00:17:01.280 --> 00:17:04.320]  他說如果萬一或許
[00:17:04.320 --> 00:17:06.560]  我在主持婚禮的時候
[00:17:06.560 --> 00:17:08.400]  忘記了下面要說什麼
[00:17:08.400 --> 00:17:10.560]  那怎麼辦呢?
[00:17:10.560 --> 00:17:13.040]  老牧師就跟他說
[00:17:13.040 --> 00:17:14.160]  很簡單的
[00:17:14.160 --> 00:17:15.920]  我的經驗告訴我
[00:17:15.920 --> 00:17:19.360]  你在那一刻背一節聖經
[00:17:19.360 --> 00:17:21.520]  你補白就行了
[00:17:21.520 --> 00:17:22.640]  補著
[00:17:22.640 --> 00:17:24.880]  當你背那節聖經的時候
[00:17:24.880 --> 00:17:27.600]  你慢慢地找找
[00:17:27.600 --> 00:17:29.840]  看著看著就會記得
[00:17:29.840 --> 00:17:33.200]  這個年輕牧師就記住
[00:17:33.200 --> 00:17:35.280]  果然他主持婚禮的時候
[00:17:35.280 --> 00:17:37.280]  真的停在那裡
[00:17:37.280 --> 00:17:38.800]  空白了
[00:17:38.800 --> 00:17:42.560]  他忽然想起一節聖經
[00:17:42.560 --> 00:17:44.800]  他就背了出來
[00:17:44.800 --> 00:17:45.920]  他說
[00:17:45.920 --> 00:17:48.080]  「夫啊!聖免他們
[00:17:48.080 --> 00:17:49.760]  因為他們所作的
[00:17:49.760 --> 00:17:52.800]  他們不曉得」
[00:17:52.800 --> 00:17:54.640]  挺好的
[00:17:54.640 --> 00:17:58.960]  其實很多人報上聖壇
[00:17:58.960 --> 00:18:02.400]  他真的不知道他們在做什麼
[00:18:02.400 --> 00:18:03.440]  其實很貼切
[00:18:03.440 --> 00:18:06.560]  對於整個現在對婚姻
[00:18:06.560 --> 00:18:08.960]  愛情的觀念
[00:18:08.960 --> 00:18:11.680]  很多時候聖經真的很明顯
[00:18:11.680 --> 00:18:14.320]  可以代表他們的心態
[00:18:14.320 --> 00:18:15.280]  聽著
[00:18:15.280 --> 00:18:19.280]  當然這只不過是一個笑話
[00:18:19.280 --> 00:18:23.440]  但是他代表的人那種報上聖壇
[00:18:23.440 --> 00:18:25.040]  都不知道自己在說什麼
[00:18:25.040 --> 00:18:26.960]  就算說了
[00:18:26.960 --> 00:18:30.960]  無論是豐富或缺乏
[00:18:30.960 --> 00:18:32.480]  康健或患病
[00:18:32.480 --> 00:18:33.680]  對你始終如一
[00:18:33.680 --> 00:18:34.720]  愛你敬你
[00:18:34.720 --> 00:18:36.880]  直到行人生的路為止
[00:18:36.880 --> 00:18:39.440]  其實說了他都不知道自己在說什麼
[00:18:39.440 --> 00:18:40.720]  到最後
[00:18:40.720 --> 00:18:43.360]  和自己的利益有衝突的時候
[00:18:43.360 --> 00:18:45.360]  他就變了
[00:18:45.360 --> 00:18:47.360]  所以今天我們需要什麼呢?
[00:18:47.360 --> 00:18:49.360]  我們需要夫婦之間
[00:18:49.360 --> 00:18:54.160]  要持守在神面前的那種毀身
[00:18:54.160 --> 00:18:56.000]  毀身的意思就是說
[00:18:56.000 --> 00:18:57.520]  除此以外
[00:18:57.520 --> 00:19:00.160]  我就沒有別的路可以走
[00:19:00.160 --> 00:19:01.760]  就一直要和你走
[00:19:01.760 --> 00:19:04.160]  走到人生的最後
[00:19:04.160 --> 00:19:05.600]  最後的階段
[00:19:05.600 --> 00:19:07.040]  其實這種毀身
[00:19:07.040 --> 00:19:09.120]  是給人一種安全感
[00:19:09.120 --> 00:19:11.520]  不要經常害怕
[00:19:11.520 --> 00:19:12.960]  這種毀身
[00:19:12.960 --> 00:19:15.600]  也是當第三者介入的時候
[00:19:15.600 --> 00:19:17.840]  人家有一道很安全的牆
[00:19:17.840 --> 00:19:19.440]  將他擋了出去
[00:19:19.440 --> 00:19:21.680]  而這個毀身
[00:19:21.680 --> 00:19:29.040]  就是愛情的堅強主要原因
[00:19:29.040 --> 00:19:33.840]  有一次夫婦去找一個輔導員
[00:19:33.840 --> 00:19:37.040]  他們的婚姻有一點點問題
[00:19:37.040 --> 00:19:39.920]  那個輔導員就問那個做先生的
[00:19:39.920 --> 00:19:42.160]  他說如果你這一輩子
[00:19:42.160 --> 00:19:44.560]  只可以買一部車
[00:19:44.560 --> 00:19:46.560]  又不能夠換
[00:19:46.560 --> 00:19:49.680]  你會怎樣對待這部車呢?
[00:19:49.680 --> 00:19:53.040]  那個男士就說
[00:19:53.040 --> 00:19:57.760]  我一定是用最好的機油
[00:19:57.760 --> 00:19:59.520]  然後準時保養
[00:19:59.520 --> 00:20:01.280]  然後準時洗車
[00:20:01.280 --> 00:20:03.520]  然後弄到它光亮
[00:20:03.520 --> 00:20:08.960]  我也要保存這部車的壽命
[00:20:08.960 --> 00:20:11.520]  一直繼續下去
[00:20:11.520 --> 00:20:12.800]  這個輔導員就說
[00:20:12.800 --> 00:20:14.640]  好
[00:20:14.640 --> 00:20:16.640]  如果你這一輩子
