
[00:00:00.000 --> 00:00:02.000]  (字幕:我都不知道在說什麼)
[00:01:40.000 --> 00:01:44.000]  這次第枕一個愁字了得
[00:01:44.000 --> 00:01:46.000]  枕一個愁字了得
[00:01:46.000 --> 00:01:48.000]  我們可以開燈了
[00:01:48.000 --> 00:01:52.000]  是不是寫得很漂亮?
[00:01:52.000 --> 00:01:54.000]  很漂亮的一首詞
[00:01:54.000 --> 00:01:57.000]  我們重新一同祈禱
[00:01:57.000 --> 00:01:59.000]  天父我們再一次感謝你
[00:01:59.000 --> 00:02:02.000]  讓我們有機會思想你的話語
[00:02:02.000 --> 00:02:06.000]  很多時候我們覺得孤單的時候
[00:02:06.000 --> 00:02:09.000]  我們想起傳道書所講的訊息
[00:02:09.000 --> 00:02:11.000]  讓我們能夠得到安慰
[00:02:11.000 --> 00:02:13.000]  祝福引領我們
[00:02:13.000 --> 00:02:14.000]  奉耶穌基督明求
[00:02:14.000 --> 00:02:15.000]  阿門
[00:02:15.000 --> 00:02:19.000]  剛才我們所讀的那首詞
[00:02:19.000 --> 00:02:21.000]  是李清照
[00:02:21.000 --> 00:02:23.000]  一個宋朝的文人
[00:02:23.000 --> 00:02:26.000]  他以寫詞最出名
[00:02:26.000 --> 00:02:28.000]  所以你說女子武才便是德
[00:02:28.000 --> 00:02:29.000]  這是錯誤的
[00:02:29.000 --> 00:02:31.000]  在宋朝的時代
[00:02:31.000 --> 00:02:33.000]  李清照是一個文人
[00:02:33.000 --> 00:02:34.000]  寫了一首好的詞
[00:02:34.000 --> 00:02:39.000]  李清照是生於1084年
[00:02:39.000 --> 00:02:41.000]  宋朝的時代
[00:02:41.000 --> 00:02:43.000]  十八歲的時候就嫁給了
[00:02:43.000 --> 00:02:45.000]  他大三年的丈夫
[00:02:45.000 --> 00:02:46.000]  叫趙明成
[00:02:46.000 --> 00:02:48.000]  也是一個很出名的文人
[00:02:48.000 --> 00:02:50.000]  和一個祖官
[00:02:50.000 --> 00:02:55.000]  夫妻兩個人過著非常憂鬱的生活
[00:02:55.000 --> 00:02:58.000]  只不過有時候丈夫出差
[00:02:58.000 --> 00:03:02.000]  覺得在家裡孤單寂寞
[00:03:02.000 --> 00:03:04.000]  他有一首詞寫過
[00:03:04.000 --> 00:03:06.000]  此情無計可消除
[00:03:06.000 --> 00:03:09.000]  才下眉頭上心頭
[00:03:09.000 --> 00:03:13.000]  說出一個女人丈夫出差的時候
[00:03:13.000 --> 00:03:16.000]  只在家裡孤寂的心態
[00:03:16.000 --> 00:03:19.000]  到了1127年的時候
[00:03:19.000 --> 00:03:21.000]  情勢就完全不同了
[00:03:21.000 --> 00:03:23.000]  如果你讀過中國歷史
[00:03:23.000 --> 00:03:24.000]  你就知道那一年
[00:03:24.000 --> 00:03:26.000]  金兵呂珍
[00:03:26.000 --> 00:03:28.000]  在東北省的金兵
[00:03:28.000 --> 00:03:30.000]  後來滿清的金兵
[00:03:30.000 --> 00:03:32.000]  南下砌下了寮
[00:03:32.000 --> 00:03:35.000]  然後打到宋朝
[00:03:35.000 --> 00:03:39.000]  當時欽忠和徽忠被擄
[00:03:39.000 --> 00:03:41.000]  被劫了
[00:03:41.000 --> 00:03:44.000]  這些就是所謂靖康之恥
[00:03:44.000 --> 00:03:47.000]  如果我們讀岳飛的首詞
[00:03:47.000 --> 00:03:50.000]  上一下歷史和文學的課
[00:03:50.000 --> 00:03:53.000]  靖康恥猶未說
[00:03:53.000 --> 00:03:56.000]  臣只恨何時滅
[00:03:56.000 --> 00:03:59.000]  家長居踏破河難山竭
[00:03:59.000 --> 00:04:01.000]  壯志饑餐胡擄辱
[00:04:01.000 --> 00:04:03.000]  笑談喝空腦血
[00:04:03.000 --> 00:04:07.000]  待從頭收拾舊山河朝天拳
[00:04:07.000 --> 00:04:09.000]  靖康恥就是講這件事
[00:04:09.000 --> 00:04:11.000]  1127年的時候
[00:04:11.000 --> 00:04:15.000]  金兵落來宋朝
[00:04:15.000 --> 00:04:19.000]  擄劫了欽忠和徽忠
[00:04:19.000 --> 00:04:23.000]  所以就叫靖康恥猶未說
[00:04:23.000 --> 00:04:27.000]  宋朝就這樣亡了
[00:04:27.000 --> 00:04:31.000]  李清照和丈夫自有逃路
[00:04:31.000 --> 00:04:33.000]  南渡江陵
[00:04:33.000 --> 00:04:36.000]  因為從北走到南
[00:04:36.000 --> 00:04:38.000]  生活就困苦了
[00:04:38.000 --> 00:04:41.000]  更不幸兩年後
[00:04:41.000 --> 00:04:43.000]  丈夫就病死了
[00:04:43.000 --> 00:04:47.000]  當時李清照只有45歲
[00:04:47.000 --> 00:04:49.000]  國破家亡
[00:04:49.000 --> 00:04:51.000]  暮年飄零
[00:04:51.000 --> 00:04:53.000]  非常淒慘
[00:04:53.000 --> 00:04:55.000]  於是就寫了這首
[00:04:55.000 --> 00:05:00.000]  聲聲萬世傳頌的詞
[00:05:00.000 --> 00:05:02.000]  沉沉覓覓
[00:05:02.000 --> 00:05:04.000]  難難清清
[00:05:04.000 --> 00:05:06.000]  淒淒慘慘戚戚
[00:05:06.000 --> 00:05:10.000]  乍暖還寒的時候
[00:05:10.000 --> 00:05:12.000]  醉難將食
[00:05:12.000 --> 00:05:14.000]  三杯兩酒
[00:05:14.000 --> 00:05:16.000]  殘淡酒
[00:05:16.000 --> 00:05:18.000]  斟滴他
[00:05:18.000 --> 00:05:21.000]  該晚來風急
[00:05:21.000 --> 00:05:23.000]  眼過也正傷心
[00:05:23.000 --> 00:05:25.000]  卻是舊時相識
[00:05:25.000 --> 00:05:27.000]  滿地黃花堆積
[00:05:27.000 --> 00:05:29.000]  潮水選
[00:05:29.000 --> 00:05:31.000]  如今有誰堪擇
[00:05:31.000 --> 00:05:33.000]  手著槍兒
[00:05:33.000 --> 00:05:35.000]  獨自斬新德克
[00:05:35.000 --> 00:05:37.000]  吾同
[00:05:37.000 --> 00:05:39.000]  更兼細語
[00:05:39.000 --> 00:05:41.000]  到黃昏點點滴滴
[00:05:41.000 --> 00:05:43.000]  這次第
[00:05:43.000 --> 00:05:45.000]  斬一個仇至德
[00:05:45.000 --> 00:05:48.000]  李清照在這首詞中
[00:05:48.000 --> 00:05:50.000]  用三幅圖畫
[00:05:50.000 --> 00:05:52.000]  描繪他當時的心情
[00:05:52.000 --> 00:05:54.000]  丈夫死了
[00:05:54.000 --> 00:05:56.000]  國家亡
[00:05:56.000 --> 00:05:59.000]  自己一個人孤孤單單
[00:05:59.000 --> 00:06:01.000]  於是他就寫這首詞
[00:06:01.000 --> 00:06:03.000]  用三幅圖畫去說
[00:06:03.000 --> 00:06:08.000]  眼過也正傷心
[00:06:08.000 --> 00:06:10.000]  卻是舊時相識
[00:06:10.000 --> 00:06:15.000]  眼是後鳥
[00:06:15.000 --> 00:06:17.000]  不眼難飛
[00:06:17.000 --> 00:06:20.000]  冬天凍
[00:06:20.000 --> 00:06:22.000]  在北邊的眼
[00:06:22.000 --> 00:06:24.000]  飛過來南邊
[00:06:24.000 --> 00:06:26.000]  眼亦是中國當時
[00:06:26.000 --> 00:06:28.000]  一些通訊的鳥
[00:06:28.000 --> 00:06:31.000]  丈夫出差的時候
[00:06:31.000 --> 00:06:35.000]  他就利用眼將訊息交給丈夫
[00:06:35.000 --> 00:06:37.000]  或者丈夫就將訊息
[00:06:37.000 --> 00:06:41.000]  透過眼交給他
[00:06:41.000 --> 00:06:43.000]  但如今
[00:06:43.000 --> 00:06:45.000]  國破
[00:06:45.000 --> 00:06:47.000]  家亡
[00:06:47.000 --> 00:06:49.000]  丈夫死了
[00:06:49.000 --> 00:06:51.000]  眼仍然相識
[00:06:51.000 --> 00:06:53.000]  但只是帶來傷感
[00:06:53.000 --> 00:06:55.000]  孤寂和難過
[00:06:55.000 --> 00:06:57.000]  這是第一幅圖畫
[00:06:57.000 --> 00:06:59.000]  第二幅圖畫是說花
[00:06:59.000 --> 00:07:01.000]  滿地黃花堆積
[00:07:01.000 --> 00:07:03.000]  潮水選
[00:07:03.000 --> 00:07:07.000]  沒有人和他一起去採摘
[00:07:07.000 --> 00:07:10.000]  他用花來描繪他自己
[00:07:10.000 --> 00:07:12.000]  殘花一朵
[00:07:12.000 --> 00:07:14.000]  四十多五十歲
[00:07:14.000 --> 00:07:16.000]  人過中年
[00:07:16.000 --> 00:07:18.000]  只是落地黃花
[00:07:18.000 --> 00:07:20.000]  沒有人採摘
[00:07:20.000 --> 00:07:23.000]  有一種唏噓的感覺
[00:07:23.000 --> 00:07:27.000]  第三幅是近砌杉
[00:07:27.000 --> 00:07:29.000]  到黃昏的時候
[00:07:29.000 --> 00:07:32.000]  五筒兼細雨
[00:07:32.000 --> 00:07:34.000]  點點滴滴
[00:07:34.000 --> 00:07:36.000]  又是黃昏
[00:07:36.000 --> 00:07:39.000]  獨自在窗口
[00:07:39.000 --> 00:07:41.000]  他只能用一個字去形容
[00:07:41.000 --> 00:07:43.000]  是一個愁字
[00:07:43.000 --> 00:07:47.000]  怎麼愁字表達
[00:07:47.000 --> 00:07:50.000]  這首詞之所以受歡迎
[00:07:50.000 --> 00:07:53.000]  傳頌千世
[00:07:53.000 --> 00:07:56.000]  就因為李清照說出
[00:07:56.000 --> 00:08:00.000]  我們很多人的心境
[00:08:00.000 --> 00:08:02.000]  我們的心境
[00:08:02.000 --> 00:08:05.000]  就像滿地黃花堆積
[00:08:05.000 --> 00:08:07.000]  潮水選
[00:08:07.000 --> 00:08:10.000]  如今有誰採摘
[00:08:10.000 --> 00:08:13.000]  這種情形就像傳道書所說
[00:08:13.000 --> 00:08:16.000]  那些衰敗的日子
[00:08:16.000 --> 00:08:18.000]  當我們年紀大
[00:08:18.000 --> 00:08:21.000]  兩腦還在
[00:08:21.000 --> 00:08:23.000]  沉沉覓覓的時候
[00:08:23.000 --> 00:08:26.000]  都不會冷冷清清
[00:08:26.000 --> 00:08:28.000]  都可以賴一下
[00:08:28.000 --> 00:08:30.000]  太太你拿了我的東西去哪裏
[00:08:30.000 --> 00:08:32.000]  你賴一下我
[00:08:32.000 --> 00:08:34.000]  有時吵吵架
[00:08:34.000 --> 00:08:36.000]  每個家都沒那麼安靜
[00:08:36.000 --> 00:08:38.000]  再加上兩個孫兒來玩
[00:08:38.000 --> 00:08:40.000]  就覺得一落也
[00:08:40.000 --> 00:08:42.000]  但一個去了
[00:08:42.000 --> 00:08:44.000]  空空而也
[00:08:44.000 --> 00:08:46.000]  真是沉沉覓覓
[00:08:46.000 --> 00:08:48.000]  冷冷清清
[00:08:48.000 --> 00:08:51.000]  心情自然不是好過
[00:08:51.000 --> 00:08:53.000]  尤其是黃花日落的時候
[00:08:53.000 --> 00:08:55.000]  黃昏日落的時候
[00:08:55.000 --> 00:08:59.000]  不同兼細雨點點滴滴
[00:08:59.000 --> 00:09:02.000]  剩下一個人
[00:09:02.000 --> 00:09:04.000]  睡也睡不著
[00:09:04.000 --> 00:09:09.000]  找眼鏡也找不到
[00:09:09.000 --> 00:09:11.000]  心情也不好
[00:09:11.000 --> 00:09:14.000]  我相信不少老人家
[00:09:14.000 --> 00:09:17.000]  都經歷這種心態
[00:09:19.000 --> 00:09:23.000]  孤單是一件很不容易的事
[00:09:23.000 --> 00:09:25.000]  年輕人你們不明白
[00:09:25.000 --> 00:09:27.000]  當你年紀大
[00:09:27.000 --> 00:09:29.000]  行動不方便的時候
[00:09:29.000 --> 00:09:31.000]  或許你會略略了解
[00:09:31.000 --> 00:09:33.000]  你父母的心境
[00:09:33.000 --> 00:09:36.000]  其實不只是老人家
[00:09:36.000 --> 00:09:39.000]  很多年輕人都會
[00:09:39.000 --> 00:09:41.000]  在70年代
[00:09:41.000 --> 00:09:43.000]  一個很出名的美國歌手
[00:09:43.000 --> 00:09:45.000]  叫做Paul Simon
[00:09:45.000 --> 00:09:47.000]  他唱了一首歌
[00:09:47.000 --> 00:09:50.000]  幾年來流行榜第一
[00:09:50.000 --> 00:09:52.000]  這首歌叫做
[00:09:52.000 --> 00:09:55.000]  我是一個孤島
[00:09:55.000 --> 00:09:57.000]  我是一塊大石
[00:09:57.000 --> 00:10:00.000]  我翻譯成中文
[00:10:00.000 --> 00:10:02.000]  在寒冷之夜
[00:10:02.000 --> 00:10:04.000]  深沉的十二月
[00:10:04.000 --> 00:10:06.000]  我獨自一人
[00:10:06.000 --> 00:10:08.000]  向窗外仍望
[00:10:08.000 --> 00:10:10.000]  和李清照一樣
[00:10:10.000 --> 00:10:12.000]  空寂的街道
[00:10:12.000 --> 00:10:14.000]  蓋滿了樹
[00:10:14.000 --> 00:10:16.000]  我是一塊大石
[00:10:16.000 --> 00:10:18.000]  一個孤島
[00:10:18.000 --> 00:10:20.000]  我築起圍藏堅固的堡壘
[00:10:20.000 --> 00:10:22.000]  沒有人能穿過
[00:10:22.000 --> 00:10:25.000]  我不需要知心友
[00:10:25.000 --> 00:10:29.000]  令友情只大給我痛苦
[00:10:29.000 --> 00:10:31.000]  歡笑短暫
[00:10:31.000 --> 00:10:33.000]  令人失望
[00:10:33.000 --> 00:10:35.000]  我只是一塊大石
[00:10:35.000 --> 00:10:37.000]  一個孤島
[00:10:37.000 --> 00:10:40.000]  不要向我說愛心
[00:10:40.000 --> 00:10:42.000]  我也曾聞此語
[00:10:42.000 --> 00:10:45.000]  但早已消逝在怒海中
[00:10:45.000 --> 00:10:47.000]  借愛早已麻木
[00:10:47.000 --> 00:10:49.000]  且感受早已消逝
[00:10:49.000 --> 00:10:51.000]  我若沒有聽過愛
[00:10:51.000 --> 00:10:53.000]  我也不會痛哭
[00:10:53.000 --> 00:10:55.000]  我是一塊大石
[00:10:55.000 --> 00:10:57.000]  我是一個孤島
[00:10:57.000 --> 00:10:59.000]  我擁有萬卷書
[00:10:59.000 --> 00:11:01.000]  詩篇為我護身
[00:11:01.000 --> 00:11:04.000]  我把自己擋在盔甲內
[00:11:04.000 --> 00:11:07.000]  避到孤寂的空間
[00:11:07.000 --> 00:11:09.000]  及藏在我墓穴中
[00:11:09.000 --> 00:11:11.000]  我不捉我任何人
[00:11:11.000 --> 00:11:14.000]  任何人也不能捉摸我
[00:11:14.000 --> 00:11:16.000]  我是一塊大石
[00:11:16.000 --> 00:11:18.000]  我是一個孤島
[00:11:18.000 --> 00:11:20.000]  大石不會感受
[00:11:20.000 --> 00:11:24.000]  孤島不會哭泣
[00:11:24.000 --> 00:11:28.000]  我想70年代的Paul Simon
[00:11:28.000 --> 00:11:30.000]  已經說出我們現代很多
[00:11:30.000 --> 00:11:32.000]  自閉人士的心境
[00:11:32.000 --> 00:11:35.000]  我們不想和人來往
[00:11:35.000 --> 00:11:38.000]  我不想別人看穿我自己
[00:11:38.000 --> 00:11:40.000]  心底的一些東西
[00:11:40.000 --> 00:11:42.000]  我將我自己藏起來
[00:11:42.000 --> 00:11:44.000]  躲在耳邊
[00:11:44.000 --> 00:11:47.000]  我捉起圍藏堅固的堡壘
[00:11:47.000 --> 00:11:49.000]  但心底裏有一種
[00:11:49.000 --> 00:11:52.000]  難以想像的孤寂的感覺
[00:11:52.000 --> 00:11:56.000]  當我們覺得孤單的時候
[00:11:56.000 --> 00:11:58.000]  你會怎樣呢?
[00:11:58.000 --> 00:12:00.000]  當你一個人開車
[00:12:00.000 --> 00:12:05.000]  路程很遠的時候
[00:12:05.000 --> 00:12:08.000]  我想我第一件事就是開個相機
[00:12:08.000 --> 00:12:10.000]  雖然明知說的話是廢話
[00:12:10.000 --> 00:12:11.000]  我也要照聽
[00:12:11.000 --> 00:12:13.000]  雖然明知的新聞也說不清
[00:12:13.000 --> 00:12:15.000]  說到你也很悶
[00:12:15.000 --> 00:12:18.000]  但我悶或激氣也比一個人
[00:12:18.000 --> 00:12:20.000]  孤孤寂寂在裏面好
[00:12:20.000 --> 00:12:22.000]  當我回到家
[00:12:22.000 --> 00:12:24.000]  孤孤單單一個人的時候
[00:12:24.000 --> 00:12:27.000]  我第一件事是開個電視機看
[00:12:27.000 --> 00:12:29.000]  不知為何上床睡不著
[00:12:29.000 --> 00:12:32.000]  開個電視機的沙發就腳腳昏
[00:12:32.000 --> 00:12:34.000]  有些人聲陪伴你
[00:12:34.000 --> 00:12:36.000]  讓你有些安全感
[00:12:36.000 --> 00:12:37.000]  可以睡得著
[00:12:37.000 --> 00:12:39.000]  年輕人不明白
[00:12:39.000 --> 00:12:43.000]  為何父母一看電視就睡著
[00:12:43.000 --> 00:12:45.000]  原來有這樣的意思
[00:12:45.000 --> 00:12:47.000]  我們需要這些嘈吵聲音
[00:12:47.000 --> 00:12:49.000]  需要我們
[00:12:49.000 --> 00:12:51.000]  今天
[00:12:51.000 --> 00:12:52.000]  我們這個世界
[00:12:52.000 --> 00:12:54.000]  你看每個人拿出來
[00:12:54.000 --> 00:12:57.000]  拿著手提電話
[00:12:57.000 --> 00:12:59.000]  拿著手提電話
[00:12:59.000 --> 00:13:01.000]  拿出手機
[00:13:01.000 --> 00:13:03.000]  去社交媒體查
[00:13:03.000 --> 00:13:05.000]  Facebook 查
[00:13:05.000 --> 00:13:07.000]  每個人都好像這樣
[00:13:07.000 --> 00:13:09.000]  一家人去吃飯
[00:13:09.000 --> 00:13:11.000]  每個人都拿著手提電話來看
[00:13:11.000 --> 00:13:13.000]  那何必一起去吃飯呢
[00:13:13.000 --> 00:13:15.000]  我想我們很多時候
[00:13:15.000 --> 00:13:17.000]  是有這種難以想像
[00:13:17.000 --> 00:13:20.000]  有一個很有名的存在主義家
[00:13:20.000 --> 00:13:22.000]  他寫了一個故事
[00:13:22.000 --> 00:13:24.000]  有一次他死了
[00:13:24.000 --> 00:13:26.000]  落地獄
[00:13:26.000 --> 00:13:28.000]  他想著地獄是甚麼呢
[00:13:28.000 --> 00:13:29.000]  刀山油鑊
[00:13:29.000 --> 00:13:31.000]  牛鬼蛇神
[00:13:31.000 --> 00:13:33.000]  醒來的時候
[00:13:33.000 --> 00:13:34.000]  不是啊
[00:13:34.000 --> 00:13:36.000]  他找了一個很安靜
[00:13:36.000 --> 00:13:38.000]  很舒服的房間
[00:13:38.000 --> 00:13:42.000]  又不像唐人房那些散房
[00:13:42.000 --> 00:13:44.000]  很漂亮很舒服
[00:13:44.000 --> 00:13:46.000]  這個地獄
[00:13:46.000 --> 00:13:48.000]  沒理由
[00:13:48.000 --> 00:13:50.000]  地獄沒理由這麼舒服
[00:13:50.000 --> 00:13:51.000]  他想著
[00:13:51.000 --> 00:13:52.000]  不要管那麼多了
[00:13:52.000 --> 00:13:54.000]  反正我離開世界之前
[00:13:54.000 --> 00:13:56.000]  辛辛苦苦在那裏吵吵鬧鬧
[00:13:56.000 --> 00:13:58.000]  現在這麼安靜
[00:13:58.000 --> 00:13:59.000]  先休息一下
[00:13:59.000 --> 00:14:00.000]  先享受一下
[00:14:00.000 --> 00:14:02.000]  享受一天
[00:14:02.000 --> 00:14:03.000]  沒人
[00:14:03.000 --> 00:14:04.000]  他想著
[00:14:04.000 --> 00:14:05.000]  可能這個
[00:14:05.000 --> 00:14:07.000]  好像我看牙醫的後診室
[00:14:07.000 --> 00:14:09.000]  你進去被人剝牙的時候
[00:14:09.000 --> 00:14:11.000]  你就知道味道了
[00:14:11.000 --> 00:14:13.000]  不要理那麼多了
[00:14:13.000 --> 00:14:14.000]  先休息一下
[00:14:14.000 --> 00:14:15.000]  等了一個星期
[00:14:15.000 --> 00:14:16.000]  沒人
[00:14:16.000 --> 00:14:17.000]  一個月
[00:14:17.000 --> 00:14:18.000]  沒人
[00:14:18.000 --> 00:14:20.000]  一年沒人
[00:14:20.000 --> 00:14:22.000]  他突然想著
[00:14:22.000 --> 00:14:24.000]  嘩
[00:14:24.000 --> 00:14:27.000]  我多想見那些牛鬼蛇神
[00:14:27.000 --> 00:14:29.000]  我多想見那些刀山油鑊
[00:14:29.000 --> 00:14:31.000]  都比我一個人在這裏
[00:14:31.000 --> 00:14:33.000]  孤孤單單
[00:14:33.000 --> 00:14:34.000]  他突然想到
[00:14:34.000 --> 00:14:36.000]  原來這就是地獄
[00:14:36.000 --> 00:14:40.000]  原來希伯來文的地獄的字
[00:14:40.000 --> 00:14:42.000]  是叫完全隔絕
[00:14:42.000 --> 00:14:44.000]  完全孤寂
[00:14:44.000 --> 00:14:46.000]  是沒人
[00:14:46.000 --> 00:14:48.000]  你不相信這個感受是什麼
[00:14:48.000 --> 00:14:51.000]  你試一下把自己關在這裏三個月
[00:14:51.000 --> 00:14:54.000]  我保證你一定瘋了
[00:14:54.000 --> 00:14:57.000]  當你沒人的時候
[00:14:57.000 --> 00:14:59.000]  當你沒人跟你聊天
[00:14:59.000 --> 00:15:04.000]  你記不記得Castaway的出戲
[00:15:04.000 --> 00:15:07.000]  當他去到大陸的島上
[00:15:07.000 --> 00:15:09.000]  一個人都沒有的時候
[00:15:09.000 --> 00:15:10.000]  他就拿著一個球
[00:15:10.000 --> 00:15:11.000]  寫著Wilson
[00:15:11.000 --> 00:15:12.000]  一天就跟那個球說
[00:15:12.000 --> 00:15:13.000]  Wilson你什麼
[00:15:13.000 --> 00:15:17.000]  希望那個球變成一個人
[00:15:17.000 --> 00:15:18.000]  可以跟他聊天
[00:15:18.000 --> 00:15:21.000]  因為他會瘋了
[00:15:21.000 --> 00:15:23.000]  沒人跟他聊天的時候
[00:15:23.000 --> 00:15:24.000]  他會瘋了
[00:15:24.000 --> 00:15:26.000]  他一個人躲在家裏的時候
[00:15:26.000 --> 00:15:27.000]  只是自閉的時候
[00:15:27.000 --> 00:15:29.000]  他會瘋了
[00:15:29.000 --> 00:15:32.000]  為什麼今天在唐人化裏面有這麼多人
[00:15:32.000 --> 00:15:34.000]  為什麼在General Hospital第七樓裏面
[00:15:34.000 --> 00:15:36.000]  有這麼多人抑鬱
[00:15:36.000 --> 00:15:40.000]  因為沒人跟他聊天
[00:15:40.000 --> 00:15:42.000]  沒人去了解他
[00:15:42.000 --> 00:15:44.000]  你想一下多慘
[00:15:44.000 --> 00:15:46.000]  笑就自己有人自己笑
[00:15:46.000 --> 00:15:49.000]  哭就自己有人哭
[00:15:49.000 --> 00:15:51.000]  人家以為你瘋了
[00:15:51.000 --> 00:15:53.000]  那些人無端端說自己笑
[00:15:53.000 --> 00:15:55.000]  無端端自己哭
[00:15:55.000 --> 00:15:57.000]  沒人
[00:15:57.000 --> 00:15:59.000]  也不想在人面前哭
[00:15:59.000 --> 00:16:01.000]  也不想在人面前笑
[00:16:01.000 --> 00:16:06.000]  污積是一件很痛苦的事
[00:16:06.000 --> 00:16:08.000]  我們可以從兩個角度去看
[00:16:08.000 --> 00:16:10.000]  第一個角度是從創造裏面去看
[00:16:10.000 --> 00:16:13.000]  在上帝的創造裏面是怎樣
[00:16:13.000 --> 00:16:16.000]  當上帝想樣樣都好的
[00:16:16.000 --> 00:16:18.000]  這缸好
[00:16:18.000 --> 00:16:20.000]  地好
[00:16:20.000 --> 00:16:21.000]  動物好
[00:16:21.000 --> 00:16:22.000]  狗好
[00:16:22.000 --> 00:16:23.000]  貓好
[00:16:23.000 --> 00:16:24.000]  樣樣都好
[00:16:24.000 --> 00:16:26.000]  人的時候不好
[00:16:26.000 --> 00:16:28.000]  中文翻譯得不好
[00:16:28.000 --> 00:16:31.000]  那人獨居不好
[00:16:31.000 --> 00:16:34.000]  原文希伯來文不是
[00:16:34.000 --> 00:16:36.000]  希伯來文的意思是
[00:16:36.000 --> 00:16:38.000]  不要走在前面
[00:16:38.000 --> 00:16:39.000]  然後為什麼
[00:16:39.000 --> 00:16:41.000]  獨居不好
[00:16:41.000 --> 00:16:45.000]  因為上帝是三維一體的上帝
[00:16:45.000 --> 00:16:47.000]  有個community在裏面
[00:16:47.000 --> 00:16:49.000]  我們按照上帝的形象所做
[00:16:49.000 --> 00:16:51.000]  我們都需要有人溝通
[00:16:51.000 --> 00:16:52.000]  需要有人去了解
[00:16:52.000 --> 00:16:54.000]  需要有人去明白
[00:16:54.000 --> 00:16:55.000]  需要有人去聊天
[00:16:55.000 --> 00:16:56.000]  需要有人去吵架
[00:16:56.000 --> 00:16:58.000]  需要有人去打沙發槍
[00:16:58.000 --> 00:17:02.000]  於是上帝就為他預備了一個配偶
[00:17:02.000 --> 00:17:05.000]  那個配偶是救星
[00:17:05.000 --> 00:17:09.000]  是從一個污積裏面救出來
[00:17:09.000 --> 00:17:11.000]  從創造的角度去看
[00:17:11.000 --> 00:17:12.000]  上帝樣樣都好
[00:17:12.000 --> 00:17:14.000]  唯獨那人獨居不好
[00:17:14.000 --> 00:17:16.000]  於是上帝為他預備了
[00:17:16.000 --> 00:17:17.000]  從骨中的骨
[00:17:17.000 --> 00:17:18.000]  肉中的肉
[00:17:18.000 --> 00:17:20.000]  做一個配偶
[00:17:20.000 --> 00:17:22.000]  人犯了罪
[00:17:22.000 --> 00:17:23.000]  結果是甚麼?
[00:17:23.000 --> 00:17:24.000]  訓練
[00:17:24.000 --> 00:17:26.000]  撕裂
[00:17:26.000 --> 00:17:29.000]  就好像今天這個社會裏面的撕裂一樣
[00:17:29.000 --> 00:17:31.000]  人開始逃避
[00:17:31.000 --> 00:17:33.000]  亞當開始逃跑
[00:17:33.000 --> 00:17:35.000]  上帝問他
[00:17:35.000 --> 00:17:36.000]  甚麼事呀?
[00:17:36.000 --> 00:17:38.000]  是你賜給我的女人
[00:17:38.000 --> 00:17:39.000]  叫我犯罪
[00:17:39.000 --> 00:17:42.000]  人與人的關係開始疏離
[00:17:42.000 --> 00:17:46.000]  人與大自然的關係開始疏離
