
[00:00:00.000 --> 00:00:05.000]  各位電影節目的各位朋友你們好
[00:01:45.000 --> 00:01:48.000]  好像中式的椰菜花一樣
[00:01:48.000 --> 00:01:51.000]  五官模糊不清
[00:01:51.000 --> 00:01:53.000]  背脊的脊骨
[00:01:53.000 --> 00:01:58.000]  以下和胸前都是一堆一堆的肉瘤
[00:01:58.000 --> 00:02:01.000]  右手是癱瘓了的肉鎚
[00:02:01.000 --> 00:02:04.000]  全身只有一隻左手健全
[00:02:04.000 --> 00:02:08.000]  而且皮膚非常幼嫩
[00:02:08.000 --> 00:02:13.000]  他在倫敦當中被人劈在街頭指南站前
[00:02:13.000 --> 00:02:16.000]  因為他只是好像一個怪物
[00:02:16.000 --> 00:02:18.000]  到處被人毆打驅逐
[00:02:18.000 --> 00:02:22.000]  最後在街頭被打到垂危
[00:02:22.000 --> 00:02:26.000]  後來有一個醫生見到他
[00:02:26.000 --> 00:02:29.000]  這個醫生是一個德高望重
[00:02:29.000 --> 00:02:31.000]  社會裏有地位
[00:02:31.000 --> 00:02:33.000]  有幸福家庭的名醫
[00:02:33.000 --> 00:02:37.000]  他就把他帶到一個出名的醫院裏
[00:02:37.000 --> 00:02:40.000]  作為一個研究的對象
[00:02:40.000 --> 00:02:42.000]  醫生一面教他讀書
[00:02:42.000 --> 00:02:45.000]  把他介紹給上流社會認識
[00:02:45.000 --> 00:02:49.000]  另一方面又教他一些社交的藝術
[00:02:49.000 --> 00:02:51.000]  他的外形特別
[00:02:51.000 --> 00:02:54.000]  再加上訓練到他幽默風趣
[00:02:54.000 --> 00:02:57.000]  一時吸引了很多很多人
[00:02:57.000 --> 00:03:00.000]  當然醫生一方面是為了研究
[00:03:00.000 --> 00:03:04.000]  同時亦想幫這個匠人脫離這個非人的生活
[00:03:04.000 --> 00:03:08.000]  在街頭被人打被人罵被人踢
[00:03:08.000 --> 00:03:11.000]  他教導他甚麼叫做規矩
[00:03:11.000 --> 00:03:13.000]  甚麼叫禮儀
[00:03:13.000 --> 00:03:17.000]  但他從沒想過這個匠人的感受
[00:03:17.000 --> 00:03:21.000]  對他來說匠人只是一個病例的個案
[00:03:21.000 --> 00:03:23.000]  研究的個案
[00:03:23.000 --> 00:03:27.000]  從沒想過他是一個有血有淚有情的人
[00:03:27.000 --> 00:03:30.000]  有一次有個醫院的員工好奇
[00:03:30.000 --> 00:03:32.000]  偷看這個匠人
[00:03:32.000 --> 00:03:34.000]  被醫生發現了
[00:03:34.000 --> 00:03:36.000]  他就很生氣很生氣
[00:03:36.000 --> 00:03:37.000]  炒了魷魚
[00:03:37.000 --> 00:03:39.000]  這個人不服氣
[00:03:39.000 --> 00:03:41.000]  就說了一句
[00:03:41.000 --> 00:03:43.000]  你只想留這個人給自己看而已
[00:03:43.000 --> 00:03:45.000]  是不是
[00:03:45.000 --> 00:03:49.000]  醫生叫匠人多謝醫院的院長
[00:03:49.000 --> 00:03:51.000]  他說院長是維護你的
[00:03:51.000 --> 00:03:53.000]  每天給你洗澡
[00:03:53.000 --> 00:03:55.000]  每天三餐
[00:03:55.000 --> 00:03:57.000]  有屋住
[00:03:57.000 --> 00:03:59.000]  有飯吃
[00:03:59.000 --> 00:04:01.000]  又叫你守規矩
[00:04:01.000 --> 00:04:03.000]  讓你可以快樂
[00:04:03.000 --> 00:04:07.000]  到他滔滔不絕說出這些說話的時候
[00:04:07.000 --> 00:04:09.000]  突然匠人就問他
[00:04:09.000 --> 00:04:11.000]  小孩子怎麼樣
[00:04:11.000 --> 00:04:13.000]  醫生說小孩子
[00:04:13.000 --> 00:04:15.000]  你說什麼
[00:04:15.000 --> 00:04:19.000]  就是你炒魷魚被戛職的人的子女
[00:04:19.000 --> 00:04:21.000]  醫生說
[00:04:21.000 --> 00:04:23.000]  你不想過一個正常的生活嗎
[00:04:23.000 --> 00:04:27.000]  你知不知道院長是為了你
[00:04:27.000 --> 00:04:29.000]  幫助你才戛職
[00:04:29.000 --> 00:04:31.000]  炒了魷魚
[00:04:31.000 --> 00:04:35.000]  所以院長是好心的
[00:04:35.000 --> 00:04:37.000]  醫生說
[00:04:37.000 --> 00:04:39.000]  如果一個人好心的時候是這麼殘忍
[00:04:39.000 --> 00:04:41.000]  如果他公正的時候
[00:04:41.000 --> 00:04:43.000]  豈不是更加殘忍
[00:04:43.000 --> 00:04:47.000]  醫生突然有所醒悟
[00:04:47.000 --> 00:04:49.000]  後來他做了一個夢
[00:04:49.000 --> 00:04:53.000]  夢見匠人成為一個非常俊美的男人
[00:04:53.000 --> 00:04:55.000]  是教導他
[00:04:55.000 --> 00:04:57.000]  你的右臂強而有力
[00:04:57.000 --> 00:05:01.000]  因此分不出什麼時候是運用權力
[00:05:01.000 --> 00:05:03.000]  什麼時候是寬厚仁慈
[00:05:03.000 --> 00:05:07.000]  什麼時候應該手下留情
[00:05:07.000 --> 00:05:09.000]  你手指是懂得打擊別人
[00:05:09.000 --> 00:05:13.000]  但你以為這樣是為他們好
[00:05:13.000 --> 00:05:15.000]  最可悲的是
[00:05:15.000 --> 00:05:17.000]  你從小就被物質的享受
[00:05:17.000 --> 00:05:19.000]  剝奪了你精神的生活
[00:05:19.000 --> 00:05:23.000]  因此你從不懂得體恤別人
[00:05:23.000 --> 00:05:27.000]  永遠不能和別人互相扶持
[00:05:27.000 --> 00:05:29.000]  你的病是無可藥救的
[00:05:29.000 --> 00:05:33.000]  他做了一個奇怪的夢
[00:05:33.000 --> 00:05:39.000]  有一次醫生帶著匠人認識一個很有名的女藝人
[00:05:39.000 --> 00:05:41.000]  希望藉著她優秀的演技
[00:05:41.000 --> 00:05:47.000]  來遮掩了對匠人的恐懼和害怕
[00:05:47.000 --> 00:05:49.000]  匠人看到這個明星
[00:05:49.000 --> 00:05:51.000]  說不出的讚美
[00:05:51.000 --> 00:05:53.000]  她實在太漂亮
[00:05:53.000 --> 00:05:55.000]  但接著匠人說
[00:05:55.000 --> 00:05:59.000]  小姐你和我一樣
[00:05:59.000 --> 00:06:01.000]  都是被人看的
[00:06:01.000 --> 00:06:03.000]  這位女明星說
[00:06:03.000 --> 00:06:05.000]  不是
[00:06:05.000 --> 00:06:07.000]  你所看到的不是我
[00:06:07.000 --> 00:06:09.000]  只是你的幻象
[00:06:09.000 --> 00:06:11.000]  這才是真正的我
[00:06:11.000 --> 00:06:15.000]  我想我們都像這個醫生一樣
[00:06:15.000 --> 00:06:17.000]  麻木了自己的感受
[00:06:17.000 --> 00:06:21.000]  看不到什麼叫同情
[00:06:21.000 --> 00:06:23.000]  同時我們都像這個匠人一樣
[00:06:23.000 --> 00:06:25.000]  被擺佈
[00:06:25.000 --> 00:06:27.000]  被人看
[00:06:27.000 --> 00:06:29.000]  我們所謂正常人的生活
[00:06:29.000 --> 00:06:31.000]  只不過是演戲
[00:06:31.000 --> 00:06:33.000]  那個不是真我
[00:06:33.000 --> 00:06:35.000]  任人擺佈
[00:06:35.000 --> 00:06:37.000]  人在江湖身不由己
[00:06:37.000 --> 00:06:39.000]  或者是被政治擺佈
[00:06:39.000 --> 00:06:41.000]  或者是被自己的慾望擺佈
[00:06:41.000 --> 00:06:43.000]  甚至是被自己的假象擺佈
[00:06:43.000 --> 00:06:45.000]  我們都像匠人一樣
[00:06:45.000 --> 00:06:49.000]  做出來是被人看的
[00:06:49.000 --> 00:06:51.000]  其實我們是一個奴隸
[00:06:51.000 --> 00:06:53.000]  我們是一個悲劇的主角
[00:06:53.000 --> 00:06:55.000]  聖經也有一個匠人
[00:06:55.000 --> 00:06:57.000]  一個被擺佈
[00:06:57.000 --> 00:06:59.000]  一個身不由己
[00:06:59.000 --> 00:07:01.000]  一個戲劇性的人物
[00:07:01.000 --> 00:07:03.000]  他的名字叫彼拉多
[00:07:03.000 --> 00:07:05.000]  審耶穌
[00:07:05.000 --> 00:07:07.000]  判耶穌死刑的彼拉多
[00:07:07.000 --> 00:07:09.000]  約翰十八章
[00:07:09.000 --> 00:07:11.000]  33至19至16節
[00:07:11.000 --> 00:07:13.000]  是一大段
[00:07:13.000 --> 00:07:15.000]  非常精彩的一段聖經
[00:07:15.000 --> 00:07:17.000]  所以我要分兩次說
[00:07:17.000 --> 00:07:19.000]  這次是說
[00:07:19.000 --> 00:07:21.000]  真理是什麼
[00:07:21.000 --> 00:07:23.000]  專門說這個悲劇性的人物
[00:07:23.000 --> 00:07:25.000]  彼拉多
[00:07:25.000 --> 00:07:27.000]  在他的身上
[00:07:27.000 --> 00:07:29.000]  我們可以看到
[00:07:29.000 --> 00:07:31.000]  我們自己的陸生真面目
[00:07:31.000 --> 00:07:33.000]  作為境界
[00:07:33.000 --> 00:07:35.000]  首先我們來看看
[00:07:35.000 --> 00:07:37.000]  彼拉多的歷史
[00:07:37.000 --> 00:07:39.000]  他是一個政治奴隸
[00:07:39.000 --> 00:07:41.000]  如果要了解聖經
[00:07:41.000 --> 00:07:43.000]  和彼拉多這個人
[00:07:43.000 --> 00:07:45.000]  我們一定要了解當時的歷史背景
[00:07:45.000 --> 00:07:47.000]  在公元前四年
[00:07:47.000 --> 00:07:49.000]  希特勒大帝死了
[00:07:49.000 --> 00:07:51.000]  他一直在巴勒斯坦
[00:07:51.000 --> 00:07:53.000]  這個地方做土皇帝
[00:07:53.000 --> 00:07:55.000]  雖然他有不少的過錯
[00:07:55.000 --> 00:07:57.000]  但大致上也算是
[00:07:57.000 --> 00:07:59.000]  一個好皇帝
[00:07:59.000 --> 00:08:01.000]  而且得到羅馬大帝國
[00:08:01.000 --> 00:08:03.000]  皇帝的信任
[00:08:03.000 --> 00:08:05.000]  安安樂樂
[00:08:05.000 --> 00:08:07.000]  在這裡做一個藩王
[00:08:07.000 --> 00:08:09.000]  他死了之後
[00:08:09.000 --> 00:08:11.000]  他的國就分為三份
[00:08:11.000 --> 00:08:13.000]  一份是給Antipas
[00:08:13.000 --> 00:08:15.000]  管理加利利一帶的地方
[00:08:15.000 --> 00:08:17.000]  第二個是菲利普
[00:08:17.000 --> 00:08:19.000]  管理維他利亞
[00:08:19.000 --> 00:08:21.000]  另外還有一些
[00:08:21.000 --> 00:08:23.000]  在東北無人居住的地帶
[00:08:23.000 --> 00:08:25.000]  而阿基拉斯
[00:08:25.000 --> 00:08:27.000]  當時只是18歲
[00:08:27.000 --> 00:08:29.000]  掌管猶大
[00:08:29.000 --> 00:08:31.000]  撒馬利亞等地
[00:08:31.000 --> 00:08:33.000]  羅馬皇帝同意這個分法
[00:08:33.000 --> 00:08:35.000]  Antipas和菲利普
[00:08:35.000 --> 00:08:37.000]  管理上可以說是
[00:08:37.000 --> 00:08:39.000]  中規中矩
[00:08:39.000 --> 00:08:41.000]  阿基拉斯
[00:08:41.000 --> 00:08:43.000]  在東北無人居住的地方
[00:08:43.000 --> 00:08:45.000]  管理
[00:08:45.000 --> 00:08:47.000]  阿基拉斯是一個非常暴戾的君王
[00:08:47.000 --> 00:08:49.000]  對猶太人尤其苛刻
[00:08:49.000 --> 00:08:51.000]  於是猶太人
[00:08:51.000 --> 00:08:53.000]  群起來
[00:08:53.000 --> 00:08:55.000]  群而攻擊他
[00:08:55.000 --> 00:08:57.000]  到羅馬皇帝來告狀
[00:08:57.000 --> 00:08:59.000]  要求撤去職
[00:08:59.000 --> 00:09:01.000]  除去銜頭
[00:09:01.000 --> 00:09:03.000]  直接由羅馬大帝國派一個總督來代替
[00:09:03.000 --> 00:09:05.000]  就因為這個緣故
[00:09:05.000 --> 00:09:07.000]  比拉多就和猶太人
[00:09:07.000 --> 00:09:09.000]  搭上了關係
[00:09:09.000 --> 00:09:11.000]  但事實當他做這個總督
[00:09:11.000 --> 00:09:13.000]  的時候
[00:09:13.000 --> 00:09:15.000]  猶太人和整個羅馬帝國
[00:09:15.000 --> 00:09:17.000]  或者和當地的
[00:09:17.000 --> 00:09:19.000]  這些藩王的關係
[00:09:19.000 --> 00:09:21.000]  非常緊張
[00:09:21.000 --> 00:09:23.000]  公元後26年
[00:09:23.000 --> 00:09:25.000]  比拉多被委任到巴勒斯坦
[00:09:25.000 --> 00:09:27.000]  做總督
[00:09:27.000 --> 00:09:29.000]  他有直隸的軍隊
[00:09:29.000 --> 00:09:31.000]  去統領這些軍隊
[00:09:31.000 --> 00:09:33.000]  在這個時間巴勒斯坦
[00:09:33.000 --> 00:09:35.000]  就好像一個隨時會爆炸的計時炸彈一樣
[00:09:35.000 --> 00:09:37.000]  局勢非常非常緊張
[00:09:37.000 --> 00:09:39.000]  所以
[00:09:39.000 --> 00:09:41.000]  比拉多對猶太人和
[00:09:41.000 --> 00:09:43.000]  其他宗教的人士
[00:09:43.000 --> 00:09:45.000]  極之不友善
[00:09:45.000 --> 00:09:47.000]  在他在位期間
[00:09:47.000 --> 00:09:49.000]  曾經發生過三件大事
[00:09:49.000 --> 00:09:51.000]  直接影響他對耶穌的審訊
[00:09:51.000 --> 00:09:53.000]  第一件
[00:09:53.000 --> 00:09:55.000]  當他剛剛上仁不久
[00:09:55.000 --> 00:09:57.000]  他就去探訪耶路撒冷
[00:09:57.000 --> 00:09:59.000]  他住在希律的故宮
[00:09:59.000 --> 00:10:01.000]  每次他來到耶路撒冷的時候
[00:10:01.000 --> 00:10:03.000]  總是帶著一個部隊
[00:10:03.000 --> 00:10:05.000]  羅馬兵兵
[00:10:05.000 --> 00:10:07.000]  羅馬人
[00:10:07.000 --> 00:10:09.000]  羅馬兵兵
[00:10:09.000 --> 00:10:11.000]  羅馬士兵有一個特點
[00:10:11.000 --> 00:10:13.000]  在盾牌裡印有羅馬
[00:10:13.000 --> 00:10:15.000]  大帝國皇帝的像
[00:10:15.000 --> 00:10:17.000]  演如神明一樣
[00:10:17.000 --> 00:10:19.000]  打仗的時候皇帝會保護他
[00:10:19.000 --> 00:10:21.000]  在比拉多之前
[00:10:21.000 --> 00:10:23.000]  以前的總督
[00:10:23.000 --> 00:10:25.000]  多數都是識時令人
[00:10:25.000 --> 00:10:27.000]  每個士兵進入聖殿之前
[00:10:27.000 --> 00:10:29.000]  都必須要脫下盾牌中
[00:10:29.000 --> 00:10:31.000]  皇帝的像
[00:10:31.000 --> 00:10:33.000]  因為猶太人的律法說
[00:10:33.000 --> 00:10:35.000]  不可敬拜偶像
[00:10:35.000 --> 00:10:37.000]  所以以前的總督
[00:10:37.000 --> 00:10:39.000]  每個都不想惹麻煩
[00:10:39.000 --> 00:10:41.000]  就叫士兵脫下皇帝的像
[00:10:41.000 --> 00:10:43.000]  才進入聖殿
[00:10:43.000 --> 00:10:45.000]  但比拉多不肯
[00:10:45.000 --> 00:10:47.000]  他認為這些是猶太人的迷信
[00:10:47.000 --> 00:10:49.000]  不需要理會
[00:10:49.000 --> 00:10:51.000]  因此就引起猶太人的憤怒
[00:10:51.000 --> 00:10:53.000]  他們的方法就是
[00:10:53.000 --> 00:10:55.000]  耳朵裡的死根
[00:10:55.000 --> 00:10:57.000]  有一大堆猶太人
[00:10:57.000 --> 00:10:59.000]  日日夜夜
[00:10:59.000 --> 00:11:01.000]  哪個時候都纏著比拉多
[00:11:01.000 --> 00:11:03.000]  不住的呼喊
[00:11:03.000 --> 00:11:05.000]  要求他尊重他們的信仰
[00:11:05.000 --> 00:11:07.000]  脫去羅馬大帝國盾牌的神像
[00:11:07.000 --> 00:11:09.000]  他們繼續跟著
[00:11:09.000 --> 00:11:11.000]  跟著跟著他
[00:11:11.000 --> 00:11:13.000]  比拉多不勝其反
[00:11:13.000 --> 00:11:15.000]  於是就發出最後通牒
[00:11:15.000 --> 00:11:17.000]  如果哪些猶太人
[00:11:17.000 --> 00:11:19.000]  繼續這樣去投訴
[00:11:19.000 --> 00:11:21.000]  繼續這樣去抗議
[00:11:21.000 --> 00:11:23.000]  羅馬士兵會當場
[00:11:23.000 --> 00:11:25.000]  將他們處死
[00:11:25.000 --> 00:11:27.000]  比拉多以為
[00:11:27.000 --> 00:11:29.000]  這樣可以有阻嚇的作用
[00:11:29.000 --> 00:11:31.000]  誰知這些猶太人
[00:11:31.000 --> 00:11:33.000]  竟然跪在那裡
[00:11:33.000 --> 00:11:35.000]  伸出他們的頸後說
[00:11:35.000 --> 00:11:37.000]  你斬就斬吧
[00:11:37.000 --> 00:11:39.000]  有膽就去斬吧
[00:11:39.000 --> 00:11:41.000]  比拉多看見
[00:11:41.000 --> 00:11:43.000]  這些手無寸鐵
[00:11:43.000 --> 00:11:45.000]  作為一個堂堂正正的總督
[00:11:45.000 --> 00:11:47.000]  怎可以欺凌一個
[00:11:47.000 --> 00:11:49.000]  手無寸鐵的平民
[00:11:49.000 --> 00:11:51.000]  終於他就就範
[00:11:51.000 --> 00:11:53.000]  下令士兵
[00:11:53.000 --> 00:11:55.000]  脫去羅馬大帝國的神像
[00:11:55.000 --> 00:11:57.000]  比拉多就在這樣的情形下
[00:11:57.000 --> 00:11:59.000]  開始
[00:11:59.000 --> 00:12:01.000]  他在這個地方
[00:12:01.000 --> 00:12:03.000]  做總督
[00:12:03.000 --> 00:12:05.000]  做巡撫
[00:12:05.000 --> 00:12:07.000]  他的生涯
[00:12:07.000 --> 00:12:09.000]  是由公元後26年開始
[00:12:09.000 --> 00:12:11.000]  一直到35年
[00:12:11.000 --> 00:12:13.000]  統治了有9年之久
[00:12:13.000 --> 00:12:15.000]  這是第一件事
[00:12:15.000 --> 00:12:17.000]  第二件事是這樣的
[00:12:17.000 --> 00:12:19.000]  耶路撒冷人很多
[00:12:19.000 --> 00:12:21.000]  人口稠密
[00:12:21.000 --> 00:12:23.000]  供水的系統
[00:12:23.000 --> 00:12:25.000]  一向都不是很完善
[00:12:25.000 --> 00:12:27.000]  再加上聖殿獻祭的時候
[00:12:27.000 --> 00:12:29.000]  需要用很多很多水
[00:12:29.000 --> 00:12:31.000]  你想一想
[00:12:31.000 --> 00:12:33.000]  單是這個禦節
[00:12:33.000 --> 00:12:35.000]  這個聖殿就要宰殺
[00:12:35.000 --> 00:12:37.000]  25萬隻羊
[00:12:37.000 --> 00:12:39.000]  你想想他需要多少水
[00:12:39.000 --> 00:12:41.000]  因而引起供水的問題
[00:12:41.000 --> 00:12:43.000]  比拉多有見及此
[00:12:43.000 --> 00:12:45.000]  於是就決心改善供水的系統
[00:12:45.000 --> 00:12:47.000]  但要改善就一定要有錢
[00:12:47.000 --> 00:12:49.000]  錢從哪裡來呢
[00:12:49.000 --> 00:12:51.000]  這是地方政府
[00:12:51.000 --> 00:12:53.000]  自然羅馬中央政府
[00:12:53.000 --> 00:12:55.000]  不會撥款
[00:12:55.000 --> 00:12:57.000]  比拉多就想到一條絕好計劃
[00:12:57.000 --> 00:12:59.000]  他想到聖殿
[00:12:59.000 --> 00:13:01.000]  聖殿不單止有錢
[00:13:01.000 --> 00:13:03.000]  而且是用水的大客戶
[00:13:03.000 --> 00:13:05.000]  他以為用聖殿的錢
[00:13:05.000 --> 00:13:07.000]  來改善耶路撒冷的供水系統
[00:13:07.000 --> 00:13:09.000]  合情合理
[00:13:09.000 --> 00:13:11.000]  原來聖殿有兩條賬目
[00:13:11.000 --> 00:13:13.000]  第一個是專門用在
[00:13:13.000 --> 00:13:15.000]  祭祀的費用
[00:13:15.000 --> 00:13:17.000]  宗教的費用
[00:13:17.000 --> 00:13:19.000]  另外一個就是用在
[00:13:19.000 --> 00:13:21.000]  非祭祀的費用
[00:13:21.000 --> 00:13:23.000]  比拉多以為
[00:13:23.000 --> 00:13:25.000]  這是非祭祀的費用
[00:13:25.000 --> 00:13:27.000]  不會影響你們的信仰
[00:13:27.000 --> 00:13:29.000]  這個賬目叫做Koban
[00:13:29.000 --> 00:13:31.000]  但猶太人得悉此舉時
[00:13:31.000 --> 00:13:33.000]  反應極大
[00:13:33.000 --> 00:13:35.000]  指控比拉多
[00:13:35.000 --> 00:13:37.000]  偷取耶和華的錢
[00:13:37.000 --> 00:13:39.000]  竟然之間盜取耶和華的金錢
[00:13:39.000 --> 00:13:41.000]  於是抗議示威
[00:13:41.000 --> 00:13:43.000]  比拉多微服帶著一隊士兵
[00:13:43.000 --> 00:13:45.000]  走入群眾當中大肆殺掠
[00:13:45.000 --> 00:13:47.000]  並且用火槍
[00:13:47.000 --> 00:13:49.000]  射向群眾
[00:13:49.000 --> 00:13:51.000]  並且用火槍
[00:13:51.000 --> 00:13:53.000]  射向群眾
[00:13:53.000 --> 00:13:55.000]  不少猶太人因此喪生
[00:13:55.000 --> 00:13:57.000]  比拉多這個名字
[00:13:57.000 --> 00:13:59.000]  在猶太人當中成為一個臭名
[00:13:59.000 --> 00:14:01.000]  他們開始不住有人
[00:14:01.000 --> 00:14:03.000]  向羅馬皇帝提比利亞投訴
[00:14:03.000 --> 00:14:05.000]  向羅馬皇帝提比利亞投訴
[00:14:05.000 --> 00:14:07.000]  第三件事
[00:14:07.000 --> 00:14:09.000]  是一件非常慘的事
[00:14:09.000 --> 00:14:11.000]  也是比拉多拒絕在
[00:14:11.000 --> 00:14:13.000]  希律皇宮
[00:14:13.000 --> 00:14:15.000]  除去羅馬大帝的神像
[00:14:15.000 --> 00:14:17.000]  有關
[00:14:17.000 --> 00:14:19.000]  猶太人知道這件事
[00:14:19.000 --> 00:14:21.000]  比拉多對猶太人
[00:14:21.000 --> 00:14:23.000]  和其他人極不尊重
[00:14:23.000 --> 00:14:25.000]  與其他人極不尊重
[00:14:25.000 --> 00:14:27.000]  於是經常上訴
[00:14:27.000 --> 00:14:29.000]  在公元後
[00:14:29.000 --> 00:14:31.000]  35年
[00:14:31.000 --> 00:14:33.000]  在撒瑪利亞引起了暴動
[00:14:33.000 --> 00:14:35.000]  本來撒瑪利亞人
[00:14:35.000 --> 00:14:37.000]  是效忠羅馬帝國的殖民地
[00:14:37.000 --> 00:14:39.000]  但這次比拉多
[00:14:39.000 --> 00:14:41.000]  用軍隊毫不留情鎮壓
[00:14:41.000 --> 00:14:43.000]  殺掠
[00:14:43.000 --> 00:14:45.000]  最後引起羅馬議會
[00:14:45.000 --> 00:14:47.000]  和提比利亞的關注
[00:14:47.000 --> 00:14:49.000]  立即下令比拉多
[00:14:49.000 --> 00:14:51.000]  返回羅馬城述職
[00:14:51.000 --> 00:14:53.000]  要解釋
[00:14:53.000 --> 00:14:55.000]  在途中提比利亞突然死去
[00:14:55.000 --> 00:14:57.000]  而比拉多
[00:14:57.000 --> 00:14:59.000]  亦免去受審
[00:14:59.000 --> 00:15:01.000]  從此就消失在歷史當中
[00:15:01.000 --> 00:15:03.000]  在野史記載
[00:15:03.000 --> 00:15:05.000]  自從釘死耶穌在十字架後
[00:15:05.000 --> 00:15:07.000]  日日藉酒消愁
[00:15:07.000 --> 00:15:09.000]  最後因為醉酒而調河
[00:15:09.000 --> 00:15:11.000]  自盡
[00:15:11.000 --> 00:15:13.000]  明白了這段歷史背景後
[00:15:13.000 --> 00:15:15.000]  我們就繼續
[00:15:15.000 --> 00:15:17.000]  了解
[00:15:17.000 --> 00:15:19.000]  雖然身為權重高位的巡撫總督
[00:15:19.000 --> 00:15:21.000]  但其實
[00:15:21.000 --> 00:15:23.000]  一樣被人擺佈
[00:15:23.000 --> 00:15:25.000]  一樣是政治奴隸
[00:15:25.000 --> 00:15:27.000]  他知道他和猶太人關係惡劣
[00:15:27.000 --> 00:15:29.000]  他知道如果要保住他的位
[00:15:29.000 --> 00:15:31.000]  他一定要討好猶太人
[00:15:31.000 --> 00:15:33.000]  猶太人也知道他的弱點
[00:15:33.000 --> 00:15:35.000]  就恐嚇他
[00:15:35.000 --> 00:15:37.000]  從此比拉多想要釋放耶穌
[00:15:37.000 --> 00:15:39.000]  無奈猶太人哭著說
[00:15:39.000 --> 00:15:41.000]  你若是不肯
[00:15:41.000 --> 00:15:43.000]  我會殺死你
[00:15:43.000 --> 00:15:45.000]  猶太人哭著說
[00:15:45.000 --> 00:15:47.000]  你若釋放這人
[00:15:47.000 --> 00:15:49.000]  就不是該殺的忠臣
[00:15:49.000 --> 00:15:51.000]  凡以自己為王的
[00:15:51.000 --> 00:15:53.000]  就是背叛該殺
[00:15:53.000 --> 00:15:55.000]  就因為這樣
[00:15:55.000 --> 00:15:57.000]  雖然明知真理
[00:15:57.000 --> 00:15:59.000]  明知耶穌是無辜的
[00:15:59.000 --> 00:16:01.000]  為了自己的權位
[00:16:01.000 --> 00:16:03.000]  為了自己的位
[00:16:03.000 --> 00:16:05.000]  不惜背棄真理
[00:16:05.000 --> 00:16:07.000]  將耶穌交給猶太人去釘十字架
[00:16:07.000 --> 00:16:09.000]  違背了自己的良心
[00:16:09.000 --> 00:16:11.000]  也成為政治奴隸
[00:16:11.000 --> 00:16:13.000]  在今天
[00:16:13.000 --> 00:16:15.000]  比拉多的人實在太多
[00:16:15.000 --> 00:16:17.000]  有不少政客
[00:16:17.000 --> 00:16:19.000]  明知某些議題
[00:16:19.000 --> 00:16:21.000]  某些策略
[00:16:21.000 --> 00:16:23.000]  是不合真理
[00:16:23.000 --> 00:16:25.000]  不合人道
[00:16:25.000 --> 00:16:27.000]  對人對國都是不好的
[00:16:27.000 --> 00:16:29.000]  但為了自己的權
[00:16:29.000 --> 00:16:31.000]  為了自己的位
[00:16:31.000 --> 00:16:33.000]  所謂politically correct
[00:16:33.000 --> 00:16:35.000]  不惜背叛真理
[00:16:35.000 --> 00:16:37.000]  成為政治奴隸
[00:16:37.000 --> 00:16:39.000]  沒有人敢站起來
[00:16:39.000 --> 00:16:41.000]  說出真相
[00:16:41.000 --> 00:16:43.000]  沒有啊
[00:16:43.000 --> 00:16:45.000]  因為所付的代價太大了
[00:16:45.000 --> 00:16:47.000]  不單在政壇上
[00:16:47.000 --> 00:16:49.000]  在公司裏面
[00:16:49.000 --> 00:16:51.000]  在家庭裏面
[00:16:51.000 --> 00:16:53.000]  在人際關係裏面
