
[00:00:00.000 --> 00:00:02.920]  (內容)
[00:05:20.960 --> 00:05:22.960]  下一次就說實例
[00:05:22.960 --> 00:05:27.920]  我們先看看世上的宗教又如何稱義
[00:05:27.920 --> 00:05:31.600]  所有世上其他的宗教除了基督教
[00:05:31.600 --> 00:05:36.080]  都是說靠自己的行為來做好與神親近
[00:05:36.080 --> 00:05:39.920]  這些都是人造出來的宗教
[00:05:39.920 --> 00:05:41.680]  我都說過很多次
[00:05:41.680 --> 00:05:45.040]  其實這些人造出來的宗教有兩點
[00:05:45.040 --> 00:05:46.160]  如果你留意
[00:05:46.160 --> 00:05:48.400]  是以行為為中心
[00:05:48.400 --> 00:05:52.080]  第二點是以自我為中心
[00:05:52.080 --> 00:05:54.480]  為什麼以行為為中心?
[00:05:54.480 --> 00:05:58.240]  靠一個人做得好能夠被神接受
[00:05:58.240 --> 00:06:01.760]  為什麼靠自我為中心?
[00:06:01.760 --> 00:06:02.960]  我都說過
[00:06:02.960 --> 00:06:06.160]  你拜黃大仙就希望萬應萬靈
[00:06:06.160 --> 00:06:09.360]  很多人拜菩薩就希望拜得神多
[00:06:09.360 --> 00:06:10.640]  自有神庇佑
[00:06:10.640 --> 00:06:12.160]  都是為了什麼?
[00:06:12.160 --> 00:06:14.160]  為了自己
[00:06:14.160 --> 00:06:18.080]  所以人造出來的宗教就有這兩個特點
[00:06:18.080 --> 00:06:20.080]  以行為為中心
[00:06:20.080 --> 00:06:22.080]  以自我為中心
[00:06:22.080 --> 00:06:25.040]  世上其實只有兩種宗教
[00:06:25.040 --> 00:06:27.760]  一種是靠行為
[00:06:27.760 --> 00:06:29.280]  自我的中心
[00:06:29.280 --> 00:06:31.600]  另一個是靠神
[00:06:31.600 --> 00:06:33.600]  靠神所造
[00:06:33.600 --> 00:06:36.960]  這些因點是由神來
[00:06:36.960 --> 00:06:38.960]  接受耶穌基督
[00:06:38.960 --> 00:06:41.440]  祂的義就披在我們身上
[00:06:41.440 --> 00:06:43.920]  我們就可以成為一個人
[00:06:43.920 --> 00:06:48.480]  這就是基督教和其他宗教不同的地方
[00:06:48.480 --> 00:06:53.840]  我們說完了世上除了基督教的宗教
[00:06:53.840 --> 00:06:58.560]  不妨看看猶太人的信仰又如何
[00:06:58.560 --> 00:07:00.560]  很多人都認為
[00:07:00.560 --> 00:07:06.000]  舊約的猶太人是透過守神的律例典章
[00:07:06.000 --> 00:07:07.760]  靠守禮義
[00:07:07.760 --> 00:07:09.760]  靠獻祭來得救
[00:07:09.760 --> 00:07:13.120]  但是尼加先知怎麼說的?
[00:07:13.120 --> 00:07:15.920]  尼加先知在尼加書的六章
[00:07:15.920 --> 00:07:17.440]  六至九節
[00:07:17.440 --> 00:07:20.240]  他說:我朝見耶和華
[00:07:20.240 --> 00:07:23.120]  在至高神的面前跪拜
[00:07:23.120 --> 00:07:25.120]  當獻上什麼呢?
[00:07:25.120 --> 00:07:27.520]  豈可獻一歲的牛毒
[00:07:27.520 --> 00:07:28.800]  為凡濟嗎?
[00:07:28.800 --> 00:07:30.800]  耶和華喜喜悅
[00:07:30.800 --> 00:07:32.320]  千千的供養
[00:07:32.320 --> 00:07:34.800]  或是萬萬的柔和嗎?
[00:07:34.800 --> 00:07:37.280]  我豈可為自己的罪過
[00:07:37.280 --> 00:07:39.040]  獻我的長子嗎?
[00:07:39.040 --> 00:07:40.880]  為我心中的罪惡
[00:07:40.880 --> 00:07:43.120]  獻我身所生的嗎?
[00:07:43.120 --> 00:07:44.240]  世人啊
[00:07:44.240 --> 00:07:47.200]  耶和華以指示你何為善
[00:07:47.200 --> 00:07:50.000]  他向你所要的是什麼呢?
[00:07:50.000 --> 00:07:52.000]  只要你行公義
[00:07:52.000 --> 00:07:52.960]  好憐憫
[00:07:52.960 --> 00:07:54.400]  全謙卑的心
[00:07:54.400 --> 00:07:55.920]  與神同行
[00:07:55.920 --> 00:07:56.720]  是吧?
[00:07:56.720 --> 00:08:00.000]  猶太人認為他們獻祭
[00:08:00.000 --> 00:08:03.200]  用心來守神的律例典章
[00:08:03.200 --> 00:08:05.440]  就能與神和好
[00:08:05.440 --> 00:08:07.920]  但是尼加先知怎麼說的?
[00:08:07.920 --> 00:08:10.480]  怎樣才能與神和好?
[00:08:10.480 --> 00:08:13.120]  是否獻上千千萬萬的祭物?
[00:08:13.120 --> 00:08:16.480]  是否甚至獻上我的長子給神?
[00:08:16.480 --> 00:08:17.680]  不是
[00:08:17.680 --> 00:08:19.200]  尼加先知說
[00:08:19.200 --> 00:08:21.200]  你要行公義
[00:08:21.200 --> 00:08:22.560]  如果我們記得
[00:08:22.560 --> 00:08:26.400]  保羅剛剛在第一章至第三章
[00:08:26.400 --> 00:08:27.920]  告訴我們
[00:08:27.920 --> 00:08:29.920]  世上有沒有二人?
[00:08:29.920 --> 00:08:31.120]  沒有二人
[00:08:31.120 --> 00:08:31.760]  是吧?
[00:08:31.760 --> 00:08:33.200]  完全沒有二人
[00:08:33.200 --> 00:08:34.320]  一個都沒有
[00:08:34.320 --> 00:08:37.440]  所以怎樣才能夠行公義?
[00:08:37.440 --> 00:08:39.920]  這個公義不是由我們那裡來
[00:08:39.920 --> 00:08:43.040]  這個公義是由神那裡來
[00:08:43.040 --> 00:08:46.640]  這就是羅馬書告訴我們
[00:08:46.640 --> 00:08:49.200]  保羅在這裡
[00:08:49.200 --> 00:08:52.000]  其實是指出了一共有兩點
[00:08:52.000 --> 00:08:53.120]  第一點
[00:08:53.120 --> 00:08:55.120]  是清義的義
[00:08:55.120 --> 00:08:57.360]  義和律法的關係
[00:08:57.360 --> 00:08:58.640]  第二點
[00:08:58.640 --> 00:09:01.360]  是義的性質是怎樣?
[00:09:01.360 --> 00:09:03.360]  我們先看第一點
[00:09:03.360 --> 00:09:06.160]  就是義和律法的關係
[00:09:06.160 --> 00:09:08.960]  其實羅馬書一至三章
[00:09:08.960 --> 00:09:10.560]  保羅已經指出
[00:09:10.560 --> 00:09:12.560]  所有人都是罪人
[00:09:12.560 --> 00:09:14.560]  不能夠靠我們自己
[00:09:14.560 --> 00:09:16.080]  為我們贖罪
[00:09:16.080 --> 00:09:16.640]  是吧?
[00:09:16.640 --> 00:09:18.640]  能夠與神和好
[00:09:18.640 --> 00:09:21.280]  羅馬書三章二十三節說
[00:09:21.280 --> 00:09:23.280]  因為世人都犯了罪
[00:09:23.280 --> 00:09:25.840]  批決了神的榮耀
[00:09:25.840 --> 00:09:29.440]  然後去到三章十九節的高潮
[00:09:29.440 --> 00:09:33.680]  就是說每個人的口都是被塞住了
[00:09:33.680 --> 00:09:35.680]  無可推諉
[00:09:35.680 --> 00:09:37.200]  完全沒有藉口
[00:09:37.200 --> 00:09:40.800]  接著羅馬書三章二十一節
[00:09:40.800 --> 00:09:43.600]  就是今天的經文有三個字很重要
[00:09:43.600 --> 00:09:44.960]  如果大家留意的話
[00:09:44.960 --> 00:09:46.160]  是什麼?
[00:09:46.160 --> 00:09:47.840]  「但如今」
[00:09:47.840 --> 00:09:50.560]  這是一個轉捩點
[00:09:50.560 --> 00:09:53.840]  這是神告訴我們
[00:09:53.840 --> 00:09:55.840]  我們怎樣能夠得救
[00:09:55.840 --> 00:09:58.240]  三章一至二十節
[00:09:58.240 --> 00:10:01.440]  是神指出所有人都是罪人
[00:10:01.440 --> 00:10:02.960]  宣判人的罪
[00:10:02.960 --> 00:10:03.680]  是吧?
[00:10:03.680 --> 00:10:07.280]  其實這一方面是指出了神的屬性之一
[00:10:07.280 --> 00:10:09.040]  就是神的審判
[00:10:09.040 --> 00:10:10.560]  神的怒氣
[00:10:10.560 --> 00:10:12.560]  三章一至二十節
[00:10:12.560 --> 00:10:14.240]  然後二十一節呢
[00:10:14.240 --> 00:10:15.680]  「但如今」
[00:10:15.680 --> 00:10:17.440]  給我們有個答案
[00:10:17.440 --> 00:10:19.200]  有個解答的機會
[00:10:19.200 --> 00:10:22.720]  怎樣能夠真真正正與神和好
[00:10:22.720 --> 00:10:26.640]  三章二十一至三章三十一節
[00:10:26.640 --> 00:10:28.160]  就是今天的經文
[00:10:28.160 --> 00:10:32.000]  其實也指出了神另外一面的屬性是什麼?
[00:10:32.000 --> 00:10:33.440]  祂的愛
[00:10:33.440 --> 00:10:34.560]  祂的憐憫
[00:10:34.560 --> 00:10:35.360]  OK?
[00:10:35.360 --> 00:10:40.640]  告訴我們怎樣才能夠真正與神和好
[00:10:40.640 --> 00:10:42.080]  所以我們看到
[00:10:42.080 --> 00:10:43.680]  祂首先指出人的罪
[00:10:43.680 --> 00:10:45.680]  每個人都無可推諉
[00:10:45.680 --> 00:10:47.280]  然後告訴我們
[00:10:47.280 --> 00:10:50.080]  怎樣能夠與祂和好
[00:10:50.080 --> 00:10:52.160]  第一點祂說
[00:10:52.160 --> 00:10:54.480]  義和律法的關係
[00:10:54.480 --> 00:10:58.400]  就是說這個義在於律法以外
[00:10:58.400 --> 00:11:01.280]  希臘文「律法」這個字
[00:11:01.280 --> 00:11:02.320]  Nomos
[00:11:02.320 --> 00:11:06.400]  在保羅的書信裡有很多不同的意思
[00:11:06.400 --> 00:11:09.360]  所以我們要小心讀保羅的書信
[00:11:09.360 --> 00:11:12.400]  律法可以解釋什麼在他的書信
[00:11:12.400 --> 00:11:14.480]  第一就是律法主義
[00:11:14.480 --> 00:11:17.520]  第二就是禮義的律法
[00:11:17.520 --> 00:11:20.720]  第三就是道德的律法
[00:11:20.720 --> 00:11:23.760]  第四就是舊約的聖經
[00:11:23.760 --> 00:11:28.320]  最後一個就是某些的原則或者定律
[00:11:28.320 --> 00:11:30.640]  保羅也說這些是律法
[00:11:30.640 --> 00:11:33.920]  但是今天的經文是什麼意思?
[00:11:33.920 --> 00:11:35.200]  是第一個
[00:11:35.200 --> 00:11:36.720]  律法主義
[00:11:36.720 --> 00:11:39.600]  神的義在於律法以外
[00:11:39.600 --> 00:11:44.560]  不是靠著行律法來得到神的義
[00:11:44.560 --> 00:11:48.480]  不是靠著守一些律法能與神和好
[00:11:48.480 --> 00:11:50.080]  成為一個義人
[00:11:50.080 --> 00:11:54.160]  這就是世上很多人都不明白的道理
[00:11:54.160 --> 00:11:57.840]  希望硬是要守一些律法
[00:11:57.840 --> 00:12:00.240]  或者符合一些標準
[00:12:00.240 --> 00:12:02.400]  這樣才是一個基督徒
[00:12:02.400 --> 00:12:06.160]  所以有很多人認為洗禮是怎樣
[00:12:06.160 --> 00:12:08.240]  天堂的入場券
[00:12:08.240 --> 00:12:10.800]  代表我是一個真正得救的人
[00:12:10.800 --> 00:12:14.320]  也有人認為每個星期日回教會
[00:12:14.320 --> 00:12:17.520]  來敬拜這樣才是一個基督徒
[00:12:17.520 --> 00:12:19.120]  說到這裡
[00:12:19.120 --> 00:12:22.720]  我就很懷念我們的戰業姐妹
[00:12:22.720 --> 00:12:26.080]  戰業姐妹時時以前在生的時候
[00:12:26.080 --> 00:12:27.440]  都會告訴我們
[00:12:27.440 --> 00:12:31.360]  香港五十年代六十年代的教會是怎樣
[00:12:31.360 --> 00:12:33.920]  很多人說你不能跳舞
[00:12:33.920 --> 00:12:35.680]  你不可以吸煙
[00:12:35.680 --> 00:12:37.360]  你不可以喝酒
[00:12:37.360 --> 00:12:39.360]  否則你就不是基督徒
[00:12:39.360 --> 00:12:41.520]  你就不是一個真正得救的人
[00:12:41.520 --> 00:12:44.160]  這些就是人造出來的律法
[00:12:44.160 --> 00:12:48.880]  靠著律法希望證明自己是一個基督徒
[00:12:48.880 --> 00:12:50.800]  但是保羅告訴我們
[00:12:50.800 --> 00:12:54.160]  要成為一個義人在律法以外
[00:12:54.160 --> 00:12:57.040]  不是靠你守律法
[00:12:57.040 --> 00:13:01.200]  其實有很多經文都是這樣告訴我們
[00:13:01.200 --> 00:13:04.240]  可能很多時候我們都沒有留意這些經文
[00:13:04.240 --> 00:13:06.400]  羅馬書三章二十八節
[00:13:06.400 --> 00:13:08.720]  人稱義是因著信
[00:13:08.720 --> 00:13:11.200]  不在乎遵行律法
[00:13:11.200 --> 00:13:13.840]  再清楚都不過了
[00:13:13.840 --> 00:13:16.400]  還有羅馬書四章六節
[00:13:16.400 --> 00:13:20.400]  正如大衛稱那在行為以外
[00:13:20.400 --> 00:13:23.680]  蒙神算為的人是有福的
[00:13:23.680 --> 00:13:26.480]  有沒有看到在行為以外
[00:13:26.480 --> 00:13:27.200]  是吧
[00:13:27.200 --> 00:13:29.440]  毗摩太后書一章九節
[00:13:29.440 --> 00:13:30.880]  神救了我們
[00:13:30.880 --> 00:13:32.720]  以聖詔詔我們
[00:13:32.720 --> 00:13:34.880]  不是按我們的行為
[00:13:34.880 --> 00:13:36.640]  是不是按我們的行為
[00:13:36.640 --> 00:13:37.440]  不是
[00:13:37.440 --> 00:13:39.920]  加拉太書二章十六
[00:13:39.920 --> 00:13:43.280]  既知道人稱義不是因行律法
[00:13:43.280 --> 00:13:45.680]  乃是因信耶穌基督
[00:13:45.680 --> 00:13:47.520]  然後在二十一節
[00:13:47.520 --> 00:13:48.640]  保羅說
[00:13:48.640 --> 00:13:51.200]  「若是直著律法得的
[00:13:51.200 --> 00:13:53.600]  基督就徒然死了」
[00:13:53.600 --> 00:13:57.760]  如果是靠我們守律法能夠得救的話
[00:13:57.760 --> 00:14:00.160]  耶穌基督就死得冤枉了
[00:14:00.160 --> 00:14:01.520]  保羅告訴我們
[00:14:01.520 --> 00:14:04.240]  羅馬書四章十五節
[00:14:04.240 --> 00:14:07.760]  「因為律法是惹動憤怒的」
[00:14:07.760 --> 00:14:10.640]  為什麼會惹動憤怒呢
[00:14:10.640 --> 00:14:14.320]  沒有人能夠守全部神的律法
[00:14:14.320 --> 00:14:16.880]  當一個人說自己守律法
[00:14:16.880 --> 00:14:19.760]  來的是輕易得救
[00:14:19.760 --> 00:14:21.280]  救贖自己的話
[00:14:21.280 --> 00:14:24.000]  這個人是會惹神的憤怒
[00:14:24.000 --> 00:14:26.000]  因為沒有人做得到
[00:14:26.000 --> 00:14:28.480]  律法只是指出人的不足
[00:14:28.480 --> 00:14:30.960]  然後指出神的公義
[00:14:30.960 --> 00:14:34.560]  以致我們知道我們需要去到這位神的面前
[00:14:34.560 --> 00:14:36.000]  求祂的憐憫
[00:14:36.000 --> 00:14:37.360]  求祂的寬恕
[00:14:37.360 --> 00:14:38.960]  以致能夠得救
[00:14:38.960 --> 00:14:41.440]  加拉太書三章十節
[00:14:41.440 --> 00:14:44.240]  「凡以行律法為本的
[00:14:44.240 --> 00:14:46.480]  都是被咒詛的」
[00:14:46.480 --> 00:14:50.960]  沒有人能夠靠守律法來得救
[00:14:50.960 --> 00:14:52.080]  如果這樣做
[00:14:52.080 --> 00:14:54.720]  你只會得到神的咒詛
[00:14:54.720 --> 00:15:00.000]  稱義不單止不是我們的行為
[00:15:00.000 --> 00:15:01.760]  因為我們守律法
[00:15:01.760 --> 00:15:05.120]  這個義根本不是我們的
[00:15:05.120 --> 00:15:06.640]  有什麼經文呢?
[00:15:06.640 --> 00:15:08.160]  很多經文
[00:15:08.160 --> 00:15:10.320]  提多書三章五節
[00:15:10.320 --> 00:15:12.240]  「祂便救了我們
[00:15:12.240 --> 00:15:15.280]  並不是因我們自己所行的義」
[00:15:15.280 --> 00:15:16.320]  有沒有看到?
[00:15:16.320 --> 00:15:17.840]  不是我們的義
[00:15:17.840 --> 00:15:19.840]  肥勒比書三章九節
[00:15:19.840 --> 00:15:23.520]  「不是有自己因律法而得的義」
[00:15:23.520 --> 00:15:25.840]  不是我們守律法得來的義
[00:15:25.840 --> 00:15:27.680]  那是誰的義?
[00:15:27.680 --> 00:15:29.840]  羅馬書三章二十二節
[00:15:29.840 --> 00:15:31.840]  「就是神的義」
[00:15:31.840 --> 00:15:33.120]  是神的義
[00:15:33.120 --> 00:15:34.720]  「因信耶穌基督
[00:15:34.720 --> 00:15:36.800]  加給一切相信的人
[00:15:36.800 --> 00:15:38.800]  並沒有分別」
[00:15:38.800 --> 00:15:41.040]  罪的公價是死
[00:15:41.040 --> 00:15:44.080]  罪一定要得到審判懲罰
[00:15:44.080 --> 00:15:47.520]  耶穌基督不單止擔當了我們的罪
[00:15:47.520 --> 00:15:50.960]  祂還將祂的義披在我們的身上
[00:15:50.960 --> 00:15:54.320]  這個義就是稱義的義
[00:15:54.320 --> 00:15:58.800]  對稱義真的有很大的誤解
[00:15:58.800 --> 00:16:02.640]  天主教認為稱義是一個過程
[00:16:02.640 --> 00:16:06.160]  其實稱義是一次過給我們的
[00:16:06.160 --> 00:16:08.160]  不是一個過程
[00:16:08.160 --> 00:16:11.840]  稱義不是神令你成為一個義人
[00:16:11.840 --> 00:16:14.800]  稱義是神稱你為一個義人
[00:16:14.800 --> 00:16:16.800]  這個是很重要
[00:16:16.800 --> 00:16:19.520]  「阿伯拉罕信耶和華
[00:16:19.520 --> 00:16:22.240]  耶和華就以此為他的義」
[00:16:22.240 --> 00:16:24.240]  創世記十五章六節
[00:16:24.240 --> 00:16:25.280]  有沒有看到?
[00:16:25.280 --> 00:16:29.120]  「阿伯拉罕相信神就稱他為一個義人」
[00:16:29.120 --> 00:16:31.840]  所以稱義是沒有程度的
[00:16:31.840 --> 00:16:34.880]  不是說你越來越給神稱義
[00:16:34.880 --> 00:16:38.320]  你越來越聖潔不是稱義
[00:16:38.320 --> 00:16:39.360]  是誠性
[00:16:39.360 --> 00:16:41.680]  我們等下會說誠性的部分
[00:16:41.680 --> 00:16:46.640]  稱義其實是法律的一個程序
[00:16:46.640 --> 00:16:49.280]  就好像美國的律法
[00:16:49.280 --> 00:16:50.800]  「Acquitted」
[00:16:50.800 --> 00:16:52.800]  你被律法「Acquitted」了
[00:16:52.800 --> 00:16:54.320]  被法院「Acquitted」了
[00:16:54.320 --> 00:16:55.360]  什麼意思?
[00:16:55.360 --> 00:16:57.360]  記不記得O.J.Simpson
[00:16:57.360 --> 00:17:00.960]  審他殺死他太太的事
[00:17:00.960 --> 00:17:05.280]  結果他請了一大班世上最好的律師
[00:17:05.280 --> 00:17:08.400]  傾家蕩產來為自己辯護
[00:17:08.400 --> 00:17:10.400]  這班律師真的好
[00:17:10.400 --> 00:17:12.400]  為他洗清了罪名
[00:17:12.400 --> 00:17:15.680]  但他將來會有神的審判
[00:17:15.680 --> 00:17:18.640]  但這個地上就「Acquitted」了他
[00:17:18.640 --> 00:17:20.240]  我們基督徒
[00:17:20.240 --> 00:17:23.520]  我們的律師是耶穌基督
[00:17:23.520 --> 00:17:26.000]  這位世上最好的律師
[00:17:26.000 --> 00:17:27.200]  最大的律師
[00:17:27.200 --> 00:17:30.000]  現在正坐在神的右手邊
[00:17:30.000 --> 00:17:32.000]  來替我們辯護
[00:17:32.000 --> 00:17:35.120]  撒旦不斷地指控我們基督徒
[00:17:35.120 --> 00:17:36.720]  但耶穌基督說
[00:17:36.720 --> 00:17:38.320]  這個人你不能碰
[00:17:38.320 --> 00:17:42.000]  這個人我已經為他釘十字架
[00:17:42.000 --> 00:17:44.000]  我已經贖了他的罪
[00:17:44.000 --> 00:17:46.640]  你不可以控告他
[00:17:46.640 --> 00:17:49.040]  這個就是「Acquitted」了
[00:17:49.040 --> 00:17:51.040]  意思是代表甚麼?
[00:17:51.040 --> 00:17:53.680]  是將耶穌基督的義
[00:17:53.680 --> 00:17:56.480]  放在我們的紀錄上
[00:17:56.480 --> 00:17:59.120]  變成了我們是一個疑人
[00:17:59.120 --> 00:18:01.120]  而不是我們真正的義
[00:18:01.120 --> 00:18:03.120]  有人會問
[00:18:03.120 --> 00:18:07.760]  我們真正屬靈的處境不是很好
[00:18:07.760 --> 00:18:09.040]  應該怎樣做?
[00:18:09.040 --> 00:18:11.680]  這是誠信的部份
[00:18:11.680 --> 00:18:14.080]  清義是一個地位
[00:18:14.080 --> 00:18:16.080]  當我們接受耶穌基督神
[00:18:16.080 --> 00:18:18.080]  給了我們耶穌基督的義
[00:18:18.080 --> 00:18:20.080]  是很高的地位
[00:18:20.080 --> 00:18:22.400]  這個地位永遠不會改變
[00:18:22.400 --> 00:18:25.120]  這個地位永遠不會被刪除
[00:18:25.120 --> 00:18:27.440]  當我們真正相信的話
[00:18:27.440 --> 00:18:31.920]  但誠信是我們真正屬靈的處境
[00:18:31.920 --> 00:18:34.400]  和這個地位差很遠
[00:18:34.400 --> 00:18:36.400]  我們需要靠著聖靈
[00:18:36.400 --> 00:18:39.360]  每一天來越來越像耶穌基督
[00:18:39.360 --> 00:18:41.360]  以致我們希望有一天
[00:18:41.360 --> 00:18:46.240]  能夠和這個被稱義的地位相稱
