
[00:00:00.000 --> 00:00:02.000]  各位同道早晨
[00:02:24.000 --> 00:02:26.000]  跟你童年
[00:02:26.000 --> 00:02:28.000]  聽了一些不對的東西
[00:02:28.000 --> 00:02:30.000]  你覺得要拆開他不對的東西
[00:02:30.000 --> 00:02:32.000]  是很辛苦的
[00:02:32.000 --> 00:02:34.000]  如果你做一個
[00:02:34.000 --> 00:02:36.000]  上師或者做一個教師
[00:02:36.000 --> 00:02:38.000]  你很容易會問一個問題
[00:02:38.000 --> 00:02:40.000]  你小時候
[00:02:40.000 --> 00:02:42.000]  聽了些什麼
[00:02:42.000 --> 00:02:44.000]  今天是教教家庭主人
[00:02:44.000 --> 00:02:46.000]  其實很多時候你會說
[00:02:46.000 --> 00:02:48.000]  家裏說了不少東西
[00:02:48.000 --> 00:02:50.000]  我問過一班小朋友
[00:02:50.000 --> 00:02:52.000]  上星期六
[00:02:52.000 --> 00:02:54.000]  我問他你賺了錢
[00:02:54.000 --> 00:02:56.000]  你的錢怎麼用
[00:02:56.000 --> 00:02:58.000]  他說我會買糧食
[00:02:58.000 --> 00:03:00.000]  和將有剩的錢
[00:03:00.000 --> 00:03:02.000]  給我爸媽
[00:03:02.000 --> 00:03:04.000]  這個小朋友是八歲至十歲
[00:03:04.000 --> 00:03:06.000]  我問他
[00:03:06.000 --> 00:03:08.000]  誰教你的
[00:03:08.000 --> 00:03:10.000]  他說是媽媽教的
[00:03:10.000 --> 00:03:12.000]  我說真的是你媽媽教的
[00:03:12.000 --> 00:03:14.000]  我再問
[00:03:14.000 --> 00:03:16.000]  他就說忘記了是不是
[00:03:16.000 --> 00:03:18.000]  但接著他們說
[00:03:18.000 --> 00:03:20.000]  我想我自己想的
[00:03:20.000 --> 00:03:22.000]  因為我已經開始忘記了
[00:03:22.000 --> 00:03:24.000]  究竟是媽媽叫我
[00:03:24.000 --> 00:03:26.000]  還是我賺了錢給她
[00:03:26.000 --> 00:03:28.000]  還是我自己想出來
[00:03:28.000 --> 00:03:30.000]  開始我都模糊了
[00:03:30.000 --> 00:03:32.000]  八歲
[00:03:32.000 --> 00:03:34.000]  九歲十歲已經模糊了
[00:03:34.000 --> 00:03:36.000]  很簡單
[00:03:36.000 --> 00:03:38.000]  因為他媽媽近兩年沒有說
[00:03:38.000 --> 00:03:40.000]  可能以前說過
[00:03:40.000 --> 00:03:42.000]  很久以前說過
[00:03:42.000 --> 00:03:44.000]  但是態度
[00:03:44.000 --> 00:03:46.000]  經過你很多日子之後
[00:03:46.000 --> 00:03:48.000]  就變成了你的信念
[00:03:48.000 --> 00:03:50.000]  你覺得這樣是對的
[00:03:50.000 --> 00:03:52.000]  你覺得是對的
[00:03:52.000 --> 00:03:54.000]  我問他
[00:03:54.000 --> 00:03:56.000]  如果你媽媽或你爸爸說
[00:03:56.000 --> 00:03:58.000]  我現在有錢我還給你
[00:03:58.000 --> 00:04:00.000]  你不要給我了
[00:04:00.000 --> 00:04:02.000]  你怎麼做
[00:04:02.000 --> 00:04:04.000]  小朋友
[00:04:04.000 --> 00:04:06.000]  35個幾年間
[00:04:06.000 --> 00:04:08.000]  全部回答
[00:04:08.000 --> 00:04:10.000]  繼續給他
[00:04:10.000 --> 00:04:12.000]  他不要
[00:04:12.000 --> 00:04:14.000]  這次他回答得很妙
[00:04:14.000 --> 00:04:16.000]  他說趁他看不到
[00:04:16.000 --> 00:04:18.000]  放進衣袋裡
[00:04:18.000 --> 00:04:20.000]  我說不錯
[00:04:20.000 --> 00:04:22.000]  最後都想他收到
[00:04:22.000 --> 00:04:24.000]  不過較為聰明的就不回答
[00:04:24.000 --> 00:04:26.000]  他說我會帶回去
[00:04:26.000 --> 00:04:28.000]  給他收起
[00:04:28.000 --> 00:04:30.000]  等他急用的時候我幫他
[00:04:30.000 --> 00:04:34.000]  其實小朋友回答開始有不同
[00:04:34.000 --> 00:04:36.000]  但當不同的時候
[00:04:36.000 --> 00:04:38.000]  他總歸仍然
[00:04:38.000 --> 00:04:40.000]  都覺得
[00:04:40.000 --> 00:04:42.000]  應該養他父母
[00:04:42.000 --> 00:04:44.000]  我所說的是
[00:04:44.000 --> 00:04:46.000]  小朋友
[00:04:46.000 --> 00:04:48.000]  不是青少年
[00:04:48.000 --> 00:04:50.000]  青少年不一定
[00:04:50.000 --> 00:04:52.000]  為什麼不一定呢
[00:04:52.000 --> 00:04:54.000]  因為在八歲九歲十歲
[00:04:54.000 --> 00:04:56.000]  他不懂投資
[00:04:56.000 --> 00:04:58.000]  他不知道很多東西
[00:04:58.000 --> 00:05:00.000]  可以買甚至賣
[00:05:00.000 --> 00:05:02.000]  或者交易他不知道
[00:05:02.000 --> 00:05:04.000]  他所知的有限的世界
[00:05:04.000 --> 00:05:06.000]  就是他家
[00:05:06.000 --> 00:05:08.000]  但再大一點就不肯定了
[00:05:08.000 --> 00:05:10.000]  我出了一條題目
[00:05:10.000 --> 00:05:12.000]  問在學校門口
[00:05:12.000 --> 00:05:14.000]  你撿到五元
[00:05:14.000 --> 00:05:16.000]  或者見到五元你怎麼做呢
[00:05:16.000 --> 00:05:18.000]  有一個小朋友回答我
[00:05:18.000 --> 00:05:20.000]  他說我拿回家
[00:05:20.000 --> 00:05:22.000]  其他小朋友馬上
[00:05:22.000 --> 00:05:24.000]  看著他
[00:05:24.000 --> 00:05:26.000]  他知道自己說錯了
[00:05:26.000 --> 00:05:28.000]  這時我說你回去再想
[00:05:28.000 --> 00:05:30.000]  下個禮拜回答我
[00:05:30.000 --> 00:05:32.000]  下個禮拜他很有信心
[00:05:32.000 --> 00:05:34.000]  他知道我問一定先問
[00:05:34.000 --> 00:05:36.000]  這時他舉手
[00:05:36.000 --> 00:05:38.000]  說你知道我問這條嗎
[00:05:38.000 --> 00:05:40.000]  他說是的因為我已經準備好了
[00:05:40.000 --> 00:05:42.000]  我說再說一次
[00:05:42.000 --> 00:05:44.000]  你在地下撿到五元
[00:05:44.000 --> 00:05:46.000]  你怎麼做呢
[00:05:46.000 --> 00:05:48.000]  他說捐去教會
[00:05:48.000 --> 00:05:52.000]  他說的時候很有信心
[00:05:52.000 --> 00:05:54.000]  很有笑容
[00:05:54.000 --> 00:05:56.000]  他想著這次一定不對
[00:05:56.000 --> 00:06:00.000]  後來我就告訴他
[00:06:00.000 --> 00:06:02.000]  捐錢是很好
[00:06:02.000 --> 00:06:04.000]  不過應該捐自己的錢
[00:06:04.000 --> 00:06:06.000]  他聽完之後
[00:06:06.000 --> 00:06:08.000]  很沒興趣
[00:06:08.000 --> 00:06:10.000]  看著我
[00:06:10.000 --> 00:06:12.000]  我知道他的難過
[00:06:12.000 --> 00:06:14.000]  因為很肯定
[00:06:14.000 --> 00:06:16.000]  他認識他家
[00:06:16.000 --> 00:06:18.000]  肯定他媽媽替他補習過
[00:06:18.000 --> 00:06:20.000]  以為這條答案很好
[00:06:20.000 --> 00:06:22.000]  你要明白一件事
[00:06:22.000 --> 00:06:24.000]  小朋友的慚愧
[00:06:24.000 --> 00:06:26.000]  就是竟然我媽
[00:06:26.000 --> 00:06:28.000]  我爸爸給我的答案
[00:06:28.000 --> 00:06:30.000]  在外面原來是不對的
[00:06:32.000 --> 00:06:34.000]  他說我會站在學校門口
[00:06:34.000 --> 00:06:36.000]  站在五元錢前面站五分鐘
[00:06:36.000 --> 00:06:38.000]  為什麼站五分鐘呢
[00:06:38.000 --> 00:06:40.000]  就是如果那個人
[00:06:40.000 --> 00:06:42.000]  知道是跌了五元
[00:06:42.000 --> 00:06:44.000]  他會回頭找的時候
[00:06:44.000 --> 00:06:46.000]  我幫他守著這五元
[00:06:46.000 --> 00:06:48.000]  他們就會找到了
[00:06:48.000 --> 00:06:50.000]  但是如果是時間
[00:06:50.000 --> 00:06:52.000]  我要上學
[00:06:52.000 --> 00:06:54.000]  我會將這五元交給校務處
[00:06:54.000 --> 00:06:56.000]  我說你覺得答得好不好呢
[00:06:56.000 --> 00:06:58.000]  他沒有信心說一定好
[00:06:58.000 --> 00:07:00.000]  原因就是
[00:07:00.000 --> 00:07:02.000]  如果那個人
[00:07:02.000 --> 00:07:04.000]  五分鐘內回來拿到
[00:07:04.000 --> 00:07:06.000]  他會很欣賞我
[00:07:06.000 --> 00:07:08.000]  但是
[00:07:08.000 --> 00:07:10.000]  過了足夠的時間
[00:07:10.000 --> 00:07:12.000]  我不幫他守著
[00:07:12.000 --> 00:07:14.000]  也是我的限制
[00:07:14.000 --> 00:07:16.000]  因為我要上課
[00:07:16.000 --> 00:07:18.000]  我就交給校務處
[00:07:18.000 --> 00:07:20.000]  這個答案不是絕對對的
[00:07:20.000 --> 00:07:22.000]  但是他用了很多心機
[00:07:22.000 --> 00:07:24.000]  站在一個對的位置去回答
[00:07:24.000 --> 00:07:26.000]  所以這個小朋友是一個沒有慚愧的小朋友
[00:07:28.000 --> 00:07:30.000]  家裡帶給人
[00:07:30.000 --> 00:07:32.000]  有時是光榮的
[00:07:32.000 --> 00:07:34.000]  當你說的話是對的在外面
[00:07:34.000 --> 00:07:36.000]  有時是帶給人慚愧的
[00:07:36.000 --> 00:07:38.000]  當你發覺你講的東西
[00:07:38.000 --> 00:07:40.000]  和社會的說法很大不同
[00:07:40.000 --> 00:07:42.000]  被人批評
[00:07:42.000 --> 00:07:44.000]  我現在黎牧師
[00:07:44.000 --> 00:07:46.000]  鼓勵大家看詩篇119篇
[00:07:46.000 --> 00:07:50.000]  你看詩篇119篇
[00:07:50.000 --> 00:07:52.000]  第六節說看重神一切命令的人
[00:07:52.000 --> 00:07:54.000]  是不止羞愧的
[00:07:54.000 --> 00:07:56.000]  不止慚愧的
[00:07:56.000 --> 00:07:58.000]  一個人生最快樂的東西
[00:07:58.000 --> 00:08:00.000]  就是
[00:08:00.000 --> 00:08:02.000]  一直長大
[00:08:02.000 --> 00:08:04.000]  到老到死的那天
[00:08:04.000 --> 00:08:06.000]  都沒有慚愧的經驗
[00:08:06.000 --> 00:08:08.000]  因為你收到的命令
[00:08:08.000 --> 00:08:10.000]  指令
[00:08:10.000 --> 00:08:12.000]  一直都是對的
[00:08:12.000 --> 00:08:14.000]  你覺得無愧於心
[00:08:14.000 --> 00:08:16.000]  對世界任何一件事
[00:08:16.000 --> 00:08:18.000]  任何一個地方
[00:08:18.000 --> 00:08:20.000]  任何一個環境
[00:08:20.000 --> 00:08:22.000]  所以有時基督家庭
[00:08:22.000 --> 00:08:24.000]  其實是一個學校
[00:08:24.000 --> 00:08:28.000]  它能不能給一個絕對人生不會慚愧的教育
[00:08:28.000 --> 00:08:30.000]  就是聖經的教育
[00:08:30.000 --> 00:08:32.000]  能不能帶給小孩
[00:08:32.000 --> 00:08:36.000]  我見過很多小孩來自基督教家庭
[00:08:36.000 --> 00:08:38.000]  他們的說話
[00:08:38.000 --> 00:08:40.000]  是很超越的
[00:08:40.000 --> 00:08:42.000]  上個星期
[00:08:42.000 --> 00:08:44.000]  我見到一個男孩
[00:08:44.000 --> 00:08:46.000]  他在加拿大出生
[00:08:46.000 --> 00:08:48.000]  兩個月來香港
[00:08:48.000 --> 00:08:50.000]  現在是九歲
[00:08:50.000 --> 00:08:52.000]  我問他
[00:08:52.000 --> 00:08:54.000]  其實你為什麼這麼喜歡上學
[00:08:54.000 --> 00:08:56.000]  學東西呢
[00:08:56.000 --> 00:08:58.000]  他沒有信心跟我說
[00:08:58.000 --> 00:09:00.000]  他說
[00:09:00.000 --> 00:09:02.000]  童年小的時候
[00:09:02.000 --> 00:09:04.000]  要盡快學成熟
[00:09:04.000 --> 00:09:06.000]  如果老了
[00:09:06.000 --> 00:09:08.000]  盡快學天真
[00:09:08.000 --> 00:09:10.000]  我看著他
[00:09:10.000 --> 00:09:12.000]  很深奧的說話
[00:09:12.000 --> 00:09:14.000]  我說你跟誰學的
[00:09:14.000 --> 00:09:16.000]  他說我爸爸媽媽
[00:09:16.000 --> 00:09:18.000]  這樣教我的
[00:09:18.000 --> 00:09:20.000]  小的時候
[00:09:20.000 --> 00:09:22.000]  要盡快成熟
[00:09:22.000 --> 00:09:24.000]  當你說的話的時候
[00:09:24.000 --> 00:09:26.000]  你被人知道
[00:09:26.000 --> 00:09:28.000]  很可靠
[00:09:28.000 --> 00:09:30.000]  很肯定 很對
[00:09:30.000 --> 00:09:32.000]  當你老了之後
[00:09:32.000 --> 00:09:34.000]  越來越老了之後
[00:09:34.000 --> 00:09:36.000]  你就不要這麼萌塞
[00:09:36.000 --> 00:09:38.000]  你就要天真一點
[00:09:38.000 --> 00:09:40.000]  你覺得很多東西都很有趣
[00:09:40.000 --> 00:09:42.000]  很多東西都不一定要對的
[00:09:42.000 --> 00:09:44.000]  你就不會跟人吵架
[00:09:44.000 --> 00:09:46.000]  我相信
[00:09:46.000 --> 00:09:48.000]  他們父母教這個小朋友
[00:09:48.000 --> 00:09:50.000]  他小時候未必明白什麼
[00:09:50.000 --> 00:09:52.000]  但他明白了上半句
[00:09:52.000 --> 00:09:54.000]  小時候盡快成熟
[00:09:54.000 --> 00:09:56.000]  他跟我分享
[00:09:56.000 --> 00:09:58.000]  他研究的地頭有五層
[00:09:58.000 --> 00:10:00.000]  中間那層是鐵
[00:10:00.000 --> 00:10:02.000]  鐵很重要
[00:10:02.000 --> 00:10:04.000]  所以他準備研究電動
[00:10:04.000 --> 00:10:06.000]  電腦製作的指南針
[00:10:06.000 --> 00:10:08.000]  他教人找不到路的時候
[00:10:08.000 --> 00:10:10.000]  怎樣按他的內心
[00:10:10.000 --> 00:10:12.000]  想到找到一個地方
[00:10:12.000 --> 00:10:14.000]  很深奧的
[00:10:14.000 --> 00:10:16.000]  這個小朋友說的什麼呢
[00:10:16.000 --> 00:10:18.000]  他說的成熟就是
[00:10:18.000 --> 00:10:20.000]  他怎樣盡量用好他的智慧
[00:10:20.000 --> 00:10:22.000]  去學東西
[00:10:22.000 --> 00:10:24.000]  但我知道
[00:10:24.000 --> 00:10:26.000]  我明白他這個成熟
[00:10:26.000 --> 00:10:28.000]  最淺的表現是什麼
[00:10:28.000 --> 00:10:30.000]  我教一個八歲
[00:10:30.000 --> 00:10:32.000]  在特洛尼的小朋友
[00:10:32.000 --> 00:10:34.000]  是很害羞的
[00:10:34.000 --> 00:10:36.000]  我叫他出來當眾講介紹他自己
[00:10:36.000 --> 00:10:38.000]  但永遠都聽不到他說什麼
[00:10:38.000 --> 00:10:40.000]  他竟然跟這個九歲
[00:10:40.000 --> 00:10:42.000]  在加拿大出生
[00:10:42.000 --> 00:10:44.000]  兩月來香港的小朋友
[00:10:44.000 --> 00:10:46.000]  舉手告訴我
[00:10:46.000 --> 00:10:48.000]  我有辦法幫他大聲
[00:10:48.000 --> 00:10:50.000]  有勇氣的說話
[00:10:50.000 --> 00:10:52.000]  我有辦法
[00:10:52.000 --> 00:10:54.000]  他有什麼辦法呢
[00:10:54.000 --> 00:10:56.000]  他走去我的錄像機前面
[00:10:56.000 --> 00:10:58.000]  我們拍電影的
[00:10:58.000 --> 00:11:00.000]  他在前面蹲下
[00:11:00.000 --> 00:11:02.000]  然後叫他看著他黃色的衣服
[00:11:02.000 --> 00:11:04.000]  他跟這個小朋友說
[00:11:04.000 --> 00:11:06.000]  你就當看著
[00:11:06.000 --> 00:11:08.000]  這個是菠蘿雪糕
[00:11:08.000 --> 00:11:10.000]  這樣說話就行了
[00:11:10.000 --> 00:11:12.000]  竟然很奇跡的出現
[00:11:12.000 --> 00:11:14.000]  這個小朋友很大聲說話
[00:11:14.000 --> 00:11:16.000]  因為他笑著說
[00:11:16.000 --> 00:11:18.000]  因為他令他很開心
[00:11:18.000 --> 00:11:20.000]  因為他肯扮成一塊菠蘿雪糕
[00:11:20.000 --> 00:11:22.000]  跪在地上
[00:11:22.000 --> 00:11:24.000]  我明白到他父母講的成熟是什麼
[00:11:24.000 --> 00:11:26.000]  就是在任何地方裏面
[00:11:26.000 --> 00:11:28.000]  如果你能夠令到
[00:11:28.000 --> 00:11:30.000]  那個事情的發展
[00:11:30.000 --> 00:11:32.000]  更好一點的
[00:11:32.000 --> 00:11:34.000]  你試一下想一下 創作一下
[00:11:34.000 --> 00:11:36.000]  做一些事情
[00:11:36.000 --> 00:11:38.000]  而事者隔了半年之後
[00:11:38.000 --> 00:11:40.000]  這個小朋友說話很有信心
[00:11:40.000 --> 00:11:42.000]  這個小朋友八歲出來的時候
[00:11:42.000 --> 00:11:44.000]  這個九歲又很快
[00:11:44.000 --> 00:11:46.000]  就在他前面蹲下
[00:11:46.000 --> 00:11:48.000]  我又知道他在扮雪糕
[00:11:48.000 --> 00:11:50.000]  有些小朋友
[00:11:50.000 --> 00:11:52.000]  是令人很可愛的
[00:11:52.000 --> 00:11:54.000]  因為他永遠都活出
[00:11:54.000 --> 00:11:56.000]  跟人家關係的時候
[00:11:56.000 --> 00:11:58.000]  表達得很得體
[00:11:58.000 --> 00:12:00.000]  令人很開心
[00:12:00.000 --> 00:12:02.000]  但小朋友不是這樣
[00:12:02.000 --> 00:12:04.000]  有些小朋友甚至
[00:12:04.000 --> 00:12:06.000]  將他人生在家裏學到的東西
[00:12:06.000 --> 00:12:08.000]  變成了他的座右銘
[00:12:08.000 --> 00:12:10.000]  我認識一個學界
[00:12:10.000 --> 00:12:12.000]  我相信都是小學組
[00:12:12.000 --> 00:12:14.000]  經常拿獎的小朋友
[00:12:14.000 --> 00:12:16.000]  是游泳的
[00:12:16.000 --> 00:12:18.000]  我問他
[00:12:18.000 --> 00:12:20.000]  他每一次都是洗完水
[00:12:20.000 --> 00:12:22.000]  來參加我的訓練
[00:12:22.000 --> 00:12:24.000]  我問他
[00:12:24.000 --> 00:12:26.000]  如果每天游泳會不會悶呢
[00:12:26.000 --> 00:12:28.000]  他一天游泳四個小時
[00:12:28.000 --> 00:12:30.000]  他的頭髮已經變了顏色
[00:12:30.000 --> 00:12:32.000]  我說你年紀只是九歲
[00:12:32.000 --> 00:12:34.000]  你一天游泳四個小時
[00:12:34.000 --> 00:12:36.000]  其實會不會悶呢
[00:12:36.000 --> 00:12:38.000]  他告訴我一個秘密
[00:12:38.000 --> 00:12:40.000]  他說我在學校
[00:12:40.000 --> 00:12:42.000]  拿的優異生是全靠游泳的
[00:12:42.000 --> 00:12:44.000]  游泳和優異生有什麼關係呢
[00:12:44.000 --> 00:12:46.000]  他有關係的
[00:12:46.000 --> 00:12:48.000]  因為游泳的時候
[00:12:48.000 --> 00:12:50.000]  我看到對面
[00:12:50.000 --> 00:12:52.000]  永遲對面的終點
[00:12:52.000 --> 00:12:54.000]  那個就是我的目標
[00:12:54.000 --> 00:12:56.000]  每次我讀書的時候
[00:12:56.000 --> 00:12:58.000]  我就將這個目標
[00:12:58.000 --> 00:13:00.000]  變成了我的終點
[00:13:00.000 --> 00:13:02.000]  我想看完它才睡覺
[00:13:02.000 --> 00:13:04.000]  這時我有意志力
[00:13:04.000 --> 00:13:06.000]  一個很難在大人口中聽到的答案
[00:13:06.000 --> 00:13:08.000]  竟然跟九歲講了出來
[00:13:08.000 --> 00:13:12.000]  他說
[00:13:12.000 --> 00:13:14.000]  家裡就叫他
[00:13:14.000 --> 00:13:16.000]  將游泳訓練自己
[00:13:16.000 --> 00:13:18.000]  對目標敏感一點
[00:13:18.000 --> 00:13:22.000]  有時看到小孩知道成就的背後
[00:13:22.000 --> 00:13:24.000]  在家裡一番說話
[00:13:24.000 --> 00:13:26.000]  一番說話
[00:13:26.000 --> 00:13:28.000]  你有沒有一番女子的說話呢
[00:13:28.000 --> 00:13:32.000]  有時我問小孩你幫不幫家裡做事
[00:13:32.000 --> 00:13:34.000]  他說幫
[00:13:34.000 --> 00:13:36.000]  接著問他收不收錢
[00:13:36.000 --> 00:13:38.000]  他說不收
[00:13:38.000 --> 00:13:40.000]  我問他為何不收錢
[00:13:40.000 --> 00:13:42.000]  他說幫你洗碗的那個姐姐收錢
[00:13:42.000 --> 00:13:44.000]  他說不收
[00:13:44.000 --> 00:13:46.000]  他回答得很快
[00:13:46.000 --> 00:13:48.000]  用他媽媽做答案
[00:13:48.000 --> 00:13:50.000]  他說因為媽媽
[00:13:50.000 --> 00:13:52.000]  做那麼多事都沒有收過錢
[00:13:52.000 --> 00:13:54.000]  即是說媽媽買菜
[00:13:54.000 --> 00:13:56.000]  媽媽都沒有收過錢
[00:13:56.000 --> 00:13:58.000]  那有什麼理由我收錢呢
[00:13:58.000 --> 00:14:00.000]  這個意思
[00:14:00.000 --> 00:14:02.000]  好像很清楚
[00:14:02.000 --> 00:14:04.000]  表達了一個公平
[00:14:04.000 --> 00:14:06.000]  但是呢
[00:14:06.000 --> 00:14:08.000]  有另一個小孩
[00:14:08.000 --> 00:14:10.000]  還能計算
[00:14:10.000 --> 00:14:12.000]  他說如果個個這樣收
[00:14:12.000 --> 00:14:14.000]  家裡就破產
[00:14:14.000 --> 00:14:16.000]  他將家裡
[00:14:16.000 --> 00:14:18.000]  變成最重要的本位
[00:14:18.000 --> 00:14:20.000]  就人人這樣對家裡
[00:14:20.000 --> 00:14:22.000]  家裡就破產
[00:14:22.000 --> 00:14:24.000]  即是個個買份報紙
[00:14:24.000 --> 00:14:26.000]  都收兩元手續費就破產
[00:14:28.000 --> 00:14:30.000]  這事實上是對的
[00:14:30.000 --> 00:14:32.000]  但是最強的小孩
[00:14:32.000 --> 00:14:34.000]  永遠的答案
[00:14:34.000 --> 00:14:36.000]  還是超一個級數
[00:14:36.000 --> 00:14:38.000]  他們不是回答破產
[00:14:38.000 --> 00:14:40.000]  回答媽媽都不收錢
[00:14:40.000 --> 00:14:42.000]  而是回答
[00:14:42.000 --> 00:14:44.000]  我自願做
[00:14:44.000 --> 00:14:46.000]  自願就不會覺得辛苦
[00:14:46.000 --> 00:14:50.000]  這句話是十歲
[00:14:50.000 --> 00:14:52.000]  說出來的
[00:14:52.000 --> 00:14:54.000]  自願做的人不會覺得辛苦
[00:14:56.000 --> 00:14:58.000]  我不相信天生會想到這些說話
[00:14:58.000 --> 00:15:02.000]  這些說話的質素是和家裡說的
[00:15:02.000 --> 00:15:04.000]  有關係
[00:15:04.000 --> 00:15:06.000]  有關係到人不殘廢
[00:15:06.000 --> 00:15:08.000]  就好像詩篇
[00:15:08.000 --> 00:15:10.000]  第十九篇第四十七節所說
[00:15:10.000 --> 00:15:12.000]  我在你的命令那裡自樂
[00:15:12.000 --> 00:15:14.000]  他自己覺得快樂
[00:15:14.000 --> 00:15:16.000]  即是聽了別人的話
[00:15:16.000 --> 00:15:18.000]  是覺得開心
[00:15:18.000 --> 00:15:20.000]  自樂的
[00:15:20.000 --> 00:15:22.000]  這個經驗很重要
[00:15:22.000 --> 00:15:24.000]  我想很多人看聖經
[00:15:24.000 --> 00:15:26.000]  會覺得是一種習慣
[00:15:26.000 --> 00:15:28.000]  很習慣
[00:15:28.000 --> 00:15:30.000]  但是未去到那個感覺
[00:15:30.000 --> 00:15:32.000]  是自樂的
[00:15:32.000 --> 00:15:34.000]  很多人聽了那些說話
[00:15:34.000 --> 00:15:36.000]  是覺得聽了之後很好聽
[00:15:36.000 --> 00:15:38.000]  但是不覺得是自樂的
[00:15:38.000 --> 00:15:40.000]  英文叫deny
[00:15:40.000 --> 00:15:42.000]  即是你自己去開心
[00:15:42.000 --> 00:15:44.000]  他說四十七節
[00:15:44.000 --> 00:15:46.000]  這命令素來自我所愛的
[00:15:46.000 --> 00:15:48.000]  一路以來
[00:15:48.000 --> 00:15:50.000]  自小以來我都喜歡的
[00:15:50.000 --> 00:15:52.000]  我都喜歡聽這些
