
[00:00:00.000 --> 00:00:07.580]  各位大家好 歡迎大家參觀我們三藩市報道會
[00:04:05.520 --> 00:04:07.520]  滅盡他們所有的
[00:04:07.520 --> 00:04:08.520]  不可連戳他們
[00:04:08.520 --> 00:04:10.520]  將男女孩童吃奶的
[00:04:10.520 --> 00:04:15.520]  並牛羊駱駝和驢盡行殺死
[00:04:15.520 --> 00:04:18.520]  有《生命記》第二章三十四字
[00:04:18.520 --> 00:04:21.520]  我們奪了他一切的誠一
[00:04:21.520 --> 00:04:23.520]  將有人煙的國城
[00:04:23.520 --> 00:04:26.520]  連女人帶孩子盡都毀滅
[00:04:26.520 --> 00:04:28.520]  無一個留下
[00:04:28.520 --> 00:04:30.520]  《禪師記》一章十七字又這樣說
[00:04:30.520 --> 00:04:33.520]  猶大和他的哥哥西勉童去
[00:04:33.520 --> 00:04:36.520]  擊殺了駐洗法的嘉南人
[00:04:36.520 --> 00:04:40.520]  毀滅那城的名字叫做「荷爾瑪」
[00:04:40.520 --> 00:04:43.520]  「荷爾瑪」就是「Wipe out」的意思
[00:04:43.520 --> 00:04:48.520]  似乎舊約的上帝是吩咐以色列人
[00:04:48.520 --> 00:04:51.520]  他的子民濫殺無辜
[00:04:51.520 --> 00:04:53.520]  連男帶女
[00:04:53.520 --> 00:04:55.520]  無論大大小小的
[00:04:55.520 --> 00:04:57.520]  全部毀滅
[00:04:57.520 --> 00:04:59.520]  還有聖經也說到
[00:04:59.520 --> 00:05:01.520]  包庇那些說謊
[00:05:01.520 --> 00:05:03.520]  《聖經》第一章十九節
[00:05:03.520 --> 00:05:05.520]  那些修身婆對法老說
[00:05:05.520 --> 00:05:08.520]  因為希伯來婦人與埃及婦人不同
[00:05:08.520 --> 00:05:11.520]  希伯來婦人本是壯健的修身婆
[00:05:11.520 --> 00:05:13.520]  還會有到他們已經生產了
[00:05:13.520 --> 00:05:15.520]  《約瑟雅記》第二章
[00:05:15.520 --> 00:05:18.520]  神祝福拉罕說謊
[00:05:18.520 --> 00:05:21.520]  拯救了以色列的兩個探子
[00:05:21.520 --> 00:05:23.520]  我們會說
[00:05:23.520 --> 00:05:25.520]  說謊不是罪嗎?
[00:05:25.520 --> 00:05:28.520]  為何上帝好像包庇那些說謊的人呢?
[00:05:28.520 --> 00:05:29.520]  還有
[00:05:29.520 --> 00:05:31.520]  往往我們看到在《聖經》裏面
[00:05:31.520 --> 00:05:34.520]  好人受害於神的手裏
[00:05:34.520 --> 00:05:37.520]  撒姆爾基夏六章六節
[00:05:37.520 --> 00:05:41.520]  烏撒因為伸手扶著神的約瑰敢若死亡
[00:05:41.520 --> 00:05:43.520]  祂只是好心
[00:05:43.520 --> 00:05:45.520]  為何不得好報呢?
[00:05:45.520 --> 00:05:47.520]  《約瑟雅記》第二章第三節
[00:05:47.520 --> 00:05:50.520]  神景容讓撒旦激動他
[00:05:50.520 --> 00:05:52.520]  無故毀滅約瑟雅
[00:05:52.520 --> 00:05:54.520]  說要證明約瑟雅是一個純正
[00:05:54.520 --> 00:05:56.520]  和對他忠心的人
[00:05:56.520 --> 00:05:58.520]  至於此類的經文
[00:05:58.520 --> 00:06:00.520]  我們不禁摸不著頭腦
[00:06:00.520 --> 00:06:03.520]  為何上帝會做這種事呢?
[00:06:03.520 --> 00:06:06.520]  看來好像沒有甚麼答案
[00:06:06.520 --> 00:06:09.520]  雖然不少神學家和釋經家
[00:06:09.520 --> 00:06:11.520]  企圖解釋這些經文
[00:06:11.520 --> 00:06:15.520]  但似乎都不能解答我們的疑問
[00:06:15.520 --> 00:06:18.520]  有些解經家說
[00:06:18.520 --> 00:06:21.520]  這些被殺的人並非無辜人士
[00:06:21.520 --> 00:06:23.520]  他們是罪有應得
[00:06:23.520 --> 00:06:25.520]  就像神的審判一樣
[00:06:25.520 --> 00:06:26.520]  比方說
[00:06:26.520 --> 00:06:28.520]  迦南人就是罪人
[00:06:28.520 --> 00:06:30.520]  他們主要就是毀滅以色列人
[00:06:30.520 --> 00:06:31.520]  他們的罪極重
[00:06:31.520 --> 00:06:33.520]  所以應得此報
[00:06:33.520 --> 00:06:35.520]  而非濫殺無辜
[00:06:35.520 --> 00:06:37.520]  指戰爭場面
[00:06:37.520 --> 00:06:39.520]  在戰爭時期
[00:06:39.520 --> 00:06:42.520]  打打殺殺是戰爭必發生的事
[00:06:42.520 --> 00:06:45.520]  你不可能用和平的倫理觀
[00:06:45.520 --> 00:06:47.520]  去形容戰爭的情況
[00:06:47.520 --> 00:06:48.520]  比方說
[00:06:48.520 --> 00:06:49.520]  打仗的時候
[00:06:49.520 --> 00:06:50.520]  設空城計
[00:06:50.520 --> 00:06:52.520]  聲東擊西的騙局
[00:06:52.520 --> 00:06:54.520]  來騙取敵人
[00:06:54.520 --> 00:06:56.520]  有何不道德之言呢?
[00:06:56.520 --> 00:06:58.520]  因為打仗
[00:06:58.520 --> 00:07:01.520]  每個人都會期望你用這樣的方法
[00:07:01.520 --> 00:07:03.520]  就好像你打球
[00:07:03.520 --> 00:07:04.520]  我是基督徒
[00:07:04.520 --> 00:07:07.520]  我不是故意設一個空城計
[00:07:07.520 --> 00:07:09.520]  讓你越位的
[00:07:09.520 --> 00:07:11.520]  我也不會做一個假腳
[00:07:11.520 --> 00:07:12.520]  這樣就騙人
[00:07:12.520 --> 00:07:13.520]  明明是左邊
[00:07:13.520 --> 00:07:15.520]  你卻變成了右邊
[00:07:15.520 --> 00:07:17.520]  這樣就不夠誠實
[00:07:17.520 --> 00:07:18.520]  不會的
[00:07:18.520 --> 00:07:21.520]  打球是容讓你這樣去做的
[00:07:21.520 --> 00:07:22.520]  每一場球賽
[00:07:22.520 --> 00:07:24.520]  有它自己的規矩
[00:07:24.520 --> 00:07:25.520]  有它的規則
[00:07:25.520 --> 00:07:26.520]  同樣的
[00:07:26.520 --> 00:07:28.520]  打仗的時候
[00:07:28.520 --> 00:07:30.520]  你不會說聲東擊西是一個戰術
[00:07:30.520 --> 00:07:32.520]  你不會全部揚出來
[00:07:32.520 --> 00:07:34.520]  我要打你左邊
[00:07:34.520 --> 00:07:35.520]  打你右邊
[00:07:35.520 --> 00:07:36.520]  這樣就誠實了
[00:07:36.520 --> 00:07:37.520]  這樣就叫打仗了
[00:07:37.520 --> 00:07:39.520]  世界上沒有這樣的事
[00:07:39.520 --> 00:07:42.520]  每一個情況都不同
[00:07:42.520 --> 00:07:45.520]  昔日的文化和倫理都是這樣
[00:07:45.520 --> 00:07:47.520]  看一看昔日的歷史
[00:07:47.520 --> 00:07:50.520]  我們會覺得當時的常規
[00:07:50.520 --> 00:07:54.520]  不可能是用20世紀的倫理觀
[00:07:54.520 --> 00:07:57.520]  去應用幾千年前的戰爭場面
[00:07:57.520 --> 00:07:59.520]  陳麗勇是絕對的主權
[00:07:59.520 --> 00:08:00.520]  她喜歡什麼就做什麼
[00:08:00.520 --> 00:08:03.520]  如《羅馬書》第9章14至15節說
[00:08:03.520 --> 00:08:05.520]  難道神有什麼不公平嗎?
[00:08:05.520 --> 00:08:06.520]  絕對沒有
[00:08:06.520 --> 00:08:07.520]  因為他們摩西說
[00:08:07.520 --> 00:08:09.520]  我要憐憫誰就憐憫誰
[00:08:09.520 --> 00:08:11.520]  要恩代誰就恩代誰
[00:08:11.520 --> 00:08:13.520]  所以作為一個被造之物
[00:08:13.520 --> 00:08:15.520]  我們沒有權利去質問神
[00:08:15.520 --> 00:08:18.520]  不可以和祂強嘴
[00:08:18.520 --> 00:08:20.520]  《羅馬書》第8章21節
[00:08:20.520 --> 00:08:22.520]  但是這些問題似乎
[00:08:22.520 --> 00:08:25.520]  沒有解決我們內心的疑問
[00:08:25.520 --> 00:08:27.520]  我們會仍然問
[00:08:27.520 --> 00:08:30.520]  難道上帝以為初生的嬰孩
[00:08:30.520 --> 00:08:32.520]  都是犯了罪的大罪人
[00:08:32.520 --> 00:08:33.520]  值得被殺嗎?
[00:08:33.520 --> 00:08:35.520]  難道神擁有主權
[00:08:35.520 --> 00:08:37.520]  就可以做一些不仁不義的事嗎?
[00:08:37.520 --> 00:08:39.520]  難道神的道德倫理觀
[00:08:39.520 --> 00:08:41.520]  因時而異?
[00:08:41.520 --> 00:08:43.520]  昔日的舊約世界
[00:08:43.520 --> 00:08:45.520]  是習慣了濫殺無辜
[00:08:45.520 --> 00:08:48.520]  於是神就吩咐以色列人濫殺無辜
[00:08:48.520 --> 00:08:50.520]  認為這樣是可以接受的
[00:08:50.520 --> 00:08:52.520]  今時時移世易
[00:08:52.520 --> 00:08:54.520]  說人權了
[00:08:54.520 --> 00:08:56.520]  所以神就說起人權來
[00:08:56.520 --> 00:08:59.520]  這樣的上帝隨時會變
[00:08:59.520 --> 00:09:03.520]  是否值得我們去追隨和敬拜呢?
[00:09:03.520 --> 00:09:05.520]  我們來看看
[00:09:05.520 --> 00:09:09.520]  神學家裏所說的Intuition Ethics
[00:09:09.520 --> 00:09:12.520]  我們看看究竟是甚麼意思
[00:09:12.520 --> 00:09:15.520]  未看Intuition Ethics之前
[00:09:15.520 --> 00:09:16.520]  我們首先要了解一些
[00:09:16.520 --> 00:09:19.520]  很基本的聖經原則
[00:09:19.520 --> 00:09:23.520]  聖經原則在神的教育計劃裏
[00:09:23.520 --> 00:09:25.520]  是分為兩個不同的世代
[00:09:25.520 --> 00:09:28.520]  現今的世代又稱為邪惡的世代
[00:09:28.520 --> 00:09:30.520]  所以保羅在二不所思第五章十六節說
[00:09:30.520 --> 00:09:33.520]  現今世代邪惡
[00:09:33.520 --> 00:09:36.520]  現今世代是邪惡的世代
[00:09:36.520 --> 00:09:38.520]  第二個世代叫末世
[00:09:38.520 --> 00:09:39.520]  Consummation
[00:09:39.520 --> 00:09:41.520]  又稱為聖靈的年代
[00:09:41.520 --> 00:09:42.520]  聖靈的時代
[00:09:42.520 --> 00:09:45.520]  The Age of the Spirit
[00:09:45.520 --> 00:09:48.520]  其間的分水嶺就是尼沙瓦岡林
[00:09:48.520 --> 00:09:51.520]  但是耶穌分兩節來到世間
[00:09:51.520 --> 00:09:52.520]  第一節為了拯救我們
[00:09:52.520 --> 00:09:54.520]  釘上了十字架
[00:09:54.520 --> 00:09:55.520]  第二節再來的時候
[00:09:55.520 --> 00:09:56.520]  祂就要審判世人
[00:09:56.520 --> 00:09:59.520]  並且要建立新天新地
[00:09:59.520 --> 00:10:00.520]  我們現在正處於一個
[00:10:00.520 --> 00:10:04.520]  第一次和第二次來之間的階段
[00:10:04.520 --> 00:10:06.520]  天國末日既已到
[00:10:06.520 --> 00:10:09.520]  但末日還未完全來到
[00:10:09.520 --> 00:10:12.520]  天國還未完全實現
[00:10:12.520 --> 00:10:14.520]  我們稱現在這個時代為
[00:10:14.520 --> 00:10:17.520]  Already But Not Yet的時代
[00:10:17.520 --> 00:10:19.520]  在不同的時代裏
[00:10:19.520 --> 00:10:23.520]  神的道德要求和標準都有不同
[00:10:23.520 --> 00:10:24.520]  在現今的世代
[00:10:24.520 --> 00:10:26.520]  人犯了罪墮落
[00:10:26.520 --> 00:10:28.520]  整個世界都變了
[00:10:28.520 --> 00:10:30.520]  因為人的罪性
[00:10:30.520 --> 00:10:31.520]  人心剛硬
[00:10:31.520 --> 00:10:33.520]  這個世界充滿了生離死別
[00:10:33.520 --> 00:10:34.520]  悲歡離合
[00:10:34.520 --> 00:10:36.520]  不失成敗
[00:10:36.520 --> 00:10:38.520]  但同時在這個時期
[00:10:38.520 --> 00:10:40.520]  神仍然憐憫眾人
[00:10:40.520 --> 00:10:42.520]  神降雨給義人
[00:10:42.520 --> 00:10:43.520]  打給歹人
[00:10:43.520 --> 00:10:46.520]  不是只有基督徒的米缸才償滿
[00:10:46.520 --> 00:10:49.520]  不是基督徒的水缸才有水
[00:10:49.520 --> 00:10:53.520]  每一個人都有權接受這個恩典
[00:10:53.520 --> 00:10:56.520]  所以這是一個普遍性的恩典
[00:10:56.520 --> 00:10:59.520]  英文叫 Common Grace Period
[00:10:59.520 --> 00:11:01.520]  同樣在倫理觀裏
[00:11:01.520 --> 00:11:04.520]  亦稱為 Common Grace Ethics
[00:11:04.520 --> 00:11:06.520]  即是一視同仁
[00:11:06.520 --> 00:11:09.520]  不是說基督徒有特別的對待
[00:11:09.520 --> 00:11:10.520]  不是的
[00:11:10.520 --> 00:11:11.520]  但到了末世的時候
[00:11:11.520 --> 00:11:14.520]  神的要求和做法就完全不同了
[00:11:14.520 --> 00:11:17.520]  末世是一個審判和拯救的時代
[00:11:17.520 --> 00:11:18.520]  在審判期間
[00:11:18.520 --> 00:11:20.520]  罪人被定罪受刑訓
[00:11:20.520 --> 00:11:23.520]  當然他的權利受到剝奪
[00:11:23.520 --> 00:11:26.520]  我們稱為 Consummation Ethics
[00:11:26.520 --> 00:11:29.520]  在 Common Grace Period 期間
[00:11:29.520 --> 00:11:31.520]  人磨得金林
[00:11:31.520 --> 00:11:33.520]  人仍然有水
[00:11:33.520 --> 00:11:35.520]  仍然有很多的自由
[00:11:35.520 --> 00:11:38.520]  但在 Consummation Ethics 主宰的時候
[00:11:38.520 --> 00:11:42.520]  受罪的人就不再得到金林之潤
[00:11:42.520 --> 00:11:45.520]  或者我們可以用下面一個例子來講明
[00:11:45.520 --> 00:11:49.520]  當一個罪犯被法庭裁定犯了罪
[00:11:49.520 --> 00:11:51.520]  被關在監獄裏
[00:11:51.520 --> 00:11:52.520]  他就失去了自由
[00:11:52.520 --> 00:11:55.520]  他不可以隨意做他喜歡的事
[00:11:55.520 --> 00:11:57.520]  去他喜歡的地方
[00:11:57.520 --> 00:11:59.520]  因為他是一個囚犯
[00:11:59.520 --> 00:12:02.520]  在服刑期間他被剝奪了不少的自由
[00:12:02.520 --> 00:12:04.520]  很多自由人可以享用的
[00:12:04.520 --> 00:12:06.520]  他都不能夠享用
[00:12:06.520 --> 00:12:08.520]  我們不能夠抗議說
[00:12:08.520 --> 00:12:10.520]  為什麼我的權利被剝奪
[00:12:10.520 --> 00:12:13.520]  同樣在主耶穌再來的時候
[00:12:13.520 --> 00:12:17.520]  和現在這個 Common Grace Period 完全不同
[00:12:17.520 --> 00:12:21.520]  在今天我們仍然活在 Common Grace Period 當中
[00:12:21.520 --> 00:12:22.520]  無論基督徒也好
[00:12:22.520 --> 00:12:23.520]  非基督徒也好
[00:12:23.520 --> 00:12:25.520]  都是一視同仁的
[00:12:25.520 --> 00:12:27.520]  都享有神給我們的福分
[00:12:27.520 --> 00:12:30.520]  無論天降、金林、人權、自由
[00:12:30.520 --> 00:12:33.520]  都是天賦賜給每一個人
[00:12:33.520 --> 00:12:34.520]  但當主再來
[00:12:34.520 --> 00:12:35.520]  要審判之後
[00:12:35.520 --> 00:12:37.520]  倫理觀就完全不同了
[00:12:37.520 --> 00:12:39.520]  信的人得永生
[00:12:39.520 --> 00:12:40.520]  不信的人滅亡
[00:12:40.520 --> 00:12:43.520]  所以在兩個不同的世代裏面
[00:12:43.520 --> 00:12:45.520]  有兩種不同的倫理觀
[00:12:45.520 --> 00:12:51.520]  這個就是 Meredith Klein 所重視和所看到的
[00:12:51.520 --> 00:12:55.520]  因為這兩個不同的世代的倫理觀
[00:12:55.520 --> 00:12:59.520]  Klein 就提出了他所說的 Intrusion Ethics
[00:12:59.520 --> 00:13:02.520]  來解答究竟舊約的上帝
[00:13:02.520 --> 00:13:05.520]  是不是一個殘暴的神的疑問
[00:13:05.520 --> 00:13:08.520]  所謂 Intrusion Ethics 是什麼意思呢
[00:13:08.520 --> 00:13:13.520]  是暫時閣下慣用的 Common Grace Ethics
[00:13:13.520 --> 00:13:16.520]  取而代之是 Consummation Ethics
[00:13:16.520 --> 00:13:19.520]  他稱之為 Consummation Ethics
[00:13:19.520 --> 00:13:21.520]  Intrusion into History
[00:13:21.520 --> 00:13:23.520]  所以稱為 Intrusion Ethics
[00:13:23.520 --> 00:13:26.520]  我們就以神吩咐以色列人
[00:13:26.520 --> 00:13:27.520]  進入迦南大地
[00:13:27.520 --> 00:13:30.520]  大開殺戒這件事來看
[00:13:30.520 --> 00:13:33.520]  從一個 Common Grace Ethics 的角度去看
[00:13:33.520 --> 00:13:35.520]  這是濫殺無辜的
[00:13:35.520 --> 00:13:37.520]  但我們不要忘記
[00:13:37.520 --> 00:13:39.520]  當每日的時候
[00:13:39.520 --> 00:13:41.520]  所有不屬神的人都受到毀滅
[00:13:41.520 --> 00:13:43.520]  這是神的審判
[00:13:43.520 --> 00:13:46.520]  我們不會覺得這是濫殺無辜
[00:13:46.520 --> 00:13:49.520]  他們不是無辜 他們是受刑
[00:13:49.520 --> 00:13:52.520]  所以以色列人將迦南地殺掉
[00:13:52.520 --> 00:13:55.520]  是啟示在將來每日的時候
[00:13:55.520 --> 00:13:58.520]  神會進行如此的審判
[00:13:58.520 --> 00:14:00.520]  為了要啟示這個真理
[00:14:00.520 --> 00:14:05.520]  神就暫時在這個 Common Grace Theory 裏面
[00:14:05.520 --> 00:14:08.520]  擱置了 Common Grace Ethics
[00:14:08.520 --> 00:14:11.520]  是以 Consummation Ethics 代資
[00:14:11.520 --> 00:14:13.520]  我們引拉合例子來說
[00:14:13.520 --> 00:14:16.520]  從一個普遍恩典的角度去看
[00:14:16.520 --> 00:14:18.520]  人人都應該得到真相
[00:14:18.520 --> 00:14:21.520]  得到真相的權利是每一個人應有的
[00:14:21.520 --> 00:14:23.520]  換句話說 說謊是不對的
[00:14:23.520 --> 00:14:25.520]  但每日的時候
[00:14:25.520 --> 00:14:29.520]  不屬神的人就得不到這個真理的權利
[00:14:29.520 --> 00:14:32.520]  拉合的事件是 Intrusion Ethics
[00:14:32.520 --> 00:14:35.520]  啟示出將來不信神的人
[00:14:35.520 --> 00:14:39.520]  就像埃及的法老和耶利哥一樣
[00:14:39.520 --> 00:14:41.520]  會得到如此的遭遇
[00:14:41.520 --> 00:14:44.520]  Klein 強調 Intrusion Ethics
[00:14:44.520 --> 00:14:46.520]  是為了啟示的緣故
[00:14:46.520 --> 00:14:49.520]  神主動擱置 Common Grace Ethics
[00:14:49.520 --> 00:14:53.520]  這是用來解釋聖經不合常規的解釋
[00:14:53.520 --> 00:14:55.520]  只有神才可以擱置
[00:14:55.520 --> 00:14:57.520]  不是每個人都可以擱置
[00:14:57.520 --> 00:15:00.520]  是為了解釋聖經裏面
[00:15:00.520 --> 00:15:02.520]  有些似乎不合理
[00:15:02.520 --> 00:15:05.520]  我們就說這是 Intrusion Ethics
[00:15:05.520 --> 00:15:07.520]  是末世的價值觀
[00:15:07.520 --> 00:15:09.520]  末世的倫理觀
[00:15:09.520 --> 00:15:12.520]  Intrusion into 現在這個時代
[00:15:12.520 --> 00:15:14.520]  不是讓我們去應用
[00:15:14.520 --> 00:15:16.520]  因為我們不是神
[00:15:16.520 --> 00:15:20.520]  這是Klein強調的
[00:15:20.520 --> 00:15:23.520]  Intrusion Ethics 合不合理呢?
[00:15:23.520 --> 00:15:25.520]  我們會問 Intrusion Ethics
[00:15:25.520 --> 00:15:29.520]  是否解釋聖經裏面不合常規的事件呢?
[00:15:29.520 --> 00:15:31.520]  我們立即的反應是
[00:15:31.520 --> 00:15:34.520]  縱然我相信有末日的審判
[00:15:34.520 --> 00:15:37.520]  審判有另一套 Consummation Ethics
[00:15:37.520 --> 00:15:42.520]  甚至相信神有可能暫時擱置 Common Grace Ethics
[00:15:42.520 --> 00:15:45.520]  以致啟示給我們末世的審判
[00:15:45.520 --> 00:15:47.520]  縱然這些是真的
[00:15:47.520 --> 00:15:50.520]  但我們仍然有一個基本問題
[00:15:50.520 --> 00:15:52.520]  將迦南地的人
[00:15:52.520 --> 00:15:55.520]  特別是那些鷹孩來祭旗
[00:15:55.520 --> 00:15:58.520]  利用他們來做啟示的工具
[00:15:58.520 --> 00:16:00.520]  合不合道德呢?
[00:16:00.520 --> 00:16:02.520]  合不合理呢?
[00:16:02.520 --> 00:16:04.520]  換言之 Intrusion Ethics
[00:16:04.520 --> 00:16:08.520]  似乎仍未能解答我們心中的疑問
[00:16:08.520 --> 00:16:10.520]  但Klein的Intrusion Ethics
[00:16:10.520 --> 00:16:12.520]  給我們啟用一個新的方向
[00:16:12.520 --> 00:16:15.520]  去理解聖經的倫理觀
[00:16:15.520 --> 00:16:18.520]  這個新的方向是神有可能
[00:16:18.520 --> 00:16:22.520]  有權暫時擱置一些常規
[00:16:22.520 --> 00:16:25.520]  來做一些似乎不合常規的事
[00:16:25.520 --> 00:16:28.520]  三藩神學院的舊有教授
[00:16:28.520 --> 00:16:30.520]  Dr. McGarry
[00:16:30.520 --> 00:16:32.520]  就是提出一個這樣的思想
[00:16:32.520 --> 00:16:35.520]  他叫做Open Theist Position
[00:16:35.520 --> 00:16:38.520]  甚麼是Open Theist Position呢?
[00:16:38.520 --> 00:16:40.520]  我們從一個新的方向
[00:16:40.520 --> 00:16:42.520]  去理解聖經的倫理問題
[00:16:42.520 --> 00:16:46.520]  Dr. McGarry所謂Open Theist Position
[00:16:46.520 --> 00:16:51.520]  是指一般的傳統神學家
[00:16:51.520 --> 00:16:55.520]  以為神是擁有一些絕對不會變的屬性
[00:16:55.520 --> 00:16:57.520]  叫做Attribute
[00:16:57.520 --> 00:16:59.520]  譬如祂是無所不能
[00:16:59.520 --> 00:17:01.520]  祂永遠都是無所不能的
[00:17:01.520 --> 00:17:04.520]  有時祂有些事是不能做的
[00:17:04.520 --> 00:17:06.520]  祂是無所不在的
[00:17:06.520 --> 00:17:08.520]  祂是無所不知的
[00:17:08.520 --> 00:17:12.520]  在道德上祂是絕對仁慈公義憐憫
[00:17:12.520 --> 00:17:17.520]  所以這些屬性是不會失去的
[00:17:17.520 --> 00:17:22.520]  但當我們對聖經一些違背上帝真理的時候
[00:17:22.520 --> 00:17:25.520]  我們就會千方百計去解釋
[00:17:25.520 --> 00:17:27.520]  去維護 去堅持
[00:17:27.520 --> 00:17:29.520]  神仍然是一個大能的神
[00:17:29.520 --> 00:17:31.520]  神仍然是一個慈愛的神
[00:17:31.520 --> 00:17:33.520]  換句話說
[00:17:33.520 --> 00:17:36.520]  我們將上帝困在一個框框當中
[00:17:36.520 --> 00:17:39.520]  凌駕於色經之上
[00:17:39.520 --> 00:17:44.520]  所有色經的結果都不能與神學的框架相違
[00:17:44.520 --> 00:17:46.520]  在倫理方面
[00:17:46.520 --> 00:17:48.520]  神絕對不會違背自己的屬性
[00:17:48.520 --> 00:17:52.520]  而基督教所提出的倫理標準也是注重性的
