
[00:00:00.000 --> 00:00:03.000]  《羅馬書》三章夜一節
[00:02:45.080 --> 00:02:48.680]  我們繼續看羅馬書第三章
[00:02:48.680 --> 00:02:52.680]  我們大家可能知道的
[00:02:52.680 --> 00:02:53.680]  應該記得的
[00:02:53.680 --> 00:02:55.680]  我是跟著羅馬書
[00:02:55.680 --> 00:02:57.680]  第一章第二章
[00:02:57.680 --> 00:03:01.680]  第一章其實講了兩篇
[00:03:01.680 --> 00:03:02.680]  第二章講了一篇
[00:03:02.680 --> 00:03:05.680]  現在就到第三章了
[00:03:05.680 --> 00:03:06.680]  第二章的時候
[00:03:06.680 --> 00:03:09.680]  你很快地看一看的話
[00:03:09.680 --> 00:03:12.680]  你就會記得那一章是講猶太人的
[00:03:12.680 --> 00:03:16.680]  就說你這些誇口律法的人
[00:03:16.680 --> 00:03:19.680]  誇口這個字在第三章結尾又出現了
[00:03:19.680 --> 00:03:21.680]  你這些誇口律法的人
[00:03:21.680 --> 00:03:24.680]  不要只是誇口你有律法
[00:03:24.680 --> 00:03:27.680]  如果你有律法的時候
[00:03:27.680 --> 00:03:30.680]  你做不到對你都沒有什麼用
[00:03:30.680 --> 00:03:31.680]  你誇來做什麼呢?
[00:03:31.680 --> 00:03:35.680]  這些是狂妄的一種誇口
[00:03:35.680 --> 00:03:37.680]  跟著如果你有聖經的話
[00:03:37.680 --> 00:03:38.680]  可以去到三章一節
[00:03:38.680 --> 00:03:40.680]  因為我讀經就沒有讀完
[00:03:40.680 --> 00:03:41.680]  但我都想自一節
[00:03:41.680 --> 00:03:44.680]  由三章一至二十節的內容
[00:03:44.680 --> 00:03:46.680]  第三章第一節
[00:03:46.680 --> 00:03:49.680]  接著保羅就開始問這個問題
[00:03:49.680 --> 00:03:52.680]  「這樣看來猶太人有什麼長處呢?
[00:03:52.680 --> 00:03:54.680]  各例有什麼益處呢?
[00:03:54.680 --> 00:03:56.680]  第二節凡事大有好處
[00:03:56.680 --> 00:03:59.680]  第一就是聖神的聖言已經教託他們了
[00:03:59.680 --> 00:04:02.680]  即便有不信者又何妨呢?
[00:04:02.680 --> 00:04:06.680]  難道他們的不信就廢掉了
[00:04:06.680 --> 00:04:08.680]  廢掉神的信嗎?」
[00:04:08.680 --> 00:04:10.680]  你明白保羅這裡
[00:04:10.680 --> 00:04:12.680]  為什麼去到第三章第一節
[00:04:12.680 --> 00:04:14.680]  就要問這個問題
[00:04:14.680 --> 00:04:17.680]  因為保羅在第二章強調一件事
[00:04:17.680 --> 00:04:19.680]  就是猶太人沒有什麼特別
[00:04:19.680 --> 00:04:21.680]  所謂廣東話
[00:04:21.680 --> 00:04:23.680]  我這個年代的香港人就說
[00:04:23.680 --> 00:04:25.680]  沒有什麼好處
[00:04:25.680 --> 00:04:27.680]  沒有什麼特別好
[00:04:27.680 --> 00:04:29.680]  做猶太人有什麼分別呢?
[00:04:29.680 --> 00:04:31.680]  都是要面對神的審判
[00:04:31.680 --> 00:04:35.680]  都是說你能不能夠
[00:04:35.680 --> 00:04:37.680]  生命全然信服神
[00:04:37.680 --> 00:04:39.680]  如果你不能夠信服神的話
[00:04:39.680 --> 00:04:42.680]  你做猶太人也是要面對神的審判
[00:04:42.680 --> 00:04:44.680]  不過當保羅講到這裡
[00:04:44.680 --> 00:04:48.680]  可能有人會質問保羅
[00:04:48.680 --> 00:04:50.680]  你這樣講的時候
[00:04:50.680 --> 00:04:52.680]  即是說猶太人沒有好處
[00:04:52.680 --> 00:04:55.680]  那就是舊約的人也沒有好處了
[00:04:55.680 --> 00:04:59.680]  舊約的日約
[00:04:59.680 --> 00:05:01.680]  即是整個舊約
[00:05:01.680 --> 00:05:03.680]  摩西之約整個約
[00:05:03.680 --> 00:05:05.680]  都是沒有什麼好處的
[00:05:05.680 --> 00:05:07.680]  既然猶太人和其他人一樣的話
[00:05:07.680 --> 00:05:10.680]  神給摩西之約有什麼用呢?
[00:05:10.680 --> 00:05:12.680]  是不是說神的
[00:05:12.680 --> 00:05:14.680]  或者說得白一點
[00:05:14.680 --> 00:05:17.680]  是不是神和摩西之約都是浪費力氣的呢?
[00:05:17.680 --> 00:05:19.680]  因為最後那些猶太人
[00:05:19.680 --> 00:05:21.680]  又是沒有掃到律法
[00:05:21.680 --> 00:05:23.680]  猶太人和阿邦人一樣
[00:05:23.680 --> 00:05:25.680]  保羅就知道
[00:05:25.680 --> 00:05:27.680]  如果有人這樣去質問
[00:05:27.680 --> 00:05:29.680]  這是一個很嚴重的問題
[00:05:29.680 --> 00:05:31.680]  一個重點就不是
[00:05:31.680 --> 00:05:34.680]  其實是說猶太人的身份
[00:05:34.680 --> 00:05:35.680]  對保羅來說
[00:05:35.680 --> 00:05:39.680]  這裡是在說神的信實問題
[00:05:39.680 --> 00:05:43.680]  所以為什麼第三章第三節說
[00:05:43.680 --> 00:05:47.680]  難道他們的信就廢掉了神的信嗎?
[00:05:47.680 --> 00:05:48.680]  Sorry
[00:05:48.680 --> 00:05:50.680]  難道他們的不信
[00:05:50.680 --> 00:05:53.680]  他們不相信神就廢掉了神的信嗎?
[00:05:53.680 --> 00:05:54.680]  當然這個信
[00:05:54.680 --> 00:05:57.680]  神的信就是指神的faithfulness
[00:05:57.680 --> 00:06:00.680]  神的誠信
[00:06:00.680 --> 00:06:01.680]  可以這樣說
[00:06:01.680 --> 00:06:02.680]  這個信可以翻譯成
[00:06:02.680 --> 00:06:06.680]  難道神的誠信就被以色列人毀掉了嗎?
[00:06:06.680 --> 00:06:08.680]  意思就是說
[00:06:08.680 --> 00:06:12.680]  當神和猶太人立約的時候
[00:06:12.680 --> 00:06:16.680]  神就說要揀選猶太人作為他的子民
[00:06:16.680 --> 00:06:18.680]  在萬民之中猶太人沒有什麼特別
[00:06:18.680 --> 00:06:21.680]  不過神就因為按著他的恩典
[00:06:21.680 --> 00:06:24.680]  就揀選這些沒有什麼特別的猶太人
[00:06:24.680 --> 00:06:26.680]  成為了他的子民
[00:06:26.680 --> 00:06:27.680]  於是他就很特別了
[00:06:27.680 --> 00:06:29.680]  因為他現在是神的子民
[00:06:29.680 --> 00:06:31.680]  他有神的律法了
[00:06:31.680 --> 00:06:35.680]  所以如果稍後保羅在這裡
[00:06:35.680 --> 00:06:37.680]  有人這樣解釋保羅的話
[00:06:37.680 --> 00:06:39.680]  猶太人和其他人都沒有分別
[00:06:39.680 --> 00:06:41.680]  因為他一樣犯罪
[00:06:41.680 --> 00:06:42.680]  一樣面對神的審判
[00:06:42.680 --> 00:06:44.680]  猶太人沒有好處
[00:06:44.680 --> 00:06:46.680]  藥也是多餘的
[00:06:46.680 --> 00:06:47.680]  舊藥也是多餘的
[00:06:47.680 --> 00:06:49.680]  如果這樣說的時候
[00:06:49.680 --> 00:06:52.680]  就好像否定了神的恩典
[00:06:52.680 --> 00:06:57.680]  好像說神要拯救猶太人是騙人的
[00:06:57.680 --> 00:06:58.680]  你明白嗎?
[00:06:58.680 --> 00:07:02.680]  其實保羅面對一個很大的張力
[00:07:02.680 --> 00:07:06.680]  其實這個邏輯上都沒有辦法解決
[00:07:06.680 --> 00:07:09.680]  如果我說你是神的選民
[00:07:09.680 --> 00:07:13.680]  你很自然就會很容易覺得驕傲
[00:07:13.680 --> 00:07:15.680]  猶太人是這樣的
[00:07:15.680 --> 00:07:16.680]  其實我們現代人都是這樣的
[00:07:16.680 --> 00:07:18.680]  你很特別的
[00:07:18.680 --> 00:07:19.680]  你是神的選民
[00:07:19.680 --> 00:07:22.680]  選民你和其他人有不同之處
[00:07:22.680 --> 00:07:23.680]  你很特別的
[00:07:23.680 --> 00:07:26.680]  我們就很容易會驕傲
[00:07:26.680 --> 00:07:29.680]  我們在卡片上寫著「神的選民」
[00:07:29.680 --> 00:07:31.680]  「收交牌」表示我有身份
[00:07:31.680 --> 00:07:34.680]  於是我就要告訴你
[00:07:34.680 --> 00:07:36.680]  其實你做神的選民
[00:07:36.680 --> 00:07:38.680]  沒有什麼厲害的
[00:07:38.680 --> 00:07:40.680]  其實你做神的選民
[00:07:40.680 --> 00:07:42.680]  一樣神都會審判你的
[00:07:42.680 --> 00:07:45.680]  不要以為你不用面對神的審判
[00:07:45.680 --> 00:07:47.680]  不要以為神說你是選民
[00:07:47.680 --> 00:07:49.680]  你就做什麼都可以了
[00:07:49.680 --> 00:07:51.680]  於是保羅又要罵你一頓死
[00:07:51.680 --> 00:07:53.680]  罵完你一頓死之後
[00:07:53.680 --> 00:07:55.680]  你就會覺得很自卑
[00:07:55.680 --> 00:07:58.680]  這樣做神的選民都沒有好處
[00:07:58.680 --> 00:08:01.680]  算了 我把卡片還給神算了
[00:08:01.680 --> 00:08:02.680]  沒有好處的
[00:08:02.680 --> 00:08:03.680]  你明不明白?
[00:08:03.680 --> 00:08:04.680]  告訴你有好處
[00:08:04.680 --> 00:08:05.680]  你就會驕傲
[00:08:05.680 --> 00:08:06.680]  告訴你沒有好處
[00:08:06.680 --> 00:08:08.680]  你就不珍惜身份
[00:08:08.680 --> 00:08:10.680]  所以其實是兩難之間
[00:08:10.680 --> 00:08:12.680]  保羅在當中的答案
[00:08:12.680 --> 00:08:15.680]  其實就是要強調神的信實的問題
[00:08:15.680 --> 00:08:19.680]  其實這個和我們今天都有關係的
[00:08:19.680 --> 00:08:22.680]  我上次和大家說到
[00:08:22.680 --> 00:08:24.680]  鼓勵你去想想
[00:08:24.680 --> 00:08:27.680]  其實保羅說的猶太人
[00:08:27.680 --> 00:08:29.680]  即我們今天說的基督徒
[00:08:29.680 --> 00:08:34.680]  第二張當然是對猶太人說的
[00:08:34.680 --> 00:08:37.680]  其實第二張今天主要是對我們基督徒說的
[00:08:37.680 --> 00:08:39.680]  我們基督徒都很容易會覺得
[00:08:39.680 --> 00:08:41.680]  我是基督徒
[00:08:41.680 --> 00:08:44.680]  我當然和旁邊那個不一樣
[00:08:44.680 --> 00:08:47.680]  起碼我知道十戒
[00:08:47.680 --> 00:08:50.680]  起碼那些壞事我不會做的
[00:08:50.680 --> 00:08:53.680]  因為我們不做某些壞事
[00:08:53.680 --> 00:08:55.680]  對的 不做壞事是好的
[00:08:55.680 --> 00:08:57.680]  我們跟隨十戒是對的
[00:08:57.680 --> 00:09:00.680]  但是因為我們有時不做某些壞事
[00:09:00.680 --> 00:09:03.680]  我們就會覺得比旁邊那個人好
[00:09:03.680 --> 00:09:05.680]  那些人
[00:09:05.680 --> 00:09:06.680]  比如舉個例子
[00:09:06.680 --> 00:09:10.680]  有沒有聽過基督徒經常笑拜佛的人
[00:09:10.680 --> 00:09:12.680]  拜佛的人這麼無知
[00:09:12.680 --> 00:09:14.680]  很喜歡塞亞書那段經文
[00:09:14.680 --> 00:09:16.680]  找個泥公仔
[00:09:16.680 --> 00:09:17.680]  找堆泥做個公仔
[00:09:17.680 --> 00:09:18.680]  走去拜他
[00:09:18.680 --> 00:09:21.680]  初一、十五做這些事
[00:09:21.680 --> 00:09:24.680]  我們基督徒就不是那麼傻瓜
[00:09:24.680 --> 00:09:26.680]  燒些衣紙給死人
[00:09:26.680 --> 00:09:28.680]  不知道那些死人能不能收到
[00:09:28.680 --> 00:09:31.680]  我們有時都會去
[00:09:31.680 --> 00:09:34.680]  因為我們所謂認識神的真理
[00:09:34.680 --> 00:09:39.680]  就覺得自己總之是有些事比人好
[00:09:39.680 --> 00:09:42.680]  所以有些人就會責我們
[00:09:42.680 --> 00:09:45.680]  保羅的案子就責羅馬人
[00:09:45.680 --> 00:09:47.680]  不是羅馬人 再說一次
[00:09:47.680 --> 00:09:49.680]  是責那些猶太人
[00:09:49.680 --> 00:09:50.680]  我們今天基督徒
[00:09:50.680 --> 00:09:53.680]  其實有時都面對人會責我們
[00:09:53.680 --> 00:09:55.680]  喂 你說你是基督徒
[00:09:55.680 --> 00:09:57.680]  你看看那些基督徒多壞
[00:09:57.680 --> 00:10:00.680]  你看看政府裏面
[00:10:00.680 --> 00:10:03.680]  很多高官都是基督徒
[00:10:03.680 --> 00:10:05.680]  那個姓陳的又是姓基督徒
[00:10:05.680 --> 00:10:08.680]  以前姓林的又叫基督徒
[00:10:08.680 --> 00:10:13.680]  現在有另一個姓林的做天主教徒
[00:10:13.680 --> 00:10:14.680]  總之都是基督徒
[00:10:14.680 --> 00:10:15.680]  你看看那些高官
[00:10:15.680 --> 00:10:16.680]  這個又說基督徒
[00:10:16.680 --> 00:10:18.680]  那個又說基督徒
[00:10:18.680 --> 00:10:20.680]  做這些事
[00:10:20.680 --> 00:10:24.680]  很多人都會這樣質問我們
[00:10:24.680 --> 00:10:28.680]  面對質問又怎樣呢?
[00:10:28.680 --> 00:10:32.680]  於是有些基督徒就很憤世嫉俗
[00:10:32.680 --> 00:10:36.680]  其實今天我剛剛去完忠臣的新生
[00:10:36.680 --> 00:10:38.680]  又一個新的學年開始了
[00:10:38.680 --> 00:10:40.680]  今天有些迎新的活動
[00:10:40.680 --> 00:10:44.680]  跟新入來的學生聊天
[00:10:44.680 --> 00:10:46.680]  他們都提過這件事
[00:10:46.680 --> 00:10:51.680]  就是公司裏面有些老闆、僱員
[00:10:51.680 --> 00:10:55.680]  經常都害怕別人知道他是基督徒
[00:10:55.680 --> 00:10:57.680]  就把十字架放在書桌上
[00:10:57.680 --> 00:10:59.680]  胸口又掛著十字架
[00:10:59.680 --> 00:11:00.680]  如果是女孩子
[00:11:00.680 --> 00:11:04.680]  然後又經常說話都感謝主
[00:11:04.680 --> 00:11:06.680]  三句不埋兩句感謝主
[00:11:06.680 --> 00:11:09.680]  通常那些人就是做事
[00:11:09.680 --> 00:11:12.680]  要不僱員就做到一坨東西
[00:11:12.680 --> 00:11:15.680]  如果老闆就是陰陰濕濕
[00:11:15.680 --> 00:11:17.680]  表面君子背後插你一刀那些
[00:11:17.680 --> 00:11:21.680]  就把十字架放在書桌上
[00:11:21.680 --> 00:11:26.680]  我們有時都會面對很多人會攻擊的
[00:11:26.680 --> 00:11:29.680]  這個世界這麼多基督徒
[00:11:29.680 --> 00:11:31.680]  那怎麼辦呢?
[00:11:31.680 --> 00:11:33.680]  講基督徒是騙人的
[00:11:33.680 --> 00:11:37.680]  如果保羅面對今天這些人的攻擊
[00:11:37.680 --> 00:11:40.680]  其實他大概就會講回第三章
[00:11:40.680 --> 00:11:42.680]  開始他講的東西
[00:11:42.680 --> 00:11:44.680]  有不信第三節
[00:11:44.680 --> 00:11:49.680]  「又何妨難道他們的不信就廢除神的信嗎?」
[00:11:49.680 --> 00:11:50.680]  第四節
[00:11:50.680 --> 00:11:53.680]  「斷乎不能不如說神是真實的
[00:11:53.680 --> 00:11:55.680]  人都是虛荒的
[00:11:55.680 --> 00:11:56.680]  如經上所記
[00:11:56.680 --> 00:11:59.680]  你責備人的時候顯為公義
[00:11:59.680 --> 00:12:03.680]  被人議論的時候可以得醒」
[00:12:03.680 --> 00:12:06.680]  保羅今天可能會面對這些攻擊
[00:12:06.680 --> 00:12:08.680]  哇 基督徒都這麼虛偽
[00:12:08.680 --> 00:12:10.680]  這個世界這麼多壞基督徒
[00:12:10.680 --> 00:12:13.680]  保羅的其中一個回應就會說
[00:12:13.680 --> 00:12:18.680]  「是的 這個就正正證明我們需要神的恩典」
[00:12:18.680 --> 00:12:21.680]  「神是真實的 人是虛荒的」
[00:12:21.680 --> 00:12:23.680]  這裡「人」是指每個人
[00:12:23.680 --> 00:12:26.680]  原來基督徒都會做壞事的
[00:12:26.680 --> 00:12:28.680]  對保羅來說
[00:12:28.680 --> 00:12:31.680]  這個不是代表基督徒是騙人的
[00:12:31.680 --> 00:12:34.680]  代表其實每個人都會做錯事
[00:12:34.680 --> 00:12:37.680]  從福音的角度來說
[00:12:37.680 --> 00:12:39.680]  我們每個人都是罪人
[00:12:39.680 --> 00:12:41.680]  基督徒都是罪人
[00:12:41.680 --> 00:12:43.680]  基督徒做錯事
[00:12:43.680 --> 00:12:46.680]  做錯了的時候就認錯
[00:12:46.680 --> 00:12:49.680]  重要的一點不是我們一生不犯罪
[00:12:49.680 --> 00:12:50.680]  這個不可能的
[00:12:50.680 --> 00:12:52.680]  犯罪的時候肯認錯而已
[00:12:52.680 --> 00:12:54.680]  所以保羅說
[00:12:54.680 --> 00:12:57.680]  「神是真實的 人都是虛荒的」
[00:12:57.680 --> 00:12:59.680]  所以如果你是做了
[00:12:59.680 --> 00:13:01.680]  我相信大部分都是基督徒
[00:13:01.680 --> 00:13:03.680]  如果你做了一些壞事
[00:13:03.680 --> 00:13:05.680]  別人告訴你
[00:13:05.680 --> 00:13:07.680]  「你做基督徒做成這樣的
[00:13:07.680 --> 00:13:10.680]  你都不需要太內疚的
[00:13:10.680 --> 00:13:13.680]  有些內疚是好的 不需要太內疚的
[00:13:13.680 --> 00:13:14.680]  你告訴別人
[00:13:14.680 --> 00:13:17.680]  「是呀 對不起 我都是罪人
[00:13:17.680 --> 00:13:19.680]  所以我需要耶穌的恩典
[00:13:19.680 --> 00:13:21.680]  多謝你告訴我
[00:13:21.680 --> 00:13:24.680]  讓我再次體會為甚麼我需要信耶穌」
[00:13:24.680 --> 00:13:26.680]  你多謝他就行了
[00:13:26.680 --> 00:13:28.680]  不過保羅也知道
[00:13:28.680 --> 00:13:30.680]  當你這樣回答
[00:13:30.680 --> 00:13:32.680]  「是呀 基督徒都會犯罪的
[00:13:32.680 --> 00:13:34.680]  基督徒都會做些不公義的事
[00:13:34.680 --> 00:13:38.680]  表示我們不過是罪人而已」
[00:13:38.680 --> 00:13:42.680]  於是有些人就會反駁
[00:13:42.680 --> 00:13:44.680]  接著到第五節
[00:13:44.680 --> 00:13:50.680]  「你且照著人的常話說」
[00:13:50.680 --> 00:13:54.680]  王合冠翻譯得比較失誤一點
[00:13:54.680 --> 00:13:56.680]  如果是廣東話就可能說
[00:13:56.680 --> 00:13:58.680]  「好像一般人這樣說」
[00:13:58.680 --> 00:13:59.680]  第二節就不說了
[00:13:59.680 --> 00:14:01.680]  「一般人怎樣說呢?
[00:14:01.680 --> 00:14:05.680]  我們不預約顯出神的意內
[00:14:05.680 --> 00:14:07.680]  我們可以怎樣說呢?
[00:14:07.680 --> 00:14:11.680]  神混降路是他不義嗎?
[00:14:11.680 --> 00:14:13.680]  端乎不可 若是者讓
[00:14:13.680 --> 00:14:16.680]  神怎能反叛世界呢?」
[00:14:16.680 --> 00:14:20.680]  第五、六節如果翻譯成今天的廣東話
[00:14:20.680 --> 00:14:22.680]  和今天的事件就說
[00:14:22.680 --> 00:14:25.680]  「好吧 你們這些基督徒都會做壞事
[00:14:25.680 --> 00:14:27.680]  證明每個人都需要恩典」
[00:14:27.680 --> 00:14:29.680]  如果你這樣說
[00:14:29.680 --> 00:14:31.680]  是否我們做多些壞事
[00:14:31.680 --> 00:14:34.680]  更加顯明神的恩典偉大呢?
[00:14:34.680 --> 00:14:37.680]  就像聖陳的政府官員
[00:14:37.680 --> 00:14:39.680]  他也是基督徒
[00:14:39.680 --> 00:14:43.680]  還要在卡片裡印行公義號聯文
[00:14:43.680 --> 00:14:45.680]  以前我聽說過
[00:14:45.680 --> 00:14:46.680]  印在卡片裡
[00:14:46.680 --> 00:14:48.680]  這樣的人也是基督徒
[00:14:48.680 --> 00:14:50.680]  顯得神的恩典多偉大
[00:14:50.680 --> 00:14:53.680]  連陳先生也可以做到基督徒
[00:14:53.680 --> 00:14:56.680]  所以你多壞都可以做到基督徒
[00:14:56.680 --> 00:14:58.680]  如果這樣說
[00:14:58.680 --> 00:14:59.680]  有些人就會說
[00:14:59.680 --> 00:15:04.680]  「總之做壞人其實是件好事」
[00:15:04.680 --> 00:15:07.680]  雷經、葉信子
[00:15:07.680 --> 00:15:09.680]  顯得神的偉大
[00:15:09.680 --> 00:15:12.680]  現在忽然間陳大猷進來
[00:15:12.680 --> 00:15:15.680]  開機關槍掃死你們一半的人
[00:15:15.680 --> 00:15:16.680]  50個人
[00:15:16.680 --> 00:15:20.680]  然後人們都罵他
[00:15:20.680 --> 00:15:22.680]  罵他的時候
[00:15:22.680 --> 00:15:24.680]  他說「我現在信耶穌了
[00:15:24.680 --> 00:15:25.680]  知道我是罪人了
[00:15:25.680 --> 00:15:26.680]  雖然我殺死50個人
[00:15:26.680 --> 00:15:28.680]  不過我也是上天堂的」
[00:15:28.680 --> 00:15:30.680]  神的恩典多偉大
[00:15:30.680 --> 00:15:31.680]  我救了一個
[00:15:31.680 --> 00:15:32.680]  殺了50個人
[00:15:32.680 --> 00:15:34.680]  那是不是要做多些壞事
[00:15:34.680 --> 00:15:37.680]  去顯明神的恩典更加偉大呢?
[00:15:37.680 --> 00:15:39.680]  保羅基本上去到這裡
[00:15:39.680 --> 00:15:41.680]  不是給一個邏輯的答案
[00:15:41.680 --> 00:15:44.680]  而是給一個封住嘴巴的答案
[00:15:44.680 --> 00:15:45.680]  第六節
[00:15:45.680 --> 00:15:46.680]  「斷乎不可
[00:15:46.680 --> 00:15:49.680]  若是者向神審判世界」
[00:15:49.680 --> 00:15:52.680]  如果一個神要藉著人的醜惡
[00:15:52.680 --> 00:15:54.680]  才顯出他的恩典
[00:15:54.680 --> 00:15:57.680]  那還算是一個公義的神呢?
[00:15:57.680 --> 00:15:59.680]  「若神是真實的
[00:15:59.680 --> 00:16:01.680]  因我的虛方而發出他的榮耀
[00:16:01.680 --> 00:16:03.680]  為什麼我還要受審判呢?
[00:16:03.680 --> 00:16:05.680]  好像罪人一樣
[00:16:05.680 --> 00:16:09.680]  為什麼不說我們可以以惡而成善呢?
[00:16:09.680 --> 00:16:11.680]  可以作惡而成善呢?」
[00:16:11.680 --> 00:16:13.680]  做壞事
[00:16:13.680 --> 00:16:15.680]  顯得神的恩典更加偉大
[00:16:15.680 --> 00:16:16.680]  為什麼不做呢?
[00:16:16.680 --> 00:16:19.680]  保羅最後沒有一個邏輯的答案
[00:16:19.680 --> 00:16:22.680]  他只是在第八節結論的時候
[00:16:22.680 --> 00:16:26.680]  「這是誹謗我們的人說我們有這話
[00:16:26.680 --> 00:16:30.680]  是罪人定罪是該當的」
[00:16:30.680 --> 00:16:32.680]  如果有人說
[00:16:32.680 --> 00:16:34.680]  這群基督徒經常說我們是罪人
[00:16:34.680 --> 00:16:37.680]  不過罪越大就要顯出神的恩典
[00:16:37.680 --> 00:16:39.680]  多犯罪就顯出神的更大的恩典
[00:16:39.680 --> 00:16:40.680]  保羅就說
[00:16:40.680 --> 00:16:43.680]  這些人說這些話是該死的
[00:16:43.680 --> 00:16:45.680]  但是他說錯了什麼呢?
[00:16:45.680 --> 00:16:47.680]  保羅沒有詳細回答
[00:16:47.680 --> 00:16:49.680]  不過保羅其實
[00:16:49.680 --> 00:16:51.680]  如果你看第九到第二十節
[00:16:51.680 --> 00:16:52.680]  不詳細說
[00:16:52.680 --> 00:16:55.680]  保羅其實強調一件事
[00:16:55.680 --> 00:16:57.680]  講完第一章、第二章
[00:16:57.680 --> 00:16:59.680]  他總之強調一件事
[00:16:59.680 --> 00:17:01.680]  我們每個人都是罪人
[00:17:01.680 --> 00:17:03.680]  猶太人是罪人
[00:17:03.680 --> 00:17:05.680]  套用今天的處境
[00:17:05.680 --> 00:17:08.680]  我們就會說基督徒都是罪人
[00:17:08.680 --> 00:17:10.680]  第十節說
[00:17:10.680 --> 00:17:12.680]  「就如經上所記
[00:17:12.680 --> 00:17:15.680]  沒有二人,連一個也沒有」
[00:17:15.680 --> 00:17:17.680]  我們基督徒都是罪人
[00:17:17.680 --> 00:17:18.680]  牧師都是罪人
[00:17:18.680 --> 00:17:20.680]  神學院老師都是罪人
[00:17:20.680 --> 00:17:24.680]  「沒有明白的,沒有尋求神的」
[00:17:24.680 --> 00:17:26.680]  用很強的字眼
[00:17:26.680 --> 00:17:28.680]  「沒有一個人」
[00:17:28.680 --> 00:17:30.680]  即是連神學院老師、牧師
[00:17:30.680 --> 00:17:32.680]  都不是明白的
[00:17:32.680 --> 00:17:33.680]  都不是尋求神的
[00:17:33.680 --> 00:17:35.680]  當然保羅這裡
[00:17:35.680 --> 00:17:37.680]  用一些猶太人的hyperbole
[00:17:37.680 --> 00:17:39.680]  一些比較誇張手法
[00:17:39.680 --> 00:17:41.680]  保羅當然這個世界上
