
[00:00:00.000 --> 00:00:04.320]  各位頂智會平安
[00:02:50.960 --> 00:02:56.240]  約瑟雅就用刀殺了阿瑪利王和他的百姓
[00:02:56.240 --> 00:03:03.440]  又說對摩西說:我要將阿瑪利的名號從天下傳言塗抹了
[00:03:03.440 --> 00:03:07.600]  你要將這句話寫在書上作為紀念
[00:03:07.600 --> 00:03:11.040]  由廉級約瑟雅聽
[00:03:11.040 --> 00:03:13.680]  摩西就抓了一座壇
[00:03:13.680 --> 00:03:17.200]  起名叫做耶和華尼西
[00:03:17.200 --> 00:03:20.640]  又說:耶和華已經起了誓
[00:03:20.640 --> 00:03:25.520]  必世世代代和阿瑪利人爭戰
[00:03:25.520 --> 00:03:28.640]  我們今天就看一看
[00:03:28.640 --> 00:03:34.240]  三千五百多年前這一場戰爭
[00:03:34.240 --> 00:03:42.560]  到底神吩咐摩西和要以色列人學一些甚麼功課呢?
[00:03:42.560 --> 00:03:46.080]  是叫他們要謹記甚麼呢?
[00:03:46.080 --> 00:03:48.880]  第一件事
[00:03:48.880 --> 00:03:51.680]  神要他們記得的
[00:03:51.680 --> 00:03:56.080]  你要認清真正的敵人是誰
[00:03:56.080 --> 00:04:03.040]  我們看到聖經裏面的記載
[00:04:03.040 --> 00:04:07.360]  表面看來是阿瑪利人
[00:04:07.360 --> 00:04:11.200]  是他們和以色列爭戰
[00:04:11.200 --> 00:04:14.560]  這就是聖經裏面很清楚說的
[00:04:14.560 --> 00:04:17.120]  所以這樣的緣故
[00:04:17.120 --> 00:04:21.120]  神就透過這樣的方法
[00:04:21.120 --> 00:04:24.880]  叫摩西將這一切的東西寫下
[00:04:24.880 --> 00:04:28.960]  約瑟雅將一切這些東西寫下
[00:04:28.960 --> 00:04:32.160]  目的是甚麼呢?
[00:04:32.160 --> 00:04:34.720]  叫他們學到這個功課
[00:04:34.720 --> 00:04:38.320]  首先第一件事
[00:04:38.320 --> 00:04:41.840]  一切和外族爭戰
[00:04:41.840 --> 00:04:45.040]  以色列人謹記
[00:04:45.040 --> 00:04:48.800]  他們的戰爭是出於智慧的戰爭
[00:04:48.800 --> 00:04:51.120]  為甚麼?
[00:04:51.120 --> 00:04:54.560]  因為出埃及記十七章第八節
[00:04:54.560 --> 00:04:57.360]  說得很清楚
[00:04:57.360 --> 00:05:01.600]  當時記載的是阿瑪利人來到尼菲汀
[00:05:01.600 --> 00:05:03.200]  他們不是在那裏
[00:05:03.200 --> 00:05:05.200]  他們是要來到尼菲汀
[00:05:05.200 --> 00:05:10.560]  然後主動和以色列人爭戰
[00:05:10.560 --> 00:05:12.320]  換句話來說
[00:05:12.320 --> 00:05:15.680]  開始這個戰爭的不是以色列
[00:05:15.680 --> 00:05:18.880]  是阿瑪利人
[00:05:18.880 --> 00:05:21.120]  因為這樣的緣故
[00:05:21.120 --> 00:05:23.360]  以色列是防衛的戰爭
[00:05:23.360 --> 00:05:28.480]  我們來看看
[00:05:28.480 --> 00:05:32.320]  到底阿瑪利人是甚麼人呢?
[00:05:32.320 --> 00:05:34.880]  歷史學家、學者
[00:05:34.880 --> 00:05:37.200]  一個、二個都相信
[00:05:37.200 --> 00:05:41.920]  阿瑪利人是以素的後代
[00:05:41.920 --> 00:05:45.120]  我們怎知道是以素的後代?
[00:05:45.120 --> 00:05:49.760]  因為創世紀三十六章十五到十六節
[00:05:49.760 --> 00:05:52.560]  是說到朱棣的首領
[00:05:52.560 --> 00:05:57.280]  特別是說到以素的後代的時候
[00:05:57.280 --> 00:06:01.760]  應該是他的贈孫
[00:06:01.760 --> 00:06:04.720]  說到其中一個族長
[00:06:04.720 --> 00:06:08.160]  一個王是朱棣的首領
[00:06:08.160 --> 00:06:09.760]  是因為這樣的緣故
[00:06:09.760 --> 00:06:12.160]  我們看得見這一場戰爭
[00:06:12.160 --> 00:06:20.000]  是以素的後代和雅各的後代的爭戰
[00:06:20.000 --> 00:06:24.160]  我們看到《聖經》裏面一組預言
[00:06:24.160 --> 00:06:27.760]  他們兩個之間沒有停止的
[00:06:27.760 --> 00:06:29.920]  是一直都會這樣打下去的
[00:06:29.920 --> 00:06:33.600]  而實際上當過了幾代之後
[00:06:33.600 --> 00:06:36.960]  這些事實的確就是這樣出來
[00:06:36.960 --> 00:06:39.760]  以色列人一直這樣來去行
[00:06:39.760 --> 00:06:43.120]  要進入他們那個時間
[00:06:43.120 --> 00:06:44.400]  去到尼菲汀
[00:06:44.400 --> 00:06:47.200]  阿瑪利人就來攻打他們
[00:06:47.200 --> 00:06:52.080]  這個是很重要的一件因素
[00:06:52.080 --> 00:06:54.400]  所以因為這樣
[00:06:54.400 --> 00:07:01.040]  這次以巴之戰開始的打仗
[00:07:01.040 --> 00:07:03.360]  不能怪以色列
[00:07:03.360 --> 00:07:05.520]  因為他們是被動的
[00:07:05.520 --> 00:07:07.440]  他們是被襲擊的
[00:07:07.440 --> 00:07:10.320]  這個是很重要的
[00:07:10.320 --> 00:07:12.800]  第二方面
[00:07:12.800 --> 00:07:17.040]  我們看到這個阿瑪利人是甚麼人呢
[00:07:17.040 --> 00:07:20.320]  原來阿瑪利人在《聖經》裏面
[00:07:20.320 --> 00:07:21.760]  是多次出現
[00:07:21.760 --> 00:07:25.360]  而多次出現的時候
[00:07:25.360 --> 00:07:28.400]  他是其中一個你可以說
[00:07:28.400 --> 00:07:33.600]  是要致以色列於死地的一個民族
[00:07:33.600 --> 00:07:36.480]  《新命紀》二十五章十八字
[00:07:36.480 --> 00:07:43.360]  他講到阿瑪利人在路上遇見你的時候
[00:07:43.360 --> 00:07:46.080]  他要趁著你疲乏困倦
[00:07:46.080 --> 00:07:49.920]  他就擊殺你後面的軟弱
[00:07:49.920 --> 00:07:51.920]  這些人是甚麼人呢
[00:07:51.920 --> 00:07:53.360]  就是你們的婦孺
[00:07:53.360 --> 00:07:54.560]  你們的婦女
[00:07:54.560 --> 00:07:56.000]  你們的小孩子
[00:07:56.000 --> 00:07:58.240]  換句話來說
[00:07:58.240 --> 00:07:59.520]  他們要殺的
[00:07:59.520 --> 00:08:04.080]  是殺這些沒有能力抵抗他們
[00:08:04.080 --> 00:08:06.080]  沒有能力自衛的人
[00:08:06.080 --> 00:08:09.120]  是要令他們絕種
[00:08:09.120 --> 00:08:10.720]  最重要的一件事
[00:08:10.720 --> 00:08:12.320]  為甚麼要殺他們的婦女呢
[00:08:12.320 --> 00:08:14.240]  為甚麼要殺他們的小孩子呢
[00:08:14.240 --> 00:08:16.160]  是讓他們沒有後代
[00:08:16.160 --> 00:08:19.440]  第二件事
[00:08:19.440 --> 00:08:21.280]  他們是不敬畏神的
[00:08:21.280 --> 00:08:23.520]  是因為這樣的緣故
[00:08:23.520 --> 00:08:25.120]  他們是天不怕地不怕
[00:08:25.120 --> 00:08:27.920]  唯怕以色列不絕種
[00:08:27.920 --> 00:08:30.720]  在這樣的城市裏面
[00:08:30.720 --> 00:08:32.320]  以色列
[00:08:32.320 --> 00:08:36.160]  他們是被神告訴他們
[00:08:36.160 --> 00:08:40.240]  這些人你要世世代代要和他爭戰
[00:08:40.240 --> 00:08:42.240]  不能夠停
[00:08:42.240 --> 00:08:43.360]  是要爭戰
[00:08:43.360 --> 00:08:44.720]  要防衛
[00:08:44.720 --> 00:08:46.720]  這就是敵人
[00:08:46.720 --> 00:08:49.200]  第三個方面
[00:08:49.200 --> 00:08:53.760]  我們看到既然對方按照創世紀的三十六章
[00:08:53.760 --> 00:08:55.760]  十五到十六節
[00:08:55.760 --> 00:08:58.080]  就是諸王的首領裏面
[00:08:58.080 --> 00:09:01.200]  其中一個就是阿瑪尼
[00:09:01.200 --> 00:09:03.440]  是因為這樣的緣故
[00:09:03.440 --> 00:09:04.800]  我們可以看得見
[00:09:04.800 --> 00:09:06.480]  他們是以素的後代
[00:09:06.480 --> 00:09:10.240]  而以素的後代都是好勇鬥狠
[00:09:10.240 --> 00:09:12.720]  是打獵的
[00:09:12.720 --> 00:09:14.400]  不是種植
[00:09:14.400 --> 00:09:15.440]  是打獵
[00:09:15.440 --> 00:09:17.440]  去到哪裏就打到哪裏
[00:09:17.440 --> 00:09:20.800]  然後他們的地盤是可以很闊的
[00:09:20.800 --> 00:09:24.400]  這裏的獵差不多沒有了
[00:09:24.400 --> 00:09:25.600]  他就去別的地方
[00:09:25.600 --> 00:09:28.160]  總之全世界各地
[00:09:28.160 --> 00:09:31.200]  只要那些地方有獵打
[00:09:31.200 --> 00:09:33.200]  那個都是他的地方
[00:09:33.200 --> 00:09:36.400]  還有一個特色
[00:09:36.400 --> 00:09:39.840]  那段聖經裏面是記載到
[00:09:39.840 --> 00:09:45.600]  阿瑪尼人是諸敵的首領
[00:09:45.600 --> 00:09:47.600]  是因為這樣的緣故
[00:09:47.600 --> 00:09:51.360]  以色列要對付他們的首領
[00:09:51.360 --> 00:09:54.960]  在這段聖經裏面告訴我們
[00:09:54.960 --> 00:09:58.480]  你是對付最主要的首領
[00:09:58.480 --> 00:10:01.120]  是諸敵的首領
[00:10:01.120 --> 00:10:02.640]  換句話說
[00:10:02.640 --> 00:10:04.640]  這也是打仗
[00:10:04.640 --> 00:10:05.600]  人人都知道的
[00:10:05.600 --> 00:10:07.840]  擒賊先擒王
[00:10:07.840 --> 00:10:10.960]  你必須要將最強的打敗
[00:10:10.960 --> 00:10:15.280]  其餘的就自動歸降
[00:10:15.280 --> 00:10:17.280]  因為這樣的緣故
[00:10:17.280 --> 00:10:20.480]  我們要認清我們的仇敵是誰
[00:10:20.480 --> 00:10:22.480]  以色列也要知道
[00:10:22.480 --> 00:10:24.480]  他們的仇敵是誰
[00:10:24.480 --> 00:10:27.280]  不過很可惜
[00:10:27.280 --> 00:10:29.280]  我們看到
[00:10:29.280 --> 00:10:33.280]  自從以巴戰爭完結之後
[00:10:33.280 --> 00:10:37.280]  以巴開始是自衛的
[00:10:37.280 --> 00:10:41.280]  但接下來就不是自衛了
[00:10:41.280 --> 00:10:43.280]  而要打的時候
[00:10:43.280 --> 00:10:47.280]  如果他們引用聖經
[00:10:47.280 --> 00:10:49.280]  他們是部分引用
[00:10:49.280 --> 00:10:55.280]  要置死敵於死地
[00:10:55.280 --> 00:10:57.280]  但如何置呢?
[00:10:57.280 --> 00:10:59.280]  不是打那些跟他們打仗的人
[00:10:59.280 --> 00:11:03.280]  而是打那些無辜的婦人
[00:11:03.280 --> 00:11:05.280]  無辜的小朋友
[00:11:05.280 --> 00:11:09.280]  甚至最近我們看到新聞的時候
[00:11:09.280 --> 00:11:13.280]  他們要用糧食作為一種武器
[00:11:13.280 --> 00:11:15.280]  換句話說
[00:11:15.280 --> 00:11:19.280]  在排隊拿東西吃的人
[00:11:19.280 --> 00:11:21.280]  都會被擒賊
[00:11:21.280 --> 00:11:23.280]  都會被打
[00:11:23.280 --> 00:11:25.280]  而帶來的結果
[00:11:25.280 --> 00:11:27.280]  那邊的記者報道的時候
[00:11:27.280 --> 00:11:33.280]  以色列人對巴勒斯坦人
[00:11:33.280 --> 00:11:37.280]  是令巴勒斯坦人不是被打死
[00:11:37.280 --> 00:11:39.280]  而是餓死
[00:11:39.280 --> 00:11:41.280]  無數的小朋友
[00:11:41.280 --> 00:11:43.280]  無數的婦女
[00:11:43.280 --> 00:11:45.280]  甚至大人
[00:11:45.280 --> 00:11:47.280]  甚至醫療人員
[00:11:47.280 --> 00:11:50.280]  他們都會骨瘦如柴
[00:11:50.280 --> 00:11:52.280]  營養不良
[00:11:52.280 --> 00:11:55.280]  遲早死於營養不良
[00:11:55.280 --> 00:11:59.280]  所以這樣的刑告我們可以看到
[00:11:59.280 --> 00:12:01.280]  以色列人是搞錯了他們的對象
[00:12:01.280 --> 00:12:03.280]  要打的時候
[00:12:03.280 --> 00:12:05.280]  既然要打哈馬斯
[00:12:05.280 --> 00:12:07.280]  就只針對哈馬斯
[00:12:07.280 --> 00:12:12.280]  不過他們知道要打他們
[00:12:12.280 --> 00:12:14.280]  代價是沉重的
[00:12:14.280 --> 00:12:16.280]  的確是沉重
[00:12:16.280 --> 00:12:20.280]  因為他們躲在醫院的地牢
[00:12:20.280 --> 00:12:22.280]  躲在學校的地牢
[00:12:22.280 --> 00:12:24.280]  很多不同的地方
[00:12:24.280 --> 00:12:26.280]  是因為這樣的緣故
[00:12:26.280 --> 00:12:31.280]  以色列人有殺錯無放過
[00:12:31.280 --> 00:12:33.280]  任何有一個哈馬斯在
[00:12:33.280 --> 00:12:35.280]  整間醫院都可以炸掉
[00:12:35.280 --> 00:12:37.280]  一個哈馬斯在那裡
[00:12:37.280 --> 00:12:39.280]  學校炸掉
[00:12:39.280 --> 00:12:41.280]  教堂炸掉
[00:12:41.280 --> 00:12:43.280]  完全沒有選擇
[00:12:43.280 --> 00:12:45.280]  就是這樣炸
[00:12:45.280 --> 00:12:47.280]  他們寧願殺錯一百個
[00:12:47.280 --> 00:12:49.280]  都不放過一個
[00:12:49.280 --> 00:12:51.280]  我們看到
[00:12:51.280 --> 00:12:55.280]  也是令到整個世界震驚的其中一樣
[00:12:55.280 --> 00:12:57.280]  精準
[00:12:57.280 --> 00:12:59.280]  是他們要學
[00:12:59.280 --> 00:13:02.280]  代價是要
[00:13:02.280 --> 00:13:04.280]  但是否用這樣的方式
[00:13:04.280 --> 00:13:08.280]  來滅絕他們的仇敵呢?
[00:13:08.280 --> 00:13:11.280]  整個世界都不認同
[00:13:11.280 --> 00:13:13.280]  現在就是這樣的事
[00:13:13.280 --> 00:13:15.280]  現在我們看看
[00:13:15.280 --> 00:13:17.280]  他們出於自衛的時間
[00:13:17.280 --> 00:13:22.280]  為什麼我們說他們是一個防衛的戰爭
[00:13:22.280 --> 00:13:24.280]  因為摩西的時代
[00:13:24.280 --> 00:13:28.280]  哈馬利人住在巴勒斯坦的南地
[00:13:28.280 --> 00:13:30.280]  文素記十三章二十九節
[00:13:30.280 --> 00:13:31.280]  是南
[00:13:31.280 --> 00:13:33.280]  但是他們要走到北
[00:13:33.280 --> 00:13:36.280]  來和以色列人爭戰
[00:13:36.280 --> 00:13:38.280]  第二個方面
[00:13:38.280 --> 00:13:41.280]  曾經禁止試探神的以色列人
[00:13:41.280 --> 00:13:43.280]  主動和他們打仗
[00:13:43.280 --> 00:13:45.280]  可惜
[00:13:45.280 --> 00:13:47.280]  以色列人不聽
[00:13:47.280 --> 00:13:48.280]  結果大敗
[00:13:48.280 --> 00:13:50.280]  文素記十四章四十五節
[00:13:50.280 --> 00:13:53.280]  那個地方就是十個探子
[00:13:53.280 --> 00:13:56.280]  明明知道要去格蘭地
[00:13:56.280 --> 00:13:59.280]  但是他們說那裡的人
[00:13:59.280 --> 00:14:01.280]  牛高馬大
[00:14:01.280 --> 00:14:03.280]  身體非常強壯
[00:14:03.280 --> 00:14:04.280]  我們打不過他們
[00:14:04.280 --> 00:14:06.280]  十個探子說不去
[00:14:06.280 --> 00:14:10.280]  結果甚至要將兩個堅持要去
[00:14:10.280 --> 00:14:13.280]  因為這是神給他們的應許地
[00:14:13.280 --> 00:14:15.280]  他們不理他們不得已
[00:14:15.280 --> 00:14:20.280]  還要殺約書亞和格蘭
[00:14:20.280 --> 00:14:23.280]  耶和華之路
[00:14:23.280 --> 00:14:25.280]  因為這樣的緣故
[00:14:25.280 --> 00:14:31.280]  禁止他們主動和哈馬利人爭戰
[00:14:31.280 --> 00:14:33.280]  可惜他們不聽
[00:14:33.280 --> 00:14:35.280]  結果大敗於哈馬利國
[00:14:35.280 --> 00:14:38.280]  文素記十四章四十五節
[00:14:38.280 --> 00:14:41.280]  所以我們見到神
[00:14:41.280 --> 00:14:45.280]  祂是非常明察秋毫
[00:14:45.280 --> 00:14:47.280]  祂說過的話
[00:14:47.280 --> 00:14:49.280]  以色列人是要聽
[00:14:49.280 --> 00:14:51.280]  如果不聽
[00:14:51.280 --> 00:14:55.280]  就自找麻煩
[00:14:55.280 --> 00:14:56.280]  第二方面
[00:14:56.280 --> 00:15:00.280]  因為他們要以色列種族滅絕
[00:15:00.280 --> 00:15:01.280]  所以有這樣的緣故
[00:15:01.280 --> 00:15:03.280]  這是一個防衛
[00:15:03.280 --> 00:15:05.280]  必須要將這些
[00:15:05.280 --> 00:15:08.280]  將你們的小蚊子虎魚置諸死地的人
[00:15:08.280 --> 00:15:13.280]  一定要打敗
[00:15:13.280 --> 00:15:15.280]  所以我們從聖經裡
[00:15:15.280 --> 00:15:19.280]  看見三千五百多年前
[00:15:19.280 --> 00:15:23.280]  戰爭方面有什麼原則
[00:15:23.280 --> 00:15:25.280]  給我們去跟進
[00:15:25.280 --> 00:15:27.280]  神非常清楚
[00:15:27.280 --> 00:15:29.280]  定下了這三個原則
[00:15:29.280 --> 00:15:31.280]  第一是自衛
[00:15:31.280 --> 00:15:33.280]  不是要攻擊
[00:15:33.280 --> 00:15:35.280]  是要自衛
[00:15:35.280 --> 00:15:39.280]  第二是對方要令你種族滅絕
[00:15:39.280 --> 00:15:41.280]  你一定要打
[00:15:41.280 --> 00:15:43.280]  你沒辦法不打
[00:15:43.280 --> 00:15:46.280]  不會放軟手腳任由他殺
[00:15:46.280 --> 00:15:48.280]  這是第二個原則
[00:15:48.280 --> 00:15:49.280]  第三個原則
[00:15:49.280 --> 00:15:53.280]  你要認定對方是諸敵的首領
[00:15:53.280 --> 00:15:55.280]  換句話說
[00:15:55.280 --> 00:15:57.280]  他自己有號召力
[00:15:57.280 --> 00:16:01.280]  號召其他人跟他一起來打你
[00:16:01.280 --> 00:16:03.280]  這些人
[00:16:03.280 --> 00:16:07.280]  你必先給他們下馬威
[00:16:07.280 --> 00:16:09.280]  你要打敗他們
[00:16:09.280 --> 00:16:11.280]  擒賊先擒王
[00:16:11.280 --> 00:16:13.280]  這是很重要的
[00:16:13.280 --> 00:16:17.280]  接下來第二個很重要的原則
[00:16:17.280 --> 00:16:21.280]  我們要認清楚真正的目的
[00:16:21.280 --> 00:16:23.280]  到底是為了什麼
[00:16:23.280 --> 00:16:27.280]  很多時候
[00:16:27.280 --> 00:16:29.280]  以色列人
[00:16:29.280 --> 00:16:31.280]  他們以為
[00:16:31.280 --> 00:16:33.280]  怎樣才算安全呢
[00:16:33.280 --> 00:16:37.280]  我只要將敵國的首領一一殺死
[00:16:37.280 --> 00:16:39.280]  他們就安全
[00:16:39.280 --> 00:16:41.280]  結果那些指揮官
[00:16:41.280 --> 00:16:43.280]  總統
[00:16:43.280 --> 00:16:44.280]  什麼都好
[00:16:44.280 --> 00:16:45.280]  死了
[00:16:45.280 --> 00:16:47.280]  死了之後又第二批上來
[00:16:47.280 --> 00:16:49.280]  第二批上來又死了
[00:16:49.280 --> 00:16:51.280]  第三批又上來
[00:16:51.280 --> 00:16:53.280]  殺之不盡
[00:16:53.280 --> 00:16:59.280]  到底神要以色列人學一些什麼功課呢
[00:16:59.280 --> 00:17:05.280]  《春藝及記》十七章十四到十六節
[00:17:05.280 --> 00:17:07.280]  耶和華對摩西說
[00:17:07.280 --> 00:17:13.280]  我要將阿瑪力的名號從天下傳言塗抹了
[00:17:13.280 --> 00:17:16.280]  你要將這些話寫在書上作為紀念
[00:17:16.280 --> 00:17:19.280]  又唸給約書亞聽
[00:17:19.280 --> 00:17:21.280]  摩西捉了一座壇
[00:17:21.280 --> 00:17:24.280]  起名叫做耶和華離世
[00:17:24.280 --> 00:17:26.280]  又說耶和華已經起了誓
[00:17:26.280 --> 00:17:32.280]  必世世代代和阿瑪力人爭戰離世
[00:17:32.280 --> 00:17:34.280]  就是升旗
[00:17:34.280 --> 00:17:36.280]  升旗就是得勝
[00:17:36.280 --> 00:17:38.280]  在這個地方
[00:17:38.280 --> 00:17:41.280]  耶和華已經起了誓
[00:17:41.280 --> 00:17:46.280]  是必世世代代和阿瑪力人爭戰
[00:17:46.280 --> 00:17:48.280]  換句話來說
[00:17:48.280 --> 00:17:51.280]  這場戰爭是世世代代的戰爭
[00:17:51.280 --> 00:17:53.280]  但你要緊緊記住
[00:17:53.280 --> 00:17:58.280]  我們的目的不是我們靠自己打
[00:17:58.280 --> 00:18:01.280]  是耶和華自己人去打
[00:18:01.280 --> 00:18:03.280]  這是很重要的
[00:18:03.280 --> 00:18:08.280]  新命記二十五章十九節
[00:18:08.280 --> 00:18:12.280]  所以耶和華說
[00:18:12.280 --> 00:18:16.280]  「你神使你不被四處一切的仇敵擾亂」
[00:18:16.280 --> 00:18:17.280]  再耶和華說
[00:18:17.280 --> 00:18:21.280]  「你神賜給你遺孽的地上得享平安」
[00:18:21.280 --> 00:18:27.280]  「那時你要將阿瑪力人的名號從天下塗抹了」
[00:18:27.280 --> 00:18:28.280]  不可忘記
[00:18:28.280 --> 00:18:33.280]  一方面是神打敗阿瑪力人
[00:18:33.280 --> 00:18:35.280]  另一方面
[00:18:35.280 --> 00:18:36.280]  神也說
[00:18:36.280 --> 00:18:42.280]  「你要將阿瑪力人的名號從天下塗抹」
[00:18:42.280 --> 00:18:45.280]  到底是誰打呢?
[00:18:45.280 --> 00:18:50.280]  答案就在下面
[00:18:50.280 --> 00:18:56.280]  我們要認清智性的秘密武器
[00:18:56.280 --> 00:18:58.280]  到底是誰
[00:18:58.280 --> 00:19:03.280]  基督徒的生活也告訴我們
[00:19:03.280 --> 00:19:05.280]  我們都是一樣
[00:19:05.280 --> 00:19:07.280]  德性的人生
[00:19:07.280 --> 00:19:10.280]  是誰來幫我們呢?
[00:19:10.280 --> 00:19:13.280]  是神打呢?
[00:19:13.280 --> 00:19:15.280]  還是我們自己打呢?
[00:19:15.280 --> 00:19:17.280]  對著我們的壞習慣
[00:19:17.280 --> 00:19:18.280]  是神幫我們呢?
[00:19:18.280 --> 00:19:20.280]  還是我們要幫自己呢?
[00:19:20.280 --> 00:19:24.280]  我們對著各種不同的
[00:19:24.280 --> 00:19:27.280]  神不起悅的行徑
[00:19:27.280 --> 00:19:29.280]  到底是誰去克服呢?
[00:19:29.280 --> 00:19:31.280]  是靠我們自己呢?
[00:19:31.280 --> 00:19:33.280]  還是靠神呢?
[00:19:33.280 --> 00:19:36.280]  兩件事我們要清清楚楚
[00:19:36.280 --> 00:19:38.280]  我們看到一幅圖畫
[00:19:38.280 --> 00:19:41.280]  這幅圖畫非常好
[00:19:41.280 --> 00:19:44.280]  左邊的圖是約瑟雅
[00:19:44.280 --> 00:19:46.280]  他去打了
[00:19:46.280 --> 00:19:50.280]  這是現實的戰爭
[00:19:50.280 --> 00:19:53.280]  但在現實的戰爭裡
[00:19:53.280 --> 00:19:55.280]  有另一場的仗
[00:19:55.280 --> 00:19:57.280]  是山上的仗
[00:19:57.280 --> 00:20:02.280]  山上的仗是摩西和阿倫
[00:20:02.280 --> 00:20:04.280]  胡爾
[00:20:04.280 --> 00:20:11.280]  你看到他們三個人在山上舉起手
[00:20:11.280 --> 00:20:12.280]  舉仗
[00:20:12.280 --> 00:20:18.280]  摩西如果沒有阿倫和胡爾在旁邊
[00:20:18.280 --> 00:20:20.280]  這時候他手軟了
[00:20:20.280 --> 00:20:24.280]  他沒有辦法堅持下去
[00:20:24.280 --> 00:20:26.280]  結果呢?
[00:20:26.280 --> 00:20:28.280]  約瑟雅就輸了
[00:20:28.280 --> 00:20:30.280]  但他何時舉手呢?
[00:20:30.280 --> 00:20:33.280]  以色列就贏了
[00:20:33.280 --> 00:20:39.280]  這幅圖畫聖經說得非常清楚
[00:20:39.280 --> 00:20:42.280]  摩西的雙手沉重
[00:20:43.280 --> 00:20:49.280]  阿倫和胡爾就搬了一塊石頭放在他下面
[00:20:49.280 --> 00:20:52.280]  叫他坐在石頭上
[00:20:52.280 --> 00:20:55.280]  坐在石頭上的目的是甚麼呢?
[00:20:55.280 --> 00:20:58.280]  就是讓他們不用坐在那裡
[00:20:58.280 --> 00:21:01.280]  要半站
[00:21:01.280 --> 00:21:03.280]  要站著都可以
[00:21:03.280 --> 00:21:06.280]  來托著摩西的雙手
[00:21:06.280 --> 00:21:11.280]  所以你看到摩西坐在石頭上的時候
[00:21:11.280 --> 00:21:12.280]  高了一點
[00:21:12.280 --> 00:21:17.280]  阿倫和胡爾就可以站著扶著他的手
[00:21:17.280 --> 00:21:19.280]  一個扶左一個扶右
[00:21:19.280 --> 00:21:25.280]  使他的兩隻手都穩住直到入袋
[00:21:25.280 --> 00:21:28.280]  這場仗打多久
[00:21:28.280 --> 00:21:31.280]  摩西的手就舉多久
[00:21:31.280 --> 00:21:38.280]  剛才你看到那個結果就是十三戰
[00:21:39.280 --> 00:21:44.280]  約書亞用刀打敗了阿瑪力和他的百姓
[00:21:44.280 --> 00:21:46.280]  各位聽我的頂嘴
[00:21:46.280 --> 00:21:49.280]  很多時候我們都聽到
[00:21:49.280 --> 00:21:53.280]  有不少人在問一個問題
[00:21:53.280 --> 00:21:57.280]  包括我自己在內
[00:21:57.280 --> 00:22:01.280]  我以前微信爭論了六年
[00:22:01.280 --> 00:22:03.280]  是因為我自己的經歷
[00:22:03.280 --> 00:22:05.280]  我不想在這裡重複
[00:22:06.280 --> 00:22:07.280]  但另一方面
[00:22:07.280 --> 00:22:11.280]  我媽媽的經歷就影響我和我爸爸的關係
[00:22:11.280 --> 00:22:16.280]  因為我記得第一次偷渡下來
[00:22:16.280 --> 00:22:18.280]  很短的時間我就問他
