
[00:00:00.000 --> 00:00:02.000]  (字幕: 陳零九)
[00:02:10.320 --> 00:02:14.320]  你當他們在外表上是很敬虔的
[00:02:14.320 --> 00:02:15.320]  他們一看到就知道
[00:02:15.320 --> 00:02:18.320]  這群就是文士 是法利塞人
[00:02:18.320 --> 00:02:20.320]  他們對聖經很熟悉
[00:02:20.320 --> 00:02:24.320]  因為你們洗淨了杯盤的外面
[00:02:24.320 --> 00:02:28.320]  裏面卻滿了貪婪和放蕩
[00:02:28.320 --> 00:02:31.320]  大家都知道這個世界上
[00:02:31.320 --> 00:02:36.320]  如果你說頭三個民族或者國家賺錢最厲害
[00:02:36.320 --> 00:02:38.320]  其中一個就是猶太人
[00:02:38.320 --> 00:02:39.320]  他們賺錢很厲害
[00:02:39.320 --> 00:02:41.320]  但因為用很多詭詐的方法
[00:02:41.320 --> 00:02:45.320]  用很多貪婪的信念或者方法來做
[00:02:45.320 --> 00:02:46.320]  不單止貪婪
[00:02:46.320 --> 00:02:50.320]  在道德上的層面也是放蕩的
[00:02:50.320 --> 00:02:53.320]  而耶穌很直接告訴他們
[00:02:53.320 --> 00:02:56.320]  你們這群黑眼的法利塞人
[00:02:56.320 --> 00:02:58.320]  這是非常諷刺的
[00:02:58.320 --> 00:03:00.320]  他們當時也是看到東西的
[00:03:00.320 --> 00:03:03.320]  他們看到聖經 讀到聖經 很熟悉的
[00:03:03.320 --> 00:03:07.320]  但原來耶穌的眼裏面是黑眼的
[00:03:07.320 --> 00:03:09.320]  你們這群黑眼的法利塞人
[00:03:09.320 --> 00:03:12.320]  你們先洗淨杯子的裏面
[00:03:12.320 --> 00:03:15.320]  好洗外面也乾淨
[00:03:15.320 --> 00:03:19.320]  因為耶穌最重要想要的是你裏面乾不乾淨
[00:03:19.320 --> 00:03:21.320]  不是你外面乾不乾淨
[00:03:21.320 --> 00:03:23.320]  如果你洗淨了裏面
[00:03:23.320 --> 00:03:26.320]  你外面洗乾淨就很容易
[00:03:26.320 --> 00:03:28.320]  這個十分諷刺
[00:03:28.320 --> 00:03:32.320]  接著你再看我們今天看的經文會更加諷刺
[00:03:32.320 --> 00:03:33.320]  但想讓你知道
[00:03:33.320 --> 00:03:36.320]  在《約翰福音》十一章四十節裏說
[00:03:36.320 --> 00:03:38.320]  耶穌曾經對一個人說
[00:03:38.320 --> 00:03:40.320]  我不是對你說過嗎
[00:03:40.320 --> 00:03:45.320]  如果你若信 就必看見神的榮耀
[00:03:45.320 --> 00:03:50.320]  原來我們如何得到八福裏面的其中一個福份
[00:03:50.320 --> 00:03:52.320]  就是看見神呢
[00:03:52.320 --> 00:03:55.320]  原來有一個很關鍵 很重要
[00:03:55.320 --> 00:03:57.320]  就是你信不信
[00:03:57.320 --> 00:03:59.320]  原來神一直都在
[00:03:59.320 --> 00:04:03.320]  但你見不見祂 原來取決於你信不信祂
[00:04:03.320 --> 00:04:06.320]  原來信是第一步
[00:04:06.320 --> 00:04:09.320]  我們看今天留意的事跡
[00:04:09.320 --> 00:04:14.320]  就是看見 核眼和信的關鍵點
[00:04:14.320 --> 00:04:16.320]  《馬科宗十章》四十六節裏說
[00:04:16.320 --> 00:04:18.320]  他們到了耶利哥
[00:04:18.320 --> 00:04:22.320]  耶穌和門徒並許多人離開了耶利哥的時候
[00:04:22.320 --> 00:04:25.320]  有一個當是討飯 剋食的人
[00:04:25.320 --> 00:04:27.320]  即是等於我們現在的盲人
[00:04:27.320 --> 00:04:32.320]  然後在底買的兒子巴底買
[00:04:32.320 --> 00:04:34.320]  坐在路旁
[00:04:34.320 --> 00:04:37.320]  有一個人坐在路旁裏面剋食
[00:04:37.320 --> 00:04:40.320]  他聽見了拿撒勒的耶穌
[00:04:40.320 --> 00:04:42.320]  他就哭起來
[00:04:42.320 --> 00:04:44.320]  大衛的兒子 可憐我爸
[00:04:44.320 --> 00:04:46.320]  他聽到耶穌來 雖然他看不到
[00:04:46.320 --> 00:04:51.320]  但他大叫大衛的兒子 耶穌啊 你可憐我
[00:04:51.320 --> 00:04:54.320]  但很多人就罵他 叫他不要吵
[00:04:54.320 --> 00:04:56.320]  越叫他不要吵 越大聲
[00:04:56.320 --> 00:04:58.320]  大衛的兒子 可憐我爸
[00:04:58.320 --> 00:05:00.320]  耶穌那時候就站定了
[00:05:00.320 --> 00:05:02.320]  就叫他過來
[00:05:02.320 --> 00:05:04.320]  那些人就叫了那個盲人來
[00:05:04.320 --> 00:05:06.320]  他就說 放心 起來
[00:05:06.320 --> 00:05:08.320]  他再叫你
[00:05:08.320 --> 00:05:10.320]  他跟那些盲人說
[00:05:10.320 --> 00:05:13.320]  盲人就很開心 立刻就把衣服吊下來
[00:05:13.320 --> 00:05:17.320]  跳起來 然後就走到耶穌那裏
[00:05:17.320 --> 00:05:19.320]  那裏說什麼呢
[00:05:19.320 --> 00:05:24.320]  耶穌就說 你要我為你做什麼
[00:05:24.320 --> 00:05:29.320]  盲人就跟他說 拉玻璃 我要能看見
[00:05:29.320 --> 00:05:32.320]  拉玻璃的意思其實就是老師
[00:05:32.320 --> 00:05:34.320]  就是夫子 他很直接
[00:05:34.320 --> 00:05:36.320]  因為他本身是一個失明的人
[00:05:36.320 --> 00:05:38.320]  他說 我想看見
[00:05:38.320 --> 00:05:40.320]  耶穌跟他說 你去吧
[00:05:40.320 --> 00:05:42.320]  你的信救了你
[00:05:42.320 --> 00:05:45.320]  這個信是令到他得救
[00:05:45.320 --> 00:05:50.320]  這個信是令到他一打開眼就見到耶穌
[00:05:50.320 --> 00:05:52.320]  就見到神
[00:05:52.320 --> 00:05:54.320]  我不知道大家以往讀這段經文的時候
[00:05:54.320 --> 00:05:56.320]  你有沒有想像一下
[00:05:56.320 --> 00:05:59.320]  究竟一個原本看不到東西的人
[00:05:59.320 --> 00:06:02.320]  他張開眼睛 看見這個世界
[00:06:02.320 --> 00:06:06.320]  看見耶穌 看見大衛之子
[00:06:06.320 --> 00:06:08.320]  有什麼感覺
[00:06:08.320 --> 00:06:11.320]  我不知道大家過往在你的屬靈生命裏面
[00:06:11.320 --> 00:06:14.320]  有什麼經歷是覺得震撼的
[00:06:14.320 --> 00:06:17.320]  是覺得 嘩 你會嘩一聲
[00:06:17.320 --> 00:06:19.320]  你會覺得嘩然
[00:06:19.320 --> 00:06:22.320]  我相信對這個盲人來說
[00:06:22.320 --> 00:06:25.320]  這一次肯定是一個極震撼的經歷
[00:06:25.320 --> 00:06:27.320]  當然我們沒有一些片段
[00:06:27.320 --> 00:06:29.320]  可以拍到一個失明的人
[00:06:29.320 --> 00:06:32.320]  可以看見你看不到的表情
[00:06:32.320 --> 00:06:34.320]  但我想有段短片
[00:06:34.320 --> 00:06:37.320]  請Angel播給大家看
[00:06:37.320 --> 00:06:40.320]  有一個小朋友 他是色盲的
[00:06:40.320 --> 00:06:42.320]  他原本分不清顏色
[00:06:42.320 --> 00:06:44.320]  但他戴了一副眼鏡
[00:06:44.320 --> 00:06:47.320]  你看看之後有什麼事情發生
[00:06:47.320 --> 00:06:49.320]  是不是對他來說很震撼
[00:06:49.320 --> 00:06:53.320]  只是色盲
[00:06:53.320 --> 00:06:56.320]  我不知道在座有沒有弟兄姊妹
[00:06:56.320 --> 00:06:58.320]  之前有些弟兄姊妹提醒我
[00:06:58.320 --> 00:07:03.320]  說你講到的經文盡量少用紅色的字
[00:07:03.320 --> 00:07:05.320]  或者一些紅色的東西
[00:07:05.320 --> 00:07:07.320]  原來他看不到顏色
[00:07:07.320 --> 00:07:10.320]  所以那時候我們也跟Angus去學桌球
[00:07:10.320 --> 00:07:12.320]  失明的人好像打不到桌球
[00:07:12.320 --> 00:07:14.320]  因為他看不到那些顏色
[00:07:14.320 --> 00:07:16.320]  所以那時候我的同學跟我說
[00:07:16.320 --> 00:07:17.320]  打不到桌球
[00:07:17.320 --> 00:07:18.320]  我全部看都是一種顏色
[00:07:18.320 --> 00:07:20.320]  有幾種顏色都是
[00:07:20.320 --> 00:07:23.320]  我看回這段短片
[00:07:23.320 --> 00:07:25.320]  我每次看到現在都覺得很震撼
[00:07:25.320 --> 00:07:27.320]  整個世界不同了
[00:07:27.320 --> 00:07:30.320]  他以後再看所有東西都不同了
[00:07:30.320 --> 00:07:33.320]  其實為什麼我們要看到神這麼重要
[00:07:33.320 --> 00:07:35.320]  因為你看到神之後
[00:07:35.320 --> 00:07:38.320]  你就會戴了另一副眼鏡去看這個世界
[00:07:38.320 --> 00:07:40.320]  你看到神之後
[00:07:40.320 --> 00:07:41.320]  你見到神跡之後
[00:07:41.320 --> 00:07:43.320]  你認識神多了
[00:07:43.320 --> 00:07:45.320]  你跟其他人看的就不同了
[00:07:45.320 --> 00:07:47.320]  你再看的時候
[00:07:47.320 --> 00:07:50.320]  你的動力 你的能力會大很多
[00:07:50.320 --> 00:07:51.320]  但關鍵在哪裡
[00:07:51.320 --> 00:07:53.320]  再看多一次
[00:07:53.320 --> 00:07:55.320]  那個失明的人為什麼看得見
[00:07:55.320 --> 00:07:57.320]  就是因為他相信
[00:07:57.320 --> 00:07:59.320]  他相信耶穌是大衛的兒子
[00:07:59.320 --> 00:08:02.320]  是神的兒子
[00:08:02.320 --> 00:08:03.320]  因為剛才耶穌說
[00:08:03.320 --> 00:08:06.320]  你相信 你就可以見到神的榮耀
[00:08:06.320 --> 00:08:09.320]  但其實相信不是這麼容易
[00:08:09.320 --> 00:08:12.320]  我們口說 我相信
[00:08:12.320 --> 00:08:13.320]  但我們現實生活裡
[00:08:13.320 --> 00:08:15.320]  可能我們遇到很小的事情
[00:08:15.320 --> 00:08:16.320]  我們就會很害怕
[00:08:16.320 --> 00:08:18.320]  我們遇到很小的困難
[00:08:18.320 --> 00:08:19.320]  我們又會很害怕
[00:08:19.320 --> 00:08:21.320]  我們遇到很小不開心的事
[00:08:21.320 --> 00:08:24.320]  我們又會退後一步
[00:08:24.320 --> 00:08:26.320]  其中有個例子
[00:08:26.320 --> 00:08:29.320]  有個很熟悉的名字
[00:08:29.320 --> 00:08:30.320]  在路加芬七章十八節
[00:08:30.320 --> 00:08:32.320]  他說約翰的門徒
[00:08:32.320 --> 00:08:34.320]  把這些事都告訴了約翰
[00:08:34.320 --> 00:08:36.320]  於是約翰叫了兩個門徒來
[00:08:36.320 --> 00:08:38.320]  大家記得約翰是誰嗎?
[00:08:38.320 --> 00:08:41.320]  就是幫耶穌去施洗的
[00:08:41.320 --> 00:08:42.320]  就是施洗約翰
[00:08:42.320 --> 00:08:45.320]  施洗約翰曾經叫他的門徒
[00:08:45.320 --> 00:08:47.320]  你們來 幫我去哪裡呢?
[00:08:47.320 --> 00:08:49.320]  去找耶穌
[00:08:49.320 --> 00:08:52.320]  他說他叫他的門徒去耶穌那裡
[00:08:52.320 --> 00:08:54.320]  然後叫他問耶穌
[00:08:54.320 --> 00:08:58.320]  將要來的那位是否來
[00:08:58.320 --> 00:09:02.320]  還是我們要等待別人呢?
[00:09:02.320 --> 00:09:06.320]  你試試掙一掙這句話
[00:09:06.320 --> 00:09:08.320]  其實代表著什麼呢?
[00:09:08.320 --> 00:09:12.320]  竟然施洗約翰去叫門徒
[00:09:12.320 --> 00:09:14.320]  去找耶穌去問
[00:09:14.320 --> 00:09:18.320]  我們等的那個是否來
[00:09:18.320 --> 00:09:20.320]  那兩個人真的去到耶穌那裡
[00:09:20.320 --> 00:09:21.320]  真的問他
[00:09:21.320 --> 00:09:23.320]  施洗約翰叫我們來的
[00:09:23.320 --> 00:09:27.320]  然後問究竟要等的是否來
[00:09:27.320 --> 00:09:30.320]  為什麼我說我們要掙一掙這句話
[00:09:30.320 --> 00:09:34.320]  施洗約翰曾經很有信心
[00:09:34.320 --> 00:09:35.320]  在馬福音說過
[00:09:35.320 --> 00:09:38.320]  他說有一位在我耳後來的
[00:09:38.320 --> 00:09:40.320]  能力比我更大
[00:09:40.320 --> 00:09:44.320]  我就是彎腰幫他解鞋帶都不配
[00:09:44.320 --> 00:09:46.320]  我是用水幫你施洗的
[00:09:46.320 --> 00:09:50.320]  他要用聖靈來幫你們施洗
[00:09:50.320 --> 00:09:52.320]  他這麼有信心
[00:09:52.320 --> 00:09:53.320]  這麼大
[00:09:53.320 --> 00:09:56.320]  可以說是這麼受神的祝福的人
[00:09:56.320 --> 00:09:59.320]  他也見過他幫耶穌施洗之後
[00:09:59.320 --> 00:10:02.320]  有甲子從天上下來
[00:10:02.320 --> 00:10:03.320]  然後有神的聲音說
[00:10:03.320 --> 00:10:05.320]  這是我的愛子
[00:10:05.320 --> 00:10:06.320]  我所喜悅的
[00:10:06.320 --> 00:10:10.320]  約翰很清楚他自己來做什麼
[00:10:10.320 --> 00:10:12.320]  他就是那個先驅
[00:10:12.320 --> 00:10:13.320]  他也見到耶穌
[00:10:13.320 --> 00:10:15.320]  也幫他施洗
[00:10:15.320 --> 00:10:17.320]  因為他親自跟耶穌說過
[00:10:17.320 --> 00:10:20.320]  我怎麼配跟你施洗
[00:10:20.320 --> 00:10:23.320]  曾經這麼有信心的人
[00:10:23.320 --> 00:10:26.320]  曾經見過這麼大神跡的人
[00:10:26.320 --> 00:10:30.320]  竟然在這一刻說這些話
[00:10:30.320 --> 00:10:31.320]  你留意
[00:10:31.320 --> 00:10:34.320]  到繼續記載的時候
[00:10:34.320 --> 00:10:37.320]  當耶穌描述施洗約翰的時候
[00:10:37.320 --> 00:10:39.320]  他說我告訴你們
[00:10:39.320 --> 00:10:44.320]  凡女子所生的沒有比約翰更大
[00:10:44.320 --> 00:10:46.320]  就算約翰有這麼大的懷疑
[00:10:46.320 --> 00:10:48.320]  當他的門徒走了之後
[00:10:48.320 --> 00:10:51.320]  耶穌也跟自己的門徒說
[00:10:51.320 --> 00:10:53.320]  其實最大
[00:10:53.320 --> 00:10:54.320]  即是繼他之後
[00:10:54.320 --> 00:10:56.320]  女子所生的
[00:10:56.320 --> 00:10:58.320]  他就是最大
[00:10:58.320 --> 00:10:59.320]  各位弟兄姊妹
[00:10:59.320 --> 00:11:00.320]  所以我們不用怕
[00:11:00.320 --> 00:11:02.320]  有時候我們信心是軟弱的
[00:11:02.320 --> 00:11:06.320]  有時候我們信心會退後
[00:11:06.320 --> 00:11:07.320]  其實約翰
[00:11:07.320 --> 00:11:08.320]  有些人都說
[00:11:08.320 --> 00:11:09.320]  有機會他那一刻
[00:11:09.320 --> 00:11:11.320]  真的失去了一點點信心
[00:11:11.320 --> 00:11:12.320]  第一
[00:11:12.320 --> 00:11:13.320]  他也是人
[00:11:13.320 --> 00:11:14.320]  第二
[00:11:14.320 --> 00:11:15.320]  其實他那時候在哪裡?
[00:11:15.320 --> 00:11:16.320]  你知不知道
[00:11:16.320 --> 00:11:19.320]  為什麼他自己不可以去找耶穌?
[00:11:19.320 --> 00:11:21.320]  他那時候在坐牢
[00:11:21.320 --> 00:11:22.320]  他坐牢
[00:11:22.320 --> 00:11:24.320]  可能真的對著三面牆
[00:11:24.320 --> 00:11:27.320]  一個鐵閘
[00:11:27.320 --> 00:11:29.320]  他出不到這個世界
[00:11:29.320 --> 00:11:32.320]  可能他沒有再看聖經
[00:11:32.320 --> 00:11:35.320]  他只是在回憶以往
[00:11:35.320 --> 00:11:36.320]  我們人都是
[00:11:36.320 --> 00:11:37.320]  如果我們病了
[00:11:37.320 --> 00:11:38.320]  在病床上
[00:11:38.320 --> 00:11:40.320]  或者我們遇到很大的困境
[00:11:40.320 --> 00:11:43.320]  就好像那三面牆加上鐵閘一樣
[00:11:43.320 --> 00:11:45.320]  我們就會退後
[00:11:45.320 --> 00:11:47.320]  我們有時候可能忘記了
[00:11:47.320 --> 00:11:48.320]  上帝給我們的神蹟
[00:11:48.320 --> 00:11:50.320]  給我們的恩典
[00:11:50.320 --> 00:11:52.320]  但是耶穌不是回答他
[00:11:52.320 --> 00:11:53.320]  我就是那個了
[00:11:53.320 --> 00:11:54.320]  你放心吧
[00:11:54.320 --> 00:11:56.320]  耶穌不是這樣回答的
[00:11:56.320 --> 00:11:57.320]  耶穌怎麼回答呢?
[00:11:57.320 --> 00:11:59.320]  耶穌回覆約翰的門徒
[00:11:59.320 --> 00:12:00.320]  跟他說
[00:12:00.320 --> 00:12:02.320]  你這樣告訴約翰吧
[00:12:02.320 --> 00:12:04.320]  在路加福音7:21說
[00:12:04.320 --> 00:12:06.320]  他就在那時
[00:12:06.320 --> 00:12:09.320]  耶穌治好了許多患疾病的
[00:12:09.320 --> 00:12:10.320]  得瘟疫的
[00:12:10.320 --> 00:12:11.320]  被邪靈附身的
[00:12:11.320 --> 00:12:13.320]  有開恩洗好聲
[00:12:13.320 --> 00:12:16.320]  盲人能夠看見
[00:12:16.320 --> 00:12:18.320]  耶穌就告訴他們
[00:12:18.320 --> 00:12:20.320]  你們去把所看見
[00:12:20.320 --> 00:12:22.320]  所以我們今天的題目是
[00:12:22.320 --> 00:12:24.320]  看見的震撼
[00:12:24.320 --> 00:12:25.320]  看見是很重要的
[00:12:25.320 --> 00:12:28.320]  將你看見的告訴約翰
[00:12:28.320 --> 00:12:29.320]  就是盲人看見
[00:12:29.320 --> 00:12:30.320]  瘸子行走
[00:12:30.320 --> 00:12:31.320]  麻風病人得潔症
[00:12:31.320 --> 00:12:32.320]  聾子聽見
[00:12:32.320 --> 00:12:33.320]  死人復活
[00:12:33.320 --> 00:12:35.320]  窮人聽到福音
[00:12:35.320 --> 00:12:37.320]  原來就是要
[00:12:37.320 --> 00:12:39.320]  那些門徒告訴
[00:12:39.320 --> 00:12:41.320]  現在在監獄裏的約翰知道
[00:12:41.320 --> 00:12:45.320]  現在或許失去一點信心的約翰知道
[00:12:45.320 --> 00:12:47.320]  你快點告訴他
[00:12:47.320 --> 00:12:49.320]  你看到的這些神蹟
[00:12:49.320 --> 00:12:51.320]  所以各位弟兄姊妹
[00:12:51.320 --> 00:12:53.320]  今天很簡單
[00:12:53.320 --> 00:12:54.320]  我只想大家記得
[00:12:54.320 --> 00:12:56.320]  我們要看見神
[00:12:56.320 --> 00:12:57.320]  是我們的福氣
[00:12:57.320 --> 00:13:00.320]  但看見神有兩個很大的關鍵
[00:13:00.320 --> 00:13:01.320]  第一個
[00:13:01.320 --> 00:13:04.320]  我們能不能夠有一個清潔的心
[00:13:04.320 --> 00:13:06.320]  有個清心
[00:13:06.320 --> 00:13:08.320]  很多東西攔阻了我們
[00:13:08.320 --> 00:13:10.320]  我們的污穢
[00:13:10.320 --> 00:13:11.320]  其中一樣
[00:13:11.320 --> 00:13:13.320]  是我們的信心
[00:13:13.320 --> 00:13:14.320]  能不能夠看見神
[00:13:14.320 --> 00:13:16.320]  如何可以儲存信心呢?
[00:13:16.320 --> 00:13:18.320]  我們不如學習一下耶穌
[00:13:18.320 --> 00:13:20.320]  如何去回答約翰的門徒
[00:13:20.320 --> 00:13:23.320]  就是將你看見的告訴別人
[00:13:23.320 --> 00:13:26.320]  所以為何我們要說見證
[00:13:26.320 --> 00:13:29.320]  見證就是你將你看見的
[00:13:29.320 --> 00:13:31.320]  將你的經歷
[00:13:31.320 --> 00:13:34.320]  因為見證就像雲彩一樣
[00:13:34.320 --> 00:13:36.320]  讓人看見上帝
[00:13:36.320 --> 00:13:38.320]  讓人看見神蹟
[00:13:38.320 --> 00:13:41.320]  在過去的這一年
[00:13:41.320 --> 00:13:44.320]  我真的看到很多很多的神蹟
[00:13:44.320 --> 00:13:47.320]  我看得到很震撼
[00:13:47.320 --> 00:13:50.320]  今天陳先生回來了
[00:13:50.320 --> 00:13:51.320]  他也很欣賞
[00:13:51.320 --> 00:13:52.320]  他站在門口
[00:13:52.320 --> 00:13:54.320]  他說我要多看一會
[00:13:54.320 --> 00:13:55.320]  這裡是不是很美呢?
[00:13:55.320 --> 00:13:56.320]  剛才陳先生你說
[00:13:56.320 --> 00:13:59.320]  我看見你那個感動
[00:13:59.320 --> 00:14:03.320]  那個震撼的感覺
[00:14:03.320 --> 00:14:04.320]  在過去這一年
[00:14:04.320 --> 00:14:06.320]  很多弟兄姊妹都會跟我說
[00:14:06.320 --> 00:14:09.320]  他說:李銓道,慢一點
[00:14:09.320 --> 00:14:11.320]  慢一點吧
[00:14:11.320 --> 00:14:13.320]  有些很坦白的跟我說
[00:14:13.320 --> 00:14:15.320]  我怕你會死得快一點
[00:14:15.320 --> 00:14:18.320]  有些就說:那條橡筋呢
[00:14:18.320 --> 00:14:20.320]  你拔得那麼癢呢
[00:14:20.320 --> 00:14:22.320]  不行的
[00:14:22.320 --> 00:14:24.320]  我說我慢不了
[00:14:24.320 --> 00:14:26.320]  因為聖靈有很多的感動
[00:14:26.320 --> 00:14:28.320]  我看見很多很多
[00:14:28.320 --> 00:14:30.320]  我看見我
[00:14:30.320 --> 00:14:32.320]  現在套年有個廣告
[00:14:32.320 --> 00:14:34.320]  就是套仔
[00:14:34.320 --> 00:14:36.320]  你們以前還沒出生的年輕人
[00:14:36.320 --> 00:14:38.320]  不斷打那個
[00:14:38.320 --> 00:14:40.320]  我打這個
[00:14:40.320 --> 00:14:42.320]  你說完跟我差不多大
[00:14:42.320 --> 00:14:44.320]  不斷很有能量
[00:14:44.320 --> 00:14:46.320]  因為我看見很多很震撼的事情
[00:14:46.320 --> 00:14:48.320]  在這一年看到
[00:14:48.320 --> 00:14:50.320]  其中,真是不好意思
[00:14:50.320 --> 00:14:52.320]  今早有個姐妹告訴我
[00:14:52.320 --> 00:14:54.320]  李銓道,我的車爆胎了
[00:14:54.320 --> 00:14:55.320]  她不是這輛
[00:14:55.320 --> 00:14:57.320]  昨晚又有人告訴我
[00:14:57.320 --> 00:14:59.320]  你的車爆胎了
[00:14:59.320 --> 00:15:01.320]  但她說:爆了胎,我今天如果有車
[00:15:01.320 --> 00:15:03.320]  我都要跟你探訪的
[00:15:03.320 --> 00:15:05.320]  爆胎可能很常見
[00:15:05.320 --> 00:15:07.320]  但是我們那次
[00:15:07.320 --> 00:15:09.320]  在9月10日
[00:15:09.320 --> 00:15:11.320]  我記得的
[00:15:11.320 --> 00:15:13.320]  9月10日我們去Colonna的時候
[00:15:13.320 --> 00:15:15.320]  我們一上高速公路
[00:15:15.320 --> 00:15:17.320]  就爆胎
[00:15:17.320 --> 00:15:19.320]  爆胎的時候梁Sir和Mathieu仔
[00:15:19.320 --> 00:15:21.320]  人生第一次換胎
[00:15:21.320 --> 00:15:23.320]  我們在公路旁邊
[00:15:23.320 --> 00:15:25.320]  車就很快地上了
[00:15:25.320 --> 00:15:27.320]  梁Sir就走過來很多次
[00:15:27.320 --> 00:15:29.320]  第一教我們怎樣換胎
[00:15:29.320 --> 00:15:31.320]  第二就說:走近一點
[00:15:31.320 --> 00:15:33.320]  梁Sir還說
[00:15:33.320 --> 00:15:35.320]  我剛剛前陣子看了YouTube的視頻
[00:15:35.320 --> 00:15:37.320]  那些人就在公路上
[00:15:37.320 --> 00:15:39.320]  換車胎
[00:15:39.320 --> 00:15:41.320]  被車撞死了
[00:15:41.320 --> 00:15:43.320]  我很害怕,我心裏一直祈禱
[00:15:43.320 --> 00:15:45.320]  求上帝保守我們
[00:15:45.320 --> 00:15:47.320]  不要車死我們
[00:15:47.320 --> 00:15:49.320]  我們還要進去
[00:15:49.320 --> 00:15:51.320]  做陪靈會
[00:15:51.320 --> 00:15:53.320]  祈完禱都不夠30秒
[00:15:53.320 --> 00:15:55.320]  然後神蹟出現
[00:15:55.320 --> 00:15:57.320]  神蹟,你記不記得我經常說
[00:15:57.320 --> 00:15:59.320]  神蹟的英文叫什麼
[00:15:59.320 --> 00:16:01.320]  S字頭
[00:16:01.320 --> 00:16:03.320]  四個字母
[00:16:03.320 --> 00:16:05.320]  Sign
[00:16:05.320 --> 00:16:07.320]  神蹟其實是一個Sign
[00:16:07.320 --> 00:16:09.320]  就是一個路牌
[00:16:09.320 --> 00:16:11.320]  一個指示指向上帝
[00:16:11.320 --> 00:16:13.320]  這個是神蹟
[00:16:13.320 --> 00:16:15.320]  一個Sign,一個Miracle
[00:16:15.320 --> 00:16:17.320]  神蹟的原文
[00:16:17.320 --> 00:16:19.320]  結果我祈禱的心裏面
[00:16:19.320 --> 00:16:21.320]  梁Sir這樣說完,我祈禱不夠30秒
[00:16:21.320 --> 00:16:23.320]  有一個Sign出現
[00:16:23.320 --> 00:16:25.320]  這個是不是明顯是一個Sign
[00:16:25.320 --> 00:16:27.320]  見不見到是一個Sign
