
[00:00:00.000 --> 00:00:03.000]  我們回到剛才所讀的聖經
[00:04:35.000 --> 00:04:39.000]  我沒有時間和大家一句一句字眼讀
[00:04:39.000 --> 00:04:41.000]  你看的時候你就知道
[00:04:41.000 --> 00:04:47.000]  原來我們發覺當尼西米帶領以色列人建這個城牆
[00:04:47.000 --> 00:04:51.000]  第六章第一節說到他差不多建好了
[00:04:51.000 --> 00:04:55.000]  還沒有把門鎖、門山弄好
[00:04:55.000 --> 00:04:57.000]  但是已經建好了城牆
[00:04:57.000 --> 00:05:00.000]  只是門口還沒有完全弄好
[00:05:00.000 --> 00:05:03.000]  就是說如果他弄好門山就可以守城了
[00:05:03.000 --> 00:05:05.000]  就是說完成這個工作
[00:05:05.000 --> 00:05:08.000]  最後我們看到第十五和十六節說到
[00:05:08.000 --> 00:05:09.000]  他建好了
[00:05:09.000 --> 00:05:10.000]  52天之內建好
[00:05:10.000 --> 00:05:12.000]  這是極快的速度
[00:05:12.000 --> 00:05:15.000]  52天就是一個多月都不夠兩個月的時間
[00:05:15.000 --> 00:05:19.000]  就將一個破爛的城牆建好
[00:05:19.000 --> 00:05:21.000]  並且加上門山
[00:05:21.000 --> 00:05:25.000]  於是成為一個可以保護他自己居民的地方
[00:05:25.000 --> 00:05:27.000]  就在這個最後的關頭
[00:05:27.000 --> 00:05:29.000]  人生總是會這樣
[00:05:29.000 --> 00:05:31.000]  在最後關頭快要成功的時候
[00:05:31.000 --> 00:05:32.000]  建好城牆
[00:05:32.000 --> 00:05:34.000]  他差點把門關上的時候
[00:05:34.000 --> 00:05:37.000]  敵人就發動最大的攻擊
[00:05:37.000 --> 00:05:39.000]  或者是進此一波
[00:05:39.000 --> 00:05:41.000]  因為如果被他弄好門
[00:05:41.000 --> 00:05:43.000]  他就沒什麼可以做了
[00:05:43.000 --> 00:05:46.000]  所以所有的攻擊通常是來自
[00:05:46.000 --> 00:05:49.000]  快要成功的最後階段
[00:05:49.000 --> 00:05:51.000]  人生總是這樣
[00:05:51.000 --> 00:05:53.000]  我不知道你會不會想到你自己的工作崗位
[00:05:53.000 --> 00:05:56.000]  或者想到你一些事情上
[00:05:56.000 --> 00:05:58.000]  有時候真的你發覺
[00:05:58.000 --> 00:06:00.000]  看著快要成功了
[00:06:00.000 --> 00:06:02.000]  接著攻擊就來了
[00:06:02.000 --> 00:06:03.000]  為什麼呢?
[00:06:03.000 --> 00:06:04.000]  我告訴你
[00:06:04.000 --> 00:06:06.000]  因為當一個人無論如何
[00:06:06.000 --> 00:06:08.000]  你要做一件以前沒人做過的事
[00:06:08.000 --> 00:06:11.000]  你喜歡不喜歡
[00:06:11.000 --> 00:06:12.000]  你知道不知道
[00:06:12.000 --> 00:06:14.000]  多數你都得罪了一些人
[00:06:14.000 --> 00:06:16.000]  為什麼呢?
[00:06:16.000 --> 00:06:18.000]  因為一定有些既得利益者在那裡
[00:06:18.000 --> 00:06:19.000]  他在安享那些東西
[00:06:19.000 --> 00:06:21.000]  譬如說本來這個城是他的
[00:06:21.000 --> 00:06:23.000]  本來他進出都是他的
[00:06:23.000 --> 00:06:25.000]  他怎麼買賣全部都是他的
[00:06:25.000 --> 00:06:26.000]  現在你一關門
[00:06:26.000 --> 00:06:28.000]  就是說他沒有那些利益
[00:06:28.000 --> 00:06:30.000]  他肯定會和你鬥的
[00:06:30.000 --> 00:06:32.000]  我記得我上次和大家講道的時候
[00:06:32.000 --> 00:06:33.000]  都提過
[00:06:33.000 --> 00:06:35.000]  當你不用一定要攻擊人的
[00:06:35.000 --> 00:06:37.000]  做基督徒是不會和人鬥
[00:06:37.000 --> 00:06:38.000]  但是你自己站在那裡
[00:06:38.000 --> 00:06:40.000]  好好地做一件事的時候
[00:06:40.000 --> 00:06:41.000]  那些人已經有人生你的氣了
[00:06:41.000 --> 00:06:42.000]  你已經預料到了
[00:06:42.000 --> 00:06:44.000]  為什麼我沒有做錯事
[00:06:44.000 --> 00:06:45.000]  我這麼勤力做工
[00:06:45.000 --> 00:06:46.000]  我好好地做
[00:06:46.000 --> 00:06:47.000]  我又沒有得罪過人
[00:06:47.000 --> 00:06:48.000]  為什麼那個人要這樣
[00:06:48.000 --> 00:06:49.000]  不停地和我對著幹
[00:06:49.000 --> 00:06:51.000]  已經預料到了
[00:06:51.000 --> 00:06:53.000]  因為你做好事的時候
[00:06:53.000 --> 00:06:55.000]  就已經間接的
[00:06:55.000 --> 00:06:56.000]  或者甚至直接的
[00:06:56.000 --> 00:06:58.000]  令到他得不到
[00:06:58.000 --> 00:07:00.000]  他本來已經得到的東西
[00:07:00.000 --> 00:07:02.000]  所以我們說這些攻擊會來的
[00:07:02.000 --> 00:07:03.000]  來的時候
[00:07:03.000 --> 00:07:05.000]  你會發覺是四面八方的來
[00:07:05.000 --> 00:07:06.000]  因為整件
[00:07:06.000 --> 00:07:08.000]  剛才我們聖經裡面我們看到
[00:07:08.000 --> 00:07:10.000]  首先
[00:07:10.000 --> 00:07:11.000]  不是單單外面的人
[00:07:11.000 --> 00:07:13.000]  他裡面的人
[00:07:13.000 --> 00:07:14.000]  都被
[00:07:14.000 --> 00:07:15.000]  剛才我們提到
[00:07:15.000 --> 00:07:16.000]  讀聖經裡面
[00:07:16.000 --> 00:07:22.000]  被多比亞和森巴拉所收買了
[00:07:22.000 --> 00:07:25.000]  原來就在尼西米身邊的人
[00:07:25.000 --> 00:07:28.000]  是被外面的敵人收買的
[00:07:28.000 --> 00:07:30.000]  那些你應該依賴他的人
[00:07:30.000 --> 00:07:32.000]  那些應該支持你的猶太人
[00:07:32.000 --> 00:07:33.000]  那些是什麼人
[00:07:33.000 --> 00:07:35.000]  剛才聖經裡面說到那些是什麼
[00:07:35.000 --> 00:07:37.000]  包括了祭司
[00:07:37.000 --> 00:07:39.000]  包括了先知
[00:07:39.000 --> 00:07:41.000]  包括了那些貴族
[00:07:41.000 --> 00:07:43.000]  還有一次聖經說許多人
[00:07:43.000 --> 00:07:45.000]  許多成怎樣我也不知道
[00:07:45.000 --> 00:07:46.000]  十七次了
[00:07:46.000 --> 00:07:48.000]  許多人
[00:07:48.000 --> 00:07:49.000]  就是你數完這四個人
[00:07:49.000 --> 00:07:51.000]  有先知有祭司有貴族
[00:07:51.000 --> 00:07:52.000]  有許多人
[00:07:52.000 --> 00:07:53.000]  就是所有人
[00:07:53.000 --> 00:07:55.000]  你還說那些是什麼人
[00:07:55.000 --> 00:07:57.000]  還有那幾班
[00:07:57.000 --> 00:07:59.000]  當然不是所有
[00:07:59.000 --> 00:08:00.000]  不過是很大部分
[00:08:00.000 --> 00:08:02.000]  你想都想不到
[00:08:02.000 --> 00:08:04.000]  在哪裡來的
[00:08:04.000 --> 00:08:06.000]  到處都有人
[00:08:06.000 --> 00:08:07.000]  是反對你
[00:08:07.000 --> 00:08:08.000]  為什麼
[00:08:08.000 --> 00:08:10.000]  因為原來那些外面的敵人
[00:08:10.000 --> 00:08:13.000]  他不單單只是在外面攻你的
[00:08:13.000 --> 00:08:15.000]  他還會用橫手在後面
[00:08:15.000 --> 00:08:16.000]  來滲透
[00:08:16.000 --> 00:08:18.000]  來收買你身邊的人
[00:08:18.000 --> 00:08:19.000]  嘩
[00:08:19.000 --> 00:08:20.000]  你看看
[00:08:20.000 --> 00:08:21.000]  很現代的這些
[00:08:21.000 --> 00:08:23.000]  其實人類有這麼久都是這麼久
[00:08:23.000 --> 00:08:25.000]  你公司都見慣了
[00:08:25.000 --> 00:08:26.000]  這些
[00:08:26.000 --> 00:08:30.000]  這個就是一個經常會碰見的問題
[00:08:30.000 --> 00:08:33.000]  問題就是你希米信得過誰呢
[00:08:33.000 --> 00:08:35.000]  李米那裡剛才說到那段聖經
[00:08:35.000 --> 00:08:37.000]  第六章最深的那幾節
[00:08:37.000 --> 00:08:38.000]  你那些人名
[00:08:38.000 --> 00:08:40.000]  說他心肺又買通了很多人
[00:08:40.000 --> 00:08:41.000]  為什麼呢
[00:08:41.000 --> 00:08:42.000]  他對人很好
[00:08:42.000 --> 00:08:44.000]  有些人很狡猾的
[00:08:44.000 --> 00:08:45.000]  他給你很多甜頭
[00:08:45.000 --> 00:08:47.000]  在那裡跟他納什麼藥
[00:08:47.000 --> 00:08:48.000]  多數是什麼呢
[00:08:48.000 --> 00:08:50.000]  有很多文人名我們都不認識
[00:08:50.000 --> 00:08:51.000]  因為他在記錄裡面
[00:08:51.000 --> 00:08:53.000]  在他的筆記記錄裡面
[00:08:53.000 --> 00:08:54.000]  人名我們不知道是哪些
[00:08:54.000 --> 00:08:56.000]  但是看他的記載
[00:08:56.000 --> 00:08:57.000]  我們大部分
[00:08:57.000 --> 00:08:59.000]  我們估計他是有生意做
[00:08:59.000 --> 00:09:00.000]  有利益
[00:09:00.000 --> 00:09:02.000]  那你不就那些猶太人說
[00:09:02.000 --> 00:09:03.000]  這個有利益做
[00:09:03.000 --> 00:09:04.000]  這個生意
[00:09:04.000 --> 00:09:05.000]  還有這個嫁給他
[00:09:05.000 --> 00:09:06.000]  那邊嫁給他
[00:09:06.000 --> 00:09:07.000]  那些婚姻又聯了婚
[00:09:07.000 --> 00:09:09.000]  加起來的時候
[00:09:09.000 --> 00:09:10.000]  於是他們這群人
[00:09:10.000 --> 00:09:13.000]  心就已經去了這個
[00:09:13.000 --> 00:09:14.000]  這個多比亞
[00:09:14.000 --> 00:09:17.000]  就是那些外面的敵人那裡
[00:09:17.000 --> 00:09:20.000]  而對於尼希米要求他們的合作
[00:09:20.000 --> 00:09:26.000]  他們就開始產生一些的反抗
[00:09:26.000 --> 00:09:29.000]  甚至是對他有所不利
[00:09:29.000 --> 00:09:30.000]  不利到什麼地步呢
[00:09:30.000 --> 00:09:31.000]  剛才那裡
[00:09:31.000 --> 00:09:34.000]  第六章記載了幾件事件
[00:09:34.000 --> 00:09:37.000]  第一件就是在外面來的
[00:09:37.000 --> 00:09:39.000]  就是最初開始的時候
[00:09:39.000 --> 00:09:42.000]  那幾個王就說用了兩樣東西
[00:09:42.000 --> 00:09:43.000]  第一
[00:09:43.000 --> 00:09:44.000]  就寄幾封信給他
[00:09:44.000 --> 00:09:46.000]  這個我們都不詳細再說
[00:09:46.000 --> 00:09:47.000]  大家看到
[00:09:47.000 --> 00:09:48.000]  寄了幾封信給他
[00:09:48.000 --> 00:09:50.000]  就叫他去一個
[00:09:50.000 --> 00:09:51.000]  大概離開耶路撒冷
[00:09:51.000 --> 00:09:54.000]  二十多里外的一個城那裡
[00:09:54.000 --> 00:09:55.000]  大家見一面
[00:09:55.000 --> 00:09:56.000]  我不知道他是不是說
[00:09:56.000 --> 00:09:58.000]  講一下數
[00:09:58.000 --> 00:10:01.000]  那你是不是不去
[00:10:01.000 --> 00:10:02.000]  為什麼呢
[00:10:02.000 --> 00:10:06.000]  因為這個叫做安娜的一個地方
[00:10:06.000 --> 00:10:07.000]  就是一個可以說是
[00:10:07.000 --> 00:10:09.000]  就不屬於猶太人的
[00:10:09.000 --> 00:10:10.000]  已經出了猶太人的邊境
[00:10:10.000 --> 00:10:12.000]  屬於一個中間的地帶
[00:10:12.000 --> 00:10:13.000]  像是板門店
[00:10:13.000 --> 00:10:15.000]  談判的地方
[00:10:15.000 --> 00:10:16.000]  你來談判吧
[00:10:16.000 --> 00:10:18.000]  跟我這樣
[00:10:18.000 --> 00:10:20.000]  如果尼希米去到那個地方
[00:10:20.000 --> 00:10:22.000]  就一定被人暗殺
[00:10:22.000 --> 00:10:24.000]  所以其實尼希米面對的不是反對
[00:10:24.000 --> 00:10:26.000]  尼希米面對的是一個
[00:10:26.000 --> 00:10:27.000]  是一個陰謀
[00:10:27.000 --> 00:10:30.000]  這個陰謀是要傷害他的
[00:10:30.000 --> 00:10:31.000]  尼希米自己所寫
[00:10:31.000 --> 00:10:32.000]  他要傷害我
[00:10:32.000 --> 00:10:35.000]  傷害表示可以拿他的命
[00:10:35.000 --> 00:10:36.000]  所以是一個很驚險的
[00:10:36.000 --> 00:10:38.000]  從外面就要
[00:10:38.000 --> 00:10:39.000]  一直寄信說
[00:10:39.000 --> 00:10:40.000]  你來跟我們談
[00:10:40.000 --> 00:10:41.000]  你來跟我們談
[00:10:41.000 --> 00:10:42.000]  你來跟我們談
[00:10:42.000 --> 00:10:43.000]  因為我沒話要說
[00:10:43.000 --> 00:10:44.000]  很清楚的
[00:10:44.000 --> 00:10:46.000]  他知道他們的陰謀在哪裡
[00:10:46.000 --> 00:10:48.000]  他知道他們要害他
[00:10:48.000 --> 00:10:50.000]  然後聖經說
[00:10:50.000 --> 00:10:52.000]  第五封信寄來的時候
[00:10:52.000 --> 00:10:54.000]  再加多一樣東西
[00:10:54.000 --> 00:10:56.000]  沒有封口的信
[00:10:56.000 --> 00:10:58.000]  為什麼沒有封口的信
[00:10:58.000 --> 00:10:59.000]  沒有封口的信
[00:10:59.000 --> 00:11:01.000]  就是所有人都可以打開
[00:11:01.000 --> 00:11:03.000]  打開裡面說什麼呢
[00:11:03.000 --> 00:11:04.000]  打開就說
[00:11:04.000 --> 00:11:07.000]  聽說你和猶太人
[00:11:07.000 --> 00:11:09.000]  陰謀造反
[00:11:09.000 --> 00:11:11.000]  所以才建這個城牆
[00:11:11.000 --> 00:11:13.000]  據說
[00:11:13.000 --> 00:11:15.000]  他想做他們的王
[00:11:15.000 --> 00:11:17.000]  這幾句話很絕
[00:11:17.000 --> 00:11:18.000]  因為這幾句話
[00:11:18.000 --> 00:11:21.000]  如果回到波斯的大老闆那裡
[00:11:21.000 --> 00:11:23.000]  波斯王那裡的時候
[00:11:23.000 --> 00:11:25.000]  他就是陰謀造反
[00:11:25.000 --> 00:11:28.000]  所以他就用這樣的謠言
[00:11:28.000 --> 00:11:32.000]  去威脅尼希米
[00:11:32.000 --> 00:11:34.000]  所以他特意這封信
[00:11:34.000 --> 00:11:35.000]  他是打開的
[00:11:35.000 --> 00:11:37.000]  聖經說尼希米很小心
[00:11:37.000 --> 00:11:38.000]  他打開了信
[00:11:38.000 --> 00:11:39.000]  沒有封口的信
[00:11:39.000 --> 00:11:40.000]  就是所有人都可以看到
[00:11:40.000 --> 00:11:41.000]  就是特意給人看的
[00:11:41.000 --> 00:11:43.000]  傳遞的過程裡面
[00:11:43.000 --> 00:11:44.000]  每個人都可以看到
[00:11:44.000 --> 00:11:46.000]  這些謠言就很慘了
[00:11:46.000 --> 00:11:48.000]  大家都在香港見得多
[00:11:48.000 --> 00:11:50.000]  狗仔隊就是這樣
[00:11:50.000 --> 00:11:52.000]  那些緋聞就是這樣
[00:11:52.000 --> 00:11:55.000]  激到明星都快瘋了
[00:11:55.000 --> 00:11:57.000]  總之
[00:11:57.000 --> 00:11:58.000]  一出了去
[00:11:58.000 --> 00:11:59.000]  很有趣的
[00:11:59.000 --> 00:12:00.000]  謠言一出了去
[00:12:00.000 --> 00:12:02.000]  收都收不回
[00:12:02.000 --> 00:12:04.000]  因為總有人會相信
[00:12:04.000 --> 00:12:06.000]  有人相信了之後就會傳
[00:12:06.000 --> 00:12:08.000]  還沒相信都要傳
[00:12:08.000 --> 00:12:10.000]  反正沒什麼好聊
[00:12:10.000 --> 00:12:11.000]  比別人的事好
[00:12:11.000 --> 00:12:12.000]  一傳了之後
[00:12:12.000 --> 00:12:14.000]  登報聲明都沒用了
[00:12:14.000 --> 00:12:15.000]  你明白嗎
[00:12:15.000 --> 00:12:18.000]  聲明就越是黑的
[00:12:18.000 --> 00:12:20.000]  所以這件事是一個
[00:12:20.000 --> 00:12:21.000]  很絕的做法
[00:12:21.000 --> 00:12:23.000]  他現在用這個去
[00:12:23.000 --> 00:12:25.000]  產生這樣的陷阱
[00:12:25.000 --> 00:12:26.000]  這個謠言的陷阱
[00:12:26.000 --> 00:12:28.000]  這種這樣的做法
[00:12:28.000 --> 00:12:30.000]  從外而來的
[00:12:30.000 --> 00:12:31.000]  OK
[00:12:31.000 --> 00:12:33.000]  還有第三樣
[00:12:33.000 --> 00:12:34.000]  就是第十六節那裡
[00:12:34.000 --> 00:12:36.000]  還有一個
[00:12:36.000 --> 00:12:38.000]  是他自己本身的
[00:12:38.000 --> 00:12:40.000]  我相信是祭司級的人
[00:12:40.000 --> 00:12:43.000]  就叫做士馬雅
[00:12:43.000 --> 00:12:45.000]  第十節那裡
[00:12:45.000 --> 00:12:47.000]  士馬雅就在一個殿裡
[00:12:47.000 --> 00:12:49.000]  神的殿裡
[00:12:49.000 --> 00:12:50.000]  在聖所裡
[00:12:50.000 --> 00:12:51.000]  就叫他來
[00:12:51.000 --> 00:12:53.000]  你進來吧
[00:12:53.000 --> 00:12:54.000]  為什麼要進來
[00:12:54.000 --> 00:12:55.000]  這裡很危險
[00:12:55.000 --> 00:12:56.000]  那些人要殺你
[00:12:56.000 --> 00:12:58.000]  聖經那裡翻譯得不是特別好
[00:12:58.000 --> 00:12:59.000]  他說夜間殺你
[00:12:59.000 --> 00:13:00.000]  不是
[00:13:00.000 --> 00:13:01.000]  他說今晚就要殺你
[00:13:01.000 --> 00:13:02.000]  原文意思就是說
[00:13:02.000 --> 00:13:03.000]  他要殺你
[00:13:03.000 --> 00:13:04.000]  你快走
[00:13:04.000 --> 00:13:05.000]  你進來什麼
[00:13:05.000 --> 00:13:06.000]  進來這個殿裡
[00:13:06.000 --> 00:13:07.000]  你躲起來
[00:13:07.000 --> 00:13:08.000]  如果這樣聽你不明白
[00:13:08.000 --> 00:13:10.000]  背景你不知道的話
[00:13:10.000 --> 00:13:12.000]  你以為他救我
[00:13:12.000 --> 00:13:13.000]  進來
[00:13:13.000 --> 00:13:15.000]  於是他說我不能出來
[00:13:15.000 --> 00:13:16.000]  你進來吧
[00:13:16.000 --> 00:13:17.000]  我保護你
[00:13:17.000 --> 00:13:18.000]  讓那些人不要殺你
[00:13:18.000 --> 00:13:19.000]  其實這件事
[00:13:19.000 --> 00:13:22.000]  也是很大的一個陷阱
[00:13:22.000 --> 00:13:23.000]  為什麼呢
[00:13:23.000 --> 00:13:24.000]  這個陷阱
[00:13:24.000 --> 00:13:26.000]  是一個什麼樣的陷阱呢
[00:13:26.000 --> 00:13:27.000]  因為他
[00:13:27.000 --> 00:13:29.000]  如果你起碼進了這個殿裡
[00:13:29.000 --> 00:13:31.000]  可能裡面有危險
[00:13:31.000 --> 00:13:33.000]  但是就算沒有的話
[00:13:33.000 --> 00:13:35.000]  你起碼都犯了罪
[00:13:35.000 --> 00:13:38.000]  因為進了殿裡的聖所
[00:13:38.000 --> 00:13:39.000]  那個地方
[00:13:39.000 --> 00:13:42.000]  是只是祭司和利美人上下
[00:13:42.000 --> 00:13:43.000]  尼希米不是
[00:13:43.000 --> 00:13:44.000]  尼希米是官來的
[00:13:44.000 --> 00:13:45.000]  他不是同意施拉
[00:13:45.000 --> 00:13:46.000]  他不是文士
[00:13:46.000 --> 00:13:47.000]  他是官來的
[00:13:47.000 --> 00:13:48.000]  所以他是沒有資格
[00:13:48.000 --> 00:13:49.000]  也都不可以進去
[00:13:49.000 --> 00:13:51.000]  如果他一進去就死了
[00:13:51.000 --> 00:13:54.000]  你犯了一個聖結的罪
[00:13:54.000 --> 00:13:55.000]  所以這個又是一個
[00:13:55.000 --> 00:13:57.000]  很陰毒的一個計謀
[00:13:57.000 --> 00:13:58.000]  好像救他
[00:13:58.000 --> 00:14:00.000]  其實就是想殺他
[00:14:00.000 --> 00:14:01.000]  所以尼希米就說
[00:14:01.000 --> 00:14:02.000]  我不會走的
[00:14:02.000 --> 00:14:05.000]  我也都不會進來你的那裡
[00:14:05.000 --> 00:14:06.000]  這個就是我上一次
[00:14:06.000 --> 00:14:07.000]  和大家說了
[00:14:07.000 --> 00:14:08.000]  不知不覺之間
[00:14:08.000 --> 00:14:09.000]  尼希米說了一句
[00:14:09.000 --> 00:14:11.000]  很令我們感動的說話
[00:14:11.000 --> 00:14:12.000]  這句真是一個
[00:14:12.000 --> 00:14:14.000]  可以說是一個金句
[00:14:14.000 --> 00:14:15.000]  十一節那裡說
[00:14:15.000 --> 00:14:18.000]  像我這樣的人
[00:14:18.000 --> 00:14:21.000]  怎可以逃跑呢
[00:14:21.000 --> 00:14:23.000]  一個人面對生死的時候
[00:14:23.000 --> 00:14:24.000]  一個有使命人生
[00:14:24.000 --> 00:14:26.000]  一個侍奉神的人
[00:14:26.000 --> 00:14:27.000]  他站出來說這一句
[00:14:27.000 --> 00:14:28.000]  很簡單
[00:14:28.000 --> 00:14:29.000]  但是很深
[00:14:29.000 --> 00:14:31.000]  令我們很感動的說話
[00:14:31.000 --> 00:14:32.000]  我這樣的人
[00:14:32.000 --> 00:14:34.000]  在神面前有這樣的交付給他
[00:14:34.000 --> 00:14:36.000]  我怎可以逃跑呢
[00:14:36.000 --> 00:14:37.000]  你叫我逃跑
[00:14:37.000 --> 00:14:39.000]  我不會走的了
[00:14:39.000 --> 00:14:41.000]  因為我的生命就是為此而活
[00:14:41.000 --> 00:14:42.000]  這個就是尼希米
[00:14:42.000 --> 00:14:45.000]  那種所面對的困難
[00:14:45.000 --> 00:14:47.000]  有外面有裡面
[00:14:47.000 --> 00:14:49.000]  甚至那些他應該最信得過的
[00:14:49.000 --> 00:14:50.000]  那些祭司
[00:14:50.000 --> 00:14:54.000]  都去出了這樣的陰毒的招數
[00:14:54.000 --> 00:14:56.000]  去想陷害他
[00:14:56.000 --> 00:14:57.000]  為什麼呢
[00:14:57.000 --> 00:14:58.000]  因為尼希米說
[00:14:58.000 --> 00:14:59.000]  原來他知道
[00:14:59.000 --> 00:15:03.000]  因為這個人是被多比亞和森巴拉
[00:15:03.000 --> 00:15:06.000]  所買下的
[00:15:06.000 --> 00:15:07.000]  我們剛才說了這麼多
[00:15:07.000 --> 00:15:09.000]  想給大家看一幅圖畫
[00:15:09.000 --> 00:15:11.000]  尼希米現在面對的
