
[00:00:00.000 --> 00:00:08.720]  很快又來到文數記20和21章
[00:03:15.600 --> 00:03:20.080]  有些不如意的事就會埋怨發怨言
[00:03:20.080 --> 00:03:23.680]  這次沒有水喝他們又發怨言
[00:03:23.680 --> 00:03:25.840]  看他們繼續說甚麼
[00:03:25.840 --> 00:03:30.960]  他們說你們為何把耶和華的會中領導者曠野
[00:03:30.960 --> 00:03:34.800]  使我們和牲畜都死在這裏
[00:03:34.800 --> 00:03:38.640]  你們為何逼著我們出埃及
[00:03:38.640 --> 00:03:41.440]  令我們到這壞地方
[00:03:41.440 --> 00:03:43.520]  這地方不好殺種
[00:03:43.520 --> 00:03:47.600]  又沒有無花果樹、葡萄樹、石榴樹
[00:03:47.600 --> 00:03:49.520]  又沒有水殼
[00:03:49.520 --> 00:03:51.520]  很有趣的
[00:03:51.520 --> 00:03:53.520]  他們叫自己做甚麼
[00:03:53.520 --> 00:03:58.800]  叫自己做耶和華的會中
[00:03:58.800 --> 00:04:01.360]  好像跟摩西說甚麼
[00:04:01.360 --> 00:04:03.920]  你打狗你都要看主人
[00:04:03.920 --> 00:04:06.480]  我們是耶和華的僕人
[00:04:06.480 --> 00:04:10.080]  你不要輕慢我們
[00:04:10.080 --> 00:04:12.880]  接著他們說甚麼
[00:04:12.880 --> 00:04:15.440]  他說摩西逼他們出埃及
[00:04:15.440 --> 00:04:18.400]  這個就真的很奇怪
[00:04:18.400 --> 00:04:22.080]  好像他們忘記當年他們做奴隸
[00:04:22.080 --> 00:04:26.080]  做得很辛苦是哀求耶和華救他們
[00:04:26.080 --> 00:04:29.280]  所以耶和華派摩西去救他們
[00:04:29.280 --> 00:04:31.280]  似乎忘記了
[00:04:31.280 --> 00:04:33.600]  他們的記憶好像不太好
[00:04:33.600 --> 00:04:34.800]  接著又說甚麼
[00:04:34.800 --> 00:04:40.160]  這個壞地方沒有無花果樹、葡萄樹、石榴樹
[00:04:40.160 --> 00:04:42.720]  又不好殺種、又沒有水
[00:04:42.720 --> 00:04:45.280]  是曠野來的
[00:04:45.280 --> 00:04:48.640]  不是流奶與蜜之地
[00:04:48.640 --> 00:04:51.520]  流奶與蜜之地他們反而不肯進去
[00:04:51.520 --> 00:04:55.280]  現在在曠野中又忘記了自己不肯進去
[00:04:55.280 --> 00:04:57.280]  是驚訝之地
[00:04:57.280 --> 00:05:01.280]  說出來的話似乎是是非黑白顛倒
[00:05:01.280 --> 00:05:04.960]  所以耶和華就曉如摩西說
[00:05:04.960 --> 00:05:08.480]  你拿著杖去和你的哥哥亞倫
[00:05:08.480 --> 00:05:10.960]  朝聚會眾在他們眼前
[00:05:10.960 --> 00:05:13.520]  分布盆石發出水來
[00:05:13.520 --> 00:05:16.560]  水就從盆石流出水
[00:05:16.560 --> 00:05:22.320]  給會眾和他們的新束殼
[00:05:22.320 --> 00:05:27.280]  咦 你說這件事好像很面熟
[00:05:27.280 --> 00:05:31.040]  以前好像發生過了
[00:05:31.040 --> 00:05:32.560]  如果大家記得
[00:05:32.560 --> 00:05:37.680]  在《埃及記》第17章有類似的事情發生
[00:05:37.680 --> 00:05:38.880]  又是沒有水喝
[00:05:38.880 --> 00:05:41.360]  當時在信的曠野
[00:05:41.360 --> 00:05:45.040]  在利菲定安營的時候
[00:05:45.040 --> 00:05:46.560]  他們又埋怨
[00:05:46.560 --> 00:05:49.680]  於是神就說叫摩西擊石出水
[00:05:49.680 --> 00:05:51.120]  有一塊盆石
[00:05:51.120 --> 00:05:52.800]  神就跟他說
[00:05:52.800 --> 00:05:58.480]  你擊石使盆石出水
[00:05:58.480 --> 00:06:03.520]  這次就有些不同了
[00:06:03.520 --> 00:06:06.800]  這次是叫他不要擊石出水
[00:06:06.800 --> 00:06:09.120]  是要吩咐盆石出水
[00:06:09.120 --> 00:06:11.520]  這就是不同的地方
[00:06:11.520 --> 00:06:13.520]  其實事情是一模一樣
[00:06:13.520 --> 00:06:15.520]  一個是信的曠野
[00:06:15.520 --> 00:06:17.520]  一個是沉的曠野
[00:06:17.520 --> 00:06:21.840]  用杖擊石是第一次
[00:06:21.840 --> 00:06:24.560]  吩咐盆石出水是第二次
[00:06:24.560 --> 00:06:29.360]  所以摩西是照著耶和華所吩咐的
[00:06:29.360 --> 00:06:32.720]  從耶和華面前取了杖去
[00:06:32.720 --> 00:06:36.560]  摩西亞倫就朝聚會眾到盆石前
[00:06:36.560 --> 00:06:39.520]  摩西說你們這些背叛的人
[00:06:39.520 --> 00:06:44.640]  聽我說我為你們使水從盆石中流出來
[00:06:44.640 --> 00:06:48.480]  摩西說你們這些背叛的人
[00:06:48.480 --> 00:06:51.520]  讓我用這支杖擊石
[00:06:51.520 --> 00:06:58.400]  使這些水從盆石中流出來
[00:06:58.400 --> 00:07:00.720]  於是摩西舉手
[00:07:00.720 --> 00:07:02.960]  用杖擊打盆石兩下
[00:07:02.960 --> 00:07:04.960]  就有許多水流出來
[00:07:04.960 --> 00:07:07.680]  會眾和他們的辛促都學了
[00:07:07.680 --> 00:07:12.800]  大家有沒有看到這件事的問題在哪裡
[00:07:12.800 --> 00:07:17.280]  神是如何吩咐摩西的
[00:07:17.280 --> 00:07:21.520]  神吩咐摩西吩咐石頭出水
[00:07:21.520 --> 00:07:24.000]  這次沒有叫他擊打盆石
[00:07:24.000 --> 00:07:26.880]  但摩西有沒有聽神的話
[00:07:26.880 --> 00:07:29.120]  摩西沒有聽神的話
[00:07:29.120 --> 00:07:32.640]  他拿起這支杖擊打盆石兩下
[00:07:32.640 --> 00:07:35.840]  但神仍然祝福以色列人
[00:07:35.840 --> 00:07:38.400]  仍然給水給以色列人喝
[00:07:38.400 --> 00:07:39.920]  仍然有水流出來
[00:07:39.920 --> 00:07:44.400]  但摩西沒有照到神的吩咐
[00:07:44.400 --> 00:07:45.680]  很有趣
[00:07:45.680 --> 00:07:50.800]  我今早在祈禱會見到埃里克教授
[00:07:50.800 --> 00:07:52.560]  他順便問我一句
[00:07:52.560 --> 00:07:55.200]  我知道你在說文素記
[00:07:55.200 --> 00:07:58.960]  你在說哪幾張
[00:07:58.960 --> 00:08:06.000]  我跟他說第20章是盆石出水
[00:08:06.000 --> 00:08:08.560]  你猜埃里克教授馬上說什麼
[00:08:08.560 --> 00:08:12.880]  他說保羅說那塊石頭是耶穌基督
[00:08:12.880 --> 00:08:15.040]  不容易解釋
[00:08:15.040 --> 00:08:17.280]  他馬上聯想到這節經文
[00:08:17.280 --> 00:08:22.000]  這節經文正是哥林多前書第十章一至六節
[00:08:22.000 --> 00:08:23.280]  保羅說什麼
[00:08:23.280 --> 00:08:26.800]  保羅說弟兄們我不願意你們不曉得
[00:08:26.800 --> 00:08:29.680]  我們的祖宗從前都在雲下
[00:08:29.680 --> 00:08:31.520]  都從海中經過
[00:08:31.520 --> 00:08:35.600]  都在雲裡海裡受洗歸了摩西
[00:08:35.600 --> 00:08:38.320]  並且都吃了一樣的零食
[00:08:38.320 --> 00:08:40.720]  也都喝了一樣的零水
[00:08:40.720 --> 00:08:44.880]  所喝的是出於隨著他們的靈盆石
[00:08:44.880 --> 00:08:47.120]  那盆石就是基督
[00:08:47.120 --> 00:08:48.720]  接著在第六節
[00:08:48.720 --> 00:08:52.720]  保羅說這些事都是我們的尷尬
[00:08:52.720 --> 00:08:57.200]  保羅說這塊石頭是耶穌基督
[00:08:57.200 --> 00:08:59.360]  正如Pastor Eric所說的
[00:08:59.360 --> 00:09:01.040]  究竟是什麼意思
[00:09:01.040 --> 00:09:04.640]  其實保羅告訴我們
[00:09:04.640 --> 00:09:09.040]  其實以色列人有很多神的恩典
[00:09:09.040 --> 00:09:12.560]  他們是被神帶領出埃及
[00:09:12.560 --> 00:09:15.760]  他們是經過紅海
[00:09:15.760 --> 00:09:18.640]  他們是有神給他們馬拿吃
[00:09:18.640 --> 00:09:22.160]  是靈的食物
[00:09:22.160 --> 00:09:26.000]  另外還有盆石出水是給他們水喝
[00:09:26.000 --> 00:09:28.720]  接著第四節保羅就說
[00:09:28.720 --> 00:09:30.720]  這個盆石是基督
[00:09:30.720 --> 00:09:34.000]  第六節說這個是我們的尷尬
[00:09:34.000 --> 00:09:36.240]  其實尷尬這個字
[00:09:36.240 --> 00:09:40.400]  原文希臘文是Tupo這個字
[00:09:40.400 --> 00:09:43.680]  Tupo就是我們type這個字
[00:09:43.680 --> 00:09:44.960]  type是什麼
[00:09:44.960 --> 00:09:46.640]  是其中一個例子
[00:09:46.640 --> 00:09:48.400]  我們看到是一個例子
[00:09:49.360 --> 00:09:51.840]  如果我和Jim Horne
[00:09:51.840 --> 00:09:54.560]  或者我和John Lee說
[00:09:54.560 --> 00:09:56.080]  他們就會明白
[00:09:56.080 --> 00:09:59.760]  當一個太空工程師做什麼
[00:09:59.760 --> 00:10:01.840]  是要做一個火箭
[00:10:01.840 --> 00:10:04.560]  或者要做一個太空飛船
[00:10:04.560 --> 00:10:07.120]  或者要做一個人造衛星出來
[00:10:07.120 --> 00:10:11.440]  如果這個設計是新的會怎麼做
[00:10:11.440 --> 00:10:15.600]  一定要建立一個所謂prototype
[00:10:15.600 --> 00:10:19.200]  一定要建立一個樣板出來
[00:10:19.200 --> 00:10:23.520]  你想知道將來建立的飛船人造衛星是怎樣
[00:10:23.520 --> 00:10:25.840]  你看一看這個樣板你就知道
[00:10:25.840 --> 00:10:29.200]  因為這個樣板和將來的一模一樣
[00:10:29.200 --> 00:10:30.640]  這個就是prototype
[00:10:30.640 --> 00:10:33.040]  這個就是Tupo這個字
[00:10:33.040 --> 00:10:36.160]  其實保羅說什麼
[00:10:36.160 --> 00:10:39.600]  保羅說在這裡擴建的這些事
[00:10:39.600 --> 00:10:41.440]  全部都是樣板
[00:10:41.440 --> 00:10:43.440]  給我們做一個樣板
[00:10:43.440 --> 00:10:46.240]  和我們所經歷的一樣
[00:10:46.240 --> 00:10:49.520]  耶穌基督一樣是施雨的那一位
[00:10:49.520 --> 00:10:52.800]  就好像當日那塊石頭是施雨
[00:10:52.800 --> 00:10:55.680]  噴水出來給以色列人喝
[00:10:55.680 --> 00:10:58.000]  耶穌基督同樣今時今日
[00:10:58.000 --> 00:10:59.520]  是施雨給我們
[00:10:59.520 --> 00:11:01.040]  帶領我們的那一位
[00:11:01.040 --> 00:11:02.960]  是一個樣板
[00:11:02.960 --> 00:11:04.160]  是看得到的
[00:11:04.160 --> 00:11:09.040]  其實聖經裡面有很多很多樣板
[00:11:09.040 --> 00:11:10.960]  有很多很多的預言
[00:11:10.960 --> 00:11:17.360]  一個西方人甚至我們東方人看預言是怎樣看的
[00:11:17.360 --> 00:11:19.920]  看是否靈驗
[00:11:19.920 --> 00:11:23.280]  人們走去求王大仙做什麼
[00:11:23.280 --> 00:11:24.400]  就是希望靈驗
[00:11:24.400 --> 00:11:28.080]  你看預言的話就是希望看靈與不靈
[00:11:28.080 --> 00:11:31.200]  這個西方人和東方人是一樣的
[00:11:31.200 --> 00:11:32.960]  預言就是看靈不靈驗
[00:11:32.960 --> 00:11:36.800]  聖經裡面有一千八百多個預言
[00:11:36.800 --> 00:11:40.000]  一共有一千八百多個預言
[00:11:40.000 --> 00:11:42.560]  分為兩樣
[00:11:42.560 --> 00:11:44.720]  而有三百個預言
[00:11:44.720 --> 00:11:48.000]  是有關耶穌基督已經應驗了
[00:11:48.000 --> 00:11:51.280]  三百個關於耶穌基督的預言已經應驗了
[00:11:51.280 --> 00:11:53.520]  例如耶穌基督是同女所生
[00:11:53.520 --> 00:11:56.320]  例如耶穌基督是出生在伯尼恆
[00:11:56.320 --> 00:11:59.120]  他是大衛的後裔
[00:11:59.120 --> 00:12:01.280]  一共有三百個這些預言
[00:12:01.280 --> 00:12:04.640]  關於耶穌基督全部應驗了
[00:12:04.640 --> 00:12:07.920]  有些數學家計算一下
[00:12:07.920 --> 00:12:13.680]  就算是八個預言同樣發生在耶穌基督身上
[00:12:13.680 --> 00:12:17.520]  這個可能性已經是少之又少
[00:12:17.520 --> 00:12:22.000]  你不要說三百個預言全部發生在耶穌基督身上
[00:12:22.000 --> 00:12:26.160]  聖經就是一本這麼大能的書
[00:12:26.160 --> 00:12:29.040]  它的預言是能夠實現
[00:12:29.040 --> 00:12:34.000]  而三百個預言已經應驗在耶穌基督身上
[00:12:34.560 --> 00:12:39.760]  猶太人看預言和我們西方人很不同
[00:12:39.760 --> 00:12:41.760]  猶太人是怎樣看預言
[00:12:41.760 --> 00:12:45.680]  猶太人看預言就是看剛才所說的Tupel
[00:12:45.680 --> 00:12:49.520]  就是看Prototype 就是看樣板
[00:12:49.520 --> 00:12:53.840]  看看樣板是否和真相一樣
[00:12:53.840 --> 00:13:01.200]  我們知道聖經裏面有很多很多有關耶穌基督的預象
[00:13:01.200 --> 00:13:04.560]  有人物的預象和事物的預象
[00:13:04.560 --> 00:13:06.320]  人物的預象是甚麼
[00:13:06.320 --> 00:13:13.680]  人物的預象好像是亞當 以撒 約瑟 戴維
[00:13:13.680 --> 00:13:17.200]  雖然他們都是不完美的人
[00:13:17.200 --> 00:13:21.440]  但在他們身上可以看到耶穌基督的影子
[00:13:21.440 --> 00:13:25.520]  這個就是耶穌基督的預象
[00:13:25.520 --> 00:13:28.800]  另外還有很多事物
[00:13:28.800 --> 00:13:32.320]  你都可以在他們身上看到耶穌基督的影子
[00:13:32.320 --> 00:13:34.320]  他們都是耶穌的預象
[00:13:34.320 --> 00:13:37.520]  例如是羅亞的方舟
[00:13:37.520 --> 00:13:40.400]  例如是雅各的梯
[00:13:40.400 --> 00:13:44.000]  記不記得雅各夢到梯子
[00:13:44.000 --> 00:13:46.640]  梯子其實是耶穌基督的預象
[00:13:46.640 --> 00:13:52.720]  又例如是會幕或是聖所裏面的一切陳設
[00:13:52.720 --> 00:13:58.480]  又例如是猶太人的節旗
[00:13:58.480 --> 00:14:00.880]  在這裏三個星期後
[00:14:00.880 --> 00:14:06.000]  我就會和大家講猶太人的節旗和耶穌基督相似的地方
[00:14:06.000 --> 00:14:11.680]  今天另外會和大家講另外一個預象
[00:14:11.680 --> 00:14:13.680]  就是銅蛇的預象
[00:14:13.680 --> 00:14:17.520]  這個銅蛇的預象和耶穌基督有密切的關係
[00:14:17.520 --> 00:14:20.720]  先言歸正傳
[00:14:20.720 --> 00:14:24.880]  說普羅話耶穌基督就是那塊石頭
[00:14:24.880 --> 00:14:30.960]  很明顯聖經裏面時時都用石頭來描述神
[00:14:30.960 --> 00:14:34.720]  例如在以賽亞書26章4節
[00:14:34.720 --> 00:14:37.520]  說神是永久的盆石
[00:14:37.520 --> 00:14:40.320]  我們看到神的神聖在裏面
[00:14:40.320 --> 00:14:42.320]  神就是永久的神
[00:14:42.320 --> 00:14:45.040]  就好像一塊永久的盆石一樣
[00:14:45.280 --> 00:14:47.760]  在18篇第2節
[00:14:47.760 --> 00:14:51.120]  說神就像岩石、山寨、救主
[00:14:51.120 --> 00:14:53.120]  祂是我們的保護者
[00:14:53.120 --> 00:14:56.320]  又在89篇26節
[00:14:56.320 --> 00:14:59.600]  說神是我們拯救的盆石
[00:14:59.600 --> 00:15:02.640]  祂的拯救是非常可靠的
[00:15:02.640 --> 00:15:07.120]  無論新約和舊約
[00:15:07.120 --> 00:15:09.840]  你都可以看到有很多經文
[00:15:09.840 --> 00:15:12.800]  說神就是我們的防國石
[00:15:12.800 --> 00:15:15.120]  所有信神的人
[00:15:15.120 --> 00:15:17.920]  神的根基就是我們的防國石
[00:15:17.920 --> 00:15:21.280]  但相對那些不信的人
[00:15:21.280 --> 00:15:26.240]  神對他們來說就變成了半腳石
[00:15:26.240 --> 00:15:28.800]  新約舊約都有說
[00:15:28.800 --> 00:15:31.200]  舊約在以賽亞書28章
[00:15:31.200 --> 00:15:33.040]  說神是我們的防國石
[00:15:33.040 --> 00:15:35.520]  在以賽亞書8章
[00:15:35.520 --> 00:15:38.960]  說神是不信的人的半腳石
[00:15:38.960 --> 00:15:42.000]  同樣的經文在新約也見到
[00:15:42.000 --> 00:15:46.800]  但新約的作者用他們來代表耶穌基督
[00:15:46.800 --> 00:15:51.520]  在羅馬書9章和彼得前書2章
[00:15:51.520 --> 00:15:53.520]  我們都見到這些經文
[00:15:53.520 --> 00:15:56.720]  可能有人說
[00:15:56.720 --> 00:15:59.440]  你說石頭是耶穌基督的御像
[00:15:59.440 --> 00:16:01.840]  這個似乎是很普遍的
[00:16:01.840 --> 00:16:03.040]  你所說的東西
[00:16:03.040 --> 00:16:05.360]  什麼你都可以說得出
[00:16:05.360 --> 00:16:09.200]  但等下你看看這個銅蛇的御像
[00:16:09.200 --> 00:16:11.600]  我相信你會覺得很奇怪
[00:16:11.600 --> 00:16:13.360]  這個銅蛇的御像
[00:16:13.360 --> 00:16:17.680]  對耶穌基督來說是非常非常貼切
[00:16:17.680 --> 00:16:20.560]  但我們現在先言歸正傳
[00:16:20.560 --> 00:16:22.560]  先看一看
[00:16:22.560 --> 00:16:28.480]  由於摩西不聽耶和華的話
[00:16:28.480 --> 00:16:31.280]  沒有吩咐石頭出水
[00:16:31.280 --> 00:16:34.800]  反而是用他的像來擊打盆石出水
[00:16:34.800 --> 00:16:39.360]  以致被神罰他不可以進入迦南地
[00:16:39.360 --> 00:16:42.160]  不可以進入應許之地
[00:16:42.160 --> 00:16:45.120]  我們見到摩西是很傷心
[00:16:45.120 --> 00:16:47.440]  他在生命記第三章
[00:16:47.440 --> 00:16:52.320]  我們見到他多次求神讓他進入迦南地
[00:16:52.320 --> 00:16:54.080]  但神最後跟他說
[00:16:54.080 --> 00:16:57.520]  夠了 你不要再提這件事
[00:16:57.520 --> 00:16:59.680]  所以我們見到
[00:16:59.680 --> 00:17:03.920]  摩西是真的犯了一些很大的罪
[00:17:03.920 --> 00:17:08.320]  以致神不讓他進入應許之地
[00:17:08.320 --> 00:17:11.920]  究竟他犯了什麼罪呢
[00:17:11.920 --> 00:17:13.680]  我們看看有很多神學家
[00:17:13.680 --> 00:17:15.440]  都有給了很多評論
[00:17:15.440 --> 00:17:16.640]  有些神學家說
[00:17:16.640 --> 00:17:18.960]  因為摩西是發怒
[00:17:18.960 --> 00:17:20.560]  你見到他剛才
[00:17:20.560 --> 00:17:23.520]  將他的像來擊打盆石
[00:17:23.520 --> 00:17:24.640]  很生氣
[00:17:24.640 --> 00:17:29.040]  所以神不讓他進入迦南地
[00:17:29.040 --> 00:17:30.480]  但你想想
[00:17:30.480 --> 00:17:34.000]  記不記得在文素記第十一章
[00:17:34.000 --> 00:17:37.360]  當那些以色列人說沒有肉食的時候
[00:17:37.360 --> 00:17:39.600]  其實摩西也很生氣
[00:17:39.600 --> 00:17:42.960]  其實摩西說的話也很難聽
[00:17:42.960 --> 00:17:45.680]  甚至摩西求死
[00:17:45.680 --> 00:17:48.880]  但神也沒有懲罰他
[00:17:48.880 --> 00:17:50.240]  所以可見得
[00:17:50.240 --> 00:17:53.440]  如果摩西生氣而不讓他進入迦南地
[00:17:53.440 --> 00:17:57.520]  似乎是不合情合理
[00:17:57.520 --> 00:18:00.960]  又有神學家很有意思
[00:18:00.960 --> 00:18:03.680]  他們剛才見到保羅說
[00:18:03.680 --> 00:18:06.240]  耶穌基督是那塊盆石
[00:18:06.240 --> 00:18:09.120]  於是就聯想到很多事情
[00:18:09.120 --> 00:18:10.560]  他們聯想到什麼呢
[00:18:10.560 --> 00:18:12.080]  聯想到是
[00:18:12.080 --> 00:18:15.360]  那塊石頭是兩次出水
[00:18:15.360 --> 00:18:16.480]  第一次是擊打
[00:18:16.480 --> 00:18:18.720]  第二次是吩咐他出水
[00:18:18.720 --> 00:18:22.800]  耶穌基督有多少次來臨世上
[00:18:22.800 --> 00:18:24.080]  也是兩次
[00:18:24.080 --> 00:18:25.920]  那些神學家說
[00:18:25.920 --> 00:18:29.920]  第一次就是你為我的罪釘上了十字架
[00:18:29.920 --> 00:18:32.000]  是來受苦的
[00:18:32.080 --> 00:18:38.080]  那像不像那塊盆石要被摩西的杖擊打
[00:18:38.080 --> 00:18:40.720]  但他第二次回來是怎樣
[00:18:40.720 --> 00:18:44.080]  第二次回來是榮耀的
[00:18:44.080 --> 00:18:46.480]  他是會征服全世界
[00:18:46.480 --> 00:18:49.280]  是榮耀的回來
[00:18:49.280 --> 00:18:52.720]  所以應不應該再用杖擊打他
[00:18:52.720 --> 00:18:53.360]  不應該
[00:18:53.360 --> 00:18:56.400]  所以第二次是吩咐盆石出水
[00:18:56.400 --> 00:18:59.680]  這些神學家真是很想像力
[00:18:59.680 --> 00:19:02.560]  說出來也合情合理
[00:19:02.560 --> 00:19:05.360]  唯一的問題是什麼
[00:19:05.360 --> 00:19:08.880]  唯一的問題是我們有新約又有舊約
[00:19:08.880 --> 00:19:11.760]  我們知道耶穌基督兩次回來
[00:19:11.760 --> 00:19:13.840]  我們知道他第一次回來
[00:19:13.840 --> 00:19:15.360]  第一次來到世上是受苦
[00:19:15.360 --> 00:19:18.320]  第二次是榮耀的歸來
[00:19:18.320 --> 00:19:20.240]  摩西知不知道
[00:19:20.240 --> 00:19:21.600]  摩西不知道的
[00:19:21.600 --> 00:19:24.000]  摩西不可以知道
[00:19:24.000 --> 00:19:27.440]  因為他沒有我們一樣有新舊約
[00:19:27.440 --> 00:19:30.320]  如果因為這樣而不讓他進入迦南地
[00:19:30.320 --> 00:19:31.920]  不讓他進入英許地的話
[00:19:31.920 --> 00:19:36.400]  似乎不是很合情理
[00:19:36.400 --> 00:19:40.720]  又有人說到第三個理由
[00:19:40.720 --> 00:19:42.480]  又是很似似塵塵的
[00:19:42.480 --> 00:19:44.000]  第三個理由說什麼
[00:19:44.000 --> 00:19:47.440]  說摩西是代表舊約
[00:19:47.440 --> 00:19:52.240]  因為神頒律法給摩西
[00:19:52.240 --> 00:19:53.760]  頒律法給摩西
[00:19:53.760 --> 00:19:55.760]  頒舊約給摩西
[00:19:55.760 --> 00:19:58.800]  所以摩西就代表舊約
[00:19:58.800 --> 00:20:02.320]  約書亞代表什麼
[00:20:02.320 --> 00:20:04.560]  他們說約書亞代表耶穌
[00:20:04.560 --> 00:20:06.800]  我上次也有和大家說過
[00:20:06.800 --> 00:20:10.880]  約書亞這個名字和耶穌這個名字是一樣解釋的
[00:20:10.880 --> 00:20:14.960]  約書亞是希伯來文的耶和華式拯救
[00:20:14.960 --> 00:20:19.280]  但是耶穌是希臘文的耶和華式拯救
[00:20:19.280 --> 00:20:22.480]  所以他們說約書亞是代表耶穌基督
[00:20:22.480 --> 00:20:24.480]  是代表新約
[00:20:24.480 --> 00:20:27.680]  舊約能不能使人得救
[00:20:27.680 --> 00:20:31.040]  這些神學家說舊約不能使人得救
[00:20:31.040 --> 00:20:34.240]  所以摩西不能夠進入應許之地
[00:20:34.240 --> 00:20:38.800]  新約或者耶穌就可以救贖我們
[00:20:38.800 --> 00:20:41.360]  可以帶我們進入應許之地
[00:20:41.360 --> 00:20:43.040]  所以因為這樣
[00:20:43.040 --> 00:20:50.560]  所以摩西是不可以帶領以色列人進入迦南地
[00:20:50.560 --> 00:20:54.800]  聽起來也是合情合理的
[00:20:54.800 --> 00:20:57.360]  但是問題在哪裡
[00:20:57.360 --> 00:20:59.760]  問題如果是真的話
[00:20:59.760 --> 00:21:04.400]  摩西不管做什麼都不能進入迦南地
[00:21:04.400 --> 00:21:07.280]  因為他就代表舊約
[00:21:07.280 --> 00:21:09.680]  不管他做也好不做也好
[00:21:09.680 --> 00:21:12.720]  總之摩西就不能進入迦南地
[00:21:12.720 --> 00:21:17.120]  我相信這個也不是真正的原因
[00:21:17.120 --> 00:21:18.720]  真正的原因在哪裡
[00:21:18.720 --> 00:21:21.280]  我相信真正的原因在21章
[00:21:21.280 --> 00:21:22.800]  為什麼我這樣說
[00:21:22.800 --> 00:21:25.760]  你有沒有看到在文素記裏面
[00:21:25.760 --> 00:21:31.760]  歷史事件和律法典章是梅花間褶的出現
[00:21:31.760 --> 00:21:35.360]  我也說過當歷史事件出現之後
[00:21:35.360 --> 00:21:39.440]  對這件歷史事件的解釋和教導在哪裡
[00:21:39.440 --> 00:21:43.360]  在跟著的那些律例典章
[00:21:43.360 --> 00:21:45.440]  我們在這裏一章到十九章
[00:21:45.440 --> 00:21:48.800]  已經見過很多很多次頻頻出現
[00:21:48.800 --> 00:21:50.960]  文素記就是有這樣的特色
[00:21:50.960 --> 00:21:52.880]  所以我相信真真正正說
[00:21:52.880 --> 00:21:56.480]  為什麼摩西不能夠進入迦南地的解釋
[00:21:56.480 --> 00:21:59.840]  是在這裏第21章
[00:21:59.840 --> 00:22:03.040]  我們看21章之前
[00:22:03.040 --> 00:22:07.440]  我們先看一看20章尾
[00:22:07.440 --> 00:22:09.440]  20章尾是說什麼
[00:22:09.440 --> 00:22:14.480]  是說以色列人從荷爾山起行往紅海
[00:22:14.480 --> 00:22:18.480]  那條路要繞過以東
