
[00:00:00.000 --> 00:00:04.000]  祝大家新年快乐
[00:05:07.000 --> 00:05:09.000]  那些青蛙明明
[00:05:09.000 --> 00:05:11.000]  旁边的同伴在
[00:05:11.000 --> 00:05:13.000]  突然间
[00:05:13.000 --> 00:05:15.000]  早上起床发觉不见了
[00:05:15.000 --> 00:05:17.000]  被失踪
[00:05:17.000 --> 00:05:19.000]  不知道什么时候被抓了
[00:05:19.000 --> 00:05:21.000]  去了哪里 被失踪
[00:05:21.000 --> 00:05:23.000]  原来
[00:05:23.000 --> 00:05:25.000]  这个老祠
[00:05:25.000 --> 00:05:27.000]  有一个习惯
[00:05:27.000 --> 00:05:29.000]  一天午餐填鸡饭
[00:05:29.000 --> 00:05:31.000]  吃完一只又一只
[00:05:31.000 --> 00:05:33.000]  吃完一只又一只
[00:05:33.000 --> 00:05:35.000]  那些青蛙
[00:05:35.000 --> 00:05:37.000]  下到脚都软 个个都躲起来
[00:05:37.000 --> 00:05:39.000]  哇
[00:05:39.000 --> 00:05:41.000]  他说我不想有个这样的
[00:05:41.000 --> 00:05:43.000]  青蛙皇帝
[00:05:43.000 --> 00:05:45.000]  这个青蛙皇帝独裁
[00:05:45.000 --> 00:05:47.000]  自私
[00:05:47.000 --> 00:05:49.000]  恶死 霸道
[00:05:49.000 --> 00:05:51.000]  不公 不义
[00:05:51.000 --> 00:05:53.000]  不仁 只拿我们来吃
[00:05:53.000 --> 00:05:55.000]  哇 吵软霸软
[00:05:55.000 --> 00:05:57.000]  其实这一组语言
[00:05:57.000 --> 00:05:59.000]  这个故事
[00:05:59.000 --> 00:06:01.000]  是让我们看到一件事
[00:06:01.000 --> 00:06:03.000]  我们要有一个什么样的领袖
[00:06:03.000 --> 00:06:05.000]  去管理我们
[00:06:05.000 --> 00:06:07.000]  我们要有一个自由
[00:06:07.000 --> 00:06:09.000]  开放的领袖 你喜欢做什么就做什么
[00:06:09.000 --> 00:06:11.000]  你喜欢搞什么就搞什么 然后就搞到唐人街
[00:06:11.000 --> 00:06:13.000]  那么多治安问题
[00:06:13.000 --> 00:06:15.000]  就说你想找一个老祠
[00:06:15.000 --> 00:06:17.000]  在这里管理我们 动一动你就会死
[00:06:17.000 --> 00:06:19.000]  动一动你就会坐牢
[00:06:19.000 --> 00:06:21.000]  说错话都会坐牢
[00:06:21.000 --> 00:06:23.000]  事实上
[00:06:23.000 --> 00:06:25.000]  我们发觉在今天这个社会里
[00:06:25.000 --> 00:06:27.000]  无论是政治上
[00:06:27.000 --> 00:06:29.000]  无论是教会上 无论是家庭上
[00:06:29.000 --> 00:06:31.000]  无论是公司里
[00:06:31.000 --> 00:06:33.000]  领袖是一件很重要的事情
[00:06:33.000 --> 00:06:35.000]  领袖是一个不好的领袖
[00:06:35.000 --> 00:06:37.000]  的时候 你会发觉
[00:06:37.000 --> 00:06:39.000]  是一路走下坡
[00:06:39.000 --> 00:06:41.000]  如果你发觉家庭是没有一个
[00:06:41.000 --> 00:06:43.000]  好的一家之主
[00:06:43.000 --> 00:06:45.000]  的时候 家庭一定会乱
[00:06:45.000 --> 00:06:47.000]  一定会乱
[00:06:47.000 --> 00:06:49.000]  黎希米记是一本很重要的
[00:06:49.000 --> 00:06:51.000]  书信 就因为黎希米
[00:06:51.000 --> 00:06:53.000]  是一个很出色的领袖
[00:06:53.000 --> 00:06:55.000]  就算在今天
[00:06:55.000 --> 00:06:57.000]  的管理学 在今天的
[00:06:57.000 --> 00:06:59.000]  政治学 或者今天的
[00:06:59.000 --> 00:07:01.000]  家庭理论
[00:07:01.000 --> 00:07:03.000]  我们都要看看黎希米
[00:07:03.000 --> 00:07:05.000]  用一个什么样的方法去管治
[00:07:05.000 --> 00:07:07.000]  整个犹太人
[00:07:07.000 --> 00:07:09.000]  做领袖是不简单的一件事
[00:07:09.000 --> 00:07:11.000]  怎样我们
[00:07:11.000 --> 00:07:13.000]  不会做到一根木头
[00:07:13.000 --> 00:07:15.000]  但同时我们不会做到
[00:07:15.000 --> 00:07:17.000]  像一个老祠那样
[00:07:17.000 --> 00:07:19.000]  究竟一个真正的领袖需要一些什么条件呢
[00:07:19.000 --> 00:07:21.000]  黎希米记就会
[00:07:21.000 --> 00:07:23.000]  告诉你 今天我们去到第六章的时候
[00:07:23.000 --> 00:07:25.000]  我们看到一个领袖
[00:07:25.000 --> 00:07:27.000]  其中一个最大最大的
[00:07:27.000 --> 00:07:29.000]  问题是什么呢 就是流言
[00:07:29.000 --> 00:07:31.000]  比喻人生
[00:07:31.000 --> 00:07:33.000]  攻击
[00:07:33.000 --> 00:07:35.000]  作为一个领袖
[00:07:35.000 --> 00:07:37.000]  可能有很多挑战都可以
[00:07:37.000 --> 00:07:39.000]  对付 但作为一个领袖
[00:07:39.000 --> 00:07:41.000]  最惧怕
[00:07:41.000 --> 00:07:43.000]  就是流言比喻
[00:07:43.000 --> 00:07:45.000]  人生攻击
[00:07:45.000 --> 00:07:47.000]  明刀明车尚可挡
[00:07:47.000 --> 00:07:49.000]  暗箭伤人和
[00:07:49.000 --> 00:07:51.000]  戳背脊 造谣生非
[00:07:51.000 --> 00:07:53.000]  在后面猛攻
[00:07:53.000 --> 00:07:55.000]  领袖往往是一个
[00:07:55.000 --> 00:07:57.000]  最头痛的问题
[00:07:57.000 --> 00:07:59.000]  你知道中国人有句话
[00:07:59.000 --> 00:08:01.000]  有句成语叫流言
[00:08:01.000 --> 00:08:03.000]  比喻 其实
[00:08:03.000 --> 00:08:05.000]  这个成语是来自
[00:08:05.000 --> 00:08:07.000]  一个很凄惨的故事
[00:08:07.000 --> 00:08:09.000]  这个故事
[00:08:09.000 --> 00:08:11.000]  是讲到在中国
[00:08:11.000 --> 00:08:13.000]  西汉景帝的时候
[00:08:13.000 --> 00:08:15.000]  景帝的母亲叫
[00:08:15.000 --> 00:08:17.000]  窦太后 他有一个侄子
[00:08:17.000 --> 00:08:19.000]  侄子是一个大将军
[00:08:19.000 --> 00:08:21.000]  叫窦英
[00:08:21.000 --> 00:08:23.000]  窦英将军平定了吴楚大
[00:08:23.000 --> 00:08:25.000]  七国有功
[00:08:25.000 --> 00:08:27.000]  再加上皇亲国戚
[00:08:27.000 --> 00:08:29.000]  所以威信很大
[00:08:29.000 --> 00:08:33.000]  很多众臣都很敬重窦英
[00:08:33.000 --> 00:08:35.000]  很多游士 宾客
[00:08:35.000 --> 00:08:37.000]  争先奉承他
[00:08:37.000 --> 00:08:39.000]  去依靠他
[00:08:39.000 --> 00:08:41.000]  汉景帝的太太
[00:08:41.000 --> 00:08:43.000]  姓王的 叫王氏
[00:08:43.000 --> 00:08:45.000]  他有个弟弟叫田粉
[00:08:45.000 --> 00:08:47.000]  田粉是出身低微
[00:08:47.000 --> 00:08:49.000]  是一个最会擦鞋的人
[00:08:49.000 --> 00:08:51.000]  他就最会擦鞋
[00:08:51.000 --> 00:08:53.000]  去奉承窦将军
[00:08:53.000 --> 00:08:55.000]  而且靠着他姐姐的关系
[00:08:55.000 --> 00:08:57.000]  因为他是国寇
[00:08:57.000 --> 00:08:59.000]  于是就靠着姐姐的关系
[00:08:59.000 --> 00:09:01.000]  当上一个不高不低的官
[00:09:01.000 --> 00:09:03.000]  后来汉景帝死了
[00:09:03.000 --> 00:09:05.000]  王后姓王的王氏
[00:09:05.000 --> 00:09:07.000]  当上了王太后
[00:09:07.000 --> 00:09:09.000]  窦太后又死了
[00:09:09.000 --> 00:09:11.000]  汉武帝就登位了
[00:09:11.000 --> 00:09:13.000]  田粉就借着王太后的身份
[00:09:13.000 --> 00:09:15.000]  去当上了皇后
[00:09:15.000 --> 00:09:17.000]  后来就当上了皇后
[00:09:17.000 --> 00:09:19.000]  借着王太后的身份
[00:09:19.000 --> 00:09:21.000]  扶摇直赏
[00:09:21.000 --> 00:09:23.000]  升官发财
[00:09:23.000 --> 00:09:25.000]  而窦将军
[00:09:25.000 --> 00:09:27.000]  失去了扶植
[00:09:27.000 --> 00:09:29.000]  地位就越来越降低
[00:09:29.000 --> 00:09:31.000]  所有人就去巴结田粉
[00:09:31.000 --> 00:09:33.000]  他的国寇
[00:09:33.000 --> 00:09:35.000]  有势力
[00:09:35.000 --> 00:09:37.000]  有很多人就开始疏远窦英
[00:09:37.000 --> 00:09:39.000]  其中当时有一个叫冠夫将军
[00:09:39.000 --> 00:09:41.000]  其中当时有一个叫冠夫将军
[00:09:41.000 --> 00:09:43.000]  其中当时有一个叫冠夫将军
[00:09:43.000 --> 00:09:45.000]  其中当时有一个叫冠夫将军
[00:09:45.000 --> 00:09:47.000]  冠夫将军
[00:09:47.000 --> 00:09:49.000]  冠夫将军
[00:09:49.000 --> 00:09:51.000]  是一个很有正义感的人
[00:09:51.000 --> 00:09:53.000]  他不会和其他人拆解
[00:09:53.000 --> 00:09:55.000]  谁高就拜谁
[00:09:55.000 --> 00:09:57.000]  他没有和窦英疏远
[00:09:57.000 --> 00:09:59.000]  他对于田粉
[00:09:59.000 --> 00:10:01.000]  田粉这个人
[00:10:01.000 --> 00:10:03.000]  不护
[00:10:03.000 --> 00:10:05.000]  骄横
[00:10:05.000 --> 00:10:07.000]  是极之看不起
[00:10:07.000 --> 00:10:09.000]  公元1833年
[00:10:09.000 --> 00:10:11.000]  田粉就娶太太了
[00:10:11.000 --> 00:10:13.000]  娶了燕王刘家的女儿为妻
[00:10:13.000 --> 00:10:15.000]  娶了燕王刘家的女儿为妻
[00:10:15.000 --> 00:10:17.000]  当时皇太后就有一度命令
[00:10:17.000 --> 00:10:19.000]  所有官员都要参加她的弟弟的婚礼
[00:10:19.000 --> 00:10:21.000]  所有官员都要参加她的弟弟的婚礼
[00:10:21.000 --> 00:10:23.000]  和祝贺
[00:10:23.000 --> 00:10:25.000]  窦英就很不想去参加
[00:10:25.000 --> 00:10:27.000]  但皇太后命令到他没有办法
[00:10:27.000 --> 00:10:29.000]  于是他就和冠夫一起去府上祝贺
[00:10:29.000 --> 00:10:31.000]  于是他就和冠夫一起去府上祝贺
[00:10:31.000 --> 00:10:33.000]  田粉当时
[00:10:33.000 --> 00:10:35.000]  田粉当时
[00:10:35.000 --> 00:10:37.000]  个个都奉承他
[00:10:37.000 --> 00:10:39.000]  向他敬酒
[00:10:39.000 --> 00:10:41.000]  个个都低头跪在那里
[00:10:41.000 --> 00:10:43.000]  清寒
[00:10:43.000 --> 00:10:45.000]  但没有人采访窦英
[00:10:45.000 --> 00:10:47.000]  但没有人采访窦英
[00:10:47.000 --> 00:10:49.000]  冠夫看不过眼
[00:10:49.000 --> 00:10:51.000]  于是
[00:10:51.000 --> 00:10:53.000]  当时对那些奉承田粉的人
[00:10:53.000 --> 00:10:55.000]  当时对那些奉承田粉的人
[00:10:55.000 --> 00:10:57.000]  就骂他们一大堆
[00:10:57.000 --> 00:10:59.000]  骂他们没有腰骨
[00:10:59.000 --> 00:11:01.000]  骂他们看风洗礼
[00:11:01.000 --> 00:11:03.000]  骂他们没有仁没有义
[00:11:03.000 --> 00:11:05.000]  骂他们没有仁没有义
[00:11:05.000 --> 00:11:07.000]  这些说话就被田粉听到
[00:11:07.000 --> 00:11:09.000]  我结婚的人
[00:11:09.000 --> 00:11:11.000]  搞得乱七八糟
[00:11:11.000 --> 00:11:13.000]  于是就命令卫士把他抓了
[00:11:13.000 --> 00:11:15.000]  困他坐牢
[00:11:15.000 --> 00:11:17.000]  当时
[00:11:17.000 --> 00:11:19.000]  窦英见到他自己的朋友
[00:11:19.000 --> 00:11:21.000]  窦英见到他自己的朋友
[00:11:21.000 --> 00:11:23.000]  冠夫被人抓了
[00:11:23.000 --> 00:11:25.000]  于是就写了封信给汉武帝
[00:11:25.000 --> 00:11:27.000]  于是就写了封信给汉武帝
[00:11:27.000 --> 00:11:29.000]  谁知道
[00:11:29.000 --> 00:11:31.000]  汉武帝当时
[00:11:31.000 --> 00:11:33.000]  都是糊涂的
[00:11:33.000 --> 00:11:35.000]  听了太后的说话
[00:11:35.000 --> 00:11:37.000]  再加上
[00:11:37.000 --> 00:11:39.000]  在这个时候在整个京城
[00:11:39.000 --> 00:11:41.000]  在这个时候在整个京城
[00:11:41.000 --> 00:11:43.000]  就流行一种说法
[00:11:43.000 --> 00:11:45.000]  这个说法就是窦英造反
[00:11:45.000 --> 00:11:47.000]  违抗皇命
[00:11:47.000 --> 00:11:49.000]  妒忌田粉
[00:11:49.000 --> 00:11:51.000]  这个
[00:11:51.000 --> 00:11:53.000]  汉武帝就听了这些流言
[00:11:53.000 --> 00:11:55.000]  比喻
[00:11:55.000 --> 00:11:57.000]  结果就将窦英
[00:11:57.000 --> 00:11:59.000]  和冠夫一体
[00:11:59.000 --> 00:12:01.000]  斩首
[00:12:01.000 --> 00:12:03.000]  斩首
[00:12:03.000 --> 00:12:05.000]  司马迁是史记的作者
[00:12:05.000 --> 00:12:07.000]  司马迁
[00:12:07.000 --> 00:12:09.000]  他写这个史记的时候
[00:12:09.000 --> 00:12:11.000]  就提到一句
[00:12:11.000 --> 00:12:13.000]  乃有蜚语
[00:12:13.000 --> 00:12:15.000]  为恶言
[00:12:15.000 --> 00:12:17.000]  闯上
[00:12:17.000 --> 00:12:19.000]  这个成语流言
[00:12:19.000 --> 00:12:21.000]  蜚语
[00:12:21.000 --> 00:12:23.000]  就由此而生
[00:12:23.000 --> 00:12:27.000]  谣言
[00:12:27.000 --> 00:12:29.000]  蜚语
[00:12:29.000 --> 00:12:31.000]  人生攻击
[00:12:31.000 --> 00:12:33.000]  是最厉害的一件事
[00:12:33.000 --> 00:12:35.000]  是最厉害的一件事
[00:12:35.000 --> 00:12:37.000]  是极之极之厉害的一件事
[00:12:37.000 --> 00:12:39.000]  是可以叫一个人
[00:12:39.000 --> 00:12:41.000]  完全毁灭的
[00:12:41.000 --> 00:12:43.000]  中国人说树大招风
[00:12:43.000 --> 00:12:45.000]  擒贼先擒王
[00:12:45.000 --> 00:12:47.000]  做首领就往往成为攻击的对象
[00:12:47.000 --> 00:12:49.000]  也都成为流言
[00:12:49.000 --> 00:12:51.000]  蜚语人生攻击的对象
[00:12:51.000 --> 00:12:53.000]  不单止在政坛里面
[00:12:53.000 --> 00:12:55.000]  在公司里面
[00:12:55.000 --> 00:12:57.000]  甚至在教会里面也是
[00:12:57.000 --> 00:12:59.000]  你有没有想过
[00:12:59.000 --> 00:13:01.000]  你想去侍奉主
[00:13:01.000 --> 00:13:03.000]  你想去在教会里面服侍
[00:13:03.000 --> 00:13:05.000]  你就发觉
[00:13:05.000 --> 00:13:07.000]  有些人未必欣赏这样的
[00:13:07.000 --> 00:13:09.000]  在背后就说你弄权
[00:13:09.000 --> 00:13:11.000]  或者为了名
[00:13:11.000 --> 00:13:13.000]  那你有什么反应
[00:13:13.000 --> 00:13:15.000]  于是你说算了
[00:13:15.000 --> 00:13:17.000]  我不是一定要在这里
[00:13:17.000 --> 00:13:19.000]  于是就走了
[00:13:19.000 --> 00:13:21.000]  谁最开心?撒旦最开心
[00:13:21.000 --> 00:13:23.000]  哇走得好呀好呀好呀
[00:13:23.000 --> 00:13:25.000]  撒旦就最开心
[00:13:25.000 --> 00:13:27.000]  多少教会是这样
[00:13:27.000 --> 00:13:29.000]  多少在教会里面服侍的人
[00:13:29.000 --> 00:13:31.000]  就是因为这样
[00:13:31.000 --> 00:13:33.000]  此世界非攻势
[00:13:33.000 --> 00:13:35.000]  我说来干什么?流言蜚语
[00:13:35.000 --> 00:13:37.000]  如果你看看
[00:13:37.000 --> 00:13:39.000]  尼西米的第六章
[00:13:39.000 --> 00:13:41.000]  尼西米是一个忠心的领袖
[00:13:41.000 --> 00:13:43.000]  他有原则的
[00:13:43.000 --> 00:13:45.000]  他有一个属灵的领袖
[00:13:45.000 --> 00:13:47.000]  他甚至牺牲
[00:13:47.000 --> 00:13:49.000]  他本来做高官
[00:13:49.000 --> 00:13:51.000]  皇帝的走证
[00:13:51.000 --> 00:13:53.000]  他放下老远来到耶路撒冷
[00:13:53.000 --> 00:13:55.000]  带领犹太人建立
[00:13:55.000 --> 00:13:57.000]  上帝的家
[00:13:57.000 --> 00:13:59.000]  上帝的殿
[00:13:59.000 --> 00:14:01.000]  大家录一张画面来听
[00:14:01.000 --> 00:14:03.000]  他仍然逃不过四个字
[00:14:03.000 --> 00:14:05.000]  就是流言蜚语
[00:14:05.000 --> 00:14:07.000]  但是尼西米怎么面对流言蜚语
[00:14:07.000 --> 00:14:09.000]  事实上你看看圣经里面
[00:14:09.000 --> 00:14:11.000]  不少属灵的领袖
[00:14:11.000 --> 00:14:13.000]  一样是被人攻击
[00:14:13.000 --> 00:14:15.000]  你看看保罗
[00:14:15.000 --> 00:14:17.000]  不一样被人攻击
[00:14:17.000 --> 00:14:19.000]  他说保罗
[00:14:19.000 --> 00:14:21.000]  你的样子是坏的
[00:14:21.000 --> 00:14:23.000]  又没有战书
[00:14:23.000 --> 00:14:25.000]  推介你
[00:14:25.000 --> 00:14:27.000]  你写信就厉害
[00:14:27.000 --> 00:14:29.000]  看他的样子
[00:14:29.000 --> 00:14:31.000]  也不是很厉害
[00:14:31.000 --> 00:14:33.000]  诽谤他
[00:14:33.000 --> 00:14:35.000]  人身攻击
[00:14:35.000 --> 00:14:37.000]  甚至耶稣
[00:14:37.000 --> 00:14:39.000]  何尚不是被人攻击
[00:14:39.000 --> 00:14:41.000]  说他作王
[00:14:41.000 --> 00:14:43.000]  说他作反
[00:14:43.000 --> 00:14:45.000]  你看看
[00:14:45.000 --> 00:14:47.000]  教会历史里面
[00:14:47.000 --> 00:14:49.000]  多少是上帝所重用的人
[00:14:49.000 --> 00:14:51.000]  都是被流言蜚语所害
[00:14:53.000 --> 00:14:55.000]  在我们刚才读的圣经
[00:14:55.000 --> 00:14:57.000]  我们看到
[00:14:57.000 --> 00:14:59.000]  当时
[00:14:59.000 --> 00:15:01.000]  尼西米带领犹太人
[00:15:01.000 --> 00:15:03.000]  建立城墙
[00:15:03.000 --> 00:15:05.000]  他已经成功
[00:15:05.000 --> 00:15:07.000]  甚至筹备庆典
[00:15:07.000 --> 00:15:09.000]  感恩大会
[00:15:09.000 --> 00:15:11.000]  就在这个时候大件事发生
[00:15:11.000 --> 00:15:13.000]  在这个时候不是犹太人
[00:15:13.000 --> 00:15:15.000]  不是以色列人
[00:15:15.000 --> 00:15:17.000]  而是他们的领袖
[00:15:17.000 --> 00:15:19.000]  尼西米受到人身攻击
[00:15:19.000 --> 00:15:21.000]  受到流言蜚语所伤
[00:15:21.000 --> 00:15:23.000]  当我们以为教会有进展
[00:15:23.000 --> 00:15:25.000]  沙特就不会放过
[00:15:25.000 --> 00:15:27.000]  就会用诸多方法
[00:15:27.000 --> 00:15:29.000]  叫我们退却
[00:15:29.000 --> 00:15:31.000]  我们先看看
[00:15:31.000 --> 00:15:33.000]  沙特用什么攻击方法
[00:15:33.000 --> 00:15:35.000]  有几条死计
[00:15:35.000 --> 00:15:37.000]  三个死计
[00:15:37.000 --> 00:15:39.000]  第一
[00:15:39.000 --> 00:15:41.000]  笑面公式
[00:15:41.000 --> 00:15:43.000]  笑面公神
[00:15:43.000 --> 00:15:45.000]  我们看第一节到第四节
[00:15:45.000 --> 00:15:47.000]  他说
[00:15:47.000 --> 00:15:49.000]  参巴拉多比亚阿拉伯人
[00:15:49.000 --> 00:15:51.000]  和我们其余的仇敌
[00:15:51.000 --> 00:15:53.000]  听见我们已经收完城墙
[00:15:53.000 --> 00:15:55.000]  其中没有破裂之处
