
[00:00:00.000 --> 00:00:14.000]  福音書記載,猶太的領袖問耶穌,誡命中第一是哪一條?
[00:05:17.000 --> 00:05:29.000]  你看到聖經,將愛人和愛神,不是分開,拆開,不是兩個步驟,
[00:05:29.000 --> 00:05:36.000]  不是你可以暫時只是愛神,遲些才愛人,完全不是這樣說的。
[00:05:36.000 --> 00:05:49.000]  這只不過是我們的錯覺,我們以為可以先愛神,然後再說愛人,原來不可以。
[00:05:49.000 --> 00:05:56.000]  耶穌說盡心盡性盡力愛上帝,是從生命記而來。
[00:05:56.000 --> 00:06:03.000]  耶穌說愛人如己,是從利未記而來。
[00:06:03.000 --> 00:06:09.000]  在哪裡?在利未記十九章第十八節,
[00:06:09.000 --> 00:06:16.000]  不可報仇,不可埋怨你本國的子民,卻要愛人如己。
[00:06:16.000 --> 00:06:20.000]  我是耶和華。
[00:06:20.000 --> 00:06:29.000]  同一句話其實出現兩次,十八節是第一次,第二次在哪裡找到?
[00:06:29.000 --> 00:06:38.000]  在十九章差不多結尾,由三十三節開始讀。
[00:06:38.000 --> 00:06:48.000]  若有愛人在你們國中和你同居,就不可欺負他。
[00:06:48.000 --> 00:07:01.000]  和你們同居的愛人,你們要看他如本地人一樣,並要愛他如己。
[00:07:01.000 --> 00:07:05.000]  因為你們在埃及地也作過寄居的。
[00:07:05.000 --> 00:07:11.000]  我是耶和華,你們的上帝。
[00:07:11.000 --> 00:07:18.000]  誰是我的鄰舍?記不記得《路加福音》記載
[00:07:18.000 --> 00:07:24.000]  律法師來問耶穌,問題很容易回答,
[00:07:24.000 --> 00:07:31.000]  誰是你的鄰舍?左鄰右鄰,隔離鄰舍。
[00:07:31.000 --> 00:07:37.000]  我住的那間屋,隔離那間和這邊隔離那間就是我的鄰舍。
[00:07:37.000 --> 00:07:44.000]  你一梯八火,一層樓裏面ABCDEFG,
[00:07:44.000 --> 00:07:50.000]  同一層是否你的鄰舍?算了吧,都是吧。
[00:07:50.000 --> 00:07:56.000]  如何劃分,如何界定誰是我的鄰舍?
[00:07:56.000 --> 00:08:03.000]  如果你回到利未記,你看看三十三、三十四節,
[00:08:03.000 --> 00:08:07.000]  他不是說你左鄰右鄰,
[00:08:07.000 --> 00:08:13.000]  他說你要愛那個人,他是愛人,
[00:08:13.000 --> 00:08:21.000]  他是寄居者,他不是自己人。
[00:08:21.000 --> 00:08:29.000]  愛人如己,不是一個愛自己的聖經根據。
[00:08:29.000 --> 00:08:35.000]  不要搞錯,因為這句說話不可以這樣盛載我們要愛神,
[00:08:35.000 --> 00:08:38.000]  我們要愛自己,我們要愛人,
[00:08:38.000 --> 00:08:41.000]  聖經從來沒有吩咐我們愛自己,
[00:08:41.000 --> 00:08:45.000]  聖經吩咐我們愛神,聖經吩咐我們愛人,
[00:08:45.000 --> 00:08:48.000]  不過為何會加個如己在下面呢?
[00:08:48.000 --> 00:08:54.000]  這兩個字的原因就是這個人,這個鄰舍原來是外面人,
[00:08:54.000 --> 00:08:59.000]  所以你要愛外面的人,好像愛自己人一樣,
[00:08:59.000 --> 00:09:03.000]  這叫愛人如己,明白嗎?
[00:09:03.000 --> 00:09:07.000]  香港人多團結啊!
[00:09:07.000 --> 00:09:11.000]  在這次人質槍殺事件上,
[00:09:11.000 --> 00:09:21.000]  連那些受傷的香港人都感覺到在這件事上,香港人團結。
[00:09:21.000 --> 00:09:27.000]  在政治上,不同政黨頭一次約在一起遊行,
[00:09:27.000 --> 00:09:34.000]  以前是分上下午的,不要去錯,除非你想吃兩餐海鮮餐。
[00:09:34.000 --> 00:09:37.000]  這次不是,不論左中右,
[00:09:37.000 --> 00:09:41.000]  由政府高官到星斗市民,
[00:09:41.000 --> 00:09:48.000]  大家都哭,我們真是同仇敵愾。
[00:09:48.000 --> 00:09:52.000]  在我們當中,那些外人就很慘,
[00:09:52.000 --> 00:09:57.000]  那些不是自己人的,那些我們不用理會,
[00:09:57.000 --> 00:10:00.000]  在我們的團結當中,不理會他們,
[00:10:00.000 --> 00:10:06.000]  所以他們有他們自己舉行紀念活動,我有我們舉行的,
[00:10:06.000 --> 00:10:11.000]  這叫愛人如己,在這件事上很清楚,
[00:10:11.000 --> 00:10:14.000]  我們香港人很清楚誰是自己人,
[00:10:14.000 --> 00:10:20.000]  不止東南亞的不是自己人,北面下來的都不是自己人,
[00:10:20.000 --> 00:10:26.000]  說廣東話的那些音都不是自己人,一聽就知道,
[00:10:26.000 --> 00:10:32.000]  你不開聲出來選美還多好,一開聲,「呃」,
[00:10:32.000 --> 00:10:36.000]  我們的自己人很清楚,
[00:10:36.000 --> 00:10:41.000]  聖經說愛鄰舍,不是愛自己人,
[00:10:41.000 --> 00:10:45.000]  可以嗎?看到嗎?利美紀十九章,
[00:10:45.000 --> 00:10:51.000]  重複愛人如己,愛鄰舍如同自己,
[00:10:51.000 --> 00:10:56.000]  如果這個自己人,這個是鄰舍,就不用說好像自己了,
[00:10:56.000 --> 00:11:01.000]  下面那句就多餘了,我們很自然就團結了,
[00:11:01.000 --> 00:11:06.000]  我們很自然就很緊張了,人命關天嘛,
[00:11:06.000 --> 00:11:11.000]  是的,自己人的人命很重要,那別人呢?
[00:11:11.000 --> 00:11:16.000]  其他人呢?外面人呢?寄居的孤兒寡婦呢?
[00:11:16.000 --> 00:11:24.000]  聖經裡面說的,和愛上帝同樣重要的,
[00:11:24.000 --> 00:11:30.000]  愛人如己,和愛上帝不能分割的,
[00:11:30.000 --> 00:11:36.000]  愛鄰舍如同自己,是在說這件事,
[00:11:36.000 --> 00:11:42.000]  誰是我的鄰舍,是真的值得問清楚的,
[00:11:42.000 --> 00:11:48.000]  否則的話,我們弟兄彼此相愛,禮賢會的我們關上門,
[00:11:48.000 --> 00:11:54.000]  當然彼此相愛,下樓梯下一點,半路斜路那間我們不愛的了,
[00:11:54.000 --> 00:11:59.000]  隔壁走過去那邊那間我們又不理的了,不是,
[00:11:59.000 --> 00:12:06.000]  越是外面人,聖經的吩咐就是,你越要愛他,
[00:12:06.000 --> 00:12:10.000]  好像自己人一樣,懂不懂這四個字?
[00:12:10.000 --> 00:12:17.000]  你現在懂了,愛人如己,不是說你愛你家裡的小孩,
[00:12:17.000 --> 00:12:25.000]  是說你愛你的孕傭,好像愛你自己的兒子,
[00:12:25.000 --> 00:12:30.000]  這樣就要命了,這樣又怎麼搞?
[00:12:30.000 --> 00:12:33.000]  你看到嗎?聖經是這樣說的,
[00:12:33.000 --> 00:12:39.000]  人若說我愛上帝,卻不愛人如己,
[00:12:39.000 --> 00:12:43.000]  這人就是說謊話的。
[00:12:43.000 --> 00:12:48.000]  《雅各書》怎麼說?《雅各書》你翻得快不快?
[00:12:48.000 --> 00:12:53.000]  我讀給你聽,第一章第27節,
[00:12:53.000 --> 00:13:02.000]  在上帝我們的父面前,那個清潔沒有沾污的虔誠,
[00:13:02.000 --> 00:13:06.000]  那個真正的屬靈,今天我們會這樣說,
[00:13:06.000 --> 00:13:10.000]  那個真是屬靈的人,是怎樣的?
[00:13:10.000 --> 00:13:16.000]  《雅各》說,就是看顧在患難中的孤兒寡婦,
[00:13:16.000 --> 00:13:23.000]  並且保守自己不沾染世俗。
[00:13:23.000 --> 00:13:27.000]  不沾染世俗我們一定同意,
[00:13:27.000 --> 00:13:33.000]  那個就是真正的屬靈,那個真正的虔誠。
[00:13:33.000 --> 00:13:41.000]  但是《雅各》不是將「不沾染世俗」放在第一句,
[00:13:41.000 --> 00:13:49.000]  在這句之前,它說就是看顧在患難中的孤兒寡婦。
[00:13:49.000 --> 00:13:53.000]  孤兒寡婦嚴格來說,就是她沒有家,
[00:13:53.000 --> 00:13:57.000]  她沒有父母,她沒有丈夫,對任何人來說,
[00:13:57.000 --> 00:14:03.000]  他們就是外面人,不是自己家裡的人。
[00:14:03.000 --> 00:14:08.000]  新約聖經的教導,不是舊約聖經的教導,
[00:14:08.000 --> 00:14:12.000]  是耶穌基督說的,是使徒約翰說的,
[00:14:12.000 --> 00:14:16.000]  是耶穌的弟弟《雅各》說的。
[00:14:16.000 --> 00:14:20.000]  新約聖經很清楚告訴我們,
[00:14:20.000 --> 00:14:26.000]  什麼叫做「愛鄰舍如同自己」?
[00:14:26.000 --> 00:14:31.000]  我再說,不是愛自己的聖經根據,
[00:14:31.000 --> 00:14:34.000]  聖經從來沒有吩咐我們愛自己,
[00:14:34.000 --> 00:14:37.000]  聖經只是說我們分,
[00:14:37.000 --> 00:14:40.000]  他不是自己人,我是自己人,
[00:14:40.000 --> 00:14:45.000]  你是哪個馬房的,你是哪個班底的,
[00:14:45.000 --> 00:14:48.000]  分得很清楚,不是的,
[00:14:48.000 --> 00:14:52.000]  你要愛的不是自己那班人,
[00:14:52.000 --> 00:14:56.000]  你要愛的是外面的人,
[00:14:56.000 --> 00:15:00.000]  好像你愛自己人一樣,
[00:15:00.000 --> 00:15:04.000]  這個叫做「愛人如己」,
[00:15:04.000 --> 00:15:07.000]  愛自己是不用聖經吩咐的,
[00:15:07.000 --> 00:15:09.000]  人人都懂得愛,
[00:15:09.000 --> 00:15:11.000]  所以聖經不吩咐我們做這件事,
[00:15:11.000 --> 00:15:16.000]  聖經就是針對我們時時搞錯了,
[00:15:16.000 --> 00:15:18.000]  而我們以為愛自己人,
[00:15:18.000 --> 00:15:20.000]  愛我自己團契的人,
[00:15:20.000 --> 00:15:22.000]  愛我自己小組的人,
[00:15:22.000 --> 00:15:25.000]  愛我自己那班從小玩到大的人,
[00:15:25.000 --> 00:15:28.000]  就夠了,不是的,
[00:15:28.000 --> 00:15:30.000]  你還沒記清楚就說,
[00:15:30.000 --> 00:15:33.000]  看到嗎?在十九章裏面,
[00:15:33.000 --> 00:15:38.000]  提到「愛他如同自己」的時候,
[00:15:38.000 --> 00:15:41.000]  說明是外面的人,
[00:15:41.000 --> 00:15:43.000]  寄居的人,
[00:15:43.000 --> 00:15:45.000]  不是本地人,
[00:15:45.000 --> 00:15:50.000]  所以今天你和我生活在香港,
[00:15:50.000 --> 00:15:54.000]  我們怎樣去遵守這個誡命?
[00:15:54.000 --> 00:15:59.000]  怎樣去證明我們是天父的兒女?
[00:15:59.000 --> 00:16:03.000]  怎樣說我們真是愛上帝?
[00:16:03.000 --> 00:16:12.000]  看我們怎樣對我們香港不是自己人那一班?
[00:16:12.000 --> 00:16:14.000]  所以在這些事情上,
[00:16:14.000 --> 00:16:16.000]  社會可以有很多聲音,
[00:16:16.000 --> 00:16:19.000]  教會的立場,
[00:16:19.000 --> 00:16:22.000]  一定要從聖經出發,
[00:16:22.000 --> 00:16:24.000]  不能妥協,
[00:16:24.000 --> 00:16:26.000]  這些不是政治的問題,
[00:16:26.000 --> 00:16:28.000]  我們經常混淆,
[00:16:28.000 --> 00:16:29.000]  政治的問題上,
[00:16:29.000 --> 00:16:34.000]  教會不可以站在任何一個立場上,
[00:16:34.000 --> 00:16:38.000]  因為我們牧養的會有不同的政治立場,
[00:16:38.000 --> 00:16:43.000]  我經常說教會不應該只有一個政黨的弟兄姊妹在,
[00:16:43.000 --> 00:16:45.000]  在基督裏面,
[00:16:45.000 --> 00:16:48.000]  不分希臘人、猶太人,
[00:16:48.000 --> 00:16:51.000]  不分遺奴的、自主的,
[00:16:51.000 --> 00:16:57.000]  所以一個教會不是因為政治的立場而走在一起,
[00:16:57.000 --> 00:17:00.000]  教會牧養的是基督徒,
[00:17:00.000 --> 00:17:03.000]  無論他屬於哪個政黨,
[00:17:03.000 --> 00:17:06.000]  共產黨裏面都有基督徒,
[00:17:06.000 --> 00:17:08.000]  大家知道吧?
[00:17:08.000 --> 00:17:17.000]  所以在政治的立場和在聖經教道愛的立場是兩回事,
[00:17:17.000 --> 00:17:21.000]  當全香港的人都針對外面人的時候,
[00:17:21.000 --> 00:17:25.000]  請問我們的愛人如幾,
[00:17:25.000 --> 00:17:27.000]  怎樣表達出來?
[00:17:27.000 --> 00:17:29.000]  很難的,
[00:17:29.000 --> 00:17:34.000]  我們就會被人說我們出賣自己人,
[00:17:34.000 --> 00:17:37.000]  你都不維護自己利益,
[00:17:37.000 --> 00:17:39.000]  明明他們來是爭飯碗的,
[00:17:39.000 --> 00:17:42.000]  明明他們來是分薄了資源的,
[00:17:42.000 --> 00:17:43.000]  明明明明明明明,
[00:17:43.000 --> 00:17:44.000]  是的,
[00:17:44.000 --> 00:17:45.000]  是的,
[00:17:45.000 --> 00:17:46.000]  這些全部是事實,
[00:17:46.000 --> 00:17:49.000]  外面人來有貢獻,
[00:17:49.000 --> 00:17:52.000]  但亦有權利有義務,
[00:17:52.000 --> 00:17:54.000]  就好像自己人一樣,
[00:17:54.000 --> 00:17:56.000]  你怎樣看他?
[00:17:56.000 --> 00:18:03.000]  這個愛人如幾的試金石不是自己人,
[00:18:03.000 --> 00:18:05.000]  是外面人,
[00:18:05.000 --> 00:18:06.000]  聖經是這樣教,
[00:18:06.000 --> 00:18:08.000]  舊約聖經是這樣教,
[00:18:08.000 --> 00:18:10.000]  新約聖經是這樣教,
[00:18:10.000 --> 00:18:15.000]  全本聖經都是這樣教,
[00:18:15.000 --> 00:18:19.000]  怎樣愛淪陷?
[00:18:19.000 --> 00:18:23.000]  聖經還有幾句說話,
[00:18:23.000 --> 00:18:27.000]  留給你回去慢慢默想,
[00:18:27.000 --> 00:18:28.000]  時間不夠,
[00:18:28.000 --> 00:18:30.000]  我們要參加主餐,
[00:18:30.000 --> 00:18:32.000]  一起紀念著,
[00:18:32.000 --> 00:18:34.000]  所以我不可以長氣,
[00:18:34.000 --> 00:18:38.000]  你未記住的記載是很豐富的,
[00:18:38.000 --> 00:18:42.000]  如果你由第十八節讀回頭,
[00:18:42.000 --> 00:18:46.000]  由第十一節到第十八節,
[00:18:46.000 --> 00:18:49.000]  其實那裏有四個段落,
[00:18:49.000 --> 00:18:55.000]  每一個段落都是以「我是耶和華」來結束,
[00:18:55.000 --> 00:18:59.000]  所以十八節結束「我是耶和華」,
[00:18:59.000 --> 00:19:01.000]  這是一個段落的結束,
[00:19:01.000 --> 00:19:08.000]  愛人如幾就是由十七節到十八節的結論,
[00:19:08.000 --> 00:19:10.000]  前面說甚麼?
[00:19:10.000 --> 00:19:14.000]  前面說不要心裏恨你的弟兄,
[00:19:14.000 --> 00:19:17.000]  要指責你的淪陷,
[00:19:17.000 --> 00:19:19.000]  不可以報仇,
[00:19:19.000 --> 00:19:23.000]  不要埋怨你本國的子民,
[00:19:23.000 --> 00:19:27.000]  要愛人如幾,
[00:19:27.000 --> 00:19:29.000]  這裏未曾說到愛人,
[00:19:29.000 --> 00:19:33.000]  下面三十三、三十四字才很清楚說愛人,
[00:19:33.000 --> 00:19:36.000]  但這裏對淪陷的態度,
[00:19:36.000 --> 00:19:37.000]  你有沒有留意到?
[00:19:37.000 --> 00:19:39.000]  心裏恨他,
[00:19:39.000 --> 00:19:41.000]  埋怨他,
[00:19:41.000 --> 00:19:43.000]  不是,
[00:19:43.000 --> 00:19:45.000]  你要指責他,
[00:19:45.000 --> 00:19:47.000]  這就得罪人,
[00:19:47.000 --> 00:19:49.000]  為何要這樣做?
[00:19:49.000 --> 00:19:54.000]  《新約聖經》也是這樣說,
[00:19:54.000 --> 00:19:57.000]  如果有弟兄得罪你,
[00:19:57.000 --> 00:20:00.000]  不是你得罪弟兄,
[00:20:00.000 --> 00:20:02.000]  你得罪弟兄,
[00:20:02.000 --> 00:20:04.000]  你就去認錯,
[00:20:04.000 --> 00:20:05.000]  去道歉,
[00:20:05.000 --> 00:20:06.000]  去和好,
[00:20:06.000 --> 00:20:07.000]  不是,
[00:20:07.000 --> 00:20:08.000]  是弟兄得罪你,
[00:20:08.000 --> 00:20:10.000]  他不知道,
[00:20:10.000 --> 00:20:12.000]  他不知道原來星期日早上,
[00:20:12.000 --> 00:20:14.000]  你隔條街跟他說早晨,
[00:20:14.000 --> 00:20:15.000]  他根本看不到你,
[00:20:15.000 --> 00:20:17.000]  剛剛太陽在那裏射,
[00:20:17.000 --> 00:20:18.000]  藏著自己的眼,
[00:20:18.000 --> 00:20:19.000]  你看得他很清楚,
[00:20:19.000 --> 00:20:20.000]  他看不到你,
[00:20:20.000 --> 00:20:21.000]  所以你覺得他很高竇,
[00:20:21.000 --> 00:20:23.000]  你覺得他不理睬你,
[00:20:23.000 --> 00:20:24.000]  你生他氣,
[00:20:24.000 --> 00:20:26.000]  你心裏恨他,
[00:20:26.000 --> 00:20:29.000]  下次見到你在麥當勞買東西排隊,
[00:20:29.000 --> 00:20:31.000]  我就不叫你,
[00:20:31.000 --> 00:20:33.000]  不要這樣,
[00:20:33.000 --> 00:20:34.000]  那怎麼做?
[00:20:34.000 --> 00:20:35.000]  《新約聖經》也是這樣說,
[00:20:35.000 --> 00:20:36.000]  你先去和好,
[00:20:36.000 --> 00:20:38.000]  他得罪我,
[00:20:38.000 --> 00:20:40.000]  他要來和我道歉,
[00:20:40.000 --> 00:20:42.000]  我怎麼和他和好?
[00:20:42.000 --> 00:20:44.000]  你去指責他,
[00:20:44.000 --> 00:20:47.000]  當然你要用愛心說誠實說話,
[00:20:47.000 --> 00:20:48.000]  不是走去兜巴,
[00:20:48.000 --> 00:20:49.000]  一句話就過去,
[00:20:49.000 --> 00:20:50.000]  你可能冤枉他,
[00:20:50.000 --> 00:20:52.000]  所以你問他,
[00:20:52.000 --> 00:20:54.000]  我那天見到你,
[00:20:54.000 --> 00:20:55.000]  跟你說早晨,
[00:20:55.000 --> 00:20:57.000]  你怎麼沒有反應?
[00:20:57.000 --> 00:20:59.000]  還是不是弟兄?
[00:20:59.000 --> 00:21:01.000]  哪一天?
[00:21:01.000 --> 00:21:02.000]  有嗎?
[00:21:02.000 --> 00:21:03.000]  真的見不到你,
[00:21:03.000 --> 00:21:04.000]  你要相信他,
[00:21:04.000 --> 00:21:05.000]  你又說,
[00:21:05.000 --> 00:21:06.000]  搞便,
[00:21:06.000 --> 00:21:08.000]  早知你是鬼咋,
[00:21:08.000 --> 00:21:09.000]  李博士也說,
[00:21:09.000 --> 00:21:11.000]  人心比萬物鬼咋,
[00:21:11.000 --> 00:21:13.000]  不是的,
[00:21:13.000 --> 00:21:15.000]  你有個機會,
[00:21:15.000 --> 00:21:19.000]  去表達你愛他,
[00:21:19.000 --> 00:21:20.000]  是嗎?
[00:21:20.000 --> 00:21:22.000]  你想人家怎樣對你?
[00:21:22.000 --> 00:21:24.000]  如果反過來,
[00:21:24.000 --> 00:21:26.000]  人家和你打招呼,
[00:21:26.000 --> 00:21:27.000]  你看不到他,
[00:21:27.000 --> 00:21:29.000]  你是否想他生你氣一輩子?
[00:21:29.000 --> 00:21:30.000]  不是,
[00:21:30.000 --> 00:21:31.000]  馬上說的,
[00:21:31.000 --> 00:21:33.000]  你不來找我說?
[00:21:33.000 --> 00:21:35.000]  很大聲的,
[00:21:35.000 --> 00:21:37.000]  那為什麼你不去找他說?
[00:21:37.000 --> 00:21:38.000]  是嗎?
[00:21:38.000 --> 00:21:39.000]  反過來,
[00:21:39.000 --> 00:21:43.000]  愛人如己,
[00:21:43.000 --> 00:21:44.000]  耶穌說的,
[00:21:44.000 --> 00:21:47.000]  你們願意人怎樣待你們,
[00:21:47.000 --> 00:21:51.000]  你們就要怎樣待人,
[00:21:51.000 --> 00:21:53.000]  在誤會當中,
[00:21:53.000 --> 00:21:54.000]  我沒問題,
[00:21:54.000 --> 00:21:55.000]  他來跟我說,
[00:21:55.000 --> 00:21:56.000]  我一定和他和好,
[00:21:56.000 --> 00:21:57.000]  解釋清楚,
[00:21:57.000 --> 00:21:59.000]  反過來,
[00:21:59.000 --> 00:22:00.000]  你去跟他說,
[00:22:00.000 --> 00:22:04.000]  不要心裡怨恨你的弟兄,
[00:22:04.000 --> 00:22:06.000]  不要埋怨他,
[00:22:06.000 --> 00:22:08.000]  不要放在自己心裡,
[00:22:08.000 --> 00:22:09.000]  越說越厲害,
[00:22:09.000 --> 00:22:11.000]  越說越像真的,
[00:22:11.000 --> 00:22:13.000]  說到一個地步,
[00:22:13.000 --> 00:22:16.000]  不是事實都變成事實,
[00:22:16.000 --> 00:22:20.000]  以後永遠不能聊天,
[00:22:20.000 --> 00:22:24.000]  這不是愛人如己的態度,
[00:22:24.000 --> 00:22:25.000]  所以不是說你做什麼,
[00:22:25.000 --> 00:22:27.000]  其實是說你的態度,
[00:22:27.000 --> 00:22:29.000]  說你立定心智,
[00:22:29.000 --> 00:22:33.000]  有任何這樣的情況發生的時候,
[00:22:33.000 --> 00:22:35.000]  你會怎樣反應?
[00:22:35.000 --> 00:22:37.000]  是嗎?
[00:22:37.000 --> 00:22:39.000]  前面那段呢?
[00:22:39.000 --> 00:22:41.000]  前面那段說,
[00:22:41.000 --> 00:22:44.000]  你們施行審判,
[00:22:44.000 --> 00:22:46.000]  不要偏惡窮人,
[00:22:46.000 --> 00:22:49.000]  不要縱悍有勢力的人,
[00:22:49.000 --> 00:22:55.000]  要按公義審判你的鄰舍,
[00:22:55.000 --> 00:22:57.000]  不要搬弄是非,
[00:22:57.000 --> 00:23:02.000]  不要將鄰舍置諸死地,
[00:23:02.000 --> 00:23:06.000]  公平公義,
[00:23:06.000 --> 00:23:08.000]  不理他是誰,
[00:23:08.000 --> 00:23:10.000]  窮人也好,
[00:23:10.000 --> 00:23:11.000]  有錢人也好,
[00:23:11.000 --> 00:23:13.000]  騙過手也好,
[00:23:13.000 --> 00:23:15.000]  沒有騙過手也好,
[00:23:15.000 --> 00:23:18.000]  是在記者面前騙手,
[00:23:18.000 --> 00:23:20.000]  還是沒有在記者面前騙手,
[00:23:20.000 --> 00:23:24.000]  這些全部不是我們考慮的,
[00:23:24.000 --> 00:23:25.000]  公公正正,
[00:23:25.000 --> 00:23:27.000]  給他機會,
[00:23:27.000 --> 00:23:28.000]  不要置他於死地,
[00:23:28.000 --> 00:23:30.000]  不要在背後造謠,
[00:23:30.000 --> 00:23:31.000]  說是非,
[00:23:31.000 --> 00:23:33.000]  愛你的鄰舍,
[00:23:33.000 --> 00:23:35.000]  不是包庇,
[00:23:35.000 --> 00:23:37.000]  不是愛他愛他,
[00:23:37.000 --> 00:23:38.000]  不需要審的,
[00:23:38.000 --> 00:23:39.000]  總之沒事,
[00:23:39.000 --> 00:23:40.000]  原諒他,
[00:23:40.000 --> 00:23:41.000]  大家一家人,
[00:23:41.000 --> 00:23:42.000]  不是的,
[00:23:42.000 --> 00:23:46.000]  要按公平公正去行審判,
[00:23:46.000 --> 00:23:47.000]  搞清這件事情,
[00:23:47.000 --> 00:23:49.000]  但是不要偏袒,
[00:23:49.000 --> 00:23:51.000]  不要已經有成見,
[00:23:51.000 --> 00:23:53.000]  不要未曾審就定罪,
[00:23:53.000 --> 00:23:55.000]  看他雖無過犯,
[00:23:55.000 --> 00:23:57.000]  面目可憎,
[00:23:57.000 --> 00:23:59.000]  不是這樣的,
[00:23:59.000 --> 00:24:04.000]  愛是在公正裡面去做,
[00:24:04.000 --> 00:24:05.000]  說很容易,
[00:24:05.000 --> 00:24:06.000]  是呀,
[00:24:06.000 --> 00:24:07.000]  撞了車,
[00:24:07.000 --> 00:24:09.000]  其中一個是你太太,
[00:24:09.000 --> 00:24:11.000]  你幫哪一邊?
[00:24:11.000 --> 00:24:12.000]  當然是幫自己人,
[00:24:12.000 --> 00:24:13.000]  不然想死嗎?
[00:24:13.000 --> 00:24:15.000]  婚姻也沒有了,
[00:24:15.000 --> 00:24:16.000]  是呀,
[00:24:16.000 --> 00:24:17.000]  後果很嚴重,
[00:24:17.000 --> 00:24:19.000]  不過你要公正,
[00:24:19.000 --> 00:24:22.000]  你要很有智慧定公正,
[00:24:22.000 --> 00:24:23.000]  是呀,
[00:24:23.000 --> 00:24:25.000]  你愛鄰舍如同自己,
[00:24:25.000 --> 00:24:29.000]  在一些這樣的考驗當中,
[00:24:29.000 --> 00:24:32.000]  你怎樣愛上帝,
[00:24:32.000 --> 00:24:34.000]  所以從你的心開始,
[00:24:34.000 --> 00:24:36.000]  是呀,
[00:24:36.000 --> 00:24:40.000]  在你盡了你的極限當中,
[00:24:40.000 --> 00:24:44.000]  你去經歷上帝的保守同在,
[00:24:44.000 --> 00:24:48.000]  在你愛人如己,
[00:24:48.000 --> 00:24:51.000]  種種的考驗裡面,
[00:24:51.000 --> 00:24:57.000]  其實愛上帝和愛人是通的,
[00:24:57.000 --> 00:25:00.000]  因為那不是兩個的命令,
[00:25:00.000 --> 00:25:02.000]  不是兩個的重擔,
[00:25:02.000 --> 00:25:06.000]  是機會去遵行上帝的吩咐,
