
[00:00:00.000 --> 00:00:08.000]  很高興弟兄加入教會
[00:14:14.000 --> 00:14:20.000]  從母親母腹出來的肉體就是肉身
[00:14:20.000 --> 00:14:22.000]  靠著基督的說話
[00:14:22.000 --> 00:14:26.000]  從靈所生的就屬於靈
[00:14:26.000 --> 00:14:29.000]  屬於靈的意思就是有永生的生命
[00:14:29.000 --> 00:14:31.000]  我們這個生命不能永生
[00:14:31.000 --> 00:14:34.000]  唯有我們得贖的生命
[00:14:34.000 --> 00:14:37.000]  有基督的靈就可以得到永生
[00:14:37.000 --> 00:14:40.000]  因此這個身份
[00:14:40.000 --> 00:14:44.000]  是因為相信透過水的道
[00:14:44.000 --> 00:14:46.000]  基督的話
[00:14:46.000 --> 00:14:49.000]  我們就有新的身份
[00:14:49.000 --> 00:14:51.000]  所以這兩個不矛盾
[00:14:51.000 --> 00:14:53.000]  但是是兩個層面
[00:14:53.000 --> 00:14:59.000]  然後耶穌再回應尼哥德姆說
[00:14:59.000 --> 00:15:02.000]  你們要重生不要驚訝
[00:15:02.000 --> 00:15:04.000]  然後他用一個比喻
[00:15:04.000 --> 00:15:07.000]  風隨著意思吹
[00:15:07.000 --> 00:15:09.000]  你聽到風的聲音
[00:15:09.000 --> 00:15:11.000]  卻不知從哪裡來
[00:15:11.000 --> 00:15:12.000]  往哪裡去
[00:15:12.000 --> 00:15:15.000]  凡從聖靈生的也是如此
[00:15:15.000 --> 00:15:18.000]  這個說話其實很有意思
[00:15:18.000 --> 00:15:21.000]  一個重新得救的人
[00:15:21.000 --> 00:15:27.000]  沒有人知道他究竟有沒有得救
[00:15:27.000 --> 00:15:30.000]  信
[00:15:30.000 --> 00:15:32.000]  你說我信
[00:15:32.000 --> 00:15:34.000]  我洗禮今天
[00:15:34.000 --> 00:15:36.000]  但是生命有沒有改變呢?
[00:15:36.000 --> 00:15:39.000]  道有沒有進入生命改變他呢?
[00:15:39.000 --> 00:15:41.000]  沒有人知道
[00:15:41.000 --> 00:15:44.000]  但是唯有真正的被道所改變
[00:15:44.000 --> 00:15:46.000]  他就有生命的改變
[00:15:46.000 --> 00:15:47.000]  外面的人看到
[00:15:47.000 --> 00:15:49.000]  咦! 這些人完全不同了
[00:15:49.000 --> 00:15:51.000]  完全是一個新的人
[00:15:51.000 --> 00:15:57.000]  你就知道聖靈在裡面有作為
[00:15:57.000 --> 00:15:58.000]  所以人看到改變
[00:15:58.000 --> 00:15:59.000]  但不知道為什麼
[00:15:59.000 --> 00:16:02.000]  就好像風從哪裡來
[00:16:02.000 --> 00:16:04.000]  以前我教書
[00:16:04.000 --> 00:16:06.000]  有一個學生
[00:16:06.000 --> 00:16:08.000]  是男生
[00:16:08.000 --> 00:16:09.000]  中三中四
[00:16:09.000 --> 00:16:10.000]  一塌糊塗
[00:16:10.000 --> 00:16:11.000]  兩頭鼻涕
[00:16:11.000 --> 00:16:12.000]  骯髒邋遢
[00:16:12.000 --> 00:16:14.000]  女生看到都討厭
[00:16:14.000 --> 00:16:16.000]  讀書又差
[00:16:16.000 --> 00:16:20.000]  我不是歧視男性
[00:16:20.000 --> 00:16:23.000]  通常中學的女生是比較奇怪的
[00:16:23.000 --> 00:16:25.000]  男生還沒有開腦
[00:16:25.000 --> 00:16:33.000]  我們知道學校要找風紀
[00:16:33.000 --> 00:16:35.000]  老師就說
[00:16:35.000 --> 00:16:36.000]  不用想了
[00:16:36.000 --> 00:16:38.000]  這個不用做了
[00:16:38.000 --> 00:16:40.000]  一塌糊塗
[00:16:40.000 --> 00:16:41.000]  這個男生
[00:16:42.000 --> 00:16:45.000]  那年他勉勉強強讀完中學三年班
[00:16:45.000 --> 00:16:48.000]  暑假就信了主
[00:16:48.000 --> 00:16:50.000]  信了主
[00:16:50.000 --> 00:16:52.000]  原來不單是改變
[00:16:52.000 --> 00:16:54.000]  是整個人改變
[00:16:54.000 --> 00:16:56.000]  他開始留意到
[00:16:56.000 --> 00:17:00.000]  言語、面貌、人乾淨了
[00:17:00.000 --> 00:17:01.000]  說話又好了
[00:17:01.000 --> 00:17:04.000]  中四本來讀書很麻煩
[00:17:04.000 --> 00:17:05.000]  很努力讀書
[00:17:05.000 --> 00:17:07.000]  很勤力讀書
[00:17:07.000 --> 00:17:08.000]  整個人改變
[00:17:08.000 --> 00:17:10.000]  中五會考都不錯
[00:17:10.000 --> 00:17:12.000]  然後升上來
[00:17:12.000 --> 00:17:14.000]  到中六的時候
[00:17:14.000 --> 00:17:15.000]  很帥
[00:17:15.000 --> 00:17:18.000]  很有生命改變
[00:17:18.000 --> 00:17:21.000]  改變不單是外傳
[00:17:21.000 --> 00:17:23.000]  是整個人改變
[00:17:23.000 --> 00:17:24.000]  因為積極了
[00:17:24.000 --> 00:17:25.000]  他讀書
[00:17:25.000 --> 00:17:28.000]  他留意了自己的裝束
[00:17:28.000 --> 00:17:30.000]  他留意到自己的東西
[00:17:30.000 --> 00:17:32.000]  不同了
[00:17:32.000 --> 00:17:34.000]  其實他不知道
[00:17:34.000 --> 00:17:36.000]  他升中四那年
[00:17:36.000 --> 00:17:37.000]  在暑假方面
[00:17:37.000 --> 00:17:38.000]  信了主
[00:17:38.000 --> 00:17:40.000]  我們知道
[00:17:40.000 --> 00:17:41.000]  外面的同學不知道
[00:17:41.000 --> 00:17:42.000]  到中六
[00:17:42.000 --> 00:17:44.000]  要選P-Fact
[00:17:44.000 --> 00:17:45.000]  老師說
[00:17:45.000 --> 00:17:46.000]  誰都不用想
[00:17:46.000 --> 00:17:48.000]  他一定做Happy Fact
[00:17:48.000 --> 00:17:51.000]  以前是一團東西
[00:17:51.000 --> 00:17:53.000]  現在完全不同
[00:17:53.000 --> 00:17:55.000]  外面人不知道
[00:17:55.000 --> 00:17:56.000]  風從何而來
[00:17:56.000 --> 00:17:57.000]  不知道
[00:17:57.000 --> 00:18:00.000]  聖靈重新改變
[00:18:00.000 --> 00:18:01.000]  看得到
[00:18:01.000 --> 00:18:03.000]  所以你會知道
[00:18:03.000 --> 00:18:05.000]  耶穌用風來比喻
[00:18:05.000 --> 00:18:06.000]  是很合適
[00:18:06.000 --> 00:18:07.000]  因為很多人
[00:18:07.000 --> 00:18:09.000]  生命改變了
[00:18:09.000 --> 00:18:10.000]  很多人不知道
[00:18:10.000 --> 00:18:12.000]  很奇妙的
[00:18:12.000 --> 00:18:14.000]  但是你感覺到
[00:18:14.000 --> 00:18:15.000]  你看到
[00:18:15.000 --> 00:18:17.000]  然後尼哥德姆
[00:18:17.000 --> 00:18:18.000]  再問
[00:18:18.000 --> 00:18:20.000]  尼哥德姆好像表示自己有道理
[00:18:20.000 --> 00:18:22.000]  意思就是說
[00:18:22.000 --> 00:18:24.000]  你講這麼多的東西
[00:18:24.000 --> 00:18:26.000]  行不行的
[00:18:26.000 --> 00:18:28.000]  耶穌已經解釋了
[00:18:28.000 --> 00:18:31.000]  指出他一個猶太人的老師
[00:18:31.000 --> 00:18:33.000]  這樣都誤解
