
[00:00:00.000 --> 00:00:05.500]  學生最喜歡這段聖經
[00:03:10.300 --> 00:03:12.300]  教導人學而都是有益的
[00:03:12.300 --> 00:03:14.300]  叫熟神的人得以完全
[00:03:14.300 --> 00:03:16.300]  預備行各樣的善事
[00:03:16.300 --> 00:03:19.300]  如果牧師是隨便將聖經撕爛
[00:03:19.300 --> 00:03:21.300]  或者這段聖經不對的時候
[00:03:21.300 --> 00:03:23.300]  他不單不是牧師
[00:03:23.300 --> 00:03:25.300]  他連一個信徒都不是
[00:03:25.300 --> 00:03:29.300]  因為聖經就是我們信仰和生活的準則
[00:03:29.300 --> 00:03:33.300]  如果我們將聖經所說的話扭曲
[00:03:33.300 --> 00:03:35.300]  或者撕裂
[00:03:35.300 --> 00:03:37.300]  或者說這些不值得信的時候
[00:03:37.300 --> 00:03:39.300]  你就肯定告訴你
[00:03:39.300 --> 00:03:42.300]  他根本不是一個基督徒
[00:03:42.300 --> 00:03:45.300]  因為一個基督徒是絕對相信
[00:03:45.300 --> 00:03:47.300]  聖經就是神的話語
[00:03:47.300 --> 00:03:49.300]  就好像所羅門王
[00:03:49.300 --> 00:03:51.300]  一切事都已經聽見了
[00:03:51.300 --> 00:03:54.300]  總而言之就要敬畏神
[00:03:54.300 --> 00:03:56.300]  謹守他的誡明
[00:03:56.300 --> 00:03:58.300]  就是謹守聖經
[00:03:58.300 --> 00:04:01.300]  這是人當盡的本分
[00:04:01.300 --> 00:04:03.300]  基督教是什麼呢?
[00:04:03.300 --> 00:04:05.300]  所羅門王說到最後的時候
[00:04:05.300 --> 00:04:09.300]  他就說出兩個很重要的基督教的核心
[00:04:09.300 --> 00:04:11.300]  第一是敬畏神
[00:04:11.300 --> 00:04:13.300]  什麼叫敬畏神呢?
[00:04:13.300 --> 00:04:15.300]  當他有道
[00:04:15.300 --> 00:04:16.300]  什麼叫不敬畏神呢?
[00:04:16.300 --> 00:04:18.300]  當他沒有道
[00:04:18.300 --> 00:04:20.300]  明明我們在聽上帝的話
[00:04:20.300 --> 00:04:21.300]  在聽神的話語的時候
[00:04:21.300 --> 00:04:23.300]  我們一樣去找周先生
[00:04:23.300 --> 00:04:24.300]  周公
[00:04:24.300 --> 00:04:25.300]  就是睡覺
[00:04:25.300 --> 00:04:28.300]  我們不去存一個敬畏的心
[00:04:28.300 --> 00:04:29.300]  當他沒有道
[00:04:29.300 --> 00:04:32.300]  你明知上帝不是盲的
[00:04:32.300 --> 00:04:34.300]  你填碎的時候
[00:04:34.300 --> 00:04:35.300]  你就在騙人
[00:04:35.300 --> 00:04:37.300]  騙政府
[00:04:37.300 --> 00:04:39.300]  你明知上帝不是啞的
[00:04:39.300 --> 00:04:42.300]  你就自己說一些東西
[00:04:42.300 --> 00:04:44.300]  亂說去詆毀神
[00:04:44.300 --> 00:04:47.300]  你明知上帝不是聾的
[00:04:47.300 --> 00:04:52.300]  但你就好像肆無忌憚的去亂說話
[00:04:52.300 --> 00:04:54.300]  聖經告訴你
[00:04:54.300 --> 00:04:56.300]  基督教的重要核心是什麼呢?
[00:04:56.300 --> 00:04:58.300]  你存一個敬畏的心
[00:04:58.300 --> 00:05:01.300]  如果你是存一個敬畏的心的時候
[00:05:01.300 --> 00:05:04.300]  你就不會自己偷偷留下來
[00:05:04.300 --> 00:05:07.300]  做一些事是不見得光的
[00:05:07.300 --> 00:05:09.300]  你不單止是這樣
[00:05:09.300 --> 00:05:11.300]  聖經告訴你
[00:05:11.300 --> 00:05:14.300]  你要謹守他的誡命
[00:05:14.300 --> 00:05:15.300]  謹守聖經
[00:05:15.300 --> 00:05:16.300]  聖經不只是給你聽的
[00:05:16.300 --> 00:05:18.300]  聖經不是給你聽的
[00:05:18.300 --> 00:05:19.300]  這位牧師所說的
[00:05:19.300 --> 00:05:20.300]  不是
[00:05:20.300 --> 00:05:22.300]  聖經是給你去做的
[00:05:22.300 --> 00:05:24.300]  聖經是給你去改變的
[00:05:24.300 --> 00:05:26.300]  今天我們聽了這段聖經
[00:05:26.300 --> 00:05:27.300]  今天我們看了這段聖經
[00:05:27.300 --> 00:05:29.300]  我們生命不去改變的時候
[00:05:29.300 --> 00:05:31.300]  這段聖經跟你沒有關係
[00:05:31.300 --> 00:05:32.300]  完全沒有關係
[00:05:32.300 --> 00:05:35.300]  所以所羅門王去到大結局的時候
[00:05:35.300 --> 00:05:37.300]  他就要提醒我們這兩樣東西
[00:05:37.300 --> 00:05:38.300]  總而言之
[00:05:38.300 --> 00:05:39.300]  你要敬畏神
[00:05:39.300 --> 00:05:41.300]  謹守他的誡命
[00:05:41.300 --> 00:05:44.300]  或者我們再來看看這段聖經說什麼
[00:05:44.300 --> 00:05:46.300]  首先我們看看傳道書
[00:05:46.300 --> 00:05:47.300]  他再重複告訴你
[00:05:47.300 --> 00:05:48.300]  主題是什麼
[00:05:48.300 --> 00:05:49.300]  第八節
[00:05:49.300 --> 00:05:54.300]  傳道書是一本尋索人生道理的書
[00:05:54.300 --> 00:05:57.300]  是所羅門王親身經歷
[00:05:57.300 --> 00:05:59.300]  將他的心路歷程說出來
[00:05:59.300 --> 00:06:01.300]  去到第十二章最後一章
[00:06:01.300 --> 00:06:03.300]  去到第八節的時候
[00:06:03.300 --> 00:06:07.300]  他就總括尋求人生所得的是什麼結論
[00:06:07.300 --> 00:06:12.300]  我要專心用智慧尋求查究天下所作的一切事
[00:06:12.300 --> 00:06:15.300]  即是天下裡面我看到很多東西
[00:06:15.300 --> 00:06:17.300]  我想了很久
[00:06:17.300 --> 00:06:19.300]  我就發覺結論是什麼
[00:06:19.300 --> 00:06:21.300]  總而言之第八節就告訴你
[00:06:21.300 --> 00:06:22.300]  傳道者說
[00:06:22.300 --> 00:06:24.300]  去控就是去控
[00:06:24.300 --> 00:06:27.300]  凡事都是去控
[00:06:27.300 --> 00:06:34.300]  用回去年楊醫生在我們夏令會說的德國吉
[00:06:34.300 --> 00:06:37.300]  人生是去控
[00:06:37.300 --> 00:06:40.300]  你是空手而來空手而去
[00:06:40.300 --> 00:06:43.300]  所以在傳道書第一章第二章
[00:06:43.300 --> 00:06:44.300]  他就告訴我們
[00:06:44.300 --> 00:06:45.300]  他就問一個問題
[00:06:45.300 --> 00:06:51.300]  所羅門王有智慧有財有錢有權
[00:06:51.300 --> 00:06:53.300]  他問一個問題
[00:06:53.300 --> 00:06:55.300]  世界上究竟有什麼東西
[00:06:55.300 --> 00:06:58.300]  能夠給我真正的滿足
[00:06:58.300 --> 00:07:01.300]  有什麼東西可以給我
[00:07:01.300 --> 00:07:03.300]  就好像孔夫子所說
[00:07:03.300 --> 00:07:09.300]  如果我能夠死之前得到這個道
[00:07:09.300 --> 00:07:11.300]  死而無憾
[00:07:11.300 --> 00:07:13.300]  究竟世界上有什麼東西
[00:07:13.300 --> 00:07:15.300]  能夠給我真正的滿足
[00:07:15.300 --> 00:07:17.300]  一個full satisfaction
[00:07:17.300 --> 00:07:19.300]  有沒有呢
[00:07:19.300 --> 00:07:21.300]  他在第一章裡面就告訴你
[00:07:21.300 --> 00:07:23.300]  他試著尋求各樣東西
[00:07:23.300 --> 00:07:25.300]  於是就從智慧裡面找
[00:07:25.300 --> 00:07:27.300]  讀書
[00:07:27.300 --> 00:07:29.300]  如果我讀的書多
[00:07:29.300 --> 00:07:33.300]  那麼自然書中就會給你很大的滿足
[00:07:33.300 --> 00:07:35.300]  在某個程度上
[00:07:35.300 --> 00:07:36.300]  或者會給你滿足
[00:07:36.300 --> 00:07:38.300]  我認識了一些東西
[00:07:38.300 --> 00:07:40.300]  我知道一些東西
[00:07:40.300 --> 00:07:42.300]  我學會了一些東西
[00:07:42.300 --> 00:07:43.300]  讀書
[00:07:43.300 --> 00:07:45.300]  最大的滿足就是你畢業了
[00:07:45.300 --> 00:07:46.300]  拿到文憑了
[00:07:46.300 --> 00:07:48.300]  或者你拿到學位了
[00:07:48.300 --> 00:07:50.300]  哇 多好啊
[00:07:50.300 --> 00:07:51.300]  但是
[00:07:51.300 --> 00:07:53.300]  一會兒過去就沒有了
[00:07:53.300 --> 00:07:55.300]  那又怎樣呢
[00:07:55.300 --> 00:07:58.300]  有一次我在Mountain View
[00:07:58.300 --> 00:08:00.300]  一間教會有一個
[00:08:00.300 --> 00:08:04.300]  福音營請我去講道
[00:08:04.300 --> 00:08:07.300]  於是我就去講道
[00:08:07.300 --> 00:08:09.300]  講完道之後
[00:08:09.300 --> 00:08:11.300]  有一個大概三十多歲的年輕人
[00:08:11.300 --> 00:08:13.300]  就走來牧師
[00:08:13.300 --> 00:08:15.300]  我有些東西想和你談談
[00:08:15.300 --> 00:08:17.300]  好啊 大家談談
[00:08:17.300 --> 00:08:19.300]  我講講我的故事
[00:08:19.300 --> 00:08:21.300]  我十二歲那一年
[00:08:21.300 --> 00:08:23.300]  就是香港大逃亡的時候
[00:08:23.300 --> 00:08:25.300]  因為中國發生饑荒
[00:08:25.300 --> 00:08:27.300]  大饑荒
[00:08:27.300 --> 00:08:29.300]  我和我哥就逃難下來香港
[00:08:29.300 --> 00:08:31.300]  找我親戚
[00:08:31.300 --> 00:08:33.300]  來到香港的時候
[00:08:33.300 --> 00:08:36.300]  香港當時的政策是一個什麼政策呢
[00:08:36.300 --> 00:08:38.300]  就是抵壘政策
[00:08:38.300 --> 00:08:40.300]  如果你進了香港
[00:08:40.300 --> 00:08:42.300]  還在新界呢
[00:08:42.300 --> 00:08:44.300]  被警察抓到
[00:08:44.300 --> 00:08:47.300]  警察就要抵界回來中國
[00:08:47.300 --> 00:08:50.300]  但是你過了街走街來到市區
[00:08:50.300 --> 00:08:51.300]  警察就不可以抓你
[00:08:51.300 --> 00:08:53.300]  你就可以留在香港
[00:08:53.300 --> 00:08:56.300]  不知道為什麼英國政府有這樣的規矩
[00:08:56.300 --> 00:08:58.300]  叫抵壘政策
[00:08:58.300 --> 00:09:00.300]  他們兩個
[00:09:00.300 --> 00:09:04.300]  就果然之間來到市區
[00:09:04.300 --> 00:09:08.300]  按著他擁有的地址去找他的親戚
[00:09:08.300 --> 00:09:10.300]  但發覺他親戚已經搬了家
[00:09:10.300 --> 00:09:12.300]  兩兄弟
[00:09:12.300 --> 00:09:14.300]  他十二歲他哥十四歲
[00:09:14.300 --> 00:09:17.300]  留在街頭留了三個月
[00:09:17.300 --> 00:09:19.300]  靠黑錢過活
[00:09:19.300 --> 00:09:21.300]  但終於
[00:09:21.300 --> 00:09:23.300]  在一個很偶然的機會
[00:09:23.300 --> 00:09:25.300]  找到他的親戚
[00:09:25.300 --> 00:09:27.300]  親戚收留他
[00:09:27.300 --> 00:09:31.300]  就在他的家裏
[00:09:31.300 --> 00:09:34.300]  又住又吃又打工
[00:09:34.300 --> 00:09:36.300]  幫助他的親戚
[00:09:36.300 --> 00:09:39.300]  他就這樣捱過了這日子
[00:09:39.300 --> 00:09:41.300]  中學畢業
[00:09:41.300 --> 00:09:45.300]  中學畢業之後就去恆生銀行工作
[00:09:45.300 --> 00:09:47.300]  存了錢就來了美國讀書
[00:09:47.300 --> 00:09:50.300]  有半工讀的讀完大學學位
[00:09:50.300 --> 00:09:53.300]  他很長進很聰明
[00:09:53.300 --> 00:09:59.300]  就進了MIT麻省理工學院讀博士學位
[00:09:59.300 --> 00:10:03.300]  今年暑假
[00:10:03.300 --> 00:10:05.300]  剛剛五月的時候
[00:10:05.300 --> 00:10:07.300]  我講到的時候大概七月
[00:10:07.300 --> 00:10:11.300]  五月的時候他就畢業了
[00:10:11.300 --> 00:10:13.300]  終於畢業了
[00:10:13.300 --> 00:10:16.300]  經歷這麼多艱辛
[00:10:16.300 --> 00:10:19.300]  我拿到一個PhD
[00:10:19.300 --> 00:10:23.300]  是世界一流學府的PhD
[00:10:23.300 --> 00:10:25.300]  畢業那天
[00:10:26.300 --> 00:10:28.300]  很多親戚朋友
[00:10:28.300 --> 00:10:30.300]  他沒有親人
[00:10:30.300 --> 00:10:31.300]  自己一個人
[00:10:31.300 --> 00:10:33.300]  他平時都是自己買頭符
[00:10:33.300 --> 00:10:36.300]  他穿著一件博士袍
[00:10:36.300 --> 00:10:38.300]  人都走了
[00:10:38.300 --> 00:10:41.300]  剩下一個人在學校
[00:10:41.300 --> 00:10:44.300]  當然很興奮很開心
[00:10:44.300 --> 00:10:47.300]  但每個人都走了
[00:10:47.300 --> 00:10:49.300]  剩下他一個人
[00:10:49.300 --> 00:10:51.300]  穿著一件博士袍
[00:10:51.300 --> 00:10:54.300]  拿著一件畢業證書
[00:10:54.300 --> 00:10:57.300]  我突然之間覺得
[00:10:57.300 --> 00:11:01.300]  有一種很大的空虛的感覺
[00:11:01.300 --> 00:11:06.300]  我朝思暮想所得到的目的
[00:11:06.300 --> 00:11:09.300]  我得到了
[00:11:09.300 --> 00:11:10.300]  但是
[00:11:10.300 --> 00:11:11.300]  竟然之間
[00:11:11.300 --> 00:11:15.300]  是一種很空虛的感覺
[00:11:15.300 --> 00:11:17.300]  然後自己問
[00:11:17.300 --> 00:11:19.300]  那下一步怎樣?
[00:11:19.300 --> 00:11:22.300]  然後怎樣?
[00:11:22.300 --> 00:11:24.300]  他就大聲地
[00:11:24.300 --> 00:11:26.300]  拿著一部大聲叫
[00:11:26.300 --> 00:11:29.300]  我搞定了
[00:11:29.300 --> 00:11:33.300]  然後就去了奧斯頓的downtown
[00:11:33.300 --> 00:11:37.300]  在酒吧裡面狂喝
[00:11:37.300 --> 00:11:39.300]  喝到醉醺醺
[00:11:39.300 --> 00:11:40.300]  那一晚
[00:11:40.300 --> 00:11:46.300]  就在街頭過了一晚
[00:11:46.300 --> 00:11:49.300]  腦裡開始想
[00:11:49.300 --> 00:11:51.300]  我朝思暮想
[00:11:51.300 --> 00:11:53.300]  進了最有名的大學
[00:11:53.300 --> 00:11:56.300]  拿到最高的學位
[00:11:56.300 --> 00:11:59.300]  So what?
[00:11:59.300 --> 00:12:02.300]  為什麼會有一種莫名的空虛?
[00:12:02.300 --> 00:12:04.300]  當我醒過來頭還有點痛的時候
[00:12:04.300 --> 00:12:06.300]  我就會問
[00:12:06.300 --> 00:12:09.300]  是不是有上帝?
[00:12:09.300 --> 00:12:10.300]  是不是唯有這個上帝
[00:12:10.300 --> 00:12:14.300]  才能給我真正的滿足?
[00:12:14.300 --> 00:12:17.300]  所以我就來了這個朋友
[00:12:17.300 --> 00:12:19.300]  邀請我來加州
[00:12:19.300 --> 00:12:23.300]  去參加這個福音營
[00:12:23.300 --> 00:12:25.300]  你以為學問
[00:12:25.300 --> 00:12:26.300]  你以為智慧
[00:12:26.300 --> 00:12:28.300]  能給你真正的滿足?
[00:12:28.300 --> 00:12:31.300]  所羅門王他自己經歷過
[00:12:31.300 --> 00:12:33.300]  所羅門王是虛空的
[00:12:33.300 --> 00:12:34.300]  一切都是虛空
[00:12:34.300 --> 00:12:37.300]  給不到你真正的滿足
[00:12:37.300 --> 00:12:39.300]  所以所羅門王就去找
[00:12:39.300 --> 00:12:41.300]  找不到的時候就去喝酒
[00:12:41.300 --> 00:12:44.300]  走入壽場就神勾手
[00:12:44.300 --> 00:12:49.300]  醉酒之後那種空虛感
[00:12:49.300 --> 00:12:51.300]  更慘
[00:12:51.300 --> 00:12:53.300]  漂亮的房子
[00:12:53.300 --> 00:12:55.300]  漂亮的花園
[00:12:55.300 --> 00:12:56.300]  錢
[00:12:56.300 --> 00:12:58.300]  是不是給你真正的滿足?
[00:12:58.300 --> 00:12:59.300]  權力
[00:12:59.300 --> 00:13:00.300]  愛情
[00:13:00.300 --> 00:13:02.300]  旅識
[00:13:02.300 --> 00:13:05.300]  所羅門王結果
[00:13:05.300 --> 00:13:07.300]  走完一切的旅程的時候
[00:13:07.300 --> 00:13:09.300]  他就自己寫在那裡說
[00:13:09.300 --> 00:13:13.300]  誰知道這都是暴風捉影
[00:13:13.300 --> 00:13:15.300]  就是日光之下
[00:13:15.300 --> 00:13:17.300]  毫無益處
[00:13:17.300 --> 00:13:20.300]  都是肥皂泡
[00:13:20.300 --> 00:13:24.300]  世界上有很多人想找新鮮的東西去滿足自己
[00:13:24.300 --> 00:13:26.300]  於是很多人就走來加州
[00:13:26.300 --> 00:13:27.300]  走來三藩市
[00:13:27.300 --> 00:13:30.300]  因為三藩市是最奇形怪狀的
[00:13:30.300 --> 00:13:32.300]  三藩市是最多古怪的東西
[00:13:32.300 --> 00:13:34.300]  所以如果你離開加州
[00:13:34.300 --> 00:13:35.300]  回到北部的時候
[00:13:35.300 --> 00:13:37.300]  在飛機上有個大牌
[00:13:37.300 --> 00:13:39.300]  離開到邊境的時候
[00:13:39.300 --> 00:13:41.300]  有個大牌寫著
[00:13:41.300 --> 00:13:43.300]  各位旅客請注意
[00:13:43.300 --> 00:13:45.300]  你將要離開加州
[00:13:45.300 --> 00:13:47.300]  一切行動取止
[00:13:47.300 --> 00:13:49.300]  請回復正常
[00:13:49.300 --> 00:13:53.300]  Please resume your normal behavior
[00:13:53.300 --> 00:13:57.300]  because you are about to leave California
[00:13:57.300 --> 00:13:59.300]  但我們在加州內
[00:13:59.300 --> 00:14:01.300]  見怪就莫怪
[00:14:01.300 --> 00:14:04.300]  天下絕無新事
[00:14:04.300 --> 00:14:06.300]  不就是這樣嗎?
[00:14:06.300 --> 00:14:10.300]  你以為大麻能給你真正的滿足嗎?
[00:14:10.300 --> 00:14:12.300]  騙你的
[00:14:12.300 --> 00:14:14.300]  錢能給你真正的滿足嗎?
[00:14:14.300 --> 00:14:16.300]  騙你的
[00:14:16.300 --> 00:14:18.300]  所羅門王告訴你
[00:14:18.300 --> 00:14:20.300]  都是暴風捉影
[00:14:20.300 --> 00:14:22.300]  完全暴風捉影
[00:14:22.300 --> 00:14:24.300]  去到第三章的時候
[00:14:24.300 --> 00:14:26.300]  所羅門王更加告訴你
[00:14:26.300 --> 00:14:28.300]  我們不單止沒有滿足感
[00:14:28.300 --> 00:14:30.300]  而且
[00:14:30.300 --> 00:14:33.300]  我們更加發覺我們沒有控制感
[00:14:33.300 --> 00:14:36.300]  有很多東西不在你控制範圍之內
[00:14:36.300 --> 00:14:38.300]  有很多東西不到你話事
[00:14:38.300 --> 00:14:40.300]  生死不到你話事
[00:14:40.300 --> 00:14:43.300]  失敗成功不到你話事
[00:14:43.300 --> 00:14:45.300]  苦與樂不到你話事
[00:14:45.300 --> 00:14:48.300]  成功與失敗不到你話事
[00:14:48.300 --> 00:14:50.300]  生有時死有時
[00:14:50.300 --> 00:14:53.300]  不出所災中有時
[00:14:53.300 --> 00:14:55.300]  哭有時笑有時
[00:14:55.300 --> 00:14:57.300]  很多東西不是你控制的
[00:14:57.300 --> 00:15:01.300]  連你能不能睡都不在你控制範圍之內
[00:15:01.300 --> 00:15:05.300]  你的子女是怎樣不是你控制範圍的
[00:15:05.300 --> 00:15:09.300]  有很多東西不到你和我可以控制
[00:15:09.300 --> 00:15:11.300]  如果我說這樣就行
[00:15:11.300 --> 00:15:13.300]  你是自己騙自己的
[00:15:13.300 --> 00:15:16.300]  其實明天如何你們還不知道
[00:15:16.300 --> 00:15:18.300]  聖經就告訴你
[00:15:18.300 --> 00:15:21.300]  其實明天如何你們還不知道
[00:15:21.300 --> 00:15:24.300]  明天發生什麼事你知道嗎?
[00:15:24.300 --> 00:15:25.300]  沒有人知道的
[00:15:25.300 --> 00:15:28.300]  如果有人告訴你我可以操縱著明天
[00:15:28.300 --> 00:15:30.300]  你是大傻特傻
[00:15:30.300 --> 00:15:33.300]  這個是癡人夢話
[00:15:33.300 --> 00:15:35.300]  所羅門就告訴我們
[00:15:35.300 --> 00:15:38.300]  神造萬物國安其事成為美好
[00:15:38.300 --> 00:15:40.300]  唯有上帝才是一個話事權
[00:15:40.300 --> 00:15:43.300]  你和我是沒有辦法控制將來的
[00:15:43.300 --> 00:15:45.300]  一點都控制不到
[00:15:45.300 --> 00:15:47.300]  到第四章的時候
[00:15:47.300 --> 00:15:48.300]  他更加告訴我們
[00:15:48.300 --> 00:15:50.300]  不單止我們沒有滿足感
[00:15:50.300 --> 00:15:52.300]  不單止我們沒有控制感
[00:15:52.300 --> 00:15:53.300]  沒有安全感
[00:15:53.300 --> 00:15:55.300]  而且我們還會
[00:15:55.300 --> 00:15:57.300]  所羅門更加告訴我們
[00:15:57.300 --> 00:16:01.300]  我們有一種很大的莫名的空虛在我們裏面
[00:16:01.300 --> 00:16:03.300]  孤單
[00:16:03.300 --> 00:16:07.300]  有被空壓被欺壓的人孤單
[00:16:07.300 --> 00:16:09.300]  有些成功的人士孤單
[00:16:09.300 --> 00:16:11.300]  所以所羅門王說
[00:16:11.300 --> 00:16:14.300]  一人孤孤身跌倒
[00:16:14.300 --> 00:16:16.300]  這人就有禍了
[00:16:16.300 --> 00:16:19.300]  在三藩市多少多少
[00:16:19.300 --> 00:16:21.300]  唐人化裏面多少老人家
[00:16:21.300 --> 00:16:24.300]  在孤單裏面生存
[00:16:24.300 --> 00:16:27.300]  在散房裏面如何過活
[00:16:27.300 --> 00:16:31.300]  多少老人家或多少人士
[00:16:31.300 --> 00:16:35.300]  在寂寞裏面哭都沒有人聽到
[00:16:35.300 --> 00:16:37.300]  笑人家覺得你傻
[00:16:37.300 --> 00:16:39.300]  你到處大聲笑
[00:16:39.300 --> 00:16:41.300]  看人家會不會覺得你瘋了
[00:16:41.300 --> 00:16:43.300]  這個世界就是一個這樣的世界
[00:16:43.300 --> 00:16:45.300]  沒有給你滿足感
[00:16:45.300 --> 00:16:47.300]  所羅門王就告訴你
[00:16:47.300 --> 00:16:49.300]  我們是什麼
[00:16:49.300 --> 00:16:51.300]  我們是虛空的
[00:16:51.300 --> 00:16:52.300]  一切都虛空
[00:16:52.300 --> 00:16:54.300]  孤單無援
[00:16:54.300 --> 00:16:56.300]  尤其是你以為有錢有勢力的時候
[00:16:56.300 --> 00:16:57.300]  就不會孤單
[00:16:57.300 --> 00:16:59.300]  是更加孤單
[00:16:59.300 --> 00:17:03.300]  最後當你走遍人生最後的路程的時候
[00:17:03.300 --> 00:17:06.300]  黃泉無客裡
[00:17:06.300 --> 00:17:08.300]  今夜宿誰家
[00:17:08.300 --> 00:17:11.300]  那種孤單的感覺
[00:17:11.300 --> 00:17:13.300]  真的很難受
[00:17:13.300 --> 00:17:16.300]  有一次我太太的親戚患了肺癌
[00:17:16.300 --> 00:17:18.300]  最後一程路的時候
[00:17:18.300 --> 00:17:20.300]  她跟我說
[00:17:20.300 --> 00:17:22.300]  她說我以前不開心
[00:17:22.300 --> 00:17:24.300]  我總可以找到人談
[00:17:24.300 --> 00:17:26.300]  這次
[00:17:26.300 --> 00:17:29.300]  在我人生最後一個路程裏面
[00:17:29.300 --> 00:17:31.300]  我發覺是孤孤單單
[00:17:31.300 --> 00:17:34.300]  她就引用了金聖嘆這句話
[00:17:34.300 --> 00:17:37.300]  黃泉無客裡
[00:17:37.300 --> 00:17:39.300]  今夜宿誰家
[00:17:39.300 --> 00:17:41.300]  我跟她說
