
[00:00:00.000 --> 00:00:04.000]  最後一堂是最難說的
[00:03:22.000 --> 00:03:25.000]  有些沒聽的,你上網再聽吧
[00:03:25.000 --> 00:03:27.000]  對大家希望有用
[00:03:27.000 --> 00:03:28.000]  好,做個祈禱
[00:03:28.000 --> 00:03:30.000]  師父我們很感謝你
[00:03:30.000 --> 00:03:33.000]  因為教會不單止是為了聚集
[00:03:33.000 --> 00:03:35.000]  教會也是為了學習
[00:03:35.000 --> 00:03:37.000]  在教會當中,不單止是相交
[00:03:37.000 --> 00:03:40.000]  而且我們對外也有使命
[00:03:40.000 --> 00:03:42.000]  對內弟兄姊妹彼此相愛
[00:03:42.000 --> 00:03:44.000]  對外我們要福音廣傳
[00:03:44.000 --> 00:03:47.000]  所以讓我們自己生命有裝備
[00:03:47.000 --> 00:03:48.000]  使命有承擔
[00:03:48.000 --> 00:03:50.000]  願主耶穌使用全福
[00:03:50.000 --> 00:03:53.000]  我們過去有很多人經過全福
[00:03:53.000 --> 00:03:56.000]  在這裡蒙恩,在這裡受洗
[00:03:56.000 --> 00:03:58.000]  在這裡加入教會,在這裡成長
[00:03:58.000 --> 00:04:00.000]  我們求主讓我們不要忘記
[00:04:00.000 --> 00:04:03.000]  我們在這個地方所領受神的恩典
[00:04:03.000 --> 00:04:06.000]  也不要忘記領受神的恩典的原因
[00:04:06.000 --> 00:04:08.000]  蒙恩的人,好像阿伯拉罕
[00:04:08.000 --> 00:04:11.000]  甚至赐福他,以至萬國因他得福
[00:04:11.000 --> 00:04:14.000]  一個真正明白神恩典
[00:04:14.000 --> 00:04:16.000]  明白神賜福的人
[00:04:16.000 --> 00:04:19.000]  我們不會只是守住,留住我們自己所得
[00:04:19.000 --> 00:04:22.000]  我們是樂意去分享,樂意去傳揚
[00:04:22.000 --> 00:04:25.000]  不單止是為了見證,為了榮耀神
[00:04:25.000 --> 00:04:29.000]  我們更加願意人可以蒙恩,人可以蒙福
[00:04:29.000 --> 00:04:32.000]  讓我們做一個活水的江河
[00:04:32.000 --> 00:04:34.000]  讓我們做一個流通的管治
[00:04:34.000 --> 00:04:36.000]  讓我們做的是加利利海,不是死海
[00:04:36.000 --> 00:04:40.000]  讓我們有入有出,有領受有分享
[00:04:40.000 --> 00:04:43.000]  以至我們在教會當中,是生命培植生命
[00:04:43.000 --> 00:04:46.000]  是生命影響生命,幫助我們眾人
[00:04:46.000 --> 00:04:49.000]  有一個做使命,有使命感的人
[00:04:49.000 --> 00:04:52.000]  做一個願意有純樸的生活的人
[00:04:52.000 --> 00:04:55.000]  大年我們以下時間,我們講最後一本書
[00:04:55.000 --> 00:04:57.000]  生命記,讓我們能夠好好的去聽
[00:04:57.000 --> 00:04:59.000]  好好的去學,好好的去做
[00:04:59.000 --> 00:05:01.000]  好好的這樣去行出來
[00:05:01.000 --> 00:05:04.000]  以致生命有改變,而且能夠祝福,影響其他人
[00:05:04.000 --> 00:05:07.000]  大年以下的時間,聽我們禱告,奉耶穌的名字
[00:05:07.000 --> 00:05:09.000]  阿們
[00:05:09.000 --> 00:05:14.000]  行在神的智慧中,是明智的人生
[00:05:14.000 --> 00:05:19.000]  擇神而行,即是選擇神的路
[00:05:19.000 --> 00:05:22.000]  選擇神的心意來活
[00:05:22.000 --> 00:05:25.000]  這次和大家預備五篇的信息
[00:05:25.000 --> 00:05:28.000]  行在神的心意當中,遵神而行
[00:05:28.000 --> 00:05:31.000]  行在神的使命當中,避神所用
[00:05:31.000 --> 00:05:34.000]  行在神的聖潔當中,蒙神所愛
[00:05:34.000 --> 00:05:37.000]  行在神的命令當中,聽神所言
[00:05:37.000 --> 00:05:40.000]  行在神的智慧當中,擇神而活
[00:05:40.000 --> 00:05:43.000]  這五篇信息,如果你回去再聽錄音,上網再聽
[00:05:43.000 --> 00:05:45.000]  或者你聽完的話
[00:05:45.000 --> 00:05:49.000]  我鼓勵你回去試試背了一些重點
[00:05:49.000 --> 00:05:51.000]  然後思考這些重點
[00:05:51.000 --> 00:05:53.000]  思考這些重點
[00:05:53.000 --> 00:05:55.000]  人生其實是一連串的選擇
[00:05:55.000 --> 00:05:58.000]  有人說人生是一連串的問答
[00:05:58.000 --> 00:06:00.000]  有很多問題嘗試去回答
[00:06:00.000 --> 00:06:02.000]  有些答到,有些答不到
[00:06:02.000 --> 00:06:05.000]  無論答不答到,人生盡頭就會離開
[00:06:05.000 --> 00:06:07.000]  放下未曾答的問題
[00:06:07.000 --> 00:06:09.000]  有人說人生好像還債
[00:06:09.000 --> 00:06:10.000]  很多債要還
[00:06:10.000 --> 00:06:12.000]  有些人還完,有些人還不完
[00:06:12.000 --> 00:06:14.000]  無論還不還完都要離開
[00:06:14.000 --> 00:06:16.000]  有人說人生是一連串的選擇
[00:06:16.000 --> 00:06:17.000]  不單止是選擇
[00:06:17.000 --> 00:06:22.000]  而且這些選擇會決定你人生的質素和成敗
[00:06:22.000 --> 00:06:25.000]  有時選錯不是最錯
[00:06:25.000 --> 00:06:29.000]  選錯不認錯才是真正的錯
[00:06:29.000 --> 00:06:33.000]  有些人選擇,沒錯,我們可以有時選擇錯誤
[00:06:33.000 --> 00:06:35.000]  但不要一錯再錯
[00:06:35.000 --> 00:06:37.000]  而且選擇是嚴重的選錯
[00:06:37.000 --> 00:06:40.000]  有些不是這麼嚴重的選錯
[00:06:40.000 --> 00:06:45.000]  今早我和幾位同工沒什麼機會和他們吃飯
[00:06:45.000 --> 00:06:47.000]  因為今次來香港很忙
[00:06:47.000 --> 00:06:49.000]  今早和他們八點鐘在下面喝茶
[00:06:49.000 --> 00:06:52.000]  點了很多東西
[00:06:52.000 --> 00:06:55.000]  有些點得不太好
[00:06:55.000 --> 00:06:56.000]  有些點好了
[00:06:56.000 --> 00:06:58.000]  這些不重要
[00:06:58.000 --> 00:07:00.000]  點錯點心沒什麼大不了
[00:07:00.000 --> 00:07:02.000]  點了就算了
[00:07:02.000 --> 00:07:04.000]  不喜歡吃就讓我點吧
[00:07:04.000 --> 00:07:06.000]  點了不會死的
[00:07:06.000 --> 00:07:07.000]  有些選擇很重要的
[00:07:07.000 --> 00:07:09.000]  你選錯了會影響你一生
[00:07:09.000 --> 00:07:11.000]  所以有些選擇一定要很重要
[00:07:11.000 --> 00:07:13.000]  很小心很謹慎
[00:07:13.000 --> 00:07:15.000]  我看過一個電視片集
[00:07:15.000 --> 00:07:17.000]  題目叫做Power to Change
[00:07:17.000 --> 00:07:20.000]  是一個外國節目
[00:07:20.000 --> 00:07:21.000]  是講一班基督徒
[00:07:21.000 --> 00:07:23.000]  而且一班基督徒的運動員
[00:07:23.000 --> 00:07:25.000]  都是有名成功的運動員
[00:07:25.000 --> 00:07:28.000]  主要對象是一班年輕青年人
[00:07:28.000 --> 00:07:30.000]  我那次看也很感動
[00:07:30.000 --> 00:07:32.000]  這班運動員出來
[00:07:32.000 --> 00:07:35.000]  是一個節目
[00:07:35.000 --> 00:07:37.000]  有一班年輕人在聽
[00:07:37.000 --> 00:07:38.000]  人生當中
[00:07:38.000 --> 00:07:39.000]  正如我剛才所說
[00:07:39.000 --> 00:07:41.000]  你們曾經做過很多選擇
[00:07:41.000 --> 00:07:44.000]  他說各位青年人
[00:07:44.000 --> 00:07:48.000]  今天你可能做了一些錯誤的選擇
[00:07:48.000 --> 00:07:50.000]  但他說的話很重要
[00:07:50.000 --> 00:07:53.000]  But you can make the right choice now
[00:07:53.000 --> 00:07:55.000]  今天你可以做一個對的選擇
[00:07:55.000 --> 00:07:58.000]  無論過去做錯了什麼選擇
[00:07:58.000 --> 00:08:00.000]  那些已經是過去的歷史
[00:08:00.000 --> 00:08:02.000]  但今天開始
[00:08:02.000 --> 00:08:04.000]  你可以做一個明智的選擇
[00:08:04.000 --> 00:08:07.000]  不需要繼續走錯的道路上
[00:08:07.000 --> 00:08:09.000]  《新命記》裏面
[00:08:09.000 --> 00:08:10.000]  當我讀完成卷書
[00:08:10.000 --> 00:08:12.000]  你知《預備摩西五經》
[00:08:12.000 --> 00:08:14.000]  要將五卷書讀完又讀
[00:08:14.000 --> 00:08:16.000]  然後慢慢去觀察去留意
[00:08:16.000 --> 00:08:18.000]  讀完之後
[00:08:18.000 --> 00:08:20.000]  有一節聖經對我來說是很震撼的聖經
[00:08:20.000 --> 00:08:23.000]  就是《新命記》第30章19節
[00:08:23.000 --> 00:08:26.000]  好像過去四堂課都沒有怎樣讀經
[00:08:26.000 --> 00:08:27.000]  因為很難讀經
[00:08:27.000 --> 00:08:29.000]  讀完摩西五經就不用說了
[00:08:29.000 --> 00:08:31.000]  但這節聖經我要求大家跟我一起讀
[00:08:31.000 --> 00:08:34.000]  《新命記》第30章19節
[00:08:34.000 --> 00:08:36.000]  你的筆記裏面應該有的
[00:08:36.000 --> 00:08:38.000]  我們一起讀好嗎?
[00:08:38.000 --> 00:08:39.000]  大家打開你的筆記
[00:08:39.000 --> 00:08:40.000]  我們慢慢讀這一節的聖經
[00:08:40.000 --> 00:08:42.000]  《新命記》第30章19節
[00:08:42.000 --> 00:08:43.000]  一起讀
[00:08:43.000 --> 00:08:45.000]  我今日呼天喚地
[00:08:45.000 --> 00:08:47.000]  向你作見證
[00:08:47.000 --> 00:08:49.000]  我將生死和福
[00:08:49.000 --> 00:08:51.000]  陳明在你面前
[00:08:51.000 --> 00:08:53.000]  所以你要揀選生命
[00:08:53.000 --> 00:08:56.000]  使你和你的後裔都得存活
[00:08:56.000 --> 00:08:59.000]  這個《新命記》是摩西
[00:08:59.000 --> 00:09:02.000]  臨離世之前
[00:09:02.000 --> 00:09:05.000]  向百姓宣讀最後一段說話
[00:09:05.000 --> 00:09:07.000]  最後他講到的時候
[00:09:07.000 --> 00:09:09.000]  他也是用這句說話
[00:09:09.000 --> 00:09:11.000]  最後提醒一班百姓
[00:09:11.000 --> 00:09:13.000]  這一班是已經存留下來
[00:09:13.000 --> 00:09:15.000]  沒有倒閉的那一班人
[00:09:15.000 --> 00:09:17.000]  上一課講到文素記
[00:09:17.000 --> 00:09:19.000]  百多萬的人
[00:09:19.000 --> 00:09:21.000]  他們倒閉在狂野
[00:09:21.000 --> 00:09:23.000]  餘下這一班是新的一代
[00:09:23.000 --> 00:09:25.000]  迦勒和約書亞
[00:09:25.000 --> 00:09:27.000]  帶他們進入迦南地
[00:09:27.000 --> 00:09:29.000]  他們去到約旦河東
[00:09:29.000 --> 00:09:31.000]  已經遙望到迦南美地
[00:09:31.000 --> 00:09:33.000]  神和摩西說你不能進去
[00:09:33.000 --> 00:09:35.000]  因為你不聽我所說的話
[00:09:35.000 --> 00:09:37.000]  沒有意識在你面前尊重我
[00:09:37.000 --> 00:09:40.000]  摩西只能夠遙望迦南地
[00:09:40.000 --> 00:09:42.000]  這班人需要進去
[00:09:42.000 --> 00:09:45.000]  摩西可以說他虎口婆心
[00:09:45.000 --> 00:09:47.000]  跟這班百姓說
[00:09:47.000 --> 00:09:49.000]  你們將要進去
[00:09:49.000 --> 00:09:52.000]  你們要記住要揀選生命
[00:09:52.000 --> 00:09:54.000]  要揀選生命
[00:09:54.000 --> 00:09:56.000]  我將禍福陳明在你面前
[00:09:56.000 --> 00:09:58.000]  你不要揀錯
[00:09:58.000 --> 00:10:00.000]  人要怎樣?人要擇神而活
[00:10:00.000 --> 00:10:02.000]  選擇神的路
[00:10:02.000 --> 00:10:04.000]  選擇神的心意
[00:10:04.000 --> 00:10:06.000]  選擇神的方法來生活
[00:10:06.000 --> 00:10:08.000]  這裡提到當你讀的時候
[00:10:08.000 --> 00:10:10.000]  我讀的時候有幾樣東西
[00:10:10.000 --> 00:10:12.000]  對我都覺得很有提醒
[00:10:12.000 --> 00:10:14.000]  我只提到生命的兩樣很重要的東西
[00:10:14.000 --> 00:10:17.000]  第一個生命的互選的關係
[00:10:17.000 --> 00:10:20.000]  當我讀完之後發現有幾樣東西很特別
[00:10:20.000 --> 00:10:22.000]  它好像矛盾
[00:10:22.000 --> 00:10:24.000]  但又不是矛盾
[00:10:24.000 --> 00:10:25.000]  事實是有關的
[00:10:25.000 --> 00:10:26.000]  生命的互選關係
[00:10:26.000 --> 00:10:28.000]  大家會看到有三樣
[00:10:28.000 --> 00:10:30.000]  第一講到民
[00:10:30.000 --> 00:10:31.000]  第二講到地
[00:10:31.000 --> 00:10:33.000]  第三講到命
[00:10:33.000 --> 00:10:35.000]  可以說命都可以
[00:10:35.000 --> 00:10:37.000]  第一個地就是民
[00:10:37.000 --> 00:10:39.000]  就是講到選民和姓民
[00:10:39.000 --> 00:10:42.000]  第二個地就是次地和得地
[00:10:42.000 --> 00:10:46.000]  第三個命就是生命和守命
[00:10:46.000 --> 00:10:50.000]  這三個關係是互相有關
[00:10:50.000 --> 00:10:52.000]  而且是關乎選擇的
[00:10:52.000 --> 00:10:54.000]  我們先在第一樣東西問一下
[00:10:54.000 --> 00:10:56.000]  就是選民和姓民
[00:10:56.000 --> 00:10:58.000]  選民和姓民
[00:10:58.000 --> 00:11:00.000]  這幾個聖經都是很代表性的
[00:11:00.000 --> 00:11:02.000]  讓我們看到這種互選的關係
[00:11:02.000 --> 00:11:04.000]  生命的第七章第六節
[00:11:04.000 --> 00:11:05.000]  他怎樣說
[00:11:05.000 --> 00:11:07.000]  你歸耶和華為神為聖潔的民
[00:11:07.000 --> 00:11:12.000]  耶和華為神從地上萬民中揀選你
[00:11:12.000 --> 00:11:14.000]  特作自己的子民
[00:11:14.000 --> 00:11:16.000]  這裏有兩個字
[00:11:16.000 --> 00:11:18.000]  一個就是耶和華揀選你
[00:11:18.000 --> 00:11:20.000]  做他的子民
[00:11:20.000 --> 00:11:21.000]  前面說什麼呢
[00:11:21.000 --> 00:11:24.000]  你要歸神做聖潔的民
[00:11:24.000 --> 00:11:25.000]  明白這個嗎
[00:11:25.000 --> 00:11:27.000]  神選了你
[00:11:27.000 --> 00:11:30.000]  但你要歸神為聖
[00:11:30.000 --> 00:11:31.000]  神揀了你
[00:11:31.000 --> 00:11:34.000]  你要做神要你做的子民
[00:11:34.000 --> 00:11:35.000]  下面一樣說的
[00:11:35.000 --> 00:11:36.000]  你歸耶和華為神為聖潔的民
[00:11:36.000 --> 00:11:38.000]  從地上萬民中揀選你
[00:11:38.000 --> 00:11:40.000]  特作自己的子民
[00:11:40.000 --> 00:11:42.000]  這種互選的關係
[00:11:42.000 --> 00:11:45.000]  神先做主動揀了你
[00:11:45.000 --> 00:11:48.000]  後來你要回應神這個主動的揀選
[00:11:48.000 --> 00:11:51.000]  你願意歸耶和華為聖
[00:11:51.000 --> 00:11:53.000]  做聖潔的選民
[00:11:53.000 --> 00:11:54.000]  所以有兩句說話
[00:11:54.000 --> 00:11:56.000]  在大家筆記裏面有
[00:11:56.000 --> 00:11:58.000]  神以揀選作選民
[00:11:58.000 --> 00:12:00.000]  人要作聖潔的選民
[00:12:00.000 --> 00:12:01.000]  有身份有表現
[00:12:01.000 --> 00:12:03.000]  有愛有表現
[00:12:03.000 --> 00:12:05.000]  有愛有表現
[00:12:05.000 --> 00:12:07.000]  我常常提醒人們
[00:12:07.000 --> 00:12:08.000]  表現是什麼呢
[00:12:08.000 --> 00:12:09.000]  基督徒表現是什麼呢
[00:12:09.000 --> 00:12:11.000]  不是拿著聖經
[00:12:11.000 --> 00:12:13.000]  特別是拿著很大的聖經
[00:12:13.000 --> 00:12:14.000]  掛著很大的十字架
[00:12:14.000 --> 00:12:16.000]  慌死沒人知你犯教會
[00:12:16.000 --> 00:12:18.000]  這個不是表現
[00:12:18.000 --> 00:12:19.000]  這個叫表演
[00:12:19.000 --> 00:12:21.000]  有少少不同
[00:12:21.000 --> 00:12:23.000]  我常常提醒弟兄姐妹
[00:12:23.000 --> 00:12:25.000]  我們基督徒的表現是什麼
[00:12:25.000 --> 00:12:27.000]  不是宗教活動的表現
[00:12:27.000 --> 00:12:30.000]  而是敬虔生活的出現
[00:12:30.000 --> 00:12:32.000]  是有不同的
[00:12:32.000 --> 00:12:36.000]  有些人滿口都是屬靈的說話
[00:12:36.000 --> 00:12:38.000]  剛才那堂有提到
[00:12:38.000 --> 00:12:40.000]  所謂假的敬虔
[00:12:40.000 --> 00:12:43.000]  我們不是宗教活動
[00:12:43.000 --> 00:12:45.000]  而是敬虔生活
[00:12:45.000 --> 00:12:48.000]  不是要做一班很宗教性的人
[00:12:48.000 --> 00:12:51.000]  而是做一班很敬虔的選民
[00:12:51.000 --> 00:12:53.000]  神的人是不同的
[00:12:53.000 --> 00:12:54.000]  提醒大家
[00:12:54.000 --> 00:12:56.000]  有兩種菜大家要小心
[00:12:56.000 --> 00:12:58.000]  避免這兩種菜
[00:12:58.000 --> 00:13:00.000]  我們成為一個敬虔的人
[00:13:00.000 --> 00:13:02.000]  兩種什麼菜呢
[00:13:02.000 --> 00:13:03.000]  不是上海白菜
[00:13:03.000 --> 00:13:04.000]  也不是紹菜
[00:13:04.000 --> 00:13:05.000]  兩種菜
[00:13:05.000 --> 00:13:07.000]  一個叫做法利菜
[00:13:07.000 --> 00:13:09.000]  一個叫做以菜亞
[00:13:09.000 --> 00:13:11.000]  真是
[00:13:11.000 --> 00:13:13.000]  捉字蝨
[00:13:13.000 --> 00:13:15.000]  什麼叫法利菜
[00:13:15.000 --> 00:13:16.000]  大家很明白
[00:13:16.000 --> 00:13:17.000]  法利菜很特色是什麼呢
[00:13:17.000 --> 00:13:19.000]  他很熟悉聖經
[00:13:19.000 --> 00:13:21.000]  他很會祈禱
[00:13:21.000 --> 00:13:24.000]  祈禱還威風到站在十字路口
[00:13:24.000 --> 00:13:26.000]  那時候沒有車所以撞不死
[00:13:26.000 --> 00:13:28.000]  真的有人可以這麼厲害
[00:13:28.000 --> 00:13:29.000]  慌死沒人知他會祈禱
[00:13:29.000 --> 00:13:31.000]  頭上佩戴經文
[00:13:31.000 --> 00:13:33.000]  慌死沒人知他讀過聖經
[00:13:33.000 --> 00:13:35.000]  有些人真的慌死他不知道
[00:13:35.000 --> 00:13:36.000]  其實我很淑齡的
[00:13:36.000 --> 00:13:39.000]  淑齡的人不會說自己淑齡的
[00:13:39.000 --> 00:13:41.000]  有沒有聽過兩句說話
[00:13:41.000 --> 00:13:44.000]  驕傲的人不會知道自己驕傲
[00:13:44.000 --> 00:13:47.000]  謙卑的人不會說自己謙卑
[00:13:47.000 --> 00:13:50.000]  哪裡有謙卑的人說他知道自己很謙卑的
[00:13:50.000 --> 00:13:52.000]  我真是很謙卑的
[00:13:52.000 --> 00:13:53.000]  可能你不知道
[00:13:53.000 --> 00:13:55.000]  我告訴你我真的很謙卑
[00:13:55.000 --> 00:13:56.000]  驕傲的人
[00:13:56.000 --> 00:13:57.000]  我驕傲我真的不覺得
[00:13:57.000 --> 00:13:59.000]  驕傲的人不覺得自己驕傲
[00:13:59.000 --> 00:14:01.000]  所以你要明白一件事
[00:14:01.000 --> 00:14:03.000]  法利賽人他們很會做
[00:14:03.000 --> 00:14:05.000]  但是沒有敬虔的實質
[00:14:05.000 --> 00:14:07.000]  耶穌在世上的時候傳道
[00:14:07.000 --> 00:14:09.000]  他最憎恨的就是這班人
[00:14:09.000 --> 00:14:10.000]  最憎恨的就是兩種人
[00:14:10.000 --> 00:14:12.000]  一種叫法利賽人一種叫文士
[00:14:12.000 --> 00:14:13.000]  是不是
[00:14:13.000 --> 00:14:15.000]  淑到不得了
[00:14:15.000 --> 00:14:17.000]  但是被耶穌憎到不得了
[00:14:17.000 --> 00:14:20.000]  所以我們千萬不要做法利賽人
[00:14:20.000 --> 00:14:21.000]  很淑
[00:14:21.000 --> 00:14:23.000]  但是沒有敬虔的生活
[00:14:23.000 --> 00:14:25.000]  只有宗教的表現
[00:14:25.000 --> 00:14:27.000]  第二種就是以賽亞書裡面的人
[00:14:27.000 --> 00:14:29.000]  以賽亞那個時代的一班人
[00:14:29.000 --> 00:14:32.000]  所以我特意印了以賽亞書第一章給大家看
[00:14:32.000 --> 00:14:34.000]  很少有時候我讀這個以賽亞書
[00:14:34.000 --> 00:14:35.000]  我不是很明白
[00:14:35.000 --> 00:14:38.000]  為什麼耶和華這麼大反應呢
[00:14:38.000 --> 00:14:40.000]  其實我們憲制
[00:14:40.000 --> 00:14:41.000]  我們應該憲制的
[00:14:41.000 --> 00:14:43.000]  為什麼你不喜悅呢
[00:14:43.000 --> 00:14:44.000]  是不是
[00:14:44.000 --> 00:14:45.000]  我們守節
[00:14:45.000 --> 00:14:46.000]  為什麼你說厭惡呢
[00:14:46.000 --> 00:14:48.000]  我們不是應該回教會的嗎
[00:14:48.000 --> 00:14:49.000]  我們不是應該奉獻的嗎
[00:14:49.000 --> 00:14:52.000]  我希望講完大家不要不回教會不奉獻
[00:14:52.000 --> 00:14:54.000]  這班人為什麼不喜悅呢
[00:14:54.000 --> 00:14:56.000]  你們做這些事
[00:14:56.000 --> 00:14:57.000]  後面有講的
[00:14:57.000 --> 00:14:58.000]  為什麼神說我厭煩
[00:14:58.000 --> 00:14:59.000]  我覺得麻煩
[00:14:59.000 --> 00:15:00.000]  不耐煩
[00:15:00.000 --> 00:15:01.000]  不能容忍
[00:15:01.000 --> 00:15:02.000]  很多很重的字眼
[00:15:02.000 --> 00:15:04.000]  你讀到以賽亞書會講的
[00:15:04.000 --> 00:15:06.000]  你嘴唇尊敬我
[00:15:06.000 --> 00:15:08.000]  心卻遠離我
[00:15:08.000 --> 00:15:10.000]  只有樣子
[00:15:10.000 --> 00:15:12.000]  沒有實際的
[00:15:12.000 --> 00:15:14.000]  其實你們一方面做這些事
[00:15:14.000 --> 00:15:15.000]  另一方面
[00:15:15.000 --> 00:15:17.000]  就是做相反的事
[00:15:17.000 --> 00:15:19.000]  對神來說是沒有意思的
[00:15:19.000 --> 00:15:21.000]  這些我們叫做虛有其表
[00:15:21.000 --> 00:15:23.000]  沒有實質的敬虔
[00:15:23.000 --> 00:15:24.000]  後面有句話說
[00:15:24.000 --> 00:15:25.000]  神揀選人作選民
[00:15:25.000 --> 00:15:28.000]  人要選擇做聖民
[00:15:28.000 --> 00:15:29.000]  基督徒沒錯
[00:15:29.000 --> 00:15:31.000]  我們需要讀聖經
[00:15:31.000 --> 00:15:33.000]  需要回教會聚會
[00:15:33.000 --> 00:15:35.000]  最重要我們敬虔生活
[00:15:35.000 --> 00:15:37.000]  即是表示我們願意
[00:15:37.000 --> 00:15:39.000]  渴慕追求神的生活
[00:15:39.000 --> 00:15:41.000]  順從神的生活
[00:15:41.000 --> 00:15:42.000]  活出神的樣式
[00:15:42.000 --> 00:15:44.000]  第一樣東西我們要做選擇
[00:15:44.000 --> 00:15:46.000]  就是選擇我要做聖民
[00:15:46.000 --> 00:15:48.000]  做屬於神的子民
[00:15:48.000 --> 00:15:50.000]  第二樣東西講到地
[00:15:50.000 --> 00:15:52.000]  是次地和得地
[00:15:52.000 --> 00:15:55.000]  第一章20-21節
[00:15:55.000 --> 00:15:57.000]  摩西和百姓說
[00:15:57.000 --> 00:16:00.000]  我和你們說你們已經讀耶和華神所賜給我們
[00:16:00.000 --> 00:16:02.000]  阿摩利人之山地
[00:16:02.000 --> 00:16:04.000]  求漢夏神將這個地放在你們面前
[00:16:04.000 --> 00:16:07.000]  求你們照耶和華列祖的神所說的
[00:16:07.000 --> 00:16:08.000]  做什麼?
[00:16:08.000 --> 00:16:10.000]  上去得拿地為業
[00:16:10.000 --> 00:16:12.000]  不要懼怕
[00:16:12.000 --> 00:16:13.000]  不要驚慌
[00:16:13.000 --> 00:16:15.000]  這裡講到次地和得地
[00:16:15.000 --> 00:16:16.000]  當我讀這首詩的時候
[00:16:16.000 --> 00:16:18.000]  我就想你賜給我的
