
[00:00:00.000 --> 00:00:02.500]  按過去的經驗
[00:04:08.100 --> 00:04:11.100]  是沒有模式去解釋
[00:04:11.100 --> 00:04:14.100]  還是他們其實是在掩蔽一些資訊
[00:04:14.100 --> 00:04:17.100]  只是傳遞一種的資訊
[00:04:17.100 --> 00:04:21.100]  用來掩飾以至用來獲利
[00:04:21.100 --> 00:04:27.100]  我們完全是沒有資料去支持任何一個的可能性
[00:04:27.100 --> 00:04:29.100]  如果我們問
[00:04:29.100 --> 00:04:34.100]  為什麼我們今天整個的經濟市場
[00:04:34.100 --> 00:04:36.100]  就是說
[00:04:36.100 --> 00:04:37.100]  是這麼亂的
[00:04:37.100 --> 00:04:39.100]  是這麼難預計的
[00:04:39.100 --> 00:04:43.100]  我們作為一個投資者或者活在這個社會裡面
[00:04:43.100 --> 00:04:44.100]  我們應該怎麼做
[00:04:44.100 --> 00:04:46.100]  完全逃避它
[00:04:46.100 --> 00:04:51.100]  就是說我們不理會任何的經濟活動
[00:04:51.100 --> 00:04:53.100]  或是任何的經濟的信息
[00:04:53.100 --> 00:04:55.100]  我們只是過我們的生活
[00:04:55.100 --> 00:04:57.100]  做我們的工作
[00:04:57.100 --> 00:05:02.100]  下一代這種逃避方法可不可能
[00:05:02.100 --> 00:05:04.100]  因為好像我們很多時候
[00:05:04.100 --> 00:05:08.100]  在我們過去教會面對社會的問題
[00:05:08.100 --> 00:05:13.100]  是以掩耳盜鈴的方式來應付
[00:05:13.100 --> 00:05:19.100]  下一代到底掩耳方式能不能夠應付問題呢
[00:05:19.100 --> 00:05:21.100]  假如不能夠
[00:05:21.100 --> 00:05:23.100]  為什麼
[00:05:23.100 --> 00:05:28.100]  下一代是一個被稱為除了經濟空間
[00:05:28.100 --> 00:05:33.100]  就甚少其他空間的一個時代
[00:05:33.100 --> 00:05:39.100]  教會需要重新去學習經濟的言語和規則
[00:05:39.100 --> 00:05:42.100]  如果它仍然盼望在下一代
[00:05:42.100 --> 00:05:46.100]  能夠做到有意義又有效的服務
[00:05:46.100 --> 00:05:50.100]  學習經濟語言的規則不是拜馬門
[00:05:50.100 --> 00:05:52.100]  而是不拜馬門
[00:05:52.100 --> 00:05:57.100]  不受它愚弄的一個方法
[00:05:57.100 --> 00:05:58.100]  不懂得經濟
[00:05:58.100 --> 00:06:01.100]  但是想盡辦法想多一個字
[00:06:01.100 --> 00:06:04.100]  這是人類流行的通病
[00:06:04.100 --> 00:06:05.100]  歷久不衰的
[00:06:05.100 --> 00:06:08.100]  教會也沒有例外
[00:06:08.100 --> 00:06:11.100]  現在普世的金融危機
[00:06:11.100 --> 00:06:15.100]  其實是一項最有效的清洗行動
[00:06:15.100 --> 00:06:19.100]  它帶來的改變不僅僅是一個賬面的損失
[00:06:19.100 --> 00:06:23.100]  而是整個金融體系的內籠架構的改變
[00:06:23.100 --> 00:06:26.100]  那個infrastructure正在變化
[00:06:26.100 --> 00:06:30.100]  所以金融風暴過了之後
[00:06:30.100 --> 00:06:35.100]  或者說不要期待我們會回復舊觀
[00:06:35.100 --> 00:06:37.100]  一切如常
[00:06:37.100 --> 00:06:40.100]  生意照做
[00:06:40.100 --> 00:06:42.100]  不會的了
[00:06:42.100 --> 00:06:45.100]  不會一切如常的
[00:06:45.100 --> 00:06:52.100]  事實上這場風暴會將我們整個吹去刮去
[00:06:52.100 --> 00:06:55.100]  是一個完全新的局面
[00:06:55.100 --> 00:06:57.100]  不管你願意還是不願意
[00:06:57.100 --> 00:07:02.100]  不學習新的經濟語言和規則
[00:07:02.100 --> 00:07:07.100]  你只能夠在社會上成為一隻被擺佈的棋子
[00:07:07.100 --> 00:07:11.100]  所以千萬不要將所有希望
[00:07:11.100 --> 00:07:14.100]  投在一個正義得心那一天
[00:07:14.100 --> 00:07:18.100]  以為只要有某個經濟強人出來
[00:07:18.100 --> 00:07:20.100]  能夠把持大局
[00:07:20.100 --> 00:07:23.100]  最好能夠為我們心禽大鱷
[00:07:23.100 --> 00:07:26.100]  這個社會就會恢復那個舊觀
[00:07:26.100 --> 00:07:32.100]  經濟強人非常可能就是那隻大鱷的變身
[00:07:32.100 --> 00:07:36.100]  學習怎樣去掌握自己的命運
[00:07:36.100 --> 00:07:39.100]  是我們這一代的人
[00:07:39.100 --> 00:07:43.100]  基督徒或不是基督徒的當務之急
[00:07:43.100 --> 00:07:47.100]  是我們最陌生的一個功課
[00:07:47.100 --> 00:07:51.100]  但也是最緊急的一個功課
[00:07:51.100 --> 00:07:54.100]  要明白要掌握我們自己的命運
[00:07:54.100 --> 00:07:57.100]  我們就先要檢討一下我們的過去
[00:07:57.100 --> 00:07:59.100]  明白我們的現在
[00:07:59.100 --> 00:08:02.100]  也許我們能夠設想我們的將來
[00:08:02.100 --> 00:08:06.100]  試一下來看這三點
[00:08:06.100 --> 00:08:09.100]  第一部分我們檢討過去
[00:08:09.100 --> 00:08:13.100]  香港人在過去因為我們高地價
[00:08:13.100 --> 00:08:16.100]  高消費這種習慣
[00:08:16.100 --> 00:08:19.100]  我們香港人是養成了一種
[00:08:19.100 --> 00:08:22.100]  是相當討人厭的一個面孔
[00:08:22.100 --> 00:08:24.100]  那個面孔就是不可一世
[00:08:24.100 --> 00:08:26.100]  嬌奢淫逸
[00:08:26.100 --> 00:08:30.100]  我們可能大家都沒有忘記
[00:08:30.100 --> 00:08:35.100]  之前流行在我們香港社會的一個笑話
[00:08:35.100 --> 00:08:39.100]  它是一個巴士埋站突然失控就撞到十個人
[00:08:39.100 --> 00:08:41.100]  九個是百萬富翁
[00:08:41.100 --> 00:08:44.100]  第十個是千萬富翁
[00:08:44.100 --> 00:08:47.100]  無關乎你在外面打個圈
[00:08:47.100 --> 00:08:50.100]  無論新加坡無論台灣無論加拿大
[00:08:50.100 --> 00:08:54.100]  尤其是加拿大就喜歡罵香港人的
[00:08:54.100 --> 00:08:58.100]  是覺得以香港人為假想敵
[00:08:58.100 --> 00:09:01.100]  在報紙在專欄在電台
[00:09:01.100 --> 00:09:03.100]  是以罵香港人來謀生的
[00:09:03.100 --> 00:09:07.100]  我們有幾個香港人過去都是用這種謀生的
[00:09:07.100 --> 00:09:11.100]  我們經濟轉眼間突然陷入一個困境
[00:09:11.100 --> 00:09:16.100]  於是我們就突然間將黑暗來誇大了
[00:09:16.100 --> 00:09:18.100]  但是你有沒有留意到
[00:09:18.100 --> 00:09:23.100]  其實這個是我們那種不可一世感
[00:09:23.100 --> 00:09:27.100]  當遇上困難的時候一定有的下場
[00:09:27.100 --> 00:09:32.100]  不可一世感遇到挫折
[00:09:32.100 --> 00:09:38.100]  就會變成不能過世的感受
[00:09:38.100 --> 00:09:42.100]  我們會將黑暗誇大到
[00:09:42.100 --> 00:09:47.100]  好像我們吃了早餐都不知道午餐的下落在哪裡
[00:09:47.100 --> 00:09:52.100]  那種淒涼的情況
[00:09:52.100 --> 00:09:56.100]  以前以為大地在我腳下
[00:09:56.100 --> 00:10:01.100]  遇上困難我們就以為自己是掉進黑路
[00:10:01.100 --> 00:10:03.100]  下一步都不知道怎麼辦
[00:10:03.100 --> 00:10:05.100]  不知道怎麼走
[00:10:05.100 --> 00:10:09.100]  你看我們的傳媒包括報紙和電台
[00:10:09.100 --> 00:10:10.100]  它會報道給我們的
[00:10:10.100 --> 00:10:12.100]  如果你看今天的報紙
[00:10:12.100 --> 00:10:13.100]  是一個很典型的例子
[00:10:13.100 --> 00:10:15.100]  其實每天的報紙都一樣
[00:10:15.100 --> 00:10:21.100]  為什麼只會報道那些黑暗的負面的消息
[00:10:21.100 --> 00:10:23.100]  不是沒有正面的消息
[00:10:23.100 --> 00:10:27.100]  為什麼正面消息永遠都是由外電傳進來
[00:10:27.100 --> 00:10:29.100]  為什麼我們香港人發覺不到
[00:10:29.100 --> 00:10:32.100]  是因為在一個這樣的黑暗社會
[00:10:32.100 --> 00:10:34.100]  在黑暗的時代裡面
[00:10:34.100 --> 00:10:37.100]  負面消息才可以買紙
[00:10:37.100 --> 00:10:41.100]  正面消息是別人不喜歡聽的
[00:10:41.100 --> 00:10:44.100]  所以所有報紙都是賣負面消息的
[00:10:44.100 --> 00:10:49.100]  不要告訴我們我們的報紙是公正的
[00:10:49.100 --> 00:10:51.100]  是事實求是的
[00:10:51.100 --> 00:10:54.100]  這些是騙小孩和老人家的
[00:10:54.100 --> 00:10:58.100]  我們試一下解剖一下我們的黑暗
[00:10:58.100 --> 00:11:01.100]  解剖一下我們現在面對的那個黑暗
[00:11:01.100 --> 00:11:03.100]  找一些實際的數字
[00:11:03.100 --> 00:11:05.100]  看看我們到底有多黑
[00:11:05.100 --> 00:11:07.100]  我們必須承認
[00:11:07.100 --> 00:11:09.100]  我們現在的情況是很糟糕的
[00:11:09.100 --> 00:11:11.100]  是很糟糕的
[00:11:11.100 --> 00:11:12.100]  我們要承認這件事實
[00:11:12.100 --> 00:11:14.100]  失業是慘的
[00:11:14.100 --> 00:11:17.100]  假如你失業又買了房子
[00:11:17.100 --> 00:11:19.100]  那間房子的房價不斷下跌
[00:11:19.100 --> 00:11:22.100]  房價房紙變成一種負資產
[00:11:22.100 --> 00:11:25.100]  這是慘無人道的
[00:11:25.100 --> 00:11:28.100]  是慘絕人寰我們承認的
[00:11:28.100 --> 00:11:31.100]  但是那個成數比上了多少
[00:11:31.100 --> 00:11:33.100]  我們今天到底失業人數有多少呢
[00:11:33.100 --> 00:11:35.100]  按政府統計
[00:11:35.100 --> 00:11:38.100]  他說5%左右
[00:11:38.100 --> 00:11:39.100]  我們很生氣
[00:11:39.100 --> 00:11:43.100]  我們說政府有很多種辦法控制這個數字的
[00:11:43.100 --> 00:11:47.100]  但是有一些政黨的人就說不止的
[00:11:47.100 --> 00:11:49.100]  他就隨便加上去了
[00:11:49.100 --> 00:11:51.100]  告訴我們有十幾個百分比
[00:11:51.100 --> 00:11:53.100]  那根據在哪裡呢
[00:11:53.100 --> 00:11:56.100]  我們用什麼統計我們有十幾個百分比呢
[00:11:56.100 --> 00:11:59.100]  我們就算懷疑政府的統計
[00:11:59.100 --> 00:12:00.100]  我們都有理由
[00:12:00.100 --> 00:12:02.100]  只可以將那個失業人數
[00:12:02.100 --> 00:12:06.100]  加到十幾個百分比
[00:12:06.100 --> 00:12:09.100]  單位數的失業大軍
[00:12:09.100 --> 00:12:13.100]  在我們近代社會不是罕見的
[00:12:13.100 --> 00:12:17.100]  如果我們說我們仍然有相當的把握
[00:12:17.100 --> 00:12:20.100]  我們的失業大軍就算不是在5%這麼低
[00:12:20.100 --> 00:12:24.100]  我們仍然說在單位數字是可以相信的
[00:12:24.100 --> 00:12:27.100]  那我們起碼都說我們的社會
[00:12:27.100 --> 00:12:29.100]  仍然有九十幾個百分比的人
[00:12:29.100 --> 00:12:32.100]  或者是九十個百分比稍強的人
[00:12:32.100 --> 00:12:35.100]  仍然是有工作有收入的
[00:12:35.100 --> 00:12:42.100]  我們沒理由整個社會覺得是蕭條和淒慘的
[00:12:42.100 --> 00:12:46.100]  經濟衰退是一個事實
[00:12:46.100 --> 00:12:49.100]  但是到底有多衰退呢
[00:12:49.100 --> 00:12:53.100]  世界銀行剛剛公佈了一個數字
[00:12:53.100 --> 00:12:56.100]  是報道九七年
[00:12:56.100 --> 00:13:00.100]  就是去年全球的國民生產無額
[00:13:00.100 --> 00:13:03.100]  這個所謂GNP這個數字
[00:13:03.100 --> 00:13:08.100]  香港是達到1644億美元
[00:13:09.100 --> 00:13:12.100]  全球排名在第26
[00:13:12.100 --> 00:13:15.100]  你說26不是很低嗎
[00:13:15.100 --> 00:13:17.100]  你不要忘記我們香港有多少人
[00:13:17.100 --> 00:13:20.100]  我們的地方不是因為有經濟成績
[00:13:20.100 --> 00:13:23.100]  其實地圖都接不到一個芝麻的位置
[00:13:23.100 --> 00:13:27.100]  我們香港其實那一點點得太大
[00:13:27.100 --> 00:13:29.100]  大多數地圖點得太大
[00:13:29.100 --> 00:13:31.100]  是out of proportion的
[00:13:31.100 --> 00:13:33.100]  我們香港基本上找不到的
[00:13:33.100 --> 00:13:37.100]  你試一下如果將我們放到廣東省
[00:13:37.100 --> 00:13:40.100]  你找不找得到
[00:13:40.100 --> 00:13:43.100]  我們的人均收入是多少
[00:13:43.100 --> 00:13:51.100]  我們人均的GNP是25280美元
[00:13:51.100 --> 00:13:54.100]  大約等於19萬7千港元
[00:13:54.100 --> 00:13:57.100]  是我們的人均收入
[00:13:57.100 --> 00:14:02.100]  今年我們全年的經濟負增長4%或者5%
[00:14:02.100 --> 00:14:07.100]  等於我們減少了7887元
[00:14:07.100 --> 00:14:10.100]  你減少了7千多元你還有多少
[00:14:10.100 --> 00:14:15.100]  我們的人均收入還有18萬9216元
[00:14:15.100 --> 00:14:17.100]  在整個世界來說
[00:14:17.100 --> 00:14:23.100]  我們是屬於中所得國家偏高的數字
[00:14:23.100 --> 00:14:27.100]  低所得只有785美元
[00:14:27.100 --> 00:14:29.100]  大約是6123元
[00:14:29.100 --> 00:14:35.100]  比我們損失的4%還少
[00:14:35.100 --> 00:14:40.100]  我們所損失的就是全年的收入
[00:14:40.100 --> 00:14:49.100]  換句話說我們的GNP是三倍於低所得的國家
[00:14:49.100 --> 00:14:54.100]  如果我們這樣去檢討我們的過去
[00:14:54.100 --> 00:14:56.100]  我們就真的知道
[00:14:56.100 --> 00:15:03.100]  我們那種嬌奢淫逸不可一世的心態
[00:15:03.100 --> 00:15:07.100]  是這個與昔日那種高增長的年代
[00:15:07.100 --> 00:15:11.100]  讓我們覺得自己好像被困在黑奴
[00:15:11.100 --> 00:15:13.100]  是暗無天日的
[00:15:13.100 --> 00:15:18.100]  其實數字上我們完全不是那回事
[00:15:18.100 --> 00:15:23.100]  損失或者是負增長的4%到5%
[00:15:23.100 --> 00:15:28.100]  是否值得我們愁眉苦臉
[00:15:28.100 --> 00:15:31.100]  甚至覺得我們好像貧無立業
[00:15:31.100 --> 00:15:33.100]  庸酸不計呢
[00:15:33.100 --> 00:15:39.100]  沒錯我們承認我們的現況是有問題的
[00:15:39.100 --> 00:15:43.100]  而且我們都要承認我們的現況的問題
[00:15:43.100 --> 00:15:45.100]  是我們從來沒有見過的
[00:15:45.100 --> 00:15:48.100]  但我們所謂從來沒有見過的
[00:15:48.100 --> 00:15:50.100]  不是經濟數字的低迷
[00:15:50.100 --> 00:15:53.100]  而是經濟的現象出現
[00:15:53.100 --> 00:15:55.100]  是以前從來無軌跡可尋的
[00:15:55.100 --> 00:15:59.100]  所以我們才說我們正面對的世界
[00:15:59.100 --> 00:16:02.100]  是叫我們相當驚惶的
[00:16:02.100 --> 00:16:05.100]  可能是這個緣故
[00:16:05.100 --> 00:16:09.100]  我們有理由相信現今人民一般的人
[00:16:09.100 --> 00:16:12.100]  對政府那種不滿是有根據的
[00:16:12.100 --> 00:16:16.100]  因為我們看不到在我們的政府或者是施政報告
[00:16:16.100 --> 00:16:21.100]  或是在任何官方公開講的場合
[00:16:21.100 --> 00:16:24.100]  叫我們意識到或者叫我們感覺到
[00:16:24.100 --> 00:16:26.100]  他們意識到的那種經濟改變
[00:16:26.100 --> 00:16:31.100]  會帶來一個什麼樣的社會改變
[00:16:31.100 --> 00:16:33.100]  什麼是我們今天的現況
[00:16:33.100 --> 00:16:38.100]  我們感覺到完全以前沒有預料過的呢
[00:16:38.100 --> 00:16:40.100]  第一
[00:16:40.100 --> 00:16:44.100]  為什麼一些小國經濟崩潰
[00:16:44.100 --> 00:16:47.100]  經濟強國會受拖累
[00:16:47.100 --> 00:16:49.100]  什麼原因
[00:16:49.100 --> 00:16:53.100]  比如說泰國、印尼的崩
[00:16:53.100 --> 00:16:58.100]  新加坡、台灣、香港以至到南韓
[00:16:58.100 --> 00:17:00.100]  東南亞全部要跟著崩
[00:17:00.100 --> 00:17:02.100]  為什麼
[00:17:02.100 --> 00:17:05.100]  墨西哥、蘇聯的崩
[00:17:05.100 --> 00:17:10.100]  為什麼美國、歐洲全部都要掉下來
[00:17:10.100 --> 00:17:14.100]  為什麼會有這樣的現象
[00:17:14.100 --> 00:17:16.100]  第二
[00:17:16.100 --> 00:17:19.100]  為什麼世界級的投資公司
[00:17:19.100 --> 00:17:24.100]  他們擁有富可敵國的資金
[00:17:24.100 --> 00:17:31.100]  又擁有全球最強勁的投資研究專員
[00:17:31.100 --> 00:17:36.100]  為什麼這些人都會損失
[00:17:36.100 --> 00:17:38.100]  而且是一而再的損失
[00:17:38.100 --> 00:17:44.100]  而損失的規模和數字是大到不得了的
[00:17:44.100 --> 00:17:49.100]  比如說由朱利安諾賓遜所管理的勞富基金
[00:17:49.100 --> 00:17:54.100]  或是Soros的量子基金
[00:17:54.100 --> 00:18:01.100]  他們可以一夜之間輸掉數以十億計的美元
[00:18:01.100 --> 00:18:04.100]  如果他們都輸掉
[00:18:04.100 --> 00:18:09.100]  一般的投資者有什麼機會
[00:18:09.100 --> 00:18:11.100]  第一手的資料
[00:18:11.100 --> 00:18:14.100]  最精專的研究員
[00:18:14.100 --> 00:18:18.100]  最廣泛的一個研究
[00:18:18.100 --> 00:18:20.100]  他們都把握不了嗎
[00:18:20.100 --> 00:18:21.100]  為什麼
[00:18:21.100 --> 00:18:28.100]  是不是經濟運作的律已經進入了新的階段
[00:18:28.100 --> 00:18:37.100]  甚至連這些財雄勢大的人都要連連敗北
[00:18:37.100 --> 00:18:40.100]  你覺得最奇怪的是歐洲市場
[00:18:40.100 --> 00:18:45.100]  歐洲市場數來是升幾點跌幾點那種
[00:18:45.100 --> 00:18:47.100]  我們以前覺得不刺激
[00:18:47.100 --> 00:18:49.100]  因為升幾點跌幾點
[00:18:49.100 --> 00:18:51.100]  幾年都是這樣
[00:18:51.100 --> 00:18:54.100]  其實從投資的角度來說
[00:18:54.100 --> 00:18:57.100]  這些是最穩健的市場
[00:18:57.100 --> 00:19:02.100]  為什麼連歐洲市場都會因為蘇聯倒下來
[00:19:02.100 --> 00:19:07.100]  或者墨西哥就會轉眼間
[00:19:07.100 --> 00:19:10.100]  一下就不見了10%
[00:19:10.100 --> 00:19:12.100]  整個市
[00:19:12.100 --> 00:19:16.100]  為什麼會這樣的情況
[00:19:16.100 --> 00:19:21.100]  我們不能夠不承認一個新的形勢
[00:19:21.100 --> 00:19:25.100]  一種新的秩序正在承認
[00:19:25.100 --> 00:19:28.100]  在這個形勢裡面
[00:19:28.100 --> 00:19:31.100]  最低限度有兩個因素我們看到
[00:19:31.100 --> 00:19:33.100]  雖然我們不知道它怎麼運作
[00:19:33.100 --> 00:19:36.100]  第一就是市場的單一化
[00:19:36.100 --> 00:19:38.100]  我們叫整體化
[00:19:38.100 --> 00:19:45.100]  所以地區性的評估因素是完全失效的
[00:19:45.100 --> 00:19:50.100]  這個是大機構失敗的其中一個原因
[00:19:50.100 --> 00:19:56.100]  在過去我們要評估一個地區的經濟表現
[00:19:56.100 --> 00:19:58.100]  或者說它的股市
[00:19:58.100 --> 00:20:03.100]  或者他們的投資工具能不能夠為我們帶來錢
[00:20:03.100 --> 00:20:07.100]  我們有三個通則我們會看
[00:20:07.100 --> 00:20:10.100]  第一個就是地區的經濟表現
[00:20:10.100 --> 00:20:13.100]  第二就是利率的走勢
[00:20:13.100 --> 00:20:16.100]  第三就是公司盈利的情況
[00:20:16.100 --> 00:20:21.100]  但這些是地區性的
[00:20:21.100 --> 00:20:29.100]  地區性不再是一個局立的實體一個entity
[00:20:29.100 --> 00:20:32.100]  因為地區性因素
[00:20:32.100 --> 00:20:38.100]  今天已經和外圍因素完全搞在一起
[00:20:38.100 --> 00:20:44.100]  我們的世界的市場是一個互相聯繫而成為一個單一的市場
[00:20:44.100 --> 00:20:47.100]  龐大到沒有人能夠估計
[00:20:47.100 --> 00:20:49.100]  不要說控制
[00:20:49.100 --> 00:20:55.100]  這種市場還不是說我們醒著的那十八個小時才運作
[00:20:55.100 --> 00:20:58.100]  它是二十四個小時運作的
[00:20:58.100 --> 00:21:01.100]  二十四個小時運作是什麼運作呢
[00:21:01.100 --> 00:21:04.100]  是一種互動的關係來運作的
[00:21:04.100 --> 00:21:07.100]  所以當一個市場倒
[00:21:07.100 --> 00:21:10.100]  其他的根本連拉都不能拉
[00:21:10.100 --> 00:21:12.100]  救都救不了
[00:21:12.100 --> 00:21:20.100]  所有的價值單位會變得相當宏觀和相對化
[00:21:20.100 --> 00:21:25.100]  但至於到底有多宏觀有多龐大
[00:21:25.100 --> 00:21:28.100]  到底這樣的經濟有多相對
[00:21:28.100 --> 00:21:30.100]  沒有人能夠說得出來
[00:21:30.100 --> 00:21:34.100]  沒有一個機構明白也沒有一個人能夠掌握
[00:21:34.100 --> 00:21:36.100]  結果會怎樣
[00:21:36.100 --> 00:21:41.100]  結果就會出現一個極度波動的經濟市場
[00:21:41.100 --> 00:21:47.100]  這個市場這種方式的運作
[00:21:47.100 --> 00:21:51.100]  你千萬不要像我們過去那樣
[00:21:51.100 --> 00:21:54.100]  等待遇過天情
[00:21:54.100 --> 00:21:57.100]  沒有遇過天情的
[00:21:57.100 --> 00:22:02.100]  下一世紀這種高震盪的情況
[00:22:03.100 --> 00:22:06.100]  你要麼就習慣它
[00:22:06.100 --> 00:22:08.100]  接受它
[00:22:08.100 --> 00:22:12.100]  要麼你就損失慘重
[00:22:12.100 --> 00:22:16.100]  是幾乎沒有第三個的可能性的
[00:22:16.100 --> 00:22:18.100]  這是第一個的情況
[00:22:18.100 --> 00:22:20.100]  那個市場一體化所帶來的
[00:22:20.100 --> 00:22:26.100]  是極度難掌握的那種龐大和互動的關係
[00:22:26.100 --> 00:22:30.100]  第二就說到那個以前
[00:22:30.100 --> 00:22:36.100]  今天在整個世界左右一個市場的資金有多大呢
[00:22:36.100 --> 00:22:39.100]  我們人人都只有一個大約的概念
[00:22:39.100 --> 00:22:41.100]  但沒有人有一個準確的數字
[00:22:41.100 --> 00:22:48.100]  大約的資金的尺寸是去到四兆美元
[00:22:48.100 --> 00:22:53.100]  一兆等於一後面十二個零
[00:22:53.100 --> 00:22:56.100]  四兆美元大概等於多少港元呢
[00:22:56.100 --> 00:23:01.100]  大概是三千二百萬億港元
[00:23:01.100 --> 00:23:04.100]  我們知道這些數字對我
[00:23:04.100 --> 00:23:09.100]  對我這個頭腦早早已經沒有意義了
[00:23:09.100 --> 00:23:14.100]  但是只是一個這麼巨大的資金
[00:23:14.100 --> 00:23:17.100]  在我們的市場滾動
[00:23:17.100 --> 00:23:19.100]  而且你還會知道
[00:23:19.100 --> 00:23:24.100]  我們這個資金會越滾越大
[00:23:24.100 --> 00:23:26.100]  因為那個市場一體化
[00:23:26.100 --> 00:23:31.100]  因為未來的經濟會高增長
[00:23:31.100 --> 00:23:34.100]  這一股的錢
[00:23:34.100 --> 00:23:38.100]  我們到現在都不知道要怎麼管理它
[00:23:38.100 --> 00:23:41.100]  人人知道它會危險
[00:23:41.100 --> 00:23:48.100]  但是沒有人知道要怎麼去應付這麼巨大的熱錢
[00:23:48.100 --> 00:23:52.100]  當這個熱錢流入任何一個市場
[00:23:52.100 --> 00:23:59.100]  馬上就會造成一種很暢旺的局面
[00:23:59.100 --> 00:24:03.100]  於是我們有一個高增長的經濟
[00:24:03.100 --> 00:24:07.100]  就好像九六年的泰國的地產市場
