
[00:00:00.000 --> 00:00:05.000]  各位兄姊妹 祝你平安
[00:03:40.000 --> 00:03:47.000]  福音是怎樣從耶路撒冷直到地極的呢?
[00:03:47.000 --> 00:03:49.000]  這個要問
[00:03:49.000 --> 00:03:52.000]  所以整卷的使徒行傳
[00:03:52.000 --> 00:03:56.000]  其實路加醫生就是寫下
[00:03:56.000 --> 00:04:05.000]  福音如何從耶路撒冷直到地極的經過
[00:04:05.000 --> 00:04:07.000]  你說沒有
[00:04:07.000 --> 00:04:09.000]  沒有去到南極
[00:04:09.000 --> 00:04:11.000]  去到北極
[00:04:11.000 --> 00:04:12.000]  不是
[00:04:12.000 --> 00:04:17.000]  我們不是說南極小島都要徵稅
[00:04:17.000 --> 00:04:21.000]  我們不是說地理上的地極
[00:04:21.000 --> 00:04:23.000]  都沒有來到中國
[00:04:23.000 --> 00:04:25.000]  使徒行傳沒有
[00:04:25.000 --> 00:04:30.000]  古代四大文明古國哪有
[00:04:30.000 --> 00:04:33.000]  但是如果你回去讀
[00:04:33.000 --> 00:04:39.000]  以賽亞書49章第6節
[00:04:39.000 --> 00:04:41.000]  那裡說什麼
[00:04:41.000 --> 00:04:45.000]  那裡上帝差遣他的百姓
[00:04:45.000 --> 00:04:49.000]  使你們作外邦人的光
[00:04:49.000 --> 00:04:56.000]  並且施行我的救恩直到地極
[00:04:56.000 --> 00:05:00.000]  光就是代表救恩
[00:05:00.000 --> 00:05:04.000]  地極就是外邦
[00:05:04.000 --> 00:05:07.000]  未認識神的外邦人
[00:05:07.000 --> 00:05:11.000]  就是聖經所說的地極
[00:05:11.000 --> 00:05:15.000]  所以使徒行傳28章停在哪裏
[00:05:15.000 --> 00:05:19.000]  保羅去到羅馬
[00:05:19.000 --> 00:05:21.000]  地中海的世界
[00:05:21.000 --> 00:05:25.000]  羅馬帝國條條大道
[00:05:25.000 --> 00:05:27.000]  通羅馬
[00:05:27.000 --> 00:05:34.000]  羅馬就是外邦世界的一個代表
[00:05:34.000 --> 00:05:41.000]  福音去到未認識神的外邦人中間
[00:05:41.000 --> 00:05:47.000]  使徒行傳由耶路撒冷主復活升天
[00:05:47.000 --> 00:05:50.000]  一直到地極
[00:05:50.000 --> 00:05:52.000]  現在我們懂得解釋了
[00:05:52.000 --> 00:05:55.000]  外邦羅馬
[00:05:55.000 --> 00:06:00.000]  福音在耶路撒冷很興旺
[00:06:00.000 --> 00:06:02.000]  你記不記得?
[00:06:02.000 --> 00:06:04.000]  和你溫習一下數據
[00:06:04.000 --> 00:06:06.000]  耶穌升天之後
[00:06:06.000 --> 00:06:11.000]  留在耶路撒冷同心祈禱的
[00:06:11.000 --> 00:06:14.000]  等候聖靈的有多少人呢?
[00:06:14.000 --> 00:06:17.000]  120個
[00:06:17.000 --> 00:06:19.000]  120個
[00:06:19.000 --> 00:06:23.000]  但是很快就五旬節來了
[00:06:23.000 --> 00:06:25.000]  聖靈降臨
[00:06:25.000 --> 00:06:31.000]  一次報道會請問多少人決志?
[00:06:31.000 --> 00:06:33.000]  三千
[00:06:33.000 --> 00:06:36.000]  第二次再開報道會
[00:06:36.000 --> 00:06:38.000]  五千
[00:06:38.000 --> 00:06:41.000]  你懂得加數的
[00:06:41.000 --> 00:06:43.000]  三千加五千
[00:06:43.000 --> 00:06:45.000]  八千
[00:06:45.000 --> 00:06:48.000]  還有開頭那120個呢?
[00:06:48.000 --> 00:06:50.000]  不止啊
[00:06:50.000 --> 00:06:55.000]  大家還記載主張得救的人數
[00:06:55.000 --> 00:07:01.000]  天天加給他們
[00:07:01.000 --> 00:07:10.000]  教會就是在這樣的因典當中
[00:07:10.000 --> 00:07:16.000]  從120人去到一萬人
[00:07:16.000 --> 00:07:19.000]  天天增加
[00:07:19.000 --> 00:07:22.000]  少數怕長計
[00:07:22.000 --> 00:07:26.000]  香港回歸每日150個單程證
[00:07:26.000 --> 00:07:29.000]  25年之後多少人來了?
[00:07:29.000 --> 00:07:31.000]  你計算一下
[00:07:31.000 --> 00:07:35.000]  你走去中環置地廣場
[00:07:35.000 --> 00:07:37.000]  站在那裏聽
[00:07:37.000 --> 00:07:40.000]  全部都是普通話
[00:07:40.000 --> 00:07:44.000]  所以耶路撒冷教會很忙碌
[00:07:44.000 --> 00:07:46.000]  但是很快樂
[00:07:46.000 --> 00:07:50.000]  因為每天都見證福音的大能
[00:07:50.000 --> 00:07:53.000]  拯救失喪的人
[00:07:53.000 --> 00:07:55.000]  很多人來信耶穌
[00:07:55.000 --> 00:08:00.000]  不止他們繁物公庸
[00:08:00.000 --> 00:08:02.000]  出過事的
[00:08:02.000 --> 00:08:04.000]  但是很快就解決了
[00:08:04.000 --> 00:08:06.000]  有怨言的
[00:08:06.000 --> 00:08:09.000]  說希臘的寡婦
[00:08:09.000 --> 00:08:15.000]  在每天的照顧上漏了他們
[00:08:15.000 --> 00:08:18.000]  其實也不是漏了
[00:08:18.000 --> 00:08:20.000]  只是派到他們的時候
[00:08:20.000 --> 00:08:22.000]  那碟飯有點冷了
[00:08:22.000 --> 00:08:25.000]  是否歧視我們?
[00:08:25.000 --> 00:08:27.000]  很多事情都說了
[00:08:27.000 --> 00:08:29.000]  使徒沒有責備
[00:08:29.000 --> 00:08:31.000]  使徒站出來說
[00:08:31.000 --> 00:08:33.000]  我們真的不夠人手
[00:08:33.000 --> 00:08:36.000]  第二代的弟兄姊妹興起
[00:08:36.000 --> 00:08:39.000]  所以十二使徒之外
[00:08:39.000 --> 00:08:42.000]  有七個執事
[00:08:42.000 --> 00:08:44.000]  太快樂了
[00:08:44.000 --> 00:08:48.000]  耶路撒冷教會成為Mega Church
[00:08:48.000 --> 00:08:50.000]  超過一萬人
[00:08:50.000 --> 00:08:52.000]  要買一間大戲院
[00:08:52.000 --> 00:08:53.000]  是嗎?
[00:08:53.000 --> 00:08:54.000]  是呀
[00:08:54.000 --> 00:08:59.000]  耶路撒冷教會、舞會、座堂
[00:08:59.000 --> 00:09:02.000]  以後來朝聖的基督徒
[00:09:02.000 --> 00:09:05.000]  不可以在二樓
[00:09:05.000 --> 00:09:06.000]  明白嗎?
[00:09:06.000 --> 00:09:08.000]  是很快樂的教會
[00:09:08.000 --> 00:09:13.000]  不過我稱之為快樂的樽頸
[00:09:13.000 --> 00:09:17.000]  一個Happy Bottleneck
[00:09:17.000 --> 00:09:20.000]  因為耶穌的吩咐是
[00:09:20.000 --> 00:09:26.000]  耶路撒冷、猶太傳遞、撒瑪利亞
[00:09:26.000 --> 00:09:31.000]  還有直到外邦地極
[00:09:31.000 --> 00:09:38.000]  耶路撒冷教會再大、再多人
[00:09:38.000 --> 00:09:41.000]  都是耶路撒冷
[00:09:41.000 --> 00:09:43.000]  聽得明白嗎?
[00:09:43.000 --> 00:09:46.000]  但是使徒已經盡力了
[00:09:46.000 --> 00:09:49.000]  每晚開會到半夜三更
[00:09:49.000 --> 00:09:51.000]  就是搞不定
[00:09:51.000 --> 00:09:54.000]  你試試給一萬人來紅恩堂
[00:09:54.000 --> 00:09:56.000]  你去哪裡聚會?
[00:09:56.000 --> 00:09:58.000]  站出去單車徑
[00:09:58.000 --> 00:10:00.000]  被人撞
[00:10:00.000 --> 00:10:02.000]  沒辦法解決的問題
[00:10:02.000 --> 00:10:04.000]  但就是要面對
[00:10:04.000 --> 00:10:06.000]  很快樂、很感恩
[00:10:06.000 --> 00:10:08.000]  大家祈禱的時候滿懷高興
[00:10:08.000 --> 00:10:10.000]  今天有多少人信耶穌
[00:10:10.000 --> 00:10:12.000]  聖靈如何工作?
[00:10:12.000 --> 00:10:14.000]  你看到嗎?
[00:10:14.000 --> 00:10:21.000]  聖靈沒有和教會開會商量宣教計劃
[00:10:21.000 --> 00:10:23.000]  為什麼停滯不前
[00:10:23.000 --> 00:10:25.000]  聖靈一個不改
[00:10:25.000 --> 00:10:32.000]  讓執事會主席斯蒂反信道
[00:10:32.000 --> 00:10:35.000]  記得嗎?第七章
[00:10:35.000 --> 00:10:38.000]  哇!大家都呆了
[00:10:38.000 --> 00:10:41.000]  第八章第一節
[00:10:41.000 --> 00:10:43.000]  《使徒行傳》記載
[00:10:43.000 --> 00:10:47.000]  碧白臨到教會
[00:10:47.000 --> 00:10:50.000]  都不是羅馬帝國的碧白
[00:10:50.000 --> 00:10:56.000]  其實是猶太會堂的碧白
[00:10:56.000 --> 00:11:01.000]  但是除了使徒以外
[00:11:01.000 --> 00:11:04.000]  門徒分神
[00:11:04.000 --> 00:11:06.000]  去哪裡?
[00:11:06.000 --> 00:11:12.000]  去猶太和撒瑪利亞各處
[00:11:12.000 --> 00:11:14.000]  都還沒醒吧?
[00:11:14.000 --> 00:11:16.000]  路加畫龍點睛
[00:11:16.000 --> 00:11:18.000]  不是,畫公仔畫出腸
[00:11:18.000 --> 00:11:20.000]  八章四節
[00:11:20.000 --> 00:11:28.000]  那些分散的人往各處去傳道
[00:11:28.000 --> 00:11:32.000]  一夜之間碧白臨到
[00:11:32.000 --> 00:11:35.000]  教會一萬二千人
[00:11:35.000 --> 00:11:38.000]  除了十二使徒以外
[00:11:38.000 --> 00:11:42.000]  全部都分散
[00:11:42.000 --> 00:11:46.000]  教會人數暴跌
[00:11:46.000 --> 00:11:48.000]  網上有人這樣說
[00:11:48.000 --> 00:11:50.000]  是好事
[00:11:50.000 --> 00:11:52.000]  怎麼會是好事?
[00:11:52.000 --> 00:11:54.000]  我們奉獻不足
[00:11:54.000 --> 00:11:56.000]  是不是要炒魷魚
[00:11:56.000 --> 00:11:58.000]  還是要凍身
[00:11:58.000 --> 00:12:00.000]  還是要減薪
[00:12:00.000 --> 00:12:02.000]  不是問這些
[00:12:02.000 --> 00:12:05.000]  聖靈把耶路撒冷教會的
[00:12:05.000 --> 00:12:11.000]  每一個弟兄姊妹都成為宣教士
[00:12:11.000 --> 00:12:13.000]  都成為福音的見證
[00:12:13.000 --> 00:12:16.000]  他們很自然地分散出去
[00:12:16.000 --> 00:12:17.000]  去哪裡?
[00:12:17.000 --> 00:12:24.000]  從耶路撒冷到猶太傳遞和撒瑪利亞
[00:12:24.000 --> 00:12:30.000]  福音在聖靈的帶領之下
[00:12:30.000 --> 00:12:35.000]  是這樣離開耶路撒冷的
[00:12:35.000 --> 00:12:39.000]  這是《使徒行傳》的頭三分之一
[00:12:39.000 --> 00:12:41.000]  一至八章
[00:12:41.000 --> 00:12:42.000]  接著呢
[00:12:42.000 --> 00:12:45.000]  福音是怎樣從亞洲
[00:12:45.000 --> 00:12:47.000]  今天我們說土耳其
[00:12:47.000 --> 00:12:53.000]  過到希臘、馬其頓、歐洲
[00:12:53.000 --> 00:12:58.000]  十五章的結束
[00:12:58.000 --> 00:13:05.000]  保羅和巴拿巴危教
[00:13:05.000 --> 00:13:07.000]  他們是誰?
[00:13:07.000 --> 00:13:10.000]  我們今天經常說門徒訓練
[00:13:10.000 --> 00:13:13.000]  就說保羅和提摩提
[00:13:13.000 --> 00:13:14.000]  從來都不提
[00:13:14.000 --> 00:13:16.000]  其實保羅有個師父
[00:13:16.000 --> 00:13:21.000]  帶他出生傳道的是巴拿巴
[00:13:21.000 --> 00:13:23.000]  巴拿巴是個好人
[00:13:23.000 --> 00:13:28.000]  讀了副道MCS畢業的
[00:13:28.000 --> 00:13:31.000]  他是勸惠子
[00:13:31.000 --> 00:13:34.000]  有沒有看到《使徒行傳》介紹他
[00:13:34.000 --> 00:13:39.000]  巴拿巴叫保羅來安提柯教會
[00:13:39.000 --> 00:13:42.000]  大家一起同心服事
[00:13:42.000 --> 00:13:47.000]  聖靈就感動分派他們出去傳道
[00:13:47.000 --> 00:13:50.000]  於是第一次很成功
[00:13:50.000 --> 00:13:52.000]  帶了外邦人信主
[00:13:52.000 --> 00:13:57.000]  回來舞會質詢
[00:13:57.000 --> 00:13:59.000]  很難想像吧
[00:13:59.000 --> 00:14:01.000]  這麼多人信主
[00:14:01.000 --> 00:14:04.000]  舞會不是慶祝
[00:14:04.000 --> 00:14:07.000]  不是慰問
[00:14:07.000 --> 00:14:09.000]  不是恭賀
[00:14:09.000 --> 00:14:10.000]  是質詢
[00:14:10.000 --> 00:14:12.000]  《使徒行傳》十五章
[00:14:12.000 --> 00:14:13.000]  很精彩的
[00:14:13.000 --> 00:14:17.000]  你讀這些全部是歷史的經過事實
[00:14:17.000 --> 00:14:20.000]  聖經是這樣記載下來
[00:14:20.000 --> 00:14:25.000]  結果他們回到安提柯教會
[00:14:25.000 --> 00:14:28.000]  又要出去
[00:14:28.000 --> 00:14:32.000]  但這次竟然兩個人
[00:14:32.000 --> 00:14:37.000]  聖經記載路加醫生很客氣
[00:14:37.000 --> 00:14:41.000]  二人起了爭論
[00:14:41.000 --> 00:14:47.000]  甚至彼此分開
[00:14:47.000 --> 00:14:51.000]  巴拿巴留在錦繡
[00:14:51.000 --> 00:14:54.000]  保羅就來了加州
[00:14:54.000 --> 00:14:56.000]  你明白我的意思吧
[00:14:56.000 --> 00:14:57.000]  分開
[00:14:57.000 --> 00:14:59.000]  為甚麼事分開
[00:14:59.000 --> 00:15:00.000]  約翰·馬可
[00:15:00.000 --> 00:15:03.000]  在第一次的傳道旅程
[00:15:03.000 --> 00:15:07.000]  約翰·馬可不是實習神學生
[00:15:07.000 --> 00:15:12.000]  他是舞會耶路撒冷派來的代表
[00:15:12.000 --> 00:15:13.000]  很有身份
[00:15:13.000 --> 00:15:15.000]  所以出去的時候
[00:15:15.000 --> 00:15:17.000]  三個同工
[00:15:17.000 --> 00:15:19.000]  中間馬可離開
[00:15:19.000 --> 00:15:21.000]  聖經沒有說甚麼原因
[00:15:21.000 --> 00:15:23.000]  但現在巴拿巴說
[00:15:23.000 --> 00:15:24.000]  我們再出去
[00:15:24.000 --> 00:15:26.000]  我們找馬可一起去
[00:15:26.000 --> 00:15:30.000]  保羅認為不可以
[00:15:30.000 --> 00:15:32.000]  巴拿巴是個好人
[00:15:32.000 --> 00:15:33.000]  幫表弟
[00:15:33.000 --> 00:15:35.000]  你知道馬可是他的表弟
[00:15:35.000 --> 00:15:38.000]  讀哥羅西書
[00:15:38.000 --> 00:15:41.000]  幫人幫到出面
[00:15:41.000 --> 00:15:43.000]  搞一輪又賺錢
[00:15:43.000 --> 00:15:44.000]  不是啊
[00:15:44.000 --> 00:15:46.000]  巴拿巴不是特朗普
[00:15:46.000 --> 00:15:53.000]  巴拿巴是給保羅第二次機會的師傅
[00:15:53.000 --> 00:15:55.000]  我們何時會忘記
[00:15:55.000 --> 00:16:02.000]  保羅是受過巴拿巴栽培的恩惠門徒
[00:16:02.000 --> 00:16:05.000]  他應該很明白師傅的心腸
[00:16:05.000 --> 00:16:07.000]  給多一次機會
[00:16:07.000 --> 00:16:09.000]  為甚麼這麼難
[00:16:09.000 --> 00:16:11.000]  保羅心裏認為
[00:16:11.000 --> 00:16:15.000]  神的工作不是這樣的
[00:16:15.000 --> 00:16:18.000]  神的工作很嚴肅
[00:16:18.000 --> 00:16:23.000]  不可以手扶著泥向後看
[00:16:23.000 --> 00:16:25.000]  一起爭論
[00:16:25.000 --> 00:16:27.000]  我們就馬上問
[00:16:27.000 --> 00:16:29.000]  我們不是問誰對
[00:16:29.000 --> 00:16:35.000]  我們是問你幫誰
[00:16:35.000 --> 00:16:37.000]  感謝神
[00:16:37.000 --> 00:16:40.000]  路加醫生告訴我們
[00:16:40.000 --> 00:16:48.000]  安提阿教會並沒有因此分裂
[00:16:48.000 --> 00:16:50.000]  看到嗎
[00:16:50.000 --> 00:16:54.000]  沒有因為兩個牧師吵架
[00:16:54.000 --> 00:16:55.000]  不止啊
[00:16:55.000 --> 00:16:57.000]  今天我們香港會說甚麼
[00:16:57.000 --> 00:16:59.000]  撕裂
[00:16:59.000 --> 00:17:03.000]  於是就有聖保羅堂
[00:17:03.000 --> 00:17:05.000]  聖巴拿巴會
[00:17:05.000 --> 00:17:07.000]  沒有 從來都沒有
[00:17:07.000 --> 00:17:09.000]  仍然是一個教會
[00:17:09.000 --> 00:17:10.000]  安提阿教會
[00:17:10.000 --> 00:17:14.000]  但他們做了一件很重要的決定
[00:17:14.000 --> 00:17:17.000]  本來一對宣教隊伍出去
[00:17:17.000 --> 00:17:23.000]  現在雙倍了他們的任務預算
[00:17:23.000 --> 00:17:26.000]  他們的宣教預算沒有錢
[00:17:26.000 --> 00:17:27.000]  不要緊
[00:17:27.000 --> 00:17:29.000]  現在分開了
[00:17:29.000 --> 00:17:31.000]  大家都出去
[00:17:31.000 --> 00:17:34.000]  巴拿巴大馬可
[00:17:34.000 --> 00:17:36.000]  保羅大西拉
[00:17:36.000 --> 00:17:39.000]  兩對宣教隊伍出去
[00:17:39.000 --> 00:17:42.000]  福音就是這樣
[00:17:42.000 --> 00:17:49.000]  更加雙倍的努力
[00:17:49.000 --> 00:17:52.000]  不是幫誰
[00:17:52.000 --> 00:17:53.000]  沒有這回事
[00:17:53.000 --> 00:17:55.000]  不需要考慮這件事
[00:17:55.000 --> 00:17:56.000]  不需要這樣做
[00:17:56.000 --> 00:18:02.000]  教會是不需要因為爭吵而分裂的
[00:18:02.000 --> 00:18:03.000]  可以分開
[00:18:03.000 --> 00:18:06.000]  都是服侍同一位主
[00:18:06.000 --> 00:18:09.000]  巴拿巴和保羅留下一個
[00:18:09.000 --> 00:18:11.000]  未必是他們自己決定
[00:18:11.000 --> 00:18:14.000]  但整個教會很成熟
[00:18:14.000 --> 00:18:16.000]  能夠有這樣的決定
[00:18:16.000 --> 00:18:18.000]  於是你就會發覺
[00:18:18.000 --> 00:18:21.000]  在十五章記載下去
[00:18:21.000 --> 00:18:24.000]  保羅去到哪裏
[00:18:24.000 --> 00:18:27.000]  耶穌的靈又禁止
[00:18:27.000 --> 00:18:29.000]  聖靈又不許
[00:18:29.000 --> 00:18:31.000]  莫名其妙
[00:18:31.000 --> 00:18:33.000]  保羅不是犯罪
[00:18:33.000 --> 00:18:36.000]  不是去度假享福
[00:18:36.000 --> 00:18:38.000]  只是去傳福音
[00:18:38.000 --> 00:18:41.000]  為何聖靈會禁止耶穌的靈不許
[00:18:41.000 --> 00:18:43.000]  你讀下去
[00:18:43.000 --> 00:18:46.000]  在這樣的莫名其妙當中
[00:18:46.000 --> 00:18:49.000]  保羅夜間見到
[00:18:49.000 --> 00:18:52.000]  馬其頓的遺像
[00:18:52.000 --> 00:18:54.000]  路加即刻記載
[00:18:54.000 --> 00:19:00.000]  我們隨即上往馬其頓去
[00:19:00.000 --> 00:19:03.000]  看到聖靈如何預備好
[00:19:03.000 --> 00:19:07.000]  這個團隊的心
[00:19:07.000 --> 00:19:09.000]  透過困難
[00:19:09.000 --> 00:19:12.000]  透過難阻
[00:19:12.000 --> 00:19:17.000]  透過分開
[00:19:17.000 --> 00:19:23.000]  透過危機撕裂
[00:19:23.000 --> 00:19:25.000]  奇怪
[00:19:25.000 --> 00:19:29.000]  從耶路撒冷出來
[00:19:29.000 --> 00:19:31.000]  是逼迫
[00:19:31.000 --> 00:19:34.000]  從亞洲去到歐洲
[00:19:34.000 --> 00:19:41.000]  原來是巴拿巴和保羅的爭論
[00:19:41.000 --> 00:19:45.000]  用時代行傳的說法
[00:19:45.000 --> 00:19:47.000]  我們兩個人有沒有和好呢?
[00:19:47.000 --> 00:19:49.000]  我留給你自己查經
[00:19:49.000 --> 00:19:51.000]  今天時間不夠
[00:19:51.000 --> 00:19:53.000]  你看保羅的書信
[00:19:53.000 --> 00:19:56.000]  留意他後來怎樣說馬可
[00:19:56.000 --> 00:19:58.000]  有沒有留意
[00:19:58.000 --> 00:20:01.000]  文安的說話裏面
[00:20:01.000 --> 00:20:03.000]  很精彩的
[00:20:03.000 --> 00:20:06.000]  福音是怎樣去到羅馬的
[00:20:06.000 --> 00:20:08.000]  再遠一點
[00:20:08.000 --> 00:20:12.000]  你今天去地中海
[00:20:12.000 --> 00:20:14.000]  坐郵輪
[00:20:14.000 --> 00:20:16.000]  遊完希臘愛琴海
[00:20:16.000 --> 00:20:18.000]  要過去意大利
[00:20:18.000 --> 00:20:21.000]  都要行兩日sea day
[00:20:21.000 --> 00:20:24.000]  很遠的
[00:20:24.000 --> 00:20:27.000]  使徒行傳二十一章
[00:20:27.000 --> 00:20:29.000]  告訴我們
[00:20:29.000 --> 00:20:33.000]  保羅趕回耶路撒冷
[00:20:33.000 --> 00:20:39.000]  為了要遵守聖經的教導
[00:20:39.000 --> 00:20:42.000]  守五旬節
[00:20:42.000 --> 00:20:46.000]  不是慶祝耶路撒冷教會周年會慶
[00:20:46.000 --> 00:20:50.000]  是要守五旬節
[00:20:50.000 --> 00:20:52.000]  回到耶路撒冷
[00:20:52.000 --> 00:20:54.000]  使徒行傳記載
[00:20:54.000 --> 00:20:58.000]  他去見雅各
[00:20:58.000 --> 00:21:01.000]  不是兩個人沒話說嗎?
[00:21:01.000 --> 00:21:05.000]  只是寫加拿大書和雅各書
[00:21:05.000 --> 00:21:08.000]  隔空不戰
[00:21:08.000 --> 00:21:10.000]  因信稱義
[00:21:10.000 --> 00:21:12.000]  還是因行為稱義
[00:21:12.000 --> 00:21:14.000]  你又搞錯了
[00:21:14.000 --> 00:21:18.000]  不要聽這些fake news
[00:21:18.000 --> 00:21:21.000]  看回聖經的記載
[00:21:21.000 --> 00:21:25.000]  保羅很尊敬雅各
[00:21:25.000 --> 00:21:27.000]  所以他回耶路撒冷
[00:21:27.000 --> 00:21:30.000]  第一件事是去見雅各
[00:21:30.000 --> 00:21:33.000]  雅各亦很關心保羅
[00:21:33.000 --> 00:21:37.000]  當然雅各會對保羅說
[00:21:37.000 --> 00:21:39.000]  耶路撒冷教會
[00:21:39.000 --> 00:21:41.000]  很多弟兄姊妹都很熱心
[00:21:41.000 --> 00:21:44.000]  律法的成千上萬
[00:21:44.000 --> 00:21:45.000]  沒有問那句
[00:21:45.000 --> 00:21:47.000]  你在外邦建立的教會
[00:21:47.000 --> 00:21:49.000]  每間有多少人?
[00:21:49.000 --> 00:21:53.000]  坐滿一個地鋪已經不得了
[00:21:53.000 --> 00:21:55.000]  哪有成千上萬?
[00:21:55.000 --> 00:21:56.000]  那不是重點
[00:21:56.000 --> 00:22:01.000]  雅各的重點是勸保羅一件事
[00:22:01.000 --> 00:22:02.000]  說什麼呢?
[00:22:02.000 --> 00:22:05.000]  雅各對保羅說
[00:22:05.000 --> 00:22:13.000]  有人說你教訓猶太人離棄摩西的律法
[00:22:13.000 --> 00:22:14.000]  不如這樣吧
[00:22:14.000 --> 00:22:21.000]  你用行動證明他們的看法是以訛傳訛
[00:22:21.000 --> 00:22:22.000]  什麼行動?
[00:22:22.000 --> 00:22:26.000]  你帶四個人進去聖殿
[00:22:26.000 --> 00:22:29.000]  行潔淨禮儀
[00:22:29.000 --> 00:22:31.000]  眾人便可以知道
[00:22:31.000 --> 00:22:38.000]  先前聽見你的事都是虛的
[00:22:38.000 --> 00:22:40.000]  假的、錯的
