
[00:00:00.000 --> 00:00:11.000]  今天跟大家一起思想的經文是出自於約爾書第一章第17節至第20節
[00:06:58.000 --> 00:07:01.000]  不是一種僥倖來的。
[00:07:01.000 --> 00:07:07.000]  所以即或是不是因為一個所謂新冠狀病毒,
[00:07:07.000 --> 00:07:11.000]  其實我們人應該理,
[00:07:11.000 --> 00:07:13.000]  有一種的思想,
[00:07:13.000 --> 00:07:15.000]  是更加應該去明白到,
[00:07:15.000 --> 00:07:19.000]  其實今天我們所處的這個世界,
[00:07:19.000 --> 00:07:25.000]  好像所謂很多人認為的一個正常的自由自在的世界,
[00:07:25.000 --> 00:07:28.000]  其實本身這個世界裡面,
[00:07:28.000 --> 00:07:32.000]  今天其實人究竟將它搞成怎樣呢?
[00:07:32.000 --> 00:07:35.000]  我記得大約在二十多年前的時候,
[00:07:35.000 --> 00:07:39.000]  教會就在辦公室上班的時候,
[00:07:39.000 --> 00:07:41.000]  教會就有個印刷機,
[00:07:41.000 --> 00:07:45.000]  印刷機很多時候打印完程序表,
[00:07:45.000 --> 00:07:48.000]  或者去出一些書函之後,
[00:07:48.000 --> 00:07:52.000]  沒多久就用完了那些Toner,
[00:07:52.000 --> 00:07:54.000]  那麥粉用完了,
[00:07:54.000 --> 00:07:57.000]  通常我就不會去買一個全新的,
[00:07:57.000 --> 00:08:03.000]  通常就會拿去那些重還再用的店舖,
[00:08:03.000 --> 00:08:08.000]  就希望他能夠重新裝一些麥粉下去,
[00:08:08.000 --> 00:08:11.000]  其實都跟那個店主都很熟的,
[00:08:11.000 --> 00:08:15.000]  但是跟他很多時候一邊進去一邊跟他聊天,
[00:08:15.000 --> 00:08:17.000]  他說其實你都不要跟我聊天,
[00:08:17.000 --> 00:08:19.000]  因為那些麥粉有毒的,
[00:08:19.000 --> 00:08:22.000]  所以你跟我聊天,
[00:08:22.000 --> 00:08:24.000]  如果不小心吸了進肺部,
[00:08:24.000 --> 00:08:26.000]  對於我可能會致癌,
[00:08:26.000 --> 00:08:28.000]  所以很多時候我就放下,
[00:08:28.000 --> 00:08:32.000]  等他做完我才回去再跟他聊天,
[00:08:32.000 --> 00:08:35.000]  但是有一次我就跟他這樣說,
[00:08:35.000 --> 00:08:37.000]  去到的時候我就說,
[00:08:37.000 --> 00:08:39.000]  麥先生,麥太太,
[00:08:39.000 --> 00:08:41.000]  其實是兩夫婦做的,
[00:08:41.000 --> 00:08:43.000]  我就跟他說,
[00:08:43.000 --> 00:08:45.000]  可能這一次是我最後一次
[00:08:45.000 --> 00:08:49.000]  來你們這裡買這些麥粉,
[00:08:49.000 --> 00:08:51.000]  因為這些打印機的麥粉,
[00:08:51.000 --> 00:08:54.000]  我發現原來找你們重新再入,
[00:08:54.000 --> 00:08:58.000]  現在去買一部全新的打印機,
[00:08:58.000 --> 00:09:00.000]  包一個麥粉,
[00:09:00.000 --> 00:09:03.000]  那個價錢都便宜你很多,
[00:09:03.000 --> 00:09:07.000]  而且新機印出來的圖像,
[00:09:07.000 --> 00:09:09.000]  那些細節又會好一點,
[00:09:09.000 --> 00:09:11.000]  漂亮一點,緊一點,
[00:09:11.000 --> 00:09:14.000]  其實我都可能最後一次來跟你進去,
[00:09:14.000 --> 00:09:16.000]  就不說又是可,
[00:09:16.000 --> 00:09:19.000]  一說之後真的立刻被他義正辭嚴,
[00:09:19.000 --> 00:09:21.000]  這樣罵了一輪,
[00:09:21.000 --> 00:09:23.000]  其實大家很熟的,
[00:09:23.000 --> 00:09:25.000]  所以我都不覺得是一件什麼事,
[00:09:25.000 --> 00:09:27.000]  不過他就跟我這樣說,
[00:09:27.000 --> 00:09:30.000]  他說黃牧師,你來入麥粉,
[00:09:30.000 --> 00:09:32.000]  其實你是在保護這個世界,
[00:09:32.000 --> 00:09:35.000]  但如果你打算去駕駛,
[00:09:35.000 --> 00:09:38.000]  於是乎不再入麥粉的話,
[00:09:38.000 --> 00:09:40.000]  然後去買一部新機,
[00:09:40.000 --> 00:09:42.000]  然後用完又丟了這部新機,
[00:09:42.000 --> 00:09:46.000]  因為你覺得價錢比入麥粉還便宜的話,
[00:09:46.000 --> 00:09:48.000]  他這樣跟我說,
[00:09:48.000 --> 00:09:52.000]  其實這樣是一個很不環保的做法,
[00:09:52.000 --> 00:09:56.000]  而且這樣你是製造了很多電子垃圾,
[00:09:56.000 --> 00:09:59.000]  在那次的對話裡面,
[00:09:59.000 --> 00:10:01.000]  他提醒了我一點,
[00:10:01.000 --> 00:10:03.000]  雖然我做了牧師都好,
[00:10:03.000 --> 00:10:06.000]  但是很多時候從不同的人身上,
[00:10:06.000 --> 00:10:08.000]  跟他談話的裡面,
[00:10:08.000 --> 00:10:10.000]  我就會發現原來他做這一行,
[00:10:10.000 --> 00:10:12.000]  是一個使命,
[00:10:12.000 --> 00:10:16.000]  他入麥粉不是純粹為了賺錢,
[00:10:16.000 --> 00:10:18.000]  當然有些人會說,
[00:10:18.000 --> 00:10:20.000]  你少了一個顧客,
[00:10:20.000 --> 00:10:22.000]  他就少了一份生意,
[00:10:22.000 --> 00:10:24.000]  但其實我給他幾十塊的生意,
[00:10:24.000 --> 00:10:26.000]  幾個月才入一次,
[00:10:26.000 --> 00:10:28.000]  他不是一個什麼大生意,
[00:10:28.000 --> 00:10:32.000]  但是從他所說的理由,
[00:10:32.000 --> 00:10:33.000]  我覺得很有道理,
[00:10:33.000 --> 00:10:37.000]  他所說的可以說是當頭棒喝,
[00:10:37.000 --> 00:10:40.000]  其實我們很多時候在不經不覺間,
[00:10:40.000 --> 00:10:42.000]  甚至我們做基督徒的,
[00:10:42.000 --> 00:10:44.000]  我們其實間接,
[00:10:44.000 --> 00:10:51.000]  有時甚至是直接成為了對這個世界的摧毀的參與其中一份子,
[00:10:51.000 --> 00:10:53.000]  為什麼我跟大家分享這些例子,
[00:10:53.000 --> 00:10:55.000]  或者這些事件呢?
[00:10:55.000 --> 00:10:57.000]  因為我們作為一個基督徒,
[00:10:57.000 --> 00:11:00.000]  我們有很多時候我們的想法,
[00:11:00.000 --> 00:11:05.000]  是不是好像跟一些其他不認識主的人,
[00:11:05.000 --> 00:11:07.000]  他們的思維一樣,
[00:11:07.000 --> 00:11:11.000]  譬如好像現在很多人就希望打疫苗,
[00:11:11.000 --> 00:11:17.000]  就能夠我們重新過回昔日那種自由自在的生活那份指望呢?
[00:11:17.000 --> 00:11:19.000]  基督徒是不是這樣想事情呢?
[00:11:19.000 --> 00:11:25.000]  基督徒想事情是不是有凡事都是從一個金錢利益的角度,
[00:11:25.000 --> 00:11:28.000]  去成為我們的衡量標準呢?
[00:11:28.000 --> 00:11:32.000]  沒錯,我們是要有智慧去運用上帝給我們的資源,
[00:11:32.000 --> 00:11:36.000]  好像弟兄姊妹奉獻心錢去到上帝的面前,
[00:11:36.000 --> 00:11:38.000]  教會可以有這樣的機會去運用,
[00:11:38.000 --> 00:11:41.000]  但我們用得其所的同時,
[00:11:41.000 --> 00:11:46.000]  其實我們是不是真的帶著一個正確在聖經裏面的思想,
[00:11:46.000 --> 00:11:51.000]  還是我們其實是用熟悉的觀念去運作呢?
[00:11:51.000 --> 00:11:57.000]  這個就正正是今天我們一起去看約爾書這段經文裏面,
[00:11:57.000 --> 00:11:59.000]  我們要深究的主要題目,
[00:11:59.000 --> 00:12:01.000]  這個題目剛才我已經說過了,
[00:12:01.000 --> 00:12:06.000]  就是我們看到全世界正在哀悼嗎?
[00:12:06.000 --> 00:12:09.000]  Do we see the universe is mourning?
[00:12:09.000 --> 00:12:13.000]  這個是一個我覺得很值得我們思想的題目,
[00:12:13.000 --> 00:12:16.000]  並且是很貼近我們今天的需要的,
[00:12:16.000 --> 00:12:19.000]  讓我們去看看這段經文講些什麼,
[00:12:19.000 --> 00:12:24.000]  也讓我們怎樣去重新調整到一個正確的基督徒,
[00:12:24.000 --> 00:12:28.000]  在今時今日的裏面,我們的屬靈生命應該怎樣走,
[00:12:28.000 --> 00:12:32.000]  甚至可能對於我們的永恆生命可能有影響,
[00:12:32.000 --> 00:12:35.000]  我們再次回到這段經文,
[00:12:35.000 --> 00:12:39.000]  今天會透過兩方面和大家一起去思想的,
[00:12:39.000 --> 00:12:45.000]  第一部分就是從第17節至第18節,
[00:12:45.000 --> 00:12:47.000]  我們在這部分裏面看到,
[00:12:47.000 --> 00:12:53.000]  從現實世界去看見屬靈世界的現況,
[00:12:53.000 --> 00:12:59.000]  從現實世界去看見屬靈世界的現況,
[00:12:59.000 --> 00:13:02.000]  我們再看看這兩節經文講些什麼,
[00:13:02.000 --> 00:13:05.000]  這兩節經文是這樣說的,
[00:13:05.000 --> 00:13:09.000]  谷種在土塊下流難,
[00:13:09.000 --> 00:13:11.000]  倉也荒涼,
[00:13:11.000 --> 00:13:14.000]  冧也破壞,
[00:13:14.000 --> 00:13:17.000]  因為五谷枯幹了,
[00:13:17.000 --> 00:13:19.000]  生畜哀鳴,
[00:13:19.000 --> 00:13:21.000]  牛群混亂,
[00:13:21.000 --> 00:13:23.000]  因為無草,
[00:13:23.000 --> 00:13:26.000]  象群也受了困苦,
[00:13:26.000 --> 00:13:29.000]  種子的種子都被挖出了,
[00:13:29.000 --> 00:13:31.000]  被挖出了,
[00:13:31.000 --> 00:13:35.000]  商店的房子被挖了,
[00:13:35.000 --> 00:13:39.000]  綠草被剝了,
[00:13:39.000 --> 00:13:41.000]  種子都被乾了,
[00:13:41.000 --> 00:13:44.000]  聽聽牛群的叫聲,
[00:13:44.000 --> 00:13:49.000]  生物的群眾都在混亂中,
[00:13:49.000 --> 00:13:52.000]  因為沒有草,
[00:13:52.000 --> 00:13:56.000]  連羊群的群眾也在受苦。
[00:13:56.000 --> 00:14:00.000]  很多時候我們活在這個世界裡,
[00:14:00.000 --> 00:14:03.000]  可以說是身在福中不知福,
[00:14:03.000 --> 00:14:05.000]  不過更可怕的是,
[00:14:05.000 --> 00:14:08.000]  有時候當我們在福氣裡的時候,
[00:14:08.000 --> 00:14:12.000]  我們更加變成見風洗盡理這種情況,
[00:14:12.000 --> 00:14:15.000]  相聞如果我們記得的,
[00:14:15.000 --> 00:14:18.000]  在若爾書上面我們已經說過,
[00:14:18.000 --> 00:14:23.000]  神如何透過先知若爾,
[00:14:23.000 --> 00:14:28.000]  呼召在南國猶大國裡的祭司,
[00:14:28.000 --> 00:14:33.000]  讓他們去作出一個帶頭哀悼的工作,
[00:14:33.000 --> 00:14:36.000]  並且要帶領所有南國的人,
[00:14:36.000 --> 00:14:41.000]  進行一個深度的反思屬靈大會,
[00:14:41.000 --> 00:14:44.000]  究竟要反思些什麼呢?
[00:14:44.000 --> 00:14:46.000]  怎樣入手呢?
[00:14:46.000 --> 00:14:50.000]  然後若爾先知不只是叫他們來吧,
[00:14:50.000 --> 00:14:52.000]  不只是來聚會,
[00:14:52.000 --> 00:14:54.000]  就像我們在教會邀請人,
[00:14:54.000 --> 00:14:56.000]  你來教會聚會吧,
[00:14:56.000 --> 00:14:58.000]  他們就信主了,
[00:14:58.000 --> 00:14:59.000]  他們就自然信主,
[00:14:59.000 --> 00:15:01.000]  你進了教會就等於進了教,
[00:15:01.000 --> 00:15:03.000]  很多信徒就指於這一步,
[00:15:03.000 --> 00:15:09.000]  同樣道理若爾先知去邀請所有這些祭司,
[00:15:09.000 --> 00:15:12.000]  來帶領所有以色列人進入一個
[00:15:12.000 --> 00:15:16.000]  深度的哀悼反思屬靈大會,
[00:15:16.000 --> 00:15:18.000]  他給出清楚的指引,
[00:15:18.000 --> 00:15:20.000]  是怎樣去入手的,
[00:15:20.000 --> 00:15:24.000]  我們看看上帝要怎樣給我們看,
[00:15:24.000 --> 00:15:27.000]  究竟怎樣入手去反思,
[00:15:27.000 --> 00:15:29.000]  剛才我們讀過這段經文,
[00:15:29.000 --> 00:15:31.000]  其實這段經文上帝就是要
[00:15:31.000 --> 00:15:35.000]  讓我們透過現實的世界,
[00:15:35.000 --> 00:15:37.000]  作為切入點,
[00:15:37.000 --> 00:15:39.000]  讓我們再看看這個世界,
[00:15:39.000 --> 00:15:41.000]  摸清楚這個世界,
[00:15:41.000 --> 00:15:47.000]  讓當時的南國猶大國的眾子民去進行反思,
[00:15:47.000 --> 00:15:51.000]  其實同樣今天我們作為基督徒也一樣,
[00:15:51.000 --> 00:15:55.000]  上帝要我們今天不住的反思我們的屬靈生命,
[00:15:55.000 --> 00:15:59.000]  其實不只是叫我們哀咒在教會四面牆,
[00:15:59.000 --> 00:16:02.000]  奏起很美麗的聖樂,
[00:16:02.000 --> 00:16:05.000]  然後有一班師班唱你觸動人心的詩歌,
[00:16:05.000 --> 00:16:07.000]  不是這樣的,
[00:16:07.000 --> 00:16:09.000]  雖然很多教會是這樣運作,
[00:16:09.000 --> 00:16:13.000]  但真正要使我們進入一個屬靈反思,
[00:16:13.000 --> 00:16:15.000]  是讓我們去重新看看,
[00:16:15.000 --> 00:16:19.000]  親身看看這個世界的實況是怎樣,
[00:16:19.000 --> 00:16:21.000]  然後讓我們看看,
[00:16:21.000 --> 00:16:23.000]  其實我們是不是其中其中一個,
[00:16:23.000 --> 00:16:25.000]  有份參與在這個世界,
[00:16:25.000 --> 00:16:28.000]  不合神心意的事情裏面,
[00:16:28.000 --> 00:16:31.000]  但這段聖經說些什麼呢?
[00:16:31.000 --> 00:16:35.000]  上帝原來要南國猶大的子民,
[00:16:35.000 --> 00:16:37.000]  當時要看幾樣東西,
[00:16:37.000 --> 00:16:39.000]  在這裏說的就是
[00:16:39.000 --> 00:16:41.000]  十七節上半節所說的,
[00:16:41.000 --> 00:16:44.000]  谷種在土壞下扭爛,
[00:16:44.000 --> 00:16:48.000]  原文聖經這個希伯來明的說話就是說,
[00:16:48.000 --> 00:16:59.000]  讓那些種子萎縮在那些已經被動物捉蹄踏過的泥土,
[00:16:59.000 --> 00:17:03.000]  並且已經乾固的泥土之上,
[00:17:03.000 --> 00:17:05.000]  究竟是什麼東西?
[00:17:05.000 --> 00:17:08.000]  原來正常來算,
[00:17:08.000 --> 00:17:11.000]  泥土和種子的關係是很密切的,
[00:17:11.000 --> 00:17:14.000]  只要種子落到泥土就可以發芽生長,
[00:17:14.000 --> 00:17:18.000]  我們比如春天去整理我們的草地,
[00:17:18.000 --> 00:17:20.000]  很多時候冬天爛了,
[00:17:20.000 --> 00:17:22.000]  那些草地死了,
[00:17:22.000 --> 00:17:24.000]  我們爬了它之後要暴露出一些泥土,
[00:17:24.000 --> 00:17:26.000]  然後灑一些草種,
[00:17:26.000 --> 00:17:28.000]  再蓋一層泥,
[00:17:28.000 --> 00:17:33.000]  然後才能夠讓那些草種可以再次發芽生長,
[00:17:33.000 --> 00:17:39.000]  在這裡竟然泥和泥土裡有的種子,
[00:17:39.000 --> 00:17:42.000]  種子落了也不能生長,
[00:17:42.000 --> 00:17:43.000]  為什麼呢?
[00:17:43.000 --> 00:17:45.000]  因為原來在原文聖經裡面,
[00:17:45.000 --> 00:17:48.000]  中文和合本也不是太清楚,
[00:17:48.000 --> 00:17:51.000]  谷種在土壞下扭爛,
[00:17:51.000 --> 00:17:54.000]  其實扭爛的意思就是萎縮,
[00:17:54.000 --> 00:17:59.000]  回了原文聖經的動詞的意思,
[00:17:59.000 --> 00:18:03.000]  慢慢萎縮,乾涸了,
[00:18:03.000 --> 00:18:06.000]  其實這裡所說的土壞不是一般的土壞,
[00:18:06.000 --> 00:18:10.000]  是形容那些被動物的足蹄,
[00:18:10.000 --> 00:18:14.000]  就像馬的腳有蹄的,
[00:18:14.000 --> 00:18:16.000]  踩得緊了,
[00:18:16.000 --> 00:18:18.000]  我們叫做劈緊了,
[00:18:18.000 --> 00:18:22.000]  壓緊了泥的硬塊,
[00:18:22.000 --> 00:18:25.000]  如果種子在這樣的狀態下,
[00:18:25.000 --> 00:18:26.000]  就不會生長,
[00:18:26.000 --> 00:18:28.000]  因為一,乾的泥土,
[00:18:28.000 --> 00:18:30.000]  生不出的,一定要有水,
[00:18:30.000 --> 00:18:31.000]  種東西的人知道,
[00:18:31.000 --> 00:18:33.000]  發任何芽一定要有水,
[00:18:33.000 --> 00:18:34.000]  充足的水分,
[00:18:34.000 --> 00:18:36.000]  第二,當泥土完全被壓實的時候,
[00:18:36.000 --> 00:18:39.000]  即使出根也好,
[00:18:39.000 --> 00:18:43.000]  發芽那些根和芽都不能穿過泥土,
[00:18:43.000 --> 00:18:45.000]  因為透不出氣,
[00:18:45.000 --> 00:18:47.000]  換句話說,
[00:18:47.000 --> 00:18:51.000]  那塊地已經是很多動物走過的路上,
[00:18:51.000 --> 00:18:55.000]  循循回回走到已經堅固了,
[00:18:55.000 --> 00:18:58.000]  怎麼生長這些種子呢?
[00:18:58.000 --> 00:19:01.000]  第一個是這樣的現象,
[00:19:01.000 --> 00:19:02.000]  第二個是什麼現象?
[00:19:02.000 --> 00:19:05.000]  就是蒼也荒涼,
[00:19:05.000 --> 00:19:07.000]  凜也破壞,
[00:19:07.000 --> 00:19:09.000]  蒼是指什麼呢?
[00:19:09.000 --> 00:19:13.000]  在這裡其實可以在考究上研究到,
[00:19:13.000 --> 00:19:15.000]  這個蒼的字眼就是說,
[00:19:15.000 --> 00:19:17.000]  一個Treasury,
[00:19:17.000 --> 00:19:19.000]  一個寶庫,
[00:19:19.000 --> 00:19:22.000]  藏著最重要最珍貴的東西的地方,
[00:19:22.000 --> 00:19:23.000]  在這裡說,
[00:19:23.000 --> 00:19:24.000]  這個蒼,
[00:19:24.000 --> 00:19:26.000]  荒涼,
[00:19:26.000 --> 00:19:28.000]  有學者研究,
[00:19:28.000 --> 00:19:33.000]  這個是直接指到當時在耶路撒冷裡面的聖殿,
[00:19:33.000 --> 00:19:38.000]  放上帝得到由子民所奉獻來的,
[00:19:38.000 --> 00:19:41.000]  或者貢獻的一些物品,
[00:19:41.000 --> 00:19:43.000]  那個蒼庫,
[00:19:43.000 --> 00:19:44.000]  在這個時候說,
[00:19:44.000 --> 00:19:45.000]  荒涼,
[00:19:45.000 --> 00:19:47.000]  其實上文我們已經知道了,
[00:19:47.000 --> 00:19:50.000]  其實荒涼有其中一個最主要的原因就是,
[00:19:50.000 --> 00:19:52.000]  他們奉獻都等於沒有意義,
[00:19:52.000 --> 00:19:54.000]  奉獻來都是多餘的,
[00:19:54.000 --> 00:19:56.000]  因為他們根本就無心,
[00:19:56.000 --> 00:20:00.000]  循例按本子做了,
[00:20:00.000 --> 00:20:02.000]  做了就算了,
[00:20:02.000 --> 00:20:06.000]  所以究竟有多少其實不是考慮之列,
[00:20:06.000 --> 00:20:08.000]  總之做了,
[00:20:08.000 --> 00:20:09.000]  獻過,
[00:20:09.000 --> 00:20:10.000]  那就算了,
[00:20:10.000 --> 00:20:12.000]  另外一件事呢,
[00:20:12.000 --> 00:20:16.000]  就說到這裡凜也破壞,
[00:20:16.000 --> 00:20:17.000]  凜是什麼呢?
[00:20:17.000 --> 00:20:19.000]  凜其實就是一個很文革的字眼,
[00:20:19.000 --> 00:20:21.000]  指到一些糧倉,
[00:20:21.000 --> 00:20:23.000]  用來擺糧食,
[00:20:23.000 --> 00:20:25.000]  那就是普遍的市民,
[00:20:25.000 --> 00:20:29.000]  大眾的皇室成員有的倉庫,
[00:20:29.000 --> 00:20:30.000]  就是米倉差不多,
[00:20:30.000 --> 00:20:32.000]  如果用我以前在香港,
[00:20:32.000 --> 00:20:36.000]  我們自己生活在西營盤的地區,
[00:20:36.000 --> 00:20:39.000]  其實根本上就很多米倉,
[00:20:39.000 --> 00:20:42.000]  全部都穿洞破壞了,
[00:20:42.000 --> 00:20:43.000]  塌了,
[00:20:43.000 --> 00:20:45.000]  塌了那有什麼呢?
[00:20:45.000 --> 00:20:47.000]  放進去也沒什麼,
[00:20:47.000 --> 00:20:49.000]  在這樣的情況下,
[00:20:49.000 --> 00:20:51.000]  作者告訴他,
[00:20:51.000 --> 00:20:53.000]  凜又種不出東西,
[00:20:53.000 --> 00:20:56.000]  裡面奉獻給上帝的倉庫,
[00:20:56.000 --> 00:20:58.000]  又是空空的,
[00:20:58.000 --> 00:21:00.000]  那個給眾皇室,
[00:21:00.000 --> 00:21:03.000]  或者所有市民有的糧倉,
[00:21:03.000 --> 00:21:05.000]  也都已經可能用光了,
[00:21:05.000 --> 00:21:06.000]  夠滿了,
[00:21:06.000 --> 00:21:08.000]  或者可能根本就已經沒有了,
[00:21:08.000 --> 00:21:09.000]  沒有出產,
[00:21:09.000 --> 00:21:11.000]  怎麼會有東西放進去呢?
[00:21:11.000 --> 00:21:13.000]  為什麼這樣的情況?
[00:21:13.000 --> 00:21:16.000]  原來馬上作者在這裡解釋給我們聽,
[00:21:16.000 --> 00:21:18.000]  透過若爾仙之,
[00:21:18.000 --> 00:21:21.000]  他說因為五穀枯乾了,
[00:21:21.000 --> 00:21:24.000]  五穀就是我們和合盤的版本,
[00:21:24.000 --> 00:21:28.000]  如果我們去看回其他的版本的時候,
[00:21:28.000 --> 00:21:31.000]  其實這裡不一定是指五穀的,
[00:21:31.000 --> 00:21:33.000]  這裡可以解釋到一些,
[00:21:33.000 --> 00:21:38.000]  粟米類的一些種植的收成,
[00:21:38.000 --> 00:21:40.000]  其實這裡說枯乾了,
[00:21:40.000 --> 00:21:43.000]  其實全部丟掉的意思,
[00:21:43.000 --> 00:21:46.000]  留意到17節全部所說的,
