
[00:00:00.000 --> 00:00:12.000]  我們大家有個祈禱,你的心裏面為他感恩,為神賜給他生命,賜給他教會,感謝上帝
[00:07:22.000 --> 00:07:27.000]  就如創立世界以前,他在基督裡揀選了我們
[00:07:27.000 --> 00:07:34.000]  使我們恩著愛在他面前成為聖結,沒有瑕疵
[00:07:34.000 --> 00:07:39.000]  不是因為我們自己,而是因為上帝的揀選
[00:07:39.000 --> 00:07:45.000]  在甚至創立世界之前,上帝已經揀選了你和我
[00:07:45.000 --> 00:07:48.000]  因為什麼的緣故?因為愛的緣故
[00:07:48.000 --> 00:07:55.000]  因為愛的緣故叫我們成為聖結,沒有瑕疵
[00:07:55.000 --> 00:08:03.000]  我很記得我們以前尊敬的牧者藤根輝牧師
[00:08:03.000 --> 00:08:07.000]  在他很多次講道裡常常提及一個很特別的名詞
[00:08:07.000 --> 00:08:11.000]  這個名詞叫做主權聖恩典
[00:08:11.000 --> 00:08:13.000]  Soften Brace
[00:08:13.000 --> 00:08:21.000]  他說道這位上帝是掌管萬有,在人類的歷史,在天地間
[00:08:21.000 --> 00:08:23.000]  是絕對的掌權
[00:08:23.000 --> 00:08:28.000]  但是在他的掌權當中,他刺下恩典
[00:08:28.000 --> 00:08:33.000]  有些事情你很難明白,好像為什麼會神這樣做,怎樣安排
[00:08:33.000 --> 00:08:37.000]  但是就在這些事情當中,神將他的恩典刺下
[00:08:37.000 --> 00:08:41.000]  不是因為你和我做了什麼美善的事情
[00:08:41.000 --> 00:08:46.000]  只是因為他的恩典,他一直帶我們人生走不同的路
[00:08:46.000 --> 00:08:50.000]  在你未曾認識他之前,在未曾創下世界之前
[00:08:50.000 --> 00:08:57.000]  神已經揀選了你,讓你成為聖結,沒有瑕疵的生命
[00:08:57.000 --> 00:09:00.000]  這是神主權的恩典
[00:09:00.000 --> 00:09:06.000]  因此當你了解一種神的恩惠的時候,錄到他剛才的第15節
[00:09:06.000 --> 00:09:12.000]  保羅會到教會的頂姐妹那份信心和愛心來感謝上帝
[00:09:12.000 --> 00:09:16.000]  很明顯,這是完全是神的工作
[00:09:16.000 --> 00:09:21.000]  是神在他們中間繼續他救贖的恩惠
[00:09:21.000 --> 00:09:24.000]  將信心和愛心賜給教會
[00:09:24.000 --> 00:09:27.000]  因此保羅要感謝上帝
[00:09:27.000 --> 00:09:35.000]  他在頂姐妹上上將你眼睛留意轉移去看神的工作
[00:09:35.000 --> 00:09:42.000]  不要讓你避免很多眼前的困難問題,讓你沖塞你的心
[00:09:42.000 --> 00:09:44.000]  沒錯,這些問題存在
[00:09:44.000 --> 00:09:51.000]  但你不要因此輕忽了神在當中仍然不斷的工作
[00:09:51.000 --> 00:09:55.000]  昨天晚上,剛好是我們的堂兄的報道會
[00:09:55.000 --> 00:09:59.000]  很多人都說來不了,交通不變
[00:09:59.000 --> 00:10:03.000]  或者都要早點走,不能回家
[00:10:03.000 --> 00:10:07.000]  沒錯,昨天參加報道會的人少了
[00:10:07.000 --> 00:10:13.000]  但是我們很感恩,有很多人信著
[00:10:13.000 --> 00:10:18.000]  在那個好像是很短促的聚會裏面
[00:10:18.000 --> 00:10:24.000]  竟然很深刻看到神是感動有人到主的面前
[00:10:24.000 --> 00:10:28.000]  一位缺恥的朋友跟我打個招呼
[00:10:28.000 --> 00:10:33.000]  跟我聊天的時候,他隔壁的姐妹告訴我不是我帶他來的
[00:10:33.000 --> 00:10:37.000]  是他打電話叫我陪他來的
[00:10:37.000 --> 00:10:43.000]  然後他很清楚表示我清楚我決定信靠耶穌
[00:10:43.000 --> 00:10:48.000]  留心你身邊有很多事情是神自己恩典的名證
[00:10:48.000 --> 00:10:54.000]  你去留心神的工作,因為他的確會不斷的作功
[00:10:54.000 --> 00:10:58.000]  在他的掌權裏面,他要賜下恩惠
[00:10:58.000 --> 00:11:02.000]  因此你的心可以常常為教會來感恩
[00:11:02.000 --> 00:11:07.000]  因為他配得承受一切恩惠
[00:11:07.000 --> 00:11:13.000]  在保羅的感恩之餘,他立刻提出有幾個目標來為教會祈禱
[00:11:13.000 --> 00:11:17.000]  我們再看第17節
[00:11:17.000 --> 00:11:20.000]  第17節求我們的主耶蘇基督的神
[00:11:20.000 --> 00:11:25.000]  榮耀的父賜給你們智慧和啟示的靈
[00:11:25.000 --> 00:11:28.000]  使你們充分地認識他
[00:11:28.000 --> 00:11:35.000]  第一個禱告的目標就是求神讓教會更多認識主耶穌
[00:11:35.000 --> 00:11:39.000]  求神讓你和我更多認識主耶穌
[00:11:39.000 --> 00:11:42.000]  你記得當時菲律賓諸葛羅提到認識主的時候
[00:11:42.000 --> 00:11:49.000]  他就說我以認識我主耶穌基督為至寶
[00:11:49.000 --> 00:11:54.000]  人生最重要的最大的追求就是認識主
[00:11:54.000 --> 00:11:59.000]  有本書,英文說knowing God認識主
[00:11:59.000 --> 00:12:02.000]  在過去曾經帶給我很大的幫助
[00:12:02.000 --> 00:12:07.000]  認識主是你人生一個最重要的追求
[00:12:07.000 --> 00:12:12.000]  耶保羅就這樣祈禱,就是求神幫助我們認識主
[00:12:12.000 --> 00:12:14.000]  不是憑著自己的才智能力
[00:12:14.000 --> 00:12:20.000]  而是求神將智慧和啟示的靈賜給教會
[00:12:20.000 --> 00:12:22.000]  這個智慧特別提及到
[00:12:22.000 --> 00:12:25.000]  很多時候我們需要明白神的旨意
[00:12:25.000 --> 00:12:28.000]  以致能夠按祂的心意去生活
[00:12:28.000 --> 00:12:33.000]  所以剛才我們提到的普羅所講及的為至寶的追求
[00:12:33.000 --> 00:12:36.000]  在翻譯福所書,如果我們看後面第五章
[00:12:36.000 --> 00:12:44.000]  請提到一件事就是要謹慎行事,不要像愚昧人
[00:12:44.000 --> 00:12:48.000]  第十七章提到,你們當上智慧人
[00:12:48.000 --> 00:12:50.000]  智慧人是怎樣的?
[00:12:50.000 --> 00:12:55.000]  之後他就說,要明白主的旨意如何?
[00:12:55.000 --> 00:12:59.000]  領受智慧就可以明白神的旨意
[00:12:59.000 --> 00:13:01.000]  靈姐妹你都知道,你都體會
[00:13:01.000 --> 00:13:05.000]  今天這個世界面很多此事而非的事情
[00:13:05.000 --> 00:13:11.000]  很多的誤導,很多的迷惑人的事情
[00:13:11.000 --> 00:13:15.000]  因此你不斷為自己祈禱,為教會祈禱
[00:13:15.000 --> 00:13:21.000]  求神將智慧的靈,啟示的靈賜給你
[00:13:21.000 --> 00:13:24.000]  以致你能夠明白神的旨意
[00:13:24.000 --> 00:13:26.000]  教會都明白神的旨意
[00:13:26.000 --> 00:13:31.000]  以致能夠謹慎行事,可以認識
[00:13:31.000 --> 00:13:38.000]  這是我們需要留意的方向,也是你和我常常的追求
[00:13:38.000 --> 00:13:41.000]  再看的時候,回到第一章的時候
[00:13:41.000 --> 00:13:46.000]  很快就再說第二個認識的目標
[00:13:46.000 --> 00:13:49.000]  就是認識主的大能
[00:13:49.000 --> 00:13:51.000]  認識主的旨意,認識主自己
[00:13:51.000 --> 00:13:56.000]  然後認識他的大能在第十九節
[00:13:56.000 --> 00:14:02.000]  本來就說神照著他強大的力量,向我們信他的人顯出的能力
[00:14:02.000 --> 00:14:04.000]  是何等的浩大呢?
[00:14:04.000 --> 00:14:07.000]  而十節這力量運行在基督身上
[00:14:07.000 --> 00:14:15.000]  使他從死人中復活,並且在天上坐在自己的右邊
[00:14:15.000 --> 00:14:22.000]  主要他的指紋在生命當中,是可以顯出主自己那種能力
[00:14:22.000 --> 00:14:28.000]  上帝定義讓基督的生命能力顯明在我們生命中
[00:14:28.000 --> 00:14:32.000]  他要賜給你,賜給教會有能力
[00:14:32.000 --> 00:14:40.000]  他一定會留心去追求能力
[00:14:40.000 --> 00:14:45.000]  不要擔心好像有一些很奇怪的事情
[00:14:45.000 --> 00:14:51.000]  幸好我們需要謹慎,但是內心的渴慕你不要減弱
[00:14:51.000 --> 00:14:59.000]  你會尋求神的能力,這種能力是按照他強大的能力顯明在他的指紋身上
[00:14:59.000 --> 00:15:02.000]  這種能力是按照運行在基督身上
[00:15:02.000 --> 00:15:06.000]  就是主耶穌從死人復活的能力
[00:15:06.000 --> 00:15:10.000]  主從死人復活的那種大能大力
[00:15:10.000 --> 00:15:14.000]  可以在你身上顯明出來
[00:15:14.000 --> 00:15:16.000]  當然神說出這種能力的時候
[00:15:16.000 --> 00:15:19.000]  是需要人以信心來回應
[00:15:19.000 --> 00:15:22.000]  所以你特別留意到就是先所說
[00:15:22.000 --> 00:15:28.000]  向我們信他的人顯出的能力是多麼浩大
[00:15:28.000 --> 00:15:33.000]  是那些願意相信的人甚至在他們身上顯出的能力
[00:15:33.000 --> 00:15:37.000]  所以你放心說,先明白神的指意
[00:15:37.000 --> 00:15:43.000]  然後憑著信心去遵循神自己的指意
[00:15:43.000 --> 00:15:48.000]  可能在過程當中,或者有時候會擔心我這樣做會不會有損失
[00:15:48.000 --> 00:15:50.000]  或者我會受傷害
[00:15:50.000 --> 00:15:53.000]  或者別人未必接納我
[00:15:53.000 --> 00:15:56.000]  但是因為信心知道是神的指意
[00:15:56.000 --> 00:15:59.000]  就憑信心去行出來
[00:15:59.000 --> 00:16:04.000]  在行動的過程中就經歷神的能力在自己身上
[00:16:04.000 --> 00:16:07.000]  如何很奇妙地來彰顯出來
[00:16:07.000 --> 00:16:10.000]  而認識這位的上帝
[00:16:10.000 --> 00:16:12.000]  我想說一件事情
[00:16:12.000 --> 00:16:14.000]  我記得這次我預備的時候想起
[00:16:14.000 --> 00:16:20.000]  我在美國遇到一位以前北孫的姐妹說她自己的經歷
[00:16:20.000 --> 00:16:22.000]  因為姐妹她很有心侍奉
[00:16:22.000 --> 00:16:24.000]  她懂彈琴
[00:16:24.000 --> 00:16:27.000]  所以她就一直將自己的手奉獻給神
[00:16:27.000 --> 00:16:33.000]  很想能夠透過這個技巧去侍奉神
[00:16:33.000 --> 00:16:35.000]  後來她也參與其他侍奉
[00:16:35.000 --> 00:16:38.000]  有一次在一些兒童的服侍裡面
[00:16:38.000 --> 00:16:40.000]  她跌傷了手
[00:16:40.000 --> 00:16:42.000]  她不以為意
[00:16:42.000 --> 00:16:47.000]  後來發覺原來是跌傷了碗骨
[00:16:47.000 --> 00:16:49.000]  碗骨移位了
[00:16:49.000 --> 00:16:53.000]  所以她一段很長的時間不再能夠彈琴
[00:16:53.000 --> 00:16:55.000]  她很擔心也覺得
[00:16:55.000 --> 00:16:58.000]  是不是將來就不再有機會彈琴呢
[00:16:58.000 --> 00:17:00.000]  後來她一直做了很多不同的治療
[00:17:00.000 --> 00:17:02.000]  但是好像都沒有什麼特別的作用
[00:17:02.000 --> 00:17:05.000]  而且見到有生骨刺
[00:17:05.000 --> 00:17:08.000]  就很痛的一種情況
[00:17:08.000 --> 00:17:11.000]  當她在那個時候她自己一直祈禱給神
[00:17:11.000 --> 00:17:13.000]  求祢給她有侍奉的機會
[00:17:13.000 --> 00:17:16.000]  她很願意將自己的身體奉獻給她
[00:17:16.000 --> 00:17:18.000]  可以服侍她
[00:17:18.000 --> 00:17:20.000]  在那個過程裡面
[00:17:20.000 --> 00:17:22.000]  身體的情況還沒有好轉
[00:17:22.000 --> 00:17:25.000]  但是也在那個時候
[00:17:25.000 --> 00:17:27.000]  她接到一個邀請
[00:17:27.000 --> 00:17:31.000]  在當地一個音樂的敬拜小隊
[00:17:31.000 --> 00:17:33.000]  一個師哥的小隊
[00:17:33.000 --> 00:17:36.000]  他們就邀請她能夠做他們的師琴手
[00:17:36.000 --> 00:17:39.000]  就在當中來服侍
[00:17:39.000 --> 00:17:42.000]  只不過感覺好像情況好一點
[00:17:42.000 --> 00:17:44.000]  但是也不是完全沒有問題
[00:17:44.000 --> 00:17:45.000]  所以她很擔心
[00:17:45.000 --> 00:17:48.000]  是不是真的能夠在這方面服侍
[00:17:48.000 --> 00:17:50.000]  她一直祈禱
[00:17:50.000 --> 00:17:53.000]  祈禱的時候感覺神都給她很清楚的感動
[00:17:53.000 --> 00:17:56.000]  因此她就憑著信心
[00:17:56.000 --> 00:18:00.000]  她就答應了這個邀請
[00:18:00.000 --> 00:18:03.000]  但是當她答應了這件事情當晚
[00:18:03.000 --> 00:18:05.000]  她就說很奇怪
[00:18:05.000 --> 00:18:09.000]  那一晚她的手突然是劇痛
[00:18:09.000 --> 00:18:12.000]  而且就算不動手
[00:18:12.000 --> 00:18:16.000]  也痛和一直在震動
[00:18:16.000 --> 00:18:18.000]  她說發生什麼事?為什麼會這樣?
[00:18:18.000 --> 00:18:22.000]  我怎麼可能再這樣來彈琴呢?
[00:18:22.000 --> 00:18:24.000]  但是她很清楚知道
[00:18:24.000 --> 00:18:26.000]  自己的心只是想侍奉神
[00:18:26.000 --> 00:18:30.000]  也知道神給她這份感動
[00:18:30.000 --> 00:18:34.000]  所以她內心仍然是這樣決定的
[00:18:34.000 --> 00:18:38.000]  如果可以,我願意來服侍你
[00:18:38.000 --> 00:18:42.000]  當她繼續來決定的時候
[00:18:42.000 --> 00:18:44.000]  第二天起來
[00:18:44.000 --> 00:18:46.000]  她突然發現很奇怪
[00:18:46.000 --> 00:18:50.000]  就是那些劇痛完全消失了
[00:18:50.000 --> 00:18:52.000]  比以前更好
[00:18:52.000 --> 00:18:55.000]  而且也不再有手震的情況
[00:18:55.000 --> 00:18:58.000]  因此她很開心她就參與了那句侍奉
[00:18:58.000 --> 00:19:00.000]  然後她繼續說
[00:19:00.000 --> 00:19:03.000]  她說在後來一直的服侍裡面
[00:19:03.000 --> 00:19:07.000]  這個痛楚情況就沒有再出現
[00:19:07.000 --> 00:19:09.000]  她就說她很感謝上帝
[00:19:09.000 --> 00:19:11.000]  因為過去她自己一直服侍的時候
[00:19:11.000 --> 00:19:14.000]  覺得好像順理成章
[00:19:14.000 --> 00:19:16.000]  我會彈琴,可以侍奉
[00:19:16.000 --> 00:19:18.000]  但是這次當她再參與服侍的時候
[00:19:18.000 --> 00:19:22.000]  她覺得完全是神的意志
[00:19:22.000 --> 00:19:24.000]  她才能夠服侍
[00:19:24.000 --> 00:19:26.000]  也是神給她的信心
[00:19:26.000 --> 00:19:31.000]  她放膽來承擔這個邀請
[00:19:31.000 --> 00:19:34.000]  然後她看到神的恩惠
[00:19:34.000 --> 00:19:36.000]  或者說神的能力
[00:19:36.000 --> 00:19:39.000]  在她身上來顯出
[00:19:39.000 --> 00:19:41.000]  有很多不同的電影節目
[00:19:41.000 --> 00:19:42.000]  有不同的經歷
[00:19:42.000 --> 00:19:44.000]  但是他們體會到
[00:19:44.000 --> 00:19:45.000]  如果是出於神
[00:19:45.000 --> 00:19:48.000]  或者是神對她的吩咐
[00:19:48.000 --> 00:19:50.000]  她的信心去走的時候
[00:19:50.000 --> 00:19:54.000]  在那些時刻就是經歷神能力的時刻
[00:19:54.000 --> 00:19:57.000]  就是經歷神的作為的時刻
[00:19:57.000 --> 00:19:59.000]  我想回到保羅所說
[00:19:59.000 --> 00:20:02.000]  他說神求你讓我能夠認識你
[00:20:02.000 --> 00:20:04.000]  使我認識基督
[00:20:04.000 --> 00:20:08.000]  然後他說懂得你復活的大能
[00:20:08.000 --> 00:20:10.000]  在你認識主耶穌的過程裏
[00:20:10.000 --> 00:20:13.000]  不單單你在頭腦上認識祂
[00:20:13.000 --> 00:20:17.000]  而是你在生命當中真實看見祂的能力
[00:20:17.000 --> 00:20:21.000]  在你生命不同的情況下顯明出來
[00:20:21.000 --> 00:20:25.000]  甚至懂得祂復活的大能
[00:20:25.000 --> 00:20:30.000]  你會發覺聖經裏面不斷引導我們去祈禱
[00:20:30.000 --> 00:20:32.000]  為自己為教會祈禱
[00:20:32.000 --> 00:20:37.000]  讓我們能夠在神的面前認識祂的能力
[00:20:37.000 --> 00:20:40.000]  所以你再看後面
[00:20:40.000 --> 00:20:43.000]  剛才我們讀過第二句的討論裏面
[00:20:43.000 --> 00:20:44.000]  第三章
[00:20:44.000 --> 00:20:48.000]  在其中的第14至20節
[00:20:48.000 --> 00:20:51.000]  保羅在為教會祈禱的時候
[00:20:51.000 --> 00:20:54.000]  他的重點也是向神求能力
[00:20:54.000 --> 00:20:57.000]  所以去到第16節的時候
[00:20:57.000 --> 00:20:58.000]  三章16節
[00:20:58.000 --> 00:21:02.000]  求祂按照祂榮耀的封城
[00:21:02.000 --> 00:21:03.000]  藉著祂的靈
[00:21:03.000 --> 00:21:06.000]  用大能使你們內在的人
[00:21:06.000 --> 00:21:08.000]  光強起來
[00:21:08.000 --> 00:21:13.000]  你發覺聖經所講的是按照祂榮耀的封城
[00:21:13.000 --> 00:21:18.000]  不是說在祂的封城當中抽一些出來
[00:21:18.000 --> 00:21:25.000]  而是按照祂所有的封城的能力
[00:21:25.000 --> 00:21:28.000]  或者說相等於神的封城
[00:21:28.000 --> 00:21:31.000]  來賜下能力
[00:21:31.000 --> 00:21:34.000]  是按照神那種恩典的水平
[00:21:34.000 --> 00:21:36.000]  祂的完全的封城
[00:21:36.000 --> 00:21:38.000]  來賜下那份能力
[00:21:38.000 --> 00:21:41.000]  而且不是你和我自己
[00:21:41.000 --> 00:21:43.000]  而是聖靈的工作
[00:21:43.000 --> 00:21:44.000]  所以特別提到
[00:21:44.000 --> 00:21:50.000]  藉著祂的靈用大能使你們內在的人
[00:21:50.000 --> 00:21:53.000]  是講不單表面一種力量
[00:21:53.000 --> 00:21:56.000]  而是你整個核心的生命
[00:21:56.000 --> 00:21:58.000]  能夠得著能力
[00:21:58.000 --> 00:22:01.000]  可以光強起來
[00:22:01.000 --> 00:22:03.000]  這是聖經
[00:22:03.000 --> 00:22:06.000]  上帝樂意要成就的事情
[00:22:06.000 --> 00:22:08.000]  也是我們可以放膽討好
[00:22:08.000 --> 00:22:12.000]  尋求神的恩惠的方向
[00:22:12.000 --> 00:22:15.000]  為自己的生命祈禱
[00:22:15.000 --> 00:22:16.000]  為教會祈禱
[00:22:16.000 --> 00:22:20.000]  構成讓它的能力彰顯在它的教會當中
[00:22:20.000 --> 00:22:23.000]  我剛才提及到
[00:22:23.000 --> 00:22:25.000]  有些弟兄姊妹他們經歷神的恩惠
[00:22:25.000 --> 00:22:32.000]  剛剛前陣子我參加教會的福音茶經的小組
[00:22:32.000 --> 00:22:35.000]  小組裡面的弟兄姊妹的特點
[00:22:35.000 --> 00:22:36.000]  就是他們都是一群
[00:22:36.000 --> 00:22:38.000]  很願意承認自己的問題
[00:22:38.000 --> 00:22:40.000]  需要的弟兄姊妹
[00:22:40.000 --> 00:22:45.000]  他們有不同的承認了的習慣
[00:22:45.000 --> 00:22:49.000]  他們需要來戒除這些人
[00:22:49.000 --> 00:22:51.000]  這個小組裡面的弟兄姊妹
[00:22:51.000 --> 00:22:54.000]  我見到他們很坦誠
[00:22:54.000 --> 00:22:57.000]  講出他們自己的問題
[00:22:57.000 --> 00:23:00.000]  他們給予自己的鼓勵給予自己的幫助
[00:23:00.000 --> 00:23:03.000]  神在他們中間有很奇妙的工作
[00:23:03.000 --> 00:23:05.000]  改變了很多人的生命
[00:23:05.000 --> 00:23:07.000]  其中過去四年多
[00:23:07.000 --> 00:23:10.000]  他們有超過十位弟兄姊妹
[00:23:10.000 --> 00:23:12.000]  接受朕的禮
[00:23:12.000 --> 00:23:14.000]  他們克服了那些
[00:23:14.000 --> 00:23:16.000]  無論是賭人
[00:23:16.000 --> 00:23:18.000]  或者其他的人
[00:23:18.000 --> 00:23:21.000]  而他們經歷了神的能力
[00:23:21.000 --> 00:23:23.000]  如何改變他們的生命
[00:23:23.000 --> 00:23:26.000]  弟兄姊妹你是不是都經歷過神
[00:23:26.000 --> 00:23:30.000]  復活的大能在你生命中
[00:23:30.000 --> 00:23:33.000]  你去尋求神的恩惠
[00:23:33.000 --> 00:23:37.000]  你去信靠祂,跟從祂的過程中
[00:23:37.000 --> 00:23:40.000]  讓你更深體會神自己的能力
[00:23:40.000 --> 00:23:42.000]  如何在你身上彰顯
[00:23:42.000 --> 00:23:46.000]  以至你和教會都去榮耀神
[00:23:46.000 --> 00:23:48.000]  講到教會的時候我想講
[00:23:48.000 --> 00:23:51.000]  首先我們感謝神給北川家
[00:23:51.000 --> 00:23:54.000]  在過去領受神我們很多方面的恩典
[00:23:54.000 --> 00:23:58.000]  在教會的組織的發展上面
[00:23:58.000 --> 00:24:01.000]  神給我們有很多不同的資源
[00:24:01.000 --> 00:24:05.000]  人力或者物業各方面的資源
[00:24:05.000 --> 00:24:08.000]  但是當我們領受這一切的時候
[00:24:08.000 --> 00:24:10.000]  我們大家都要很小心
[00:24:10.000 --> 00:24:13.000]  不要因為神給我們這些資源
