
[00:00:00.000 --> 00:00:03.080]  今天是年初三
[00:08:22.120 --> 00:08:25.520]  因為和合本的翻譯者
[00:08:25.520 --> 00:08:30.600]  大概想用一些比較流暢的中文去翻譯
[00:08:30.600 --> 00:08:35.320]  如果一個比較照字面,逐個字的翻譯
[00:08:35.320 --> 00:08:37.720]  並且歡歡喜喜盼望神的榮耀
[00:08:37.720 --> 00:08:44.680]  應該是翻譯成「誇耀盼望神的榮耀」
[00:08:44.680 --> 00:08:48.320]  其實歡歡喜喜本來是一個動詞
[00:08:48.320 --> 00:08:51.720]  就是誇耀的意思
[00:08:51.720 --> 00:08:53.320]  然後誇耀是甚麼呢?
[00:08:53.320 --> 00:08:54.320]  誇耀是甚麼呢?
[00:08:54.320 --> 00:08:55.600]  誇耀是盼望
[00:08:55.600 --> 00:08:57.400]  這是甚麼盼望呢?
[00:08:57.400 --> 00:08:59.040]  是神榮耀的盼望
[00:08:59.040 --> 00:09:01.040]  就是句子的結構
[00:09:01.040 --> 00:09:03.960]  如果你看希臘文
[00:09:03.960 --> 00:09:10.480]  你就會知道保羅在這裡說的誇耀
[00:09:10.480 --> 00:09:14.480]  是保羅在羅馬書裏面很重要的一個觀念
[00:09:14.480 --> 00:09:16.960]  其實誇耀這個字
[00:09:16.960 --> 00:09:22.120]  在羅馬書第一到第四章已經出現過幾次
[00:09:22.120 --> 00:09:27.200]  譬如在羅馬書第二章十七節到耶三節
[00:09:27.200 --> 00:09:29.920]  就說不要誇口律法
[00:09:29.920 --> 00:09:33.120]  你有律法又有甚麼值得誇口呢?
[00:09:33.120 --> 00:09:35.760]  羅馬書三章三十七節
[00:09:35.760 --> 00:09:38.400]  世人都虧二十六節
[00:09:38.400 --> 00:09:41.440]  就告訴我們世人都虧欠了神的榮耀
[00:09:41.440 --> 00:09:45.440]  所以三章二十七節就說我們沒有東西可以誇口
[00:09:45.440 --> 00:09:48.720]  然後在阿伯拉罕四章二節
[00:09:48.720 --> 00:09:54.840]  保羅提到連阿伯拉罕也不能夠靠行為誇口
[00:09:54.840 --> 00:09:57.320]  這個字之前已經出現過幾次
[00:09:57.320 --> 00:09:59.080]  之後又會繼續出現
[00:09:59.080 --> 00:10:05.280]  第九章保羅會提到解釋那些以色列人不信耶穌的時候
[00:10:05.280 --> 00:10:08.360]  他就引用《以賽雅一節經文》
[00:10:08.360 --> 00:10:13.160]  神已經在石安山建立了一個絆腳石
[00:10:13.160 --> 00:10:16.360]  凡倚靠它都不設修葵
[00:10:16.360 --> 00:10:17.880]  那個不是誇口那個是修葵
[00:10:17.880 --> 00:10:21.000]  不過之後回到修葵這個觀念
[00:10:21.000 --> 00:10:24.400]  之後誇口這個觀念是很重要的
[00:10:24.400 --> 00:10:26.400]  出現了好幾次
[00:10:26.400 --> 00:10:29.880]  其實保羅想說的一個重點就是
[00:10:29.880 --> 00:10:32.760]  有些東西我們是不可以誇口的
[00:10:32.760 --> 00:10:35.640]  但有些東西我們是需要誇口
[00:10:35.640 --> 00:10:38.680]  人的生命總要有些東西我們可以誇口
[00:10:38.680 --> 00:10:40.480]  其實誇口的意思是什麼呢?
[00:10:40.480 --> 00:10:41.960]  就是你覺得驕傲
[00:10:41.960 --> 00:10:47.640]  你讓這些東西讓你的生命覺得有價值
[00:10:47.640 --> 00:10:50.360]  讓你的生命覺得你能夠自豪
[00:10:50.360 --> 00:10:54.720]  所以保羅說基督徒不是要做一個頭凹凹眼濕濕
[00:10:54.720 --> 00:10:55.920]  什麼都說不行的
[00:10:55.920 --> 00:10:57.920]  做什麼都說不行的
[00:10:57.920 --> 00:10:59.920]  那些不是謙虛的
[00:10:59.920 --> 00:11:01.920]  那些叫做什麼呢?
[00:11:01.920 --> 00:11:03.920]  那些叫做頭凹凹眼濕濕
[00:11:03.920 --> 00:11:05.920]  我們不是要做這些
[00:11:05.920 --> 00:11:07.200]  謙虛不是這些
[00:11:07.200 --> 00:11:09.560]  謙虛的人都可以誇口的
[00:11:09.560 --> 00:11:12.880]  不過我們要知道誇什麼東西
[00:11:12.880 --> 00:11:16.520]  其實中文不是很清楚的
[00:11:16.520 --> 00:11:18.960]  其實中文在原文中
[00:11:18.960 --> 00:11:20.960]  這一段1到11節
[00:11:20.960 --> 00:11:24.640]  其實誇口這個字出現了三次
[00:11:24.640 --> 00:11:26.360]  第一次就是第二節
[00:11:26.360 --> 00:11:30.760]  誇口神榮耀的盼望
[00:11:30.760 --> 00:11:33.320]  第二次就是第三節
[00:11:33.320 --> 00:11:36.440]  就是在患難中也是歡歡喜喜
[00:11:36.440 --> 00:11:41.640]  其實直接的翻譯就是在患難中誇口
[00:11:41.640 --> 00:11:45.920]  第三次就是剛才讀最後第十一節那裡
[00:11:45.920 --> 00:11:48.240]  我們既直就主耶穌得以臣和好
[00:11:48.240 --> 00:11:50.720]  也直直他以臣為樂
[00:11:50.720 --> 00:11:52.440]  其實以臣為樂
[00:11:52.440 --> 00:11:56.200]  這個原文就是誇口神
[00:11:56.200 --> 00:11:57.680]  誇三樣東西
[00:11:57.680 --> 00:11:59.280]  誇口盼望
[00:11:59.280 --> 00:12:00.920]  誇口患難
[00:12:00.920 --> 00:12:02.920]  最後就是誇口神
[00:12:02.920 --> 00:12:06.240]  我們就看看這些誇口
[00:12:06.240 --> 00:12:08.240]  神誇就是誇什麼東西
[00:12:08.240 --> 00:12:09.440]  第一樣東西
[00:12:09.440 --> 00:12:13.240]  保羅強調就是誇口盼望
[00:12:13.240 --> 00:12:15.720]  本來誇口的名字是盼望
[00:12:15.720 --> 00:12:17.720]  盼望什麼?神的榮耀
[00:12:17.720 --> 00:12:19.720]  盼望這個觀念
[00:12:19.720 --> 00:12:23.720]  其實在這一段也是很重要的
[00:12:23.720 --> 00:12:25.720]  因為這裡說到盼望
[00:12:25.720 --> 00:12:31.320]  第五節又是再提到盼望
[00:12:31.320 --> 00:12:36.720]  其實保羅提到我們誇口盼望
[00:12:36.720 --> 00:12:38.720]  大家不知道有沒有想過這件事
[00:12:38.720 --> 00:12:42.720]  其實是一種頗另類的想法
[00:12:42.720 --> 00:12:44.720]  因為通常你問一個人
[00:12:44.720 --> 00:12:46.720]  譬如你誇什麼東西
[00:12:46.720 --> 00:12:50.720]  通常都是誇一些你擁有的東西
[00:12:50.720 --> 00:12:52.720]  你誇口的盼望
[00:12:52.720 --> 00:12:55.720]  隨時人們覺得你只是吹牛
[00:12:55.720 --> 00:12:57.720]  我誇口什麼
[00:12:57.720 --> 00:12:58.720]  我說我十年之後
[00:12:58.720 --> 00:13:00.720]  我要李嘉誠這麼有錢
[00:13:00.720 --> 00:13:02.720]  你說什麼都可以了
[00:13:02.720 --> 00:13:05.720]  十年之後你誇盼望有什麼不值得誇呢?
[00:13:05.720 --> 00:13:09.720]  現在你的銀行已經有一千萬
[00:13:09.720 --> 00:13:11.720]  五千萬在了
[00:13:11.720 --> 00:13:13.720]  記住你不要誇錯了
[00:13:13.720 --> 00:13:16.720]  在香港誇你是百萬富翁
[00:13:16.720 --> 00:13:18.720]  人們會說你怎麼這麼窮
[00:13:18.720 --> 00:13:19.720]  只有一百萬
[00:13:19.720 --> 00:13:22.720]  在香港是百萬貧翁
[00:13:22.720 --> 00:13:25.720]  所以起碼我的銀行有幾千萬
[00:13:25.720 --> 00:13:27.720]  我誇口這些東西
[00:13:27.720 --> 00:13:29.720]  或者我誇口
[00:13:29.720 --> 00:13:32.720]  香港大學醫學院畢業的
[00:13:32.720 --> 00:13:34.720]  或者哈佛大學拿了什麼
[00:13:34.720 --> 00:13:37.720]  政府拿了什麼Master Degree MBA的
[00:13:37.720 --> 00:13:40.720]  通常我們誇都是誇一些
[00:13:40.720 --> 00:13:44.720]  我們已經擁有的成就
[00:13:44.720 --> 00:13:47.720]  我們很少人會誇口盼望
[00:13:47.720 --> 00:13:50.720]  盼望的意思就是一些還沒得到的東西
[00:13:50.720 --> 00:13:53.720]  剛才經文也讀了希伯來書
[00:13:53.720 --> 00:13:54.720]  《信次》
[00:13:54.720 --> 00:13:56.720]  一些未見之時的實體
[00:13:56.720 --> 00:13:58.720]  一些還沒得到的東西
[00:13:58.720 --> 00:14:01.720]  誇口盼望就是一些我們還沒存在的東西
[00:14:01.720 --> 00:14:02.720]  我們去誇口
[00:14:02.720 --> 00:14:03.720]  很奇怪
[00:14:03.720 --> 00:14:09.720]  保羅為什麼要我們誇口一些盼望呢?
[00:14:09.720 --> 00:14:12.720]  其實保羅提到誇口的東西
[00:14:12.720 --> 00:14:15.720]  跟一般人很不一樣
[00:14:15.720 --> 00:14:18.720]  一般人誇就是一些已經擁有的東西
[00:14:18.720 --> 00:14:20.720]  我有某些東西
[00:14:20.720 --> 00:14:22.720]  所以我擁有這些東西
[00:14:22.720 --> 00:14:24.720]  令我很驕傲
[00:14:24.720 --> 00:14:27.720]  保羅要我們誇的是一些沒有的東西
[00:14:27.720 --> 00:14:31.720]  盼望的東西就是我們尚未擁有的東西
[00:14:31.720 --> 00:14:35.720]  為什麼我們要誇一些尚未擁有的東西呢?
[00:14:35.720 --> 00:14:38.720]  因為我們要誇的不是我們有多厲害
[00:14:38.720 --> 00:14:40.720]  而是我們要誇的是
[00:14:40.720 --> 00:14:42.720]  我們知道我們未來的道路
[00:14:42.720 --> 00:14:44.720]  雖然還沒發生
[00:14:44.720 --> 00:14:48.720]  但我們知道神的恩典一定與我們同在
[00:14:48.720 --> 00:14:50.720]  我們憑信相信
[00:14:50.720 --> 00:14:52.720]  在未來的日子
[00:14:52.720 --> 00:14:54.720]  今年、下年、以後的日子
[00:14:54.720 --> 00:14:58.720]  我們都會在我們生命之中見到神的榮耀
[00:14:58.720 --> 00:15:02.720]  所以這種誇口不是誇口自己有多厲害
[00:15:02.720 --> 00:15:05.720]  是誇口神的信實
[00:15:05.720 --> 00:15:08.720]  相信神在未來的日子
[00:15:08.720 --> 00:15:10.720]  一定會繼續祝福我們
[00:15:10.720 --> 00:15:14.720]  保羅說如果我們要誇就是誇這件事
[00:15:14.720 --> 00:15:16.720]  為什麼要誇盼望呢?
[00:15:16.720 --> 00:15:19.720]  就是正正表示我們知道我們做得多好
[00:15:19.720 --> 00:15:21.720]  其實都不足夠
[00:15:21.720 --> 00:15:23.720]  還有一些東西都捉不住
[00:15:23.720 --> 00:15:25.720]  其實我們生命中沒有一件事
[00:15:25.720 --> 00:15:27.720]  可以靠我們的力量捉得住
[00:15:27.720 --> 00:15:30.720]  所以我們唯有誇口
[00:15:30.720 --> 00:15:34.720]  盼望建立在神的榮耀身上
[00:15:34.720 --> 00:15:36.720]  這是第一件事
[00:15:36.720 --> 00:15:38.720]  誇就是盼望
[00:15:38.720 --> 00:15:41.720]  因為學習誇相信神的信實
[00:15:41.720 --> 00:15:45.720]  第二件事又是很反常理的
[00:15:45.720 --> 00:15:48.720]  第二件事我們誇什麼呢?
[00:15:48.720 --> 00:15:52.720]  就是在患難之中誇口
[00:15:52.720 --> 00:15:57.720]  就是要經歷患難作為我們的榮耀
[00:15:57.720 --> 00:15:59.720]  很少人這樣說
[00:15:59.720 --> 00:16:02.720]  在患難之中經歷榮耀
[00:16:02.720 --> 00:16:05.720]  如果要告訴自己人多厲害
[00:16:05.720 --> 00:16:09.720]  正如我說的都是一些風調雨順的事
[00:16:09.720 --> 00:16:13.720]  例如誇口說
[00:16:13.720 --> 00:16:17.720]  我剛剛在騰訊跌了多少點
[00:16:17.720 --> 00:16:19.720]  不過現在又升上來了
[00:16:19.720 --> 00:16:22.720]  我在騰訊跌了多少點的時候就買了
[00:16:22.720 --> 00:16:24.720]  現在反彈了
[00:16:24.720 --> 00:16:28.720]  好像最近騰訊的價格反彈了10%
[00:16:28.720 --> 00:16:29.720]  我都不太知道
[00:16:29.720 --> 00:16:31.720]  騰訊是飛來飛去的
[00:16:31.720 --> 00:16:33.720]  我們通常誇口就是這樣
[00:16:33.720 --> 00:16:34.720]  買股票賺到錢
[00:16:34.720 --> 00:16:36.720]  告訴你多有眼光
[00:16:36.720 --> 00:16:39.720]  就在恆生指數跌了1000點那天
[00:16:39.720 --> 00:16:41.720]  我就買了恆生指數
[00:16:41.720 --> 00:16:43.720]  有沒有人誇口說
[00:16:43.720 --> 00:16:45.720]  我真的厲害了
[00:16:45.720 --> 00:16:47.720]  就在恆生指數最高點的時候我買了
[00:16:47.720 --> 00:16:50.720]  我過去一個星期虧了10%
[00:16:50.720 --> 00:16:52.720]  我多厲害虧了10%錢
[00:16:52.720 --> 00:16:55.720]  沒有人會誇這些東西的
[00:16:55.720 --> 00:16:57.720]  但保羅就說
[00:16:57.720 --> 00:17:01.720]  我們不是要誇口風調雨順多聰明
[00:17:01.720 --> 00:17:07.720]  我們要誇口經歷患難、經歷困難
[00:17:07.720 --> 00:17:09.720]  為甚麼要這樣誇口呢
[00:17:09.720 --> 00:17:11.720]  保羅要我們重新想過
[00:17:11.720 --> 00:17:15.720]  我們生命中以甚麼作為生命的驕傲
[00:17:15.720 --> 00:17:18.720]  為甚麼要誇口患難呢
[00:17:18.720 --> 00:17:22.720]  就不像展示自己多威風
[00:17:22.720 --> 00:17:26.720]  有時誇口患難就令我想起保羅
[00:17:26.720 --> 00:17:28.720]  令我想起大白鯊
[00:17:28.720 --> 00:17:30.720]  大家有沒有看過大白鯊
[00:17:30.720 --> 00:17:32.720]  我這個輩的人多數都看過大白鯊
[00:17:32.720 --> 00:17:34.720]  大白鯊有一段
[00:17:34.720 --> 00:17:38.720]  幾個男人揭開衣服
[00:17:38.720 --> 00:17:40.720]  表示被大白鯊咬過多少次
[00:17:40.720 --> 00:17:42.720]  這個說手咬過
[00:17:42.720 --> 00:17:44.720]  那個說腳也被咬過
[00:17:44.720 --> 00:17:46.720]  好像很威風
[00:17:46.720 --> 00:17:49.720]  這個不是保羅說誇口患難
[00:17:49.720 --> 00:17:53.720]  不是表示我經過多少患難、幾點
[00:17:53.720 --> 00:17:56.720]  正正在患難之中
[00:17:56.720 --> 00:17:59.720]  我們明白甚麼是神的因典
[00:17:59.720 --> 00:18:01.720]  這個我們要誇口
[00:18:01.720 --> 00:18:04.720]  在患難之中如何誇口呢
[00:18:04.720 --> 00:18:06.720]  因為我們知道保羅首先說
[00:18:06.720 --> 00:18:08.720]  患難生忍耐
[00:18:08.720 --> 00:18:09.720]  忍耐生老練
[00:18:09.720 --> 00:18:10.720]  老練生盼望
[00:18:10.720 --> 00:18:12.720]  我們看看這三樣東西
[00:18:12.720 --> 00:18:16.720]  為甚麼在患難之中我們可以經歷神的因典
[00:18:16.720 --> 00:18:19.720]  首先患難生忍耐
[00:18:19.720 --> 00:18:23.720]  忍耐某程度上就是譯出那個字
[00:18:23.720 --> 00:18:25.720]  希臘語文是Hepomena
[00:18:25.720 --> 00:18:26.720]  一個希臘文
[00:18:26.720 --> 00:18:28.720]  但又不是完全譯出
[00:18:28.720 --> 00:18:33.720]  我們有一位執事
[00:18:33.720 --> 00:18:37.720]  成蟻很懂得字根
[00:18:37.720 --> 00:18:39.720]  當然沒辦法跟他比較
[00:18:39.720 --> 00:18:41.720]  不過玩一點點字根
[00:18:41.720 --> 00:18:43.720]  你也知道忍這個字
[00:18:43.720 --> 00:18:46.720]  就是印,把刀利的地方
[00:18:46.720 --> 00:18:49.720]  放在心旁邊
[00:18:49.720 --> 00:18:51.720]  心跳得大一點
[00:18:51.720 --> 00:18:54.720]  就會被刀割到
[00:18:54.720 --> 00:18:56.720]  所以要忍住
[00:18:56.720 --> 00:18:57.720]  不要跳得太快
[00:18:57.720 --> 00:18:58.720]  被刀割到
[00:18:58.720 --> 00:19:00.720]  是一些很危險
[00:19:00.720 --> 00:19:02.720]  很忍住的事
[00:19:02.720 --> 00:19:03.720]  中國人說忍
[00:19:03.720 --> 00:19:06.720]  有時是比較負面的感覺
