
[00:00:00.000 --> 00:00:02.800]  我們繼續聽到 實在感謝主
[00:03:43.640 --> 00:03:47.640]  我的講道就是回眾最好休息的時間
[00:03:47.640 --> 00:03:53.640]  你看到這些前輩
[00:03:53.640 --> 00:03:55.640]  好像心裏面越是共主
[00:03:55.640 --> 00:03:57.640]  越有力量
[00:03:57.640 --> 00:03:59.640]  越喜樂
[00:03:59.640 --> 00:04:01.640]  越散發出那種淑寧的美善
[00:04:01.640 --> 00:04:03.640]  我也很羨慕
[00:04:03.640 --> 00:04:05.640]  我也希望我們有
[00:04:05.640 --> 00:04:09.640]  我希望教會裏面不是受社會文化的價值觀
[00:04:09.640 --> 00:04:11.640]  社會的氛圍所影響
[00:04:11.640 --> 00:04:15.640]  所以我們成為了社會表達一樣的教會
[00:04:15.640 --> 00:04:17.640]  教會總會有不同意見的
[00:04:17.640 --> 00:04:21.640]  教會總會有不同的看法的
[00:04:21.640 --> 00:04:25.640]  但是我們希望我們能夠尋求和睦
[00:04:25.640 --> 00:04:27.640]  能夠有好的表達方法
[00:04:27.640 --> 00:04:31.640]  基督徒的家庭裏面也是
[00:04:31.640 --> 00:04:35.640]  家庭是最能夠表達我們是一個怎樣的人的人
[00:04:35.640 --> 00:04:37.640]  希望我們因為信主
[00:04:37.640 --> 00:04:39.640]  因為我們家庭
[00:04:39.640 --> 00:04:41.640]  很多成員都信主
[00:04:41.640 --> 00:04:43.640]  我們的生活是不同的
[00:04:43.640 --> 00:04:45.640]  我想今天和大家分享一段聖經
[00:04:45.640 --> 00:04:47.640]  就是哥羅西書
[00:04:47.640 --> 00:04:49.640]  第三章
[00:04:49.640 --> 00:04:51.640]  十二節
[00:04:51.640 --> 00:04:53.640]  去到四章第一節
[00:04:53.640 --> 00:04:55.640]  請大家翻開聖經
[00:04:55.640 --> 00:04:57.640]  哥羅西書第三章的十二節
[00:04:57.640 --> 00:05:01.640]  去到四章的一節
[00:05:01.640 --> 00:05:03.640]  這段分段
[00:05:03.640 --> 00:05:07.640]  大家知道中英文所有的聖經的分段分章都一樣的
[00:05:07.640 --> 00:05:09.640]  這段可以說
[00:05:09.640 --> 00:05:11.640]  在分段裏面
[00:05:11.640 --> 00:05:13.640]  分的地方可能不是理想的
[00:05:13.640 --> 00:05:15.640]  四章的一節肯定是屬於上文的
[00:05:15.640 --> 00:05:17.640]  因為上文是主部關係
[00:05:17.640 --> 00:05:19.640]  沒有理由單單主人那段去到四章
[00:05:19.640 --> 00:05:23.640]  將主部關係拆開兩段來分
[00:05:23.640 --> 00:05:25.640]  大部份分段都好
[00:05:25.640 --> 00:05:27.640]  不過這個分段肯定有些不妥善的地方
[00:05:27.640 --> 00:05:29.640]  所以三章的十二節
[00:05:29.640 --> 00:05:31.640]  一直橫跨到第四章的第一節
[00:05:31.640 --> 00:05:33.640]  這個段落
[00:05:33.640 --> 00:05:35.640]  你剛才看完一節之後
[00:05:35.640 --> 00:05:37.640]  大概你都有個印象
[00:05:37.640 --> 00:05:39.640]  第一
[00:05:39.640 --> 00:05:43.640]  這段經文為甚麼會連在一起說呢
[00:05:43.640 --> 00:05:45.640]  多數我們看聖經
[00:05:45.640 --> 00:05:47.640]  特別說到後面
[00:05:47.640 --> 00:05:53.640]  第三章的十八節
[00:05:53.640 --> 00:05:55.640]  去到四章的第一節
[00:05:55.640 --> 00:05:57.640]  這裏說
[00:05:57.640 --> 00:05:59.640]  夫妻
[00:05:59.640 --> 00:06:01.640]  父子
[00:06:01.640 --> 00:06:03.640]  和主部三類的關係
[00:06:03.640 --> 00:06:05.640]  很多時候都是屬於一類的經文
[00:06:05.640 --> 00:06:07.640]  好像和上文是分開來看的
[00:06:07.640 --> 00:06:09.640]  很少會將它們合在一起看的
[00:06:09.640 --> 00:06:11.640]  所以
[00:06:11.640 --> 00:06:13.640]  為甚麼要合在一起看呢
[00:06:13.640 --> 00:06:15.640]  第二個可能會出現的問題
[00:06:15.640 --> 00:06:17.640]  就是我們今天說感恩的訊息
[00:06:17.640 --> 00:06:19.640]  這段經文像嗎
[00:06:19.640 --> 00:06:21.640]  不知道你們有沒有這個問題
[00:06:21.640 --> 00:06:23.640]  所以我想和大家分享一下
[00:06:23.640 --> 00:06:25.640]  這段經文裏面
[00:06:25.640 --> 00:06:27.640]  我覺得相當
[00:06:27.640 --> 00:06:29.640]  對我們
[00:06:29.640 --> 00:06:31.640]  很現實的來說
[00:06:31.640 --> 00:06:33.640]  在一個充滿埋怨的氣氛之下
[00:06:33.640 --> 00:06:35.640]  怎樣過一個感恩的生活
[00:06:35.640 --> 00:06:37.640]  這段經文
[00:06:37.640 --> 00:06:39.640]  大致上我們分為三個段落
[00:06:39.640 --> 00:06:41.640]  第一個段落
[00:06:41.640 --> 00:06:43.640]  就是第十二節
[00:06:43.640 --> 00:06:45.640]  到十四節
[00:06:45.640 --> 00:06:47.640]  說到一般人相處的原則
[00:06:47.640 --> 00:06:49.640]  比如說
[00:06:49.640 --> 00:06:51.640]  我們神的選民
[00:06:51.640 --> 00:06:53.640]  要蒙愛、有憐憫、有恩惠、謙卑、溫柔等等
[00:06:53.640 --> 00:06:55.640]  一般人
[00:06:55.640 --> 00:06:57.640]  對所有人
[00:06:57.640 --> 00:06:59.640]  教會裏面的、教會外面的
[00:06:59.640 --> 00:07:01.640]  家庭裏面的
[00:07:01.640 --> 00:07:03.640]  一般的原則
[00:07:03.640 --> 00:07:05.640]  中間
[00:07:05.640 --> 00:07:07.640]  就是第十五節
[00:07:07.640 --> 00:07:09.640]  到十七節
[00:07:09.640 --> 00:07:11.640]  說到我們和上帝的關係
[00:07:11.640 --> 00:07:13.640]  比如說你們要讓基督
[00:07:13.640 --> 00:07:15.640]  所賜的和平在你們的心裏
[00:07:15.640 --> 00:07:17.640]  所以十五節稍為和上帝
[00:07:17.640 --> 00:07:19.640]  所說的有點不同
[00:07:19.640 --> 00:07:21.640]  是說我們和上帝和基督之間
[00:07:21.640 --> 00:07:23.640]  應該的關係
[00:07:23.640 --> 00:07:25.640]  十五到十七節
[00:07:25.640 --> 00:07:27.640]  跟著我剛才所提的
[00:07:27.640 --> 00:07:29.640]  夫婦、父子、主僕
[00:07:29.640 --> 00:07:31.640]  這個當時
[00:07:31.640 --> 00:07:33.640]  在一般的家庭裏面
[00:07:33.640 --> 00:07:35.640]  最容易接觸到的三類關係
[00:07:35.640 --> 00:07:37.640]  這個有時叫做Family Code
[00:07:37.640 --> 00:07:39.640]  即是說是家居的
[00:07:39.640 --> 00:07:41.640]  相處的原則
[00:07:41.640 --> 00:07:43.640]  換言之第一
[00:07:43.640 --> 00:07:45.640]  和第三段是說
[00:07:45.640 --> 00:07:47.640]  和人之間相處的關係
[00:07:47.640 --> 00:07:49.640]  而中間那段
[00:07:49.640 --> 00:07:51.640]  是說和上帝相處的關係
[00:07:51.640 --> 00:07:53.640]  第一個關係是和人的關係
[00:07:53.640 --> 00:07:55.640]  一般的關係
[00:07:55.640 --> 00:07:57.640]  第三個關係是比較親密的
[00:07:57.640 --> 00:07:59.640]  是在家居裏面見到的關係
[00:07:59.640 --> 00:08:03.640]  這三個原則
[00:08:03.640 --> 00:08:05.640]  很明顯
[00:08:05.640 --> 00:08:07.640]  就是三文治式的記載
[00:08:07.640 --> 00:08:13.640]  大家都吃過三文治
[00:08:13.640 --> 00:08:15.640]  或者漢堡包
[00:08:15.640 --> 00:08:17.640]  三文治最重要哪一塊呢
[00:08:17.640 --> 00:08:19.640]  一定是中間那塊
[00:08:19.640 --> 00:08:21.640]  我想沒有人說三文治最重要
[00:08:21.640 --> 00:08:23.640]  就是上面和下面那塊
[00:08:23.640 --> 00:08:25.640]  當然是最重要的那塊
[00:08:25.640 --> 00:08:27.640]  在文學的記載手法裏面
[00:08:27.640 --> 00:08:29.640]  都是這樣
[00:08:29.640 --> 00:08:31.640]  如果記載三文治式
[00:08:31.640 --> 00:08:33.640]  通常都會突顯中間那塊
[00:08:33.640 --> 00:08:35.640]  在敬經文裏說
[00:08:35.640 --> 00:08:37.640]  就是和上帝的關係
[00:08:37.640 --> 00:08:39.640]  或者這樣說
[00:08:39.640 --> 00:08:41.640]  我們都明白這個道理
[00:08:41.640 --> 00:08:43.640]  和上帝和基督的關係
[00:08:43.640 --> 00:08:45.640]  會影響和其他人
[00:08:45.640 --> 00:08:47.640]  包括我們最接近的親人的關係
[00:08:47.640 --> 00:08:51.640]  不知道你同不同意
[00:08:51.640 --> 00:08:53.640]  和上帝的關係
[00:08:53.640 --> 00:08:55.640]  會影響到我們和其他人的關係
[00:08:55.640 --> 00:08:57.640]  特別是我們家人的關係
[00:08:57.640 --> 00:08:59.640]  我們試試仔細一點
[00:08:59.640 --> 00:09:01.640]  看這三個段落裏面的內容
[00:09:01.640 --> 00:09:03.640]  我們在很多地方都能夠重略
[00:09:03.640 --> 00:09:05.640]  因為實在經文太豐富
[00:09:05.640 --> 00:09:07.640]  第一個就是基督徒
[00:09:07.640 --> 00:09:09.640]  對待其他一般人
[00:09:09.640 --> 00:09:11.640]  其他別人的原則
[00:09:11.640 --> 00:09:13.640]  就是剛才我說的
[00:09:13.640 --> 00:09:15.640]  十二到十四節
[00:09:15.640 --> 00:09:17.640]  十二節開始的時候
[00:09:17.640 --> 00:09:19.640]  所以和上面有關係
[00:09:19.640 --> 00:09:21.640]  哥羅西書有一個很出名的經文
[00:09:21.640 --> 00:09:23.640]  一到第十一節裏面說
[00:09:23.640 --> 00:09:25.640]  穿上新人
[00:09:25.640 --> 00:09:27.640]  脫去舊人
[00:09:27.640 --> 00:09:31.640]  很像穿衣服的例子
[00:09:31.640 --> 00:09:33.640]  信耶穌之後要穿上新人
[00:09:33.640 --> 00:09:35.640]  脫去舊人
[00:09:35.640 --> 00:09:41.640]  昨晚你聽過我們說到感恩的訊息
[00:09:41.640 --> 00:09:43.640]  我相信基督徒會做感恩的人
[00:09:43.640 --> 00:09:45.640]  大家不會反對
[00:09:45.640 --> 00:09:47.640]  不過問題是
[00:09:47.640 --> 00:09:49.640]  How?
[00:09:49.640 --> 00:09:51.640]  我實在做不到
[00:09:51.640 --> 00:09:55.640]  可能如果你的成長
[00:09:55.640 --> 00:09:57.640]  或者你自己本身的脾性
[00:09:57.640 --> 00:09:59.640]  是比較暴躁一點
[00:09:59.640 --> 00:10:03.640]  是比較容易看到別人的弱點
[00:10:03.640 --> 00:10:05.640]  特別是讀書多的人
[00:10:05.640 --> 00:10:09.640]  你會知道我們要培養我們自己
[00:10:09.640 --> 00:10:11.640]  成為一個critical thinking
[00:10:11.640 --> 00:10:13.640]  批判式的思考的人
[00:10:13.640 --> 00:10:15.640]  你不批判式就不能畢業
[00:10:15.640 --> 00:10:17.640]  就算學者怎樣好
[00:10:17.640 --> 00:10:19.640]  你也要找些地方說他不好
[00:10:19.640 --> 00:10:21.640]  因為你不能畢業
[00:10:21.640 --> 00:10:23.640]  critical thinking
[00:10:23.640 --> 00:10:25.640]  甚至有人索性說
[00:10:25.640 --> 00:10:29.640]  那種恩賜叫批判性恩賜
[00:10:29.640 --> 00:10:31.640]  老實說聖經裏面二三十種恩賜
[00:10:31.640 --> 00:10:33.640]  從沒有出現過批判性恩賜
[00:10:33.640 --> 00:10:35.640]  所以你不要誣陷聖經說有這個恩賜
[00:10:35.640 --> 00:10:37.640]  聖經沒有
[00:10:37.640 --> 00:10:39.640]  沒錯
[00:10:39.640 --> 00:10:41.640]  我們知道要做感恩的人
[00:10:41.640 --> 00:10:43.640]  不過如果我自己本身的脾性
[00:10:43.640 --> 00:10:45.640]  或者我成長的背景
[00:10:45.640 --> 00:10:47.640]  甚至我周圍的環境
[00:10:47.640 --> 00:10:49.640]  令我很難感恩
[00:10:49.640 --> 00:10:51.640]  可能我聽的時候
[00:10:51.640 --> 00:10:53.640]  會覺得想做感恩的人
[00:10:53.640 --> 00:10:55.640]  但實際當我離開這個禮堂的時候
[00:10:55.640 --> 00:10:57.640]  我發現很多東西都令我看不過眼
[00:10:57.640 --> 00:10:59.640]  那我怎樣感恩呢?
[00:10:59.640 --> 00:11:03.640]  普羅話
[00:11:03.640 --> 00:11:05.640]  脫去舊人
[00:11:05.640 --> 00:11:07.640]  穿上新人
[00:11:07.640 --> 00:11:09.640]  談何容易呢?
[00:11:09.640 --> 00:11:11.640]  基督徒信主是一刻之間
[00:11:11.640 --> 00:11:13.640]  但誠信是一生之久
[00:11:13.640 --> 00:11:15.640]  我們聽到訊息
[00:11:15.640 --> 00:11:17.640]  可能一刻之間
[00:11:17.640 --> 00:11:19.640]  但要活出來
[00:11:19.640 --> 00:11:21.640]  可能是一個最遠
[00:11:21.640 --> 00:11:23.640]  最長的路程
[00:11:23.640 --> 00:11:25.640]  普羅話
[00:11:25.640 --> 00:11:27.640]  穿上新人脫去舊人
[00:11:27.640 --> 00:11:29.640]  這個教導之後
[00:11:29.640 --> 00:11:31.640]  所以普羅話
[00:11:31.640 --> 00:11:33.640]  很想將這個原則
[00:11:33.640 --> 00:11:35.640]  實際怎樣應用呢?
[00:11:35.640 --> 00:11:39.640]  我在香港這幾年才學會
[00:11:39.640 --> 00:11:41.640]  很多潮語
[00:11:41.640 --> 00:11:43.640]  其中一個叫堅離地
[00:11:43.640 --> 00:11:47.640]  其實最初我不知道說什麼
[00:11:47.640 --> 00:11:49.640]  後來我慢慢知道
[00:11:49.640 --> 00:11:51.640]  我不知道你選的對不對
[00:11:51.640 --> 00:11:53.640]  年輕人幫幫我
[00:11:53.640 --> 00:11:55.640]  堅即是好東西
[00:11:55.640 --> 00:11:57.640]  不過離地
[00:11:57.640 --> 00:12:01.640]  所以很多時候教會
[00:12:01.640 --> 00:12:03.640]  特別是強調聖經的講道
[00:12:03.640 --> 00:12:05.640]  會覺得堅離地
[00:12:05.640 --> 00:12:07.640]  好東西是對的
[00:12:07.640 --> 00:12:09.640]  做感恩是對的
[00:12:09.640 --> 00:12:11.640]  不過離地實際是做不到的
[00:12:11.640 --> 00:12:13.640]  我回應第一
[00:12:13.640 --> 00:12:17.640]  如果你太過強調要落地
[00:12:17.640 --> 00:12:19.640]  你小心
[00:12:19.640 --> 00:12:21.640]  由堅離地變成屈地皆
[00:12:21.640 --> 00:12:25.640]  即是你只在地平面
[00:12:25.640 --> 00:12:27.640]  去看那些問題
[00:12:27.640 --> 00:12:29.640]  看不到上帝
[00:12:29.640 --> 00:12:31.640]  看不到超自然的力量
[00:12:31.640 --> 00:12:33.640]  在我們生命當中怎樣發揮作用
[00:12:33.640 --> 00:12:35.640]  太過從人的角度
[00:12:35.640 --> 00:12:37.640]  去解釋
[00:12:37.640 --> 00:12:39.640]  甚至是給自己藉口
[00:12:39.640 --> 00:12:41.640]  我可以這樣做
[00:12:41.640 --> 00:12:43.640]  第二個
[00:12:43.640 --> 00:12:45.640]  聖經裏面有實在太多榜樣
[00:12:45.640 --> 00:12:47.640]  很多具體的教導
[00:12:47.640 --> 00:12:49.640]  叫我們的信仰可以落地
[00:12:49.640 --> 00:12:51.640]  叫我們的信仰可以活出來
[00:12:51.640 --> 00:12:53.640]  這是其中一個例子
[00:12:53.640 --> 00:12:55.640]  所以將剛才穿上新人
[00:12:55.640 --> 00:12:57.640]  穿上舊人
[00:12:57.640 --> 00:12:59.640]  實際怎樣用呢?
[00:12:59.640 --> 00:13:01.640]  甚至說你們既視神的選民
[00:13:03.640 --> 00:13:05.640]  有以下要注意的事情
[00:13:05.640 --> 00:13:09.640]  是聖潔蒙愛的人
[00:13:09.640 --> 00:13:11.640]  要穿上新人
[00:13:11.640 --> 00:13:13.640]  同樣要出現這個字
[00:13:13.640 --> 00:13:15.640]  十二節中間
[00:13:15.640 --> 00:13:17.640]  要穿上同一個字眼
[00:13:17.640 --> 00:13:19.640]  穿上什麼呢?
[00:13:19.640 --> 00:13:21.640]  今天時間很難逐個說
[00:13:21.640 --> 00:13:25.640]  基督徒是上帝的選民
[00:13:25.640 --> 00:13:27.640]  是聖潔蒙愛的
[00:13:27.640 --> 00:13:29.640]  這是我們活出新人的一個基礎
[00:13:31.640 --> 00:13:33.640]  我們屬於上帝的選民
[00:13:33.640 --> 00:13:35.640]  上帝會負責我們
[00:13:35.640 --> 00:13:37.640]  上帝會幫助我們
[00:13:37.640 --> 00:13:39.640]  然後我們的表現會怎樣呢?
[00:13:39.640 --> 00:13:41.640]  就要說出
[00:13:41.640 --> 00:13:43.640]  總共有八個
[00:13:43.640 --> 00:13:45.640]  屬靈的美德
[00:13:45.640 --> 00:13:49.640]  如果將它
[00:13:49.640 --> 00:13:51.640]  很簡單歸納起來
[00:13:51.640 --> 00:13:53.640]  憐憫、恩慈、謙虛
[00:13:53.640 --> 00:13:55.640]  溫柔、忍耐
[00:13:55.640 --> 00:13:57.640]  容忍、饒恕
[00:13:57.640 --> 00:13:59.640]  最後一個
[00:13:59.640 --> 00:14:01.640]  是七個
[00:14:01.640 --> 00:14:03.640]  舉例一個完整的數字
[00:14:03.640 --> 00:14:05.640]  七個之後
[00:14:05.640 --> 00:14:07.640]  最後一個結論
[00:14:07.640 --> 00:14:09.640]  就是愛心
[00:14:09.640 --> 00:14:11.640]  比如
[00:14:11.640 --> 00:14:13.640]  十三節
[00:14:13.640 --> 00:14:15.640]  倘若這人與那人有吟窺
[00:14:15.640 --> 00:14:19.640]  很具體的說
[00:14:19.640 --> 00:14:21.640]  我和那個人有吟窺
[00:14:21.640 --> 00:14:23.640]  吟窺這個字
[00:14:23.640 --> 00:14:25.640]  是這裡出現過的地方
[00:14:25.640 --> 00:14:27.640]  意思是什麼呢?
[00:14:27.640 --> 00:14:29.640]  和本也好
[00:14:29.640 --> 00:14:31.640]  修煉本也好
[00:14:31.640 --> 00:14:33.640]  吟窺就是一條縫隙
[00:14:33.640 --> 00:14:37.640]  當我和他有隔膜
[00:14:37.640 --> 00:14:39.640]  和他有些不舒服的時候
[00:14:39.640 --> 00:14:41.640]  應該怎樣呢?
[00:14:41.640 --> 00:14:43.640]  要包容
[00:14:43.640 --> 00:14:45.640]  總之
[00:14:45.640 --> 00:14:47.640]  用保羅的說話說
[00:14:47.640 --> 00:14:49.640]  用愛心
[00:14:49.640 --> 00:14:51.640]  穿上這個新人
[00:14:51.640 --> 00:14:53.640]  十四節再次用這個字眼
[00:14:53.640 --> 00:14:55.640]  除此之外
[00:14:55.640 --> 00:14:57.640]  中文不太通
[00:14:57.640 --> 00:14:59.640]  為了忠於原文的字眼
[00:14:59.640 --> 00:15:01.640]  繼續接著上文的
[00:15:01.640 --> 00:15:03.640]  穿上新人這個觀念
[00:15:03.640 --> 00:15:05.640]  我們要穿上愛心
[00:15:05.640 --> 00:15:07.640]  因為愛心
[00:15:07.640 --> 00:15:09.640]  是令到所有的得行
[00:15:09.640 --> 00:15:11.640]  變成有意義
[00:15:11.640 --> 00:15:13.640]  如果做完所有的事
[00:15:13.640 --> 00:15:15.640]  對人很謙虛、溫柔
[00:15:15.640 --> 00:15:17.640]  心裡不是愛他
[00:15:17.640 --> 00:15:19.640]  所做的都是虛偽
[00:15:19.640 --> 00:15:21.640]  沒有實際屬於意義
[00:15:21.640 --> 00:15:23.640]  要學習愛一個人
[00:15:23.640 --> 00:15:25.640]  很艱難的
[00:15:25.640 --> 00:15:27.640]  特別愛那些不可愛的人
[00:15:27.640 --> 00:15:31.640]  特別對一些曾經傷害你的人
[00:15:31.640 --> 00:15:33.640]  或者
[00:15:33.640 --> 00:15:35.640]  他根本不愛你的人
[00:15:35.640 --> 00:15:37.640]  要繼續愛他
[00:15:37.640 --> 00:15:39.640]  是非常非常困難的
[00:15:39.640 --> 00:15:41.640]  這個保羅在說
[00:15:41.640 --> 00:15:43.640]  我們對一般人
[00:15:43.640 --> 00:15:45.640]  對我們周圍所接觸的人的原則
[00:15:45.640 --> 00:15:47.640]  一會兒我會回到這段經文
[00:15:47.640 --> 00:15:49.640]  接著第二個段落
[00:15:49.640 --> 00:15:51.640]  就是講基督徒
[00:15:51.640 --> 00:15:53.640]  和基督的關係
[00:15:53.640 --> 00:15:55.640]  15-17節
[00:15:55.640 --> 00:15:57.640]  15-17節
[00:15:57.640 --> 00:15:59.640]  15節是一個重點
[00:15:59.640 --> 00:16:01.640]  16節是一個重點
[00:16:01.640 --> 00:16:03.640]  17節是一個小結論
[00:16:03.640 --> 00:16:05.640]  你們無論做什麼
[00:16:05.640 --> 00:16:07.640]  通常這些字眼出現的時候
[00:16:07.640 --> 00:16:09.640]  將上文總結一下
[00:16:09.640 --> 00:16:11.640]  成為一個結論
[00:16:11.640 --> 00:16:13.640]  15節是一個重點
[00:16:13.640 --> 00:16:15.640]  16節是另一個重點
[00:16:15.640 --> 00:16:17.640]  17節是一個結論
[00:16:17.640 --> 00:16:19.640]  重點是你們要讓基督所賜的和平
[00:16:19.640 --> 00:16:21.640]  在你們心裡作主
[00:16:21.640 --> 00:16:23.640]  在你們心裡作主
[00:16:23.640 --> 00:16:25.640]  我說歸納了
[00:16:25.640 --> 00:16:27.640]  或者將它解釋成
[00:16:27.640 --> 00:16:29.640]  主觀的原則
[00:16:29.640 --> 00:16:31.640]  我們和人相處
[00:16:31.640 --> 00:16:33.640]  怎樣能夠透過
[00:16:33.640 --> 00:16:35.640]  和基督的關係
[00:16:35.640 --> 00:16:37.640]  可以有所改善呢
[00:16:37.640 --> 00:16:39.640]  第一個
[00:16:39.640 --> 00:16:41.640]  我們有耶穌基督所賜下的平安
[00:16:41.640 --> 00:16:43.640]  我們有耶穌基督所賜下的平安
[00:16:43.640 --> 00:16:45.640]  是不是這個
[00:16:45.640 --> 00:16:47.640]  一語中的
[00:16:47.640 --> 00:16:49.640]  一語中的
[00:16:49.640 --> 00:16:51.640]  我們怎樣能夠和人相處
[00:16:51.640 --> 00:16:53.640]  合而呢
[00:16:53.640 --> 00:16:55.640]  就是我在神面前
[00:16:55.640 --> 00:16:57.640]  能不能夠平安
[00:16:57.640 --> 00:17:01.640]  如果不平安的東西
[00:17:01.640 --> 00:17:03.640]  多數都是不對的
[00:17:03.640 --> 00:17:07.640]  如果這個行動
[00:17:07.640 --> 00:17:09.640]  為了方便你自己
[00:17:09.640 --> 00:17:11.640]  或者為了讓你好受一點
[00:17:11.640 --> 00:17:13.640]  你做了
[00:17:13.640 --> 00:17:15.640]  你真的屬於上帝的話
[00:17:15.640 --> 00:17:17.640]  你心裡會不平安的
