
[00:00:00.000 --> 00:00:08.440]  每一個星期日,雖然是在疫情期間
[00:03:54.960 --> 00:03:59.080]  他就搬到一個城市叫做索多瑪
[00:03:59.080 --> 00:04:02.000]  索多瑪可以說是當時
[00:04:02.000 --> 00:04:07.200]  在巴勒斯坦地上一個很著名的地方
[00:04:07.200 --> 00:04:08.640]  著名在什麼呢?
[00:04:08.640 --> 00:04:10.280]  用一個比喻來算
[00:04:10.280 --> 00:04:12.120]  差不多就等同於
[00:04:12.120 --> 00:04:16.320]  我們安大略省的多倫多市
[00:04:16.320 --> 00:04:18.720]  就是說那個是一個繁華地區
[00:04:18.720 --> 00:04:22.960]  再加上索多瑪是活在一個平原地區
[00:04:22.960 --> 00:04:25.960]  靠近這個約旦河的河區
[00:04:25.960 --> 00:04:30.680]  於是乎就漸漸有很多的商業活動
[00:04:30.680 --> 00:04:34.360]  而當有商業活動開始發展的時候
[00:04:34.360 --> 00:04:36.760]  就很容易大家都會知道
[00:04:36.760 --> 00:04:39.800]  大都會就引申了很多罪案
[00:04:39.800 --> 00:04:42.400]  或者色情的事情
[00:04:42.400 --> 00:04:45.760]  索多瑪可以說是當時來的一個
[00:04:45.760 --> 00:04:47.360]  很著名的城市
[00:04:47.360 --> 00:04:53.280]  所以當時上帝就和阿伯蘭說
[00:04:53.280 --> 00:04:56.920]  我發覺這個城的罪惡太深
[00:04:56.920 --> 00:04:58.040]  於是乎怎麼樣
[00:04:58.040 --> 00:04:59.680]  我要下去巡一巡聽一下
[00:04:59.680 --> 00:05:02.600]  因為他們的罪來到我耳邊
[00:05:02.600 --> 00:05:06.000]  於是乎耶和華就在這個過程當中
[00:05:06.000 --> 00:05:09.600]  就判定他要去滅索多瑪
[00:05:09.600 --> 00:05:11.960]  索多瑪還有一個特點就是
[00:05:11.960 --> 00:05:14.080]  它是一個雙子城
[00:05:14.080 --> 00:05:16.760]  索多瑪永遠就轉向摩拉
[00:05:16.760 --> 00:05:18.920]  兩個是雙子並排的城市
[00:05:18.920 --> 00:05:24.240]  可以說是當時很著名的一個大都會
[00:05:24.240 --> 00:05:25.680]  上帝去到這個城市看完
[00:05:25.680 --> 00:05:27.800]  嘩!真是有這個問題
[00:05:27.800 --> 00:05:30.200]  所以這些記載其實都在
[00:05:30.200 --> 00:05:33.880]  《創世紀第十八章》裡面清楚陳明
[00:05:33.880 --> 00:05:35.640]  但是阿伯蘭就很大膽
[00:05:35.640 --> 00:05:38.120]  因為他的侄子住在這個城市裡面
[00:05:38.120 --> 00:05:44.920]  聽見上帝耶和華說要將索多瑪和摩拉毀滅的時候
[00:05:44.920 --> 00:05:46.960]  於是乎怎麼樣
[00:05:46.960 --> 00:05:50.880]  他就很緊張就和上帝談判
[00:05:50.880 --> 00:05:52.920]  大家記不記得這段經文
[00:05:52.920 --> 00:05:55.280]  怎麼談判
[00:05:55.280 --> 00:05:56.400]  他很大膽
[00:05:56.400 --> 00:06:02.320]  他說上帝如果這個城市裡面有多少個義人
[00:06:02.320 --> 00:06:04.000]  那你才會不滅呢
[00:06:04.000 --> 00:06:07.320]  上帝就說那你開個數來給我看看
[00:06:07.320 --> 00:06:09.680]  於是上帝就說50個
[00:06:09.680 --> 00:06:11.760]  如果這個城市裡面有50個義人
[00:06:11.760 --> 00:06:12.960]  你都不要滅這個城
[00:06:12.960 --> 00:06:13.680]  上帝就說
[00:06:13.680 --> 00:06:16.400]  好啊!沒問題
[00:06:16.400 --> 00:06:18.160]  阿伯蘭心知不妙
[00:06:18.160 --> 00:06:20.280]  當時耶和華神說得這麼順口
[00:06:20.280 --> 00:06:21.320]  這麼順湯
[00:06:21.320 --> 00:06:22.720]  用廣東話來算
[00:06:22.720 --> 00:06:24.080]  於是乎他說
[00:06:24.080 --> 00:06:25.920]  不如減少一點
[00:06:25.920 --> 00:06:28.240]  少一點就能夠機會高一點
[00:06:28.240 --> 00:06:29.320]  少一點義人
[00:06:29.320 --> 00:06:30.480]  城數高一點
[00:06:30.480 --> 00:06:32.440]  他說不如45個行不行
[00:06:32.440 --> 00:06:33.480]  他說都沒問題
[00:06:33.480 --> 00:06:35.440]  45個義人我都接受的
[00:06:35.440 --> 00:06:37.000]  不滅這個城
[00:06:37.000 --> 00:06:39.160]  他就心開始寒了
[00:06:39.160 --> 00:06:40.400]  一邊數下去
[00:06:40.400 --> 00:06:42.520]  40個怎麼樣
[00:06:42.520 --> 00:06:45.440]  30個怎麼樣
[00:06:45.440 --> 00:06:48.000]  20個又怎麼樣
[00:06:48.000 --> 00:06:50.920]  最後他出了一個數目
[00:06:50.920 --> 00:06:53.560]  10個又如何呢
[00:06:53.560 --> 00:06:55.680]  耶和華神說
[00:06:55.680 --> 00:06:58.880]  10個我都不滅所多碼
[00:06:58.880 --> 00:07:02.360]  10個你知不知道這個數怎麼算出來
[00:07:02.360 --> 00:07:06.000]  就是因為他的侄兒
[00:07:06.000 --> 00:07:08.680]  最近親的子女和他的妻子
[00:07:08.680 --> 00:07:12.880]  他家人不會多過10個人的了
[00:07:12.880 --> 00:07:15.640]  阿伯蘭提出10個人
[00:07:15.640 --> 00:07:19.560]  可以說只是為了自己的侄兒去考慮
[00:07:19.560 --> 00:07:21.320]  耶和華神怎麼樣
[00:07:21.320 --> 00:07:22.560]  10個我都不滅
[00:07:22.560 --> 00:07:24.480]  有趣的地方是
[00:07:24.480 --> 00:07:28.480]  這段聖經去到最後的時候
[00:07:28.880 --> 00:07:33.920]  耶和華神和阿伯蘭都沒有再討價還價
[00:07:33.920 --> 00:07:38.480]  直接就已經大家各歸自己的地方
[00:07:38.480 --> 00:07:41.040]  最後告訴我們知道
[00:07:41.040 --> 00:07:43.520]  原來耶和華神真的滅所多碼的時候
[00:07:43.520 --> 00:07:48.720]  因為所多碼裡面連一個義人也沒有
[00:07:48.720 --> 00:07:52.360]  為什麼要回到這件事跟大家說
[00:07:52.360 --> 00:07:54.720]  弟兄姊妹
[00:07:54.720 --> 00:07:57.920]  今天在這個世界裡面
[00:07:57.920 --> 00:08:01.400]  我相信我們所犯的罪
[00:08:01.400 --> 00:08:05.400]  和所多碼俄摩拉不無兩樣
[00:08:05.400 --> 00:08:10.040]  程度我相信只有過之而無不及
[00:08:10.040 --> 00:08:13.720]  上帝在這樣的情況下
[00:08:13.720 --> 00:08:16.920]  會不會滅這個世界呢?
[00:08:16.920 --> 00:08:21.280]  其實耶穌當他來到說這個馬太福音
[00:08:21.280 --> 00:08:25.400]  我們所看的這段聖經登山補訓的時候
[00:08:25.400 --> 00:08:28.720]  其實心中已經有條數
[00:08:28.720 --> 00:08:33.040]  明白到在今天甚至耶穌當時
[00:08:33.040 --> 00:08:35.760]  在這個巴勒斯坦地
[00:08:35.760 --> 00:08:39.080]  究竟有多少個是義人
[00:08:39.080 --> 00:08:41.800]  大家知不知道有多少個義人
[00:08:41.800 --> 00:08:44.640]  除了耶穌之外
[00:08:44.640 --> 00:08:47.000]  一個也沒有
[00:08:47.000 --> 00:08:49.720]  你說牧師這麼肯定?
[00:08:49.720 --> 00:08:51.880]  因為在聖經裡面
[00:08:51.880 --> 00:08:55.360]  耶穌很明言說到他來到這個世界
[00:08:55.360 --> 00:08:58.400]  是要尋找什麼呢?
[00:08:58.400 --> 00:09:03.520]  是尋找那些肯認罪悔改的義人
[00:09:03.520 --> 00:09:05.480]  所以耶穌明白到
[00:09:05.480 --> 00:09:08.000]  即或在說登山補訓的時候
[00:09:08.000 --> 00:09:12.240]  這段經文所處的狀態和時間
[00:09:12.240 --> 00:09:15.120]  在他面前坐著聽著他說道的
[00:09:15.120 --> 00:09:17.760]  稱之為門徒的人
[00:09:17.760 --> 00:09:20.160]  其實他們的靈性
[00:09:20.160 --> 00:09:25.280]  不會比索多瑪、俄摩拉的人好
[00:09:25.280 --> 00:09:27.120]  在這個題目上
[00:09:27.120 --> 00:09:29.600]  給我們一個很好的提醒
[00:09:29.600 --> 00:09:30.280]  弟兄姊妹
[00:09:30.280 --> 00:09:33.400]  雖然我們叫基督徒
[00:09:33.400 --> 00:09:36.320]  我們認信耶穌基督
[00:09:36.320 --> 00:09:37.760]  我們已經信了主
[00:09:37.760 --> 00:09:40.080]  甚至我們可能已經洗禮
[00:09:40.080 --> 00:09:44.280]  不代表你和我就是一個義人
[00:09:44.280 --> 00:09:46.600]  如果我們說我已經是一個義人的話
[00:09:46.600 --> 00:09:49.400]  耶穌那句他來到這個世界尋找義人
[00:09:49.400 --> 00:09:52.240]  就沒有我們份了
[00:09:52.240 --> 00:09:53.600]  既然如此
[00:09:53.600 --> 00:09:55.360]  耶穌對著一群
[00:09:55.360 --> 00:09:56.880]  其實他心裡已經知道
[00:09:56.880 --> 00:10:00.160]  他們本身靈性上都有破損
[00:10:00.160 --> 00:10:02.560]  甚至可以說是破了產的
[00:10:02.560 --> 00:10:05.600]  雖然稱為門徒的人
[00:10:05.600 --> 00:10:09.720]  但是這群人和其他人有什麼分別呢?
[00:10:09.720 --> 00:10:12.360]  為什麼耶穌要花這麼多神信獻
[00:10:12.360 --> 00:10:15.320]  來介紹給他們知道
[00:10:15.320 --> 00:10:19.800]  有關於怎樣去預備成為神的子民呢?
[00:10:19.800 --> 00:10:24.080]  這個正正是今天我們去看的主題
[00:10:24.080 --> 00:10:29.960]  就是「門徒啊,你們是真的神的子民嗎?」
[00:10:29.960 --> 00:10:32.040]  這個主題的目的
[00:10:32.040 --> 00:10:33.320]  而這段經文
[00:10:33.320 --> 00:10:36.600]  也正正要去提醒我們這一點
[00:10:36.600 --> 00:10:40.000]  究竟我們叫自己做門徒
[00:10:40.000 --> 00:10:41.720]  叫自己做基督徒
[00:10:41.720 --> 00:10:44.120]  甚至你參加了很多的門訓
[00:10:44.120 --> 00:10:46.320]  牧師給你多少主日學
[00:10:46.320 --> 00:10:47.680]  你已經上足了
[00:10:47.680 --> 00:10:50.080]  做好功課了
[00:10:50.080 --> 00:10:52.480]  你是不是真是一個門徒呢?
[00:10:52.480 --> 00:10:54.200]  這個反思的題目
[00:10:54.200 --> 00:10:58.360]  是很值得我們每一天作為信徒去反思的
[00:10:58.360 --> 00:10:59.920]  我們再看看這段經文
[00:10:59.920 --> 00:11:01.480]  這段經文不是很長
[00:11:01.480 --> 00:11:04.920]  第六章第十九至第二十一節
[00:11:04.920 --> 00:11:07.320]  不如我們再大家一起去讀一次
[00:11:07.320 --> 00:11:10.840]  因為這段經文是大家非常熟悉的經文
[00:11:10.840 --> 00:11:12.880]  但是也越熟悉的經文
[00:11:12.880 --> 00:11:15.680]  就越容易我們解錯
[00:11:15.680 --> 00:11:18.080]  我希望我們一起再去讀一下
[00:11:18.080 --> 00:11:20.280]  了解清楚這段經文的陳述
[00:11:20.280 --> 00:11:22.480]  然後我們再去仔細看一下內容
[00:11:22.480 --> 00:11:25.560]  我們不如打開馬太福音
[00:11:25.560 --> 00:11:30.320]  第六章第十九至第二十一節
[00:11:30.320 --> 00:11:31.440]  我們一起讀一次
[00:11:31.440 --> 00:11:32.640]  好不好?
[00:11:32.640 --> 00:11:34.000]  我很嚮往這個時間
[00:11:34.000 --> 00:11:35.640]  大家知不知道
[00:11:35.640 --> 00:11:38.160]  我講了這麼多兩年多
[00:11:38.160 --> 00:11:39.800]  每次都是我讀的
[00:11:39.800 --> 00:11:41.920]  很想跟大家一起去讀一下這段經文
[00:11:41.920 --> 00:11:44.880]  所以那種回應
[00:11:44.880 --> 00:11:50.200]  我覺得是很值得我們去深思和震撼我們的心靈
[00:11:50.200 --> 00:11:51.840]  好 我們一起讀吧
[00:11:51.840 --> 00:11:57.440]  不要為自己積贊財寶在地上
[00:11:57.440 --> 00:12:01.840]  地上有蟲子咬能受壞
[00:12:01.840 --> 00:12:05.360]  也有賊或不攏來偷
[00:12:05.360 --> 00:12:08.960]  只要積贊財寶在天上
[00:12:08.960 --> 00:12:11.680]  天上沒有蟲子咬
[00:12:11.680 --> 00:12:13.320]  不能受壞
[00:12:13.320 --> 00:12:16.680]  也沒有賊或不攏來偷
[00:12:16.680 --> 00:12:19.840]  因為你的財寶在哪裡
[00:12:19.840 --> 00:12:22.880]  你的心也在哪裡
[00:12:22.880 --> 00:12:25.320]  這段經文我會分為三個部分
[00:12:25.320 --> 00:12:26.760]  跟大家一起去思想
[00:12:26.760 --> 00:12:29.960]  第一個部分就是第十九節
[00:12:29.960 --> 00:12:33.240]  最開頭的至二十一節
[00:12:33.240 --> 00:12:35.760]  這個簡短的部分
[00:12:35.760 --> 00:12:39.400]  讓我們先看一下這段經文說什麼
[00:12:40.080 --> 00:12:42.440]  這裡我給它一個副題
[00:12:42.440 --> 00:12:46.600]  叫做「監察你心思所嚮往何方」
[00:12:46.600 --> 00:12:50.360]  第六章第十九節和第十二十節
[00:12:50.360 --> 00:12:53.640]  基本上可以說是完全
[00:12:53.640 --> 00:12:55.120]  可以說是
[00:12:55.120 --> 00:12:59.400]  恃無恥地反過來去說的一次說話
[00:12:59.400 --> 00:13:00.840]  如果我們有機會
[00:13:00.840 --> 00:13:03.640]  可以將這兩節的聖經
[00:13:03.640 --> 00:13:06.000]  把它們並排來砌成一整篇
[00:13:06.000 --> 00:13:07.560]  其實我們會發覺
[00:13:07.560 --> 00:13:11.960]  這段聖經只不過有少部分的字詞是不同的
[00:13:11.960 --> 00:13:12.720]  是什麼不同呢?
[00:13:12.720 --> 00:13:15.200]  就是加了一個「不」字
[00:13:15.200 --> 00:13:16.240]  什麼「不」字呢?
[00:13:16.240 --> 00:13:18.080]  我們仔細去看看
[00:13:18.080 --> 00:13:19.920]  第一個十九節那裡說
[00:13:19.920 --> 00:13:25.200]  「不要為自己積攢財寶在地上」
[00:13:25.200 --> 00:13:28.320]  而接著去到第二十節的時候
[00:13:28.320 --> 00:13:30.240]  就將這個說話反過來說
[00:13:30.240 --> 00:13:34.640]  「只要積攢財寶在天上」
[00:13:34.640 --> 00:13:38.240]  那個動詞只不過不同的就是多個「不」字
[00:13:38.240 --> 00:13:42.200]  另外一個不同的地方就是地點上的問題
[00:13:42.200 --> 00:13:44.640]  前的第十九節那裡所說到的
[00:13:44.640 --> 00:13:47.640]  是要說到地點是在地上
[00:13:47.640 --> 00:13:50.000]  你不要積攢在那裡
[00:13:50.000 --> 00:13:51.640]  而在二十節裡面
[00:13:51.640 --> 00:13:53.640]  但是就反而要倒過來
[00:13:53.640 --> 00:13:57.720]  要我們去積攢財寶在天上的上面
[00:13:57.720 --> 00:14:01.200]  除了這個結構上的分別之外
[00:14:01.200 --> 00:14:04.160]  其他的內容基本上都是一樣的
[00:14:04.160 --> 00:14:08.440]  說到蟲子咬、受壞、賊來去挖窟通偷
[00:14:08.440 --> 00:14:11.720]  但是因著地點不同了
[00:14:11.720 --> 00:14:16.000]  因而結果也都不同
[00:14:16.000 --> 00:14:16.800]  既然是這樣
[00:14:16.800 --> 00:14:18.880]  我們首先第一件事就要去了解一下
[00:14:18.880 --> 00:14:20.920]  從第十九節到第二十一節
[00:14:20.920 --> 00:14:22.760]  這個部分裡面
[00:14:22.760 --> 00:14:24.520]  我們去留意一下
[00:14:24.520 --> 00:14:28.240]  重複所說的主要動詞是什麼?
[00:14:28.240 --> 00:14:31.080]  就是「積攢」
[00:14:31.080 --> 00:14:33.600]  何謂積攢呢?
[00:14:33.600 --> 00:14:37.600]  積攢這個字眼有兩重的意思
[00:14:37.600 --> 00:14:40.080]  第一種的意思就是說到一個人
[00:14:40.080 --> 00:14:43.480]  將他一些認為很寶貴的東西
[00:14:43.480 --> 00:14:49.280]  將它儲藏在一個他自己認為最安全的地方
[00:14:49.280 --> 00:14:53.440]  這是第一個積攢的意思
[00:14:53.440 --> 00:14:56.960]  第二個的意思就是要藉著
[00:14:56.960 --> 00:15:00.240]  這段經文這個人作出的行動
[00:15:00.240 --> 00:15:04.800]  來反映出這個人他自己本身
[00:15:04.800 --> 00:15:09.160]  要做這個積攢的行動的動機
[00:15:09.160 --> 00:15:14.160]  所以當在聖經學者研究這個動詞積攢的時候
[00:15:14.160 --> 00:15:17.120]  我們就會去研究到一個主題
[00:15:17.120 --> 00:15:22.640]  就是說到積攢其實可以是一件好的事
[00:15:22.640 --> 00:15:26.120]  或者是一些不好的事情
[00:15:26.120 --> 00:15:30.600]  換句話來說儲蓄或者將一些東西儲起來
[00:15:30.600 --> 00:15:33.280]  不一定是壞事
[00:15:33.280 --> 00:15:37.120]  如果我們認為儲蓄或者將一些東西儲起來
[00:15:37.120 --> 00:15:38.600]  就等於壞事
[00:15:38.600 --> 00:15:41.200]  那我們就誤解了本身聖經
[00:15:41.200 --> 00:15:45.320]  原本耶穌在這裡想說的主題
[00:15:45.320 --> 00:15:47.160]  最簡單
[00:15:47.160 --> 00:15:50.680]  在聖經裡面我們曾經遇過一個這樣的例子
[00:15:50.680 --> 00:15:52.960]  在《創世紀》裡面
[00:15:52.960 --> 00:15:57.520]  第41章第35至第36節
[00:15:57.520 --> 00:16:00.600]  在聖經裡面曾經介紹過一個人物
[00:16:00.600 --> 00:16:04.240]  這個人物是大家耳熟能詳的
[00:16:04.240 --> 00:16:06.520]  這個約瑟
[00:16:06.520 --> 00:16:09.160]  他做什麼事啊?
[00:16:09.160 --> 00:16:12.880]  他因為被兄弟賣了
[00:16:12.880 --> 00:16:14.120]  去到埃及地
[00:16:14.120 --> 00:16:16.520]  結局怎麼樣?
[00:16:16.520 --> 00:16:18.640]  轉轉折折坐完牢之後
[00:16:18.640 --> 00:16:25.200]  後來就成為了埃及的一個宰相
[00:16:25.200 --> 00:16:26.680]  他為什麼會成為宰相呢?
[00:16:26.680 --> 00:16:28.640]  最主要的原因就是因為
[00:16:28.640 --> 00:16:31.280]  當時的法老發了一個夢
[00:16:31.280 --> 00:16:37.120]  那個夢沒有一個在埃及地裡面的人能夠去解釋
[00:16:37.120 --> 00:16:43.840]  而他卻是能夠清楚將這個夢的解釋陳述了出來
[00:16:43.840 --> 00:16:46.680]  還提供了解決的方案
[00:16:46.680 --> 00:16:51.000]  他說原來法老這個夢是指有七年的饑荒
[00:16:51.000 --> 00:16:55.040]  在饑荒之前也有七年的豐盛的時間
[00:16:55.040 --> 00:16:57.120]  在這個過程當中
[00:16:57.120 --> 00:16:58.640]  你必須要怎麼樣?
[00:16:58.640 --> 00:17:00.680]  在盡快豐收的年代
[00:17:00.680 --> 00:17:05.800]  預備好積攢儲存充足的食物
[00:17:05.800 --> 00:17:09.160]  好讓當七個的方年來到的時候
[00:17:09.160 --> 00:17:12.520]  你能夠仍然有食物去供應
[00:17:12.520 --> 00:17:17.600]  這個就是當時在《舊約聖經》的一個典型的例子
[00:17:17.600 --> 00:17:19.880]  職責不是一件壞事
[00:17:19.880 --> 00:17:23.400]  反而在這件事裡面
[00:17:23.400 --> 00:17:26.200]  約瑟還甚至利用這件事件
[00:17:26.200 --> 00:17:32.160]  成就了他去變成了埃及的宰相
[00:17:32.160 --> 00:17:33.960]  而法老也委以重任
[00:17:33.960 --> 00:17:41.000]  希望藉他的智慧和上帝與他的同在
[00:17:41.000 --> 00:17:43.680]  真的履行了這個行動
[00:17:43.680 --> 00:17:48.160]  免除了埃及在七年的災荒的時間
[00:17:48.160 --> 00:17:51.320]  所以問題就是
[00:17:51.320 --> 00:17:53.360]  我們很多時候基督徒一看這段聖經
[00:17:53.360 --> 00:17:55.000]  就會說不要職責啊
[00:17:55.000 --> 00:17:56.360]  職責不好的
[00:17:56.360 --> 00:18:01.920]  其實這是一種矯枉過正的一種閱讀聖經
[00:18:01.920 --> 00:18:05.080]  耶穌在這裡根本就不是談論到
[00:18:05.080 --> 00:18:07.240]  說不要職責的問題
[00:18:07.240 --> 00:18:11.240]  問題是你的動機為什麼要去職責
[00:18:11.240 --> 00:18:13.040]  這是一個很重要的
[00:18:13.040 --> 00:18:17.320]  耶穌在這段聖經想提出的思想題目
[00:18:17.320 --> 00:18:18.120]  所以各位觀眾
[00:18:18.120 --> 00:18:21.560]  當我們重新去看這段聖經的時候
[00:18:21.560 --> 00:18:24.800]  我們就要看我們在這個地上
[00:18:24.800 --> 00:18:27.760]  參與著這個地上的活動
[00:18:27.760 --> 00:18:31.400]  究竟每一天平日看來很平凡的生活
[00:18:31.400 --> 00:18:34.440]  究竟上主要我在這裡
[00:18:34.440 --> 00:18:40.400]  怎樣的心態 什麼的動機去參與
[00:18:40.400 --> 00:18:43.680]  職責只不過是其中一個我們主要的活動
[00:18:43.680 --> 00:18:45.960]  為什麼職責是這麼主要的活動
[00:18:45.960 --> 00:18:47.240]  因為在這個世界上
[00:18:47.240 --> 00:18:51.040]  每個人都看重的就是你的財富
[00:18:51.040 --> 00:18:55.480]  但如果財富成為了你離開上帝
[00:18:55.480 --> 00:18:58.120]  離開上帝的原則
[00:18:58.120 --> 00:19:01.280]  離開了上帝對我們的心思
[00:19:01.280 --> 00:19:02.960]  創造在這個世界上
[00:19:02.960 --> 00:19:07.040]  給我們一切供應原本有的動機的時候
[00:19:07.040 --> 00:19:09.040]  這個就是一個問題
[00:19:09.040 --> 00:19:11.160]  耶穌其實在這段聖經裡面
[00:19:11.160 --> 00:19:15.520]  向著這幫本身稱之為門徒的人
[00:19:15.520 --> 00:19:16.800]  但是你在這個地上
[00:19:16.800 --> 00:19:22.160]  其實可能你仍然受到這種思維去污染
[00:19:22.160 --> 00:19:23.800]  那我就要問一個問題
[00:19:23.800 --> 00:19:25.400]  弟兄姊妹
[00:19:25.400 --> 00:19:31.280]  今天我們會不會都在這種污染裡面呢?
[00:19:31.280 --> 00:19:35.080]  如果我們在這種污染裡面的時候
[00:19:35.080 --> 00:19:37.240]  我們有沒有醒覺過來
[00:19:37.240 --> 00:19:44.320]  去重新去看到主讓我們今天所嚮往的人生的方向
[00:19:44.320 --> 00:19:48.640]  究竟是為了你自己的慾望而去做
[00:19:48.640 --> 00:19:52.600]  還是你是為了上帝
[00:19:52.600 --> 00:19:58.200]  擺你在一個地方而應當做的事情呢?
[00:19:58.200 --> 00:20:00.920]  這一點是一個很值得我們去反思
[00:20:00.920 --> 00:20:03.720]  和去直接去看的一個題目
[00:20:03.720 --> 00:20:07.720]  所以耶穌在第21節這個部分裡面
[00:20:07.720 --> 00:20:09.040]  祂就這樣說
[00:20:09.040 --> 00:20:11.760]  因為你的財寶在那裡
[00:20:11.760 --> 00:20:15.720]  你的心也在那裡
[00:20:15.720 --> 00:20:17.680]  弟兄姊妹 你明不明白
[00:20:17.680 --> 00:20:20.680]  耶穌不是說否定職棧
[00:20:20.680 --> 00:20:21.920]  問題是你職棧的時候
[00:20:21.920 --> 00:20:24.680]  你的心是向著上帝而做
[00:20:24.680 --> 00:20:29.520]  還是你只是向著自己而做
[00:20:29.520 --> 00:20:33.600]  這是一個很重要的反思
[00:20:33.600 --> 00:20:34.600]  也就是這樣
[00:20:34.600 --> 00:20:37.600]  你就能夠開始看到你自己是不是一個門徒
[00:20:37.600 --> 00:20:41.560]  是不是一個真正屬神的子民的起始點
[00:20:41.560 --> 00:20:42.760]  如果我是信徒
[00:20:42.760 --> 00:20:45.680]  他經常都是做每一樣的事情
[00:20:45.680 --> 00:20:48.000]  為自己而去做的
[00:20:48.000 --> 00:20:50.600]  現在這個西方文化
[00:20:50.600 --> 00:20:51.240]  不要說西方
[00:20:51.240 --> 00:20:53.360]  整個世界的文化裡面
