
[00:00:00.000 --> 00:00:08.000]  歷史歷代都有很多武術比賽
[00:06:28.000 --> 00:06:33.000]  而當時在以色列的北邊
[00:06:33.000 --> 00:06:35.000]  特別是在北國的地方
[00:06:35.000 --> 00:06:38.000]  他們最興盛巴力的崇拜
[00:06:38.000 --> 00:06:41.000]  巴力其實是風暴的神
[00:06:41.000 --> 00:06:44.000]  是掌管雷電的神
[00:06:44.000 --> 00:06:47.000]  也掌管天氣和降雨路的神
[00:06:47.000 --> 00:06:51.000]  是滋養生命和農作物的神
[00:06:51.000 --> 00:06:56.000]  所以他們如果乾旱就求巴力賜雨水
[00:06:56.000 --> 00:07:02.000]  但是你可以看到三年巴力都好像睡覺
[00:07:02.000 --> 00:07:05.000]  好像休息、旅行一樣
[00:07:05.000 --> 00:07:10.000]  巴力簡單來說就是肥沃之神
[00:07:10.000 --> 00:07:16.000]  巴力的敬拜方式有一個很極端的
[00:07:16.000 --> 00:07:19.000]  就是要把他們的兒子獻上
[00:07:19.000 --> 00:07:21.000]  而獻給巴力
[00:07:21.000 --> 00:07:25.000]  這是討好巴力的一個極端的做法
[00:07:25.000 --> 00:07:29.000]  而巴力他們的敬拜重點
[00:07:29.000 --> 00:07:32.000]  基本上就是兩樣
[00:07:32.000 --> 00:07:34.000]  第一就是注重物質
[00:07:34.000 --> 00:07:39.000]  雨水、風調雨順、豐富的修成
[00:07:39.000 --> 00:07:43.000]  物質就是要神明賞賜給他們
[00:07:43.000 --> 00:07:48.000]  第二就是放縱情慾的宗教
[00:07:48.000 --> 00:07:52.000]  在物質方面他們要不斷增加
[00:07:52.000 --> 00:07:55.000]  不斷順利順暢
[00:07:55.000 --> 00:07:58.000]  而情慾方面如果大家看《九曰》的時候
[00:07:58.000 --> 00:08:04.000]  就知道巴力先知以巴力為名的宗教信仰
[00:08:04.000 --> 00:08:11.000]  他們從事各種淫蕩不潔的男女亂倫的關係
[00:08:11.000 --> 00:08:17.000]  巴力的神廟經常有妓女蕩浪的聲音
[00:08:17.000 --> 00:08:24.000]  其實我現在看巴力的宗教
[00:08:24.000 --> 00:08:27.000]  在今天這個世代都是很昌盛的
[00:08:27.000 --> 00:08:35.000]  如果你看看有什麼主義、宗教、信仰
[00:08:35.000 --> 00:08:39.000]  他提供給你物質和情慾
[00:08:39.000 --> 00:08:41.000]  他就是巴力的反版
[00:08:41.000 --> 00:08:43.000]  你想到什麼呢?
[00:08:43.000 --> 00:08:47.000]  我一想就想到現在的成功神學
[00:08:47.000 --> 00:08:49.000]  當你信耶穌之後
[00:08:49.000 --> 00:08:51.000]  你就一帆風順
[00:08:51.000 --> 00:08:54.000]  你就無災病無痛苦了
[00:08:54.000 --> 00:08:56.000]  百事順利百事可樂
[00:08:56.000 --> 00:09:00.000]  這種叫做百事可樂的宗教信仰
[00:09:00.000 --> 00:09:03.000]  就是說我信了耶穌之後
[00:09:03.000 --> 00:09:05.000]  我沒有痛苦
[00:09:05.000 --> 00:09:08.000]  我信了耶穌之後我沒有災病
[00:09:08.000 --> 00:09:10.000]  我可以長生不老
[00:09:10.000 --> 00:09:13.000]  我事事順利平步青雲
[00:09:13.000 --> 00:09:18.000]  好像手有些魔力點石成金
[00:09:18.000 --> 00:09:23.000]  碰到什麼就成為很寶貴的東西
[00:09:23.000 --> 00:09:27.000]  這種信仰或者主義
[00:09:27.000 --> 00:09:30.000]  其實就是巴力信仰的反版
[00:09:30.000 --> 00:09:34.000]  頂姐妹今天我們要明白一件事
[00:09:34.000 --> 00:09:37.000]  很多時候巴力的信仰
[00:09:37.000 --> 00:09:40.000]  現在是借基督教的港台為名
[00:09:40.000 --> 00:09:43.000]  然後宣講他的教義
[00:09:43.000 --> 00:09:46.000]  為什麼這樣說呢?
[00:09:46.000 --> 00:09:49.000]  如果你聽一個的目者
[00:09:49.000 --> 00:09:51.000]  或者你聽一個港台的信息
[00:09:51.000 --> 00:09:56.000]  他50篇100篇裡面都沒有說到寫忌
[00:09:56.000 --> 00:09:59.000]  都沒有說到背十字架
[00:09:59.000 --> 00:10:01.000]  沒有說到為主受苦
[00:10:01.000 --> 00:10:04.000]  然後擺上奉獻
[00:10:04.000 --> 00:10:06.000]  而只是說什麼呢?
[00:10:06.000 --> 00:10:08.000]  只是說你只要來
[00:10:08.000 --> 00:10:11.000]  然後神就會賜福給你
[00:10:11.000 --> 00:10:14.000]  給你身體健康一切順利
[00:10:14.000 --> 00:10:18.000]  而如果他從來都沒有提這些
[00:10:18.000 --> 00:10:22.000]  十字架是引往榮耀的途徑
[00:10:22.000 --> 00:10:24.000]  我告訴你
[00:10:24.000 --> 00:10:29.000]  他大有可能就是巴力信仰的反版
[00:10:29.000 --> 00:10:33.000]  還有一種信息就是說
[00:10:33.000 --> 00:10:36.000]  你就去享受人生
[00:10:36.000 --> 00:10:39.000]  然後無論你心所願的
[00:10:39.000 --> 00:10:41.000]  神都會給你的
[00:10:41.000 --> 00:10:44.000]  這種就是高舉情慾
[00:10:44.000 --> 00:10:48.000]  就是說我要什麼神都要給我
[00:10:48.000 --> 00:10:54.000]  而這種高舉情慾又是巴力信仰的反版
[00:10:54.000 --> 00:10:58.000]  以利亞在山上
[00:10:58.000 --> 00:11:02.000]  他叫這班以色列民來表態
[00:11:02.000 --> 00:11:04.000]  他要他們表態
[00:11:04.000 --> 00:11:05.000]  如果耶和華是神
[00:11:05.000 --> 00:11:07.000]  你就要順從耶和華
[00:11:07.000 --> 00:11:08.000]  如果巴力是神
[00:11:08.000 --> 00:11:09.000]  你就順從巴力
[00:11:09.000 --> 00:11:12.000]  為什麼你們仍然心懷異議呢?
[00:11:12.000 --> 00:11:15.000]  你們心持異議要到什麼時候呢?
[00:11:15.000 --> 00:11:17.000]  心持異議這個字其實就是
[00:11:17.000 --> 00:11:22.000]  在一個十字路口那裡來去去
[00:11:22.000 --> 00:11:25.000]  就是說在岔路的地方
[00:11:25.000 --> 00:11:27.000]  想去一下左邊
[00:11:27.000 --> 00:11:29.000]  又想去一下右邊
[00:11:29.000 --> 00:11:32.000]  總而言之就搞不清楚自己要去哪邊
[00:11:32.000 --> 00:11:36.000]  用今天的俗語來說就是什麼呢?
[00:11:36.000 --> 00:11:38.000]  騎牆派
[00:11:38.000 --> 00:11:40.000]  什麼二五仔
[00:11:40.000 --> 00:11:42.000]  不三不四
[00:11:42.000 --> 00:11:50.000]  然後在兩隻腳搭著兩隻船
[00:11:50.000 --> 00:11:54.000]  裡面兩個心
[00:11:54.000 --> 00:11:56.000]  兩個靈魂
[00:11:56.000 --> 00:11:58.000]  都是這樣的意思
[00:11:58.000 --> 00:12:01.000]  神要在這裡和以色列的百姓
[00:12:01.000 --> 00:12:04.000]  透過以利亞傳講一個信息
[00:12:04.000 --> 00:12:07.000]  就是說如果你要忠誠
[00:12:07.000 --> 00:12:10.000]  你就忠誠於一位
[00:12:10.000 --> 00:12:13.000]  甚至你如果覺得巴力是真神
[00:12:13.000 --> 00:12:15.000]  你跟隨巴力
[00:12:15.000 --> 00:12:17.000]  你就跟隨到底
[00:12:17.000 --> 00:12:21.000]  而不要跳來跳去心懷異議
[00:12:21.000 --> 00:12:26.000]  所以今天他要在加密山上見真相
[00:12:26.000 --> 00:12:28.000]  要表明一件事
[00:12:28.000 --> 00:12:30.000]  到底哪一位才是真神
[00:12:30.000 --> 00:12:37.000]  如果耶和華神是顯祂的大能降火的
[00:12:37.000 --> 00:12:39.000]  那你就要順從祂了
[00:12:39.000 --> 00:12:42.000]  不要再心懷異議
[00:12:42.000 --> 00:12:47.000]  混合的宗教是不可行的
[00:12:47.000 --> 00:12:50.000]  是神所鄙視的
[00:12:50.000 --> 00:12:55.000]  我們中國有個叫韓非子
[00:12:55.000 --> 00:12:57.000]  韓非子曾經說過
[00:12:57.000 --> 00:13:01.000]  左手畫圓 右手畫方
[00:13:01.000 --> 00:13:03.000]  就不能成也
[00:13:03.000 --> 00:13:07.000]  左手畫圓 右手畫方
[00:13:07.000 --> 00:13:09.000]  如果我這樣畫就行了
[00:13:09.000 --> 00:13:13.000]  左手畫圓 右手畫方
[00:13:13.000 --> 00:13:15.000]  很簡單
[00:13:15.000 --> 00:13:18.000]  但他的意思是你同時畫
[00:13:18.000 --> 00:13:23.000]  你同時畫就出來的不圓又不方
[00:13:23.000 --> 00:13:26.000]  可能我們中間
[00:13:26.000 --> 00:13:28.000]  你現在不要試
[00:13:28.000 --> 00:13:32.000]  你現在試就沒有專心聽到
[00:13:32.000 --> 00:13:34.000]  你回去試
[00:13:34.000 --> 00:13:36.000]  你如果試到
[00:13:36.000 --> 00:13:38.000]  你在當場表演
[00:13:38.000 --> 00:13:40.000]  然後我又覺得是合格的
[00:13:40.000 --> 00:13:42.000]  我會送份禮物給你
[00:13:42.000 --> 00:13:45.000]  左手畫圓 右手畫方
[00:13:45.000 --> 00:13:47.000]  不能成也
[00:13:47.000 --> 00:13:50.000]  意思是什麼呢
[00:13:50.000 --> 00:13:53.000]  其實神做人
[00:13:53.000 --> 00:14:00.000]  他是有一個基本單一的忠誠跟隨的目標
[00:14:00.000 --> 00:14:03.000]  特別是神明
[00:14:03.000 --> 00:14:06.000]  說到婚姻
[00:14:06.000 --> 00:14:10.000]  婚姻其實不可以腳踏兩船
[00:14:10.000 --> 00:14:12.000]  對於神也是
[00:14:12.000 --> 00:14:15.000]  你不可以信這個又信那個
[00:14:15.000 --> 00:14:17.000]  飄來飄去
[00:14:17.000 --> 00:14:24.000]  人基本上被做以單一的目標來侍奉和尊崇
[00:14:24.000 --> 00:14:28.000]  不可以有兩個
[00:14:28.000 --> 00:14:35.000]  今天太多人在信仰上搖擺不定
[00:14:35.000 --> 00:14:38.000]  就好像現在的政客一樣
[00:14:38.000 --> 00:14:40.000]  現在的政客很有趣
[00:14:40.000 --> 00:14:46.000]  你問他到底你是支持A提案還是B提案
[00:14:46.000 --> 00:14:49.000]  政客有一套可以回答你
[00:14:49.000 --> 00:14:53.000]  他會說我有些朋友支持A提案
[00:14:53.000 --> 00:14:56.000]  我也有些朋友支持B提案
[00:14:56.000 --> 00:15:00.000]  我是支持我的朋友的
[00:15:00.000 --> 00:15:03.000]  那就是支持什麼
[00:15:03.000 --> 00:15:06.000]  他不告訴你
[00:15:06.000 --> 00:15:09.000]  其實他的底線就是
[00:15:09.000 --> 00:15:11.000]  如果我朋友多一點
[00:15:11.000 --> 00:15:13.000]  這一邊就支持這一邊
[00:15:13.000 --> 00:15:15.000]  那邊朋友多一點我就支持那一邊
[00:15:15.000 --> 00:15:18.000]  這就是騎牆派
[00:15:18.000 --> 00:15:21.000]  為什麼眾百姓一言不答
[00:15:21.000 --> 00:15:23.000]  什麼原因他們一言不答
[00:15:23.000 --> 00:15:30.000]  就含蓄
[00:15:30.000 --> 00:15:33.000]  他們還沒決定
[00:15:33.000 --> 00:15:35.000]  他們不好意思說
[00:15:35.000 --> 00:15:41.000]  其實他們自己現在就仍然是心懷疑
[00:15:41.000 --> 00:15:45.000]  他們仍然還沒決定到底要跟誰
[00:15:45.000 --> 00:15:47.000]  大家要搞清楚
[00:15:47.000 --> 00:15:50.000]  他們上山不是支持伊利亞的
[00:15:50.000 --> 00:15:54.000]  他們上山是看風景
[00:15:54.000 --> 00:15:58.000]  他們要看哪一邊是大一點
[00:15:58.000 --> 00:16:01.000]  然後他們看風然後洗地
[00:16:01.000 --> 00:16:04.000]  他們現在還沒定的
[00:16:04.000 --> 00:16:09.000]  其實一方面是因為阿蝦的權力
[00:16:09.000 --> 00:16:11.000]  他們不敢表態
[00:16:11.000 --> 00:16:15.000]  另一方面他們已經很久沒經歷到
[00:16:15.000 --> 00:16:17.000]  神在他們身上的作為
[00:16:17.000 --> 00:16:20.000]  所以他們現在要來看看
[00:16:20.000 --> 00:16:23.000]  也很可能他們經過三年的旱災
[00:16:23.000 --> 00:16:26.000]  他們很希望能夠見到一個真相
[00:16:26.000 --> 00:16:29.000]  到底哪一位是真神
[00:16:29.000 --> 00:16:31.000]  我們要去侍奉他
[00:16:31.000 --> 00:16:32.000]  我們要敬拜他
[00:16:32.000 --> 00:16:35.000]  讓我們的民生能夠改善
[00:16:35.000 --> 00:16:38.000]  大家明白那種心態嗎
[00:16:38.000 --> 00:16:43.000]  很多時候也是我們今天信徒的心態
[00:16:43.000 --> 00:16:45.000]  到底我們站在哪一邊呢?
[00:16:45.000 --> 00:16:50.000]  到底我們站在神那邊還是站在世界那邊呢?
[00:16:50.000 --> 00:16:56.000]  而如果一個人真的經歷到神在他身上的恩情
[00:16:56.000 --> 00:17:00.000]  如果一個人是經歷了耶穌基督在他身上所做的
[00:17:00.000 --> 00:17:05.000]  而他帶著一個感激、傳言來投入
[00:17:05.000 --> 00:17:12.000]  我相信他不會心懷異議
[00:17:12.000 --> 00:17:17.000]  甚至如果對神的恩情有一種深刻的經歷
[00:17:17.000 --> 00:17:19.000]  他會在生命受到威脅的時候
[00:17:19.000 --> 00:17:25.000]  他仍然來承認、相信這位救主
[00:17:25.000 --> 00:17:29.000]  我們現在說第二句話
[00:17:29.000 --> 00:17:34.000]  對眾人設立比試的規則
[00:17:34.000 --> 00:17:38.000]  22節到24節
[00:17:38.000 --> 00:17:41.000]  以利亞對眾民說:
[00:17:41.000 --> 00:17:43.000]  「作耶華先知的子剩下我一個人
[00:17:43.000 --> 00:17:46.000]  巴力的先知卻有四百五十個
[00:17:46.000 --> 00:17:49.000]  當給我兩隻牛犢
[00:17:49.000 --> 00:17:52.000]  巴力的先知可以挑選其中一隻
[00:17:52.000 --> 00:17:55.000]  切成筷子放在柴上不要點火
[00:17:55.000 --> 00:17:59.000]  我也預備一隻牛犢放在柴上也不點火
[00:17:59.000 --> 00:18:01.000]  你們求告你們的神
[00:18:01.000 --> 00:18:03.000]  我也求告耶華的名
[00:18:03.000 --> 00:18:07.000]  那降火顯應的神就是神」
[00:18:07.000 --> 00:18:09.000]  眾人回答:
[00:18:09.000 --> 00:18:15.000]  「這話甚好」
[00:18:15.000 --> 00:18:17.000]  大家如果注意
[00:18:17.000 --> 00:18:19.000]  其實只是一句說話
[00:18:19.000 --> 00:18:27.000]  「那降火顯應的神就是神」
[00:18:27.000 --> 00:18:30.000]  這叫做比試的規則
[00:18:30.000 --> 00:18:34.000]  即是說你要比武
[00:18:34.000 --> 00:18:36.000]  你要斷定勝負
[00:18:36.000 --> 00:18:38.000]  你要有條規則出來才行
[00:18:38.000 --> 00:18:40.000]  那這個規則是什麼呢?
[00:18:40.000 --> 00:18:42.000]  譬如有些人說
[00:18:42.000 --> 00:18:44.000]  十個回合
[00:18:44.000 --> 00:18:47.000]  誰到最後仍然站在那裡
[00:18:47.000 --> 00:18:49.000]  那他贏
[00:18:49.000 --> 00:18:51.000]  或者說九十分鐘
[00:18:51.000 --> 00:18:53.000]  然後誰入球入得多
[00:18:53.000 --> 00:18:55.000]  那隊就贏
[00:18:55.000 --> 00:18:57.000]  這些叫規則
[00:18:57.000 --> 00:19:00.000]  而這裡說的規則是什麼呢?
[00:19:00.000 --> 00:19:03.000]  就是哪一個神明降火顯應的
[00:19:03.000 --> 00:19:07.000]  他就是神
[00:19:07.000 --> 00:19:09.000]  剛才我們說
[00:19:09.000 --> 00:19:14.000]  以利亞將所有優勢都給了他的敵人
[00:19:14.000 --> 00:19:16.000]  以人數來說
[00:19:16.000 --> 00:19:18.000]  以一敵四百五十
[00:19:18.000 --> 00:19:20.000]  是不是優勢全部給了他呢?
[00:19:20.000 --> 00:19:22.000]  其實應該是一個對一個
[00:19:22.000 --> 00:19:24.000]  不是的
[00:19:24.000 --> 00:19:26.000]  現在他們四百五十個
[00:19:26.000 --> 00:19:28.000]  加上那些粉絲
[00:19:28.000 --> 00:19:30.000]  很多都是在他們那邊
[00:19:30.000 --> 00:19:32.000]  又或者有些人是旁觀者
[00:19:32.000 --> 00:19:36.000]  都還沒決定他們站在哪邊
[00:19:36.000 --> 00:19:38.000]  而大家知道
[00:19:38.000 --> 00:19:41.000]  加密山其實在這個山上
[00:19:41.000 --> 00:19:46.000]  也是巴力敬拜的一個大本營
[00:19:46.000 --> 00:19:50.000]  這個叫做主場的優勢
[00:19:50.000 --> 00:19:53.000]  即是他去到敵人的一個大本營裡
[00:19:53.000 --> 00:19:56.000]  來向他們挑戰
[00:19:56.000 --> 00:19:58.000]  然後以利亞
[00:19:58.000 --> 00:20:02.000]  他給巴力的先知開始
[00:20:02.000 --> 00:20:06.000]  先攻的優勢又給了對方
[00:20:06.000 --> 00:20:10.000]  然後那群粉絲
[00:20:10.000 --> 00:20:17.000]  很可能現在一開始的時候就靠攏在亞夏那邊
[00:20:17.000 --> 00:20:21.000]  所以以利亞是少數中的少數
[00:20:21.000 --> 00:20:23.000]  以一敵眾
[00:20:23.000 --> 00:20:29.000]  他刻意將優勢給了對方
[00:20:29.000 --> 00:20:31.000]  為什麼呢?
[00:20:31.000 --> 00:20:35.000]  因為他要表明
[00:20:35.000 --> 00:20:37.000]  耶和華是真神
[00:20:37.000 --> 00:20:39.000]  不是靠我人多
[00:20:39.000 --> 00:20:43.000]  不是靠我主場的優勢
[00:20:43.000 --> 00:20:46.000]  不是靠我粉絲在那邊搖旗吶喊
[00:20:46.000 --> 00:20:47.000]  不是
[00:20:47.000 --> 00:20:49.000]  如果神是真神
[00:20:49.000 --> 00:20:51.000]  他就在最惡劣的環境裡
[00:20:51.000 --> 00:20:54.000]  他都可以彰顯他的能力
[00:20:54.000 --> 00:20:56.000]  而頂展會
[00:20:56.000 --> 00:21:01.000]  你覺不覺得以利亞在那三個學院裡受的訓練
[00:21:01.000 --> 00:21:03.000]  現在太上用場了
[00:21:03.000 --> 00:21:04.000]  是不是
[00:21:04.000 --> 00:21:06.000]  他要學什麼呢?
[00:21:06.000 --> 00:21:08.000]  那三個學院裡他學信心
[00:21:08.000 --> 00:21:09.000]  學信服
[00:21:09.000 --> 00:21:11.000]  學等候
[00:21:11.000 --> 00:21:13.000]  而他畢業了
[00:21:13.000 --> 00:21:19.000]  現在他只要實實際際打一場漂亮的仗
[00:21:19.000 --> 00:21:22.000]  他在這裡顯明了什麼呢?
[00:21:22.000 --> 00:21:25.000]  他將所有的主場優勢都給了對方
[00:21:25.000 --> 00:21:27.000]  然後他自己是非常安然
[00:21:27.000 --> 00:21:29.000]  在那裡
[00:21:29.000 --> 00:21:32.000]  很悠閒地
[00:21:32.000 --> 00:21:34.000]  他深深的相信
[00:21:34.000 --> 00:21:37.000]  神是站在他那邊
[00:21:37.000 --> 00:21:40.000]  為什麼那群百姓說這話甚好呢?
[00:21:40.000 --> 00:21:44.000]  他是不是贊成或者站在以利亞那邊呢?
[00:21:44.000 --> 00:21:45.000]  是不是?
[00:21:45.000 --> 00:21:47.000]  是不是?
[00:21:47.000 --> 00:21:48.000]  不是
[00:21:48.000 --> 00:21:50.000]  不是
[00:21:50.000 --> 00:21:54.000]  因為他覺得這條規矩挺好
[00:21:54.000 --> 00:21:56.000]  很公平
[00:21:56.000 --> 00:21:58.000]  這話甚好
[00:21:58.000 --> 00:21:59.000]  好啊打吧
[00:21:59.000 --> 00:22:01.000]  開戰
[00:22:01.000 --> 00:22:04.000]  他沒有站在以利亞那邊
[00:22:04.000 --> 00:22:09.000]  他們只不過是站在一個中立的地方
[00:22:09.000 --> 00:22:14.000]  他要看一下到底有什麼事情會發生
[00:22:14.000 --> 00:22:16.000]  第三
[00:22:16.000 --> 00:22:23.000]  開始以利亞對巴力先知譏笑他們無能
[00:22:23.000 --> 00:22:25.000]  第三句話
[00:22:25.000 --> 00:22:29.000]  以利亞對巴力先知仰節
[00:22:29.000 --> 00:22:33.000]  你們既是人多先挑選一隻牛毒
[00:22:33.000 --> 00:22:35.000]  預備好了就求告你們神的名
[00:22:35.000 --> 00:22:37.000]  卻不要點火
[00:22:37.000 --> 00:22:40.000]  他們將所得的牛毒預備好了
[00:22:40.000 --> 00:22:43.000]  從早晨到午間
[00:22:43.000 --> 00:22:46.000]  從早晨到午間
[00:22:46.000 --> 00:22:48.000]  求告巴力的名說
[00:22:48.000 --> 00:22:51.000]  巴力求你應允我們
[00:22:51.000 --> 00:22:53.000]  卻沒有聲音
[00:22:53.000 --> 00:22:55.000]  沒有應允的
[00:22:55.000 --> 00:23:00.000]  他們在所竹的壇四圍擁條
[00:23:00.000 --> 00:23:01.000]  二十七節
[00:23:01.000 --> 00:23:03.000]  到了午靖
[00:23:03.000 --> 00:23:05.000]  以利亞嬉笑他們說
[00:23:05.000 --> 00:23:06.000]  大聲求告吧
[00:23:06.000 --> 00:23:08.000]  因為他是神
[00:23:08.000 --> 00:23:10.000]  他或默想或走到一邊
[00:23:10.000 --> 00:23:12.000]  或行路或睡覺
[00:23:12.000 --> 00:23:15.000]  你們當叫醒他
[00:23:15.000 --> 00:23:20.000]  我要大家注意的就是二十七節
[00:23:20.000 --> 00:23:28.000]  以利亞其實在那裡取笑巴力先知
[00:23:28.000 --> 00:23:30.000]  他給了他們主場優勢
[00:23:30.000 --> 00:23:32.000]  然後他們就在那裡叫
[00:23:32.000 --> 00:23:33.000]  在那裡跳
[00:23:33.000 --> 00:23:35.000]  然後在那裡祈禱
[00:23:35.000 --> 00:23:37.000]  然後沒有動靜
[00:23:37.000 --> 00:23:39.000]  一點動靜都沒有
[00:23:39.000 --> 00:23:42.000]  到時候
[00:23:42.000 --> 00:23:45.000]  以利亞就在旁邊說話
[00:23:45.000 --> 00:23:49.000]  以利亞就像他們的啦啦隊
