
[00:00:00.000 --> 00:00:08.000]  上次主要和大家看到的是元朝末年的時候
[00:08:09.000 --> 00:08:11.000]  初頭是由葡萄牙西班牙開始的
[00:08:11.000 --> 00:08:13.000]  這種心態
[00:08:13.000 --> 00:08:15.000]  這種觀念
[00:08:15.000 --> 00:08:17.000]  有人說用劍
[00:08:17.000 --> 00:08:19.000]  用十字架
[00:08:19.000 --> 00:08:21.000]  這種觀念
[00:08:21.000 --> 00:08:23.000]  用武力和十字架
[00:08:23.000 --> 00:08:25.000]  去征服一個新地方
[00:08:25.000 --> 00:08:27.000]  或多或少
[00:08:27.000 --> 00:08:29.000]  在十九世紀再次出現
[00:08:29.000 --> 00:08:31.000]  好像有些人解釋
[00:08:31.000 --> 00:08:33.000]  十九世紀裡的另一批宗教運動
[00:08:33.000 --> 00:08:35.000]  無論是非洲或印度或中國
[00:08:35.000 --> 00:08:37.000]  都是用軍艦
[00:08:37.000 --> 00:08:39.000]  那時不用劍
[00:08:39.000 --> 00:08:41.000]  用槍和大炮打開
[00:08:41.000 --> 00:08:43.000]  或者軍艦打開港口
[00:08:43.000 --> 00:08:45.000]  在十九世紀
[00:08:45.000 --> 00:08:47.000]  有些國家
[00:08:47.000 --> 00:08:49.000]  要發展貿易
[00:08:49.000 --> 00:08:51.000]  或工業革命後
[00:08:51.000 --> 00:08:53.000]  要將產品找新市場
[00:08:53.000 --> 00:08:55.000]  或怎樣
[00:08:55.000 --> 00:08:57.000]  同時有個心態
[00:08:57.000 --> 00:08:59.000]  西方的民族自豪感
[00:08:59.000 --> 00:09:01.000]  是一個百人責任
[00:09:01.000 --> 00:09:03.000]  幫助其他文化不足的人
[00:09:03.000 --> 00:09:05.000]  學習我們的文化
[00:09:05.000 --> 00:09:07.000]  再加上有一班宣教士的熱誠
[00:09:07.000 --> 00:09:09.000]  成為今天很特別的混合物
[00:09:09.000 --> 00:09:11.000]  十九世紀和十六世紀
[00:09:11.000 --> 00:09:13.000]  很相似
[00:09:13.000 --> 00:09:15.000]  只是國家不同
[00:09:15.000 --> 00:09:17.000]  以前是西班牙和葡萄牙為主
[00:09:17.000 --> 00:09:19.000]  現在十九世紀
[00:09:19.000 --> 00:09:21.000]  是英美德法為主
[00:09:21.000 --> 00:09:23.000]  對象都是相似
[00:09:23.000 --> 00:09:25.000]  科技沒那麼發達的國家
[00:09:25.000 --> 00:09:27.000]  就是宣教的對象
[00:09:27.000 --> 00:09:29.000]  以致有時
[00:09:29.000 --> 00:09:31.000]  我們看回那時的宣教士
[00:09:31.000 --> 00:09:33.000]  寫得很熱誠
[00:09:33.000 --> 00:09:35.000]  我們不能不從當時的政治環境去看
[00:09:35.000 --> 00:09:37.000]  他們真的覺得
[00:09:37.000 --> 00:09:39.000]  是天職來攻打你們
[00:09:39.000 --> 00:09:41.000]  教你們
[00:09:41.000 --> 00:09:43.000]  十九世紀
[00:09:43.000 --> 00:09:45.000]  非洲人不穿褲子
[00:09:45.000 --> 00:09:47.000]  就是因為他們沒有文革
[00:09:47.000 --> 00:09:49.000]  做基督徒一定要穿褲子
[00:09:49.000 --> 00:09:51.000]  其實今天也有這樣的前在現象
[00:09:51.000 --> 00:09:53.000]  某些服飾
[00:09:53.000 --> 00:09:55.000]  才是教會未接受的人
[00:09:55.000 --> 00:09:57.000]  這是文化
[00:09:57.000 --> 00:09:59.000]  程度上沒有那麼誇張
[00:09:59.000 --> 00:10:01.000]  例如有一天
[00:10:01.000 --> 00:10:03.000]  我穿著短褲到教會講道
[00:10:03.000 --> 00:10:05.000]  他就說送火後面
[00:10:05.000 --> 00:10:07.000]  那時他叫我講基層福音
[00:10:07.000 --> 00:10:09.000]  基層的人都進不去
[00:10:09.000 --> 00:10:11.000]  我都聽不懂
[00:10:11.000 --> 00:10:13.000]  接著講回
[00:10:13.000 --> 00:10:15.000]  1511年
[00:10:15.000 --> 00:10:17.000]  跟中國有關
[00:10:17.000 --> 00:10:19.000]  我先講背景
[00:10:19.000 --> 00:10:21.000]  1511年
[00:10:21.000 --> 00:10:23.000]  葡萄牙已經取得馬六甲
[00:10:23.000 --> 00:10:25.000]  馬六甲已經是他們的屬地
[00:10:25.000 --> 00:10:27.000]  取得馬六甲後
[00:10:27.000 --> 00:10:29.000]  下一步他們想著就是中國
[00:10:29.000 --> 00:10:31.000]  接著就是
[00:10:31.000 --> 00:10:33.000]  馬六甲的後期
[00:10:33.000 --> 00:10:35.000]  馬六甲的後期
[00:10:35.000 --> 00:10:37.000]  馬六甲的後期
[00:10:37.000 --> 00:10:39.000]  接著就是
[00:10:39.000 --> 00:10:41.000]  另外一個好笑的事
[00:10:41.000 --> 00:10:43.000]  1514年
[00:10:43.000 --> 00:10:45.000]  當時那個
[00:10:45.000 --> 00:10:47.000]  教宗
[00:10:47.000 --> 00:10:49.000]  當時根本沒有多少教
[00:10:49.000 --> 00:10:51.000]  沒有馬丁路德
[00:10:51.000 --> 00:10:53.000]  只有一個人
[00:10:53.000 --> 00:10:55.000]  就是李王十世
[00:10:55.000 --> 00:10:57.000]  他就給了
[00:10:57.000 --> 00:10:59.000]  那些國家
[00:10:59.000 --> 00:11:01.000]  這條權
[00:11:01.000 --> 00:11:03.000]  頒佈了一個命令
[00:11:03.000 --> 00:11:05.000]  任何你們
[00:11:05.000 --> 00:11:07.000]  取得的地方都是你的
[00:11:07.000 --> 00:11:09.000]  我們教會
[00:11:09.000 --> 00:11:11.000]  為什麼這麼兇
[00:11:11.000 --> 00:11:13.000]  這個和中世紀神學觀念有關
[00:11:13.000 --> 00:11:15.000]  他們覺得全世界
[00:11:15.000 --> 00:11:17.000]  全世界都是耶穌的管理之下
[00:11:17.000 --> 00:11:19.000]  耶穌把這個權
[00:11:19.000 --> 00:11:21.000]  給了教會
[00:11:21.000 --> 00:11:23.000]  全世界的人都要聽
[00:11:23.000 --> 00:11:25.000]  很多人都不相信基督
[00:11:25.000 --> 00:11:27.000]  他們就以為
[00:11:27.000 --> 00:11:29.000]  長生天都要服他們
[00:11:29.000 --> 00:11:31.000]  上次蒙古人罵他們
[00:11:31.000 --> 00:11:33.000]  長生天你知不知道是誰
[00:11:33.000 --> 00:11:35.000]  這些人很自我中心
[00:11:35.000 --> 00:11:37.000]  以為是他自己全世界的
[00:11:37.000 --> 00:11:39.000]  管理者
[00:11:39.000 --> 00:11:41.000]  他這個神學心態
[00:11:41.000 --> 00:11:43.000]  今天我們也有一點
[00:11:43.000 --> 00:11:45.000]  香港是我們的
[00:11:45.000 --> 00:11:47.000]  我們分什麼區
[00:11:47.000 --> 00:11:49.000]  分什麼區
[00:11:49.000 --> 00:11:51.000]  全世界是他的
[00:11:51.000 --> 00:11:53.000]  那個教宗就說
[00:11:53.000 --> 00:11:55.000]  大家不要爭
[00:11:55.000 --> 00:11:57.000]  爭的時候會打仗
[00:11:57.000 --> 00:11:59.000]  頒佈了一條命令
[00:11:59.000 --> 00:12:01.000]  任何國家
[00:12:01.000 --> 00:12:03.000]  你奉基督的名去到那裡
[00:12:03.000 --> 00:12:05.000]  取得的地方
[00:12:05.000 --> 00:12:07.000]  教宗就給了一個祝福
[00:12:07.000 --> 00:12:09.000]  那個地方是你的
[00:12:09.000 --> 00:12:11.000]  完全不理人家那裡有沒有國家
[00:12:11.000 --> 00:12:13.000]  他們就真真有詞
[00:12:13.000 --> 00:12:15.000]  其實有一個好處
[00:12:15.000 --> 00:12:17.000]  這條命令就是
[00:12:17.000 --> 00:12:19.000]  大家不要說我取了之後你又搶我
[00:12:19.000 --> 00:12:21.000]  總之你誰先到先得
[00:12:21.000 --> 00:12:23.000]  手快手慢
[00:12:23.000 --> 00:12:25.000]  有這個命令出來的時候
[00:12:25.000 --> 00:12:27.000]  西班牙和葫蘆就鬥快
[00:12:27.000 --> 00:12:29.000]  鬥快在中國
[00:12:29.000 --> 00:12:35.000]  在葡萄牙就在廣東的珠江口的屯門
[00:12:35.000 --> 00:12:37.000]  不是我們這裡的屯門
[00:12:37.000 --> 00:12:39.000]  不是輕鐵那裡
[00:12:39.000 --> 00:12:41.000]  是進去一點點那裡
[00:12:41.000 --> 00:12:43.000]  如果你坐船進黃埔就要經過那裡
[00:12:43.000 --> 00:12:45.000]  在屯門那裡就
[00:12:45.000 --> 00:12:47.000]  登陸
[00:12:47.000 --> 00:12:49.000]  就立了塊石在那裡
[00:12:49.000 --> 00:12:51.000]  這塊石我現在不知道找不找到了
[00:12:51.000 --> 00:12:53.000]  這個就是他們的地方
[00:12:53.000 --> 00:12:55.000]  從現在開始已經有了教會
[00:12:55.000 --> 00:12:57.000]  和教宗奉神的名
[00:12:57.000 --> 00:12:59.000]  這個地方屬於葡萄牙
[00:12:59.000 --> 00:13:01.000]  因為那個地方很偏僻
[00:13:01.000 --> 00:13:03.000]  廣東兩港的水師都不理的
[00:13:03.000 --> 00:13:05.000]  以為那些是流寇
[00:13:05.000 --> 00:13:07.000]  就不理他們
[00:13:07.000 --> 00:13:09.000]  在那裡他們就開始建
[00:13:09.000 --> 00:13:11.000]  他們自己的堡壘
[00:13:11.000 --> 00:13:13.000]  他們的做法是跟他們
[00:13:13.000 --> 00:13:15.000]  是一向在非洲和南美洲
[00:13:15.000 --> 00:13:17.000]  做的方法
[00:13:17.000 --> 00:13:19.000]  去到那裡
[00:13:19.000 --> 00:13:21.000]  宣佈了這是我的地方
[00:13:21.000 --> 00:13:23.000]  回到羅馬南岸是我們的地方
[00:13:23.000 --> 00:13:25.000]  大家沒得爭了
[00:13:25.000 --> 00:13:27.000]  就建一些碉堡
[00:13:27.000 --> 00:13:29.000]  同時在那裡建教堂
[00:13:29.000 --> 00:13:31.000]  和兵一起有傳教士
[00:13:31.000 --> 00:13:33.000]  就叫當地民民歸順
[00:13:33.000 --> 00:13:35.000]  如果不歸順就殺了他
[00:13:35.000 --> 00:13:37.000]  就在那裡慢慢擴張
[00:13:37.000 --> 00:13:39.000]  他們的勢力,一有了這個碉堡之後
[00:13:39.000 --> 00:13:41.000]  商業就可以藉這個地方
[00:13:41.000 --> 00:13:43.000]  來發展,貿易
[00:13:43.000 --> 00:13:45.000]  強行來搶
[00:13:45.000 --> 00:13:47.000]  這種方法
[00:13:47.000 --> 00:13:49.000]  以前在非洲南美洲是行得通的
[00:13:49.000 --> 00:13:51.000]  全部行得通
[00:13:51.000 --> 00:13:53.000]  他們以為有這種方法
[00:13:53.000 --> 00:13:55.000]  就用十字架和刀去搶
[00:13:55.000 --> 00:13:57.000]  就一直在1521年
[00:13:57.000 --> 00:13:59.000]  因為他們有七年的時間
[00:13:59.000 --> 00:14:01.000]  不知道為什麼
[00:14:01.000 --> 00:14:03.000]  我們都查不到官方紀錄
[00:14:03.000 --> 00:14:05.000]  為什麼這麼遲才動手
[00:14:05.000 --> 00:14:07.000]  也有一個可能解釋
[00:14:07.000 --> 00:14:09.000]  就是那個地方太偏僻
[00:14:09.000 --> 00:14:11.000]  是一條爛漁村
[00:14:11.000 --> 00:14:13.000]  沒人理的
[00:14:13.000 --> 00:14:15.000]  廣東兩港水師
[00:14:15.000 --> 00:14:17.000]  就去打他們
[00:14:17.000 --> 00:14:19.000]  說那些是外購
[00:14:19.000 --> 00:14:21.000]  說那些是外購
[00:14:21.000 --> 00:14:23.000]  一打就贏了
[00:14:23.000 --> 00:14:25.000]  一打就贏了
[00:14:25.000 --> 00:14:27.000]  中國在近代歷史裡
[00:14:27.000 --> 00:14:29.000]  很少贏人
[00:14:29.000 --> 00:14:31.000]  這個仗真的很威風
[00:14:31.000 --> 00:14:33.000]  自從過了這幾場仗
[00:14:33.000 --> 00:14:35.000]  就沒什麼比這幾場仗贏
[00:14:35.000 --> 00:14:37.000]  特別是打歐洲國家
[00:14:37.000 --> 00:14:39.000]  就這麼威風
[00:14:39.000 --> 00:14:41.000]  打了之後就殺了很多
[00:14:41.000 --> 00:14:43.000]  殺了一批
[00:14:43.000 --> 00:14:45.000]  在那裡其中殺了一個
[00:14:45.000 --> 00:14:47.000]  是一個傳教士
[00:14:47.000 --> 00:14:49.000]  名字是米加奧
[00:14:49.000 --> 00:14:51.000]  我們今天說的新力啤的石米加奧
[00:14:51.000 --> 00:14:53.000]  石米加奧是西班牙的名字
[00:14:53.000 --> 00:14:55.000]  新力啤
[00:14:55.000 --> 00:14:57.000]  相傳是
[00:14:57.000 --> 00:14:59.000]  大家可能不知道新力啤原來是
[00:14:59.000 --> 00:15:01.000]  馬克思的產業
[00:15:01.000 --> 00:15:03.000]  這個人正式有紀錄
[00:15:03.000 --> 00:15:05.000]  近代不算元朝的時候
[00:15:05.000 --> 00:15:07.000]  也不算
[00:15:07.000 --> 00:15:09.000]  在明朝之後
[00:15:09.000 --> 00:15:11.000]  是第一個在中國裡面
[00:15:11.000 --> 00:15:13.000]  殉道的宣教士
[00:15:13.000 --> 00:15:15.000]  中國領土裡
[00:15:15.000 --> 00:15:17.000]  被人殺死
[00:15:17.000 --> 00:15:19.000]  正式有紀錄
[00:15:19.000 --> 00:15:21.000]  他的死亡
[00:15:21.000 --> 00:15:23.000]  比利瑪竇早了61年
[00:15:23.000 --> 00:15:25.000]  61年之後利瑪竇才來中國
[00:15:25.000 --> 00:15:27.000]  利瑪竇之前還有一個
[00:15:27.000 --> 00:15:29.000]  叫做Francis Sadier
[00:15:29.000 --> 00:15:31.000]  他在上川島
[00:15:31.000 --> 00:15:33.000]  比上川島的還早了30年
[00:15:33.000 --> 00:15:35.000]  在利瑪竇之前60年
[00:15:35.000 --> 00:15:37.000]  已經有一個宣教士是羅馬派
[00:15:37.000 --> 00:15:39.000]  或者是歐洲派
[00:15:39.000 --> 00:15:41.000]  被中國人殺死
[00:15:41.000 --> 00:15:43.000]  死在廣東珠江
[00:15:43.000 --> 00:15:45.000]  一個屯門那裡
[00:15:45.000 --> 00:15:47.000]  沒有比多伊就沒有
[00:15:47.000 --> 00:15:49.000]  沒有的
[00:15:49.000 --> 00:15:51.000]  同時也在那些俘虜裡
[00:15:51.000 --> 00:15:53.000]  找到一些中國人歸信了
[00:15:53.000 --> 00:15:55.000]  教會的人
[00:15:55.000 --> 00:15:57.000]  那時候沒有天主教和基督教的分別
[00:15:57.000 --> 00:15:59.000]  還沒有那時候
[00:15:59.000 --> 00:16:01.000]  都是屬於基督信仰
[00:16:01.000 --> 00:16:03.000]  那個人已經是
[00:16:03.000 --> 00:16:05.000]  不用中國人的名字
[00:16:05.000 --> 00:16:07.000]  改了一個外國人的名字叫Peter
