
[00:00:00.000 --> 00:00:05.000]  請姐妹主愛平安
[00:02:36.000 --> 00:02:39.000]  用的詞彙
[00:02:39.000 --> 00:02:43.000]  你在百姓的面前
[00:02:43.000 --> 00:02:48.000]  所要立的典章
[00:02:48.000 --> 00:02:50.000]  好像是法律
[00:02:50.000 --> 00:02:54.000]  但是其實這個字Mishpatim
[00:02:54.000 --> 00:02:58.000]  其實我們熟悉的另外一句
[00:02:58.000 --> 00:03:02.000]  是阿摩斯書第五章第二十四節
[00:03:02.000 --> 00:03:07.000]  為願公平如大水滾滾
[00:03:07.000 --> 00:03:11.000]  公平公義Mishpat同Sedaka
[00:03:11.000 --> 00:03:13.000]  這兩個字
[00:03:13.000 --> 00:03:17.000]  是我們今天香港弟兄姊妹經常問的
[00:03:17.000 --> 00:03:19.000]  為什麼沒有公義
[00:03:19.000 --> 00:03:23.000]  公義的上帝去了哪裡
[00:03:23.000 --> 00:03:24.000]  我們懂得問
[00:03:24.000 --> 00:03:27.000]  但我們知道上帝早就回答了
[00:03:27.000 --> 00:03:29.000]  說了
[00:03:29.000 --> 00:03:34.000]  不過我們還沒有機會讀
[00:03:34.000 --> 00:03:36.000]  不過明白不明白
[00:03:36.000 --> 00:03:38.000]  上帝在教什麼
[00:03:38.000 --> 00:03:41.000]  什麼是公平公義
[00:03:41.000 --> 00:03:43.000]  我們知道
[00:03:43.000 --> 00:03:45.000]  我們這麼多人爭取的
[00:03:45.000 --> 00:03:47.000]  還不是公平公義
[00:03:47.000 --> 00:03:49.000]  是不是呢
[00:03:49.000 --> 00:03:52.000]  聖經的教導
[00:03:52.000 --> 00:03:58.000]  我們真的需要小心去留意
[00:03:58.000 --> 00:04:00.000]  我也解釋過
[00:04:00.000 --> 00:04:05.000]  這個字所指的情況
[00:04:05.000 --> 00:04:09.000]  不是一個理想
[00:04:09.000 --> 00:04:11.000]  沒有問題
[00:04:11.000 --> 00:04:13.000]  父慈子孝
[00:04:13.000 --> 00:04:15.000]  兄友弟恭
[00:04:15.000 --> 00:04:18.000]  還可以背很多四字成語
[00:04:18.000 --> 00:04:22.000]  一切都是平安正常無事
[00:04:22.000 --> 00:04:27.000]  我們都很渴望這樣的日子
[00:04:27.000 --> 00:04:30.000]  這麼遠水路移民找什麼呢
[00:04:30.000 --> 00:04:36.000]  我們就是想找回平安穩妥
[00:04:36.000 --> 00:04:40.000]  Mishpat所說的
[00:04:40.000 --> 00:04:44.000]  其實是個案
[00:04:44.000 --> 00:04:48.000]  或者我們說法庭判的案例
[00:04:48.000 --> 00:04:50.000]  很具體的
[00:04:50.000 --> 00:04:53.000]  如果你讀過這一百節的經文
[00:04:53.000 --> 00:04:55.000]  大概你都會留意到
[00:04:55.000 --> 00:05:01.000]  哇 怎麼說的東西這麼日常
[00:05:01.000 --> 00:05:05.000]  不是說大道理的
[00:05:05.000 --> 00:05:07.000]  是的 聖經裡面
[00:05:07.000 --> 00:05:13.000]  其實從來都不是跟我們說口號式的說話
[00:05:13.000 --> 00:05:18.000]  它沒有假設我們不會出問題
[00:05:18.000 --> 00:05:21.000]  所以如果你來到教會
[00:05:21.000 --> 00:05:24.000]  你以為大家都是
[00:05:24.000 --> 00:05:26.000]  聖潔的國度
[00:05:26.000 --> 00:05:28.000]  聖人
[00:05:28.000 --> 00:05:34.000]  那你就用了中國人的聖人的觀念
[00:05:34.000 --> 00:05:40.000]  就代替了聖經裡面所說的聖潔
[00:05:40.000 --> 00:05:44.000]  聖潔不是說你走路不妥
[00:05:44.000 --> 00:05:46.000]  天天只能靈修
[00:05:46.000 --> 00:05:48.000]  可以披菊禁食
[00:05:48.000 --> 00:05:50.000]  四十晝夜
[00:05:50.000 --> 00:05:52.000]  上帝與我同在
[00:05:52.000 --> 00:05:54.000]  完全不是這回事
[00:05:54.000 --> 00:05:58.000]  太浪漫 太過理想
[00:05:58.000 --> 00:06:03.000]  聖潔是說屬於上帝
[00:06:03.000 --> 00:06:05.000]  每一件事情出現的時候
[00:06:05.000 --> 00:06:07.000]  我們第一個問題問的就是
[00:06:07.000 --> 00:06:10.000]  我屬於誰的
[00:06:10.000 --> 00:06:13.000]  這個世界都要做我們的主
[00:06:13.000 --> 00:06:15.000]  該殺是主
[00:06:15.000 --> 00:06:17.000]  羅馬帝國
[00:06:17.000 --> 00:06:24.000]  最基本的公民的一個效忠的對象
[00:06:24.000 --> 00:06:26.000]  今天如果我們容許了
[00:06:26.000 --> 00:06:29.000]  該殺成為我們的主
[00:06:29.000 --> 00:06:33.000]  主耶穌的吩咐
[00:06:33.000 --> 00:06:35.000]  我們就可以大條道理
[00:06:35.000 --> 00:06:37.000]  放在一邊
[00:06:37.000 --> 00:06:39.000]  彼此相愛
[00:06:39.000 --> 00:06:42.000]  看清楚他的立場
[00:06:42.000 --> 00:06:45.000]  所以回到舊約
[00:06:45.000 --> 00:06:47.000]  春威及其
[00:06:47.000 --> 00:06:49.000]  其實我們看到的
[00:06:49.000 --> 00:06:55.000]  就是一個會出現衝突
[00:06:55.000 --> 00:06:59.000]  會出現矛盾
[00:06:59.000 --> 00:07:06.000]  會出現不理想的情況
[00:07:06.000 --> 00:07:09.000]  以色列人都是神的子民
[00:07:09.000 --> 00:07:14.000]  但是在他們日常的生活當中
[00:07:14.000 --> 00:07:16.000]  我們發覺經文記載的
[00:07:16.000 --> 00:07:18.000]  不是讀經祈禱
[00:07:18.000 --> 00:07:20.000]  傳福音 奉獻 侍奉
[00:07:20.000 --> 00:07:22.000]  回來教會兩個小時
[00:07:22.000 --> 00:07:25.000]  你好我好不說髒話
[00:07:25.000 --> 00:07:26.000]  不是
[00:07:26.000 --> 00:07:28.000]  他講的是家
[00:07:28.000 --> 00:07:30.000]  講的是淪陷
[00:07:30.000 --> 00:07:33.000]  講的是日常工作
[00:07:33.000 --> 00:07:38.000]  一定會出現衝突 矛盾
[00:07:38.000 --> 00:07:41.000]  所以納約的書卷
[00:07:41.000 --> 00:07:47.000]  其實開頭就是問出了事了
[00:07:47.000 --> 00:07:50.000]  怎麼做
[00:07:50.000 --> 00:07:53.000]  作為神的百姓
[00:07:53.000 --> 00:07:54.000]  我們怎麼做
[00:07:54.000 --> 00:07:56.000]  可以怎麼做
[00:07:56.000 --> 00:07:59.000]  應該怎麼做
[00:07:59.000 --> 00:08:03.000]  所以我們說十二段的經文
[00:08:03.000 --> 00:08:05.000]  一百節
[00:08:05.000 --> 00:08:11.000]  今天我們來到第三 第四段
[00:08:11.000 --> 00:08:13.000]  如果你還記得
[00:08:13.000 --> 00:08:15.000]  很久以前
[00:08:15.000 --> 00:08:19.000]  我們討論第一 第二段
[00:08:19.000 --> 00:08:26.000]  我們說主人和僕人的矛盾
[00:08:26.000 --> 00:08:28.000]  馬克思講得好
[00:08:28.000 --> 00:08:30.000]  這是階級矛盾
[00:08:30.000 --> 00:08:32.000]  不知道你懂不懂解釋這四個字
[00:08:32.000 --> 00:08:34.000]  不是講共產主義
[00:08:34.000 --> 00:08:36.000]  是講馬克思主義
[00:08:36.000 --> 00:08:40.000]  他分析在一個工業社會
[00:08:40.000 --> 00:08:44.000]  一個資本主義的社會
[00:08:44.000 --> 00:08:51.000]  主 僕 或者有錢的老闆
[00:08:51.000 --> 00:08:53.000]  窮打工的
[00:08:53.000 --> 00:08:56.000]  沒錢的那個矛盾
[00:08:56.000 --> 00:08:58.000]  原來聖經一開始
[00:08:58.000 --> 00:09:01.000]  嘩 這麼馬克思的
[00:09:01.000 --> 00:09:06.000]  這是我們會遇到的困難
[00:09:06.000 --> 00:09:08.000]  怎麼處理
[00:09:08.000 --> 00:09:10.000]  我希望你還記得
[00:09:10.000 --> 00:09:11.000]  做主人的
[00:09:11.000 --> 00:09:13.000]  可不可以打個奴隸
[00:09:13.000 --> 00:09:15.000]  當然可以了
[00:09:15.000 --> 00:09:16.000]  在當時的社會
[00:09:16.000 --> 00:09:18.000]  不過聖經提醒
[00:09:18.000 --> 00:09:21.000]  你打掉了他一隻銀
[00:09:21.000 --> 00:09:24.000]  他就得自由了
[00:09:24.000 --> 00:09:26.000]  我們香港人很聰明的
[00:09:26.000 --> 00:09:28.000]  鬆了呢
[00:09:28.000 --> 00:09:31.000]  可不可以上深圳植牙
[00:09:31.000 --> 00:09:35.000]  這些就是聖經的提醒
[00:09:35.000 --> 00:09:38.000]  打傷一個孕婦
[00:09:38.000 --> 00:09:40.000]  流產
[00:09:40.000 --> 00:09:42.000]  未曾出世
[00:09:42.000 --> 00:09:44.000]  都是人命來的
[00:09:44.000 --> 00:09:47.000]  所以我們不贊成墮胎
[00:09:47.000 --> 00:09:54.000]  在那裡丈夫可以提出賠償的要求
[00:09:54.000 --> 00:10:00.000]  但是必須經過長官審判
[00:10:00.000 --> 00:10:03.000]  一起決定
[00:10:03.000 --> 00:10:05.000]  看到聖經的教導嗎
[00:10:05.000 --> 00:10:08.000]  不是你是苦主
[00:10:08.000 --> 00:10:12.000]  那就大哂任你開口
[00:10:12.000 --> 00:10:13.000]  不是的
[00:10:13.000 --> 00:10:17.000]  都要經過一個公平的程序
[00:10:17.000 --> 00:10:25.000]  去判究竟應該怎樣去賠償
[00:10:25.000 --> 00:10:28.000]  所以打死人
[00:10:28.000 --> 00:10:31.000]  明明是一條命來的
[00:10:31.000 --> 00:10:34.000]  聖經很緊張問的就是
[00:10:34.000 --> 00:10:38.000]  誤殺還是謀殺
[00:10:38.000 --> 00:10:43.000]  今天謀殺都分一級二級的
[00:10:43.000 --> 00:10:45.000]  你知道嗎
[00:10:45.000 --> 00:10:49.000]  昨晚半夜又出事了
[00:10:49.000 --> 00:10:52.000]  斬自己的家人
[00:10:52.000 --> 00:10:54.000]  我都明白
[00:10:54.000 --> 00:10:56.000]  女兒怎會斬得下呢
[00:10:56.000 --> 00:10:58.000]  就是這樣
[00:10:58.000 --> 00:11:00.000]  究竟是誤殺還是謀殺
[00:11:00.000 --> 00:11:03.000]  幸好沒有死人
[00:11:03.000 --> 00:11:07.000]  這些情況其實不停發生
[00:11:07.000 --> 00:11:09.000]  我們可能說
[00:11:09.000 --> 00:11:11.000]  廣恩堂不會的
[00:11:11.000 --> 00:11:13.000]  絕對不會的
[00:11:13.000 --> 00:11:15.000]  只是十年
[00:11:15.000 --> 00:11:18.000]  前面的路還很長
[00:11:18.000 --> 00:11:21.000]  事實上在我們當中
[00:11:21.000 --> 00:11:24.000]  假如發生這些事情
[00:11:24.000 --> 00:11:27.000]  我們完全不知道怎樣反應
[00:11:27.000 --> 00:11:30.000]  又或者我們的反應
[00:11:30.000 --> 00:11:34.000]  就會帶來不同的意見
[00:11:34.000 --> 00:11:36.000]  不同的看法
[00:11:36.000 --> 00:11:38.000]  分裂
[00:11:38.000 --> 00:11:40.000]  撕裂
[00:11:40.000 --> 00:11:42.000]  離開
[00:11:42.000 --> 00:11:45.000]  這是不是聖經的教導
[00:11:45.000 --> 00:11:47.000]  我們就不理了
[00:11:47.000 --> 00:11:50.000]  我們就跟著自己
[00:11:50.000 --> 00:11:52.000]  我喜歡這樣做
[00:11:52.000 --> 00:11:54.000]  就走下去了
[00:11:54.000 --> 00:11:57.000]  所以趁未有事發生
[00:11:57.000 --> 00:12:02.000]  趁未曾有這麼大件事發生之前
[00:12:02.000 --> 00:12:06.000]  你還乖乖坐在這裡聽的時候
[00:12:06.000 --> 00:12:10.000]  讓我們好好的打開聖經
[00:12:10.000 --> 00:12:14.000]  今天的兩段是討論什麼呢
[00:12:14.000 --> 00:12:17.000]  用昌埃及記21章
[00:12:17.000 --> 00:12:20.000]  從第28節
[00:12:20.000 --> 00:12:25.000]  一直到第22章第6節
[00:12:25.000 --> 00:12:28.000]  其實是加上15節的經文
[00:12:28.000 --> 00:12:30.000]  想不想讀一次
[00:12:30.000 --> 00:12:32.000]  或者你有聖經你沒有聖經
[00:12:32.000 --> 00:12:34.000]  我讀給大家聽吧
[00:12:34.000 --> 00:12:38.000]  這兩段的經文請你留心
[00:12:38.000 --> 00:12:43.000]  聆聽神自己的說話
[00:12:43.000 --> 00:12:47.000]  我將它稍為每一節的重點
[00:12:47.000 --> 00:12:49.000]  撮要了出來
[00:12:49.000 --> 00:12:53.000]  應該大家看到很大的PowerPoint
[00:12:53.000 --> 00:12:55.000]  我一路讀
[00:12:55.000 --> 00:12:59.000]  你可以一路跟著看
[00:12:59.000 --> 00:13:01.000]  21章
[00:13:01.000 --> 00:13:05.000]  由第28節開始
[00:13:05.000 --> 00:13:11.000]  牛若捉死男人或女人
[00:13:11.000 --> 00:13:16.000]  總要用石頭打死那牛
[00:13:16.000 --> 00:13:21.000]  卻不可吃他的肉
[00:13:21.000 --> 00:13:27.000]  牛的主人可算無罪
[00:13:27.000 --> 00:13:29.000]  看到這個吩咐嗎
[00:13:29.000 --> 00:13:31.000]  出了命案
[00:13:31.000 --> 00:13:37.000]  牛撞死了我家人
[00:13:37.000 --> 00:13:40.000]  很嚴重的事
[00:13:40.000 --> 00:13:42.000]  如何處理呢
[00:13:42.000 --> 00:13:46.000]  牛要處死
[00:13:46.000 --> 00:13:50.000]  好像人兇手的處理
[00:13:50.000 --> 00:13:52.000]  浪費了
[00:13:52.000 --> 00:13:54.000]  香港人馬上很醒目
[00:13:54.000 --> 00:13:57.000]  他沒有病沒有痛
[00:13:57.000 --> 00:14:00.000]  只是性格不好
[00:14:00.000 --> 00:14:02.000]  可能是意外
[00:14:02.000 --> 00:14:04.000]  分了他吃一餐
[00:14:04.000 --> 00:14:07.000]  以前牛肉很矜貴
[00:14:07.000 --> 00:14:09.000]  在農耕的社會
[00:14:09.000 --> 00:14:12.000]  牛不是用來吃的
[00:14:12.000 --> 00:14:14.000]  牛是用來耕種
[00:14:14.000 --> 00:14:17.000]  是勞力很重要
[00:14:17.000 --> 00:14:19.000]  你也知道
[00:14:19.000 --> 00:14:21.000]  送肚
[00:14:21.000 --> 00:14:23.000]  有機會吃
[00:14:23.000 --> 00:14:26.000]  分了他
[00:14:26.000 --> 00:14:28.000]  不行
[00:14:28.000 --> 00:14:30.000]  為什麼
[00:14:30.000 --> 00:14:32.000]  開始問這些問題
[00:14:32.000 --> 00:14:38.000]  然後牛的主人無罪
[00:14:38.000 --> 00:14:40.000]  是他的
[00:14:40.000 --> 00:14:42.000]  他不用負責
[00:14:42.000 --> 00:14:44.000]  是他的牛
[00:14:44.000 --> 00:14:46.000]  未講完
[00:14:46.000 --> 00:14:48.000]  再講下去
[00:14:48.000 --> 00:14:52.000]  牛是數來是捉人的
[00:14:52.000 --> 00:14:56.000]  有人報告過給牛的主人聽
[00:14:56.000 --> 00:15:01.000]  但是主人竟不把牛生著
[00:15:01.000 --> 00:15:06.000]  以至把男人或女人捉死
[00:15:06.000 --> 00:15:10.000]  要用石頭打死那隻牛
[00:15:10.000 --> 00:15:16.000]  牛主也必自死
[00:15:16.000 --> 00:15:17.000]  看到嗎
[00:15:17.000 --> 00:15:20.000]  聖經正在回答我們的問題
[00:15:20.000 --> 00:15:23.000]  這隻牛不是第一次
[00:15:23.000 --> 00:15:25.000]  有前科
[00:15:25.000 --> 00:15:27.000]  講過給主人聽
[00:15:27.000 --> 00:15:29.000]  懶理
[00:15:29.000 --> 00:15:31.000]  那就慘了
[00:15:31.000 --> 00:15:33.000]  後果呢
[00:15:33.000 --> 00:15:36.000]  不單只牛要打死
[00:15:36.000 --> 00:15:41.000]  主人也要自死
[00:15:41.000 --> 00:15:43.000]  嚴不嚴厲
[00:15:43.000 --> 00:15:45.000]  嚴刑峻法
[00:15:45.000 --> 00:15:47.000]  是牛不好
[00:15:47.000 --> 00:15:49.000]  昨天才出事
[00:15:49.000 --> 00:15:51.000]  未趕得及買條繩
[00:15:51.000 --> 00:15:53.000]  可能是真的
[00:15:53.000 --> 00:15:55.000]  是藉口
[00:15:55.000 --> 00:15:57.000]  今天又來了
[00:15:57.000 --> 00:15:59.000]  那就要處死主人了
[00:15:59.000 --> 00:16:01.000]  所以你讀聖經慢慢讀
[00:16:01.000 --> 00:16:03.000]  不要那麼快
[00:16:03.000 --> 00:16:05.000]  一百節
[00:16:05.000 --> 00:16:07.000]  慢慢讀
[00:16:07.000 --> 00:16:11.000]  如果罰他贖命的價錢
[00:16:11.000 --> 00:16:13.000]  價銀
[00:16:13.000 --> 00:16:15.000]  主人就要照所罰的
[00:16:15.000 --> 00:16:19.000]  贖他自己的生命
[00:16:19.000 --> 00:16:27.000]  原來不是推主人出去打死他
[00:16:27.000 --> 00:16:29.000]  以前沒有警察
[00:16:29.000 --> 00:16:31.000]  沒有監獄
[00:16:31.000 --> 00:16:33.000]  所以不是水全澳
[00:16:33.000 --> 00:16:35.000]  幾個人圍住他
[00:16:35.000 --> 00:16:37.000]  等警察來
[00:16:37.000 --> 00:16:39.000]  沒有人來
[00:16:39.000 --> 00:16:41.000]  但這裡不行
[00:16:41.000 --> 00:16:43.000]  這裡要等審判官
[00:16:43.000 --> 00:16:51.000]  所以這個罰他贖他的性命的可能性
[00:16:51.000 --> 00:16:57.000]  不是由苦主的家人決定
[00:16:57.000 --> 00:17:03.000]  是由審判官經過一個公開的程序
[00:17:03.000 --> 00:17:05.000]  問清楚
[00:17:05.000 --> 00:17:07.000]  第十次了
[00:17:07.000 --> 00:17:12.000]  前面那九個都不死都重傷
[00:17:12.000 --> 00:17:14.000]  你還這樣
[00:17:14.000 --> 00:17:16.000]  罰了很多次都不改
[00:17:16.000 --> 00:17:18.000]  這次處死了
[00:17:18.000 --> 00:17:21.000]  大家心裏都明白
[00:17:21.000 --> 00:17:25.000]  第二次很重要
[00:17:25.000 --> 00:17:27.000]  不要有第三次了
[00:17:27.000 --> 00:17:29.000]  事不過三
[00:17:29.000 --> 00:17:37.000]  可以罰款賠給死了人的家庭
[00:17:37.000 --> 00:17:39.000]  我們記得
[00:17:39.000 --> 00:17:44.000]  五經裏面將人命看得很重
[00:17:44.000 --> 00:17:48.000]  廣東話講人命關天
[00:17:48.000 --> 00:17:53.000]  所以不是隨便給錢就可以了事
[00:17:53.000 --> 00:17:55.000]  所以在這書
[00:17:55.000 --> 00:17:58.000]  唯一我們用今天的說法
[00:17:58.000 --> 00:18:02.000]  求情的原因
[00:18:02.000 --> 00:18:06.000]  其實不是人殺死人
[00:18:06.000 --> 00:18:10.000]  是牛隔了一重
[00:18:10.000 --> 00:18:13.000]  不過女有前科
[00:18:13.000 --> 00:18:15.000]  其實不用很多次了
[00:18:15.000 --> 00:18:17.000]  第二次都嫌多了
[00:18:17.000 --> 00:18:19.000]  撞死人
[00:18:19.000 --> 00:18:22.000]  不是說笑的
[00:18:22.000 --> 00:18:24.000]  三十一節
[00:18:24.000 --> 00:18:29.000]  牛無論捉了人的兒子女兒
[00:18:29.000 --> 00:18:33.000]  都照這個例辦理
[00:18:33.000 --> 00:18:36.000]  即是勞僕起女
[00:18:36.000 --> 00:18:40.000]  亦都要將銀子三十寫赫勒
[00:18:40.000 --> 00:18:43.000]  給哈門的主人
[00:18:43.000 --> 00:18:47.000]  也要用石頭將牛打死
[00:18:47.000 --> 00:18:49.000]  一隻牛而已
[00:18:49.000 --> 00:18:57.000]  上帝花那麼多心機去處理
[00:18:57.000 --> 00:19:03.000]  其實焦點在哪裏呢
[00:19:03.000 --> 00:19:08.000]  今天當然有很多不同的聲音
[00:19:08.000 --> 00:19:11.000]  愛護動物
[00:19:11.000 --> 00:19:14.000]  關心一隻牛不應該將牠處死
[00:19:14.000 --> 00:19:16.000]  牠都不知道發生什麼事
[00:19:16.000 --> 00:19:18.000]  是不是看你撩牠
[00:19:18.000 --> 00:19:20.000]  穿著紅衫在牠面前走過
[00:19:20.000 --> 00:19:22.000]  諸如此類
[00:19:22.000 --> 00:19:24.000]  是不是呢?焦點在牛那裏
[00:19:24.000 --> 00:19:26.000]  你怎樣看?
[00:19:26.000 --> 00:19:29.000]  不是 是受害者
[00:19:29.000 --> 00:19:35.000]  被牛捉死的受害者
[00:19:35.000 --> 00:19:39.000]  如果焦點離開了牛
[00:19:39.000 --> 00:19:42.000]  還有提到最多的
[00:19:42.000 --> 00:19:44.000]  可能不是受害者
[00:19:44.000 --> 00:19:47.000]  是主人
[00:19:47.000 --> 00:19:51.000]  這隻牛的主人
[00:19:51.000 --> 00:19:55.000]  我們開始會再看闊一點
[00:19:55.000 --> 00:19:58.000]  其實是不是在說
[00:19:58.000 --> 00:20:06.000]  鄰舍群體之間的問題呢?
[00:20:06.000 --> 00:20:10.000]  今天我們沒有人會養牛
[00:20:10.000 --> 00:20:19.000]  除非你是很古老的傳統
[00:20:19.000 --> 00:20:21.000]  現在還在耕田
[00:20:21.000 --> 00:20:23.000]  現在耕田都不用牛了
[00:20:23.000 --> 00:20:28.000]  全部用無人飛機了
[00:20:28.000 --> 00:20:32.000]  我又試想起我預備這一堂講道
[00:20:32.000 --> 00:20:37.000]  由動物引起的衝突
[00:20:37.000 --> 00:20:39.000]  希望你不要笑
[00:20:39.000 --> 00:20:41.000]  很小事的
[00:20:41.000 --> 00:20:46.000]  86年我離開沙宣去溫哥華
[00:20:46.000 --> 00:20:52.000]  後來我們搬去Coquitlam直旁
[00:20:52.000 --> 00:20:57.000]  我和妹妹妹夫一起樓上樓下住
[00:20:57.000 --> 00:21:02.000]  就決定養狗
[00:21:02.000 --> 00:21:06.000]  駕了很遠的車
[00:21:06.000 --> 00:21:13.000]  妹夫帶了兩隻六個星期大的聖斑鱲
[00:21:13.000 --> 00:21:15.000]  你見過沒有?
[00:21:15.000 --> 00:21:17.000]  回來的時候很可愛
[00:21:17.000 --> 00:21:22.000]  不過很快就200磅了
[00:21:22.000 --> 00:21:24.000]  很大隻的狗
[00:21:24.000 --> 00:21:26.000]  瑞士那些雪山
[00:21:26.000 --> 00:21:28.000]  掛個酒桶在頸上的那些
[00:21:28.000 --> 00:21:30.000]  我們帶牠出去
[00:21:30.000 --> 00:21:33.000]  晚上一見到貓飛過
[00:21:33.000 --> 00:21:35.000]  牠就衝了
[00:21:35.000 --> 00:21:37.000]  太太拉不住的
[00:21:37.000 --> 00:21:38.000]  小的那隻
[00:21:38.000 --> 00:21:40.000]  整個趴在地上
[00:21:40.000 --> 00:21:42.000]  是牠不是那隻狗
[00:21:42.000 --> 00:21:44.000]  所以很大隻狗
[00:21:44.000 --> 00:21:46.000]  很生性
[00:21:46.000 --> 00:21:48.000]  養牠們在後院
[00:21:48.000 --> 00:21:50.000]  有間房子
[00:21:50.000 --> 00:21:51.000]  很大間的
[00:21:51.000 --> 00:21:53.000]  不是狗屋那麼小的
[00:21:53.000 --> 00:21:55.000]  給牠們住
[00:21:55.000 --> 00:21:56.000]  牠們很快樂的
[00:21:56.000 --> 00:21:57.000]  有盤子
[00:21:57.000 --> 00:22:00.000]  兩兄弟很有感情
[00:22:00.000 --> 00:22:03.000]  我罰大隻罵牠
[00:22:03.000 --> 00:22:05.000]  小隻會搭著牠
[00:22:05.000 --> 00:22:07.000]  真是很好命
[00:22:07.000 --> 00:22:09.000]  唯一一樣東西
[00:22:09.000 --> 00:22:12.000]  就是我們晚上完了聚會
[00:22:12.000 --> 00:22:13.000]  回到家
[00:22:13.000 --> 00:22:15.000]  一開椅子
[00:22:15.000 --> 00:22:16.000]  都不用的
[00:22:16.000 --> 00:22:18.000]  車的聲音
[00:22:18.000 --> 00:22:20.000]  進車房
[00:22:20.000 --> 00:22:22.000]  那條Driveway
[00:22:22.000 --> 00:22:25.000]  兩家伙在後院
[00:22:25.000 --> 00:22:28.000]  就開始吠了
[00:22:28.000 --> 00:22:30.000]  很大聲
[00:22:30.000 --> 00:22:31.000]  開心的
[00:22:31.000 --> 00:22:33.000]  等了一整晚
[00:22:33.000 --> 00:22:35.000]  主人的氣味都未曾到
[00:22:35.000 --> 00:22:36.000]  聽到聲音
[00:22:36.000 --> 00:22:38.000]  他已經懂得吠了
[00:22:38.000 --> 00:22:40.000]  吠其實不是趕賊
[00:22:40.000 --> 00:22:42.000]  他是歡迎我們回來
[00:22:42.000 --> 00:22:43.000]  我們回到家
[00:22:43.000 --> 00:22:46.000]  第一件事就是要安撫牠們
[00:22:46.000 --> 00:22:49.000]  接著就按門鈴
[00:22:49.000 --> 00:22:52.000]  後院對著別人的後院
[00:22:52.000 --> 00:22:54.000]  別人的睡房
[00:22:54.000 --> 00:22:57.000]  別人開窗睡覺
[00:22:57.000 --> 00:22:59.000]  天黑之後
[00:22:59.000 --> 00:23:02.000]  喂!很吵啊
[00:23:02.000 --> 00:23:03.000]  對不起
[00:23:03.000 --> 00:23:04.000]  我們新來報到
[00:23:04.000 --> 00:23:05.000]  不知規矩
[00:23:05.000 --> 00:23:08.000]  狗是養在家裏面的
[00:23:08.000 --> 00:23:10.000]  貓才是放出來的
[00:23:10.000 --> 00:23:12.000]  這是加拿大的規矩
[00:23:12.000 --> 00:23:14.000]  新移民要學的
[00:23:14.000 --> 00:23:16.000]  我們香港人就剛好相反
[00:23:16.000 --> 00:23:17.000]  狗這麼大
[00:23:17.000 --> 00:23:18.000]  弄髒了
[00:23:18.000 --> 00:23:19.000]  放牠在後院
[00:23:19.000 --> 00:23:21.000]  貓就在家裏
[00:23:21.000 --> 00:23:22.000]  原來有很多規矩的
[00:23:22.000 --> 00:23:23.000]  對不起
[00:23:23.000 --> 00:23:25.000]  那怎麼解決呢
[00:23:25.000 --> 00:23:30.000]  那我就要和兩隻狗講道理
