
[00:00:00.000 --> 00:00:02.000]  各位主持人 早安
[00:06:12.000 --> 00:06:15.000]  推倒打倒顛覆來成就
[00:06:15.000 --> 00:06:18.000]  不過神最終的心意
[00:06:18.000 --> 00:06:21.000]  按照聖經所說的
[00:06:21.000 --> 00:06:27.000]  是期待我們人可以有一種平穩安定的日子
[00:06:27.000 --> 00:06:33.000]  以致我們可以更加敬虔的去尋求神的心意
[00:06:33.000 --> 00:06:37.000]  這個是神終極的首先的心意
[00:06:37.000 --> 00:06:38.000]  你明白我的意思嗎
[00:06:38.000 --> 00:06:40.000]  就好像聖經說的
[00:06:40.000 --> 00:06:42.000]  耶穌所說的話
[00:06:42.000 --> 00:06:48.000]  我們世界上不是說完全不允許有任何的暴力
[00:06:48.000 --> 00:06:52.000]  如果一個國家沒有警察沒有槍
[00:06:52.000 --> 00:06:54.000]  沒有能鎖住人的監獄
[00:06:54.000 --> 00:06:56.000]  這個國家不知道會變成怎樣
[00:06:56.000 --> 00:06:58.000]  暴力可能是必須要的
[00:06:58.000 --> 00:07:01.000]  不過在神的心意裡
[00:07:01.000 --> 00:07:03.000]  祂首先不是要用暴力
[00:07:03.000 --> 00:07:06.000]  是去到沒有選擇的辦法的時候
[00:07:06.000 --> 00:07:09.000]  唯有用暴力
[00:07:09.000 --> 00:07:15.000]  同樣的打倒攻擊顛覆
[00:07:15.000 --> 00:07:18.000]  不是神首先的心意
[00:07:18.000 --> 00:07:21.000]  不過如果其他辦法都沒有的時候
[00:07:21.000 --> 00:07:24.000]  唯有沒有其他選擇
[00:07:24.000 --> 00:07:29.000]  那我們才會採取打倒顛覆這件事
[00:07:29.000 --> 00:07:34.000]  就好像今天我們看到中東的情況
[00:07:34.000 --> 00:07:36.000]  不過今天我說的時候
[00:07:36.000 --> 00:07:38.000]  有些人馬上會想起
[00:07:38.000 --> 00:07:41.000]  我們最近在電視上看到最多的
[00:07:41.000 --> 00:07:45.000]  就是我們曾思俊的那一集show
[00:07:45.000 --> 00:07:48.000]  有人認為一看到他的樣子
[00:07:48.000 --> 00:07:51.000]  就打倒他 你明白嗎
[00:07:51.000 --> 00:07:55.000]  你問我 我都很怒氣
[00:07:55.000 --> 00:07:57.000]  但是我看著聖經
[00:07:57.000 --> 00:08:01.000]  我又知道所選取的優先不是要打倒他
[00:08:01.000 --> 00:08:03.000]  是要為他祈禱
[00:08:03.000 --> 00:08:08.000]  是要為萬民 為香港來祈禱
[00:08:08.000 --> 00:08:10.000]  這件事有些少反潮流的
[00:08:10.000 --> 00:08:14.000]  因為今天可能都會有些激的行為
[00:08:14.000 --> 00:08:16.000]  今天我們知道 我們發覺
[00:08:16.000 --> 00:08:19.000]  香港這個社會的氣氛是很激的
[00:08:19.000 --> 00:08:21.000]  你明白嗎
[00:08:21.000 --> 00:08:24.000]  先打倒 先顛覆
[00:08:24.000 --> 00:08:26.000]  然後才再談
[00:08:26.000 --> 00:08:30.000]  沒得談的了 先打他 罵他
[00:08:30.000 --> 00:08:33.000]  我們說不是不可以批評
[00:08:33.000 --> 00:08:35.000]  你記得我以前在這裡說過
[00:08:35.000 --> 00:08:37.000]  到今天我還在說這個立場沒有改變
[00:08:37.000 --> 00:08:39.000]  我記得我有一次說
[00:08:39.000 --> 00:08:43.000]  為什麼要找葉劉淑儀罵他掃把頭
[00:08:43.000 --> 00:08:44.000]  沒理由罵他掃把頭
[00:08:44.000 --> 00:08:47.000]  今天葉劉淑儀有些事大家又點頭
[00:08:47.000 --> 00:08:49.000]  這個世界會變的
[00:08:49.000 --> 00:08:51.000]  人都很多面的 你明白嗎
[00:08:51.000 --> 00:08:54.000]  尤其是人坐在某個位置裡所說的話
[00:08:54.000 --> 00:08:58.000]  不一定他心裡願意說或者能夠說的
[00:08:58.000 --> 00:09:01.000]  我們看到神的心意是什麼呢
[00:09:01.000 --> 00:09:06.000]  首先我們說神的心意是讓我們
[00:09:06.000 --> 00:09:11.000]  能夠有一天可以有一個平靜安穩的日子
[00:09:11.000 --> 00:09:14.000]  這個是神的心意來的
[00:09:14.000 --> 00:09:16.000]  我們禱告裡面我們向著那個心意
[00:09:16.000 --> 00:09:18.000]  不過如果真的不行的話
[00:09:18.000 --> 00:09:21.000]  我們不否定是可以有顛覆
[00:09:21.000 --> 00:09:22.000]  可以打倒的方式
[00:09:22.000 --> 00:09:26.000]  不過這個不是我們基督徒首選的方法
[00:09:26.000 --> 00:09:28.000]  這個我要跟大家說清楚
[00:09:28.000 --> 00:09:29.000]  聖經是這樣說的
[00:09:29.000 --> 00:09:32.000]  我沒辦法否定這四個字的原文
[00:09:32.000 --> 00:09:34.000]  都是靜態的 有規格的
[00:09:34.000 --> 00:09:36.000]  是安頓的一個字眼
[00:09:36.000 --> 00:09:40.000]  我知道有人說你溫韋耀這些手舊派
[00:09:40.000 --> 00:09:43.000]  你都不行 都不行 前衛的
[00:09:43.000 --> 00:09:46.000]  都沒有正義 你不要說我沒有正義感
[00:09:46.000 --> 00:09:49.000]  我不是沒有正義感
[00:09:49.000 --> 00:09:52.000]  不過我按照神的說話來首先說這個第一點
[00:09:52.000 --> 00:09:54.000]  還有什麼神的心意呢
[00:09:54.000 --> 00:09:56.000]  我繼續說下去
[00:09:56.000 --> 00:10:00.000]  因為我們如果要為萬民來禱告的話
[00:10:00.000 --> 00:10:03.000]  我們一定要按照神的心意來禱告
[00:10:03.000 --> 00:10:05.000]  我們要貼近神的心意
[00:10:05.000 --> 00:10:07.000]  我相信一定是姐妹心裡就說
[00:10:07.000 --> 00:10:09.000]  那貼近神的心意很抽象
[00:10:09.000 --> 00:10:12.000]  神啊 我們怎麼知道祂的心意呢
[00:10:12.000 --> 00:10:15.000]  不是 神說我的心意是可以知道的
[00:10:15.000 --> 00:10:18.000]  第一 祂藉著聖經的啟示說出來
[00:10:18.000 --> 00:10:21.000]  但更加重要的就是今天我們讀了兩段聖經
[00:10:21.000 --> 00:10:25.000]  我們繼續讀下去 祂藉著耶穌基督讓我們看到
[00:10:25.000 --> 00:10:28.000]  基督教信仰是很特別的
[00:10:28.000 --> 00:10:31.000]  經常我們說神這麼抽象怎麼看到
[00:10:31.000 --> 00:10:33.000]  對不起 聖經說神看得到的
[00:10:33.000 --> 00:10:36.000]  是不是啊 你亂說 不是 《約翰福音》第一章說
[00:10:36.000 --> 00:10:39.000]  耶穌基督就是那位不能見的神
[00:10:39.000 --> 00:10:42.000]  我們可以看到 神見不見到 見到
[00:10:42.000 --> 00:10:44.000]  你見耶穌就行了 神的心意知不知道啊
[00:10:44.000 --> 00:10:47.000]  不知道 知 看耶穌就知道了
[00:10:47.000 --> 00:10:50.000]  那麼耶穌怎麼顯出神的心意呢
[00:10:50.000 --> 00:10:53.000]  我們就從今天我們所讀的兩段接著所說的
[00:10:53.000 --> 00:10:55.000]  所以保羅繼續說
[00:10:55.000 --> 00:10:58.000]  那個信仰的核心就是關於耶穌基督
[00:10:58.000 --> 00:11:01.000]  而你看著耶穌基督就知道神的心意
[00:11:01.000 --> 00:11:04.000]  你知道神的心意就貼近神的心意
[00:11:04.000 --> 00:11:08.000]  為萬民禱告 究竟神的心意是怎麼樣呢
[00:11:08.000 --> 00:11:11.000]  第二章那裡 第五節和第六節
[00:11:11.000 --> 00:11:15.000]  第五節第六節那裡說了什麼呢
[00:11:15.000 --> 00:11:18.000]  神的心意是神只有一位
[00:11:18.000 --> 00:11:21.000]  在神和人當中只有一個中寶
[00:11:21.000 --> 00:11:24.000]  就是降世為人的耶穌基督
[00:11:24.000 --> 00:11:28.000]  祂寫了自己作萬人的屬家
[00:11:28.000 --> 00:11:30.000]  這個就是第一
[00:11:30.000 --> 00:11:33.000]  就是耶穌基督所顯出來神的心意
[00:11:33.000 --> 00:11:36.000]  那麼這個是什麼心意呢 好像很熟悉這些話
[00:11:36.000 --> 00:11:38.000]  但是重點在哪裡呢
[00:11:38.000 --> 00:11:42.000]  這幾句信仰的總綱的重要性就是
[00:11:42.000 --> 00:11:46.000]  我們的神是從天上落到人間
[00:11:47.000 --> 00:11:51.000]  甚至犧牲祂自己的生命
[00:11:51.000 --> 00:11:54.000]  成為萬人的屬家
[00:11:54.000 --> 00:11:56.000]  捨棄祂自己的生命
[00:11:56.000 --> 00:11:59.000]  這樣的代價的神
[00:11:59.000 --> 00:12:03.000]  這個神是因為按照祂的本性
[00:12:03.000 --> 00:12:06.000]  祂愛人到一個地步
[00:12:06.000 --> 00:12:09.000]  祂自己親自成為人
[00:12:09.000 --> 00:12:12.000]  進入人當中成為其中一個分子
[00:12:12.000 --> 00:12:13.000]  就是人子
[00:12:13.000 --> 00:12:18.000]  然後甚至犧牲祂自己的生命
[00:12:18.000 --> 00:12:23.000]  作為我們能夠得到更好的生命的代價
[00:12:23.000 --> 00:12:25.000]  屬家 屬我們回來
[00:12:25.000 --> 00:12:29.000]  以致我們可以能夠本來是注定死亡的
[00:12:29.000 --> 00:12:31.000]  但是因為耶穌的犧牲
[00:12:31.000 --> 00:12:33.000]  祂的代我們犧牲
[00:12:33.000 --> 00:12:35.000]  和我們走過這條路
[00:12:35.000 --> 00:12:36.000]  我們可以成為人
[00:12:36.000 --> 00:12:38.000]  走到神那裡
[00:12:38.000 --> 00:12:39.000]  祂就是我們的中寶
[00:12:39.000 --> 00:12:40.000]  你明白這幅圖畫嗎
[00:12:40.000 --> 00:12:42.000]  這幅圖畫我也很熟悉
[00:12:42.000 --> 00:12:43.000]  這就是福音
[00:12:43.000 --> 00:12:44.000]  是 這是福音
[00:12:44.000 --> 00:12:45.000]  但是今天
[00:12:45.000 --> 00:12:47.000]  等於在這樣的情況下
[00:12:47.000 --> 00:12:48.000]  在這樣的情況下
[00:12:48.000 --> 00:12:49.000]  在這聖經裡面的時候
[00:12:49.000 --> 00:12:52.000]  這福音要告訴我們一件事
[00:12:52.000 --> 00:12:54.000]  就是神的心意
[00:12:54.000 --> 00:12:57.000]  就是祂體貼所有的人
[00:12:57.000 --> 00:13:00.000]  體貼人的痛苦
[00:13:00.000 --> 00:13:04.000]  甚至犧牲祂自己
[00:13:04.000 --> 00:13:07.000]  和人的痛苦一起走這條路
[00:13:07.000 --> 00:13:10.000]  以致將人帶向一個更美的生命
[00:13:10.000 --> 00:13:12.000]  如果這就是神的心意
[00:13:12.000 --> 00:13:14.000]  在耶穌基督顯出來的時候
[00:13:14.000 --> 00:13:17.000]  我們為萬民禱告的時候
[00:13:17.000 --> 00:13:20.000]  就要有同樣的心智
[00:13:20.000 --> 00:13:22.000]  同樣的心情
[00:13:22.000 --> 00:13:24.000]  就等於這樣
[00:13:24.000 --> 00:13:26.000]  具體怎麼做呢
[00:13:26.000 --> 00:13:28.000]  我講一下我的做法
[00:13:28.000 --> 00:13:30.000]  我在不同的場合裡面都有提議
[00:13:30.000 --> 00:13:32.000]  我自己一直在做的
[00:13:32.000 --> 00:13:36.000]  這個叫做看新聞待討的操練
[00:13:36.000 --> 00:13:39.000]  我們天天都看新聞
[00:13:39.000 --> 00:13:41.000]  我們基督徒看新聞的時候
[00:13:41.000 --> 00:13:42.000]  我有一個使命
[00:13:42.000 --> 00:13:45.000]  就是看著這個電視機的畫面
[00:13:45.000 --> 00:13:48.000]  讓我們的心進到進去
[00:13:48.000 --> 00:13:52.000]  電視機裡面那個真實的世界當中
[00:13:52.000 --> 00:13:54.000]  然後進入他們的生命
[00:13:54.000 --> 00:13:57.000]  雖然我們不在場
[00:13:57.000 --> 00:14:02.000]  我們電視機我們見到利比亞的子彈橫飛
[00:14:02.000 --> 00:14:06.000]  那些喊叫聲
[00:14:06.000 --> 00:14:08.000]  雖然我們去不到利比亞
[00:14:08.000 --> 00:14:11.000]  但是我們透過電視機的新聞
[00:14:11.000 --> 00:14:12.000]  我們看的時候
[00:14:12.000 --> 00:14:15.000]  讓我們的心進到利比亞
[00:14:15.000 --> 00:14:17.000]  這個就是我們剛才說
[00:14:17.000 --> 00:14:18.000]  好像我們主耶穌基督
[00:14:18.000 --> 00:14:20.000]  我們神到城肉身那樣
[00:14:20.000 --> 00:14:22.000]  神不是在天上看我們人類的
[00:14:22.000 --> 00:14:24.000]  祂來到我們當中
[00:14:24.000 --> 00:14:26.000]  我們去不到利比亞
[00:14:26.000 --> 00:14:28.000]  但是讓我們的心到城肉身
[00:14:28.000 --> 00:14:30.000]  進到利比亞那裡
[00:14:30.000 --> 00:14:33.000]  彷彿感覺到利比亞在那個地方
[00:14:33.000 --> 00:14:35.000]  那些人他們那種的中槍
[00:14:35.000 --> 00:14:37.000]  他們的掙扎
[00:14:37.000 --> 00:14:39.000]  子彈橫飛的日子
[00:14:39.000 --> 00:14:43.000]  我在電視機裡面又見到這個卡達菲
[00:14:43.000 --> 00:14:46.000]  我們就進到他的心裡面
[00:14:46.000 --> 00:14:49.000]  我們彷彿感覺到他那種憤怒
[00:14:49.000 --> 00:14:51.000]  然後我們求神
[00:14:51.000 --> 00:14:53.000]  在這個時間我們就禱告
[00:14:53.000 --> 00:14:56.000]  求神的靈進入他的腦子裡面
[00:14:56.000 --> 00:14:58.000]  讓他在做這個決定的時候
[00:14:58.000 --> 00:15:01.000]  真的有神自己的掌管
[00:15:01.000 --> 00:15:02.000]  以至他一個決定
[00:15:02.000 --> 00:15:06.000]  你知道死了可以死多少無辜的生命
[00:15:06.000 --> 00:15:10.000]  我們見到那些僱傭兵
[00:15:10.000 --> 00:15:14.000]  我們進到他們的生命裡面
[00:15:14.000 --> 00:15:18.000]  然後求神去扭轉他們的心境
[00:15:18.000 --> 00:15:21.000]  雖然他們拿了錢要開槍
[00:15:21.000 --> 00:15:24.000]  但是求神的靈進入他們的腦子裡面
[00:15:24.000 --> 00:15:26.000]  給他們一點點的良知
[00:15:26.000 --> 00:15:28.000]  以至他們的手開不了那把槍
[00:15:28.000 --> 00:15:30.000]  不能夠忍不了
[00:15:30.000 --> 00:15:33.000]  有個心裡面忍不住
[00:15:33.000 --> 00:15:39.000]  開槍橫掃這些手無寸鐵的群眾
[00:15:39.000 --> 00:15:41.000]  這個就是我們那個代求
[00:15:41.000 --> 00:15:42.000]  你明白嗎?
[00:15:42.000 --> 00:15:44.000]  這個就是那個代禱那種的心境
[00:15:44.000 --> 00:15:46.000]  我們進到他們那裡
[00:15:46.000 --> 00:15:49.000]  就好像耶穌基督進到我們那裡
[00:15:49.000 --> 00:15:52.000]  以至將我們的生命帶到神的面前
[00:15:52.000 --> 00:15:53.000]  我們知道在中東的人
[00:15:53.000 --> 00:15:56.000]  大部分他不認識我們的主
[00:15:56.000 --> 00:15:58.000]  但是不表示神不愛他們
[00:15:58.000 --> 00:15:59.000]  你怎麼知道?
[00:15:59.000 --> 00:16:03.000]  第二個關於神自己很重要的心意
[00:16:03.000 --> 00:16:04.000]  就是這段聖經裡面
[00:16:04.000 --> 00:16:07.000]  短短的幾節聖經出現了四次
[00:16:07.000 --> 00:16:10.000]  萬人萬民一切的
[00:16:10.000 --> 00:16:12.000]  第一節第二節裡面出現了兩次
[00:16:12.000 --> 00:16:14.000]  你要為萬人來懇求
[00:16:14.000 --> 00:16:17.000]  後來和君王為一切權位的原文
[00:16:17.000 --> 00:16:19.000]  都是Panthas
[00:16:19.000 --> 00:16:21.000]  Panthas是希臘文的字
[00:16:21.000 --> 00:16:25.000]  然後第四節說他願意萬人得救
[00:16:25.000 --> 00:16:27.000]  你看到嗎?
[00:16:27.000 --> 00:16:32.000]  然後繼續到第六節那裡
[00:16:32.000 --> 00:16:33.000]  耶穌基督降世為人
[00:16:33.000 --> 00:16:36.000]  寫了自己作萬人的贖駕
[00:16:36.000 --> 00:16:37.000]  這是神的心意
[00:16:37.000 --> 00:16:40.000]  神的心意是提醒我們
[00:16:40.000 --> 00:16:42.000]  我們基督徒我們教會
[00:16:42.000 --> 00:16:47.000]  沒有做小圈子的資格
[00:16:47.000 --> 00:16:50.000]  不能夠做小圈子
[00:16:50.000 --> 00:16:52.000]  我們教會我們自己每個基督徒
[00:16:52.000 --> 00:16:54.000]  不能夠只看著我們自己
[00:16:54.000 --> 00:16:56.000]  關注自己
[00:16:56.000 --> 00:16:59.000]  因為我們都規定了我們對周圍的世界
[00:16:59.000 --> 00:17:00.000]  我們每一戰
[00:17:00.000 --> 00:17:02.000]  所以基督徒不能夠不理時事
[00:17:02.000 --> 00:17:03.000]  我說我很忙的
[00:17:03.000 --> 00:17:04.000]  不理就有空
[00:17:04.000 --> 00:17:05.000]  不行
[00:17:05.000 --> 00:17:06.000]  對不起
[00:17:06.000 --> 00:17:07.000]  你還要理
[00:17:07.000 --> 00:17:09.000]  還要理得來還要代討
[00:17:09.000 --> 00:17:12.000]  這個就是神自己所定的意思
[00:17:12.000 --> 00:17:15.000]  沒有這個權利可以做小圈子
[00:17:15.000 --> 00:17:17.000]  神的心意是萬人的
[00:17:17.000 --> 00:17:18.000]  因為神不是一個
[00:17:18.000 --> 00:17:21.000]  藏起來自己什麼都不說給別人聽
[00:17:21.000 --> 00:17:22.000]  什麼都不用理的
[00:17:22.000 --> 00:17:26.000]  神的心意所有人都有他自己的真理和恩典
[00:17:26.000 --> 00:17:27.000]  你說真的嗎
[00:17:27.000 --> 00:17:29.000]  你看看第三章
[00:17:29.000 --> 00:17:30.000]  三章十六節
[00:17:30.000 --> 00:17:33.000]  另外一段的認信就是說這件事
[00:17:33.000 --> 00:17:35.000]  就是說這件事
[00:17:35.000 --> 00:17:37.000]  三章十六節很有意思的
[00:17:37.000 --> 00:17:39.000]  若翰福音三章十六節
[00:17:39.000 --> 00:17:41.000]  也是很重要的信仰裡面的總綱
[00:17:41.000 --> 00:17:45.000]  神愛世人甚至將他的獨生子賜給他們
[00:17:45.000 --> 00:17:47.000]  而一切信他不至滅亡
[00:17:47.000 --> 00:17:48.000]  凡德永生大家都很熟了
[00:17:48.000 --> 00:17:51.000]  若翰福音三章十六節
[00:17:51.000 --> 00:17:53.000]  多太前書三章十六節
[00:17:53.000 --> 00:17:54.000]  也是一樣重要的
[00:17:54.000 --> 00:17:56.000]  六句話
[00:17:56.000 --> 00:17:57.000]  六句很短的說話
[00:17:57.000 --> 00:18:00.000]  但是將整個信仰的核心說出來
[00:18:00.000 --> 00:18:01.000]  這六句就是
[00:18:01.000 --> 00:18:03.000]  耶穌基督在肉身
[00:18:03.000 --> 00:18:04.000]  神在肉身顯現
[00:18:04.000 --> 00:18:06.000]  在聖靈裡稱義
[00:18:06.000 --> 00:18:08.000]  被天使看見
[00:18:08.000 --> 00:18:09.000]  被傳於列國
[00:18:09.000 --> 00:18:11.000]  被世人信服
[00:18:11.000 --> 00:18:12.000]  被接到榮耀裡
[00:18:12.000 --> 00:18:14.000]  六句話
[00:18:14.000 --> 00:18:17.000]  這六句話就將整個信仰的總綱說了
[00:18:17.000 --> 00:18:19.000]  但是今天我們不是慢慢研究每一句說話
[00:18:19.000 --> 00:18:22.000]  帶來的信仰的內涵
[00:18:22.000 --> 00:18:23.000]  而是想告訴你
[00:18:23.000 --> 00:18:25.000]  整個信仰裡面的核心
[00:18:25.000 --> 00:18:27.000]  想告訴你一個甚麼的信息
[00:18:27.000 --> 00:18:30.000]  這六句說話說的是甚麼呢
[00:18:30.000 --> 00:18:33.000]  第一 耶穌在肉身顯現出來
[00:18:33.000 --> 00:18:37.000]  神竟然在人類的肉身顯現出來
[00:18:37.000 --> 00:18:38.000]  即是可以看得到的
[00:18:38.000 --> 00:18:39.000]  剛才說的
[00:18:39.000 --> 00:18:41.000]  神讓人看得到他自己
[00:18:41.000 --> 00:18:43.000]  然後在聖靈裡稱義
[00:18:43.000 --> 00:18:47.000]  翻譯應該可以簡單改一改
[00:18:47.000 --> 00:18:51.000]  在聖靈裡的靈被稱義
