
[00:00:00.000 --> 00:00:02.840]  大家好 請你繼續吃
[00:07:04.700 --> 00:07:06.700]  你看到一個答案
[00:07:06.700 --> 00:07:08.700]  五隻麻雀
[00:07:08.700 --> 00:07:10.700]  不是賣兩分錢嗎
[00:07:10.700 --> 00:07:12.700]  兩分錢很便宜
[00:07:12.700 --> 00:07:14.700]  但是在上帝面前
[00:07:14.700 --> 00:07:16.700]  一個也不忘記
[00:07:16.700 --> 00:07:18.700]  就是說在神
[00:07:18.700 --> 00:07:20.700]  面前
[00:07:20.700 --> 00:07:22.700]  一隻麻雀
[00:07:22.700 --> 00:07:24.700]  他都記得
[00:07:24.700 --> 00:07:26.700]  所以他們說你不要懼怕
[00:07:26.700 --> 00:07:28.700]  就算你們的頭髮
[00:07:28.700 --> 00:07:30.700]  上帝都會算過
[00:07:30.700 --> 00:07:32.700]  不是貓天天都在掉
[00:07:32.700 --> 00:07:34.700]  你算得及嗎
[00:07:34.700 --> 00:07:36.700]  說到麻雀
[00:07:36.700 --> 00:07:38.700]  就說到頭髮
[00:07:38.700 --> 00:07:40.700]  那就是說什麼呢
[00:07:40.700 --> 00:07:42.700]  說的是從高看下來
[00:07:42.700 --> 00:07:44.700]  看到浸信會
[00:07:44.700 --> 00:07:46.700]  或者我教會
[00:07:46.700 --> 00:07:48.700]  合一堂
[00:07:48.700 --> 00:07:50.700]  有兩層的教會
[00:07:50.700 --> 00:07:52.700]  你就很明白
[00:07:52.700 --> 00:07:54.700]  你一條頭髮都算過
[00:07:54.700 --> 00:07:56.700]  為什麼
[00:07:56.700 --> 00:07:58.700]  如果你在樓上拍照
[00:07:58.700 --> 00:08:00.700]  拍一些婚禮
[00:08:00.700 --> 00:08:02.700]  看下去看到多少光頭佬在下面
[00:08:02.700 --> 00:08:04.700]  你一條頭髮都算過
[00:08:04.700 --> 00:08:06.700]  是真的
[00:08:06.700 --> 00:08:08.700]  只要你在高看下來就行了
[00:08:08.700 --> 00:08:10.700]  其實看聖經
[00:08:10.700 --> 00:08:12.700]  看到很多生活化的東西
[00:08:12.700 --> 00:08:14.700]  就是一個肯定
[00:08:14.700 --> 00:08:16.700]  每個人都有價值
[00:08:16.700 --> 00:08:18.700]  甚至連頭髮都算過
[00:08:18.700 --> 00:08:20.700]  所以
[00:08:20.700 --> 00:08:22.700]  慢慢
[00:08:22.700 --> 00:08:24.700]  說下去
[00:08:24.700 --> 00:08:26.700]  比許多麻雀還要貴
[00:08:26.700 --> 00:08:28.700]  加起來都不夠你
[00:08:28.700 --> 00:08:30.700]  矜貴
[00:08:30.700 --> 00:08:32.700]  我這個位置
[00:08:32.700 --> 00:08:34.700]  你說我知道了
[00:08:34.700 --> 00:08:36.700]  我值錢過麻雀
[00:08:36.700 --> 00:08:38.700]  就這麼多
[00:08:38.700 --> 00:08:40.700]  但是研究心理
[00:08:40.700 --> 00:08:42.700]  很喜歡看人的價值
[00:08:42.700 --> 00:08:44.700]  我遇過很多
[00:08:44.700 --> 00:08:46.700]  在特殊教育那裡
[00:08:46.700 --> 00:08:48.700]  很多媽媽想拋棄小朋友
[00:08:48.700 --> 00:08:50.700]  是患弱智的
[00:08:50.700 --> 00:08:52.700]  但是
[00:08:52.700 --> 00:08:54.700]  價值在哪裡
[00:08:54.700 --> 00:08:56.700]  人價值在哪裡
[00:08:56.700 --> 00:08:58.700]  可能你小時候
[00:08:58.700 --> 00:09:00.700]  在教會讀書聽過一個故事
[00:09:00.700 --> 00:09:02.700]  很短的故事
[00:09:02.700 --> 00:09:04.700]  是說一個人
[00:09:04.700 --> 00:09:06.700]  正經稱呼他很矮
[00:09:06.700 --> 00:09:08.700]  矮的程度怎樣都不知道
[00:09:08.700 --> 00:09:10.700]  我估計五尺
[00:09:10.700 --> 00:09:12.700]  四尺半
[00:09:12.700 --> 00:09:14.700]  一個男人
[00:09:14.700 --> 00:09:16.700]  這個職業都很高級
[00:09:16.700 --> 00:09:18.700]  是一個瑞利長
[00:09:18.700 --> 00:09:20.700]  是一個財主
[00:09:20.700 --> 00:09:22.700]  他很有身家
[00:09:22.700 --> 00:09:24.700]  這個人有一個特別的地方
[00:09:24.700 --> 00:09:26.700]  就是
[00:09:26.700 --> 00:09:28.700]  他冒名想見一個人
[00:09:28.700 --> 00:09:30.700]  叫耶穌
[00:09:30.700 --> 00:09:32.700]  因為他知道耶穌很出名
[00:09:32.700 --> 00:09:34.700]  他想看看他怎樣
[00:09:34.700 --> 00:09:36.700]  想看耶穌是怎樣的人
[00:09:36.700 --> 00:09:38.700]  看看他什麼模樣
[00:09:38.700 --> 00:09:40.700]  這個大家都覺得很真
[00:09:40.700 --> 00:09:42.700]  假如耶穌
[00:09:42.700 --> 00:09:44.700]  12月1日來香港探訪
[00:09:44.700 --> 00:09:46.700]  你想見他怎樣
[00:09:46.700 --> 00:09:48.700]  他真的有個夢想
[00:09:48.700 --> 00:09:50.700]  這個人就叫薩埃
[00:09:50.700 --> 00:09:52.700]  這個很矮的財主
[00:09:52.700 --> 00:09:54.700]  叫薩埃
[00:09:54.700 --> 00:09:56.700]  他有一個特別的地方
[00:09:56.700 --> 00:09:58.700]  他明知這麼多人
[00:09:58.700 --> 00:10:00.700]  看不到耶穌經過
[00:10:00.700 --> 00:10:02.700]  他知道耶穌必經知道那條路
[00:10:02.700 --> 00:10:04.700]  但是他明知自己矮
[00:10:04.700 --> 00:10:06.700]  看不到
[00:10:06.700 --> 00:10:08.700]  他用的方法是什麼
[00:10:08.700 --> 00:10:10.700]  他就爬一棵桑樹
[00:10:10.700 --> 00:10:12.700]  爬
[00:10:12.700 --> 00:10:14.700]  如果你用一個想像力想
[00:10:14.700 --> 00:10:16.700]  爬一棵樹
[00:10:16.700 --> 00:10:18.700]  在這麼多人面前看
[00:10:18.700 --> 00:10:20.700]  只有小孩
[00:10:20.700 --> 00:10:22.700]  覺得沒人笑
[00:10:22.700 --> 00:10:24.700]  這麼大個人
[00:10:24.700 --> 00:10:26.700]  我不知道他肥還是瘦
[00:10:26.700 --> 00:10:28.700]  這麼大個人
[00:10:28.700 --> 00:10:30.700]  這樣的身份
[00:10:30.700 --> 00:10:32.700]  引起很多人留意
[00:10:32.700 --> 00:10:34.700]  傻傻的
[00:10:34.700 --> 00:10:36.700]  如果我侄女看到
[00:10:36.700 --> 00:10:38.700]  她就會說你傻了
[00:10:38.700 --> 00:10:40.700]  他就這樣爬上去
[00:10:40.700 --> 00:10:42.700]  爬上去想看清楚
[00:10:42.700 --> 00:10:44.700]  怎樣的人
[00:10:44.700 --> 00:10:46.700]  爬上去的時候
[00:10:46.700 --> 00:10:48.700]  如果今天讓你
[00:10:48.700 --> 00:10:50.700]  即演爬上去
[00:10:50.700 --> 00:10:52.700]  心情如何
[00:10:52.700 --> 00:10:54.700]  一定要用一樣東西幫你爬
[00:10:54.700 --> 00:10:56.700]  不是梯子
[00:10:56.700 --> 00:10:58.700]  越爬
[00:10:58.700 --> 00:11:00.700]  你的羞恥感越大
[00:11:00.700 --> 00:11:02.700]  爬一步
[00:11:02.700 --> 00:11:04.700]  當幫下忙
[00:11:04.700 --> 00:11:06.700]  爬兩步當什麼
[00:11:06.700 --> 00:11:08.700]  爬完一棵樹
[00:11:08.700 --> 00:11:10.700]  你一定要忍受
[00:11:10.700 --> 00:11:12.700]  你被人知道你是誰
[00:11:12.700 --> 00:11:14.700]  會懷疑
[00:11:14.700 --> 00:11:16.700]  為什麼你做了這樣的事
[00:11:16.700 --> 00:11:18.700]  這麼幼稚的事
[00:11:18.700 --> 00:11:20.700]  甚至有些人會覺得
[00:11:20.700 --> 00:11:22.700]  你的身份不足
[00:11:22.700 --> 00:11:24.700]  可能當時薩培穿的衣服
[00:11:24.700 --> 00:11:26.700]  是各位
[00:11:26.700 --> 00:11:28.700]  西裝的質地
[00:11:28.700 --> 00:11:30.700]  他是財主
[00:11:30.700 --> 00:11:32.700]  爬上去
[00:11:32.700 --> 00:11:34.700]  這是他虛心
[00:11:34.700 --> 00:11:36.700]  他這樣放下尊嚴
[00:11:36.700 --> 00:11:38.700]  其實這個動機
[00:11:38.700 --> 00:11:40.700]  是他不找真理的動機
[00:11:40.700 --> 00:11:42.700]  他想找一些東西
[00:11:42.700 --> 00:11:44.700]  這件事時也有
[00:11:44.700 --> 00:11:46.700]  內部也見到
[00:11:46.700 --> 00:11:48.700]  在教會裏面
[00:11:48.700 --> 00:11:50.700]  有些人進去想找些東西
[00:11:50.700 --> 00:11:52.700]  這個動機
[00:11:52.700 --> 00:11:54.700]  我以前教壓力管理的時候
[00:11:54.700 --> 00:11:56.700]  在中大
[00:11:56.700 --> 00:11:58.700]  每晚都有一個男士拿著一本簿進來
[00:11:58.700 --> 00:12:00.700]  我問他
[00:12:00.700 --> 00:12:02.700]  你好啊,每逢六時他進來
[00:12:02.700 --> 00:12:04.700]  他說我不遲到
[00:12:04.700 --> 00:12:06.700]  第十堂他走過來
[00:12:06.700 --> 00:12:08.700]  他說,老先生
[00:12:08.700 --> 00:12:10.700]  他跟我說,我在廣州特別趕過來
[00:12:10.700 --> 00:12:12.700]  我每逢星期四晚就給你一些糖
[00:12:12.700 --> 00:12:14.700]  哇,我很感激你
[00:12:14.700 --> 00:12:16.700]  為什麼你這麼好
[00:12:16.700 --> 00:12:18.700]  誰知道他第二次給我
[00:12:18.700 --> 00:12:20.700]  他說,我擁有幾間公司和廠
[00:12:20.700 --> 00:12:22.700]  但是我很不快樂
[00:12:22.700 --> 00:12:24.700]  我就很想
[00:12:24.700 --> 00:12:26.700]  聽一些東西
[00:12:26.700 --> 00:12:28.700]  幫我心舒服一點
[00:12:28.700 --> 00:12:30.700]  然後他給我一個電話號碼
[00:12:30.700 --> 00:12:32.700]  我打給他,然後他一直在看精神科
[00:12:32.700 --> 00:12:34.700]  在吃一些很重的藥
[00:12:34.700 --> 00:12:36.700]  如果再開下去,再重你會死
[00:12:36.700 --> 00:12:38.700]  於是他到處找
[00:12:38.700 --> 00:12:40.700]  找一些人,說一些東西給他聽
[00:12:40.700 --> 00:12:42.700]  他心靈是舒服的
[00:12:42.700 --> 00:12:44.700]  後來我就勸他
[00:12:44.700 --> 00:12:46.700]  你不要再找我了
[00:12:46.700 --> 00:12:48.700]  你去教會聽聽吧
[00:12:48.700 --> 00:12:50.700]  這位老先生
[00:12:50.700 --> 00:12:52.700]  是我看到這麼多人裏面
[00:12:52.700 --> 00:12:54.700]  最有熱情
[00:12:54.700 --> 00:12:56.700]  去找真理的
[00:12:56.700 --> 00:12:58.700]  可惜
[00:12:58.700 --> 00:13:00.700]  我們學問幫不了他
[00:13:00.700 --> 00:13:02.700]  於是我帶他去教會
[00:13:02.700 --> 00:13:04.700]  有些人真的要這麼虛心
[00:13:04.700 --> 00:13:06.700]  才能做到這件事
[00:13:06.700 --> 00:13:08.700]  但是法哥呢
[00:13:08.700 --> 00:13:10.700]  他爬上去之後,他遇到奇遇
[00:13:10.700 --> 00:13:12.700]  我相信人多到一個地步
[00:13:12.700 --> 00:13:14.700]  一定多到這裡的人
[00:13:14.700 --> 00:13:16.700]  也比我們多人擠迫
[00:13:16.700 --> 00:13:18.700]  在這麼擠迫之下
[00:13:18.700 --> 00:13:20.700]  正經真理這樣記載
[00:13:20.700 --> 00:13:22.700]  十九章第五節
[00:13:22.700 --> 00:13:24.700]  耶穌抬頭一看
[00:13:24.700 --> 00:13:26.700]  這麼多人不看,這麼多人看不到
[00:13:26.700 --> 00:13:28.700]  他看到喪屍裏面
[00:13:28.700 --> 00:13:30.700]  有一個吻在那裏
[00:13:30.700 --> 00:13:32.700]  他抬頭一看
[00:13:32.700 --> 00:13:34.700]  我相信這麼多人看見耶穌的聲音一定很大
[00:13:34.700 --> 00:13:36.700]  否則聽不到
[00:13:36.700 --> 00:13:38.700]  他抬頭一看,他跟他說什麼呢
[00:13:38.700 --> 00:13:40.700]  他說:薩蓋!
[00:13:40.700 --> 00:13:42.700]  哇!厲害了
[00:13:42.700 --> 00:13:44.700]  他怎麼知道我的名字呢
[00:13:44.700 --> 00:13:46.700]  當然可能他的名字也不好
[00:13:46.700 --> 00:13:48.700]  所以很多人知道
[00:13:48.700 --> 00:13:50.700]  但也可能
[00:13:50.700 --> 00:13:52.700]  這個唯一可以解釋
[00:13:52.700 --> 00:13:54.700]  就是耶穌真是神
[00:13:54.700 --> 00:13:56.700]  所以他認得每個人的樣子
[00:13:56.700 --> 00:13:58.700]  甚至知道我的名字
[00:13:58.700 --> 00:14:00.700]  如果你是一個基督徒
[00:14:00.700 --> 00:14:02.700]  你絕對相信
[00:14:02.700 --> 00:14:04.700]  你祈禱
[00:14:04.700 --> 00:14:06.700]  耶穌會聽廣東話
[00:14:06.700 --> 00:14:10.700]  耶穌沒有聽你自我介紹
[00:14:10.700 --> 00:14:12.700]  但他知道你的名字
[00:14:12.700 --> 00:14:14.700]  所以叫薩蓋
[00:14:14.700 --> 00:14:16.700]  但接著耶穌有個事很特別
[00:14:16.700 --> 00:14:18.700]  他說薩蓋快點下來
[00:14:18.700 --> 00:14:20.700]  叫他下來
[00:14:20.700 --> 00:14:22.700]  下來做什麼事情呢
[00:14:22.700 --> 00:14:24.700]  然後給一個很高很高的榮譽給薩蓋
[00:14:24.700 --> 00:14:26.700]  下來
[00:14:26.700 --> 00:14:28.700]  我必住在你家
[00:14:28.700 --> 00:14:30.700]  在今天
[00:14:30.700 --> 00:14:32.700]  哇!厲害了
[00:14:32.700 --> 00:14:34.700]  一個人在這麼多人面前
[00:14:34.700 --> 00:14:36.700]  是一個很普通的聽眾
[00:14:36.700 --> 00:14:38.700]  但他指著這個人叫他下來
[00:14:38.700 --> 00:14:40.700]  我住在你家
[00:14:40.700 --> 00:14:42.700]  意思是什麼呢
[00:14:42.700 --> 00:14:44.700]  我探你,我找你
[00:14:44.700 --> 00:14:46.700]  這是一個人的心靈裡
[00:14:46.700 --> 00:14:48.700]  一個很特別的經驗
[00:14:48.700 --> 00:14:50.700]  我不知道你有沒有試過
[00:14:50.700 --> 00:14:54.700]  就是你竟然遇上了一個奇遇
[00:14:54.700 --> 00:14:58.700]  就是很多人都封聞一個人物
[00:14:58.700 --> 00:15:02.700]  或者我們在宗教上稱為一個神
[00:15:02.700 --> 00:15:08.700]  這個神是可以排除這麼多他看到的邪惡的人
[00:15:08.700 --> 00:15:10.700]  而特別找一個人
[00:15:10.700 --> 00:15:12.700]  一個人而已
[00:15:12.700 --> 00:15:14.700]  他在那裡住
[00:15:14.700 --> 00:15:16.700]  這個層次很高
[00:15:16.700 --> 00:15:18.700]  然後薩蓋怎樣呢
[00:15:18.700 --> 00:15:20.700]  原來這個能力
[00:15:20.700 --> 00:15:22.700]  這個說法改變了他
[00:15:22.700 --> 00:15:24.700]  他竟然怎樣拍呢
[00:15:24.700 --> 00:15:26.700]  正經記載說歡歡喜喜
[00:15:26.700 --> 00:15:28.700]  他掉下來
[00:15:28.700 --> 00:15:30.700]  在我那裡倒下來
[00:15:30.700 --> 00:15:32.700]  我不知道有沒有扭破他的西裝
[00:15:32.700 --> 00:15:34.700]  他歡歡喜喜的
[00:15:34.700 --> 00:15:36.700]  為什麼呢
[00:15:36.700 --> 00:15:38.700]  他就帶耶穌到他家
[00:15:38.700 --> 00:15:40.700]  但當他帶耶穌到家的時候
[00:15:40.700 --> 00:15:42.700]  他站立在耶穌面前
[00:15:42.700 --> 00:15:44.700]  在這麼多人看著他
[00:15:44.700 --> 00:15:46.700]  他講了一句話
[00:15:46.700 --> 00:15:48.700]  他說我現在將我所有的一半
[00:15:48.700 --> 00:15:50.700]  我分給窮人一半
[00:15:50.700 --> 00:15:52.700]  我找一個誰笨
[00:15:52.700 --> 00:15:54.700]  當然很難得
[00:15:54.700 --> 00:15:56.700]  他認自己找過一個人笨
[00:15:56.700 --> 00:15:58.700]  當然他做稅理長
[00:15:58.700 --> 00:16:00.700]  不多不少
[00:16:00.700 --> 00:16:02.700]  他的確可能有機會
