
[00:00:00.000 --> 00:00:05.000]  跌序表中間副業講到大綱
[00:04:52.000 --> 00:04:53.000]  那怎樣
[00:04:53.000 --> 00:04:54.000]  主啊
[00:04:54.000 --> 00:04:57.000]  那我應該怎樣做
[00:04:57.000 --> 00:04:58.000]  我有我的方案
[00:04:58.000 --> 00:04:59.000]  我有我的答案
[00:04:59.000 --> 00:05:01.000]  我饒恕他七次
[00:05:01.000 --> 00:05:02.000]  主啊
[00:05:02.000 --> 00:05:03.000]  你應該說
[00:05:03.000 --> 00:05:05.000]  良善有忠心的僕人
[00:05:05.000 --> 00:05:07.000]  彼得問這個問題的時候
[00:05:07.000 --> 00:05:09.000]  其實是很有意思的
[00:05:09.000 --> 00:05:11.000]  不過你有沒有聽清楚一點
[00:05:11.000 --> 00:05:16.000]  彼得問我弟兄得罪我
[00:05:16.000 --> 00:05:19.000]  你有沒有停下來問這句話是什麼意思
[00:05:19.000 --> 00:05:23.000]  彼得不是問主啊
[00:05:23.000 --> 00:05:25.000]  慘了
[00:05:25.000 --> 00:05:27.000]  我得罪了我的弟兄
[00:05:27.000 --> 00:05:28.000]  主啊
[00:05:28.000 --> 00:05:29.000]  我不好意思
[00:05:29.000 --> 00:05:30.000]  我不小心
[00:05:30.000 --> 00:05:32.000]  我說錯了
[00:05:32.000 --> 00:05:33.000]  我踩到他的尾巴
[00:05:33.000 --> 00:05:34.000]  不是對不起
[00:05:34.000 --> 00:05:35.000]  我踩到他的腳
[00:05:35.000 --> 00:05:36.000]  對不起
[00:05:36.000 --> 00:05:37.000]  我得罪了我的弟兄
[00:05:37.000 --> 00:05:39.000]  那我怎樣做
[00:05:39.000 --> 00:05:43.000]  我們經常以為是這樣的
[00:05:43.000 --> 00:05:45.000]  我們經常以為
[00:05:45.000 --> 00:05:46.000]  我做錯了
[00:05:46.000 --> 00:05:48.000]  那我就來問主耶穌
[00:05:48.000 --> 00:05:50.000]  我應該怎樣做
[00:05:50.000 --> 00:05:51.000]  基督徒應該這樣
[00:05:51.000 --> 00:05:52.000]  悔改
[00:05:52.000 --> 00:05:53.000]  回轉
[00:05:53.000 --> 00:05:54.000]  很奇怪
[00:05:54.000 --> 00:05:56.000]  你明不明白彼得
[00:05:56.000 --> 00:05:58.000]  有時我們對他看得太快
[00:05:58.000 --> 00:06:01.000]  彼得說的話都是聲大鴿惡
[00:06:01.000 --> 00:06:02.000]  沒有準的
[00:06:02.000 --> 00:06:03.000]  不是
[00:06:03.000 --> 00:06:04.000]  彼得問
[00:06:04.000 --> 00:06:06.000]  有弟兄得罪了我
[00:06:06.000 --> 00:06:08.000]  我應該怎樣做
[00:06:08.000 --> 00:06:10.000]  我知道要饒恕
[00:06:10.000 --> 00:06:11.000]  七次
[00:06:11.000 --> 00:06:13.000]  什麼都夠了
[00:06:13.000 --> 00:06:15.000]  主耶穌對他說
[00:06:15.000 --> 00:06:18.000]  主耶穌很認真地回答
[00:06:18.000 --> 00:06:19.000]  所以他說
[00:06:19.000 --> 00:06:21.000]  我對你說
[00:06:21.000 --> 00:06:23.000]  不是七次
[00:06:23.000 --> 00:06:27.000]  乃是七十個七次
[00:06:27.000 --> 00:06:29.000]  每個人都馬上寫筆記
[00:06:29.000 --> 00:06:31.000]  七七四十九
[00:06:31.000 --> 00:06:33.000]  錯了七次
[00:06:33.000 --> 00:06:36.000]  寫下四百九十次
[00:06:36.000 --> 00:06:37.000]  行了
[00:06:37.000 --> 00:06:38.000]  我老婆得罪我
[00:06:38.000 --> 00:06:40.000]  要饒恕她多少次
[00:06:40.000 --> 00:06:42.000]  我老公得罪我要饒恕他多少次
[00:06:42.000 --> 00:06:46.000]  找張卡放在書桌上
[00:06:46.000 --> 00:06:49.000]  一二三四
[00:06:49.000 --> 00:06:51.000]  一個正字五次
[00:06:51.000 --> 00:06:54.000]  數到四百九十次除五
[00:06:54.000 --> 00:06:56.000]  多少個正字
[00:06:56.000 --> 00:06:57.000]  你們心算快我很多了
[00:06:57.000 --> 00:06:58.000]  是不是這個意思
[00:06:58.000 --> 00:07:00.000]  你知道不是
[00:07:00.000 --> 00:07:02.000]  不過耶穌為什麼說七十個七次
[00:07:02.000 --> 00:07:04.000]  我們不是很明白
[00:07:04.000 --> 00:07:09.000]  耶穌說七十個七次是一個典故
[00:07:09.000 --> 00:07:11.000]  剛才
[00:07:11.000 --> 00:07:13.000]  該引那段經文
[00:07:13.000 --> 00:07:15.000]  莫名其妙
[00:07:15.000 --> 00:07:17.000]  扯到創世紀
[00:07:17.000 --> 00:07:18.000]  教會讀聖經
[00:07:18.000 --> 00:07:21.000]  這些三段經文很有意思
[00:07:21.000 --> 00:07:23.000]  不是隨便編出來
[00:07:23.000 --> 00:07:24.000]  有空沒事做
[00:07:24.000 --> 00:07:25.000]  不是的
[00:07:25.000 --> 00:07:27.000]  想到絕
[00:07:27.000 --> 00:07:29.000]  耶穌說七十個七次的典故
[00:07:29.000 --> 00:07:32.000]  在該引那件事上
[00:07:32.000 --> 00:07:35.000]  不過不是剛才我們讀的那段聖經
[00:07:35.000 --> 00:07:40.000]  在跟著該引第七代的孫子
[00:07:40.000 --> 00:07:42.000]  不考你了
[00:07:42.000 --> 00:07:43.000]  你一定不合格
[00:07:43.000 --> 00:07:45.000]  這些聖經知識
[00:07:45.000 --> 00:07:46.000]  這些寶劍練習
[00:07:46.000 --> 00:07:48.000]  沒有人懂得回答
[00:07:48.000 --> 00:07:49.000]  有沒有人懂得
[00:07:49.000 --> 00:07:50.000]  誰
[00:07:50.000 --> 00:07:51.000]  厲害
[00:07:51.000 --> 00:07:52.000]  神學院都不用讀
[00:07:52.000 --> 00:07:53.000]  拉麥
[00:07:53.000 --> 00:07:55.000]  這個大惡人
[00:07:55.000 --> 00:07:58.000]  拉麥跟他兩個太太說
[00:07:58.000 --> 00:08:00.000]  阿大和洗拉
[00:08:00.000 --> 00:08:02.000]  你聽我說
[00:08:02.000 --> 00:08:04.000]  少年人傷我
[00:08:04.000 --> 00:08:06.000]  壯年人害我
[00:08:06.000 --> 00:08:07.000]  然後最後一句
[00:08:07.000 --> 00:08:09.000]  若殺該引
[00:08:09.000 --> 00:08:10.000]  遭報七倍
[00:08:10.000 --> 00:08:13.000]  這是耶和華上帝所說的
[00:08:13.000 --> 00:08:15.000]  如果殺拉麥
[00:08:15.000 --> 00:08:18.000]  七十個七
[00:08:18.000 --> 00:08:20.000]  什麼意思呢
[00:08:20.000 --> 00:08:22.000]  我們明白的
[00:08:22.000 --> 00:08:24.000]  我常說我們看武俠小說
[00:08:24.000 --> 00:08:26.000]  不看小說也看電影
[00:08:26.000 --> 00:08:28.000]  仇家尋仇上門
[00:08:28.000 --> 00:08:30.000]  殺了全家
[00:08:30.000 --> 00:08:32.000]  留下小孩在坑渠
[00:08:32.000 --> 00:08:33.000]  弄得眼睛瞪
[00:08:33.000 --> 00:08:35.000]  你知道張藝謀那些電影
[00:08:35.000 --> 00:08:37.000]  當然這樣拍
[00:08:37.000 --> 00:08:40.000]  那個小孩十八年之後
[00:08:40.000 --> 00:08:42.000]  就出現在你門口尋仇
[00:08:42.000 --> 00:08:43.000]  是不是
[00:08:43.000 --> 00:08:48.000]  所以斬草要除根
[00:08:48.000 --> 00:08:51.000]  這是世界上的智慧
[00:08:51.000 --> 00:08:52.000]  我一是不出手
[00:08:52.000 --> 00:08:54.000]  我出手就捏死你
[00:08:54.000 --> 00:08:55.000]  玩到盡
[00:08:55.000 --> 00:08:56.000]  去到絕
[00:08:56.000 --> 00:09:00.000]  沒有留下任何後患
[00:09:00.000 --> 00:09:02.000]  這個叫七十個七
[00:09:02.000 --> 00:09:04.000]  拉麥就是這樣的人
[00:09:04.000 --> 00:09:05.000]  你動我
[00:09:05.000 --> 00:09:06.000]  你殺我
[00:09:06.000 --> 00:09:07.000]  你害我
[00:09:07.000 --> 00:09:08.000]  你得罪我
[00:09:08.000 --> 00:09:09.000]  我不單止要你命
[00:09:09.000 --> 00:09:11.000]  去到盡
[00:09:11.000 --> 00:09:12.000]  趕盡殺絕
[00:09:12.000 --> 00:09:14.000]  耶穌用這個典故
[00:09:14.000 --> 00:09:16.000]  不過耶穌不是教我們報仇
[00:09:16.000 --> 00:09:17.000]  你看到嗎
[00:09:17.000 --> 00:09:20.000]  耶穌說在世界上的智慧
[00:09:20.000 --> 00:09:23.000]  要趕盡殺絕
[00:09:23.000 --> 00:09:24.000]  斬草除根
[00:09:24.000 --> 00:09:27.000]  你可不可以用這個態度
[00:09:27.000 --> 00:09:29.000]  來饒恕你的弟兄
[00:09:29.000 --> 00:09:33.000]  即是說
[00:09:33.000 --> 00:09:36.000]  饒恕到盡
[00:09:36.000 --> 00:09:39.000]  饒恕到
[00:09:39.000 --> 00:09:42.000]  斬草除根
[00:09:42.000 --> 00:09:43.000]  怎麼說呢
[00:09:43.000 --> 00:09:45.000]  我們突然不懂
[00:09:45.000 --> 00:09:48.000]  這不是我們做得到的
[00:09:48.000 --> 00:09:50.000]  不是我們習慣了做的
[00:09:50.000 --> 00:09:52.000]  七次數著
[00:09:52.000 --> 00:09:54.000]  第五次了
[00:09:54.000 --> 00:09:55.000]  好了沒
[00:09:55.000 --> 00:09:57.000]  第六次了
[00:09:57.000 --> 00:09:58.000]  不是
[00:09:58.000 --> 00:10:02.000]  耶穌說七十個七次
[00:10:02.000 --> 00:10:04.000]  耶穌知道我們不明白
[00:10:04.000 --> 00:10:06.000]  耶穌知道我們搞不定
[00:10:06.000 --> 00:10:09.000]  耶穌知道我們還在想七次
[00:10:09.000 --> 00:10:11.000]  所以耶穌說了一個故事
[00:10:11.000 --> 00:10:13.000]  說故事有一個好處
[00:10:13.000 --> 00:10:14.000]  你再不喜歡聽
[00:10:14.000 --> 00:10:16.000]  你都會偷偷地聽下去
[00:10:16.000 --> 00:10:19.000]  這是耶穌說故事最精彩的地方
[00:10:19.000 --> 00:10:21.000]  法利賽人不喜歡聽
[00:10:21.000 --> 00:10:22.000]  耶穌說的
[00:10:22.000 --> 00:10:24.000]  每個故事聽了回家
[00:10:24.000 --> 00:10:25.000]  都可以跟太太說
[00:10:25.000 --> 00:10:26.000]  耶穌今天說什麼
[00:10:26.000 --> 00:10:28.000]  他說浪子回頭
[00:10:28.000 --> 00:10:30.000]  說那個小孩很壞
[00:10:30.000 --> 00:10:31.000]  後來回來
[00:10:31.000 --> 00:10:33.000]  是不是真的說那個小孩
[00:10:33.000 --> 00:10:36.000]  太太通常聽話比丈夫聰明
[00:10:36.000 --> 00:10:37.000]  法利賽人想
[00:10:37.000 --> 00:10:38.000]  是喔不是喔
[00:10:38.000 --> 00:10:39.000]  好像說那個大兒子
[00:10:39.000 --> 00:10:41.000]  那個大兒子就是說你
[00:10:41.000 --> 00:10:43.000]  聽了
[00:10:43.000 --> 00:10:46.000]  耶穌說這個比喻說什麼
[00:10:46.000 --> 00:10:48.000]  耶穌說有一個王
[00:10:48.000 --> 00:10:51.000]  天國好像一個王
[00:10:51.000 --> 00:10:55.000]  有一個僕人算賬的時候
[00:10:55.000 --> 00:11:01.000]  欠了主人一千萬銀子
[00:11:01.000 --> 00:11:03.000]  那你就開始算了
[00:11:03.000 --> 00:11:04.000]  不用算
[00:11:04.000 --> 00:11:06.000]  其實說故事很簡單
[00:11:06.000 --> 00:11:08.000]  什麼叫一千萬銀子
[00:11:08.000 --> 00:11:10.000]  就是四個字
[00:11:10.000 --> 00:11:13.000]  天文數字
[00:11:13.000 --> 00:11:14.000]  今天不是了
[00:11:14.000 --> 00:11:16.000]  所以今天你這樣翻譯
[00:11:16.000 --> 00:11:17.000]  一千萬很少
[00:11:17.000 --> 00:11:20.000]  我也有銀行
[00:11:20.000 --> 00:11:23.000]  今天可能要加很多個零在後面
[00:11:23.000 --> 00:11:27.000]  這個僕人不是一個普通的僕人
[00:11:27.000 --> 00:11:28.000]  你跟別人打工
[00:11:28.000 --> 00:11:31.000]  竟然可以虧空一千萬銀子嗎
[00:11:31.000 --> 00:11:32.000]  你不行
[00:11:32.000 --> 00:11:34.000]  你少少過五萬元
[00:11:34.000 --> 00:11:35.000]  要上面簽名的
[00:11:35.000 --> 00:11:37.000]  要authorization
[00:11:37.000 --> 00:11:38.000]  要對number
[00:11:38.000 --> 00:11:40.000]  銀行最流行的
[00:11:40.000 --> 00:11:42.000]  我去拿一千元
[00:11:42.000 --> 00:11:44.000]  他已經叫三層上的上司
[00:11:44.000 --> 00:11:45.000]  來幫他look card
[00:11:45.000 --> 00:11:46.000]  又進去拿
[00:11:46.000 --> 00:11:48.000]  好像我搶他一樣
[00:11:48.000 --> 00:11:49.000]  很謹慎的
[00:11:49.000 --> 00:11:50.000]  我也要接受
[00:11:50.000 --> 00:11:52.000]  這個很清楚的管理
[00:11:52.000 --> 00:11:54.000]  一千萬銀子
[00:11:54.000 --> 00:11:57.000]  天文數字
[00:11:57.000 --> 00:12:01.000]  這個是李生身邊的霍先生
[00:12:01.000 --> 00:12:03.000]  認識嗎
[00:12:03.000 --> 00:12:04.000]  不認識吧
[00:12:04.000 --> 00:12:06.000]  我們都不在香港生活
[00:12:06.000 --> 00:12:08.000]  這個是打工皇帝
[00:12:08.000 --> 00:12:10.000]  這個是天國的王
[00:12:10.000 --> 00:12:12.000]  很信任的一個
[00:12:12.000 --> 00:12:15.000]  他重用的僕人
[00:12:15.000 --> 00:12:17.000]  這個僕人
[00:12:17.000 --> 00:12:19.000]  衰了
[00:12:19.000 --> 00:12:22.000]  欠了一千萬的銀子
[00:12:22.000 --> 00:12:25.000]  他跟主人說
[00:12:25.000 --> 00:12:27.000]  他說
[00:12:27.000 --> 00:12:29.000]  主啊寬容我
[00:12:29.000 --> 00:12:33.000]  將來我都要還清
[00:12:33.000 --> 00:12:37.000]  你明白是天文數字
[00:12:37.000 --> 00:12:38.000]  你就明白
[00:12:38.000 --> 00:12:40.000]  這句說話其實沒有意思
[00:12:40.000 --> 00:12:43.000]  將來我要還清
[00:12:43.000 --> 00:12:45.000]  哪有這個可能
[00:12:45.000 --> 00:12:47.000]  沒有這個可能
[00:12:47.000 --> 00:12:48.000]  所以你看看
[00:12:48.000 --> 00:12:50.000]  經文介紹說下去
[00:12:50.000 --> 00:12:53.000]  那個僕人的主人釋放他的原因
[00:12:53.000 --> 00:12:54.000]  不是說
[00:12:54.000 --> 00:12:56.000]  與其沒有了一千萬
[00:12:56.000 --> 00:12:58.000]  那你就跟我還一世
[00:12:58.000 --> 00:13:00.000]  希望還得清
[00:13:00.000 --> 00:13:01.000]  不是
[00:13:01.000 --> 00:13:04.000]  主人是動了慈心
[00:13:04.000 --> 00:13:07.000]  是這個原因
[00:13:07.000 --> 00:13:10.000]  不是講道理
[00:13:10.000 --> 00:13:15.000]  是講愛
[00:13:15.000 --> 00:13:17.000]  這個是弟兄
[00:13:17.000 --> 00:13:18.000]  你明白意思嗎
[00:13:18.000 --> 00:13:20.000]  這個不是奴隸
[00:13:20.000 --> 00:13:23.000]  這個是主人所重用的左右手
[00:13:23.000 --> 00:13:25.000]  不過做錯事
[00:13:25.000 --> 00:13:27.000]  虧空了一千萬
[00:13:27.000 --> 00:13:28.000]  虧蝕了一千萬
[00:13:28.000 --> 00:13:29.000]  我不知道
[00:13:29.000 --> 00:13:30.000]  正經沒有交代
[00:13:30.000 --> 00:13:33.000]  不過照當時的法律
[00:13:33.000 --> 00:13:35.000]  這個人是要坐牢
[00:13:35.000 --> 00:13:37.000]  這個人全家老少
[00:13:37.000 --> 00:13:39.000]  是要被賣去做奴隸
[00:13:39.000 --> 00:13:42.000]  都還不到主人的債項的
[00:13:42.000 --> 00:13:43.000]  一百分之一
[00:13:43.000 --> 00:13:45.000]  一千分之一
[00:13:45.000 --> 00:13:48.000]  主人不是計算完數字之後
[00:13:48.000 --> 00:13:50.000]  去決定怎樣做
[00:13:50.000 --> 00:13:56.000]  主人是動了慈心釋放他
[00:13:56.000 --> 00:14:03.000]  這個是比喻的上半部分
[00:14:03.000 --> 00:14:05.000]  重點當然不是這裏
[00:14:05.000 --> 00:14:07.000]  下半部分
[00:14:07.000 --> 00:14:09.000]  聖經和我們開始講
[00:14:09.000 --> 00:14:12.000]  這個僕人一押漢
[00:14:12.000 --> 00:14:14.000]  走出來
[00:14:14.000 --> 00:14:16.000]  他遇到另一個同事
[00:14:16.000 --> 00:14:21.000]  這個同事欠他十兩銀子
[00:14:21.000 --> 00:14:24.000]  這些是以前乾隆時候的說法
[00:14:24.000 --> 00:14:26.000]  我們今天怎會講十兩
[00:14:26.000 --> 00:14:28.000]  不過我們這一蚊雞
[00:14:28.000 --> 00:14:30.000]  那些還是以前的說法
[00:14:30.000 --> 00:14:31.000]  一文錢
[00:14:31.000 --> 00:14:32.000]  一文不值
[00:14:32.000 --> 00:14:35.000]  都是講以前的幣值
[00:14:35.000 --> 00:14:37.000]  十兩銀子是什麼意思呢
[00:14:37.000 --> 00:14:39.000]  又是你不用計數
[00:14:39.000 --> 00:14:43.000]  這個是一個管理性的債
[00:14:43.000 --> 00:14:45.000]  不用逃走
[00:14:45.000 --> 00:14:47.000]  不用破產
[00:14:47.000 --> 00:14:49.000]  只要去重組債務就行了
[00:14:49.000 --> 00:14:51.000]  你懂嗎
[00:14:51.000 --> 00:14:53.000]  不用這麼快跳樓
[00:14:53.000 --> 00:14:55.000]  又可以關掉
[00:14:55.000 --> 00:14:56.000]  不用的
[00:14:56.000 --> 00:14:57.000]  是很小的事
[00:14:57.000 --> 00:14:59.000]  暫時還不到
[00:14:59.000 --> 00:15:01.000]  不過有辦法
[00:15:01.000 --> 00:15:04.000]  現在的卡數都可以談
[00:15:04.000 --> 00:15:05.000]  不一定你搭你
[00:15:05.000 --> 00:15:06.000]  上去是大耳窿
[00:15:06.000 --> 00:15:08.000]  有法例規管
[00:15:08.000 --> 00:15:09.000]  所以你不要逃避
[00:15:09.000 --> 00:15:10.000]  你面對
[00:15:10.000 --> 00:15:12.000]  你去重組你的債項
[00:15:12.000 --> 00:15:14.000]  所以這個同伴就
[00:15:14.000 --> 00:15:16.000]  央求這個僕人
[00:15:16.000 --> 00:15:17.000]  寬容我
[00:15:17.000 --> 00:15:19.000]  將來我要還清
[00:15:19.000 --> 00:15:21.000]  我必定還清
[00:15:21.000 --> 00:15:23.000]  這個人不肯
[00:15:23.000 --> 00:15:27.000]  將他下在監獄
[00:15:27.000 --> 00:15:31.000]  等他還清了之後
[00:15:31.000 --> 00:15:33.000]  才算數
[00:15:33.000 --> 00:15:37.000]  我們讀到這裡的時候
[00:15:37.000 --> 00:15:40.000]  我們要看清楚一件事
[00:15:41.000 --> 00:15:43.000]  這個主人
[00:15:43.000 --> 00:15:46.000]  曾經將這個僕人下在監獄
[00:15:46.000 --> 00:15:48.000]  現在這個僕人
[00:15:48.000 --> 00:15:51.000]  將他的同伴下在監獄
[00:15:51.000 --> 00:15:54.000]  即不是私人
[00:15:54.000 --> 00:15:57.000]  自己打他一身
[00:15:57.000 --> 00:16:00.000]  是經過法律的程序
[00:16:00.000 --> 00:16:02.000]  你同意也好
[00:16:02.000 --> 00:16:03.000]  你不同意也好
[00:16:03.000 --> 00:16:06.000]  有時間空間文化的分別
[00:16:06.000 --> 00:16:07.000]  今天不會十文錢
[00:16:07.000 --> 00:16:09.000]  就下在監獄
[00:16:09.000 --> 00:16:11.000]  用小額錢債法庭
[00:16:11.000 --> 00:16:12.000]  就可以搞定
[00:16:12.000 --> 00:16:15.000]  這個是文化背景時代的改變
[00:16:15.000 --> 00:16:19.000]  但是兩件事情
[00:16:19.000 --> 00:16:25.000]  都是在當時的社會合法合理的
[00:16:25.000 --> 00:16:27.000]  他們不是犯法的
[00:16:27.000 --> 00:16:28.000]  這個主人
[00:16:28.000 --> 00:16:30.000]  將欠了一千萬銀子的僕人
[00:16:30.000 --> 00:16:31.000]  下在監獄
[00:16:31.000 --> 00:16:34.000]  是完全合法的做法
[00:16:34.000 --> 00:16:35.000]  這個僕人
[00:16:35.000 --> 00:16:37.000]  將欠十兩銀子的同伴
[00:16:37.000 --> 00:16:39.000]  下在監獄
[00:16:39.000 --> 00:16:41.000]  不是他有權將他扔進去
[00:16:41.000 --> 00:16:44.000]  是經過法律的程序
[00:16:44.000 --> 00:16:45.000]  法官說
[00:16:45.000 --> 00:16:47.000]  你欠他十兩銀子
[00:16:47.000 --> 00:16:48.000]  有沒有得還
[00:16:48.000 --> 00:16:49.000]  沒有
[00:16:49.000 --> 00:16:50.000]  沒有人肯幫你還
[00:16:50.000 --> 00:16:51.000]  好 收到監獄裏
[00:16:51.000 --> 00:16:55.000]  是完全合法的做法
[00:16:55.000 --> 00:16:58.000]  那為什麼周圍的人
[00:16:58.000 --> 00:17:00.000]  看見這件事就憂愁
[00:17:00.000 --> 00:17:05.000]  然後主人就生氣呢
