
[00:00:00.000 --> 00:00:03.000]  我們今天講感恩的心
[00:04:02.000 --> 00:04:04.000]  在《路加福音》15章11節
[00:04:04.000 --> 00:04:06.000]  耶穌就說這個故事了
[00:04:06.000 --> 00:04:09.000]  耶穌又說有一個人有兩個兒子
[00:04:09.000 --> 00:04:12.000]  小兒子有一天就和爸爸說
[00:04:12.000 --> 00:04:16.000]  請你把應得的產業分給我
[00:04:16.000 --> 00:04:19.000]  即是要分財產、分家產
[00:04:19.000 --> 00:04:23.000]  他父親就把產業分給他們
[00:04:23.000 --> 00:04:24.000]  我們很容易
[00:04:24.000 --> 00:04:26.000]  我小時候讀聖經
[00:04:26.000 --> 00:04:29.000]  讀漏了一個字或者兩個字
[00:04:29.000 --> 00:04:31.000]  就影響你一直理解整個比喻
[00:04:31.000 --> 00:04:33.000]  就是最後那兩個字
[00:04:33.000 --> 00:04:35.000]  他們
[00:04:35.000 --> 00:04:37.000]  他們即是誰呢?
[00:04:37.000 --> 00:04:40.000]  大兒子和小兒子
[00:04:40.000 --> 00:04:43.000]  原來是兩個都有分的
[00:04:43.000 --> 00:04:46.000]  這個很影響我們一直理解這個比喻
[00:04:46.000 --> 00:04:48.000]  然後13節他說
[00:04:48.000 --> 00:04:50.000]  當他拿了財產之後
[00:04:50.000 --> 00:04:51.000]  過了不多幾天
[00:04:51.000 --> 00:04:54.000]  小兒子就將他一切所有的收拾
[00:04:54.000 --> 00:04:56.000]  然後往遠方去
[00:04:56.000 --> 00:04:58.000]  在那裏任意放蕩
[00:04:58.000 --> 00:05:00.000]  浪費資財
[00:05:00.000 --> 00:05:02.000]  原來聖經的研究
[00:05:02.000 --> 00:05:03.000]  那些學者
[00:05:03.000 --> 00:05:06.000]  在耶穌那個時代的確有一段時間
[00:05:06.000 --> 00:05:10.000]  是有一段大的移民潮
[00:05:10.000 --> 00:05:12.000]  是原來有的
[00:05:12.000 --> 00:05:14.000]  有一段大的移民潮
[00:05:14.000 --> 00:05:16.000]  然後有些人可能問
[00:05:16.000 --> 00:05:18.000]  那天我們祈禱會也有談
[00:05:18.000 --> 00:05:20.000]  就是說為甚麼爸爸
[00:05:20.000 --> 00:05:21.000]  當他要分
[00:05:21.000 --> 00:05:24.000]  即是當兒子突然跟你說要分財產的時候
[00:05:24.000 --> 00:05:26.000]  為甚麼爸爸好像一點都不激動呢?
[00:05:26.000 --> 00:05:28.000]  為甚麼爸爸這麼順攤呢?
[00:05:28.000 --> 00:05:30.000]  大家幻想一下
[00:05:30.000 --> 00:05:32.000]  你有幾間屋子
[00:05:32.000 --> 00:05:34.000]  有幾輛車
[00:05:34.000 --> 00:05:36.000]  突然間你的公子跟你說
[00:05:36.000 --> 00:05:38.000]  爸爸
[00:05:38.000 --> 00:05:40.000]  不如分給我吧
[00:05:40.000 --> 00:05:42.000]  嘩!你馬上眼睛都大了
[00:05:42.000 --> 00:05:44.000]  但為甚麼這裏
[00:05:44.000 --> 00:05:46.000]  爸爸這麼順攤
[00:05:46.000 --> 00:05:48.000]  你說分就分吧
[00:05:48.000 --> 00:05:49.000]  或者說
[00:05:49.000 --> 00:05:50.000]  還是只是
[00:05:50.000 --> 00:05:52.000]  本來弟弟說要
[00:05:52.000 --> 00:05:55.000]  為甚麼又會分給哥哥呢?
[00:05:55.000 --> 00:05:57.000]  沒有要也給他?
[00:05:57.000 --> 00:05:58.000]  原來有關於
[00:05:58.000 --> 00:06:00.000]  真是當時耶穌時代
[00:06:00.000 --> 00:06:02.000]  猶太人那些的習俗
[00:06:02.000 --> 00:06:04.000]  原來他們分家產
[00:06:04.000 --> 00:06:06.000]  是有條例的
[00:06:06.000 --> 00:06:08.000]  原來條例是這樣分的
[00:06:08.000 --> 00:06:10.000]  如果家中有兩個兒子
[00:06:10.000 --> 00:06:13.000]  大的會佔三分之二
[00:06:13.000 --> 00:06:17.000]  小的就佔三分之一
[00:06:17.000 --> 00:06:19.000]  在在的哥哥是不是很開心呢?
[00:06:19.000 --> 00:06:22.000]  咦!有三分之二喔
[00:06:22.000 --> 00:06:23.000]  是不是?
[00:06:23.000 --> 00:06:24.000]  好了
[00:06:24.000 --> 00:06:25.000]  分配的條例
[00:06:25.000 --> 00:06:27.000]  或者形式是怎樣呢?
[00:06:27.000 --> 00:06:29.000]  我們再清楚一點說
[00:06:29.000 --> 00:06:31.000]  因為對於我們理解這個比喻很重要
[00:06:31.000 --> 00:06:32.000]  分配的形式
[00:06:32.000 --> 00:06:33.000]  就是在離世之後
[00:06:33.000 --> 00:06:35.000]  即是如果真是爸爸離世
[00:06:35.000 --> 00:06:38.000]  那就按照他的意願去分配
[00:06:38.000 --> 00:06:39.000]  按照意願
[00:06:39.000 --> 00:06:40.000]  但如果在世
[00:06:40.000 --> 00:06:43.000]  即是說這個比喻的個案
[00:06:43.000 --> 00:06:44.000]  原來是這樣分的
[00:06:44.000 --> 00:06:45.000]  原來在世的時候
[00:06:45.000 --> 00:06:49.000]  兒子有財產的擁有權
[00:06:49.000 --> 00:06:50.000]  甚麼意思呢?
[00:06:50.000 --> 00:06:52.000]  原來他們解釋的
[00:06:52.000 --> 00:06:53.000]  在文獻記載
[00:06:53.000 --> 00:06:55.000]  原來財產的擁有權
[00:06:55.000 --> 00:06:57.000]  就是爸爸不再有權
[00:06:57.000 --> 00:07:00.000]  變賣屬於兒子名下的財產
[00:07:01.000 --> 00:07:02.000]  即是說Burnaby那間屋子
[00:07:02.000 --> 00:07:04.000]  如果分了給兒子
[00:07:04.000 --> 00:07:06.000]  就是兒子的
[00:07:06.000 --> 00:07:08.000]  那爸爸不可以突然間見到價錢
[00:07:08.000 --> 00:07:10.000]  咦!高得很厲害
[00:07:10.000 --> 00:07:11.000]  就馬上賣掉
[00:07:11.000 --> 00:07:12.000]  不可以的
[00:07:12.000 --> 00:07:14.000]  原來當你分了財產的時刻
[00:07:14.000 --> 00:07:17.000]  那擁有權
[00:07:17.000 --> 00:07:18.000]  那個擁有權
[00:07:18.000 --> 00:07:20.000]  就是屬於兒子的
[00:07:20.000 --> 00:07:22.000]  爸爸已經沒有權擁有
[00:07:22.000 --> 00:07:24.000]  但他們想得很細緻
[00:07:24.000 --> 00:07:26.000]  猶太人真的很聰明
[00:07:26.000 --> 00:07:28.000]  原來還有一個條件
[00:07:28.000 --> 00:07:31.000]  兒子只有支配權
[00:07:31.000 --> 00:07:33.000]  這個重要
[00:07:33.000 --> 00:07:34.000]  甚麼意思呢?
[00:07:34.000 --> 00:07:37.000]  即是說兒子名義上有了擁有權
[00:07:37.000 --> 00:07:40.000]  但同樣他只有支配權
[00:07:40.000 --> 00:07:44.000]  即是說他不可以突然間變賣屋子
[00:07:44.000 --> 00:07:46.000]  賣了
[00:07:46.000 --> 00:07:48.000]  這個保障誰呢?
[00:07:48.000 --> 00:07:51.000]  保障爸爸媽媽
[00:07:51.000 --> 00:07:54.000]  香港都不時有個案
[00:07:54.000 --> 00:07:57.000]  真是無良的兒子無良的女兒
[00:07:57.000 --> 00:08:00.000]  就騙爸爸媽媽賣了那棟樓
[00:08:00.000 --> 00:08:01.000]  然後就說
[00:08:01.000 --> 00:08:04.000]  我已經幫你拿了老人院的報名表了
[00:08:04.000 --> 00:08:06.000]  都沒有幫他填
[00:08:06.000 --> 00:08:08.000]  原來他們真的很好
[00:08:08.000 --> 00:08:09.000]  原來他們很聰明
[00:08:09.000 --> 00:08:11.000]  就是一來他們可以這樣分
[00:08:11.000 --> 00:08:16.000]  但是他可以保障他們不會沒有屋住
[00:08:16.000 --> 00:08:18.000]  接著看下去
[00:08:18.000 --> 00:08:20.000]  在路加芬15章16節
[00:08:20.000 --> 00:08:22.000]  當兒子真的拿了錢
[00:08:22.000 --> 00:08:24.000]  然後去了外地
[00:08:24.000 --> 00:08:25.000]  為甚麼聖經說
[00:08:25.000 --> 00:08:30.000]  他恨不得拿豬所吃的豆夾充饑
[00:08:30.000 --> 00:08:31.000]  即是豬哨
[00:08:31.000 --> 00:08:32.000]  餵豬那些
[00:08:32.000 --> 00:08:34.000]  但是都沒有人給他
[00:08:34.000 --> 00:08:35.000]  在那一刻
[00:08:35.000 --> 00:08:38.000]  他聖經說他醒悟過來
[00:08:38.000 --> 00:08:39.000]  為甚麼醒悟過來?
[00:08:39.000 --> 00:08:40.000]  他突然間想到
[00:08:40.000 --> 00:08:44.000]  我家裡的工人都不用吃豬哨
[00:08:44.000 --> 00:08:47.000]  為甚麼我要在這裡想能不能吃豬哨呢?
[00:08:47.000 --> 00:08:48.000]  然後他就醒悟過來
[00:08:48.000 --> 00:08:50.000]  然後起身
[00:08:50.000 --> 00:08:52.000]  一路走的時候他想了很多對白
[00:08:52.000 --> 00:08:53.000]  想著跟爸爸說
[00:08:53.000 --> 00:08:55.000]  爸爸我得罪了天
[00:08:55.000 --> 00:08:56.000]  又得罪了你
[00:08:56.000 --> 00:08:57.000]  你不用認我做兒子
[00:08:57.000 --> 00:08:58.000]  給我做工人就行了
[00:08:58.000 --> 00:09:00.000]  一路想著那些對白
[00:09:00.000 --> 00:09:01.000]  遠遠看到他爸爸
[00:09:01.000 --> 00:09:03.000]  他爸爸又遠遠看到他
[00:09:03.000 --> 00:09:06.000]  我不知道現代的爸爸是怎樣
[00:09:06.000 --> 00:09:09.000]  但我爸爸當年肯定打得我飛起
[00:09:09.000 --> 00:09:11.000]  散了錢還要回去
[00:09:11.000 --> 00:09:13.000]  但當時聖經說
[00:09:13.000 --> 00:09:15.000]  那個爸爸遠遠看到他
[00:09:15.000 --> 00:09:17.000]  衝過去擁抱他
[00:09:17.000 --> 00:09:18.000]  他也想著那些對白
[00:09:18.000 --> 00:09:19.000]  我想不是很能說出來
[00:09:19.000 --> 00:09:20.000]  因為聖經說
[00:09:20.000 --> 00:09:22.000]  他連連親嘴
[00:09:22.000 --> 00:09:24.000]  不斷地搓他
[00:09:24.000 --> 00:09:26.000]  聖經說得很全神
[00:09:26.000 --> 00:09:27.000]  連連親嘴
[00:09:27.000 --> 00:09:29.000]  所以我經常教那些年輕人
[00:09:29.000 --> 00:09:30.000]  如果你做錯事
[00:09:30.000 --> 00:09:32.000]  一回到家裡二話不說
[00:09:32.000 --> 00:09:33.000]  不斷地嘴你爸爸
[00:09:33.000 --> 00:09:35.000]  我保證沒事
[00:09:35.000 --> 00:09:36.000]  你爸爸馬上說
[00:09:36.000 --> 00:09:38.000]  下次不要了
[00:09:38.000 --> 00:09:41.000]  因為你已經很久沒有嘴他了
[00:09:41.000 --> 00:09:44.000]  結果父親真的應該沒有聽他說
[00:09:44.000 --> 00:09:46.000]  聖經繼續記載
[00:09:46.000 --> 00:09:48.000]  父親就馬上跟僕人說
[00:09:48.000 --> 00:09:49.000]  快點快點快點
[00:09:49.000 --> 00:09:50.000]  把相好
[00:09:50.000 --> 00:09:52.000]  還要給他一件好衣服
[00:09:52.000 --> 00:09:53.000]  相好的袍子
[00:09:53.000 --> 00:09:55.000]  馬上給他穿
[00:09:55.000 --> 00:09:56.000]  再給他戴一隻戒指
[00:09:56.000 --> 00:09:58.000]  原來戒指當時
[00:09:58.000 --> 00:10:00.000]  就是給他兒子的名分
[00:10:00.000 --> 00:10:02.000]  原來當他離家出走
[00:10:02.000 --> 00:10:03.000]  分完財產
[00:10:03.000 --> 00:10:06.000]  他已經放下了他的戒指
[00:10:06.000 --> 00:10:09.000]  然後給他穿鞋
[00:10:09.000 --> 00:10:10.000]  接著23節
[00:10:10.000 --> 00:10:12.000]  哇 更厲害
[00:10:12.000 --> 00:10:16.000]  還將肥牛毒牽來殺了
[00:10:16.000 --> 00:10:18.000]  哇 即是殺鴨
[00:10:18.000 --> 00:10:22.000]  然後我們可以吃喝快樂
[00:10:22.000 --> 00:10:24.000]  因為這個兒子是死而復活
[00:10:24.000 --> 00:10:26.000]  失而又得的
[00:10:26.000 --> 00:10:28.000]  本身我以為看到這裡
[00:10:28.000 --> 00:10:30.000]  又大團圓結局了
[00:10:30.000 --> 00:10:33.000]  又齊歡唱同慶賀了
[00:10:33.000 --> 00:10:35.000]  但是接著呢
[00:10:35.000 --> 00:10:36.000]  聖經再說
[00:10:36.000 --> 00:10:39.000]  我們他們就快樂起來
[00:10:39.000 --> 00:10:40.000]  不過還沒完
[00:10:40.000 --> 00:10:43.000]  因為還沒說今天的主角
[00:10:43.000 --> 00:10:44.000]  大兒子
[00:10:44.000 --> 00:10:45.000]  看下去了
[00:10:45.000 --> 00:10:46.000]  大兒子有什麼反應呢
[00:10:46.000 --> 00:10:47.000]  25節
[00:10:47.000 --> 00:10:50.000]  那時大兒子正在田裡
[00:10:50.000 --> 00:10:51.000]  在做事
[00:10:51.000 --> 00:10:52.000]  在耕田
[00:10:52.000 --> 00:10:54.000]  他回來離家不遠
[00:10:54.000 --> 00:10:56.000]  即是放下了泥棒
[00:10:56.000 --> 00:10:58.000]  然後正在回家
[00:10:58.000 --> 00:10:59.000]  怎知道
[00:10:59.000 --> 00:11:00.000]  見到家裡怎樣
[00:11:00.000 --> 00:11:01.000]  離家不遠
[00:11:01.000 --> 00:11:03.000]  聽到跳舞聲音
[00:11:03.000 --> 00:11:05.000]  無緣無故跳什麼舞呢
[00:11:05.000 --> 00:11:06.000]  26節
[00:11:06.000 --> 00:11:08.000]  他就叫了一個僕人來
[00:11:08.000 --> 00:11:10.000]  過來過來過來
[00:11:10.000 --> 00:11:11.000]  怎麼了
[00:11:11.000 --> 00:11:13.000]  為什麼有人唱歌
[00:11:13.000 --> 00:11:14.000]  然後聖經說
[00:11:14.000 --> 00:11:15.000]  僕人說
[00:11:15.000 --> 00:11:17.000]  哦 你兄弟回來了
[00:11:17.000 --> 00:11:18.000]  即是弟弟回來了
[00:11:18.000 --> 00:11:21.000]  你父親因為他無災無病回來
[00:11:21.000 --> 00:11:23.000]  就劏牛了
[00:11:23.000 --> 00:11:24.000]  28節
[00:11:24.000 --> 00:11:26.000]  大兒子卻生氣
[00:11:26.000 --> 00:11:28.000]  可能應該有竅手
[00:11:28.000 --> 00:11:29.000]  不肯進去
[00:11:29.000 --> 00:11:31.000]  即是不肯進去
[00:11:31.000 --> 00:11:33.000]  在外面不肯進去
[00:11:33.000 --> 00:11:35.000]  他父親就出來了
[00:11:35.000 --> 00:11:36.000]  他父親出來了
[00:11:36.000 --> 00:11:38.000]  他父親對他說
[00:11:38.000 --> 00:11:40.000]  他對父親說
[00:11:40.000 --> 00:11:42.000]  我服侍你這麼多年
[00:11:42.000 --> 00:11:45.000]  從未違背過你的命
[00:11:45.000 --> 00:11:48.000]  你並沒有給我一隻羊
[00:11:48.000 --> 00:11:50.000]  剛才是牛 現在是羊
[00:11:50.000 --> 00:11:51.000]  你並沒有給我一隻羊
[00:11:51.000 --> 00:11:54.000]  叫我和朋友一同快樂
[00:11:54.000 --> 00:11:57.000]  但你這個兒子和娼妓
[00:11:57.000 --> 00:11:58.000]  吞進了你的產業
[00:11:58.000 --> 00:11:59.000]  他一回來
[00:11:59.000 --> 00:12:02.000]  你就為他殺肥牛
[00:12:02.000 --> 00:12:04.000]  父親對他說
[00:12:04.000 --> 00:12:05.000]  兒啊 你常與我同在
[00:12:05.000 --> 00:12:08.000]  我一切所有的都是你的
[00:12:08.000 --> 00:12:10.000]  看到這裡
[00:12:10.000 --> 00:12:15.000]  大家對於大哥的表現和反應
[00:12:15.000 --> 00:12:17.000]  大家覺得如何?
[00:12:17.000 --> 00:12:20.000]  多謝這位姐妹的坦白
[00:12:20.000 --> 00:12:21.000]  很有氣勢
[00:12:21.000 --> 00:12:22.000]  正常
[00:12:22.000 --> 00:12:24.000]  我也覺得正常
[00:12:24.000 --> 00:12:26.000]  比我也生氣
[00:12:26.000 --> 00:12:27.000]  是不是?
[00:12:27.000 --> 00:12:30.000]  這個兒子有什麼厲害?
[00:12:30.000 --> 00:12:31.000]  是不是?
[00:12:31.000 --> 00:12:32.000]  有什麼厲害?
[00:12:32.000 --> 00:12:33.000]  為何一回來
[00:12:33.000 --> 00:12:35.000]  我真的不覺得他小器
[00:12:35.000 --> 00:12:37.000]  還有多謝姐妹看到
[00:12:37.000 --> 00:12:39.000]  其實一直以來
[00:12:39.000 --> 00:12:40.000]  從小時候開始
[00:12:40.000 --> 00:12:42.000]  都很喜歡演話劇
[00:12:42.000 --> 00:12:44.000]  一回到團契就演
[00:12:44.000 --> 00:12:46.000]  沒有人想演大兒子
[00:12:46.000 --> 00:12:48.000]  因為是奸角
[00:12:48.000 --> 00:12:51.000]  接著就被人詛咒
[00:12:51.000 --> 00:12:53.000]  沒有人肯演
[00:12:53.000 --> 00:12:55.000]  但其實大家有沒有留意
[00:12:55.000 --> 00:12:58.000]  大兒子其實有優點
[00:12:58.000 --> 00:12:59.000]  大兒子有什麼優點?
[00:12:59.000 --> 00:13:01.000]  他和父親說
[00:13:01.000 --> 00:13:02.000]  我服侍你這麼多年
[00:13:02.000 --> 00:13:04.000]  雖然可能是發火氣
[00:13:04.000 --> 00:13:05.000]  我撲心撲命
[00:13:05.000 --> 00:13:07.000]  你們也常說
[00:13:07.000 --> 00:13:09.000]  我撲心撲命
[00:13:09.000 --> 00:13:10.000]  養到你這麼大
[00:13:10.000 --> 00:13:12.000]  你也這樣對我
[00:13:12.000 --> 00:13:13.000]  然後就衝出去了
[00:13:13.000 --> 00:13:15.000]  可能他也很激動
[00:13:15.000 --> 00:13:17.000]  我這麼多年
[00:13:17.000 --> 00:13:19.000]  沒有違背過你的命
[00:13:19.000 --> 00:13:23.000]  其實反映他很勤力
[00:13:23.000 --> 00:13:24.000]  勤不勤力?
[00:13:24.000 --> 00:13:26.000]  他還在田裡做
[00:13:26.000 --> 00:13:27.000]  其實他大兒子
[00:13:27.000 --> 00:13:29.000]  他或者不用下田
[00:13:29.000 --> 00:13:31.000]  他可以在家裡指揮別人
[00:13:31.000 --> 00:13:32.000]  但他下手下腳
[00:13:32.000 --> 00:13:35.000]  還有沒有違背過你的命
[00:13:35.000 --> 00:13:36.000]  你們有沒有小朋友
[00:13:36.000 --> 00:13:38.000]  從小到大沒有違背過你的命
[00:13:38.000 --> 00:13:40.000]  你也在等
[00:13:40.000 --> 00:13:41.000]  雖然孫子也出生了
[00:13:41.000 --> 00:13:42.000]  還在等你兒子
[00:13:42.000 --> 00:13:44.000]  不要違背你的命
[00:13:44.000 --> 00:13:45.000]  你說你少說一句
[00:13:45.000 --> 00:13:48.000]  我已經很開心了
[00:13:48.000 --> 00:13:49.000]  現在有個這樣的兒子
[00:13:49.000 --> 00:13:51.000]  沒有違背過你的命
[00:13:51.000 --> 00:13:54.000]  還是一直這麼忠心
[00:13:54.000 --> 00:13:58.000]  但現實和故事和比喻一樣
[00:13:58.000 --> 00:14:01.000]  乖的人很多時候都是慘的
[00:14:01.000 --> 00:14:02.000]  不知道為什麼
[00:14:02.000 --> 00:14:03.000]  我也認識很多家庭
[00:14:03.000 --> 00:14:05.000]  有幾個子女
[00:14:05.000 --> 00:14:06.000]  乖的那些
[00:14:06.000 --> 00:14:08.000]  從小到大都是幫媽媽洗碗
[00:14:08.000 --> 00:14:09.000]  拖地
[00:14:09.000 --> 00:14:11.000]  然後考試考第一那些
[00:14:11.000 --> 00:14:14.000]  沒有什麼人看到她
[00:14:14.000 --> 00:14:15.000]  大家點頭吧
[00:14:15.000 --> 00:14:17.000]  沒有什麼人稱讚那些人
[00:14:17.000 --> 00:14:19.000]  可能我們中國人
[00:14:19.000 --> 00:14:22.000]  我們中國人不知道為什麼很聰明
[00:14:22.000 --> 00:14:23.000]  聰明什麼呢
[00:14:23.000 --> 00:14:25.000]  不聰明稱讚小朋友
[00:14:25.000 --> 00:14:27.000]  說小朋友聰明一點
[00:14:27.000 --> 00:14:29.000]  很多時候你喜歡一些東西
[00:14:29.000 --> 00:14:32.000]  按低一個級別
[00:14:32.000 --> 00:14:33.000]  按低一格
[00:14:33.000 --> 00:14:34.000]  譬如他很聰明
[00:14:34.000 --> 00:14:35.000]  真的很聰明
[00:14:35.000 --> 00:14:38.000]  你就說OK
[00:14:38.000 --> 00:14:39.000]  還要很酷
[00:14:39.000 --> 00:14:40.000]  OK
[00:14:40.000 --> 00:14:42.000]  譬如他真的OK
[00:14:42.000 --> 00:14:43.000]  你還說
[00:14:43.000 --> 00:14:45.000]  怎麼這樣
[00:14:45.000 --> 00:14:48.000]  到他真的
[00:14:48.000 --> 00:14:49.000]  怎麼這樣
[00:14:49.000 --> 00:14:51.000]  比OK差一點
[00:14:51.000 --> 00:14:52.000]  你還說
[00:14:52.000 --> 00:14:55.000]  還有沒有人比你差
[00:14:55.000 --> 00:14:59.000]  你好像說到你認識全世界的人一樣
[00:14:59.000 --> 00:15:02.000]  還有沒有人比他差
[00:15:02.000 --> 00:15:04.000]  我小時候的確很頑皮
[00:15:04.000 --> 00:15:06.000]  每天都被老師罰
[00:15:06.000 --> 00:15:08.000]  久不久有一天
[00:15:08.000 --> 00:15:09.000]  小學的時候
[00:15:09.000 --> 00:15:10.000]  沒有了
[00:15:10.000 --> 00:15:11.000]  我當然很意氣風發
[00:15:11.000 --> 00:15:13.000]  回到家很開心
[00:15:13.000 --> 00:15:14.000]  我媽媽說
[00:15:14.000 --> 00:15:17.000]  第一句
[00:15:17.000 --> 00:15:18.000]  第一句就說
[00:15:18.000 --> 00:15:20.000]  今天有沒有被罰
[00:15:20.000 --> 00:15:21.000]  她好像很有怨見
[00:15:21.000 --> 00:15:22.000]  其實也對
[00:15:22.000 --> 00:15:24.000]  因為五天裡有四天我都是
[00:15:24.000 --> 00:15:25.000]  沒有那天
[00:15:25.000 --> 00:15:26.000]  我當然大聲一點
