
[00:00:00.000 --> 00:00:10.000]  我們今天看這段經文是延續上星期我們看CB118篇的經文
[00:09:24.000 --> 00:09:26.000]  神會看著你
[00:09:26.000 --> 00:09:28.000]  神會看著
[00:09:28.000 --> 00:09:33.000]  比特說的幾段石頭的說話在這裡
[00:09:33.000 --> 00:09:37.000]  其實就是告訴你十字架之後的復活
[00:09:37.000 --> 00:09:40.000]  要影響我們每一個人看現實
[00:09:40.000 --> 00:09:42.000]  要影響我們每一個人看現實
[00:09:42.000 --> 00:09:46.000]  我們看現實如果只是見到人見到的東西的時候
[00:09:46.000 --> 00:09:49.000]  這個是最低層面的現實
[00:09:49.000 --> 00:09:50.000]  看清楚一點
[00:09:50.000 --> 00:09:54.000]  原來羞辱的背後有榮耀
[00:09:54.000 --> 00:09:59.000]  這段聖經是對當時教會的一個提醒
[00:09:59.000 --> 00:10:01.000]  但今天我想強調另一方面
[00:10:01.000 --> 00:10:03.000]  不單止提醒
[00:10:03.000 --> 00:10:05.000]  這段聖經是挑戰
[00:10:05.000 --> 00:10:07.000]  挑戰我們
[00:10:07.000 --> 00:10:09.000]  你說有什麼挑戰我們呢
[00:10:09.000 --> 00:10:11.000]  我們看第九節
[00:10:11.000 --> 00:10:13.000]  原來第九節告訴他
[00:10:13.000 --> 00:10:14.000]  不只是說石頭
[00:10:14.000 --> 00:10:15.000]  不只是說耶穌
[00:10:15.000 --> 00:10:17.000]  原來是說我們
[00:10:17.000 --> 00:10:20.000]  唯有你們自被揀選的族類
[00:10:20.000 --> 00:10:22.000]  是有君尊的祭司
[00:10:22.000 --> 00:10:23.000]  是聖節的國度
[00:10:23.000 --> 00:10:25.000]  是屬神的子民
[00:10:25.000 --> 00:10:27.000]  你說什麼意思
[00:10:27.000 --> 00:10:28.000]  之前我們說過
[00:10:28.000 --> 00:10:30.000]  之前說耶穌是活石
[00:10:30.000 --> 00:10:32.000]  處乃活石第四節
[00:10:32.000 --> 00:10:33.000]  處乃活石
[00:10:33.000 --> 00:10:35.000]  但第五節說什麼
[00:10:35.000 --> 00:10:37.000]  原來跟耶穌那些人
[00:10:37.000 --> 00:10:39.000]  你們也是活石
[00:10:39.000 --> 00:10:41.000]  你們也是活石
[00:10:41.000 --> 00:10:45.000]  接著被劍造成為凌風
[00:10:45.000 --> 00:10:47.000]  接著第七節
[00:10:47.000 --> 00:10:49.000]  你們信於人
[00:10:49.000 --> 00:10:52.000]  就成了防降頭髮石頭
[00:10:52.000 --> 00:10:54.000]  所以他都告訴我們
[00:10:54.000 --> 00:10:56.000]  原來不只是耶穌是活石
[00:10:56.000 --> 00:10:57.000]  我們也是活石
[00:10:57.000 --> 00:10:59.000]  不只是耶穌是防降石
[00:10:59.000 --> 00:11:00.000]  我們也是防降石
[00:11:00.000 --> 00:11:03.000]  但真是最大的挑戰在哪裡
[00:11:03.000 --> 00:11:06.000]  這段聖經最大的挑戰
[00:11:06.000 --> 00:11:08.000]  或者最新鮮的地方
[00:11:08.000 --> 00:11:10.000]  就是介紹這麼多石頭的時候
[00:11:10.000 --> 00:11:12.000]  介紹多一塊石頭
[00:11:12.000 --> 00:11:15.000]  那塊石頭就是跟著第八節所講
[00:11:15.000 --> 00:11:19.000]  你們造了半腳石
[00:11:19.000 --> 00:11:23.000]  或者你們可能會造成半腳石
[00:11:23.000 --> 00:11:26.000]  比特說你有個選擇
[00:11:26.000 --> 00:11:27.000]  你看到十字架
[00:11:27.000 --> 00:11:28.000]  看到符之後
[00:11:28.000 --> 00:11:29.000]  你有個選擇
[00:11:29.000 --> 00:11:33.000]  你要麼就造防降頭髮石頭
[00:11:33.000 --> 00:11:35.000]  最重要的髮石頭
[00:11:35.000 --> 00:11:36.000]  要麼就造半腳石
[00:11:36.000 --> 00:11:38.000]  即是擊死人的髮石頭
[00:11:38.000 --> 00:11:42.000]  知不知道就可以建立整個教會的石頭
[00:11:42.000 --> 00:11:44.000]  整個教會靠你的髮石頭
[00:11:44.000 --> 00:11:47.000]  要麼就成為半腳石
[00:11:47.000 --> 00:11:50.000]  即是人們看到你會把髮石頭灌倒
[00:11:50.000 --> 00:11:51.000]  有個選擇
[00:11:51.000 --> 00:11:53.000]  你可以令到人灌倒
[00:11:53.000 --> 00:11:56.000]  你可以令到人被建立
[00:11:56.000 --> 00:11:58.000]  我們要怎麼做
[00:11:58.000 --> 00:12:00.000]  造防降石
[00:12:00.000 --> 00:12:04.000]  一定是造半腳石
[00:12:04.000 --> 00:12:06.000]  你說這麼奇怪
[00:12:06.000 --> 00:12:07.000]  說這麼多石頭
[00:12:07.000 --> 00:12:09.000]  又說避氣的石頭
[00:12:09.000 --> 00:12:11.000]  又說防角石
[00:12:11.000 --> 00:12:13.000]  又說半腳石
[00:12:13.000 --> 00:12:16.000]  究竟比特為什麼說這些話
[00:12:16.000 --> 00:12:17.000]  為什麼比特會說這些話
[00:12:17.000 --> 00:12:19.000]  無端端會在這裏
[00:12:19.000 --> 00:12:23.000]  是不是貪得意不停把石頭放在這裏
[00:12:23.000 --> 00:12:26.000]  其實有一件事情在比特的過去
[00:12:26.000 --> 00:12:30.000]  我相信影響他的解釋這件聖經
[00:12:30.000 --> 00:12:33.000]  比特曾經跟耶穌有一段對話
[00:12:33.000 --> 00:12:36.000]  就是講這三種石頭
[00:12:36.000 --> 00:12:39.000]  防角石,即是盤石
[00:12:39.000 --> 00:12:41.000]  跟著講避氣的石頭
[00:12:41.000 --> 00:12:44.000]  再講半腳石
[00:12:44.000 --> 00:12:47.000]  在哪段聖經我們看馬太夫第十六章
[00:12:47.000 --> 00:12:48.000]  馬太夫第十六章
[00:12:48.000 --> 00:12:49.000]  耶穌死之次女
[00:12:49.000 --> 00:12:53.000]  原來跟比特有這樣的對話
[00:12:53.000 --> 00:12:57.000]  我們看馬太夫第十六章
[00:12:57.000 --> 00:13:01.000]  十六章是一個馬太夫的高潮
[00:13:01.000 --> 00:13:03.000]  很重要的經文
[00:13:03.000 --> 00:13:05.000]  因為第一次提及教會
[00:13:05.000 --> 00:13:08.000]  第一次正式宣告耶穌是基督
[00:13:08.000 --> 00:13:10.000]  是少少門徒正式宣告耶穌是基督
[00:13:10.000 --> 00:13:12.000]  我們看第十六章
[00:13:12.000 --> 00:13:16.000]  十六章我們看十三節開始
[00:13:16.000 --> 00:13:21.000]  馬太夫十六章十三節
[00:13:21.000 --> 00:13:24.000]  耶穌到了海撒利亞
[00:13:24.000 --> 00:13:27.000]  跟著他問人家
[00:13:27.000 --> 00:13:29.000]  問他的門徒說
[00:13:29.000 --> 00:13:31.000]  人說我人之是誰
[00:13:31.000 --> 00:13:33.000]  他們說有人說是西約漢
[00:13:33.000 --> 00:13:35.000]  有人說是以地亞
[00:13:35.000 --> 00:13:37.000]  有人說是耶地米等等其中我才知道
[00:13:37.000 --> 00:13:40.000]  跟著說你門說我是誰
[00:13:40.000 --> 00:13:42.000]  你門說我是誰
[00:13:42.000 --> 00:13:44.000]  西門比特回答
[00:13:44.000 --> 00:13:47.000]  你是基督是永生神的兒子
[00:13:47.000 --> 00:13:48.000]  第十六節
[00:13:48.000 --> 00:13:49.000]  耶穌對他說
[00:13:49.000 --> 00:13:51.000]  西門比特你有福
[00:13:51.000 --> 00:13:53.000]  因為你不是屬避氣的
[00:13:53.000 --> 00:13:55.000]  跟著我告訴你
[00:13:55.000 --> 00:13:59.000]  你是比特我要把我教會建立在這個玄石上
[00:13:59.000 --> 00:14:00.000]  石頭發石頭
[00:14:00.000 --> 00:14:02.000]  為什麼無緣無故說石頭開始
[00:14:02.000 --> 00:14:04.000]  因為比特的名字叫石頭
[00:14:04.000 --> 00:14:06.000]  比特的名字的意思是石頭
[00:14:06.000 --> 00:14:08.000]  所以耶穌就用石頭
[00:14:08.000 --> 00:14:10.000]  自己說我想起了名字石頭
[00:14:10.000 --> 00:14:12.000]  跟著說一句石頭的問題
[00:14:12.000 --> 00:14:13.000]  跟著就說你叫比特的時候
[00:14:13.000 --> 00:14:15.000]  我就在你上面建立教會
[00:14:15.000 --> 00:14:17.000]  當然不是在比特身上建立教會
[00:14:17.000 --> 00:14:21.000]  是在比特之前的說話上建立教會
[00:14:21.000 --> 00:14:24.000]  就是之前的說話就是說你是神的兒子
[00:14:24.000 --> 00:14:26.000]  耶穌說我要建立教會
[00:14:26.000 --> 00:14:29.000]  你有尊貴的地位
[00:14:29.000 --> 00:14:32.000]  因為你所說的話
[00:14:32.000 --> 00:14:35.000]  這個就是教會的基礎
[00:14:35.000 --> 00:14:38.000]  你能夠成為房屋的頭塊石頭
[00:14:38.000 --> 00:14:41.000]  你能夠成為盤石
[00:14:41.000 --> 00:14:45.000]  因為這個石頭終於成為有尊貴的稱號
[00:14:45.000 --> 00:14:47.000]  成為盤石
[00:14:47.000 --> 00:14:49.000]  但耶穌跟著說
[00:14:49.000 --> 00:14:53.000]  跟著第二十一節
[00:14:53.000 --> 00:14:55.000]  耶穌去跟門徒說
[00:14:55.000 --> 00:14:57.000]  我要去約瑟冷
[00:14:57.000 --> 00:15:01.000]  受長老祭司長民事去多個府
[00:15:01.000 --> 00:15:03.000]  並且被殺
[00:15:03.000 --> 00:15:05.000]  跟著其他的福音書
[00:15:05.000 --> 00:15:07.000]  耶穌在引用CP-188篇
[00:15:07.000 --> 00:15:09.000]  或者引用最少的字眼
[00:15:09.000 --> 00:15:13.000]  就是被長老民事被他們戲奪
[00:15:13.000 --> 00:15:18.000]  好像CP-188篇被戲奪的石頭
[00:15:18.000 --> 00:15:20.000]  之前才剛剛說完
[00:15:20.000 --> 00:15:23.000]  他說我會將你成為一個房屋的頭塊石頭
[00:15:23.000 --> 00:15:25.000]  但我會被戲奪
[00:15:25.000 --> 00:15:28.000]  我是一個沒有用的石頭被戲奪
[00:15:28.000 --> 00:15:29.000]  接著看下去
[00:15:29.000 --> 00:15:32.000]  彼得就拉著耶穌第二十一節
[00:15:32.000 --> 00:15:33.000]  彼得拉著耶穌對他說
[00:15:33.000 --> 00:15:34.000]  主啊千萬不要這樣
[00:15:34.000 --> 00:15:37.000]  千萬不要上十字架
[00:15:37.000 --> 00:15:38.000]  彼得跟著耶穌說
[00:15:38.000 --> 00:15:39.000]  千萬不要上十字架
[00:15:39.000 --> 00:15:40.000]  耶穌怎麼回答
[00:15:40.000 --> 00:15:41.000]  耶穌說
[00:15:41.000 --> 00:15:43.000]  撒旦去到我後面去
[00:15:43.000 --> 00:15:49.000]  你是伴我的腳石
[00:15:49.000 --> 00:15:51.000]  伴我的腳的
[00:15:51.000 --> 00:15:52.000]  你是我的伴腳石
[00:15:52.000 --> 00:15:56.000]  在原文和彼得前書的伴腳石是同一個字
[00:15:56.000 --> 00:15:58.000]  所以在這張書中
[00:15:58.000 --> 00:15:59.000]  同一個作者
[00:15:59.000 --> 00:16:03.000]  彼得跟著耶穌說完之後
[00:16:03.000 --> 00:16:04.000]  五十年之後
[00:16:04.000 --> 00:16:06.000]  可能就回想這件事
[00:16:06.000 --> 00:16:07.000]  回想曾經耶穌說
[00:16:07.000 --> 00:16:12.000]  我能夠成為教會的基石
[00:16:12.000 --> 00:16:16.000]  或者是教會的房屋的頭塊石頭
[00:16:16.000 --> 00:16:19.000]  但我也能夠成為伴腳石
[00:16:19.000 --> 00:16:21.000]  耶穌剛剛才叫我
[00:16:21.000 --> 00:16:23.000]  教會會建立在伴腳上
[00:16:23.000 --> 00:16:24.000]  接著耶穌就說
[00:16:24.000 --> 00:16:26.000]  你成為了伴腳石
[00:16:26.000 --> 00:16:27.000]  耶穌剛剛才說
[00:16:27.000 --> 00:16:28.000]  整個教會靠你
[00:16:28.000 --> 00:16:29.000]  然後耶穌就說
[00:16:29.000 --> 00:16:32.000]  整個教會因為你跌倒
[00:16:32.000 --> 00:16:34.000]  彼得想起
[00:16:34.000 --> 00:16:36.000]  有兩個選擇
[00:16:36.000 --> 00:16:39.000]  可以做教會的頭塊石頭
[00:16:39.000 --> 00:16:44.000]  又可以做教會的伴腳石
[00:16:44.000 --> 00:16:47.000]  所以我看彼得前書第二章
[00:16:47.000 --> 00:16:52.000]  彼得前書第二章幾乎是反省
[00:16:52.000 --> 00:16:54.000]  反過去的事情
[00:16:54.000 --> 00:16:55.000]  第八節
[00:16:55.000 --> 00:16:58.000]  由說作了伴腳的石頭
[00:16:58.000 --> 00:16:59.000]  跌人的石頭伴石
