
[00:00:00.000 --> 00:00:04.440]  今天我們講一個題目叫信耶穌真好
[00:02:08.040 --> 00:02:11.160]  我們要將所有宗教判它為錯
[00:02:11.160 --> 00:02:12.600]  只是基督教是對的
[00:02:12.600 --> 00:02:14.520]  如果認識我的人都知道
[00:02:14.520 --> 00:02:16.680]  我是研究中國的宗教
[00:02:16.680 --> 00:02:18.840]  我都是教宗教
[00:02:18.840 --> 00:02:20.800]  教中國的宗教
[00:02:20.800 --> 00:02:21.720]  對於我來說
[00:02:21.720 --> 00:02:23.560]  中國的儒識道
[00:02:23.560 --> 00:02:25.320]  孔患的儒學思想
[00:02:25.720 --> 00:02:28.600]  老子莊子的道家的思想
[00:02:28.600 --> 00:02:30.200]  和中國的佛學
[00:02:30.200 --> 00:02:32.400]  禪宗天台花艷
[00:02:32.400 --> 00:02:34.640]  這些都是我教授的科目
[00:02:34.640 --> 00:02:38.000]  我教的時候也都很欣賞這些宗教
[00:02:38.000 --> 00:02:39.840]  究竟基督教
[00:02:39.840 --> 00:02:40.960]  為什麼我又會站在這裡
[00:02:40.960 --> 00:02:42.440]  仍然是一個基督徒呢
[00:02:42.440 --> 00:02:44.080]  我想告訴你
[00:02:44.080 --> 00:02:45.880]  因為基督教有一些東西
[00:02:45.880 --> 00:02:49.360]  是其他宗教沒有的
[00:02:49.360 --> 00:02:51.200]  今天我就試試從這個角度
[00:02:51.200 --> 00:02:53.120]  我也說一下我自己的一些體驗
[00:02:53.120 --> 00:02:54.480]  當中有些體會
[00:02:54.480 --> 00:02:57.560]  可能有些在城北堂來過一段日子的
[00:02:57.560 --> 00:02:58.720]  基督徒弟兄姊妹
[00:02:58.720 --> 00:02:59.600]  可能你也聽過
[00:02:59.600 --> 00:03:01.760]  那你唯有再聽一次
[00:03:01.760 --> 00:03:04.480]  因為人生的體驗是有這麼多
[00:03:04.480 --> 00:03:05.400]  我就說這麼多
[00:03:05.400 --> 00:03:06.640]  不可以作的
[00:03:06.640 --> 00:03:08.960]  所以說完可能會再說一下
[00:03:08.960 --> 00:03:10.080]  希望你能夠了解
[00:03:10.080 --> 00:03:12.360]  有些如果是你剛剛初來的
[00:03:12.360 --> 00:03:13.520]  或者你應該
[00:03:13.520 --> 00:03:14.640]  可能沒聽過
[00:03:14.640 --> 00:03:15.800]  我就很坦誠的
[00:03:15.800 --> 00:03:16.520]  我想到那裡
[00:03:16.520 --> 00:03:17.960]  我跟大家分享到那裡
[00:03:17.960 --> 00:03:18.960]  拿個心出來
[00:03:18.960 --> 00:03:21.280]  跟大家一起來思想
[00:03:21.280 --> 00:03:23.400]  第一樣最重要
[00:03:23.400 --> 00:03:25.640]  最核心的就是第一點
[00:03:25.640 --> 00:03:27.240]  基督教有什麼不同
[00:03:27.240 --> 00:03:29.560]  因為基督教不單止是一種修養
[00:03:29.560 --> 00:03:31.280]  一種人生的修煉
[00:03:31.280 --> 00:03:33.760]  各個宗教都是其中有一個功能
[00:03:33.760 --> 00:03:36.120]  也是中國宗教裡面最重要的功能
[00:03:36.120 --> 00:03:37.560]  就是安身立命
[00:03:37.560 --> 00:03:40.640]  讓我們面對人生的不同的變化裡面
[00:03:40.640 --> 00:03:43.080]  心裡面有一種的把握
[00:03:43.080 --> 00:03:43.880]  那麼這個呢
[00:03:43.880 --> 00:03:45.720]  是所有宗教都起碼呢
[00:03:45.720 --> 00:03:48.680]  在某一個意義來說能夠做的
[00:03:48.680 --> 00:03:51.360]  如何教我們中國的儒家的思想
[00:03:51.360 --> 00:03:53.760]  恐怕教我們去看見自己
[00:03:53.760 --> 00:03:57.160]  發現自己內心世界裡面那種的道德感
[00:03:57.160 --> 00:04:00.160]  在那裡找到心靈裡面的良知
[00:04:00.160 --> 00:04:02.480]  然後將它衝量發揮的時候
[00:04:02.480 --> 00:04:04.320]  成為一個高貴的人
[00:04:04.320 --> 00:04:06.800]  對人對自己有所要求
[00:04:06.800 --> 00:04:08.600]  頂天立地
[00:04:08.600 --> 00:04:14.840]  我覺得這是一個非常偉大的宗教信仰和修養
[00:04:14.840 --> 00:04:19.200]  道家的老莊的思想
[00:04:19.200 --> 00:04:23.480]  提醒我們人生應該真一點
[00:04:23.480 --> 00:04:25.400]  將自己的真愛留下來
[00:04:25.400 --> 00:04:27.000]  不要那麼多造作
[00:04:27.000 --> 00:04:28.720]  復返自然
[00:04:28.720 --> 00:04:31.120]  讓自己的真愛留下來的時候
[00:04:31.120 --> 00:04:32.720]  可以瀟灑一點
[00:04:32.720 --> 00:04:37.760]  不要看見這個宇宙萬物那種的偉大的時候
[00:04:37.760 --> 00:04:39.880]  看見自己的渺小
[00:04:39.880 --> 00:04:43.480]  在這個渺小當中不再計較得失
[00:04:43.480 --> 00:04:47.200]  這是一種很有智慧的人生體會
[00:04:47.200 --> 00:04:49.680]  中國的佛學裡面告訴我們
[00:04:49.680 --> 00:04:52.800]  如何可以尋求在苦當中的解決
[00:04:52.800 --> 00:04:55.640]  其實人生的苦因為我們在追尋一些
[00:04:55.640 --> 00:04:58.360]  不應該執著也執著不了的東西
[00:04:58.360 --> 00:05:01.520]  世間永遠其實是一個真相是漏轉的
[00:05:01.520 --> 00:05:03.000]  不能夠定在這裡
[00:05:03.000 --> 00:05:04.480]  但是我們去執著它
[00:05:04.480 --> 00:05:08.600]  去追尋它這種的錯的執著
[00:05:08.600 --> 00:05:13.080]  令到我們終歸失去我們所執著以為可以擁有的東西
[00:05:13.080 --> 00:05:14.720]  於是我們就有苦
[00:05:14.720 --> 00:05:18.520]  所以我們能夠懂得把我們的心不要留住在
[00:05:18.520 --> 00:05:20.800]  我們的追尋的裡面
[00:05:20.800 --> 00:05:23.360]  六祖壇經所說的無住
[00:05:23.360 --> 00:05:25.280]  本立一切法
[00:05:25.280 --> 00:05:27.240]  心不要留住的時候
[00:05:27.240 --> 00:05:28.520]  我們就可以自在
[00:05:28.520 --> 00:05:30.000]  可以放下
[00:05:30.000 --> 00:05:32.560]  這是一種很深的智慧
[00:05:32.560 --> 00:05:35.560]  我相信如果你是認識的這些宗教
[00:05:35.560 --> 00:05:37.440]  你知道我剛才說的這幾句話
[00:05:37.440 --> 00:05:38.760]  這個說話很簡單
[00:05:38.760 --> 00:05:41.560]  但是當中裡面最核心
[00:05:41.560 --> 00:05:42.720]  我是很佩服
[00:05:42.720 --> 00:05:46.960]  否則我也不可以不斷地教這些的科
[00:05:46.960 --> 00:05:48.640]  但是你說這些不就好了
[00:05:48.640 --> 00:05:50.120]  為什麼還要信基督教呢
[00:05:50.120 --> 00:05:52.000]  因為基督教有一樣東西不同
[00:05:52.000 --> 00:05:54.080]  剛才我們所說的這些宗教
[00:05:54.080 --> 00:05:56.680]  沒有幫助沒有提供到一個
[00:05:56.680 --> 00:06:00.000]  另外一個很重要的信仰裡面
[00:06:00.000 --> 00:06:02.920]  宗教信仰裡面的真理
[00:06:02.920 --> 00:06:04.560]  那個真理就是
[00:06:04.560 --> 00:06:10.120]  這段聖經由頭和最後都包著的
[00:06:10.120 --> 00:06:11.320]  剛才我們看這段聖經的時候
[00:06:11.320 --> 00:06:12.880]  如果你心水清你見到
[00:06:12.880 --> 00:06:15.080]  有講到我們怎麼面對苦難
[00:06:15.080 --> 00:06:17.000]  患難當中我們可以忍耐
[00:06:17.000 --> 00:06:17.720]  可以有毅力
[00:06:17.720 --> 00:06:19.160]  這些都是我們人生
[00:06:19.160 --> 00:06:21.840]  是一樣其他宗教要面對的問題
[00:06:21.840 --> 00:06:24.560]  但是基督教有一樣東西不同
[00:06:24.560 --> 00:06:25.880]  就是它一開始的時候
[00:06:25.880 --> 00:06:27.400]  提出了一個意念
[00:06:27.400 --> 00:06:28.880]  一樣很重要的東西
[00:06:28.880 --> 00:06:30.600]  和它最後走到第十節
[00:06:30.600 --> 00:06:31.240]  第十一節
[00:06:31.240 --> 00:06:33.080]  好像一個三文字一樣
[00:06:33.080 --> 00:06:36.280]  剛才說的人生的哲理是一個餡
[00:06:36.280 --> 00:06:38.000]  但是更加重要的
[00:06:38.000 --> 00:06:39.760]  就是這些哲理的基礎
[00:06:39.760 --> 00:06:42.000]  怎麼人才可以做到這些東西呢
[00:06:42.000 --> 00:06:44.760]  是不是只靠自己的修養和修煉呢
[00:06:44.760 --> 00:06:46.840]  在基督教信仰裡面說
[00:06:46.840 --> 00:06:49.840]  最重要的還有一樣東西不要遺漏了
[00:06:49.840 --> 00:06:52.920]  那樣東西是其他宗教並沒有提供得到的
[00:06:52.920 --> 00:06:56.480]  就是人與神和好
[00:06:56.480 --> 00:06:58.080]  這是基督教的特色
[00:06:58.080 --> 00:07:00.000]  所以看聖經和看佛經
[00:07:00.000 --> 00:07:01.560]  看道狀是不同的
[00:07:01.560 --> 00:07:03.760]  佛經道狀是講我們怎麼去修養的
[00:07:03.760 --> 00:07:05.840]  很多講到我們的修養體驗
[00:07:05.840 --> 00:07:07.560]  很多很精彩的
[00:07:07.560 --> 00:07:10.760]  但基督教信仰裡面不是講很多這些修養
[00:07:10.760 --> 00:07:12.200]  但其實從頭到尾
[00:07:12.200 --> 00:07:14.760]  從創世紀到啟示那樣東西
[00:07:14.760 --> 00:07:18.240]  就是我們怎麼跟那位創造宇宙的主宰
[00:07:18.240 --> 00:07:23.320]  重建一個和諧的和好的關係
[00:07:23.320 --> 00:07:26.240]  因為我們跟他的關係發生了破裂
[00:07:26.240 --> 00:07:29.840]  這是基督教從頭到尾最重視的
[00:07:29.840 --> 00:07:31.960]  不是他沒有說我們安身立命
[00:07:31.960 --> 00:07:34.560]  不過安身立命之前更加核心的
[00:07:34.560 --> 00:07:38.200]  我們要跟這位愛我們創造我們的主宰
[00:07:38.200 --> 00:07:40.600]  回歸跟他建立一個關係
[00:07:40.600 --> 00:07:41.800]  你說剛才有這麼說嗎
[00:07:41.800 --> 00:07:42.240]  有啊
[00:07:42.240 --> 00:07:43.640]  如果你核心的時候
[00:07:43.640 --> 00:07:46.520]  短短的由第一節和第十節十一節
[00:07:46.520 --> 00:07:50.760]  三節聖經裡面講了四次
[00:07:50.760 --> 00:07:51.400]  有沒有留意
[00:07:51.400 --> 00:07:52.480]  第一節那裡說
[00:07:52.480 --> 00:07:56.800]  我們與積著耶穌基督與神和好
[00:07:56.800 --> 00:07:57.840]  有沒有留意
[00:07:57.840 --> 00:07:58.800]  跟著講了一大堆
[00:07:58.800 --> 00:08:01.120]  剛才我們所講的人生的體驗
[00:08:01.120 --> 00:08:03.920]  然後第十節和十一節又再提一次
[00:08:03.920 --> 00:08:06.480]  他說我們積著神的兒子的死
[00:08:06.480 --> 00:08:09.240]  與他和復活
[00:08:09.240 --> 00:08:10.360]  既然復活
[00:08:10.360 --> 00:08:12.480]  我們就可以得著生命
[00:08:12.480 --> 00:08:14.840]  然後第十一節再講
[00:08:14.840 --> 00:08:18.880]  我們積著我們耶穌基督與神復活
[00:08:18.880 --> 00:08:20.000]  與神復活
[00:08:20.000 --> 00:08:23.520]  這個就是基督教的不同之處
[00:08:23.520 --> 00:08:26.440]  跟神建立一個新的關係
[00:08:26.440 --> 00:08:28.280]  但為什麼這裡上一節都說
[00:08:28.280 --> 00:08:32.200]  要與積著耶穌基督呢
[00:08:32.200 --> 00:08:33.400]  在過去這大半年
[00:08:33.400 --> 00:08:34.880]  我就寫了另外一本書
[00:08:34.880 --> 00:08:36.200]  已經出版了
[00:08:36.200 --> 00:08:38.320]  在運來
[00:08:38.320 --> 00:08:39.520]  陳牧師說
[00:08:39.520 --> 00:08:40.800]  成北堂已經訂了
[00:08:40.800 --> 00:08:42.720]  我都不是要推介我的書
[00:08:42.720 --> 00:08:43.960]  不過我寫這本書
[00:08:43.960 --> 00:08:44.840]  那個題目就叫
[00:08:44.840 --> 00:08:47.200]  為什麼要我信耶穌
[00:08:47.200 --> 00:08:49.000]  我透過這本書的寫作
[00:08:49.000 --> 00:08:51.000]  我自己從頭將耶穌
[00:08:51.000 --> 00:08:52.080]  就剛才我們所講
[00:08:52.080 --> 00:08:52.960]  積著耶穌
[00:08:52.960 --> 00:08:55.840]  從頭將耶穌所有有關於他的問題
[00:08:55.840 --> 00:08:58.800]  重新再很深入地來研究
[00:08:58.800 --> 00:09:00.000]  在寫的時候
[00:09:00.000 --> 00:09:01.560]  一路研究一路
[00:09:01.560 --> 00:09:02.480]  我發覺
[00:09:02.480 --> 00:09:03.880]  我明白了很多
[00:09:03.880 --> 00:09:05.400]  並且深刻了很多
[00:09:05.400 --> 00:09:06.800]  為什麼要耶穌
[00:09:06.800 --> 00:09:09.120]  我們才可以跟神復活
[00:09:09.120 --> 00:09:10.200]  建立一個關係
[00:09:10.200 --> 00:09:11.960]  因為耶穌
[00:09:11.960 --> 00:09:14.800]  和世界上所有的宗教
[00:09:14.800 --> 00:09:16.600]  我敢說的教主
[00:09:16.600 --> 00:09:19.000]  有一樣東西不同
[00:09:19.000 --> 00:09:21.000]  就是其他所有世界上的教主
[00:09:21.000 --> 00:09:22.800]  他們都很偉大
[00:09:22.800 --> 00:09:23.960]  孔子很偉大
[00:09:23.960 --> 00:09:25.200]  老子很偉大
[00:09:25.200 --> 00:09:26.600]  釋迦牟尼很偉大
[00:09:26.600 --> 00:09:30.920]  穆罕伯德很偉大
[00:09:30.920 --> 00:09:35.040]  他們都死了
[00:09:35.040 --> 00:09:37.720]  他們將他們的經驗留給我們
[00:09:37.720 --> 00:09:39.240]  所以我們可以很懷念他
[00:09:39.240 --> 00:09:40.680]  我們很敬佩他
[00:09:40.680 --> 00:09:41.920]  可以透過他的作品
[00:09:41.920 --> 00:09:43.800]  我們去體驗一下人生
[00:09:43.800 --> 00:09:45.000]  他所體驗到的東西
[00:09:45.000 --> 00:09:46.560]  這些都是很好的貢獻
[00:09:46.560 --> 00:09:48.440]  不過他們已經離開了
[00:09:48.440 --> 00:09:49.720]  唯有耶穌
[00:09:49.720 --> 00:09:51.800]  他不單教導我們怎麼做
[00:09:51.800 --> 00:09:54.240]  並且他死了
[00:09:54.240 --> 00:09:55.680]  並且他復活
[00:09:55.680 --> 00:09:57.160]  你說復活有什麼不同
[00:09:57.160 --> 00:09:58.360]  因為他復活
[00:09:58.360 --> 00:10:01.800]  所以他今天仍然在
[00:10:01.800 --> 00:10:02.960]  今天你和我
[00:10:02.960 --> 00:10:04.440]  好像我這樣
[00:10:04.440 --> 00:10:06.640]  其實我每個星期都看論語
[00:10:06.640 --> 00:10:08.800]  我覺得論語是很好的人生教導
[00:10:08.800 --> 00:10:10.560]  所以我每個星期
[00:10:10.560 --> 00:10:11.520]  看他一節兩節
[00:10:11.520 --> 00:10:12.920]  慢慢去想想
[00:10:12.920 --> 00:10:14.040]  我看《莊子》
[00:10:14.040 --> 00:10:14.880]  這段日子裡面
[00:10:14.880 --> 00:10:15.440]  我看論語
[00:10:15.440 --> 00:10:16.040]  看《莊子》
[00:10:16.040 --> 00:10:18.400]  看《龍祖壇經》
[00:10:18.400 --> 00:10:20.920]  我自己覺得這些很幫到我們
[00:10:20.920 --> 00:10:22.600]  也很幫到我自己
[00:10:22.600 --> 00:10:24.440]  但是
[00:10:24.440 --> 00:10:27.080]  我不能夠和孔子聊天
[00:10:27.080 --> 00:10:28.720]  因為他已經死了
[00:10:28.720 --> 00:10:30.200]  我可以懷念他
[00:10:30.200 --> 00:10:31.760]  我不可以和《莊子》聊天
[00:10:31.760 --> 00:10:33.320]  我可以看他的作品
[00:10:33.320 --> 00:10:34.640]  去學習
[00:10:34.640 --> 00:10:36.640]  但是我每天
[00:10:36.640 --> 00:10:38.360]  和耶穌聊天
[00:10:38.360 --> 00:10:39.480]  這個就是基督教的不同
[00:10:39.480 --> 00:10:40.560]  因為耶穌
[00:10:40.560 --> 00:10:42.360]  他仍然在
[00:10:42.360 --> 00:10:44.560]  他不單是在我們去懷念他
[00:10:44.560 --> 00:10:46.240]  好像剛才我們
[00:10:46.240 --> 00:10:47.440]  聖餐那樣的時候
[00:10:47.440 --> 00:10:48.520]  我們聖餐我們祈禱
[00:10:48.520 --> 00:10:50.080]  我們和他聊天
[00:10:50.080 --> 00:10:51.720]  我們不是打空氣
[00:10:51.720 --> 00:10:52.800]  我們不是在念經
[00:10:52.800 --> 00:10:54.680]  去紀念一些事情
[00:10:54.680 --> 00:10:55.240]  不是
[00:10:55.240 --> 00:10:56.240]  我們和耶穌
[00:10:56.240 --> 00:10:58.040]  當下就聊天
[00:10:58.040 --> 00:11:01.040]  我1968年8月26日
[00:11:01.040 --> 00:11:02.400]  45年前
[00:11:02.400 --> 00:11:05.000]  是我第一次和神復活
[00:11:05.000 --> 00:11:05.960]  和他聊天
[00:11:05.960 --> 00:11:09.560]  開始第一次的對話
[00:11:09.560 --> 00:11:11.560]  這46年裡面
[00:11:11.560 --> 00:11:13.040]  我想告訴你
[00:11:13.040 --> 00:11:14.760]  我每天和神
[00:11:14.760 --> 00:11:16.560]  和耶穌基督聊天
[00:11:16.560 --> 00:11:18.000]  我知道他的真實
[00:11:18.000 --> 00:11:19.000]  在他的生命裡面
[00:11:19.000 --> 00:11:20.440]  我與他相遇
[00:11:20.440 --> 00:11:22.040]  這個就是基督徒的經驗
[00:11:22.040 --> 00:11:23.400]  不同的地方
[00:11:23.400 --> 00:11:25.280]  基督徒有些人不是很聰明
[00:11:25.280 --> 00:11:26.480]  有些人是想不通
[00:11:26.480 --> 00:11:28.840]  好像四書五經裡面
[00:11:28.840 --> 00:11:32.040]  所說的那種道德心的自我發現
[00:11:32.040 --> 00:11:33.400]  也未必想得明白
[00:11:33.400 --> 00:11:34.920]  佛教裡面的大智慧
[00:11:34.920 --> 00:11:37.200]  怎樣的大波野可以放得下
[00:11:37.200 --> 00:11:38.800]  但是基督徒有一樣東西
[00:11:38.800 --> 00:11:40.040]  他有讀書沒有讀書
[00:11:40.040 --> 00:11:41.160]  什麼人都有
[00:11:41.160 --> 00:11:42.480]  但他有一件事是共同的
[00:11:42.480 --> 00:11:43.480]  因為他經驗到
[00:11:43.480 --> 00:11:45.240]  那位神和他聊天
[00:11:45.240 --> 00:11:46.400]  和他相遇
[00:11:46.400 --> 00:11:48.800]  以至他生命有一個很大的改變
[00:11:48.800 --> 00:11:50.280]  甚至為他而死
[00:11:50.280 --> 00:11:51.160]  他也有時候會想
[00:11:51.160 --> 00:11:52.680]  為什麼會這樣呢這個人
[00:11:52.680 --> 00:11:54.480]  因為他經驗到
[00:11:54.480 --> 00:11:56.320]  原來那個神是這麼真實的
[00:11:56.320 --> 00:11:57.720]  這種的體驗
[00:11:57.720 --> 00:12:00.480]  是其他宗教給不了他
[00:12:00.480 --> 00:12:01.000]  給不了他
[00:12:01.000 --> 00:12:02.520]  不是讀回來的
[00:12:02.520 --> 00:12:03.920]  不是思考回來的
[00:12:03.920 --> 00:12:05.720]  甚至不是修煉回來的
[00:12:05.720 --> 00:12:08.080]  是神入到他的生命裡面
[00:12:08.080 --> 00:12:09.000]  和他一起
[00:12:09.000 --> 00:12:10.360]  所以如果所有的宗教
[00:12:10.360 --> 00:12:11.440]  都是教我們怎樣發現
[00:12:11.440 --> 00:12:13.360]  我們自己內心
[00:12:13.360 --> 00:12:15.440]  然後去修養的話
[00:12:15.440 --> 00:12:16.600]  基督教更加重要
[00:12:16.600 --> 00:12:19.160]  說首先你要發現那位愛你
[00:12:19.160 --> 00:12:20.280]  等候了你很久
[00:12:20.280 --> 00:12:21.440]  想跟你建立關係
[00:12:21.440 --> 00:12:22.880]  那位宇宙的主宰
[00:12:22.880 --> 00:12:24.600]  你發現上帝
[00:12:24.600 --> 00:12:26.480]  然後和他建立的關係
[00:12:26.480 --> 00:12:28.560]  與他相遇
[00:12:28.560 --> 00:12:30.160]  這是基督教第一個
[00:12:30.160 --> 00:12:33.240]  很重要很重要最核心的
[00:12:33.240 --> 00:12:34.560]  不同的地方
[00:12:34.560 --> 00:12:35.880]  新的關係
[00:12:35.880 --> 00:12:37.680]  那種新的關係帶來什麼呢
[00:12:37.680 --> 00:12:39.480]  接著我們就緊要看第二節
[00:12:39.480 --> 00:12:41.280]  第二節那半節裡面
[00:12:41.280 --> 00:12:42.320]  提到說
[00:12:42.320 --> 00:12:43.640]  我們憑著信
[00:12:43.640 --> 00:12:45.000]  直著耶穌基督可以
[00:12:45.000 --> 00:12:48.400]  每日站在這個恩典當中
[00:12:48.400 --> 00:12:50.120]  這句說話比較複雜
[00:12:50.120 --> 00:12:50.720]  其實
[00:12:50.720 --> 00:12:52.120]  如果你看這個原文的希臘文
[00:12:52.120 --> 00:12:53.320]  不是很複雜
[00:12:53.320 --> 00:12:54.480]  首先我們看說
[00:12:54.480 --> 00:12:57.600]  它是每日站在這個站前
[00:12:57.600 --> 00:12:59.760]  原文是一個現在式
[00:12:59.760 --> 00:13:01.880]  即是說一個Continuous sense
[00:13:01.880 --> 00:13:03.120]  Continuous sense
[00:13:03.120 --> 00:13:04.400]  怎樣站著呢
[00:13:04.400 --> 00:13:05.240]  即是說我們每日
[00:13:05.240 --> 00:13:06.960]  每日所發生的事
[00:13:06.960 --> 00:13:09.280]  四十六年前
[00:13:09.280 --> 00:13:10.720]  我和神相遇
[00:13:10.720 --> 00:13:12.480]  然後這四十六年裡面
[00:13:12.480 --> 00:13:14.360]  我不斷地與他相遇
[00:13:14.360 --> 00:13:15.360]  即是說
[00:13:15.360 --> 00:13:18.120]  神跟我走了四十六年的人生
[00:13:18.120 --> 00:13:20.200]  我還有多少年我不知道
[00:13:20.200 --> 00:13:22.400]  但無論如何我走多久
[00:13:22.400 --> 00:13:23.520]  神就陪我
[00:13:23.520 --> 00:13:25.080]  跟我一起走多久
[00:13:25.080 --> 00:13:26.160]  你說為什麼
[00:13:26.160 --> 00:13:30.040]  這裡用了一個恩典這個字呢
[00:13:30.040 --> 00:13:31.040]  就算你不是基督徒
[00:13:31.040 --> 00:13:32.400]  你也經常聽見基督徒
[00:13:32.400 --> 00:13:34.520]  很多人經常都說恩典
[00:13:34.520 --> 00:13:35.120]  恩典
[00:13:35.120 --> 00:13:36.840]  英文叫Grace
[00:13:36.840 --> 00:13:38.600]  有些人甚至改英文名
[00:13:38.600 --> 00:13:40.720]  女生改了Grace
[00:13:40.720 --> 00:13:42.080]  很喜歡這個字
[00:13:42.080 --> 00:13:44.280]  什麼叫做恩典
[00:13:44.280 --> 00:13:45.680]  恩典的意思就是
[00:13:45.680 --> 00:13:48.360]  你不應該有的
[00:13:48.360 --> 00:13:50.040]  你沒有資格有的
[00:13:50.040 --> 00:13:52.320]  但是你有的
[00:13:52.320 --> 00:13:54.800]  就叫恩典
[00:13:54.800 --> 00:13:55.880]  就好像你和我有時
[00:13:55.880 --> 00:13:57.840]  我們去大統華買東西
[00:13:57.840 --> 00:13:59.640]  買了一些米
[00:13:59.640 --> 00:14:01.040]  買了一些菜
[00:14:01.040 --> 00:14:01.960]  買了一些肉
[00:14:01.960 --> 00:14:03.360]  然後推著車
[00:14:03.360 --> 00:14:04.560]  去到一個折扣那裏
[00:14:04.560 --> 00:14:05.680]  那位女士幫你計算
[00:14:05.680 --> 00:14:07.480]  原來是三十五個半
[00:14:07.480 --> 00:14:08.760]  於是你就掏三十五個半
[00:14:08.760 --> 00:14:09.240]  給錢她
[00:14:09.240 --> 00:14:10.720]  她就給你一些貨
[00:14:10.720 --> 00:14:12.840]  她不會說多謝你的恩典
[00:14:12.840 --> 00:14:14.000]  恩什麼典
[00:14:14.000 --> 00:14:15.800]  這叫交易
[00:14:15.800 --> 00:14:17.040]  交易就不是恩典
[00:14:17.040 --> 00:14:18.360]  因為我給錢你給貨
[00:14:18.360 --> 00:14:19.920]  什麼恩典
[00:14:19.920 --> 00:14:21.560]  但是如果你說我沒有錢
[00:14:21.560 --> 00:14:22.520]  但是我很餓
[00:14:22.520 --> 00:14:24.160]  我拿著兩個麵包
[00:14:24.160 --> 00:14:25.800]  我真的捱不了
[00:14:25.800 --> 00:14:26.600]  但是我又沒有錢
[00:14:26.600 --> 00:14:27.560]  全身都沒有
[00:14:27.560 --> 00:14:28.760]  那位女士說這樣算了
