
[00:00:00.000 --> 00:00:07.000]  領召會很難得在第四屆唐慶的時候
[00:01:42.000 --> 00:01:44.000]  天地的主宰
[00:01:44.000 --> 00:01:46.000]  帶著我們的人生
[00:01:46.000 --> 00:01:48.000]  安慰我們、支持我們、與我們同行
[00:01:48.000 --> 00:01:51.000]  這是一個莫大的喜訊
[00:01:51.000 --> 00:01:54.000]  也是一個莫大的禮物和福分
[00:01:54.000 --> 00:01:58.000]  第二《羅馬書》第八章前半章告訴我們
[00:01:58.000 --> 00:02:02.000]  聖靈令我們本來做不到的做得到
[00:02:02.000 --> 00:02:04.000]  這也是不可思議的
[00:02:04.000 --> 00:02:05.000]  我們本來是軟弱的
[00:02:05.000 --> 00:02:06.000]  因為我們是肉體的緣故
[00:02:06.000 --> 00:02:07.000]  我們面對很多罪
[00:02:07.000 --> 00:02:09.000]  我們人生很受綑綁
[00:02:09.000 --> 00:02:11.000]  但聖靈將我們釋放出來
[00:02:11.000 --> 00:02:13.000]  不可能釋放的釋放
[00:02:13.000 --> 00:02:15.000]  不可能勝過的罪可以勝過
[00:02:15.000 --> 00:02:17.000]  這也是莫大的喜訊
[00:02:17.000 --> 00:02:21.000]  今天第三個和大家一起思想的喜訊
[00:02:21.000 --> 00:02:23.000]  就是剛才我們所讀的聖經
[00:02:23.000 --> 00:02:24.000]  雖然長一點
[00:02:24.000 --> 00:02:26.000]  但應該是真的讀完
[00:02:26.000 --> 00:02:28.000]  因為這段聖經太美麗了
[00:02:28.000 --> 00:02:30.000]  是一種特性的
[00:02:30.000 --> 00:02:32.000]  一個特性的樂歌
[00:02:32.000 --> 00:02:33.000]  一個頌歌
[00:02:33.000 --> 00:02:35.000]  如果你有手頭有聖經的
[00:02:35.000 --> 00:02:37.000]  我也很想你和我一起打開
[00:02:37.000 --> 00:02:39.000]  《羅馬書》第八章
[00:02:39.000 --> 00:02:42.000]  《羅馬書》第八章我們看聖靈的第三個
[00:02:42.000 --> 00:02:45.000]  我們真的要看到的一個很大的
[00:02:45.000 --> 00:02:48.000]  很重要的好消息和一個大禮物
[00:02:48.000 --> 00:02:50.000]  在一個沒有盼望的日子裡
[00:02:50.000 --> 00:02:52.000]  竟然可以有盼望
[00:02:52.000 --> 00:02:55.000]  這是一個矛盾
[00:02:55.000 --> 00:02:58.000]  所以我一開始的時候就和大家說這個矛盾性
[00:02:58.000 --> 00:03:00.000]  這是什麼矛盾呢
[00:03:00.000 --> 00:03:08.000]  這個矛盾就是現實的悲情和樂觀的盼望
[00:03:08.000 --> 00:03:10.000]  為什麼這麼特別呢
[00:03:10.000 --> 00:03:11.000]  這個矛盾是從哪裡找來的呢
[00:03:11.000 --> 00:03:12.000]  不是
[00:03:12.000 --> 00:03:14.000]  就是聖經裡有的
[00:03:14.000 --> 00:03:17.000]  首先我們看這個現實的悲情
[00:03:17.000 --> 00:03:18.000]  是什麼呢
[00:03:18.000 --> 00:03:20.000]  如果你看這段聖經剛才讀的時候
[00:03:20.000 --> 00:03:23.000]  可能你沒有特別留意到
[00:03:23.000 --> 00:03:24.000]  現在我告訴你
[00:03:24.000 --> 00:03:26.000]  這段聖經你會發覺那個mood
[00:03:26.000 --> 00:03:31.000]  就是那個感覺和那個氣氛很不同
[00:03:31.000 --> 00:03:33.000]  最初十八節一直到二十二節
[00:03:33.000 --> 00:03:35.000]  剛才我們讀的時候
[00:03:35.000 --> 00:03:38.000]  是充滿了很多的悲情
[00:03:38.000 --> 00:03:44.000]  甚至好像很消極的那樣
[00:03:44.000 --> 00:03:48.000]  你看看在十九到二十二節那裡
[00:03:48.000 --> 00:03:50.000]  用一些字眼我列了出來
[00:03:50.000 --> 00:03:52.000]  苦楚
[00:03:52.000 --> 00:03:54.000]  伏在虛空之下
[00:03:54.000 --> 00:03:57.000]  敗壞的核制
[00:03:57.000 --> 00:03:59.000]  我們大家一起來的辛淫
[00:03:59.000 --> 00:04:00.000]  痛苦
[00:04:00.000 --> 00:04:02.000]  心裡面嘆息
[00:04:02.000 --> 00:04:06.000]  這些形容是全部形容一種很悲情的情況
[00:04:06.000 --> 00:04:08.000]  這種悲情的情況
[00:04:08.000 --> 00:04:10.000]  是好像我們走不掉的那樣
[00:04:10.000 --> 00:04:14.000]  這個是我們聖經裡一開始的時候
[00:04:14.000 --> 00:04:16.000]  這四節給我們看見的
[00:04:16.000 --> 00:04:18.000]  但是很奇怪的
[00:04:18.000 --> 00:04:20.000]  很奇妙的
[00:04:20.000 --> 00:04:22.000]  到最後剛才我們讀的時候
[00:04:22.000 --> 00:04:24.000]  就越很high的
[00:04:24.000 --> 00:04:27.000]  一種很勝利的一個頌歌
[00:04:27.000 --> 00:04:29.000]  沒有什麼可以叫我們和基督愛隔絕
[00:04:29.000 --> 00:04:32.000]  難道患難、飢餓、赤身、怒體
[00:04:32.000 --> 00:04:35.000]  天上地下沒有什麼可以和我們叫基督隔絕
[00:04:35.000 --> 00:04:37.000]  我們不會再怕神
[00:04:37.000 --> 00:04:39.000]  既然愛我們到了那個地步
[00:04:39.000 --> 00:04:40.000]  連兒子也給了我們
[00:04:40.000 --> 00:04:41.000]  連命也給了我們的時候
[00:04:41.000 --> 00:04:43.000]  我們還有什麼可以怕呢
[00:04:43.000 --> 00:04:45.000]  於是我們得勝有餘
[00:04:45.000 --> 00:04:49.000]  這個就是我們讀到最後結束的時候
[00:04:49.000 --> 00:04:52.000]  不能叫我們與上帝的愛隔絕
[00:04:52.000 --> 00:04:54.000]  這個愛在我們的主耶穌基督裡面
[00:04:54.000 --> 00:04:56.000]  這個就好像唱歌
[00:04:56.000 --> 00:04:58.000]  唱Hallelujah的Crescendo
[00:04:58.000 --> 00:05:00.000]  一路越唱越大聲
[00:05:00.000 --> 00:05:02.000]  到最後爆炸性的
[00:05:02.000 --> 00:05:04.000]  來做結束
[00:05:04.000 --> 00:05:06.000]  彼此是很悲情的
[00:05:06.000 --> 00:05:08.000]  很沉重的
[00:05:08.000 --> 00:05:10.000]  又新淫又虛空
[00:05:10.000 --> 00:05:13.000]  又嘆息又苦楚
[00:05:13.000 --> 00:05:20.000]  怎樣可以轉化成為一種勝利的宣告
[00:05:20.000 --> 00:05:23.000]  這個就是聖靈在當中
[00:05:23.000 --> 00:05:27.000]  最重要的一個轉化的力量
[00:05:27.000 --> 00:05:29.000]  就是中間剛才我說的
[00:05:29.000 --> 00:05:32.000]  兩段這麼不同的現實的悲情
[00:05:32.000 --> 00:05:36.000]  變成一個充滿了盼望的樂歌
[00:05:36.000 --> 00:05:38.000]  中間有三節聖經
[00:05:38.000 --> 00:05:40.000]  就說到聖靈了
[00:05:40.000 --> 00:05:42.000]  就是轉類點
[00:05:42.000 --> 00:05:46.000]  就是23節24節25節那幾節
[00:05:46.000 --> 00:05:48.000]  等下我們看看他怎樣轉
[00:05:48.000 --> 00:05:50.000]  還有我們希望今天下午
[00:05:50.000 --> 00:05:53.000]  我們同樣得到這個聖經裡面
[00:05:53.000 --> 00:05:55.000]  告訴我們一個很重要的真理
[00:05:55.000 --> 00:05:58.000]  就是聖靈所賜給我們的一個盼望
[00:05:58.000 --> 00:06:00.000]  首先說現實的悲情
[00:06:00.000 --> 00:06:02.000]  現實的悲情
[00:06:02.000 --> 00:06:04.000]  聖經其實真的很好
[00:06:04.000 --> 00:06:06.000]  神的話是很真實的
[00:06:06.000 --> 00:06:08.000]  他也不會跟我們客氣
[00:06:08.000 --> 00:06:12.000]  他告訴我們這個世界是充滿了現實的悲情
[00:06:12.000 --> 00:06:16.000]  而且這個世界是一個必然的現象
[00:06:16.000 --> 00:06:21.000]  你不要以為基督教是在說一些悲觀
[00:06:21.000 --> 00:06:23.000]  基督教不是在說悲觀
[00:06:23.000 --> 00:06:25.000]  只不過是在說現實
[00:06:25.000 --> 00:06:27.000]  用英文來說不是pessimistic
[00:06:27.000 --> 00:06:29.000]  是realistic
[00:06:29.000 --> 00:06:33.000]  其實是一個必然的趨勢的悲情
[00:06:33.000 --> 00:06:35.000]  這裡我們列了不同的情況
[00:06:35.000 --> 00:06:37.000]  其實你和我都知道
[00:06:37.000 --> 00:06:41.000]  如果我們從比較科學的角度來說
[00:06:41.000 --> 00:06:45.000]  我們說其實這個世界是從一個有秩序
[00:06:45.000 --> 00:06:49.000]  自然會產生成為沒有秩序的一個必然的過程
[00:06:49.000 --> 00:06:51.000]  如果你是讀物理學的
[00:06:51.000 --> 00:06:53.000]  我也算讀了幾年物理學
[00:06:53.000 --> 00:06:55.000]  讀了六年物理學
[00:06:55.000 --> 00:06:57.000]  我讀了一個叫做第二定律的
[00:06:57.000 --> 00:06:59.000]  熱力學的第二定律
[00:06:59.000 --> 00:07:01.000]  Second law of Thermodynamics
[00:07:01.000 --> 00:07:04.000]  其實不是很深奧
[00:07:04.000 --> 00:07:05.000]  很簡單的
[00:07:05.000 --> 00:07:08.000]  如果用一個比較具體的情況來說
[00:07:08.000 --> 00:07:12.000]  這個世界其實是由有秩序變成沒有秩序
[00:07:12.000 --> 00:07:15.000]  它不會自然由沒有秩序變成有秩序
[00:07:15.000 --> 00:07:17.000]  就是說你拿著一個杯子
[00:07:17.000 --> 00:07:18.000]  你什麼都不用做
[00:07:18.000 --> 00:07:19.000]  玻璃杯
[00:07:19.000 --> 00:07:20.000]  放手就行
[00:07:20.000 --> 00:07:22.000]  它就已經掉到地上
[00:07:22.000 --> 00:07:24.000]  啊 碎了
[00:07:24.000 --> 00:07:28.000]  一個很漂亮的杯子可以變成碎片
[00:07:28.000 --> 00:07:30.000]  沒有秩序的碎片
[00:07:30.000 --> 00:07:34.000]  如果你要將影片拍下來
[00:07:34.000 --> 00:07:36.000]  拍的時候看到一個很漂亮的杯子
[00:07:36.000 --> 00:07:38.000]  就變成啪 啪 這樣散開
[00:07:38.000 --> 00:07:40.000]  那你可以reverse play
[00:07:40.000 --> 00:07:42.000]  可以倒轉回頭
[00:07:42.000 --> 00:07:45.000]  看到地上一堆很碎的碎片
[00:07:45.000 --> 00:07:47.000]  這樣升上來
[00:07:47.000 --> 00:07:49.000]  在你的手裡面很漂亮
[00:07:49.000 --> 00:07:51.000]  科學家告訴我們
[00:07:51.000 --> 00:07:56.000]  這個reverse play在現實世界裡面是永遠不會發生的
[00:07:56.000 --> 00:07:58.000]  你要它發生都可以
[00:07:58.000 --> 00:08:01.000]  一堆碎片 玻璃碎
[00:08:01.000 --> 00:08:03.000]  成為一個很漂亮的杯子在你手裡面都可以
[00:08:03.000 --> 00:08:08.000]  不過要加很多外來的能量和方式和功課
[00:08:08.000 --> 00:08:10.000]  和工作 努力
[00:08:10.000 --> 00:08:11.000]  譬如你喜歡
[00:08:11.000 --> 00:08:12.000]  如果用現實的來說
[00:08:12.000 --> 00:08:13.000]  你要掃掉它
[00:08:13.000 --> 00:08:15.000]  掃掉它
[00:08:15.000 --> 00:08:16.000]  那又怎樣
[00:08:16.000 --> 00:08:17.000]  溶掉它
[00:08:17.000 --> 00:08:18.000]  加熱
[00:08:18.000 --> 00:08:19.000]  溶掉它
[00:08:19.000 --> 00:08:21.000]  用一個倒模
[00:08:21.000 --> 00:08:24.000]  然後從地上推上你的手
[00:08:24.000 --> 00:08:25.000]  你明白嗎
[00:08:25.000 --> 00:08:27.000]  這個是要加很多的東西
[00:08:27.000 --> 00:08:29.000]  再舉一個簡單的例子
[00:08:29.000 --> 00:08:31.000]  你放一個蘋果在這裡
[00:08:31.000 --> 00:08:34.000]  有紅 有香的蘋果在這裡
[00:08:34.000 --> 00:08:35.000]  你不用理它
[00:08:35.000 --> 00:08:37.000]  你不用搞它
[00:08:37.000 --> 00:08:38.000]  就這樣放在這裡
[00:08:38.000 --> 00:08:39.000]  你一個月之後回來
[00:08:39.000 --> 00:08:40.000]  就變成一坨泥
[00:08:40.000 --> 00:08:42.000]  又臭又骯髒又生蟲
[00:08:42.000 --> 00:08:46.000]  這個又香又漂亮的蘋果
[00:08:46.000 --> 00:08:48.000]  它是一個自然的過程當中
[00:08:48.000 --> 00:08:52.000]  會變成一個混亂沒有秩序的過程
[00:08:52.000 --> 00:08:53.000]  同樣的
[00:08:53.000 --> 00:08:55.000]  如果你五個小時放一張
[00:08:55.000 --> 00:08:56.000]  五個小時放一張
[00:08:56.000 --> 00:08:58.000]  你將整個一個月的過程
[00:08:58.000 --> 00:09:00.000]  很快地縮小
[00:09:00.000 --> 00:09:02.000]  你也看過這樣的紀錄片
[00:09:02.000 --> 00:09:04.000]  很快地剪影
[00:09:04.000 --> 00:09:06.000]  於是你見到一個很漂亮的蘋果
[00:09:06.000 --> 00:09:08.000]  啪
[00:09:08.000 --> 00:09:11.000]  你可以反過來拍
[00:09:11.000 --> 00:09:13.000]  將它倒過來的時候
[00:09:13.000 --> 00:09:14.000]  一坨泥
[00:09:14.000 --> 00:09:16.000]  慢慢變回一個很漂亮的蘋果
[00:09:16.000 --> 00:09:17.000]  同樣科學家告訴你
[00:09:17.000 --> 00:09:19.000]  這個現實的世界
[00:09:19.000 --> 00:09:21.000]  現實的世界是不會發生的
[00:09:21.000 --> 00:09:23.000]  倒過來
[00:09:23.000 --> 00:09:25.000]  只是前面那裡
[00:09:25.000 --> 00:09:26.000]  你要它發生都可以
[00:09:26.000 --> 00:09:28.000]  一樣要下很多功夫
[00:09:28.000 --> 00:09:29.000]  怎樣呢
[00:09:29.000 --> 00:09:30.000]  你將蘋果
[00:09:30.000 --> 00:09:33.000]  要它保持溫度
[00:09:33.000 --> 00:09:34.000]  濕度
[00:09:34.000 --> 00:09:38.000]  大概都可以熬多兩個月左右
[00:09:38.000 --> 00:09:40.000]  但是它最後都會壞的
[00:09:40.000 --> 00:09:42.000]  其實這個世界
[00:09:42.000 --> 00:09:44.000]  你和我都知道這個事實
[00:09:44.000 --> 00:09:46.000]  是會壞的
[00:09:46.000 --> 00:09:48.000]  人是會老的
[00:09:48.000 --> 00:09:50.000]  你明白嗎
[00:09:50.000 --> 00:09:52.000]  我現在62歲了
[00:09:52.000 --> 00:09:54.000]  我是會病的
[00:09:54.000 --> 00:09:57.000]  我比較50歲的時候會病一點
[00:09:57.000 --> 00:09:59.000]  你不認都不行的
[00:09:59.000 --> 00:10:00.000]  你好像謝賢那樣
[00:10:00.000 --> 00:10:01.000]  留長頭髮一條辮子
[00:10:01.000 --> 00:10:02.000]  他都會老的
[00:10:02.000 --> 00:10:03.000]  你明白嗎
[00:10:03.000 --> 00:10:04.000]  好像胡楓那樣
[00:10:04.000 --> 00:10:06.000]  繼續要跳扭腰舞
[00:10:06.000 --> 00:10:07.000]  他都會老的
[00:10:07.000 --> 00:10:09.000]  我記得我十年前
[00:10:09.000 --> 00:10:10.000]  十年前
[00:10:10.000 --> 00:10:11.000]  十年前左右的時候
[00:10:11.000 --> 00:10:13.000]  大家知道我有兩個女兒
[00:10:13.000 --> 00:10:15.000]  我女兒26歲離開世界
[00:10:15.000 --> 00:10:17.000]  她是個嚴重智障的
[00:10:17.000 --> 00:10:20.000]  那時候她還住在宿舍
[00:10:20.000 --> 00:10:22.000]  我記得有一天
[00:10:22.000 --> 00:10:25.000]  我去她家探望她
[00:10:25.000 --> 00:10:27.000]  探望她的時候
[00:10:27.000 --> 00:10:28.000]  大家玩一下
[00:10:28.000 --> 00:10:30.000]  我女兒知道她的智力
[00:10:30.000 --> 00:10:32.000]  你說她完全沒有
[00:10:32.000 --> 00:10:34.000]  但她有時候突然說話
[00:10:34.000 --> 00:10:36.000]  你都不知道她說什麼
[00:10:36.000 --> 00:10:40.000]  因為她的專注力很短
[00:10:40.000 --> 00:10:42.000]  所以她說話沒有頭沒尾
[00:10:42.000 --> 00:10:44.000]  但那天她很有趣
[00:10:44.000 --> 00:10:45.000]  突然看著我
[00:10:45.000 --> 00:10:48.000]  她說:爸爸,你很老
[00:10:48.000 --> 00:10:50.000]  我說:老什麼
[00:10:50.000 --> 00:10:51.000]  好像五十多歲
[00:10:51.000 --> 00:10:53.000]  不老,爸爸,沒事
[00:10:53.000 --> 00:10:55.000]  不要理她
[00:10:55.000 --> 00:10:56.000]  她亂說話
[00:10:56.000 --> 00:10:58.000]  她不知道自己在說什麼
[00:10:58.000 --> 00:10:59.000]  突然她又看著我
[00:10:59.000 --> 00:11:02.000]  爸爸,你很老
[00:11:02.000 --> 00:11:05.000]  我說:不是,說什麼
[00:11:05.000 --> 00:11:07.000]  連續說了幾次
[00:11:07.000 --> 00:11:09.000]  爸爸,你很老
[00:11:09.000 --> 00:11:11.000]  我覺得她挺幽默
[00:11:11.000 --> 00:11:12.000]  老什麼
[00:11:12.000 --> 00:11:14.000]  挺精神
[00:11:14.000 --> 00:11:15.000]  不要說這些
[00:11:15.000 --> 00:11:17.000]  我們玩別的東西
[00:11:17.000 --> 00:11:19.000]  探望完她之後
[00:11:19.000 --> 00:11:20.000]  出去跟工作人員
[00:11:20.000 --> 00:11:23.000]  跟宿舍的職員聊天
[00:11:23.000 --> 00:11:25.000]  聊天的時候
[00:11:25.000 --> 00:11:26.000]  很有趣
[00:11:26.000 --> 00:11:28.000]  今天女兒突然說了幾次這句話
[00:11:28.000 --> 00:11:30.000]  爸爸,你很老
[00:11:30.000 --> 00:11:31.000]  我很老嗎
[00:11:31.000 --> 00:11:33.000]  為什麼突然說了這句話
[00:11:33.000 --> 00:11:35.000]  職員一聽完之後
[00:11:35.000 --> 00:11:37.000]  笑到發抖
[00:11:37.000 --> 00:11:39.000]  她說:不是
[00:11:39.000 --> 00:11:44.000]  她說:我們這幾天教她說了一句新的東西
[00:11:44.000 --> 00:11:47.000]  有時候她跟別人不知如何相處
[00:11:47.000 --> 00:11:49.000]  於是她教了一句
[00:11:49.000 --> 00:11:53.000]  我和你很老友
[00:11:53.000 --> 00:11:56.000]  她背了這句
[00:11:56.000 --> 00:11:58.000]  跟別人見面的時候
[00:11:58.000 --> 00:12:01.000]  我和你很老友
[00:12:01.000 --> 00:12:03.000]  但她的記憶
[00:12:03.000 --> 00:12:04.000]  記得一點點
[00:12:04.000 --> 00:12:05.000]  不記得一點
[00:12:05.000 --> 00:12:07.000]  她變成了
[00:12:07.000 --> 00:12:09.000]  你很老
[00:12:09.000 --> 00:12:10.000]  記得那三個字
[00:12:10.000 --> 00:12:12.000]  我和你很老友
[00:12:12.000 --> 00:12:13.000]  記不住整句
[00:12:13.000 --> 00:12:14.000]  記得你很老
[00:12:14.000 --> 00:12:16.000]  所以其實她一直想跟我說
[00:12:16.000 --> 00:12:19.000]  爸爸,我和你很老友
[00:12:19.000 --> 00:12:21.000]  誰知她又說了
[00:12:21.000 --> 00:12:22.000]  你很老
[00:12:22.000 --> 00:12:24.000]  搞了這樣的經文出來
[00:12:24.000 --> 00:12:26.000]  我老嗎
[00:12:26.000 --> 00:12:28.000]  你喜歡不喜歡也好
[00:12:28.000 --> 00:12:32.000]  人是會老的
[00:12:32.000 --> 00:12:35.000]  這是一個現實的悲情
[00:12:35.000 --> 00:12:37.000]  你看看這段聖經
[00:12:37.000 --> 00:12:39.000]  如果你心水清
[00:12:39.000 --> 00:12:41.000]  你看到這四節聖經裡
[00:12:41.000 --> 00:12:43.000]  同樣重複出現一個字
[00:12:43.000 --> 00:12:45.000]  是什麼字呢
[00:12:45.000 --> 00:12:47.000]  受造之物
[00:12:47.000 --> 00:12:48.000]  你看看
[00:12:48.000 --> 00:12:50.000]  四節裡每一節都有
[00:12:50.000 --> 00:12:54.000]  十九節,二十節,二十一節,二十二節
[00:12:54.000 --> 00:12:56.000]  四節裡都有受造之物
[00:12:56.000 --> 00:12:59.000]  因為你和我都是受造之物
[00:12:59.000 --> 00:13:01.000]  我們這個世界
[00:13:01.000 --> 00:13:02.000]  我們是被造的
[00:13:02.000 --> 00:13:03.000]  我們不是神自己
[00:13:03.000 --> 00:13:05.000]  所以我們的東西是會壞的
[00:13:05.000 --> 00:13:07.000]  我們的身體是會越來越毀壞的
[00:13:07.000 --> 00:13:10.000]  你今天不病,明天也會病的
[00:13:10.000 --> 00:13:11.000]  你隨著你的身體裡面
[00:13:11.000 --> 00:13:14.000]  無論你多不接受這個事實也好
[00:13:14.000 --> 00:13:18.000]  你的身體的機能都會退化的
[00:13:18.000 --> 00:13:21.000]  人走在一起的時候
[00:13:21.000 --> 00:13:22.000]  大家不同意見
[00:13:22.000 --> 00:13:24.000]  都有衝突的
[00:13:24.000 --> 00:13:27.000]  一個家庭無論多努力
[00:13:27.000 --> 00:13:28.000]  多和睦也好
[00:13:28.000 --> 00:13:31.000]  都有他自己難念的經
[00:13:31.000 --> 00:13:33.000]  當這些發生的時候
[00:13:33.000 --> 00:13:34.000]  我們不是悲觀
[00:13:34.000 --> 00:13:35.000]  而是聖經告訴我們
[00:13:35.000 --> 00:13:39.000]  受造之物這個世界就是這樣
[00:13:39.000 --> 00:13:41.000]  那裡列出有兩個人物
[00:13:41.000 --> 00:13:43.000]  我也不詳細再解釋
[00:13:43.000 --> 00:13:44.000]  一個社會學家
[00:13:44.000 --> 00:13:45.000]  一個德國的社會學家
[00:13:45.000 --> 00:13:47.000]  在八十年代叫做Jurich Beck
[00:13:47.000 --> 00:13:50.000]  他已經寫了一本書叫做Risk Society
[00:13:50.000 --> 00:13:51.000]  就是叫做風險社會
[00:13:51.000 --> 00:13:53.000]  當時他寫這本書的時候
[00:13:53.000 --> 00:13:54.000]  大家都不贊成他的
[00:13:54.000 --> 00:13:58.000]  他當時用了一個叫做
[00:13:58.000 --> 00:14:01.000]  叫做混沌理論
[00:14:01.000 --> 00:14:03.000]  一個叫做蝴蝶效應
[00:14:03.000 --> 00:14:05.000]  所謂的蝴蝶效應
[00:14:05.000 --> 00:14:07.000]  他說如果這個世界
[00:14:07.000 --> 00:14:08.000]  所有的事情
[00:14:08.000 --> 00:14:10.000]  所有的東西連起來的時候
[00:14:10.000 --> 00:14:11.000]  從這個角度
[00:14:11.000 --> 00:14:14.000]  一隻蝴蝶在歐洲撲翼
[00:14:14.000 --> 00:14:17.000]  就會產生南美洲的風暴
[00:14:17.000 --> 00:14:20.000]  那些人就誇張了
[00:14:20.000 --> 00:14:22.000]  但到了今天
[00:14:22.000 --> 00:14:23.000]  你發覺已經是了
[00:14:23.000 --> 00:14:25.000]  我和大家可能都曾經提過一些例子
[00:14:25.000 --> 00:14:26.000]  今天呢
[00:14:26.000 --> 00:14:28.000]  為什麼呢
[00:14:28.000 --> 00:14:29.000]  到了九十年代
[00:14:29.000 --> 00:14:30.000]  大家最高興的時間
[00:14:30.000 --> 00:14:33.000]  因為九十年代是整個世界的全球化
[00:14:33.000 --> 00:14:34.000]  一個很大的突破
[00:14:34.000 --> 00:14:36.000]  就是我們有互聯網的出現
[00:14:36.000 --> 00:14:37.000]  其實不是很久的
[00:14:37.000 --> 00:14:39.000]  我們只不過是二十年左右
[00:14:39.000 --> 00:14:41.000]  九十年代之前
[00:14:41.000 --> 00:14:42.000]  都沒有互聯網的
[00:14:42.000 --> 00:14:43.000]  一會互聯網
[00:14:43.000 --> 00:14:46.000]  突然間我們全個世界連起來
[00:14:46.000 --> 00:14:48.000]  最初就很開心
[00:14:48.000 --> 00:14:49.000]  經濟連起來
[00:14:49.000 --> 00:14:54.000]  所以就有二十四小時可以開工了
[00:14:54.000 --> 00:14:56.000]  因為我們這裡收工的時候
[00:14:56.000 --> 00:14:57.000]  快要收工的時候
[00:14:57.000 --> 00:14:58.000]  倫敦那裡就開始上班
[00:14:58.000 --> 00:15:01.000]  上完班之後就去紐約上班
[00:15:01.000 --> 00:15:03.000]  紐約上的時候
[00:15:03.000 --> 00:15:04.000]  剛剛收市的時候
[00:15:04.000 --> 00:15:07.000]  就是我們這裡又開始上市了
[00:15:07.000 --> 00:15:08.000]  所以二十四小時
[00:15:08.000 --> 00:15:10.000]  全世界很厲害
[00:15:10.000 --> 00:15:13.000]  但是那個社會學家說
[00:15:13.000 --> 00:15:16.000]  這個全球化帶來很大的
[00:15:16.000 --> 00:15:17.000]  將來如果有
[00:15:17.000 --> 00:15:18.000]  當時他還沒有
[00:15:18.000 --> 00:15:19.000]  將來如果全球化的時候
[00:15:19.000 --> 00:15:21.000]  會帶來很大的突破
[00:15:21.000 --> 00:15:23.000]  但是帶來很多的災難
[00:15:23.000 --> 00:15:25.000]  當時的人就不停的罵他
[00:15:25.000 --> 00:15:26.000]  災什麼難
[00:15:26.000 --> 00:15:27.000]  不知道多好
[00:15:27.000 --> 00:15:29.000]  現在我們開始見到了
[00:15:29.000 --> 00:15:30.000]  今天和我所
[00:15:30.000 --> 00:15:32.000]  這個世界是互相連累的世界
[00:15:32.000 --> 00:15:34.000]  連起來走不掉的了
[00:15:34.000 --> 00:15:36.000]  有什麼傳染病
[00:15:36.000 --> 00:15:39.000]  以前我們都不用想中東的駱駝
[00:15:39.000 --> 00:15:40.000]  關我們什麼事
[00:15:40.000 --> 00:15:42.000]  那些駱駝
[00:15:42.000 --> 00:15:44.000]  我們是看電視才看的
[00:15:44.000 --> 00:15:47.000]  現在香港都要說
[00:15:47.000 --> 00:15:50.000]  我們千萬不要坐中東的駱駝
[00:15:50.000 --> 00:15:52.000]  因為那些病菌是到處去的
[00:15:52.000 --> 00:15:54.000]  你明白嗎
[00:15:54.000 --> 00:15:56.000]  我們沒有雞吃
[00:15:56.000 --> 00:15:57.000]  已經試得夠多了
[00:15:57.000 --> 00:15:59.000]  已經是吧
[00:15:59.000 --> 00:16:00.000]  不知道什麼時候
[00:16:00.000 --> 00:16:01.000]  我們會有一天
[00:16:01.000 --> 00:16:03.000]  我們說我們的寵物不可以碰
[00:16:03.000 --> 00:16:05.000]  這個就災難了
[00:16:05.000 --> 00:16:06.000]  真的
[00:16:06.000 --> 00:16:07.000]  我想對很多家庭
[00:16:07.000 --> 00:16:09.000]  很多人來說是災難
[00:16:09.000 --> 00:16:10.000]  現在還沒到這個地步
