
[00:00:00.000 --> 00:00:07.000]  今天和大家宣講的經文是在彼得侯書
[00:05:49.000 --> 00:05:50.000]  他去了泰國
[00:05:50.000 --> 00:05:53.000]  他說泰國有很多編青是沒有人理會的
[00:05:53.000 --> 00:05:55.000]  他第一次去見證他們很感動
[00:05:55.000 --> 00:05:57.000]  那些人很慘
[00:05:57.000 --> 00:05:59.000]  在泰國看來是人渣
[00:05:59.000 --> 00:06:02.000]  於是他們夫妻就去了泰國
[00:06:02.000 --> 00:06:04.000]  來接觸那些編青
[00:06:04.000 --> 00:06:05.000]  很艱難
[00:06:05.000 --> 00:06:07.000]  他們學泰文
[00:06:07.000 --> 00:06:09.000]  他們去開咖啡室
[00:06:09.000 --> 00:06:11.000]  全部人自己來
[00:06:11.000 --> 00:06:13.000]  在當地遇到很多困難
[00:06:13.000 --> 00:06:15.000]  有政府有各方面
[00:06:15.000 --> 00:06:18.000]  但他發現上帝給予他們那種能力
[00:06:18.000 --> 00:06:20.000]  他相信神與他同在
[00:06:20.000 --> 00:06:24.000]  於是他覺得要將這個信仰實踐出來
[00:06:24.000 --> 00:06:26.000]  就是他最快樂的
[00:06:26.000 --> 00:06:28.000]  他去了已經超過十年
[00:06:28.000 --> 00:06:30.000]  在今天我們看回
[00:06:30.000 --> 00:06:32.000]  好像他有些成就
[00:06:32.000 --> 00:06:37.000]  在當地的人都是肯認可他
[00:06:37.000 --> 00:06:40.000]  但當中所經歷是很艱苦
[00:06:40.000 --> 00:06:44.000]  所以我們的信仰就是這種
[00:06:44.000 --> 00:06:46.000]  就是帶著能力的
[00:06:46.000 --> 00:06:50.000]  我們無財無地位
[00:06:50.000 --> 00:06:56.000]  但有能力就可以去做一些人想不到可以做的事情
[00:06:56.000 --> 00:06:58.000]  下面一章
[00:06:58.000 --> 00:07:04.000]  耶穌是將我們這種信仰帶來的能力給我們
[00:07:04.000 --> 00:07:07.000]  所以這個Divine Power就指這件事
[00:07:07.000 --> 00:07:11.000]  而這能力就是要透過我們認識
[00:07:11.000 --> 00:07:13.000]  透過認識基督
[00:07:13.000 --> 00:07:16.000]  這裡說到我們認識基督
[00:07:16.000 --> 00:07:17.000]  認識基督是什麼呢?
[00:07:17.000 --> 00:07:19.000]  就是我們肯定基督對我們的救贖
[00:07:19.000 --> 00:07:21.000]  我們與基督的關係
[00:07:21.000 --> 00:07:24.000]  耶穌基督的知識就是福音
[00:07:24.000 --> 00:07:29.000]  就是我們深深感受到並領受到基督的救贖
[00:07:29.000 --> 00:07:35.000]  這是彼得開始說下面一段很重要的經文
[00:07:35.000 --> 00:07:39.000]  應許就是將來
[00:07:39.000 --> 00:07:42.000]  當我們去實踐這個信仰
[00:07:42.000 --> 00:07:47.000]  我們將來就會得著上帝給我們豐盛的生命
[00:07:47.000 --> 00:07:52.000]  下面的經文就是我們今天要說的重點
[00:07:52.000 --> 00:07:56.000]  信心為重得至根
[00:07:56.000 --> 00:08:02.000]  下面就說到有很多說我們有信心之的話要加一樣
[00:08:02.000 --> 00:08:07.000]  剛才說完我們從基督得到神的能力
[00:08:07.000 --> 00:08:10.000]  是要實踐他們的信仰
[00:08:10.000 --> 00:08:14.000]  我們是要見證他們在困難中仍然堅持
[00:08:14.000 --> 00:08:18.000]  並且我們能夠彰顯神給我們豐盛的生命
[00:08:18.000 --> 00:08:20.000]  但怎樣得到呢?
[00:08:20.000 --> 00:08:22.000]  現在彼得就說
[00:08:22.000 --> 00:08:26.000]  彼得就說我們有了信心
[00:08:26.000 --> 00:08:28.000]  如果你不相信上帝
[00:08:28.000 --> 00:08:29.000]  你不相信耶穌
[00:08:29.000 --> 00:08:30.000]  一切都是假的
[00:08:30.000 --> 00:08:32.000]  你不需要再說下去了
[00:08:32.000 --> 00:08:34.000]  信心為重得至根
[00:08:34.000 --> 00:08:38.000]  我舉個例子是路加福音七章三十六到五十節
[00:08:38.000 --> 00:08:40.000]  我不詳細讀了
[00:08:40.000 --> 00:08:45.000]  這個例子說到一個有罪的女人去告耶穌
[00:08:45.000 --> 00:08:51.000]  然後耶穌就說你做了很多罪得赦免
[00:08:51.000 --> 00:08:54.000]  我們記得當時在西門的家裡
[00:08:54.000 --> 00:08:57.000]  西門和其他人就批評耶穌
[00:08:57.000 --> 00:09:01.000]  這個有罪的女人這樣來到你面前
[00:09:01.000 --> 00:09:03.000]  又告你的腳又哭又什麼的
[00:09:03.000 --> 00:09:05.000]  會不會很過分呢?
[00:09:05.000 --> 00:09:15.000]  耶穌就說她所做的和西門所做的很不同
[00:09:15.000 --> 00:09:18.000]  因為西門不是真的這麼尊重耶穌
[00:09:18.000 --> 00:09:21.000]  但這個女人所做的
[00:09:21.000 --> 00:09:25.000]  是為了她對基督的那種愛慕
[00:09:25.000 --> 00:09:28.000]  但背後是什麼呢?
[00:09:28.000 --> 00:09:30.000]  這個女人要解決罪的問題
[00:09:30.000 --> 00:09:32.000]  所以她去到耶穌裡面
[00:09:32.000 --> 00:09:34.000]  她憑著信心去到耶穌
[00:09:34.000 --> 00:09:39.000]  我們要想這個女人之所以肯去見耶穌
[00:09:39.000 --> 00:09:42.000]  因為她相信耶穌不會拒絕她
[00:09:42.000 --> 00:09:47.000]  西門是一個大家庭
[00:09:47.000 --> 00:09:49.000]  這個女人是一個有罪的女人
[00:09:49.000 --> 00:09:51.000]  她憑什麼去找耶穌呢?
[00:09:51.000 --> 00:09:53.000]  她相信耶穌不會拒絕她
[00:09:53.000 --> 00:09:56.000]  所以她放下一切去到耶穌
[00:09:56.000 --> 00:09:58.000]  她沒有說什麼
[00:09:58.000 --> 00:09:59.000]  耶穌明白她
[00:09:59.000 --> 00:10:02.000]  所以到了最後耶穌一句話很重要
[00:10:02.000 --> 00:10:04.000]  不是因為她的眼淚
[00:10:04.000 --> 00:10:06.000]  不是因為她的付出
[00:10:06.000 --> 00:10:08.000]  是因為她的信心
[00:10:08.000 --> 00:10:10.000]  如果這個女人沒有信心
[00:10:10.000 --> 00:10:12.000]  她不會去到耶穌那裡
[00:10:12.000 --> 00:10:13.000]  因為她有信心
[00:10:13.000 --> 00:10:16.000]  她就排除萬難去找耶穌
[00:10:16.000 --> 00:10:18.000]  所以這一段經文就讓我們看到
[00:10:18.000 --> 00:10:20.000]  一切的行動
[00:10:20.000 --> 00:10:24.000]  我們今天所做的一切
[00:10:24.000 --> 00:10:27.000]  如果我們相信耶穌基督是我們的救主
[00:10:27.000 --> 00:10:30.000]  相信祂不會拒絕我們
[00:10:30.000 --> 00:10:34.000]  就算在我們生命遇到困難
[00:10:34.000 --> 00:10:36.000]  我們不會病壞自己
[00:10:36.000 --> 00:10:38.000]  我們不會自己走了
[00:10:38.000 --> 00:10:41.000]  我們不會一個人離開教會
[00:10:41.000 --> 00:10:43.000]  我們一定要回到那裡
[00:10:43.000 --> 00:10:45.000]  因為我們知道耶穌明白
[00:10:45.000 --> 00:10:47.000]  並且接納我們
[00:10:47.000 --> 00:10:50.000]  信心彼得在這裡說
[00:10:50.000 --> 00:10:52.000]  他有了信心
[00:10:52.000 --> 00:10:56.000]  要加上很多時候我們解釋這段經文
[00:10:56.000 --> 00:10:58.000]  我都聽過很多人這樣解釋
[00:10:58.000 --> 00:11:00.000]  就是說我們有信心不夠
[00:11:00.000 --> 00:11:04.000]  就要加上德行
[00:11:04.000 --> 00:11:09.000]  有了德行就要加上很多很多的東西
[00:11:09.000 --> 00:11:12.000]  但是原來經文不是這樣解釋的
[00:11:12.000 --> 00:11:15.000]  他有了信心又要加上德行
[00:11:15.000 --> 00:11:18.000]  又要加上忍耐
[00:11:18.000 --> 00:11:23.000]  主詞你留意是誰加上的
[00:11:23.000 --> 00:11:25.000]  就是說有了信心
[00:11:25.000 --> 00:11:28.000]  如果我們有了信心不夠
[00:11:28.000 --> 00:11:30.000]  要加上一件事
[00:11:30.000 --> 00:11:31.000]  於是多一點
[00:11:31.000 --> 00:11:33.000]  不夠又再加上一件事
[00:11:33.000 --> 00:11:35.000]  就好像一個人讀書
[00:11:35.000 --> 00:11:39.000]  你一直努力考70分不夠
[00:11:39.000 --> 00:11:41.000]  再考75分 考80分
[00:11:41.000 --> 00:11:44.000]  如果信仰是這樣
[00:11:44.000 --> 00:11:48.000]  我們整個的信生命就重彈
[00:11:48.000 --> 00:11:52.000]  什麼時候才去到上帝的喜悅呢?
[00:11:52.000 --> 00:11:55.000]  這個就是中世紀的人要苦待自己
[00:11:55.000 --> 00:11:57.000]  要用很多行為
[00:11:57.000 --> 00:11:59.000]  要加上很多東西 做很多事
[00:11:59.000 --> 00:12:02.000]  如果我們看回經文
[00:12:02.000 --> 00:12:05.000]  那個加上是沒有主詞的
[00:12:05.000 --> 00:12:08.000]  換句話說是誰加上的
[00:12:08.000 --> 00:12:10.000]  我們看下去
[00:12:10.000 --> 00:12:14.000]  如果我們做好一件事
[00:12:14.000 --> 00:12:17.000]  不夠又加一件事
[00:12:17.000 --> 00:12:22.000]  這樣就是一個永遠不會完的責任
[00:12:22.000 --> 00:12:27.000]  但原來那個文字是這樣的意思
[00:12:27.000 --> 00:12:30.000]  當我們有真誠的信心
[00:12:30.000 --> 00:12:34.000]  就是說我們堅定不移
[00:12:34.000 --> 00:12:37.000]  堅定不移相信基督的愛
[00:12:37.000 --> 00:12:39.000]  相信上帝的應許
[00:12:39.000 --> 00:12:41.000]  相信基督的大能
[00:12:41.000 --> 00:12:45.000]  當我們有一種堅定不移的信心的時候
[00:12:45.000 --> 00:12:48.000]  我們確實相信基督的救贖不會離開我們
[00:12:48.000 --> 00:12:49.000]  當我們有這樣的信心
[00:12:49.000 --> 00:12:54.000]  就會發生 產生 得行
[00:12:54.000 --> 00:12:58.000]  這個得行不是我們用自己的方法去加的
[00:12:58.000 --> 00:12:59.000]  不是說我有信心了
[00:12:59.000 --> 00:13:01.000]  於是我又再去行
[00:13:01.000 --> 00:13:02.000]  不是
[00:13:02.000 --> 00:13:05.000]  是當我們有了真信心的時候
[00:13:05.000 --> 00:13:08.000]  它是會自然產生出來的
[00:13:08.000 --> 00:13:11.000]  是由信心自然產生出來
[00:13:11.000 --> 00:13:12.000]  換句話說
[00:13:12.000 --> 00:13:17.000]  真正的信心是自然產生得行
[00:13:17.000 --> 00:13:20.000]  因為加上這個字
[00:13:20.000 --> 00:13:25.000]  它的原文是慷慨送出的意思
[00:13:25.000 --> 00:13:28.000]  其實加上就是
[00:13:28.000 --> 00:13:29.000]  You will receive
[00:13:29.000 --> 00:13:31.000]  你會得到
[00:13:31.000 --> 00:13:33.000]  Will be provided
[00:13:33.000 --> 00:13:35.000]  所以從這個字來看
[00:13:35.000 --> 00:13:39.000]  似乎主動不是我要再加一件事
[00:13:39.000 --> 00:13:41.000]  我於是更努力加一件事
[00:13:41.000 --> 00:13:44.000]  是當我們真正信心
[00:13:44.000 --> 00:13:45.000]  那個主動是上帝
[00:13:45.000 --> 00:13:48.000]  上帝是會加給我們
[00:13:48.000 --> 00:13:50.000]  如果我們沒有信心
[00:13:50.000 --> 00:13:51.000]  是什麼都不用說
[00:13:51.000 --> 00:13:53.000]  你做一切的好事
[00:13:53.000 --> 00:13:54.000]  一切行為
[00:13:54.000 --> 00:13:56.000]  就好像拜神拜偶像一樣
[00:13:56.000 --> 00:13:58.000]  行善積德
[00:13:58.000 --> 00:13:59.000]  想著行善積德
[00:13:59.000 --> 00:14:04.000]  自己就可以一路提升自己去上天堂
[00:14:04.000 --> 00:14:06.000]  基督教剛剛相反
[00:14:06.000 --> 00:14:09.000]  基督教就是我們今天相信上帝
[00:14:09.000 --> 00:14:11.000]  當我們真正相信上帝的時候
[00:14:11.000 --> 00:14:17.000]  上帝就會將其他的東西加給我們
[00:14:17.000 --> 00:14:20.000]  得行有了信心
[00:14:20.000 --> 00:14:23.000]  真正信心就會產生得行
[00:14:23.000 --> 00:14:27.000]  產生得行的意思
[00:14:27.000 --> 00:14:31.000]  就是代表了我們生命被改變
[00:14:31.000 --> 00:14:34.000]  原來我們很畏懼
[00:14:34.000 --> 00:14:36.000]  原來我們很自私
[00:14:36.000 --> 00:14:38.000]  原來我們經常看自己的東西
[00:14:38.000 --> 00:14:40.000]  但如果我們真正相信基督
[00:14:40.000 --> 00:14:42.000]  相信基督的接納
[00:14:42.000 --> 00:14:44.000]  相信基督的愛
[00:14:44.000 --> 00:14:47.000]  我們生命就會被改變
[00:14:47.000 --> 00:14:49.000]  我們裡頭的得行
[00:14:49.000 --> 00:14:51.000]  就從上而來改變我們
[00:14:51.000 --> 00:14:54.000]  所以得行原來是一種素質
[00:14:54.000 --> 00:14:58.000]  我們慢慢就會被改變
[00:14:58.000 --> 00:15:01.000]  真正得行就會產生知識
[00:15:01.000 --> 00:15:03.000]  當我們生命的素質被改變的時候
[00:15:03.000 --> 00:15:06.000]  當我們不只是看自己
[00:15:06.000 --> 00:15:10.000]  我們學習基督關心其他人
[00:15:10.000 --> 00:15:14.000]  於是我們就知道怎樣去對待人
[00:15:14.000 --> 00:15:17.000]  我們知道怎樣去和人相處
[00:15:17.000 --> 00:15:21.000]  這個知識就是從我們生命的素質被改變之後
[00:15:21.000 --> 00:15:24.000]  我們就有這個知識
[00:15:24.000 --> 00:15:26.000]  這個知識不是智慧
[00:15:26.000 --> 00:15:29.000]  智慧就是我們處理原則性
[00:15:29.000 --> 00:15:33.000]  這個知識就是實際上我們就懂得愛人
[00:15:33.000 --> 00:15:35.000]  因為當我們看到基督愛人的時候
[00:15:35.000 --> 00:15:37.000]  我們就有這個知識
[00:15:37.000 --> 00:15:42.000]  怎樣去愛父母、弟兄姊妹、周圍的人
[00:15:42.000 --> 00:15:44.000]  怎樣去相處
[00:15:44.000 --> 00:15:47.000]  甚至生命被改變
[00:15:47.000 --> 00:15:49.000]  素質被提升的時候
[00:15:49.000 --> 00:15:56.000]  我們在處事上尋求討上帝喜悅的事情
[00:15:56.000 --> 00:15:59.000]  在處事上我們都得到提升
[00:15:59.000 --> 00:16:03.000]  有了知識就得到節制
[00:16:03.000 --> 00:16:06.000]  當我們明白這個世界的複雜
[00:16:06.000 --> 00:16:10.000]  當我們由信心神給我們的生命
[00:16:10.000 --> 00:16:13.000]  我們生命得到改造、提升的時候
[00:16:13.000 --> 00:16:17.000]  我們知道怎樣去與世人相處
[00:16:17.000 --> 00:16:23.000]  然後我們就明白到我們的限制
[00:16:23.000 --> 00:16:25.000]  當我們明白限制的時候
[00:16:25.000 --> 00:16:27.000]  我們學習謙卑自己
[00:16:27.000 --> 00:16:29.000]  有自我的克制
[00:16:29.000 --> 00:16:32.000]  說話都會謹慎一點
[00:16:32.000 --> 00:16:35.000]  不會驕傲自大、不會狂妄自大
[00:16:35.000 --> 00:16:38.000]  當一個人不相信上帝的時候
[00:16:38.000 --> 00:16:41.000]  這個人是會狂妄自大
[00:16:41.000 --> 00:16:45.000]  因為他覺得自己就是一切
[00:16:45.000 --> 00:16:49.000]  所以劉曉波說話很有意思
[00:16:49.000 --> 00:16:53.000]  劉曉波就是諾貝爾和平獎得主
[00:16:53.000 --> 00:16:55.000]  在中國過世了
[00:16:55.000 --> 00:17:00.000]  他說中國文化、中國人在過去幾千年裡
[00:17:00.000 --> 00:17:02.000]  不相信上帝
[00:17:02.000 --> 00:17:07.000]  所以就出現了狂妄自大的專制
[00:17:07.000 --> 00:17:10.000]  你想想如果一個人連上帝都不怕的時候
[00:17:10.000 --> 00:17:13.000]  他還怕什麼呢?他沒有人怕
[00:17:13.000 --> 00:17:15.000]  當一個人什麼都不怕的時候
[00:17:15.000 --> 00:17:21.000]  那種專制獨裁和自私自利就出現了
[00:17:21.000 --> 00:17:23.000]  所以當一個人相信上帝
[00:17:23.000 --> 00:17:25.000]  他就會發現自己的渺小
[00:17:25.000 --> 00:17:28.000]  他就發現自己要降伏在大地之下
[00:17:28.000 --> 00:17:31.000]  因為上帝掌管歷史和宇宙
[00:17:31.000 --> 00:17:34.000]  所以信心帶來很多的改變
[00:17:34.000 --> 00:17:38.000]  我們相信今天這個疫情很大
[00:17:38.000 --> 00:17:41.000]  很多人憂慮、疲乏
[00:17:41.000 --> 00:17:46.000]  甚至很多人不知道什麼時候有曙光
[00:17:46.000 --> 00:17:50.000]  但我們相信上帝仍然是掌管
[00:17:50.000 --> 00:17:53.000]  當我們有了這個盼望
[00:17:53.000 --> 00:17:57.000]  我們就一定可以離開這個曙光
[00:17:57.000 --> 00:18:01.000]  我們都記得幾年前在泰國
[00:18:01.000 --> 00:18:05.000]  有十幾個新聞仔進了一個洞
[00:18:05.000 --> 00:18:07.000]  後來進了洞之後出不來
[00:18:07.000 --> 00:18:10.000]  因為水漲這件事是世界新聞
[00:18:10.000 --> 00:18:16.000]  後來那些記者就訪問那些新聞仔和領隊
[00:18:16.000 --> 00:18:19.000]  當時他們說他們很害怕
[00:18:19.000 --> 00:18:22.000]  不過他們就彼此鼓勵
[00:18:22.000 --> 00:18:27.000]  當中有佛教徒也有基督徒
[00:18:27.000 --> 00:18:31.000]  特別是基督徒的新聞仔就說
[00:18:31.000 --> 00:18:35.000]  當我知道自己在這個困境裡
[00:18:35.000 --> 00:18:37.000]  但不是絕望
[00:18:37.000 --> 00:18:40.000]  是一定可以出去的時候
[00:18:40.000 --> 00:18:45.000]  於是他們就不會驚慌
[00:18:45.000 --> 00:18:49.000]  不會任意耗盡自己的體力
[00:18:49.000 --> 00:18:55.000]  當他們有盼望相信將來可以出去的時候
[00:18:55.000 --> 00:18:59.000]  就會延續了他們那種求生的力量
[00:18:59.000 --> 00:19:02.000]  我們今天相信上帝的人
[00:19:02.000 --> 00:19:05.000]  在這個疫情在這個困境裡
[00:19:05.000 --> 00:19:07.000]  因為我們相信的緣故
[00:19:07.000 --> 00:19:09.000]  上帝沒有離棄這個世界
[00:19:09.000 --> 00:19:10.000]  上帝仍然依治
[00:19:10.000 --> 00:19:14.000]  在擔領著一個暫時的警方
[00:19:14.000 --> 00:19:17.000]  我們就仰望將來
[00:19:17.000 --> 00:19:20.000]  我們最大盼望的是基督的救贖
[00:19:20.000 --> 00:19:22.000]  我們的永生
[00:19:22.000 --> 00:19:24.000]  當我們有了這個救贖
[00:19:24.000 --> 00:19:28.000]  世上一切的事情都會過去
[00:19:28.000 --> 00:19:33.000]  當我們有了這種從上帝而來的時候
[00:19:33.000 --> 00:19:39.000]  我們就知道這個世界很多事情
[00:19:39.000 --> 00:19:41.000]  我們未必完全明白
[00:19:41.000 --> 00:19:44.000]  但是我們知道上帝會帶領
[00:19:44.000 --> 00:19:47.000]  所以我們不會隨意
[00:19:47.000 --> 00:19:51.000]  就像一些人亂說話
[00:19:51.000 --> 00:19:53.000]  提出很多意見
[00:19:53.000 --> 00:19:56.000]  事實上是沒有任何根據
[00:19:56.000 --> 00:19:58.000]  所以這裡有真知識
[00:19:58.000 --> 00:19:59.000]  他就會節制
[00:19:59.000 --> 00:20:01.000]  他知道說到哪裡
[00:20:01.000 --> 00:20:04.000]  他不會過分
[00:20:04.000 --> 00:20:11.000]  他不會來控制自己的情緒各方面
[00:20:11.000 --> 00:20:14.000]  有了控制情緒和情慾
[00:20:14.000 --> 00:20:17.000]  就能產生忍耐
[00:20:17.000 --> 00:20:25.000]  所以一個人如果能夠控制自己的情緒和情慾的時候
[00:20:25.000 --> 00:20:27.000]  他出來就是忍耐
[00:20:27.000 --> 00:20:32.000]  當一個人自己很驕傲的時候
[00:20:32.000 --> 00:20:37.000]  他不好的地方就會變出來
[00:20:37.000 --> 00:20:39.000]  這裡有句話
[00:20:39.000 --> 00:20:41.000]  女子無才便是德
[00:20:41.000 --> 00:20:43.000]  我舉這個例子
[00:20:43.000 --> 00:20:47.000]  我不是叫女人不要讀書
[00:20:47.000 --> 00:20:50.000]  其實很多人誤會了這個說話
[00:20:50.000 --> 00:20:55.000]  其實這個說話我覺得和基督教的教導都很好
[00:20:55.000 --> 00:20:57.000]  很切合
[00:20:57.000 --> 00:21:00.000]  什麼叫女子無才便是德呢
[00:21:00.000 --> 00:21:02.000]  原來它有兩句
[00:21:02.000 --> 00:21:05.000]  第一句是男子有德便是才
[00:21:05.000 --> 00:21:08.000]  第二句是女子無才便是德
[00:21:08.000 --> 00:21:12.000]  結婚的時候我都勸新娘們
[00:21:12.000 --> 00:21:15.000]  要學習女子無才便是德
[00:21:15.000 --> 00:21:18.000]  原來出自晉朝的時候
[00:21:18.000 --> 00:21:21.000]  當時的女子讀很多書
[00:21:21.000 --> 00:21:23.000]  很厲害
[00:21:23.000 --> 00:21:26.000]  當一個女子不是無才
[00:21:26.000 --> 00:21:28.000]  不是說她不讀書
[00:21:28.000 --> 00:21:30.000]  相反她是讀很多書
[00:21:30.000 --> 00:21:31.000]  有才幹
[00:21:31.000 --> 00:21:33.000]  但女子無才便是德
[00:21:33.000 --> 00:21:35.000]  就是當她有很多才幹
[00:21:35.000 --> 00:21:41.000]  但她不會驕傲地表現出來
[00:21:41.000 --> 00:21:45.000]  不讓丈夫說就自己說
