
[00:00:00.000 --> 00:00:08.600]  其實今晚吸引我來到這裏的都是
[00:04:57.600 --> 00:05:00.600]  他看著你他開始聽了
[00:05:00.600 --> 00:05:03.600]  所以今晚我們跟你多看聖經
[00:05:03.600 --> 00:05:05.600]  先看著聖經
[00:05:05.600 --> 00:05:07.600]  聽了聖經說什麼
[00:05:07.600 --> 00:05:10.600]  然後九點半鐘你決定
[00:05:10.600 --> 00:05:13.600]  今晚的經文對你
[00:05:13.600 --> 00:05:16.600]  想來聽我在父家的日子
[00:05:16.600 --> 00:05:20.600]  未婚者怎樣面對家中各樣的問題
[00:05:20.600 --> 00:05:23.600]  有沒有幫助
[00:05:23.600 --> 00:05:25.600]  你將這個決定
[00:05:25.600 --> 00:05:30.600]  留到看完聖經怎麼說
[00:05:30.600 --> 00:05:33.600]  然後才回應
[00:05:33.600 --> 00:05:36.600]  不要這麼快去決定
[00:05:36.600 --> 00:05:38.600]  我有個很不喜歡我的爸爸
[00:05:38.600 --> 00:05:40.600]  我應該怎樣對他
[00:05:40.600 --> 00:05:41.600]  怎樣跟他傳福音
[00:05:41.600 --> 00:05:43.600]  你腦裡有很多問題
[00:05:43.600 --> 00:05:45.600]  這是在所難免
[00:05:45.600 --> 00:05:46.600]  又或者不是
[00:05:46.600 --> 00:05:47.600]  我已經很幸福
[00:05:47.600 --> 00:05:48.600]  幸福到不行
[00:05:48.600 --> 00:05:51.600]  還有什麼可以再幸福一點
[00:05:51.600 --> 00:05:53.600]  先放下它
[00:05:53.600 --> 00:05:55.600]  今晚吸引我的地方就是
[00:05:55.600 --> 00:05:58.600]  相福的弟兄姊妹同工他們說
[00:05:58.600 --> 00:06:01.600]  為什麼自古以來
[00:06:01.600 --> 00:06:07.600]  一個距離今天三千年的家庭
[00:06:07.600 --> 00:06:12.600]  生活在一個跟我們完全不同的文化處境裡
[00:06:12.600 --> 00:06:16.600]  而我們竟然要走在一起去看看
[00:06:16.600 --> 00:06:20.600]  這個家庭有什麼重要呢
[00:06:20.600 --> 00:06:23.600]  所以先聽了
[00:06:23.600 --> 00:06:25.600]  我不是說其他的講座
[00:06:25.600 --> 00:06:27.600]  其他的方法
[00:06:27.600 --> 00:06:29.600]  其他的答案不重要
[00:06:29.600 --> 00:06:31.600]  不要誤會我的意思
[00:06:31.600 --> 00:06:33.600]  唯我獨尊還是高舉聖經
[00:06:33.600 --> 00:06:34.600]  我絕對不是這個意思
[00:06:34.600 --> 00:06:36.600]  我的意思是說
[00:06:36.600 --> 00:06:38.600]  其他的講座
[00:06:38.600 --> 00:06:40.600]  其他的理論
[00:06:40.600 --> 00:06:42.600]  都值得我們去聽
[00:06:42.600 --> 00:06:44.600]  我想聖經的話
[00:06:44.600 --> 00:06:45.600]  神的話
[00:06:45.600 --> 00:06:48.600]  更加值得我們去聽
[00:06:48.600 --> 00:06:51.600]  所以我是從這樣的出發點
[00:06:51.600 --> 00:06:52.600]  來到開始
[00:06:52.600 --> 00:06:56.600]  我們看看今晚我們要看的題目
[00:06:56.600 --> 00:06:59.600]  雅各家族
[00:06:59.600 --> 00:07:02.600]  雅各這個人物
[00:07:02.600 --> 00:07:05.600]  出現在聖經裡
[00:07:05.600 --> 00:07:08.600]  不僅是《創世記》
[00:07:08.600 --> 00:07:14.600]  不過《創世記》最詳細記載了他的生平
[00:07:14.600 --> 00:07:18.600]  又記載了他的家庭生活
[00:07:18.600 --> 00:07:21.600]  這個事實大家都知道
[00:07:21.600 --> 00:07:23.600]  你靈修一定都看過《創世記》的
[00:07:23.600 --> 00:07:25.600]  《創世記》不是我們靈修的問題
[00:07:25.600 --> 00:07:28.600]  我經常說出家十幾下半才開始
[00:07:28.600 --> 00:07:30.600]  不過我們看的時候
[00:07:30.600 --> 00:07:32.600]  我們時時就會記得
[00:07:32.600 --> 00:07:36.600]  好像小朋友看西部牛仔片
[00:07:36.600 --> 00:07:38.600]  或看卡通片
[00:07:38.600 --> 00:07:40.600]  有一個新的人物出現
[00:07:40.600 --> 00:07:42.600]  我們馬上就問他是忠還是奸
[00:07:42.600 --> 00:07:45.600]  回答這個問題就安樂很多
[00:07:45.600 --> 00:07:47.600]  雅各一出場
[00:07:47.600 --> 00:07:49.600]  我們就會問他是忠還是奸
[00:07:49.600 --> 00:07:51.600]  因為阿伯拉凱出場的時候
[00:07:51.600 --> 00:07:53.600]  我們已經決定他是忠
[00:07:53.600 --> 00:07:55.600]  羅亞出場的時候是忠
[00:07:55.600 --> 00:07:58.600]  亞當出場的時候是奸
[00:07:58.600 --> 00:08:00.600]  所以到雅各出場的時候
[00:08:00.600 --> 00:08:02.600]  是忠還是奸
[00:08:02.600 --> 00:08:04.600]  那很看你聽誰說
[00:08:04.600 --> 00:08:06.600]  有些人說他是奸
[00:08:06.600 --> 00:08:08.600]  雅各奸到
[00:08:08.600 --> 00:08:11.600]  這個臭樣子還沒出生已經奸
[00:08:11.600 --> 00:08:13.600]  一輩子都奸
[00:08:13.600 --> 00:08:15.600]  最奸的莫過於他
[00:08:15.600 --> 00:08:17.600]  我真的收過一封信
[00:08:17.600 --> 00:08:19.600]  有人問我這個問題
[00:08:19.600 --> 00:08:21.600]  問的人很不簡單
[00:08:21.600 --> 00:08:23.600]  我不敢多說
[00:08:23.600 --> 00:08:25.600]  因為多說你可能會猜到
[00:08:25.600 --> 00:08:28.600]  但他在一個很特別的處境下問這個問題
[00:08:28.600 --> 00:08:31.600]  他在一個坐牢的情況下問這個問題
[00:08:31.600 --> 00:08:33.600]  他不是一般你想像的那些罪犯
[00:08:33.600 --> 00:08:35.600]  他說我不敢多說
[00:08:35.600 --> 00:08:37.600]  多說你會猜到
[00:08:37.600 --> 00:08:41.600]  他不是在打人、黑社會、吸毒那樣坐牢
[00:08:41.600 --> 00:08:43.600]  不是,他是名成利就
[00:08:43.600 --> 00:08:45.600]  然後他坐牢
[00:08:45.600 --> 00:08:47.600]  但他問這個問題
[00:08:47.600 --> 00:08:49.600]  為什麼一個這麼奸的雅各
[00:08:49.600 --> 00:08:53.600]  上帝竟然會揀選他
[00:08:53.600 --> 00:08:55.600]  你有沒有問過這些問題
[00:08:55.600 --> 00:08:57.600]  你定了刑之後
[00:08:57.600 --> 00:08:59.600]  革命洋膽氣
[00:08:59.600 --> 00:09:01.600]  這個是紅色娘子軍
[00:09:01.600 --> 00:09:03.600]  這個是革命先烈
[00:09:03.600 --> 00:09:05.600]  中還是奸
[00:09:05.600 --> 00:09:07.600]  於是乎我們聽到一些解釋
[00:09:07.600 --> 00:09:09.600]  雅各其實是中的
[00:09:09.600 --> 00:09:11.600]  不是奸的
[00:09:11.600 --> 00:09:15.600]  他羨慕這個長子名分
[00:09:15.600 --> 00:09:17.600]  他千方百計
[00:09:17.600 --> 00:09:19.600]  要想從他哥哥那裡
[00:09:19.600 --> 00:09:22.600]  拿到這個長子的名分
[00:09:22.600 --> 00:09:25.600]  這個長子的名分就代表上帝的祝福
[00:09:25.600 --> 00:09:27.600]  上帝的應許
[00:09:27.600 --> 00:09:31.600]  上帝的救恩歷史的延續
[00:09:31.600 --> 00:09:35.600]  所以雅各是渴慕神的祝福
[00:09:35.600 --> 00:09:37.600]  渴慕神的應許
[00:09:37.600 --> 00:09:41.600]  雅各心裡有一個很淑寧的渴求
[00:09:41.600 --> 00:09:45.600]  差點像陶樹博士所寫的那個渴慕神那麼重要
[00:09:45.600 --> 00:09:47.600]  所以雅各是中的
[00:09:47.600 --> 00:09:49.600]  雅各一生渴求祝福
[00:09:49.600 --> 00:09:52.600]  你看他去到和上帝摔跤
[00:09:52.600 --> 00:09:54.600]  你不祝福我我不放你走
[00:09:54.600 --> 00:09:56.600]  基督徒就學這個
[00:09:56.600 --> 00:10:00.600]  你要在禱告在靈裡和上帝摔跤
[00:10:00.600 --> 00:10:02.600]  你不祝福我我不放你走
[00:10:02.600 --> 00:10:07.600]  這個就是雅各給我們的榜樣中的
[00:10:07.600 --> 00:10:12.600]  我想今晚和你看一下的不是一個中還是奸的人物
[00:10:12.600 --> 00:10:15.600]  聖經從來都不是這樣寫人文
[00:10:15.600 --> 00:10:22.600]  聖經是很誠實將一個人放在我們的眼前
[00:10:22.600 --> 00:10:28.600]  將他的家庭赤露闖開在我們的眼前
[00:10:28.600 --> 00:10:34.600]  教會牧師很難將他的家庭完全闖開在你的眼前
[00:10:34.600 --> 00:10:36.600]  我不知道當中有沒有童宮在
[00:10:36.600 --> 00:10:38.600]  希望你不會反對我的說話
[00:10:38.600 --> 00:10:41.600]  有 我看到有些校友在
[00:10:41.600 --> 00:10:44.600]  如果會友知道牧師回到家裡
[00:10:44.600 --> 00:10:47.600]  原來是白衣人扔東西的
[00:10:47.600 --> 00:10:48.600]  是這件事了
[00:10:48.600 --> 00:10:50.600]  牧師應該溫柔可愛的
[00:10:50.600 --> 00:10:54.600]  和太太說話應該很小聲的
[00:10:54.600 --> 00:10:58.600]  我幾乎可以寫一包單
[00:10:58.600 --> 00:11:02.600]  沒有一個牧師家裡不吵架
[00:11:02.600 --> 00:11:04.600]  今天下午
[00:11:04.600 --> 00:11:06.600]  我又不告訴你在哪裡聽這句話回來
[00:11:06.600 --> 00:11:07.600]  這個一定猜到
[00:11:07.600 --> 00:11:13.600]  不過是極權威人士身邊極接近他的人說的
[00:11:13.600 --> 00:11:18.600]  他說夫妻不吵架是不行的
[00:11:18.600 --> 00:11:20.600]  只是有些日常生活來往
[00:11:20.600 --> 00:11:22.600]  只是處理事務
[00:11:22.600 --> 00:11:25.600]  都沒有一個情感的表達
[00:11:25.600 --> 00:11:27.600]  不健康的
[00:11:27.600 --> 00:11:28.600]  我今天可不可以quote你
[00:11:28.600 --> 00:11:30.600]  他說不行我不敢quote他
[00:11:30.600 --> 00:11:31.600]  我不可以告訴誰
[00:11:31.600 --> 00:11:36.600]  不過是極權威人士身邊極接近他的人說的
[00:11:36.600 --> 00:11:40.600]  婚姻家庭輔導上極權威的人士
[00:11:40.600 --> 00:11:42.600]  你開始猜一下
[00:11:43.600 --> 00:11:51.600]  家庭生命要完全打開在人的面前
[00:11:51.600 --> 00:11:53.600]  不是容易的
[00:11:53.600 --> 00:11:58.600]  因為我們一定會套他帽子
[00:11:58.600 --> 00:12:01.600]  一定會解釋他
[00:12:01.600 --> 00:12:05.600]  所以正經所記載的經文
[00:12:05.600 --> 00:12:07.600]  坦白說
[00:12:07.600 --> 00:12:10.600]  又很容易讀又不容易讀
[00:12:10.600 --> 00:12:12.600]  很容易讀的意思就是
[00:12:12.600 --> 00:12:14.600]  我的女兒珊珠學回來
[00:12:14.600 --> 00:12:15.600]  她都會說阿伯拉罕
[00:12:15.600 --> 00:12:16.600]  會說亞國
[00:12:16.600 --> 00:12:17.600]  會說約瑟
[00:12:17.600 --> 00:12:19.600]  但是不容易讀的地方就是
[00:12:19.600 --> 00:12:24.600]  你能夠讀到聖經想怎樣告訴你的訊息
[00:12:24.600 --> 00:12:25.600]  就不是你
[00:12:25.600 --> 00:12:27.600]  是呀我都知道是賊
[00:12:27.600 --> 00:12:30.600]  是呀我都知道不是好人
[00:12:30.600 --> 00:12:33.600]  不是我們一直想的那些東西
[00:12:33.600 --> 00:12:35.600]  所以在這裏
[00:12:35.600 --> 00:12:40.600]  我想和你很小心去問
[00:12:40.600 --> 00:12:45.600]  究竟聖經是怎樣介紹亞國
[00:12:45.600 --> 00:12:51.600]  小小的深一點的方法解釋給你聽
[00:12:51.600 --> 00:12:59.600]  怎樣去找出聖經說亞國的方法論
[00:12:59.600 --> 00:13:00.600]  開始皺眉頭
[00:13:00.600 --> 00:13:02.600]  這些是大大名詞
[00:13:02.600 --> 00:13:05.600]  究竟是怎樣介紹一個人給你聽
[00:13:05.600 --> 00:13:07.600]  你今天要介紹講完
[00:13:07.600 --> 00:13:08.600]  你都很多辦法
[00:13:08.600 --> 00:13:09.600]  最簡單的一句就是
[00:13:09.600 --> 00:13:11.600]  大家都很熟他不用介紹
[00:13:11.600 --> 00:13:15.600]  這個是最不負責任的介紹
[00:13:15.600 --> 00:13:17.600]  大家都很熟他不用介紹
[00:13:17.600 --> 00:13:19.600]  你怎樣看他
[00:13:19.600 --> 00:13:21.600]  你都要講兩句
[00:13:21.600 --> 00:13:22.600]  要不登一張照片出來
[00:13:22.600 --> 00:13:24.600]  帥哥吸引
[00:13:24.600 --> 00:13:26.600]  雖無過分亦不可真
[00:13:26.600 --> 00:13:28.600]  很多辦法
[00:13:28.600 --> 00:13:33.600]  聖經的辦法是透過結構
[00:13:33.600 --> 00:13:35.600]  甚麼叫結構
[00:13:35.600 --> 00:13:38.600]  我先和你從《創世記》開始
[00:13:38.600 --> 00:13:41.600]  看看甚麼叫結構
[00:13:41.600 --> 00:13:44.600]  一本你很熟悉的經文《創世記》
[00:13:44.600 --> 00:13:46.600]  你讀的時候
[00:13:46.600 --> 00:13:50.600]  你有沒有發現到《創世記》本身
[00:13:50.600 --> 00:13:55.600]  是很有結構的一本書呢
[00:13:55.600 --> 00:13:57.600]  《創世記》其實很有結構
[00:13:57.600 --> 00:14:00.600]  因為《創世記》的作者
[00:14:00.600 --> 00:14:05.600]  留下了一個很清楚的結構
[00:14:05.600 --> 00:14:07.600]  在他的書裏
[00:14:07.600 --> 00:14:10.600]  這個結構不是我們今天打開聖經
[00:14:10.600 --> 00:14:15.600]  分了五十章的結構
[00:14:15.600 --> 00:14:19.600]  分章分節不是聖經作者分的
[00:14:19.600 --> 00:14:21.600]  你寫封信給朋友
[00:14:21.600 --> 00:14:24.600]  你不會逐句分第一節第二節
[00:14:24.600 --> 00:14:26.600]  第一頁第三行
[00:14:26.600 --> 00:14:27.600]  不會的
[00:14:27.600 --> 00:14:29.600]  一理氣呵成寫完
[00:14:29.600 --> 00:14:31.600]  但你會分段
[00:14:31.600 --> 00:14:33.600]  你會分段落
[00:14:33.600 --> 00:14:35.600]  第一段先問候他
[00:14:35.600 --> 00:14:37.600]  然後你講自己
[00:14:37.600 --> 00:14:39.600]  然後才到正題
[00:14:39.600 --> 00:14:41.600]  收的時候不要收得太掛
[00:14:41.600 --> 00:14:43.600]  但又要講一下別的樣子
[00:14:43.600 --> 00:14:44.600]  秋天又來了
[00:14:44.600 --> 00:14:46.600]  多多穿件衣服
[00:14:46.600 --> 00:14:48.600]  你有個結構在這裏
[00:14:48.600 --> 00:14:49.600]  有標點符號
[00:14:49.600 --> 00:14:54.600]  你有結構可以用分段的方式來交代
[00:14:54.600 --> 00:14:56.600]  以前不單止聖經
[00:14:56.600 --> 00:14:59.600]  甚至是中國人寫文章
[00:14:59.600 --> 00:15:02.600]  都沒有標點符號的
[00:15:02.600 --> 00:15:03.600]  不要張開眼睛看著我
[00:15:03.600 --> 00:15:04.600]  這個不是舊約聖經
[00:15:04.600 --> 00:15:06.600]  這是中文的常識
[00:15:06.600 --> 00:15:10.600]  古人寫文章是沒有標點符號的
[00:15:10.600 --> 00:15:13.600]  也不會分段的
[00:15:13.600 --> 00:15:15.600]  有空格就寫下去的
[00:15:15.600 --> 00:15:17.600]  很環保的
[00:15:17.600 --> 00:15:20.600]  所以你讀古人的文章
[00:15:20.600 --> 00:15:23.600]  第一件事要學的就是斷句
[00:15:23.600 --> 00:15:27.600]  第二件事要學的就是歸納句子
[00:15:27.600 --> 00:15:31.600]  看到它的起、成、軟、合
[00:15:31.600 --> 00:15:33.600]  我們想聽舊約
[00:15:33.600 --> 00:15:34.600]  不是想聽中文
[00:15:34.600 --> 00:15:36.600]  講這麼多就完了
[00:15:36.600 --> 00:15:38.600]  舊約創世記
[00:15:38.600 --> 00:15:43.600]  作者怎樣告訴我們它的結構呢
[00:15:43.600 --> 00:15:45.600]  不代表春埃及紀是這樣
[00:15:45.600 --> 00:15:47.600]  不代表利美紀是這樣
[00:15:47.600 --> 00:15:48.600]  不代表新明紀是這樣
[00:15:48.600 --> 00:15:50.600]  不代表以塞亞書是這樣
[00:15:50.600 --> 00:15:52.600]  只是講創世記
[00:15:52.600 --> 00:15:56.600]  創世記的作者很清楚留下了
[00:15:56.600 --> 00:16:00.600]  在每一段的第一句話
[00:16:00.600 --> 00:16:02.600]  是一個標題
[00:16:02.600 --> 00:16:08.600]  這個標題是用同一個字來做開場白的
[00:16:08.600 --> 00:16:10.600]  夠不夠清楚
[00:16:10.600 --> 00:16:12.600]  那句標題是什麼呢
[00:16:12.600 --> 00:16:16.600]  就是在你手上筆記的第一個段落
[00:16:16.600 --> 00:16:19.600]  創世記的結構
[00:16:19.600 --> 00:16:23.600]  我們發現在創世記裏面
[00:16:23.600 --> 00:16:28.600]  有很多次在這些段落的開頭
[00:16:28.600 --> 00:16:31.600]  都出現一句這樣的說話
[00:16:31.600 --> 00:16:34.600]  就是某某某
[00:16:34.600 --> 00:16:39.600]  或者用英文說XXX的
[00:16:39.600 --> 00:16:41.600]  接著那個用希伯來文的字說出來了
[00:16:41.600 --> 00:16:43.600]  Toledo
[00:16:43.600 --> 00:16:45.600]  為什麼要用希伯來文呢
[00:16:45.600 --> 00:16:46.600]  我們大家是中國人
[00:16:46.600 --> 00:16:48.600]  這個不是講民族主義的時候
[00:16:48.600 --> 00:16:52.600]  這個是要很小心去明白聖經的時候
[00:16:52.600 --> 00:16:54.600]  因為這個希伯來文的字
[00:16:54.600 --> 00:16:57.600]  在我們中文聖經裏面
[00:16:57.600 --> 00:17:06.600]  最少有三個不同的翻譯
[00:17:06.600 --> 00:17:11.600]  多數Toledo這個字出現在創世記的時候
[00:17:11.600 --> 00:17:15.600]  就翻譯做「後代」
[00:17:15.600 --> 00:17:17.600]  你手上有聖經
[00:17:17.600 --> 00:17:23.600]  我給你打開創世記第五章第一節
[00:17:23.600 --> 00:17:25.600]  你找得很快
[00:17:25.600 --> 00:17:26.600]  你一看一看你就知道
[00:17:26.600 --> 00:17:29.600]  創世記第五章第一節
[00:17:29.600 --> 00:17:32.600]  「阿當」的什麼
[00:17:32.600 --> 00:17:33.600]  「後代」
[00:17:33.600 --> 00:17:34.600]  你讀回希伯來文吧
[00:17:34.600 --> 00:17:36.600]  不難讀的
[00:17:36.600 --> 00:17:37.600]  Toledo
[00:17:37.600 --> 00:17:42.600]  「阿當」的Toledo記載下面
[00:17:42.600 --> 00:17:43.600]  然後你看下去
[00:17:43.600 --> 00:17:51.600]  你看下去第六章第九節
[00:17:51.600 --> 00:17:55.600]  「羅亞」的什麼
[00:17:55.600 --> 00:17:58.600]  我聽不到你們說
[00:17:58.600 --> 00:17:59.600]  不是「後代」是Toledo
[00:17:59.600 --> 00:18:00.600]  對了
[00:18:00.600 --> 00:18:01.600]  你學得快了
[00:18:01.600 --> 00:18:06.600]  「羅亞」的Toledo記載下面
[00:18:06.600 --> 00:18:10.600]  第十章第一節
[00:18:10.600 --> 00:18:20.600]  「羅亞」的兒子「閃含瓦忽」的Toledo記載下面
[00:18:20.600 --> 00:18:23.600]  我們讀了三節
[00:18:23.600 --> 00:18:25.600]  都是翻譯做「後代」
[00:18:25.600 --> 00:18:27.600]  我剛才說過有三個不同的翻譯法
[00:18:27.600 --> 00:18:29.600]  另外那兩個是什麼呢
[00:18:29.600 --> 00:18:34.600]  第一個翻譯法就是在第二章
[00:18:34.600 --> 00:18:35.600]  翻到前面
[00:18:35.600 --> 00:18:38.600]  第二章第四節
[00:18:38.600 --> 00:18:40.600]  《創世記》第二章第四節
[00:18:40.600 --> 00:18:42.600]  中文聖經翻譯
[00:18:42.600 --> 00:18:47.600]  「創造天地的」
[00:18:47.600 --> 00:18:50.600]  聰明的你應該可以接下去吧
[00:18:50.600 --> 00:18:54.600]  Toledo
[00:18:54.600 --> 00:18:55.600]  這裡不能翻譯「後代」
[00:18:55.600 --> 00:18:57.600]  「創造天地的後代」
[00:18:57.600 --> 00:18:59.600]  這樣是不通的
[00:18:59.600 --> 00:19:01.600]  所以翻譯就是這個痛苦
[00:19:01.600 --> 00:19:05.600]  要信還是要啞還是要達
[00:19:05.600 --> 00:19:07.600]  三樣都兼顧
[00:19:07.600 --> 00:19:09.600]  有些時候是做不到的
[00:19:09.600 --> 00:19:11.600]  Toledo同一個字
[00:19:11.600 --> 00:19:14.600]  出現在這裡不能翻譯「後代」
[00:19:14.600 --> 00:19:17.600]  如果你剪去三十七章
[00:19:17.600 --> 00:19:22.600]  最後一次出現了
[00:19:22.600 --> 00:19:28.600]  《創世記》三十七章第二節
[00:19:28.600 --> 00:19:33.600]  我應該不用說那個頁數了
[00:19:33.600 --> 00:19:34.600]  你找到了
[00:19:34.600 --> 00:19:36.600]  「雅各的」
[00:19:36.600 --> 00:19:38.600]  什麼呀
[00:19:38.600 --> 00:19:39.600]  Toledo
[00:19:39.600 --> 00:19:41.600]  這裡翻譯為「紀略」
[00:19:41.600 --> 00:19:43.600]  又不翻譯「後代」
[00:19:43.600 --> 00:19:45.600]  所以翻譯聖經的人
[00:19:45.600 --> 00:19:47.600]  對著這個字
[00:19:47.600 --> 00:19:49.600]  就真的要扭頭皮
[00:19:49.600 --> 00:19:50.600]  很難翻譯
[00:19:50.600 --> 00:19:54.600]  不過它這樣重複出現在《創世記》裡
[00:19:54.600 --> 00:19:58.600]  就是一個作者的記號
[00:19:58.600 --> 00:20:00.600]  是用來分段的
[00:20:00.600 --> 00:20:03.600]  是用來將《創世記》分開
[00:20:03.600 --> 00:20:05.600]  做不同的部分
[00:20:05.600 --> 00:20:09.600]  每一個部分開頭第一句說話
[00:20:09.600 --> 00:20:11.600]  就是一個這樣的標題
[00:20:11.600 --> 00:20:15.600]  「某某某的Toledo」
[00:20:15.600 --> 00:20:17.600]  很難翻譯啊上帝
[00:20:17.600 --> 00:20:18.600]  上帝說我不是寫給你看的
[00:20:18.600 --> 00:20:19.600]  我寫給猶太人看
[00:20:19.600 --> 00:20:21.600]  他們懂得看希伯來文就行了
