
[00:00:00.000 --> 00:00:05.620]  人生總有不同的打擊
[00:07:34.820 --> 00:07:37.380]  而是在於結果
[00:07:37.380 --> 00:07:38.660]  根源
[00:07:38.660 --> 00:07:40.440]  可以來自,當然了
[00:07:40.440 --> 00:07:43.780]  如果是來自魔鬼的,當然是想試探你打倒你
[00:07:43.780 --> 00:07:47.620]  不過就算是來自魔鬼的試探
[00:07:47.620 --> 00:07:51.200]  你都可以把它轉成為試煉的
[00:07:51.200 --> 00:07:52.480]  真的可以嗎?
[00:07:52.480 --> 00:07:53.500]  是的
[00:07:53.500 --> 00:07:56.820]  這些試探就算是來自魔鬼的
[00:07:56.820 --> 00:07:58.620]  都可以成為生命的試煉
[00:07:58.620 --> 00:08:01.940]  以致你的生命可以一直向上
[00:08:01.940 --> 00:08:05.280]  用雅各書自己的說法
[00:08:05.280 --> 00:08:07.580]  就是這個是你應該
[00:08:07.580 --> 00:08:09.120]  可以去
[00:08:09.120 --> 00:08:11.680]  歡迎的
[00:08:11.680 --> 00:08:15.520]  能夠幫助你的生命能夠更加成熟的
[00:08:15.520 --> 00:08:17.060]  然後最後
[00:08:17.060 --> 00:08:18.580]  用雅各的說話來說
[00:08:18.580 --> 00:08:21.400]  你可以得到生命的觀念
[00:08:21.400 --> 00:08:24.480]  真的可以嗎?沒錯
[00:08:24.480 --> 00:08:27.020]  如果它能夠成為你的試煉的話
[00:08:27.020 --> 00:08:29.340]  是可以這樣做的
[00:08:29.340 --> 00:08:31.640]  舉個簡單的例子
[00:08:31.640 --> 00:08:33.440]  好像耶穌基督
[00:08:33.440 --> 00:08:38.300]  大家記得耶穌基督出來傳道之前
[00:08:38.300 --> 00:08:43.160]  在曠野裏面接受魔鬼的試探,很清楚了
[00:08:43.160 --> 00:08:44.700]  這個是試探來的
[00:08:44.700 --> 00:08:49.820]  他沒得吃,他各樣所面對的困難都是魔鬼給他的試探
[00:08:49.820 --> 00:08:52.640]  但是結果你看到嗎?
[00:08:52.640 --> 00:08:55.960]  他有沒有將耶穌的生命打倒?沒有
[00:08:55.960 --> 00:08:59.540]  反而將耶穌的生命更加的練證
[00:08:59.540 --> 00:09:02.360]  成為他更加肯定自己是神
[00:09:02.360 --> 00:09:04.920]  猜派他來神的兒子
[00:09:04.920 --> 00:09:08.500]  所以就算出自魔鬼的試探
[00:09:08.500 --> 00:09:09.780]  的打擊
[00:09:09.780 --> 00:09:12.340]  都可以成為生命成熟
[00:09:12.340 --> 00:09:15.420]  得到觀念的試煉的災禍
[00:09:15.420 --> 00:09:21.560]  如何去處理那樣的打擊
[00:09:21.560 --> 00:09:22.840]  相反來說
[00:09:22.840 --> 00:09:25.140]  如果這個打擊
[00:09:25.140 --> 00:09:28.980]  成為你的試探的話
[00:09:28.980 --> 00:09:34.620]  那個態度我們是應該是完全拒絕的
[00:09:34.620 --> 00:09:37.180]  大家很熟悉耶穌基督
[00:09:37.180 --> 00:09:40.000]  教我們的主土文
[00:09:40.000 --> 00:09:41.780]  主土文說什麼?
[00:09:41.780 --> 00:09:45.860]  在讀到最後的時候,不叫我們
[00:09:45.860 --> 00:09:47.920]  遇見試探
[00:09:47.920 --> 00:09:51.260]  救我們脫離憨惱
[00:09:51.260 --> 00:09:53.620]  大家可能如果你熟悉聖經的時候
[00:09:53.620 --> 00:09:57.140]  中文聖經的舊的譯本和合本的翻譯
[00:09:57.140 --> 00:09:59.180]  是出了一點點問題的
[00:09:59.180 --> 00:10:03.540]  我們背了很多年了,不叫我們遇見試探
[00:10:03.540 --> 00:10:04.820]  如果想清楚
[00:10:04.820 --> 00:10:07.900]  誰不會遇見試探呀?
[00:10:07.900 --> 00:10:11.480]  如果求神叫我們不要見到試探
[00:10:11.480 --> 00:10:12.500]  人生怎會沒有?
[00:10:12.500 --> 00:10:13.780]  今天可能也會有
[00:10:13.780 --> 00:10:16.080]  耶穌自己也遇見試探
[00:10:16.080 --> 00:10:17.620]  原來看原文
[00:10:17.620 --> 00:10:19.420]  耶穌不是這樣教我們騎的
[00:10:19.420 --> 00:10:21.460]  原文裡面新譯管譯得更好
[00:10:21.460 --> 00:10:22.480]  不叫我們
[00:10:22.480 --> 00:10:24.020]  喊入試探
[00:10:24.020 --> 00:10:25.820]  試探是走不掉的
[00:10:25.820 --> 00:10:27.860]  不過試探來的時候
[00:10:27.860 --> 00:10:29.140]  你可以喊入去裡面
[00:10:29.140 --> 00:10:32.980]  被它捆綁,拉到你的生命跌下去
[00:10:32.980 --> 00:10:35.020]  但也可以不要喊入試探
[00:10:35.020 --> 00:10:36.060]  所以我們祈禱
[00:10:36.060 --> 00:10:37.580]  求主幫助我們
[00:10:37.580 --> 00:10:39.900]  有試探,不過不要喊入試探
[00:10:39.900 --> 00:10:41.440]  這個提外話
[00:10:41.440 --> 00:10:43.740]  無論如何,如果是試探的話
[00:10:43.740 --> 00:10:44.760]  一定是負面的
[00:10:44.760 --> 00:10:46.040]  一定是不好的
[00:10:46.040 --> 00:10:47.840]  我們千萬不要喊入去裡面
[00:10:47.840 --> 00:10:49.620]  因為喊入試探的時候
[00:10:49.620 --> 00:10:51.160]  用亞國自己的說法
[00:10:51.160 --> 00:10:52.700]  剛才我們讀了一段聖經
[00:10:52.700 --> 00:10:54.500]  他說喊入試探之後
[00:10:54.500 --> 00:10:57.300]  他就會將你的屍肉挑起上來
[00:10:57.300 --> 00:10:59.100]  那樣成為你的試探之後
[00:10:59.100 --> 00:11:00.380]  就會挑起你的屍肉
[00:11:00.380 --> 00:11:02.420]  你的屍肉會產生你的罪
[00:11:02.420 --> 00:11:05.240]  罪的結果就是屬靈上面的死亡
[00:11:05.240 --> 00:11:06.780]  就是這麼簡單
[00:11:06.780 --> 00:11:09.600]  所以整條路是向下墮落的
[00:11:09.600 --> 00:11:10.880]  死亡之路
[00:11:10.880 --> 00:11:13.440]  一條是生命之路
[00:11:13.440 --> 00:11:16.240]  如果這件事成為你的
[00:11:16.240 --> 00:11:18.300]  試煉的話,這是生命之路
[00:11:18.300 --> 00:11:21.880]  最後你得到生命的冠冕,令到你
[00:11:21.880 --> 00:11:24.440]  如果這件事是向下的
[00:11:24.440 --> 00:11:26.240]  成為你的試探的話
[00:11:26.240 --> 00:11:28.280]  這就是死亡之路
[00:11:28.280 --> 00:11:32.380]  屬靈生命的死亡
[00:11:32.380 --> 00:11:33.660]  現在我們看看
[00:11:33.660 --> 00:11:34.680]  亞國
[00:11:34.680 --> 00:11:37.760]  最令我們震撼和驚訝的宣告
[00:11:37.760 --> 00:11:39.540]  其實是一樣的
[00:11:39.540 --> 00:11:41.340]  同樣的試探
[00:11:41.340 --> 00:11:44.400]  同樣的你可以將它成為試煉
[00:11:44.400 --> 00:11:45.940]  同樣的打擊
[00:11:45.940 --> 00:11:48.500]  那你說有什麼根據?你這麼說
[00:11:48.500 --> 00:11:50.800]  因為剛才我們讀的時候,可能你沒有留意
[00:11:50.800 --> 00:11:54.140]  我們中文聖經的翻譯,甚至英文聖經的翻譯都很難翻的
[00:11:54.140 --> 00:11:56.440]  因為第十二節和十三節
[00:11:56.440 --> 00:12:00.660]  十二節說的是我們忍受試煉的人有福
[00:12:00.660 --> 00:12:02.320]  他們在說試煉
[00:12:02.320 --> 00:12:04.120]  剛才說正面的
[00:12:04.120 --> 00:12:08.220]  接著跳到第十三節,人被試探
[00:12:08.220 --> 00:12:10.780]  你又不要說神試探你
[00:12:10.780 --> 00:12:13.600]  那究竟試煉了還是試探?
[00:12:13.600 --> 00:12:17.440]  其實你找一個答案,我們不如走回原文希臘文裡面
[00:12:17.440 --> 00:12:18.460]  看看亞國
[00:12:18.460 --> 00:12:20.760]  他自己怎麼寫
[00:12:20.760 --> 00:12:22.560]  那個答案令我們很驚訝的
[00:12:22.560 --> 00:12:27.680]  原來兩個不同的翻譯的原來的希臘文都是同一個字
[00:12:27.680 --> 00:12:29.460]  Piragio
[00:12:29.460 --> 00:12:32.540]  Piragio這個希臘文其實比較中性的
[00:12:32.540 --> 00:12:34.080]  中性的意思就是說
[00:12:34.080 --> 00:12:36.880]  是一個打擊
[00:12:36.880 --> 00:12:40.460]  是一個打擊而來的挑戰就叫Piragio
[00:12:40.460 --> 00:12:42.260]  人生總有打擊
[00:12:42.260 --> 00:12:45.320]  這個打擊可能是你的病,可能是你所遭遇的事
[00:12:45.320 --> 00:12:46.860]  可能是你那個的
[00:12:46.860 --> 00:12:50.440]  工作上的,可能是人際關係上的
[00:12:50.440 --> 00:12:51.220]  總之
[00:12:51.220 --> 00:12:56.340]  今天你和我坐在這裏的時候,我不知道你碰見什麼打擊
[00:12:56.340 --> 00:12:59.660]  丁姐妹,今天你和我就是用你自己經歷的
[00:12:59.660 --> 00:13:04.260]  對照聖經來對你自己說話,讓神對你說說話
[00:13:04.260 --> 00:13:08.100]  我沒辦法舉到你的例子,因為我不知道你什麼事
[00:13:08.100 --> 00:13:10.140]  但人生總有些日子的時候
[00:13:10.140 --> 00:13:13.220]  聖經的說話就開始對你說說話
[00:13:13.220 --> 00:13:16.040]  不過無論如何這些打擊
[00:13:16.040 --> 00:13:18.600]  總之怎樣來都好
[00:13:18.600 --> 00:13:24.740]  亞國最重要的宣佈就是你可以將它成為一個試探把你打倒
[00:13:24.740 --> 00:13:27.800]  你也可以將它成為一個試煉
[00:13:27.800 --> 00:13:30.360]  以至你的生命煉靜的時候
[00:13:30.360 --> 00:13:32.940]  就可以得到生命的冠冕
[00:13:32.940 --> 00:13:35.500]  試探和試煉
[00:13:35.500 --> 00:13:36.520]  其實
[00:13:36.520 --> 00:13:38.320]  存在於你
[00:13:38.320 --> 00:13:39.600]  我經常說
[00:13:39.600 --> 00:13:41.640]  你不要捱
[00:13:41.640 --> 00:13:46.000]  神給你的,因為魔鬼給你的
[00:13:46.000 --> 00:13:48.800]  人生的打擊
[00:13:48.800 --> 00:13:50.600]  就在你的手裏面
[00:13:50.600 --> 00:13:52.140]  那你說我應該
[00:13:52.140 --> 00:13:54.700]  可以怎樣做,這個才是重要
[00:13:54.700 --> 00:13:55.460]  當我們
[00:13:55.460 --> 00:13:58.540]  來一個打擊的時候,究竟我
[00:13:58.540 --> 00:14:00.320]  可以怎樣可以
[00:14:00.320 --> 00:14:04.160]  將它成為我的試煉,以至生命繼續
[00:14:04.160 --> 00:14:05.440]  成長
[00:14:05.440 --> 00:14:06.720]  得到冠冕
[00:14:06.720 --> 00:14:10.560]  而不是讓它成為我生命裏面的試探
[00:14:10.560 --> 00:14:12.100]  將我打倒
[00:14:12.100 --> 00:14:13.380]  最後離開神
[00:14:13.380 --> 00:14:15.940]  屬於上面的死亡,這個才是重要
[00:14:15.940 --> 00:14:20.540]  所以今天我們不是停留在討論的課題裏面
[00:14:20.540 --> 00:14:24.380]  我們更加要進度有一個實踐的
[00:14:24.380 --> 00:14:26.180]  亞國書裏面給我們
[00:14:26.180 --> 00:14:31.040]  究竟怎樣可以將我們所遭遇的打擊
[00:14:31.040 --> 00:14:32.840]  成為試煉
[00:14:32.840 --> 00:14:35.900]  以至我們可以生命成長
[00:14:35.900 --> 00:14:39.740]  這個就是今天我們的核心,剛才我們說
[00:14:39.740 --> 00:14:44.600]  當我繼續說下去的時候,我用亞國書神的說話跟大家一起分享
[00:14:44.600 --> 00:14:47.160]  不過應用就在於你自己
[00:14:47.160 --> 00:14:50.760]  請你在這個時刻
[00:14:50.760 --> 00:14:52.800]  想想你自己現在
[00:14:52.800 --> 00:14:54.080]  具體的
[00:14:54.080 --> 00:14:56.640]  碰見的打擊是什麼,或者有一天
[00:14:56.640 --> 00:14:58.440]  你會碰見的打擊
[00:14:58.440 --> 00:14:59.960]  會是什麼時候
[00:14:59.960 --> 00:15:01.760]  就是讓聖經的說話
[00:15:01.760 --> 00:15:04.580]  實用在你自己
[00:15:04.580 --> 00:15:06.360]  的經歷裏面
[00:15:06.360 --> 00:15:08.420]  這個就是我們今天的目標
[00:15:08.420 --> 00:15:10.720]  繼續讀下去的目標
[00:15:10.720 --> 00:15:13.020]  不要再問為什麼
[00:15:13.020 --> 00:15:15.320]  我們問怎樣做
[00:15:15.320 --> 00:15:18.920]  亞國是一個很實踐的一本書
[00:15:18.920 --> 00:15:21.480]  所以它充滿了教我們怎樣做
[00:15:21.480 --> 00:15:23.780]  剛才說了這些
[00:15:23.780 --> 00:15:26.340]  試探試煉,怎樣將它能夠
[00:15:26.340 --> 00:15:30.700]  在我們的生命裏面成為我們的祝福,成為我們生命的咒作
[00:15:30.700 --> 00:15:33.500]  好像沒有繼續教我們怎樣做
[00:15:33.500 --> 00:15:34.780]  有的
[00:15:34.780 --> 00:15:36.060]  不過事實上是
[00:15:36.060 --> 00:15:38.120]  第一章就沒什麼講
[00:15:38.120 --> 00:15:39.900]  就開了這個課題
[00:15:39.900 --> 00:15:44.260]  然後好像亞國書不知為何轉了其他題目
[00:15:44.260 --> 00:15:48.360]  不過你如果留心,細心讀下去,神真的很好
[00:15:48.360 --> 00:15:51.940]  神的書不會說你做吧,你自己想辦法,你都搞定了
[00:15:51.940 --> 00:15:53.980]  將它成為試煉就可以了
[00:15:53.980 --> 00:15:56.800]  於是就由你自己想辦法,自己去摸索
[00:15:56.800 --> 00:15:57.580]  不是
[00:15:57.580 --> 00:16:00.640]  神一定會繼續講下去的,神真的很好
[00:16:00.640 --> 00:16:04.480]  亞國書裏面一直讀下去,讀到第四章和第五章
[00:16:04.480 --> 00:16:06.280]  就收拾起這個題目
[00:16:06.280 --> 00:16:09.340]  回應一個更詳細的
[00:16:09.340 --> 00:16:12.920]  提議和更詳細的教導給我們
[00:16:12.920 --> 00:16:15.240]  真的好,感謝主,今天我們
[00:16:15.240 --> 00:16:17.800]  集中在繼續亞國書
[00:16:17.800 --> 00:16:20.100]  教我們怎樣去做
[00:16:20.100 --> 00:16:23.420]  那個操練究竟是怎樣呢
[00:16:23.420 --> 00:16:25.980]  當我們看第四章,第五章的時候
[00:16:25.980 --> 00:16:29.060]  我們發覺這個操練
[00:16:29.060 --> 00:16:32.640]  有三個的重點
[00:16:32.640 --> 00:16:35.720]  三個的重心
[00:16:35.720 --> 00:16:39.300]  待會我們會用三遍聖經來跟大家一起看
[00:16:39.300 --> 00:16:41.340]  第一個
[00:16:41.340 --> 00:16:43.400]  在這個過程當中
[00:16:43.400 --> 00:16:45.440]  你要忍耐
[00:16:45.440 --> 00:16:46.720]  忍耐
[00:16:46.720 --> 00:16:48.780]  再忍耐
[00:16:48.780 --> 00:16:50.320]  第二
[00:16:50.320 --> 00:16:52.620]  在這個過程當中
[00:16:52.620 --> 00:16:56.980]  你要放下你那種從世俗來的自信
[00:16:56.980 --> 00:17:00.300]  將自己的生命回歸給神
[00:17:00.300 --> 00:17:03.120]  讓神去經營你的人生
[00:17:03.120 --> 00:17:05.160]  第三
[00:17:05.160 --> 00:17:07.200]  就是禱告
[00:17:07.200 --> 00:17:08.480]  禱告
[00:17:08.480 --> 00:17:10.020]  再禱告
[00:17:10.020 --> 00:17:11.560]  三樣
[00:17:11.560 --> 00:17:12.840]  忍耐
[00:17:12.840 --> 00:17:14.880]  真正的自信
[00:17:14.880 --> 00:17:16.940]  和祈禱
[00:17:16.940 --> 00:17:21.040]  聽完之後說,我明白的了,經常都那幾樣東西來的
[00:17:21.040 --> 00:17:23.080]  忍耐,禱告,我知道
[00:17:23.080 --> 00:17:24.100]  對不起
[00:17:24.100 --> 00:17:28.460]  我想跟大家說,你看下去亞國書再留心慢慢去
[00:17:28.460 --> 00:17:30.000]  研讀的時候
[00:17:30.000 --> 00:17:34.600]  神的說話不是好像這麼簡單,一兩句,那我就忍耐囉
[00:17:34.600 --> 00:17:38.180]  我祈禱囉,不是的,還有很多的東西
[00:17:38.180 --> 00:17:41.260]  請大家一起用我們的心思
[00:17:41.260 --> 00:17:44.080]  留心看聖經怎麼說,神的說話怎麼說
[00:17:44.080 --> 00:17:45.860]  首先我們說
[00:17:45.860 --> 00:17:46.900]  忍耐
[00:17:46.900 --> 00:17:53.300]  忍耐,再忍耐,為什麼我這樣說呢?如果你看到五章第七節至十一節
[00:17:53.300 --> 00:17:56.360]  將這個課題重新
[00:17:56.360 --> 00:17:57.400]  拿出來了
[00:17:57.400 --> 00:18:02.520]  我們說重新拿出來,為什麼重新呢?因為第一章其實已經說了忍耐的了
[00:18:02.520 --> 00:18:07.120]  如果剛才讀聖經的時候沒有留心,我再給你留心一下
[00:18:07.120 --> 00:18:10.200]  原來第一章第二節開始的話,我們
[00:18:10.200 --> 00:18:14.800]  遭遇各樣的試煉的時候,應該怎樣說?要看圍起落,怎樣可以看圍起落?
[00:18:14.800 --> 00:18:18.640]  因為知道你的信心經過考驗就產生
[00:18:18.640 --> 00:18:19.920]  忍耐
[00:18:19.920 --> 00:18:24.520]  不單止忍耐,而且忍耐還要堅持到底的忍耐
[00:18:24.520 --> 00:18:27.600]  那你就可以完全毫無缺陷了
[00:18:27.600 --> 00:18:30.420]  這個就是忍耐再忍耐
[00:18:30.420 --> 00:18:31.700]  不過剛才我們說
[00:18:31.700 --> 00:18:32.720]  可惜
[00:18:32.720 --> 00:18:35.540]  亞國說到這裡,轉了第二個題目
[00:18:35.540 --> 00:18:37.320]  那他就沒有繼續下去
[00:18:37.320 --> 00:18:39.620]  不過不用擔心,剛才我們說
[00:18:39.620 --> 00:18:40.660]  一直讀
[00:18:40.660 --> 00:18:43.460]  亞國書讀到第五章的時候
[00:18:43.460 --> 00:18:47.820]  亞國重新把這個課題再拿出來,更詳細
[00:18:47.820 --> 00:18:49.220]  來教導我們
[00:18:49.220 --> 00:18:51.660]  怎樣才知道忍耐,怎樣去忍耐
[00:18:51.660 --> 00:18:55.500]  第五章第七第十一節裡面
[00:18:55.500 --> 00:18:59.600]  為什麼我們說他重新執回這個課題?因為很簡單
