
[00:00:00.000 --> 00:00:03.080]  (猜拳)
[00:01:53.280 --> 00:01:56.760]  耶華爾指示你何為善
[00:01:56.760 --> 00:02:00.440]  他向你所要的是甚麼呢
[00:02:00.440 --> 00:02:02.560]  只要你行公義
[00:02:02.560 --> 00:02:03.880]  好憐憫
[00:02:03.880 --> 00:02:05.440]  全謙卑的心
[00:02:05.440 --> 00:02:07.040]  與你的上帝同行
[00:02:07.040 --> 00:02:08.880]  那這裏的address
[00:02:08.880 --> 00:02:11.480]  就不只是給猶大
[00:02:11.480 --> 00:02:13.960]  也不只是給以色列
[00:02:13.960 --> 00:02:16.840]  當時候大家知道以色列歷史
[00:02:16.840 --> 00:02:19.800]  早在南北分裂了很久
[00:02:19.800 --> 00:02:21.640]  北面十個支派叫以色列
[00:02:21.640 --> 00:02:23.120]  南面兩個支派
[00:02:23.120 --> 00:02:25.800]  便雅敏和猶大叫猶大
[00:02:25.800 --> 00:02:30.240]  所以我們讀先知時期的時候
[00:02:30.240 --> 00:02:31.840]  我們說以色列人
[00:02:31.840 --> 00:02:34.480]  其實都要搞清楚是甚麼意思
[00:02:34.480 --> 00:02:36.120]  要看哪段時期
[00:02:36.120 --> 00:02:37.720]  因為以色列人可能是指著
[00:02:37.720 --> 00:02:41.280]  北國那班人叫以色列人
[00:02:41.280 --> 00:02:42.560]  因為北國叫以色列
[00:02:42.560 --> 00:02:45.040]  但以色列同時也可以指著
[00:02:45.040 --> 00:02:46.360]  南北國站在一起
[00:02:46.360 --> 00:02:48.640]  就是上帝所揀選的
[00:02:48.640 --> 00:02:51.120]  雅各的子孫十二個支派
[00:02:51.120 --> 00:02:52.560]  因為雅各的名字
[00:02:52.560 --> 00:02:54.880]  上帝後來改名改去做以色列
[00:02:54.880 --> 00:02:56.800]  所以有時要搞清楚
[00:02:56.800 --> 00:02:59.200]  不過通常context都會告訴我們
[00:02:59.200 --> 00:03:01.400]  到底以色列人是指著甚麼
[00:03:01.400 --> 00:03:06.600]  三章那裏指著猶大的精英
[00:03:06.600 --> 00:03:09.240]  雖然在第三章開始讀的時候
[00:03:09.240 --> 00:03:10.360]  我説雅各的授令
[00:03:10.360 --> 00:03:11.560]  以色列家的長官
[00:03:11.560 --> 00:03:13.200]  其實不單只是南面
[00:03:13.200 --> 00:03:14.120]  好像連北面
[00:03:14.120 --> 00:03:15.800]  因為在說父親
[00:03:15.800 --> 00:03:17.680]  是雅各的十二個兒子
[00:03:17.680 --> 00:03:20.200]  無論你是北面或南面
[00:03:20.200 --> 00:03:21.720]  都是他的子孫
[00:03:21.720 --> 00:03:24.640]  似乎南北都是提到
[00:03:24.640 --> 00:03:27.920]  但主要尼加在南面
[00:03:27.920 --> 00:03:30.600]  向著南方的猶大說話
[00:03:30.600 --> 00:03:32.720]  他並沒有像阿摩斯那樣
[00:03:32.720 --> 00:03:34.120]  走到北面
[00:03:34.120 --> 00:03:36.080]  尼加和好幾個
[00:03:36.080 --> 00:03:38.480]  出名的先知是同時期的
[00:03:38.480 --> 00:03:41.640]  我們熟悉的以創亞
[00:03:41.640 --> 00:03:44.200]  荷西亞
[00:03:44.200 --> 00:03:45.520]  阿摩斯
[00:03:45.520 --> 00:03:48.760]  全部都是和尼加同期的
[00:03:48.760 --> 00:03:52.880]  約莫在公元前是七百三十多年
[00:03:52.880 --> 00:03:56.120]  一直到公元前是六百九十年
[00:03:56.120 --> 00:04:00.520]  所以按照尼加書裏面所說
[00:04:00.520 --> 00:04:02.120]  一章一節裏面所說的
[00:04:02.120 --> 00:04:03.920]  當猶大王約坦瓦克斯
[00:04:03.920 --> 00:04:05.640]  希斯加在位的時候
[00:04:05.640 --> 00:04:09.160]  摩尼沙人尼加得到上帝的默示
[00:04:09.160 --> 00:04:11.440]  論撒瑪利亞和耶路撒冷
[00:04:11.440 --> 00:04:12.640]  兩邊都論
[00:04:12.640 --> 00:04:14.720]  但是他留在猶大
[00:04:14.720 --> 00:04:16.480]  沒有像阿摩斯那樣
[00:04:16.480 --> 00:04:19.000]  走到北面以色列
[00:04:19.000 --> 00:04:21.440]  做了四十多年的先知
[00:04:21.440 --> 00:04:22.360]  那幾個王
[00:04:22.360 --> 00:04:24.640]  加起來有四、五十年
[00:04:24.640 --> 00:04:27.440]  你眨眨頭眨眨尾
[00:04:27.440 --> 00:04:31.200]  尼加做先知做了四十多年
[00:04:31.200 --> 00:04:33.040]  我們上班
[00:04:33.040 --> 00:04:35.640]  打工也打不到四十多年
[00:04:35.640 --> 00:04:37.800]  二十歲
[00:04:37.800 --> 00:04:39.640]  當是二十歲出來工作
[00:04:39.640 --> 00:04:41.160]  到六十五歲
[00:04:41.160 --> 00:04:43.040]  也才四十五年
[00:04:43.040 --> 00:04:46.280]  尼加做先知已經做了四十五年
[00:04:46.280 --> 00:04:47.360]  整段時期
[00:04:47.360 --> 00:04:50.120]  四十五年說了很多東西
[00:04:50.120 --> 00:04:53.280]  四十五年每一個月說幾句
[00:04:53.280 --> 00:04:54.880]  加起來也不少東西
[00:04:54.880 --> 00:04:57.480]  但是尼加書卻是很短的
[00:04:57.480 --> 00:05:00.080]  不像是以賽亞書
[00:05:00.080 --> 00:05:01.720]  以賽亞書六十六章
[00:05:01.720 --> 00:05:04.720]  以賽亞做先知的時期的確很長
[00:05:04.720 --> 00:05:07.000]  也是橫跨幾個王
[00:05:07.000 --> 00:05:10.560]  但是尼加卻是收集下來
[00:05:10.560 --> 00:05:12.960]  所說的話是很短
[00:05:12.960 --> 00:05:15.720]  七章一百零五節
[00:05:15.720 --> 00:05:18.440]  不像是以賽亞書六十六章
[00:05:18.440 --> 00:05:19.560]  不知道多少節
[00:05:19.560 --> 00:05:20.800]  幾百節
[00:05:20.800 --> 00:05:23.040]  隨時是六十六章
[00:05:23.040 --> 00:05:24.480]  其實不止
[00:05:24.480 --> 00:05:26.280]  每章十節也有六百多節
[00:05:26.280 --> 00:05:28.000]  他每章是三、四十節
[00:05:28.000 --> 00:05:30.800]  幾千節
[00:05:30.800 --> 00:05:33.480]  意思是說尼加其實說了很多東西
[00:05:33.480 --> 00:05:37.640]  未必是收集下來尼加書裏面
[00:05:37.640 --> 00:05:39.720]  而尼加收集下來
[00:05:39.720 --> 00:05:44.480]  基本上是他最精華
[00:05:44.480 --> 00:05:47.400]  或者是最尖銳的說話
[00:05:47.400 --> 00:05:48.480]  我們剛才說
[00:05:48.480 --> 00:05:52.600]  上帝要求世人不單止是南面的猶大
[00:05:52.600 --> 00:05:55.920]  也不單止是北面的撒瑪利亞
[00:05:55.920 --> 00:05:58.560]  以色列和南面的猶大加在一起
[00:05:58.560 --> 00:06:01.480]  上帝說世人啊
[00:06:01.480 --> 00:06:02.840]  上帝已經指示你何為善
[00:06:02.840 --> 00:06:04.760]  即是總是有耳可聽的
[00:06:04.760 --> 00:06:05.960]  聽得見的
[00:06:05.960 --> 00:06:08.280]  上帝已經講明
[00:06:08.280 --> 00:06:09.840]  甚麼叫做好
[00:06:09.840 --> 00:06:11.600]  甚麼叫做善
[00:06:11.600 --> 00:06:16.960]  善即是你要依從的一個方向
[00:06:16.960 --> 00:06:18.440]  壞的不要做
[00:06:18.440 --> 00:06:19.440]  善的要做
[00:06:19.440 --> 00:06:20.520]  即是你走的那條路
[00:06:20.520 --> 00:06:23.080]  應該走的那條路是怎樣走的呢
[00:06:23.080 --> 00:06:24.800]  就是要行公義
[00:06:24.800 --> 00:06:25.960]  好憐憫
[00:06:25.960 --> 00:06:27.720]  全謙卑的心
[00:06:27.720 --> 00:06:28.720]  與上帝同行
[00:06:28.720 --> 00:06:32.560]  一切的基礎其實是全謙卑的心
[00:06:32.560 --> 00:06:33.640]  與上帝同行
[00:06:33.640 --> 00:06:39.000]  你會發覺行公義好憐憫
[00:06:39.000 --> 00:06:42.960]  人自動某程度上會追求的
[00:06:42.960 --> 00:06:45.200]  一定要認識上帝
[00:06:45.200 --> 00:06:46.880]  都會行公義好憐憫的
[00:06:46.880 --> 00:06:48.120]  我們千萬不要說
[00:06:48.120 --> 00:06:50.400]  行公義好憐憫是我們基督徒的專利
[00:06:50.400 --> 00:06:52.200]  這件事是自己騙自己
[00:06:52.200 --> 00:06:54.600]  自欺也是欺人很明顯
[00:06:54.600 --> 00:06:58.440]  善就不是我們所謂基督徒
[00:06:58.440 --> 00:07:01.120]  掛著基督的名字的人的專利
[00:07:01.120 --> 00:07:06.160]  所以大家都是會某個程度上追尋公義和憐憫的
[00:07:06.160 --> 00:07:07.040]  很簡單的
[00:07:07.040 --> 00:07:08.800]  就算是為了自己的利益
[00:07:08.800 --> 00:07:11.920]  都應該尋求公義和憐憫
[00:07:11.920 --> 00:07:12.960]  你對人好
[00:07:12.960 --> 00:07:14.360]  人家都會對你好
[00:07:14.360 --> 00:07:16.760]  起碼有這樣的期望
[00:07:16.760 --> 00:07:19.360]  或者在事情的發生裡面
[00:07:19.360 --> 00:07:21.600]  大概都是會這樣發生的
[00:07:21.600 --> 00:07:22.800]  你對人差
[00:07:22.800 --> 00:07:25.560]  你很難期望人家對你好
[00:07:25.560 --> 00:07:26.480]  但你對人好
[00:07:26.480 --> 00:07:30.200]  就算人家未必一定對你好
[00:07:30.200 --> 00:07:31.960]  或者冷淡一點也好
[00:07:31.960 --> 00:07:36.960]  但是那個落差就不應該會太大
[00:07:36.960 --> 00:07:38.960]  所以如果有公義
[00:07:38.960 --> 00:07:41.360]  記住是公的
[00:07:41.360 --> 00:07:42.560]  就不是施
[00:07:42.560 --> 00:07:46.480]  公就是你顧及別人的利益
[00:07:46.480 --> 00:07:49.120]  你是排隊
[00:07:49.120 --> 00:07:51.000]  經常都說香港人內地人下來
[00:07:51.000 --> 00:07:52.840]  就說香港人喜歡排隊
[00:07:52.840 --> 00:07:56.160]  香港人來到香港有幾個怪現象
[00:07:56.160 --> 00:08:00.360]  其中一個就是香港人走得很快
[00:08:00.360 --> 00:08:03.200]  另外一個就是香港人喜歡排隊
[00:08:03.200 --> 00:08:06.000]  香港人排隊當然有背後的原因
[00:08:06.000 --> 00:08:08.000]  我們在香港被社會化
[00:08:08.000 --> 00:08:09.160]  就是喜歡排隊
[00:08:09.160 --> 00:08:10.160]  沒有人喜歡排隊
[00:08:10.160 --> 00:08:11.680]  最好就是沒有隊
[00:08:11.680 --> 00:08:13.320]  去到第一個
[00:08:13.320 --> 00:08:15.200]  但是你發覺不行的
[00:08:15.200 --> 00:08:17.400]  就是每個人都湧過去的時候
[00:08:17.400 --> 00:08:19.280]  香港人有一個感覺
[00:08:19.280 --> 00:08:21.720]  感覺到公平
[00:08:21.720 --> 00:08:24.240]  未必一定感覺到正義
[00:08:24.240 --> 00:08:25.720]  有一個感覺到公平
[00:08:25.720 --> 00:08:26.840]  公平一點
[00:08:26.840 --> 00:08:28.160]  公平的意思就是說
[00:08:28.160 --> 00:08:30.640]  大家都要守同一條規矩
[00:08:30.640 --> 00:08:31.920]  就是你沒理由
[00:08:31.920 --> 00:08:34.400]  就是你守A規矩
[00:08:34.400 --> 00:08:36.120]  我守B規矩不行的
[00:08:36.120 --> 00:08:37.320]  如果要守規矩
[00:08:37.320 --> 00:08:38.440]  要不你就全亂了
[00:08:38.440 --> 00:08:39.480]  什麼人都不守規矩
[00:08:39.480 --> 00:08:41.560]  個個都按照自己的規矩做事
[00:08:41.560 --> 00:08:43.240]  自己喜歡怎樣就怎樣
[00:08:43.240 --> 00:08:45.400]  這個對大家都沒有什麼好處的
[00:08:45.400 --> 00:08:49.080]  處於一個無法無天的狀態
[00:08:49.080 --> 00:08:51.160]  我的意思不是大家劫舍的那種
[00:08:51.160 --> 00:08:52.920]  只是排隊上車
[00:08:52.920 --> 00:08:54.360]  無法無天都很糟糕的
[00:08:54.360 --> 00:08:55.040]  逼逼逼
[00:08:55.040 --> 00:08:56.600]  有些是體弱
[00:08:56.600 --> 00:08:58.080]  孤寡老弱
[00:08:58.080 --> 00:08:59.240]  或者是孕婦
[00:08:59.240 --> 00:09:03.280]  那你真的不用上車了
[00:09:03.280 --> 00:09:04.840]  香港人不喜歡的
[00:09:04.840 --> 00:09:05.920]  喜歡公平
[00:09:05.920 --> 00:09:07.600]  但是公平要定一些規矩
[00:09:07.600 --> 00:09:10.440]  定了一條規矩就個個都要遵守才可行
[00:09:10.440 --> 00:09:12.480]  如果中間有些人不遵守
[00:09:12.480 --> 00:09:13.800]  條規矩就不可行
[00:09:13.800 --> 00:09:15.400]  就會破壞了情況
[00:09:15.400 --> 00:09:16.960]  亦都不公平了
[00:09:16.960 --> 00:09:20.440]  所以那條規矩就是先到先得
[00:09:20.440 --> 00:09:21.160]  大家都很清楚
[00:09:21.160 --> 00:09:24.600]  所以排隊就是先到先得的最典型的表現
[00:09:24.600 --> 00:09:26.600]  你先到就排頭位
[00:09:26.600 --> 00:09:27.800]  硬一點排第二個
[00:09:27.800 --> 00:09:29.080]  第三個一路排上去
[00:09:29.080 --> 00:09:30.080]  不可以打尖
[00:09:30.080 --> 00:09:32.080]  打尖就會被人嘔的
[00:09:32.080 --> 00:09:36.040]  等巴士的時候排隊有人打尖
[00:09:36.040 --> 00:09:37.800]  我都嘔過別人
[00:09:37.800 --> 00:09:40.120]  我不知道你有沒有嘔過別人
[00:09:40.120 --> 00:09:41.200]  阿叔
[00:09:41.200 --> 00:09:42.800]  現在在排隊
[00:09:42.800 --> 00:09:45.440]  麻煩你排隊
[00:09:45.440 --> 00:09:48.040]  嘔過別人舉手
[00:09:48.040 --> 00:09:48.680]  有沒有人嘔過
[00:09:48.680 --> 00:09:51.160]  嘩 都不少人
[00:09:51.160 --> 00:09:55.240]  不少人指責過別人排隊打尖
[00:09:55.240 --> 00:09:58.760]  這個是我們的sense of fairness
[00:09:58.760 --> 00:10:00.760]  這是阿公的事
[00:10:00.760 --> 00:10:01.480]  不是我的
[00:10:01.480 --> 00:10:02.680]  不關我的事
[00:10:02.680 --> 00:10:05.760]  而是為了大家的利益著想
[00:10:05.760 --> 00:10:08.360]  個個都是跟同一條規矩
[00:10:08.360 --> 00:10:09.960]  是好事來的
[00:10:09.960 --> 00:10:11.400]  你沒有特權
[00:10:11.400 --> 00:10:13.000]  我也沒有特權
[00:10:13.000 --> 00:10:14.920]  其實所有規矩都有
[00:10:14.920 --> 00:10:15.640]  exception
[00:10:15.640 --> 00:10:17.160]  任何規矩都有例外
[00:10:17.160 --> 00:10:21.000]  老人家我們會讓的
[00:10:21.000 --> 00:10:23.360]  孕婦我們會讓的
[00:10:23.360 --> 00:10:25.240]  或者小朋友都會讓的
[00:10:25.240 --> 00:10:28.320]  這些我們知道他有特別的需要
[00:10:28.320 --> 00:10:30.720]  要他等似乎不是那麼好
[00:10:30.720 --> 00:10:32.760]  打尖在那些情況下
[00:10:32.760 --> 00:10:36.400]  我們讓的就算是舊傷車
[00:10:36.400 --> 00:10:37.560]  都會打尖的
[00:10:37.560 --> 00:10:39.960]  即是我們去急症室等
[00:10:39.960 --> 00:10:41.000]  那就分流
[00:10:41.000 --> 00:10:42.160]  大家去過急症室的話
[00:10:42.160 --> 00:10:42.800]  你知道分流
[00:10:42.800 --> 00:10:45.480]  如果你是勁咬柴
[00:10:45.480 --> 00:10:47.400]  我自然是跌斷了手
[00:10:47.400 --> 00:10:49.840]  跌斷了手都要等三個小時
[00:10:49.840 --> 00:10:52.240]  因為不是life threatening
[00:10:52.240 --> 00:10:52.920]  在分流的時候
[00:10:52.920 --> 00:10:55.080]  跌斷手是很低層次的
[00:10:55.080 --> 00:10:56.920]  雖然你很痛很痛
[00:10:56.920 --> 00:10:59.240]  但是層次很低下
[00:10:59.240 --> 00:11:01.400]  排隊排到差不多了
[00:11:01.400 --> 00:11:02.280]  快到了
[00:11:02.280 --> 00:11:04.080]  突然間有部舊傷車來了
[00:11:04.080 --> 00:11:06.240]  那些人馬上忙
[00:11:06.240 --> 00:11:08.240]  把車推進去
[00:11:08.240 --> 00:11:10.320]  我又被人打尖了
[00:11:10.320 --> 00:11:11.240]  被人打尖
[00:11:11.240 --> 00:11:12.560]  我不會出聲的
[00:11:12.560 --> 00:11:14.520]  我心裏面都不會
[00:11:14.520 --> 00:11:16.040]  我有沒有搞錯
[00:11:16.040 --> 00:11:19.000]  打尖別人躺在那裏血淋淋
[00:11:19.000 --> 00:11:20.800]  是被他打尖的
[00:11:20.800 --> 00:11:23.080]  所以一定有例外的
[00:11:23.080 --> 00:11:24.160]  就算會
[00:11:24.160 --> 00:11:25.720]  不能說先到先得
[00:11:25.720 --> 00:11:26.840]  我已經等了很久了
[00:11:26.840 --> 00:11:29.200]  沒有這件事的
[00:11:29.200 --> 00:11:31.040]  所以我們都明白
[00:11:31.040 --> 00:11:32.640]  即使是fairness
[00:11:32.640 --> 00:11:33.760]  都有例外的
[00:11:33.760 --> 00:11:35.240]  因為行公義
[00:11:35.240 --> 00:11:37.160]  還要加上後面那裏
[00:11:37.160 --> 00:11:38.720]  好憐憫
[00:11:38.720 --> 00:11:40.520]  所以上帝的話語已經告訴你
[00:11:40.520 --> 00:11:42.240]  我們都有這個sense的
[00:11:42.240 --> 00:11:45.400]  你不想老人家站那麼久
[00:11:45.400 --> 00:11:47.560]  不想孕婦大福便便站那麼久
[00:11:47.560 --> 00:11:49.480]  你讓他上車
[00:11:49.480 --> 00:11:51.520]  這些是完全ok的
[00:11:51.520 --> 00:11:53.280]  這個就變成
[00:11:53.280 --> 00:11:55.040]  和我們基督教的信仰
[00:11:55.040 --> 00:11:56.400]  是不是有直接關係
[00:11:56.400 --> 00:11:59.240]  很多時候看不出有直接關係的
[00:11:59.240 --> 00:12:00.960]  不過
[00:12:00.960 --> 00:12:04.400]  現在在說有第三個元素
[00:12:04.400 --> 00:12:06.440]  行公義 好憐憫
[00:12:06.440 --> 00:12:07.640]  兩個元素
[00:12:07.640 --> 00:12:09.920]  社會上應該共同追求的
[00:12:09.920 --> 00:12:11.560]  大家聰明一點的話
[00:12:11.560 --> 00:12:13.080]  為了自己的利益的話
[00:12:13.080 --> 00:12:14.120]  都應該追求的
[00:12:14.120 --> 00:12:14.800]  如果去內地
[00:12:14.800 --> 00:12:15.720]  你真是慘了
[00:12:15.720 --> 00:12:17.520]  如果大家去內地逼車
[00:12:17.520 --> 00:12:19.040]  逼甚麼都好
[00:12:19.040 --> 00:12:21.800]  唯一排隊的大概就是在機場那裏
[00:12:21.800 --> 00:12:22.800]  會排隊的
[00:12:22.800 --> 00:12:25.400]  有人控制秩序會排隊
[00:12:25.400 --> 00:12:27.240]  但還有第三個元素
[00:12:27.240 --> 00:12:33.960]  卻是猶太人一直延續到基督徒
[00:12:33.960 --> 00:12:35.640]  一直下來的特徵
[00:12:35.640 --> 00:12:37.960]  就是「全謙卑的心」
[00:12:37.960 --> 00:12:39.960]  「同你上帝同行」
[00:12:39.960 --> 00:12:41.160]  意思就是說
[00:12:41.160 --> 00:12:43.280]  先知某個程度上
[00:12:43.280 --> 00:12:45.040]  都要說一件事
[00:12:45.040 --> 00:12:46.960]  行公義 好憐憫
[00:12:46.960 --> 00:12:49.480]  不是說然後全謙卑的心
[00:12:49.480 --> 00:12:51.120]  同上帝同行
[00:12:51.120 --> 00:12:53.160]  而是全謙卑的心
[00:12:53.160 --> 00:12:54.480]  同上帝同行
[00:12:54.480 --> 00:12:57.400]  是造就你能夠行公義
[00:12:57.400 --> 00:13:00.480]  好憐憫的一個基礎
[00:13:00.480 --> 00:13:01.480]  你沒有了基礎
[00:13:01.480 --> 00:13:02.480]  你仍然是人的時候
[00:13:02.480 --> 00:13:03.400]  為了自己的利益
[00:13:03.400 --> 00:13:06.760]  都會行公義好憐憫的
[00:13:06.760 --> 00:13:11.320]  直到阿公根本給不到你甚麼的時候
[00:13:11.320 --> 00:13:12.920]  就變成無政府狀態
[00:13:12.920 --> 00:13:16.360]  或者打仗的時候就沒有了
[00:13:16.360 --> 00:13:17.840]  因為打仗的時候
[00:13:17.840 --> 00:13:20.760]  阿公給不到任何東西給你
[00:13:20.760 --> 00:13:23.960]  所以各人都是自顧自己的
[00:13:23.960 --> 00:13:26.880]  自顧自己的命
[00:13:26.880 --> 00:13:28.600]  命仔最重要
[00:13:28.600 --> 00:13:31.120]  但是平常的情況
[00:13:31.120 --> 00:13:33.040]  仍然是總體來說
[00:13:33.040 --> 00:13:35.040]  有一定程度的公義和憐憫
[00:13:35.040 --> 00:13:37.240]  我們說越先進的國家
[00:13:37.240 --> 00:13:39.520]  在公義和憐憫的事情上
[00:13:39.520 --> 00:13:40.680]  就越做得好
[00:13:40.680 --> 00:13:42.600]  又或者憐憫會少了一點
[00:13:42.600 --> 00:13:44.600]  因為所有的東西都靠規矩
[00:13:44.600 --> 00:13:47.240]  公義都填補了
[00:13:47.240 --> 00:13:50.480]  所以個人的突發的例外性的憐憫
[00:13:50.480 --> 00:13:52.080]  需要都低一點
[00:13:52.080 --> 00:13:53.040]  有時候會低一點
[00:13:53.040 --> 00:13:54.880]  西方社會某個程度上
[00:13:54.880 --> 00:13:56.840]  你發覺他們有時說規矩
[00:13:56.840 --> 00:13:58.040]  甚麼都說規矩
[00:13:58.040 --> 00:13:59.320]  憐憫是低一點的
[00:13:59.320 --> 00:14:00.840]  如果那些規矩
[00:14:00.840 --> 00:14:02.000]  是有些漏洞
[00:14:02.000 --> 00:14:03.320]  不是那麼完整的時候
[00:14:03.320 --> 00:14:04.360]  不是那麼完善
[00:14:04.360 --> 00:14:07.120]  的確會有些漏網之魚
[00:14:07.120 --> 00:14:09.480]  令到一些人受損害多一點
[00:14:09.480 --> 00:14:11.400]  所以在西方社會裏面
[00:14:11.400 --> 00:14:12.680]  有些福利
[00:14:12.680 --> 00:14:15.040]  我們所謂福利社會國家
[00:14:15.040 --> 00:14:17.360]  就以規矩答救憐憫的部分
[00:14:17.360 --> 00:14:19.000]  都不用理會普通人憐憫的了
[00:14:19.000 --> 00:14:20.520]  是政府憐憫了他
[00:14:20.520 --> 00:14:22.000]  政府定了規矩
[00:14:22.000 --> 00:14:24.840]  憐憫所有有需要的人
[00:14:24.840 --> 00:14:26.440]  但是在這裏
[00:14:26.440 --> 00:14:28.760]  就似乎是兩件事
[00:14:28.760 --> 00:14:30.720]  才知道堅持公義
[00:14:30.720 --> 00:14:34.320]  還有好憐憫就不是偶然一次
[00:14:34.320 --> 00:14:35.960]  是很好那件事
[00:14:35.960 --> 00:14:37.840]  行公義都是行常的
[00:14:37.840 --> 00:14:40.880]  但是好就是你喜歡那件事
[00:14:40.880 --> 00:14:44.000]  你追求的人不是很堅持
[00:14:44.000 --> 00:14:46.840]  看見你老人家那麼辛苦
[00:14:46.840 --> 00:14:49.240]  「不如你先走」
[00:14:49.240 --> 00:14:50.680]  就好像你師姐那樣
[00:14:50.680 --> 00:14:52.080]  「你先走」
[00:14:52.080 --> 00:14:53.880]  大肚婆「你先走」
[00:14:53.880 --> 00:14:57.840]  不合時宜你還要押兩個位
[00:14:57.840 --> 00:15:00.480]  好就不會是
[00:15:00.480 --> 00:15:04.400]  好像被人迫你那樣
[00:15:04.400 --> 00:15:06.040]  用支槍指著你
[00:15:06.040 --> 00:15:08.440]  而是你自己是願意
[00:15:08.440 --> 00:15:10.520]  你追求你想這樣做
[00:15:10.520 --> 00:15:12.520]  「你過來我讓你先走」
[00:15:12.520 --> 00:15:13.960]  但是
[00:15:13.960 --> 00:15:14.840]  再說多一次
[00:15:14.840 --> 00:15:17.400]  基礎先知加多一項
[00:15:17.400 --> 00:15:20.720]  那項對他來說其實是最重要的
[00:15:20.720 --> 00:15:24.080]  就是全謙卑的心與上帝同行
[00:15:24.080 --> 00:15:25.840]  與上帝同行與上帝同行
[00:15:25.840 --> 00:15:28.120]  先是全謙卑的心
[00:15:28.120 --> 00:15:32.600]  因為與上帝同行都可以很自大
[00:15:32.600 --> 00:15:35.200]  基督徒是沒有
[00:15:35.200 --> 00:15:37.960]  你做基督徒是沒有擔保你不會自大的
[00:15:37.960 --> 00:15:39.040]  你認識神
[00:15:39.040 --> 00:15:41.680]  我們叫做屬靈的狂傲
[00:15:41.680 --> 00:15:43.000]  一樣會有的
[00:15:43.000 --> 00:15:47.560]  任何的情況都會有這樣的可能性
[00:15:47.560 --> 00:15:50.520]  會讓罪切入
[00:15:50.520 --> 00:15:55.160]  所以所謂謙卑就是知道自己的遺憤
[00:15:55.160 --> 00:15:56.720]  懂得去服侍上帝
[00:15:56.720 --> 00:15:58.160]  也懂得去服侍人
[00:15:58.160 --> 00:16:00.240]  謙卑與上帝同行
[00:16:00.240 --> 00:16:01.880]  即是貼緊
[00:16:01.880 --> 00:16:05.120]  你與上帝同行要貼緊他的步伐
[00:16:05.120 --> 00:16:08.720]  要貼緊他的心意
[00:16:08.720 --> 00:16:13.440]  這個是《行公義號》聯文的基礎
[00:16:13.440 --> 00:16:17.560]  對以色列人、對猶太人來說
[00:16:17.560 --> 00:16:19.200]  意思就是說
[00:16:19.200 --> 00:16:21.360]  上帝的訓誨
[00:16:21.360 --> 00:16:23.880]  藉著摩西律法所給的訓誨
[00:16:23.880 --> 00:16:26.360]  你要去思考、你要去明白
[00:16:26.360 --> 00:16:30.600]  所以詩人和《針研》的作者都有講的
[00:16:30.600 --> 00:16:31.520]  兩邊都有講的
