
[00:00:00.000 --> 00:00:04.800]  親愛的主耶穌,多謝禰
[00:05:34.120 --> 00:05:36.120]  我跟他講
[00:05:36.120 --> 00:05:40.120]  如果我去探一個隔離病房的病人
[00:05:40.120 --> 00:05:42.120]  這個病呢
[00:05:42.120 --> 00:05:46.120]  是因為剛剛接受完骨髓移植
[00:05:46.120 --> 00:05:52.120]  他是不可以有任何細菌感染
[00:05:52.120 --> 00:05:54.120]  所以我們要做這一套
[00:05:54.120 --> 00:05:56.120]  要消毒
[00:05:56.120 --> 00:05:58.120]  但是我就問他
[00:05:58.120 --> 00:06:00.120]  如果有一天
[00:06:00.120 --> 00:06:01.120]  我是牧師呢
[00:06:01.120 --> 00:06:03.120]  我要去探一個教友
[00:06:03.120 --> 00:06:05.120]  他就在隔離病房
[00:06:05.120 --> 00:06:08.120]  然後我就穿著新的衣服
[00:06:08.120 --> 00:06:09.120]  新的褲子
[00:06:09.120 --> 00:06:10.120]  底衣也是新的
[00:06:10.120 --> 00:06:11.120]  鞋襪也是新的
[00:06:11.120 --> 00:06:12.120]  然後去到醫院的時候
[00:06:12.120 --> 00:06:14.120]  我告訴醫生
[00:06:14.120 --> 00:06:15.120]  整套東西
[00:06:15.120 --> 00:06:17.120]  由內到外都是新的
[00:06:17.120 --> 00:06:18.120]  鞋襪都是新的
[00:06:18.120 --> 00:06:20.120]  我今天早上洗了四次澡
[00:06:20.120 --> 00:06:22.120]  我洗了四次頭
[00:06:22.120 --> 00:06:25.120]  而且用了消毒藥水
[00:06:25.120 --> 00:06:28.120]  在水里洗頭
[00:06:28.120 --> 00:06:30.120]  洗澡了
[00:06:30.120 --> 00:06:32.120]  我去到醫院
[00:06:32.120 --> 00:06:34.120]  我就問醫生
[00:06:34.120 --> 00:06:37.120]  我要去探隔離病房的病人
[00:06:37.120 --> 00:06:39.120]  如果你是醫生
[00:06:39.120 --> 00:06:40.120]  你讓不讓我去呢
[00:06:40.120 --> 00:06:41.120]  他說不行
[00:06:41.120 --> 00:06:43.120]  我就問他為什麼
[00:06:43.120 --> 00:06:46.120]  他說肉眼看不到
[00:06:46.120 --> 00:06:50.120]  但實際上細菌無處不在
[00:06:50.120 --> 00:06:52.120]  你走過的路
[00:06:52.120 --> 00:06:54.120]  你摸過的東西
[00:06:54.120 --> 00:06:56.120]  接觸過的空氣
[00:06:56.120 --> 00:06:57.120]  都有細菌
[00:06:57.120 --> 00:06:59.120]  如果去到病房
[00:06:59.120 --> 00:07:01.120]  這個是隔離病房
[00:07:01.120 --> 00:07:03.120]  一點點的細菌
[00:07:03.120 --> 00:07:05.120]  足以致命
[00:07:05.120 --> 00:07:06.120]  我贊他
[00:07:06.120 --> 00:07:07.120]  西伯
[00:07:07.120 --> 00:07:09.120]  你很聰明
[00:07:09.120 --> 00:07:11.120]  很醒目
[00:07:11.120 --> 00:07:13.120]  我就問
[00:07:13.120 --> 00:07:14.120]  你知不知道
[00:07:14.120 --> 00:07:17.120]  天堂也是這樣
[00:07:17.120 --> 00:07:22.120]  他說天堂是隔離病房嗎
[00:07:22.120 --> 00:07:24.120]  我說不是
[00:07:24.120 --> 00:07:27.120]  我只是給一個比喻
[00:07:27.120 --> 00:07:29.120]  我問他
[00:07:29.120 --> 00:07:33.120]  如果一個說謊的人
[00:07:33.120 --> 00:07:36.120]  他就這樣進了天堂
[00:07:36.120 --> 00:07:40.120]  這個天堂還是天堂嗎
[00:07:40.120 --> 00:07:43.120]  天堂有沒有人說謊呢
[00:07:43.120 --> 00:07:44.120]  他說沒有
[00:07:44.120 --> 00:07:46.120]  那天堂有沒有人生氣呢
[00:07:46.120 --> 00:07:47.120]  沒有
[00:07:47.120 --> 00:07:50.120]  天堂有沒有人有欲念
[00:07:50.120 --> 00:07:51.120]  有貪念
[00:07:51.120 --> 00:07:52.120]  有口口說人
[00:07:52.120 --> 00:07:55.120]  用說話傷害人
[00:07:55.120 --> 00:07:57.120]  他立刻說
[00:07:57.120 --> 00:07:59.120]  蘇牧師
[00:07:59.120 --> 00:08:01.120]  我明白
[00:08:01.120 --> 00:08:03.120]  原來
[00:08:03.120 --> 00:08:05.120]  在人眼中
[00:08:05.120 --> 00:08:07.120]  我是一個好人
[00:08:07.120 --> 00:08:09.120]  但在神的眼中
[00:08:09.120 --> 00:08:11.120]  我們都是罪人
[00:08:11.120 --> 00:08:15.120]  我們都有七情六慾
[00:08:15.120 --> 00:08:17.120]  所以他說
[00:08:17.120 --> 00:08:20.120]  我相信耶穌
[00:08:20.120 --> 00:08:22.120]  你怎麼相信
[00:08:22.120 --> 00:08:23.120]  我說
[00:08:23.120 --> 00:08:26.120]  不如我們做入籍手續吧
[00:08:26.120 --> 00:08:27.120]  入籍?
[00:08:27.120 --> 00:08:29.120]  怎麼入籍
[00:08:29.120 --> 00:08:31.120]  宣誓
[00:08:31.120 --> 00:08:34.120]  為什麼要宣誓入籍呢
[00:08:34.120 --> 00:08:37.120]  我拿了另外一張照片
[00:08:37.120 --> 00:08:39.120]  是幾本護照
[00:08:39.120 --> 00:08:41.120]  跟他說
[00:08:41.120 --> 00:08:43.120]  如果捐錢給美國
[00:08:43.120 --> 00:08:45.120]  捐了幾億
[00:08:45.120 --> 00:08:47.120]  一億兩億美金
[00:08:47.120 --> 00:08:49.120]  是美金
[00:08:49.120 --> 00:08:52.120]  但你沒有那裡的簽證
[00:08:52.120 --> 00:08:54.120]  你沒有護照
[00:08:54.120 --> 00:08:55.120]  你去到那裡
[00:08:55.120 --> 00:08:58.120]  美國海關的人
[00:08:58.120 --> 00:09:01.120]  讓你入境嗎
[00:09:01.120 --> 00:09:03.120]  他真的很羨慕
[00:09:03.120 --> 00:09:04.120]  當然不讓
[00:09:04.120 --> 00:09:06.120]  我問為什麼不讓
[00:09:06.120 --> 00:09:07.120]  因為沒有護照
[00:09:07.120 --> 00:09:09.120]  沒有有效的證件
[00:09:09.120 --> 00:09:11.120]  就進不了
[00:09:11.120 --> 00:09:13.120]  我說你捐了一億多美金
[00:09:13.120 --> 00:09:15.120]  給這個國家
[00:09:15.120 --> 00:09:17.120]  總統知道的
[00:09:17.120 --> 00:09:19.120]  他說都不行
[00:09:19.120 --> 00:09:20.120]  為什麼
[00:09:20.120 --> 00:09:21.120]  就是要簽證
[00:09:21.120 --> 00:09:23.120]  這是法律
[00:09:23.120 --> 00:09:25.120]  我跟著說
[00:09:25.120 --> 00:09:27.120]  你知不知道天堂也是這樣
[00:09:27.120 --> 00:09:33.120]  那怎麼辦天堂的簽證呢
[00:09:33.120 --> 00:09:35.120]  我說我現在就幫你辦
[00:09:35.120 --> 00:09:38.120]  他等了
[00:09:38.120 --> 00:09:39.120]  我跟著說
[00:09:39.120 --> 00:09:40.120]  世伯
[00:09:40.120 --> 00:09:44.120]  入天堂宣誓很簡單
[00:09:44.120 --> 00:09:45.120]  ABC
[00:09:45.120 --> 00:09:47.120]  A Admit
[00:09:47.120 --> 00:09:48.120]  承認
[00:09:48.120 --> 00:09:50.120]  我承認我是無力自救的罪人
[00:09:50.120 --> 00:09:51.120]  第二
[00:09:51.120 --> 00:09:52.120]  B Believe
[00:09:52.120 --> 00:09:53.120]  相信
[00:09:53.120 --> 00:09:55.120]  我相信耶穌基督已經在十字架上
[00:09:55.120 --> 00:09:57.120]  為我死
[00:09:57.120 --> 00:10:00.120]  將我的罪一筆勾銷
[00:10:00.120 --> 00:10:02.120]  C Confess
[00:10:02.120 --> 00:10:04.120]  心裡相信
[00:10:04.120 --> 00:10:05.120]  口裡承認
[00:10:05.120 --> 00:10:08.120]  就必得救
[00:10:08.120 --> 00:10:09.120]  天世伯
[00:10:09.120 --> 00:10:11.120]  聽完
[00:10:11.120 --> 00:10:13.120]  我都想宣誓
[00:10:13.120 --> 00:10:16.120]  我就叫他跟著我
[00:10:16.120 --> 00:10:18.120]  一句一句禱告
[00:10:18.120 --> 00:10:21.120]  就做了這個決志
[00:10:21.120 --> 00:10:22.120]  我和這個司機分享的時候
[00:10:22.120 --> 00:10:25.120]  我就將這個故事告訴他
[00:10:25.120 --> 00:10:26.120]  然後我就和他說
[00:10:26.120 --> 00:10:27.120]  一年之後
[00:10:27.120 --> 00:10:29.120]  順理處理一年
[00:10:29.120 --> 00:10:30.120]  五年前
[00:10:30.120 --> 00:10:32.120]  在水禮的時間
[00:10:32.120 --> 00:10:34.120]  天世伯
[00:10:34.120 --> 00:10:37.120]  他非常清楚來到去說
[00:10:37.120 --> 00:10:39.120]  他接受水禮的時候
[00:10:39.120 --> 00:10:41.120]  我就問天世伯
[00:10:41.120 --> 00:10:43.120]  耶穌基督在哪裡
[00:10:43.120 --> 00:10:44.120]  他說
[00:10:44.120 --> 00:10:47.120]  耶穌基督在我的心裡
[00:10:47.120 --> 00:10:50.120]  又在我的腦子里
[00:10:50.120 --> 00:10:52.120]  三十多四十年來
[00:10:52.120 --> 00:10:54.120]  我在教會為人施洗
[00:10:54.120 --> 00:10:56.120]  我從來沒聽過
[00:10:56.120 --> 00:10:58.120]  有一個弟兄或者一個姐妹
[00:10:58.120 --> 00:11:00.120]  是這樣回答的
[00:11:00.120 --> 00:11:02.120]  是在我的心裡
[00:11:02.120 --> 00:11:05.120]  又在我的腦子里
[00:11:05.120 --> 00:11:06.120]  原來他的意思就是
[00:11:06.120 --> 00:11:08.120]  我在他的心裡
[00:11:08.120 --> 00:11:09.120]  因為我經歷到
[00:11:09.120 --> 00:11:11.120]  耶穌基督愛我
[00:11:11.120 --> 00:11:13.120]  他赦免我的罪
[00:11:13.120 --> 00:11:15.120]  他接受了我
[00:11:15.120 --> 00:11:17.120]  第二,在我的腦子里
[00:11:17.120 --> 00:11:19.120]  我理性上通過了
[00:11:19.120 --> 00:11:21.120]  我需要信耶穌才能得救
[00:11:21.120 --> 00:11:23.120]  不能夠憑我自己做好人
[00:11:23.120 --> 00:11:25.120]  我可以得救
[00:11:25.120 --> 00:11:28.120]  我最後奉主的命來幫他施洗
[00:11:28.120 --> 00:11:29.120]  在他的見證
[00:11:29.120 --> 00:11:32.120]  他很清楚來到說
[00:11:32.120 --> 00:11:37.120]  他很多次勸過國家的領導人
[00:11:37.120 --> 00:11:40.120]  不要禁止基督教
[00:11:40.120 --> 00:11:42.120]  因為基督教對整個國家
[00:11:42.120 --> 00:11:48.120]  有百利而無一害
[00:11:48.120 --> 00:11:50.120]  我很感恩
[00:11:50.120 --> 00:11:52.120]  一個初信的弟兄
[00:11:52.120 --> 00:11:53.120]  他講見證
[00:11:53.120 --> 00:11:56.120]  他要求用普通話講見證
[00:11:56.120 --> 00:11:58.120]  然後我在水利的時候
[00:11:58.120 --> 00:12:02.120]  他要求我用普通話講道
[00:12:02.120 --> 00:12:03.120]  為什麼?
[00:12:03.120 --> 00:12:06.120]  因為他很想更多他的同胞
[00:12:06.120 --> 00:12:08.120]  能夠聽得到
[00:12:08.120 --> 00:12:10.120]  我為了他感恩
[00:12:10.120 --> 00:12:12.120]  在追思禮里
[00:12:12.120 --> 00:12:14.120]  他這些見證
[00:12:14.120 --> 00:12:16.120]  全部在這裡
[00:12:16.120 --> 00:12:17.120]  文字都出來了
[00:12:17.120 --> 00:12:19.120]  我更加感恩
[00:12:19.120 --> 00:12:20.120]  初期
[00:12:20.120 --> 00:12:22.120]  我以為那些官
[00:12:22.120 --> 00:12:24.120]  領導人來了
[00:12:24.120 --> 00:12:27.120]  一早就說明
[00:12:27.120 --> 00:12:30.120]  非宗教的儀式
[00:12:30.120 --> 00:12:32.120]  他就會參加
[00:12:32.120 --> 00:12:38.120]  到了宗教儀式就離開了
[00:12:38.120 --> 00:12:40.120]  當田家炳的兒子和我說
[00:12:40.120 --> 00:12:41.120]  就是這一件事
[00:12:41.120 --> 00:12:42.120]  我說不要緊
[00:12:42.120 --> 00:12:44.120]  我們討告了
[00:12:44.120 --> 00:12:45.120]  真的
[00:12:45.120 --> 00:12:47.120]  去到看完各方面的東西
[00:12:47.120 --> 00:12:49.120]  聽完各方面的東西
[00:12:49.120 --> 00:12:51.120]  差不多到我講到的時候
[00:12:51.120 --> 00:12:53.120]  他們就離席了
[00:12:53.120 --> 00:12:55.120]  離完之後我就說
[00:12:55.120 --> 00:12:57.120]  第二天晚上收到的消息
[00:12:57.120 --> 00:12:59.120]  就是他們很感動
[00:12:59.120 --> 00:13:01.120]  就是那些校長的見證
[00:13:01.120 --> 00:13:02.120]  他們很感動
[00:13:02.120 --> 00:13:03.120]  學生的見證
[00:13:03.120 --> 00:13:04.120]  老師的見證
[00:13:04.120 --> 00:13:07.120]  全部好幾個的見證
[00:13:07.120 --> 00:13:09.120]  令他們很感動
[00:13:09.120 --> 00:13:11.120]  他們深深感覺
[00:13:11.120 --> 00:13:14.120]  這就是所有領導人都要學的班
[00:13:14.120 --> 00:13:17.120]  不留分文給自己
[00:13:17.120 --> 00:13:19.120]  然後全部的財產
[00:13:19.120 --> 00:13:22.120]  百分之九十以上捐出來
[00:13:22.120 --> 00:13:23.120]  來發展教育
[00:13:23.120 --> 00:13:26.120]  全部中國大陸的大學
[00:13:26.120 --> 00:13:28.120]  是有他捐的錢
[00:13:28.120 --> 00:13:30.120]  中學數以千計
[00:13:30.120 --> 00:13:32.120]  是有他捐的錢
[00:13:32.120 --> 00:13:34.120]  另一方面他捐的多的
[00:13:34.120 --> 00:13:36.120]  就是那些最窮的地方
[00:13:36.120 --> 00:13:38.120]  就好像北大這些富裕的地方
[00:13:38.120 --> 00:13:40.120]  他不會捐那麼多
[00:13:40.120 --> 00:13:42.120]  他是越窮的地方
[00:13:42.120 --> 00:13:44.120]  他就越幫
[00:13:44.120 --> 00:13:45.120]  不單止幫
[00:13:45.120 --> 00:13:47.120]  他要去探望這些地方
[00:13:47.120 --> 00:13:48.120]  和他們的老師
[00:13:48.120 --> 00:13:50.120]  和他們的校長
[00:13:50.120 --> 00:13:51.120]  一起見面
[00:13:51.120 --> 00:13:53.120]  來發展教育
[00:13:53.120 --> 00:13:54.120]  另一方面
[00:13:54.120 --> 00:13:56.120]  去到每一間大學
[00:13:56.120 --> 00:13:58.120]  他都希望人知道
[00:13:58.120 --> 00:14:00.120]  我們求的不是學位
[00:14:00.120 --> 00:14:02.120]  而是建立我們的品格
[00:14:02.120 --> 00:14:05.120]  去成為一個真正對社會有益的人
[00:14:05.120 --> 00:14:07.120]  這些東西
[00:14:07.120 --> 00:14:09.120]  那些官全部都聽了
[00:14:09.120 --> 00:14:11.120]  他們覺得很感動
[00:14:11.120 --> 00:14:15.120]  所以要求全部的廣告都要給
[00:14:15.120 --> 00:14:17.120]  他沒有說我的廣告都要給
[00:14:17.120 --> 00:14:19.120]  但是他沒有說不給
[00:14:19.120 --> 00:14:21.120]  是因為這樣
[00:14:21.120 --> 00:14:23.120]  我就星期天晚上
[00:14:23.120 --> 00:14:25.120]  和我太太和我女婿
[00:14:25.120 --> 00:14:27.120]  去到一點多兩點
[00:14:27.120 --> 00:14:30.120]  將那篇廣告逐字寫出來
[00:14:30.120 --> 00:14:32.120]  然後就發出去
[00:14:32.120 --> 00:14:34.120]  我希望大家土告
[00:14:34.120 --> 00:14:36.120]  我希望這些東西
[00:14:36.120 --> 00:14:38.120]  可以傳遞到他們的心中
[00:14:38.120 --> 00:14:40.120]  我也將我和田世伯
[00:14:40.120 --> 00:14:42.120]  全副音整個的經歷
[00:14:42.120 --> 00:14:43.120]  都講出來
[00:14:43.120 --> 00:14:45.120]  那個的士司機
[00:14:45.120 --> 00:14:48.120]  聽完我和田世伯的關係經歷
[00:14:48.120 --> 00:14:50.120]  很感動
[00:14:50.120 --> 00:14:52.120]  接著
[00:14:52.120 --> 00:14:54.120]  車就停在那裡
[00:14:54.120 --> 00:14:55.120]  我就想繼續和他說
[00:14:55.120 --> 00:14:56.120]  我多給了20塊給他
[00:14:56.120 --> 00:14:58.120]  我說你不用下標的
[00:14:58.120 --> 00:15:00.120]  我繼續和你說
[00:15:00.120 --> 00:15:02.120]  我多給了20塊給你
[00:15:02.120 --> 00:15:04.120]  他就一直和我說
[00:15:04.120 --> 00:15:05.120]  說的時候
[00:15:05.120 --> 00:15:06.120]  對不起
[00:15:06.120 --> 00:15:08.120]  你是牧師還是我是
[00:15:08.120 --> 00:15:10.120]  牧師我現在尿急
[00:15:10.120 --> 00:15:12.120]  我要去小便
[00:15:12.120 --> 00:15:16.120]  他就告訴我
[00:15:16.120 --> 00:15:20.120]  他的女婿一家都相信
[00:15:20.120 --> 00:15:23.120]  他遲些會和他們一起去教會
[00:15:23.120 --> 00:15:26.120]  我希望大家為這個的士司機祈禱
[00:15:26.120 --> 00:15:28.120]  另一方面
[00:15:28.120 --> 00:15:31.120]  當這個追思禮
[00:15:31.120 --> 00:15:34.120]  我們看到這麼好的版本的時候
[00:15:34.120 --> 00:15:36.120]  同時
[00:15:36.120 --> 00:15:38.120]  有人傳了一份
[00:15:38.120 --> 00:15:41.120]  美國的《今天基督教》
[00:15:41.120 --> 00:15:43.120]  Christianity Today
[00:15:43.120 --> 00:15:50.120]  是去年12月的一份報道
[00:15:50.120 --> 00:15:51.120]  來給我
[00:15:51.120 --> 00:15:53.120]  裡面說到美國
[00:15:53.120 --> 00:15:57.120]  興起了一個叫新仕途改革的運動
[00:15:57.120 --> 00:16:00.120]  聖哥的美國已經在風行
[00:16:00.120 --> 00:16:04.120]  而且這個理念本身遍及全球
[00:16:04.120 --> 00:16:07.120]  理念就是他們恢復新的仕途
[00:16:07.120 --> 00:16:09.120]  和先知的領導
[00:16:09.120 --> 00:16:12.120]  他們是集中火力
[00:16:12.120 --> 00:16:14.120]  就在《爾弗所書》第四章十一節
[00:16:14.120 --> 00:16:16.120]  五重的仕工
[00:16:16.120 --> 00:16:17.120]  第一仕途
[00:16:17.120 --> 00:16:18.120]  第二先知
[00:16:18.120 --> 00:16:19.120]  第三傳福音
[00:16:19.120 --> 00:16:20.120]  第四牧師
[00:16:20.120 --> 00:16:22.120]  第五教師
[00:16:22.120 --> 00:16:23.120]  他們說
[00:16:23.120 --> 00:16:25.120]  今天的教會發展不了
[00:16:25.120 --> 00:16:29.120]  就是因為教會沒有仕途
[00:16:29.120 --> 00:16:33.120]  今天教會你怎麼可以復興呢?
[00:16:33.120 --> 00:16:36.120]  怎麼可以更加的興旺呢?
[00:16:36.120 --> 00:16:39.120]  除非教會有仕途和先知
[00:16:39.120 --> 00:16:41.120]  仕途的職責
[00:16:41.120 --> 00:16:43.120]  就是宣戰
[00:16:43.120 --> 00:16:46.120]  宣佈屬靈的徵戰的開始
[00:16:46.120 --> 00:16:49.120]  然後先知和仕途
[00:16:49.120 --> 00:16:51.120]  都有一個特別的因此
[00:16:51.120 --> 00:16:54.120]  就是有新的啓示
[00:16:54.120 --> 00:16:57.120]  有新的真理在他們的內部
[00:16:57.120 --> 00:16:58.120]  是因為神告訴他們
[00:16:58.120 --> 00:17:00.120]  神是直接對他們說話的
[00:17:00.120 --> 00:17:02.120]  另一方面
[00:17:02.120 --> 00:17:05.120]  他們也有一個報道的因此
[00:17:05.120 --> 00:17:07.120]  就是傳福音的
[00:17:07.120 --> 00:17:11.120]  然後牧師和教仙都有的
[00:17:11.120 --> 00:17:13.120]  但是如果這個教會裡面
[00:17:13.120 --> 00:17:14.120]  這個地區裡面
[00:17:14.120 --> 00:17:15.120]  這個國家裡面
[00:17:15.120 --> 00:17:17.120]  是有仕途的時候
[00:17:17.120 --> 00:17:22.120]  這個國家就會興旺了
[00:17:22.120 --> 00:17:25.120]  有一次
[00:17:25.120 --> 00:17:29.120]  有一個國家的仕途
[00:17:29.120 --> 00:17:31.120]  因為以前在神學院
[00:17:31.120 --> 00:17:34.120]  我和他很熟
[00:17:34.120 --> 00:17:35.120]  他跟我說
[00:17:35.120 --> 00:17:37.120]  耶穌走的神跡當中
[00:17:37.120 --> 00:17:39.120]  他只差一樣
[00:17:39.120 --> 00:17:41.120]  這一樣就是死人復活
[00:17:41.120 --> 00:17:44.120]  如果走完這個神跡
[00:17:44.120 --> 00:17:48.120]  他就好像新約的仕途一樣
[00:17:48.120 --> 00:17:50.120]  好像保羅彼得一樣
[00:17:50.120 --> 00:17:52.120]  可以叫死人復活
[00:17:52.120 --> 00:17:54.120]  他就完完全全
[00:17:54.120 --> 00:17:56.120]  好像耶穌說
[00:17:56.120 --> 00:17:58.120]  我行的事你們也要做
[00:17:58.120 --> 00:18:01.120]  而且做的比我更大
[00:18:01.120 --> 00:18:02.120]  原來這群人
