
[00:00:00.000 --> 00:00:02.560]  各位網友 今天我們來談一談
[00:01:14.360 --> 00:01:16.160]  那個問題不是錢
[00:01:16.160 --> 00:01:18.280]  也不是奉獻的多少
[00:01:18.280 --> 00:01:20.600]  而是在這個奉獻上
[00:01:20.600 --> 00:01:23.140]  究竟我和神的關係是怎樣
[00:01:23.140 --> 00:01:26.080]  我在這個事情上有多少真的去
[00:01:26.080 --> 00:01:28.640]  信奉神的教導
[00:01:28.640 --> 00:01:30.440]  而我願意真的去走
[00:01:30.440 --> 00:01:34.280]  而反映今天我和神的關係
[00:01:34.280 --> 00:01:36.320]  經文剛才讀過了
[00:01:36.320 --> 00:01:38.120]  主席我就不再重複
[00:01:38.120 --> 00:01:40.680]  我先說一下背景
[00:01:40.680 --> 00:01:44.760]  背景是當時是亞哈王作王
[00:01:44.760 --> 00:01:48.360]  我們知道亞哈王當政22年
[00:01:48.360 --> 00:01:50.920]  他行尿 眼中可能是什麼
[00:01:50.920 --> 00:01:52.200]  惡的事
[00:01:52.400 --> 00:01:53.440]  不單他惡
[00:01:53.440 --> 00:01:57.520]  他還娶了西頓王的女兒
[00:01:57.520 --> 00:01:59.840]  耶洗別作王后
[00:01:59.840 --> 00:02:01.880]  耶洗別是華人
[00:02:01.880 --> 00:02:06.760]  要他們拜巴黎
[00:02:06.760 --> 00:02:09.640]  所以神是非常的憤怒
[00:02:09.640 --> 00:02:13.240]  在當中在聶王記的17章的第一節
[00:02:13.240 --> 00:02:15.440]  以利亞對亞哈說
[00:02:15.440 --> 00:02:20.240]  我只著所侍奉永生耶和華以色列的神起誓
[00:02:20.240 --> 00:02:23.200]  這幾年我若不禱告
[00:02:23.200 --> 00:02:26.320]  必不降路不下雨
[00:02:26.320 --> 00:02:32.200]  這是神直著先知以利亞對亞哈王的警告
[00:02:32.200 --> 00:02:35.320]  如果以利亞什麼時候不禱告
[00:02:35.320 --> 00:02:37.720]  什麼時候就乾涸
[00:02:37.720 --> 00:02:39.440]  在乾涸期間
[00:02:39.440 --> 00:02:44.840]  神就直著烏鴉供應先知的需要
[00:02:44.840 --> 00:02:47.320]  直著烏鴉帶餅帶肉
[00:02:47.320 --> 00:02:51.720]  在基勒溪旁供應先知
[00:02:51.720 --> 00:02:54.080]  到溪水乾了
[00:02:54.080 --> 00:02:55.080]  沒有了
[00:02:55.080 --> 00:02:57.800]  神就對以利亞說
[00:02:57.800 --> 00:03:00.320]  你去到寡婦
[00:03:00.320 --> 00:03:02.000]  寡婦裡面
[00:03:02.000 --> 00:03:06.840]  直著寡婦供應先知的需要
[00:03:06.840 --> 00:03:11.440]  然後到了第十七節
[00:03:11.440 --> 00:03:15.000]  當先知來到寡婦的時候
[00:03:15.000 --> 00:03:17.000]  寡婦回應
[00:03:17.000 --> 00:03:18.000]  給她一杯水
[00:03:18.000 --> 00:03:20.000]  然後說給我吃餅吧
[00:03:20.000 --> 00:03:24.680]  寡婦說我只著永生耶和華的神起誓
[00:03:24.680 --> 00:03:27.000]  我沒有餅
[00:03:27.000 --> 00:03:30.520]  壇裡面只有一把面
[00:03:30.520 --> 00:03:33.000]  瓶裡面有一點油
[00:03:33.000 --> 00:03:36.000]  然後說我現在找兩斤柴
[00:03:36.000 --> 00:03:39.000]  回家要和我的兒子做餅
[00:03:39.000 --> 00:03:42.000]  吃了之後就死就死吧
[00:03:42.000 --> 00:03:47.000]  其實寡婦本身都缺乏
[00:03:47.000 --> 00:03:49.000]  只剩下一點面一點油
[00:03:49.000 --> 00:03:52.000]  吃了之後死就死吧
[00:03:52.000 --> 00:03:55.000]  先知來到這樣的處境
[00:03:55.000 --> 00:03:57.000]  來到今天的經文
[00:03:57.000 --> 00:03:59.000]  先知說不用怕
[00:03:59.000 --> 00:04:02.000]  你先做餅給我吃
[00:04:02.000 --> 00:04:05.000]  然後才給你和你的兒子
[00:04:05.000 --> 00:04:07.000]  但很重要的一點
[00:04:07.000 --> 00:04:12.000]  才說壇裡的面必不減少
[00:04:12.000 --> 00:04:16.000]  瓶裡的油必不斷缺
[00:04:16.000 --> 00:04:19.000]  直到耶和華的日子
[00:04:19.000 --> 00:04:22.000]  事實上經文裡真的這樣
[00:04:22.000 --> 00:04:26.000]  所以以至不單止先知的困局得以解決
[00:04:26.000 --> 00:04:30.000]  寡婦和她的兒子同樣解決了
[00:04:30.000 --> 00:04:32.000]  在這個事情裡
[00:04:32.000 --> 00:04:39.000]  有關於金錢奉獻各方面的原則
[00:04:39.000 --> 00:04:41.000]  第一個我們看到
[00:04:41.000 --> 00:04:44.000]  原來供應的不是護鴨
[00:04:44.000 --> 00:04:47.000]  也不是寡婦
[00:04:47.000 --> 00:04:49.000]  最終的供應是誰呢
[00:04:49.000 --> 00:04:51.000]  是神自己
[00:04:51.000 --> 00:04:56.000]  神先知向阿哈王發出警告
[00:04:56.000 --> 00:04:59.000]  先知帶著使命對阿哈王說
[00:04:59.000 --> 00:05:02.000]  我什麼時候不禱告 什麼時候都會乾旱
[00:05:02.000 --> 00:05:05.000]  用這個來警戒阿哈王
[00:05:05.000 --> 00:05:09.000]  在期間裡 神沒有放下他的僕人
[00:05:09.000 --> 00:05:13.000]  在當中供應僕人的需要
[00:05:13.000 --> 00:05:17.000]  所以藉著姑姑也好 藉著寡婦也好
[00:05:17.000 --> 00:05:19.000]  我們發覺在整件事的背後裡
[00:05:19.000 --> 00:05:22.000]  供應的最終是神
[00:05:22.000 --> 00:05:25.000]  這給我們看回一個很重要的觀念
[00:05:25.000 --> 00:05:29.000]  原來神要我們做他要做的事
[00:05:29.000 --> 00:05:31.000]  神是有供應的
[00:05:31.000 --> 00:05:33.000]  所以最終供應的是神
[00:05:33.000 --> 00:05:35.000]  不是其他的東西
[00:05:35.000 --> 00:05:38.000]  神是全能的 全能是全能全知的
[00:05:38.000 --> 00:05:40.000]  祂是豐富的
[00:05:40.000 --> 00:05:45.000]  祂不需要我們幫忙
[00:05:45.000 --> 00:05:48.000]  其實神本身在當中有供應
[00:05:48.000 --> 00:05:51.000]  但最重要的就是給我們看到
[00:05:51.000 --> 00:05:54.000]  在這件事上我們怎樣有份
[00:05:54.000 --> 00:05:59.000]  我自己在屋頭說過
[00:05:59.000 --> 00:06:03.000]  我們經過買糖買地 礦糖
[00:06:03.000 --> 00:06:07.000]  在當中豐富從來沒有缺乏
[00:06:07.000 --> 00:06:10.000]  我試過做多倫多機構
[00:06:10.000 --> 00:06:14.000]  我寫恩福的時候 機構做噴欄
[00:06:14.000 --> 00:06:19.000]  我記得做機構的時候經費短缺
[00:06:19.000 --> 00:06:23.000]  那段時間要買屋去救 差不多
[00:06:23.000 --> 00:06:25.000]  但我發覺很奇妙
[00:06:25.000 --> 00:06:27.000]  在缺乏的地方神有奇妙的供應
[00:06:27.000 --> 00:06:30.000]  我記得特別有一年我們明明在轉圜
[00:06:30.000 --> 00:06:33.000]  又很缺乏 突然那一年很奇妙
[00:06:33.000 --> 00:06:36.000]  我們在摩學擺一個門訓營
[00:06:36.000 --> 00:06:39.000]  那一年每次都是倒貼
[00:06:39.000 --> 00:06:41.000]  門訓營要先倒貼
[00:06:41.000 --> 00:06:44.000]  那一年不但不用倒貼還賺了很多
[00:06:44.000 --> 00:06:49.000]  那一年開始我發覺機構的供應轉了先
[00:06:49.000 --> 00:06:55.000]  最近我知道恩福我們買了幾個單位開實學院
[00:06:55.000 --> 00:06:59.000]  明年我會在那裏教一科
[00:06:59.000 --> 00:07:01.000]  所以神是很奇妙
[00:07:01.000 --> 00:07:06.000]  到聯會的時候我又經歷了一個很奇妙的工作
[00:07:06.000 --> 00:07:09.000]  就是我們慶祝聯會50週年的時候
[00:07:09.000 --> 00:07:14.000]  我自己不用錢有人送了辦事處給我們
[00:07:14.000 --> 00:07:18.000]  現在我們的辦事處是幾個單位幾千呎
[00:07:18.000 --> 00:07:20.000]  是不需要錢的
[00:07:20.000 --> 00:07:22.000]  所以在這件事裏面我們可以看到
[00:07:22.000 --> 00:07:26.000]  在奉獻裏面最終供應的是神自己
[00:07:26.000 --> 00:07:27.000]  不是我們
[00:07:27.000 --> 00:07:31.000]  我們只不過在神的工作上有份
[00:07:31.000 --> 00:07:33.000]  最終供應的是神自己
[00:07:33.000 --> 00:07:36.000]  所以第一個我們要看清楚
[00:07:36.000 --> 00:07:39.000]  出於神的工作你不用擔心
[00:07:39.000 --> 00:07:42.000]  你不用擔心 神一定會有供應
[00:07:42.000 --> 00:07:48.000]  第二個我們看到 神是用人或物來去成就他的工作
[00:07:48.000 --> 00:07:51.000]  在神的工作裏面無論是金錢上的供應
[00:07:51.000 --> 00:07:53.000]  或者是其他事工裏面
[00:07:53.000 --> 00:07:55.000]  神是喜歡與人同工
[00:07:55.000 --> 00:07:57.000]  所以在裏面我們可以看到
[00:07:57.000 --> 00:08:01.000]  第一就是他用烏鴉來去成為先知的供應
[00:08:01.000 --> 00:08:06.000]  當溪水傍乾了 神就叫先知去到寡婦
[00:08:06.000 --> 00:08:08.000]  撒拉法這個寡婦當中
[00:08:08.000 --> 00:08:13.000]  神就藉著這個寡婦成為先知的幫助
[00:08:13.000 --> 00:08:15.000]  我不知道大家看的時候有沒有問
[00:08:15.000 --> 00:08:20.000]  為甚麼神不叫伊利亞去財主那裏就好了
[00:08:20.000 --> 00:08:24.000]  好吃好住 供應沒有問題
[00:08:24.000 --> 00:08:31.000]  為甚麼要去溪水傍 藉著烏鴉又來到寡婦裏面
[00:08:31.000 --> 00:08:33.000]  我們不知道原因是甚麼
[00:08:33.000 --> 00:08:36.000]  可能因為這樣的時候
[00:08:36.000 --> 00:08:39.000]  更加讓我們看到神是奇妙的供應者
[00:08:39.000 --> 00:08:45.000]  不是透過一些有能力有錢的人才能造成神的事
[00:08:45.000 --> 00:08:48.000]  神是按照自己的心意
[00:08:48.000 --> 00:08:50.000]  揀選人與他同工
[00:08:50.000 --> 00:08:53.000]  在當中裏面成就神的工作
[00:08:53.000 --> 00:08:56.000]  問題不是神有缺乏
[00:08:56.000 --> 00:09:03.000]  反而是神要讓人有機會在他的事上與他同工
[00:09:03.000 --> 00:09:05.000]  所以這是很重要
[00:09:05.000 --> 00:09:07.000]  當我們來參與的時候
[00:09:07.000 --> 00:09:11.000]  我們有沒有在神的計劃裏面有份
[00:09:11.000 --> 00:09:15.000]  以致我們能夠在他的工作上有所撐
[00:09:15.000 --> 00:09:20.000]  第三我們看到人在奉獻上很容易計算
[00:09:20.000 --> 00:09:22.000]  就好像寡婦一樣
[00:09:22.000 --> 00:09:26.000]  寡婦當時給我一個餅吃
[00:09:26.000 --> 00:09:28.000]  寡婦就計算甚麼
[00:09:28.000 --> 00:09:30.000]  我只有那些面和油
[00:09:30.000 --> 00:09:35.000]  用了就沒有了
[00:09:35.000 --> 00:09:38.000]  但我們很多時候在面對奉獻上都是這樣
[00:09:38.000 --> 00:09:41.000]  第一如果我有的話就無所謂
[00:09:41.000 --> 00:09:45.000]  如果我沒有的話我就要去想
[00:09:45.000 --> 00:09:47.000]  我現在真的沒有
[00:09:47.000 --> 00:09:50.000]  我可能用了之後我將來沒有呢
[00:09:50.000 --> 00:09:52.000]  我們會去計算
[00:09:52.000 --> 00:09:54.000]  如果我有足夠的時候
[00:09:54.000 --> 00:09:56.000]  這個沒有問題
[00:09:56.000 --> 00:09:57.000]  如果我不足夠
[00:09:57.000 --> 00:10:00.000]  或者我怕我將來不足夠
[00:10:00.000 --> 00:10:02.000]  我就會去想
[00:10:02.000 --> 00:10:04.000]  這是人之常情
[00:10:04.000 --> 00:10:06.000]  但在聖經告訴我們
[00:10:06.000 --> 00:10:08.000]  這件事裏面
[00:10:08.000 --> 00:10:11.000]  神說你用了
[00:10:11.000 --> 00:10:15.000]  你潭裏面的面
[00:10:15.000 --> 00:10:17.000]  怎樣?沒有減少
[00:10:17.000 --> 00:10:20.000]  瓶裏面的油怎樣?也沒有減少
[00:10:20.000 --> 00:10:22.000]  大家有沒有想過一個情況
[00:10:22.000 --> 00:10:25.000]  原來我用出去的時候
[00:10:25.000 --> 00:10:27.000]  不會沒有的
[00:10:27.000 --> 00:10:29.000]  如果再有的
[00:10:29.000 --> 00:10:31.000]  那你會怎樣?
[00:10:31.000 --> 00:10:33.000]  會對你的奉獻觀念怎樣看?
[00:10:33.000 --> 00:10:36.000]  剛才我說過我會計算
[00:10:36.000 --> 00:10:38.000]  如果我用了我就沒有了
[00:10:38.000 --> 00:10:41.000]  或者我用了之後將來就沒有了
[00:10:41.000 --> 00:10:42.000]  那我就會怕
[00:10:42.000 --> 00:10:44.000]  事實上我現在也在想這件事
[00:10:44.000 --> 00:10:47.000]  因為我今年退休了
[00:10:47.000 --> 00:10:49.000]  我當時跟陸太說
[00:10:49.000 --> 00:10:52.000]  我會退出華聯會總幹事
[00:10:52.000 --> 00:10:58.000]  明年我就會出任世界華宣義務總幹事
[00:10:58.000 --> 00:11:00.000]  義務的意思是什麼?
[00:11:00.000 --> 00:11:02.000]  就是沒有工資
[00:11:02.000 --> 00:11:04.000]  退休也沒有工資
[00:11:04.000 --> 00:11:06.000]  我也在想這件事
[00:11:06.000 --> 00:11:07.000]  我有income的時候
[00:11:07.000 --> 00:11:08.000]  我奉獻當然沒有問題
[00:11:08.000 --> 00:11:10.000]  全部都在裏面
[00:11:10.000 --> 00:11:12.000]  我想如果我退休
[00:11:12.000 --> 00:11:14.000]  我沒有income
[00:11:14.000 --> 00:11:16.000]  那我會怎樣呢?
[00:11:16.000 --> 00:11:18.000]  這個同樣也是這樣
[00:11:18.000 --> 00:11:20.000]  這個就帶來一個觀念的改變
[00:11:20.000 --> 00:11:24.000]  原來神對寡婦說
[00:11:24.000 --> 00:11:26.000]  直覺先知
[00:11:26.000 --> 00:11:28.000]  你潭裏面的面不會減少
[00:11:28.000 --> 00:11:30.000]  你瓶裏面的油不會減少
[00:11:30.000 --> 00:11:32.000]  不是用了就沒有了
[00:11:32.000 --> 00:11:33.000]  繼續會有的
[00:11:33.000 --> 00:11:35.000]  如果真的這樣的時候
[00:11:35.000 --> 00:11:37.000]  你是個寡婦
[00:11:37.000 --> 00:11:39.000]  你擔不擔心奉獻?
[00:11:39.000 --> 00:11:40.000]  不擔心
[00:11:40.000 --> 00:11:42.000]  一直有的話就ok
[00:11:42.000 --> 00:11:44.000]  如果真的這樣的時候
[00:11:44.000 --> 00:11:47.000]  你會看奉獻的觀念就不一樣
[00:11:47.000 --> 00:11:50.000]  很多時候我們都是計算
[00:11:50.000 --> 00:11:52.000]  我只有這麼多
[00:11:52.000 --> 00:11:54.000]  我給了就沒有了
[00:11:54.000 --> 00:11:56.000]  所以我不敢隨便
[00:11:56.000 --> 00:11:59.000]  我曾經服侍過一間教會
[00:11:59.000 --> 00:12:01.000]  就是一個這樣的情況
[00:12:01.000 --> 00:12:03.000]  在溫哥華
[00:12:03.000 --> 00:12:04.000]  不緊要了
[00:12:04.000 --> 00:12:06.000]  教會已經不在了
[00:12:06.000 --> 00:12:08.000]  當時是大城市西教會
[00:12:08.000 --> 00:12:10.000]  奉獻是有的
[00:12:10.000 --> 00:12:12.000]  奉獻是剩餘的
[00:12:12.000 --> 00:12:13.000]  各方面
[00:12:13.000 --> 00:12:15.000]  但他當時的心態是怎樣呢?
[00:12:15.000 --> 00:12:17.000]  他打算存錢
[00:12:17.000 --> 00:12:19.000]  來買糖
[00:12:19.000 --> 00:12:21.000]  用這樣的機會
[00:12:21.000 --> 00:12:23.000]  來讓教會發展
[00:12:23.000 --> 00:12:25.000]  所以
[00:12:25.000 --> 00:12:27.000]  試工費很緊張
[00:12:27.000 --> 00:12:29.000]  牧師的工資也很緊張
[00:12:29.000 --> 00:12:31.000]  各方面
[00:12:31.000 --> 00:12:33.000]  每一年都要有剩餘
[00:12:33.000 --> 00:12:35.000]  然後存錢
[00:12:35.000 --> 00:12:37.000]  希望這樣來買糖
[00:12:37.000 --> 00:12:38.000]  但你想一下
[00:12:38.000 --> 00:12:39.000]  溫哥華買糖
[00:12:39.000 --> 00:12:41.000]  不是這個時代
[00:12:41.000 --> 00:12:43.000]  那時是八十多年代的時代
[00:12:43.000 --> 00:12:45.000]  你想著存錢
[00:12:45.000 --> 00:12:47.000]  來去建行
[00:12:47.000 --> 00:12:49.000]  其實很難
[00:12:49.000 --> 00:12:51.000]  其實很難
[00:12:51.000 --> 00:12:53.000]  特別是溫哥華的物價一直上升
[00:12:53.000 --> 00:12:55.000]  你怎麼做呢?
[00:12:55.000 --> 00:12:57.000]  結果教會
[00:12:57.000 --> 00:12:59.000]  我離開的時候
[00:12:59.000 --> 00:13:01.000]  還有一段時間
[00:13:01.000 --> 00:13:03.000]  做了十多年
[00:13:03.000 --> 00:13:05.000]  教會也要關門
[00:13:05.000 --> 00:13:07.000]  這個就讓我們看看
[00:13:07.000 --> 00:13:09.000]  淑齡的侍奉上的眼光
[00:13:09.000 --> 00:13:11.000]  比喻一下
[00:13:11.000 --> 00:13:13.000]  其實我們是一個流通的管治
[00:13:13.000 --> 00:13:15.000]  神給我們
[00:13:15.000 --> 00:13:17.000]  做一個管家
[00:13:17.000 --> 00:13:19.000]  做一個流通的管治
[00:13:19.000 --> 00:13:21.000]  當我們能夠按著神的心意去管理
[00:13:21.000 --> 00:13:23.000]  當我們願意成為一個流通管治的時候
[00:13:23.000 --> 00:13:25.000]  其實我們
[00:13:25.000 --> 00:13:27.000]  越做會越有
[00:13:27.000 --> 00:13:29.000]  但如果我去計算
[00:13:29.000 --> 00:13:31.000]  人的計算
[00:13:31.000 --> 00:13:33.000]  我用了我就沒有了
[00:13:33.000 --> 00:13:35.000]  那你就會發覺
[00:13:35.000 --> 00:13:37.000]  你存的會越來越少
[00:13:37.000 --> 00:13:39.000]  這個是一個
[00:13:39.000 --> 00:13:41.000]  真的要重新去思想
[00:13:41.000 --> 00:13:43.000]  奉獻的觀念
[00:13:43.000 --> 00:13:45.000]  其實最終在這裡
[00:13:45.000 --> 00:13:47.000]  在這個操練裡面
[00:13:47.000 --> 00:13:49.000]  是神要
[00:13:49.000 --> 00:13:51.000]  積著奉獻
[00:13:51.000 --> 00:13:53.000]  來幫助我們
[00:13:53.000 --> 00:13:55.000]  去靠近心的認識祂
[00:13:55.000 --> 00:13:57.000]  在馬太方第六章的
[00:13:57.000 --> 00:13:59.000]  三十至三十三節
[00:13:59.000 --> 00:14:01.000]  大家很熟悉的經文
[00:14:01.000 --> 00:14:03.000]  這裡說
[00:14:03.000 --> 00:14:05.000]  你們這些小信的人
[00:14:05.000 --> 00:14:07.000]  野地裡的草
[00:14:07.000 --> 00:14:09.000]  今天還在
[00:14:09.000 --> 00:14:11.000]  明天就丟在爐裡
[00:14:11.000 --> 00:14:13.000]  神還給他這樣的裝飾
[00:14:13.000 --> 00:14:15.000]  何況你們呢
[00:14:15.000 --> 00:14:17.000]  所以不要憂慮說
[00:14:17.000 --> 00:14:19.000]  吃什麼喝什麼穿什麼
[00:14:19.000 --> 00:14:21.000]  這都是什麼
[00:14:21.000 --> 00:14:23.000]  外邦人所求
[00:14:23.000 --> 00:14:25.000]  外邦人是指什麼人
[00:14:25.000 --> 00:14:27.000]  就是那些不信神的人
[00:14:27.000 --> 00:14:29.000]  他們才會去問
[00:14:29.000 --> 00:14:31.000]  吃什麼喝什麼穿什麼
[00:14:31.000 --> 00:14:33.000]  這才是外邦人所求
[00:14:33.000 --> 00:14:35.000]  你們需要的一切東西
[00:14:35.000 --> 00:14:37.000]  是外邦人所知道的
[00:14:37.000 --> 00:14:39.000]  你們要先求他的國
[00:14:39.000 --> 00:14:41.000]  和他的義
[00:14:41.000 --> 00:14:43.000]  這一切東西都會
[00:14:43.000 --> 00:14:45.000]  加給你
[00:14:45.000 --> 00:14:47.000]  我們很多時候都會擔心
[00:14:47.000 --> 00:14:49.000]  計算我吃什麼
[00:14:49.000 --> 00:14:51.000]  喝什麼穿什麼
[00:14:51.000 --> 00:14:53.000]  但這些其實都是
[00:14:53.000 --> 00:14:55.000]  不信的人
[00:14:55.000 --> 00:14:57.000]  未信神的人
[00:14:57.000 --> 00:14:59.000]  他們關心的人
[00:14:59.000 --> 00:15:01.000]  我們自己人性裡都會這樣
[00:15:01.000 --> 00:15:03.000]  但今天既然我們成為神的兒女
[00:15:03.000 --> 00:15:05.000]  這個觀念就需要
[00:15:05.000 --> 00:15:07.000]  我們去改變
[00:15:07.000 --> 00:15:09.000]  我們不再像外邦人
[00:15:09.000 --> 00:15:11.000]  以前未信主的時候
[00:15:11.000 --> 00:15:13.000]  看重這件事
[00:15:13.000 --> 00:15:15.000]  然後誓言說主耶穌
[00:15:15.000 --> 00:15:17.000]  先求他的國和他的義
[00:15:17.000 --> 00:15:19.000]  這些東西都會加給你
[00:15:19.000 --> 00:15:21.000]  其實這段經文
[00:15:21.000 --> 00:15:23.000]  其中是我自己
[00:15:23.000 --> 00:15:25.000]  夢照的時候
[00:15:25.000 --> 00:15:27.000]  一段的經文
[00:15:27.000 --> 00:15:29.000]  因為當時在香港
[00:15:29.000 --> 00:15:31.000]  教書中學教書
[00:15:31.000 --> 00:15:33.000]  在期間裡
[00:15:33.000 --> 00:15:35.000]  夢神的夫子
[00:15:35.000 --> 00:15:37.000]  但已經結了婚有大兒子
[00:15:37.000 --> 00:15:39.000]  突然間發覺
[00:15:39.000 --> 00:15:41.000]  男人需要顧家
[00:15:41.000 --> 00:15:43.000]  需要去照顧家庭
[00:15:43.000 --> 00:15:45.000]  當時
[00:15:45.000 --> 00:15:47.000]  當他全時間
[00:15:47.000 --> 00:15:49.000]  夢照
[00:15:49.000 --> 00:15:51.000]  是否可以出現的時候
[00:15:51.000 --> 00:15:53.000]  坦白說第一個我就想
[00:15:53.000 --> 00:15:55.000]  生活怎樣
[00:15:55.000 --> 00:15:57.000]  吃什麼穿什麼
[00:15:57.000 --> 00:15:59.000]  家裡需要怎樣
[00:15:59.000 --> 00:16:01.000]  這段經文
[00:16:01.000 --> 00:16:03.000]  是神給我的一句說話
[00:16:03.000 --> 00:16:05.000]  祂說先求他的國
[00:16:05.000 --> 00:16:07.000]  和他的義
[00:16:07.000 --> 00:16:09.000]  這些東西都要加給你
[00:16:09.000 --> 00:16:11.000]  當時這句說話
[00:16:11.000 --> 00:16:13.000]  對我有大衝擊
[00:16:13.000 --> 00:16:15.000]  這段經文
[00:16:15.000 --> 00:16:17.000]  其實看過很多次
[00:16:17.000 --> 00:16:19.000]  但那次再看的時候
[00:16:19.000 --> 00:16:21.000]  給我一個問自己
[00:16:21.000 --> 00:16:23.000]  我是否真的相信這句說話
[00:16:23.000 --> 00:16:27.000]  如果我自己都不相信
[00:16:27.000 --> 00:16:29.000]  只是聖經在說
[00:16:29.000 --> 00:16:31.000]  那我怎樣去
[00:16:31.000 --> 00:16:33.000]  侍奉神呢
[00:16:33.000 --> 00:16:35.000]  所以當時當這句說話
[00:16:35.000 --> 00:16:37.000]  出來的時候
[00:16:37.000 --> 00:16:39.000]  我就做了一個決定
[00:16:39.000 --> 00:16:41.000]  我相信神的信神
[00:16:41.000 --> 00:16:43.000]  我先求祂的國
[00:16:43.000 --> 00:16:45.000]  祂的義
[00:16:45.000 --> 00:16:47.000]  我的需要神會供應
[00:16:47.000 --> 00:16:49.000]  所以當時和太太偽然在香港
[00:16:49.000 --> 00:16:51.000]  我還記得在杜豐山
[00:16:51.000 --> 00:16:53.000]  我們退休的時候
[00:16:53.000 --> 00:16:55.000]  我們就
[00:16:55.000 --> 00:16:57.000]  侍奉跟隨神
[00:16:57.000 --> 00:16:59.000]  感謝神
[00:16:59.000 --> 00:17:01.000]  神是信實的
[00:17:01.000 --> 00:17:03.000]  這麼多年
[00:17:03.000 --> 00:17:05.000]  神母缺乏
[00:17:05.000 --> 00:17:07.000]  供應豐豐足足
[00:17:07.000 --> 00:17:09.000]  給我四個兒子
[00:17:09.000 --> 00:17:11.000]  最近多了兩個孫
[00:17:11.000 --> 00:17:13.000]  還是媽媽的
[00:17:13.000 --> 00:17:17.000]  還是女兒的
[00:17:17.000 --> 00:17:19.000]  開心得我們不得了
[00:17:19.000 --> 00:17:21.000]  整個家裡都是男的
[00:17:21.000 --> 00:17:23.000]  除了師母之外
[00:17:23.000 --> 00:17:25.000]  我們恨女兒恨到發燒
[00:17:25.000 --> 00:17:29.000]  終於來到媽媽的孫女
[00:17:29.000 --> 00:17:31.000]  開心得不得了
[00:17:31.000 --> 00:17:33.000]  所以神是很奇妙
[00:17:33.000 --> 00:17:35.000]  神是很奇妙
[00:17:35.000 --> 00:17:37.000]  我們救人
[00:17:37.000 --> 00:17:39.000]  我們很容易都會計算
[00:17:39.000 --> 00:17:41.000]  我們要看
[00:17:41.000 --> 00:17:43.000]  吃喝穿
[00:17:43.000 --> 00:17:45.000]  是一個很實際的問題
[00:17:45.000 --> 00:17:47.000]  但今天如果我們成為
[00:17:47.000 --> 00:17:49.000]  神裡面家裡的人
[00:17:49.000 --> 00:17:51.000]  新造的人
[00:17:51.000 --> 00:17:53.000]  我們要調整
[00:17:53.000 --> 00:17:55.000]  我們不能像以前那樣
[00:17:55.000 --> 00:17:57.000]  這就是我所說的屬靈的操練
[00:17:57.000 --> 00:17:59.000]  我們不是聽一套
[00:17:59.000 --> 00:18:01.000]  但做卻是另一套
[00:18:01.000 --> 00:18:03.000]  如果我真的相信
[00:18:03.000 --> 00:18:05.000]  神所說的話是真的
[00:18:05.000 --> 00:18:07.000]  我怎樣在當中
[00:18:07.000 --> 00:18:09.000]  去經歷
[00:18:09.000 --> 00:18:11.000]  這就是《瑪拉基書》第三章
[00:18:11.000 --> 00:18:13.000]  大家很熟悉的經文
