
[00:00:00.000 --> 00:00:08.000]  最近我參加了一個很短的課程
[00:03:43.600 --> 00:03:47.600]  批評的基礎是從哪裡來的呢
[00:03:47.600 --> 00:03:50.600]  當我們去問這些問題的時候
[00:03:50.600 --> 00:03:57.600]  我們就開始學習如何跳出自己的背景和慣性
[00:03:57.600 --> 00:04:01.600]  然後去了解別人為什麼這樣做
[00:04:01.600 --> 00:04:03.600]  用剛才的例子
[00:04:03.600 --> 00:04:05.600]  他用手去吃東西
[00:04:05.600 --> 00:04:08.600]  是否一定是不衛生呢
[00:04:08.600 --> 00:04:13.600]  根據現在西方的一些研究
[00:04:13.600 --> 00:04:16.600]  其實我崇拜星餐
[00:04:16.600 --> 00:04:19.600]  為了大家好一點就說戴手套
[00:04:19.600 --> 00:04:22.600]  其實根據研究所知
[00:04:22.600 --> 00:04:25.600]  如果你的手洗得乾淨
[00:04:25.600 --> 00:04:27.600]  你的手是比戴手套乾淨
[00:04:27.600 --> 00:04:31.600]  可能戴手套傳染的機會更高
[00:04:31.600 --> 00:04:36.600]  不過這些是言外之說
[00:04:36.600 --> 00:04:40.600]  其實當我們問這個問題
[00:04:40.600 --> 00:04:42.600]  為什麼要戴手套呢
[00:04:42.600 --> 00:04:45.600]  不戴手套是否等同於不健康呢
[00:04:45.600 --> 00:04:47.600]  會傳染疾病呢
[00:04:47.600 --> 00:04:49.600]  我們問這個問題的時候
[00:04:49.600 --> 00:04:51.600]  我們就會去看看
[00:04:51.600 --> 00:04:53.600]  可能我們有些規限
[00:04:53.600 --> 00:04:56.600]  在以往的習慣是這樣想的
[00:04:56.600 --> 00:04:57.600]  於是乎
[00:04:57.600 --> 00:05:01.600]  可不可以有另一個角度去看同一件事
[00:05:01.600 --> 00:05:04.600]  就會完全不同的答案呢
[00:05:04.600 --> 00:05:08.600]  當我們在學習的時候
[00:05:08.600 --> 00:05:12.600]  就會反映到我們自己的靈性問題
[00:05:12.600 --> 00:05:14.600]  特別是讀聖經
[00:05:14.600 --> 00:05:18.600]  有沒有留意到在福音書裡面
[00:05:18.600 --> 00:05:20.600]  耶穌經常都問問題
[00:05:20.600 --> 00:05:24.600]  我從小到大
[00:05:24.600 --> 00:05:26.600]  當你跟祂講道理的時候
[00:05:26.600 --> 00:05:27.600]  祂就會回答你
[00:05:27.600 --> 00:05:29.600]  你不要跟我說那麼多耶穌
[00:05:29.600 --> 00:05:33.600]  其實耶穌不是跟你長篇大論
[00:05:33.600 --> 00:05:35.600]  耶穌是問你問題
[00:05:35.600 --> 00:05:39.600]  讓你自己去反思去反省
[00:05:39.600 --> 00:05:44.600]  而我們今天所讀的第十八章的經文
[00:05:44.600 --> 00:05:48.600]  我相信大家應該熟能詳
[00:05:48.600 --> 00:05:51.600]  甚至有些信徒會背
[00:05:51.600 --> 00:05:56.600]  但當你熟讀經文的內容的時候
[00:05:56.600 --> 00:06:00.600]  你是否真的明白這段聖經當中的理解呢
[00:06:00.600 --> 00:06:07.600]  還是你仍然綁在你傳統聽過這段經文的解釋呢
[00:06:07.600 --> 00:06:13.600]  今天這段聖經我希望做一個熟悉的功課
[00:06:13.600 --> 00:06:16.600]  和大家一起實習一下
[00:06:16.600 --> 00:06:20.600]  如何跳出我們的慣性去解釋一段聖經
[00:06:20.600 --> 00:06:23.600]  然後從而有可能發現到
[00:06:23.600 --> 00:06:27.600]  有些東西更能夠啟發我們
[00:06:27.600 --> 00:06:30.600]  向一個更成熟的靈性方向發展
[00:06:30.600 --> 00:06:33.600]  所以今天我希望透過這段聖經
[00:06:33.600 --> 00:06:36.600]  和大家一起思想
[00:06:36.600 --> 00:06:44.600]  我們如何可以重拾上帝的心思意念
[00:06:44.600 --> 00:06:47.600]  而去活在這個地上
[00:06:47.600 --> 00:06:51.600]  究竟我們有沒有這種心思意念
[00:06:51.600 --> 00:06:55.600]  和上主有一個共通的思維模式呢
[00:06:55.600 --> 00:06:59.600]  這是我們今天想透過這段聖經和大家一起去看的
[00:06:59.600 --> 00:07:02.600]  Karen剛才和我們讀了一次這段經文
[00:07:02.600 --> 00:07:05.600]  經文不是很長只有四節
[00:07:05.600 --> 00:07:08.600]  我們再次讀一下這段經文
[00:07:08.600 --> 00:07:10.600]  牧師為什麼只有四節
[00:07:10.600 --> 00:07:11.600]  明明是十至十四節
[00:07:11.600 --> 00:07:13.600]  待會解釋給大家聽
[00:07:13.600 --> 00:07:15.600]  我們一起再打開這段經文
[00:07:15.600 --> 00:07:20.600]  馬太福音Matthew 18:10-14
[00:07:20.600 --> 00:07:22.600]  我們再次慢慢讀一下
[00:07:22.600 --> 00:07:24.600]  (國語)
[00:07:24.600 --> 00:07:26.600]  你們要小心
[00:07:26.600 --> 00:07:30.600]  不可輕看這小子裡的一個
[00:07:30.600 --> 00:07:32.600]  我告訴你們
[00:07:32.600 --> 00:07:34.600]  他們的使者在天上
[00:07:34.600 --> 00:07:37.600]  常見我天父的面
[00:07:37.600 --> 00:07:40.600]  一個人若有一百隻羊
[00:07:40.600 --> 00:07:42.600]  一隻走迷了路
[00:07:42.600 --> 00:07:44.600]  你們的意思如何
[00:07:44.600 --> 00:07:47.600]  他豈不撇下這九十九隻
[00:07:47.600 --> 00:07:51.600]  往山裡去找那隻迷路的羊嗎
[00:07:51.600 --> 00:07:53.600]  若是找著
[00:07:53.600 --> 00:07:55.600]  我實在告訴你們
[00:07:55.600 --> 00:07:57.600]  他為這一隻羊
[00:07:57.600 --> 00:08:02.600]  你為那沒有迷路的九十九隻
[00:08:02.600 --> 00:08:04.600]  歡喜還大呢
[00:08:04.600 --> 00:08:08.600]  你們在天上的父也是這樣
[00:08:08.600 --> 00:08:12.600]  不願意這小子裡失喪一個
[00:08:12.600 --> 00:08:15.600]  首先我們來看看這段聖經
[00:08:15.600 --> 00:08:17.600]  這段聖經很特別
[00:08:17.600 --> 00:08:19.600]  如果大家留意到
[00:08:19.600 --> 00:08:21.600]  明明第十至十四節裡
[00:08:21.600 --> 00:08:25.600]  應該不止四節
[00:08:25.600 --> 00:08:27.600]  有五節經文
[00:08:27.600 --> 00:08:29.600]  那一節經文是哪一節呢
[00:08:29.600 --> 00:08:31.600]  在和合本裡也有說
[00:08:31.600 --> 00:08:33.600]  是第十一節
[00:08:33.600 --> 00:08:35.600]  在和合本裡有寫
[00:08:35.600 --> 00:08:39.600]  有古卷家人始來
[00:08:39.600 --> 00:08:44.600]  為要拯救失喪的人
[00:08:44.600 --> 00:08:46.600]  在經文考證學上
[00:08:46.600 --> 00:08:50.600]  其實是一門很有趣的聖經研究
[00:08:50.600 --> 00:08:53.600]  如果大家有機會讀神學
[00:08:53.600 --> 00:08:55.600]  或者有興趣可以跟我聊聊
[00:08:55.600 --> 00:08:57.600]  經文考證學
[00:08:57.600 --> 00:08:59.600]  今天所用的聖經
[00:08:59.600 --> 00:09:01.600]  其實集於很多不同的抄本
[00:09:01.600 --> 00:09:03.600]  這些抄本
[00:09:03.600 --> 00:09:08.600]  有些藏在天主教會羅馬那裡
[00:09:08.600 --> 00:09:10.600]  有一大堆在那裡
[00:09:10.600 --> 00:09:12.600]  有一大堆在世界各地
[00:09:12.600 --> 00:09:15.600]  不同的博物館圖書館裡
[00:09:15.600 --> 00:09:18.600]  譬如大英博物館
[00:09:18.600 --> 00:09:22.600]  有一大堆在世界不同的地方都有
[00:09:22.600 --> 00:09:25.600]  當我們看一段聖經的時候
[00:09:25.600 --> 00:09:26.600]  今天所有的版本
[00:09:26.600 --> 00:09:28.600]  其實是集了很多不同的抄本
[00:09:28.600 --> 00:09:30.600]  做了一些比對
[00:09:30.600 --> 00:09:35.600]  核實抄本哪些是原本的經文
[00:09:35.600 --> 00:09:39.600]  哪些是後來加上去的注釋
[00:09:39.600 --> 00:09:41.600]  做了這個功課
[00:09:41.600 --> 00:09:43.600]  其實橫教會
[00:09:43.600 --> 00:09:45.600]  其實上一代的牧者
[00:09:45.600 --> 00:09:49.600]  其實不太懂這些
[00:09:49.600 --> 00:09:50.600]  新派神學
[00:09:50.600 --> 00:09:52.600]  新派神學不相信聖經
[00:09:52.600 --> 00:09:55.600]  其實不相信聖經的反而是他們
[00:09:55.600 --> 00:09:56.600]  為什麼呢
[00:09:56.600 --> 00:09:58.600]  因為當我們相信聖經
[00:09:58.600 --> 00:10:00.600]  他能夠自傳地
[00:10:00.600 --> 00:10:02.600]  向我們講話的時候
[00:10:02.600 --> 00:10:04.600]  聖經是活的時候
[00:10:04.600 --> 00:10:05.600]  他會告訴我們那段聖經
[00:10:05.600 --> 00:10:07.600]  哪一節是我講的
[00:10:07.600 --> 00:10:08.600]  哪一節不是我講的
[00:10:08.600 --> 00:10:10.600]  他自己講給你聽的
[00:10:10.600 --> 00:10:12.600]  譬如昨天我和師母說
[00:10:12.600 --> 00:10:14.600]  你又寫好唐道了
[00:10:14.600 --> 00:10:15.600]  我說是的寫好唐道了
[00:10:15.600 --> 00:10:17.600]  我說為什麼呢
[00:10:17.600 --> 00:10:18.600]  我說都用了三天
[00:10:18.600 --> 00:10:20.600]  寫了三天差不多了
[00:10:20.600 --> 00:10:24.600]  他說都很快了
[00:10:24.600 --> 00:10:27.600]  其實不是快慢的問題
[00:10:27.600 --> 00:10:29.600]  不過我分享一件事
[00:10:29.600 --> 00:10:31.600]  在第一天我做那段聖經
[00:10:31.600 --> 00:10:33.600]  到我第三天寫完那段聖經的時候
[00:10:33.600 --> 00:10:34.600]  我發覺原來在過程當中
[00:10:34.600 --> 00:10:36.600]  聖經不斷告訴你
[00:10:36.600 --> 00:10:38.600]  你那個解釋有些偏差
[00:10:38.600 --> 00:10:40.600]  不是我說的東西
[00:10:40.600 --> 00:10:42.600]  經過考證學就是這樣
[00:10:42.600 --> 00:10:44.600]  當我們看不到抄本
[00:10:44.600 --> 00:10:46.600]  就去比對原來發覺
[00:10:46.600 --> 00:10:48.600]  聖經說了什麼呢
[00:10:48.600 --> 00:10:50.600]  那句不是我說的
[00:10:50.600 --> 00:10:52.600]  是誰看完之後
[00:10:52.600 --> 00:10:54.600]  就寫下來在注釋
[00:10:54.600 --> 00:10:56.600]  提醒他自己
[00:10:56.600 --> 00:10:58.600]  用這樣的比對方式
[00:10:58.600 --> 00:10:59.600]  我們可以看到
[00:10:59.600 --> 00:11:01.600]  而十一節就是這個情況
[00:11:01.600 --> 00:11:02.600]  如果大家留意到
[00:11:02.600 --> 00:11:04.600]  這段聖經從第十節
[00:11:04.600 --> 00:11:06.600]  然後跳到十二節
[00:11:06.600 --> 00:11:08.600]  連和合本
[00:11:08.600 --> 00:11:10.600]  聲稱很保守的和合本
[00:11:10.600 --> 00:11:14.600]  其實都忍不住
[00:11:14.600 --> 00:11:16.600]  將這句跳進去
[00:11:16.600 --> 00:11:18.600]  不過怕大家覺得
[00:11:18.600 --> 00:11:20.600]  我不知道
[00:11:20.600 --> 00:11:22.600]  所以他就寫了
[00:11:22.600 --> 00:11:24.600]  有些古卷有句叫
[00:11:24.600 --> 00:11:28.600]  人子來為要拯救失喪的人
[00:11:28.600 --> 00:11:30.600]  這句話其實在經文考證學上
[00:11:30.600 --> 00:11:34.600]  相信是當時一些教父
[00:11:34.600 --> 00:11:38.600]  不是黑社會那些
[00:11:38.600 --> 00:11:40.600]  教父在教會裡的
[00:11:40.600 --> 00:11:42.600]  church father
[00:11:42.600 --> 00:11:44.600]  簡單的說就是牧師
[00:11:44.600 --> 00:11:46.600]  牧者傳道人
[00:11:46.600 --> 00:11:48.600]  看完那段聖經之後
[00:11:48.600 --> 00:11:50.600]  他在旁邊標注
[00:11:50.600 --> 00:11:52.600]  或者說到之前
[00:11:52.600 --> 00:11:54.600]  他標注了一些東西
[00:11:54.600 --> 00:11:56.600]  一會要提醒弟兄姊妹
[00:11:56.600 --> 00:12:00.600]  好像你如果撿到我的聖經
[00:12:00.600 --> 00:12:02.600]  牧師怎麼有這麼多紅字
[00:12:02.600 --> 00:12:04.600]  又藍字又黑字
[00:12:04.600 --> 00:12:06.600]  寫了這麼多東西在聖經裡
[00:12:06.600 --> 00:12:08.600]  這本聖經很值錢的
[00:12:08.600 --> 00:12:10.600]  所以為什麼我都繼續用
[00:12:10.600 --> 00:12:14.600]  不是有很多寶貴的東西在裡面
[00:12:14.600 --> 00:12:20.600]  所以我們按照希臘文原本的版本
[00:12:20.600 --> 00:12:24.600]  我們將第十一節剔除了
[00:12:24.600 --> 00:12:26.600]  這不是我不信聖經
[00:12:26.600 --> 00:12:28.600]  而是這個考證
[00:12:28.600 --> 00:12:30.600]  發現這一節的經文
[00:12:30.600 --> 00:12:32.600]  在一些古抄本裡有抄
[00:12:32.600 --> 00:12:36.600]  但當比對其他的可信抄本之後
[00:12:36.600 --> 00:12:40.600]  發覺到這句應該不是原本的經文
[00:12:40.600 --> 00:12:42.600]  是後絕的內容
[00:12:42.600 --> 00:12:46.600]  所以今天我們不會跳過第十一節
[00:12:46.600 --> 00:12:52.600]  只剩下十二十三十四節經文
[00:12:52.600 --> 00:12:58.600]  這個簡單一點的讀聖經技巧
[00:12:58.600 --> 00:13:02.600]  今天我們看這段聖經
[00:13:02.600 --> 00:13:04.600]  我們會怎麼看呢
[00:13:04.600 --> 00:13:08.600]  我會分開三個部分和大家一起去看
[00:13:08.600 --> 00:13:10.600]  第一個部分第十節
[00:13:10.600 --> 00:13:14.600]  在這節我們有一個副題
[00:13:14.600 --> 00:13:20.600]  我們從何處開始興旱人
[00:13:20.600 --> 00:13:22.600]  從何處開始興旱人
[00:13:22.600 --> 00:13:28.600]  因為第十八章第十節裡一開始
[00:13:28.600 --> 00:13:35.600]  你們要小心不可興旱這小子裡的一個
[00:13:35.600 --> 00:13:39.600]  我告訴你們他們的使者在天上
[00:13:39.600 --> 00:13:44.600]  常見我天父的面
[00:13:44.600 --> 00:13:46.600]  這句經文很特別
[00:13:46.600 --> 00:13:49.600]  一開始耶穌不是作一個教導
[00:13:49.600 --> 00:13:51.600]  而是作一個警告
[00:13:51.600 --> 00:13:54.600]  這個警告是告訴我們
[00:13:54.600 --> 00:13:58.600]  原來我們很容易會有一種偏見
[00:13:58.600 --> 00:14:00.600]  一種什麼偏見呢
[00:14:00.600 --> 00:14:03.600]  因為那個人是年輕
[00:14:03.600 --> 00:14:07.600]  於是我們就小看他
[00:14:07.600 --> 00:14:12.600]  所以不可興旱這小子裡的一個
[00:14:12.600 --> 00:14:14.600]  英文聖經說得很嚴重
[00:14:14.600 --> 00:14:18.600]  這句話其實是說到你去否定
[00:14:18.600 --> 00:14:21.600]  如果用NET版本New English Translation
[00:14:21.600 --> 00:14:22.600]  就是什麼呢
[00:14:22.600 --> 00:14:27.600]  就是Do not distinguish one of these little ones
[00:14:27.600 --> 00:14:29.600]  是中數的
[00:14:29.600 --> 00:14:32.600]  那你會問耶穌說什麼
[00:14:32.600 --> 00:14:34.600]  無端端說什麼小子裡的一個
[00:14:34.600 --> 00:14:36.600]  其實不是一個是一群人
[00:14:36.600 --> 00:14:38.600]  一群的小子
[00:14:38.600 --> 00:14:44.600]  這群小子其實當我們回顧上文第十八章
[00:14:44.600 --> 00:14:48.600]  第一至第九節的時候
[00:14:48.600 --> 00:14:52.600]  我們就會發現耶穌其實是在回應
[00:14:52.600 --> 00:14:56.600]  指導門徒他們這群信徒
[00:14:56.600 --> 00:14:58.600]  上文說什麼呢
[00:14:58.600 --> 00:15:00.600]  上文基本上是說到
[00:15:00.600 --> 00:15:03.600]  屬神的子民是要對我們
[00:15:03.600 --> 00:15:06.600]  這個神的子民身份的認同
[00:15:06.600 --> 00:15:11.600]  和我們對這個神國的思維方式的認同
[00:15:11.600 --> 00:15:14.600]  罪可以用很多方式來攻擊我們
[00:15:14.600 --> 00:15:17.600]  明刀明槍的攻擊其實我們很容易躲避
[00:15:17.600 --> 00:15:19.600]  但是如果一些事情
[00:15:19.600 --> 00:15:22.600]  好像大家看起來都很對的時候
[00:15:22.600 --> 00:15:25.600]  其實罪是更加容易滲透了我們
[00:15:25.600 --> 00:15:27.600]  而我們都不知道的
[00:15:27.600 --> 00:15:31.600]  譬如就說返教會一回事
[00:15:31.600 --> 00:15:33.600]  你為什麼要返教會
[00:15:33.600 --> 00:15:36.600]  返教會我虔誠我信主
[00:15:36.600 --> 00:15:39.600]  返教會是不是純粹因為你虔誠
[00:15:39.600 --> 00:15:40.600]  所以你返教會
[00:15:40.600 --> 00:15:42.600]  我不是我要回去侍奉
[00:15:42.600 --> 00:15:44.600]  你返教會做事
[00:15:44.600 --> 00:15:46.600]  我做什麼
[00:15:46.600 --> 00:15:47.600]  我為上帝做事
[00:15:47.600 --> 00:15:49.600]  聽起來好像很偉大
[00:15:49.600 --> 00:15:52.600]  你為上帝做事
[00:15:52.600 --> 00:15:56.600]  但其實返教會其實是不是因為這些事
[00:15:56.600 --> 00:15:58.600]  而你返教會呢
[00:15:58.600 --> 00:16:00.600]  很多信徒都是因為這樣返教會
[00:16:00.600 --> 00:16:03.600]  但如果當我們仔細去看
[00:16:03.600 --> 00:16:05.600]  上帝的聖經啟示裏面
[00:16:05.600 --> 00:16:06.600]  我們會發現到
[00:16:06.600 --> 00:16:10.600]  其實返教會最重要的
[00:16:10.600 --> 00:16:11.600]  是因為我們有一份
[00:16:11.600 --> 00:16:14.600]  恩切追求主道的心思
[00:16:14.600 --> 00:16:17.600]  我想去知道多一點上帝
[00:16:17.600 --> 00:16:19.600]  就好像你拍拖的時候
[00:16:19.600 --> 00:16:23.600]  記不記得你喜歡你的太太或丈夫
[00:16:23.600 --> 00:16:25.600]  那時候你女朋友或男朋友
[00:16:25.600 --> 00:16:28.600]  你見少他一面都好像不太行
[00:16:28.600 --> 00:16:32.600]  現在結了婚可能見到他一面都笑
[00:16:32.600 --> 00:16:34.600]  你為什麼笑
[00:16:34.600 --> 00:16:38.600]  見到他一面都好煩
[00:16:38.600 --> 00:16:40.600]  笑得更加厲害
[00:16:40.600 --> 00:16:41.600]  可能是這個情況
[00:16:41.600 --> 00:16:44.600]  那你要改變一下
[00:16:44.600 --> 00:16:47.600]  你想回去見多上帝一面
[00:16:47.600 --> 00:16:51.600]  你說有目者說返教會不是見上帝
[00:16:51.600 --> 00:16:53.600]  上帝沒有坐在那裏
[00:16:53.600 --> 00:16:55.600]  上帝用什麼形式顯示給你
[00:16:55.600 --> 00:16:57.600]  用他的說話
[00:16:57.600 --> 00:16:59.600]  介紹給你知道
[00:16:59.600 --> 00:17:01.600]  所以為什麼返教會
[00:17:01.600 --> 00:17:04.600]  返教會的目的其實是想認識上帝
[00:17:04.600 --> 00:17:06.600]  不是返來看牧師多帥
[00:17:06.600 --> 00:17:09.600]  或者今天牧師有沒有剃鬍子
[00:17:09.600 --> 00:17:10.600]  不是
[00:17:10.600 --> 00:17:12.600]  或者我想回去看看有什麼事做
[00:17:12.600 --> 00:17:13.600]  不是
[00:17:13.600 --> 00:17:16.600]  是因為你很想知道上帝是怎樣
[00:17:16.600 --> 00:17:19.600]  所以你返去教會和信徒走在一起
[00:17:19.600 --> 00:17:22.600]  一起寸禍一起尋求
[00:17:22.600 --> 00:17:24.600]  所以你會返去祈禱會
[00:17:24.600 --> 00:17:29.600]  祈禱會不是一種附件
[00:17:29.600 --> 00:17:31.600]  祈禱會是你信徒的一部份生命
[00:17:31.600 --> 00:17:34.600]  因為你想知道上帝的心思是怎樣
[00:17:34.600 --> 00:17:36.600]  這是上文說的
[00:17:36.600 --> 00:17:39.600]  所以當耶穌說完這番說話的時候
[00:17:39.600 --> 00:17:42.600]  他連帶著上文所說的
[00:17:42.600 --> 00:17:47.600]  你要變回一個像小孩子一樣的樣式
[00:17:47.600 --> 00:17:53.600]  來到上帝的面前和在主的裏面去活著
[00:17:53.600 --> 00:17:56.600]  但是在這個過程裏
[00:17:56.600 --> 00:18:00.600]  我們也不能否認一件事實
[00:18:00.600 --> 00:18:03.600]  就是我們很容易在這個世界裏
[00:18:03.600 --> 00:18:07.600]  被今天這個世界的觀念
[00:18:07.600 --> 00:18:09.600]  不是屬神的觀念
[00:18:09.600 --> 00:18:11.600]  是屬這個世界的觀念
[00:18:11.600 --> 00:18:13.600]  去引導我們走進這個世界
[00:18:13.600 --> 00:18:18.600]  甚至你用這種思想去信耶穌
[00:18:18.600 --> 00:18:22.600]  這種信耶穌的情況是很難察覺的
[00:18:22.600 --> 00:18:24.600]  譬如虔誠
[00:18:24.600 --> 00:18:26.600]  很多牧者回來
[00:18:26.600 --> 00:18:29.600]  很懂得利用信徒的虔誠
[00:18:29.600 --> 00:18:33.600]  來控制著他們的教會
[00:18:33.600 --> 00:18:35.600]  其中一件事
[00:18:35.600 --> 00:18:37.600]  我記得我之前有分享過
[00:18:37.600 --> 00:18:39.600]  我和大家一起去教會聚會
[00:18:39.600 --> 00:18:41.600]  那位牧者公開
[00:18:41.600 --> 00:18:43.600]  我不知道他的蠢症是甚麼
[00:18:43.600 --> 00:18:45.600]  公開說因為我要幫助信徒
[00:18:45.600 --> 00:18:47.600]  能夠留在我們這間教會
[00:18:47.600 --> 00:18:51.600]  於是我要派一些曝光率高一點的侍奉給他
[00:18:51.600 --> 00:18:54.600]  於是他就會覺得這間教會有存在價值
[00:18:54.600 --> 00:18:56.600]  他就會留在這裏
[00:18:56.600 --> 00:19:00.600]  這種思想全部是一種熟悉的思想
[00:19:00.600 --> 00:19:02.600]  但人又覺得很舒服
[00:19:02.600 --> 00:19:04.600]  你想想
[00:19:04.600 --> 00:19:08.600]  如果你去一間教會
[00:19:08.600 --> 00:19:12.600]  那位牧者沒多久就讓你來
[00:19:12.600 --> 00:19:16.600]  做一些人人都見到的功夫
[00:19:16.600 --> 00:19:19.600]  那你會怎樣想
[00:19:19.600 --> 00:19:22.600]  牧師想吃我了
[00:19:22.600 --> 00:19:26.600]  這種思想是很吸引的
[00:19:26.600 --> 00:19:29.600]  當我們在一種吸引的狀態下
[00:19:29.600 --> 00:19:32.600]  我們覺得最容易過
[00:19:32.600 --> 00:19:34.600]  最舒服的信仰模式
[00:19:34.600 --> 00:19:38.600]  你就會自然跟著這種思想走下去
[00:19:38.600 --> 00:19:40.600]  你不需要再去想
[00:19:40.600 --> 00:19:42.600]  為甚麼我要回這間教會
[00:19:42.600 --> 00:19:44.600]  為甚麼我會來到這間教會
[00:19:44.600 --> 00:19:50.600]  例如我去到一間教會聚會
[00:19:50.600 --> 00:19:52.600]  我會跟他們說我來這裡旅行
[00:19:52.600 --> 00:19:56.600]  我想和大家去接觸認識敬拜上帝
[00:19:56.600 --> 00:20:00.600]  用這種情況告訴他們
[00:20:00.600 --> 00:20:01.600]  我為甚麼會來到
[00:20:01.600 --> 00:20:03.600]  而不是因為我想轉會
[00:20:03.600 --> 00:20:06.600]  或者那些弟兄姊妹會期盼你
[00:20:06.600 --> 00:20:07.600]  以後多點回來
[00:20:07.600 --> 00:20:08.600]  不會的
[00:20:08.600 --> 00:20:10.600]  他們不會這樣想的
[00:20:10.600 --> 00:20:15.600]  很容易我們會習慣了一些模式
[00:20:15.600 --> 00:20:19.600]  大家都留心習慣了
[00:20:19.600 --> 00:20:20.600]  認同了
[00:20:20.600 --> 00:20:24.600]  然後一起跟著走
[00:20:24.600 --> 00:20:25.600]  你不需要去想
[00:20:25.600 --> 00:20:28.600]  你的信仰就很容易過
[00:20:28.600 --> 00:20:31.600]  但當我們回看耶穌一開始說
[00:20:31.600 --> 00:20:34.600]  你們要小心
[00:20:34.600 --> 00:20:36.600]  因為很多人很習慣
[00:20:36.600 --> 00:20:40.600]  黃毛丫頭一個年輕人
[00:20:40.600 --> 00:20:42.600]  有甚麼做得出
[00:20:42.600 --> 00:20:46.600]  有甚麼重要
[00:20:46.600 --> 00:20:50.600]  當我們有這種普及的想法的時候
[00:20:50.600 --> 00:20:52.600]  很容易我們會跌入一個
[00:20:52.600 --> 00:20:55.600]  和一般人的想法一樣
[00:20:55.600 --> 00:20:58.600]  黃毛丫頭初信主
