
[00:00:00.000 --> 00:00:07.560]  今天我們來到看馬太福音第23章
[00:04:22.120 --> 00:04:26.120]  很多同工和我年代的都變成博士
[00:04:26.120 --> 00:04:28.120]  什麼博士呢
[00:04:28.120 --> 00:04:30.120]  他們叫做教務學博士
[00:04:30.120 --> 00:04:32.120]  Doctor of Ministry
[00:04:32.120 --> 00:04:34.120]  這種博士很有趣
[00:04:34.120 --> 00:04:40.120]  這種博士讀法不是研究的博士
[00:04:40.120 --> 00:04:42.120]  所以大家要了解
[00:04:42.120 --> 00:04:46.120]  在名堂掛名的東西
[00:04:46.120 --> 00:04:48.120]  要很小心知道是怎樣
[00:04:48.120 --> 00:04:52.120]  有些叫做研究的博士
[00:04:52.120 --> 00:04:56.120]  Scholarly Research PhD
[00:04:56.120 --> 00:05:02.120]  另外一些叫做Professional Doctoral Program
[00:05:02.120 --> 00:05:04.120]  叫做專業博士
[00:05:04.120 --> 00:05:08.120]  Doctor of Ministry就是這些所謂的專業博士
[00:05:08.120 --> 00:05:10.120]  專業博士是什麼呢
[00:05:10.120 --> 00:05:12.120]  專業博士其實類似MBA
[00:05:12.120 --> 00:05:18.120]  這個叫做商管碩士課程
[00:05:18.120 --> 00:05:30.120]  只需要做一個設計策劃
[00:05:30.120 --> 00:05:32.120]  然後寫一份報告
[00:05:32.120 --> 00:05:34.120]  就可以做博士
[00:05:34.120 --> 00:05:36.120]  不需要什麼新穎的研究
[00:05:36.120 --> 00:05:40.120]  只不過是有個這樣的想法
[00:05:40.120 --> 00:05:42.120]  在那裡做了實踐
[00:05:42.120 --> 00:05:44.120]  寫了報告
[00:05:44.120 --> 00:05:46.120]  實踐有這樣的結果
[00:05:46.120 --> 00:05:50.120]  去到同工會我經常見到博士
[00:05:50.120 --> 00:05:52.120]  因為我和相識的都是這樣
[00:05:52.120 --> 00:05:56.120]  他們見到我的時候會這樣說
[00:05:56.120 --> 00:05:58.120]  今天這位希客又出現了
[00:05:58.120 --> 00:06:00.120]  希客就是指我
[00:06:00.120 --> 00:06:02.120]  因為我很少和公團契
[00:06:02.120 --> 00:06:04.120]  但是去到的時候
[00:06:04.120 --> 00:06:06.120]  今天有什麼搞
[00:06:06.120 --> 00:06:08.120]  很久沒見大家了
[00:06:08.120 --> 00:06:10.120]  團契嘛
[00:06:10.120 --> 00:06:12.120]  下一句就問
[00:06:12.120 --> 00:06:14.120]  你最近有什麼搞
[00:06:14.120 --> 00:06:16.120]  你知道我們做目者的
[00:06:16.120 --> 00:06:18.120]  要不就去讀書
[00:06:18.120 --> 00:06:20.120]  看書
[00:06:20.120 --> 00:06:22.120]  寫商文
[00:06:22.120 --> 00:06:24.120]  關心弟兄姊妹
[00:06:24.120 --> 00:06:26.120]  打電話去探望
[00:06:26.120 --> 00:06:28.120]  弟兄姊妹
[00:06:28.120 --> 00:06:30.120]  沒什麼特別的事
[00:06:30.120 --> 00:06:32.120]  但是他們就說
[00:06:32.120 --> 00:06:34.120]  我們就不一樣了
[00:06:34.120 --> 00:06:36.120]  我們最近很多研究
[00:06:36.120 --> 00:06:38.120]  他說研究
[00:06:38.120 --> 00:06:40.120]  其實不是研究
[00:06:40.120 --> 00:06:42.120]  是寫這些報告
[00:06:42.120 --> 00:06:44.120]  為什麼他們要讀一個
[00:06:44.120 --> 00:06:46.120]  教務學博士呢
[00:06:46.120 --> 00:06:48.120]  最主要的原因就是
[00:06:48.120 --> 00:06:50.120]  名字好聽
[00:06:50.120 --> 00:06:52.120]  我經常說
[00:06:52.120 --> 00:06:54.120]  教務學博士
[00:06:54.120 --> 00:06:56.120]  這些所謂的博士
[00:06:56.120 --> 00:06:58.120]  其實全部就是
[00:06:58.120 --> 00:07:02.120]  山板沖炮艇的一種學位
[00:07:02.120 --> 00:07:04.120]  不是我說的
[00:07:04.120 --> 00:07:06.120]  有些神學院自己也說
[00:07:06.120 --> 00:07:08.120]  因為搞不搞
[00:07:08.120 --> 00:07:10.120]  因為這裡的學位很多時候
[00:07:10.120 --> 00:07:12.120]  只需要交學費
[00:07:12.120 --> 00:07:16.120]  然後去上一些課程
[00:07:16.120 --> 00:07:18.120]  教教怎樣在教會
[00:07:18.120 --> 00:07:20.120]  怎樣去籌款
[00:07:20.120 --> 00:07:22.120]  搞什麼活動
[00:07:22.120 --> 00:07:24.120]  現在流行怎麼搞
[00:07:24.120 --> 00:07:28.120]  然後做這樣的報告就可以
[00:07:28.120 --> 00:07:30.120]  這種山板沖炮艇的學位
[00:07:30.120 --> 00:07:32.120]  其實對於教會
[00:07:32.120 --> 00:07:34.120]  是一種嚴重的傷害
[00:07:34.120 --> 00:07:36.120]  我嚴格上來說
[00:07:36.120 --> 00:07:38.120]  這些學位應該不要存在
[00:07:38.120 --> 00:07:40.120]  為什麼呢
[00:07:40.120 --> 00:07:42.120]  首先誤導了很多信徒
[00:07:42.120 --> 00:07:44.120]  以為這個牧者或傳道人
[00:07:44.120 --> 00:07:46.120]  他真的有博學
[00:07:46.120 --> 00:07:48.120]  不是
[00:07:48.120 --> 00:07:50.120]  不是有博學
[00:07:50.120 --> 00:07:52.120]  只是寫了一個報告
[00:07:52.120 --> 00:07:54.120]  寫了一個報告
[00:07:54.120 --> 00:07:56.120]  結果很令人滿意
[00:07:56.120 --> 00:07:58.120]  然後大家就封博士給他
[00:07:58.120 --> 00:08:00.120]  更可怕的現象是什麼呢
[00:08:00.120 --> 00:08:02.120]  就是經常將教會的信徒
[00:08:02.120 --> 00:08:04.120]  會有變成Guinea pig
[00:08:04.120 --> 00:08:06.120]  大家知不知道什麼是Guinea pig
[00:08:06.120 --> 00:08:08.120]  Guinea pig很聰明
[00:08:08.120 --> 00:08:10.120]  我家裡有兩隻
[00:08:10.120 --> 00:08:12.120]  可以訓練的
[00:08:12.120 --> 00:08:14.120]  你想改變他的行為
[00:08:14.120 --> 00:08:16.120]  用一些方法訓練他
[00:08:16.120 --> 00:08:18.120]  他會改變他的行為
[00:08:18.120 --> 00:08:20.120]  因為他聰明
[00:08:20.120 --> 00:08:22.120]  將教會的信徒
[00:08:22.120 --> 00:08:24.120]  變成Guinea pig
[00:08:24.120 --> 00:08:26.120]  經常做很多設計
[00:08:26.120 --> 00:08:28.120]  要教會的弟兄姊妹幫他完成
[00:08:28.120 --> 00:08:30.120]  然後做出來的結果
[00:08:30.120 --> 00:08:32.120]  其實對信徒可能沒有益處
[00:08:32.120 --> 00:08:34.120]  反而有害處
[00:08:34.120 --> 00:08:36.120]  這種情況
[00:08:36.120 --> 00:08:38.120]  就是教育學博士
[00:08:38.120 --> 00:08:40.120]  學位所造成的結局
[00:08:40.120 --> 00:08:42.120]  因為他們要拿一個
[00:08:42.120 --> 00:08:44.120]  博士名銜要威風
[00:08:44.120 --> 00:08:46.120]  就好像很多人
[00:08:46.120 --> 00:08:48.120]  為什麼要拿一個MBA
[00:08:48.120 --> 00:08:50.120]  這類型的
[00:08:50.120 --> 00:08:52.120]  學位
[00:08:52.120 --> 00:08:54.120]  EMBA, IMBA
[00:08:54.120 --> 00:08:56.120]  很多MBA 為什麼呢
[00:08:56.120 --> 00:08:58.120]  因為可以出來威風
[00:08:58.120 --> 00:09:00.120]  你問他究竟你讀完之後
[00:09:00.120 --> 00:09:02.120]  有什麼成就呢
[00:09:02.120 --> 00:09:04.120]  空的
[00:09:04.120 --> 00:09:06.120]  為什麼說這麼多
[00:09:06.120 --> 00:09:08.120]  見證給大家聽
[00:09:08.120 --> 00:09:10.120]  因為當我們看回
[00:09:10.120 --> 00:09:12.120]  在教會層次
[00:09:12.120 --> 00:09:14.120]  特別是今天我們所看的耶路撒冷教會
[00:09:14.120 --> 00:09:16.120]  在裡面有很多
[00:09:16.120 --> 00:09:18.120]  很威風的人
[00:09:18.120 --> 00:09:20.120]  他們叫做文士濟斯
[00:09:20.120 --> 00:09:22.120]  伯尼塞日
[00:09:22.120 --> 00:09:24.120]  但在耶穌的看法裡面
[00:09:24.120 --> 00:09:26.120]  這群人全部都心遠離
[00:09:26.120 --> 00:09:28.120]  父神不明白
[00:09:28.120 --> 00:09:30.120]  父神的心思意念
[00:09:30.120 --> 00:09:32.120]  最後帶領很多人
[00:09:32.120 --> 00:09:34.120]  離開上帝
[00:09:34.120 --> 00:09:36.120]  誤導他們以為他們
[00:09:36.120 --> 00:09:38.120]  已經認識上帝
[00:09:38.120 --> 00:09:40.120]  就像上星期一樣
[00:09:40.120 --> 00:09:42.120]  我們上一堂第13節
[00:09:42.120 --> 00:09:44.120]  開始看內容
[00:09:44.120 --> 00:09:46.120]  甚至這群文士濟斯
[00:09:46.120 --> 00:09:48.120]  做到自己
[00:09:48.120 --> 00:09:50.120]  好辛苦
[00:09:50.120 --> 00:09:52.120]  去到遠道重陽
[00:09:52.120 --> 00:09:54.120]  去勾引一個人進入教會
[00:09:54.120 --> 00:09:56.120]  因為這樣的做法
[00:09:56.120 --> 00:09:58.120]  可以讓人覺得
[00:09:58.120 --> 00:10:00.120]  這群文士伯尼塞人
[00:10:00.120 --> 00:10:02.120]  他們很虔誠
[00:10:02.120 --> 00:10:04.120]  我再重複說一次
[00:10:04.120 --> 00:10:06.120]  他們為什麼要說
[00:10:06.120 --> 00:10:08.120]  是否帶領了一個人信主
[00:10:08.120 --> 00:10:10.120]  這不重要
[00:10:10.120 --> 00:10:12.120]  最重要的是他回到耶路撒冷教會
[00:10:12.120 --> 00:10:14.120]  講了出來的時候
[00:10:14.120 --> 00:10:16.120]  為自己
[00:10:16.120 --> 00:10:18.120]  鋪金
[00:10:18.120 --> 00:10:20.120]  帶銀
[00:10:20.120 --> 00:10:22.120]  使很多人以為他很勁錢
[00:10:22.120 --> 00:10:24.120]  今天我們來到這段聖經
[00:10:24.120 --> 00:10:26.120]  從第16至26節
[00:10:26.120 --> 00:10:28.120]  我們繼續看
[00:10:28.120 --> 00:10:30.120]  另外三個哀哉
[00:10:30.120 --> 00:10:32.120]  或者用希臘文的讀法
[00:10:32.120 --> 00:10:34.120]  為什麼耶穌在這裡
[00:10:34.120 --> 00:10:36.120]  再要兩個都不夠
[00:10:36.120 --> 00:10:38.120]  要再弄三個呢
[00:10:38.120 --> 00:10:40.120]  其實不只三個
[00:10:40.120 --> 00:10:42.120]  下一堂還要再弄兩個
[00:10:42.120 --> 00:10:44.120]  因為耶穌在這個情況
[00:10:44.120 --> 00:10:46.120]  真的很擇心
[00:10:46.120 --> 00:10:48.120]  所以為了祂
[00:10:48.120 --> 00:10:50.120]  祂不斷地說
[00:10:50.120 --> 00:10:52.120]  祂說
[00:10:52.120 --> 00:10:54.120]  祂說
[00:10:54.120 --> 00:10:56.120]  祂擇心
[00:10:56.120 --> 00:10:58.120]  所以這個翻譯
[00:10:58.120 --> 00:11:00.120]  可以不單止
[00:11:00.120 --> 00:11:02.120]  翻譯為哀哉
[00:11:02.120 --> 00:11:04.120]  不單止翻譯為
[00:11:04.120 --> 00:11:06.120]  哀
[00:11:06.120 --> 00:11:08.120]  更加可以翻譯為
[00:11:08.120 --> 00:11:10.120]  真的有沒有搞錯呢
[00:11:10.120 --> 00:11:12.120]  離譜
[00:11:12.120 --> 00:11:14.120]  我們看看
[00:11:14.120 --> 00:11:16.120]  第16節和第26節
[00:11:16.120 --> 00:11:18.120]  我們看到
[00:11:18.120 --> 00:11:20.120]  這三個都重複再次說到
[00:11:20.120 --> 00:11:22.120]  這幫的
[00:11:22.120 --> 00:11:24.120]  民事祭司
[00:11:24.120 --> 00:11:26.120]  他們是怎樣的狀況
[00:11:26.120 --> 00:11:28.120]  他們有什麼搞錯
[00:11:28.120 --> 00:11:30.120]  有什麼真的離譜
[00:11:30.120 --> 00:11:32.120]  而耶穌是很
[00:11:32.120 --> 00:11:34.120]  說得逐步一點
[00:11:34.120 --> 00:11:36.120]  很煩躁的
[00:11:36.120 --> 00:11:38.120]  為什麼會煩躁
[00:11:38.120 --> 00:11:40.120]  不想他們這樣
[00:11:40.120 --> 00:11:42.120]  但他們繼續這樣做下去
[00:11:42.120 --> 00:11:44.120]  明知道這樣做下去
[00:11:44.120 --> 00:11:46.120]  影響會很大
[00:11:46.120 --> 00:11:48.120]  但怎麼處理好呢
[00:11:48.120 --> 00:11:50.120]  好像沒有出路
[00:11:50.120 --> 00:11:52.120]  所以耶穌發出
[00:11:52.120 --> 00:11:54.120]  一連串的哀哉
[00:11:54.120 --> 00:11:56.120]  在一個心路歷程裏
[00:11:56.120 --> 00:11:58.120]  為父神拯救人的心
[00:11:58.120 --> 00:12:00.120]  更加緊張
[00:12:00.120 --> 00:12:02.120]  我們去看看
[00:12:02.120 --> 00:12:04.120]  這一部分
[00:12:04.120 --> 00:12:06.120]  耶穌怎樣展示這三個哀哉
[00:12:06.120 --> 00:12:08.120]  我們第一個部分
[00:12:08.120 --> 00:12:10.120]  第16節至第22節
[00:12:10.120 --> 00:12:12.120]  在這部分裏
[00:12:12.120 --> 00:12:14.120]  我們看到
[00:12:14.120 --> 00:12:16.120]  這幫人又出了一些
[00:12:16.120 --> 00:12:18.120]  逐一說
[00:12:18.120 --> 00:12:20.120]  一些小訣
[00:12:20.120 --> 00:12:22.120]  這些小訣是怎樣的
[00:12:22.120 --> 00:12:24.120]  告訴你
[00:12:24.120 --> 00:12:26.120]  你們的靈性還差一點點
[00:12:26.120 --> 00:12:28.120]  就會好好的
[00:12:28.120 --> 00:12:30.120]  我們一起打開聖經
[00:12:30.120 --> 00:12:32.120]  讀一下
[00:12:32.120 --> 00:12:34.120]  剛才Karen讀了一次
[00:12:34.120 --> 00:12:36.120]  我們再讀一次
[00:12:36.120 --> 00:12:38.120]  第16節至第22節
[00:12:38.120 --> 00:12:40.120]  找到之後我們一起讀
[00:12:40.120 --> 00:12:42.120]  第16節
[00:12:42.120 --> 00:12:44.120]  你們這黑眼領路的人有和了
[00:12:44.120 --> 00:12:46.120]  你們這黑眼領路的人有和了
[00:12:46.120 --> 00:12:48.120]  你們說
[00:12:48.120 --> 00:12:50.120]  凡子著電
[00:12:50.120 --> 00:12:52.120]  起勢的
[00:12:52.120 --> 00:12:54.120]  這算不得什麼
[00:12:54.120 --> 00:12:56.120]  只是凡子著電
[00:12:56.120 --> 00:12:58.120]  中金子起勢的
[00:12:58.120 --> 00:13:00.120]  他就該謹守
[00:13:00.120 --> 00:13:02.120]  你們這無知黑眼的人啊
[00:13:02.120 --> 00:13:04.120]  什麼是大的
[00:13:04.120 --> 00:13:06.120]  是金子呢
[00:13:06.120 --> 00:13:08.120]  還是金子成聖的電呢
[00:13:08.120 --> 00:13:10.120]  你們又說
[00:13:10.120 --> 00:13:12.120]  凡子著電
[00:13:12.120 --> 00:13:14.120]  起勢的
[00:13:14.120 --> 00:13:16.120]  只是凡子著電
[00:13:16.120 --> 00:13:18.120]  彈上禮物起勢的
[00:13:18.120 --> 00:13:20.120]  他就該謹守
[00:13:20.120 --> 00:13:22.120]  你們這黑眼的人啊
[00:13:22.120 --> 00:13:24.120]  什麼是大的
[00:13:24.120 --> 00:13:26.120]  是禮物呢
[00:13:26.120 --> 00:13:28.120]  還是叫禮物成聖的彈呢
[00:13:28.120 --> 00:13:30.120]  所以
[00:13:30.120 --> 00:13:32.120]  人子著彈起勢
[00:13:32.120 --> 00:13:34.120]  就是彈和彈上
[00:13:34.120 --> 00:13:36.120]  一切所有的起勢
[00:13:36.120 --> 00:13:38.120]  人子著電
[00:13:38.120 --> 00:13:40.120]  起勢就是
[00:13:40.120 --> 00:13:42.120]  電和那住在電裡的
[00:13:42.120 --> 00:13:44.120]  起勢
[00:13:44.120 --> 00:13:46.120]  人子著天起勢
[00:13:46.120 --> 00:13:48.120]  就是神的寶座和那
[00:13:48.120 --> 00:13:50.120]  在上面的
[00:13:50.120 --> 00:13:52.120]  起勢
[00:13:52.120 --> 00:13:54.120]  在這裡一開始
[00:13:54.120 --> 00:13:56.120]  耶穌說了一句
[00:13:56.120 --> 00:13:58.120]  你們這
[00:13:58.120 --> 00:14:00.120]  黑眼領路的人
[00:14:00.120 --> 00:14:02.120]  有和了
[00:14:02.120 --> 00:14:04.120]  這個形容
[00:14:04.120 --> 00:14:06.120]  不陌生的
[00:14:06.120 --> 00:14:08.120]  因為在馬太福音
[00:14:08.120 --> 00:14:10.120]  一開始
[00:14:10.120 --> 00:14:12.120]  第五章
[00:14:12.120 --> 00:14:14.120]  第二十一節都有類似的
[00:14:14.120 --> 00:14:16.120]  記載
[00:14:16.120 --> 00:14:18.120]  耶穌同樣指出
[00:14:18.120 --> 00:14:20.120]  這群人是一群
[00:14:20.120 --> 00:14:22.120]  黑眼領路
[00:14:22.120 --> 00:14:24.120]  的人
[00:14:24.120 --> 00:14:26.120]  這群人
[00:14:26.120 --> 00:14:28.120]  用英文說是一群
[00:14:28.120 --> 00:14:30.120]  blind guys
[00:14:30.120 --> 00:14:32.120]  誤導人的一群人群
[00:14:32.120 --> 00:14:36.120]  在十五章第十四節裡
[00:14:36.120 --> 00:14:38.120]  用了同樣黑眼領路
[00:14:38.120 --> 00:14:40.120]  這個形容
[00:14:40.120 --> 00:14:42.120]  來形容這群
[00:14:42.120 --> 00:14:44.120]  法尼塞人
[00:14:44.120 --> 00:14:46.120]  傳一個訊息
[00:14:46.120 --> 00:14:48.120]  就是要跟一個傳統
[00:14:48.120 --> 00:14:50.120]  古人的傳統是很重要的
[00:14:50.120 --> 00:14:52.120]  一定要跟著古人的傳統
[00:14:52.120 --> 00:14:54.120]  十五章十四節
[00:14:54.120 --> 00:14:56.120]  來到這一段聖經裡
[00:14:56.120 --> 00:14:58.120]  從第十六節
[00:14:58.120 --> 00:15:00.120]  到第二十二節
[00:15:00.120 --> 00:15:02.120]  就重複
[00:15:02.120 --> 00:15:04.120]  提出這個
[00:15:04.120 --> 00:15:06.120]  黑眼領路的問題
[00:15:06.120 --> 00:15:08.120]  你看看
[00:15:08.120 --> 00:15:10.120]  第十六節
[00:15:10.120 --> 00:15:12.120]  有這麼說
[00:15:12.120 --> 00:15:14.120]  第十九節
[00:15:14.120 --> 00:15:16.120]  也是這麼說
[00:15:16.120 --> 00:15:18.120]  都是指他們帶領人
[00:15:18.120 --> 00:15:20.120]  走一條錯誤的路
[00:15:20.120 --> 00:15:22.120]  自己都看不清楚的時候
[00:15:22.120 --> 00:15:24.120]  去說
[00:15:24.120 --> 00:15:26.120]  其他人還要帶人
[00:15:26.120 --> 00:15:28.120]  走那條路
[00:15:28.120 --> 00:15:30.120]  在這樣的情況下耶穌覺得很責心
[00:15:30.120 --> 00:15:32.120]  怎麼責心呢
[00:15:32.120 --> 00:15:34.120]  因為這群人
[00:15:34.120 --> 00:15:36.120]  他們怎麼帶人走錯這條路呢
[00:15:36.120 --> 00:15:38.120]  完全用
[00:15:38.120 --> 00:15:40.120]  宗教的模式去做
[00:15:40.120 --> 00:15:42.120]  我們看看他們怎麼做
[00:15:42.120 --> 00:15:44.120]  第十六節下半節
[00:15:44.120 --> 00:15:46.120]  說些什麼呢
[00:15:46.120 --> 00:15:48.120]  怎麼教導人呢
[00:15:48.120 --> 00:15:50.120]  凡指著電起勢的
[00:15:50.120 --> 00:15:52.120]  就算不得什麼
[00:15:52.120 --> 00:15:54.120]  只是凡指著電中的金子
[00:15:54.120 --> 00:15:56.120]  起勢的他就該謹守
[00:15:56.120 --> 00:15:58.120]  耶穌十七節
[00:15:58.120 --> 00:16:00.120]  又再說一次
[00:16:00.120 --> 00:16:02.120]  這群人是黑眼的人
[00:16:02.120 --> 00:16:04.120]  究竟什麼才是重要呢
[00:16:04.120 --> 00:16:06.120]  是金子呢
[00:16:06.120 --> 00:16:08.120]  還是在聖殿裡的金子呢
[00:16:08.120 --> 00:16:10.120]  還是在聖殿裡的金子呢
[00:16:10.120 --> 00:16:12.120]  還是在聖殿裡的金子呢
[00:16:12.120 --> 00:16:14.120]  讀到這裡
[00:16:14.120 --> 00:16:16.120]  開始有點模糊
[00:16:16.120 --> 00:16:18.120]  究竟耶穌想說些什麼
[00:16:18.120 --> 00:16:20.120]  和合本的翻譯
[00:16:20.120 --> 00:16:22.120]  就是這樣模糊
[00:16:22.120 --> 00:16:24.120]  使我們很多時候很混亂
[00:16:24.120 --> 00:16:26.120]  究竟他想說些什麼
[00:16:26.120 --> 00:16:28.120]  不過其實耶穌基本上
[00:16:28.120 --> 00:16:30.120]  是想說一件事
[00:16:30.120 --> 00:16:32.120]  是說這群
[00:16:32.120 --> 00:16:34.120]  民事發理賽人
[00:16:34.120 --> 00:16:36.120]  在宗教的層面上
[00:16:36.120 --> 00:16:38.120]  教導人
[00:16:38.120 --> 00:16:40.120]  應該怎樣的態度
[00:16:40.120 --> 00:16:42.120]  去謹守
[00:16:42.120 --> 00:16:44.120]  你所立過的誓
[00:16:44.120 --> 00:16:46.120]  不過他們教的是錯的
[00:16:46.120 --> 00:16:48.120]  錯的是什麼呢
[00:16:48.120 --> 00:16:50.120]  錯在哪裡呢
[00:16:50.120 --> 00:16:52.120]  他說
[00:16:52.120 --> 00:16:54.120]  你們想著要去到電那裡
[00:16:54.120 --> 00:16:56.120]  起勢
[00:16:56.120 --> 00:16:58.120]  其實不是最重要的
[00:16:58.120 --> 00:17:00.120]  最重要的是
[00:17:00.120 --> 00:17:02.120]  在電裡面的金子
[00:17:02.120 --> 00:17:04.120]  要起勢才需要去謹守
[00:17:04.120 --> 00:17:06.120]  才需要去謹守
[00:17:06.120 --> 00:17:08.120]  什麼叫電中的金子呢
[00:17:08.120 --> 00:17:10.120]  我們要了解這一點
[00:17:10.120 --> 00:17:12.120]  在聖殿裡
[00:17:12.120 --> 00:17:14.120]  在聖殿裡
[00:17:14.120 --> 00:17:16.120]  如果指的是金子的話
[00:17:16.120 --> 00:17:18.120]  如果指的是金子的話
[00:17:18.120 --> 00:17:20.120]  往往是指到
[00:17:20.120 --> 00:17:22.120]  用金去製造
[00:17:22.120 --> 00:17:24.120]  在聖殿當中
[00:17:24.120 --> 00:17:26.120]  用作獻祭的器皿
[00:17:26.120 --> 00:17:28.120]  尤其是在
[00:17:28.120 --> 00:17:30.120]  致聖所裡的
[00:17:30.120 --> 00:17:32.120]  藥櫃
[00:17:32.120 --> 00:17:34.120]  如果我們參考
[00:17:34.120 --> 00:17:36.120]  出埃及記第25章
[00:17:36.120 --> 00:17:38.120]  第11節的時候
[00:17:38.120 --> 00:17:40.120]  我們就會發現到
[00:17:40.120 --> 00:17:42.120]  原來以色列民
[00:17:42.120 --> 00:17:44.120]  在出埃及的時候
[00:17:44.120 --> 00:17:46.120]  上帝對於這個
[00:17:46.120 --> 00:17:50.120]  我們叫做
[00:17:50.120 --> 00:17:52.120]  藥櫃
[00:17:52.120 --> 00:17:54.120]  有要求
[00:17:54.120 --> 00:17:56.120]  要求什麼
[00:17:56.120 --> 00:17:58.120]  要求藥櫃是包金
[00:17:58.120 --> 00:18:02.120]  這幫法尼塞人
[00:18:02.120 --> 00:18:04.120]  這個陳述的意思
[00:18:04.120 --> 00:18:06.120]  就是指到
[00:18:06.120 --> 00:18:08.120]  其實你要去到
[00:18:08.120 --> 00:18:10.120]  上帝的
[00:18:10.120 --> 00:18:12.120]  電雨裡的
