
[00:00:00.000 --> 00:00:05.000]  各位觀眾好,我是黃牧師
[00:01:25.080 --> 00:01:27.000]  詩篇第20篇
[00:01:27.000 --> 00:01:29.000]  如果大家有聖經的話
[00:01:29.000 --> 00:01:32.960]  也可以打開詩篇和我一起去看
[00:01:32.960 --> 00:01:35.760]  我會先為大家讀一下這段經文
[00:01:35.760 --> 00:01:38.440]  讓大家能夠更加明白這段經文
[00:01:38.440 --> 00:01:40.880]  所講的內容是些什麼
[00:01:40.880 --> 00:01:43.200]  我會先讀出和合本
[00:01:43.200 --> 00:01:45.680]  然後我會讀出NET的版本
[00:01:45.680 --> 00:01:47.320]  New English Translation
[00:01:47.320 --> 00:01:51.440]  清立心神的說話
[00:01:51.440 --> 00:01:54.280]  大衛的私交與靈長
[00:01:54.560 --> 00:01:57.760]  願耶華在你遭難的日子應允你
[00:01:57.760 --> 00:02:02.880]  願明維亞各神的高舉你
[00:02:02.880 --> 00:02:05.880]  願祂從聖所救助你
[00:02:05.880 --> 00:02:07.640]  從錫安堅固你
[00:02:07.640 --> 00:02:10.480]  紀念你的一切貢獻
[00:02:10.480 --> 00:02:12.800]  閱立你的繁祭
[00:02:12.800 --> 00:02:13.800]  細拉
[00:02:13.800 --> 00:02:17.040]  將你心所願的賜給你
[00:02:17.040 --> 00:02:19.440]  成就你的一切謀算
[00:02:19.440 --> 00:02:22.640]  我們要因你的救恩誇聖
[00:02:22.880 --> 00:02:26.680]  要奉我們神的名樹立旌旗
[00:02:26.680 --> 00:02:30.120]  願耶華成就你一切所求的
[00:02:30.120 --> 00:02:34.160]  現在我知道耶華救護他的受高者
[00:02:34.160 --> 00:02:37.360]  必從他的聖天上應允他
[00:02:37.360 --> 00:02:40.080]  用右手的能力救護他
[00:02:40.080 --> 00:02:42.920]  有人靠車有人靠馬
[00:02:42.920 --> 00:02:46.880]  但我們要看到耶華我們神的名
[00:02:46.880 --> 00:02:49.720]  他們都屈身撲倒
[00:02:50.160 --> 00:02:52.960]  我們卻起來立得正直
[00:02:52.960 --> 00:02:55.680]  求耶華施行拯救
[00:02:55.680 --> 00:02:57.600]  我們呼求的時候
[00:02:57.600 --> 00:02:59.560]  願王應允我們
[00:03:00.520 --> 00:03:02.040]  新的英文翻譯
[00:03:02.040 --> 00:03:04.440]  給音樂總監
[00:03:04.440 --> 00:03:06.000]  David的聖詩
[00:03:06.000 --> 00:03:08.440]  願主回答你
[00:03:08.440 --> 00:03:10.200]  當你遇到困難
[00:03:10.200 --> 00:03:11.920]  願主Jacob的主人
[00:03:11.920 --> 00:03:13.800]  保護你
[00:03:13.800 --> 00:03:16.440]  願祂將你的救恩
[00:03:16.440 --> 00:03:17.840]  從他的聖堂
[00:03:17.840 --> 00:03:19.920]  從錫安堅固你
[00:03:19.920 --> 00:03:21.160]  紀念你的一切貢獻
[00:03:21.160 --> 00:03:23.520]  閱立你的繁祭
[00:03:23.520 --> 00:03:25.080]  紀念你的一切貢獻
[00:03:25.080 --> 00:03:28.160]  順從你的燃燒的犧牲
[00:03:28.160 --> 00:03:28.880]  細拉
[00:03:29.880 --> 00:03:32.600]  願祂允許你的心願
[00:03:32.600 --> 00:03:36.160]  願祂帶領你的所有計劃
[00:03:36.160 --> 00:03:38.480]  然後祂會大喊歡喜
[00:03:38.480 --> 00:03:39.960]  在你勝利之上
[00:03:39.960 --> 00:03:43.040]  我們會在名字上祝福我們的主人
[00:03:43.040 --> 00:03:46.000]  願主允許你的所有要求
[00:03:46.000 --> 00:03:48.720]  現在我肯定主人
[00:03:48.720 --> 00:03:50.880]  將會領導他的選擇王
[00:03:50.880 --> 00:03:53.520]  他將會為他進行應允
[00:03:53.520 --> 00:03:55.880]  從他的聖堂
[00:03:56.320 --> 00:04:00.000]  展示他的勇氣
[00:04:00.000 --> 00:04:02.960]  有些信任在鞋輪
[00:04:02.960 --> 00:04:04.960]  有些信任在馬
[00:04:04.960 --> 00:04:09.120]  但我們依靠主人
[00:04:09.120 --> 00:04:11.280]  他們會倒下
[00:04:11.280 --> 00:04:13.360]  但我們會堅持
[00:04:13.360 --> 00:04:15.640]  主人會領導王
[00:04:15.640 --> 00:04:17.160]  他會回答我們
[00:04:17.160 --> 00:04:19.960]  當我們向他求救
[00:04:19.960 --> 00:04:23.320]  從小到大
[00:04:23.320 --> 00:04:25.760]  我們都經常聽到一句這樣的說話
[00:04:25.760 --> 00:04:28.800]  或者可能因為我在香港英聯邦
[00:04:28.800 --> 00:04:30.720]  裡面經常聽到一句說話
[00:04:30.720 --> 00:04:32.720]  叫做God Save the Queen
[00:04:32.720 --> 00:04:35.120]  or God Save the King
[00:04:35.120 --> 00:04:37.680]  原來這句說話
[00:04:37.680 --> 00:04:40.720]  在英國的國歌裡面
[00:04:40.720 --> 00:04:42.000]  原來是源自於
[00:04:42.000 --> 00:04:43.920]  今天我們所看的這首詩
[00:04:43.920 --> 00:04:45.240]  詩篇是20篇
[00:04:45.240 --> 00:04:47.160]  特別的第9節
[00:04:47.160 --> 00:04:48.320]  最後的一節
[00:04:48.320 --> 00:04:49.840]  最後的一節說
[00:04:49.840 --> 00:04:52.440]  求耶華施行拯救我們
[00:04:52.440 --> 00:04:53.720]  呼求的時候
[00:04:53.720 --> 00:04:55.520]  願王應運我們
[00:04:56.160 --> 00:04:57.960]  原來英國人這句說話
[00:04:57.960 --> 00:04:59.480]  或者甚至這首國歌
[00:04:59.480 --> 00:05:03.520]  可以說原來是源自於聖經的基礎
[00:05:03.520 --> 00:05:07.160]  上帝拯救他的君王
[00:05:07.160 --> 00:05:08.520]  或者他的皇后
[00:05:08.520 --> 00:05:11.040]  在上個星期的時候
[00:05:11.040 --> 00:05:12.440]  我們已經看過
[00:05:12.440 --> 00:05:14.320]  我們所看到的
[00:05:14.320 --> 00:05:18.040]  這位君王寫詩篇的第24篇的時候
[00:05:18.040 --> 00:05:20.720]  他好像是帶著那份心志
[00:05:20.720 --> 00:05:22.080]  去到上帝的面前
[00:05:22.080 --> 00:05:24.360]  祈求與上帝同埋一夥
[00:05:24.520 --> 00:05:27.120]  能夠在戰地裡面
[00:05:27.120 --> 00:05:28.960]  與上帝一起同攻
[00:05:28.960 --> 00:05:31.280]  然後他在勝利裡面
[00:05:31.280 --> 00:05:32.920]  仍然讓他看見
[00:05:32.920 --> 00:05:35.280]  原來他的勝利是源於上帝
[00:05:35.280 --> 00:05:37.760]  在上個星期我們看到這位
[00:05:37.760 --> 00:05:41.360]  說要去血戰沙場的君王
[00:05:41.360 --> 00:05:43.800]  他其實心裡很忐忑
[00:05:43.800 --> 00:05:46.400]  因為他知道這場戰爭不是容易打
[00:05:46.400 --> 00:05:47.920]  在人世間裡面
[00:05:47.920 --> 00:05:49.640]  我們處於一個很混亂
[00:05:49.640 --> 00:05:51.040]  很複雜的環境
[00:05:51.200 --> 00:05:55.320]  很多我們猜不到的事情
[00:05:55.320 --> 00:05:58.480]  可能隨時成為我們的威脅
[00:05:58.480 --> 00:06:02.000]  但是當如果我們心安託在
[00:06:02.000 --> 00:06:05.160]  萬鈞之夜華的主權裡面的時候
[00:06:05.160 --> 00:06:09.080]  那種成就或者那種穩妥
[00:06:09.080 --> 00:06:10.720]  就源自於上帝
[00:06:10.720 --> 00:06:13.680]  上一堂我們也曾經說過
[00:06:13.680 --> 00:06:16.640]  縱使眾群眾歡呼喝彩
[00:06:16.640 --> 00:06:18.840]  狹道歡迎這位君王
[00:06:18.840 --> 00:06:20.880]  進入到耶路撒冷城
[00:06:21.600 --> 00:06:25.000]  但是這位君王卻是深知明白到
[00:06:25.000 --> 00:06:27.400]  如果沒有了萬鈞之夜華同在
[00:06:27.400 --> 00:06:28.680]  其實這一場戰爭
[00:06:28.680 --> 00:06:32.760]  他贏得都不是一份光彩的事
[00:06:32.760 --> 00:06:35.760]  而現在因為他與上帝
[00:06:35.760 --> 00:06:37.560]  與這位君王同在
[00:06:37.560 --> 00:06:39.840]  去戰勝這場戰爭的話
[00:06:39.840 --> 00:06:42.640]  這個勝利雖然縱使是和他一方
[00:06:42.640 --> 00:06:45.600]  但是這個勝利是屬於耶和華的
[00:06:45.600 --> 00:06:48.120]  君王在臨戰之前
[00:06:48.120 --> 00:06:51.120]  其實知道每一場戰爭都不是容易打
[00:06:51.120 --> 00:06:53.400]  群眾未必去明白
[00:06:53.400 --> 00:06:55.760]  所以在這件事上
[00:06:55.760 --> 00:06:57.640]  他知道這場的戰爭
[00:06:57.640 --> 00:07:00.000]  是必須要有上帝的參與
[00:07:00.000 --> 00:07:01.760]  而上個星期我們也看到
[00:07:01.760 --> 00:07:02.920]  其實我們的主耶穌
[00:07:02.920 --> 00:07:05.600]  當他進入到耶路撒冷城的時候
[00:07:05.600 --> 00:07:08.840]  縱使全城的人歡呼拍掌
[00:07:08.840 --> 00:07:11.920]  為他去好像歡迎君王的態度一樣
[00:07:11.920 --> 00:07:13.720]  去歡迎他進入耶路撒冷城
[00:07:13.720 --> 00:07:15.720]  但是在耶穌的心裡
[00:07:15.920 --> 00:07:20.400]  縱使這場仗仍未到一個打仗的地步
[00:07:20.400 --> 00:07:22.440]  但他知道是一場硬的仗
[00:07:22.440 --> 00:07:24.880]  是一場生死存亡的仗
[00:07:24.880 --> 00:07:28.160]  但是除了私人的表達
[00:07:28.160 --> 00:07:30.400]  我們看到私人去知道
[00:07:30.400 --> 00:07:35.040]  如果這場仗是能夠有上帝與他同在的話
[00:07:35.040 --> 00:07:36.360]  他必定得勝
[00:07:36.360 --> 00:07:38.160]  就好像主耶穌基督一樣
[00:07:38.160 --> 00:07:41.440]  他明白到縱使要去承擔了
[00:07:41.440 --> 00:07:42.520]  眾世人的罪
[00:07:42.520 --> 00:07:46.720]  這場仗是一場非常難打的宿命征戰
[00:07:46.720 --> 00:07:49.960]  但是他仍然願意走上這條道路
[00:07:49.960 --> 00:07:52.800]  因為他知道他要滿足的是耶和華
[00:07:52.800 --> 00:07:53.920]  他的父神
[00:07:53.920 --> 00:07:56.520]  他那份最後的心情
[00:07:56.520 --> 00:07:59.800]  希望將這個救恩帶到這個世界上
[00:07:59.800 --> 00:08:02.000]  於是乎我們看到耶穌基督
[00:08:02.000 --> 00:08:03.920]  就在十字架上面
[00:08:03.920 --> 00:08:07.320]  完成了這個救恩的事情
[00:08:07.320 --> 00:08:10.600]  今天我們來到這段聖經
[00:08:10.880 --> 00:08:13.240]  我們可以更深入去看一下
[00:08:13.240 --> 00:08:14.520]  一位君王
[00:08:14.520 --> 00:08:18.080]  當他在臨戰前或者戰後
[00:08:18.080 --> 00:08:19.360]  他的心情
[00:08:19.360 --> 00:08:23.800]  他知道自己雖然是必定打勝這場仗
[00:08:23.800 --> 00:08:27.120]  但是他贏的最終的目的是什麼呢?
[00:08:27.120 --> 00:08:29.800]  而當我們在復活節的時候
[00:08:29.800 --> 00:08:31.360]  思想這段聖經的時候
[00:08:31.360 --> 00:08:34.840]  我們看到聖經記錄告訴我們
[00:08:34.840 --> 00:08:38.680]  耶穌基督已經在這場救恩的戰爭上面
[00:08:38.680 --> 00:08:40.040]  已經打勝了
[00:08:40.360 --> 00:08:43.400]  而且連同他一起同陣線
[00:08:43.400 --> 00:08:45.200]  一起出生入死
[00:08:45.200 --> 00:08:46.560]  相信他的信徒
[00:08:46.560 --> 00:08:49.160]  也一起可以分享到這份成果
[00:08:49.160 --> 00:08:51.240]  將罪的困所打破
[00:08:51.240 --> 00:08:54.240]  但是往後還要有些什麼做呢?
[00:08:54.240 --> 00:08:56.960]  而今天這篇的詩篇第20篇
[00:08:56.960 --> 00:08:58.880]  就讓我們更加去看到
[00:08:58.880 --> 00:09:01.640]  這位君王他的心路歷程
[00:09:01.640 --> 00:09:04.560]  並且在戰勝的時候
[00:09:04.560 --> 00:09:08.120]  他最重要想達到一個什麼目的
[00:09:08.440 --> 00:09:10.280]  在這篇經文裡面很特別
[00:09:10.280 --> 00:09:12.000]  詩篇第20篇裡面
[00:09:12.000 --> 00:09:15.720]  其實重複用了一個希伯來文的字根
[00:09:15.720 --> 00:09:19.160]  這個字根其實如果當我們去熟悉的時候
[00:09:19.160 --> 00:09:21.520]  在舊約就用了一個人物的名字
[00:09:21.520 --> 00:09:23.040]  叫做約書亞
[00:09:23.040 --> 00:09:24.880]  Joshua
[00:09:24.880 --> 00:09:27.560]  但是在新約的時候我們知道耶穌
[00:09:27.560 --> 00:09:30.520]  原來在這段詩篇裡面
[00:09:30.520 --> 00:09:32.360]  在第五節裡面
[00:09:32.360 --> 00:09:35.120]  第六節裡面和第九節裡面
[00:09:35.120 --> 00:09:37.880]  都分別用了同一個字根
[00:09:38.080 --> 00:09:39.880]  去表達出原來
[00:09:39.880 --> 00:09:42.400]  詩人去發現到
[00:09:42.400 --> 00:09:44.280]  那份拯救的重要性
[00:09:44.280 --> 00:09:47.760]  而這個也是整個詩人看見
[00:09:47.760 --> 00:09:50.560]  最終上帝要達至的目的
[00:09:50.560 --> 00:09:52.840]  所以在這段經文裡面
[00:09:52.840 --> 00:09:55.080]  我可以很清楚的給我們看見
[00:09:55.080 --> 00:09:57.520]  原來這位德勝的君王
[00:09:57.520 --> 00:09:59.920]  他勝打這場仗
[00:09:59.920 --> 00:10:01.680]  其實最重要的目的
[00:10:01.680 --> 00:10:04.440]  是要將舊恩臨到
[00:10:04.440 --> 00:10:07.720]  去跟隨他的人的身上
[00:10:08.200 --> 00:10:09.920]  在上個星期我們看過
[00:10:09.920 --> 00:10:12.040]  其實第20章或者
[00:10:12.040 --> 00:10:15.320]  第20篇或者我先前所看的第24篇
[00:10:15.320 --> 00:10:17.480]  都屬於君王詩
[00:10:17.480 --> 00:10:20.240]  是一種讚頌的詩歌
[00:10:20.240 --> 00:10:24.640]  是一種作為君王去獻祭
[00:10:24.640 --> 00:10:27.240]  或者後來日後的以色列民
[00:10:27.240 --> 00:10:30.680]  去上到聖殿上面去獻祭的時候
[00:10:30.680 --> 00:10:35.520]  在路上邊一邊走一邊唱的詩歌
[00:10:35.960 --> 00:10:37.720]  而這首詩歌最重要的目的是
[00:10:37.720 --> 00:10:41.560]  讓全民看見上帝的心意
[00:10:41.560 --> 00:10:45.080]  我們仔細看一下究竟這段詩歌
[00:10:45.080 --> 00:10:46.760]  或者這篇詩
[00:10:46.760 --> 00:10:48.920]  究竟它是怎樣分段
[00:10:48.920 --> 00:10:51.720]  然後我們去掌握它裡面所講的內容
[00:10:51.720 --> 00:10:54.520]  整首詩可以分為三個部分
[00:10:54.520 --> 00:10:58.680]  在這三個部分分別是由第一節至第三節
[00:10:58.680 --> 00:11:01.520]  講到君王詩人
[00:11:01.520 --> 00:11:04.600]  原來這位詩人同時是一個君主
[00:11:04.920 --> 00:11:09.200]  他向上帝發出一個懲請和祈禱的盼望
[00:11:09.200 --> 00:11:12.000]  然後到第四到第五節裡面
[00:11:12.000 --> 00:11:15.400]  這位君王的詩人在禱告的過程當中
[00:11:15.400 --> 00:11:17.200]  在懲請的過程當中
[00:11:17.200 --> 00:11:22.840]  突然頓悟到原來請求那份來源源自於上帝
[00:11:22.840 --> 00:11:25.280]  而帶來一份很大的喜悅
[00:11:25.280 --> 00:11:28.520]  而到最後第六至第九節裡面
[00:11:28.520 --> 00:11:31.280]  這位君王的詩人分辨出
[00:11:31.280 --> 00:11:35.440]  原來當不同的源頭所帶來的請求
[00:11:35.440 --> 00:11:38.520]  原來它有一個很基本的分別
[00:11:38.520 --> 00:11:41.080]  而這個分別也讓這位詩人
[00:11:41.080 --> 00:11:43.120]  更加將他的信心
[00:11:43.120 --> 00:11:45.120]  毀身在《野華新雙別》
[00:11:45.120 --> 00:11:48.680]  從這段經文裡面這三個部分
[00:11:48.680 --> 00:11:51.720]  我們可以發現到有一個寫作的特色
[00:11:51.720 --> 00:11:54.920]  在《希伯來文》裡面作者是故意
[00:11:54.920 --> 00:11:57.960]  用了一個語調
[00:11:57.960 --> 00:12:00.840]  在《希伯來文》我們叫做一個mode
[00:12:01.120 --> 00:12:02.120]  叫做justice
[00:12:02.120 --> 00:12:05.280]  justice這個mode是什麼意思呢
[00:12:05.280 --> 00:12:07.760]  通常是用在一些有關於
[00:12:07.760 --> 00:12:11.440]  禱告啊 請求啊等等的事情
[00:12:11.440 --> 00:12:13.120]  或者一些經文的時候
[00:12:13.120 --> 00:12:17.480]  就會用到這個語調去描述出
[00:12:17.480 --> 00:12:21.520]  作者或者詩人他當時的心思
[00:12:21.520 --> 00:12:23.680]  但特別之處是什麼呢
[00:12:23.680 --> 00:12:26.080]  在整個禱告或者一個懲請
[00:12:26.080 --> 00:12:28.160]  向上帝懲請的過程當中
[00:12:28.160 --> 00:12:30.000]  不是一次過做完
[00:12:30.240 --> 00:12:32.120]  而是一個過程
[00:12:32.120 --> 00:12:35.560]  我們剛才說過這段詩有三個部分
[00:12:35.560 --> 00:12:39.400]  原來在第一節至第三節
[00:12:39.400 --> 00:12:41.480]  和第二個部分
[00:12:41.480 --> 00:12:43.280]  第四至第五節裡面
[00:12:43.280 --> 00:12:45.040]  雖然同為懲請
[00:12:45.040 --> 00:12:49.760]  但是作者在中間卻是夾雜了一個間場
[00:12:49.760 --> 00:12:51.400]  或者在我們和合本聖經
[00:12:51.400 --> 00:12:52.880]  或者英語聖經裡面說的
[00:12:52.880 --> 00:12:54.680]  sila
[00:12:54.680 --> 00:12:57.480]  為什麼有這麼特別的設計呢
[00:12:57.480 --> 00:12:59.760]  一會兒我們會仔細了解一下
[00:12:59.760 --> 00:13:04.440]  原來作者是在整個禱告的旅程過程當中
[00:13:04.440 --> 00:13:06.640]  不只是不斷說自己的話
[00:13:06.640 --> 00:13:08.320]  而是一路說的時候
[00:13:08.320 --> 00:13:10.120]  向上帝作出懲請的時候
[00:13:10.120 --> 00:13:12.800]  原來他不斷生命上有反思
[00:13:12.800 --> 00:13:14.760]  在反思的過程當中
[00:13:14.760 --> 00:13:18.240]  他突然間頓悟到一件事情
[00:13:18.240 --> 00:13:21.160]  就去到從第五節裡面
[00:13:21.160 --> 00:13:23.760]  我們發現到詩人在那個時候
[00:13:23.760 --> 00:13:27.680]  突然體會到一份的月落在其中
[00:13:28.000 --> 00:13:30.760]  所以當我們去留意到的時候
[00:13:30.760 --> 00:13:34.200]  原來作者在這裡有一個突然語調的改變
[00:13:34.200 --> 00:13:36.720]  而在希伯來文裡面也突然間
[00:13:36.720 --> 00:13:38.320]  從一個所謂的justice
[00:13:38.320 --> 00:13:42.080]  一個我們稱之為一個懲請的語調
[00:13:42.080 --> 00:13:45.840]  突然間轉向了一個自我反省
[00:13:45.840 --> 00:13:49.120]  稱為PL的一個語法
[00:13:49.120 --> 00:13:51.720]  這些比較希伯來文的特色的東西
[00:13:51.720 --> 00:13:53.040]  我不再詳細說了
[00:13:53.040 --> 00:13:55.480]  因為這裡不是希伯來文課程
[00:13:56.000 --> 00:13:58.720]  但是當作者帶著這份月落
[00:13:58.720 --> 00:14:01.920]  領受了原來明白到上帝那份請求
[00:14:01.920 --> 00:14:03.480]  原來有一份這麼特別的
[00:14:03.480 --> 00:14:05.880]  這麼有力量的月落在他裡面的時候
[00:14:05.880 --> 00:14:08.000]  就進入到第三個部分
[00:14:08.000 --> 00:14:12.480]  將這份月落帶至他更深的體會到
[00:14:12.480 --> 00:14:15.120]  尋求一個什麼樣的請求
[00:14:15.120 --> 00:14:19.680]  他不只是將請求停在請求完畢
[00:14:19.680 --> 00:14:22.480]  有患難然後得到解脫
[00:14:22.480 --> 00:14:23.080]  那麼多
[00:14:23.080 --> 00:14:23.800]  不是的
[00:14:23.800 --> 00:14:26.480]  原來詩人在這裡給我們看到
[00:14:26.480 --> 00:14:28.080]  有一個延續性
[00:14:28.080 --> 00:14:30.560]  原來那個請求不是一次
[00:14:30.560 --> 00:14:32.120]  是持續的
[00:14:32.120 --> 00:14:34.840]  而這個持續就給我們看到
[00:14:34.840 --> 00:14:37.440]  我們要在往後的持續的尋求
[00:14:37.440 --> 00:14:40.480]  懲請 禱告 懇求的時候
[00:14:40.480 --> 00:14:42.400]  那個焦點要更加準確
[00:14:42.400 --> 00:14:46.200]  所以在這從第六節到第九節裡面
[00:14:46.200 --> 00:14:49.040]  特別在我們的和合本聖經特別語調
[00:14:49.040 --> 00:14:50.280]  突然加了兩個字眼
[00:14:50.280 --> 00:14:51.280]  現在
[00:14:51.280 --> 00:14:53.160]  從今天開始
[00:14:53.160 --> 00:14:54.440]  英文是now
[00:14:54.440 --> 00:14:55.960]  從今天開始
[00:14:55.960 --> 00:14:56.840]  怎麼樣
[00:14:56.840 --> 00:14:59.480]  他更加確定到他要找的請求
[00:14:59.480 --> 00:15:01.040]  不是從世界而來
[00:15:01.040 --> 00:15:03.760]  而是從上帝而來
[00:15:03.760 --> 00:15:06.160]  而這個請求
[00:15:06.160 --> 00:15:08.320]  他不單只是想自己得到
[00:15:08.320 --> 00:15:10.040]  他更加想全民得到
[00:15:10.040 --> 00:15:12.680]  而這首詩篇所寫出來的目的
[00:15:12.680 --> 00:15:14.080]  就是要讓全民
[00:15:14.080 --> 00:15:16.000]  每一次當他們在聖殿的時候
[00:15:16.000 --> 00:15:17.840]  去讀 去唱的時候
[00:15:17.840 --> 00:15:19.040]  他們都要看見
[00:15:19.080 --> 00:15:23.280]  焦點要重新準確放在耶和華身上
[00:15:23.280 --> 00:15:25.880]  好 那我讓我們分開
[00:15:25.880 --> 00:15:29.280]  這三個部分一起去慢慢去看
[00:15:29.280 --> 00:15:31.160]  然後我們到最後的時候
[00:15:31.160 --> 00:15:32.960]  也都看一下為什麼
[00:15:32.960 --> 00:15:36.840]  我們在英國這個國家裡面
[00:15:36.840 --> 00:15:39.520]  要選了這首詩的最後一句
[00:15:39.520 --> 00:15:41.280]  命名他們的國歌
[00:15:41.280 --> 00:15:43.560]  God save the Queen or the King
[00:15:43.560 --> 00:15:46.400]  能夠去成為他們的國國
[00:15:46.400 --> 00:15:48.880]  第一部分我們去看一下
[00:15:48.880 --> 00:15:51.120]  原來第一部分就是說到
[00:15:51.120 --> 00:15:52.520]  這位君王的詩人
[00:15:52.520 --> 00:15:53.920]  向上帝作出
[00:15:53.920 --> 00:15:56.680]  呈請和祈禱的盼望
[00:15:56.680 --> 00:15:58.240]  我們再讀多一次
[00:15:58.240 --> 00:15:59.640]  第一至第三節
[00:15:59.640 --> 00:16:20.200]  (國語)
[00:16:20.200 --> 00:16:23.920]  在這首詩的裡面
[00:16:23.920 --> 00:16:25.080]  我們發現到
[00:16:25.080 --> 00:16:28.080]  作者用了五節的經文
[00:16:28.080 --> 00:16:29.120]  其實從第一節
[00:16:29.120 --> 00:16:30.560]  到第五節裡面
[00:16:30.560 --> 00:16:32.920]  全部都用同一個語調
[00:16:32.920 --> 00:16:35.600]  Justice的語氣
[00:16:35.600 --> 00:16:37.800]  去獻上一個禱告
[00:16:37.800 --> 00:16:39.440]  我們先前已經說過
[00:16:39.440 --> 00:16:44.080]  用希伯來文法去說
[00:16:44.080 --> 00:16:46.040]  Justice這種語調
[00:16:46.040 --> 00:16:49.040]  主要是用在禱告和請求
[00:16:49.040 --> 00:16:51.360]  首先君王詩人
[00:16:51.360 --> 00:16:53.920]  他有一份需要的自覺性
[00:16:53.920 --> 00:16:56.200]  在這裡首先要告訴我們知道的
[00:16:56.200 --> 00:16:56.880]  就是說
[00:16:56.880 --> 00:16:58.480]  原來他有一種自覺
[00:16:58.480 --> 00:16:59.720]  有一種需求
[00:16:59.720 --> 00:17:04.360]  這是一個很重要的起始點
[00:17:04.360 --> 00:17:07.000]  今天我們去傳道的時候
[00:17:07.000 --> 00:17:09.200]  其實這是一個很重要的起始點
[00:17:09.200 --> 00:17:10.240]  因為當一個人
[00:17:10.240 --> 00:17:13.280]  如果不知道自己身處的狀況
[00:17:13.280 --> 00:17:15.360]  和身處的問題的話
[00:17:15.360 --> 00:17:16.920]  他根本上
[00:17:16.920 --> 00:17:19.040]  他不會去尋求請求
[00:17:19.040 --> 00:17:20.400]  就是說
[00:17:20.400 --> 00:17:24.320]  有一個全能的耶和華神在他當中
[00:17:24.320 --> 00:17:26.640]  如果他自覺沒有問題
[00:17:26.640 --> 00:17:28.280]  Everything is okay
[00:17:28.280 --> 00:17:29.720]  所有事情都很好
[00:17:29.720 --> 00:17:32.320]  上帝在他生命上沒有作用
[00:17:32.320 --> 00:17:33.920]  在這裡我想說
[00:17:33.920 --> 00:17:35.400]  不是上帝沒有作用
[00:17:35.400 --> 00:17:38.000]  而是他覺得根本沒有需要上帝
[00:17:38.000 --> 00:17:41.160]  他根本是上帝於千里之外
[00:17:41.160 --> 00:17:43.160]  詩人在這裡一開始
[00:17:43.160 --> 00:17:46.520]  第一節已經開章明義地說給我們知道
[00:17:46.520 --> 00:17:47.560]  他說什麼
[00:17:47.560 --> 00:17:48.160]  他說
[00:17:48.160 --> 00:17:52.040]  「願耶和華在你遭難的日子應運你」
[00:17:52.040 --> 00:17:55.400]  詩人在這裡很清楚地看見
[00:17:55.400 --> 00:17:59.120]  自己正處在一個遭難的日子
[00:17:59.120 --> 00:18:02.240]  詩人不是活在安書裡面
[00:18:02.240 --> 00:18:06.000]  其實上個星期我們看到詩篇第24篇的時候
[00:18:06.000 --> 00:18:07.400]  我們同樣看見
[00:18:07.400 --> 00:18:10.520]  當詩人用到這個創造的
[00:18:10.520 --> 00:18:15.160]  我們叫做主題去寫這首詩的時候
[00:18:15.160 --> 00:18:16.240]  同樣說到
[00:18:16.240 --> 00:18:19.240]  他將地立在水上面
[00:18:19.240 --> 00:18:20.320]  海上面
[00:18:20.320 --> 00:18:23.000]  水和海在希伯來文裡面
[00:18:23.000 --> 00:18:24.400]  或者我們在聖經裡面
[00:18:24.520 --> 00:18:26.520]  是象徵著一些危難
