
[00:00:00.000 --> 00:00:04.600]  各位電影姐妹你們好
[00:05:54.100 --> 00:05:57.100]  一共有25人來到美國
[00:05:57.100 --> 00:06:02.100]  在紐約的曼山醫院進行外科手術
[00:06:02.100 --> 00:06:06.100]  整容手術 全部免費
[00:06:06.100 --> 00:06:10.100]  教會特別招待這些少女
[00:06:10.100 --> 00:06:14.100]  在他們的教友家中居住
[00:06:14.100 --> 00:06:17.100]  一共在美國逗留了18個月
[00:06:17.100 --> 00:06:20.100]  不少這些少女的心靈
[00:06:20.100 --> 00:06:24.100]  透過這些家庭的愛心
[00:06:24.100 --> 00:06:26.100]  再加上得到醫治
[00:06:26.100 --> 00:06:30.100]  他們心靈上有很大的安慰
[00:06:30.100 --> 00:06:33.100]  其中一個是這樣表達她的心聲
[00:06:33.100 --> 00:06:37.100]  這一次的醫治不單改變了我的容貌
[00:06:37.100 --> 00:06:42.100]  我手腳活動的能力也改變了我的心
[00:06:42.100 --> 00:06:46.100]  將我心裏的憎恨完全化解
[00:06:46.100 --> 00:06:48.100]  用愛來代替
[00:06:48.100 --> 00:06:53.100]  從前我憎恨日本政府發動這場戰爭
[00:06:53.100 --> 00:06:57.100]  我憎恨美國人用這麼強力的原子彈
[00:06:57.100 --> 00:07:00.100]  將我們的生命摧毀
[00:07:00.100 --> 00:07:02.100]  將我的身體摧毀
[00:07:02.100 --> 00:07:06.100]  但現在取而代之不是這些憎恨
[00:07:06.100 --> 00:07:10.100]  是耶穌基督的愛 是基督的愛
[00:07:10.100 --> 00:07:13.100]  是基督透過這些基督徒
[00:07:13.100 --> 00:07:15.100]  向我們愛心的表達
[00:07:15.100 --> 00:07:19.100]  醫治了我們心靈裏的創傷
[00:07:19.100 --> 00:07:22.100]  事實上原子彈的降落
[00:07:22.100 --> 00:07:29.100]  我們聽聽這些所謂倖存者的心聲
[00:07:29.100 --> 00:07:31.100]  看看一些書
[00:07:31.100 --> 00:07:35.100]  特別是《The Children of Ashes》這本書
[00:07:35.100 --> 00:07:37.100]  令人非常感慨
[00:07:37.100 --> 00:07:40.100]  在今天的世界
[00:07:40.100 --> 00:07:45.100]  國家擁有核彈的真的多很多
[00:07:45.100 --> 00:07:48.100]  核彈比原子彈的威力更大
[00:07:48.100 --> 00:07:53.100]  在美國有6800個核彈頭
[00:07:53.100 --> 00:07:55.100]  除了美國之外
[00:07:55.100 --> 00:07:58.100]  擁有核武的國家有英國有215枚
[00:07:58.100 --> 00:08:00.100]  法國有290枚
[00:08:00.100 --> 00:08:02.100]  以色列有90枚
[00:08:02.100 --> 00:08:04.100]  巴基斯坦有160枚
[00:08:04.100 --> 00:08:06.100]  印度有150枚
[00:08:06.100 --> 00:08:08.100]  俄羅斯有6375枚
[00:08:08.100 --> 00:08:10.100]  中國有320枚
[00:08:10.100 --> 00:08:13.100]  北韓自稱有30至40枚
[00:08:13.100 --> 00:08:17.100]  只要其中有1%爆炸
[00:08:17.100 --> 00:08:21.100]  這樣整個世界的生態
[00:08:21.100 --> 00:08:24.100]  人類的生命都很不同
[00:08:24.100 --> 00:08:27.100]  啟示錄第六章十二節至十四節
[00:08:27.100 --> 00:08:31.100]  描繪當時的現象
[00:08:31.100 --> 00:08:36.100]  和在原子彈爆落到港島場地
[00:08:36.100 --> 00:08:39.100]  有很多相似的地方
[00:08:39.100 --> 00:08:42.100]  聖經說地大震動
[00:08:42.100 --> 00:08:44.100]  日頭變黑
[00:08:44.100 --> 00:08:47.100]  日的熱度不再淋到地面
[00:08:47.100 --> 00:08:49.100]  所謂的Nuclear Winter
[00:08:49.100 --> 00:08:51.100]  眾星墜落
[00:08:51.100 --> 00:08:52.100]  天崩地裂
[00:08:52.100 --> 00:08:54.100]  非常可怕
[00:08:54.100 --> 00:08:57.100]  但這似乎免不了
[00:08:57.100 --> 00:09:01.100]  究竟是因為核爆造成這樣的現象
[00:09:01.100 --> 00:09:03.100]  還是不是因為核爆呢?
[00:09:03.100 --> 00:09:05.100]  我們不知道
[00:09:05.100 --> 00:09:07.100]  但這不是最重要
[00:09:07.100 --> 00:09:09.100]  重要的地方是當主再來的時候
[00:09:09.100 --> 00:09:11.100]  天上的異象
[00:09:11.100 --> 00:09:13.100]  或者主再來的異象
[00:09:13.100 --> 00:09:15.100]  就是這麼可怕的
[00:09:15.100 --> 00:09:16.100]  四福一日這樣記載
[00:09:16.100 --> 00:09:19.100]  啟示錄也一樣記載
[00:09:19.100 --> 00:09:20.100]  我們會問
[00:09:20.100 --> 00:09:23.100]  面對著一個這樣的將來
[00:09:23.100 --> 00:09:26.100]  面對著將來審判的日子
[00:09:26.100 --> 00:09:29.100]  有如此恐怖的景象的時候
[00:09:29.100 --> 00:09:32.100]  我們如何好好預備自己呢?
[00:09:32.100 --> 00:09:35.100]  我們來詳細看看這段聖經
[00:09:35.100 --> 00:09:39.100]  首先我們看看天崩地裂的這幅圖畫
[00:09:39.100 --> 00:09:41.100]  12至14節
[00:09:41.100 --> 00:09:42.100]  聖經說
[00:09:42.100 --> 00:09:44.100]  揭開第六印的時候
[00:09:44.100 --> 00:09:46.100]  我又看見地大震動
[00:09:46.100 --> 00:09:48.100]  日頭變黑
[00:09:48.100 --> 00:09:49.100]  像毛布
[00:09:49.100 --> 00:09:51.100]  滿月變紅
[00:09:51.100 --> 00:09:52.100]  像血
[00:09:52.100 --> 00:09:54.100]  天上的星辰墜落
[00:09:54.100 --> 00:09:57.100]  地如同無花果樹被大風搖動
[00:09:57.100 --> 00:10:00.100]  落下未熟的果子一樣
[00:10:00.100 --> 00:10:01.100]  天就來而
[00:10:01.100 --> 00:10:03.100]  好像書卷被捲起來
[00:10:03.100 --> 00:10:05.100]  生靈海島
[00:10:05.100 --> 00:10:07.100]  生靈海島都被來而
[00:10:07.100 --> 00:10:09.100]  離開本位
[00:10:09.100 --> 00:10:13.100]  如果我們要明白這段聖經究竟說什麼呢?
[00:10:13.100 --> 00:10:15.100]  我們要從四方面來看
[00:10:15.100 --> 00:10:17.100]  第一方面就是
[00:10:17.100 --> 00:10:20.100]  第六印和前五印有什麼關係?
[00:10:20.100 --> 00:10:24.100]  所謂上文下理是什麼意思呢?
[00:10:24.100 --> 00:10:25.100]  第二
[00:10:25.100 --> 00:10:27.100]  耶穌的預言主再來
[00:10:27.100 --> 00:10:30.100]  似乎和這段聖經有很多異同的地方
[00:10:30.100 --> 00:10:32.100]  他們的關係又如何呢?
[00:10:32.100 --> 00:10:33.100]  第三
[00:10:33.100 --> 00:10:38.100]  舊約聖經和兩約之間的啟示文學
[00:10:38.100 --> 00:10:43.100]  似乎和這段聖經有很多連接的關係
[00:10:43.100 --> 00:10:47.100]  究竟這段聖經的舊約背景是怎樣呢?
[00:10:47.100 --> 00:10:51.100]  首先我們來看看這段聖經的上文下理
[00:10:51.100 --> 00:10:55.100]  第一印至第四印是說地上的圖畫
[00:10:55.100 --> 00:10:56.100]  四騎士出現
[00:10:56.100 --> 00:10:58.100]  象徵各同各的爭戰
[00:10:58.100 --> 00:11:00.100]  這個為白馬
[00:11:00.100 --> 00:11:02.100]  然後內戰紛爭相爭
[00:11:02.100 --> 00:11:04.100]  這個紅馬
[00:11:04.100 --> 00:11:05.100]  紅馬騎士
[00:11:05.100 --> 00:11:09.100]  第三就是經濟和貧富懸殊的情況亂了大龍
[00:11:09.100 --> 00:11:10.100]  這個黑馬
[00:11:10.100 --> 00:11:12.100]  最後就是死亡
[00:11:12.100 --> 00:11:15.100]  刀劍、饑荒等死亡
[00:11:15.100 --> 00:11:18.100]  第五印是天上的圖畫
[00:11:18.100 --> 00:11:23.100]  是在祭壇底的殉道者去問神
[00:11:23.100 --> 00:11:28.100]  你為我們伸冤、施行公義的審判要等到何時呢?
[00:11:28.100 --> 00:11:32.100]  神的回答是要等到安息片刻
[00:11:32.100 --> 00:11:33.100]  一定會伸冤
[00:11:33.100 --> 00:11:34.100]  但時候未到
[00:11:34.100 --> 00:11:37.100]  到了時候就一定會執行
[00:11:37.100 --> 00:11:40.100]  所以我們可以看到被殺的羔羊
[00:11:40.100 --> 00:11:41.100]  在第六印的時候
[00:11:41.100 --> 00:11:44.100]  看到天上的異象包括四方面
[00:11:44.100 --> 00:11:46.100]  地大陣重
[00:11:46.100 --> 00:11:48.100]  日頭變黑、月變紅
[00:11:48.100 --> 00:11:50.100]  天上的星辰墜落
[00:11:50.100 --> 00:11:54.100]  天落異、生靈、海島都落異
[00:11:54.100 --> 00:11:56.100]  究竟這是什麼意思呢?
[00:11:56.100 --> 00:11:58.100]  我們暫時不說
[00:11:58.100 --> 00:12:02.100]  稍後我們再看看究竟是什麼意思
[00:12:02.100 --> 00:12:08.100]  這些景象是在四騎士爭奪亂局和殉道者問神
[00:12:08.100 --> 00:12:12.100]  你為我們伸冤要到何時呢?
[00:12:12.100 --> 00:12:16.100]  所有是在這五印之後發生的
[00:12:16.100 --> 00:12:19.100]  所以我們可以看到期間的關係
[00:12:19.100 --> 00:12:23.100]  這個恐怖的現象之所以發生
[00:12:23.100 --> 00:12:25.100]  第一一定是人為的
[00:12:25.100 --> 00:12:29.100]  是人的爭戰互相鬥毆、互相分裂而造成
[00:12:29.100 --> 00:12:31.100]  這是第一印至第四印
[00:12:31.100 --> 00:12:33.100]  但同時也是上帝的審判
[00:12:33.100 --> 00:12:35.100]  上帝為異人伸冤的時候
[00:12:35.100 --> 00:12:38.100]  這是上帝憤怒的審判
[00:12:38.100 --> 00:12:40.100]  正如我們以前不斷說過
[00:12:40.100 --> 00:12:44.100]  加勒底人攻打以色列受苦難
[00:12:44.100 --> 00:12:46.100]  一方面是人的醜惡
[00:12:46.100 --> 00:12:47.100]  是神的審判
[00:12:47.100 --> 00:12:53.100]  但同時也是上帝的審判
[00:12:53.100 --> 00:12:55.100]  神任憑他們互作互為
[00:12:55.100 --> 00:12:58.100]  以至得到這樣的後果
[00:12:58.100 --> 00:13:02.100]  人的罪帶來亂局
[00:13:02.100 --> 00:13:05.100]  但同時也是神的審判
[00:13:05.100 --> 00:13:09.100]  預備一個新天、新地、新的景象
[00:13:09.100 --> 00:13:12.100]  究竟天上的異象是什麼呢?
[00:13:12.100 --> 00:13:14.100]  如果我們比較一下這段聖經
[00:13:14.100 --> 00:13:17.100]  和耶穌基督在福音書中所說
[00:13:17.100 --> 00:13:21.100]  我們發覺有很多相同也有不同的地方
[00:13:21.100 --> 00:13:25.100]  我們看看路加福音21章25-28
[00:13:25.100 --> 00:13:27.100]  聖經有記載
[00:13:27.100 --> 00:13:30.100]  日月星辰要顯出異象
[00:13:30.100 --> 00:13:33.100]  地上的邦國也有困苦
[00:13:33.100 --> 00:13:38.100]  因海上波浪的響聲就方方不定
[00:13:38.100 --> 00:13:39.100]  天勢都要震動
[00:13:39.100 --> 00:13:42.100]  人想起那將要臨到世界的事
[00:13:42.100 --> 00:13:44.100]  就都嚇得魂不附體
[00:13:44.100 --> 00:13:46.100]  那時他們要看見人子有能力
[00:13:46.100 --> 00:13:49.100]  有大榮耀、家魂降臨
[00:13:49.100 --> 00:13:53.100]  有這些事你們就當傾身昂首
[00:13:53.100 --> 00:13:56.100]  因為你們得述的日子近了
[00:13:56.100 --> 00:13:57.100]  我們可以看到
[00:13:57.100 --> 00:14:01.100]  啟示錄和路加福音21章有很多相同的地方
[00:14:01.100 --> 00:14:03.100]  說到天勢震動
[00:14:03.100 --> 00:14:06.100]  啟示錄說到天來而
[00:14:06.100 --> 00:14:10.100]  路加福音說到日月星辰顯出異象
[00:14:10.100 --> 00:14:14.100]  啟示錄說到日頭變黑、月變紅
[00:14:14.100 --> 00:14:17.100]  天上的星辰都墜落
[00:14:17.100 --> 00:14:22.100]  路加福音說到海中波浪的響聲極大
[00:14:22.100 --> 00:14:25.100]  啟示錄說到生命海島都要挪移
[00:14:25.100 --> 00:14:29.100]  路加福音說到人要嚇得魂不附體
[00:14:29.100 --> 00:14:33.100]  啟示錄說到地上的人都極其恐懼
[00:14:33.100 --> 00:14:35.100]  躲起來逃跑
[00:14:35.100 --> 00:14:39.100]  但路加福音有一點值得我們留意
[00:14:39.100 --> 00:14:42.100]  就是啟示錄沒有詳細強調
[00:14:42.100 --> 00:14:45.100]  主耶穌在來不單是審判
[00:14:45.100 --> 00:14:47.100]  不單是憤怒的日子
[00:14:47.100 --> 00:14:50.100]  同時也是將基督的大能和榮耀
[00:14:50.100 --> 00:14:52.100]  路加福音21:27
[00:14:52.100 --> 00:14:54.100]  在說完這些異兆之後
[00:14:54.100 --> 00:14:58.100]  說那時他們要看見人子有能力
[00:14:58.100 --> 00:15:00.100]  有大榮耀駕雲降臨
[00:15:00.100 --> 00:15:02.100]  所以我們讀舊約聖經時
[00:15:02.100 --> 00:15:05.100]  我們會看到理創雅加降臨
[00:15:05.100 --> 00:15:07.100]  既是審判是憤怒的日子
[00:15:07.100 --> 00:15:11.100]  但同時也是拯救彰顯大能和榮耀的日子
[00:15:11.100 --> 00:15:14.100]  在兩天之間的啟示文學
[00:15:14.100 --> 00:15:17.100]  我們也看到這兩幅很不同的圖畫
[00:15:17.100 --> 00:15:21.100]  我們再詳細看看天上的異樣
[00:15:21.100 --> 00:15:24.100]  第一個就是地大受震動
[00:15:24.100 --> 00:15:26.100]  第十二就是揭開第六引的時候
[00:15:26.100 --> 00:15:29.100]  我又看見地大震動
[00:15:29.100 --> 00:15:32.100]  耶穌第一次來的時候是靜悄悄
[00:15:32.100 --> 00:15:35.100]  在伯利恆的馬槽裡出世
[00:15:35.100 --> 00:15:42.100]  卑微、窮困、無能、無助的一個象徵
[00:15:42.100 --> 00:15:45.100]  但第二次來的時候
[00:15:45.100 --> 00:15:48.100]  不是這樣受苦的僕人的形象
[00:15:48.100 --> 00:15:50.100]  而是一個大君王
[00:15:50.100 --> 00:15:52.100]  滿有能力和榮耀
[00:15:52.100 --> 00:15:56.100]  從天、雲降臨
[00:15:56.100 --> 00:15:59.100]  但他又是被殺的高弱
[00:15:59.100 --> 00:16:01.100]  大地在這個時候震動
[00:16:01.100 --> 00:16:05.100]  象徵他的憤怒和大能
[00:16:05.100 --> 00:16:09.100]  這段聖經我們看到有濃厚的舊約背景
[00:16:09.100 --> 00:16:11.100]  黑魔書第八章第八節說
[00:16:11.100 --> 00:16:13.100]  地起不因者是震動
[00:16:13.100 --> 00:16:15.100]  「者是」主在泥的時候
[00:16:15.100 --> 00:16:17.100]  約爾書第二章第十節
[00:16:17.100 --> 00:16:19.100]  他們一來地震天動
[00:16:19.100 --> 00:16:21.100]  日月昏暗
[00:16:21.100 --> 00:16:24.100]  星收無光
[00:16:24.100 --> 00:16:26.100]  事實上當神要顯現的時候
[00:16:26.100 --> 00:16:28.100]  往往有這些現象
[00:16:28.100 --> 00:16:30.100]  正如希伯來書第十二章第十六節
[00:16:30.100 --> 00:16:32.100]  提到基督的出現
[00:16:32.100 --> 00:16:34.100]  他的聲音震動了地
[00:16:34.100 --> 00:16:36.100]  還要震動了天
[00:16:36.100 --> 00:16:39.100]  就是因為他的大能和威嚴的表現
[00:16:39.100 --> 00:16:43.100]  但同時也顯示了他的憤怒的審判
[00:16:43.100 --> 00:16:45.100]  第二個意象就是日月升神
[00:16:45.100 --> 00:16:48.100]  十二主說日頭變黑
[00:16:48.100 --> 00:16:50.100]  象無暴
[00:16:50.100 --> 00:16:51.100]  滿月變紅
[00:16:51.100 --> 00:16:52.100]  象血
[00:16:52.100 --> 00:16:54.100]  天上的星辰聚地
[00:16:54.100 --> 00:16:57.100]  如同無花果樹被大風搖動
[00:16:57.100 --> 00:16:59.100]  落下未熟的果子一樣
[00:16:59.100 --> 00:17:01.100]  日頭變黑
[00:17:01.100 --> 00:17:02.100]  象無暴
[00:17:02.100 --> 00:17:04.100]  無暴就是猶太人用來哭喪
[00:17:04.100 --> 00:17:07.100]  哀哭的衣裳
[00:17:07.100 --> 00:17:13.100]  日頭亦為這個日子而哭喪
[00:17:13.100 --> 00:17:16.100]  月便變紅
[00:17:16.100 --> 00:17:17.100]  象血一樣
[00:17:17.100 --> 00:17:20.100]  這個引自約爾書第二章三十一節
[00:17:20.100 --> 00:17:21.100]  日頭要變為黑暗
[00:17:21.100 --> 00:17:23.100]  月亮要變為血
[00:17:23.100 --> 00:17:25.100]  這都是夜霧大而可畏的日子
[00:17:25.100 --> 00:17:28.100]  未到以前所發生
[00:17:28.100 --> 00:17:32.100]  同樣也是哀號
[00:17:32.100 --> 00:17:35.100]  哭喪的象徵
[00:17:35.100 --> 00:17:38.100]  因為夜霧大而可畏的日子
[00:17:38.100 --> 00:17:40.100]  就是神審判日子
[00:17:40.100 --> 00:17:43.100]  不單止是日和月
[00:17:43.100 --> 00:17:45.100]  天上的星辰都聚落於地
[00:17:45.100 --> 00:17:48.100]  如同無花果樹被大風搖動
[00:17:48.100 --> 00:17:50.100]  落下未熟的果子一樣
[00:17:50.100 --> 00:17:54.100]  這亦是因著以賽亞先知書第三十四章四節
[00:17:54.100 --> 00:17:56.100]  同樣提到這幅圖畫
[00:17:56.100 --> 00:17:59.100]  是指上帝的審判
[00:17:59.100 --> 00:18:04.100]  上帝執行公義的時候的那幅圖畫
[00:18:04.100 --> 00:18:05.100]  十四節
[00:18:05.100 --> 00:18:08.100]  天就落而好像書卷被卷起
[00:18:08.100 --> 00:18:12.100]  生命海島都被落而離開本位
[00:18:12.100 --> 00:18:17.100]  同樣也是因著以賽亞書三十四章四節
[00:18:17.100 --> 00:18:19.100]  所以如果比較一下
[00:18:19.100 --> 00:18:23.100]  創世記第一章和啟示錄第六章的時候
[00:18:23.100 --> 00:18:26.100]  我們發覺一個很有趣的比對
[00:18:26.100 --> 00:18:28.100]  在創世記的時候
[00:18:28.100 --> 00:18:33.100]  神是從亂裏面整治過來
[00:18:33.100 --> 00:18:37.100]  從混亂到一切
[00:18:37.100 --> 00:18:39.100]  上帝未創造這個世界的時候
[00:18:39.100 --> 00:18:40.100]  地是空虛混沌
[00:18:40.100 --> 00:18:42.100]  煙面黑暗
[00:18:42.100 --> 00:18:44.100]  神說有光就有光
[00:18:44.100 --> 00:18:47.100]  時間上分開日和夜
[00:18:47.100 --> 00:18:50.100]  時空上有天和地
[00:18:50.100 --> 00:18:53.100]  界線上有海洋和陸地
[00:18:53.100 --> 00:18:54.100]  高山和平原
[00:18:54.100 --> 00:18:56.100]  四時轉替
[00:18:56.100 --> 00:18:57.100]  日月分明
[00:18:57.100 --> 00:18:59.100]  物各從其類
[00:18:59.100 --> 00:19:01.100]  秩序井然
[00:19:01.100 --> 00:19:04.100]  但人犯罪之後開始亂起來
[00:19:04.100 --> 00:19:06.100]  雜草繁生
[00:19:06.100 --> 00:19:07.100]  人開始亂了
[00:19:07.100 --> 00:19:10.100]  在末日的時候更加徹底亂了
[00:19:10.100 --> 00:19:11.100]  從日夜到亂了
[00:19:11.100 --> 00:19:12.100]  日月不分明
[00:19:12.100 --> 00:19:14.100]  時間不分日夜
[00:19:14.100 --> 00:19:15.100]  日頭變黑
[00:19:15.100 --> 00:19:16.100]  月亮變紅
[00:19:16.100 --> 00:19:17.100]  好像血一樣
[00:19:17.100 --> 00:19:19.100]  天上的星辰墜下
[00:19:19.100 --> 00:19:21.100]  天被捲起
[00:19:21.100 --> 00:19:26.100]  山嶺和海島都落入一個大亂局
[00:19:26.100 --> 00:19:29.100]  直到神再設立新天新地
[00:19:29.100 --> 00:19:33.100]  再一次從亂整治過來
[00:19:33.100 --> 00:19:37.100]  是人的罪帶來亂局
[00:19:37.100 --> 00:19:40.100]  神卻為我們開始新天新地
[00:19:40.100 --> 00:19:42.100]  在這個時候
[00:19:42.100 --> 00:19:44.100]  未開始新天新地的時候
[00:19:44.100 --> 00:19:48.100]  亦是神去審判的時候
[00:19:48.100 --> 00:19:51.100]  我們看看神的憤怒
[00:19:51.100 --> 00:19:53.100]  誰能站得住呢?
[00:19:53.100 --> 00:19:56.100]  面對一個亂局
[00:19:56.100 --> 00:19:58.100]  人的反應就是驚恐
[00:19:58.100 --> 00:20:00.100]  我們看15-17節
[00:20:00.100 --> 00:20:06.100]  地上的君王、臣宰、將軍、父護、壯士和一切為奴的、自主的
[00:20:06.100 --> 00:20:10.100]  都藏在山洞和岩石月裡
[00:20:10.100 --> 00:20:12.100]  向山和岩石說
[00:20:12.100 --> 00:20:14.100]  倒在我們身上吧
[00:20:14.100 --> 00:20:15.100]  把我們藏起來
[00:20:15.100 --> 00:20:20.100]  躲避助保助者的面目和羔羊的憤怒
[00:20:20.100 --> 00:20:22.100]  因為他們的憤怒的大日子到了
[00:20:22.100 --> 00:20:24.100]  誰能站得住呢?
[00:20:24.100 --> 00:20:28.100]  《聖經》令人最震撼的地方就是憤怒這個字
[00:20:28.100 --> 00:20:30.100]  一般人以為基督是愛的宗教
[00:20:30.100 --> 00:20:33.100]  叫人寬恕而不是憤怒
[00:20:33.100 --> 00:20:37.100]  神就好像一個仁慈的父親
