
[00:00:00.000 --> 00:00:06.000]  我們在節目裡讓他聽陳啟仁先生的訪問
[00:04:40.000 --> 00:04:42.000]  就是說一個獨立的
[00:04:42.000 --> 00:04:44.600]  未必很多人都能夠準確掌握的
[00:04:44.600 --> 00:04:46.600]  基督教經常講信
[00:04:46.600 --> 00:04:48.200]  基督教經常講信
[00:04:48.200 --> 00:04:51.200]  但是當我們問到什麼叫信的時候
[00:04:51.200 --> 00:04:53.200]  問我們什麼叫信的時候
[00:04:53.200 --> 00:04:55.000]  我們又無伶兩可
[00:04:55.000 --> 00:04:56.200]  都不知道怎樣回答人
[00:04:56.200 --> 00:04:58.000]  究竟什麼叫信
[00:04:58.000 --> 00:05:00.000]  我們其實無伶兩可
[00:05:00.000 --> 00:05:01.400]  不知道怎麼回答
[00:05:01.400 --> 00:05:05.000]  表現出很多患得患失的表現
[00:05:05.000 --> 00:05:07.800]  有很多犯德犯事的表現
[00:05:07.800 --> 00:05:10.600]  其實是一個很可惜的現象
[00:05:10.600 --> 00:05:12.800]  其實是一個很可惜的現象
[00:05:12.800 --> 00:05:16.600]  如果我們今天基督教經常叫人信耶穌
[00:05:16.600 --> 00:05:19.600]  我們現在就叫人去信耶穌
[00:05:19.600 --> 00:05:23.200]  而上帝現在就鐵著他的靈給我們信他
[00:05:23.200 --> 00:05:26.200]  上帝給我們一個靈讓我們信他
[00:05:26.200 --> 00:05:28.600]  兩者怎樣銜接起來呢?
[00:05:28.600 --> 00:05:30.400]  如果我們都不懂得解答
[00:05:30.400 --> 00:05:32.200]  如果兩者怎麼銜接起來
[00:05:32.200 --> 00:05:33.800]  如果我們不知道解答的話
[00:05:33.800 --> 00:05:35.400]  那他又怎麼帶人信耶穌呢?
[00:05:35.400 --> 00:05:37.200]  我們怎麼去帶人去信耶穌呢?
[00:05:37.200 --> 00:05:38.400]  那基督教怎麼信呢?
[00:05:38.400 --> 00:05:39.800]  我們怎麼去信呢?
[00:05:39.800 --> 00:05:42.600]  所以很多基督教經常在聖經裡
[00:05:42.600 --> 00:05:45.600]  去了解什麼叫信呢?
[00:05:45.600 --> 00:05:48.600]  很多人在聖經裡嘗試了解什麼是信
[00:05:48.600 --> 00:05:49.800]  我再次重複說
[00:05:49.800 --> 00:05:53.600]  Faith is not equal to confidence
[00:05:53.600 --> 00:05:57.600]  很多人我們看信以為就等於有信心
[00:05:57.600 --> 00:05:59.200]  其實不是一樣的東西
[00:05:59.200 --> 00:06:02.800]  所以很多人把信和信心分為一台
[00:06:02.800 --> 00:06:04.800]  以為有信就有了信心
[00:06:04.800 --> 00:06:09.400]  譬如在聖經在希伯來書第十一章第一節裡
[00:06:09.400 --> 00:06:12.200]  譬如在希伯來書第十一章第一節裡
[00:06:12.200 --> 00:06:14.000]  聖經是有這樣的介紹的
[00:06:14.000 --> 00:06:17.200]  所以不如我們去看一看
[00:06:17.200 --> 00:06:26.600]  新約的聖經希伯來書第十一章
[00:06:26.600 --> 00:06:32.800]  找到一張我們讀一讀
[00:06:32.800 --> 00:06:37.200]  很多時候一說信我們就引用這節經文
[00:06:37.200 --> 00:06:39.600]  很多時候信就會引用這節經文
[00:06:39.600 --> 00:06:43.000]  我們讀一次吧
[00:06:43.000 --> 00:06:45.000]  我們一起讀第一節
[00:06:45.000 --> 00:06:47.400]  我讀第二三節給大家聽
[00:06:47.400 --> 00:06:49.400]  大家一同來讀第一節
[00:06:49.400 --> 00:06:51.400]  然後我讀第二到第三節
[00:06:51.400 --> 00:06:52.400]  我們一起讀
[00:06:52.400 --> 00:06:53.400]  我們一同來讀
[00:06:53.400 --> 00:06:54.400]  找到就
[00:06:54.400 --> 00:06:58.600]  信就是所望之時的實體
[00:06:58.600 --> 00:07:01.800]  是未見之時的確具
[00:07:01.800 --> 00:07:06.200]  故人在這信上得了美好的證據
[00:07:06.200 --> 00:07:13.600]  我們因著信就知道諸世界是藉著神的話造成的
[00:07:13.600 --> 00:07:19.800]  這樣所看見的並不是從顯然之物造出來的
[00:07:19.800 --> 00:07:20.600]  第二節
[00:07:20.600 --> 00:07:23.600]  故人在這信上得了美好的證據
[00:07:23.600 --> 00:07:25.800]  我們因著信就知道
[00:07:25.800 --> 00:07:29.000]  世界是基於神話造成的
[00:07:29.000 --> 00:07:35.000]  這樣所看見的並不是從顯然之物造出來的
[00:07:35.000 --> 00:07:36.800]  很多時候引用這節經文
[00:07:36.800 --> 00:07:38.800]  很多時候引用這節經文
[00:07:38.800 --> 00:07:40.200]  這節經文說什麼呢?
[00:07:40.200 --> 00:07:42.200]  這節經文說什麼呢?
[00:07:42.200 --> 00:07:43.800]  信是所望之時的實體
[00:07:43.800 --> 00:07:44.800]  未見之時的確具
[00:07:44.800 --> 00:07:48.600]  如果我們純粹單一節抽出來看的話
[00:07:48.600 --> 00:07:51.000]  如果我們今天說所望之時的實體
[00:07:51.000 --> 00:07:52.400]  未見之時的確具
[00:07:52.400 --> 00:07:53.800]  很多時候就這樣說
[00:07:53.800 --> 00:07:55.200]  很多時候就這樣說
[00:07:55.200 --> 00:07:59.600]  主是為了我們所信的事去成就的
[00:07:59.600 --> 00:08:03.000]  主為我們所信的事去成就
[00:08:03.000 --> 00:08:05.000]  所以他了解這篇聖經
[00:08:05.000 --> 00:08:07.000]  信是所望之時的實體
[00:08:07.000 --> 00:08:08.400]  未見之時的確具
[00:08:08.400 --> 00:08:11.800]  就是說你以為你相信會出現的那件事
[00:08:11.800 --> 00:08:13.800]  主就會為你去造成的
[00:08:13.800 --> 00:08:15.400]  如果我們這麼想
[00:08:15.400 --> 00:08:17.600]  如果你是這麼想的
[00:08:17.600 --> 00:08:18.400]  希望的
[00:08:18.400 --> 00:08:19.800]  主就會為你成就
[00:08:19.800 --> 00:08:21.000]  所以要你實現
[00:08:21.000 --> 00:08:23.400]  因此很多基督徒都這樣傳
[00:08:23.400 --> 00:08:25.600]  其實很多基督徒都這麼傳
[00:08:25.600 --> 00:08:26.800]  你信耶穌呢?
[00:08:26.800 --> 00:08:27.800]  你信耶穌
[00:08:27.800 --> 00:08:29.400]  耶穌就可以幫你
[00:08:29.400 --> 00:08:30.800]  讓你所想的事
[00:08:30.800 --> 00:08:32.800]  可以成真的
[00:08:32.800 --> 00:08:34.200]  夢想成真
[00:08:34.200 --> 00:08:36.000]  因為信耶穌呢?
[00:08:36.000 --> 00:08:37.000]  你信耶穌
[00:08:37.000 --> 00:08:38.600]  耶穌見你信祂
[00:08:38.600 --> 00:08:40.200]  祂也會為你服務
[00:08:40.200 --> 00:08:41.800]  做你想做的事
[00:08:41.800 --> 00:08:43.800]  就為你服務做你想做的事
[00:08:43.800 --> 00:08:45.400]  天使府這種思維
[00:08:45.400 --> 00:08:48.600]  其實把基督教整個信這個題目
[00:08:48.600 --> 00:08:51.000]  貶低到好像其他的宗教
[00:08:51.000 --> 00:08:53.200]  其他的偶像的信仰一樣
[00:08:53.200 --> 00:08:57.400]  就把基督教貶低到和其他性偶像一樣
[00:08:57.400 --> 00:08:59.200]  我甚至聽過一個偶像
[00:08:59.200 --> 00:09:01.200]  我甚至聽過一個牧者
[00:09:01.200 --> 00:09:02.600]  曾經這樣說過
[00:09:02.600 --> 00:09:04.400]  我甚至聽到一個牧者
[00:09:04.400 --> 00:09:05.200]  曾經這樣說過
[00:09:05.200 --> 00:09:06.200]  他說呢
[00:09:06.200 --> 00:09:07.000]  我們呢
[00:09:07.000 --> 00:09:09.200]  如果你是剛剛初信主的話呢
[00:09:09.200 --> 00:09:11.600]  如果你剛剛初信主的話
[00:09:11.600 --> 00:09:14.000]  你的祈禱是特別靈的
[00:09:14.000 --> 00:09:16.000]  你的祈禱是特別靈的
[00:09:16.000 --> 00:09:20.000]  上帝特別喜歡聽初信主的人的祈禱
[00:09:20.000 --> 00:09:23.800]  上帝特別喜歡聽那些初信主的祈禱
[00:09:23.800 --> 00:09:25.600]  那些信了一段時間的信徒
[00:09:25.600 --> 00:09:27.600]  如果有什麼想祈禱的呢?
[00:09:27.600 --> 00:09:33.000]  如果特別相信有一段時間的信徒要祈禱的話
[00:09:33.000 --> 00:09:36.200]  你記得拉著那些初信主的跟你一起祈禱啊
[00:09:36.200 --> 00:09:38.600]  記得拉著初信主的跟你一起祈禱
[00:09:38.600 --> 00:09:39.800]  靈一點的
[00:09:39.800 --> 00:09:41.800]  主會聽多一點的
[00:09:41.800 --> 00:09:43.000]  主會多聽一點的
[00:09:43.000 --> 00:09:44.200]  我那時最初聽
[00:09:44.200 --> 00:09:45.400]  我都覺得咦 挺好的
[00:09:45.400 --> 00:09:46.000]  好像
[00:09:46.000 --> 00:09:48.000]  當時我覺得挺好的
[00:09:48.000 --> 00:09:50.000]  但我一直在心裡
[00:09:50.000 --> 00:09:52.000]  有些事情覺得很不安
[00:09:52.000 --> 00:09:54.200]  在我心裡有一些事情我就覺得不安
[00:09:54.200 --> 00:09:55.400]  尤其是當你對聖經
[00:09:55.400 --> 00:09:57.600]  對上帝開始越多了解的時候
[00:09:57.600 --> 00:10:00.400]  特別當對上帝越多了解的時候
[00:10:00.400 --> 00:10:02.800]  我覺得這樣的說法好像有些問題
[00:10:02.800 --> 00:10:04.400]  我覺得這個講法好像有些問題
[00:10:04.400 --> 00:10:05.600]  如果是這樣的話
[00:10:05.600 --> 00:10:06.600]  如果是這樣的話
[00:10:06.600 --> 00:10:10.200]  那些人不斷地信完一次又一次
[00:10:10.200 --> 00:10:11.000]  信完一次又一次
[00:10:11.000 --> 00:10:12.000]  不信又再信
[00:10:12.000 --> 00:10:13.400]  那不就最靈了 是不是?
[00:10:13.400 --> 00:10:15.000]  是不是信完一次又一次
[00:10:15.000 --> 00:10:16.400]  信完以後再信
[00:10:16.400 --> 00:10:19.200]  是不是顯得更靈一點呢?
[00:10:19.200 --> 00:10:20.400]  再想深多一層
[00:10:20.400 --> 00:10:21.600]  再多想一層
[00:10:21.600 --> 00:10:22.600]  這種信仰
[00:10:22.600 --> 00:10:23.800]  這種信仰
[00:10:23.800 --> 00:10:25.600]  其實不需要在基督教找
[00:10:25.600 --> 00:10:27.400]  不需要在基督教裡面尋找
[00:10:27.400 --> 00:10:29.400]  其他宗教裡面都是這樣信的
[00:10:29.400 --> 00:10:31.000]  其他宗教也是這麼信的
[00:10:31.000 --> 00:10:32.400]  你信就有了
[00:10:32.400 --> 00:10:33.800]  你信就有了
[00:10:33.800 --> 00:10:35.400]  你不信就沒有了
[00:10:35.400 --> 00:10:36.200]  不信就沒有了
[00:10:36.200 --> 00:10:38.600]  我每天早上有時聽收音機
[00:10:38.600 --> 00:10:40.000]  都有個節目
[00:10:40.000 --> 00:10:41.200]  講鬼故
[00:10:41.200 --> 00:10:44.200]  我每天早上聽收音機都有一個節目
[00:10:44.200 --> 00:10:47.600]  我講兩個基督徒加一個不信主一齊
[00:10:47.600 --> 00:10:48.400]  講鬼故
[00:10:48.400 --> 00:10:52.200]  就是兩個基督徒和一個不信主的人
[00:10:52.200 --> 00:10:53.200]  在一起講鬼
[00:10:53.200 --> 00:10:55.800]  講完之後他們肯說這句話
[00:10:55.800 --> 00:10:57.200]  就說一句
[00:10:57.200 --> 00:10:58.800]  信則有 不信則無
[00:10:58.800 --> 00:10:59.400]  是不是這樣?
[00:10:59.400 --> 00:11:01.200]  信則有 不信則無
[00:11:01.200 --> 00:11:02.400]  如果是這樣的話
[00:11:02.400 --> 00:11:04.200]  我們基督教是很唯心的
[00:11:04.200 --> 00:11:06.600]  你覺得自己信就有
[00:11:06.600 --> 00:11:07.800]  不信就沒有
[00:11:07.800 --> 00:11:09.600]  那我們基督教是不是很唯心
[00:11:09.600 --> 00:11:11.400]  信則有 不信則無呢?
[00:11:11.400 --> 00:11:14.600]  那和上帝存在就直接有衝突了
[00:11:14.600 --> 00:11:16.600]  和上帝存在就直接有衝突
[00:11:16.600 --> 00:11:18.600]  你信有上帝就有上帝了
[00:11:18.600 --> 00:11:20.000]  你相信有上帝就有上帝
[00:11:20.000 --> 00:11:20.800]  不信就沒有
[00:11:20.800 --> 00:11:22.400]  你不信他就沒有了
[00:11:22.400 --> 00:11:23.600]  不信就沒有
[00:11:23.600 --> 00:11:27.200]  上帝不信你信不信他都在
[00:11:27.200 --> 00:11:29.200]  上帝是由不得你信與不信
[00:11:29.200 --> 00:11:30.800]  你清楚這句話嗎?
[00:11:30.800 --> 00:11:31.800]  聽清楚這句話
[00:11:31.800 --> 00:11:33.800]  上帝不是到你信就有
[00:11:33.800 --> 00:11:35.000]  不信就沒有
[00:11:35.000 --> 00:11:37.800]  上帝能不能說你信就有
[00:11:37.800 --> 00:11:40.000]  你信不信都好
[00:11:40.000 --> 00:11:41.200]  你信與不信都好
[00:11:41.200 --> 00:11:42.400]  上帝必定在
[00:11:42.400 --> 00:11:43.200]  上帝必定在
[00:11:43.200 --> 00:11:44.400]  邪靈必定在
[00:11:44.400 --> 00:11:45.200]  邪靈必定在
[00:11:45.200 --> 00:11:46.600]  你不信都在
[00:11:46.600 --> 00:11:48.200]  你不信也在
[00:11:48.200 --> 00:11:50.200]  你信更加要知道怎麼走
[00:11:50.200 --> 00:11:51.400]  你信了要知道怎麼走
[00:11:51.400 --> 00:11:55.200]  所以我們今天所看的這條聖經
[00:11:55.200 --> 00:11:56.600]  今天我們所看的這條聖經
[00:11:56.600 --> 00:11:58.400]  基督大人權是所顯現出來的
[00:11:58.400 --> 00:11:59.400]  就是要讓我們學會
[00:11:59.400 --> 00:12:01.200]  真是什麼叫做信
[00:12:01.200 --> 00:12:03.400]  讓我們去學習什麼叫信
[00:12:03.400 --> 00:12:06.200]  剛才我們所讀的希伯來書第十一章第一節
[00:12:06.200 --> 00:12:09.000]  我們剛才讀的希伯來書第十一章第一節
[00:12:09.000 --> 00:12:10.600]  其實重點不是說
[00:12:10.600 --> 00:12:13.000]  你信那件事主宰會幫你做
[00:12:13.000 --> 00:12:15.400]  重點不在於說你信
[00:12:15.400 --> 00:12:17.800]  剛才我們聖經特別說
[00:12:17.800 --> 00:12:18.800]  古時的時候
[00:12:18.800 --> 00:12:21.600]  很多先知他們已經證實過這件事
[00:12:21.600 --> 00:12:23.400]  就是在古時很多先知
[00:12:23.400 --> 00:12:24.400]  證實這件事
[00:12:24.400 --> 00:12:25.600]  證實什麼事?
[00:12:25.600 --> 00:12:26.600]  證實什麼事?
[00:12:26.600 --> 00:12:28.600]  其實先知這麼多年證實什麼事?
[00:12:28.600 --> 00:12:29.800]  先知這麼多年證實什麼?
[00:12:29.800 --> 00:12:31.600]  信則有不信則無
[00:12:31.600 --> 00:12:32.800]  信則有不信則無
[00:12:32.800 --> 00:12:36.600]  信了才會上帝履行你的期望
[00:12:36.600 --> 00:12:37.200]  不是
[00:12:37.200 --> 00:12:39.000]  信了你上帝就有你的期望
[00:12:39.000 --> 00:12:41.800]  今天這些年輕人就這樣想
[00:12:41.800 --> 00:12:44.000]  今天年輕人這麼想
[00:12:44.000 --> 00:12:46.200]  當他們父母好像有求必應
[00:12:46.200 --> 00:12:48.200]  當父母有求必應一樣
[00:12:48.200 --> 00:12:50.400]  不理會他們就不應了
[00:12:50.400 --> 00:12:52.000]  不理會他們就應了
[00:12:52.000 --> 00:12:56.000]  這種思維套在我們很多
[00:12:56.000 --> 00:12:57.800]  今天我們基督教的信仰裏
[00:12:57.800 --> 00:13:00.000]  今天很多都是信仰裏面
[00:13:00.000 --> 00:13:01.200]  其實不是這個意思
[00:13:01.200 --> 00:13:02.200]  其實不是這樣
[00:13:02.200 --> 00:13:04.200]  我們剛才所看的希伯來書
[00:13:04.200 --> 00:13:05.200]  我們剛才的希伯來書
[00:13:05.200 --> 00:13:09.800]  談論的是先知怎樣讓人從罪脫離出來
[00:13:09.800 --> 00:13:12.000]  先知怎麼從罪裏脫離出來
[00:13:12.000 --> 00:13:15.600]  絕非是說心想事成這種信仰
[00:13:15.600 --> 00:13:18.200]  這不是心想事成這種信仰
[00:13:18.200 --> 00:13:20.200]  但很可惜今天基督教的人
[00:13:20.200 --> 00:13:23.000]  很可惜今天基督教的基督徒都是這樣
[00:13:23.000 --> 00:13:24.000]  基督徒都這麼想
[00:13:24.000 --> 00:13:26.400]  難怪今天基督教搞成這樣的現象
[00:13:26.400 --> 00:13:29.800]  難怪今天基督教造成這種現象
[00:13:29.800 --> 00:13:31.600]  不是帶人回到上帝的裏面
[00:13:31.600 --> 00:13:33.200]  不是帶人去上帝那裏
[00:13:33.200 --> 00:13:36.400]  只是帶人走向你自己的慾望的裏面
[00:13:36.400 --> 00:13:38.600]  帶人走到自己的慾望裏面
[00:13:38.600 --> 00:13:39.800]  達不到慾望了
[00:13:39.800 --> 00:13:41.800]  達不到慾望就反你
[00:13:41.800 --> 00:13:43.200]  不叫反你
[00:13:43.200 --> 00:13:47.400]  這種思維你看看現在在整個世界不斷地重複
[00:13:47.400 --> 00:13:48.800]  而且越來越擴大
[00:13:48.800 --> 00:13:51.200]  你看這種思維不停地重複
[00:13:51.200 --> 00:13:52.600]  而且越來越擴大
[00:13:52.600 --> 00:13:54.000]  一不合心意的
[00:13:54.000 --> 00:13:55.800]  反你
[00:13:55.800 --> 00:13:56.600]  那就反你
[00:13:56.600 --> 00:13:59.400]  從來沒有想過上帝是怎樣的一位神
[00:13:59.400 --> 00:14:01.600]  他從來沒有想過上帝是怎樣的一位神
[00:14:01.600 --> 00:14:02.800]  他想你怎樣
[00:14:02.800 --> 00:14:04.000]  希望你怎樣
[00:14:04.000 --> 00:14:05.200]  不是你想他怎樣
[00:14:05.200 --> 00:14:06.400]  不是你希望他怎樣
[00:14:06.400 --> 00:14:09.800]  所以大家真的 今天我們很希望藉著保羅的經歷
[00:14:09.800 --> 00:14:12.800]  今天我們很想藉著保羅的經歷
[00:14:12.800 --> 00:14:15.400]  將我們好好地掌握什麼叫順
[00:14:15.400 --> 00:14:17.400]  讓我們去掌握什麼是信
[00:14:17.400 --> 00:14:21.800]  還有一個 將很多模糊的觀念拼除
[00:14:21.800 --> 00:14:24.200]  將很多模糊的觀念剔除
[00:14:24.200 --> 00:14:27.000]  然後重新找到一個真正順的基礎
[00:14:27.000 --> 00:14:29.200]  找到真正信的基礎
[00:14:29.200 --> 00:14:31.600]  我們回來看這段聖經
[00:14:31.600 --> 00:14:33.000]  我們回來看這段聖經
[00:14:33.000 --> 00:14:34.200]  這段聖經講什麼呢
[00:14:34.200 --> 00:14:35.200]  這段聖經講什麼呢
[00:14:35.200 --> 00:14:37.200]  這段聖經講很簡單的一件事
[00:14:37.200 --> 00:14:38.800]  這件事很簡單
[00:14:38.800 --> 00:14:41.200]  從第23章第12節開始
[00:14:41.200 --> 00:14:42.800]  從第23章第12節開始
[00:14:42.800 --> 00:14:46.600]  就緊接著保羅剛剛在耶路撒冷
[00:14:46.600 --> 00:14:50.600]  在跟工會的一些領袖
[00:14:50.600 --> 00:14:56.400]  包括甚至法理塞人和薩都哥人
[00:14:56.400 --> 00:14:58.800]  就是剛剛和工會的領袖
[00:14:58.800 --> 00:15:02.600]  包括薩都哥人和法理塞人
[00:15:02.600 --> 00:15:05.600]  進行了一連串的討論
[00:15:05.600 --> 00:15:07.000]  進行了一連串的討論
[00:15:07.000 --> 00:15:08.800]  談不成
[00:15:08.800 --> 00:15:09.600]  談不成結果
[00:15:09.600 --> 00:15:12.600]  又想藉機撥亂殺死保羅
[00:15:12.600 --> 00:15:16.000]  又想藉機撥亂殺死保羅
[00:15:16.000 --> 00:15:17.400]  保羅又得拯救
[00:15:17.400 --> 00:15:19.800]  保羅又得拯救
[00:15:19.800 --> 00:15:20.800]  在這個時候
[00:15:20.800 --> 00:15:21.800]  在這個時候
[00:15:21.800 --> 00:15:23.600]  我們上個星期已經看過第11節
[00:15:23.600 --> 00:15:25.000]  我們上個星期已經看過第11節
[00:15:25.000 --> 00:15:27.400]  我們上個星期已經看過第11節
[00:15:27.400 --> 00:15:30.200]  講保羅又和主在見面
[00:15:30.200 --> 00:15:32.400]  又講保羅和主在見面
[00:15:32.400 --> 00:15:35.000]  然後主就跟他說放心
[00:15:35.000 --> 00:15:36.400]  然後主就跟他說放心
[00:15:36.400 --> 00:15:41.000]  你怎樣在耶路撒冷為我作見證
[00:15:41.000 --> 00:15:46.800]  你將來就會向羅馬當地的君王作見證
[00:15:46.800 --> 00:15:46.800]  你將來就會向羅馬當地的君王作見證
[00:15:46.800 --> 00:15:46.800]  你將來就會向羅馬當地的君王作見證
[00:15:46.800 --> 00:15:50.200]  你現在在耶路撒冷為我見證
[00:15:50.200 --> 00:15:52.800]  就會叫羅馬為君王做見證
[00:15:52.800 --> 00:15:54.400]  在君王面前為我做見證
[00:15:54.400 --> 00:15:58.600]  可以說是剛剛從一個低點
[00:15:58.600 --> 00:16:00.200]  剛剛從一個低點
[00:16:00.200 --> 00:16:04.200]  主的肯定又再次抬回保羅在信仰上
[00:16:04.200 --> 00:16:04.200]  主的肯定又再次抬回保羅在信仰上
[00:16:04.200 --> 00:16:05.600]  在信仰上
[00:16:05.600 --> 00:16:09.200]  又提高保羅到信心上面
[00:16:09.200 --> 00:16:11.800]  多好啊
[00:16:11.800 --> 00:16:14.200]  人生有低有高的時間
[00:16:14.200 --> 00:16:16.200]  人生有低有高的時間
[00:16:16.200 --> 00:16:18.600]  每次主都會和你講話
[00:16:18.600 --> 00:16:20.200]  每次主都和你講話
[00:16:20.200 --> 00:16:22.200]  真是好
[00:16:22.200 --> 00:16:26.200]  但是不出一節
[00:16:26.200 --> 00:16:31.000]  馬上看到一個暗算行動
[00:16:31.000 --> 00:16:33.600]  我們看一下
[00:16:33.600 --> 00:16:36.600]  從第十二節開始
[00:16:36.600 --> 00:16:38.400]  我們將會看到一批
