
[00:00:00.000 --> 00:00:07.000]  多謝陳牧師的介紹,聽到我的聲音都有點沙沙的,
[00:02:11.000 --> 00:02:18.000]  大家又問是不是,我們都從很多不同的角度思索這個問題,
[00:02:18.000 --> 00:02:24.000]  包括神話語的引證,主觀的經歷,客觀的引證,
[00:02:24.000 --> 00:02:29.000]  但是今天我們用一個比較不同的方式去看,
[00:02:29.000 --> 00:02:35.000]  我們從一個個案,其實是從耶利米蘇第41章到44章,
[00:02:35.000 --> 00:02:43.000]  一件事跡去看,從這個個案去看,究竟尋求神的旨意究竟應該怎樣,
[00:02:43.000 --> 00:02:47.000]  你想想主日崇拜講41章到44章,不要講這麼多,
[00:02:47.000 --> 00:02:51.000]  就是剛才讀經文讀到主席咕嚕咕嚕咕嚕咕嚕咕嚕咕嚕咕嚕,
[00:02:51.000 --> 00:02:58.000]  裏面這麼多名,這麼多事怎麼搞,沒有可能,
[00:02:58.000 --> 00:03:03.000]  雖然我們年紀這麼大這麼有智慧,但是都不容易消化,
[00:03:03.000 --> 00:03:08.000]  但是很簡單,我想嘗試從歷史去看,
[00:03:08.000 --> 00:03:13.000]  我們留意當中有些紅色的字,其實當時的歷史背景就是,
[00:03:13.000 --> 00:03:18.000]  以色列國已經亡了,不單止北國南國都亡了,
[00:03:18.000 --> 00:03:22.000]  以色列民很多是被擄去了英國的外邦,
[00:03:22.000 --> 00:03:27.000]  當時是巴比倫王擄了他,但是仍然有些人留在那裏,
[00:03:27.000 --> 00:03:32.000]  那些我們叫漁民,漁是姓漁的漁,不是打魚的魚,
[00:03:32.000 --> 00:03:36.000]  不是捉魚的魚,剩下很多人在裏面的時候,
[00:03:36.000 --> 00:03:40.000]  在當中有些不同的民族的領袖,
[00:03:40.000 --> 00:03:44.000]  就說在這班人當中剩下來的人,有不同的人,
[00:03:44.000 --> 00:03:48.000]  他成為有影響力的,其中一些是比較激進分子,
[00:03:48.000 --> 00:03:52.000]  好像現在那些,又死,跟你死過那些,
[00:03:52.000 --> 00:03:57.000]  其中一個就是以實瑪利,以實瑪利是一個跟你死過的,
[00:03:57.000 --> 00:04:03.000]  當時有一個計謀,就是將在這段最下面的,
[00:04:03.000 --> 00:04:08.000]  基大利這個人,阿希金的兒子基大利,
[00:04:08.000 --> 00:04:12.000]  這個人是被巴比倫王選去委任他,
[00:04:12.000 --> 00:04:15.000]  成為當時剩下這班人的大令的人,
[00:04:15.000 --> 00:04:20.000]  講得不好聽,如果我們中國人講,叫漢奸,
[00:04:20.000 --> 00:04:23.000]  日本人找他做大令,
[00:04:23.000 --> 00:04:28.000]  現在以實瑪利是激進分子,他就密謀要殺他,
[00:04:28.000 --> 00:04:32.000]  殺了他,然後拿一班人去阿滿,
[00:04:32.000 --> 00:04:36.000]  但是當時這班人裏面有些是比較溫和的,
[00:04:36.000 --> 00:04:40.000]  保守的,就是另一個紅色字,就是約哈娜,
[00:04:40.000 --> 00:04:43.000]  約哈娜這個人是比較保守,比較溫和,
[00:04:43.000 --> 00:04:48.000]  其實早已聽聞,以實瑪利想殺基大利,
[00:04:48.000 --> 00:04:52.000]  他跟基大利講,但基大利不肯信他,
[00:04:52.000 --> 00:04:57.000]  結果以實瑪利真的殺了基大利,
[00:04:57.000 --> 00:05:01.000]  現在問題來了,基大利是誰選出來的?
[00:05:01.000 --> 00:05:07.000]  巴比倫,現在香港的總特首是誰選出來的?
[00:05:07.000 --> 00:05:12.000]  選了出來,現在被人殺了,
[00:05:12.000 --> 00:05:14.000]  就出現這個問題了,
[00:05:14.000 --> 00:05:18.000]  約哈娜雖然將以實瑪利打敗,
[00:05:18.000 --> 00:05:20.000]  挽回拯救這班百姓,
[00:05:20.000 --> 00:05:24.000]  但出現一個情況,前面是怎樣呢?
[00:05:24.000 --> 00:05:29.000]  這個被選立的王,或者負責人,
[00:05:29.000 --> 00:05:32.000]  是巴比倫選出來的人,被人殺了,
[00:05:32.000 --> 00:05:36.000]  他可能就害怕一個問題,就是巴比倫會報仇,
[00:05:36.000 --> 00:05:40.000]  所以在42章第一至三節裏面,
[00:05:40.000 --> 00:05:44.000]  他就走到耶利米亞面前,就是求神的心意,
[00:05:44.000 --> 00:05:48.000]  其實他心裏面是想下埃及避難,
[00:05:48.000 --> 00:05:51.000]  但他就走到耶利米亞面前,
[00:05:51.000 --> 00:05:54.000]  神究竟會告訴我們怎樣做,
[00:05:54.000 --> 00:05:57.000]  當走的路,當做的事,
[00:05:57.000 --> 00:06:00.000]  很簡單,將背景講出來,
[00:06:00.000 --> 00:06:04.000]  當時已經亡國,發生這件事,
[00:06:04.000 --> 00:06:06.000]  大軍可能壓境,
[00:06:06.000 --> 00:06:11.000]  約哈娜想帶一班人去埃及逃難,
[00:06:11.000 --> 00:06:16.000]  但他先走到耶利米亞面前,求神的心意,
[00:06:16.000 --> 00:06:19.000]  我應該怎樣做,我應該怎樣走,
[00:06:19.000 --> 00:06:21.000]  背景就是這樣,
[00:06:21.000 --> 00:06:24.000]  在人生裏面有很多不同的轉折,
[00:06:24.000 --> 00:06:27.000]  所以我們很多時候都要問神的心意,
[00:06:27.000 --> 00:06:33.000]  會一直都要問,因為我們走過人生的階段是不同,
[00:06:33.000 --> 00:06:35.000]  每一次階段不同的時候,
[00:06:35.000 --> 00:06:39.000]  我們會問究竟向左走,還是向右走,還是向前走,
[00:06:39.000 --> 00:06:41.000]  作為基督徒的我們,
[00:06:41.000 --> 00:06:43.000]  我們都明白神的路是最好的,
[00:06:43.000 --> 00:06:45.000]  我們都會問神的心意,
[00:06:45.000 --> 00:06:47.000]  但很多時候我們問的時候,
[00:06:47.000 --> 00:06:50.000]  可能背後已經有一個preference,
[00:06:50.000 --> 00:06:53.000]  我想怎樣走,其實我想針對一樣東西,
[00:06:53.000 --> 00:06:55.000]  剛才我說我們是老朋友,
[00:06:55.000 --> 00:06:58.000]  其實我們都知道廣東話的會眾,
[00:06:58.000 --> 00:07:00.000]  其實我們都開始aging,
[00:07:00.000 --> 00:07:03.000]  我們看下去,今天跟陳國宣講,
[00:07:03.000 --> 00:07:05.000]  他說幾日前他退休了,
[00:07:05.000 --> 00:07:10.000]  我想我們廣東話會眾很多都開始面對一個新的階段,
[00:07:10.000 --> 00:07:14.000]  可能是退休,或者面對退休,
[00:07:14.000 --> 00:07:16.000]  究竟退休的時候,
[00:07:16.000 --> 00:07:19.000]  你有沒有問過神的心意,究竟會怎樣呢?
[00:07:19.000 --> 00:07:21.000]  有很多人說我捱了這麼久,
[00:07:21.000 --> 00:07:24.000]  退休輪到我享受世界了,
[00:07:24.000 --> 00:07:27.000]  你的心意是怎樣呢?你的計劃是怎樣呢?
[00:07:27.000 --> 00:07:29.000]  你有沒有尋求神的心意呢?
[00:07:29.000 --> 00:07:31.000]  或者嘗試今次用這個case來的時候,
[00:07:31.000 --> 00:07:33.000]  我們可以有一些反省,
[00:07:33.000 --> 00:07:38.000]  何去何從,怎樣去明白神的心意,
[00:07:38.000 --> 00:07:42.000]  如果從當時這個處境來做一個個案的話,
[00:07:42.000 --> 00:07:44.000]  其中一個我們需要思想的,
[00:07:44.000 --> 00:07:46.000]  從神的角度去看,
[00:07:46.000 --> 00:07:49.000]  不只是從我們的角度去看,
[00:07:49.000 --> 00:07:51.000]  如果我們看當時的處境,
[00:07:51.000 --> 00:07:54.000]  在41章第18節,
[00:07:54.000 --> 00:07:59.000]  因為尼塔瑪的兒子伊什瑪利殺了巴比倫王所立的省長,
[00:07:59.000 --> 00:08:02.000]  阿希金的兒子基大利,剛才講了,
[00:08:02.000 --> 00:08:06.000]  約哈拿懼怕加拿大人,就是巴比倫人,
[00:08:06.000 --> 00:08:10.000]  因為伊什瑪利將這個省長殺了,
[00:08:10.000 --> 00:08:15.000]  約哈拿這個領袖就怕巴比倫會大軍殺警,
[00:08:15.000 --> 00:08:18.000]  很危險,那怎樣做呢?
[00:08:18.000 --> 00:08:23.000]  所以當時他的心意就是帶這些伊斯蘭人去埃及,
[00:08:23.000 --> 00:08:26.000]  當時有一段經文,42章第14節,
[00:08:26.000 --> 00:08:29.000]  同意靈位師,他怎樣形容埃及?
[00:08:29.000 --> 00:08:34.000]  經文說,在那裡看不見征戰,聽不見覺醒,
[00:08:34.000 --> 00:08:39.000]  也不知無食飢餓,我們必住在那裡。
[00:08:39.000 --> 00:08:42.000]  經文形容當時埃及是很安全的,
[00:08:42.000 --> 00:08:47.000]  沒有戰爭,沒有覺醒,也沒有飢餓,我們就住在那裡。
[00:08:47.000 --> 00:08:54.000]  如果從人的角度來看,這件事很簡單,危難即將來臨,
[00:08:54.000 --> 00:08:59.000]  災難即將來臨,巴比倫的大軍可能壓境,
[00:08:59.000 --> 00:09:03.000]  而埃及是安全的,沒有戰爭,有得食,
[00:09:03.000 --> 00:09:09.000]  很自然就將這些人帶去埃及,解決眼前的問題。
[00:09:09.000 --> 00:09:12.000]  如果用人的角度來看,是很自然的,
[00:09:12.000 --> 00:09:16.000]  就好像九七的時候,我們就全部走到這裡,
[00:09:16.000 --> 00:09:19.000]  最近香港又佔中,又很危機,
[00:09:19.000 --> 00:09:22.000]  聽說最近又怎樣呢?又有一班人回來了。
[00:09:22.000 --> 00:09:25.000]  我們去避難,我們走一個安全的地方,
[00:09:25.000 --> 00:09:28.000]  是每一個人很自然想做的事情,
[00:09:28.000 --> 00:09:34.000]  因為危難來到了,危險來到了,不平安來到了,
[00:09:34.000 --> 00:09:38.000]  我當然想找一個安定的,繁榮的,各方面都好的地方,
[00:09:38.000 --> 00:09:41.000]  可以逃避這個災難。
[00:09:41.000 --> 00:09:44.000]  從人的角度來看,大家都可以理解得到,
[00:09:44.000 --> 00:09:48.000]  但如果從這件事,從神的角度來看,會是怎樣呢?
[00:09:48.000 --> 00:09:51.000]  在44章的第二至第六節,
[00:09:51.000 --> 00:09:55.000]  這裡說萬軍的耶和華以至你的神如此說,
[00:09:55.000 --> 00:09:59.000]  我所降與耶路撒冷和猶太國成一切的災禍,
[00:09:59.000 --> 00:10:04.000]  你們都看見了。其實之前神已經直接先知警告,
[00:10:04.000 --> 00:10:07.000]  如果以色列人繼續拜偶像,繼續犯罪,
[00:10:07.000 --> 00:10:11.000]  神的災禍會降到,結果真的來到。
[00:10:11.000 --> 00:10:14.000]  那者誠一今日荒涼,無人居住,
[00:10:14.000 --> 00:10:18.000]  所以是因為居民所行的惡,去燒香侍奉別神,
[00:10:18.000 --> 00:10:23.000]  就是你們,並你們滅祖所不認識的神,
[00:10:23.000 --> 00:10:27.000]  惹我發牢。所以從神的角度來看,
[00:10:27.000 --> 00:10:32.000]  為什麼耶路撒冷今天有這個荒涼的情況?
[00:10:32.000 --> 00:10:36.000]  是因為他們拜偶像,他們犯罪,
[00:10:36.000 --> 00:10:39.000]  所以神的怒氣臨到當中。
[00:10:39.000 --> 00:10:43.000]  現在今天這一班人離開耶路撒冷,
[00:10:43.000 --> 00:10:46.000]  走去埃及,好像解決了一個問題,
[00:10:46.000 --> 00:10:49.000]  但其實他們真正的問題不是巴比倫,
[00:10:49.000 --> 00:10:52.000]  他們真正的問題在哪裡?
[00:10:52.000 --> 00:10:56.000]  就是拜偶像。
[00:10:56.000 --> 00:10:59.000]  如果今天他們來到埃及地的時候,
[00:10:59.000 --> 00:11:02.000]  他們好像逃避了這個戰亂,
[00:11:02.000 --> 00:11:06.000]  但其實他們更加令自己在一個試探裡面,
[00:11:06.000 --> 00:11:09.000]  因為埃及裡面有很多偶像。
[00:11:09.000 --> 00:11:13.000]  所以如果從神的角度來看,
[00:11:13.000 --> 00:11:15.000]  整件事就不再一樣,
[00:11:15.000 --> 00:11:19.000]  原來真正的問題不是巴比倫,
[00:11:19.000 --> 00:11:25.000]  真正的問題是因為他們和他們的祖先是拜偶像,
[00:11:25.000 --> 00:11:27.000]  犯罪在他們身上。
[00:11:27.000 --> 00:11:30.000]  他們真正面對的問題其實是這個問題,
[00:11:30.000 --> 00:11:33.000]  而不是巴比倫的問題。
[00:11:33.000 --> 00:11:35.000]  所以當我們尋尋思思的時候,
[00:11:35.000 --> 00:11:37.000]  我們可以計算很多東西,
[00:11:37.000 --> 00:11:41.000]  哪個是好處,哪個是壞處,
[00:11:41.000 --> 00:11:45.000]  我們都會去這樣計算,也很自然。
[00:11:45.000 --> 00:11:48.000]  但我們有沒有嘗試從神的角度去想?
[00:11:48.000 --> 00:11:52.000]  通常在尋求神旨意裡面,我們通常有個錯誤,
[00:11:52.000 --> 00:11:55.000]  往往以為神的路是吃虎的,
[00:11:55.000 --> 00:11:58.000]  和我們自己心所想的不是一樣。
[00:11:58.000 --> 00:12:01.000]  所以很多時候我們去問神的事的時候,
[00:12:01.000 --> 00:12:05.000]  都是有hesitation,我們都有一些自己的preference,
[00:12:05.000 --> 00:12:08.000]  希望,然後去問神,如果神的心意和我們一樣呢?
[00:12:08.000 --> 00:12:11.000]  我們說,好啊,神肯定我們的心意。
[00:12:11.000 --> 00:12:14.000]  如果不是的時候,我們會說,究竟神是不是這樣的?
[00:12:14.000 --> 00:12:16.000]  我們有很多不同的疑惑,
[00:12:16.000 --> 00:12:20.000]  但是你留意經文,耶利米斯29章第11節,
[00:12:20.000 --> 00:12:25.000]  「我知道我向你們所懷的意念是致平安的意念,
[00:12:25.000 --> 00:12:29.000]  不是降災禍的意念,是叫你們沒後有子望。」
[00:12:29.000 --> 00:12:34.000]  我們要深信神在我們心上的旨意是對我們好的,
[00:12:34.000 --> 00:12:36.000]  而不是對我們惡的。
[00:12:36.000 --> 00:12:39.000]  儘管可能神的旨意和我們心裡面所想的、
[00:12:39.000 --> 00:12:42.000]  希望的是有差異,
[00:12:42.000 --> 00:12:46.000]  但是我們要深信神的路是對我們有益的,
[00:12:46.000 --> 00:12:49.000]  而不是叫我們受苦的。
[00:12:49.000 --> 00:12:51.000]  第二,在尋求神的心意的時候,
[00:12:51.000 --> 00:12:53.000]  很多時候我們是暫時解決問題,
[00:12:53.000 --> 00:12:56.000]  而忽略了一個大的方向。
[00:12:56.000 --> 00:12:58.000]  我們可能看到一棵樹,
[00:12:58.000 --> 00:13:01.000]  但是我們看不到那個心,
[00:13:01.000 --> 00:13:04.000]  我們看不到一個大的圖畫。
[00:13:04.000 --> 00:13:07.000]  在《以弗所思》第二章第十節,
[00:13:07.000 --> 00:13:10.000]  說到我們原視他的工作,
[00:13:10.000 --> 00:13:12.000]  在耶穌基督裡面造成,
[00:13:12.000 --> 00:13:14.000]  是要叫我們行善,
[00:13:14.000 --> 00:13:17.000]  是行在神的心意裡面是正確的,
[00:13:17.000 --> 00:13:20.000]  就是神所預備叫我們行。
[00:13:20.000 --> 00:13:23.000]  所以將這兩件事放在一起的時候,
[00:13:23.000 --> 00:13:27.000]  我們發覺往往在尋求神的心意裡面,
[00:13:27.000 --> 00:13:31.000]  我們有一種矛盾或者一種衝突,
[00:13:31.000 --> 00:13:39.000]  就是我們的路、我們的故事和神的故事。
[00:13:39.000 --> 00:13:43.000]  很多時候我們想的就是我們的故事。
[00:13:43.000 --> 00:13:46.000]  我們問神的旨意,
[00:13:46.000 --> 00:13:49.000]  我們追求神,認識神,
[00:13:49.000 --> 00:13:51.000]  求神賜福給我們,
[00:13:51.000 --> 00:13:55.000]  但是很多時候我們想的就是想我們的故事,
[00:13:55.000 --> 00:13:58.000]  包括我們的家庭,我們的子女,
[00:13:58.000 --> 00:14:02.000]  我們的生活,我們各方面的需要,
[00:14:02.000 --> 00:14:06.000]  神啊,你怎樣在當中賜福給我們。
[00:14:06.000 --> 00:14:09.000]  但是我們很少去想神的故事,
[00:14:09.000 --> 00:14:15.000]  我們只想我有什麼福分,
[00:14:15.000 --> 00:14:18.000]  我有什麼神賜給我的東西,
[00:14:18.000 --> 00:14:20.000]  叫我能夠好過活,
[00:14:20.000 --> 00:14:23.000]  但是我們很少在這個過程裡面,
[00:14:23.000 --> 00:14:26.000]  究竟想想神他的故事是什麼,
[00:14:26.000 --> 00:14:31.000]  就好像在創世記第十二章,
[00:14:31.000 --> 00:14:33.000]  神揀選亞伯蘭的時候,
[00:14:33.000 --> 00:14:36.000]  神怎樣說呢?
[00:14:36.000 --> 00:14:39.000]  「我必賜福給你,叫你的名為大。」
[00:14:39.000 --> 00:14:41.000]  然後怎樣說呢?
[00:14:41.000 --> 00:14:46.000]  「我也要叫別人得福。」
[00:14:46.000 --> 00:14:49.000]  但是很多時候我們只想到前面一句,
[00:14:49.000 --> 00:14:52.000]  就是神賜福亞伯蘭,
[00:14:52.000 --> 00:14:54.000]  但是我們沒有留意,
[00:14:54.000 --> 00:14:56.000]  原來神賜福亞伯蘭,
[00:14:56.000 --> 00:14:58.000]  是叫他成為別人的祝福,
[00:14:58.000 --> 00:15:02.000]  所以其實亞伯蘭的福分不是最終的,
[00:15:02.000 --> 00:15:07.000]  是別人都得盡福分,
[00:15:07.000 --> 00:15:09.000]  很多時候當我們問神的心意的時候,
[00:15:09.000 --> 00:15:11.000]  我們只想到自己的得,
[00:15:11.000 --> 00:15:13.000]  我們的失,
[00:15:13.000 --> 00:15:15.000]  哪些是對我們有福分的,
[00:15:15.000 --> 00:15:17.000]  哪些是對我們有虧損的,
[00:15:17.000 --> 00:15:19.000]  但是我們很少去想到,
[00:15:19.000 --> 00:15:21.000]  究竟在整件事裡面,
[00:15:21.000 --> 00:15:24.000]  神的旨意是什麼,
[00:15:24.000 --> 00:15:26.000]  在神的旨意裡面,
[00:15:26.000 --> 00:15:27.000]  究竟今天我做這件事,
[00:15:27.000 --> 00:15:29.000]  是配合神的計劃,
[00:15:29.000 --> 00:15:33.000]  還是叫我們遠離神,
[00:15:33.000 --> 00:15:36.000]  這是我們在尋求神旨意裡面,
[00:15:36.000 --> 00:15:38.000]  其中一個很重要的,
[00:15:38.000 --> 00:15:39.000]  要留意的,
[00:15:39.000 --> 00:15:41.000]  就是不只是從自己的角度去想,
[00:15:41.000 --> 00:15:43.000]  我們想想神的角度,
[00:15:43.000 --> 00:15:45.000]  第二方面,
[00:15:45.000 --> 00:15:47.000]  我們要專一地尋求,
[00:15:47.000 --> 00:15:50.000]  《雅各書》第一章第六節第八節,
[00:15:50.000 --> 00:15:51.000]  很清楚地說,
[00:15:51.000 --> 00:15:54.000]  「只要憑著信心求,一點不疑惑,
[00:15:54.000 --> 00:15:56.000]  因為那疑惑的人,
[00:15:56.000 --> 00:15:59.000]  就像海中的波浪被風吹動翻騰,
[00:15:59.000 --> 00:16:02.000]  這樣的人不要從主裡面得著什麼,
[00:16:02.000 --> 00:16:03.000]  深懷異議的人,
[00:16:03.000 --> 00:16:05.000]  在他一切所行的路上,
[00:16:05.000 --> 00:16:07.000]  都沒有定見。」
[00:16:07.000 --> 00:16:09.000]  如果當我們去尋求神的心意的時候,
[00:16:09.000 --> 00:16:12.000]  其實我們自己本身已經有一個preference,
[00:16:12.000 --> 00:16:13.000]  有一個希望,
[00:16:13.000 --> 00:16:16.000]  只不過是希望神來確定我們的事情的時候,
[00:16:16.000 --> 00:16:22.000]  我們不是帶著一個願意尋求神的心意的態度,
[00:16:22.000 --> 00:16:25.000]  我們很難找到神的旨意,
[00:16:25.000 --> 00:16:29.000]  就正如當時在四十二章第六節,
[00:16:29.000 --> 00:16:32.000]  當時他到耶利米亞面前的時候,
[00:16:32.000 --> 00:16:35.000]  「我們現在請祢到耶和華我們神面前,
[00:16:35.000 --> 00:16:38.000]  祂說的無論是好是歹,
[00:16:38.000 --> 00:16:40.000]  我們都必聽從,
[00:16:40.000 --> 00:16:42.000]  我們聽從耶和華我們神的話,
[00:16:42.000 --> 00:16:44.000]  就可以得福。」
[00:16:44.000 --> 00:16:47.000]  當他來到耶利米亞面前問神的心意的時候,
[00:16:47.000 --> 00:16:48.000]  他很清楚地說,
[00:16:48.000 --> 00:16:49.000]  無論是好是歹,
[00:16:49.000 --> 00:16:51.000]  我們都聽從的,
[00:16:51.000 --> 00:16:54.000]  因為我們知道聽神的話就得福了,
[00:16:54.000 --> 00:16:59.000]  我相信每個基督徒我們心裡面都有這種concept,
[00:16:59.000 --> 00:17:00.000]  有一種意料,
[00:17:00.000 --> 00:17:01.000]  但是很可惜,
[00:17:01.000 --> 00:17:04.000]  當耶利米亞說要他們留,
[00:17:04.000 --> 00:17:05.000]  不要去埃及,
[00:17:05.000 --> 00:17:07.000]  在四十三章第二節,
[00:17:07.000 --> 00:17:08.000]  他怎麼說呢?
[00:17:08.000 --> 00:17:13.000]  「何沙亞的兒子亞撒利亞和加利亞的兒子約翰亞,
[00:17:13.000 --> 00:17:16.000]  並一切狂慕的人對耶利米亞說,
[00:17:16.000 --> 00:17:18.000]  「你說謊言,
[00:17:18.000 --> 00:17:22.000]  耶和華我們神並沒有差遣你來說,
[00:17:22.000 --> 00:17:24.000]  你們不可進入埃及,
[00:17:24.000 --> 00:17:26.000]  在那裡居居。」
[00:17:26.000 --> 00:17:28.000]  所以其實當這群人來到耶利米亞面前,
[00:17:28.000 --> 00:17:30.000]  去問神的心意的時候,
[00:17:30.000 --> 00:17:32.000]  其實他們心裡面已經想著要去埃及了,
[00:17:32.000 --> 00:17:36.000]  他只不過是要耶利米亞說,
[00:17:36.000 --> 00:17:37.000]  神真的要他們去,
[00:17:37.000 --> 00:17:38.000]  他們就安心去,
[00:17:38.000 --> 00:17:40.000]  當耶利米亞說不准去,
[00:17:40.000 --> 00:17:41.000]  不是去,
[00:17:41.000 --> 00:17:45.000]  是叫他們留在耶路撒冷的時候,
[00:17:45.000 --> 00:17:46.000]  他們說,
[00:17:46.000 --> 00:17:47.000]  「你說謊,
[00:17:47.000 --> 00:17:50.000]  神沒有要你們這麼說,
[00:17:50.000 --> 00:17:54.000]  如果我們帶著一個很強的意念,
[00:17:54.000 --> 00:17:57.000]  我們希望怎樣做,
[00:17:57.000 --> 00:18:01.000]  而不是真的放下自己去尋尋心意的時候,
[00:18:01.000 --> 00:18:08.000]  這是一個很難去知道神心意的一件事。」
[00:18:08.000 --> 00:18:12.000]  其實這裡牽涉到信心功課的問題,
[00:18:12.000 --> 00:18:21.000]  很多時候我們追求的是別人,
[00:18:21.000 --> 00:18:26.000]  我們追求的是我們自己有一個意念,
[00:18:26.000 --> 00:18:31.000]  而我們希望神配合我們的意念來說,
[00:18:31.000 --> 00:18:33.000]  我想說一說,
[00:18:33.000 --> 00:18:34.000]  我不敢說,
[00:18:34.000 --> 00:18:36.000]  在《屋宅屋村》裡面我不敢說,
[00:18:36.000 --> 00:18:37.000]  我自己教的,
[00:18:37.000 --> 00:18:38.000]  朱鎮棠,
[00:18:38.000 --> 00:18:44.000]  我們的掌議會很多時候都經過建堂那方面的東西,
[00:18:44.000 --> 00:18:48.000]  一段時間在朱鎮棠裡面,
[00:18:48.000 --> 00:18:53.000]  因為我們那班掌議會裡面的弟兄都是很有學識的,
[00:18:53.000 --> 00:18:56.000]  很多都是博士、後博士那方面的東西,
[00:18:56.000 --> 00:18:58.000]  很多時候我們開會的時候,
[00:18:58.000 --> 00:19:01.000]  都是很邏輯的,
[00:19:01.000 --> 00:19:03.000]  很合理的,
[00:19:03.000 --> 00:19:06.000]  合理本身沒有什麼問題,
[00:19:06.000 --> 00:19:08.000]  但是到了一個階段,
[00:19:08.000 --> 00:19:10.000]  有時候我就會問一個問題,
[00:19:10.000 --> 00:19:12.000]  在開會裡面的時候,
[00:19:12.000 --> 00:19:13.000]  我問一個問題,
[00:19:13.000 --> 00:19:15.000]  「神在哪裡呢?」
[00:19:15.000 --> 00:19:18.000]  很多時候我們做很多決定的時候,
[00:19:18.000 --> 00:19:21.000]  我們都計足了我們的能力,
[00:19:21.000 --> 00:19:22.000]  我們的範圍,
[00:19:22.000 --> 00:19:24.000]  我能夠做的我就做,
[00:19:24.000 --> 00:19:27.000]  我做不到的我就不做,
[00:19:27.000 --> 00:19:29.000]  很多時候都是這樣,
[00:19:29.000 --> 00:19:30.000]  我自己問,
[00:19:30.000 --> 00:19:31.000]  「究竟神在哪裡呢?」
[00:19:31.000 --> 00:19:34.000]  除了在開會之前的祈禱,
[00:19:34.000 --> 00:19:36.000]  開會之後結束的祈禱,
[00:19:36.000 --> 00:19:38.000]  在整個過程裡面,
[00:19:38.000 --> 00:19:43.000]  我是看不到神有任何需要參與的地方,
[00:19:43.000 --> 00:19:46.000]  因為其實就是透過我們的理性,
[00:19:46.000 --> 00:19:48.000]  我們的計劃,
[00:19:48.000 --> 00:19:50.000]  其實那時候就是這樣做的,
[00:19:50.000 --> 00:19:53.000]  然後我們掌議會都同意了,
[00:19:53.000 --> 00:19:55.000]  然後就帶到會眾裡面,
[00:19:55.000 --> 00:19:57.000]  都是這樣去,
[00:19:57.000 --> 00:19:59.000]  但是一段時間我們都是這樣去做,
[00:19:59.000 --> 00:20:01.000]  直到一個階段我就發覺,
[00:20:01.000 --> 00:20:04.000]  究竟神在哪裡呢?
[00:20:04.000 --> 00:20:08.000]  神在哪裡參與呢?
[00:20:08.000 --> 00:20:12.000]  直到2009年的時候,
[00:20:12.000 --> 00:20:14.000]  我們自己教會20週年,
[00:20:14.000 --> 00:20:16.000]  我們當時抗唐,
[00:20:16.000 --> 00:20:18.000]  起新唐,
[00:20:18.000 --> 00:20:21.000]  然後我們獻唐禮的時候,
[00:20:21.000 --> 00:20:24.000]  各方面都很感謝神,
[00:20:24.000 --> 00:20:26.000]  那一年我們有一個全線的培靈聚會,
[00:20:26.000 --> 00:20:28.000]  如果大家還記得的話,
[00:20:28.000 --> 00:20:30.000]  就是劉富利院長,
[00:20:30.000 --> 00:20:32.000]  當時我們去台福,
