
[00:00:00.000 --> 00:00:06.620]  這次神再給我機會在你們當中宣講神的話
[00:02:26.160 --> 00:02:30.160]  福音書上面所說的生命
[00:02:30.160 --> 00:02:32.160]  有血有肉怎麼表達
[00:02:32.160 --> 00:02:34.160]  有血有肉的生命
[00:02:34.160 --> 00:02:36.160]  當然是怎麼樣呢
[00:02:36.160 --> 00:02:38.160]  透過21章
[00:02:38.160 --> 00:02:40.160]  看彼得這個人
[00:02:40.160 --> 00:02:42.160]  怎麼表達上帝給我們因為信耶穌
[00:02:42.160 --> 00:02:44.160]  而得的有血有肉
[00:02:44.160 --> 00:02:46.160]  有力量的生命
[00:02:46.160 --> 00:02:48.160]  好了
[00:02:48.160 --> 00:02:50.160]  用這個角度來看
[00:02:50.160 --> 00:02:52.160]  我們可以先看21章第一節
[00:02:52.160 --> 00:02:54.160]  彼得說去打魚
[00:02:54.160 --> 00:02:58.160]  21章第二節開始
[00:02:58.160 --> 00:03:00.160]  然後有多少人跟他呢
[00:03:00.160 --> 00:03:02.160]  數一下
[00:03:02.160 --> 00:03:04.160]  底土馬的多馬
[00:03:04.160 --> 00:03:06.160]  連彼得就是兩個
[00:03:06.160 --> 00:03:08.160]  加利利的加拿人拿丹葉
[00:03:08.160 --> 00:03:10.160]  就是多少個呢
[00:03:10.160 --> 00:03:12.160]  三個
[00:03:12.160 --> 00:03:14.160]  西比太兩個兒子
[00:03:14.160 --> 00:03:16.160]  就是五個
[00:03:16.160 --> 00:03:18.160]  約翰和瓦國
[00:03:18.160 --> 00:03:20.160]  不過他沒有寫出來
[00:03:20.160 --> 00:03:22.160]  另外還有兩個門徒
[00:03:22.160 --> 00:03:24.160]  沒有說名字
[00:03:24.160 --> 00:03:26.160]  我就猜一個就是彼得的兄弟
[00:03:26.160 --> 00:03:28.160]  安德烈
[00:03:28.160 --> 00:03:30.160]  另外一個可能就是肥力
[00:03:30.160 --> 00:03:32.160]  我猜的
[00:03:32.160 --> 00:03:34.160]  通常他們會黏在一起
[00:03:34.160 --> 00:03:36.160]  一會再看
[00:03:36.160 --> 00:03:38.160]  加起來
[00:03:38.160 --> 00:03:40.160]  彼得有七個人
[00:03:40.160 --> 00:03:42.160]  這一幕戲
[00:03:42.160 --> 00:03:44.160]  是說完落了幕之後
[00:03:44.160 --> 00:03:46.160]  重新再來
[00:03:46.160 --> 00:03:48.160]  如果你是導演的話
[00:03:48.160 --> 00:03:50.160]  有七個明星
[00:03:50.160 --> 00:03:52.160]  七個角色再次上台
[00:03:52.160 --> 00:03:54.160]  好了
[00:03:54.160 --> 00:03:56.160]  我想和大家
[00:03:56.160 --> 00:03:58.160]  看第一章聖經
[00:03:58.160 --> 00:04:00.160]  約翰福音第一章
[00:04:00.160 --> 00:04:02.160]  你應該
[00:04:02.160 --> 00:04:04.160]  找得快過我
[00:04:04.160 --> 00:04:06.160]  你一按就到了
[00:04:06.160 --> 00:04:10.160]  約翰福音第一章的時候
[00:04:10.160 --> 00:04:12.160]  你看看有什麼門徒出現
[00:04:12.160 --> 00:04:14.160]  第一章
[00:04:14.160 --> 00:04:16.160]  第35節
[00:04:16.160 --> 00:04:18.160]  再次日
[00:04:18.160 --> 00:04:20.160]  約翰和兩個
[00:04:20.160 --> 00:04:22.160]  這個是施洗約翰
[00:04:22.160 --> 00:04:24.160]  這個就是耶穌
[00:04:24.160 --> 00:04:26.160]  然後有兩個門徒聽見他就跟著他
[00:04:26.160 --> 00:04:28.160]  這兩個門徒
[00:04:28.160 --> 00:04:30.160]  你去40章
[00:04:30.160 --> 00:04:32.160]  看一下
[00:04:32.160 --> 00:04:34.160]  聽見約翰的話
[00:04:34.160 --> 00:04:36.160]  跟從耶穌的兩個人
[00:04:36.160 --> 00:04:38.160]  一個是西門彼得的兄弟安德烈
[00:04:38.160 --> 00:04:40.160]  另外一個就是約翰的兄弟
[00:04:40.160 --> 00:04:42.160]  這兩個人分別
[00:04:42.160 --> 00:04:44.160]  找了他們兩個的兄弟
[00:04:44.160 --> 00:04:46.160]  就是說已經有四個了
[00:04:46.160 --> 00:04:48.160]  是不是
[00:04:48.160 --> 00:04:50.160]  有四個門徒
[00:04:50.160 --> 00:04:52.160]  21章出現
[00:04:52.160 --> 00:04:54.160]  第一章原來已經出現過了
[00:04:54.160 --> 00:04:56.160]  另外還有43節
[00:04:56.160 --> 00:04:58.160]  遇見一個人
[00:04:58.160 --> 00:05:00.160]  叫做肥力
[00:05:00.160 --> 00:05:02.160]  肥力找了誰
[00:05:02.160 --> 00:05:04.160]  肥力
[00:05:04.160 --> 00:05:06.160]  之後找到他的朋友
[00:05:06.160 --> 00:05:08.160]  你看到45節
[00:05:08.160 --> 00:05:10.160]  除了肥力
[00:05:10.160 --> 00:05:12.160]  在21章出現和那兩個兄弟
[00:05:12.160 --> 00:05:14.160]  之外
[00:05:14.160 --> 00:05:16.160]  所有的人在第一章
[00:05:16.160 --> 00:05:18.160]  約翰福音第一幕
[00:05:18.160 --> 00:05:20.160]  和耶穌第一次接觸的時候出現
[00:05:20.160 --> 00:05:22.160]  現在差不多演完了
[00:05:22.160 --> 00:05:24.160]  又再好像菲林
[00:05:24.160 --> 00:05:26.160]  又再捲過一次又再拍過一次
[00:05:26.160 --> 00:05:28.160]  又是那七個人出現
[00:05:28.160 --> 00:05:30.160]  那你有沒有覺得
[00:05:30.160 --> 00:05:32.160]  開始好像重新再拍
[00:05:32.160 --> 00:05:34.160]  那套戲那樣
[00:05:34.160 --> 00:05:36.160]  是不是用另外一個方式表達
[00:05:36.160 --> 00:05:38.160]  上面那20章聖經
[00:05:38.160 --> 00:05:40.160]  還有一樣東西留意
[00:05:40.160 --> 00:05:44.160]  我們在21章的時候
[00:05:44.160 --> 00:05:46.160]  15節
[00:05:46.160 --> 00:05:48.160]  剛才主席幫我們讀的
[00:05:48.160 --> 00:05:50.160]  是賴帝兄
[00:05:50.160 --> 00:05:52.160]  是不是
[00:05:52.160 --> 00:05:54.160]  耶穌跟他說
[00:05:54.160 --> 00:05:56.160]  西門
[00:05:56.160 --> 00:05:58.160]  彼得說
[00:05:58.160 --> 00:06:00.160]  約翰的兒子
[00:06:00.160 --> 00:06:02.160]  西門 你有手機
[00:06:02.160 --> 00:06:04.160]  戳的時候
[00:06:04.160 --> 00:06:06.160]  在約翰福音裡面
[00:06:06.160 --> 00:06:08.160]  對上一次
[00:06:08.160 --> 00:06:10.160]  耶穌怎樣
[00:06:10.160 --> 00:06:12.160]  稱呼彼得
[00:06:12.160 --> 00:06:14.160]  在哪裡呢
[00:06:14.160 --> 00:06:16.160]  你聰明也猜得到
[00:06:16.160 --> 00:06:18.160]  揭開第一章
[00:06:18.160 --> 00:06:20.160]  第一章42節
[00:06:20.160 --> 00:06:22.160]  領彼得去見耶穌
[00:06:22.160 --> 00:06:24.160]  耶穌看著他說
[00:06:24.160 --> 00:06:26.160]  你是約翰的兒子西門
[00:06:26.160 --> 00:06:28.160]  開始呢 尤其是一章來到這裡
[00:06:28.160 --> 00:06:30.160]  如果當自己是彼得
[00:06:30.160 --> 00:06:32.160]  你已經覺得
[00:06:32.160 --> 00:06:34.160]  很奇怪
[00:06:34.160 --> 00:06:36.160]  那些人以前第一次見主的時候
[00:06:36.160 --> 00:06:38.160]  也是那些人
[00:06:38.160 --> 00:06:40.160]  現在
[00:06:40.160 --> 00:06:42.160]  又見到那些人
[00:06:42.160 --> 00:06:44.160]  有個人給我們有魚吃
[00:06:44.160 --> 00:06:46.160]  我們打了一整晚
[00:06:46.160 --> 00:06:48.160]  沒有魚 然後有個人在岸上說
[00:06:48.160 --> 00:06:50.160]  下網吧 下了網之後
[00:06:50.160 --> 00:06:52.160]  很多魚 如果你是彼得
[00:06:52.160 --> 00:06:54.160]  你記不記得那些膜出現
[00:06:54.160 --> 00:06:56.160]  好像是不是劇情重演
[00:06:56.160 --> 00:06:58.160]  奇特異常是這樣的
[00:06:58.160 --> 00:07:00.160]  然後上來之後
[00:07:00.160 --> 00:07:02.160]  咦
[00:07:02.160 --> 00:07:04.160]  為什麼他
[00:07:04.160 --> 00:07:06.160]  隔了這麼多年再叫我
[00:07:06.160 --> 00:07:08.160]  約翰的兒子
[00:07:08.160 --> 00:07:10.160]  西門呢
[00:07:10.160 --> 00:07:12.160]  如果你是彼得你應該開始
[00:07:12.160 --> 00:07:14.160]  明白到 好像
[00:07:14.160 --> 00:07:16.160]  再有事發生
[00:07:16.160 --> 00:07:18.160]  那樣
[00:07:18.160 --> 00:07:20.160]  你是彼得你應該記得
[00:07:20.160 --> 00:07:22.160]  你上岸上有魚吃
[00:07:22.160 --> 00:07:24.160]  有魚和餅
[00:07:24.160 --> 00:07:26.160]  曾經你幫主
[00:07:26.160 --> 00:07:28.160]  守餵飽五千人
[00:07:28.160 --> 00:07:30.160]  用魚
[00:07:30.160 --> 00:07:32.160]  和餅
[00:07:32.160 --> 00:07:34.160]  如果你是彼得
[00:07:34.160 --> 00:07:36.160]  你更加見到岸上的魚
[00:07:36.160 --> 00:07:38.160]  我想問一下你們看聖經的人
[00:07:38.160 --> 00:07:40.160]  那些魚是
[00:07:40.160 --> 00:07:42.160]  蒸魚還是煎魚
[00:07:42.160 --> 00:07:44.160]  燒
[00:07:44.160 --> 00:07:46.160]  好啊 看得好啊 用什麼燒啊
[00:07:46.160 --> 00:07:50.160]  炭火燒
[00:07:50.160 --> 00:07:52.160]  那時候沒那麼健康
[00:07:52.160 --> 00:07:54.160]  是否炙燒都不理 總之炭火香
[00:07:54.160 --> 00:07:56.160]  現在有些人像我這樣
[00:07:56.160 --> 00:07:58.160]  喜歡吃炭火燒的煲仔飯
[00:07:58.160 --> 00:08:00.160]  不知道為什麼特別香
[00:08:00.160 --> 00:08:02.160]  如果你是彼得
[00:08:02.160 --> 00:08:04.160]  你記得上一次
[00:08:04.160 --> 00:08:06.160]  你在炭火旁邊發生什麼事嗎
[00:08:06.160 --> 00:08:10.160]  記不記得
[00:08:10.160 --> 00:08:12.160]  很冷的夜
[00:08:12.160 --> 00:08:14.160]  很冷的夜
[00:08:14.160 --> 00:08:16.160]  你的
[00:08:16.160 --> 00:08:18.160]  你的
[00:08:18.160 --> 00:08:20.160]  夫子被人拿去審
[00:08:20.160 --> 00:08:22.160]  是你和另外一個人
[00:08:22.160 --> 00:08:24.160]  約翰跟著去
[00:08:24.160 --> 00:08:26.160]  發生了什麼事
[00:08:26.160 --> 00:08:28.160]  其他人全部散了
[00:08:28.160 --> 00:08:30.160]  跟著去發生的時候
[00:08:30.160 --> 00:08:32.160]  因為你不敢去裡面
[00:08:32.160 --> 00:08:34.160]  你在外面 外面很冷
[00:08:34.160 --> 00:08:36.160]  那些人怎樣取暖
[00:08:36.160 --> 00:08:38.160]  在炭火旁邊取暖
[00:08:38.160 --> 00:08:40.160]  炭火旁邊
[00:08:40.160 --> 00:08:42.160]  他講了三次的說話
[00:08:42.160 --> 00:08:44.160]  記不記得
[00:08:44.160 --> 00:08:46.160]  你是彼得 你怕不怕
[00:08:46.160 --> 00:08:48.160]  事實上來到第15節
[00:08:48.160 --> 00:08:50.160]  如果你是彼得
[00:08:50.160 --> 00:08:52.160]  你的心不單止怕
[00:08:52.160 --> 00:08:54.160]  應該還有一點怒氣
[00:08:54.160 --> 00:08:56.160]  你想清楚
[00:08:56.160 --> 00:08:58.160]  15節的時候
[00:08:58.160 --> 00:09:00.160]  有多少個大男人在吃東西
[00:09:00.160 --> 00:09:02.160]  不要算耶穌
[00:09:02.160 --> 00:09:04.160]  七個
[00:09:04.160 --> 00:09:06.160]  七分之一的機會
[00:09:06.160 --> 00:09:08.160]  為什麼要找彼得
[00:09:08.160 --> 00:09:10.160]  大家讀過書
[00:09:10.160 --> 00:09:12.160]  你想像當時那七個人吃東西
[00:09:12.160 --> 00:09:14.160]  有沒有一個敢看著耶穌
[00:09:14.160 --> 00:09:16.160]  每個人都會低頭吃
[00:09:16.160 --> 00:09:18.160]  為什麼呢
[00:09:18.160 --> 00:09:20.160]  你一看著耶穌 耶穌就找你
[00:09:20.160 --> 00:09:22.160]  我保證你彼得沒有看著耶穌吃東西
[00:09:22.160 --> 00:09:24.160]  每個人都不敢看
[00:09:24.160 --> 00:09:26.160]  大家都不敢看
[00:09:26.160 --> 00:09:28.160]  那六個人跟著我
[00:09:28.160 --> 00:09:30.160]  我是哥哥
[00:09:30.160 --> 00:09:32.160]  我無功有勞
[00:09:32.160 --> 00:09:34.160]  我跟著去審
[00:09:34.160 --> 00:09:36.160]  為什麼七個人之中
[00:09:36.160 --> 00:09:38.160]  是要抓我
[00:09:38.160 --> 00:09:40.160]  如果你有看第21章
[00:09:40.160 --> 00:09:42.160]  是彼得撲下去
[00:09:42.160 --> 00:09:44.160]  然後又撲回來
[00:09:44.160 --> 00:09:46.160]  走來走去 拿魚上岸
[00:09:46.160 --> 00:09:48.160]  雖然拿上岸的不是他吃的
[00:09:48.160 --> 00:09:50.160]  但是你
[00:09:50.160 --> 00:09:52.160]  如果你說
[00:09:52.160 --> 00:09:54.160]  主啊 為什麼要抓我出來
[00:09:54.160 --> 00:09:56.160]  很沒面子的
[00:09:56.160 --> 00:09:58.160]  然後
[00:09:58.160 --> 00:10:00.160]  耶穌問他的事情
[00:10:00.160 --> 00:10:02.160]  還沒面子
[00:10:02.160 --> 00:10:04.160]  耶穌問他多少次
[00:10:04.160 --> 00:10:08.160]  我想問你
[00:10:08.160 --> 00:10:10.160]  如果彼得最怕的
[00:10:10.160 --> 00:10:12.160]  畜生的聲音是什麼
[00:10:12.160 --> 00:10:14.160]  雞
[00:10:14.160 --> 00:10:16.160]  如果彼得最怕的數字
[00:10:16.160 --> 00:10:18.160]  是雞
[00:10:18.160 --> 00:10:20.160]  那彼得你明不明白
[00:10:20.160 --> 00:10:22.160]  來到這裡 每樣道具
[00:10:22.160 --> 00:10:24.160]  各樣的寫法
[00:10:24.160 --> 00:10:26.160]  都好像遷就著你
[00:10:26.160 --> 00:10:28.160]  就像我當初見你的時候
[00:10:28.160 --> 00:10:30.160]  就這樣叫你的
[00:10:30.160 --> 00:10:32.160]  兄弟跟你在一起
[00:10:32.160 --> 00:10:34.160]  我呼召你的
[00:10:34.160 --> 00:10:36.160]  你曾經答應過
[00:10:36.160 --> 00:10:38.160]  主啊 你去哪裡
[00:10:38.160 --> 00:10:40.160]  我死都跟著你
[00:10:40.160 --> 00:10:42.160]  其他人不跟 我必然跟
[00:10:42.160 --> 00:10:44.160]  主曾經說過
[00:10:44.160 --> 00:10:46.160]  雞叫已仙 你三次不認我
[00:10:46.160 --> 00:10:48.160]  現在去到炭火旁邊
[00:10:48.160 --> 00:10:50.160]  又見到
[00:10:50.160 --> 00:10:52.160]  想起當晚很冷的時候
[00:10:52.160 --> 00:10:54.160]  真的
[00:10:54.160 --> 00:10:56.160]  他三次不認主
[00:10:56.160 --> 00:10:58.160]  所以後來聖經說
[00:10:58.160 --> 00:11:00.160]  當耶穌問他三次的時候
[00:11:00.160 --> 00:11:02.160]  彼得又怎樣
[00:11:02.160 --> 00:11:04.160]  憂愁
[00:11:04.160 --> 00:11:06.160]  我想在這裡停一停 想一想
[00:11:06.160 --> 00:11:08.160]  剛才主席
[00:11:08.160 --> 00:11:10.160]  很好
[00:11:10.160 --> 00:11:12.160]  我覺得他大切地相知
[00:11:12.160 --> 00:11:14.160]  他沒有說多餘的說話
[00:11:14.160 --> 00:11:16.160]  用聖經提醒我們
[00:11:16.160 --> 00:11:18.160]  詩篇103
[00:11:18.160 --> 00:11:20.160]  你饒恕我就算了
[00:11:20.160 --> 00:11:22.160]  如果你是彼得
[00:11:22.160 --> 00:11:24.160]  我也讀過詩篇103
[00:11:24.160 --> 00:11:26.160]  是我們猶太人的詩篇
[00:11:26.160 --> 00:11:28.160]  耶穌說
[00:11:28.160 --> 00:11:30.160]  你饒恕我 給我一個機會
[00:11:30.160 --> 00:11:32.160]  重生就算了
[00:11:32.160 --> 00:11:34.160]  為什麼要在我兄弟面前挖苦我
[00:11:34.160 --> 00:11:36.160]  為什麼要
[00:11:36.160 --> 00:11:38.160]  要下我面
[00:11:38.160 --> 00:11:40.160]  不是可以隨便遮過就算了嗎
[00:11:40.160 --> 00:11:42.160]  讓我重新出去
[00:11:42.160 --> 00:11:44.160]  沒有人知道發生什麼事
[00:11:44.160 --> 00:11:46.160]  我為你做一番事業都可以
[00:11:46.160 --> 00:11:48.160]  原來我們
[00:11:48.160 --> 00:11:50.160]  上主給的生命
[00:11:50.160 --> 00:11:52.160]  再一次機會
[00:11:52.160 --> 00:11:54.160]  不是隨便擦過就算了
[00:11:54.160 --> 00:11:56.160]  他要我們面對
[00:11:56.160 --> 00:11:58.160]  面對什麼
[00:11:58.160 --> 00:12:00.160]  你看耶穌問他三次
[00:12:00.160 --> 00:12:02.160]  你愛我
[00:12:02.160 --> 00:12:04.160]  比這些更深
[00:12:04.160 --> 00:12:06.160]  我們不要和大家討論
[00:12:06.160 --> 00:12:08.160]  愛字 肥的愛
[00:12:08.160 --> 00:12:10.160]  加的比愛
[00:12:10.160 --> 00:12:12.160]  不是用這個手法寫的
[00:12:12.160 --> 00:12:14.160]  我想你想像一下
[00:12:14.160 --> 00:12:16.160]  耶穌說
[00:12:16.160 --> 00:12:18.160]  你愛我比這些更深的時候
[00:12:18.160 --> 00:12:20.160]  聖經我們看不到
[00:12:20.160 --> 00:12:22.160]  我想想像一下耶穌指著什麼
[00:12:22.160 --> 00:12:24.160]  問什麼叫這些
[00:12:24.160 --> 00:12:28.160]  有三個可能性
[00:12:28.160 --> 00:12:30.160]  第一個可能性
[00:12:30.160 --> 00:12:32.160]  指著魚
[00:12:32.160 --> 00:12:34.160]  或者指著船
[00:12:34.160 --> 00:12:36.160]  這個可能性
[00:12:36.160 --> 00:12:38.160]  你愛我多
[00:12:38.160 --> 00:12:40.160]  還是愛銀行的錢多
[00:12:40.160 --> 00:12:42.160]  差不多是這樣
[00:12:42.160 --> 00:12:44.160]  比特
[00:12:44.160 --> 00:12:46.160]  你應該是做
[00:12:46.160 --> 00:12:48.160]  牧羊人
[00:12:48.160 --> 00:12:50.160]  為什麼你去打魚
[00:12:50.160 --> 00:12:52.160]  陳牧師
[00:12:52.160 --> 00:12:54.160]  你應該是牧羊的
[00:12:54.160 --> 00:12:56.160]  為什麼你去搞地產
[00:12:56.160 --> 00:12:58.160]  第一個解釋就是這樣
[00:12:58.160 --> 00:13:00.160]  第二個可能解釋
[00:13:00.160 --> 00:13:02.160]  他指著什麼
[00:13:02.160 --> 00:13:04.160]  指著六個兄弟
[00:13:04.160 --> 00:13:06.160]  這些更深
[00:13:06.160 --> 00:13:08.160]  我有事你就逃難
[00:13:08.160 --> 00:13:10.160]  現在剩下幾個人的時候
[00:13:10.160 --> 00:13:12.160]  你就照顧著他
[00:13:12.160 --> 00:13:14.160]  你是愛我是你的主多一點
[00:13:14.160 --> 00:13:16.160]  還是愛那些是你的手足多一點
[00:13:16.160 --> 00:13:18.160]  這個可能
[00:13:18.160 --> 00:13:20.160]  你罵義氣仔女
[00:13:20.160 --> 00:13:22.160]  或者罵一些為了愛情
[00:13:22.160 --> 00:13:24.160]  犧牲一切的東西
[00:13:24.160 --> 00:13:26.160]  愛這個人就救不了
[00:13:26.160 --> 00:13:28.160]  第三個可能性
[00:13:28.160 --> 00:13:30.160]  第三個可能性
[00:13:30.160 --> 00:13:32.160]  就是這樣
[00:13:32.160 --> 00:13:34.160]  都是指著那些人
[00:13:34.160 --> 00:13:36.160]  不過是這個意思
[00:13:36.160 --> 00:13:38.160]  你愛我比這些
[00:13:38.160 --> 00:13:40.160]  愛我更深
[00:13:40.160 --> 00:13:42.160]  都可以
[00:13:42.160 --> 00:13:44.160]  文法上都可以
[00:13:44.160 --> 00:13:46.160]  希臘文容許
[00:13:46.160 --> 00:13:48.160]  我想請問你
[00:13:48.160 --> 00:13:50.160]  哪一個機會率
[00:13:50.160 --> 00:13:52.160]  大一點
[00:13:52.160 --> 00:13:54.160]  第一
[00:13:54.160 --> 00:13:56.160]  罵他貪魚
[00:13:56.160 --> 00:13:58.160]  第二 罵他喜歡兄弟
[00:13:58.160 --> 00:14:00.160]  第三 罵他
[00:14:00.160 --> 00:14:02.160]  第三
[00:14:02.160 --> 00:14:04.160]  是不是
[00:14:04.160 --> 00:14:06.160]  為什麼我知道是第三
[00:14:06.160 --> 00:14:08.160]  因為剛才砌的佈局
[00:14:08.160 --> 00:14:10.160]  我們知道
[00:14:10.160 --> 00:14:12.160]  由第一章一直認識他
[00:14:12.160 --> 00:14:14.160]  直到這裡的時候
[00:14:14.160 --> 00:14:16.160]  有什麼在比特裡面
[00:14:16.160 --> 00:14:18.160]  他最虧欠著
[00:14:18.160 --> 00:14:20.160]  他人生裡面可能做錯很多事
[00:14:20.160 --> 00:14:22.160]  但是一聽到雞叫
[00:14:22.160 --> 00:14:24.160]  他就害怕
[00:14:24.160 --> 00:14:26.160]  一見到有人敲三下門
[00:14:26.160 --> 00:14:28.160]  他就害怕
[00:14:28.160 --> 00:14:30.160]  他最痛苦
[00:14:30.160 --> 00:14:32.160]  你和我人生當中
[00:14:32.160 --> 00:14:34.160]  有些得罪主的地方都可能是這樣的
[00:14:34.160 --> 00:14:36.160]  主不是說
[00:14:36.160 --> 00:14:38.160]  隨便罵就算了
[00:14:38.160 --> 00:14:40.160]  主是要比特聽了三次之後
[00:14:40.160 --> 00:14:42.160]  心裡憂愁
[00:14:42.160 --> 00:14:44.160]  你有沒有留意比特怎麼回答他
[00:14:44.160 --> 00:14:46.160]  第三次
[00:14:46.160 --> 00:14:48.160]  他回答的時候 他不只是說
[00:14:48.160 --> 00:14:50.160]  主啊你知道我愛你 多加了一句
[00:14:50.160 --> 00:14:52.160]  主啊
[00:14:52.160 --> 00:14:54.160]  你是無所不知的
[00:14:54.160 --> 00:14:56.160]  你知道我愛你
[00:14:56.160 --> 00:14:58.160]  主啊 能夠翻譯到這句話
[00:14:58.160 --> 00:15:00.160]  但如果我們看希臘文的時候
[00:15:00.160 --> 00:15:02.160]  你肯看多些舊日用希臘文
[00:15:02.160 --> 00:15:04.160]  我們做牧師都不是
[00:15:04.160 --> 00:15:06.160]  不過原來
[00:15:06.160 --> 00:15:08.160]  他說你是無所不知的那句話
[00:15:08.160 --> 00:15:10.160]  就在希臘文的
[00:15:10.160 --> 00:15:12.160]  詩篇139篇
[00:15:12.160 --> 00:15:16.160]  詩篇139篇就說
[00:15:16.160 --> 00:15:18.160]  我去到哪裡你都在旁邊
[00:15:18.160 --> 00:15:20.160]  我去哪裡躲都躲不到你
[00:15:20.160 --> 00:15:22.160]  你知道的
[00:15:22.160 --> 00:15:24.160]  那句話就是
[00:15:24.160 --> 00:15:26.160]  實際上每一句話
[00:15:26.160 --> 00:15:28.160]  你沒有不知道的
[00:15:28.160 --> 00:15:30.160]  所以我很肯定
[00:15:30.160 --> 00:15:32.160]  約翰在這裏
[00:15:32.160 --> 00:15:34.160]  這幕戲或者這記載
[00:15:34.160 --> 00:15:36.160]  他真的讓我們看到比特
[00:15:36.160 --> 00:15:38.160]  因為比特壞哪一面
[00:15:38.160 --> 00:15:40.160]  說大了
[00:15:40.160 --> 00:15:42.160]  每個人都
[00:15:42.160 --> 00:15:44.160]  走 我不走
[00:15:44.160 --> 00:15:46.160]  為你死你得
[00:15:46.160 --> 00:15:48.160]  你大了 耶穌說
[00:15:48.160 --> 00:15:50.160]  雞叫已仙 你三次不認我
[00:15:50.160 --> 00:15:52.160]  所以他用回這句詩篇
[00:15:52.160 --> 00:15:54.160]  很多東西的
[00:15:54.160 --> 00:15:56.160]  連我舌頭上的說話
[00:15:56.160 --> 00:15:58.160]  你沒有一句
[00:15:58.160 --> 00:16:00.160]  英文就是You know all things
[00:16:00.160 --> 00:16:04.160]  你都讓我們看清楚
[00:16:04.160 --> 00:16:06.160]  上帝給我們再一次機會
[00:16:06.160 --> 00:16:08.160]  約翰會不會說那個生命呢
[00:16:08.160 --> 00:16:10.160]  是 重新再來過
[00:16:10.160 --> 00:16:12.160]  不過要我們面對
[00:16:12.160 --> 00:16:14.160]  我們的錯處
[00:16:14.160 --> 00:16:16.160]  不是忘記了它就算了
[00:16:16.160 --> 00:16:18.160]  因為知道我們
