
[00:00:00.000 --> 00:00:03.160]  (主持人: 主持人)
[00:02:55.320 --> 00:02:57.000]  天天壓在我身上
[00:02:57.000 --> 00:02:58.560]  有誰軟弱我不軟弱呢
[00:02:58.560 --> 00:03:00.760]  有誰跌倒我不焦急呢
[00:03:00.760 --> 00:03:02.200]  我若必須自誇
[00:03:02.200 --> 00:03:06.120]  就誇那關乎我軟弱的是便了
[00:03:06.120 --> 00:03:09.240]  那永遠可稱頌之主耶穌的父上帝
[00:03:09.240 --> 00:03:10.560]  知道我不說謊
[00:03:10.560 --> 00:03:11.720]  在大馬色
[00:03:11.720 --> 00:03:13.960]  阿彌陀佛手下的提督
[00:03:13.960 --> 00:03:16.240]  把守大馬色城要捉拿我
[00:03:16.240 --> 00:03:18.000]  我就從窗戶中
[00:03:18.000 --> 00:03:19.440]  在康子裡
[00:03:19.440 --> 00:03:21.880]  從城牆被人除下去
[00:03:21.880 --> 00:03:23.560]  脫離了他的手
[00:03:23.560 --> 00:03:24.960]  我自誇固然無益
[00:03:24.960 --> 00:03:26.480]  但我是不得已的
[00:03:26.480 --> 00:03:30.880]  如今我要說道主的顯現和啟示
[00:03:30.880 --> 00:03:32.800]  我認得一個在基督裡的人
[00:03:32.800 --> 00:03:36.720]  他前十四年被提到第三層天上去
[00:03:36.720 --> 00:03:38.160]  或在身內我不知道
[00:03:38.160 --> 00:03:40.120]  或在身外我也不知道
[00:03:40.120 --> 00:03:41.240]  只有上帝知道
[00:03:41.240 --> 00:03:42.400]  我認得這人
[00:03:42.400 --> 00:03:45.120]  或在身內或在身外我都不知道
[00:03:45.120 --> 00:03:46.760]  只有上帝知道
[00:03:46.760 --> 00:03:48.320]  他被提到樂園裡
[00:03:48.320 --> 00:03:49.720]  聽見隱秘的言語
[00:03:49.720 --> 00:03:50.960]  是人不可說的
[00:03:50.960 --> 00:03:52.880]  為這人我要誇口
[00:03:52.880 --> 00:03:55.680]  但是我為自己除了我的軟弱以外
[00:03:55.680 --> 00:03:57.040]  我並不誇口
[00:03:57.040 --> 00:03:59.560]  我就是願意誇口也不算狂
[00:03:59.560 --> 00:04:01.200]  因為我必說實話
[00:04:01.200 --> 00:04:02.960]  只是我禁止不說
[00:04:02.960 --> 00:04:05.440]  恐怕有人把我看高了
[00:04:05.440 --> 00:04:08.720]  過於他在我身上所看見所聽見的
[00:04:08.720 --> 00:04:11.600]  又恐怕我因德的啟示甚大
[00:04:11.600 --> 00:04:13.040]  就過於自高
[00:04:13.040 --> 00:04:15.520]  所以有一根刺加在我肉體上
[00:04:15.520 --> 00:04:18.000]  就是撒旦的差役要攻擊我
[00:04:18.000 --> 00:04:19.760]  免得我過於自高
[00:04:19.760 --> 00:04:22.240]  為這事我三次求過主
[00:04:22.240 --> 00:04:23.680]  叫這次離開我
[00:04:23.680 --> 00:04:24.560]  他對我說
[00:04:24.560 --> 00:04:26.280]  我的恩典夠你用的
[00:04:26.280 --> 00:04:30.000]  因為我的能力在人的軟弱上顯得完全
[00:04:30.000 --> 00:04:33.360]  所以我更喜歡誇自己的軟弱
[00:04:33.360 --> 00:04:36.560]  好叫基督的能力復佈給我
[00:04:36.560 --> 00:04:38.120]  我為基督的緣故
[00:04:38.120 --> 00:04:42.800]  就以軟弱、凌辱、急難、迫不及待、困苦為可喜樂的
[00:04:42.800 --> 00:04:45.360]  因為我甚麼時候軟弱
[00:04:45.360 --> 00:04:48.240]  甚麼時候就剛強了
[00:04:48.240 --> 00:04:49.440]  一起低頭祈禱
[00:04:49.440 --> 00:04:56.400]  天父上帝我們在此思想故人所做的事情
[00:04:56.400 --> 00:05:00.400]  他們所面對的為了服侍你所面對的困難
[00:05:00.400 --> 00:05:02.960]  我們看回我們今天
[00:05:02.960 --> 00:05:05.120]  當我們的心願意服侍你
[00:05:05.120 --> 00:05:10.480]  我們也在各樣服侍的事情上有份的時候
[00:05:10.480 --> 00:05:16.320]  我們都會或多或少經歷到不同的困難
[00:05:16.320 --> 00:05:18.720]  我們求天父加力量給我們
[00:05:18.720 --> 00:05:24.320]  因為我們的服侍不是我們自己主動要去做
[00:05:24.320 --> 00:05:25.840]  不是我們自己拿回來
[00:05:25.840 --> 00:05:27.920]  是你差遣我們
[00:05:27.920 --> 00:05:30.560]  你自己的愛感動了我們
[00:05:30.560 --> 00:05:31.920]  你是呼召我們
[00:05:31.920 --> 00:05:36.240]  讓我們能夠服侍你這位永生上帝
[00:05:36.240 --> 00:05:39.520]  有榮耀的世界上的人
[00:05:39.520 --> 00:05:42.800]  不認識也不願意來服侍的上帝
[00:05:42.800 --> 00:05:43.520]  我們感謝你
[00:05:43.520 --> 00:05:46.720]  求天父藉著保羅所寫的
[00:05:46.720 --> 00:05:48.240]  他所表述的心跡
[00:05:48.240 --> 00:05:50.080]  今天再一次激勵我們
[00:05:50.080 --> 00:05:51.360]  教訓我們
[00:05:51.360 --> 00:05:53.440]  同樣警告我們
[00:05:53.440 --> 00:05:55.360]  叫我們在服侍你的時候
[00:05:55.360 --> 00:05:58.000]  能夠知道怎樣去行
[00:05:58.000 --> 00:06:01.040]  叫我們的生命因著你的緣故
[00:06:01.040 --> 00:06:02.560]  因著服侍你的緣故
[00:06:02.560 --> 00:06:04.000]  就有了光輝
[00:06:04.000 --> 00:06:08.400]  能夠在你面前拿到由你而來的冠冕
[00:06:08.400 --> 00:06:10.480]  祈禱奉救主耶穌基督明求
[00:06:10.480 --> 00:06:11.200]  阿們
[00:06:11.200 --> 00:06:14.080]  失敗得止 剩低成功
[00:06:14.080 --> 00:06:16.880]  比較吊詭一點
[00:06:16.880 --> 00:06:21.520]  但是如果你看我們的主耶穌的生平
[00:06:21.520 --> 00:06:24.560]  如果你看保羅的生平
[00:06:24.560 --> 00:06:27.120]  如果你看彼得的生平
[00:06:27.120 --> 00:06:30.640]  我拿這三個叫做代表人物
[00:06:30.640 --> 00:06:33.040]  不是所有人都是這樣的
[00:06:33.040 --> 00:06:35.920]  但是這三個在我們的信仰當中
[00:06:35.920 --> 00:06:36.960]  尤其是我們的主耶穌
[00:06:36.960 --> 00:06:38.320]  祂是我們的主
[00:06:38.320 --> 00:06:41.360]  另外那兩位在聖經裏面
[00:06:41.360 --> 00:06:44.160]  也是教導我們 指引我們
[00:06:44.160 --> 00:06:47.040]  我們效法的榜樣
[00:06:47.040 --> 00:06:48.880]  如果你看這三個的話
[00:06:48.880 --> 00:06:50.880]  你就會開始明白失敗得止
[00:06:50.880 --> 00:06:53.360]  剩低成功是甚麼意思
[00:06:53.360 --> 00:06:55.600]  在這三個人當中
[00:06:55.600 --> 00:06:58.960]  起碼當世代的人看祂
[00:06:58.960 --> 00:07:01.200]  基本上是失敗的
[00:07:01.200 --> 00:07:04.880]  保羅在哥倫多前書第一章那裏
[00:07:04.880 --> 00:07:08.720]  說到我們傳的是耶穌
[00:07:08.720 --> 00:07:11.840]  但是在猶太人來說是半腳石
[00:07:11.840 --> 00:07:15.680]  在外邦人 在羅馬人 希臘人來說
[00:07:15.680 --> 00:07:19.280]  是愚蠢的
[00:07:19.280 --> 00:07:21.520]  傳一個這樣的人
[00:07:21.520 --> 00:07:22.800]  跟一個這樣的人
[00:07:22.800 --> 00:07:24.320]  稱一個這樣的人為主
[00:07:24.320 --> 00:07:26.320]  是愚蠢的事情
[00:07:26.320 --> 00:07:27.840]  那你就可以知道
[00:07:27.840 --> 00:07:31.600]  基本上在當代的人眼光當中
[00:07:31.600 --> 00:07:33.440]  信耶穌或者跟從耶穌
[00:07:33.440 --> 00:07:37.520]  或者叫自己做一個基督徒在安提亞
[00:07:37.520 --> 00:07:40.720]  第一次是別人稱呼信耶穌的人
[00:07:40.720 --> 00:07:41.600]  給他一個名字
[00:07:41.600 --> 00:07:44.080]  叫基督徒其實這個名字是帶貶義的
[00:07:44.080 --> 00:07:45.360]  就是耶穌仔
[00:07:45.360 --> 00:07:47.760]  耶穌仔嘛
[00:07:47.760 --> 00:07:50.080]  跟耶穌的 整群都是耶穌仔
[00:07:50.080 --> 00:07:51.440]  其實是帶貶義的
[00:07:51.440 --> 00:07:53.200]  不是公為的說話
[00:07:53.200 --> 00:07:56.720]  基本上看法都是失敗的
[00:07:56.720 --> 00:07:59.600]  我們是不是別人說我們壞
[00:07:59.600 --> 00:08:00.640]  別人說我們失敗
[00:08:00.640 --> 00:08:05.440]  我們自己就死雞撐飯蓋
[00:08:05.440 --> 00:08:07.760]  就說其實我們是成功的
[00:08:07.760 --> 00:08:08.960]  我們不是失敗的
[00:08:08.960 --> 00:08:10.160]  是不是這樣呢
[00:08:10.160 --> 00:08:12.800]  其實保羅在今天這段
[00:08:12.800 --> 00:08:15.280]  我們所讀比較長的經文裏面
[00:08:15.280 --> 00:08:18.160]  都給我們一些啟示
[00:08:18.160 --> 00:08:23.520]  他到底怎樣看他所做的事情
[00:08:23.520 --> 00:08:27.840]  怎樣看他自己人生所定的一些目標
[00:08:27.840 --> 00:08:30.720]  或者甚至他定了些什麼目標
[00:08:30.720 --> 00:08:32.960]  面對別人對他的批評
[00:08:32.960 --> 00:08:33.920]  對他的批評
[00:08:33.920 --> 00:08:37.520]  你會發覺不是說你這件事做得不好
[00:08:37.520 --> 00:08:38.880]  不單止是這樣
[00:08:38.880 --> 00:08:40.080]  我這件事做得比你好
[00:08:40.080 --> 00:08:41.520]  或者你這件事做錯了
[00:08:41.520 --> 00:08:42.160]  不是這樣做的
[00:08:42.160 --> 00:08:44.240]  我教你是這樣這樣做的
[00:08:44.240 --> 00:08:45.360]  其實不是這樣
[00:08:45.360 --> 00:08:50.320]  如果你看剛才我們你還有印象的內容的話
[00:08:50.320 --> 00:08:55.040]  有一個字眼動詞經常出現的
[00:08:55.040 --> 00:08:56.400]  就是自誇
[00:08:56.400 --> 00:08:58.000]  你逼我自誇
[00:08:58.000 --> 00:08:59.440]  你就算是
[00:08:59.440 --> 00:09:00.960]  為什麼別人可以自誇
[00:09:00.960 --> 00:09:02.080]  我不可以自誇呢
[00:09:02.080 --> 00:09:03.600]  我不想自誇的
[00:09:03.600 --> 00:09:05.120]  但是既然你逼我
[00:09:05.120 --> 00:09:07.200]  就請你當我是魚網人
[00:09:07.200 --> 00:09:08.480]  這樣來接納我
[00:09:08.480 --> 00:09:09.680]  聽我的自誇
[00:09:09.680 --> 00:09:11.360]  你要明白我的自誇
[00:09:11.360 --> 00:09:12.800]  然後他就說我自誇
[00:09:12.800 --> 00:09:13.520]  誇些什麼
[00:09:13.520 --> 00:09:15.760]  他們誇就是誇我的東西
[00:09:15.760 --> 00:09:17.040]  就是很厲害
[00:09:17.040 --> 00:09:19.680]  給你看一張卡片
[00:09:19.680 --> 00:09:22.080]  或者是把自己的履歷給你看
[00:09:22.080 --> 00:09:24.560]  把那些威風史說出來
[00:09:24.560 --> 00:09:25.600]  我呢
[00:09:25.600 --> 00:09:27.360]  誇口的就是
[00:09:27.360 --> 00:09:28.240]  誇口這些東西
[00:09:28.240 --> 00:09:29.760]  如果你從第十一章
[00:09:29.760 --> 00:09:31.520]  第二十四節一直看下去
[00:09:31.520 --> 00:09:33.840]  那張清單被人打了多少次
[00:09:33.840 --> 00:09:36.000]  坐了多少次牢被石頭扔了多少次
[00:09:36.000 --> 00:09:37.680]  遭遇了什麼危險
[00:09:37.680 --> 00:09:40.320]  他的內心的軌跡
[00:09:40.320 --> 00:09:43.920]  他經過的那些好像長時期都很擔心的
[00:09:43.920 --> 00:09:46.880]  長時期都有很大的壓力的
[00:09:46.880 --> 00:09:50.720]  你發覺他寫一個履歷
[00:09:50.720 --> 00:09:52.480]  寫一個履歷出來
[00:09:52.480 --> 00:09:53.760]  試圖的
[00:09:53.760 --> 00:09:56.480]  試圖保羅的履歷來見工
[00:09:56.480 --> 00:09:58.320]  麻煩你成針
[00:09:58.320 --> 00:09:59.200]  這樣才算
[00:09:59.200 --> 00:10:02.000]  成針要他寫一張履歷過來
[00:10:02.000 --> 00:10:04.320]  他履歷裡面大概有這些東西
[00:10:04.320 --> 00:10:06.560]  因為這個是他自誇的東西
[00:10:06.560 --> 00:10:08.160]  他覺得自豪的
[00:10:08.160 --> 00:10:09.200]  他誇的
[00:10:09.200 --> 00:10:11.760]  他自誇的東西是拿出來給人看
[00:10:11.760 --> 00:10:13.600]  而且是需要拿出來給人看
[00:10:13.600 --> 00:10:15.600]  你以那些東西為自豪
[00:10:15.600 --> 00:10:16.800]  收起來的
[00:10:16.800 --> 00:10:18.480]  人家可以說你謙
[00:10:18.480 --> 00:10:19.920]  但是人家也可以說你
[00:10:19.920 --> 00:10:21.360]  其實你根本就
[00:10:21.360 --> 00:10:27.040]  你心裡面其實都不覺得那些是什麼
[00:10:27.040 --> 00:10:28.880]  所以就不拿出來
[00:10:28.880 --> 00:10:31.440]  你覺得是好的東西
[00:10:31.440 --> 00:10:33.600]  是給人
[00:10:33.600 --> 00:10:35.120]  值得跟人說的東西
[00:10:35.120 --> 00:10:36.400]  當然會拿出來的
[00:10:36.400 --> 00:10:38.640]  保羅說我其實不經常這樣做的
[00:10:38.640 --> 00:10:40.560]  但是你逼到下來的時候
[00:10:40.560 --> 00:10:41.200]  我都要自誇
[00:10:41.200 --> 00:10:46.800]  但是那個清單大家都有眼看的
[00:10:46.800 --> 00:10:49.920]  我是找過我們曾特首
[00:10:49.920 --> 00:10:52.000]  因為他過多幾天
[00:10:52.000 --> 00:10:54.560]  過多十幾天就卸任了
[00:10:54.560 --> 00:10:55.920]  他的履歷
[00:10:55.920 --> 00:10:57.120]  很簡單的
[00:10:57.120 --> 00:11:01.920]  由1967年做了45年
[00:11:01.920 --> 00:11:03.520]  大家都知道那些號碼
[00:11:03.520 --> 00:11:05.120]  因為最近經常提的
[00:11:05.120 --> 00:11:08.000]  那個履歷就很長的
[00:11:08.000 --> 00:11:13.040]  長到很多頁你都寫不完的
[00:11:13.040 --> 00:11:15.680]  所以他只是說他做過什麼職位
[00:11:15.680 --> 00:11:17.280]  都已經水邪春那麼長了
[00:11:17.280 --> 00:11:20.480]  由67年加入政府做二級行政主任的時候
[00:11:20.480 --> 00:11:23.040]  當然是港英政府67年
[00:11:23.040 --> 00:11:25.120]  是一個很重要的年份
[00:11:25.120 --> 00:11:27.920]  對香港歷史來說是暴動之年
[00:11:27.920 --> 00:11:30.480]  70年考獲政務官任職
[00:11:30.480 --> 00:11:31.680]  來到李文輔
[00:11:31.680 --> 00:11:32.640]  以前還有李文輔
[00:11:32.640 --> 00:11:34.400]  我小時候還記得是李文輔
[00:11:34.400 --> 00:11:35.360]  現在大家年輕一點
[00:11:35.360 --> 00:11:37.520]  可能不知道什麼叫李文輔
[00:11:37.520 --> 00:11:38.960]  理順一點民情的輔
[00:11:38.960 --> 00:11:41.200]  可能是
[00:11:41.200 --> 00:11:43.520]  77年升任高級政務官
[00:11:43.520 --> 00:11:48.160]  借調去馬尼拉亞洲開發銀行工作
[00:11:48.160 --> 00:11:51.440]  81年獲保送
[00:11:51.440 --> 00:11:53.120]  在他還沒讀過大學
[00:11:53.120 --> 00:11:57.920]  他在裕福畢業就進去做了兩年
[00:11:57.920 --> 00:11:59.200]  他說做銷售員
[00:11:59.200 --> 00:12:00.240]  做了兩年
[00:12:00.240 --> 00:12:04.240]  然後就進去政府做二級行政主任
[00:12:04.240 --> 00:12:09.600]  81年政府保送他去哈佛大學進修公共行政學碩士
[00:12:09.600 --> 00:12:10.800]  哈佛本來不收他
[00:12:10.800 --> 00:12:12.160]  因為你大學都還沒讀過
[00:12:12.160 --> 00:12:12.800]  有沒有搞錯
[00:12:12.800 --> 00:12:14.080]  我們沒有這樣的東西
[00:12:14.080 --> 00:12:15.680]  但是因為政府
[00:12:15.680 --> 00:12:18.960]  還有政府背後有重要人物的推薦
[00:12:18.960 --> 00:12:20.080]  哈佛就收了他
[00:12:20.080 --> 00:12:22.000]  結果他以為是久休還是什麼
[00:12:22.000 --> 00:12:23.360]  基本上每一科都是A
[00:12:23.360 --> 00:12:26.160]  畢業拿他的碩士學位
[00:12:26.160 --> 00:12:29.600]  成為第一個公務員沒有學士拿到碩士學位
[00:12:29.600 --> 00:12:33.120]  我想中間都沒有人沒有學士拿到碩士
[00:12:33.120 --> 00:12:37.680]  成為哈佛最優秀的一個校友之一
[00:12:37.680 --> 00:12:40.640]  當然哈佛出的優秀校友就多的是
[00:12:40.640 --> 00:12:43.440]  85年任副常務司
[00:12:43.440 --> 00:12:45.200]  負責落實中英
[00:12:45.200 --> 00:12:47.600]  1982年簽署的中英聯合聲明
[00:12:47.600 --> 00:12:50.080]  91年任貿易處處長
[00:12:50.080 --> 00:12:52.240]  和貿易談判代表
[00:12:52.240 --> 00:12:54.160]  93年晉升為副務司
[00:12:54.160 --> 00:12:59.120]  95年首位華人財務司
[00:12:59.120 --> 00:13:04.720]  97年任特區首位財政司司長
[00:13:04.720 --> 00:13:10.960]  同年獲英國班英爵級司令勳章KBE勳銜
[00:13:10.960 --> 00:13:13.280]  01年獲任政務司
[00:13:13.280 --> 00:13:15.840]  02年大紫荊勳章
[00:13:15.840 --> 00:13:18.400]  05年代理特首
[00:13:18.400 --> 00:13:20.800]  腳痛事件後成為代理特首
[00:13:20.800 --> 00:13:23.440]  07年成功競選
[00:13:23.440 --> 00:13:26.480]  到今年榮休
[00:13:26.480 --> 00:13:34.320]  你扔出來的東西基本上是節節上升
[00:13:34.320 --> 00:13:35.680]  甚麼是成功
[00:13:35.680 --> 00:13:37.760]  甚麼是有甚麼可以誇口
[00:13:37.760 --> 00:13:40.400]  你給人看履歷表
[00:13:40.400 --> 00:13:42.880]  是有一個趨勢的
[00:13:42.880 --> 00:13:44.320]  成功的定義有很多種
[00:13:44.320 --> 00:13:47.840]  你可以誇口可以曬的東西有很多種
[00:13:47.840 --> 00:13:57.520]  一個是你做了某些事
[00:13:57.520 --> 00:14:01.120]  落了健力士紀錄
[00:14:01.120 --> 00:14:05.760]  又或者是短跑100公尺
[00:14:05.760 --> 00:14:08.800]  9.72破了世界紀錄
[00:14:08.800 --> 00:14:10.880]  做了一些特別的事
[00:14:10.880 --> 00:14:12.160]  是值得你自豪的事
[00:14:12.160 --> 00:14:14.880]  達到某些目標就已經可以了
[00:14:14.880 --> 00:14:17.120]  已經可以自豪誇口了
[00:14:17.120 --> 00:14:18.560]  成功了
[00:14:18.560 --> 00:14:23.040]  就著一些目標你達到了就已經成功了
[00:14:23.040 --> 00:14:25.520]  因為成功了就自然可以誇口了
[00:14:25.520 --> 00:14:26.720]  你的目標是中學畢業
[00:14:26.720 --> 00:14:27.920]  中學畢業了一定慶祝的
[00:14:27.920 --> 00:14:28.800]  開心啊
[00:14:28.800 --> 00:14:31.840]  拿到獎項
[00:14:31.840 --> 00:14:33.280]  或者你大學畢業了
[00:14:33.280 --> 00:14:36.080]  或者你拿完PhD之類
[00:14:36.080 --> 00:14:39.840]  所以你是達到某些目標
[00:14:39.840 --> 00:14:43.680]  就可以很開心拿出來誇口
[00:14:43.680 --> 00:14:47.040]  當然誇口的也不一定是達到某些目標
[00:14:47.040 --> 00:14:50.000]  而是你的勢
[00:14:50.000 --> 00:14:52.000]  你拿勢出來誇口就可以了
[00:14:52.000 --> 00:14:53.520]  就是你還有目標
[00:14:53.520 --> 00:14:54.880]  更長的目標還沒到
[00:14:54.880 --> 00:14:56.320]  但是你的勢頭是好的
[00:14:56.320 --> 00:14:57.920]  剛才我說了
[00:14:57.920 --> 00:15:00.320]  曾特首的勢頭一直下來
[00:15:00.320 --> 00:15:03.360]  由67年只有更好
[00:15:03.360 --> 00:15:04.400]  沒有衰過的
[00:15:04.400 --> 00:15:05.440]  節節向上的
[00:15:05.440 --> 00:15:07.600]  節節上升的
[00:15:07.600 --> 00:15:10.560]  政府裡面的職位
[00:15:10.560 --> 00:15:13.040]  我們故事叫官位
[00:15:13.040 --> 00:15:14.080]  是越做越大
[00:15:14.080 --> 00:15:16.480]  沒有打倒退的事件
[00:15:16.480 --> 00:15:19.760]  做到今天在香港的政府架構裡面
[00:15:19.760 --> 00:15:20.880]  是最高的
[00:15:20.880 --> 00:15:22.720]  是首長
[00:15:22.720 --> 00:15:25.040]  可以在一個過程
[00:15:25.040 --> 00:15:26.320]  在一個趨勢裡面
[00:15:26.320 --> 00:15:27.680]  由於是紅
[00:15:27.680 --> 00:15:30.240]  所以你也可以說這是成功人士
[00:15:30.240 --> 00:15:31.840]  你就算還沒看到尾
[00:15:31.840 --> 00:15:33.920]  你都仍然可以說他是一個成功人士
[00:15:33.920 --> 00:15:36.160]  因為他是紅日當頭
[00:15:36.160 --> 00:15:39.360]  而且趨勢繼續是這樣
[00:15:39.360 --> 00:15:40.880]  但是我們也知道
[00:15:40.880 --> 00:15:45.520]  成功有時候標準不是那麼客觀的
[00:15:45.520 --> 00:15:47.920]  你說這樣是成功
[00:15:47.920 --> 00:15:49.440]  人家倒過來會說
[00:15:49.440 --> 00:15:50.800]  這樣叫成功嗎
[00:15:50.800 --> 00:15:51.600]  怎麼搞的
[00:15:51.600 --> 00:15:53.040]  這樣也叫成功
[00:15:53.040 --> 00:15:55.840]  可以是這樣的
[00:15:55.840 --> 00:15:57.600]  成功一個人的成功
[00:15:57.600 --> 00:16:00.080]  可以是另外一個人的失敗
[00:16:00.080 --> 00:16:01.920]  或者另外一個人不一定是失敗
[00:16:01.920 --> 00:16:04.560]  就是看不起那種成功
[00:16:04.560 --> 00:16:06.320]  在社會學裡面
[00:16:06.320 --> 00:16:08.800]  如果大家讀社會學
[00:16:08.800 --> 00:16:12.000]  或者在大學裡面讀社會科學的話
[00:16:12.000 --> 00:16:14.160]  你發覺讀的時候
[00:16:14.160 --> 00:16:16.320]  我不知道你的感覺是怎樣
[00:16:16.320 --> 00:16:18.480]  或多或少都會對信仰
[00:16:18.480 --> 00:16:20.560]  你的信仰生活有一點衝擊
[00:16:20.560 --> 00:16:22.240]  因為社會科學的態度
[00:16:22.240 --> 00:16:24.320]  自學態度就不同科學
[00:16:24.320 --> 00:16:25.760]  不同自然科學
[00:16:25.760 --> 00:16:28.000]  自然科學都對信仰會有衝擊的
[00:16:28.000 --> 00:16:29.360]  但是那個就弱很多
[00:16:29.360 --> 00:16:33.360]  自然科學就說真理的尋索
[00:16:33.360 --> 00:16:35.120]  要求真要計算出來的答案
[00:16:35.120 --> 00:16:36.160]  一是對一是錯
[00:16:36.160 --> 00:16:37.760]  社會科學就不是的
[00:16:37.760 --> 00:16:39.200]  很相對性的
[00:16:39.200 --> 00:16:41.440]  什麼都是建構出來的
[00:16:41.440 --> 00:16:42.320]  就是砌出來的
[00:16:42.320 --> 00:16:43.840]  你說是就是了
