
[00:00:00.000 --> 00:00:03.640]  今天是復活節的主日
[00:07:29.960 --> 00:07:31.200]  然後去到墓穴
[00:07:31.200 --> 00:07:32.600]  真的走進去
[00:07:32.600 --> 00:07:34.440]  真的看不到耶穌的屍體
[00:07:34.440 --> 00:07:37.560]  只看到那些果絲布在旁邊
[00:07:37.560 --> 00:07:39.640]  然後兩個男人又看一看
[00:07:39.640 --> 00:07:40.920]  接著走了
[00:07:40.920 --> 00:07:42.680]  留下的瑪利亞
[00:07:42.680 --> 00:07:46.440]  就仍然在墓穴外面哭泣
[00:07:46.440 --> 00:07:47.440]  一直哭泣
[00:07:47.440 --> 00:07:49.160]  很淒涼地痛哭
[00:07:49.160 --> 00:07:50.280]  在她哭泣的時候
[00:07:50.280 --> 00:07:52.080]  她看一看墓穴
[00:07:52.080 --> 00:07:55.080]  怎知道看到兩個天使
[00:07:55.080 --> 00:07:56.280]  他們對瑪利亞說
[00:07:56.280 --> 00:07:59.280]  「婦人 你為甚麼哭泣呢?」
[00:07:59.280 --> 00:08:00.760]  然後瑪利亞回應
[00:08:00.760 --> 00:08:04.240]  「因為有人將我們主的身體拿走了」
[00:08:04.240 --> 00:08:06.320]  「我不知道他放在哪裏」
[00:08:06.320 --> 00:08:07.520]  說完之後
[00:08:07.520 --> 00:08:09.800]  她轉身
[00:08:09.800 --> 00:08:14.360]  她看到耶穌站在那裏
[00:08:14.360 --> 00:08:17.240]  她看到耶穌站在那裏
[00:08:17.240 --> 00:08:18.280]  然後聖經說
[00:08:18.280 --> 00:08:20.320]  她不認得耶穌
[00:08:20.320 --> 00:08:21.120]  可能你說
[00:08:21.120 --> 00:08:22.680]  「怎會啊?你跟從了
[00:08:22.680 --> 00:08:24.080]  她見了一切那麼久
[00:08:24.080 --> 00:08:25.800]  為甚麼會不認得耶穌?」
[00:08:25.800 --> 00:08:26.760]  第一
[00:08:26.760 --> 00:08:29.000]  我認為可能是天很黑
[00:08:29.000 --> 00:08:31.200]  你都不知道那個是耶穌
[00:08:31.200 --> 00:08:32.400]  第二
[00:08:32.400 --> 00:08:34.640]  她剛才一直哭得很厲害
[00:08:34.640 --> 00:08:36.960]  我不知道大家有沒有試過哭到
[00:08:36.960 --> 00:08:39.120]  看不清楚前面的東西
[00:08:39.120 --> 00:08:40.000]  有沒有試過?
[00:08:40.000 --> 00:08:40.960]  有吧
[00:08:40.960 --> 00:08:41.800]  我也試過
[00:08:41.800 --> 00:08:43.520]  哭得真的很模糊
[00:08:43.520 --> 00:08:45.200]  是很痛的
[00:08:45.200 --> 00:08:46.480]  而另一方面
[00:08:46.480 --> 00:08:47.800]  可能她不認得耶穌
[00:08:47.800 --> 00:08:50.080]  是因為她沒有想過
[00:08:50.080 --> 00:08:52.840]  耶穌會長出來站在面前
[00:08:52.840 --> 00:08:54.440]  所以可能在她的意識裏
[00:08:54.440 --> 00:08:56.480]  都沒有想過這是耶穌
[00:08:56.480 --> 00:08:58.680]  接著你看他們的對話
[00:08:58.680 --> 00:09:00.560]  當耶穌說
[00:09:00.560 --> 00:09:01.800]  「你為甚麼哭呢?
[00:09:01.800 --> 00:09:04.160]  你在找誰呢?」
[00:09:04.160 --> 00:09:04.760]  然後她說
[00:09:04.760 --> 00:09:08.520]  「先生 如果你是將祂移走了那個
[00:09:08.520 --> 00:09:10.520]  請你告訴我
[00:09:10.520 --> 00:09:12.920]  那我就去拿祂了」
[00:09:12.920 --> 00:09:15.600]  然後他們有幾句對話之後
[00:09:15.600 --> 00:09:19.400]  耶穌竟然說出祂的名字
[00:09:19.400 --> 00:09:22.000]  「瑪利亞」
[00:09:22.000 --> 00:09:24.960]  然後她立刻恍然大悟
[00:09:24.960 --> 00:09:26.120]  她說了這三個字
[00:09:26.120 --> 00:09:27.080]  我一會兒解釋
[00:09:27.080 --> 00:09:28.760]  為甚麼她叫拉波尼
[00:09:28.760 --> 00:09:29.840]  如果你看聖經
[00:09:29.840 --> 00:09:31.560]  其實是翻譯成「老師」
[00:09:31.560 --> 00:09:34.200]  不過原來是有意思的
[00:09:34.200 --> 00:09:36.040]  然後她本來想摸耶穌
[00:09:36.040 --> 00:09:37.360]  然後耶穌說「你不要摸我
[00:09:37.360 --> 00:09:39.840]  因為在我還沒有升上去見我的父
[00:09:39.840 --> 00:09:41.560]  你去我的弟兄那裏
[00:09:41.560 --> 00:09:42.680]  即是跟門徒說
[00:09:42.680 --> 00:09:44.080]  告訴他們
[00:09:44.080 --> 00:09:46.320]  我要升上去見我的天父
[00:09:46.320 --> 00:09:47.720]  也是你們的父
[00:09:47.720 --> 00:09:48.680]  見我的神
[00:09:48.680 --> 00:09:51.680]  也是你們的神」
[00:09:51.680 --> 00:09:55.520]  接著瑪利亞立刻告訴門徒
[00:09:55.520 --> 00:09:57.640]  「我已經看見了主
[00:09:57.640 --> 00:10:02.880]  祂又將叫我和你們說這番說話」
[00:10:02.880 --> 00:10:04.800]  那時候其實很有趣
[00:10:04.800 --> 00:10:05.480]  有兩個有趣的事
[00:10:05.480 --> 00:10:10.120]  第一個 她以為耶穌是看奸
[00:10:10.120 --> 00:10:11.320]  因為聖經說
[00:10:11.320 --> 00:10:13.080]  她覺得祂是看原的
[00:10:13.080 --> 00:10:15.120]  即是看著原子的
[00:10:15.120 --> 00:10:16.160]  她以為耶穌是看奸
[00:10:16.160 --> 00:10:18.160]  她說「哎呀 屍體你拿到哪裏了
[00:10:18.160 --> 00:10:20.680]  可不可以告訴我」
[00:10:20.680 --> 00:10:25.640]  而另一樣 原來她說的那個字
[00:10:25.640 --> 00:10:27.840]  拉波尼 原來是解「老師」
[00:10:27.840 --> 00:10:29.200]  不過原來當時
[00:10:29.200 --> 00:10:31.200]  如果男人稱呼老師
[00:10:31.200 --> 00:10:32.600]  就叫「拉比」
[00:10:32.600 --> 00:10:34.840]  原來很尊敬的女士
[00:10:34.840 --> 00:10:36.840]  如果女士尊敬耶穌
[00:10:36.840 --> 00:10:40.520]  就會用這個拉波尼的意思
[00:10:40.520 --> 00:10:46.520]  原來瑪利亞是整個耶穌復活的第一證人
[00:10:46.520 --> 00:10:48.160]  那可能你說
[00:10:48.160 --> 00:10:51.560]  女傳道究竟有什麼復活的證據呢?
[00:10:51.560 --> 00:10:54.760]  因為我知道在座至少有幾位朋友
[00:10:54.760 --> 00:10:56.800]  是未相信耶穌的
[00:10:56.800 --> 00:10:58.320]  可能你一邊聽
[00:10:58.320 --> 00:11:00.720]  你都覺得沒有的
[00:11:00.720 --> 00:11:02.240]  哪有復活呢?
[00:11:02.240 --> 00:11:04.120]  什麼空墳沒有?
[00:11:04.120 --> 00:11:05.680]  因為當我很多時候跟人傳福音
[00:11:05.680 --> 00:11:07.120]  講起信仰的時候
[00:11:07.120 --> 00:11:09.240]  其中一樣很卡住他們的
[00:11:09.240 --> 00:11:10.800]  就是耶穌復活
[00:11:10.800 --> 00:11:13.600]  他說空墳沒有是假的
[00:11:13.600 --> 00:11:15.040]  但我想告訴你
[00:11:15.040 --> 00:11:18.240]  如果聖經要捏造一個事實
[00:11:18.240 --> 00:11:20.920]  要捏造一個假的故事
[00:11:20.920 --> 00:11:24.920]  它一定不會用瑪利亞
[00:11:24.920 --> 00:11:25.960]  為什麼呢?
[00:11:25.960 --> 00:11:28.680]  瑪利亞是一個女人 很明顯
[00:11:28.680 --> 00:11:31.160]  原來當時他們看女人的地位
[00:11:31.160 --> 00:11:32.840]  對不起 今天的女士
[00:11:32.840 --> 00:11:35.120]  是那時候而已
[00:11:35.120 --> 00:11:39.400]  當時看女士的地位是二等公民
[00:11:39.400 --> 00:11:43.600]  根本他們是不可以做一個法律上的證人
[00:11:43.600 --> 00:11:46.120]  沒有人覺得他們的信仰是可信的
[00:11:46.120 --> 00:11:47.000]  而第二就是說
[00:11:47.000 --> 00:11:48.520]  就算要找女人
[00:11:48.520 --> 00:11:52.120]  都不會找這個莫大拉的瑪利亞
[00:11:52.120 --> 00:11:53.360]  為什麼呢?
[00:11:53.360 --> 00:11:55.440]  因為這個莫大拉的瑪利亞
[00:11:55.440 --> 00:11:58.480]  就是當日耶穌在她的身上
[00:11:58.480 --> 00:12:01.880]  趕出七隻鬼的那個瑪利亞
[00:12:01.880 --> 00:12:04.440]  就是說一個曾經被鬼附的
[00:12:04.440 --> 00:12:06.920]  如果你有看過大陸的劇
[00:12:06.920 --> 00:12:10.240]  就一定會說她是失心瘋
[00:12:10.240 --> 00:12:12.040]  什麼叫失心瘋?
[00:12:12.040 --> 00:12:13.240]  就是傻傻的
[00:12:13.240 --> 00:12:15.160]  一定會說你一定是失心瘋
[00:12:15.160 --> 00:12:17.120]  因為每個人說出來
[00:12:17.120 --> 00:12:19.480]  被人欺負到傻了的
[00:12:19.480 --> 00:12:21.440]  都是這樣 失心瘋
[00:12:21.440 --> 00:12:22.400]  而第二就是說
[00:12:22.400 --> 00:12:24.720]  一直相傳這個莫大拉的瑪利亞
[00:12:24.720 --> 00:12:26.120]  在認識耶穌之前
[00:12:26.120 --> 00:12:28.000]  她還是一名妓女
[00:12:28.000 --> 00:12:32.600]  而妓女是和罪人同等的
[00:12:32.600 --> 00:12:34.480]  為什麼要找瑪利亞
[00:12:34.480 --> 00:12:36.360]  去做這個第一證人呢?
[00:12:36.360 --> 00:12:38.200]  唯一可以解釋的就是
[00:12:38.200 --> 00:12:39.520]  她是事實
[00:12:39.520 --> 00:12:43.640]  所以聖經一定要這樣記載
[00:12:43.640 --> 00:12:44.880]  第二個就是說
[00:12:44.880 --> 00:12:48.720]  那究竟那個守衛去了哪裡呢?
[00:12:48.720 --> 00:12:51.800]  羅馬政府很高調
[00:12:51.800 --> 00:12:54.560]  要派兵看著那個墓穴
[00:12:54.560 --> 00:12:58.400]  但為什麼兵丁沒有了呢?
[00:12:58.400 --> 00:13:00.480]  如果以常理去解釋
[00:13:00.480 --> 00:13:03.280]  要令兵丁所謂的消失
[00:13:03.280 --> 00:13:05.200]  可以有兩個方法
[00:13:05.200 --> 00:13:08.120]  第一個方法就是門徒集齊人馬
[00:13:08.120 --> 00:13:10.080]  我們今天有很多人
[00:13:10.080 --> 00:13:11.320]  我們集齊人馬
[00:13:11.320 --> 00:13:13.280]  一起去偷屍
[00:13:13.280 --> 00:13:15.760]  搞定那幾個兵丁
[00:13:15.760 --> 00:13:17.840]  然後就可以取回耶穌的屍體
[00:13:17.840 --> 00:13:19.680]  接著再說耶穌復活
[00:13:19.680 --> 00:13:22.000]  但是那幫門徒又不懂功夫
[00:13:22.000 --> 00:13:24.760]  如果那些門徒懂功夫
[00:13:24.760 --> 00:13:27.400]  是那麼有能力
[00:13:27.400 --> 00:13:28.960]  一早耶穌釘十字架
[00:13:28.960 --> 00:13:30.280]  你就去救他
[00:13:30.280 --> 00:13:31.520]  就好像這個
[00:13:31.520 --> 00:13:32.400]  又是電視劇了
[00:13:32.400 --> 00:13:33.760]  不好意思 我經常看電視劇
[00:13:33.760 --> 00:13:37.520]  不知道你們知不知道出什麼劇呢?
[00:13:37.520 --> 00:13:38.320]  厲害了
[00:13:38.320 --> 00:13:39.680]  《水滸傳》
[00:13:39.680 --> 00:13:41.840]  《水滸傳》那些大漢
[00:13:41.840 --> 00:13:44.240]  然後去劫法場
[00:13:44.240 --> 00:13:46.680]  這個他們沒有做到
[00:13:46.680 --> 00:13:47.720]  第二個可能性
[00:13:47.720 --> 00:13:49.080]  大家都猜到了
[00:13:49.080 --> 00:13:53.240]  就是用錢去收買兵丁
[00:13:53.240 --> 00:13:54.560]  用錢就可以了
[00:13:54.560 --> 00:13:55.880]  用錢
[00:13:55.880 --> 00:13:59.880]  但是門徒哪有錢?
[00:13:59.880 --> 00:14:02.480]  但實情是真的有人用錢
[00:14:02.480 --> 00:14:04.560]  去收買兵丁
[00:14:04.560 --> 00:14:06.280]  為什麼這樣說呢?
[00:14:06.280 --> 00:14:10.280]  那個是耶穌的反對者
[00:14:10.280 --> 00:14:11.680]  即是那幫祭司
[00:14:11.680 --> 00:14:13.600]  為什麼祭司要拿錢出來
[00:14:13.600 --> 00:14:15.000]  去收買兵丁呢?
[00:14:15.000 --> 00:14:16.360]  原來聖經這樣說
[00:14:16.360 --> 00:14:19.040]  《馬太福音》28章11至15節
[00:14:19.040 --> 00:14:20.280]  他們去的時候
[00:14:20.280 --> 00:14:22.880]  看守的兵有幾個進城
[00:14:22.880 --> 00:14:24.840]  即是原本守著的墓穴的
[00:14:24.840 --> 00:14:25.880]  衝回城裡
[00:14:25.880 --> 00:14:27.480]  將所經歷的事
[00:14:27.480 --> 00:14:30.360]  一一都告訴祭司長
[00:14:30.360 --> 00:14:34.040]  祭司長和長老就商議
[00:14:34.040 --> 00:14:36.480]  之後就要拿很多錢出來
[00:14:36.480 --> 00:14:37.640]  給兵丁
[00:14:37.640 --> 00:14:39.600]  就說你們要這樣說
[00:14:39.600 --> 00:14:41.840]  晚上你們睡著覺
[00:14:41.840 --> 00:14:44.880]  他的門徒來偷師
[00:14:44.880 --> 00:14:47.920]  倘若被官府的人聽見
[00:14:47.920 --> 00:14:49.360]  有我們去勸他
[00:14:49.360 --> 00:14:49.960]  你放心
[00:14:49.960 --> 00:14:52.280]  我保住你們
[00:14:52.280 --> 00:14:54.440]  那兵丁真的收了錢
[00:14:54.440 --> 00:14:56.120]  照吩咐的說話
[00:14:56.120 --> 00:14:57.440]  去這樣說
[00:14:57.440 --> 00:15:01.520]  這個理由流傳到今天
[00:15:01.520 --> 00:15:03.360]  為什麼要用這麼多的錢
[00:15:03.360 --> 00:15:06.040]  做掩口費呢?
[00:15:06.040 --> 00:15:08.600]  因為這個是事實
[00:15:08.600 --> 00:15:10.480]  因為祭司知道
[00:15:10.480 --> 00:15:12.080]  耶穌復活這件事
[00:15:12.080 --> 00:15:14.440]  不可以說出去
[00:15:14.440 --> 00:15:15.400]  對我來說
[00:15:15.400 --> 00:15:18.200]  這個證據已經很足夠
[00:15:18.200 --> 00:15:21.920]  但是我覺得更加可靠的一個證據
[00:15:21.920 --> 00:15:25.680]  就是門徒的改變
[00:15:25.680 --> 00:15:28.560]  當瑪利亞告訴他們
[00:15:28.560 --> 00:15:30.880]  有關於耶穌復活的消息的時候
[00:15:30.880 --> 00:15:32.440]  其實他們一開始是不相信的
[00:15:32.440 --> 00:15:34.920]  直到門徒真的見到
[00:15:34.920 --> 00:15:35.960]  復活的耶穌
[00:15:35.960 --> 00:15:36.560]  他們才相信
[00:15:36.560 --> 00:15:38.880]  不過那時候有一個叫多瑪
[00:15:38.880 --> 00:15:41.400]  第一次耶穌復活的時候
[00:15:41.400 --> 00:15:42.600]  他們不在場
[00:15:42.600 --> 00:15:44.480]  多瑪不在場
[00:15:44.480 --> 00:15:46.480]  那些門徒就和多瑪說
[00:15:46.480 --> 00:15:48.920]  哎呀 我們已經看見主耶穌了
[00:15:48.920 --> 00:15:49.880]  多瑪就說
[00:15:49.880 --> 00:15:51.640]  可能在座有些人都是這樣說的
[00:15:51.640 --> 00:15:53.240]  因為很多時候傳方說
[00:15:53.240 --> 00:15:54.560]  信耶穌吧
[00:15:54.560 --> 00:15:56.480]  你讓我見到耶穌
[00:15:56.480 --> 00:15:57.920]  我就信了
[00:15:57.920 --> 00:15:59.280]  多瑪那時候一樣
[00:15:59.280 --> 00:16:01.160]  他說如果你讓我見到
[00:16:01.160 --> 00:16:03.640]  他手上的釘痕
[00:16:03.640 --> 00:16:04.920]  他還要怎樣?
[00:16:04.920 --> 00:16:07.040]  他還要用手指戳一下
