
[00:00:00.000 --> 00:00:06.400]  相逢在萬里丈樹下
[00:02:27.200 --> 00:02:29.200]  為什麼是沙漠綠洲?
[00:02:29.200 --> 00:02:31.200]  因為有樹
[00:02:31.200 --> 00:02:34.200]  所以讀舊約一定要有些地理常識
[00:02:34.200 --> 00:02:37.200]  歷史常識、文化背景
[00:02:37.200 --> 00:02:41.200]  在沙漠的綠洲
[00:02:41.200 --> 00:02:43.200]  有樹
[00:02:43.200 --> 00:02:46.200]  於是有人居住
[00:02:46.200 --> 00:02:48.200]  有生育
[00:02:48.200 --> 00:02:50.200]  可以飼養
[00:02:50.200 --> 00:02:55.200]  阿巴拉海就在萬曆這個地方居住
[00:02:55.200 --> 00:02:57.200]  是當時一個族長
[00:02:57.200 --> 00:03:01.200]  是一個社區的領袖
[00:03:01.200 --> 00:03:03.200]  我給大家看大綱很特別
[00:03:03.200 --> 00:03:05.200]  你看大綱的名字
[00:03:05.200 --> 00:03:07.200]  都帶少少文藝氣息
[00:03:07.200 --> 00:03:09.200]  我給大家的標題是
[00:03:09.200 --> 00:03:14.200]  「樹下相逢應不息」
[00:03:14.200 --> 00:03:16.200]  《歐世紀文》提到
[00:03:16.200 --> 00:03:20.200]  一個中午很熱
[00:03:20.200 --> 00:03:23.200]  以前生活很單調
[00:03:23.200 --> 00:03:25.200]  當然沒有任何的娛樂
[00:03:25.200 --> 00:03:30.200]  於是老人家就坐在帳篷前
[00:03:30.200 --> 00:03:34.200]  納涼在那裡閒聊
[00:03:34.200 --> 00:03:38.200]  似乎一個靜止了的時間
[00:03:38.200 --> 00:03:40.200]  沒有人
[00:03:40.200 --> 00:03:42.200]  沒有聲音
[00:03:42.200 --> 00:03:45.200]  我在黃沙的萬曆當中
[00:03:45.200 --> 00:03:49.200]  阿巴拉海看到有三個人站在那裡
[00:03:49.200 --> 00:03:53.200]  三個陌生人站在那裡
[00:03:53.200 --> 00:03:57.200]  於是我讀聖經就產生第一個問題
[00:03:57.200 --> 00:04:03.200]  阿巴拉海當時是否知道這三位神呢?
[00:04:03.200 --> 00:04:05.200]  不是猜測
[00:04:05.200 --> 00:04:07.200]  是看聖經
[00:04:07.200 --> 00:04:09.200]  如果你看我的標題就知道
[00:04:09.200 --> 00:04:14.200]  我的研判是「樹下相逢應不息」
[00:04:14.200 --> 00:04:16.200]  為什麼呢?
[00:04:16.200 --> 00:04:21.200]  因為看上去阿巴拉海完全用人與人之間的互動
[00:04:21.200 --> 00:04:23.200]  去接待這三位朋友
[00:04:23.200 --> 00:04:26.200]  遠離的客女
[00:04:26.200 --> 00:04:29.200]  讀到後面就知道
[00:04:29.200 --> 00:04:33.200]  姚華很清楚地表露身份
[00:04:33.200 --> 00:04:35.200]  其中兩個是天使
[00:04:35.200 --> 00:04:39.200]  當時的三人一個是耶和
[00:04:39.200 --> 00:04:41.200]  兩個是天使
[00:04:41.200 --> 00:04:43.200]  讀《蔡世紀》讀下去
[00:04:43.200 --> 00:04:47.200]  圖畫慢慢地清晰了
[00:04:47.200 --> 00:04:50.200]  「樹下相逢應不息」
[00:04:50.200 --> 00:04:52.200]  如果你留意讀聖經
[00:04:52.200 --> 00:04:54.200]  剛才主席也說到
[00:04:54.200 --> 00:04:56.200]  阿巴拉見到三人
[00:04:56.200 --> 00:05:00.200]  他就在帳篷門口跑過去迎接他們
[00:05:00.200 --> 00:05:03.200]  俯伏在地
[00:05:03.200 --> 00:05:05.200]  第三到第五節
[00:05:05.200 --> 00:05:09.200]  「暫且留步鐵風塵」
[00:05:09.200 --> 00:05:13.200]  留下休息一會
[00:05:13.200 --> 00:05:15.200]  阿巴拉就上前說
[00:05:15.200 --> 00:05:21.200]  「主啊!如果我在你眼前蒙恩求你不要離開僕人往前去」
[00:05:21.200 --> 00:05:24.200]  一聽到這句話
[00:05:24.200 --> 00:05:29.200]  我們用華人語境來推論
[00:05:29.200 --> 00:05:31.200]  還不認得是神
[00:05:31.200 --> 00:05:35.200]  他說「主啊!我們祈禱說主啊!主啊!」
[00:05:35.200 --> 00:05:39.200]  大家又了解當時的文化背景
[00:05:39.200 --> 00:05:44.200]  其實你看到長輩都是說主啊
[00:05:44.200 --> 00:05:47.200]  看到你所尊敬在上
[00:05:47.200 --> 00:05:49.200]  人家都叫做主啊
[00:05:49.200 --> 00:05:52.200]  主與僕是主僕關係
[00:05:52.200 --> 00:05:53.200]  不是神人關係
[00:05:53.200 --> 00:05:55.200]  主與僕關係很謙卑
[00:05:55.200 --> 00:05:59.200]  儘管阿巴拉罕是一個族長
[00:05:59.200 --> 00:06:04.200]  在當地來說是一個很受人尊敬的長輩
[00:06:04.200 --> 00:06:08.200]  但他面對三個陌生的僕客
[00:06:08.200 --> 00:06:11.200]  很謙卑地催前很熱情地接待
[00:06:11.200 --> 00:06:14.200]  因為以前很少客人
[00:06:14.200 --> 00:06:17.200]  他見到陌生客人就很熱情地上去接待
[00:06:17.200 --> 00:06:20.200]  接待的時候跟著跟他說
[00:06:20.200 --> 00:06:24.200]  「這麼辛苦走路 坐下來休息一會兒吧」
[00:06:24.200 --> 00:06:29.200]  「讓我拿點水來給你們洗洗腳 在樹下歇息」
[00:06:29.200 --> 00:06:32.200]  樹下的歇息
[00:06:32.200 --> 00:06:36.200]  聖經裡面的細節很特別
[00:06:36.200 --> 00:06:40.200]  我們聽道讀經
[00:06:40.200 --> 00:06:44.200]  通常我們用左耳聽
[00:06:44.200 --> 00:06:46.200]  為什麼用左耳?
[00:06:46.200 --> 00:06:48.200]  右耳是幹什麼的?
[00:06:48.200 --> 00:06:51.200]  一會兒就忘記了
[00:06:51.200 --> 00:06:55.200]  今天講到我帶領大家進入一個電影的圖畫
[00:06:55.200 --> 00:06:57.200]  一個故事的世界
[00:06:57.200 --> 00:07:00.200]  左右耳一起聽
[00:07:00.200 --> 00:07:03.200]  用心去感受
[00:07:03.200 --> 00:07:06.200]  用想像力去懸賞
[00:07:06.200 --> 00:07:11.200]  有嗅覺 有味覺 有觸覺
[00:07:11.200 --> 00:07:15.200]  用皮膚感受一下那種炫熱的溫度
[00:07:15.200 --> 00:07:18.200]  在這個炙熱的沙漠氣流下
[00:07:18.200 --> 00:07:21.200]  有一棵樹可以歇息
[00:07:21.200 --> 00:07:24.200]  走到腳都累了 一腳是泥沙
[00:07:24.200 --> 00:07:27.200]  有人給你水洗洗腳
[00:07:27.200 --> 00:07:29.200]  很舒服
[00:07:29.200 --> 00:07:32.200]  感受一下那個對比
[00:07:32.200 --> 00:07:39.200]  阿布拉罕就是這樣走上去留住三位客人
[00:07:39.200 --> 00:07:42.200]  並且他很懂得待客之道
[00:07:42.200 --> 00:07:45.200]  男人有事就找女人
[00:07:45.200 --> 00:07:48.200]  老婆老婆有客人來了
[00:07:48.200 --> 00:07:51.200]  你快點拿些細麵
[00:07:51.200 --> 00:07:58.200]  三個亞細亞的麵來做餅
[00:07:58.200 --> 00:08:02.200]  又考大家那些聖經背景常識
[00:08:02.200 --> 00:08:05.200]  這個聖經的布量行
[00:08:05.200 --> 00:08:08.200]  現在上網搜尋就找到了
[00:08:08.200 --> 00:08:11.200]  三細亞細是多少?
[00:08:11.200 --> 00:08:14.200]  22公升
[00:08:14.200 --> 00:08:17.200]  可以做多少餅?
[00:08:17.200 --> 00:08:20.200]  沒什麼概念 因為不懂做餅
[00:08:20.200 --> 00:08:24.200]  但知道可以做很多 足夠吃不完
[00:08:24.200 --> 00:08:27.200]  為什麼吃不完呢?
[00:08:27.200 --> 00:08:30.200]  留些路上吃
[00:08:30.200 --> 00:08:33.200]  這就叫做體貼入微
[00:08:33.200 --> 00:08:36.200]  為對方很多著想
[00:08:36.200 --> 00:08:39.200]  因為以前古代你要出行
[00:08:39.200 --> 00:08:42.200]  沒有車廠
[00:08:42.200 --> 00:08:45.200]  也沒有什麼客店
[00:08:45.200 --> 00:08:48.200]  更加沒有7-11
[00:08:48.200 --> 00:08:51.200]  你一定是儲備很多涼水去上路
[00:08:51.200 --> 00:08:54.200]  阿布拉罕不單止當前的接待
[00:08:54.200 --> 00:08:57.200]  也為你多走幾里路
[00:08:57.200 --> 00:09:00.200]  你看見很人性
[00:09:00.200 --> 00:09:03.200]  很人性的接待
[00:09:03.200 --> 00:09:06.200]  所以我相信阿布拉罕當時所見到
[00:09:06.200 --> 00:09:09.200]  是三個遠離的陌生客人
[00:09:09.200 --> 00:09:12.200]  說你做餅不得叫人做
[00:09:12.200 --> 00:09:15.200]  自己親自在牛群當中做了一年
[00:09:15.200 --> 00:09:21.200]  游牧民族就選一隻最靚最嫩的小牛
[00:09:21.200 --> 00:09:29.200]  叫人去準備
[00:09:29.200 --> 00:09:32.200]  以前都是燒牛肉
[00:09:32.200 --> 00:09:35.200]  再加些奶油和奶乳酪
[00:09:35.200 --> 00:09:40.200]  你會發覺有水有餅
[00:09:40.200 --> 00:09:45.200]  有最鮮嫩的牛小排
[00:09:45.200 --> 00:09:49.200]  再加上芝士即是乳酪
[00:09:49.200 --> 00:09:52.200]  很豐富的午餐
[00:09:52.200 --> 00:09:54.200]  在哪裏吃呢?
[00:09:54.200 --> 00:09:56.200]  在橡樹下
[00:09:56.200 --> 00:09:59.200]  就是這幅美麗的圖畫
[00:09:59.200 --> 00:10:02.200]  阿布拉罕是樓下客人
[00:10:02.200 --> 00:10:07.200]  奉上最好的褲袋
[00:10:07.200 --> 00:10:11.200]  接著是很高效率的
[00:10:11.200 --> 00:10:15.200]  餅做好了 牛宰好 燒好了
[00:10:15.200 --> 00:10:19.200]  於是招呼三個客人在樹下進餐
[00:10:19.200 --> 00:10:21.200]  他在哪裏呢?
[00:10:21.200 --> 00:10:23.200]  聖經記載
[00:10:23.200 --> 00:10:28.200]  阿布拉罕在樹下站在旁邊
[00:10:28.200 --> 00:10:31.200]  不一起吃嗎?
[00:10:31.200 --> 00:10:33.200]  接著客人吃
[00:10:33.200 --> 00:10:36.200]  這種謙卑的侍奉
[00:10:36.200 --> 00:10:40.200]  阿布拉罕做到的
[00:10:40.200 --> 00:10:44.200]  這裏有一個很特別的想像力
[00:10:44.200 --> 00:10:47.200]  神都吃東西了
[00:10:47.200 --> 00:10:51.200]  我們看牛羊有很多的獻祭
[00:10:51.200 --> 00:10:55.200]  特別你看一幅大家最記得的獻祭
[00:10:55.200 --> 00:10:58.200]  該隱阿伯記不記得
[00:10:58.200 --> 00:11:01.200]  多人獻什麼 阿伯獻什麼
[00:11:01.200 --> 00:11:05.200]  原來上帝不喜歡吃素的
[00:11:05.200 --> 00:11:07.200]  喜歡吃肉的
[00:11:07.200 --> 00:11:11.200]  上帝不是看你的祭物
[00:11:11.200 --> 00:11:17.200]  上帝看透了你獻祭的心血
[00:11:17.200 --> 00:11:24.200]  阿布拉罕是最好的招呼客人
[00:11:24.200 --> 00:11:27.200]  上帝領受
[00:11:27.200 --> 00:11:32.200]  上帝享用了無所不能
[00:11:32.200 --> 00:11:35.200]  在我們的聖經概念當中有個概念
[00:11:35.200 --> 00:11:38.200]  我們可以以熟能詳
[00:11:38.200 --> 00:11:40.200]  但其實不是很清楚的
[00:11:40.200 --> 00:11:43.200]  叫做道成肉身
[00:11:43.200 --> 00:11:47.200]  太初有道 道成同在 道就是神
[00:11:47.200 --> 00:11:50.200]  每個字都認識
[00:11:50.200 --> 00:11:54.200]  但不是很清楚為什麼神可以降世為人
[00:11:54.200 --> 00:11:57.200]  用人的形象出現了
[00:11:57.200 --> 00:11:58.200]  這個耶穌
[00:11:58.200 --> 00:12:01.200]  剛才我們讀應信
[00:12:01.200 --> 00:12:03.200]  道成肉身
[00:12:03.200 --> 00:12:07.200]  同精女瑪利亞所生
[00:12:07.200 --> 00:12:10.200]  看一場世紀
[00:12:10.200 --> 00:12:14.200]  十八章
[00:12:14.200 --> 00:12:21.200]  出現了其實已經有道成肉身
[00:12:21.200 --> 00:12:25.200]  神可以取人的形象
[00:12:25.200 --> 00:12:28.200]  與人聊天 互動
[00:12:28.200 --> 00:12:31.200]  接受神人的款待
[00:12:31.200 --> 00:12:34.200]  全能的神
[00:12:34.200 --> 00:12:36.200]  所以不要將神攀架了
[00:12:36.200 --> 00:12:38.200]  神一定是這樣的
[00:12:38.200 --> 00:12:41.200]  神以前可以是這樣的
[00:12:41.200 --> 00:12:44.200]  世時代都認得有分的景辭
[00:12:44.200 --> 00:12:50.200]  所以看到神很享受阿布拉罕對他的款待
[00:12:50.200 --> 00:12:53.200]  神和兩個天使在一起
[00:12:53.200 --> 00:12:55.200]  可以吃東西
[00:12:55.200 --> 00:13:00.200]  可以接納人給他的供應
[00:13:00.200 --> 00:13:02.200]  而人很特別
[00:13:02.200 --> 00:13:05.200]  站在旁邊去試試
[00:13:05.200 --> 00:13:10.200]  這就是阿布拉罕個人之處
[00:13:10.200 --> 00:13:12.200]  除了信心之父
[00:13:12.200 --> 00:13:19.200]  聽他那種包容 慷慨 謙卑
[00:13:19.200 --> 00:13:23.200]  所以這叫做完全人
[00:13:23.200 --> 00:13:26.200]  神那麼愛阿布拉罕
[00:13:26.200 --> 00:13:29.200]  總有原因的
[00:13:29.200 --> 00:13:31.200]  再讀下去
[00:13:31.200 --> 00:13:33.200]  神人對話
[00:13:33.200 --> 00:13:35.200]  天人對應
[00:13:35.200 --> 00:13:37.200]  原來可以這麼具體
[00:13:37.200 --> 00:13:39.200]  他們 當然是他們中數
[00:13:39.200 --> 00:13:40.200]  三個人來的
[00:13:40.200 --> 00:13:41.200]  你不知道是誰說的
[00:13:41.200 --> 00:13:42.200]  他們阿布拉罕
[00:13:42.200 --> 00:13:44.200]  你妻子薩拉在哪裏
[00:13:44.200 --> 00:13:46.200]  他說在帳篷裏
[00:13:46.200 --> 00:13:48.200]  我有點想像力
[00:13:48.200 --> 00:13:50.200]  為甚麼不招呼進去坐
[00:13:50.200 --> 00:13:53.200]  為甚麼要在樹底吃晚餐
[00:13:53.200 --> 00:13:55.200]  男女有別
[00:13:55.200 --> 00:13:58.200]  以前的社會都是這樣的
[00:13:58.200 --> 00:14:01.200]  女人躲在帳篷
[00:14:01.200 --> 00:14:03.200]  三位默西人當然不會接待她
[00:14:03.200 --> 00:14:04.200]  進去帳篷
[00:14:04.200 --> 00:14:09.200]  於是就在帳篷外面的樹底下進食
[00:14:09.200 --> 00:14:11.200]  大家就問起薩拉
[00:14:11.200 --> 00:14:13.200]  她在哪裏
[00:14:13.200 --> 00:14:16.200]  三人都有話說
[00:14:16.200 --> 00:14:18.200]  這就是後期會演講的
[00:14:18.200 --> 00:14:20.200]  這就是耶和華
[00:14:20.200 --> 00:14:21.200]  到明年這時候
[00:14:21.200 --> 00:14:23.200]  我便回到你們這裏
[00:14:23.200 --> 00:14:26.200]  你妻子薩拉必生日的兒子
[00:14:26.200 --> 00:14:29.200]  薩拉在那人後面的帳篷門口
[00:14:29.200 --> 00:14:32.200]  都聽見這話
[00:14:32.200 --> 00:14:35.200]  這個女人很聰明
[00:14:35.200 --> 00:14:39.200]  男人在前面聊天 吃東西
[00:14:39.200 --> 00:14:41.200]  她就在帳篷門口
[00:14:41.200 --> 00:14:43.200]  聽見她說話
[00:14:43.200 --> 00:14:47.200]  突然間聽見提起自己的名字
[00:14:47.200 --> 00:14:49.200]  更加聽一聽
[00:14:49.200 --> 00:14:51.200]  明年這時候
[00:14:51.200 --> 00:14:53.200]  我會回來
[00:14:53.200 --> 00:14:56.200]  你妻子必生一個兒子
[00:14:56.200 --> 00:15:00.200]  你再看下去
[00:15:00.200 --> 00:15:02.200]  十一次十遍再看下去
[00:15:02.200 --> 00:15:05.200]  有一個頗滑稽的圖畫
[00:15:05.200 --> 00:15:07.200]  薩拉聽完之後是怎樣
[00:15:07.200 --> 00:15:11.200]  偷笑
[00:15:11.200 --> 00:15:13.200]  偷笑 笑甚麼
[00:15:13.200 --> 00:15:17.200]  其實偷笑都是苦笑
[00:15:17.200 --> 00:15:21.200]  女人都知道自己的生理狀態
[00:15:21.200 --> 00:15:24.200]  我停了經
[00:15:24.200 --> 00:15:27.200]  怎樣生
[00:15:27.200 --> 00:15:28.200]  不止七六八十
[00:15:28.200 --> 00:15:31.200]  是八六九十
[00:15:31.200 --> 00:15:33.200]  怎樣生 你在說笑嗎
[00:15:33.200 --> 00:15:38.200]  神很奇妙的
[00:15:38.200 --> 00:15:40.200]  他看不到薩拉
[00:15:40.200 --> 00:15:42.200]  偷笑不是堅聲笑出來
[00:15:42.200 --> 00:15:44.200]  是心裏偷笑
[00:15:44.200 --> 00:15:46.200]  但神都知道
[00:15:46.200 --> 00:15:48.200]  薩拉你笑甚麼
[00:15:48.200 --> 00:15:50.200]  你不相信嗎
[00:15:50.200 --> 00:15:52.200]  明年你就知道
[00:15:52.200 --> 00:15:54.200]  大家知道故事發展
[00:15:54.200 --> 00:15:58.200]  這對老夫婦生了兒子
[00:15:58.200 --> 00:16:01.200]  後來還有彈琴獻子
[00:16:01.200 --> 00:16:05.200]  這個考驗的故事
[00:16:05.200 --> 00:16:07.200]  都會發展下去
[00:16:07.200 --> 00:16:10.200]  我好像講故事一樣
[00:16:10.200 --> 00:16:13.200]  讓大家描繪一幅圖畫
[00:16:13.200 --> 00:16:19.200]  一幅特別神人互動的圖畫
[00:16:19.200 --> 00:16:23.200]  其實主要帶出我們看古老的聖經故事
[00:16:23.200 --> 00:16:29.200]  對今時今日我們有甚麼信仰的思考呢
[00:16:29.200 --> 00:16:35.200]  第一要擺脫世俗的枷鎖
[00:16:35.200 --> 00:16:39.200]  其實我們有很多枷鎖
[00:16:39.200 --> 00:16:43.200]  我們做甚麼都會計算對我們有甚麼好處
[00:16:43.200 --> 00:16:47.200]  不計算好處有沒有壞處
[00:16:47.200 --> 00:16:51.200]  我和他交往會影響我的形象
[00:16:51.200 --> 00:16:56.200]  我們會分得清清楚楚
[00:16:56.200 --> 00:16:59.200]  基督徒有精神的自我脫逼
[00:16:59.200 --> 00:17:01.200]  有些人我們不會和他交往
[00:17:01.200 --> 00:17:04.200]  有些人我們不會和他聊天
[00:17:04.200 --> 00:17:10.200]  我們會慢慢走進世俗化的枷鎖當中
[00:17:10.200 --> 00:17:14.200]  但看亞伯拉罕為何神那麼重視他
[00:17:14.200 --> 00:17:16.200]  那麼器重他呢
[00:17:16.200 --> 00:17:19.200]  因為他完全沒有這些
[00:17:19.200 --> 00:17:21.200]  有一個我很喜歡的日本作家
[00:17:21.200 --> 00:17:23.200]  叫做曾野玲子
[00:17:23.200 --> 00:17:26.200]  是罕有日本的基督徒作家
[00:17:26.200 --> 00:17:29.200]  她寫的文章相當好看
[00:17:29.200 --> 00:17:30.200]  現在都很老了
[00:17:30.200 --> 00:17:34.200]  我三十年前可以看她的一本著作
[00:17:34.200 --> 00:17:36.200]  叫做《中年以後》
[00:17:36.200 --> 00:17:38.200]  就愛上了這位日本作家
[00:17:38.200 --> 00:17:41.200]  她每逢出書我都買的
[00:17:41.200 --> 00:17:45.200]  她兩本書是較多有聖經的背景
[00:17:45.200 --> 00:17:48.200]  一本是《聖經中的友情》
[00:17:48.200 --> 00:17:51.200]  一本叫《靈魂自由人》
[00:17:51.200 --> 00:17:53.200]  在《靈魂自由人》當中
[00:17:53.200 --> 00:17:55.200]  她特別有一章說亞伯拉罕
[00:17:55.200 --> 00:17:59.200]  亞伯拉罕是一個靈魂自由人
[00:17:59.200 --> 00:18:02.200]  這是信仰的境界
[00:18:02.200 --> 00:18:05.200]  不是平面的
[00:18:05.200 --> 00:18:07.200]  一個重新的基督徒
[00:18:07.200 --> 00:18:08.200]  一個新造的人
[00:18:08.200 --> 00:18:11.200]  其實我們是得到很多自由的
[00:18:11.200 --> 00:18:14.200]  有人說信了耶穌沒有太自由
[00:18:14.200 --> 00:18:17.200]  相反信了耶穌你是很自由
[00:18:17.200 --> 00:18:20.200]  你買了很多罪的枷鎖
[00:18:20.200 --> 00:18:22.200]  買了很多名將利所
[00:18:22.200 --> 00:18:24.200]  世俗的規範
[00:18:24.200 --> 00:18:27.200]  你隨心所欲
[00:18:27.200 --> 00:18:29.200]  因為你的心
[00:18:29.200 --> 00:18:32.200]  是以基督耶穌的心為心
[00:18:32.200 --> 00:18:35.200]  早半夜你都知道這樣是榮神益人
[00:18:35.200 --> 00:18:38.200]  有時你不會被那些東西枷鎖到你
[00:18:38.200 --> 00:18:40.200]  每天都做得那天不做得
[00:18:40.200 --> 00:18:42.200]  這天我不見這天我不鬥
[00:18:42.200 --> 00:18:45.200]  靈魂自由人
[00:18:45.200 --> 00:18:49.200]  亞伯拉罕是一個靈魂自由人
[00:18:49.200 --> 00:18:53.200]  大家要留下生活的錄音
[00:18:53.200 --> 00:18:57.200]  我強調像樹下的相逢
[00:18:57.200 --> 00:19:00.200]  黃沙萬里
[00:19:00.200 --> 00:19:02.200]  烈日當空
[00:19:02.200 --> 00:19:03.200]  何處可遮蔭
[00:19:03.200 --> 00:19:05.200]  何處可揭色
[00:19:05.200 --> 00:19:09.200]  我們能否為別人留下一點空間
[00:19:09.200 --> 00:19:12.200]  留下一點樹蔭呢?
[00:19:12.200 --> 00:19:16.200]  在蘇聯的愛丁堡
[00:19:16.200 --> 00:19:18.200]  是一個古老的名城
[00:19:18.200 --> 00:19:20.200]  有很出色的大學
[00:19:20.200 --> 00:19:22.200]  包括神學院
[00:19:22.200 --> 00:19:27.200]  有很好的醫療的配套
[00:19:27.200 --> 00:19:31.200]  有很多古老的城堡教堂
[00:19:31.200 --> 00:19:37.200]  不過這個地方其實不是很適宜居住
[00:19:37.200 --> 00:19:40.200]  長年都陰陰暗暗很冷
[00:19:40.200 --> 00:19:43.200]  被認為是一個鳥不生蛋的地方
[00:19:43.200 --> 00:19:46.200]  愛丁堡出產最多的叫酒鬼
[00:19:46.200 --> 00:19:51.200]  男人晚上去酒吧玩
[00:19:51.200 --> 00:19:55.200]  不過過去十多年來
[00:19:55.200 --> 00:19:59.200]  愛丁堡有一個新的打卡熱點
[00:19:59.200 --> 00:20:03.200]  去愛丁堡都未去過這個熱點
[00:20:03.200 --> 00:20:05.200]  你都未認識愛丁堡
[00:20:05.200 --> 00:20:07.200]  是甚麼呢?
[00:20:07.200 --> 00:20:10.200]  不是酒吧 不是古堡 不是大學
[00:20:10.200 --> 00:20:12.200]  是一間咖啡店
[00:20:12.200 --> 00:20:16.200]  每次來崇禧良港渡
[00:20:16.200 --> 00:20:21.200]  兩途之間我都會光顧下面的咖啡店
[00:20:21.200 --> 00:20:23.200]  朱牧師帶我去的
[00:20:23.200 --> 00:20:26.200]  我從前愛上了一點咖啡店
[00:20:26.200 --> 00:20:30.200]  坐在前面看見東大街的人走來走去
[00:20:30.200 --> 00:20:32.200]  多特別
[00:20:32.200 --> 00:20:35.200]  愛丁堡的咖啡店叫大象咖啡店
[00:20:35.200 --> 00:20:38.200]  The Elephant Cafe
[00:20:38.200 --> 00:20:40.200]  有甚麼特別呢?
[00:20:40.200 --> 00:20:42.200]  不會特別
[00:20:42.200 --> 00:20:44.200]  但有故事
[00:20:44.200 --> 00:20:50.200]  有幾年前一個失意的中年婦人
[00:20:50.200 --> 00:20:52.200]  失婚了
[00:20:52.200 --> 00:20:55.200]  人生去到低潮
[00:20:55.200 --> 00:20:58.200]  她在歐洲南部居住
[00:20:58.200 --> 00:21:01.200]  因為一個家庭的問題
[00:21:01.200 --> 00:21:04.200]  就帶著一個兩歲的女兒
[00:21:04.200 --> 00:21:07.200]  遷到愛丁堡居住
[00:21:07.200 --> 00:21:09.200]  生活很貼切
[00:21:09.200 --> 00:21:12.200]  人生陷於低潮
[00:21:12.200 --> 00:21:14.200]  想不到甚麼出路
[00:21:14.200 --> 00:21:17.200]  她唯一少少專長
[00:21:17.200 --> 00:21:19.200]  就是很會寫東西
[00:21:19.200 --> 00:21:23.200]  她居住的環境很莊嚴很狹隘
[00:21:23.200 --> 00:21:25.200]  不是一個寫東西的地方
[00:21:25.200 --> 00:21:27.200]  於是有一天她推著女兒
[00:21:27.200 --> 00:21:29.200]  在街上見到一間
[00:21:29.200 --> 00:21:31.200]  窗眉寂靜
[00:21:31.200 --> 00:21:34.200]  很靜谷的咖啡店
[00:21:34.200 --> 00:21:37.200]  叫大象咖啡店
[00:21:37.200 --> 00:21:39.200]  她找個位置坐下
[00:21:39.200 --> 00:21:42.200]  要一杯最便宜的咖啡
[00:21:42.200 --> 00:21:45.200]  在那裏看周圍景色
[00:21:45.200 --> 00:21:48.200]  觸發了她寫作的靈感
[00:21:48.200 --> 00:21:51.200]  她找了很多故事
[00:21:51.200 --> 00:21:53.200]  但她沒有地方寫
[00:21:53.200 --> 00:21:54.200]  家裏寫不到
[00:21:54.200 --> 00:21:55.200]  女兒又很吵
[00:21:55.200 --> 00:21:57.200]  想不到推著女兒來咖啡店
[00:21:57.200 --> 00:21:59.200]  女兒又很乖
[00:21:59.200 --> 00:22:01.200]  於是她坐一天
[00:22:01.200 --> 00:22:04.200]  老闆又接受她
[00:22:04.200 --> 00:22:06.200]  咖啡店的角
[00:22:06.200 --> 00:22:10.200]  成為了她寫作的書台
[00:22:10.200 --> 00:22:12.200]  一段時間後
