
[00:00:00.000 --> 00:00:06.640]  好 首先我們低頭祈禱
[00:02:13.880 --> 00:02:16.720]  我們問有什麼慶典是催皓國的?
[00:02:16.720 --> 00:02:19.040]  有慶典會做這些事嗎?
[00:02:19.040 --> 00:02:21.040]  原來在聖經裡面
[00:02:21.040 --> 00:02:23.040]  當年的7月1日
[00:02:23.040 --> 00:02:24.680]  他們的7月1日
[00:02:24.680 --> 00:02:26.240]  他們會催皓國
[00:02:26.240 --> 00:02:28.360]  催完皓國之後
[00:02:28.360 --> 00:02:30.000]  那個是7月1日
[00:02:30.000 --> 00:02:31.480]  到7月10日
[00:02:31.480 --> 00:02:34.440]  就是贖罪日
[00:02:34.440 --> 00:02:36.160]  7月1日催皓國
[00:02:36.160 --> 00:02:38.840]  7月10日就是贖罪日
[00:02:38.840 --> 00:02:42.040]  接著7月15日就是祝彭節
[00:02:42.040 --> 00:02:43.520]  所以一連串
[00:02:43.520 --> 00:02:44.720]  那15天左右
[00:02:44.720 --> 00:02:46.840]  實在是加到21天
[00:02:46.840 --> 00:02:49.520]  因為有7天的祝彭節
[00:02:49.520 --> 00:02:53.040]  所以那個7月是一個大的節期
[00:02:53.040 --> 00:02:54.960]  第一天開始已經是催皓國
[00:02:54.960 --> 00:02:56.000]  沒什麼事發生
[00:02:56.000 --> 00:02:57.080]  到第十天
[00:02:57.080 --> 00:02:59.040]  就有贖罪日
[00:02:59.040 --> 00:03:02.600]  贖罪日就是10日一直到20多號
[00:03:02.600 --> 00:03:05.120]  就是贖罪日和祝彭節
[00:03:05.120 --> 00:03:08.600]  今時今日的7月1日
[00:03:08.600 --> 00:03:10.040]  就是他們的新年
[00:03:10.040 --> 00:03:11.640]  他們的7月1日
[00:03:11.640 --> 00:03:13.080]  就是新年
[00:03:13.080 --> 00:03:15.560]  這個是後期轉變出來的
[00:03:15.560 --> 00:03:18.360]  今年來說是9月5號
[00:03:18.360 --> 00:03:20.280]  所以他們的9月14號
[00:03:20.280 --> 00:03:21.720]  今年的9月14號
[00:03:21.720 --> 00:03:23.320]  就是他們的贖罪日
[00:03:23.320 --> 00:03:25.680]  他們今年的9月19號
[00:03:25.680 --> 00:03:27.280]  就是祝彭節
[00:03:27.280 --> 00:03:29.560]  所以這是一個大節期
[00:03:29.560 --> 00:03:32.400]  這個節期是慶祝什麼的呢?
[00:03:32.400 --> 00:03:34.400]  究竟這個節期是慶祝什麼的呢?
[00:03:34.400 --> 00:03:38.280]  這個節期在聖經裡面說是慶祝
[00:03:38.280 --> 00:03:43.240]  或者是紀念他們在曠野漂流的日子
[00:03:43.240 --> 00:03:46.400]  有一個拉比說得非常好
[00:03:46.400 --> 00:03:47.640]  他解釋兩件事
[00:03:47.640 --> 00:03:50.880]  第一,因為現在的7月1號是新年
[00:03:50.880 --> 00:03:52.320]  他們的新年是什麼意思呢?
[00:03:52.320 --> 00:03:53.760]  我們的新年是什麼意思呢?
[00:03:53.760 --> 00:03:58.400]  我們的新年就是給利是
[00:03:58.400 --> 00:04:00.840]  每件事都要紅
[00:04:00.840 --> 00:04:03.680]  因為好像要吉利
[00:04:03.680 --> 00:04:06.720]  他們的新年就是說
[00:04:06.720 --> 00:04:09.560]  新年是人類紀念
[00:04:09.560 --> 00:04:12.400]  神創造天地萬物
[00:04:12.720 --> 00:04:19.680]  神紀念去造萬物的行為
[00:04:19.680 --> 00:04:24.440]  以色列紀念他們作神的見證
[00:04:24.440 --> 00:04:25.840]  他們做這個見證
[00:04:25.840 --> 00:04:28.440]  他們的使命的成功與失敗
[00:04:28.440 --> 00:04:31.040]  我覺得好啊
[00:04:31.040 --> 00:04:35.960]  他們的新年感覺上好像有意思點
[00:04:35.960 --> 00:04:39.400]  神紀念我們的行為
[00:04:39.400 --> 00:04:44.000]  而以色列紀念他們作神的見證
[00:04:44.000 --> 00:04:48.000]  所以這個對我們來說是有啓迪的
[00:04:48.000 --> 00:04:50.160]  這個是他們今時今日的新年
[00:04:50.160 --> 00:04:51.680]  今時今日的駐彭節
[00:04:51.680 --> 00:04:53.280]  有一個拉比說了一句話
[00:04:53.280 --> 00:04:56.360]  他對比逾節
[00:04:56.360 --> 00:04:59.080]  逾節對比駐彭節的分別是什麼呢?
[00:04:59.080 --> 00:05:01.160]  他說出來的對比
[00:05:01.160 --> 00:05:04.920]  就凸顯了駐彭節的性質
[00:05:04.920 --> 00:05:07.200]  我說給大家聽
[00:05:07.200 --> 00:05:13.280]  逾節是一個解放的事件
[00:05:13.280 --> 00:05:17.200]  駐彭節是解放的道路
[00:05:17.200 --> 00:05:19.680]  一個是解放的事件
[00:05:19.680 --> 00:05:22.800]  另外是解放的道路
[00:05:22.800 --> 00:05:25.840]  逾節是一個很勇敢地吃一餐
[00:05:25.840 --> 00:05:28.640]  然後離開
[00:05:28.640 --> 00:05:32.520]  駐彭節是四萬三千八百餐飯
[00:05:32.520 --> 00:05:37.440]  在曠野那裡吃、煮、洗碗碟
[00:05:37.440 --> 00:05:43.840]  吃、煮、洗碗碟
[00:05:43.840 --> 00:05:45.800]  四萬三千八百餐飯
[00:05:45.800 --> 00:05:47.880]  在曠野那裡要做些什麼
[00:05:47.880 --> 00:05:49.080]  很不同的性質
[00:05:49.080 --> 00:05:54.000]  一餐飯吃完很勇敢地離開
[00:05:54.000 --> 00:05:58.600]  另外那個是說每一天吃
[00:05:58.600 --> 00:06:03.280]  逾節是慶祝一剎那間的成功
[00:06:03.280 --> 00:06:07.560]  但是駐彭節是紀念萬萬長路
[00:06:07.560 --> 00:06:09.080]  四十年在曠野漂流
[00:06:09.080 --> 00:06:14.200]  一萬四千六百日在曠野漂流
[00:06:14.200 --> 00:06:19.320]  最後,逾節是一個信心的節期
[00:06:19.320 --> 00:06:22.520]  駐彭節是一個信實的節期
[00:06:22.520 --> 00:06:23.920]  我覺得他這樣說的時候
[00:06:23.920 --> 00:06:25.400]  大家很明白了
[00:06:25.400 --> 00:06:30.720]  整個駐彭節究竟是要來紀念什麼呢?
[00:06:30.720 --> 00:06:33.760]  是要來紀念神的信實
[00:06:33.760 --> 00:06:35.640]  神對他們的信實
[00:06:35.640 --> 00:06:37.480]  他們怎麼依靠神
[00:06:37.480 --> 00:06:39.080]  神對他們的信實
[00:06:39.080 --> 00:06:41.920]  在這麼長日子里的信實
[00:06:41.920 --> 00:06:45.400]  如果我們看這個詩篇
[00:06:45.400 --> 00:06:49.680]  在這個節期里唱
[00:06:49.680 --> 00:06:50.520]  我們就明白
[00:06:50.520 --> 00:06:53.800]  這個不是說一個路程的前面
[00:06:53.800 --> 00:06:56.040]  最開始或者結尾
[00:06:56.040 --> 00:06:57.680]  是中間那一段
[00:06:57.680 --> 00:07:01.280]  大家什麼中間那一段都難的
[00:07:01.280 --> 00:07:04.160]  讀神學三年也好
[00:07:04.160 --> 00:07:04.760]  四年也好
[00:07:04.760 --> 00:07:06.520]  讀到第二年
[00:07:06.520 --> 00:07:08.720]  或者有些人第三年是最難的
[00:07:08.720 --> 00:07:10.840]  在中間那一段
[00:07:10.840 --> 00:07:13.800]  兩頭不到岸那一刻是最徬徨
[00:07:13.800 --> 00:07:15.640]  覺得最辛苦的那一刻
[00:07:15.640 --> 00:07:19.520]  駐彭節基本上就是紀念
[00:07:19.520 --> 00:07:21.360]  慶祝這一個路程
[00:07:21.360 --> 00:07:23.800]  今天我們人生里也有很多這些路程
[00:07:23.800 --> 00:07:25.120]  我們不是這一邊
[00:07:25.120 --> 00:07:25.920]  不是那一邊
[00:07:25.920 --> 00:07:27.520]  我們信了主
[00:07:27.520 --> 00:07:29.240]  不是開始信主那一刻
[00:07:29.240 --> 00:07:31.160]  也不是見主面那一刻
[00:07:31.160 --> 00:07:32.680]  是中間那一段路程
[00:07:32.680 --> 00:07:35.840]  我們應該怎麼樣紀念
[00:07:35.840 --> 00:07:37.600]  怎麼樣思想這個路程呢?
[00:07:37.600 --> 00:07:40.960]  實際上這個經文就是和我們說這些東西
[00:07:40.960 --> 00:07:44.280]  我們看第六和第七節
[00:07:44.280 --> 00:07:46.400]  第六和第七節
[00:07:46.400 --> 00:07:48.680]  剛才我們唱詩的時候也讀過
[00:07:48.680 --> 00:07:49.360]  我們一起讀
[00:07:49.360 --> 00:07:51.040]  一二三
[00:07:51.040 --> 00:07:55.200]  神說:我使你的肩得脫重擔
[00:07:55.200 --> 00:07:57.760]  你的手放下糠紙
[00:07:57.760 --> 00:08:00.000]  你在急難中呼求
[00:08:00.000 --> 00:08:02.000]  我就答救你
[00:08:02.000 --> 00:08:05.080]  我在雷的隱秘處應允你
[00:08:05.080 --> 00:08:08.360]  在米里巴水那裡試驗你
[00:08:08.360 --> 00:08:10.160]  這裡神說什麼呢?
[00:08:10.160 --> 00:08:11.880]  在這個紀念的日子
[00:08:11.880 --> 00:08:13.880]  神說你記不記得
[00:08:13.880 --> 00:08:16.480]  當年你們在埃及那裡做勞缽
[00:08:16.480 --> 00:08:22.120]  我怎麼樣從雷電的隱秘處到埃及那裡
[00:08:22.120 --> 00:08:23.520]  來拯救你們出來
[00:08:23.520 --> 00:08:25.240]  這是一個拯救
[00:08:25.240 --> 00:08:27.360]  神的拯救
[00:08:27.360 --> 00:08:28.320]  神拯救
[00:08:28.320 --> 00:08:29.520]  我們這樣想的時候
[00:08:29.520 --> 00:08:33.440]  可能大家沒有做過勞缽
[00:08:33.440 --> 00:08:35.920]  雖然我們公紀有時候也感覺像勞缽
[00:08:35.920 --> 00:08:37.960]  但我們不是真的勞缽
[00:08:37.960 --> 00:08:39.200]  我們沒有做過勞缽
[00:08:39.200 --> 00:08:41.840]  你說這個拯救對我們來說是什麼意思
[00:08:41.840 --> 00:08:44.600]  這個拯救對我們來說也絕對有意思
[00:08:44.600 --> 00:08:49.040]  因為我們每一個人有自己的拯救經驗
[00:08:49.040 --> 00:08:51.240]  以色列有以色列的拯救經驗
[00:08:51.240 --> 00:08:53.440]  他們的經驗就是他們的民族
[00:08:53.440 --> 00:08:57.440]  在埃及被人貶做勞缽
[00:08:57.440 --> 00:08:58.960]  本來不是的
[00:08:58.960 --> 00:09:00.560]  約瑟去到那時候不是的
[00:09:00.560 --> 00:09:04.640]  約瑟以色列人在埃及曾經試過封光
[00:09:04.640 --> 00:09:07.040]  後來有一個皇帝出現就覺得
[00:09:07.040 --> 00:09:11.600]  這群人太有錢了
[00:09:11.600 --> 00:09:14.160]  太權並大多了
[00:09:14.160 --> 00:09:15.800]  所以剝削他們
[00:09:15.800 --> 00:09:18.240]  一直到使他們變成勞缽神
[00:09:18.240 --> 00:09:19.840]  要拯救他們出來
[00:09:19.840 --> 00:09:24.880]  今天我們可能也有自己的拯救故事
[00:09:24.880 --> 00:09:26.480]  我們說一個見證
[00:09:26.480 --> 00:09:27.840]  這是我自己一個學生
[00:09:27.840 --> 00:09:30.320]  有一次去自己做一個見證
[00:09:30.320 --> 00:09:31.840]  她是女子
[00:09:31.840 --> 00:09:36.120]  她差不多小時候就去教會了
[00:09:36.120 --> 00:09:37.200]  就是去一間教會
[00:09:37.200 --> 00:09:39.720]  就是我自己同事的一間教會
[00:09:39.720 --> 00:09:42.920]  所以我同事和她有時是認識的
[00:09:42.920 --> 00:09:47.040]  不過她後來長大了
[00:09:47.040 --> 00:09:48.640]  她就離開了教會
[00:09:48.640 --> 00:09:50.000]  結了婚
[00:09:50.000 --> 00:09:51.520]  生了兩個女兒
[00:09:51.520 --> 00:09:54.520]  本來的婚姻感覺上也不錯的
[00:09:54.520 --> 00:10:00.800]  不過有一天她的丈夫離開了她
[00:10:00.800 --> 00:10:06.800]  她立刻整個生命好像粉碎了
[00:10:06.800 --> 00:10:09.800]  剛好兩個很小的女兒
[00:10:09.800 --> 00:10:11.200]  她的丈夫離開了她
[00:10:11.200 --> 00:10:13.120]  她的生命就粉碎了
[00:10:13.120 --> 00:10:14.520]  她很傷心
[00:10:14.520 --> 00:10:17.720]  但是在她的傷心和痛苦之中
[00:10:17.720 --> 00:10:19.360]  她尋找到主
[00:10:19.360 --> 00:10:22.240]  她實在搬到另外一個地方居住
[00:10:22.240 --> 00:10:24.240]  她去了另外一個地方之後
[00:10:24.240 --> 00:10:26.080]  她就去了另外一間教會
[00:10:26.080 --> 00:10:29.440]  在那間教會聚會
[00:10:29.440 --> 00:10:33.160]  神在那間教會慢慢醫治她的生命
[00:10:33.160 --> 00:10:36.240]  她慢慢一個人長大了兩個女兒
[00:10:36.240 --> 00:10:40.560]  後來神呼召她侍奉主
[00:10:40.560 --> 00:10:44.040]  她自己在神後院做見證的時候
[00:10:44.040 --> 00:10:45.800]  我最記得了
[00:10:45.800 --> 00:10:48.600]  這麼多年來只有她一個人在那裡做見證
[00:10:48.600 --> 00:10:52.160]  整個堂的人都哭了
[00:10:52.160 --> 00:10:53.600]  我很奇怪
[00:10:53.600 --> 00:10:54.440]  因為你知道的
[00:10:54.440 --> 00:10:56.680]  神學生聽慣這些東西的
[00:10:56.680 --> 00:10:58.120]  為什麼會哭呢?
[00:10:58.120 --> 00:11:00.920]  我記得有一個男同學坐在那裡
[00:11:00.920 --> 00:11:01.760]  哭得很激動
[00:11:01.760 --> 00:11:04.800]  我想比發生在她身上還要慘
[00:11:04.800 --> 00:11:08.600]  但是最重要的是她是真心的
[00:11:08.600 --> 00:11:10.840]  她說過一句話
[00:11:10.840 --> 00:11:12.360]  我很記得這句話
[00:11:12.360 --> 00:11:16.120]  她說神將我在埃及帶領出來
[00:11:16.120 --> 00:11:17.720]  她正正就是用了這個字
[00:11:17.720 --> 00:11:19.280]  在埃及帶領出來
[00:11:19.280 --> 00:11:20.680]  神呼召她
[00:11:20.680 --> 00:11:22.240]  神拯救了她
[00:11:22.240 --> 00:11:25.640]  我們每個人可能都有這樣的見證
[00:11:25.640 --> 00:11:29.080]  神怎樣在我們的痛苦
[00:11:29.080 --> 00:11:30.760]  在我們的患難
[00:11:30.760 --> 00:11:35.040]  當我們受人生的大刺激那一刻
[00:11:35.040 --> 00:11:36.440]  神怎樣拯救我們
[00:11:36.440 --> 00:11:37.880]  我有另外一個學生
[00:11:37.880 --> 00:11:40.360]  他也做過一個見證
[00:11:40.360 --> 00:11:43.200]  他是那些問題青年
[00:11:43.200 --> 00:11:46.920]  他喝酒、吃毒品
[00:11:46.920 --> 00:11:48.560]  他什麼都做
[00:11:48.560 --> 00:11:51.360]  他有一次在酒吧喝醉酒
[00:11:51.360 --> 00:11:53.400]  沒錢給
[00:11:53.400 --> 00:11:56.320]  那些人好像撞垃圾扔在門口
[00:11:56.320 --> 00:11:57.960]  他躺在地上
[00:11:57.960 --> 00:12:04.640]  他自己也覺得自己有點像垃圾
[00:12:04.640 --> 00:12:07.640]  神在當中拯救他
[00:12:07.640 --> 00:12:09.400]  後來神呼召他
[00:12:09.400 --> 00:12:11.880]  他也有他的見證
[00:12:11.880 --> 00:12:13.960]  他出埃及的見證
[00:12:13.960 --> 00:12:15.800]  我們每一個人坐在這裡
[00:12:15.800 --> 00:12:19.000]  可能我們都有這個見證
[00:12:19.000 --> 00:12:20.760]  不只是其他人
[00:12:20.760 --> 00:12:22.280]  不只是聖經的人
[00:12:22.280 --> 00:12:23.560]  是我們自己
[00:12:23.560 --> 00:12:24.640]  我們的生命
[00:12:24.640 --> 00:12:28.480]  我可以寫我們自己的出埃及記
[00:12:28.480 --> 00:12:30.080]  今天神和我們說
[00:12:30.080 --> 00:12:31.720]  紀念這個節期的時候
[00:12:31.720 --> 00:12:34.200]  我們要紀念我們自己的出埃及記
[00:12:34.200 --> 00:12:36.480]  我們自己拯救的故事
[00:12:36.480 --> 00:12:37.680]  我們記不記得呢?
[00:12:37.680 --> 00:12:41.080]  我們記不記得當天神怎麼拯救我們呢?
[00:12:41.080 --> 00:12:41.840]  還有
[00:12:41.840 --> 00:12:43.960]  還有剛才在第七節那裡
[00:12:43.960 --> 00:12:45.720]  就說什麼米利巴那裡
[00:12:45.720 --> 00:12:47.000]  就是試驗利
[00:12:47.000 --> 00:12:48.760]  瑪利巴水
[00:12:48.760 --> 00:12:50.000]  當時什麼事發生呢?
[00:12:50.000 --> 00:12:52.560]  這群人去到那裡沒有水喝
[00:12:52.560 --> 00:12:53.240]  沒有水喝
[00:12:53.240 --> 00:12:54.680]  他們埋怨神
[00:12:54.680 --> 00:12:56.280]  實在如果你看
[00:12:56.280 --> 00:12:57.760]  摩西很生氣
[00:12:57.760 --> 00:13:02.920]  摩西神叫他叫那些石頭出水
[00:13:02.920 --> 00:13:05.360]  不過摩西生氣了
[00:13:05.360 --> 00:13:07.880]  拿著杖子打在石頭上
[00:13:07.880 --> 00:13:08.640]  都出水
[00:13:08.640 --> 00:13:10.120]  不過神就說
[00:13:10.120 --> 00:13:10.960]  你這麼做
[00:13:10.960 --> 00:13:12.280]  你不能進迦南地了
[00:13:12.280 --> 00:13:15.160]  一個領袖的人有什麼理由
[00:13:15.160 --> 00:13:17.400]  在眾人的面前
[00:13:17.400 --> 00:13:21.840]  你可以說是蝕了神的命
[00:13:21.840 --> 00:13:25.520]  所以他不能進迦南地
[00:13:25.520 --> 00:13:27.800]  為什麼說水呢?
[00:13:27.800 --> 00:13:29.760]  紀念一個節期
[00:13:29.760 --> 00:13:30.920]  有這麼多神跡
[00:13:30.920 --> 00:13:33.040]  水可能我們都明白的
[00:13:33.040 --> 00:13:36.080]  我們看第十節
[00:13:36.080 --> 00:13:37.880]  我們一起讀第十節
[00:13:37.880 --> 00:13:39.400]  一二三
[00:13:39.400 --> 00:13:41.960]  我是耶和華你的神
[00:13:41.960 --> 00:13:45.200]  曾把你從埃及地領上來
[00:13:45.200 --> 00:13:47.280]  你要大大張口
[00:13:47.280 --> 00:13:49.520]  我就給你充滿
[00:13:49.520 --> 00:13:50.640]  你要大大張口
[00:13:50.640 --> 00:13:52.160]  我就給你充滿
[00:13:52.160 --> 00:13:56.760]  這句話是說哪個經驗在抗壓呢?
[00:13:56.760 --> 00:13:58.160]  瑪拿
[00:13:58.160 --> 00:13:59.440]  他們也是
[00:13:59.440 --> 00:14:01.200]  這次又去到抗壓那裡
[00:14:01.200 --> 00:14:03.440]  他們沒得吃
[00:14:03.440 --> 00:14:06.160]  所以他們就呼叫神
[00:14:06.160 --> 00:14:07.480]  實在他們都是埋怨
[00:14:07.480 --> 00:14:09.640]  每一次這些事發生的時候
[00:14:09.640 --> 00:14:11.760]  他們的態度是埋怨的態度
[00:14:11.760 --> 00:14:13.320]  這次他們都不例外
[00:14:13.320 --> 00:14:14.440]  都是埋怨神
[00:14:14.440 --> 00:14:15.560]  就說沒得吃
[00:14:15.560 --> 00:14:19.200]  神就說既然是這樣
[00:14:19.200 --> 00:14:19.880]  好
[00:14:19.880 --> 00:14:22.320]  我就給你們吃
[00:14:22.320 --> 00:14:25.160]  摩西自己都覺得沒什麼理由的
[00:14:25.200 --> 00:14:29.560]  大家有沒有試過教會的
[00:14:29.560 --> 00:14:31.680]  出去的遊樂場
[00:14:31.680 --> 00:14:33.280]  如果你要負責的
[00:14:33.280 --> 00:14:34.680]  差不多現在這麼多人就好了
[00:14:34.680 --> 00:14:36.360]  你就知道多麻煩的了
[00:14:36.360 --> 00:14:38.800]  每一個人有些東西吃
[00:14:38.800 --> 00:14:40.360]  這麼多個人
[00:14:40.360 --> 00:14:43.600]  你想想那裡聖經說有六十萬人
[00:14:43.600 --> 00:14:46.880]  每一天兩餐就夠了
[00:14:46.880 --> 00:14:49.280]  怎麼給他們吃啊?
[00:14:49.280 --> 00:14:50.640]  六十萬人
[00:14:50.640 --> 00:14:53.040]  每一天兩餐就夠了
[00:14:53.040 --> 00:14:54.040]  一天吃完了
[00:14:54.040 --> 00:14:55.520]  明天又來過了
[00:14:55.520 --> 00:14:56.760]  後天又來過了
[00:14:56.760 --> 00:15:00.240]  一餐半餐是難的
[00:15:00.240 --> 00:15:01.280]  一個月
[00:15:01.280 --> 00:15:02.080]  兩個月
[00:15:02.080 --> 00:15:03.960]  四十年
[00:15:03.960 --> 00:15:05.920]  因為根本做不到
[00:15:05.920 --> 00:15:07.480]  摩西都覺得做不到
[00:15:07.480 --> 00:15:08.400]  做不到怎麼辦呢?
[00:15:08.400 --> 00:15:09.240]  神說在這裡
[00:15:09.240 --> 00:15:10.080]  在曠野那裡
[00:15:10.080 --> 00:15:12.000]  哪裡找東西給他們吃這麼多
[00:15:12.000 --> 00:15:14.960]  所以神就創造了一種新的食物
[00:15:14.960 --> 00:15:16.360]  這世界沒見過的
[00:15:16.360 --> 00:15:18.000]  這種食物叫做馬拿
[00:15:18.000 --> 00:15:20.640]  大家知道馬拿的意思是什麼嗎?
[00:15:20.640 --> 00:15:22.920]  是什麼來的?
[00:15:22.920 --> 00:15:25.360]  馬拿的意思是什麼來的?
[00:15:25.360 --> 00:15:26.480]  他們都不知道是什麼
[00:15:26.480 --> 00:15:27.160]  去到那裡
[00:15:27.160 --> 00:15:27.440]  咦?
[00:15:27.440 --> 00:15:28.440]  是可以吃的
[00:15:28.440 --> 00:15:29.560]  有些人就說
[00:15:29.560 --> 00:15:33.040]  這些馬拿就是在曠野那裡
[00:15:33.040 --> 00:15:35.800]  有一種寄生蟲
[00:15:35.800 --> 00:15:37.680]  在樹上咬下去
[00:15:37.680 --> 00:15:43.200]  擠了糖汁的汁出來
[00:15:43.200 --> 00:15:44.240]  我想想
[00:15:44.240 --> 00:15:47.680]  吃糖四十年
[00:15:47.680 --> 00:15:48.720]  牙又掉了
[00:15:48.720 --> 00:15:49.840]  又瞎了
[00:15:49.840 --> 00:15:52.400]  總之每個人都糖尿病了
[00:15:52.400 --> 00:15:54.560]  有什麼理由呢?
[00:15:54.560 --> 00:15:55.920]  實際上他們都不知道是什麼
[00:15:55.920 --> 00:15:56.480]  吃完之後
[00:15:56.480 --> 00:15:57.360]  他們都不知道是什麼
[00:15:57.360 --> 00:15:58.240]  所以他們說
[00:15:58.240 --> 00:16:00.480]  馬就是馬拿的意思
[00:16:00.480 --> 00:16:02.480]  馬就是馬拿
[00:16:02.480 --> 00:16:03.200]  就是什麼?
[00:16:03.200 --> 00:16:04.120]  是什麼來的?
[00:16:04.120 --> 00:16:04.840]  沒有人知道
[00:16:04.840 --> 00:16:06.000]  所以就叫做馬拿
[00:16:06.000 --> 00:16:07.240]  神為了這群人
[00:16:07.240 --> 00:16:10.000]  在曠野那裡創造了一種新的食物
[00:16:10.000 --> 00:16:11.680]  這種新的食物在這個世界是沒有的
[00:16:11.680 --> 00:16:12.640]  他們吃完之後
[00:16:12.640 --> 00:16:13.920]  四十年過去了之後
[00:16:13.920 --> 00:16:14.920]  已經沒有了
[00:16:14.920 --> 00:16:16.720]  今天是沒有這種食物的
[00:16:16.720 --> 00:16:17.680]  大家有沒有想過
[00:16:17.680 --> 00:16:20.920]  剛才他們說的是喝和吃
[00:16:20.920 --> 00:16:23.360]  米利巴的是水
[00:16:23.360 --> 00:16:26.640]  這個是吃
[00:16:26.640 --> 00:16:27.840]  為什麼這麼多東西不講
[00:16:27.840 --> 00:16:30.320]  講這兩樣東西呢?
[00:16:30.320 --> 00:16:32.240]  十災不好說嗎?
[00:16:32.240 --> 00:16:33.640]  當你提那群人的時候
[00:16:33.640 --> 00:16:35.520]  你們啊
[00:16:35.520 --> 00:16:36.440]  還記得嗎?
[00:16:36.440 --> 00:16:38.600]  在埃及的時候
[00:16:38.600 --> 00:16:39.360]  我拯救出來
[00:16:39.360 --> 00:16:41.120]  十災啊
[00:16:41.120 --> 00:16:42.280]  天翻地覆
[00:16:42.280 --> 00:16:44.480]  不是這樣威水一點的嗎?
[00:16:44.480 --> 00:16:46.320]  過洪海還記得嗎?
[00:16:46.320 --> 00:16:48.320]  前無去路
[00:16:48.320 --> 00:16:49.960]  後有追兵
[00:16:49.960 --> 00:16:51.960]  跟著這個摩西
[00:16:51.960 --> 00:16:53.400]  新出的象
[00:16:53.400 --> 00:16:54.680]  不是這麼快開的
[00:16:54.680 --> 00:16:57.160]  聖經實在說在吹風
[00:16:57.160 --> 00:16:58.640]  吹了一大輪風
[00:16:58.640 --> 00:16:59.960]  跟著阿倫問摩西
[00:16:59.960 --> 00:17:01.400]  餵
[00:17:01.400 --> 00:17:01.960]  弟弟
[00:17:01.960 --> 00:17:02.760]  究竟怎麼回事
[00:17:02.760 --> 00:17:03.720]  吹來吹去
[00:17:03.720 --> 00:17:04.840]  那是怎樣的呢?
[00:17:04.840 --> 00:17:05.480]  摩西說
