
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹 新年蒙恩
[00:05:16.000 --> 00:05:19.000]  他們是從自己所身在的地方
[00:05:19.000 --> 00:05:21.000]  去到耶路撒冷城
[00:05:21.000 --> 00:05:24.000]  去聖殿當中敬拜神
[00:05:24.000 --> 00:05:26.000]  他們是一些朝聖者
[00:05:26.000 --> 00:05:28.000]  他們要去親近神
[00:05:28.000 --> 00:05:30.000]  要去尋求上帝
[00:05:30.000 --> 00:05:32.000]  而這位可拉的後裔
[00:05:32.000 --> 00:05:36.000]  就將這種情況講述給我們知道
[00:05:36.000 --> 00:05:38.000]  所以你見到一開始的時候
[00:05:38.000 --> 00:05:42.000]  他就說84篇第一節
[00:05:42.000 --> 00:05:44.000]  萬君子耶和華
[00:05:44.000 --> 00:05:47.000]  你的居所何等可愛
[00:05:47.000 --> 00:05:50.000]  我羨慕學賞耶和華的婉語
[00:05:50.000 --> 00:05:53.000]  我的心腸我的肉體
[00:05:53.000 --> 00:05:55.000]  向永生神呼籲
[00:05:55.000 --> 00:05:57.000]  一開始的時候就講到
[00:05:57.000 --> 00:05:59.000]  神的聖所
[00:05:59.000 --> 00:06:02.000]  他的居所何等可愛
[00:06:02.000 --> 00:06:05.000]  這裡的居所講的是神的殿
[00:06:05.000 --> 00:06:08.000]  也就是說神與人同在
[00:06:08.000 --> 00:06:11.000]  這個居所含有一種回眸的含義
[00:06:11.000 --> 00:06:14.000]  你會即時想起聖經新約裏面提到
[00:06:14.000 --> 00:06:17.000]  主耶穌他住在我們中間
[00:06:17.000 --> 00:06:19.000]  或者說回眸在我們中間
[00:06:19.000 --> 00:06:23.000]  充充滿滿有恩典有真理
[00:06:23.000 --> 00:06:27.000]  這位上帝曾經稱為萬君的耶和華
[00:06:27.000 --> 00:06:30.000]  他是掌管天地的上帝
[00:06:30.000 --> 00:06:32.000]  他是無所不在的上帝
[00:06:32.000 --> 00:06:36.000]  但是他選擇住在聖殿中
[00:06:36.000 --> 00:06:39.000]  住在人的裏面
[00:06:39.000 --> 00:06:41.000]  大家知道當我們今天新約的時候
[00:06:41.000 --> 00:06:45.000]  明白聖殿不單單是一個外在的建築物
[00:06:45.000 --> 00:06:51.000]  同時更加是耶穌基督成為了聖殿
[00:06:51.000 --> 00:06:53.000]  在新約的時候
[00:06:53.000 --> 00:06:57.000]  當人說這個聖殿何等的榮美
[00:06:57.000 --> 00:07:00.000]  但耶穌說這個聖殿將會被拆毀
[00:07:00.000 --> 00:07:05.000]  但他說三天之後他會重建聖殿
[00:07:05.000 --> 00:07:08.000]  是說他的生命是從死裡復活過來
[00:07:08.000 --> 00:07:12.000]  成為人神相會的地方
[00:07:12.000 --> 00:07:17.000]  是人和神在耶穌基督裏面能夠和好的原因
[00:07:17.000 --> 00:07:21.000]  因此耶穌成為了我們的聖殿
[00:07:21.000 --> 00:07:24.000]  而你和我都因為領受了主的恩
[00:07:24.000 --> 00:07:26.000]  神住在我們裏面
[00:07:26.000 --> 00:07:29.000]  我們都成為了聖殿
[00:07:29.000 --> 00:07:32.000]  今天當我們上到聖經講述道
[00:07:32.000 --> 00:07:35.000]  聖一殿何等可愛
[00:07:35.000 --> 00:07:37.000]  其實你和我都應該感恩
[00:07:37.000 --> 00:07:40.000]  因為你都成為了可愛
[00:07:40.000 --> 00:07:43.000]  不是因為你比別人好一點
[00:07:43.000 --> 00:07:46.000]  而是因為神住在你裏面
[00:07:46.000 --> 00:07:49.000]  你的生命變得可愛
[00:07:49.000 --> 00:07:52.000]  這是屬靈的事實
[00:07:52.000 --> 00:07:54.000]  當詩人講述道
[00:07:54.000 --> 00:07:56.000]  聖一殿何等可愛的時候
[00:07:56.000 --> 00:07:58.000]  他馬上有個回應
[00:07:58.000 --> 00:08:02.000]  他說我羨慕學想耶和華的婉語
[00:08:02.000 --> 00:08:04.000]  回應上帝的愛
[00:08:04.000 --> 00:08:06.000]  甚至上帝的同在
[00:08:06.000 --> 00:08:11.000]  人的心亦都渴望自己能夠去接近神
[00:08:11.000 --> 00:08:14.000]  最能夠讓神滿足的
[00:08:14.000 --> 00:08:17.000]  是人知道回應神的愛
[00:08:17.000 --> 00:08:21.000]  你知道愛的關係不可能單方面
[00:08:21.000 --> 00:08:24.000]  一定是互相的配合
[00:08:24.000 --> 00:08:26.000]  互相的回應
[00:08:26.000 --> 00:08:28.000]  詩人回應上帝
[00:08:28.000 --> 00:08:31.000]  我羨慕學想神的婉語
[00:08:31.000 --> 00:08:34.000]  或者說學想與神的同在
[00:08:34.000 --> 00:08:36.000]  這裏所講的學想
[00:08:36.000 --> 00:08:39.000]  有一種很特別的表達
[00:08:39.000 --> 00:08:42.000]  其實是講述他裏面一種苦苦相思
[00:08:42.000 --> 00:08:46.000]  心裏面很想能夠常與神親近
[00:08:46.000 --> 00:08:48.000]  一種心境
[00:08:48.000 --> 00:08:50.000]  而且他的心境裏表達出
[00:08:50.000 --> 00:08:56.000]  他不是單單好像自己一種與神親近
[00:08:56.000 --> 00:08:59.000]  而是他願意放下其他的渴慕
[00:08:59.000 --> 00:09:01.000]  單渴慕神
[00:09:01.000 --> 00:09:04.000]  大家剛才聽到
[00:09:04.000 --> 00:09:08.000]  這段時間很多人朝拜上帝
[00:09:08.000 --> 00:09:10.000]  他們經過一些比較艱難的旅程
[00:09:10.000 --> 00:09:13.000]  才能去到耶路撒冷的聖殿中
[00:09:13.000 --> 00:09:16.000]  或者他們所渴慕的旅途當中
[00:09:16.000 --> 00:09:19.000]  可以有些比較舒適的旅館
[00:09:19.000 --> 00:09:21.000]  或者豐富的食物
[00:09:21.000 --> 00:09:23.000]  可以增添體力
[00:09:23.000 --> 00:09:25.000]  可以舒適地上路
[00:09:25.000 --> 00:09:29.000]  其實我們在跟隨主的路上
[00:09:29.000 --> 00:09:31.000]  都有很多其他的愛慕
[00:09:31.000 --> 00:09:34.000]  但是當你再小心地想的時候
[00:09:34.000 --> 00:09:37.000]  你會發覺你和我最大的需要
[00:09:37.000 --> 00:09:42.000]  都不是這個世界給你的短暫的滿足
[00:09:42.000 --> 00:09:46.000]  而是主給你生命真正的滿足
[00:09:46.000 --> 00:09:50.000]  我記得早前一位姊妹說
[00:09:50.000 --> 00:09:53.000]  她自己早年信主曾經接觸過信仰
[00:09:53.000 --> 00:09:55.000]  但後來放棄了
[00:09:55.000 --> 00:09:58.000]  然後她說到她自己去到差不多中年的時候
[00:09:58.000 --> 00:10:01.000]  有機會和一班朋友去到歐洲旅行
[00:10:01.000 --> 00:10:03.000]  在歐洲旅行的時候
[00:10:03.000 --> 00:10:05.000]  有機會參觀當地的一些大教堂
[00:10:05.000 --> 00:10:08.000]  去到一間教堂的時候
[00:10:08.000 --> 00:10:10.000]  一直到處看
[00:10:10.000 --> 00:10:12.000]  自己一個人到處看的時候
[00:10:12.000 --> 00:10:15.000]  突然間有一種很特別的感覺
[00:10:15.000 --> 00:10:17.000]  那種感覺就是我以前信主
[00:10:17.000 --> 00:10:19.000]  為什麼我離開了
[00:10:19.000 --> 00:10:24.000]  然後她就感覺心裡有一個很大的呼喚
[00:10:24.000 --> 00:10:26.000]  好像上帝在呼喚她
[00:10:26.000 --> 00:10:30.000]  你回來 你順靠我
[00:10:30.000 --> 00:10:32.000]  這種感覺當她說的時候
[00:10:32.000 --> 00:10:34.000]  她說很難解釋得清楚
[00:10:34.000 --> 00:10:36.000]  那種很強烈的感動
[00:10:36.000 --> 00:10:38.000]  好像神在呼喚
[00:10:38.000 --> 00:10:41.000]  所以後來她回來香港之後
[00:10:41.000 --> 00:10:43.000]  她就再去教會
[00:10:43.000 --> 00:10:44.000]  來了我們當中
[00:10:44.000 --> 00:10:47.000]  後來在我們當中受洗
[00:10:47.000 --> 00:10:49.000]  上帝都是會這樣
[00:10:49.000 --> 00:10:52.000]  透過不同的方式去呼喚我們
[00:10:52.000 --> 00:10:54.000]  因為祂知道我們最大的需要
[00:10:54.000 --> 00:10:57.000]  不是其他 而是祂自己
[00:10:57.000 --> 00:10:59.000]  有時候就算我們信了主
[00:10:59.000 --> 00:11:02.000]  有其他事情都會將我們的心轉移了
[00:11:02.000 --> 00:11:05.000]  偏向其他的渴求
[00:11:05.000 --> 00:11:07.000]  但你會知道這位上帝
[00:11:07.000 --> 00:11:11.000]  祂是不斷地呼喚你去單渴慕祂
[00:11:11.000 --> 00:11:14.000]  因為祂知道有祂的同在
[00:11:14.000 --> 00:11:16.000]  是真正的福氣
[00:11:16.000 --> 00:11:19.000]  所以你再讀剛才聖經的時候
[00:11:19.000 --> 00:11:22.000]  去到下面的第四節
[00:11:22.000 --> 00:11:23.000]  詩人就說
[00:11:23.000 --> 00:11:28.000]  如此住在你殿中的便為有福
[00:11:28.000 --> 00:11:30.000]  他們是真正有福氣
[00:11:30.000 --> 00:11:32.000]  能夠有神的同在
[00:11:32.000 --> 00:11:36.000]  是向著上帝這個人真正有福
[00:11:36.000 --> 00:11:39.000]  而且他們仍要讚美
[00:11:39.000 --> 00:11:43.000]  意味著繼續不斷地經歷神的恩典
[00:11:43.000 --> 00:11:46.000]  不斷地去讚美祂
[00:11:46.000 --> 00:11:49.000]  當一位詩人講述這個福氣的時候
[00:11:49.000 --> 00:11:52.000]  他同時提及一些其他的酌料的經歷
[00:11:52.000 --> 00:11:56.000]  或者說一些很少的人物
[00:11:56.000 --> 00:11:59.000]  或者一些普通的平凡人
[00:11:59.000 --> 00:12:04.000]  他們如何在神的面前同樣領受這份同在
[00:12:04.000 --> 00:12:06.000]  在第三節
[00:12:06.000 --> 00:12:09.000]  文君的耶和華 我的王 我的神啊
[00:12:09.000 --> 00:12:13.000]  在你祭壇那裡 馬祖為自己找著房屋
[00:12:13.000 --> 00:12:17.000]  燕子為自己找著蒲磋 炙火
[00:12:17.000 --> 00:12:19.000]  這些最微小的酌料
[00:12:19.000 --> 00:12:22.000]  他們都在神的裏面有神的同在
[00:12:22.000 --> 00:12:28.000]  當然酌料同樣在比喻很多的小生命
[00:12:28.000 --> 00:12:30.000]  一些平凡的人
[00:12:30.000 --> 00:12:34.000]  我不知道大家知不知道
[00:12:34.000 --> 00:12:38.000]  當我們搬回英國裝修好禮堂之前
[00:12:38.000 --> 00:12:41.000]  那些麻雀已經入住康宅了
[00:12:41.000 --> 00:12:48.000]  其實很多年我們在玻璃門進入接待處那邊
[00:12:48.000 --> 00:12:53.000]  都留意到在我們北角宣道會的牌匾後面
[00:12:53.000 --> 00:12:55.000]  有幾個鳥巢
[00:12:55.000 --> 00:12:57.000]  鳥飛出飛入
[00:12:57.000 --> 00:12:59.000]  當然後來我們要裝修
[00:12:59.000 --> 00:13:01.000]  所以把牌匾插了出來
[00:13:01.000 --> 00:13:03.000]  那些酌料就死了
[00:13:03.000 --> 00:13:08.000]  但經過一段時間我們重新把新的牌匾安裝上去的時候
[00:13:08.000 --> 00:13:12.000]  我就發覺我們都未曾進來聚會
[00:13:12.000 --> 00:13:14.000]  那些酌料就回來了
[00:13:14.000 --> 00:13:16.000]  在那裏蓋了新的巢
[00:13:16.000 --> 00:13:19.000]  他們很開心
[00:13:19.000 --> 00:13:22.000]  我們見到他們都很開心
[00:13:24.000 --> 00:13:29.000]  雖然好像是一些城市的小現象
[00:13:29.000 --> 00:13:31.000]  但又讓我想起
[00:13:31.000 --> 00:13:35.000]  所有的人捍衛很微小
[00:13:35.000 --> 00:13:38.000]  又或者是一些不起眼
[00:13:38.000 --> 00:13:41.000]  甚至被人輕視的小人物
[00:13:41.000 --> 00:13:44.000]  上帝都重視
[00:13:44.000 --> 00:13:46.000]  上帝都看顧
[00:13:46.000 --> 00:13:49.000]  聖經裏面提到當主耶穌來到的時候
[00:13:49.000 --> 00:13:51.000]  很清楚告訴我們
[00:13:51.000 --> 00:13:53.000]  不要以為上帝會忘記你
[00:13:53.000 --> 00:13:55.000]  祂既然看顧小麻雀
[00:13:55.000 --> 00:13:58.000]  祂一定會看顧你
[00:13:58.000 --> 00:14:00.000]  既然祂供應小麻雀的需要
[00:14:00.000 --> 00:14:02.000]  祂不會忘記你的需要
[00:14:02.000 --> 00:14:04.000]  在神的裏面
[00:14:04.000 --> 00:14:07.000]  上帝接納犯到祂面前的人
[00:14:07.000 --> 00:14:09.000]  私人所體會
[00:14:09.000 --> 00:14:11.000]  當人知道祂尋求神
[00:14:11.000 --> 00:14:12.000]  渴慕神
[00:14:12.000 --> 00:14:16.000]  神讓祂住在他們裏面
[00:14:16.000 --> 00:14:19.000]  以致他們真的有福
[00:14:19.000 --> 00:14:21.000]  我們再看
[00:14:21.000 --> 00:14:23.000]  請提到第二個福氣
[00:14:23.000 --> 00:14:25.000]  大家看看下面的第五節
[00:14:25.000 --> 00:14:27.000]  承耀說:靠你有力量
[00:14:27.000 --> 00:14:29.000]  心中嚮往錫安大道的
[00:14:29.000 --> 00:14:32.000]  這人便為有福
[00:14:32.000 --> 00:14:33.000]  他們有福氣
[00:14:33.000 --> 00:14:34.000]  因為渴慕神
[00:14:34.000 --> 00:14:36.000]  而得到神給他們的力量
[00:14:36.000 --> 00:14:39.000]  他們生命經歷神給的福氣
[00:14:39.000 --> 00:14:41.000]  下面再提到第六節
[00:14:41.000 --> 00:14:43.000]  他們經過流淚谷
[00:14:43.000 --> 00:14:46.000]  叫這谷變為泉源之地
[00:14:46.000 --> 00:14:50.000]  並有秋雨之福蓋滿了泉谷
[00:14:50.000 --> 00:14:53.000]  剛才講述到一些朝拜的人
[00:14:53.000 --> 00:14:55.000]  在路程裏面很艱難
[00:14:55.000 --> 00:14:56.000]  有很多危險
[00:14:56.000 --> 00:14:57.000]  有盜賊危險
[00:14:57.000 --> 00:15:00.000]  有很多野獸的危險
[00:15:00.000 --> 00:15:03.000]  在路途上面他們面對艱難
[00:15:03.000 --> 00:15:04.000]  承耀所說
[00:15:04.000 --> 00:15:06.000]  他們經過流淚谷
[00:15:06.000 --> 00:15:09.000]  或者說乾旱之地
[00:15:09.000 --> 00:15:11.000]  過程裏面有很多艱難
[00:15:11.000 --> 00:15:15.000]  但這些艱難竟然變成為泉源之地
[00:15:15.000 --> 00:15:17.000]  泉源之地表達一種
[00:15:17.000 --> 00:15:21.000]  被泉水湧流風形的表達
[00:15:21.000 --> 00:15:24.000]  後面繼續講秋雨之福
[00:15:24.000 --> 00:15:27.000]  是講述一些新的雨季開始
[00:15:27.000 --> 00:15:30.000]  本來到處都是乾旱的
[00:15:30.000 --> 00:15:33.000]  但突然間秋雨來到了
[00:15:33.000 --> 00:15:34.000]  滋潤大地
[00:15:34.000 --> 00:15:38.000]  見到很多滋潤的情況
[00:15:38.000 --> 00:15:42.000]  正如新一本所提及的都市水池
[00:15:42.000 --> 00:15:47.000]  周圍滿足的一種描述
[00:15:47.000 --> 00:15:49.000]  各位聽眾在我們跟隨主
[00:15:49.000 --> 00:15:52.000]  這條信仰的路上
[00:15:52.000 --> 00:15:54.000]  你會遇到艱難
[00:15:54.000 --> 00:15:59.000]  神沒有讓我們天色常藍
[00:15:59.000 --> 00:16:02.000]  你會遇到或大或小的困難
[00:16:02.000 --> 00:16:04.000]  甚至是苦難
[00:16:04.000 --> 00:16:06.000]  但你知道這位上帝
[00:16:06.000 --> 00:16:08.000]  祂以慈愛度你
[00:16:08.000 --> 00:16:09.000]  祂掌權
[00:16:09.000 --> 00:16:15.000]  祂一定會將這些苦難化為對你另一種祝福
[00:16:15.000 --> 00:16:17.000]  祂會將你的流淚谷
[00:16:17.000 --> 00:16:20.000]  變成泉源之地
[00:16:20.000 --> 00:16:25.000]  這是歷代很多很多的教徒所經歷的事情
[00:16:25.000 --> 00:16:28.000]  如果你記得我早前提及的一位姊妹
[00:16:28.000 --> 00:16:30.000]  姓林的姊妹
[00:16:30.000 --> 00:16:34.000]  因為在自己的癌症過程中信了主
[00:16:34.000 --> 00:16:36.000]  她患了肺癌
[00:16:36.000 --> 00:16:37.000]  去看醫生的時候
[00:16:37.000 --> 00:16:40.000]  這位醫生帶了她去信主
[00:16:40.000 --> 00:16:43.000]  因為她本身很大的重擔
[00:16:43.000 --> 00:16:47.000]  就是她的兒子是嚴重的弱智
[00:16:47.000 --> 00:16:49.000]  所以她多年來
[00:16:49.000 --> 00:16:50.000]  現在二十多歲了
[00:16:50.000 --> 00:16:51.000]  一直照顧她成長
[00:16:51.000 --> 00:16:55.000]  她說常常夢見自己揹著一個大包袱
[00:16:55.000 --> 00:16:57.000]  但怎樣也放不下
[00:16:57.000 --> 00:16:59.000]  都反映她內心的壓力
[00:16:59.000 --> 00:17:01.000]  然後她說看醫生的時候
[00:17:01.000 --> 00:17:03.000]  醫生告訴她你的病況之後
[00:17:03.000 --> 00:17:07.000]  我要自己一個人很慘地面對這個病
[00:17:07.000 --> 00:17:08.000]  這位醫生告訴她
[00:17:08.000 --> 00:17:11.000]  你不需要一個人面對
[00:17:11.000 --> 00:17:12.000]  你知道有位主耶穌
[00:17:12.000 --> 00:17:15.000]  祂會和你一起走人生的路
[00:17:15.000 --> 00:17:19.000]  祂可以陪著你一起面對這個病
[00:17:19.000 --> 00:17:21.000]  然後帶領了她去信主
[00:17:21.000 --> 00:17:22.000]  這位姊妹信了主之後
[00:17:22.000 --> 00:17:24.000]  心裡很大的釋放
[00:17:24.000 --> 00:17:25.000]  後來有一個晚上
[00:17:25.000 --> 00:17:28.000]  剛剛就是她所說的連三十晚
[00:17:28.000 --> 00:17:31.000]  和自己的家人一起團年飯
[00:17:31.000 --> 00:17:34.000]  吃飯的時候見到自己的孫女祈禱
[00:17:34.000 --> 00:17:36.000]  孫女借飯祈禱
[00:17:36.000 --> 00:17:40.000]  我們的小朋友不知道你吃飯的時候有沒有借飯
[00:17:40.000 --> 00:17:44.000]  我聽過有好幾個家庭的事情
[00:17:44.000 --> 00:17:45.000]  因為小朋友祈禱
[00:17:45.000 --> 00:17:47.000]  所以帶領了父母信主
[00:17:47.000 --> 00:17:50.000]  或者爺爺奶奶信主
[00:17:50.000 --> 00:17:52.000]  然後她聽見孫女祈禱的時候
[00:17:52.000 --> 00:17:53.000]  她說我都要借飯
[00:17:53.000 --> 00:17:55.000]  我信了耶穌了
[00:17:55.000 --> 00:17:56.000]  她借飯
[00:17:56.000 --> 00:17:59.000]  借飯之後很開心之後就吃飯
[00:17:59.000 --> 00:18:01.000]  吃了不少
[00:18:01.000 --> 00:18:04.000]  先生就叫她夠了
[00:18:04.000 --> 00:18:06.000]  不要吃那麼多
[00:18:06.000 --> 00:18:09.000]  我看到這份見證的時候都有點奇怪
[00:18:09.000 --> 00:18:12.000]  團年飯為什麼要嚇著別人不讓人吃呢
[00:18:12.000 --> 00:18:15.000]  原來她因為身體的癌症
[00:18:15.000 --> 00:18:17.000]  如果吃多過一碗飯
[00:18:17.000 --> 00:18:20.000]  她就會有很嚴重的輻射
[00:18:20.000 --> 00:18:22.000]  所以先生知道這個情況
[00:18:22.000 --> 00:18:24.000]  叫她不要吃了
[00:18:24.000 --> 00:18:26.000]  但她就說沒什麼
[00:18:26.000 --> 00:18:28.000]  覺得很舒服
[00:18:28.000 --> 00:18:30.000]  開心繼續吃
[00:18:30.000 --> 00:18:31.000]  一直吃
[00:18:31.000 --> 00:18:34.000]  很開心和家人相聚
[00:18:34.000 --> 00:18:36.000]  然後過了一晚
[00:18:36.000 --> 00:18:38.000]  第二天早上年初一
[00:18:38.000 --> 00:18:40.000]  她就感覺有沒有不妥
[00:18:40.000 --> 00:18:42.000]  沒事
[00:18:42.000 --> 00:18:46.000]  很安樂的在那段時間
[00:18:46.000 --> 00:18:47.000]  然後她寫了一篇見證
[00:18:47.000 --> 00:18:49.000]  很特別用了一個標題
[00:18:49.000 --> 00:18:54.000]  標題就說從輻射到覆捨
[00:18:54.000 --> 00:18:56.000]  大家聽不聽得懂
[00:18:56.000 --> 00:18:59.000]  本來是覆土討社
[00:18:59.000 --> 00:19:03.000]  但現在是因福傾瀉在她的生活上
[00:19:03.000 --> 00:19:07.000]  後來她也做了一些很大的手術
[00:19:07.000 --> 00:19:09.000]  要開腦來做手術
[00:19:09.000 --> 00:19:11.000]  但她一直講述
[00:19:11.000 --> 00:19:14.000]  神帶領她經過這些事情
[00:19:14.000 --> 00:19:17.000]  很多很多弟兄姊妹都經歷到
[00:19:17.000 --> 00:19:19.000]  因為上帝是信實的
[00:19:19.000 --> 00:19:21.000]  在難處裏面
[00:19:21.000 --> 00:19:24.000]  祂讓我們有力量來面對
[00:19:24.000 --> 00:19:29.000]  讓那個難處變成為了全元之地
[00:19:29.000 --> 00:19:31.000]  是真實的
[00:19:31.000 --> 00:19:33.000]  而詩人繼續講
[00:19:33.000 --> 00:19:38.000]  不單止成為了因福蓋滿的地方
[00:19:38.000 --> 00:19:41.000]  他們行走力上加力
[00:19:41.000 --> 00:19:43.000]  各人道石安朝見神
[00:19:43.000 --> 00:19:47.000]  力上加力意味著不單止今天有力量
[00:19:47.000 --> 00:19:50.000]  而是不斷不斷經歷新鮮的力量
[00:19:50.000 --> 00:19:53.000]  能夠可以不斷向前走
[00:19:53.000 --> 00:19:55.000]  特別是聖經提及
[00:19:55.000 --> 00:19:58.000]  他們行走是力上加力
[00:19:58.000 --> 00:20:00.000]  去到神那裏
[00:20:00.000 --> 00:20:03.000]  去到神所帶領我們豐富之地
