
[00:00:00.000 --> 00:00:08.000]  我們說這個天堂的系列已經說了幾個信息
[00:07:24.500 --> 00:07:27.500]  第二個步驟是迎娶
[00:07:27.500 --> 00:07:30.500]  第三個步驟是婚宴
[00:07:30.500 --> 00:07:33.500]  第四個步驟是有一個很大的慶祝
[00:07:33.500 --> 00:07:39.500]  然後第五個步驟就是婚成,新郎新娘永遠在一起
[00:07:39.500 --> 00:07:43.500]  這個和我們和耶穌基督的關係很相似
[00:07:43.500 --> 00:07:47.500]  教會何時被神下聘
[00:07:47.500 --> 00:07:50.500]  是在以佛所書的一章四節
[00:07:50.500 --> 00:07:57.500]  在神創立世界以前已經在耶穌基督裡揀選了我們
[00:07:57.500 --> 00:08:00.500]  而我們的聘禮就是聖靈
[00:08:00.500 --> 00:08:05.500]  每一個接受耶穌基督的人都有聖靈在我們身上
[00:08:05.500 --> 00:08:11.500]  根據猶太人的婚禮習俗,在下聘至迎娶
[00:08:11.500 --> 00:08:16.500]  是有一段很長的時間,新郎和新娘可能都不會見面
[00:08:16.500 --> 00:08:19.500]  這個就是我們現在這個時候
[00:08:19.500 --> 00:08:24.500]  我們在等待著耶穌基督回來迎娶教會
[00:08:24.500 --> 00:08:27.500]  第二個步驟就是迎娶
[00:08:27.500 --> 00:08:30.500]  在鐵沙羅尼加前書的四章十六節
[00:08:30.500 --> 00:08:35.500]  說耶穌基督會回來迎娶教會,一聲號響
[00:08:35.500 --> 00:08:39.500]  我們就會在半空與耶穌基督在相會
[00:08:39.500 --> 00:08:42.500]  第三個步驟就是婚宴
[00:08:42.500 --> 00:08:45.500]  啟示六的十九章九節
[00:08:45.500 --> 00:08:50.500]  說凡被請赴羔羊之婚宴的有福了
[00:08:50.500 --> 00:08:53.500]  有一個實實在在的婚宴
[00:08:53.500 --> 00:08:57.500]  我相信這個婚宴就是在耶路撒冷城裡舉行
[00:08:57.500 --> 00:08:59.500]  是天上的耶路撒冷城
[00:08:59.500 --> 00:09:04.500]  在地上我們知道經過了耶穌基督
[00:09:04.500 --> 00:09:08.500]  來到迎娶教會,來到迎接教會
[00:09:08.500 --> 00:09:11.500]  地上就會有七年的災難
[00:09:11.500 --> 00:09:16.500]  地上有七年的災難,但是天上就有七年的延續
[00:09:16.500 --> 00:09:21.500]  跟著第四個步驟就是慶祝
[00:09:21.500 --> 00:09:27.500]  我們知道跟著七年的災難就是有個千年的國度
[00:09:27.500 --> 00:09:30.500]  在啟示六的二十章第六節
[00:09:30.500 --> 00:09:34.500]  說他們必作神和基督的祭司
[00:09:34.500 --> 00:09:38.500]  並要與基督一同作王一千年
[00:09:38.500 --> 00:09:42.500]  就是我們教會耶穌基督的辛苦
[00:09:42.500 --> 00:09:47.500]  會和耶穌基督一起回來在地上一同掌權一千年
[00:09:47.500 --> 00:09:51.500]  這個就在地上有一千年的慶祝
[00:09:51.500 --> 00:09:53.500]  最後就是婚姓
[00:09:53.500 --> 00:09:57.500]  在啟示六的二十一章第三節
[00:09:57.500 --> 00:10:01.500]  說神的障莫在人間,祂要與人同住
[00:10:01.500 --> 00:10:07.500]  我們將永遠感與神一同在
[00:10:07.500 --> 00:10:14.500]  當天使指這個新耶路撒冷城從天而降給約翰見到
[00:10:14.500 --> 00:10:18.500]  我相信就在第四和第五點的中間
[00:10:18.500 --> 00:10:21.500]  當這個千年的國度過了之後
[00:10:21.500 --> 00:10:24.500]  有大白寶座的審判
[00:10:24.500 --> 00:10:27.500]  然後舊的天地都會被毀滅
[00:10:27.500 --> 00:10:29.500]  跟著就會有新天新地
[00:10:29.500 --> 00:10:31.500]  我相信就在這個時候
[00:10:31.500 --> 00:10:35.500]  這個新耶路撒冷城是從天而降
[00:10:35.500 --> 00:10:41.500]  我們見到在啟示六的二十一章第九節
[00:10:41.500 --> 00:10:44.500]  剛才說有一位天使和約翰說
[00:10:44.500 --> 00:10:47.500]  你來,我給你看新娘
[00:10:47.500 --> 00:10:57.500]  究竟約翰跟著所描述的是實實在在一個城是新耶路撒冷城
[00:10:57.500 --> 00:11:00.500]  還是好像經文所說是看新娘
[00:11:00.500 --> 00:11:04.500]  所以所描述的是新娘是教會
[00:11:04.500 --> 00:11:09.500]  究竟約翰所描述的是教會還是一個實實在在的地方
[00:11:09.500 --> 00:11:14.500]  我們解經不可以只拿著一節經文當零戰
[00:11:14.500 --> 00:11:17.500]  拿著一節經文就大造文章
[00:11:17.500 --> 00:11:20.500]  我們要看經文的全面性
[00:11:20.500 --> 00:11:23.500]  所以解經最怕就是斷章取義
[00:11:23.500 --> 00:11:28.500]  首先解經第一部分的我們就要看經文的前文後理
[00:11:28.500 --> 00:11:31.500]  第二個步驟就是看看同一部書
[00:11:31.500 --> 00:11:36.500]  有沒有其他的章節能夠給我們有什麼啟示
[00:11:36.500 --> 00:11:39.500]  然後我們再放寬一點我們的眼光
[00:11:39.500 --> 00:11:42.500]  看看其他聖經裡面的書本
[00:11:42.500 --> 00:11:48.500]  有沒有其他的經文能夠給我們看到有連帶的關體
[00:11:48.500 --> 00:11:52.500]  千萬不要拿著一節經文就斷章取義
[00:11:52.500 --> 00:11:56.500]  我們先看看經文的前後說什麼
[00:11:56.500 --> 00:12:01.500]  原來在21章9節之前就是說看新娘之前
[00:12:01.500 --> 00:12:06.500]  已經有提到新耶路撒冷城和新娘的關體
[00:12:06.500 --> 00:12:09.500]  在啟示錄的21章2節經文說
[00:12:09.500 --> 00:12:12.500]  我又看見聖城新耶路撒冷
[00:12:12.500 --> 00:12:15.500]  由神那裡從天而降
[00:12:15.500 --> 00:12:21.500]  預備好了就如身婦裝飾整齊等候丈夫
[00:12:21.500 --> 00:12:23.500]  原來前面的經文已經說了
[00:12:23.500 --> 00:12:26.500]  新耶路撒冷城就好像一個新娘
[00:12:26.500 --> 00:12:31.500]  預備好了來等待新郎
[00:12:31.500 --> 00:12:35.500]  新郎未來之前天使和約翰說
[00:12:35.500 --> 00:12:37.500]  你來我帶你看新娘
[00:12:37.500 --> 00:12:39.500]  究竟是看什麼
[00:12:39.500 --> 00:12:42.500]  是看新耶路撒冷城
[00:12:42.500 --> 00:12:44.500]  這節經文是很清楚
[00:12:44.500 --> 00:12:51.500]  所以我們看到其實新娘是新耶路撒冷城的一個比喻
[00:12:51.500 --> 00:12:55.500]  在聖經裡面有很多有關天堂的比喻
[00:12:55.500 --> 00:13:00.500]  羔羊的身婦或者新娘就是其中一個比喻
[00:13:00.500 --> 00:13:03.500]  為什麼要用新娘來比喻你問
[00:13:03.500 --> 00:13:05.500]  經文說得很清楚
[00:13:05.500 --> 00:13:09.500]  預備好了就好像在等待丈夫一樣
[00:13:09.500 --> 00:13:15.500]  新耶路撒冷城也是將來被教會居住的地方
[00:13:15.500 --> 00:13:17.500]  如果我們留意的話
[00:13:17.500 --> 00:13:20.500]  在聖經裡面很多時候
[00:13:20.500 --> 00:13:26.500]  一個城和裡面所住的居民是有個等號相等的
[00:13:26.500 --> 00:13:31.500]  好像耶穌基督是為耶路撒冷城來哭泣
[00:13:31.500 --> 00:13:37.500]  真的是為耶路撒冷城哭泣?是為了裡面的以色列人來哭泣
[00:13:37.500 --> 00:13:41.500]  所以很多時候一個城和裡面居住的人是相等的
[00:13:41.500 --> 00:13:48.500]  羔羊的身婦給我們看到就是天堂的新耶路撒冷城
[00:13:48.500 --> 00:13:51.500]  天堂還有很多其他的比喻
[00:13:51.500 --> 00:13:55.500]  我在講哥倫多豪書五章一節都跟大家說
[00:13:55.500 --> 00:13:57.500]  天堂好像房屋
[00:13:57.500 --> 00:14:00.500]  我們在地上好像是帳篷
[00:14:00.500 --> 00:14:05.500]  天上才是永遠存在的地方
[00:14:05.500 --> 00:14:10.500]  也有用國家來比喻天堂
[00:14:10.500 --> 00:14:13.500]  就好像肥納比書的三章二十節
[00:14:13.500 --> 00:14:15.500]  說我們都是天上的國民
[00:14:15.500 --> 00:14:18.500]  這個用國家的比喻
[00:14:18.500 --> 00:14:21.500]  我們在馬太福音的十三章也見得到
[00:14:21.500 --> 00:14:24.500]  是天國是神的國
[00:14:24.500 --> 00:14:28.500]  另外在希伯來書的十一章第十六節
[00:14:28.500 --> 00:14:30.500]  我們用一個城來比喻
[00:14:30.500 --> 00:14:33.500]  這個就是我們今天所說的新耶路撒冷城
[00:14:33.500 --> 00:14:39.500]  將來在天堂有一座城是一個更美好的家鄉
[00:14:39.500 --> 00:14:43.500]  看完了本身的經文
[00:14:43.500 --> 00:14:46.500]  我們不妨將眼光再放闊一點
[00:14:46.500 --> 00:14:52.500]  看看在啟示錄裡面有沒有其他的經文能夠給我們啟示
[00:14:52.500 --> 00:14:57.500]  其實啟示錄可以說是兩個城的一個故事
[00:14:57.500 --> 00:15:01.500]  一個就是新耶路撒冷城是屬於神的城
[00:15:01.500 --> 00:15:06.500]  另外一個城就是巴比倫城是屬於撒旦
[00:15:06.500 --> 00:15:12.500]  在啟示錄裡面很明顯是將這兩個城來比較
[00:15:12.500 --> 00:15:18.500]  例如在數啟示錄的十七章一節和啟示錄的二十一章九節
[00:15:18.500 --> 00:15:21.500]  約翰所描述的手法都是一模一樣
[00:15:21.500 --> 00:15:25.500]  十七章一節是說到巴比倫城大淫婦
[00:15:25.500 --> 00:15:31.500]  二十一章九節是說到新耶路撒冷城是羔羊的辛苦
[00:15:31.500 --> 00:15:34.500]  為什麼手法這麼相似?
[00:15:34.500 --> 00:15:36.500]  都是說到有一位天使
[00:15:36.500 --> 00:15:41.500]  這位天使就是拿著七碗其中七位天使的一個
[00:15:41.500 --> 00:15:44.500]  例如指給約翰看
[00:15:44.500 --> 00:15:47.500]  十七章一節就是看大淫婦巴比倫
[00:15:47.500 --> 00:15:50.500]  二十一章九節就是看羔羊的辛苦
[00:15:50.500 --> 00:15:52.500]  新耶路撒冷城
[00:15:52.500 --> 00:15:57.500]  我們也看到兩個城和兩個女人息息相關
[00:15:57.500 --> 00:16:02.500]  巴比倫城就是和大淫婦息息相關
[00:16:02.500 --> 00:16:05.500]  為什麼和這個女人息息相關?
[00:16:05.500 --> 00:16:11.500]  因為巴比倫就是所有假宗教的發源地就是大淫婦
[00:16:11.500 --> 00:16:18.500]  其中一個最出名的假宗教就是由巴別塔開始
[00:16:18.500 --> 00:16:22.500]  那時候他們已經預備自己起座塔,塔頂通天
[00:16:22.500 --> 00:16:26.500]  能夠自己達到神
[00:16:26.500 --> 00:16:30.500]  我們看到啟示六十七章八節
[00:16:30.500 --> 00:16:32.500]  很相似的經文,經文說
[00:16:32.500 --> 00:16:38.500]  你所看見的那女人就是管轄地上縱王的大聖
[00:16:38.500 --> 00:16:43.500]  這裡約翰又說大淫婦這個女人就是巴比倫城
[00:16:43.500 --> 00:16:46.500]  和我們剛剛看到的經文是一模一樣
[00:16:46.500 --> 00:16:54.500]  接著十七章,十八章的經文就是描述巴比倫城的被毀滅
[00:16:54.500 --> 00:16:56.500]  完全是說一個城被毀滅
[00:16:56.500 --> 00:16:58.500]  和我們今天的經文一樣
[00:16:58.500 --> 00:17:04.500]  二十一章二節說新耶路撒冷城就是好像新娘一樣
[00:17:04.500 --> 00:17:09.500]  接著二十一章九節就說你來我帶你去看新娘
[00:17:09.500 --> 00:17:15.500]  然後經文就是讓我們看到新耶路撒冷城是一個怎樣的地方
[00:17:15.500 --> 00:17:17.500]  所以我們看到啟示六裡面
[00:17:17.500 --> 00:17:21.500]  高陽的新婦就是代表新耶路撒冷
[00:17:21.500 --> 00:17:25.500]  大淫婦就是代表巴比倫
[00:17:25.500 --> 00:17:29.500]  我們也不妨再放闊一點的眼光來看
[00:17:29.500 --> 00:17:35.500]  看看在啟示六以外有沒有其他的經文有些連帶的關係
[00:17:35.500 --> 00:17:40.500]  我剛才說過,在聖經裡面有三個耶路撒冷城
[00:17:40.500 --> 00:17:47.500]  若韓在啟示六二十一章所描述的就是第三個耶路撒冷城
[00:17:47.500 --> 00:17:49.500]  是天堂的耶路撒冷城
[00:17:49.500 --> 00:17:55.500]  但在以西傑書的第四十八章是有描述第二個耶路撒冷城
[00:17:55.500 --> 00:17:58.500]  就是千禧年國道的耶路撒冷城
[00:17:58.500 --> 00:18:01.500]  兩個城的描述是很相似的
[00:18:01.500 --> 00:18:03.500]  都有赤馬
[00:18:03.500 --> 00:18:10.500]  若果真的描述高陽的新婦是新娘或是教會
[00:18:10.500 --> 00:18:13.500]  你說要赤馬來做什麼才行?
[00:18:13.500 --> 00:18:17.500]  難道是說新娘的三位完全是沒有意思的
[00:18:17.500 --> 00:18:21.500]  但是說一個真正的赤馬就有意思了
[00:18:21.500 --> 00:18:24.500]  在以西傑書的四十八章
[00:18:24.500 --> 00:18:28.500]  說到在千禧年國道的耶路撒冷城
[00:18:28.500 --> 00:18:31.500]  也有十二道城門
[00:18:31.500 --> 00:18:34.500]  每邊有三道城門,一共有十二道城門
[00:18:34.500 --> 00:18:38.500]  在城門上也有十二支派的名字
[00:18:38.500 --> 00:18:41.500]  就好像啟示六二十一章所說的一模一樣
[00:18:41.500 --> 00:18:45.500]  不單有尺寸,也有十二支派的名字
[00:18:45.500 --> 00:18:49.500]  我們看到雖然這兩個城是不同的
[00:18:49.500 --> 00:18:54.500]  雖然赤馬是不同的,但格式是一模一樣的
[00:18:54.500 --> 00:18:58.500]  兩處的描述都是一個實實在在的地方
[00:18:58.500 --> 00:19:04.500]  為什麼新耶路撒冷城是用高陽的新婦來代表?
[00:19:04.500 --> 00:19:09.500]  因為這是被教會所居住的地方
[00:19:09.500 --> 00:19:18.500]  究竟這個地方是不是教會唯一居住的地方?
[00:19:18.500 --> 00:19:21.500]  我相信不是,我剛才說過
[00:19:21.500 --> 00:19:24.500]  新耶路撒冷城只不過是其中一個城
[00:19:24.500 --> 00:19:27.500]  天堂很大,還有其他的地方
[00:19:27.500 --> 00:19:32.500]  而我們是從新耶路撒冷城去到三層天
[00:19:32.500 --> 00:19:35.500]  只需要眨眨眼就能夠去到
[00:19:35.500 --> 00:19:42.500]  注意,剛才說約翰看到新耶路撒冷城從天而降
[00:19:42.500 --> 00:19:48.500]  經文不是說神在約翰的眼前創造新耶路撒冷
[00:19:48.500 --> 00:19:51.500]  而是說這個新耶路撒冷城是從天而降
[00:19:51.500 --> 00:19:56.500]  很明顯當耶穌基督回來迎接新娘、迎接教會的時候
[00:19:56.500 --> 00:20:00.500]  這個新耶路撒冷城已經存在了
[00:20:00.500 --> 00:20:03.500]  這也就是剛才我和大家分享
[00:20:03.500 --> 00:20:05.500]  在約翰福音的十四章
[00:20:05.500 --> 00:20:10.500]  經文說耶穌基督要回去為我們預備一個地方
[00:20:10.500 --> 00:20:12.500]  然後回來迎接我們
[00:20:12.500 --> 00:20:17.500]  當他回來迎接的時候,這個地方已經是預備好了
[00:20:17.500 --> 00:20:22.500]  我相信這也是高陽婚宴所舉行的地方
[00:20:22.500 --> 00:20:25.500]  就是天上的新耶路撒冷城
[00:20:25.500 --> 00:20:31.500]  接著耶穌基督就會帶領我們回到地上
[00:20:31.500 --> 00:20:36.500]  在地上有一千年的統治,有一千年的慶祝
[00:20:36.500 --> 00:20:40.500]  接著就會有大白寶座的審判
[00:20:40.500 --> 00:20:44.500]  舊天地會過去,新天新地是被創造
[00:20:44.500 --> 00:20:49.500]  接著新耶路撒冷城就會從天而降
[00:20:49.500 --> 00:20:54.500]  所以約翰看到的一個預像其實就是這一點
[00:20:54.500 --> 00:20:57.500]  他看到新耶路撒冷城從天而降
[00:20:57.500 --> 00:21:03.500]  接著我們就會永遠與神在這個城裡面永遠同在
[00:21:03.500 --> 00:21:11.500]  今天要和大家說這個新耶路撒冷城一共有四點
[00:21:11.500 --> 00:21:15.500]  第一點就是這個城的榮耀
[00:21:15.500 --> 00:21:18.500]  在《啟示錄》的二十一章十一節
[00:21:18.500 --> 00:21:24.500]  說城中有神的榮耀,城的光輝如同極貴的寶石
[00:21:24.500 --> 00:21:27.500]  好象碧玉,名如水晶
[00:21:27.500 --> 00:21:31.500]  這個城是充滿了神的榮耀
[00:21:31.500 --> 00:21:35.500]  在《啟示錄》的六十章十九節
[00:21:35.500 --> 00:21:40.500]  告訴我們,在天堂我們不需要有太陽,不需要有月亮
[00:21:40.500 --> 00:21:44.500]  因為耶和華卻要作你永遠的光
[00:21:44.500 --> 00:21:48.500]  你神要為你的榮耀
[00:21:48.500 --> 00:21:53.500]  神就是我們的光,我們不需要太陽,不需要有月亮
[00:21:53.500 --> 00:21:59.500]  新約的《啟示錄》的二十一章二十三節都是很相似的經文
[00:21:59.500 --> 00:22:04.500]  說有神的榮耀光照,又由高揚為城的燈
[00:22:04.500 --> 00:22:11.500]  在這個天堂,在新耶路撒冷城裡面充滿了神的光輝
[00:22:11.500 --> 00:22:14.500]  充滿了神的榮耀
[00:22:14.500 --> 00:22:22.500]  剛才二十一章十一節說約翰說城裡面的光輝如同極貴的寶石
[00:22:22.500 --> 00:22:27.500]  為什麼約翰說好像寶石一樣?
[00:22:27.500 --> 00:22:31.500]  原因很簡單,我上次跟大家說過
[00:22:31.500 --> 00:22:37.500]  使徒約翰和以西傑先知,都是有時間、空間、控制的人
[00:22:37.500 --> 00:22:42.500]  他們去到天堂,看到天上的情景,有很多事情他們不能夠明白
[00:22:42.500 --> 00:22:45.500]  所以在以西傑書的第一章我說
[00:22:45.500 --> 00:22:49.500]  很多時候我們去讀覺得一頭霧水,莫名其妙
[00:22:49.500 --> 00:22:53.500]  但是使徒約翰所寫的就能夠更加明白
[00:22:53.500 --> 00:22:58.500]  他說城裡面的光輝好像極寶貴的寶石一樣
[00:22:58.500 --> 00:23:02.500]  他也告訴我們,是有很高大的城牆
[00:23:02.500 --> 00:23:06.500]  這個城是四方城,不是攻打四方城、打麻將
[00:23:06.500 --> 00:23:09.500]  真真正正是有四方的一個城
[00:23:09.500 --> 00:23:14.500]  每邊的城牆都有三道門,一共有十二道門
[00:23:14.500 --> 00:23:20.500]  剛才說有十二支派的名字在城門的上高
[00:23:20.500 --> 00:23:28.500]  也是因為這一節的經文,有很多人說教會是由十二支派開始
[00:23:28.500 --> 00:23:31.500]  我上一次跟大家說以佛所書
[00:23:31.500 --> 00:23:37.500]  說到有一個信息叫做耶穌基督身體的大奧秘
[00:23:37.500 --> 00:23:40.500]  我曾經說過,這是錯誤的教導
[00:23:40.500 --> 00:23:43.500]  教會絕對不是十二支派開始
[00:23:43.500 --> 00:23:47.500]  因為在以佛所書的三章五至六節
[00:23:47.500 --> 00:23:54.500]  經文告訴我們,這奧秘是在以前的世代沒有人知道
[00:23:54.500 --> 00:23:58.500]  這個奧秘是什麼?這個奧秘就是教會
[00:23:58.500 --> 00:24:06.500]  教會是什麼?是外邦人和猶太人同為後智同為一體,同蒙應許
[00:24:06.500 --> 00:24:09.500]  這是舊約,沒有發生
[00:24:09.500 --> 00:24:13.500]  雖然是神的旨意,聖經有提示過
[00:24:13.500 --> 00:24:17.500]  但是一般的以色列人相信他們想都沒想過
[00:24:17.500 --> 00:24:21.500]  自己會和外邦人一起來敬拜
[00:24:21.500 --> 00:24:24.500]  因為昔日的聖殿,他們敬拜的時候
[00:24:24.500 --> 00:24:28.500]  和外邦人有一棟很厚的牆隔開他們
[00:24:28.500 --> 00:24:32.500]  這一棟牆是何時被拆毀的?
[00:24:32.500 --> 00:24:37.500]  聖經有告訴我們,在以佛所書的二章十四節
[00:24:37.500 --> 00:24:41.500]  是耶穌基督在十字架上為我們所成就
[00:24:41.500 --> 00:24:43.500]  他拆毀了這一棟牆
[00:24:43.500 --> 00:24:47.500]  以至外邦人能夠和猶太人一齊來敬拜
[00:24:47.500 --> 00:24:51.500]  同為後智同為一體,同蒙應許
[00:24:51.500 --> 00:24:56.500]  如果我們說教會是舊約已經開始
[00:24:56.500 --> 00:24:59.500]  也就是說這棟牆自動拆毀了
[00:24:59.500 --> 00:25:03.500]  這不是聖經的教導,是說耶穌基督拆毀這棟牆
[00:25:03.500 --> 00:25:06.500]  所以當我們說教會是由十二支派開始
[00:25:06.500 --> 00:25:12.500]  其實是很貶低了耶穌基督在十字架為我們所做
[00:25:12.500 --> 00:25:15.500]  另外也有兩點我想提一提
[00:25:15.500 --> 00:25:20.500]  就是在聖經裡面,舊約的信徒和新約的信徒
[00:25:20.500 --> 00:25:22.500]  是分得很均衡
[00:25:22.500 --> 00:25:25.500]  舊約的信徒和新約的信徒
[00:25:25.500 --> 00:25:28.500]  復活的時間將來都會不同
