
[00:00:00.000 --> 00:00:03.640]  孫家在這幾個月我們一起學習
[00:11:52.340 --> 00:11:55.740]  去震撼我們的人生
[00:11:55.740 --> 00:11:58.440]  除非我們被神所震撼
[00:11:58.440 --> 00:12:00.240]  所有弟兄姊妹的教會裏面
[00:12:00.240 --> 00:12:02.040]  弟兄姊妹被神所震撼
[00:12:02.040 --> 00:12:04.840]  否則我們不可能有這種
[00:12:04.840 --> 00:12:06.840]  好像初期教會的復興
[00:12:06.840 --> 00:12:07.840]  這是第一樣
[00:12:07.840 --> 00:12:09.040]  第二樣還有
[00:12:09.040 --> 00:12:10.740]  我們接著可以做甚麼呢?
[00:12:10.740 --> 00:12:11.840]  於是聖經說
[00:12:11.840 --> 00:12:13.040]  彼得就教訓他們
[00:12:13.040 --> 00:12:14.840]  還要提醒一件事
[00:12:14.840 --> 00:12:19.040]  就是在40節那裏所說
[00:12:19.040 --> 00:12:20.840]  你們還要救自己
[00:12:20.840 --> 00:12:24.240]  脫離這個彎曲的世代
[00:12:24.240 --> 00:12:25.740]  這是接著的
[00:12:25.740 --> 00:12:27.640]  他突然間被神所震撼之後
[00:12:27.640 --> 00:12:29.640]  他就發覺自己一路走的路
[00:12:29.640 --> 00:12:31.640]  一路做的事原來這麼錯
[00:12:31.640 --> 00:12:33.240]  於是他就悔改
[00:12:33.240 --> 00:12:34.840]  悔改之後又怎樣?
[00:12:34.840 --> 00:12:37.840]  就預先用一個新的態度和勇氣
[00:12:37.840 --> 00:12:40.440]  去面對這個彎曲的世代
[00:12:40.440 --> 00:12:43.240]  因為這個世代本來自己都在他們當中
[00:12:43.240 --> 00:12:45.840]  這幫人我相信他們面對的第一個挑戰就是
[00:12:45.840 --> 00:12:48.040]  一直以來他們是釘死耶穌的人
[00:12:48.040 --> 00:12:50.240]  所以可能他們曾經羞辱過耶穌
[00:12:50.240 --> 00:12:51.440]  曾經傷害過耶穌
[00:12:51.440 --> 00:12:54.540]  曾經在十字架下面嘲笑過耶穌
[00:12:54.540 --> 00:12:56.640]  現在他們突然間知錯了
[00:12:56.640 --> 00:12:58.040]  他們回到家裏的時候
[00:12:58.040 --> 00:13:00.440]  他們第一件事要面對的就是要跟家裏的人說
[00:13:00.440 --> 00:13:01.640]  跟他們的鄰居說
[00:13:01.640 --> 00:13:03.240]  我以前原來教錯了
[00:13:03.240 --> 00:13:06.040]  這個耶穌原來是尼塞亞來的
[00:13:06.040 --> 00:13:07.840]  這一句話說出來的時候
[00:13:07.840 --> 00:13:12.240]  需要一個獨排眾議的勇氣和原則
[00:13:12.240 --> 00:13:13.240]  我不怕了
[00:13:13.240 --> 00:13:14.640]  以前都和你們一樣
[00:13:14.640 --> 00:13:15.540]  罵過耶穌
[00:13:15.540 --> 00:13:16.440]  現在我不罵了
[00:13:16.440 --> 00:13:18.440]  現在耶穌是我的主 是我的王
[00:13:18.440 --> 00:13:20.340]  這種這樣的態度做人
[00:13:20.340 --> 00:13:22.840]  一種扭轉的勇氣
[00:13:22.840 --> 00:13:26.040]  面對一個彎曲的世代
[00:13:26.040 --> 00:13:30.040]  這就是這班基督徒之所以能夠有感染力
[00:13:30.040 --> 00:13:34.240]  令到周圍的人驚訝的一個地方
[00:13:34.240 --> 00:13:35.640]  這是條件
[00:13:35.640 --> 00:13:37.840]  沒有這個條件的弟兄姊妹
[00:13:37.840 --> 00:13:39.440]  如果我們不是這樣的話
[00:13:39.440 --> 00:13:41.040]  我們復興些甚麼
[00:13:41.040 --> 00:13:43.040]  難道靠靠會的幾個祈禱會
[00:13:43.040 --> 00:13:44.440]  教幾個programme嗎
[00:13:44.440 --> 00:13:45.640]  這些programme是需要
[00:13:45.640 --> 00:13:48.640]  但是沒有這種生命在支撐
[00:13:48.640 --> 00:13:50.240]  來承托的話
[00:13:50.240 --> 00:13:53.440]  我們這個教會搞來搞去都是差不多的
[00:13:55.440 --> 00:13:56.840]  好了 這樣好啊
[00:13:56.840 --> 00:13:58.040]  我們願意改變
[00:13:58.040 --> 00:14:00.240]  那牧師做甚麼
[00:14:00.240 --> 00:14:01.440]  有事做的
[00:14:01.440 --> 00:14:03.240]  現在說一下牧者
[00:14:03.240 --> 00:14:04.840]  我們教會領導的那班人
[00:14:04.840 --> 00:14:06.240]  領導的那班人
[00:14:06.240 --> 00:14:08.240]  聖經裡面提了兩節的聖經
[00:14:08.240 --> 00:14:10.040]  42節和43節
[00:14:10.040 --> 00:14:13.840]  42節那裡說到
[00:14:13.840 --> 00:14:16.840]  信徒一切是同心恆心的
[00:14:16.840 --> 00:14:20.240]  是遵守使徒的教訓
[00:14:20.240 --> 00:14:22.040]  彼此交接 擺餅祈禱
[00:14:22.040 --> 00:14:23.040]  然後43節
[00:14:23.040 --> 00:14:27.640]  眾人都懼怕使徒有行了許多的歧視神蹟
[00:14:27.640 --> 00:14:31.040]  這兩節聖經提到兩次關於使徒
[00:14:31.040 --> 00:14:33.040]  使徒就是教會的領袖
[00:14:33.040 --> 00:14:35.040]  教會領袖不單單只是使徒
[00:14:35.040 --> 00:14:37.440]  教會領袖是領導者去執事的那些
[00:14:37.440 --> 00:14:39.040]  今天一樣教會領袖的
[00:14:39.040 --> 00:14:41.040]  就是代表了譬如說牧者
[00:14:41.040 --> 00:14:42.040]  傳道人
[00:14:42.040 --> 00:14:45.040]  我們北宣家那個周凱的面頭
[00:14:45.040 --> 00:14:46.040]  整個辣名
[00:14:46.040 --> 00:14:49.040]  這些全部都是要做領導的
[00:14:49.040 --> 00:14:50.440]  不單止是這些人
[00:14:50.440 --> 00:14:53.240]  執事的牧長
