
[00:00:00.000 --> 00:00:09.800]  各位朋友大家好,我看到是由四點到六點我就很憂慮
[00:17:10.800 --> 00:17:13.800]  都是會影響兩個人之間的關係
[00:17:13.800 --> 00:17:15.800]  順便說一說
[00:17:15.800 --> 00:17:17.800]  如果有人
[00:17:17.800 --> 00:17:19.800]  真的覺得
[00:17:19.800 --> 00:17:22.800]  自己的配偶
[00:17:22.800 --> 00:17:24.800]  以外的人
[00:17:24.800 --> 00:17:26.800]  是比自己的配偶
[00:17:26.800 --> 00:17:29.800]  更加重要的
[00:17:29.800 --> 00:17:32.800]  這一種的心態
[00:17:32.800 --> 00:17:34.800]  其實對於婚姻
[00:17:34.800 --> 00:17:36.800]  是一個計時炸彈
[00:17:36.800 --> 00:17:38.800]  我不知道你聽不聽得懂這句話
[00:17:38.800 --> 00:17:40.800]  要不要重複一次
[00:17:40.800 --> 00:17:42.800]  如果太太反對你
[00:17:42.800 --> 00:17:45.800]  拿錢去救濟那個
[00:17:45.800 --> 00:17:47.800]  她認為不值得救濟的人
[00:17:47.800 --> 00:17:49.800]  而你覺得救濟那個人
[00:17:49.800 --> 00:17:52.800]  是比你的太太重要的話
[00:17:52.800 --> 00:17:54.800]  你的思想
[00:17:54.800 --> 00:17:56.800]  是
[00:17:56.800 --> 00:17:58.800]  不夠體貼你的太太
[00:17:58.800 --> 00:18:01.800]  長久下去
[00:18:01.800 --> 00:18:04.800]  就會影響那個婚姻關係
[00:18:04.800 --> 00:18:06.800]  最幸福的當然是
[00:18:06.800 --> 00:18:11.800]  太太又很樂意跟你一起去救濟你想救濟的人
[00:18:11.800 --> 00:18:14.800]  這個就要有方法
[00:18:14.800 --> 00:18:15.800]  有智慧
[00:18:15.800 --> 00:18:17.800]  能夠說服到她
[00:18:17.800 --> 00:18:18.800]  然後說到底
[00:18:18.800 --> 00:18:21.800]  其實兩夫妻是溝通得到的
[00:18:21.800 --> 00:18:25.800]  如果你的太太真的有智慧
[00:18:25.800 --> 00:18:27.800]  好像我那個
[00:18:27.800 --> 00:18:28.800]  我不聽她的話
[00:18:28.800 --> 00:18:30.800]  我一定會撞板
[00:18:30.800 --> 00:18:31.800]  我聽她的話
[00:18:31.800 --> 00:18:32.800]  一定會快樂
[00:18:32.800 --> 00:18:34.800]  我告訴你為什麼
[00:18:34.800 --> 00:18:36.800]  一方面旁觀者清
[00:18:36.800 --> 00:18:38.800]  二方面她真的認識我
[00:18:38.800 --> 00:18:41.800]  認識到從頭掌到腳底
[00:18:41.800 --> 00:18:43.800]  好像天父看透我
[00:18:43.800 --> 00:18:46.800]  另外就是
[00:18:46.800 --> 00:18:48.800]  當我聽了她的時候
[00:18:48.800 --> 00:18:52.800]  我自己心裡面就沒有了壓力
[00:18:52.800 --> 00:18:55.800]  因為她說話永遠都是我的壓力
[00:18:55.800 --> 00:18:58.800]  我聽完她之後已經壓力消除了一半
[00:18:58.800 --> 00:19:00.800]  然後承受了其中的智慧
[00:19:00.800 --> 00:19:02.800]  你真的多幸福
[00:19:02.800 --> 00:19:05.800]  你真的越來越覺得我這個男人沒有尊嚴
[00:19:05.800 --> 00:19:08.800]  其實我老到現在我真的很有智慧
[00:19:08.800 --> 00:19:11.800]  是覺得男人肯聽老婆的話
[00:19:11.800 --> 00:19:14.800]  撞板少一大半
[00:19:14.800 --> 00:19:16.800]  男人如果有個智慧的老婆
[00:19:16.800 --> 00:19:18.800]  而他聽老婆的話
[00:19:18.800 --> 00:19:21.800]  男人的智慧又增長一大半
[00:19:21.800 --> 00:19:24.800]  總而言之男人肯聽女人的話
[00:19:24.800 --> 00:19:26.800]  是沒有問題的
[00:19:26.800 --> 00:19:28.800]  各位男人大聲一點說
[00:19:28.800 --> 00:19:31.800]  你是不是真心的
[00:19:31.800 --> 00:19:34.800]  你是不是男人
[00:19:34.800 --> 00:19:38.800]  OK
[00:19:38.800 --> 00:19:41.800]  For richer or for poorer
[00:19:41.800 --> 00:19:43.800]  然後
[00:19:43.800 --> 00:19:47.800]  In health or sickness
[00:19:47.800 --> 00:19:50.800]  我就很不喜歡中文的翻譯
[00:19:50.800 --> 00:19:53.800]  我到現在還是在找一個
[00:19:53.800 --> 00:19:58.800]  健康疾病
[00:19:58.800 --> 00:20:00.800]  什麼健康疾病
[00:20:00.800 --> 00:20:03.800]  我就是很支持不了這兩個字
[00:20:03.800 --> 00:20:06.800]  就是健壯或者病弱
[00:20:06.800 --> 00:20:09.800]  不過因為英文是In health or in sickness
[00:20:09.800 --> 00:20:10.800]  兩個是名詞
[00:20:10.800 --> 00:20:12.800]  所以它翻譯了
[00:20:12.800 --> 00:20:14.800]  外教翻譯的所以有一點敏感
[00:20:14.800 --> 00:20:18.800]  那你就硬要將兩個名詞放進去
[00:20:18.800 --> 00:20:20.800]  不習慣
[00:20:20.800 --> 00:20:22.800]  其實那裡是我們中文
[00:20:22.800 --> 00:20:24.800]  我覺得婚姻誓詞裡面
[00:20:24.800 --> 00:20:26.800]  用一些形容詞的話
[00:20:26.800 --> 00:20:28.800]  富貴貧窮
[00:20:28.800 --> 00:20:31.800]  那個是形容詞不是名詞
[00:20:31.800 --> 00:20:34.800]  的康健或者軟弱
[00:20:34.800 --> 00:20:35.800]  都好一點
[00:20:35.800 --> 00:20:39.800]  不過用這個提醒我們
[00:20:39.800 --> 00:20:44.800]  我們當初互相吸引的時候
[00:20:44.800 --> 00:20:46.800]  特別我們男人
[00:20:46.800 --> 00:20:48.800]  聽著男人
[00:20:48.800 --> 00:20:51.800]  我們男人那雙眼未盲
[00:20:51.800 --> 00:20:53.800]  我們一天未死
[00:20:53.800 --> 00:20:56.800]  我們喜歡看美女
[00:20:56.800 --> 00:20:59.800]  是不是
[00:20:59.800 --> 00:21:03.800]  有些男人老到死都沒有紀律
[00:21:03.800 --> 00:21:06.800]  當著老婆面前都是死看命看
[00:21:06.800 --> 00:21:09.800]  令到老婆很沒面子
[00:21:09.800 --> 00:21:12.800]  In health or in sickness
[00:21:12.800 --> 00:21:17.800]  是在說給我從男人的形容角度來看
[00:21:17.800 --> 00:21:20.800]  就是無論你皮膚光滑
[00:21:20.800 --> 00:21:22.800]  或者你皮膚布滿皺紋
[00:21:22.800 --> 00:21:25.800]  無論你的線條是清
[00:21:25.800 --> 00:21:27.800]  叫做什麼
[00:21:27.800 --> 00:21:29.800]  叫做什麼
[00:21:29.800 --> 00:21:31.800]  叫做什麼玲瓏
[00:21:31.800 --> 00:21:35.800]  Whatever
[00:21:35.800 --> 00:21:38.800]  或者是石板一塊
[00:21:38.800 --> 00:21:41.800]  就是無論怎樣
[00:21:41.800 --> 00:21:44.800]  我對你的心都不變
[00:21:44.800 --> 00:21:47.800]  我覺得這個是非常重要的
[00:21:47.800 --> 00:21:49.800]  因為
[00:21:49.800 --> 00:21:52.800]  病就什麼都沒有了
[00:21:52.800 --> 00:21:56.800]  病真的有很美的會變成很醜的
[00:21:56.800 --> 00:21:58.800]  就算不病
[00:21:58.800 --> 00:22:00.800]  用我自己來做例子
[00:22:00.800 --> 00:22:02.800]  我四十歲之前
[00:22:02.800 --> 00:22:04.800]  我是有頭髮的
[00:22:04.800 --> 00:22:08.800]  而且是很多的
[00:22:08.800 --> 00:22:10.800]  而且洗頭的時候
[00:22:10.800 --> 00:22:11.800]  不要搓太大力
