
[00:00:00.000 --> 00:00:05.000]  英哲普早晨
[00:04:40.000 --> 00:04:43.000]  應不應該?
[00:04:43.000 --> 00:04:45.000]  你們有沒有想過這個問題呢?
[00:04:45.000 --> 00:04:47.000]  耶穌這個時候是否否定了
[00:04:47.000 --> 00:04:52.000]  以眼還眼 以牙還牙呢?
[00:04:52.000 --> 00:04:57.000]  我們應不應該以眼還眼 以牙還牙呢?
[00:04:57.000 --> 00:05:00.000]  應不應該?
[00:05:00.000 --> 00:05:02.000]  大家好像很猶豫地回答
[00:05:02.000 --> 00:05:05.000]  好像這個問題是陷阱
[00:05:05.000 --> 00:05:06.000]  的確是的
[00:05:06.000 --> 00:05:09.000]  因為你回答是和不是都有問題
[00:05:09.000 --> 00:05:11.000]  如果你說不是
[00:05:11.000 --> 00:05:12.000]  不應該
[00:05:12.000 --> 00:05:16.000]  但你不要忘記以眼還眼 以牙還牙
[00:05:16.000 --> 00:05:18.000]  這句說話是來自舊約聖經
[00:05:18.000 --> 00:05:20.000]  舊約聖經在《出拉及記》
[00:05:20.000 --> 00:05:22.000]  在《尼米基》 在《生命記》
[00:05:22.000 --> 00:05:26.000]  起碼有三次直接說到摩西的律法裏面
[00:05:26.000 --> 00:05:27.000]  提過三次
[00:05:27.000 --> 00:05:30.000]  以眼還眼 以牙還牙
[00:05:30.000 --> 00:05:33.000]  在屠城的時間 在他們的法例裏面
[00:05:33.000 --> 00:05:35.000]  當你傷害了別人
[00:05:35.000 --> 00:05:38.000]  或者令到別人財物有損失的時候
[00:05:38.000 --> 00:05:41.000]  就說以眼還眼 以牙還牙
[00:05:41.000 --> 00:05:42.000]  都沒有說不應該
[00:05:42.000 --> 00:05:44.000]  即是舊約聖經有問題
[00:05:44.000 --> 00:05:47.000]  所以比較難這樣得個結論
[00:05:47.000 --> 00:05:51.000]  因為舊約聖經都是完全是上帝的啟示
[00:05:51.000 --> 00:05:56.000]  上帝吩咐我們以眼還眼 以牙還牙
[00:05:56.000 --> 00:05:58.000]  所以從一個角度來說是應該的
[00:05:58.000 --> 00:06:01.000]  但好像主耶穌這個時間跟我們說
[00:06:01.000 --> 00:06:03.000]  一個不同的標準
[00:06:03.000 --> 00:06:06.000]  他不要與惡人作對
[00:06:06.000 --> 00:06:08.000]  即是說他做了初一的時間
[00:06:08.000 --> 00:06:10.000]  我做不到十五
[00:06:10.000 --> 00:06:13.000]  不要與惡人作對
[00:06:13.000 --> 00:06:16.000]  好像和以眼還眼 以牙還牙所說的
[00:06:16.000 --> 00:06:18.000]  剛剛好相反 或者有衝突
[00:06:18.000 --> 00:06:20.000]  所以我再問
[00:06:20.000 --> 00:06:25.000]  究竟我們應不應該以眼還眼 以牙還牙呢?
[00:06:25.000 --> 00:06:28.000]  大家好像有點猶豫
[00:06:28.000 --> 00:06:32.000]  我將我的看法和大家說
[00:06:32.000 --> 00:06:36.000]  以眼還眼 以牙還牙是應該的
[00:06:36.000 --> 00:06:39.000]  否則這個世界就會大亂
[00:06:39.000 --> 00:06:43.000]  以眼還眼 以牙還牙是一個法律
[00:06:43.000 --> 00:06:46.000]  一個社會穩定基本的原則
[00:06:46.000 --> 00:06:50.000]  你做的事情會付上相對的代價
[00:06:50.000 --> 00:06:56.000]  所以在定法律定國家的標準的時間
[00:06:56.000 --> 00:06:58.000]  就算是基督教國家或非基督教國家
[00:06:58.000 --> 00:07:00.000]  基本上的精神都是一樣的
[00:07:00.000 --> 00:07:03.000]  以眼還眼 以牙還牙
[00:07:03.000 --> 00:07:05.000]  不要忘記舊聖經的三柱經文
[00:07:05.000 --> 00:07:08.000]  利美記 生命記 初一及記
[00:07:08.000 --> 00:07:10.000]  這三柱經文都是說摩西律法
[00:07:10.000 --> 00:07:13.000]  即是說以色列國立國的時間
[00:07:13.000 --> 00:07:16.000]  他怎樣制定他們國家的法律
[00:07:16.000 --> 00:07:21.000]  在那裏我們需要用一個公義表達的方法
[00:07:21.000 --> 00:07:25.000]  就是以眼還眼 以牙還牙
[00:07:25.000 --> 00:07:27.000]  這個到今時為止
[00:07:27.000 --> 00:07:30.000]  我相信基本上都是每個國家
[00:07:30.000 --> 00:07:33.000]  定立法律的時間的基本原則
[00:07:33.000 --> 00:07:37.000]  否則現在有人想違反
[00:07:37.000 --> 00:07:40.000]  你偷了950元就不用罰的
[00:07:40.000 --> 00:07:42.000]  那你看看國家會怎樣
[00:07:42.000 --> 00:07:43.000]  你看看這個社會
[00:07:43.000 --> 00:07:44.000]  你看看這個城市會怎樣
[00:07:44.000 --> 00:07:46.000]  會大亂的
[00:07:46.000 --> 00:07:48.000]  以眼還眼 以牙還牙是應該的
[00:07:48.000 --> 00:07:51.000]  不過主耶穌現在說
[00:07:51.000 --> 00:07:53.000]  當你和人與人之間
[00:07:53.000 --> 00:07:54.000]  你成為他的子民
[00:07:54.000 --> 00:07:56.000]  在你生活裏面
[00:07:56.000 --> 00:08:00.000]  你的標準應該超越過
[00:08:00.000 --> 00:08:03.000]  以眼還眼 以牙還牙
[00:08:03.000 --> 00:08:05.000]  你知道他在說什麼嗎
[00:08:05.000 --> 00:08:07.000]  這個世界上用一個標準
[00:08:07.000 --> 00:08:09.000]  以眼還眼 以牙還牙
[00:08:09.000 --> 00:08:10.000]  主耶穌說你跟從我的時間
[00:08:10.000 --> 00:08:12.000]  在你的生命 在你的生活裏面
[00:08:12.000 --> 00:08:15.000]  應該超越一般的世人
[00:08:15.000 --> 00:08:17.000]  一般的社會標準
[00:08:17.000 --> 00:08:20.000]  不要與惡人作對
[00:08:20.000 --> 00:08:24.000]  那個意思是這樣
[00:08:24.000 --> 00:08:26.000]  這句說話在翻譯上
[00:08:26.000 --> 00:08:28.000]  有些斟酌的地方
[00:08:28.000 --> 00:08:29.000]  不過先看一下
[00:08:29.000 --> 00:08:30.000]  主耶穌說完這句說話之後
[00:08:30.000 --> 00:08:31.000]  不要與惡人作對
[00:08:31.000 --> 00:08:33.000]  跟著舉了四個例子
[00:08:33.000 --> 00:08:35.000]  同樣我問你
[00:08:35.000 --> 00:08:37.000]  這四個例子我們怎樣進行呢
[00:08:37.000 --> 00:08:39.000]  請你稍後告訴我
[00:08:39.000 --> 00:08:41.000]  這四個例子就是
[00:08:41.000 --> 00:08:44.000]  如果有人打你右臉
[00:08:44.000 --> 00:08:47.000]  你就連左臉都給他打
[00:08:47.000 --> 00:08:49.000]  不知道大家有沒有試過
[00:08:49.000 --> 00:08:51.000]  有沒有試過這樣
[00:08:51.000 --> 00:08:52.000]  耶穌吩咐的
[00:08:52.000 --> 00:08:53.000]  跟著這樣做
[00:08:53.000 --> 00:08:55.000]  有人欺凌你
[00:08:55.000 --> 00:08:59.000]  你就給他連另外一邊都打
[00:08:59.000 --> 00:09:00.000]  另外
[00:09:00.000 --> 00:09:02.000]  有人要拿你的
[00:09:02.000 --> 00:09:03.000]  這裏譯作襯衣
[00:09:03.000 --> 00:09:05.000]  或者有人要拿你的內衣
[00:09:05.000 --> 00:09:07.000]  合和範翻譯是內衣
[00:09:07.000 --> 00:09:10.000]  你連你的外衣都給他
[00:09:10.000 --> 00:09:12.000]  怎樣實踐呢
[00:09:12.000 --> 00:09:14.000]  這句說話
[00:09:14.000 --> 00:09:16.000]  如果
[00:09:16.000 --> 00:09:18.000]  有人強迫你走一里路
[00:09:18.000 --> 00:09:20.000]  你跟他走個兩里
[00:09:20.000 --> 00:09:23.000]  這個最難了
[00:09:23.000 --> 00:09:25.000]  有人向你借貸
[00:09:25.000 --> 00:09:27.000]  下面那句是什麼
[00:09:27.000 --> 00:09:29.000]  你不可以推遲
[00:09:29.000 --> 00:09:31.000]  那如果你說
[00:09:31.000 --> 00:09:33.000]  我都願意遵守這句說話
[00:09:33.000 --> 00:09:34.000]  你告訴我
[00:09:34.000 --> 00:09:35.000]  因為暴露神學主義
[00:09:35.000 --> 00:09:37.000]  現在只差二億左右
[00:09:37.000 --> 00:09:42.000]  怎樣實踐
[00:09:42.000 --> 00:09:44.000]  實踐這裏說的聖經
[00:09:44.000 --> 00:09:45.000]  為什麼不實踐
[00:09:45.000 --> 00:09:46.000]  耶穌吩咐的
[00:09:46.000 --> 00:09:47.000]  為什麼不實踐呢
[00:09:47.000 --> 00:09:48.000]  如果跟從他
[00:09:48.000 --> 00:09:49.000]  作他門徒
[00:09:49.000 --> 00:09:51.000]  但實踐不了
[00:09:51.000 --> 00:09:53.000]  怎樣實踐呢
[00:09:53.000 --> 00:09:57.000]  你再看多深一點的背景
[00:09:57.000 --> 00:09:59.000]  有人打你的右臉
[00:09:59.000 --> 00:10:01.000]  很多解經的人都指出
[00:10:01.000 --> 00:10:03.000]  假設大部分
[00:10:03.000 --> 00:10:05.000]  或者比較多數人用右手
[00:10:05.000 --> 00:10:07.000]  如果用右手
[00:10:07.000 --> 00:10:09.000]  怎樣打到你的右臉呢
[00:10:09.000 --> 00:10:11.000]  你試試跟旁邊的試一試
[00:10:11.000 --> 00:10:14.000]  假設用右手
[00:10:14.000 --> 00:10:16.000]  你怎樣打到他的右臉呢
[00:10:16.000 --> 00:10:18.000]  你打過去的時候
[00:10:18.000 --> 00:10:20.000]  打到他的左臉
[00:10:20.000 --> 00:10:22.000]  打人一巴
[00:10:22.000 --> 00:10:24.000]  雖然不是一對
[00:10:24.000 --> 00:10:28.000]  對其他的方式來講
[00:10:28.000 --> 00:10:30.000]  不是最嚴重的身體傷害
[00:10:30.000 --> 00:10:32.000]  不過相當侮辱的行動
[00:10:32.000 --> 00:10:36.000]  如果打你的右臉呢
[00:10:36.000 --> 00:10:38.000]  假設我再講
[00:10:38.000 --> 00:10:39.000]  你用右手打
[00:10:39.000 --> 00:10:40.000]  你就用反手
[00:10:40.000 --> 00:10:42.000]  用手背打
[00:10:42.000 --> 00:10:44.000]  大家好像想試一試
[00:10:44.000 --> 00:10:46.000]  試一試
[00:10:46.000 --> 00:10:47.000]  你想試被人打
[00:10:47.000 --> 00:10:49.000]  還是打人那個
[00:10:49.000 --> 00:10:53.000]  當你用手背打
[00:10:53.000 --> 00:10:55.000]  就更加侮辱性
[00:10:55.000 --> 00:10:57.000]  主耶穌說
[00:10:57.000 --> 00:10:59.000]  如果有人很侮辱地
[00:10:59.000 --> 00:11:01.000]  要羞辱你呢
[00:11:01.000 --> 00:11:04.000]  你連左臉也被人打
[00:11:04.000 --> 00:11:06.000]  你要超越了
[00:11:06.000 --> 00:11:10.000]  別人對你的羞辱
[00:11:10.000 --> 00:11:12.000]  很多人很難原諒別人
[00:11:12.000 --> 00:11:14.000]  一個原因就是
[00:11:14.000 --> 00:11:17.000]  他令我太過傷害
[00:11:17.000 --> 00:11:20.000]  因為我無地自容
[00:11:20.000 --> 00:11:23.000]  他說的話在眾人面前
[00:11:23.000 --> 00:11:25.000]  令我自尊心
[00:11:25.000 --> 00:11:28.000]  令我心靈很受傷害
[00:11:28.000 --> 00:11:31.000]  這個在教會我經常見到
[00:11:31.000 --> 00:11:33.000]  有人可以為教會出錢
[00:11:33.000 --> 00:11:34.000]  出力
[00:11:34.000 --> 00:11:35.000]  出時間
[00:11:35.000 --> 00:11:37.000]  賣命都可以
[00:11:37.000 --> 00:11:38.000]  但只有一句話
[00:11:38.000 --> 00:11:40.000]  只一句不尊重的話
[00:11:40.000 --> 00:11:42.000]  就整個人賤了
[00:11:42.000 --> 00:11:44.000]  因為他羞辱我
[00:11:44.000 --> 00:11:46.000]  他令我沒面子
[00:11:46.000 --> 00:11:50.000]  令我在人的面前沒了尊嚴
[00:11:50.000 --> 00:11:51.000]  主耶穌說
[00:11:51.000 --> 00:11:53.000]  如果有人這樣做
[00:11:53.000 --> 00:11:55.000]  甚至打你一巴掌
[00:11:55.000 --> 00:11:57.000]  你要超越這個羞辱
[00:11:57.000 --> 00:12:00.000]  你連左臉也被人打
[00:12:00.000 --> 00:12:01.000]  我再問
[00:12:01.000 --> 00:12:03.000]  如何實踐呢
[00:12:03.000 --> 00:12:06.000]  有人拿你的內衣
[00:12:06.000 --> 00:12:08.000]  你連外衣也給他
[00:12:08.000 --> 00:12:10.000]  你知道在舊約聖經裡說
[00:12:10.000 --> 00:12:13.000]  有些很窮很窮的人
[00:12:13.000 --> 00:12:17.000]  窮到什麼都沒有
[00:12:17.000 --> 00:12:19.000]  他問你借貸的時候
[00:12:19.000 --> 00:12:21.000]  你要拿一個抵押品
[00:12:21.000 --> 00:12:24.000]  抵押品就是他唯一的外衣
[00:12:24.000 --> 00:12:27.000]  或者外袍
[00:12:27.000 --> 00:12:28.000]  對猶太人來說
[00:12:28.000 --> 00:12:30.000]  但摩西律法裡很好
[00:12:30.000 --> 00:12:31.000]  提醒我們
[00:12:31.000 --> 00:12:32.000]  就算是這樣
[00:12:32.000 --> 00:12:33.000]  到晚上日落的時候
[00:12:33.000 --> 00:12:35.000]  你要把外衣都給他
[00:12:35.000 --> 00:12:36.000]  不然會著涼
[00:12:36.000 --> 00:12:38.000]  因為晚上溫差很大
[00:12:38.000 --> 00:12:39.000]  會著涼
[00:12:39.000 --> 00:12:43.000]  所以外衣對猶太人來說更加重要
[00:12:43.000 --> 00:12:44.000]  這裡聖經說
[00:12:44.000 --> 00:12:46.000]  有人要拿你的內衣
[00:12:46.000 --> 00:12:49.000]  你連最重要的外衣都給他
[00:12:49.000 --> 00:12:54.000]  這是超越常理的
[00:12:54.000 --> 00:12:56.000]  是不合理的
[00:12:56.000 --> 00:12:57.000]  第三個
[00:12:57.000 --> 00:12:58.000]  有人強迫你走一里路
[00:12:58.000 --> 00:13:00.000]  在羅馬帝國的情況下
[00:13:00.000 --> 00:13:01.000]  有些士兵走過的時候
[00:13:01.000 --> 00:13:02.000]  見到男丁
[00:13:02.000 --> 00:13:05.000]  可以要求你幫他揹器具
[00:13:05.000 --> 00:13:07.000]  但羅馬的法例規定
[00:13:07.000 --> 00:13:09.000]  只可以走一里路
[00:13:09.000 --> 00:13:11.000]  但現在主耶穌說
[00:13:11.000 --> 00:13:13.000]  你走extra mile
[00:13:13.000 --> 00:13:15.000]  有些機構都這樣叫
[00:13:15.000 --> 00:13:19.000]  多於法例的要求
[00:13:19.000 --> 00:13:20.000]  你的權利
[00:13:20.000 --> 00:13:21.000]  我只是走一里路
[00:13:21.000 --> 00:13:24.000]  但主耶穌說
[00:13:24.000 --> 00:13:25.000]  你不要跟他說權利
[00:13:25.000 --> 00:13:26.000]  你放下你的權利
[00:13:26.000 --> 00:13:28.000]  跟他走多里路
[00:13:28.000 --> 00:13:30.000]  是不是很難
[00:13:30.000 --> 00:13:32.000]  有人向你借貸
[00:13:32.000 --> 00:13:33.000]  剛才我說過
[00:13:33.000 --> 00:13:34.000]  這個更加難
[00:13:34.000 --> 00:13:35.000]  因為如果你真的
[00:13:35.000 --> 00:13:37.000]  不可以推遲的話
[00:13:37.000 --> 00:13:39.000]  但他很快借貸的
[00:13:39.000 --> 00:13:40.000]  就是你自己
[00:13:40.000 --> 00:13:42.000]  你不斷借給人
[00:13:42.000 --> 00:13:44.000]  很快就有人借給你
[00:13:44.000 --> 00:13:46.000]  你自己要
[00:13:46.000 --> 00:13:48.000]  有疏財的義務
[00:13:48.000 --> 00:13:50.000]  不過
[00:13:50.000 --> 00:13:52.000]  怎樣進行
[00:13:52.000 --> 00:13:54.000]  要不可推遲呢
[00:13:54.000 --> 00:13:57.000]  我在其他場合
[00:13:57.000 --> 00:13:59.000]  在登山部分也說過
[00:13:59.000 --> 00:14:00.000]  登山部分裡面
[00:14:00.000 --> 00:14:02.000]  很多用一些誇張的
[00:14:02.000 --> 00:14:04.000]  文學的記載手法
[00:14:04.000 --> 00:14:06.000]  不知道大家還記不記得
[00:14:06.000 --> 00:14:08.000]  第一
[00:14:08.000 --> 00:14:10.000]  譬如在論間人的時間
[00:14:10.000 --> 00:14:11.000]  主耶穌說
[00:14:11.000 --> 00:14:12.000]  如果你右眼
[00:14:12.000 --> 00:14:14.000]  叫你跌倒你就滑出來
[00:14:14.000 --> 00:14:16.000]  你右手叫你跌倒
[00:14:16.000 --> 00:14:18.000]  你就撞下來
[00:14:18.000 --> 00:14:20.000]  我已經說過
[00:14:20.000 --> 00:14:21.000]  其實你沒有手手腳腳
[00:14:21.000 --> 00:14:22.000]  沒有眼睛
[00:14:22.000 --> 00:14:23.000]  都可以犯罪
[00:14:23.000 --> 00:14:26.000]  問題不是照著字面這樣做
[00:14:26.000 --> 00:14:27.000]  只不過告訴你
[00:14:27.000 --> 00:14:31.000]  罪惡的恐怖
[00:14:31.000 --> 00:14:33.000]  就算連身體失去了
[00:14:33.000 --> 00:14:36.000]  你都要逃避這個間人的罪
[00:14:36.000 --> 00:14:39.000]  那個意思是這樣
[00:14:39.000 --> 00:14:40.000]  第二就是
[00:14:40.000 --> 00:14:42.000]  這個誇張的記載手法
[00:14:42.000 --> 00:14:44.000]  除了上文有這樣的例子之外
[00:14:44.000 --> 00:14:46.000]  耶穌自己的生平也不是這樣
[00:14:46.000 --> 00:14:48.000]  耶穌的生平
[00:14:48.000 --> 00:14:50.000]  當他被羅馬兵
[00:14:50.000 --> 00:14:52.000]  拉去釘十字架之前
[00:14:52.000 --> 00:14:54.000]  被人打
[00:14:54.000 --> 00:14:56.000]  還記得嗎
[00:14:56.000 --> 00:14:58.000]  如果你看受難曲
[00:14:58.000 --> 00:15:00.000]  那套最接近當時
[00:15:00.000 --> 00:15:02.000]  實際的情況
[00:15:02.000 --> 00:15:04.000]  拍攝耶穌受難的經過
[00:15:04.000 --> 00:15:06.000]  是一個三級片
[00:15:06.000 --> 00:15:08.000]  因為太殘暴了
[00:15:08.000 --> 00:15:10.000]  受難曲裡的一幕
[00:15:10.000 --> 00:15:12.000]  用了半個小時
[00:15:12.000 --> 00:15:16.000]  記載耶穌被人打的過程
[00:15:16.000 --> 00:15:18.000]  不知道有沒有人看過
[00:15:18.000 --> 00:15:20.000]  很恐怖的一個過程
[00:15:20.000 --> 00:15:22.000]  就是用狗尾鞭
[00:15:22.000 --> 00:15:24.000]  羅馬兵的狗尾鞭
[00:15:24.000 --> 00:15:26.000]  狗條尾巴
[00:15:26.000 --> 00:15:28.000]  狗條的皮鞭
[00:15:28.000 --> 00:15:30.000]  裡面鑲了一些鐵碎
[00:15:30.000 --> 00:15:32.000]  或者玻璃
[00:15:32.000 --> 00:15:34.000]  打下去的時候
[00:15:34.000 --> 00:15:36.000]  薩加尼亞書形容這件事
[00:15:36.000 --> 00:15:38.000]  他說耶穌的背部
[00:15:38.000 --> 00:15:40.000]  好像被爬過田一樣
[00:15:40.000 --> 00:15:42.000]  當耶穌
[00:15:42.000 --> 00:15:44.000]  受了這麼大的難處的時候
[00:15:44.000 --> 00:15:46.000]  祂說打完沒有
[00:15:46.000 --> 00:15:48.000]  拜託打前面
[00:15:48.000 --> 00:15:50.000]  耶穌沒有這樣做
[00:15:50.000 --> 00:15:52.000]  耶穌沒有說
[00:15:52.000 --> 00:15:54.000]  把你右面給左面打
[00:15:54.000 --> 00:15:56.000]  祂自己示範了
[00:15:56.000 --> 00:15:58.000]  祂不是這樣做
[00:15:58.000 --> 00:16:00.000]  所以說這是一個誇張的記載手法
[00:16:00.000 --> 00:16:02.000]  不是真的叫我們照字面去進行
[00:16:02.000 --> 00:16:04.000]  關於誇張的表達方法
[00:16:04.000 --> 00:16:06.000]  我們中國人說話很誇張
[00:16:06.000 --> 00:16:08.000]  到現在還是非常誇張
[00:16:08.000 --> 00:16:10.000]  譬如
[00:16:10.000 --> 00:16:12.000]  我等你等到頸都長了
[00:16:12.000 --> 00:16:14.000]  真的長了
[00:16:14.000 --> 00:16:16.000]  有些人說我們最近很忙
[00:16:16.000 --> 00:16:18.000]  忙到媽媽也不認得
[00:16:18.000 --> 00:16:20.000]  我們失智
[00:16:20.000 --> 00:16:22.000]  真的要看看精神科醫生
[00:16:22.000 --> 00:16:24.000]  你知道
[00:16:24.000 --> 00:16:26.000]  當你這樣說的時候
[00:16:26.000 --> 00:16:28.000]  實在太沒有文化了
[00:16:28.000 --> 00:16:30.000]  我們的意思不是這樣
[00:16:30.000 --> 00:16:32.000]  只是誇張的表達方法
[00:16:32.000 --> 00:16:34.000]  同樣地
[00:16:34.000 --> 00:16:36.000]  當主耶穌這樣說的時候
[00:16:36.000 --> 00:16:38.000]  這段經文很容易為了兩個極端
[00:16:38.000 --> 00:16:40.000]  照字面去做
[00:16:40.000 --> 00:16:42.000]  這個
[00:16:42.000 --> 00:16:44.000]  我相信不是主耶穌所說的意思
[00:16:44.000 --> 00:16:46.000]  我相信不是主耶穌所說的意思
[00:16:46.000 --> 00:16:48.000]  但另一個很可能
[00:16:48.000 --> 00:16:50.000]  大部分基督徒會怎樣做呢
[00:16:50.000 --> 00:16:52.000]  既然做不到
[00:16:52.000 --> 00:16:54.000]  那麼要求這麼高
[00:16:54.000 --> 00:16:56.000]  就不理會
[00:16:56.000 --> 00:16:58.000]  這裡說的是一個誇張的表達方法
[00:16:58.000 --> 00:17:00.000]  誇張的訊息
[00:17:00.000 --> 00:17:02.000]  誇張的訊息
[00:17:02.000 --> 00:17:04.000]  本身也是一個訊息
[00:17:04.000 --> 00:17:06.000]  那個訊息就是說
[00:17:06.000 --> 00:17:08.000]  我們要超越了一般人的要求
[00:17:08.000 --> 00:17:10.000]  一般的常理
[00:17:10.000 --> 00:17:12.000]  或者甚至你自己的個性
[00:17:12.000 --> 00:17:14.000]  去處理
[00:17:14.000 --> 00:17:16.000]  那些對不起你的人
[00:17:16.000 --> 00:17:20.000]  所以我回到剛才那句說話
[00:17:20.000 --> 00:17:22.000]  那句說話
