
[00:00:00.000 --> 00:00:07.000]  今天想和大家分享一個真人真事
[00:01:40.000 --> 00:01:42.000]  他其中有三句歌詞
[00:01:42.000 --> 00:01:46.000]  和我們今天說不要拒絕上帝的救恩很有關係
[00:01:46.000 --> 00:01:48.000]  其中一句就是
[00:01:48.000 --> 00:01:50.000]  這個就是我的自由天地
[00:01:50.000 --> 00:01:52.000]  這個就是我的自由天地
[00:01:52.000 --> 00:01:54.000]  另一個就是
[00:01:54.000 --> 00:01:57.000]  我希望你明白今天我的選擇
[00:01:57.000 --> 00:01:59.000]  第三句就是
[00:01:59.000 --> 00:02:02.000]  我們的故事還沒完
[00:02:02.000 --> 00:02:04.000]  這個廣告創先河的原因就是
[00:02:04.000 --> 00:02:07.000]  當時播出的時候播完
[00:02:07.000 --> 00:02:09.000]  因為我們的故事還沒完
[00:02:09.000 --> 00:02:12.000]  然後就給公眾去投票
[00:02:12.000 --> 00:02:16.000]  究竟郭富城主角的結局是怎樣
[00:02:16.000 --> 00:02:20.000]  廣告下個星期有什麼結局呢
[00:02:20.000 --> 00:02:22.000]  就由大家去投票
[00:02:22.000 --> 00:02:25.000]  所以掀起了一陣的熱潮
[00:02:25.000 --> 00:02:27.000]  然後當這個廣告推出之後
[00:02:27.000 --> 00:02:30.000]  Lambert 剛才說的那個弟兄
[00:02:30.000 --> 00:02:34.000]  高層就開了一個慶祝大會
[00:02:34.000 --> 00:02:36.000]  宣佈這個廣告一推出
[00:02:36.000 --> 00:02:40.000]  我們不單止成功吸納了很多年青人
[00:02:40.000 --> 00:02:43.000]  還留下了很多很有質素的客戶
[00:02:43.000 --> 00:02:46.000]  現在我們成為了這個廣告
[00:02:46.000 --> 00:02:49.000]  或者說是電訊界的一哥
[00:02:49.000 --> 00:02:51.000]  這樣就很開心
[00:02:51.000 --> 00:02:54.000]  然後因為這個廣告
[00:02:54.000 --> 00:02:56.000]  大家都應該坐過地鐵吧
[00:02:56.000 --> 00:02:59.000]  這間公司成為了第一個
[00:02:59.000 --> 00:03:03.000]  打通全線地鐵覆蓋的一個通訊服務
[00:03:03.000 --> 00:03:06.000]  然後它還成為了很多雜誌的
[00:03:06.000 --> 00:03:10.000]  一些報導和封面的人物
[00:03:10.000 --> 00:03:12.000]  它創造了一個奇蹟
[00:03:12.000 --> 00:03:18.000]  然後它去了香港的旅遊業發展局工作
[00:03:18.000 --> 00:03:21.000]  負責很多大型的基建
[00:03:21.000 --> 00:03:23.000]  不知道大家有沒有去過呢
[00:03:23.000 --> 00:03:25.000]  有迪士尼啦
[00:03:25.000 --> 00:03:28.000]  有昂坪360啦
[00:03:28.000 --> 00:03:29.000]  負責很多
[00:03:29.000 --> 00:03:32.000]  因為那時候它在加拿大留學的時候
[00:03:32.000 --> 00:03:34.000]  其中有一次有個同學問他
[00:03:34.000 --> 00:03:36.000]  我想請問你
[00:03:36.000 --> 00:03:39.000]  香港是不是還是一條漁村來的
[00:03:39.000 --> 00:03:42.000]  他說有機會我要回去推廣香港
[00:03:42.000 --> 00:03:46.000]  讓人知道香港不再是一條漁村
[00:03:46.000 --> 00:03:48.000]  負責這麼多大型節目
[00:03:48.000 --> 00:03:51.000]  當然很大壓力
[00:03:51.000 --> 00:03:53.000]  其實他之前有去過教會
[00:03:53.000 --> 00:03:56.000]  那些教會有牧者有弟兄姊妹
[00:03:56.000 --> 00:03:57.000]  在報紙上看到他
[00:03:57.000 --> 00:03:58.000]  轉了工了
[00:03:58.000 --> 00:04:00.000]  然後打電話問候一下他
[00:04:00.000 --> 00:04:02.000]  然後說不如約大家出來
[00:04:02.000 --> 00:04:04.000]  一起聊聊天
[00:04:04.000 --> 00:04:07.000]  誰知道Lambert都說不行
[00:04:07.000 --> 00:04:10.000]  當大家在看煙花的時候
[00:04:10.000 --> 00:04:14.000]  我已經忙著跟著花車巡遊了
[00:04:14.000 --> 00:04:15.000]  他很忙碌
[00:04:15.000 --> 00:04:19.000]  他拒絕了教會弟兄姊妹的邀請
[00:04:19.000 --> 00:04:21.000]  然後在另一個晚上
[00:04:21.000 --> 00:04:23.000]  他收到另一個電話
[00:04:23.000 --> 00:04:24.000]  電話打來
[00:04:24.000 --> 00:04:26.000]  原來是他媽媽
[00:04:26.000 --> 00:04:28.000]  他媽媽說你回來沒有
[00:04:28.000 --> 00:04:31.000]  煲了湯給你喝
[00:04:31.000 --> 00:04:33.000]  然後他說不行
[00:04:33.000 --> 00:04:36.000]  媽媽我很趕
[00:04:36.000 --> 00:04:38.000]  要繼續工作
[00:04:38.000 --> 00:04:40.000]  回不來了
[00:04:40.000 --> 00:04:42.000]  當收線之前
[00:04:42.000 --> 00:04:44.000]  他很記得媽媽說了一句話
[00:04:44.000 --> 00:04:48.000]  他說兒子我寧願你少找一點
[00:04:48.000 --> 00:04:51.000]  也想你回來喝喝湯
[00:04:51.000 --> 00:04:53.000]  Lambert都很不開心
[00:04:53.000 --> 00:04:54.000]  收了線
[00:04:54.000 --> 00:04:56.000]  收線的時候
[00:04:56.000 --> 00:04:57.000]  他自己心裏面說
[00:04:57.000 --> 00:04:58.000]  他說媽媽
[00:04:58.000 --> 00:05:00.000]  你以為我不想回來喝湯嗎
[00:05:00.000 --> 00:05:02.000]  但我現在才三十多歲
[00:05:02.000 --> 00:05:05.000]  事業剛剛起步
[00:05:05.000 --> 00:05:08.000]  我有這麼好的機會擺在我面前
[00:05:08.000 --> 00:05:09.000]  我當然要發揮
[00:05:09.000 --> 00:05:12.000]  我當然要好好把握
[00:05:12.000 --> 00:05:15.000]  結果那時候他想起了這首歌
[00:05:15.000 --> 00:05:17.000]  不知道你們有沒有聽過呢
[00:05:18.000 --> 00:05:23.000]  《長夜空》
[00:05:23.000 --> 00:05:29.000]  長夜空 虛是我懷舊事
[00:05:29.000 --> 00:05:35.000]  明月朗 相對如年無親
[00:05:35.000 --> 00:05:41.000]  父母親 愛心有善長的願
[00:05:41.000 --> 00:05:46.000]  懷念怎不被我禁
[00:05:46.000 --> 00:05:52.000]  長夜空 虛枕冷夜半夜
[00:05:52.000 --> 00:05:57.000]  遙老月 迫害是何生
[00:05:57.000 --> 00:06:04.000]  父母親 愛心有善長的願
[00:06:04.000 --> 00:06:09.000]  常在心裏問何日報
[00:06:09.000 --> 00:06:12.000]  常在心裏問何日報
[00:06:12.000 --> 00:06:16.000]  當他繼續發展事業的時候
[00:06:16.000 --> 00:06:18.000]  他忽略了朋友
[00:06:18.000 --> 00:06:21.000]  忽略了家人
[00:06:21.000 --> 00:06:23.000]  直至到香港有一件事發生
[00:06:23.000 --> 00:06:27.000]  令他反思生命
[00:06:27.000 --> 00:06:29.000]  大家認不認得這位醫生
[00:06:29.000 --> 00:06:31.000]  謝宇文醫生
[00:06:31.000 --> 00:06:35.000]  那時候是沙士的疫潮
[00:06:35.000 --> 00:06:37.000]  Lambert開始反省
[00:06:37.000 --> 00:06:42.000]  人生究竟如何排優先次序呢?
[00:06:42.000 --> 00:06:47.000]  究竟付出和收穫是否平衡呢?
[00:06:47.000 --> 00:06:50.000]  這時候他想起一節聖經
[00:06:50.000 --> 00:06:55.000]  記載在《馬太福音》十六章二十六節
[00:06:55.000 --> 00:07:00.000]  他說人若賺得全世界賠償自己的生命
[00:07:00.000 --> 00:07:02.000]  又有什麼益處呢?
[00:07:02.000 --> 00:07:07.000]  人還能拿什麼來換生命呢?
[00:07:07.000 --> 00:07:09.000]  這是耶穌說的
[00:07:09.000 --> 00:07:11.000]  耶穌早就提醒我們
[00:07:11.000 --> 00:07:14.000]  究竟我們如何看待我們的生命
[00:07:14.000 --> 00:07:17.000]  究竟我們如何看待我們的世界
[00:07:17.000 --> 00:07:20.000]  人生的確充滿著選擇
[00:07:20.000 --> 00:07:22.000]  你和我的人生在不同時候
[00:07:22.000 --> 00:07:24.000]  都有很多不同的選擇
[00:07:24.000 --> 00:07:26.000]  當教會的弟兄姊妹
[00:07:26.000 --> 00:07:28.000]  當我們屬靈的家庭成員
[00:07:28.000 --> 00:07:30.000]  打電話給你的時候
[00:07:30.000 --> 00:07:31.000]  你可以選擇拒絕
[00:07:31.000 --> 00:07:33.000]  當家人打電話來
[00:07:33.000 --> 00:07:35.000]  叫你去一些家庭聚會
[00:07:35.000 --> 00:07:37.000]  你可以拒絕
[00:07:37.000 --> 00:07:41.000]  但是沙士令很多人開始思考
[00:07:41.000 --> 00:07:43.000]  人生是怎樣
[00:07:43.000 --> 00:07:45.000]  當然他仍然要工作
[00:07:45.000 --> 00:07:49.000]  仍然很想很喜歡創造不同的奇蹟
[00:07:49.000 --> 00:07:53.000]  他去了另一間大型銀行工作
[00:07:53.000 --> 00:07:57.000]  他負責在信用卡部門做推廣
[00:07:57.000 --> 00:08:01.000]  當然他又幫公司賺很多錢
[00:08:01.000 --> 00:08:03.000]  但歷史上我們知道
[00:08:03.000 --> 00:08:07.000]  有順境也有逆境
[00:08:07.000 --> 00:08:10.000]  那時候香港發生了另一件大事
[00:08:10.000 --> 00:08:12.000]  和金融有關
[00:08:12.000 --> 00:08:14.000]  和一對兄弟有關
[00:08:14.000 --> 00:08:17.000]  不知道你們知道是哪一對兄弟呢?
[00:08:17.000 --> 00:08:20.000]  這就是雷曼兄弟
[00:08:20.000 --> 00:08:23.000]  那時候引起很大的恐慌
[00:08:23.000 --> 00:08:25.000]  很多人一天裏面
[00:08:25.000 --> 00:08:27.000]  不見了很多錢
[00:08:27.000 --> 00:08:29.000]  那時候林伯特很高興
[00:08:29.000 --> 00:08:31.000]  他說:神啊!我現在怎麼辦?
[00:08:31.000 --> 00:08:33.000]  我不見了很多錢
[00:08:33.000 --> 00:08:36.000]  他說:原本我打算答應你
[00:08:36.000 --> 00:08:38.000]  做一隻福音碟
[00:08:38.000 --> 00:08:41.000]  因為上帝給他的恩賜就是唱歌
[00:08:41.000 --> 00:08:43.000]  他之前答應了上帝
[00:08:43.000 --> 00:08:47.000]  說:上帝啊!我會為你出一隻福音碟傳福音
[00:08:47.000 --> 00:08:49.000]  但突然間沒有了很多錢
[00:08:49.000 --> 00:08:50.000]  結果他和上帝說:
[00:08:50.000 --> 00:08:53.000]  上帝啊!我現在怎麼辦?
[00:08:53.000 --> 00:08:56.000]  但那時候當祈完禱之後
[00:08:56.000 --> 00:08:58.000]  上帝給他一個感動
[00:08:58.000 --> 00:09:00.000]  他說:你繼續做吧!
[00:09:00.000 --> 00:09:02.000]  你繼續做吧!
[00:09:02.000 --> 00:09:05.000]  那時候他的身體開始很虛弱
[00:09:05.000 --> 00:09:06.000]  因為太過拼命
[00:09:06.000 --> 00:09:08.000]  他要去看醫生
[00:09:08.000 --> 00:09:11.000]  當有一天他真的預約到去看醫生的時候
[00:09:11.000 --> 00:09:14.000]  看完醫生收到一個電話
[00:09:14.000 --> 00:09:19.000]  那個電話是他銀行的人力資源部的秘書打給他
[00:09:19.000 --> 00:09:21.000]  就是HR的部門
[00:09:21.000 --> 00:09:23.000]  他跟他說:你現在在哪裏?
[00:09:23.000 --> 00:09:26.000]  然後Lambert說:我現在在診所
[00:09:26.000 --> 00:09:29.000]  他說:你盡快先回來公司吧
[00:09:29.000 --> 00:09:30.000]  不會阻你很久
[00:09:30.000 --> 00:09:34.000]  因為大老闆和我老闆在等你
[00:09:34.000 --> 00:09:35.000]  回到公司
[00:09:35.000 --> 00:09:36.000]  兩位高層
[00:09:36.000 --> 00:09:37.000]  一個CEO
[00:09:37.000 --> 00:09:40.000]  一個HR的Director坐在他對面
[00:09:40.000 --> 00:09:44.000]  然後很嚴肅地給了他一個信封
[00:09:44.000 --> 00:09:46.000]  大家知不知道他在做什麼?
[00:09:46.000 --> 00:09:48.000]  應該不會請他喝吧?
[00:09:48.000 --> 00:09:51.000]  那封信封他真的不用揭開了
[00:09:51.000 --> 00:09:52.000]  他只是問老闆
[00:09:52.000 --> 00:09:54.000]  我需要現在離開嗎?
[00:09:54.000 --> 00:09:57.000]  結果回頭就去收拾東西
[00:09:57.000 --> 00:09:58.000]  去到銅鑼灣
[00:09:58.000 --> 00:10:00.000]  一個人很無奈
[00:10:00.000 --> 00:10:02.000]  沒有試過失業
[00:10:02.000 --> 00:10:03.000]  突然在很高的風浪下
[00:10:03.000 --> 00:10:04.000]  一下子跌倒
[00:10:04.000 --> 00:10:06.000]  跌倒到失業
[00:10:06.000 --> 00:10:07.000]  在銅鑼灣那裏
[00:10:07.000 --> 00:10:09.000]  他走了大約一個小時
[00:10:09.000 --> 00:10:11.000]  又收到另一個電話
[00:10:11.000 --> 00:10:12.000]  電話打來
[00:10:12.000 --> 00:10:14.000]  陳先生,請問你
[00:10:14.000 --> 00:10:15.000]  Lambert說:我是
[00:10:15.000 --> 00:10:20.000]  我們是某某電視台的記者
[00:10:20.000 --> 00:10:22.000]  我們很想證實一件事
[00:10:22.000 --> 00:10:25.000]  你是不是被人解僱了?
[00:10:25.000 --> 00:10:27.000]  Lambert心想
[00:10:27.000 --> 00:10:28.000]  我被解僱了一個小時
[00:10:28.000 --> 00:10:30.000]  我媽媽都不知道
[00:10:30.000 --> 00:10:32.000]  你已經知道了
[00:10:32.000 --> 00:10:34.000]  結果他說
[00:10:34.000 --> 00:10:36.000]  是的
[00:10:36.000 --> 00:10:38.000]  當他說完是之後
[00:10:38.000 --> 00:10:40.000]  一直都很不開心
[00:10:40.000 --> 00:10:42.000]  回到家裏
[00:10:42.000 --> 00:10:44.000]  他也有埋怨上帝
[00:10:44.000 --> 00:10:46.000]  他埋怨上帝甚麼?
[00:10:46.000 --> 00:10:47.000]  他說:上帝
[00:10:47.000 --> 00:10:50.000]  你叫我繼續為你傳福音
[00:10:50.000 --> 00:10:53.000]  我繼續答應出那張福音碟
[00:10:53.000 --> 00:10:54.000]  以前的年代
[00:10:54.000 --> 00:10:56.000]  要出一張認真的福音碟
[00:10:56.000 --> 00:10:59.000]  是五、六十萬一張
[00:10:59.000 --> 00:11:01.000]  然後
[00:11:01.000 --> 00:11:02.000]  一張之後
[00:11:02.000 --> 00:11:03.000]  做完那一張當然可以再印
[00:11:03.000 --> 00:11:04.000]  印完第一批
[00:11:04.000 --> 00:11:06.000]  是要五、六十萬
[00:11:06.000 --> 00:11:08.000]  他也和上帝埋怨
[00:11:08.000 --> 00:11:09.000]  當他睡覺
[00:11:09.000 --> 00:11:10.000]  一睡醒的時候
[00:11:10.000 --> 00:11:12.000]  電話收到很多短訊
[00:11:12.000 --> 00:11:14.000]  不斷叮叮叮叮叮叮
[00:11:14.000 --> 00:11:15.000]  很多人鼓勵他
[00:11:15.000 --> 00:11:16.000]  不要緊
[00:11:16.000 --> 00:11:19.000]  上帝連麻雀都看顧你
[00:11:19.000 --> 00:11:20.000]  不要緊
[00:11:20.000 --> 00:11:21.000]  我都失業了
[00:11:21.000 --> 00:11:22.000]  我們支持你
[00:11:22.000 --> 00:11:23.000]  他心想:甚麼事?
[00:11:23.000 --> 00:11:24.000]  這麼多短訊
[00:11:24.000 --> 00:11:25.000]  發給我
[00:11:25.000 --> 00:11:27.000]  誰知他又收到一個電話
[00:11:27.000 --> 00:11:29.000]  是金培達打給他
[00:11:29.000 --> 00:11:32.000]  金培達說:兄弟
[00:11:32.000 --> 00:11:35.000]  你為甚麼接受這樣的訪問?
[00:11:35.000 --> 00:11:37.000]  他說:甚麼訪問?
[00:11:37.000 --> 00:11:39.000]  你去買一份報紙看看
[00:11:39.000 --> 00:11:41.000]  結果原來全香港很多報紙報道
[00:11:41.000 --> 00:11:43.000]  說陳立業
[00:11:43.000 --> 00:11:45.000]  事業失意
[00:11:45.000 --> 00:11:47.000]  轉戰福音樂壇
[00:11:47.000 --> 00:11:50.000]  然後說火拍陳奕迅
[00:11:50.000 --> 00:11:53.000]  金培達說:我很支持你
[00:11:53.000 --> 00:11:54.000]  做福音工作
[00:11:54.000 --> 00:11:57.000]  不過我沒有想過和陳奕迅合作
[00:11:57.000 --> 00:12:00.000]  他說:我都沒有說過和陳奕迅合作
[00:12:00.000 --> 00:12:03.000]  原來那些人是亂寫的
[00:12:03.000 --> 00:12:05.000]  結果當這件事出了之後
[00:12:05.000 --> 00:12:09.000]  又是一輪的心靈
[00:12:09.000 --> 00:12:11.000]  身體都很低沉
[00:12:11.000 --> 00:12:14.000]  但有一天又有一個電話打給他
[00:12:14.000 --> 00:12:15.000]  很有趣
[00:12:15.000 --> 00:12:17.000]  是美國的一個牧師打給他
[00:12:17.000 --> 00:12:19.000]  他說:林伯
[00:12:19.000 --> 00:12:22.000]  我們看報紙知道你被解僱了
[00:12:22.000 --> 00:12:25.000]  他說:我們美國教會有兩個兄弟
[00:12:25.000 --> 00:12:28.000]  都是因為雷曼這對兄弟而失業
[00:12:28.000 --> 00:12:30.000]  不如你過來搞個報道會
[00:12:30.000 --> 00:12:32.000]  安慰一下他們
[00:12:32.000 --> 00:12:33.000]  林伯說:好吧
[00:12:33.000 --> 00:12:35.000]  反正現在這麼空閒
[00:12:35.000 --> 00:12:37.000]  我的福音碟又做好了
[00:12:37.000 --> 00:12:39.000]  結果當他回來之後
[00:12:39.000 --> 00:12:40.000]  都感恩的
[00:12:40.000 --> 00:12:42.000]  有另一間大的公司
[00:12:42.000 --> 00:12:45.000]  是賣珠寶賣鑽石的
[00:12:45.000 --> 00:12:47.000]  然後就請了他
[00:12:47.000 --> 00:12:51.000]  又是做了另一個奇蹟
[00:12:51.000 --> 00:12:53.000]  當一直做的時候
[00:12:53.000 --> 00:12:55.000]  有一天他又收到電話
[00:12:55.000 --> 00:12:59.000]  電話打來就是某大型
[00:12:59.000 --> 00:13:04.000]  香港的一個大型的飲食集團的主席打給他的
[00:13:04.000 --> 00:13:06.000]  這個集團就叫做大xx
[00:13:06.000 --> 00:13:09.000]  然後主席就打給他
[00:13:09.000 --> 00:13:11.000]  他說:林伯
[00:13:11.000 --> 00:13:13.000]  我們看報紙看到你賣鑽石
[00:13:13.000 --> 00:13:15.000]  你認識的嗎?
[00:13:15.000 --> 00:13:17.000]  為什麼要賣鑽石?
[00:13:17.000 --> 00:13:19.000]  然後就出來聊聊天
[00:13:19.000 --> 00:13:21.000]  聊完之後就走了
[00:13:21.000 --> 00:13:24.000]  林伯就把福音碟送給他
[00:13:24.000 --> 00:13:26.000]  他說:Michael 你聽聽
[00:13:26.000 --> 00:13:28.000]  Michael說:好啊
[00:13:28.000 --> 00:13:29.000]  結果呢
[00:13:29.000 --> 00:13:31.000]  他就想著送給他
[00:13:31.000 --> 00:13:32.000]  他也不會聽的
[00:13:32.000 --> 00:13:34.000]  可能會丟到一邊
[00:13:34.000 --> 00:13:36.000]  幾天之後主席打給他
[00:13:36.000 --> 00:13:37.000]  他說:林伯
[00:13:37.000 --> 00:13:39.000]  我聽過你的福音碟
[00:13:39.000 --> 00:13:41.000]  我們很想將你的歌
[00:13:41.000 --> 00:13:45.000]  放在我們全線的大xx那裡播
[00:13:45.000 --> 00:13:49.000]  他說:我們從未播過有人唱的歌
[00:13:49.000 --> 00:13:52.000]  只是播過純音樂
[00:13:52.000 --> 00:13:53.000]  他說:這樣吧
[00:13:53.000 --> 00:13:58.000]  因為我們集團每天吃東西的人是30萬人次
[00:13:58.000 --> 00:14:01.000]  他說:我連續播兩個月
[00:14:01.000 --> 00:14:05.000]  就是說有1800萬人次聽你唱歌
[00:14:05.000 --> 00:14:09.000]  你肯定是全香港最多收聽率的歌手
[00:14:09.000 --> 00:14:10.000]  然後他就問他
[00:14:10.000 --> 00:14:12.000]  你收到多少版權費?
[00:14:12.000 --> 00:14:14.000]  林伯當時心裡偷笑
[00:14:14.000 --> 00:14:15.000]  有人播也好
[00:14:15.000 --> 00:14:17.000]  還要版權費?
[00:14:17.000 --> 00:14:18.000]  然後他說:好啊好啊
[00:14:18.000 --> 00:14:21.000]  結果奇妙的事情發生
[00:14:21.000 --> 00:14:23.000]  幾個月之後
[00:14:23.000 --> 00:14:25.000]  主席再打給他
[00:14:25.000 --> 00:14:27.000]  邀請他在一個聚會上分享
[00:14:27.000 --> 00:14:30.000]  左邊那個就是那個集團的主席
[00:14:30.000 --> 00:14:32.000]  他那天就和所有人分享
[00:14:32.000 --> 00:14:34.000]  他說:播了這些歌之後
[00:14:34.000 --> 00:14:35.000]  這些福音歌
[00:14:35.000 --> 00:14:39.000]  竟然收到很多人電郵回到那間公司
[00:14:39.000 --> 00:14:41.000]  感謝他播這個歌
[00:14:41.000 --> 00:14:43.000]  有些人因為這樣而信了耶穌
[00:14:43.000 --> 00:14:45.000]  其中有一個人說
[00:14:45.000 --> 00:14:47.000]  他說:我從小就開始上教會
[00:14:47.000 --> 00:14:49.000]  但是後來長大了
[00:14:49.000 --> 00:14:50.000]  離開了教會
[00:14:50.000 --> 00:14:53.000]  一直都感受不到神的愛
[00:14:53.000 --> 00:14:55.000]  結果我就聽了你的詩歌
[00:14:55.000 --> 00:14:58.000]  然後再上網找你的資料
[00:14:58.000 --> 00:15:01.000]  接著他說:我感受到上帝的愛
[00:15:01.000 --> 00:15:03.000]  我要回教會
[00:15:03.000 --> 00:15:06.000]  他覺得很大的感動那一刻
[00:15:06.000 --> 00:15:09.000]  當他一早去答應做那件事的時候
[00:15:09.000 --> 00:15:11.000]  他不知道會有之後的事
[00:15:11.000 --> 00:15:13.000]  但是上帝就鼓勵他
[00:15:13.000 --> 00:15:15.000]  他繼續去堅持
[00:15:15.000 --> 00:15:18.000]  他那時想起這一節經文
[00:15:18.000 --> 00:15:24.000]  他說:我們曉得萬事都互相效力
[00:15:24.000 --> 00:15:28.000]  要愛神的人得益處
[00:15:28.000 --> 00:15:31.000]  就是按他的旨意被召的人
[00:15:31.000 --> 00:15:33.000]  各位弟兄姊妹
[00:15:33.000 --> 00:15:36.000]  這個故事和我們每一個人都可以有關
[00:15:36.000 --> 00:15:38.000]  不單止和未信的朋友
[00:15:38.000 --> 00:15:41.000]  就算和我們信了的每一位弟兄姊妹
[00:15:41.000 --> 00:15:43.000]  這裡說的是侍奉
[00:15:43.000 --> 00:15:47.000]  這裡說的是萬事互相效力
[00:15:47.000 --> 00:15:50.000]  昨天才有一個弟兄鼓勵我
[00:15:50.000 --> 00:15:53.000]  他說:教會就是所有弟兄姊妹
[00:15:53.000 --> 00:15:55.000]  一起牽著手
[00:15:55.000 --> 00:15:57.000]  撐著教會
[00:15:57.000 --> 00:15:59.000]  但最重要的是什麼?
[00:15:59.000 --> 00:16:02.000]  中間有另一隻手會伸下來
[00:16:02.000 --> 00:16:04.000]  牽著我們所有人
[00:16:04.000 --> 00:16:07.000]  我知道大家現在社會很尷尬
[00:16:07.000 --> 00:16:09.000]  不會喜歡牽手
[00:16:09.000 --> 00:16:11.000]  但是當我找的時候
[00:16:11.000 --> 00:16:13.000]  我找到有些人在教會裡
[00:16:13.000 --> 00:16:15.000]  每個人一起牽著手祈禱
[00:16:15.000 --> 00:16:16.000]  很溫馨
[00:16:16.000 --> 00:16:18.000]  一起做一件事
[00:16:18.000 --> 00:16:20.000]  是萬事可以互相效力
[00:16:20.000 --> 00:16:22.000]  Lambert很感恩
[00:16:22.000 --> 00:16:25.000]  他一開始沒有放棄
[00:16:25.000 --> 00:16:29.000]  他肯堅持多一會兒
[00:16:29.000 --> 00:16:32.000]  因為當你一起堅持做一個侍奉的時候
[00:16:32.000 --> 00:16:34.000]  或者教會的侍奉
[00:16:34.000 --> 00:16:36.000]  我們的確會遇到很多不開心
[00:16:36.000 --> 00:16:39.000]  會遇到很多不如意的事情
[00:16:39.000 --> 00:16:43.000]  所以有些人決定一直都不做侍奉
[00:16:43.000 --> 00:16:45.000]  這樣就最安全
[00:16:45.000 --> 00:16:47.000]  但有些人是做著做著
[00:16:47.000 --> 00:16:48.000]  哎呀 我不做了
[00:16:48.000 --> 00:16:50.000]  回到教會
[00:16:50.000 --> 00:16:52.000]  哎呀 我不回了
[00:16:52.000 --> 00:16:54.000]  但我看完這段經文
[00:16:54.000 --> 00:16:56.000]  我上幾個月看完Lambert這個故事
[00:16:56.000 --> 00:16:58.000]  他激勵了我
[00:16:58.000 --> 00:17:00.000]  有時候我們真的會灰心
[00:17:00.000 --> 00:17:04.000]  我們覺得我們做的事情好像做得怎麼都不好
[00:17:04.000 --> 00:17:06.000]  可能我們會灰心
[00:17:06.000 --> 00:17:08.000]  但Lambert這個故事告訴我們
[00:17:08.000 --> 00:17:10.000]  他堅持多了一會兒
[00:17:10.000 --> 00:17:12.000]  其實他當時有很多理由放棄
[00:17:12.000 --> 00:17:14.000]  我虧這麼多錢
[00:17:14.000 --> 00:17:16.000]  就先不做了
[00:17:16.000 --> 00:17:18.000]  我虧了幾十萬
[00:17:18.000 --> 00:17:20.000]  都不知道有沒有人聽他的歌
[00:17:20.000 --> 00:17:22.000]  都不知道有沒有人買
[00:17:22.000 --> 00:17:24.000]  但他說我得到激勵之後
[00:17:24.000 --> 00:17:26.000]  我繼續做
[00:17:26.000 --> 00:17:28.000]  他只要感謝上帝
[00:17:28.000 --> 00:17:30.000]  他說上帝早就預備了
[00:17:30.000 --> 00:17:32.000]  幸好他堅持
[00:17:32.000 --> 00:17:34.000]  否則他看不到之後那麼美麗的神蹟
[00:17:34.000 --> 00:17:36.000]  如果你早就放棄的話
[00:17:36.000 --> 00:17:38.000]  如果第二個人做了那張福音碟
[00:17:38.000 --> 00:17:40.000]  哎呀 就看到別人給人祝福
[00:17:40.000 --> 00:17:42.000]  自己就埋怨
[00:17:42.000 --> 00:17:46.000]  埋怨自己為什麼不堅持多一會兒
[00:17:46.000 --> 00:17:50.000]  為什麼不守一些之前和上帝做了的承諾
[00:17:50.000 --> 00:17:52.000]  而更加奇妙的就是說
[00:17:52.000 --> 00:17:54.000]  當他被人炒了魷魚之後
