
[00:00:00.000 --> 00:00:04.000]  各位電視姐妹早晨
[00:05:44.000 --> 00:05:48.000]  下次在五月份的時間會和大家講得再清楚一點
[00:05:48.000 --> 00:05:51.000]  因為那裡很明顯是解說一個拉比的說話
[00:05:51.000 --> 00:05:54.000]  這裡說 你聽見有古人的話說
[00:05:54.000 --> 00:06:00.000]  不可背誓 所起的誓總要向主謹守
[00:06:00.000 --> 00:06:04.000]  這句話在舊約的摩西律法和詩篇裏面
[00:06:04.000 --> 00:06:07.000]  都經常直接或者類似的說話
[00:06:07.000 --> 00:06:09.000]  出現在舊約聖經裏面
[00:06:09.000 --> 00:06:11.000]  聖經說不可背誓
[00:06:11.000 --> 00:06:16.000]  接著主耶穌竟然將這句話去到再盡一點
[00:06:16.000 --> 00:06:18.000]  祂說 只是我告訴你們
[00:06:18.000 --> 00:06:21.000]  什麼誓都不可起
[00:06:21.000 --> 00:06:24.000]  我不知道大家讀這篇經文的時候
[00:06:24.000 --> 00:06:26.000]  或者以前讀這篇經文的時候
[00:06:26.000 --> 00:06:28.000]  你有沒有困難
[00:06:28.000 --> 00:06:31.000]  什麼誓都不可起
[00:06:31.000 --> 00:06:36.000]  會不會對你來說很難實踐
[00:06:36.000 --> 00:06:43.000]  這句話是不是叫我們在任何情況之下都不可起誓呢
[00:06:43.000 --> 00:06:45.000]  坦白講在歷史裏面
[00:06:45.000 --> 00:06:48.000]  甚至現在一些叫基要派的人
[00:06:48.000 --> 00:06:50.000]  他們真的這樣去理解這句話
[00:06:50.000 --> 00:06:53.000]  什麼情況之下都不可起誓
[00:06:53.000 --> 00:06:58.000]  這句話 馬太坊五章這句話
[00:06:58.000 --> 00:07:01.000]  不單止在馬太出現過一次
[00:07:01.000 --> 00:07:07.000]  而在雅各書裏面很多地方都是跟登山寶藏有關係
[00:07:07.000 --> 00:07:14.000]  雅各書裏面差不多將馬太坊五章三十四 三十七節
[00:07:14.000 --> 00:07:17.000]  濃縮版地用兩節聖經講一次出來
[00:07:17.000 --> 00:07:18.000]  或者我們讀一次好不好
[00:07:18.000 --> 00:07:20.000]  雅各書五章十二十三節
[00:07:20.000 --> 00:07:21.000]  請齊人讀出
[00:07:21.000 --> 00:07:25.000]  我的弟兄們 最要緊的是不可起誓
[00:07:25.000 --> 00:07:30.000]  不可指著天起誓 也不可指著地起誓
[00:07:30.000 --> 00:07:33.000]  無論何誓都不可起
[00:07:33.000 --> 00:07:38.000]  你們說話 事就說事 不事就說不時
[00:07:38.000 --> 00:07:41.000]  免得你們落在審判之下
[00:07:41.000 --> 00:07:45.000]  馬太講 耶穌講 什麼誓都不可起
[00:07:45.000 --> 00:07:48.000]  雅各將它好像平衡一樣
[00:07:48.000 --> 00:07:51.000]  無論何誓都不可起
[00:07:51.000 --> 00:07:53.000]  意思都是一樣的
[00:07:53.000 --> 00:07:58.000]  但問題是我們怎樣去理解這句話
[00:07:58.000 --> 00:08:01.000]  主耶穌講的時候是什麼意思
[00:08:01.000 --> 00:08:05.000]  在現實生活裏 如果什麼誓都不可起
[00:08:05.000 --> 00:08:07.000]  我們怎樣理解
[00:08:07.000 --> 00:08:10.000]  法庭上要求你起誓 你怎樣呢
[00:08:10.000 --> 00:08:12.000]  有些人堅持不肯起誓
[00:08:12.000 --> 00:08:14.000]  有些基督徒堅持不肯起誓
[00:08:14.000 --> 00:08:17.000]  甚至有後果 他都是堅持不肯起誓
[00:08:17.000 --> 00:08:18.000]  因為根據聖經
[00:08:18.000 --> 00:08:23.000]  美國總統就任的時間 按著聖經起誓
[00:08:23.000 --> 00:08:27.000]  是不是不對呢 是不是不應該這樣做呢
[00:08:27.000 --> 00:08:29.000]  這個就比較遠一點
[00:08:29.000 --> 00:08:33.000]  但近一點的就是在教會裏行婚禮
[00:08:33.000 --> 00:08:36.000]  講我願意 是不是起誓呢
[00:08:36.000 --> 00:08:39.000]  是不是不應該呢
[00:08:39.000 --> 00:08:41.000]  如果不應該 用什麼代替呢
[00:08:41.000 --> 00:08:45.000]  是不是這樣 你肯不肯
[00:08:45.000 --> 00:08:52.000]  即是怎樣去處理那個婚盟的問題呢
[00:08:52.000 --> 00:08:55.000]  甚至是我們大部份人都經過的水泥
[00:08:55.000 --> 00:08:59.000]  在眾人 在上帝面前承認你是基督徒
[00:08:59.000 --> 00:09:01.000]  你願不願意呢
[00:09:01.000 --> 00:09:03.000]  這個算不算是起誓呢
[00:09:03.000 --> 00:09:06.000]  或者和起誓是否很接近的一個行動
[00:09:06.000 --> 00:09:08.000]  如果什麼誓都不可起
[00:09:08.000 --> 00:09:11.000]  不單止是一些外面的問題
[00:09:11.000 --> 00:09:15.000]  甚至教會裏面實踐中的 都有關係
[00:09:15.000 --> 00:09:18.000]  在舊約聖經裏面 多位
[00:09:18.000 --> 00:09:20.000]  這裏只是列出一些例子
[00:09:20.000 --> 00:09:26.000]  多位敬畏上帝的人 都經常起誓
[00:09:26.000 --> 00:09:28.000]  譬如阿伯拉罕
[00:09:28.000 --> 00:09:30.000]  最早在聖經裏面見到起誓的人
[00:09:30.000 --> 00:09:34.000]  阿伯拉罕 以撒 瓦國
[00:09:34.000 --> 00:09:36.000]  瓦國都算敬畏神
[00:09:36.000 --> 00:09:39.000]  瓦國31章臨死的時候
[00:09:39.000 --> 00:09:41.000]  那時候已經好一點了
[00:09:41.000 --> 00:09:44.000]  不是他年輕的時候 臨死的時候
[00:09:44.000 --> 00:09:51.000]  瓦國 約瑟 摩西 約書亞
[00:09:51.000 --> 00:09:55.000]  大衛 先知 偉大的先知 以利亞
[00:09:55.000 --> 00:09:58.000]  和他的徒弟 以利沙
[00:09:58.000 --> 00:10:01.000]  都分別在聖經裏面記載
[00:10:01.000 --> 00:10:04.000]  他曾經起誓 甚至多次起誓
[00:10:04.000 --> 00:10:08.000]  如果什麼誓都不可起 是神的心意
[00:10:08.000 --> 00:10:11.000]  那這些敬畏上帝的人 是不是做錯了呢
[00:10:11.000 --> 00:10:14.000]  更加難理解的就是
[00:10:14.000 --> 00:10:18.000]  在神吩咐摩西的律法裏面
[00:10:18.000 --> 00:10:20.000]  是叫他們起誓的
[00:10:20.000 --> 00:10:23.000]  即是法庭上是會起誓的
[00:10:23.000 --> 00:10:27.000]  譬如在昌一及記22章
[00:10:27.000 --> 00:10:31.000]  那看守的人要憑著耶和華起誓
[00:10:31.000 --> 00:10:35.000]  手裏面未曾拿淪舍的物件
[00:10:35.000 --> 00:10:37.000]  本主就要罷休
[00:10:37.000 --> 00:10:40.000]  看守的人必不賠償
[00:10:40.000 --> 00:10:44.000]  有一個人托你管住一些物件
[00:10:44.000 --> 00:10:46.000]  可能是一些牲口
[00:10:46.000 --> 00:10:48.000]  誰知有東西收來擔了
[00:10:48.000 --> 00:10:51.000]  不是他自己私自吃了
[00:10:51.000 --> 00:10:55.000]  誰知最後解決方法是什麼呢
[00:10:55.000 --> 00:10:58.000]  在上帝面前起誓解決了
[00:10:58.000 --> 00:11:00.000]  解決了就不可以再追究了
[00:11:00.000 --> 00:11:04.000]  這是摩西律法神吩咐以色列人
[00:11:04.000 --> 00:11:08.000]  用起誓的方法去解決爭論的地方
[00:11:08.000 --> 00:11:12.000]  那怎麼可以說什麼誓都不能起呢
[00:11:12.000 --> 00:11:14.000]  還有類似的事件
[00:11:14.000 --> 00:11:18.000]  去測試一個婦人是否有貞潔的時間
[00:11:18.000 --> 00:11:22.000]  同樣祭司叫婦人發奏起誓
[00:11:22.000 --> 00:11:26.000]  用這個方法去處理的
[00:11:26.000 --> 00:11:30.000]  在新聞記錄章一個所謂in general的說話
[00:11:30.000 --> 00:11:33.000]  你們敬畏耶和華
[00:11:33.000 --> 00:11:38.000]  你的神侍奉祂 指著祂的名起誓
[00:11:38.000 --> 00:11:43.000]  在神的直接吩咐裡叫以色列人起誓
[00:11:43.000 --> 00:11:46.000]  所以如果什麼誓都不能起
[00:11:46.000 --> 00:11:48.000]  以致我們在法庭在教會
[00:11:48.000 --> 00:11:50.000]  在任何情況下都不能起誓
[00:11:50.000 --> 00:11:54.000]  大概這不是整本聖經的意思
[00:11:54.000 --> 00:11:56.000]  在西約聖經裡
[00:11:56.000 --> 00:11:59.000]  啟示錄說到天使起誓說
[00:11:59.000 --> 00:12:02.000]  不再有時日了
[00:12:02.000 --> 00:12:05.000]  顯示這件事一定會發生
[00:12:05.000 --> 00:12:06.000]  天使都起誓
[00:12:06.000 --> 00:12:08.000]  更加難明白的是
[00:12:08.000 --> 00:12:12.000]  聖經裡耶和華神自己都起誓
[00:12:12.000 --> 00:12:15.000]  上帝自己都起誓
[00:12:15.000 --> 00:12:18.000]  多處經文
[00:12:18.000 --> 00:12:20.000]  譬如在創世紀裡說
[00:12:20.000 --> 00:12:22.000]  耶和華說你既行了這事
[00:12:22.000 --> 00:12:23.000]  不留下你的兒子
[00:12:23.000 --> 00:12:24.000]  就是你獨生的兒子
[00:12:24.000 --> 00:12:27.000]  我便指著自己起誓說
[00:12:27.000 --> 00:12:28.000]  上帝是最大的
[00:12:28.000 --> 00:12:30.000]  不需要指著其他人
[00:12:30.000 --> 00:12:34.000]  或者指著自己的屬性起誓
[00:12:34.000 --> 00:12:37.000]  即是說他一定一定會做這件事
[00:12:37.000 --> 00:12:40.000]  這件事就是阿伯拉罕獻以殺之後
[00:12:40.000 --> 00:12:43.000]  上帝要賜福給他
[00:12:43.000 --> 00:12:44.000]  讓阿伯拉罕知道
[00:12:44.000 --> 00:12:47.000]  上帝的說話必定會實踐
[00:12:47.000 --> 00:12:50.000]  所以神說我指著我自己起誓
[00:12:50.000 --> 00:12:54.000]  在以色列人離開埃及
[00:12:54.000 --> 00:12:56.000]  進入英許地的時間
[00:12:56.000 --> 00:12:58.000]  在初級記這樣說
[00:12:58.000 --> 00:13:01.000]  我起誓應許阿伯拉罕以殺瓦國的那地
[00:13:01.000 --> 00:13:04.000]  我要把你們領進去那地
[00:13:04.000 --> 00:13:06.000]  將那地賜給你們為業
[00:13:06.000 --> 00:13:08.000]  我是耶和華
[00:13:08.000 --> 00:13:11.000]  神起誓應許了列祖
[00:13:11.000 --> 00:13:14.000]  然後將迦南地賜給以色列人
[00:13:14.000 --> 00:13:17.000]  這句說話在舊世紀裡多次重複
[00:13:17.000 --> 00:13:20.000]  在詩篇裡多次出現過這句說話
[00:13:20.000 --> 00:13:22.000]  其他我不一一再說了
[00:13:22.000 --> 00:13:26.000]  無論在詩篇或者先知書裡
[00:13:26.000 --> 00:13:30.000]  都多次說到上帝會起誓
[00:13:30.000 --> 00:13:32.000]  如果上帝自己都起誓
[00:13:32.000 --> 00:13:36.000]  我們怎樣去理解什麼誓都不可起
[00:13:36.000 --> 00:13:38.000]  如果我們說這句說話的理解
[00:13:38.000 --> 00:13:40.000]  就等於什麼情況之下都沒有起誓
[00:13:40.000 --> 00:13:42.000]  大概我們要再想一想
[00:13:42.000 --> 00:13:44.000]  弟兄姊妹我們讀聖經的時候
[00:13:44.000 --> 00:13:51.000]  很容易我們會金句式去形容聖經
[00:13:51.000 --> 00:13:52.000]  背金句是我贊成
[00:13:52.000 --> 00:13:53.000]  我道而今天
[00:13:53.000 --> 00:13:55.000]  我都贊成大家要背金句
[00:13:55.000 --> 00:13:56.000]  因為我發覺很多人
[00:13:56.000 --> 00:13:58.000]  包括全代人都不太熟悉聖經
[00:13:58.000 --> 00:14:00.000]  我們要背金句
[00:14:00.000 --> 00:14:04.000]  但是背金句只是其中一個操練
[00:14:04.000 --> 00:14:07.000]  不是對聖經理解的全部
[00:14:07.000 --> 00:14:10.000]  如果你只是背金句
[00:14:10.000 --> 00:14:15.000]  但你不是將金句裡所說的真理
[00:14:15.000 --> 00:14:18.000]  和其他聖經的經文比喻參詳的話
[00:14:18.000 --> 00:14:21.000]  很容易我們會走歪了
[00:14:21.000 --> 00:14:24.000]  用登山寶訓為例
[00:14:24.000 --> 00:14:26.000]  譬如登山寶訓裡說
[00:14:26.000 --> 00:14:31.000]  神所配合的人不能分開
[00:14:31.000 --> 00:14:36.000]  譬如說上帝憎恨丘七等等
[00:14:36.000 --> 00:14:39.000]  如果你只是拿著一句這樣的說話
[00:14:39.000 --> 00:14:41.000]  在任何情況下都不可以離婚
[00:14:41.000 --> 00:14:44.000]  不過其他經文在登山寶訓裡說
[00:14:44.000 --> 00:14:48.000]  如果對方是犯奸淫的話
[00:14:48.000 --> 00:14:49.000]  當然不一定
[00:14:49.000 --> 00:14:51.000]  你可以選擇離婚
[00:14:51.000 --> 00:14:54.000]  你可以選擇終止婚約的關係
[00:14:54.000 --> 00:14:57.000]  如果你只是看前面一句
[00:14:57.000 --> 00:15:01.000]  神所配合不可分開
[00:15:01.000 --> 00:15:02.000]  不可以再說了
[00:15:02.000 --> 00:15:03.000]  什麼情況都不可以了
[00:15:03.000 --> 00:15:05.000]  不過你看看其他經文
[00:15:05.000 --> 00:15:06.000]  其他經文說
[00:15:06.000 --> 00:15:08.000]  在這樣的情況下是可以的
[00:15:08.000 --> 00:15:11.000]  你就將它加在一起去解釋整個真理
[00:15:11.000 --> 00:15:12.000]  這樣才比較完整
[00:15:12.000 --> 00:15:15.000]  同樣地當耶穌說不可起誓
[00:15:15.000 --> 00:15:17.000]  但你看看剛才一大堆聖經
[00:15:17.000 --> 00:15:19.000]  包括舊約的例子
[00:15:19.000 --> 00:15:23.000]  上帝自己甚至新約的天使等等
[00:15:23.000 --> 00:15:24.000]  都起誓的時候
[00:15:24.000 --> 00:15:25.000]  可能我們對這句說話
[00:15:25.000 --> 00:15:27.000]  什麼誓都不可起
[00:15:27.000 --> 00:15:30.000]  我們要重新有些理解
[00:15:30.000 --> 00:15:33.000]  理解這句說話最好就回到耶穌時代
[00:15:33.000 --> 00:15:35.000]  在耶穌的時代裡
[00:15:35.000 --> 00:15:38.000]  那些人怎樣看起誓呢
[00:15:38.000 --> 00:15:41.000]  新舊聖經裡提到的那一段
[00:15:41.000 --> 00:15:43.000]  就在瑪利福23章
[00:15:43.000 --> 00:15:46.000]  說到法利塞人的七禍的時候
[00:15:46.000 --> 00:15:49.000]  其中提到一段這樣的說話
[00:15:49.000 --> 00:15:50.000]  第十六節說
[00:15:50.000 --> 00:15:53.000]  你們這黑眼領路的人有禍了
[00:15:53.000 --> 00:15:56.000]  你們說凡指著電起誓的
[00:15:56.000 --> 00:15:58.000]  這算不得什麼
[00:15:58.000 --> 00:16:03.000]  只是凡指著電中金指起誓的
[00:16:03.000 --> 00:16:05.000]  他就該遵守
[00:16:05.000 --> 00:16:06.000]  你看到說什麼嗎
[00:16:06.000 --> 00:16:09.000]  當時的猶太人
[00:16:09.000 --> 00:16:10.000]  特別是宗教領袖
[00:16:10.000 --> 00:16:14.000]  很喜歡出古畫
[00:16:14.000 --> 00:16:16.000]  做宗教儀式的時候
[00:16:16.000 --> 00:16:17.000]  都會有古畫
[00:16:17.000 --> 00:16:19.000]  他為了要人相信他
[00:16:19.000 --> 00:16:20.000]  我起誓
[00:16:20.000 --> 00:16:21.000]  不過起完誓之後
[00:16:21.000 --> 00:16:22.000]  他不遵守
[00:16:22.000 --> 00:16:23.000]  那你說有沒有搞錯
[00:16:23.000 --> 00:16:25.000]  你在神面前起誓都不遵守
[00:16:25.000 --> 00:16:27.000]  他接著就會有些狡辯
[00:16:27.000 --> 00:16:28.000]  不是
[00:16:28.000 --> 00:16:30.000]  當時我是指著那個電
[00:16:30.000 --> 00:16:32.000]  那個不算數的
[00:16:32.000 --> 00:16:34.000]  但是我如果指著電那個金呢
[00:16:34.000 --> 00:16:36.000]  就算數了
[00:16:36.000 --> 00:16:37.000]  同樣的
[00:16:37.000 --> 00:16:39.000]  第十六節說
[00:16:39.000 --> 00:16:41.000]  凡指著彈起誓的
[00:16:41.000 --> 00:16:43.000]  這算不得什麼
[00:16:43.000 --> 00:16:46.000]  只是凡指著彈上禮物起誓的
[00:16:46.000 --> 00:16:48.000]  就要遵守
[00:16:48.000 --> 00:16:49.000]  同樣的
[00:16:49.000 --> 00:16:51.000]  如果我只要祭彈起誓
[00:16:51.000 --> 00:16:53.000]  其實我不需要遵守
[00:16:53.000 --> 00:16:55.000]  不過如果我只要彈上禮物
[00:16:55.000 --> 00:16:57.000]  好像物質更加重要
[00:16:57.000 --> 00:16:58.000]  那就要遵守了
[00:16:58.000 --> 00:17:00.000]  其實耶穌說這番話
[00:17:00.000 --> 00:17:02.000]  一些解經的人指出
[00:17:02.000 --> 00:17:04.000]  是引用當時拉比
[00:17:04.000 --> 00:17:08.000]  他整本書有百多個情況之下
[00:17:08.000 --> 00:17:10.000]  什麼誓是要遵守
[00:17:10.000 --> 00:17:11.000]  什麼誓是不遵守
[00:17:11.000 --> 00:17:13.000]  這個只是其中一個例子
[00:17:13.000 --> 00:17:14.000]  很明顯
[00:17:14.000 --> 00:17:18.000]  這個已經是將宗教儀式
[00:17:18.000 --> 00:17:20.000]  變成自己做
[00:17:20.000 --> 00:17:23.000]  自己方便的護身符
[00:17:23.000 --> 00:17:25.000]  在什麼情況之下
[00:17:25.000 --> 00:17:26.000]  我遵守
[00:17:26.000 --> 00:17:28.000]  什麼情況之下不遵守
[00:17:28.000 --> 00:17:29.000]  換言之
[00:17:29.000 --> 00:17:32.000]  將起誓變成了一種玩弄
[00:17:32.000 --> 00:17:37.000]  自己博取人信任的手段
[00:17:37.000 --> 00:17:40.000]  所以當初耶穌說
[00:17:40.000 --> 00:17:42.000]  如果在這樣的情況之下
[00:17:42.000 --> 00:17:45.000]  隨便用廣東人的說話
[00:17:45.000 --> 00:17:47.000]  起誓當吃生菜
[00:17:47.000 --> 00:17:51.000]  用這樣的方法去處理起誓的話
[00:17:51.000 --> 00:17:54.000]  什麼誓都不要起
[00:17:54.000 --> 00:17:56.000]  原來在當時的背景之下
[00:17:56.000 --> 00:17:58.000]  很多人利用起誓的行動
[00:17:58.000 --> 00:18:01.000]  增加自己的可信性
[00:18:01.000 --> 00:18:03.000]  其實耶穌所說的話
[00:18:03.000 --> 00:18:05.000]  和舊約聖經
[00:18:05.000 --> 00:18:07.000]  一段利未記所說的話
[00:18:07.000 --> 00:18:10.000]  可以說是完全精神一致
[00:18:10.000 --> 00:18:13.000]  利未記第九章十二節
[00:18:13.000 --> 00:18:15.000]  一起讀出紅色的部分
[00:18:15.000 --> 00:18:17.000]  不可指著我的名
[00:18:17.000 --> 00:18:20.000]  如果套用這個說話
[00:18:20.000 --> 00:18:22.000]  在耶穌所說的
[00:18:22.000 --> 00:18:24.000]  什麼誓都不要起
[00:18:24.000 --> 00:18:27.000]  大概是說什麼假誓
[00:18:27.000 --> 00:18:32.000]  什麼不正確動機的誓
[00:18:32.000 --> 00:18:34.000]  你都不要起
[00:18:34.000 --> 00:18:36.000]  所以我要加上其他經文說
[00:18:36.000 --> 00:18:39.000]  基督徒如果總結一下
[00:18:39.000 --> 00:18:41.000]  基督徒是不是不可以起誓
[00:18:41.000 --> 00:18:42.000]  不是 我覺得不是
[00:18:42.000 --> 00:18:44.000]  基督徒有些情況之下
[00:18:44.000 --> 00:18:45.000]  我們有責任
[00:18:45.000 --> 00:18:46.000]  無論社會上
[00:18:46.000 --> 00:18:47.000]  或者教會裏面
[00:18:47.000 --> 00:18:48.000]  我們有責任
[00:18:48.000 --> 00:18:52.000]  做一個這樣的聲明 起誓
[00:18:52.000 --> 00:18:54.000]  但是如果起誓
[00:18:54.000 --> 00:18:57.000]  是博取別人的信任
[00:18:57.000 --> 00:18:59.000]  你知道我們日常生活
[00:18:59.000 --> 00:19:01.000]  都很多類似的說法
[00:19:01.000 --> 00:19:03.000]  特別廣東人很多這樣的說法
[00:19:03.000 --> 00:19:06.000]  我知道我的廣東話
[00:19:06.000 --> 00:19:07.000]  會被人即時翻譯成普通話
[00:19:07.000 --> 00:19:09.000]  不知道大家普通話有沒有翻譯
[00:19:09.000 --> 00:19:11.000]  你聽到廣東人說話
[00:19:11.000 --> 00:19:14.000]  我真的是這樣說的
[00:19:14.000 --> 00:19:16.000]  真是實牙實齒是事實
[00:19:16.000 --> 00:19:18.000]  如果不是的話
[00:19:18.000 --> 00:19:19.000]  我斬個頭下來
[00:19:19.000 --> 00:19:20.000]  當椅子給你坐
[00:19:20.000 --> 00:19:24.000]  你有沒有聽過類似的說話
[00:19:24.000 --> 00:19:27.000]  如果你用這些方法
[00:19:27.000 --> 00:19:29.000]  在日常的溝通裏面
[00:19:29.000 --> 00:19:31.000]  博取別人的信任的話
[00:19:31.000 --> 00:19:33.000]  什麼事都不樂氣
[00:19:33.000 --> 00:19:34.000]  為什麼呢
[00:19:34.000 --> 00:19:35.000]  一會兒我們再看下去
[00:19:35.000 --> 00:19:36.000]  所以首先
[00:19:36.000 --> 00:19:38.000]  我和大家用多點時間說
[00:19:38.000 --> 00:19:40.000]  因為這句說話
[00:19:40.000 --> 00:19:42.000]  在歷史裏面
[00:19:42.000 --> 00:19:43.000]  甚至到現在
[00:19:43.000 --> 00:19:44.000]  都引起很多爭論
[00:19:44.000 --> 00:19:46.000]  所以我多一點時間去解釋一下
[00:19:46.000 --> 00:19:50.000]  什麼是不可起誓的解讀
[00:19:50.000 --> 00:19:52.000]  接著經文的第二段
[00:19:52.000 --> 00:19:53.000]  剛才我提到
[00:19:53.000 --> 00:19:56.000]  很明顯就是四句平行的說話
