
[00:00:00.000 --> 00:00:02.000]  是華語作為我們生命的指引
[00:03:57.000 --> 00:03:58.000]  哇
[00:03:58.000 --> 00:03:59.000]  定了
[00:03:59.000 --> 00:04:00.000]  沒事了
[00:04:00.000 --> 00:04:01.000]  所以就改名字
[00:04:01.000 --> 00:04:03.000]  郭東彪
[00:04:03.000 --> 00:04:06.000]  郭東彪當時出來真的挺威風
[00:04:06.000 --> 00:04:07.000]  你叫什麼名字
[00:04:07.000 --> 00:04:08.000]  毛澤東的東
[00:04:08.000 --> 00:04:10.000]  林彪的彪
[00:04:10.000 --> 00:04:13.000]  大海航行就靠我這個舵手
[00:04:13.000 --> 00:04:14.000]  多厲害
[00:04:14.000 --> 00:04:15.000]  突然之間
[00:04:15.000 --> 00:04:18.000]  你看看文革時期的中國
[00:04:18.000 --> 00:04:20.000]  很多名字都很奇怪
[00:04:20.000 --> 00:04:21.000]  什麼東風飯店
[00:04:21.000 --> 00:04:23.000]  反帝理髮店
[00:04:23.000 --> 00:04:25.000]  全州街頭都一樣
[00:04:25.000 --> 00:04:28.000]  再加上有主席副元帥坐鎮
[00:04:28.000 --> 00:04:31.000]  應該是安枕無憂
[00:04:31.000 --> 00:04:33.000]  但你知道中國歷史
[00:04:33.000 --> 00:04:34.000]  六年之後
[00:04:34.000 --> 00:04:35.000]  死了
[00:04:35.000 --> 00:04:38.000]  大家都知道原因何在
[00:04:38.000 --> 00:04:40.000]  林彪造反
[00:04:40.000 --> 00:04:41.000]  逃亡了
[00:04:41.000 --> 00:04:43.000]  墮機身亡
[00:04:43.000 --> 00:04:44.000]  他一死
[00:04:44.000 --> 00:04:45.000]  有人就告訴你
[00:04:45.000 --> 00:04:46.000]  你死了
[00:04:46.000 --> 00:04:47.000]  郭東彪
[00:04:47.000 --> 00:04:49.000]  你的彪字就快死了
[00:04:49.000 --> 00:04:50.000]  哎呀
[00:04:50.000 --> 00:04:51.000]  怎麼辦
[00:04:51.000 --> 00:04:52.000]  改名字
[00:04:52.000 --> 00:04:53.000]  於是改名字
[00:04:53.000 --> 00:04:54.000]  於是就趕快去書記說
[00:04:54.000 --> 00:04:55.000]  我要改名字
[00:04:55.000 --> 00:04:57.000]  原來這個名字搞不定
[00:04:57.000 --> 00:04:58.000]  改什麼名字
[00:04:58.000 --> 00:04:59.000]  一時想不起來
[00:04:59.000 --> 00:05:00.000]  你這樣想
[00:05:00.000 --> 00:05:01.000]  想不起來
[00:05:01.000 --> 00:05:02.000]  畫了兩個圈
[00:05:02.000 --> 00:05:03.000]  所以名字叫郭圈圈
[00:05:03.000 --> 00:05:05.000]  郭圈圈就是這樣來的
[00:05:05.000 --> 00:05:09.000]  你看看劉振華這個故事
[00:05:09.000 --> 00:05:13.000]  是描繪中國人一個很大的特點
[00:05:13.000 --> 00:05:15.000]  郭圈圈出身窮困
[00:05:15.000 --> 00:05:16.000]  文盲
[00:05:16.000 --> 00:05:18.000]  目不識丁
[00:05:18.000 --> 00:05:20.000]  絕無任何政治的野心
[00:05:20.000 --> 00:05:23.000]  你對國家來說
[00:05:23.000 --> 00:05:24.000]  這個是極之
[00:05:24.000 --> 00:05:27.000]  不可能有任何威脅
[00:05:27.000 --> 00:05:29.000]  但你不要看他
[00:05:29.000 --> 00:05:32.000]  他做人是極有原則的
[00:05:32.000 --> 00:05:33.000]  非常有原則
[00:05:33.000 --> 00:05:34.000]  他的原則是什麼呢
[00:05:34.000 --> 00:05:36.000]  從小到老
[00:05:36.000 --> 00:05:38.000]  和他的受過教育
[00:05:38.000 --> 00:05:40.000]  都有一個金科玉律的
[00:05:40.000 --> 00:05:43.000]  就是聽上級的話
[00:05:43.000 --> 00:05:45.000]  做個順民
[00:05:45.000 --> 00:05:46.000]  所謂上級者
[00:05:46.000 --> 00:05:49.000]  一切叫做長的同志都是上級
[00:05:49.000 --> 00:05:51.000]  上級叫他做什麼
[00:05:51.000 --> 00:05:52.000]  他就做什麼
[00:05:52.000 --> 00:05:55.000]  他做一個真正無產無知的模範工人
[00:05:55.000 --> 00:05:57.000]  他沒有知識
[00:05:57.000 --> 00:05:58.000]  沒有判斷能力
[00:05:58.000 --> 00:06:00.000]  只是做得快
[00:06:00.000 --> 00:06:01.000]  只是做個順民
[00:06:01.000 --> 00:06:03.000]  中國有千千萬萬
[00:06:03.000 --> 00:06:05.000]  這樣的郭圈圈的人
[00:06:05.000 --> 00:06:08.000]  其實是中國一個大悲劇
[00:06:09.000 --> 00:06:12.000]  中國自從秦始皇以來
[00:06:12.000 --> 00:06:15.000]  統治者有一個愚民政策
[00:06:15.000 --> 00:06:19.000]  叫千千萬萬的中國人去做順民
[00:06:19.000 --> 00:06:22.000]  其實知識是一個很厲害的武器
[00:06:22.000 --> 00:06:25.000]  也是一個很厲害的政治工具
[00:06:25.000 --> 00:06:28.000]  一句祖宗教下來
[00:06:28.000 --> 00:06:30.000]  世世代代就做奴才
[00:06:30.000 --> 00:06:32.000]  就做順民
[00:06:32.000 --> 00:06:33.000]  我想一下
[00:06:33.000 --> 00:06:34.000]  我也是中國血統
[00:06:34.000 --> 00:06:37.000]  有時候我都覺得我自己有些奴才心態
[00:06:37.000 --> 00:06:39.000]  自小的時候
[00:06:39.000 --> 00:06:40.000]  媽媽就教我們一樣東西
[00:06:40.000 --> 00:06:41.000]  你要聽話
[00:06:41.000 --> 00:06:42.000]  你要聽話
[00:06:42.000 --> 00:06:44.000]  不要不聽教
[00:06:44.000 --> 00:06:46.000]  有多少人媽媽沒有叫你聽話
[00:06:46.000 --> 00:06:48.000]  我們每個人都叫我們聽話
[00:06:48.000 --> 00:06:51.000]  所以我們早就灌輸了
[00:06:51.000 --> 00:06:52.000]  你要聽話
[00:06:52.000 --> 00:06:54.000]  你不聽話
[00:06:54.000 --> 00:06:55.000]  你就是頑皮
[00:06:55.000 --> 00:06:56.000]  你就是不好
[00:06:56.000 --> 00:06:57.000]  你就是不行
[00:06:57.000 --> 00:06:59.000]  所以我就很聽話
[00:06:59.000 --> 00:07:01.000]  有時候聽話起來
[00:07:01.000 --> 00:07:02.000]  到大的時候覺得
[00:07:02.000 --> 00:07:03.000]  為什麼要做這樣的事情
[00:07:03.000 --> 00:07:04.000]  因為媽媽教我
[00:07:04.000 --> 00:07:06.000]  我記得我初結婚的時候
[00:07:06.000 --> 00:07:08.000]  就拿電飯煲煮飯
[00:07:08.000 --> 00:07:10.000]  煮飯的時候
[00:07:10.000 --> 00:07:11.000]  我裝飯
[00:07:11.000 --> 00:07:13.000]  於是就攪鬆飯
[00:07:13.000 --> 00:07:15.000]  我太太說為什麼要攪鬆飯
[00:07:15.000 --> 00:07:17.000]  就好吃一點
[00:07:17.000 --> 00:07:18.000]  我太太說
[00:07:18.000 --> 00:07:20.000]  為什麼攪鬆飯會好吃一點
[00:07:20.000 --> 00:07:22.000]  那我就不知道
[00:07:22.000 --> 00:07:24.000]  媽媽教下來是這樣
[00:07:24.000 --> 00:07:26.000]  裝飯就要攪鬆飯
[00:07:26.000 --> 00:07:29.000]  有多少人裝飯之前就要攪鬆飯
[00:07:29.000 --> 00:07:32.000]  為什麼你要攪鬆飯
[00:07:35.000 --> 00:07:37.000]  於是你就會說
[00:07:37.000 --> 00:07:39.000]  飯鬆一點就好吃一點
[00:07:39.000 --> 00:07:40.000]  但我怎樣
[00:07:40.000 --> 00:07:42.000]  我攪鬆飯就裝飯
[00:07:42.000 --> 00:07:44.000]  我不想裝飯
[00:07:44.000 --> 00:07:46.000]  就壓實在碗裡
[00:07:46.000 --> 00:07:47.000]  怎麼會好一點
[00:07:47.000 --> 00:07:49.000]  只是一個可能性
[00:07:49.000 --> 00:07:51.000]  一個可能性就是
[00:07:51.000 --> 00:07:53.000]  媽媽教下來
[00:07:53.000 --> 00:07:55.000]  我就要攪鬆飯
[00:07:55.000 --> 00:07:57.000]  還有不單是這樣
[00:07:57.000 --> 00:07:59.000]  我們小時候沒有超級市場
[00:07:59.000 --> 00:08:01.000]  就去街市買菜
[00:08:01.000 --> 00:08:02.000]  我買雞蛋
[00:08:02.000 --> 00:08:04.000]  我就聽我爸爸說
[00:08:04.000 --> 00:08:06.000]  你買雞蛋的時候
[00:08:06.000 --> 00:08:08.000]  一定要在電燈照一下
[00:08:08.000 --> 00:08:10.000]  所以我每次買雞蛋
[00:08:10.000 --> 00:08:12.000]  就拿雞蛋去照一下
[00:08:12.000 --> 00:08:14.000]  你問我照什麼
[00:08:14.000 --> 00:08:16.000]  我不知道
[00:08:16.000 --> 00:08:18.000]  但不知道為什麼不照就不開心
[00:08:18.000 --> 00:08:20.000]  不安全
[00:08:20.000 --> 00:08:22.000]  當然是拿來照一下
[00:08:22.000 --> 00:08:24.000]  照一下照一下
[00:08:24.000 --> 00:08:26.000]  就好像照了回去就不會壞蛋
[00:08:26.000 --> 00:08:30.000]  你問我照什麼我不知道
[00:08:30.000 --> 00:08:32.000]  媽媽叫我照我就照
[00:08:32.000 --> 00:08:34.000]  後來香港就有超級市場
[00:08:34.000 --> 00:08:36.000]  最早期的超級市場
[00:08:36.000 --> 00:08:38.000]  是有燈在那裡
[00:08:38.000 --> 00:08:40.000]  就照一下
[00:08:40.000 --> 00:08:42.000]  我每次去到就照一下照一下照一下
[00:08:42.000 --> 00:08:46.000]  我自己都不知道
[00:08:46.000 --> 00:08:48.000]  媽媽教下來是這樣
[00:08:48.000 --> 00:08:50.000]  還有一樣東西
[00:08:50.000 --> 00:08:52.000]  有一次我和我太太
[00:08:52.000 --> 00:08:54.000]  去羅省探望我女兒
[00:08:54.000 --> 00:08:58.000]  那天我們全家出去玩
[00:08:58.000 --> 00:09:00.000]  迪士尼玩
[00:09:00.000 --> 00:09:02.000]  已經很晚了
[00:09:02.000 --> 00:09:04.000]  我女兒和我孫女
[00:09:04.000 --> 00:09:06.000]  洗澡洗頭
[00:09:06.000 --> 00:09:08.000]  洗到濕透了
[00:09:08.000 --> 00:09:10.000]  已經很晚了
[00:09:10.000 --> 00:09:12.000]  我太太和我女兒說
[00:09:12.000 --> 00:09:14.000]  頭髮這麼濕
[00:09:14.000 --> 00:09:16.000]  你這樣去睡覺
[00:09:16.000 --> 00:09:18.000]  會頭痛的
[00:09:18.000 --> 00:09:20.000]  我女兒就和她說
[00:09:20.000 --> 00:09:22.000]  媽媽
[00:09:22.000 --> 00:09:24.000]  誰告訴你
[00:09:24.000 --> 00:09:26.000]  頭髮濕了睡覺會頭痛的
[00:09:26.000 --> 00:09:28.000]  她說
[00:09:28.000 --> 00:09:30.000]  自小媽媽都是這樣說的
[00:09:30.000 --> 00:09:32.000]  常識來的
[00:09:32.000 --> 00:09:34.000]  我女兒說
[00:09:34.000 --> 00:09:36.000]  你就是說我沒有常識
[00:09:36.000 --> 00:09:38.000]  於是他們兩個吵起來
[00:09:38.000 --> 00:09:40.000]  我女兒就告訴她
[00:09:40.000 --> 00:09:42.000]  醫學上沒有這樣的證據
[00:09:42.000 --> 00:09:44.000]  說頭髮濕了睡覺會頭痛的
[00:09:44.000 --> 00:09:46.000]  於是他們兩個吵起來
[00:09:46.000 --> 00:09:48.000]  沒有啊
[00:09:48.000 --> 00:09:50.000]  每個人都說
[00:09:50.000 --> 00:09:52.000]  最好問一下我女婿
[00:09:52.000 --> 00:09:54.000]  我女婿是腦科醫生
[00:09:54.000 --> 00:09:56.000]  看看他有沒有頭痛
[00:09:56.000 --> 00:09:58.000]  我女婿說
[00:09:58.000 --> 00:10:00.000]  沒有這樣的事
[00:10:00.000 --> 00:10:02.000]  真的有人做過研究
[00:10:02.000 --> 00:10:04.000]  頭濕了睡覺會不會頭痛
[00:10:04.000 --> 00:10:06.000]  我想問一下
[00:10:06.000 --> 00:10:08.000]  有多少人覺得
[00:10:08.000 --> 00:10:10.000]  頭濕了睡覺會頭痛
[00:10:10.000 --> 00:10:12.000]  你不會這樣做嗎
[00:10:12.000 --> 00:10:14.000]  媽媽教下了
[00:10:14.000 --> 00:10:16.000]  知道了
[00:10:16.000 --> 00:10:20.000]  那個研究結果
[00:10:20.000 --> 00:10:22.000]  那個研究結果
[00:10:22.000 --> 00:10:24.000]  就是說沒有任何證據證明
[00:10:24.000 --> 00:10:26.000]  頭濕了睡覺
[00:10:26.000 --> 00:10:28.000]  我和我太太就說
[00:10:28.000 --> 00:10:30.000]  她也不舒服
[00:10:30.000 --> 00:10:32.000]  頭濕了睡覺
[00:10:32.000 --> 00:10:34.000]  我問一下孫女
[00:10:34.000 --> 00:10:36.000]  Lilliana你濕頭髮睡不睡
[00:10:36.000 --> 00:10:38.000]  她說乾反而不舒服
[00:10:38.000 --> 00:10:40.000]  這樣就輸了
[00:10:40.000 --> 00:10:42.000]  沒辦法
[00:10:42.000 --> 00:10:44.000]  人真的很奇怪
[00:10:44.000 --> 00:10:46.000]  我想我們自小
[00:10:46.000 --> 00:10:48.000]  已經
[00:10:48.000 --> 00:10:50.000]  可惜我教我女兒的時候
[00:10:50.000 --> 00:10:52.000]  沒有早告訴她
[00:10:52.000 --> 00:10:54.000]  她不會這樣反駁我
[00:10:54.000 --> 00:10:56.000]  但你會發覺人很奇怪
[00:10:56.000 --> 00:10:58.000]  我們是祖宗教下
[00:10:58.000 --> 00:11:00.000]  就起敢違抗
[00:11:00.000 --> 00:11:02.000]  撒旦就用這個愚民政策
[00:11:02.000 --> 00:11:04.000]  叫你做個順民
[00:11:04.000 --> 00:11:06.000]  順服
[00:11:06.000 --> 00:11:08.000]  不要理會知識
[00:11:08.000 --> 00:11:10.000]  不要理會真理
[00:11:10.000 --> 00:11:12.000]  不懂真理
[00:11:12.000 --> 00:11:14.000]  不懂真理
[00:11:14.000 --> 00:11:16.000]  不學真理
[00:11:16.000 --> 00:11:18.000]  對神的話語神的律例神的誡命
[00:11:18.000 --> 00:11:20.000]  一於很少理
[00:11:20.000 --> 00:11:22.000]  於是撒旦就
[00:11:22.000 --> 00:11:24.000]  靜重下懷
[00:11:24.000 --> 00:11:26.000]  耶穌怎麼說
[00:11:26.000 --> 00:11:28.000]  耶穌在約翰福音第八章
[00:11:28.000 --> 00:11:30.000]  第32節說了一句話很精彩
[00:11:30.000 --> 00:11:32.000]  他說真理叫你得以自由
[00:11:32.000 --> 00:11:34.000]  真理
[00:11:34.000 --> 00:11:36.000]  可以能夠釋放你
[00:11:36.000 --> 00:11:38.000]  真理就是知識
[00:11:38.000 --> 00:11:40.000]  神的話一個能夠懂得神真理的人
[00:11:40.000 --> 00:11:42.000]  就
[00:11:42.000 --> 00:11:44.000]  懂得怎樣去釋放自己
[00:11:44.000 --> 00:11:46.000]  一個不懂得真理的人
[00:11:46.000 --> 00:11:48.000]  是失去一個自由的人
[00:11:48.000 --> 00:11:50.000]  所以羅馬書第12章
[00:11:50.000 --> 00:11:52.000]  第1節第2節就說
[00:11:52.000 --> 00:11:54.000]  你們要心意更新而變化
[00:11:54.000 --> 00:11:56.000]  要做一個改變
[00:11:56.000 --> 00:11:58.000]  你要一個人去改變
[00:11:58.000 --> 00:12:00.000]  你要改變一個社會
[00:12:00.000 --> 00:12:02.000]  你要改變一個人
[00:12:02.000 --> 00:12:04.000]  首先要改變他的觀念
[00:12:04.000 --> 00:12:06.000]  改變他的思想
[00:12:06.000 --> 00:12:08.000]  改變他的價值觀念
[00:12:08.000 --> 00:12:10.000]  一個錯誤的觀念
[00:12:10.000 --> 00:12:12.000]  一個錯誤的理解
[00:12:12.000 --> 00:12:14.000]  就會帶來無限的憂慮和痛苦
[00:12:14.000 --> 00:12:16.000]  我記得我小時候不小心吃西瓜
[00:12:16.000 --> 00:12:18.000]  吃了一顆核
[00:12:18.000 --> 00:12:20.000]  我聽爸爸說
[00:12:20.000 --> 00:12:22.000]  小心點,你吃了一顆核將來頭頂會長出西瓜
[00:12:22.000 --> 00:12:24.000]  嚇得我
[00:12:24.000 --> 00:12:26.000]  臉都黃了
[00:12:26.000 --> 00:12:28.000]  死了死了,我吃了一顆核
[00:12:28.000 --> 00:12:30.000]  將來
[00:12:30.000 --> 00:12:32.000]  自己想想也好,不用買
[00:12:32.000 --> 00:12:34.000]  就這樣摘出來
[00:12:34.000 --> 00:12:36.000]  一個沒有知識的人
[00:12:36.000 --> 00:12:38.000]  是帶來你一個很大的困擾
[00:12:38.000 --> 00:12:40.000]  你想想
[00:12:40.000 --> 00:12:42.000]  如果
[00:12:42.000 --> 00:12:44.000]  我們對神的話語沒有認識的時候
[00:12:44.000 --> 00:12:46.000]  一定有很大問題
[00:12:46.000 --> 00:12:48.000]  一定有很大問題
[00:12:48.000 --> 00:12:50.000]  所以保羅
[00:12:50.000 --> 00:12:52.000]  為那些哥羅西教會人祈禱的時候
[00:12:52.000 --> 00:12:54.000]  他怎麼會這樣祈禱
[00:12:54.000 --> 00:12:56.000]  我叫你找工作找好兒子
[00:12:56.000 --> 00:12:58.000]  他不是為這些祈禱
[00:12:58.000 --> 00:13:00.000]  保羅怎麼祈禱
[00:13:00.000 --> 00:13:02.000]  因此我自從聽見的日子
[00:13:02.000 --> 00:13:04.000]  就為你們不住的禱告祈求
[00:13:04.000 --> 00:13:06.000]  願你們在一切屬靈的智慧
[00:13:06.000 --> 00:13:08.000]  悟性上滿心知道神的旨意
[00:13:08.000 --> 00:13:10.000]  好叫你們行事為人
[00:13:10.000 --> 00:13:12.000]  對得起主
[00:13:12.000 --> 00:13:14.000]  在一切善事上
[00:13:14.000 --> 00:13:16.000]  結果子漸漸知道神
[00:13:16.000 --> 00:13:18.000]  保羅用了兩個字
[00:13:18.000 --> 00:13:20.000]  他說我要不住為你們祈禱
[00:13:20.000 --> 00:13:22.000]  祈禱什麼好叫你們有
[00:13:22.000 --> 00:13:24.000]  智慧
[00:13:24.000 --> 00:13:26.000]  智慧這個字在希臘文叫Sophia
[00:13:26.000 --> 00:13:28.000]  我們中間有些人英文名叫Sophia
[00:13:28.000 --> 00:13:30.000]  就是這個智慧
[00:13:30.000 --> 00:13:32.000]  Sophia這個字是對聖經的話語的形式
[00:13:32.000 --> 00:13:34.000]  對神話語神真理的形式
[00:13:34.000 --> 00:13:36.000]  第二個是悟性
[00:13:36.000 --> 00:13:38.000]  希臘文的字叫Synesis
[00:13:38.000 --> 00:13:40.000]  英文也叫Understanding
[00:13:40.000 --> 00:13:42.000]  意思是你認識了聖經的時候
[00:13:42.000 --> 00:13:44.000]  不是唸口往
[00:13:44.000 --> 00:13:48.000]  你怎樣將聖經的話語活用在你人生生活裏
[00:13:48.000 --> 00:13:52.000]  這個你能夠怎樣去應用神的話語在你日常生活裏
[00:13:52.000 --> 00:13:54.000]  這個就叫悟性
[00:13:54.000 --> 00:13:56.000]  保羅是不住為那些人祈禱
[00:13:56.000 --> 00:13:58.000]  是祈禱他們多讀聖經
[00:13:58.000 --> 00:14:00.000]  不單止多讀聖經
[00:14:00.000 --> 00:14:02.000]  使你用聖經的話語裏
[00:14:02.000 --> 00:14:04.000]  在你的日常生活
[00:14:04.000 --> 00:14:06.000]  你現在有事了
[00:14:06.000 --> 00:14:08.000]  你和人吵架
[00:14:08.000 --> 00:14:10.000]  你怎樣看待這些事情
[00:14:10.000 --> 00:14:12.000]  你懂得怎樣去運用它
[00:14:12.000 --> 00:14:14.000]  所以教會就告訴你
[00:14:14.000 --> 00:14:16.000]  是要不住的學習
[00:14:16.000 --> 00:14:18.000]  三藩市報道會
[00:14:18.000 --> 00:14:20.000]  很少人
[00:14:20.000 --> 00:14:22.000]  我們的文化是什麼
[00:14:22.000 --> 00:14:24.000]  不住的關懷
[00:14:24.000 --> 00:14:26.000]  不住的學習
[00:14:26.000 --> 00:14:28.000]  不住的禱告
[00:14:28.000 --> 00:14:30.000]  我們要不住的學習
[00:14:30.000 --> 00:14:32.000]  不會說我已經讀完了
[00:14:32.000 --> 00:14:34.000]  我已經聽了二十年
[00:14:34.000 --> 00:14:36.000]  牧師你開口我都知道你說什麼
[00:14:36.000 --> 00:14:38.000]  我這本聖經我都聽過幾次
[00:14:38.000 --> 00:14:40.000]  我反過來
[00:14:40.000 --> 00:14:42.000]  你以為你懂嗎
[00:14:42.000 --> 00:14:44.000]  其實不是
[00:14:44.000 --> 00:14:46.000]  我自己再去讀聖經的時候
[00:14:46.000 --> 00:14:48.000]  我發覺其實有很多東西我都不知道
[00:14:48.000 --> 00:14:50.000]  牧師你都不知道
[00:14:50.000 --> 00:14:52.000]  是的
[00:14:52.000 --> 00:14:54.000]  神的話語就很奇怪
[00:14:54.000 --> 00:14:56.000]  很奇怪
[00:14:56.000 --> 00:14:58.000]  一個很沒有學問的人都可以在聖經裏學到東西
[00:14:58.000 --> 00:15:02.000]  一個很有學問的人都覺得聖經是他不明白的
[00:15:02.000 --> 00:15:04.000]  這個就是聖經很奇怪
[00:15:04.000 --> 00:15:06.000]  在提摩太后書
[00:15:06.000 --> 00:15:08.000]  整本的聖經裏面就給我們一個很重要的真理
[00:15:08.000 --> 00:15:10.000]  就是懂得去不住的學習
[00:15:10.000 --> 00:15:12.000]  第一章
